game,2019,8,20191027,201910270sfo,car,"Carolina Panthers",13,sfo,"San Francisco 49ers",51
player,201910270sfo,car,McCaCh01,rush_long,40,,,,,
player,201910270sfo,car,McCaCh01,targets,5,,,,,
player,201910270sfo,car,McCaCh01,rec,4,,,,,
player,201910270sfo,car,McCaCh01,rec_yds,38,,,,,
player,201910270sfo,car,McCaCh01,rec_td,0,,,,,
player,201910270sfo,car,McCaCh01,rec_long,24,,,,,
player,201910270sfo,car,McCaCh01,fumbles,0,,,,,
player,201910270sfo,car,McCaCh01,fumbles_lost,0,,,,,
player,201910270sfo,car,ScarJo00,pass_cmp,0,,,,,
player,201910270sfo,car,ScarJo00,pass_att,0,,,,,
player,201910270sfo,car,ScarJo00,pass_yds,0,,,,,
player,201910270sfo,car,ScarJo00,pass_td,0,,,,,
player,201910270sfo,car,ScarJo00,pass_int,0,,,,,
player,201910270sfo,car,ScarJo00,pass_sacked,0,,,,,
player,201910270sfo,car,ScarJo00,pass_sacked_yds,0,,,,,
player,201910270sfo,car,ScarJo00,pass_long,0,,,,,
player,201910270sfo,car,ScarJo00,pass_rating,,,,,,
player,201910270sfo,car,ScarJo00,rush_att,4,,,,,
player,201910270sfo,car,ScarJo00,rush_yds,9,,,,,
player,201910270sfo,car,ScarJo00,rush_td,0,,,,,
player,201910270sfo,car,ScarJo00,rush_long,6,,,,,
player,201910270sfo,car,ScarJo00,targets,0,,,,,
player,201910270sfo,car,ScarJo00,rec,0,,,,,
player,201910270sfo,car,ScarJo00,rec_yds,0,,,,,
player,201910270sfo,car,ScarJo00,rec_td,0,,,,,
player,201910270sfo,car,ScarJo00,rec_long,0,,,,,
player,201910270sfo,car,ScarJo00,fumbles,0,,,,,
player,201910270sfo,car,ScarJo00,fumbles_lost,0,,,,,
player,201910270sfo,car,BonnRe00,pass_cmp,0,,,,,
player,201910270sfo,car,BonnRe00,pass_att,0,,,,,
player,201910270sfo,car,BonnRe00,pass_yds,0,,,,,
player,201910270sfo,car,BonnRe00,pass_td,0,,,,,
player,201910270sfo,car,BonnRe00,pass_int,0,,,,,
player,201910270sfo,car,BonnRe00,pass_sacked,0,,,,,
player,201910270sfo,car,BonnRe00,pass_sacked_yds,0,,,,,
player,201910270sfo,car,BonnRe00,pass_long,0,,,,,
player,201910270sfo,car,BonnRe00,pass_rating,,,,,,
player,201910270sfo,car,BonnRe00,rush_att,1,,,,,
player,201910270sfo,car,BonnRe00,rush_yds,4,,,,,
player,201910270sfo,car,BonnRe00,rush_td,0,,,,,
player,201910270sfo,car,BonnRe00,rush_long,4,,,,,
player,201910270sfo,car,BonnRe00,targets,3,,,,,
player,201910270sfo,car,BonnRe00,rec,1,,,,,
player,201910270sfo,car,BonnRe00,rec_yds,3,,,,,
player,201910270sfo,car,BonnRe00,rec_td,0,,,,,
player,201910270sfo,car,BonnRe00,rec_long,3,,,,,
player,201910270sfo,car,BonnRe00,fumbles,0,,,,,
player,201910270sfo,car,BonnRe00,fumbles_lost,0,,,,,
player,201910270sfo,car,SamuCu00,pass_cmp,0,,,,,
player,201910270sfo,car,SamuCu00,pass_att,0,,,,,
player,201910270sfo,car,SamuCu00,pass_yds,0,,,,,
player,201910270sfo,car,SamuCu00,pass_td,0,,,,,
player,201910270sfo,car,SamuCu00,pass_int,0,,,,,
player,201910270sfo,car,SamuCu00,pass_sacked,0,,,,,
player,201910270sfo,car,SamuCu00,pass_sacked_yds,0,,,,,
player,201910270sfo,car,SamuCu00,pass_long,0,,,,,
player,201910270sfo,car,SamuCu00,pass_rating,,,,,,
player,201910270sfo,car,SamuCu00,rush_att,0,,,,,
player,201910270sfo,car,SamuCu00,rush_yds,0,,,,,
player,201910270sfo,car,SamuCu00,rush_td,0,,,,,
player,201910270sfo,car,SamuCu00,rush_long,0,,,,,
player,201910270sfo,car,SamuCu00,targets,11,,,,,
player,201910270sfo,car,SamuCu00,rec,4,,,,,
player,201910270sfo,car,SamuCu00,rec_yds,46,,,,,
player,201910270sfo,car,SamuCu00,rec_td,0,,,,,
player,201910270sfo,car,SamuCu00,rec_long,20,,,,,
player,201910270sfo,car,SamuCu00,fumbles,0,,,,,
player,201910270sfo,car,SamuCu00,fumbles_lost,0,,,,,
player,201910270sfo,car,MoorD.00,pass_cmp,0,,,,,
player,201910270sfo,car,MoorD.00,pass_att,0,,,,,
player,201910270sfo,car,MoorD.00,pass_yds,0,,,,,
player,201910270sfo,car,MoorD.00,pass_td,0,,,,,
player,201910270sfo,car,MoorD.00,pass_int,0,,,,,
player,201910270sfo,car,MoorD.00,pass_sacked,0,,,,,
player,201910270sfo,car,MoorD.00,pass_sacked_yds,0,,,,,
player,201910270sfo,car,MoorD.00,pass_long,0,,,,,
player,201910270sfo,car,MoorD.00,pass_rating,,,,,,
player,201910270sfo,car,MoorD.00,rush_att,0,,,,,
player,201910270sfo,car,MoorD.00,rush_yds,0,,,,,
player,201910270sfo,car,MoorD.00,rush_td,0,,,,,
player,201910270sfo,car,MoorD.00,rush_long,0,,,,,
player,201910270sfo,car,MoorD.00,targets,9,,,,,
player,201910270sfo,car,MoorD.00,rec,5,,,,,
player,201910270sfo,car,MoorD.00,rec_yds,38,,,,,
player,201910270sfo,car,MoorD.00,rec_td,0,,,,,
player,201910270sfo,car,MoorD.00,rec_long,10,,,,,
player,201910270sfo,car,MoorD.00,fumbles,0,,,,,
player,201910270sfo,car,MoorD.00,fumbles_lost,0,,,,,
player,201910270sfo,car,OlseGr00,pass_cmp,0,,,,,
player,201910270sfo,car,OlseGr00,pass_att,0,,,,,
player,201910270sfo,car,OlseGr00,pass_yds,0,,,,,
player,201910270sfo,car,OlseGr00,pass_td,0,,,,,
player,201910270sfo,car,OlseGr00,pass_int,0,,,,,
player,201910270sfo,car,OlseGr00,pass_sacked,0,,,,,
player,201910270sfo,car,OlseGr00,pass_sacked_yds,0,,,,,
player,201910270sfo,car,OlseGr00,pass_long,0,,,,,
player,201910270sfo,car,OlseGr00,pass_rating,,,,,,
player,201910270sfo,car,OlseGr00,rush_att,0,,,,,
player,201910270sfo,car,OlseGr00,rush_yds,0,,,,,
player,201910270sfo,car,OlseGr00,rush_td,0,,,,,
player,201910270sfo,car,OlseGr00,rush_long,0,,,,,
player,201910270sfo,car,OlseGr00,targets,2,,,,,
player,201910270sfo,car,OlseGr00,rec,2,,,,,
player,201910270sfo,car,OlseGr00,rec_yds,13,,,,,
player,201910270sfo,car,OlseGr00,rec_td,0,,,,,
player,201910270sfo,car,OlseGr00,rec_long,9,,,,,
player,201910270sfo,car,OlseGr00,fumbles,0,,,,,
player,201910270sfo,car,OlseGr00,fumbles_lost,0,,,,,
player,201910270sfo,car,WrigJa02,pass_cmp,0,,,,,
player,201910270sfo,car,WrigJa02,pass_att,0,,,,,
player,201910270sfo,car,WrigJa02,pass_yds,0,,,,,
player,201910270sfo,car,WrigJa02,pass_td,0,,,,,
player,201910270sfo,car,WrigJa02,pass_int,0,,,,,
player,201910270sfo,car,WrigJa02,pass_sacked,0,,,,,
player,201910270sfo,car,WrigJa02,pass_sacked_yds,0,,,,,
player,201910270sfo,car,WrigJa02,pass_long,0,,,,,
player,201910270sfo,car,WrigJa02,pass_rating,,,,,,
player,201910270sfo,car,WrigJa02,rush_att,0,,,,,
player,201910270sfo,car,WrigJa02,rush_yds,0,,,,,
player,201910270sfo,car,WrigJa02,rush_td,0,,,,,
player,201910270sfo,car,WrigJa02,rush_long,0,,,,,
player,201910270sfo,car,WrigJa02,targets,4,,,,,
player,201910270sfo,car,WrigJa02,rec,2,,,,,
player,201910270sfo,car,WrigJa02,rec_yds,12,,,,,
player,201910270sfo,car,WrigJa02,rec_td,0,,,,,
player,201910270sfo,car,WrigJa02,rec_long,10,,,,,
player,201910270sfo,car,WrigJa02,fumbles,0,,,,,
player,201910270sfo,car,WrigJa02,fumbles_lost,0,,,,,
player,201910270sfo,car,WhitDe01,pass_cmp,0,,,,,
player,201910270sfo,car,WhitDe01,pass_att,0,,,,,
player,201910270sfo,car,WhitDe01,pass_yds,0,,,,,
player,201910270sfo,car,WhitDe01,pass_td,0,,,,,
player,201910270sfo,car,WhitDe01,pass_int,0,,,,,
player,201910270sfo,car,WhitDe01,pass_sacked,0,,,,,
player,201910270sfo,car,WhitDe01,pass_sacked_yds,0,,,,,
player,201910270sfo,car,WhitDe01,pass_long,0,,,,,
player,201910270sfo,car,WhitDe01,pass_rating,,,,,,
player,201910270sfo,car,WhitDe01,rush_att,0,,,,,
player,201910270sfo,car,WhitDe01,rush_yds,0,,,,,
player,201910270sfo,car,WhitDe01,rush_td,0,,,,,
player,201910270sfo,car,WhitDe01,rush_long,0,,,,,
player,201910270sfo,car,WhitDe01,targets,1,,,,,
player,201910270sfo,car,WhitDe01,rec,1,,,,,
player,201910270sfo,car,WhitDe01,rec_yds,8,,,,,
player,201910270sfo,car,WhitDe01,rec_td,0,,,,,
player,201910270sfo,car,WhitDe01,rec_long,8,,,,,
player,201910270sfo,car,WhitDe01,fumbles,0,,,,,
player,201910270sfo,car,WhitDe01,fumbles_lost,0,,,,,
player,201910270sfo,car,ThomIa00,pass_cmp,0,,,,,
player,201910270sfo,car,ThomIa00,pass_att,0,,,,,
player,201910270sfo,car,ThomIa00,pass_yds,0,,,,,
player,201910270sfo,car,ThomIa00,pass_td,0,,,,,
player,201910270sfo,car,ThomIa00,pass_int,0,,,,,
player,201910270sfo,car,ThomIa00,pass_sacked,0,,,,,
player,201910270sfo,car,ThomIa00,pass_sacked_yds,0,,,,,
player,201910270sfo,car,ThomIa00,pass_long,0,,,,,
player,201910270sfo,car,ThomIa00,pass_rating,,,,,,
player,201910270sfo,car,ThomIa00,rush_att,0,,,,,
player,201910270sfo,car,ThomIa00,rush_yds,0,,,,,
player,201910270sfo,car,ThomIa00,rush_td,0,,,,,
player,201910270sfo,car,ThomIa00,rush_long,0,,,,,
player,201910270sfo,car,ThomIa00,targets,1,,,,,
player,201910270sfo,car,ThomIa00,rec,0,,,,,
player,201910270sfo,car,ThomIa00,rec_yds,0,,,,,
player,201910270sfo,car,ThomIa00,rec_td,0,,,,,
player,201910270sfo,car,ThomIa00,rec_long,0,,,,,
player,201910270sfo,car,ThomIa00,fumbles,0,,,,,
player,201910270sfo,car,ThomIa00,fumbles_lost,0,,,,,
player,201910270sfo,car,ZylsBr00,pass_cmp,0,,,,,
player,201910270sfo,car,ZylsBr00,pass_att,0,,,,,
player,201910270sfo,car,ZylsBr00,pass_yds,0,,,,,
player,201910270sfo,car,ZylsBr00,pass_td,0,,,,,
player,201910270sfo,car,ZylsBr00,pass_int,0,,,,,
player,201910270sfo,car,ZylsBr00,pass_sacked,0,,,,,
player,201910270sfo,car,ZylsBr00,pass_sacked_yds,0,,,,,
player,201910270sfo,car,ZylsBr00,pass_long,0,,,,,
player,201910270sfo,car,ZylsBr00,pass_rating,,,,,,
player,201910270sfo,car,ZylsBr00,rush_att,0,,,,,
player,201910270sfo,car,ZylsBr00,rush_yds,0,,,,,
player,201910270sfo,car,ZylsBr00,rush_td,0,,,,,
player,201910270sfo,car,ZylsBr00,rush_long,0,,,,,
player,201910270sfo,car,ZylsBr00,targets,1,,,,,
player,201910270sfo,car,ZylsBr00,rec,0,,,,,
player,201910270sfo,car,ZylsBr00,rec_yds,0,,,,,
player,201910270sfo,car,ZylsBr00,rec_td,0,,,,,
player,201910270sfo,car,ZylsBr00,rec_long,0,,,,,
player,201910270sfo,car,ZylsBr00,fumbles,1,,,,,
player,201910270sfo,car,ZylsBr00,fumbles_lost,0,,,,,
player,201910270sfo,sfo,GaroJi00,pass_cmp,18,,,,,
player,201910270sfo,sfo,GaroJi00,pass_att,22,,,,,
player,201910270sfo,sfo,GaroJi00,pass_yds,175,,,,,
player,201910270sfo,sfo,GaroJi00,pass_td,2,,,,,
player,201910270sfo,sfo,GaroJi00,pass_int,1,,,,,
player,201910270sfo,sfo,GaroJi00,pass_sacked,3,,,,,
player,201910270sfo,sfo,GaroJi00,pass_sacked_yds,19,,,,,
player,201910270sfo,sfo,GaroJi00,pass_long,29,,,,,
player,201910270sfo,sfo,GaroJi00,pass_rating,111.2,,,,,
player,201910270sfo,sfo,GaroJi00,rush_att,0,,,,,
player,201910270sfo,sfo,GaroJi00,rush_yds,0,,,,,
player,201910270sfo,sfo,GaroJi00,rush_td,0,,,,,
player,201910270sfo,sfo,GaroJi00,rush_long,0,,,,,
player,201910270sfo,sfo,GaroJi00,targets,0,,,,,
player,201910270sfo,sfo,GaroJi00,rec,0,,,,,
player,201910270sfo,sfo,GaroJi00,rec_yds,0,,,,,
player,201910270sfo,sfo,GaroJi00,rec_td,0,,,,,
player,201910270sfo,sfo,GaroJi00,rec_long,0,,,,,
player,201910270sfo,sfo,GaroJi00,fumbles,0,,,,,
player,201910270sfo,sfo,GaroJi00,fumbles_lost,0,,,,,
player,201910270sfo,sfo,ColeTe01,pass_cmp,0,,,,,
player,201910270sfo,sfo,ColeTe01,pass_att,0,,,,,
player,201910270sfo,sfo,ColeTe01,pass_yds,0,,,,,
player,201910270sfo,sfo,ColeTe01,pass_td,0,,,,,
player,201910270sfo,sfo,ColeTe01,pass_int,0,,,,,
player,201910270sfo,sfo,ColeTe01,pass_sacked,0,,,,,
player,201910270sfo,sfo,ColeTe01,pass_sacked_yds,0,,,,,
player,201910270sfo,sfo,ColeTe01,pass_long,0,,,,,
player,201910270sfo,sfo,ColeTe01,pass_rating,,,,,,
player,201910270sfo,sfo,ColeTe01,rush_att,11,,,,,
player,201910270sfo,sfo,ColeTe01,rush_yds,105,,,,,
player,201910270sfo,sfo,ColeTe01,rush_td,3,,,,,
player,201910270sfo,sfo,ColeTe01,rush_long,48,,,,,
player,201910270sfo,sfo,ColeTe01,targets,2,,,,,
player,201910270sfo,sfo,ColeTe01,rec,2,,,,,
player,201910270sfo,sfo,ColeTe01,rec_yds,13,,,,,
player,201910270sfo,sfo,ColeTe01,rec_td,1,,,,,
player,201910270sfo,sfo,ColeTe01,rec_long,10,,,,,
player,201910270sfo,sfo,ColeTe01,fumbles,0,,,,,
player,201910270sfo,sfo,ColeTe01,fumbles_lost,0,,,,,
player,201910270sfo,sfo,MostRa00,pass_cmp,0,,,,,
player,201910270sfo,sfo,MostRa00,pass_att,0,,,,,
player,201910270sfo,sfo,MostRa00,pass_yds,0,,,,,
player,201910270sfo,sfo,MostRa00,pass_td,0,,,,,
player,201910270sfo,sfo,MostRa00,pass_int,0,,,,,
player,201910270sfo,sfo,MostRa00,pass_sacked,0,,,,,
player,201910270sfo,sfo,MostRa00,pass_sacked_yds,0,,,,,
player,201910270sfo,sfo,MostRa00,pass_long,0,,,,,
player,201910270sfo,sfo,MostRa00,pass_rating,,,,,,
player,201910270sfo,sfo,MostRa00,rush_att,9,,,,,
player,201910270sfo,sfo,MostRa00,rush_yds,60,,,,,
player,201910270sfo,sfo,MostRa00,rush_td,1,,,,,
player,201910270sfo,sfo,MostRa00,rush_long,41,,,,,
player,201910270sfo,sfo,MostRa00,targets,0,,,,,
player,201910270sfo,sfo,MostRa00,rec,0,,,,,
player,201910270sfo,sfo,MostRa00,rec_yds,0,,,,,
player,201910270sfo,sfo,MostRa00,rec_td,0,,,,,
player,201910270sfo,sfo,MostRa00,rec_long,0,,,,,
player,201910270sfo,sfo,MostRa00,fumbles,0,,,,,
player,201910270sfo,sfo,MostRa00,fumbles_lost,0,,,,,
player,201910270sfo,sfo,BreiMa00,pass_cmp,0,,,,,
player,201910270sfo,sfo,BreiMa00,pass_att,0,,,,,
player,201910270sfo,sfo,BreiMa00,pass_yds,0,,,,,
player,201910270sfo,sfo,BreiMa00,pass_td,0,,,,,
player,201910270sfo,sfo,BreiMa00,pass_int,0,,,,,
player,201910270sfo,sfo,BreiMa00,pass_sacked,0,,,,,
player,201910270sfo,sfo,BreiMa00,pass_sacked_yds,0,,,,,
player,201910270sfo,sfo,BreiMa00,pass_long,0,,,,,
player,201910270sfo,sfo,BreiMa00,pass_rating,,,,,,
player,201910270sfo,sfo,BreiMa00,rush_att,11,,,,,
player,201910270sfo,sfo,BreiMa00,rush_yds,35,,,,,
player,201910270sfo,sfo,BreiMa00,rush_td,0,,,,,
player,201910270sfo,sfo,BreiMa00,rush_long,17,,,,,
player,201910270sfo,sfo,BreiMa00,targets,1,,,,,
player,201910270sfo,sfo,BreiMa00,rec,1,,,,,
player,201910270sfo,sfo,BreiMa00,rec_yds,15,,,,,
player,201910270sfo,sfo,BreiMa00,rec_td,0,,,,,
player,201910270sfo,sfo,BreiMa00,rec_long,15,,,,,
player,201910270sfo,sfo,BreiMa00,fumbles,0,,,,,
player,201910270sfo,sfo,BreiMa00,fumbles_lost,0,,,,,
player,201910270sfo,sfo,SamuDe00,pass_cmp,0,,,,,
player,201910270sfo,sfo,SamuDe00,pass_att,0,,,,,
player,201910270sfo,sfo,SamuDe00,pass_yds,0,,,,,
player,201910270sfo,sfo,SamuDe00,pass_td,0,,,,,
player,201910270sfo,sfo,SamuDe00,pass_int,0,,,,,
player,201910270sfo,sfo,SamuDe00,pass_sacked,0,,,,,
player,201910270sfo,sfo,SamuDe00,pass_sacked_yds,0,,,,,
player,201910270sfo,sfo,SamuDe00,pass_long,0,,,,,
player,201910270sfo,sfo,SamuDe00,pass_rating,,,,,,
player,201910270sfo,sfo,SamuDe00,rush_att,2,,,,,
player,201910270sfo,sfo,SamuDe00,rush_yds,29,,,,,
player,201910270sfo,sfo,SamuDe00,rush_td,1,,,,,
player,201910270sfo,sfo,SamuDe00,rush_long,20,,,,,
player,201910270sfo,sfo,SamuDe00,targets,3,,,,,
player,201910270sfo,sfo,SamuDe00,rec,3,,,,,
player,201910270sfo,sfo,SamuDe00,rec_yds,19,,,,,
player,201910270sfo,sfo,SamuDe00,rec_td,0,,,,,
player,201910270sfo,sfo,SamuDe00,rec_long,9,,,,,
player,201910270sfo,sfo,SamuDe00,fumbles,0,,,,,
player,201910270sfo,sfo,SamuDe00,fumbles_lost,0,,,,,
player,201910270sfo,sfo,WilsJe01,pass_cmp,0,,,,,
player,201910270sfo,sfo,WilsJe01,pass_att,0,,,,,
player,201910270sfo,sfo,WilsJe01,pass_yds,0,,,,,
player,201910270sfo,sfo,WilsJe01,pass_td,0,,,,,
player,201910270sfo,sfo,WilsJe01,pass_int,0,,,,,
player,201910270sfo,sfo,WilsJe01,pass_sacked,0,,,,,
player,201910270sfo,sfo,WilsJe01,pass_sacked_yds,0,,,,,
player,201910270sfo,sfo,WilsJe01,pass_long,0,,,,,
player,201910270sfo,sfo,WilsJe01,pass_rating,,,,,,
player,201910270sfo,sfo,WilsJe01,rush_att,2,,,,,
player,201910270sfo,sfo,WilsJe01,rush_yds,6,,,,,
player,201910270sfo,sfo,WilsJe01,rush_td,0,,,,,
player,201910270sfo,sfo,WilsJe01,rush_long,4,,,,,
player,201910270sfo,sfo,WilsJe01,targets,0,,,,,
player,201910270sfo,sfo,WilsJe01,rec,0,,,,,
player,201910270sfo,sfo,WilsJe01,rec_yds,0,,,,,
player,201910270sfo,sfo,WilsJe01,rec_td,0,,,,,
player,201910270sfo,sfo,WilsJe01,rec_long,0,,,,,
player,201910270sfo,sfo,WilsJe01,fumbles,0,,,,,
player,201910270sfo,sfo,WilsJe01,fumbles_lost,0,,,,,
player,201910270sfo,sfo,KittGe00,pass_cmp,0,,,,,
player,201910270sfo,sfo,KittGe00,pass_att,0,,,,,
player,201910270sfo,sfo,KittGe00,pass_yds,0,,,,,
player,201910270sfo,sfo,KittGe00,pass_td,0,,,,,
player,201910270sfo,sfo,KittGe00,pass_int,0,,,,,
player,201910270sfo,sfo,KittGe00,pass_sacked,0,,,,,
player,201910270sfo,sfo,KittGe00,pass_sacked_yds,0,,,,,
player,201910270sfo,sfo,KittGe00,pass_long,0,,,,,
player,201910270sfo,sfo,KittGe00,pass_rating,,,,,,
player,201910270sfo,sfo,KittGe00,rush_att,0,,,,,
player,201910270sfo,sfo,KittGe00,rush_yds,0,,,,,
player,201910270sfo,sfo,KittGe00,rush_td,0,,,,,
player,201910270sfo,sfo,KittGe00,rush_long,0,,,,,
player,201910270sfo,sfo,KittGe00,targets,7,,,,,
player,201910270sfo,sfo,KittGe00,rec,6,,,,,
player,201910270sfo,sfo,KittGe00,rec_yds,86,,,,,
player,201910270sfo,sfo,KittGe00,rec_td,0,,,,,
player,201910270sfo,sfo,KittGe00,rec_long,29,,,,,
player,201910270sfo,sfo,KittGe00,fumbles,0,,,,,
player,201910270sfo,sfo,KittGe00,fumbles_lost,0,,,,,
player,201910270sfo,sfo,SandEm00,pass_cmp,0,,,,,
player,201910270sfo,sfo,SandEm00,pass_att,0,,,,,
player,201910270sfo,sfo,SandEm00,pass_yds,0,,,,,
player,201910270sfo,sfo,SandEm00,pass_td,0,,,,,
player,201910270sfo,sfo,SandEm00,pass_int,0,,,,,
player,201910270sfo,sfo,SandEm00,pass_sacked,0,,,,,
player,201910270sfo,sfo,SandEm00,pass_sacked_yds,0,,,,,
player,201910270sfo,sfo,SandEm00,pass_long,0,,,,,
player,201910270sfo,sfo,SandEm00,pass_rating,,,,,,
player,201910270sfo,sfo,SandEm00,rush_att,0,,,,,
player,201910270sfo,sfo,SandEm00,rush_yds,0,,,,,
player,201910270sfo,sfo,SandEm00,rush_td,0,,,,,
player,201910270sfo,sfo,SandEm00,rush_long,0,,,,,
player,201910270sfo,sfo,SandEm00,targets,5,,,,,
player,201910270sfo,sfo,SandEm00,rec,4,,,,,
player,201910270sfo,sfo,SandEm00,rec_yds,25,,,,,
player,201910270sfo,sfo,SandEm00,rec_td,1,,,,,
player,201910270sfo,sfo,SandEm00,rec_long,13,,,,,
player,201910270sfo,sfo,SandEm00,fumbles,0,,,,,
player,201910270sfo,sfo,SandEm00,fumbles_lost,0,,,,,
player,201910270sfo,sfo,BourKe00,pass_cmp,0,,,,,
player,201910270sfo,sfo,BourKe00,pass_att,0,,,,,
player,201910270sfo,sfo,BourKe00,pass_yds,0,,,,,
player,201910270sfo,sfo,BourKe00,pass_td,0,,,,,
player,201910270sfo,sfo,BourKe00,pass_int,0,,,,,
player,201910270sfo,sfo,BourKe00,pass_sacked,0,,,,,
player,201910270sfo,sfo,BourKe00,pass_sacked_yds,0,,,,,
player,201910270sfo,sfo,BourKe00,pass_long,0,,,,,
player,201910270sfo,sfo,BourKe00,pass_rating,,,,,,
player,201910270sfo,sfo,BourKe00,rush_att,0,,,,,
player,201910270sfo,sfo,BourKe00,rush_yds,0,,,,,
player,201910270sfo,sfo,BourKe00,rush_td,0,,,,,
player,201910270sfo,sfo,BourKe00,rush_long,0,,,,,
player,201910270sfo,sfo,BourKe00,targets,1,,,,,
player,201910270sfo,sfo,BourKe00,rec,1,,,,,
player,201910270sfo,sfo,BourKe00,rec_yds,12,,,,,
player,201910270sfo,sfo,BourKe00,rec_td,0,,,,,
player,201910270sfo,sfo,BourKe00,rec_long,12,,,,,
player,201910270sfo,sfo,BourKe00,fumbles,0,,,,,
player,201910270sfo,sfo,BourKe00,fumbles_lost,0,,,,,
player,201910270sfo,sfo,PettDa00,pass_cmp,0,,,,,
player,201910270sfo,sfo,PettDa00,pass_att,0,,,,,
player,201910270sfo,sfo,PettDa00,pass_yds,0,,,,,
player,201910270sfo,sfo,PettDa00,pass_td,0,,,,,
player,201910270sfo,sfo,PettDa00,pass_int,0,,,,,
player,201910270sfo,sfo,PettDa00,pass_sacked,0,,,,,
player,201910270sfo,sfo,PettDa00,pass_sacked_yds,0,,,,,
player,201910270sfo,sfo,PettDa00,pass_long,0,,,,,
player,201910270sfo,sfo,PettDa00,pass_rating,,,,,,
player,201910270sfo,sfo,PettDa00,rush_att,0,,,,,
player,201910270sfo,sfo,PettDa00,rush_yds,0,,,,,
player,201910270sfo,sfo,PettDa00,rush_td,0,,,,,
player,201910270sfo,sfo,PettDa00,rush_long,0,,,,,
player,201910270sfo,sfo,PettDa00,targets,3,,,,,
player,201910270sfo,sfo,PettDa00,rec,1,,,,,
player,201910270sfo,sfo,PettDa00,rec_yds,5,,,,,
player,201910270sfo,sfo,PettDa00,rec_td,0,,,,,
player,201910270sfo,sfo,PettDa00,rec_long,5,,,,,
player,201910270sfo,sfo,PettDa00,fumbles,0,,,,,
