game,2019,6,20191013,201910130crd,atl,"Atlanta Falcons",33,crd,"Arizona Cardinals",34
player,201910130crd,atl,HoopAu00,pass_td,0,,,,,
player,201910130crd,atl,HoopAu00,pass_int,0,,,,,
player,201910130crd,atl,HoopAu00,pass_sacked,0,,,,,
player,201910130crd,atl,HoopAu00,pass_sacked_yds,0,,,,,
player,201910130crd,atl,HoopAu00,pass_long,0,,,,,
player,201910130crd,atl,HoopAu00,pass_rating,,,,,,
player,201910130crd,atl,HoopAu00,rush_att,0,,,,,
player,201910130crd,atl,HoopAu00,rush_yds,0,,,,,
player,201910130crd,atl,HoopAu00,rush_td,0,,,,,
player,201910130crd,atl,HoopAu00,rush_long,0,,,,,
player,201910130crd,atl,HoopAu00,targets,8,,,,,
player,201910130crd,atl,HoopAu00,rec,8,,,,,
player,201910130crd,atl,HoopAu00,rec_yds,117,,,,,
player,201910130crd,atl,HoopAu00,rec_td,1,,,,,
player,201910130crd,atl,HoopAu00,rec_long,30,,,,,
player,201910130crd,atl,HoopAu00,fumbles,0,,,,,
player,201910130crd,atl,HoopAu00,fumbles_lost,0,,,,,
player,201910130crd,atl,JoneJu02,pass_cmp,0,,,,,
player,201910130crd,atl,JoneJu02,pass_att,0,,,,,
player,201910130crd,atl,JoneJu02,pass_yds,0,,,,,
player,201910130crd,atl,JoneJu02,pass_td,0,,,,,
player,201910130crd,atl,JoneJu02,pass_int,0,,,,,
player,201910130crd,atl,JoneJu02,pass_sacked,0,,,,,
player,201910130crd,atl,JoneJu02,pass_sacked_yds,0,,,,,
player,201910130crd,atl,JoneJu02,pass_long,0,,,,,
player,201910130crd,atl,JoneJu02,pass_rating,,,,,,
player,201910130crd,atl,JoneJu02,rush_att,0,,,,,
player,201910130crd,atl,JoneJu02,rush_yds,0,,,,,
player,201910130crd,atl,JoneJu02,rush_td,0,,,,,
player,201910130crd,atl,JoneJu02,rush_long,0,,,,,
player,201910130crd,atl,JoneJu02,targets,9,,,,,
player,201910130crd,atl,JoneJu02,rec,8,,,,,
player,201910130crd,atl,JoneJu02,rec_yds,108,,,,,
player,201910130crd,atl,JoneJu02,rec_td,0,,,,,
player,201910130crd,atl,JoneJu02,rec_long,22,,,,,
player,201910130crd,atl,JoneJu02,fumbles,0,,,,,
player,201910130crd,atl,JoneJu02,fumbles_lost,0,,,,,
player,201910130crd,atl,RidlCa00,pass_cmp,0,,,,,
player,201910130crd,atl,RidlCa00,pass_att,0,,,,,
player,201910130crd,atl,RidlCa00,pass_yds,0,,,,,
player,201910130crd,atl,RidlCa00,pass_td,0,,,,,
player,201910130crd,atl,RidlCa00,pass_int,0,,,,,
player,201910130crd,atl,RidlCa00,pass_sacked,0,,,,,
player,201910130crd,atl,RidlCa00,pass_sacked_yds,0,,,,,
player,201910130crd,atl,RidlCa00,pass_long,0,,,,,
player,201910130crd,atl,RidlCa00,pass_rating,,,,,,
player,201910130crd,atl,RidlCa00,rush_att,0,,,,,
player,201910130crd,atl,RidlCa00,rush_yds,0,,,,,
player,201910130crd,atl,RidlCa00,rush_td,0,,,,,
player,201910130crd,atl,RidlCa00,rush_long,0,,,,,
player,201910130crd,atl,RidlCa00,targets,6,,,,,
player,201910130crd,atl,RidlCa00,rec,4,,,,,
player,201910130crd,atl,RidlCa00,rec_yds,48,,,,,
player,201910130crd,atl,RidlCa00,rec_td,1,,,,,
player,201910130crd,atl,RidlCa00,rec_long,23,,,,,
player,201910130crd,atl,RidlCa00,fumbles,0,,,,,
player,201910130crd,atl,RidlCa00,fumbles_lost,0,,,,,
player,201910130crd,atl,SanuMo00,pass_cmp,0,,,,,
player,201910130crd,atl,SanuMo00,pass_att,0,,,,,
player,201910130crd,atl,SanuMo00,pass_yds,0,,,,,
player,201910130crd,atl,SanuMo00,pass_td,0,,,,,
player,201910130crd,atl,SanuMo00,pass_int,0,,,,,
player,201910130crd,atl,SanuMo00,pass_sacked,0,,,,,
player,201910130crd,atl,SanuMo00,pass_sacked_yds,0,,,,,
player,201910130crd,atl,SanuMo00,pass_long,0,,,,,
player,201910130crd,atl,SanuMo00,pass_rating,,,,,,
player,201910130crd,atl,SanuMo00,rush_att,0,,,,,
player,201910130crd,atl,SanuMo00,rush_yds,0,,,,,
player,201910130crd,atl,SanuMo00,rush_td,0,,,,,
player,201910130crd,atl,SanuMo00,rush_long,0,,,,,
player,201910130crd,atl,SanuMo00,targets,4,,,,,
player,201910130crd,atl,SanuMo00,rec,3,,,,,
player,201910130crd,atl,SanuMo00,rec_yds,29,,,,,
player,201910130crd,atl,SanuMo00,rec_td,0,,,,,
player,201910130crd,atl,SanuMo00,rec_long,15,,,,,
player,201910130crd,atl,SanuMo00,fumbles,0,,,,,
player,201910130crd,atl,SanuMo00,fumbles_lost,0,,,,,
player,201910130crd,atl,GrahJa01,pass_cmp,0,,,,,
player,201910130crd,atl,GrahJa01,pass_att,0,,,,,
player,201910130crd,atl,GrahJa01,pass_yds,0,,,,,
player,201910130crd,atl,GrahJa01,pass_td,0,,,,,
player,201910130crd,atl,GrahJa01,pass_int,0,,,,,
player,201910130crd,atl,GrahJa01,pass_sacked,0,,,,,
player,201910130crd,atl,GrahJa01,pass_sacked_yds,0,,,,,
player,201910130crd,atl,GrahJa01,pass_long,0,,,,,
player,201910130crd,atl,GrahJa01,pass_rating,,,,,,
player,201910130crd,atl,GrahJa01,rush_att,0,,,,,
player,201910130crd,atl,GrahJa01,rush_yds,0,,,,,
player,201910130crd,atl,GrahJa01,rush_td,0,,,,,
player,201910130crd,atl,GrahJa01,rush_long,0,,,,,
player,201910130crd,atl,GrahJa01,targets,1,,,,,
player,201910130crd,atl,GrahJa01,rec,1,,,,,
player,201910130crd,atl,GrahJa01,rec_yds,21,,,,,
player,201910130crd,atl,GrahJa01,rec_td,0,,,,,
player,201910130crd,atl,GrahJa01,rec_long,21,,,,,
player,201910130crd,atl,GrahJa01,fumbles,0,,,,,
player,201910130crd,atl,GrahJa01,fumbles_lost,0,,,,,
player,201910130crd,atl,GageRu00,pass_cmp,0,,,,,
player,201910130crd,atl,GageRu00,pass_att,0,,,,,
player,201910130crd,atl,GageRu00,pass_yds,0,,,,,
player,201910130crd,atl,GageRu00,pass_td,0,,,,,
player,201910130crd,atl,GageRu00,pass_int,0,,,,,
player,201910130crd,atl,GageRu00,pass_sacked,0,,,,,
player,201910130crd,atl,GageRu00,pass_sacked_yds,0,,,,,
player,201910130crd,atl,GageRu00,pass_long,0,,,,,
player,201910130crd,atl,GageRu00,pass_rating,,,,,,
player,201910130crd,atl,GageRu00,rush_att,0,,,,,
player,201910130crd,atl,GageRu00,rush_yds,0,,,,,
player,201910130crd,atl,GageRu00,rush_td,0,,,,,
player,201910130crd,atl,GageRu00,rush_long,0,,,,,
player,201910130crd,atl,GageRu00,targets,1,,,,,
player,201910130crd,atl,GageRu00,rec,1,,,,,
player,201910130crd,atl,GageRu00,rec_yds,6,,,,,
player,201910130crd,atl,GageRu00,rec_td,0,,,,,
player,201910130crd,atl,GageRu00,rec_long,6,,,,,
player,201910130crd,atl,GageRu00,fumbles,0,,,,,
player,201910130crd,atl,GageRu00,fumbles_lost,0,,,,,
player,201910130crd,atl,StocLu00,pass_cmp,0,,,,,
player,201910130crd,atl,StocLu00,pass_att,0,,,,,
player,201910130crd,atl,StocLu00,pass_yds,0,,,,,
player,201910130crd,atl,StocLu00,pass_td,0,,,,,
player,201910130crd,atl,StocLu00,pass_int,0,,,,,
player,201910130crd,atl,StocLu00,pass_sacked,0,,,,,
player,201910130crd,atl,StocLu00,pass_sacked_yds,0,,,,,
player,201910130crd,atl,StocLu00,pass_long,0,,,,,
player,201910130crd,atl,StocLu00,pass_rating,,,,,,
player,201910130crd,atl,StocLu00,rush_att,0,,,,,
player,201910130crd,atl,StocLu00,rush_yds,0,,,,,
player,201910130crd,atl,StocLu00,rush_td,0,,,,,
player,201910130crd,atl,StocLu00,rush_long,0,,,,,
player,201910130crd,atl,StocLu00,targets,1,,,,,
player,201910130crd,atl,StocLu00,rec,1,,,,,
player,201910130crd,atl,StocLu00,rec_yds,0,,,,,
player,201910130crd,atl,StocLu00,rec_td,0,,,,,
player,201910130crd,atl,StocLu00,rec_long,0,,,,,
player,201910130crd,atl,StocLu00,fumbles,0,,,,,
player,201910130crd,atl,StocLu00,fumbles_lost,0,,,,,
player,201910130crd,atl,McGaKa00,pass_cmp,0,,,,,
player,201910130crd,atl,McGaKa00,pass_att,0,,,,,
player,201910130crd,atl,McGaKa00,pass_yds,0,,,,,
player,201910130crd,atl,McGaKa00,pass_td,0,,,,,
player,201910130crd,atl,McGaKa00,pass_int,0,,,,,
player,201910130crd,atl,McGaKa00,pass_sacked,0,,,,,
player,201910130crd,atl,McGaKa00,pass_sacked_yds,0,,,,,
player,201910130crd,atl,McGaKa00,pass_long,0,,,,,
player,201910130crd,atl,McGaKa00,pass_rating,,,,,,
player,201910130crd,atl,McGaKa00,rush_att,0,,,,,
player,201910130crd,atl,McGaKa00,rush_yds,0,,,,,
player,201910130crd,atl,McGaKa00,rush_td,0,,,,,
player,201910130crd,atl,McGaKa00,rush_long,0,,,,,
player,201910130crd,atl,McGaKa00,targets,1,,,,,
player,201910130crd,atl,McGaKa00,rec,1,,,,,
player,201910130crd,atl,McGaKa00,rec_yds,-3,,,,,
player,201910130crd,atl,McGaKa00,rec_td,0,,,,,
player,201910130crd,atl,McGaKa00,rec_long,-3,,,,,
player,201910130crd,atl,McGaKa00,fumbles,0,,,,,
player,201910130crd,atl,McGaKa00,fumbles_lost,0,,,,,
player,201910130crd,crd,MurrKy00,pass_cmp,27,,,,,
player,201910130crd,crd,MurrKy00,pass_att,37,,,,,
player,201910130crd,crd,MurrKy00,pass_yds,340,,,,,
player,201910130crd,crd,MurrKy00,pass_td,3,,,,,
player,201910130crd,crd,MurrKy00,pass_int,0,,,,,
player,201910130crd,crd,MurrKy00,pass_sacked,0,,,,,
player,201910130crd,crd,MurrKy00,pass_sacked_yds,0,,,,,
player,201910130crd,crd,MurrKy00,pass_long,58,,,,,
player,201910130crd,crd,MurrKy00,pass_rating,128.2,,,,,
player,201910130crd,crd,MurrKy00,rush_att,11,,,,,
player,201910130crd,crd,MurrKy00,rush_yds,32,,,,,
player,201910130crd,crd,MurrKy00,rush_td,0,,,,,
player,201910130crd,crd,MurrKy00,rush_long,14,,,,,
player,201910130crd,crd,MurrKy00,targets,0,,,,,
player,201910130crd,crd,MurrKy00,rec,0,,,,,
player,201910130crd,crd,MurrKy00,rec_yds,0,,,,,
player,201910130crd,crd,MurrKy00,rec_td,0,,,,,
player,201910130crd,crd,MurrKy00,rec_long,0,,,,,
player,201910130crd,crd,MurrKy00,fumbles,0,,,,,
player,201910130crd,crd,MurrKy00,fumbles_lost,0,,,,,
player,201910130crd,crd,JohnDa08,pass_cmp,0,,,,,
player,201910130crd,crd,JohnDa08,pass_att,0,,,,,
player,201910130crd,crd,JohnDa08,pass_yds,0,,,,,
player,201910130crd,crd,JohnDa08,pass_td,0,,,,,
player,201910130crd,crd,JohnDa08,pass_int,0,,,,,
player,201910130crd,crd,JohnDa08,pass_sacked,0,,,,,
player,201910130crd,crd,JohnDa08,pass_sacked_yds,0,,,,,
player,201910130crd,crd,JohnDa08,pass_long,0,,,,,
player,201910130crd,crd,JohnDa08,pass_rating,,,,,,
player,201910130crd,crd,JohnDa08,rush_att,12,,,,,
player,201910130crd,crd,JohnDa08,rush_yds,34,,,,,
player,201910130crd,crd,JohnDa08,rush_td,1,,,,,
player,201910130crd,crd,JohnDa08,rush_long,17,,,,,
player,201910130crd,crd,JohnDa08,targets,8,,,,,
player,201910130crd,crd,JohnDa08,rec,6,,,,,
player,201910130crd,crd,JohnDa08,rec_yds,68,,,,,
player,201910130crd,crd,JohnDa08,rec_td,1,,,,,
player,201910130crd,crd,JohnDa08,rec_long,30,,,,,
player,201910130crd,crd,JohnDa08,fumbles,0,,,,,
player,201910130crd,crd,JohnDa08,fumbles_lost,0,,,,,
player,201910130crd,crd,EdmoCh00,pass_cmp,0,,,,,
player,201910130crd,crd,EdmoCh00,pass_att,0,,,,,
player,201910130crd,crd,EdmoCh00,pass_yds,0,,,,,
player,201910130crd,crd,EdmoCh00,pass_td,0,,,,,
player,201910130crd,crd,EdmoCh00,pass_int,0,,,,,
player,201910130crd,crd,EdmoCh00,pass_sacked,0,,,,,
player,201910130crd,crd,EdmoCh00,pass_sacked_yds,0,,,,,
player,201910130crd,crd,EdmoCh00,pass_long,0,,,,,
player,201910130crd,crd,EdmoCh00,pass_rating,,,,,,
player,201910130crd,crd,EdmoCh00,rush_att,5,,,,,
player,201910130crd,crd,EdmoCh00,rush_yds,34,,,,,
player,201910130crd,crd,EdmoCh00,rush_td,0,,,,,
player,201910130crd,crd,EdmoCh00,rush_long,15,,,,,
player,201910130crd,crd,EdmoCh00,targets,2,,,,,
player,201910130crd,crd,EdmoCh00,rec,2,,,,,
player,201910130crd,crd,EdmoCh00,rec_yds,33,,,,,
player,201910130crd,crd,EdmoCh00,rec_td,1,,,,,
player,201910130crd,crd,EdmoCh00,rec_long,31,,,,,
player,201910130crd,crd,EdmoCh00,fumbles,0,,,,,
player,201910130crd,crd,EdmoCh00,fumbles_lost,0,,,,,
player,201910130crd,crd,CoopPh00,pass_cmp,0,,,,,
player,201910130crd,crd,CoopPh00,pass_att,0,,,,,
player,201910130crd,crd,CoopPh00,pass_yds,0,,,,,
player,201910130crd,crd,CoopPh00,pass_td,0,,,,,
player,201910130crd,crd,CoopPh00,pass_int,0,,,,,
player,201910130crd,crd,CoopPh00,pass_sacked,0,,,,,
player,201910130crd,crd,CoopPh00,pass_sacked_yds,0,,,,,
player,201910130crd,crd,CoopPh00,pass_long,0,,,,,
player,201910130crd,crd,CoopPh00,pass_rating,,,,,,
player,201910130crd,crd,CoopPh00,rush_att,1,,,,,
player,201910130crd,crd,CoopPh00,rush_yds,2,,,,,
player,201910130crd,crd,CoopPh00,rush_td,0,,,,,
player,201910130crd,crd,CoopPh00,rush_long,2,,,,,
player,201910130crd,crd,CoopPh00,targets,4,,,,,
player,201910130crd,crd,CoopPh00,rec,3,,,,,
player,201910130crd,crd,CoopPh00,rec_yds,16,,,,,
player,201910130crd,crd,CoopPh00,rec_td,0,,,,,
player,201910130crd,crd,CoopPh00,rec_long,7,,,,,
player,201910130crd,crd,CoopPh00,fumbles,0,,,,,
player,201910130crd,crd,CoopPh00,fumbles_lost,0,,,,,
player,201910130crd,crd,FitzLa00,pass_cmp,0,,,,,
player,201910130crd,crd,FitzLa00,pass_att,0,,,,,
player,201910130crd,crd,FitzLa00,pass_yds,0,,,,,
player,201910130crd,crd,FitzLa00,pass_td,0,,,,,
player,201910130crd,crd,FitzLa00,pass_int,0,,,,,
player,201910130crd,crd,FitzLa00,pass_sacked,0,,,,,
player,201910130crd,crd,FitzLa00,pass_sacked_yds,0,,,,,
player,201910130crd,crd,FitzLa00,pass_long,0,,,,,
player,201910130crd,crd,FitzLa00,pass_rating,,,,,,
player,201910130crd,crd,FitzLa00,rush_att,0,,,,,
player,201910130crd,crd,FitzLa00,rush_yds,0,,,,,
player,201910130crd,crd,FitzLa00,rush_td,0,,,,,
player,201910130crd,crd,FitzLa00,rush_long,0,,,,,
player,201910130crd,crd,FitzLa00,targets,8,,,,,
player,201910130crd,crd,FitzLa00,rec,6,,,,,
player,201910130crd,crd,FitzLa00,rec_yds,69,,,,,
player,201910130crd,crd,FitzLa00,rec_td,0,,,,,
player,201910130crd,crd,FitzLa00,rec_long,22,,,,,
player,201910130crd,crd,FitzLa00,fumbles,0,,,,,
player,201910130crd,crd,FitzLa00,fumbles_lost,0,,,,,
player,201910130crd,crd,ByrdDa00,pass_cmp,0,,,,,
player,201910130crd,crd,ByrdDa00,pass_att,0,,,,,
player,201910130crd,crd,ByrdDa00,pass_yds,0,,,,,
player,201910130crd,crd,ByrdDa00,pass_td,0,,,,,
player,201910130crd,crd,ByrdDa00,pass_int,0,,,,,
player,201910130crd,crd,ByrdDa00,pass_sacked,0,,,,,
player,201910130crd,crd,ByrdDa00,pass_sacked_yds,0,,,,,
player,201910130crd,crd,ByrdDa00,pass_long,0,,,,,
player,201910130crd,crd,ByrdDa00,pass_rating,,,,,,
player,201910130crd,crd,ByrdDa00,rush_att,0,,,,,
player,201910130crd,crd,ByrdDa00,rush_yds,0,,,,,
player,201910130crd,crd,ByrdDa00,rush_td,0,,,,,
player,201910130crd,crd,ByrdDa00,rush_long,0,,,,,
player,201910130crd,crd,ByrdDa00,targets,2,,,,,
player,201910130crd,crd,ByrdDa00,rec,2,,,,,
player,201910130crd,crd,ByrdDa00,rec_yds,60,,,,,
player,201910130crd,crd,ByrdDa00,rec_td,0,,,,,
player,201910130crd,crd,ByrdDa00,rec_long,58,,,,,
player,201910130crd,crd,ByrdDa00,fumbles,0,,,,,
player,201910130crd,crd,ByrdDa00,fumbles_lost,0,,,,,
player,201910130crd,crd,SherTr00,pass_cmp,0,,,,,
player,201910130crd,crd,SherTr00,pass_att,0,,,,,
player,201910130crd,crd,SherTr00,pass_yds,0,,,,,
player,201910130crd,crd,SherTr00,pass_td,0,,,,,
player,201910130crd,crd,SherTr00,pass_int,0,,,,,
player,201910130crd,crd,SherTr00,pass_sacked,0,,,,,
player,201910130crd,crd,SherTr00,pass_sacked_yds,0,,,,,
player,201910130crd,crd,SherTr00,pass_long,0,,,,,
player,201910130crd,crd,SherTr00,pass_rating,,,,,,
player,201910130crd,crd,SherTr00,rush_att,0,,,,,
player,201910130crd,crd,SherTr00,rush_yds,0,,,,,
player,201910130crd,crd,SherTr00,rush_td,0,,,,,
player,201910130crd,crd,SherTr00,rush_long,0,,,,,
player,201910130crd,crd,SherTr00,targets,1,,,,,
player,201910130crd,crd,SherTr00,rec,1,,,,,
player,201910130crd,crd,SherTr00,rec_yds,38,,,,,
player,201910130crd,crd,SherTr00,rec_td,0,,,,,
player,201910130crd,crd,SherTr00,rec_long,38,,,,,
player,201910130crd,crd,SherTr00,fumbles,0,,,,,
player,201910130crd,crd,SherTr00,fumbles_lost,0,,,,,
player,201910130crd,crd,WillMa04,pass_cmp,0,,,,,
player,201910130crd,crd,WillMa04,pass_att,0,,,,,
player,201910130crd,crd,WillMa04,pass_yds,0,,,,,
player,201910130crd,crd,WillMa04,pass_td,0,,,,,
player,201910130crd,crd,WillMa04,pass_int,0,,,,,
player,201910130crd,crd,WillMa04,pass_sacked,0,,,,,
player,201910130crd,crd,WillMa04,pass_sacked_yds,0,,,,,
player,201910130crd,crd,WillMa04,pass_long,0,,,,,
player,201910130crd,crd,WillMa04,pass_rating,,,,,,
player,201910130crd,crd,WillMa04,rush_att,0,,,,,
player,201910130crd,crd,WillMa04,rush_yds,0,,,,,
player,201910130crd,crd,WillMa04,rush_td,0,,,,,
player,201910130crd,crd,WillMa04,rush_long,0,,,,,
player,201910130crd,crd,WillMa04,targets,3,,,,,
player,201910130crd,crd,WillMa04,rec,3,,,,,
player,201910130crd,crd,WillMa04,rec_yds,34,,,,,
player,201910130crd,crd,WillMa04,rec_td,1,,,,,
player,201910130crd,crd,WillMa04,rec_long,20,,,,,
player,201910130crd,crd,WillMa04,fumbles,0,,,,,
player,201910130crd,crd,WillMa04,fumbles_lost,0,,,,,
player,201910130crd,crd,JohnKe07,pass_cmp,0,,,,,
player,201910130crd,crd,JohnKe07,pass_att,0,,,,,
player,201910130crd,crd,JohnKe07,pass_yds,0,,,,,
player,201910130crd,crd,JohnKe07,pass_td,0,,,,,
player,201910130crd,crd,JohnKe07,pass_int,0,,,,,
player,201910130crd,crd,JohnKe07,pass_sacked,0,,,,,
player,201910130crd,crd,JohnKe07,pass_sacked_yds,0,,,,,
player,201910130crd,crd,JohnKe07,pass_long,0,,,,,
player,201910130crd,crd,JohnKe07,pass_rating,,,,,,
player,201910130crd,crd,JohnKe07,rush_att,0,,,,,
player,201910130crd,crd,JohnKe07,rush_yds,0,,,,,
player,201910130crd,crd,JohnKe07,rush_td,0,,,,,
player,201910130crd,crd,JohnKe07,rush_long,0,,,,,
player,201910130crd,crd,JohnKe07,targets,5,,,,,
player,201910130crd,crd,JohnKe07,rec,2,,,,,
player,201910130crd,crd,JohnKe07,rec_yds,14,,,,,
player,201910130crd,crd,JohnKe07,rec_td,0,,,,,
player,201910130crd,crd,JohnKe07,rec_long,7,,,,,
player,201910130crd,crd,JohnKe07,fumbles,0,,,,,
player,201910130crd,crd,JohnKe07,fumbles_lost,0,,,,,
player,201910130crd,crd,ClayCh00,pass_cmp,0,,,,,
player,201910130crd,crd,ClayCh00,pass_att,0,,,,,
player,201910130crd,crd,ClayCh00,pass_yds,0,,,,,
player,201910130crd,crd,ClayCh00,pass_td,0,,,,,
player,201910130crd,crd,ClayCh00,pass_int,0,,,,,
player,201910130crd,crd,ClayCh00,pass_sacked,0,,,,,
player,201910130crd,crd,ClayCh00,pass_sacked_yds,0,,,,,
player,201910130crd,crd,ClayCh00,pass_long,0,,,,,
player,201910130crd,crd,ClayCh00,pass_rating,,,,,,
player,201910130crd,crd,ClayCh00,rush_att,0,,,,,
player,201910130crd,crd,ClayCh00,rush_yds,0,,,,,
player,201910130crd,crd,ClayCh00,rush_td,0,,,,,
