game,2019,4,20190929,201909290rav,cle,"Cleveland Browns",40,rav,"Baltimore Ravens",25
player,201909290rav,rav,RobeSe00,rush_yds,0,,,,,
player,201909290rav,rav,RobeSe00,rush_td,0,,,,,
player,201909290rav,rav,RobeSe00,rush_long,0,,,,,
player,201909290rav,rav,RobeSe00,targets,5,,,,,
player,201909290rav,rav,RobeSe00,rec,4,,,,,
player,201909290rav,rav,RobeSe00,rec_yds,36,,,,,
player,201909290rav,rav,RobeSe00,rec_td,0,,,,,
player,201909290rav,rav,RobeSe00,rec_long,15,,,,,
player,201909290rav,rav,RobeSe00,fumbles,0,,,,,
player,201909290rav,rav,RobeSe00,fumbles_lost,0,,,,,
player,201909290rav,rav,BoykMi00,pass_cmp,0,,,,,
player,201909290rav,rav,BoykMi00,pass_att,0,,,,,
player,201909290rav,rav,BoykMi00,pass_yds,0,,,,,
player,201909290rav,rav,BoykMi00,pass_td,0,,,,,
player,201909290rav,rav,BoykMi00,pass_int,0,,,,,
player,201909290rav,rav,BoykMi00,pass_sacked,0,,,,,
player,201909290rav,rav,BoykMi00,pass_sacked_yds,0,,,,,
player,201909290rav,rav,BoykMi00,pass_long,0,,,,,
player,201909290rav,rav,BoykMi00,pass_rating,,,,,,
player,201909290rav,rav,BoykMi00,rush_att,0,,,,,
player,201909290rav,rav,BoykMi00,rush_yds,0,,,,,
player,201909290rav,rav,BoykMi00,rush_td,0,,,,,
player,201909290rav,rav,BoykMi00,rush_long,0,,,,,
player,201909290rav,rav,BoykMi00,targets,3,,,,,
player,201909290rav,rav,BoykMi00,rec,3,,,,,
player,201909290rav,rav,BoykMi00,rec_yds,32,,,,,
player,201909290rav,rav,BoykMi00,rec_td,1,,,,,
player,201909290rav,rav,BoykMi00,rec_long,18,,,,,
player,201909290rav,rav,BoykMi00,fumbles,0,,,,,
player,201909290rav,rav,BoykMi00,fumbles_lost,0,,,,,
player,201909290rav,rav,AndrMa00,pass_cmp,0,,,,,
player,201909290rav,rav,AndrMa00,pass_att,0,,,,,
player,201909290rav,rav,AndrMa00,pass_yds,0,,,,,
player,201909290rav,rav,AndrMa00,pass_td,0,,,,,
player,201909290rav,rav,AndrMa00,pass_int,0,,,,,
player,201909290rav,rav,AndrMa00,pass_sacked,0,,,,,
player,201909290rav,rav,AndrMa00,pass_sacked_yds,0,,,,,
player,201909290rav,rav,AndrMa00,pass_long,0,,,,,
player,201909290rav,rav,AndrMa00,pass_rating,,,,,,
player,201909290rav,rav,AndrMa00,rush_att,0,,,,,
player,201909290rav,rav,AndrMa00,rush_yds,0,,,,,
player,201909290rav,rav,AndrMa00,rush_td,0,,,,,
player,201909290rav,rav,AndrMa00,rush_long,0,,,,,
player,201909290rav,rav,AndrMa00,targets,8,,,,,
player,201909290rav,rav,AndrMa00,rec,4,,,,,
player,201909290rav,rav,AndrMa00,rec_yds,31,,,,,
player,201909290rav,rav,AndrMa00,rec_td,1,,,,,
player,201909290rav,rav,AndrMa00,rec_long,11,,,,,
player,201909290rav,rav,AndrMa00,fumbles,0,,,,,
player,201909290rav,rav,AndrMa00,fumbles_lost,0,,,,,
player,201909290rav,rav,BrowMa04,pass_cmp,0,,,,,
player,201909290rav,rav,BrowMa04,pass_att,0,,,,,
player,201909290rav,rav,BrowMa04,pass_yds,0,,,,,
player,201909290rav,rav,BrowMa04,pass_td,0,,,,,
player,201909290rav,rav,BrowMa04,pass_int,0,,,,,
player,201909290rav,rav,BrowMa04,pass_sacked,0,,,,,
player,201909290rav,rav,BrowMa04,pass_sacked_yds,0,,,,,
player,201909290rav,rav,BrowMa04,pass_long,0,,,,,
player,201909290rav,rav,BrowMa04,pass_rating,,,,,,
player,201909290rav,rav,BrowMa04,rush_att,0,,,,,
player,201909290rav,rav,BrowMa04,rush_yds,0,,,,,
player,201909290rav,rav,BrowMa04,rush_td,0,,,,,
player,201909290rav,rav,BrowMa04,rush_long,0,,,,,
player,201909290rav,rav,BrowMa04,targets,7,,,,,
player,201909290rav,rav,BrowMa04,rec,4,,,,,
player,201909290rav,rav,BrowMa04,rec_yds,22,,,,,
player,201909290rav,rav,BrowMa04,rec_td,0,,,,,
player,201909290rav,rav,BrowMa04,rec_long,10,,,,,
player,201909290rav,rav,BrowMa04,fumbles,0,,,,,
player,201909290rav,rav,BrowMa04,fumbles_lost,0,,,,,
player,201909290rav,rav,BoylNi00,pass_cmp,0,,,,,
player,201909290rav,rav,BoylNi00,pass_att,0,,,,,
player,201909290rav,rav,BoylNi00,pass_yds,0,,,,,
player,201909290rav,rav,BoylNi00,pass_td,0,,,,,
player,201909290rav,rav,BoylNi00,pass_int,0,,,,,
player,201909290rav,rav,BoylNi00,pass_sacked,0,,,,,
player,201909290rav,rav,BoylNi00,pass_sacked_yds,0,,,,,
player,201909290rav,rav,BoylNi00,pass_long,0,,,,,
player,201909290rav,rav,BoylNi00,pass_rating,,,,,,
player,201909290rav,rav,BoylNi00,rush_att,0,,,,,
player,201909290rav,rav,BoylNi00,rush_yds,0,,,,,
player,201909290rav,rav,BoylNi00,rush_td,0,,,,,
player,201909290rav,rav,BoylNi00,rush_long,0,,,,,
player,201909290rav,rav,BoylNi00,targets,1,,,,,
player,201909290rav,rav,BoylNi00,rec,1,,,,,
player,201909290rav,rav,BoylNi00,rec_yds,9,,,,,
player,201909290rav,rav,BoylNi00,rec_td,0,,,,,
player,201909290rav,rav,BoylNi00,rec_long,9,,,,,
player,201909290rav,rav,BoylNi00,fumbles,0,,,,,
player,201909290rav,rav,BoylNi00,fumbles_lost,0,,,,,
player,201909290rav,rav,MoorCh00,pass_cmp,0,,,,,
player,201909290rav,rav,MoorCh00,pass_att,0,,,,,
player,201909290rav,rav,MoorCh00,pass_yds,0,,,,,
player,201909290rav,rav,MoorCh00,pass_td,0,,,,,
player,201909290rav,rav,MoorCh00,pass_int,0,,,,,
player,201909290rav,rav,MoorCh00,pass_sacked,0,,,,,
player,201909290rav,rav,MoorCh00,pass_sacked_yds,0,,,,,
player,201909290rav,rav,MoorCh00,pass_long,0,,,,,
player,201909290rav,rav,MoorCh00,pass_rating,,,,,,
player,201909290rav,rav,MoorCh00,rush_att,0,,,,,
player,201909290rav,rav,MoorCh00,rush_yds,0,,,,,
player,201909290rav,rav,MoorCh00,rush_td,0,,,,,
player,201909290rav,rav,MoorCh00,rush_long,0,,,,,
player,201909290rav,rav,MoorCh00,targets,1,,,,,
player,201909290rav,rav,MoorCh00,rec,0,,,,,
player,201909290rav,rav,MoorCh00,rec_yds,0,,,,,
player,201909290rav,rav,MoorCh00,rec_td,0,,,,,
player,201909290rav,rav,MoorCh00,rec_long,0,,,,,
player,201909290rav,rav,MoorCh00,fumbles,0,,,,,
player,201909290rav,rav,MoorCh00,fumbles_lost,0,,,,,
player,201909290rav,cle,WhitJe02,def_int,1,,,,,
player,201909290rav,cle,WhitJe02,def_int_yds,0,,,,,
player,201909290rav,cle,WhitJe02,def_int_td,0,,,,,
player,201909290rav,cle,WhitJe02,def_int_long,0,,,,,
player,201909290rav,cle,WhitJe02,pass_defended,1,,,,,
player,201909290rav,cle,WhitJe02,sacks,0.0,,,,,
player,201909290rav,cle,WhitJe02,tackles_combined,8,,,,,
player,201909290rav,cle,WhitJe02,tackles_solo,7,,,,,
player,201909290rav,cle,WhitJe02,tackles_assists,1,,,,,
player,201909290rav,cle,WhitJe02,tackles_loss,0,,,,,
player,201909290rav,cle,WhitJe02,qb_hits,0,,,,,
player,201909290rav,cle,WhitJe02,fumbles_rec,0,,,,,
player,201909290rav,cle,WhitJe02,fumbles_rec_yds,0,,,,,
player,201909290rav,cle,WhitJe02,fumbles_rec_td,0,,,,,
player,201909290rav,cle,WhitJe02,fumbles_forced,1,,,,,
player,201909290rav,cle,LawrDe02,def_int,1,,,,,
player,201909290rav,cle,LawrDe02,def_int_yds,0,,,,,
player,201909290rav,cle,LawrDe02,def_int_td,0,,,,,
player,201909290rav,cle,LawrDe02,def_int_long,0,,,,,
player,201909290rav,cle,LawrDe02,pass_defended,1,,,,,
player,201909290rav,cle,LawrDe02,sacks,0.0,,,,,
player,201909290rav,cle,LawrDe02,tackles_combined,1,,,,,
player,201909290rav,cle,LawrDe02,tackles_solo,1,,,,,
player,201909290rav,cle,LawrDe02,tackles_assists,0,,,,,
player,201909290rav,cle,LawrDe02,tackles_loss,1,,,,,
player,201909290rav,cle,LawrDe02,qb_hits,1,,,,,
player,201909290rav,cle,LawrDe02,fumbles_rec,0,,,,,
player,201909290rav,cle,LawrDe02,fumbles_rec_yds,0,,,,,
player,201909290rav,cle,LawrDe02,fumbles_rec_td,0,,,,,
player,201909290rav,cle,LawrDe02,fumbles_forced,0,,,,,
player,201909290rav,cle,SchoJo00,def_int,0,,,,,
player,201909290rav,cle,SchoJo00,def_int_yds,0,,,,,
