game,2019,14,20191208,201912080min,det,"Detroit Lions",7,min,"Minnesota Vikings",20
team,201912080min,det,First Downs,18,,,,,,
team,201912080min,min,First Downs,22,,,,,,
team,201912080min,det,Rush-Yds-TDs,22-70-0,,,,,,
team,201912080min,min,Rush-Yds-TDs,39-120-1,,,,,,
team,201912080min,det,Cmp-Att-Yd-TD-INT,24-40-205-1-2,,,,,,
team,201912080min,min,Cmp-Att-Yd-TD-INT,24-30-242-1-0,,,,,,
team,201912080min,det,Sacked-Yards,5-44,,,,,,
team,201912080min,min,Sacked-Yards,1-8,,,,,,
team,201912080min,det,Net Pass Yards,161,,,,,,
team,201912080min,min,Net Pass Yards,234,,,,,,
team,201912080min,det,Total Yards,231,,,,,,
team,201912080min,min,Total Yards,354,,,,,,
team,201912080min,det,Fumbles-Lost,0-0,,,,,,
team,201912080min,min,Fumbles-Lost,0-0,,,,,,
team,201912080min,det,Turnovers,2,,,,,,
team,201912080min,min,Turnovers,0,,,,,,
team,201912080min,det,Penalties-Yards,4-28,,,,,,
team,201912080min,min,Penalties-Yards,8-55,,,,,,
team,201912080min,det,Third Down Conv.,7-16,,,,,,
team,201912080min,min,Third Down Conv.,5-14,,,,,,
team,201912080min,det,Fourth Down Conv.,1-1,,,,,,
team,201912080min,min,Fourth Down Conv.,0-1,,,,,,
team,201912080min,det,Time of Possession,26:18,,,,,,
team,201912080min,min,Time of Possession,33:42,,,,,,
player,201912080min,det,BlouDa00,pass_cmp,24,,,,,
player,201912080min,det,BlouDa00,pass_att,40,,,,,
player,201912080min,det,BlouDa00,pass_yds,205,,,,,
player,201912080min,det,BlouDa00,pass_td,1,,,,,
player,201912080min,det,BlouDa00,pass_int,2,,,,,
player,201912080min,det,BlouDa00,pass_sacked,5,,,,,
player,201912080min,det,BlouDa00,pass_sacked_yds,44,,,,,
player,201912080min,det,BlouDa00,pass_long,23,,,,,
player,201912080min,det,BlouDa00,pass_rating,60.9,,,,,
player,201912080min,det,BlouDa00,rush_att,0,,,,,
player,201912080min,det,BlouDa00,rush_yds,0,,,,,
player,201912080min,det,BlouDa00,rush_td,0,,,,,
player,201912080min,det,BlouDa00,rush_long,0,,,,,
player,201912080min,det,BlouDa00,targets,0,,,,,
player,201912080min,det,BlouDa00,rec,0,,,,,
player,201912080min,det,BlouDa00,rec_yds,0,,,,,
player,201912080min,det,BlouDa00,rec_td,0,,,,,
player,201912080min,det,BlouDa00,rec_long,0,,,,,
player,201912080min,det,BlouDa00,fumbles,0,,,,,
player,201912080min,det,BlouDa00,fumbles_lost,0,,,,,
player,201912080min,det,ScarBo01,pass_cmp,0,,,,,
player,201912080min,det,ScarBo01,pass_att,0,,,,,
player,201912080min,det,ScarBo01,pass_yds,0,,,,,
player,201912080min,det,ScarBo01,pass_td,0,,,,,
player,201912080min,det,ScarBo01,pass_int,0,,,,,
player,201912080min,det,ScarBo01,pass_sacked,0,,,,,
player,201912080min,det,ScarBo01,pass_sacked_yds,0,,,,,
player,201912080min,det,ScarBo01,pass_long,0,,,,,
player,201912080min,det,ScarBo01,pass_rating,,,,,,
player,201912080min,det,ScarBo01,rush_att,19,,,,,
player,201912080min,det,ScarBo01,rush_yds,65,,,,,
player,201912080min,det,ScarBo01,rush_td,0,,,,,
player,201912080min,det,ScarBo01,rush_long,7,,,,,
player,201912080min,det,ScarBo01,targets,3,,,,,
player,201912080min,det,ScarBo01,rec,1,,,,,
player,201912080min,det,ScarBo01,rec_yds,5,,,,,
player,201912080min,det,ScarBo01,rec_td,0,,,,,
player,201912080min,det,ScarBo01,rec_long,5,,,,,
player,201912080min,det,ScarBo01,fumbles,0,,,,,
player,201912080min,det,ScarBo01,fumbles_lost,0,,,,,
player,201912080min,det,JohnTy02,pass_cmp,0,,,,,
player,201912080min,det,JohnTy02,pass_att,0,,,,,
player,201912080min,det,JohnTy02,pass_yds,0,,,,,
player,201912080min,det,JohnTy02,pass_td,0,,,,,
player,201912080min,det,JohnTy02,pass_int,0,,,,,
player,201912080min,det,JohnTy02,pass_sacked,0,,,,,
player,201912080min,det,JohnTy02,pass_sacked_yds,0,,,,,
player,201912080min,det,JohnTy02,pass_long,0,,,,,
player,201912080min,det,JohnTy02,pass_rating,,,,,,
