game,2019,15,20191215,201912150gnb,chi,"Chicago Bears",13,gnb,"Green Bay Packers",21
player,201912150gnb,chi,RidlRi00,targets,2,,,,,
player,201912150gnb,chi,RidlRi00,rec,2,,,,,
player,201912150gnb,chi,RidlRi00,rec_yds,10,,,,,
player,201912150gnb,chi,RidlRi00,rec_td,0,,,,,
player,201912150gnb,chi,RidlRi00,rec_long,13,,,,,
player,201912150gnb,chi,RidlRi00,fumbles,0,,,,,
player,201912150gnb,chi,RidlRi00,fumbles_lost,0,,,,,
player,201912150gnb,chi,HorsJe00,pass_cmp,0,,,,,
player,201912150gnb,chi,HorsJe00,pass_att,0,,,,,
player,201912150gnb,chi,HorsJe00,pass_yds,0,,,,,
player,201912150gnb,chi,HorsJe00,pass_td,0,,,,,
player,201912150gnb,chi,HorsJe00,pass_int,0,,,,,
player,201912150gnb,chi,HorsJe00,pass_sacked,0,,,,,
player,201912150gnb,chi,HorsJe00,pass_sacked_yds,0,,,,,
player,201912150gnb,chi,HorsJe00,pass_long,0,,,,,
player,201912150gnb,chi,HorsJe00,pass_rating,,,,,,
player,201912150gnb,chi,HorsJe00,rush_att,0,,,,,
player,201912150gnb,chi,HorsJe00,rush_yds,0,,,,,
player,201912150gnb,chi,HorsJe00,rush_td,0,,,,,
player,201912150gnb,chi,HorsJe00,rush_long,0,,,,,
player,201912150gnb,chi,HorsJe00,targets,3,,,,,
player,201912150gnb,chi,HorsJe00,rec,1,,,,,
player,201912150gnb,chi,HorsJe00,rec_yds,9,,,,,
player,201912150gnb,chi,HorsJe00,rec_td,0,,,,,
player,201912150gnb,chi,HorsJe00,rec_long,9,,,,,
player,201912150gnb,chi,HorsJe00,fumbles,1,,,,,
player,201912150gnb,chi,HorsJe00,fumbles_lost,1,,,,,
player,201912150gnb,chi,PattCo00,pass_cmp,0,,,,,
player,201912150gnb,chi,PattCo00,pass_att,0,,,,,
player,201912150gnb,chi,PattCo00,pass_yds,0,,,,,
player,201912150gnb,chi,PattCo00,pass_td,0,,,,,
player,201912150gnb,chi,PattCo00,pass_int,0,,,,,
player,201912150gnb,chi,PattCo00,pass_sacked,0,,,,,
player,201912150gnb,chi,PattCo00,pass_sacked_yds,0,,,,,
player,201912150gnb,chi,PattCo00,pass_long,0,,,,,
player,201912150gnb,chi,PattCo00,pass_rating,,,,,,
player,201912150gnb,chi,PattCo00,rush_att,1,,,,,
player,201912150gnb,chi,PattCo00,rush_yds,0,,,,,
player,201912150gnb,chi,PattCo00,rush_td,0,,,,,
player,201912150gnb,chi,PattCo00,rush_long,0,,,,,
player,201912150gnb,chi,PattCo00,targets,4,,,,,
player,201912150gnb,chi,PattCo00,rec,1,,,,,
player,201912150gnb,chi,PattCo00,rec_yds,6,,,,,
player,201912150gnb,chi,PattCo00,rec_td,0,,,,,
player,201912150gnb,chi,PattCo00,rec_long,6,,,,,
player,201912150gnb,chi,PattCo00,fumbles,0,,,,,
player,201912150gnb,chi,PattCo00,fumbles_lost,0,,,,,
player,201912150gnb,chi,HoltJ.01,pass_cmp,0,,,,,
player,201912150gnb,chi,HoltJ.01,pass_att,0,,,,,
player,201912150gnb,chi,HoltJ.01,pass_yds,0,,,,,
player,201912150gnb,chi,HoltJ.01,pass_td,0,,,,,
player,201912150gnb,chi,HoltJ.01,pass_int,0,,,,,
player,201912150gnb,chi,HoltJ.01,pass_sacked,0,,,,,
player,201912150gnb,chi,HoltJ.01,pass_sacked_yds,0,,,,,
player,201912150gnb,chi,HoltJ.01,pass_long,0,,,,,
player,201912150gnb,chi,HoltJ.01,pass_rating,,,,,,
player,201912150gnb,chi,HoltJ.01,rush_att,0,,,,,
player,201912150gnb,chi,HoltJ.01,rush_yds,0,,,,,
player,201912150gnb,chi,HoltJ.01,rush_td,0,,,,,
player,201912150gnb,chi,HoltJ.01,rush_long,0,,,,,
player,201912150gnb,chi,HoltJ.01,targets,1,,,,,
player,201912150gnb,chi,HoltJ.01,rec,1,,,,,
player,201912150gnb,chi,HoltJ.01,rec_yds,-1,,,,,
player,201912150gnb,chi,HoltJ.01,rec_td,0,,,,,
player,201912150gnb,chi,HoltJ.01,rec_long,-1,,,,,
player,201912150gnb,chi,HoltJ.01,fumbles,0,,,,,
player,201912150gnb,chi,HoltJ.01,fumbles_lost,0,,,,,
player,201912150gnb,gnb,RodgAa00,pass_cmp,16,,,,,
player,201912150gnb,gnb,RodgAa00,pass_att,33,,,,,
player,201912150gnb,gnb,RodgAa00,pass_yds,203,,,,,
player,201912150gnb,gnb,RodgAa00,pass_td,1,,,,,
player,201912150gnb,gnb,RodgAa00,pass_int,0,,,,,
player,201912150gnb,gnb,RodgAa00,pass_sacked,1,,,,,
player,201912150gnb,gnb,RodgAa00,pass_sacked_yds,11,,,,,
player,201912150gnb,gnb,RodgAa00,pass_long,49,,,,,
player,201912150gnb,gnb,RodgAa00,pass_rating,78.2,,,,,
player,201912150gnb,gnb,RodgAa00,rush_att,3,,,,,
player,201912150gnb,gnb,RodgAa00,rush_yds,23,,,,,
player,201912150gnb,gnb,RodgAa00,rush_td,0,,,,,
player,201912150gnb,gnb,RodgAa00,rush_long,17,,,,,
player,201912150gnb,gnb,RodgAa00,targets,0,,,,,
player,201912150gnb,gnb,RodgAa00,rec,0,,,,,
player,201912150gnb,gnb,RodgAa00,rec_yds,0,,,,,
player,201912150gnb,gnb,RodgAa00,rec_td,0,,,,,
player,201912150gnb,gnb,RodgAa00,rec_long,0,,,,,
player,201912150gnb,gnb,RodgAa00,fumbles,0,,,,,
player,201912150gnb,gnb,RodgAa00,fumbles_lost,0,,,,,
player,201912150gnb,gnb,JoneAa00,pass_cmp,0,,,,,
player,201912150gnb,gnb,JoneAa00,pass_att,0,,,,,
player,201912150gnb,gnb,JoneAa00,pass_yds,0,,,,,
player,201912150gnb,gnb,JoneAa00,pass_td,0,,,,,
player,201912150gnb,gnb,JoneAa00,pass_int,0,,,,,
player,201912150gnb,gnb,JoneAa00,pass_sacked,0,,,,,
player,201912150gnb,gnb,JoneAa00,pass_sacked_yds,0,,,,,
player,201912150gnb,gnb,JoneAa00,pass_long,0,,,,,
player,201912150gnb,gnb,JoneAa00,pass_rating,,,,,,
player,201912150gnb,gnb,JoneAa00,rush_att,13,,,,,
player,201912150gnb,gnb,JoneAa00,rush_yds,51,,,,,
player,201912150gnb,gnb,JoneAa00,rush_td,2,,,,,
player,201912150gnb,gnb,JoneAa00,rush_long,21,,,,,
player,201912150gnb,gnb,JoneAa00,targets,0,,,,,
player,201912150gnb,gnb,JoneAa00,rec,0,,,,,
player,201912150gnb,gnb,JoneAa00,rec_yds,0,,,,,
player,201912150gnb,gnb,JoneAa00,rec_td,0,,,,,
player,201912150gnb,gnb,JoneAa00,rec_long,0,,,,,
player,201912150gnb,gnb,JoneAa00,fumbles,0,,,,,
player,201912150gnb,gnb,JoneAa00,fumbles_lost,0,,,,,
player,201912150gnb,gnb,WillJa06,pass_cmp,0,,,,,
player,201912150gnb,gnb,WillJa06,pass_att,0,,,,,
player,201912150gnb,gnb,WillJa06,pass_yds,0,,,,,
player,201912150gnb,gnb,WillJa06,pass_td,0,,,,,
player,201912150gnb,gnb,WillJa06,pass_int,0,,,,,
player,201912150gnb,gnb,WillJa06,pass_sacked,0,,,,,
player,201912150gnb,gnb,WillJa06,pass_sacked_yds,0,,,,,
player,201912150gnb,gnb,WillJa06,pass_long,0,,,,,
player,201912150gnb,gnb,WillJa06,pass_rating,,,,,,
player,201912150gnb,gnb,WillJa06,rush_att,8,,,,,
player,201912150gnb,gnb,WillJa06,rush_yds,26,,,,,
player,201912150gnb,gnb,WillJa06,rush_td,0,,,,,
player,201912150gnb,gnb,WillJa06,rush_long,6,,,,,
player,201912150gnb,gnb,WillJa06,targets,1,,,,,
player,201912150gnb,gnb,WillJa06,rec,1,,,,,
player,201912150gnb,gnb,WillJa06,rec_yds,7,,,,,
player,201912150gnb,gnb,WillJa06,rec_td,0,,,,,
player,201912150gnb,gnb,WillJa06,rec_long,7,,,,,
player,201912150gnb,gnb,WillJa06,fumbles,0,,,,,
player,201912150gnb,gnb,WillJa06,fumbles_lost,0,,,,,
player,201912150gnb,gnb,AdamDa01,pass_cmp,0,,,,,
player,201912150gnb,gnb,AdamDa01,pass_att,0,,,,,
player,201912150gnb,gnb,AdamDa01,pass_yds,0,,,,,
player,201912150gnb,gnb,AdamDa01,pass_td,0,,,,,
player,201912150gnb,gnb,AdamDa01,pass_int,0,,,,,
player,201912150gnb,gnb,AdamDa01,pass_sacked,0,,,,,
player,201912150gnb,gnb,AdamDa01,pass_sacked_yds,0,,,,,
player,201912150gnb,gnb,AdamDa01,pass_long,0,,,,,
player,201912150gnb,gnb,AdamDa01,pass_rating,,,,,,
player,201912150gnb,gnb,AdamDa01,rush_att,0,,,,,
player,201912150gnb,gnb,AdamDa01,rush_yds,0,,,,,
player,201912150gnb,gnb,AdamDa01,rush_td,0,,,,,
player,201912150gnb,gnb,AdamDa01,rush_long,0,,,,,
player,201912150gnb,gnb,AdamDa01,targets,13,,,,,
player,201912150gnb,gnb,AdamDa01,rec,7,,,,,
player,201912150gnb,gnb,AdamDa01,rec_yds,103,,,,,
player,201912150gnb,gnb,AdamDa01,rec_td,1,,,,,
player,201912150gnb,gnb,AdamDa01,rec_long,34,,,,,
player,201912150gnb,gnb,AdamDa01,fumbles,0,,,,,
player,201912150gnb,gnb,AdamDa01,fumbles_lost,0,,,,,
player,201912150gnb,gnb,KumeJa00,pass_cmp,0,,,,,
player,201912150gnb,gnb,KumeJa00,pass_att,0,,,,,
player,201912150gnb,gnb,KumeJa00,pass_yds,0,,,,,
player,201912150gnb,gnb,KumeJa00,pass_td,0,,,,,
player,201912150gnb,gnb,KumeJa00,pass_int,0,,,,,
player,201912150gnb,gnb,KumeJa00,pass_sacked,0,,,,,
player,201912150gnb,gnb,KumeJa00,pass_sacked_yds,0,,,,,
player,201912150gnb,gnb,KumeJa00,pass_long,0,,,,,
player,201912150gnb,gnb,KumeJa00,pass_rating,,,,,,
player,201912150gnb,gnb,KumeJa00,rush_att,0,,,,,
player,201912150gnb,gnb,KumeJa00,rush_yds,0,,,,,
player,201912150gnb,gnb,KumeJa00,rush_td,0,,,,,
player,201912150gnb,gnb,KumeJa00,rush_long,0,,,,,
player,201912150gnb,gnb,KumeJa00,targets,1,,,,,
player,201912150gnb,gnb,KumeJa00,rec,1,,,,,
player,201912150gnb,gnb,KumeJa00,rec_yds,49,,,,,
player,201912150gnb,gnb,KumeJa00,rec_td,0,,,,,
player,201912150gnb,gnb,KumeJa00,rec_long,49,,,,,
player,201912150gnb,gnb,KumeJa00,fumbles,0,,,,,
player,201912150gnb,gnb,KumeJa00,fumbles_lost,0,,,,,
player,201912150gnb,gnb,AlliGe01,pass_cmp,0,,,,,
player,201912150gnb,gnb,AlliGe01,pass_att,0,,,,,
player,201912150gnb,gnb,AlliGe01,pass_yds,0,,,,,
player,201912150gnb,gnb,AlliGe01,pass_td,0,,,,,
player,201912150gnb,gnb,AlliGe01,pass_int,0,,,,,
player,201912150gnb,gnb,AlliGe01,pass_sacked,0,,,,,
player,201912150gnb,gnb,AlliGe01,pass_sacked_yds,0,,,,,
player,201912150gnb,gnb,AlliGe01,pass_long,0,,,,,
player,201912150gnb,gnb,AlliGe01,pass_rating,,,,,,
player,201912150gnb,gnb,AlliGe01,rush_att,0,,,,,
player,201912150gnb,gnb,AlliGe01,rush_yds,0,,,,,
player,201912150gnb,gnb,AlliGe01,rush_td,0,,,,,
player,201912150gnb,gnb,AlliGe01,rush_long,0,,,,,
player,201912150gnb,gnb,AlliGe01,targets,4,,,,,
player,201912150gnb,gnb,AlliGe01,rec,2,,,,,
player,201912150gnb,gnb,AlliGe01,rec_yds,19,,,,,
player,201912150gnb,gnb,AlliGe01,rec_td,0,,,,,
player,201912150gnb,gnb,AlliGe01,rec_long,11,,,,,
player,201912150gnb,gnb,AlliGe01,fumbles,0,,,,,
player,201912150gnb,gnb,AlliGe01,fumbles_lost,0,,,,,
player,201912150gnb,gnb,LazaAl00,pass_cmp,0,,,,,
player,201912150gnb,gnb,LazaAl00,pass_att,0,,,,,
player,201912150gnb,gnb,LazaAl00,pass_yds,0,,,,,
player,201912150gnb,gnb,LazaAl00,pass_td,0,,,,,
player,201912150gnb,gnb,LazaAl00,pass_int,0,,,,,
player,201912150gnb,gnb,LazaAl00,pass_sacked,0,,,,,
player,201912150gnb,gnb,LazaAl00,pass_sacked_yds,0,,,,,
player,201912150gnb,gnb,LazaAl00,pass_long,0,,,,,
player,201912150gnb,gnb,LazaAl00,pass_rating,,,,,,
player,201912150gnb,gnb,LazaAl00,rush_att,0,,,,,
player,201912150gnb,gnb,LazaAl00,rush_yds,0,,,,,
player,201912150gnb,gnb,LazaAl00,rush_td,0,,,,,
player,201912150gnb,gnb,LazaAl00,rush_long,0,,,,,
player,201912150gnb,gnb,LazaAl00,targets,3,,,,,
player,201912150gnb,gnb,LazaAl00,rec,2,,,,,
player,201912150gnb,gnb,LazaAl00,rec_yds,14,,,,,
player,201912150gnb,gnb,LazaAl00,rec_td,0,,,,,
player,201912150gnb,gnb,LazaAl00,rec_long,10,,,,,
player,201912150gnb,gnb,LazaAl00,fumbles,0,,,,,
player,201912150gnb,gnb,LazaAl00,fumbles_lost,0,,,,,
player,201912150gnb,gnb,LewiMa00,pass_cmp,0,,,,,
player,201912150gnb,gnb,LewiMa00,pass_att,0,,,,,
player,201912150gnb,gnb,LewiMa00,pass_yds,0,,,,,
player,201912150gnb,gnb,LewiMa00,pass_td,0,,,,,
player,201912150gnb,gnb,LewiMa00,pass_int,0,,,,,
player,201912150gnb,gnb,LewiMa00,pass_sacked,0,,,,,
player,201912150gnb,gnb,LewiMa00,pass_sacked_yds,0,,,,,
player,201912150gnb,gnb,LewiMa00,pass_long,0,,,,,
player,201912150gnb,gnb,LewiMa00,pass_rating,,,,,,
player,201912150gnb,gnb,LewiMa00,rush_att,0,,,,,
player,201912150gnb,gnb,LewiMa00,rush_yds,0,,,,,
player,201912150gnb,gnb,LewiMa00,rush_td,0,,,,,
player,201912150gnb,gnb,LewiMa00,rush_long,0,,,,,
player,201912150gnb,gnb,LewiMa00,targets,1,,,,,
player,201912150gnb,gnb,LewiMa00,rec,1,,,,,
player,201912150gnb,gnb,LewiMa00,rec_yds,6,,,,,
player,201912150gnb,gnb,LewiMa00,rec_td,0,,,,,
player,201912150gnb,gnb,LewiMa00,rec_long,6,,,,,
player,201912150gnb,gnb,LewiMa00,fumbles,0,,,,,
player,201912150gnb,gnb,LewiMa00,fumbles_lost,0,,,,,
player,201912150gnb,gnb,TonyRo00,pass_cmp,0,,,,,
player,201912150gnb,gnb,TonyRo00,pass_att,0,,,,,
player,201912150gnb,gnb,TonyRo00,pass_yds,0,,,,,
player,201912150gnb,gnb,TonyRo00,pass_td,0,,,,,
player,201912150gnb,gnb,TonyRo00,pass_int,0,,,,,
player,201912150gnb,gnb,TonyRo00,pass_sacked,0,,,,,
player,201912150gnb,gnb,TonyRo00,pass_sacked_yds,0,,,,,
player,201912150gnb,gnb,TonyRo00,pass_long,0,,,,,
player,201912150gnb,gnb,TonyRo00,pass_rating,,,,,,
player,201912150gnb,gnb,TonyRo00,rush_att,0,,,,,
player,201912150gnb,gnb,TonyRo00,rush_yds,0,,,,,
player,201912150gnb,gnb,TonyRo00,rush_td,0,,,,,
player,201912150gnb,gnb,TonyRo00,rush_long,0,,,,,
player,201912150gnb,gnb,TonyRo00,targets,2,,,,,
player,201912150gnb,gnb,TonyRo00,rec,1,,,,,
player,201912150gnb,gnb,TonyRo00,rec_yds,5,,,,,
player,201912150gnb,gnb,TonyRo00,rec_td,0,,,,,
player,201912150gnb,gnb,TonyRo00,rec_long,5,,,,,
player,201912150gnb,gnb,TonyRo00,fumbles,0,,,,,
player,201912150gnb,gnb,TonyRo00,fumbles_lost,0,,,,,
player,201912150gnb,gnb,GrahJi00,pass_cmp,0,,,,,
player,201912150gnb,gnb,GrahJi00,pass_att,0,,,,,
player,201912150gnb,gnb,GrahJi00,pass_yds,0,,,,,
player,201912150gnb,gnb,GrahJi00,pass_td,0,,,,,
player,201912150gnb,gnb,GrahJi00,pass_int,0,,,,,
player,201912150gnb,gnb,GrahJi00,pass_sacked,0,,,,,
player,201912150gnb,gnb,GrahJi00,pass_sacked_yds,0,,,,,
player,201912150gnb,gnb,GrahJi00,pass_long,0,,,,,
player,201912150gnb,gnb,GrahJi00,pass_rating,,,,,,
player,201912150gnb,gnb,GrahJi00,rush_att,0,,,,,
player,201912150gnb,gnb,GrahJi00,rush_yds,0,,,,,
player,201912150gnb,gnb,GrahJi00,rush_td,0,,,,,
player,201912150gnb,gnb,GrahJi00,rush_long,0,,,,,
player,201912150gnb,gnb,GrahJi00,targets,4,,,,,
player,201912150gnb,gnb,GrahJi00,rec,1,,,,,
player,201912150gnb,gnb,GrahJi00,rec_yds,0,,,,,
player,201912150gnb,gnb,GrahJi00,rec_td,0,,,,,
player,201912150gnb,gnb,GrahJi00,rec_long,0,,,,,
player,201912150gnb,gnb,GrahJi00,fumbles,0,,,,,
player,201912150gnb,gnb,GrahJi00,fumbles_lost,0,,,,,
player,201912150gnb,gnb,ValdMa00,pass_cmp,0,,,,,
player,201912150gnb,gnb,ValdMa00,pass_att,0,,,,,
player,201912150gnb,gnb,ValdMa00,pass_yds,0,,,,,
player,201912150gnb,gnb,ValdMa00,pass_td,0,,,,,
player,201912150gnb,gnb,ValdMa00,pass_int,0,,,,,
player,201912150gnb,gnb,ValdMa00,pass_sacked,0,,,,,
player,201912150gnb,gnb,ValdMa00,pass_sacked_yds,0,,,,,
player,201912150gnb,gnb,ValdMa00,pass_long,0,,,,,
player,201912150gnb,gnb,ValdMa00,pass_rating,,,,,,
player,201912150gnb,gnb,ValdMa00,rush_att,0,,,,,
player,201912150gnb,gnb,ValdMa00,rush_yds,0,,,,,
player,201912150gnb,gnb,ValdMa00,rush_td,0,,,,,
player,201912150gnb,gnb,ValdMa00,rush_long,0,,,,,
player,201912150gnb,gnb,ValdMa00,targets,1,,,,,
player,201912150gnb,gnb,ValdMa00,rec,0,,,,,
player,201912150gnb,gnb,ValdMa00,rec_yds,0,,,,,
player,201912150gnb,gnb,ValdMa00,rec_td,0,,,,,
player,201912150gnb,gnb,ValdMa00,rec_long,0,,,,,
player,201912150gnb,gnb,ValdMa00,fumbles,0,,,,,
player,201912150gnb,gnb,ValdMa00,fumbles_lost,0,,,,,
player,201912150gnb,chi,KwiaNi00,def_int,0,,,,,
player,201912150gnb,chi,KwiaNi00,def_int_yds,0,,,,,
player,201912150gnb,chi,KwiaNi00,def_int_td,0,,,,,
player,201912150gnb,chi,KwiaNi00,def_int_long,0,,,,,
player,201912150gnb,chi,KwiaNi00,pass_defended,1,,,,,
player,201912150gnb,chi,KwiaNi00,sacks,1.0,,,,,
player,201912150gnb,chi,KwiaNi00,tackles_combined,5,,,,,
player,201912150gnb,chi,KwiaNi00,tackles_solo,4,,,,,
player,201912150gnb,chi,KwiaNi00,tackles_assists,1,,,,,
player,201912150gnb,chi,KwiaNi00,tackles_loss,1,,,,,
