game,2019,5,20191006,201910060sdg,den,"Denver Broncos",20,sdg,"Los Angeles Chargers",13
player,201910060sdg,den,SuttCo00,pass_cmp,0,,,,,
player,201910060sdg,den,SuttCo00,pass_att,0,,,,,
player,201910060sdg,den,SuttCo00,pass_yds,0,,,,,
player,201910060sdg,den,SuttCo00,pass_td,0,,,,,
player,201910060sdg,den,SuttCo00,pass_int,0,,,,,
player,201910060sdg,den,SuttCo00,pass_sacked,0,,,,,
player,201910060sdg,den,SuttCo00,pass_sacked_yds,0,,,,,
player,201910060sdg,den,SuttCo00,pass_long,0,,,,,
player,201910060sdg,den,SuttCo00,pass_rating,,,,,,
player,201910060sdg,den,SuttCo00,rush_att,0,,,,,
player,201910060sdg,den,SuttCo00,rush_yds,0,,,,,
player,201910060sdg,den,SuttCo00,rush_td,0,,,,,
player,201910060sdg,den,SuttCo00,rush_long,0,,,,,
player,201910060sdg,den,SuttCo00,targets,7,,,,,
player,201910060sdg,den,SuttCo00,rec,4,,,,,
player,201910060sdg,den,SuttCo00,rec_yds,92,,,,,
player,201910060sdg,den,SuttCo00,rec_td,1,,,,,
player,201910060sdg,den,SuttCo00,rec_long,70,,,,,
player,201910060sdg,den,SuttCo00,fumbles,0,,,,,
player,201910060sdg,den,SuttCo00,fumbles_lost,0,,,,,
player,201910060sdg,den,HeueJe00,pass_cmp,0,,,,,
player,201910060sdg,den,HeueJe00,pass_att,0,,,,,
player,201910060sdg,den,HeueJe00,pass_yds,0,,,,,
player,201910060sdg,den,HeueJe00,pass_td,0,,,,,
player,201910060sdg,den,HeueJe00,pass_int,0,,,,,
player,201910060sdg,den,HeueJe00,pass_sacked,0,,,,,
player,201910060sdg,den,HeueJe00,pass_sacked_yds,0,,,,,
player,201910060sdg,den,HeueJe00,pass_long,0,,,,,
player,201910060sdg,den,HeueJe00,pass_rating,,,,,,
player,201910060sdg,den,HeueJe00,rush_att,0,,,,,
player,201910060sdg,den,HeueJe00,rush_yds,0,,,,,
player,201910060sdg,den,HeueJe00,rush_td,0,,,,,
player,201910060sdg,den,HeueJe00,rush_long,0,,,,,
player,201910060sdg,den,HeueJe00,targets,3,,,,,
player,201910060sdg,den,HeueJe00,rec,1,,,,,
player,201910060sdg,den,HeueJe00,rec_yds,26,,,,,
player,201910060sdg,den,HeueJe00,rec_td,0,,,,,
player,201910060sdg,den,HeueJe00,rec_long,26,,,,,
player,201910060sdg,den,HeueJe00,fumbles,0,,,,,
player,201910060sdg,den,HeueJe00,fumbles_lost,0,,,,,
player,201910060sdg,den,BeckAn01,pass_cmp,0,,,,,
player,201910060sdg,den,BeckAn01,pass_att,0,,,,,
player,201910060sdg,den,BeckAn01,pass_yds,0,,,,,
player,201910060sdg,den,BeckAn01,pass_td,0,,,,,
player,201910060sdg,den,BeckAn01,pass_int,0,,,,,
player,201910060sdg,den,BeckAn01,pass_sacked,0,,,,,
player,201910060sdg,den,BeckAn01,pass_sacked_yds,0,,,,,
player,201910060sdg,den,BeckAn01,pass_long,0,,,,,
player,201910060sdg,den,BeckAn01,pass_rating,,,,,,
player,201910060sdg,den,BeckAn01,rush_att,0,,,,,
player,201910060sdg,den,BeckAn01,rush_yds,0,,,,,
player,201910060sdg,den,BeckAn01,rush_td,0,,,,,
player,201910060sdg,den,BeckAn01,rush_long,0,,,,,
player,201910060sdg,den,BeckAn01,targets,1,,,,,
player,201910060sdg,den,BeckAn01,rec,1,,,,,
player,201910060sdg,den,BeckAn01,rec_yds,10,,,,,
player,201910060sdg,den,BeckAn01,rec_td,0,,,,,
player,201910060sdg,den,BeckAn01,rec_long,10,,,,,
player,201910060sdg,den,BeckAn01,fumbles,0,,,,,
player,201910060sdg,den,BeckAn01,fumbles_lost,0,,,,,
player,201910060sdg,den,SandEm00,pass_cmp,0,,,,,
player,201910060sdg,den,SandEm00,pass_att,0,,,,,
player,201910060sdg,den,SandEm00,pass_yds,0,,,,,
player,201910060sdg,den,SandEm00,pass_td,0,,,,,
player,201910060sdg,den,SandEm00,pass_int,0,,,,,
player,201910060sdg,den,SandEm00,pass_sacked,0,,,,,
player,201910060sdg,den,SandEm00,pass_sacked_yds,0,,,,,
player,201910060sdg,den,SandEm00,pass_long,0,,,,,
player,201910060sdg,den,SandEm00,pass_rating,,,,,,
player,201910060sdg,den,SandEm00,rush_att,0,,,,,
player,201910060sdg,den,SandEm00,rush_yds,0,,,,,
player,201910060sdg,den,SandEm00,rush_td,0,,,,,
player,201910060sdg,den,SandEm00,rush_long,0,,,,,
player,201910060sdg,den,SandEm00,targets,1,,,,,
player,201910060sdg,den,SandEm00,rec,1,,,,,
player,201910060sdg,den,SandEm00,rec_yds,9,,,,,
player,201910060sdg,den,SandEm00,rec_td,0,,,,,
player,201910060sdg,den,SandEm00,rec_long,9,,,,,
player,201910060sdg,den,SandEm00,fumbles,0,,,,,
player,201910060sdg,den,SandEm00,fumbles_lost,0,,,,,
player,201910060sdg,den,FantNo00,pass_cmp,0,,,,,
player,201910060sdg,den,FantNo00,pass_att,0,,,,,
player,201910060sdg,den,FantNo00,pass_yds,0,,,,,
player,201910060sdg,den,FantNo00,pass_td,0,,,,,
player,201910060sdg,den,FantNo00,pass_int,0,,,,,
player,201910060sdg,den,FantNo00,pass_sacked,0,,,,,
player,201910060sdg,den,FantNo00,pass_sacked_yds,0,,,,,
player,201910060sdg,den,FantNo00,pass_long,0,,,,,
player,201910060sdg,den,FantNo00,pass_rating,,,,,,
player,201910060sdg,den,FantNo00,rush_att,0,,,,,
player,201910060sdg,den,FantNo00,rush_yds,0,,,,,
player,201910060sdg,den,FantNo00,rush_td,0,,,,,
player,201910060sdg,den,FantNo00,rush_long,0,,,,,
player,201910060sdg,den,FantNo00,targets,1,,,,,
player,201910060sdg,den,FantNo00,rec,1,,,,,
player,201910060sdg,den,FantNo00,rec_yds,6,,,,,
player,201910060sdg,den,FantNo00,rec_td,0,,,,,
player,201910060sdg,den,FantNo00,rec_long,6,,,,,
player,201910060sdg,den,FantNo00,fumbles,0,,,,,
player,201910060sdg,den,FantNo00,fumbles_lost,0,,,,,
player,201910060sdg,sdg,RivePh00,pass_cmp,32,,,,,
player,201910060sdg,sdg,RivePh00,pass_att,48,,,,,
player,201910060sdg,sdg,RivePh00,pass_yds,211,,,,,
player,201910060sdg,sdg,RivePh00,pass_td,0,,,,,
player,201910060sdg,sdg,RivePh00,pass_int,2,,,,,
player,201910060sdg,sdg,RivePh00,pass_sacked,0,,,,,
player,201910060sdg,sdg,RivePh00,pass_sacked_yds,0,,,,,
player,201910060sdg,sdg,RivePh00,pass_long,20,,,,,
player,201910060sdg,sdg,RivePh00,pass_rating,58.6,,,,,
player,201910060sdg,sdg,RivePh00,rush_att,1,,,,,
player,201910060sdg,sdg,RivePh00,rush_yds,-3,,,,,
player,201910060sdg,sdg,RivePh00,rush_td,0,,,,,
player,201910060sdg,sdg,RivePh00,rush_long,-3,,,,,
player,201910060sdg,sdg,RivePh00,targets,0,,,,,
player,201910060sdg,sdg,RivePh00,rec,0,,,,,
player,201910060sdg,sdg,RivePh00,rec_yds,0,,,,,
player,201910060sdg,sdg,RivePh00,rec_td,0,,,,,
player,201910060sdg,sdg,RivePh00,rec_long,0,,,,,
player,201910060sdg,sdg,RivePh00,fumbles,0,,,,,
player,201910060sdg,sdg,RivePh00,fumbles_lost,0,,,,,
player,201910060sdg,sdg,GordMe00,pass_cmp,0,,,,,
player,201910060sdg,sdg,GordMe00,pass_att,0,,,,,
player,201910060sdg,sdg,GordMe00,pass_yds,0,,,,,
player,201910060sdg,sdg,GordMe00,pass_td,0,,,,,
player,201910060sdg,sdg,GordMe00,pass_int,0,,,,,
player,201910060sdg,sdg,GordMe00,pass_sacked,0,,,,,
player,201910060sdg,sdg,GordMe00,pass_sacked_yds,0,,,,,
player,201910060sdg,sdg,GordMe00,pass_long,0,,,,,
player,201910060sdg,sdg,GordMe00,pass_rating,,,,,,
player,201910060sdg,sdg,GordMe00,rush_att,12,,,,,
player,201910060sdg,sdg,GordMe00,rush_yds,31,,,,,
player,201910060sdg,sdg,GordMe00,rush_td,0,,,,,
player,201910060sdg,sdg,GordMe00,rush_long,7,,,,,
player,201910060sdg,sdg,GordMe00,targets,6,,,,,
player,201910060sdg,sdg,GordMe00,rec,4,,,,,
player,201910060sdg,sdg,GordMe00,rec_yds,7,,,,,
player,201910060sdg,sdg,GordMe00,rec_td,0,,,,,
player,201910060sdg,sdg,GordMe00,rec_long,5,,,,,
player,201910060sdg,sdg,GordMe00,fumbles,0,,,,,
player,201910060sdg,sdg,GordMe00,fumbles_lost,0,,,,,
player,201910060sdg,sdg,EkelAu00,pass_cmp,0,,,,,
player,201910060sdg,sdg,EkelAu00,pass_att,0,,,,,
player,201910060sdg,sdg,EkelAu00,pass_yds,0,,,,,
player,201910060sdg,sdg,EkelAu00,pass_td,0,,,,,
player,201910060sdg,sdg,EkelAu00,pass_int,0,,,,,
player,201910060sdg,sdg,EkelAu00,pass_sacked,0,,,,,
player,201910060sdg,sdg,EkelAu00,pass_sacked_yds,0,,,,,
player,201910060sdg,sdg,EkelAu00,pass_long,0,,,,,
player,201910060sdg,sdg,EkelAu00,pass_rating,,,,,,
player,201910060sdg,sdg,EkelAu00,rush_att,3,,,,,
player,201910060sdg,sdg,EkelAu00,rush_yds,7,,,,,
player,201910060sdg,sdg,EkelAu00,rush_td,0,,,,,
player,201910060sdg,sdg,EkelAu00,rush_long,4,,,,,
player,201910060sdg,sdg,EkelAu00,targets,16,,,,,
player,201910060sdg,sdg,EkelAu00,rec,15,,,,,
player,201910060sdg,sdg,EkelAu00,rec_yds,86,,,,,
player,201910060sdg,sdg,EkelAu00,rec_td,0,,,,,
player,201910060sdg,sdg,EkelAu00,rec_long,17,,,,,
player,201910060sdg,sdg,EkelAu00,fumbles,1,,,,,
player,201910060sdg,sdg,EkelAu00,fumbles_lost,1,,,,,
player,201910060sdg,sdg,WillMi07,pass_cmp,0,,,,,
player,201910060sdg,sdg,WillMi07,pass_att,0,,,,,
player,201910060sdg,sdg,WillMi07,pass_yds,0,,,,,
player,201910060sdg,sdg,WillMi07,pass_td,0,,,,,
player,201910060sdg,sdg,WillMi07,pass_int,0,,,,,
player,201910060sdg,sdg,WillMi07,pass_sacked,0,,,,,
player,201910060sdg,sdg,WillMi07,pass_sacked_yds,0,,,,,
player,201910060sdg,sdg,WillMi07,pass_long,0,,,,,
player,201910060sdg,sdg,WillMi07,pass_rating,,,,,,
player,201910060sdg,sdg,WillMi07,rush_att,0,,,,,
player,201910060sdg,sdg,WillMi07,rush_yds,0,,,,,
player,201910060sdg,sdg,WillMi07,rush_td,0,,,,,
player,201910060sdg,sdg,WillMi07,rush_long,0,,,,,
player,201910060sdg,sdg,WillMi07,targets,13,,,,,
player,201910060sdg,sdg,WillMi07,rec,6,,,,,
player,201910060sdg,sdg,WillMi07,rec_yds,74,,,,,
player,201910060sdg,sdg,WillMi07,rec_td,0,,,,,
player,201910060sdg,sdg,WillMi07,rec_long,20,,,,,
player,201910060sdg,sdg,WillMi07,fumbles,0,,,,,
player,201910060sdg,sdg,WillMi07,fumbles_lost,0,,,,,
player,201910060sdg,sdg,AlleKe00,pass_cmp,0,,,,,
player,201910060sdg,sdg,AlleKe00,pass_att,0,,,,,
player,201910060sdg,sdg,AlleKe00,pass_yds,0,,,,,
player,201910060sdg,sdg,AlleKe00,pass_td,0,,,,,
player,201910060sdg,sdg,AlleKe00,pass_int,0,,,,,
player,201910060sdg,sdg,AlleKe00,pass_sacked,0,,,,,
player,201910060sdg,sdg,AlleKe00,pass_sacked_yds,0,,,,,
player,201910060sdg,sdg,AlleKe00,pass_long,0,,,,,
player,201910060sdg,sdg,AlleKe00,pass_rating,,,,,,
player,201910060sdg,sdg,AlleKe00,rush_att,0,,,,,
player,201910060sdg,sdg,AlleKe00,rush_yds,0,,,,,
player,201910060sdg,sdg,AlleKe00,rush_td,0,,,,,
player,201910060sdg,sdg,AlleKe00,rush_long,0,,,,,
player,201910060sdg,sdg,AlleKe00,targets,6,,,,,
player,201910060sdg,sdg,AlleKe00,rec,4,,,,,
player,201910060sdg,sdg,AlleKe00,rec_yds,18,,,,,
player,201910060sdg,sdg,AlleKe00,rec_td,0,,,,,
player,201910060sdg,sdg,AlleKe00,rec_long,10,,,,,
player,201910060sdg,sdg,AlleKe00,fumbles,0,,,,,
player,201910060sdg,sdg,AlleKe00,fumbles_lost,0,,,,,
player,201910060sdg,sdg,BenjTr00,pass_cmp,0,,,,,
player,201910060sdg,sdg,BenjTr00,pass_att,0,,,,,
player,201910060sdg,sdg,BenjTr00,pass_yds,0,,,,,
player,201910060sdg,sdg,BenjTr00,pass_td,0,,,,,
player,201910060sdg,sdg,BenjTr00,pass_int,0,,,,,
player,201910060sdg,sdg,BenjTr00,pass_sacked,0,,,,,
player,201910060sdg,sdg,BenjTr00,pass_sacked_yds,0,,,,,
player,201910060sdg,sdg,BenjTr00,pass_long,0,,,,,
player,201910060sdg,sdg,BenjTr00,pass_rating,,,,,,
player,201910060sdg,sdg,BenjTr00,rush_att,0,,,,,
player,201910060sdg,sdg,BenjTr00,rush_yds,0,,,,,
player,201910060sdg,sdg,BenjTr00,rush_td,0,,,,,
player,201910060sdg,sdg,BenjTr00,rush_long,0,,,,,
player,201910060sdg,sdg,BenjTr00,targets,2,,,,,
player,201910060sdg,sdg,BenjTr00,rec,1,,,,,
player,201910060sdg,sdg,BenjTr00,rec_yds,13,,,,,
player,201910060sdg,sdg,BenjTr00,rec_td,0,,,,,
player,201910060sdg,sdg,BenjTr00,rec_long,13,,,,,
player,201910060sdg,sdg,BenjTr00,fumbles,0,,,,,
player,201910060sdg,sdg,BenjTr00,fumbles_lost,0,,,,,
player,201910060sdg,sdg,WattDe00,pass_cmp,0,,,,,
player,201910060sdg,sdg,WattDe00,pass_att,0,,,,,
player,201910060sdg,sdg,WattDe00,pass_yds,0,,,,,
player,201910060sdg,sdg,WattDe00,pass_td,0,,,,,
player,201910060sdg,sdg,WattDe00,pass_int,0,,,,,
player,201910060sdg,sdg,WattDe00,pass_sacked,0,,,,,
player,201910060sdg,sdg,WattDe00,pass_sacked_yds,0,,,,,
player,201910060sdg,sdg,WattDe00,pass_long,0,,,,,
player,201910060sdg,sdg,WattDe00,pass_rating,,,,,,
player,201910060sdg,sdg,WattDe00,rush_att,0,,,,,
player,201910060sdg,sdg,WattDe00,rush_yds,0,,,,,
player,201910060sdg,sdg,WattDe00,rush_td,0,,,,,
player,201910060sdg,sdg,WattDe00,rush_long,0,,,,,
player,201910060sdg,sdg,WattDe00,targets,1,,,,,
player,201910060sdg,sdg,WattDe00,rec,1,,,,,
player,201910060sdg,sdg,WattDe00,rec_yds,8,,,,,
player,201910060sdg,sdg,WattDe00,rec_td,0,,,,,
player,201910060sdg,sdg,WattDe00,rec_long,8,,,,,
player,201910060sdg,sdg,WattDe00,fumbles,0,,,,,
player,201910060sdg,sdg,WattDe00,fumbles_lost,0,,,,,
player,201910060sdg,sdg,GreeVi00,pass_cmp,0,,,,,
player,201910060sdg,sdg,GreeVi00,pass_att,0,,,,,
player,201910060sdg,sdg,GreeVi00,pass_yds,0,,,,,
player,201910060sdg,sdg,GreeVi00,pass_td,0,,,,,
player,201910060sdg,sdg,GreeVi00,pass_int,0,,,,,
player,201910060sdg,sdg,GreeVi00,pass_sacked,0,,,,,
player,201910060sdg,sdg,GreeVi00,pass_sacked_yds,0,,,,,
player,201910060sdg,sdg,GreeVi00,pass_long,0,,,,,
player,201910060sdg,sdg,GreeVi00,pass_rating,,,,,,
player,201910060sdg,sdg,GreeVi00,rush_att,0,,,,,
player,201910060sdg,sdg,GreeVi00,rush_yds,0,,,,,
player,201910060sdg,sdg,GreeVi00,rush_td,0,,,,,
player,201910060sdg,sdg,GreeVi00,rush_long,0,,,,,
player,201910060sdg,sdg,GreeVi00,targets,1,,,,,
player,201910060sdg,sdg,GreeVi00,rec,1,,,,,
player,201910060sdg,sdg,GreeVi00,rec_yds,5,,,,,
player,201910060sdg,sdg,GreeVi00,rec_td,0,,,,,
player,201910060sdg,sdg,GreeVi00,rec_long,5,,,,,
player,201910060sdg,sdg,GreeVi00,fumbles,0,,,,,
player,201910060sdg,sdg,GreeVi00,fumbles_lost,0,,,,,
player,201910060sdg,sdg,KendLa00,pass_cmp,0,,,,,
player,201910060sdg,sdg,KendLa00,pass_att,0,,,,,
player,201910060sdg,sdg,KendLa00,pass_yds,0,,,,,
player,201910060sdg,sdg,KendLa00,pass_td,0,,,,,
player,201910060sdg,sdg,KendLa00,pass_int,0,,,,,
player,201910060sdg,sdg,KendLa00,pass_sacked,0,,,,,
player,201910060sdg,sdg,KendLa00,pass_sacked_yds,0,,,,,
player,201910060sdg,sdg,KendLa00,pass_long,0,,,,,
player,201910060sdg,sdg,KendLa00,pass_rating,,,,,,
player,201910060sdg,sdg,KendLa00,rush_att,0,,,,,
player,201910060sdg,sdg,KendLa00,rush_yds,0,,,,,
player,201910060sdg,sdg,KendLa00,rush_td,0,,,,,
player,201910060sdg,sdg,KendLa00,rush_long,0,,,,,
player,201910060sdg,sdg,KendLa00,targets,1,,,,,
player,201910060sdg,sdg,KendLa00,rec,0,,,,,
player,201910060sdg,sdg,KendLa00,rec_yds,0,,,,,
player,201910060sdg,sdg,KendLa00,rec_td,0,,,,,
player,201910060sdg,sdg,KendLa00,rec_long,0,,,,,
player,201910060sdg,sdg,KendLa00,fumbles,0,,,,,
player,201910060sdg,sdg,KendLa00,fumbles_lost,0,,,,,
player,201910060sdg,den,JohnAl01,def_int,1,,,,,
player,201910060sdg,den,JohnAl01,def_int_yds,0,,,,,
player,201910060sdg,den,JohnAl01,def_int_td,0,,,,,
player,201910060sdg,den,JohnAl01,def_int_long,0,,,,,
player,201910060sdg,den,JohnAl01,pass_defended,2,,,,,
player,201910060sdg,den,JohnAl01,sacks,0.0,,,,,
player,201910060sdg,den,JohnAl01,tackles_combined,9,,,,,
player,201910060sdg,den,JohnAl01,tackles_solo,6,,,,,
player,201910060sdg,den,JohnAl01,tackles_assists,3,,,,,
player,201910060sdg,den,JohnAl01,tackles_loss,1,,,,,
player,201910060sdg,den,JohnAl01,qb_hits,0,,,,,
player,201910060sdg,den,JohnAl01,fumbles_rec,0,,,,,
player,201910060sdg,den,JohnAl01,fumbles_rec_yds,0,,,,,
player,201910060sdg,den,JohnAl01,fumbles_rec_td,0,,,,,
player,201910060sdg,den,JohnAl01,fumbles_forced,0,,,,,
player,201910060sdg,den,SimmJu00,def_int,1,,,,,
player,201910060sdg,den,SimmJu00,def_int_yds,17,,,,,
player,201910060sdg,den,SimmJu00,def_int_td,0,,,,,
player,201910060sdg,den,SimmJu00,def_int_long,17,,,,,
player,201910060sdg,den,SimmJu00,pass_defended,1,,,,,
player,201910060sdg,den,SimmJu00,sacks,0.0,,,,,
player,201910060sdg,den,SimmJu00,tackles_combined,4,,,,,
player,201910060sdg,den,SimmJu00,tackles_solo,2,,,,,
player,201910060sdg,den,SimmJu00,tackles_assists,2,,,,,
player,201910060sdg,den,SimmJu00,tackles_loss,0,,,,,
player,201910060sdg,den,SimmJu00,qb_hits,0,,,,,
player,201910060sdg,den,SimmJu00,fumbles_rec,0,,,,,
player,201910060sdg,den,SimmJu00,fumbles_rec_yds,0,,,,,
player,201910060sdg,den,SimmJu00,fumbles_rec_td,0,,,,,
player,201910060sdg,den,SimmJu00,fumbles_forced,0,,,,,
player,201910060sdg,den,JackKa99,def_int,0,,,,,
player,201910060sdg,den,JackKa99,def_int_yds,0,,,,,
player,201910060sdg,den,JackKa99,def_int_td,0,,,,,
player,201910060sdg,den,JackKa99,def_int_long,0,,,,,
player,201910060sdg,den,JackKa99,pass_defended,0,,,,,
player,201910060sdg,den,JackKa99,sacks,0.0,,,,,
player,201910060sdg,den,JackKa99,tackles_combined,10,,,,,
player,201910060sdg,den,JackKa99,tackles_solo,8,,,,,
player,201910060sdg,den,JackKa99,tackles_assists,2,,,,,
player,201910060sdg,den,JackKa99,tackles_loss,0,,,,,
player,201910060sdg,den,JackKa99,qb_hits,0,,,,,
player,201910060sdg,den,JackKa99,fumbles_rec,0,,,,,
player,201910060sdg,den,JackKa99,fumbles_rec_yds,0,,,,,
player,201910060sdg,den,JackKa99,fumbles_rec_td,0,,,,,
player,201910060sdg,den,JackKa99,fumbles_forced,1,,,,,
player,201910060sdg,den,DaviTo01,def_int,0,,,,,
player,201910060sdg,den,DaviTo01,def_int_yds,0,,,,,
player,201910060sdg,den,DaviTo01,def_int_td,0,,,,,
player,201910060sdg,den,DaviTo01,def_int_long,0,,,,,
player,201910060sdg,den,DaviTo01,pass_defended,0,,,,,
player,201910060sdg,den,DaviTo01,sacks,0.0,,,,,
player,201910060sdg,den,DaviTo01,tackles_combined,7,,,,,
player,201910060sdg,den,DaviTo01,tackles_solo,7,,,,,
player,201910060sdg,den,DaviTo01,tackles_assists,0,,,,,
player,201910060sdg,den,DaviTo01,tackles_loss,1,,,,,
player,201910060sdg,den,DaviTo01,qb_hits,0,,,,,
player,201910060sdg,den,DaviTo01,fumbles_rec,0,,,,,
player,201910060sdg,den,DaviTo01,fumbles_rec_yds,0,,,,,
player,201910060sdg,den,DaviTo01,fumbles_rec_td,0,,,,,
player,201910060sdg,den,DaviTo01,fumbles_forced,0,,,,,
player,201910060sdg,den,DawsDu00,def_int,0,,,,,
