game,2019,15,20191215,201912150oti,htx,"Houston Texans",24,oti,"Tennessee Titans",21
team,201912150oti,htx,First Downs,23,,,,,,
team,201912150oti,oti,First Downs,24,,,,,,
team,201912150oti,htx,Rush-Yds-TDs,35-140-1,,,,,,
team,201912150oti,oti,Rush-Yds-TDs,28-163-1,,,,,,
team,201912150oti,htx,Cmp-Att-Yd-TD-INT,19-27-243-2-2,,,,,,
team,201912150oti,oti,Cmp-Att-Yd-TD-INT,22-37-279-2-1,,,,,,
team,201912150oti,htx,Sacked-Yards,1-9,,,,,,
team,201912150oti,oti,Sacked-Yards,2-10,,,,,,
team,201912150oti,htx,Net Pass Yards,234,,,,,,
team,201912150oti,oti,Net Pass Yards,269,,,,,,
team,201912150oti,htx,Total Yards,374,,,,,,
team,201912150oti,oti,Total Yards,432,,,,,,
team,201912150oti,htx,Fumbles-Lost,1-0,,,,,,
team,201912150oti,oti,Fumbles-Lost,0-0,,,,,,
team,201912150oti,htx,Turnovers,2,,,,,,
team,201912150oti,oti,Turnovers,1,,,,,,
team,201912150oti,htx,Penalties-Yards,5-27,,,,,,
team,201912150oti,oti,Penalties-Yards,4-30,,,,,,
team,201912150oti,htx,Third Down Conv.,5-10,,,,,,
team,201912150oti,oti,Third Down Conv.,4-10,,,,,,
team,201912150oti,htx,Fourth Down Conv.,0-0,,,,,,
team,201912150oti,oti,Fourth Down Conv.,1-2,,,,,,
team,201912150oti,htx,Time of Possession,31:20,,,,,,
team,201912150oti,oti,Time of Possession,28:40,,,,,,
player,201912150oti,htx,WatsDe00,pass_cmp,19,,,,,
player,201912150oti,htx,WatsDe00,pass_att,27,,,,,
player,201912150oti,htx,WatsDe00,pass_yds,243,,,,,
player,201912150oti,htx,WatsDe00,pass_td,2,,,,,
player,201912150oti,htx,WatsDe00,pass_int,2,,,,,
player,201912150oti,htx,WatsDe00,pass_sacked,1,,,,,
player,201912150oti,htx,WatsDe00,pass_sacked_yds,9,,,,,
player,201912150oti,htx,WatsDe00,pass_long,35,,,,,
player,201912150oti,htx,WatsDe00,pass_rating,92.1,,,,,
player,201912150oti,htx,WatsDe00,rush_att,7,,,,,
player,201912150oti,htx,WatsDe00,rush_yds,32,,,,,
player,201912150oti,htx,WatsDe00,rush_td,0,,,,,
player,201912150oti,htx,WatsDe00,rush_long,12,,,,,
player,201912150oti,htx,WatsDe00,targets,0,,,,,
player,201912150oti,htx,WatsDe00,rec,0,,,,,
player,201912150oti,htx,WatsDe00,rec_yds,0,,,,,
player,201912150oti,htx,WatsDe00,rec_td,0,,,,,
player,201912150oti,htx,WatsDe00,rec_long,0,,,,,
player,201912150oti,htx,WatsDe00,fumbles,1,,,,,
player,201912150oti,htx,WatsDe00,fumbles_lost,0,,,,,
player,201912150oti,htx,HydeCa00,pass_cmp,0,,,,,
player,201912150oti,htx,HydeCa00,pass_att,0,,,,,
player,201912150oti,htx,HydeCa00,pass_yds,0,,,,,
player,201912150oti,htx,HydeCa00,pass_td,0,,,,,
player,201912150oti,htx,HydeCa00,pass_int,0,,,,,
player,201912150oti,htx,HydeCa00,pass_sacked,0,,,,,
player,201912150oti,htx,HydeCa00,pass_sacked_yds,0,,,,,
player,201912150oti,htx,HydeCa00,pass_long,0,,,,,
player,201912150oti,htx,HydeCa00,pass_rating,,,,,,
player,201912150oti,htx,HydeCa00,rush_att,26,,,,,
player,201912150oti,htx,HydeCa00,rush_yds,104,,,,,
player,201912150oti,htx,HydeCa00,rush_td,1,,,,,
player,201912150oti,htx,HydeCa00,rush_long,11,,,,,
player,201912150oti,htx,HydeCa00,targets,0,,,,,
player,201912150oti,htx,HydeCa00,rec,0,,,,,
player,201912150oti,htx,HydeCa00,rec_yds,0,,,,,
player,201912150oti,htx,HydeCa00,rec_td,0,,,,,
player,201912150oti,htx,HydeCa00,rec_long,0,,,,,
player,201912150oti,htx,HydeCa00,fumbles,0,,,,,
player,201912150oti,htx,HydeCa00,fumbles_lost,0,,,,,
player,201912150oti,htx,JohnDu00,pass_cmp,0,,,,,
player,201912150oti,htx,JohnDu00,pass_att,0,,,,,
player,201912150oti,htx,JohnDu00,pass_yds,0,,,,,
player,201912150oti,htx,JohnDu00,pass_td,0,,,,,
player,201912150oti,htx,JohnDu00,pass_int,0,,,,,
player,201912150oti,htx,JohnDu00,pass_sacked,0,,,,,
player,201912150oti,htx,JohnDu00,pass_sacked_yds,0,,,,,
player,201912150oti,htx,JohnDu00,pass_long,0,,,,,
player,201912150oti,htx,JohnDu00,pass_rating,,,,,,
player,201912150oti,htx,JohnDu00,rush_att,2,,,,,
player,201912150oti,htx,JohnDu00,rush_yds,4,,,,,
player,201912150oti,htx,JohnDu00,rush_td,0,,,,,
player,201912150oti,htx,JohnDu00,rush_long,3,,,,,
player,201912150oti,htx,JohnDu00,targets,3,,,,,
player,201912150oti,htx,JohnDu00,rec,2,,,,,
player,201912150oti,htx,JohnDu00,rec_yds,19,,,,,
player,201912150oti,htx,JohnDu00,rec_td,0,,,,,
player,201912150oti,htx,JohnDu00,rec_long,11,,,,,
player,201912150oti,htx,JohnDu00,fumbles,0,,,,,
player,201912150oti,htx,JohnDu00,fumbles_lost,0,,,,,
player,201912150oti,htx,HopkDe00,pass_cmp,0,,,,,
player,201912150oti,htx,HopkDe00,pass_att,0,,,,,
player,201912150oti,htx,HopkDe00,pass_yds,0,,,,,
player,201912150oti,htx,HopkDe00,pass_td,0,,,,,
player,201912150oti,htx,HopkDe00,pass_int,0,,,,,
player,201912150oti,htx,HopkDe00,pass_sacked,0,,,,,
player,201912150oti,htx,HopkDe00,pass_sacked_yds,0,,,,,
player,201912150oti,htx,HopkDe00,pass_long,0,,,,,
player,201912150oti,htx,HopkDe00,pass_rating,,,,,,
player,201912150oti,htx,HopkDe00,rush_att,0,,,,,
player,201912150oti,htx,HopkDe00,rush_yds,0,,,,,
player,201912150oti,htx,HopkDe00,rush_td,0,,,,,
player,201912150oti,htx,HopkDe00,rush_long,0,,,,,
player,201912150oti,htx,HopkDe00,targets,8,,,,,
player,201912150oti,htx,HopkDe00,rec,6,,,,,
player,201912150oti,htx,HopkDe00,rec_yds,119,,,,,
player,201912150oti,htx,HopkDe00,rec_td,0,,,,,
player,201912150oti,htx,HopkDe00,rec_long,35,,,,,
player,201912150oti,htx,HopkDe00,fumbles,0,,,,,
player,201912150oti,htx,HopkDe00,fumbles_lost,0,,,,,
player,201912150oti,htx,FullWi01,pass_cmp,0,,,,,
player,201912150oti,htx,FullWi01,pass_att,0,,,,,
player,201912150oti,htx,FullWi01,pass_yds,0,,,,,
player,201912150oti,htx,FullWi01,pass_td,0,,,,,
player,201912150oti,htx,FullWi01,pass_int,0,,,,,
player,201912150oti,htx,FullWi01,pass_sacked,0,,,,,
player,201912150oti,htx,FullWi01,pass_sacked_yds,0,,,,,
player,201912150oti,htx,FullWi01,pass_long,0,,,,,
player,201912150oti,htx,FullWi01,pass_rating,,,,,,
player,201912150oti,htx,FullWi01,rush_att,0,,,,,
player,201912150oti,htx,FullWi01,rush_yds,0,,,,,
player,201912150oti,htx,FullWi01,rush_td,0,,,,,
player,201912150oti,htx,FullWi01,rush_long,0,,,,,
player,201912150oti,htx,FullWi01,targets,7,,,,,
player,201912150oti,htx,FullWi01,rec,5,,,,,
player,201912150oti,htx,FullWi01,rec_yds,61,,,,,
player,201912150oti,htx,FullWi01,rec_td,0,,,,,
player,201912150oti,htx,FullWi01,rec_long,31,,,,,
player,201912150oti,htx,FullWi01,fumbles,0,,,,,
player,201912150oti,htx,FullWi01,fumbles_lost,0,,,,,
player,201912150oti,htx,StilKe00,pass_cmp,0,,,,,
player,201912150oti,htx,StilKe00,pass_att,0,,,,,
player,201912150oti,htx,StilKe00,pass_yds,0,,,,,
player,201912150oti,htx,StilKe00,pass_td,0,,,,,
player,201912150oti,htx,StilKe00,pass_int,0,,,,,
player,201912150oti,htx,StilKe00,pass_sacked,0,,,,,
player,201912150oti,htx,StilKe00,pass_sacked_yds,0,,,,,
player,201912150oti,htx,StilKe00,pass_long,0,,,,,
player,201912150oti,htx,StilKe00,pass_rating,,,,,,
player,201912150oti,htx,StilKe00,rush_att,0,,,,,
player,201912150oti,htx,StilKe00,rush_yds,0,,,,,
player,201912150oti,htx,StilKe00,rush_td,0,,,,,
player,201912150oti,htx,StilKe00,rush_long,0,,,,,
player,201912150oti,htx,StilKe00,targets,3,,,,,
player,201912150oti,htx,StilKe00,rec,3,,,,,
player,201912150oti,htx,StilKe00,rec_yds,35,,,,,
player,201912150oti,htx,StilKe00,rec_td,2,,,,,
player,201912150oti,htx,StilKe00,rec_long,16,,,,,
player,201912150oti,htx,StilKe00,fumbles,0,,,,,
player,201912150oti,htx,StilKe00,fumbles_lost,0,,,,,
player,201912150oti,htx,AkinJo00,pass_cmp,0,,,,,
player,201912150oti,htx,AkinJo00,pass_att,0,,,,,
player,201912150oti,htx,AkinJo00,pass_yds,0,,,,,
player,201912150oti,htx,AkinJo00,pass_td,0,,,,,
player,201912150oti,htx,AkinJo00,pass_int,0,,,,,
player,201912150oti,htx,AkinJo00,pass_sacked,0,,,,,
player,201912150oti,htx,AkinJo00,pass_sacked_yds,0,,,,,
player,201912150oti,htx,AkinJo00,pass_long,0,,,,,
player,201912150oti,htx,AkinJo00,pass_rating,,,,,,
player,201912150oti,htx,AkinJo00,rush_att,0,,,,,
player,201912150oti,htx,AkinJo00,rush_yds,0,,,,,
player,201912150oti,htx,AkinJo00,rush_td,0,,,,,
player,201912150oti,htx,AkinJo00,rush_long,0,,,,,
player,201912150oti,htx,AkinJo00,targets,2,,,,,
