game,2019,5,20191006,201910060kan,clt,"Indianapolis Colts",19,kan,"Kansas City Chiefs",13
player,201910060kan,clt,TuraKe00,tackles_loss,0,,,,,
player,201910060kan,clt,TuraKe00,qb_hits,3,,,,,
player,201910060kan,clt,TuraKe00,fumbles_rec,0,,,,,
player,201910060kan,clt,TuraKe00,fumbles_rec_yds,0,,,,,
player,201910060kan,clt,TuraKe00,fumbles_rec_td,0,,,,,
player,201910060kan,clt,TuraKe00,fumbles_forced,0,,,,,
player,201910060kan,clt,SheaJa00,def_int,0,,,,,
player,201910060kan,clt,SheaJa00,def_int_yds,0,,,,,
player,201910060kan,clt,SheaJa00,def_int_td,0,,,,,
player,201910060kan,clt,SheaJa00,def_int_long,0,,,,,
player,201910060kan,clt,SheaJa00,pass_defended,0,,,,,
player,201910060kan,clt,SheaJa00,sacks,0.5,,,,,
player,201910060kan,clt,SheaJa00,tackles_combined,1,,,,,
player,201910060kan,clt,SheaJa00,tackles_solo,0,,,,,
player,201910060kan,clt,SheaJa00,tackles_assists,1,,,,,
player,201910060kan,clt,SheaJa00,tackles_loss,0,,,,,
player,201910060kan,clt,SheaJa00,qb_hits,1,,,,,
player,201910060kan,clt,SheaJa00,fumbles_rec,0,,,,,
player,201910060kan,clt,SheaJa00,fumbles_rec_yds,0,,,,,
player,201910060kan,clt,SheaJa00,fumbles_rec_td,0,,,,,
player,201910060kan,clt,SheaJa00,fumbles_forced,0,,,,,
player,201910060kan,clt,OdumGe00,def_int,0,,,,,
player,201910060kan,clt,OdumGe00,def_int_yds,0,,,,,
player,201910060kan,clt,OdumGe00,def_int_td,0,,,,,
player,201910060kan,clt,OdumGe00,def_int_long,0,,,,,
player,201910060kan,clt,OdumGe00,pass_defended,0,,,,,
player,201910060kan,clt,OdumGe00,sacks,0.0,,,,,
player,201910060kan,clt,OdumGe00,tackles_combined,6,,,,,
player,201910060kan,clt,OdumGe00,tackles_solo,6,,,,,
player,201910060kan,clt,OdumGe00,tackles_assists,0,,,,,
player,201910060kan,clt,OdumGe00,tackles_loss,0,,,,,
player,201910060kan,clt,OdumGe00,qb_hits,0,,,,,
player,201910060kan,clt,OdumGe00,fumbles_rec,0,,,,,
player,201910060kan,clt,OdumGe00,fumbles_rec_yds,0,,,,,
player,201910060kan,clt,OdumGe00,fumbles_rec_td,0,,,,,
player,201910060kan,clt,OdumGe00,fumbles_forced,1,,,,,
player,201910060kan,clt,Ya-SRo00,def_int,0,,,,,
player,201910060kan,clt,Ya-SRo00,def_int_yds,0,,,,,
player,201910060kan,clt,Ya-SRo00,def_int_td,0,,,,,
player,201910060kan,clt,Ya-SRo00,def_int_long,0,,,,,
player,201910060kan,clt,Ya-SRo00,pass_defended,0,,,,,
player,201910060kan,clt,Ya-SRo00,sacks,0.0,,,,,
player,201910060kan,clt,Ya-SRo00,tackles_combined,6,,,,,
player,201910060kan,clt,Ya-SRo00,tackles_solo,6,,,,,
player,201910060kan,clt,Ya-SRo00,tackles_assists,0,,,,,
player,201910060kan,clt,Ya-SRo00,tackles_loss,0,,,,,
player,201910060kan,clt,Ya-SRo00,qb_hits,0,,,,,
player,201910060kan,clt,Ya-SRo00,fumbles_rec,0,,,,,
player,201910060kan,clt,Ya-SRo00,fumbles_rec_yds,0,,,,,
player,201910060kan,clt,Ya-SRo00,fumbles_rec_td,0,,,,,
player,201910060kan,clt,Ya-SRo00,fumbles_forced,0,,,,,
player,201910060kan,clt,WalkAn01,def_int,0,,,,,
player,201910060kan,clt,WalkAn01,def_int_yds,0,,,,,
player,201910060kan,clt,WalkAn01,def_int_td,0,,,,,
player,201910060kan,clt,WalkAn01,def_int_long,0,,,,,
player,201910060kan,clt,WalkAn01,pass_defended,0,,,,,
player,201910060kan,clt,WalkAn01,sacks,0.0,,,,,
player,201910060kan,clt,WalkAn01,tackles_combined,5,,,,,
player,201910060kan,clt,WalkAn01,tackles_solo,3,,,,,
player,201910060kan,clt,WalkAn01,tackles_assists,2,,,,,
player,201910060kan,clt,WalkAn01,tackles_loss,1,,,,,
player,201910060kan,clt,WalkAn01,qb_hits,0,,,,,
player,201910060kan,clt,WalkAn01,fumbles_rec,0,,,,,
player,201910060kan,clt,WalkAn01,fumbles_rec_yds,0,,,,,
player,201910060kan,clt,WalkAn01,fumbles_rec_td,0,,,,,
player,201910060kan,clt,WalkAn01,fumbles_forced,0,,,,,
player,201910060kan,clt,OkerBo00,def_int,0,,,,,
player,201910060kan,clt,OkerBo00,def_int_yds,0,,,,,
player,201910060kan,clt,OkerBo00,def_int_td,0,,,,,
player,201910060kan,clt,OkerBo00,def_int_long,0,,,,,
player,201910060kan,clt,OkerBo00,pass_defended,0,,,,,
player,201910060kan,clt,OkerBo00,sacks,0.0,,,,,
player,201910060kan,clt,OkerBo00,tackles_combined,3,,,,,
player,201910060kan,clt,OkerBo00,tackles_solo,3,,,,,
player,201910060kan,clt,OkerBo00,tackles_assists,0,,,,,
player,201910060kan,clt,OkerBo00,tackles_loss,0,,,,,
player,201910060kan,clt,OkerBo00,qb_hits,0,,,,,
player,201910060kan,clt,OkerBo00,fumbles_rec,1,,,,,
player,201910060kan,clt,OkerBo00,fumbles_rec_yds,0,,,,,
player,201910060kan,clt,OkerBo00,fumbles_rec_td,0,,,,,
player,201910060kan,clt,OkerBo00,fumbles_forced,0,,,,,
player,201910060kan,clt,WillKh00,def_int,0,,,,,
player,201910060kan,clt,WillKh00,def_int_yds,0,,,,,
player,201910060kan,clt,WillKh00,def_int_td,0,,,,,
player,201910060kan,clt,WillKh00,def_int_long,0,,,,,
player,201910060kan,clt,WillKh00,pass_defended,0,,,,,
player,201910060kan,clt,WillKh00,sacks,0.0,,,,,
player,201910060kan,clt,WillKh00,tackles_combined,3,,,,,
player,201910060kan,clt,WillKh00,tackles_solo,3,,,,,
player,201910060kan,clt,WillKh00,tackles_assists,0,,,,,
player,201910060kan,clt,WillKh00,tackles_loss,0,,,,,
player,201910060kan,clt,WillKh00,qb_hits,0,,,,,
player,201910060kan,clt,WillKh00,fumbles_rec,0,,,,,
player,201910060kan,clt,WillKh00,fumbles_rec_yds,0,,,,,
player,201910060kan,clt,WillKh00,fumbles_rec_td,0,,,,,
player,201910060kan,clt,WillKh00,fumbles_forced,0,,,,,
player,201910060kan,clt,AutrDe00,def_int,0,,,,,
player,201910060kan,clt,AutrDe00,def_int_yds,0,,,,,
player,201910060kan,clt,AutrDe00,def_int_td,0,,,,,
player,201910060kan,clt,AutrDe00,def_int_long,0,,,,,
player,201910060kan,clt,AutrDe00,pass_defended,0,,,,,
player,201910060kan,clt,AutrDe00,sacks,0.0,,,,,
player,201910060kan,clt,AutrDe00,tackles_combined,2,,,,,
player,201910060kan,clt,AutrDe00,tackles_solo,1,,,,,
player,201910060kan,clt,AutrDe00,tackles_assists,1,,,,,
player,201910060kan,clt,AutrDe00,tackles_loss,0,,,,,
player,201910060kan,clt,AutrDe00,qb_hits,1,,,,,
player,201910060kan,clt,AutrDe00,fumbles_rec,0,,,,,
player,201910060kan,clt,AutrDe00,fumbles_rec_yds,0,,,,,
player,201910060kan,clt,AutrDe00,fumbles_rec_td,0,,,,,
player,201910060kan,clt,AutrDe00,fumbles_forced,0,,,,,
player,201910060kan,clt,DesiPi00,def_int,0,,,,,
player,201910060kan,clt,DesiPi00,def_int_yds,0,,,,,
player,201910060kan,clt,DesiPi00,def_int_td,0,,,,,
player,201910060kan,clt,DesiPi00,def_int_long,0,,,,,
player,201910060kan,clt,DesiPi00,pass_defended,1,,,,,
player,201910060kan,clt,DesiPi00,sacks,0.0,,,,,
player,201910060kan,clt,DesiPi00,tackles_combined,2,,,,,
player,201910060kan,clt,DesiPi00,tackles_solo,1,,,,,
player,201910060kan,clt,DesiPi00,tackles_assists,1,,,,,
player,201910060kan,clt,DesiPi00,tackles_loss,0,,,,,
player,201910060kan,clt,DesiPi00,qb_hits,0,,,,,
player,201910060kan,clt,DesiPi00,fumbles_rec,0,,,,,
player,201910060kan,clt,DesiPi00,fumbles_rec_yds,0,,,,,
player,201910060kan,clt,DesiPi00,fumbles_rec_td,0,,,,,
player,201910060kan,clt,DesiPi00,fumbles_forced,0,,,,,
player,201910060kan,clt,WilsQu01,def_int,0,,,,,
player,201910060kan,clt,WilsQu01,def_int_yds,0,,,,,
player,201910060kan,clt,WilsQu01,def_int_td,0,,,,,
player,201910060kan,clt,WilsQu01,def_int_long,0,,,,,
player,201910060kan,clt,WilsQu01,pass_defended,0,,,,,
player,201910060kan,clt,WilsQu01,sacks,0.0,,,,,
player,201910060kan,clt,WilsQu01,tackles_combined,2,,,,,
player,201910060kan,clt,WilsQu01,tackles_solo,2,,,,,
player,201910060kan,clt,WilsQu01,tackles_assists,0,,,,,
player,201910060kan,clt,WilsQu01,tackles_loss,0,,,,,
player,201910060kan,clt,WilsQu01,qb_hits,0,,,,,
player,201910060kan,clt,WilsQu01,fumbles_rec,0,,,,,
player,201910060kan,clt,WilsQu01,fumbles_rec_yds,0,,,,,
player,201910060kan,clt,WilsQu01,fumbles_rec_td,0,,,,,
player,201910060kan,clt,WilsQu01,fumbles_forced,0,,,,,
player,201910060kan,clt,TaylSh00,def_int,0,,,,,
player,201910060kan,clt,TaylSh00,def_int_yds,0,,,,,
player,201910060kan,clt,TaylSh00,def_int_td,0,,,,,
player,201910060kan,clt,TaylSh00,def_int_long,0,,,,,
player,201910060kan,clt,TaylSh00,pass_defended,1,,,,,
player,201910060kan,clt,TaylSh00,sacks,0.0,,,,,
player,201910060kan,clt,TaylSh00,tackles_combined,1,,,,,
player,201910060kan,clt,TaylSh00,tackles_solo,0,,,,,
player,201910060kan,clt,TaylSh00,tackles_assists,1,,,,,
player,201910060kan,clt,TaylSh00,tackles_loss,0,,,,,
player,201910060kan,clt,TaylSh00,qb_hits,0,,,,,
player,201910060kan,clt,TaylSh00,fumbles_rec,0,,,,,
player,201910060kan,clt,TaylSh00,fumbles_rec_yds,0,,,,,
player,201910060kan,clt,TaylSh00,fumbles_rec_td,0,,,,,
player,201910060kan,clt,TaylSh00,fumbles_forced,0,,,,,
player,201910060kan,kan,MathTy00,def_int,1,,,,,
player,201910060kan,kan,MathTy00,def_int_yds,30,,,,,
player,201910060kan,kan,MathTy00,def_int_td,0,,,,,
player,201910060kan,kan,MathTy00,def_int_long,30,,,,,
player,201910060kan,kan,MathTy00,pass_defended,1,,,,,
player,201910060kan,kan,MathTy00,sacks,0.0,,,,,
player,201910060kan,kan,MathTy00,tackles_combined,4,,,,,
player,201910060kan,kan,MathTy00,tackles_solo,4,,,,,
player,201910060kan,kan,MathTy00,tackles_assists,0,,,,,
player,201910060kan,kan,MathTy00,tackles_loss,1,,,,,
player,201910060kan,kan,MathTy00,qb_hits,0,,,,,
player,201910060kan,kan,MathTy00,fumbles_rec,0,,,,,
player,201910060kan,kan,MathTy00,fumbles_rec_yds,0,,,,,
player,201910060kan,kan,MathTy00,fumbles_rec_td,0,,,,,
player,201910060kan,kan,MathTy00,fumbles_forced,0,,,,,
player,201910060kan,kan,WilsDa02,def_int,0,,,,,
player,201910060kan,kan,WilsDa02,def_int_yds,0,,,,,
player,201910060kan,kan,WilsDa02,def_int_td,0,,,,,
player,201910060kan,kan,WilsDa02,def_int_long,0,,,,,
player,201910060kan,kan,WilsDa02,pass_defended,0,,,,,
player,201910060kan,kan,WilsDa02,sacks,0.0,,,,,
player,201910060kan,kan,WilsDa02,tackles_combined,12,,,,,
player,201910060kan,kan,WilsDa02,tackles_solo,7,,,,,
player,201910060kan,kan,WilsDa02,tackles_assists,5,,,,,
player,201910060kan,kan,WilsDa02,tackles_loss,0,,,,,
player,201910060kan,kan,WilsDa02,qb_hits,0,,,,,
player,201910060kan,kan,WilsDa02,fumbles_rec,0,,,,,
player,201910060kan,kan,WilsDa02,fumbles_rec_yds,0,,,,,
player,201910060kan,kan,WilsDa02,fumbles_rec_td,0,,,,,
player,201910060kan,kan,WilsDa02,fumbles_forced,0,,,,,
player,201910060kan,kan,NiemBe00,def_int,0,,,,,
player,201910060kan,kan,NiemBe00,def_int_yds,0,,,,,
player,201910060kan,kan,NiemBe00,def_int_td,0,,,,,
player,201910060kan,kan,NiemBe00,def_int_long,0,,,,,
player,201910060kan,kan,NiemBe00,pass_defended,0,,,,,
player,201910060kan,kan,NiemBe00,sacks,0.0,,,,,
player,201910060kan,kan,NiemBe00,tackles_combined,10,,,,,
player,201910060kan,kan,NiemBe00,tackles_solo,6,,,,,
player,201910060kan,kan,NiemBe00,tackles_assists,4,,,,,
player,201910060kan,kan,NiemBe00,tackles_loss,0,,,,,
player,201910060kan,kan,NiemBe00,qb_hits,0,,,,,
player,201910060kan,kan,NiemBe00,fumbles_rec,0,,,,,
player,201910060kan,kan,NiemBe00,fumbles_rec_yds,0,,,,,
player,201910060kan,kan,NiemBe00,fumbles_rec_td,0,,,,,
player,201910060kan,kan,NiemBe00,fumbles_forced,0,,,,,
player,201910060kan,kan,NnadDe00,def_int,0,,,,,
player,201910060kan,kan,NnadDe00,def_int_yds,0,,,,,
player,201910060kan,kan,NnadDe00,def_int_td,0,,,,,
player,201910060kan,kan,NnadDe00,def_int_long,0,,,,,
player,201910060kan,kan,NnadDe00,pass_defended,0,,,,,
player,201910060kan,kan,NnadDe00,sacks,0.0,,,,,
player,201910060kan,kan,NnadDe00,tackles_combined,6,,,,,
player,201910060kan,kan,NnadDe00,tackles_solo,2,,,,,
player,201910060kan,kan,NnadDe00,tackles_assists,4,,,,,
player,201910060kan,kan,NnadDe00,tackles_loss,0,,,,,
player,201910060kan,kan,NnadDe00,qb_hits,0,,,,,
player,201910060kan,kan,NnadDe00,fumbles_rec,0,,,,,
player,201910060kan,kan,NnadDe00,fumbles_rec_yds,0,,,,,
player,201910060kan,kan,NnadDe00,fumbles_rec_td,0,,,,,
player,201910060kan,kan,NnadDe00,fumbles_forced,0,,,,,
player,201910060kan,kan,OgbaEm00,def_int,0,,,,,
player,201910060kan,kan,OgbaEm00,def_int_yds,0,,,,,
player,201910060kan,kan,OgbaEm00,def_int_td,0,,,,,
player,201910060kan,kan,OgbaEm00,def_int_long,0,,,,,
player,201910060kan,kan,OgbaEm00,pass_defended,0,,,,,
player,201910060kan,kan,OgbaEm00,sacks,0.0,,,,,
player,201910060kan,kan,OgbaEm00,tackles_combined,6,,,,,
player,201910060kan,kan,OgbaEm00,tackles_solo,2,,,,,
player,201910060kan,kan,OgbaEm00,tackles_assists,4,,,,,
player,201910060kan,kan,OgbaEm00,tackles_loss,0,,,,,
player,201910060kan,kan,OgbaEm00,qb_hits,0,,,,,
player,201910060kan,kan,OgbaEm00,fumbles_rec,0,,,,,
player,201910060kan,kan,OgbaEm00,fumbles_rec_yds,0,,,,,
player,201910060kan,kan,OgbaEm00,fumbles_rec_td,0,,,,,
player,201910060kan,kan,OgbaEm00,fumbles_forced,0,,,,,
player,201910060kan,kan,WardCh01,def_int,0,,,,,
player,201910060kan,kan,WardCh01,def_int_yds,0,,,,,
player,201910060kan,kan,WardCh01,def_int_td,0,,,,,
player,201910060kan,kan,WardCh01,def_int_long,0,,,,,
player,201910060kan,kan,WardCh01,pass_defended,1,,,,,
player,201910060kan,kan,WardCh01,sacks,0.0,,,,,
player,201910060kan,kan,WardCh01,tackles_combined,6,,,,,
player,201910060kan,kan,WardCh01,tackles_solo,4,,,,,
player,201910060kan,kan,WardCh01,tackles_assists,2,,,,,
player,201910060kan,kan,WardCh01,tackles_loss,0,,,,,
player,201910060kan,kan,WardCh01,qb_hits,0,,,,,
player,201910060kan,kan,WardCh01,fumbles_rec,0,,,,,
player,201910060kan,kan,WardCh01,fumbles_rec_yds,0,,,,,
player,201910060kan,kan,WardCh01,fumbles_rec_td,0,,,,,
player,201910060kan,kan,WardCh01,fumbles_forced,0,,,,,
player,201910060kan,kan,KpasTa00,def_int,0,,,,,
player,201910060kan,kan,KpasTa00,def_int_yds,0,,,,,
player,201910060kan,kan,KpasTa00,def_int_td,0,,,,,
player,201910060kan,kan,KpasTa00,def_int_long,0,,,,,
player,201910060kan,kan,KpasTa00,pass_defended,0,,,,,
player,201910060kan,kan,KpasTa00,sacks,0.0,,,,,
player,201910060kan,kan,KpasTa00,tackles_combined,5,,,,,
player,201910060kan,kan,KpasTa00,tackles_solo,4,,,,,
player,201910060kan,kan,KpasTa00,tackles_assists,1,,,,,
player,201910060kan,kan,KpasTa00,tackles_loss,2,,,,,
player,201910060kan,kan,KpasTa00,qb_hits,1,,,,,
player,201910060kan,kan,KpasTa00,fumbles_rec,0,,,,,
player,201910060kan,kan,KpasTa00,fumbles_rec_yds,0,,,,,
player,201910060kan,kan,KpasTa00,fumbles_rec_td,0,,,,,
player,201910060kan,kan,KpasTa00,fumbles_forced,0,,,,,
player,201910060kan,kan,LeexDa00,def_int,0,,,,,
player,201910060kan,kan,LeexDa00,def_int_yds,0,,,,,
player,201910060kan,kan,LeexDa00,def_int_td,0,,,,,
player,201910060kan,kan,LeexDa00,def_int_long,0,,,,,
player,201910060kan,kan,LeexDa00,pass_defended,0,,,,,
player,201910060kan,kan,LeexDa00,sacks,0.0,,,,,
player,201910060kan,kan,LeexDa00,tackles_combined,5,,,,,
player,201910060kan,kan,LeexDa00,tackles_solo,4,,,,,
player,201910060kan,kan,LeexDa00,tackles_assists,1,,,,,
player,201910060kan,kan,LeexDa00,tackles_loss,0,,,,,
player,201910060kan,kan,LeexDa00,qb_hits,0,,,,,
player,201910060kan,kan,LeexDa00,fumbles_rec,0,,,,,
player,201910060kan,kan,LeexDa00,fumbles_rec_yds,0,,,,,
player,201910060kan,kan,LeexDa00,fumbles_rec_td,0,,,,,
player,201910060kan,kan,LeexDa00,fumbles_forced,0,,,,,
player,201910060kan,kan,BreeBa00,def_int,0,,,,,
player,201910060kan,kan,BreeBa00,def_int_yds,0,,,,,
player,201910060kan,kan,BreeBa00,def_int_td,0,,,,,
player,201910060kan,kan,BreeBa00,def_int_long,0,,,,,
player,201910060kan,kan,BreeBa00,pass_defended,0,,,,,
player,201910060kan,kan,BreeBa00,sacks,0.0,,,,,
player,201910060kan,kan,BreeBa00,tackles_combined,4,,,,,
player,201910060kan,kan,BreeBa00,tackles_solo,3,,,,,
player,201910060kan,kan,BreeBa00,tackles_assists,1,,,,,
player,201910060kan,kan,BreeBa00,tackles_loss,0,,,,,
player,201910060kan,kan,BreeBa00,qb_hits,0,,,,,
player,201910060kan,kan,BreeBa00,fumbles_rec,0,,,,,
player,201910060kan,kan,BreeBa00,fumbles_rec_yds,0,,,,,
player,201910060kan,kan,BreeBa00,fumbles_rec_td,0,,,,,
player,201910060kan,kan,BreeBa00,fumbles_forced,0,,,,,
player,201910060kan,kan,ThorJu00,def_int,0,,,,,
player,201910060kan,kan,ThorJu00,def_int_yds,0,,,,,
player,201910060kan,kan,ThorJu00,def_int_td,0,,,,,
player,201910060kan,kan,ThorJu00,def_int_long,0,,,,,
player,201910060kan,kan,ThorJu00,pass_defended,0,,,,,
player,201910060kan,kan,ThorJu00,sacks,0.0,,,,,
player,201910060kan,kan,ThorJu00,tackles_combined,3,,,,,
player,201910060kan,kan,ThorJu00,tackles_solo,2,,,,,
player,201910060kan,kan,ThorJu00,tackles_assists,1,,,,,
player,201910060kan,kan,ThorJu00,tackles_loss,0,,,,,
player,201910060kan,kan,ThorJu00,qb_hits,0,,,,,
player,201910060kan,kan,ThorJu00,fumbles_rec,0,,,,,
player,201910060kan,kan,ThorJu00,fumbles_rec_yds,0,,,,,
player,201910060kan,kan,ThorJu00,fumbles_rec_td,0,,,,,
player,201910060kan,kan,ThorJu00,fumbles_forced,0,,,,,
player,201910060kan,kan,ClarFr01,def_int,0,,,,,
player,201910060kan,kan,ClarFr01,def_int_yds,0,,,,,
player,201910060kan,kan,ClarFr01,def_int_td,0,,,,,
player,201910060kan,kan,ClarFr01,def_int_long,0,,,,,
player,201910060kan,kan,ClarFr01,pass_defended,0,,,,,
player,201910060kan,kan,ClarFr01,sacks,0.0,,,,,
player,201910060kan,kan,ClarFr01,tackles_combined,2,,,,,
player,201910060kan,kan,ClarFr01,tackles_solo,2,,,,,
player,201910060kan,kan,ClarFr01,tackles_assists,0,,,,,
player,201910060kan,kan,ClarFr01,tackles_loss,1,,,,,
player,201910060kan,kan,ClarFr01,qb_hits,0,,,,,
player,201910060kan,kan,ClarFr01,fumbles_rec,0,,,,,
player,201910060kan,kan,ClarFr01,fumbles_rec_yds,0,,,,,
player,201910060kan,kan,ClarFr01,fumbles_rec_td,0,,,,,
player,201910060kan,kan,ClarFr01,fumbles_forced,0,,,,,
player,201910060kan,kan,SoreDa01,def_int,0,,,,,
player,201910060kan,kan,SoreDa01,def_int_yds,0,,,,,
player,201910060kan,kan,SoreDa01,def_int_td,0,,,,,
player,201910060kan,kan,SoreDa01,def_int_long,0,,,,,
player,201910060kan,kan,SoreDa01,pass_defended,0,,,,,
player,201910060kan,kan,SoreDa01,sacks,0.0,,,,,
player,201910060kan,kan,SoreDa01,tackles_combined,2,,,,,
player,201910060kan,kan,SoreDa01,tackles_solo,1,,,,,
player,201910060kan,kan,SoreDa01,tackles_assists,1,,,,,
player,201910060kan,kan,SoreDa01,tackles_loss,0,,,,,
player,201910060kan,kan,SoreDa01,qb_hits,0,,,,,
player,201910060kan,kan,SoreDa01,fumbles_rec,0,,,,,
player,201910060kan,kan,SoreDa01,fumbles_rec_yds,0,,,,,
player,201910060kan,kan,SoreDa01,fumbles_rec_td,0,,,,,
player,201910060kan,kan,SoreDa01,fumbles_forced,0,,,,,
player,201910060kan,kan,ClaiMo00,def_int,0,,,,,
player,201910060kan,kan,ClaiMo00,def_int_yds,0,,,,,
player,201910060kan,kan,ClaiMo00,def_int_td,0,,,,,
player,201910060kan,kan,ClaiMo00,def_int_long,0,,,,,
player,201910060kan,kan,ClaiMo00,pass_defended,0,,,,,
player,201910060kan,kan,ClaiMo00,sacks,0.0,,,,,
player,201910060kan,kan,ClaiMo00,tackles_combined,1,,,,,
player,201910060kan,kan,ClaiMo00,tackles_solo,0,,,,,
player,201910060kan,kan,ClaiMo00,tackles_assists,1,,,,,
player,201910060kan,kan,ClaiMo00,tackles_loss,0,,,,,
player,201910060kan,kan,ClaiMo00,qb_hits,0,,,,,
player,201910060kan,kan,ClaiMo00,fumbles_rec,0,,,,,
player,201910060kan,kan,ClaiMo00,fumbles_rec_yds,0,,,,,
player,201910060kan,kan,ClaiMo00,fumbles_rec_td,0,,,,,
player,201910060kan,kan,ClaiMo00,fumbles_forced,0,,,,,
player,201910060kan,kan,FullKe00,def_int,0,,,,,
player,201910060kan,kan,FullKe00,def_int_yds,0,,,,,
player,201910060kan,kan,FullKe00,def_int_td,0,,,,,
player,201910060kan,kan,FullKe00,def_int_long,0,,,,,
player,201910060kan,kan,FullKe00,pass_defended,0,,,,,
player,201910060kan,kan,FullKe00,sacks,0.0,,,,,
player,201910060kan,kan,FullKe00,tackles_combined,1,,,,,
player,201910060kan,kan,FullKe00,tackles_solo,0,,,,,
player,201910060kan,kan,FullKe00,tackles_assists,1,,,,,
player,201910060kan,kan,FullKe00,tackles_loss,0,,,,,
player,201910060kan,kan,FullKe00,qb_hits,0,,,,,
player,201910060kan,kan,FullKe00,fumbles_rec,0,,,,,
player,201910060kan,kan,FullKe00,fumbles_rec_yds,0,,,,,
player,201910060kan,kan,FullKe00,fumbles_rec_td,0,,,,,
player,201910060kan,kan,FullKe00,fumbles_forced,0,,,,,
player,201910060kan,kan,HitcAn00,def_int,0,,,,,
player,201910060kan,kan,HitcAn00,def_int_yds,0,,,,,
player,201910060kan,kan,HitcAn00,def_int_td,0,,,,,
player,201910060kan,kan,HitcAn00,def_int_long,0,,,,,
player,201910060kan,kan,HitcAn00,pass_defended,0,,,,,
player,201910060kan,kan,HitcAn00,sacks,0.0,,,,,
player,201910060kan,kan,HitcAn00,tackles_combined,1,,,,,
player,201910060kan,kan,HitcAn00,tackles_solo,1,,,,,
player,201910060kan,kan,HitcAn00,tackles_assists,0,,,,,
player,201910060kan,kan,HitcAn00,tackles_loss,0,,,,,
player,201910060kan,kan,HitcAn00,qb_hits,0,,,,,
player,201910060kan,kan,HitcAn00,fumbles_rec,0,,,,,
player,201910060kan,kan,HitcAn00,fumbles_rec_yds,0,,,,,
player,201910060kan,kan,HitcAn00,fumbles_rec_td,0,,,,,
player,201910060kan,kan,HitcAn00,fumbles_forced,0,,,,,
player,201910060kan,kan,JoneCh09,def_int,0,,,,,
player,201910060kan,kan,JoneCh09,def_int_yds,0,,,,,
player,201910060kan,kan,JoneCh09,def_int_td,0,,,,,
player,201910060kan,kan,JoneCh09,def_int_long,0,,,,,
player,201910060kan,kan,JoneCh09,pass_defended,0,,,,,
player,201910060kan,kan,JoneCh09,sacks,0.0,,,,,
player,201910060kan,kan,JoneCh09,tackles_combined,1,,,,,
player,201910060kan,kan,JoneCh09,tackles_solo,1,,,,,
player,201910060kan,kan,JoneCh09,tackles_assists,0,,,,,
player,201910060kan,kan,JoneCh09,tackles_loss,0,,,,,
player,201910060kan,kan,JoneCh09,qb_hits,2,,,,,
player,201910060kan,kan,JoneCh09,fumbles_rec,0,,,,,
player,201910060kan,kan,JoneCh09,fumbles_rec_yds,0,,,,,
player,201910060kan,kan,JoneCh09,fumbles_rec_td,0,,,,,
player,201910060kan,kan,JoneCh09,fumbles_forced,0,,,,,
player,201910060kan,kan,SaunKh00,def_int,0,,,,,
player,201910060kan,kan,SaunKh00,def_int_yds,0,,,,,
player,201910060kan,kan,SaunKh00,def_int_td,0,,,,,
player,201910060kan,kan,SaunKh00,def_int_long,0,,,,,
player,201910060kan,kan,SaunKh00,pass_defended,0,,,,,
player,201910060kan,kan,SaunKh00,sacks,0.0,,,,,
player,201910060kan,kan,SaunKh00,tackles_combined,1,,,,,
player,201910060kan,kan,SaunKh00,tackles_solo,1,,,,,
player,201910060kan,kan,SaunKh00,tackles_assists,0,,,,,
player,201910060kan,kan,SaunKh00,tackles_loss,0,,,,,
player,201910060kan,kan,SaunKh00,qb_hits,0,,,,,
player,201910060kan,kan,SaunKh00,fumbles_rec,0,,,,,
player,201910060kan,kan,SaunKh00,fumbles_rec_yds,0,,,,,
player,201910060kan,kan,SaunKh00,fumbles_rec_td,0,,,,,
player,201910060kan,kan,SaunKh00,fumbles_forced,0,,,,,
player,201910060kan,kan,WillXa00,def_int,0,,,,,
player,201910060kan,kan,WillXa00,def_int_yds,0,,,,,
player,201910060kan,kan,WillXa00,def_int_td,0,,,,,
player,201910060kan,kan,WillXa00,def_int_long,0,,,,,
player,201910060kan,kan,WillXa00,pass_defended,0,,,,,
player,201910060kan,kan,WillXa00,sacks,0.0,,,,,
player,201910060kan,kan,WillXa00,tackles_combined,1,,,,,
player,201910060kan,kan,WillXa00,tackles_solo,1,,,,,
player,201910060kan,kan,WillXa00,tackles_assists,0,,,,,
player,201910060kan,kan,WillXa00,tackles_loss,0,,,,,
player,201910060kan,kan,WillXa00,qb_hits,0,,,,,
player,201910060kan,kan,WillXa00,fumbles_rec,0,,,,,
player,201910060kan,kan,WillXa00,fumbles_rec_yds,0,,,,,
player,201910060kan,kan,WillXa00,fumbles_rec_td,0,,,,,
player,201910060kan,kan,WillXa00,fumbles_forced,0,,,,,
player,201910060kan,clt,PascZa00,kick_ret,2,,,,,
player,201910060kan,clt,PascZa00,kick_ret_yds,48,,,,,
player,201910060kan,clt,PascZa00,kick_ret_yds_per_ret,24.0,,,,,
player,201910060kan,clt,PascZa00,kick_ret_td,0,,,,,
player,201910060kan,clt,PascZa00,kick_ret_long,30,,,,,
player,201910060kan,clt,PascZa00,punt_ret,0,,,,,
player,201910060kan,clt,PascZa00,punt_ret_yds,0,,,,,
player,201910060kan,clt,PascZa00,punt_ret_yds_per_ret,,,,,,
