game,2019,13,20191201,201912010clt,oti,"Tennessee Titans",31,clt,"Indianapolis Colts",17
player,201912010clt,oti,HenrDe00,rush_yds,149,,,,,
player,201912010clt,oti,HenrDe00,rush_td,1,,,,,
player,201912010clt,oti,HenrDe00,rush_long,34,,,,,
player,201912010clt,oti,HenrDe00,targets,3,,,,,
player,201912010clt,oti,HenrDe00,rec,3,,,,,
player,201912010clt,oti,HenrDe00,rec_yds,17,,,,,
player,201912010clt,oti,HenrDe00,rec_td,0,,,,,
player,201912010clt,oti,HenrDe00,rec_long,9,,,,,
player,201912010clt,oti,HenrDe00,fumbles,1,,,,,
player,201912010clt,oti,HenrDe00,fumbles_lost,1,,,,,
player,201912010clt,oti,BrowAJ00,pass_cmp,0,,,,,
player,201912010clt,oti,BrowAJ00,pass_att,0,,,,,
player,201912010clt,oti,BrowAJ00,pass_yds,0,,,,,
player,201912010clt,oti,BrowAJ00,pass_td,0,,,,,
player,201912010clt,oti,BrowAJ00,pass_int,0,,,,,
player,201912010clt,oti,BrowAJ00,pass_sacked,0,,,,,
player,201912010clt,oti,BrowAJ00,pass_sacked_yds,0,,,,,
player,201912010clt,oti,BrowAJ00,pass_long,0,,,,,
player,201912010clt,oti,BrowAJ00,pass_rating,,,,,,
player,201912010clt,oti,BrowAJ00,rush_att,0,,,,,
player,201912010clt,oti,BrowAJ00,rush_yds,0,,,,,
player,201912010clt,oti,BrowAJ00,rush_td,0,,,,,
player,201912010clt,oti,BrowAJ00,rush_long,0,,,,,
player,201912010clt,oti,BrowAJ00,targets,4,,,,,
player,201912010clt,oti,BrowAJ00,rec,3,,,,,
player,201912010clt,oti,BrowAJ00,rec_yds,45,,,,,
player,201912010clt,oti,BrowAJ00,rec_td,0,,,,,
player,201912010clt,oti,BrowAJ00,rec_long,16,,,,,
player,201912010clt,oti,BrowAJ00,fumbles,0,,,,,
player,201912010clt,oti,BrowAJ00,fumbles_lost,0,,,,,
player,201912010clt,oti,RaymKa00,pass_cmp,0,,,,,
player,201912010clt,oti,RaymKa00,pass_att,0,,,,,
player,201912010clt,oti,RaymKa00,pass_yds,0,,,,,
player,201912010clt,oti,RaymKa00,pass_td,0,,,,,
player,201912010clt,oti,RaymKa00,pass_int,0,,,,,
player,201912010clt,oti,RaymKa00,pass_sacked,0,,,,,
player,201912010clt,oti,RaymKa00,pass_sacked_yds,0,,,,,
player,201912010clt,oti,RaymKa00,pass_long,0,,,,,
player,201912010clt,oti,RaymKa00,pass_rating,,,,,,
player,201912010clt,oti,RaymKa00,rush_att,0,,,,,
player,201912010clt,oti,RaymKa00,rush_yds,0,,,,,
player,201912010clt,oti,RaymKa00,rush_td,0,,,,,
player,201912010clt,oti,RaymKa00,rush_long,0,,,,,
player,201912010clt,oti,RaymKa00,targets,1,,,,,
player,201912010clt,oti,RaymKa00,rec,1,,,,,
player,201912010clt,oti,RaymKa00,rec_yds,40,,,,,
player,201912010clt,oti,RaymKa00,rec_td,1,,,,,
player,201912010clt,oti,RaymKa00,rec_long,40,,,,,
player,201912010clt,oti,RaymKa00,fumbles,0,,,,,
player,201912010clt,oti,RaymKa00,fumbles_lost,0,,,,,
player,201912010clt,oti,DaviCo03,pass_cmp,0,,,,,
player,201912010clt,oti,DaviCo03,pass_att,0,,,,,
player,201912010clt,oti,DaviCo03,pass_yds,0,,,,,
player,201912010clt,oti,DaviCo03,pass_td,0,,,,,
player,201912010clt,oti,DaviCo03,pass_int,0,,,,,
player,201912010clt,oti,DaviCo03,pass_sacked,0,,,,,
player,201912010clt,oti,DaviCo03,pass_sacked_yds,0,,,,,
player,201912010clt,oti,DaviCo03,pass_long,0,,,,,
player,201912010clt,oti,DaviCo03,pass_rating,,,,,,
player,201912010clt,oti,DaviCo03,rush_att,0,,,,,
player,201912010clt,oti,DaviCo03,rush_yds,0,,,,,
player,201912010clt,oti,DaviCo03,rush_td,0,,,,,
player,201912010clt,oti,DaviCo03,rush_long,0,,,,,
player,201912010clt,oti,DaviCo03,targets,2,,,,,
player,201912010clt,oti,DaviCo03,rec,1,,,,,
player,201912010clt,oti,DaviCo03,rec_yds,23,,,,,
player,201912010clt,oti,DaviCo03,rec_td,0,,,,,
player,201912010clt,oti,DaviCo03,rec_long,23,,,,,
player,201912010clt,oti,DaviCo03,fumbles,0,,,,,
player,201912010clt,oti,DaviCo03,fumbles_lost,0,,,,,
player,201912010clt,oti,FirkAn00,pass_cmp,0,,,,,
player,201912010clt,oti,FirkAn00,pass_att,0,,,,,
player,201912010clt,oti,FirkAn00,pass_yds,0,,,,,
player,201912010clt,oti,FirkAn00,pass_td,0,,,,,
player,201912010clt,oti,FirkAn00,pass_int,0,,,,,
player,201912010clt,oti,FirkAn00,pass_sacked,0,,,,,
player,201912010clt,oti,FirkAn00,pass_sacked_yds,0,,,,,
player,201912010clt,oti,FirkAn00,pass_long,0,,,,,
player,201912010clt,oti,FirkAn00,pass_rating,,,,,,
player,201912010clt,oti,FirkAn00,rush_att,0,,,,,
player,201912010clt,oti,FirkAn00,rush_yds,0,,,,,
player,201912010clt,oti,FirkAn00,rush_td,0,,,,,
player,201912010clt,oti,FirkAn00,rush_long,0,,,,,
player,201912010clt,oti,FirkAn00,targets,4,,,,,
player,201912010clt,oti,FirkAn00,rec,3,,,,,
player,201912010clt,oti,FirkAn00,rec_yds,22,,,,,
player,201912010clt,oti,FirkAn00,rec_td,0,,,,,
player,201912010clt,oti,FirkAn00,rec_long,13,,,,,
player,201912010clt,oti,FirkAn00,fumbles,0,,,,,
player,201912010clt,oti,FirkAn00,fumbles_lost,0,,,,,
player,201912010clt,oti,HumpAd00,pass_cmp,0,,,,,
player,201912010clt,oti,HumpAd00,pass_att,0,,,,,
player,201912010clt,oti,HumpAd00,pass_yds,0,,,,,
player,201912010clt,oti,HumpAd00,pass_td,0,,,,,
player,201912010clt,oti,HumpAd00,pass_int,0,,,,,
player,201912010clt,oti,HumpAd00,pass_sacked,0,,,,,
player,201912010clt,oti,HumpAd00,pass_sacked_yds,0,,,,,
player,201912010clt,oti,HumpAd00,pass_long,0,,,,,
player,201912010clt,oti,HumpAd00,pass_rating,,,,,,
player,201912010clt,oti,HumpAd00,rush_att,0,,,,,
player,201912010clt,oti,HumpAd00,rush_yds,0,,,,,
player,201912010clt,oti,HumpAd00,rush_td,0,,,,,
player,201912010clt,oti,HumpAd00,rush_long,0,,,,,
player,201912010clt,oti,HumpAd00,targets,2,,,,,
player,201912010clt,oti,HumpAd00,rec,1,,,,,
player,201912010clt,oti,HumpAd00,rec_yds,13,,,,,
player,201912010clt,oti,HumpAd00,rec_td,1,,,,,
player,201912010clt,oti,HumpAd00,rec_long,13,,,,,
player,201912010clt,oti,HumpAd00,fumbles,0,,,,,
player,201912010clt,oti,HumpAd00,fumbles_lost,0,,,,,
player,201912010clt,oti,HollCo00,pass_cmp,0,,,,,
player,201912010clt,oti,HollCo00,pass_att,0,,,,,
player,201912010clt,oti,HollCo00,pass_yds,0,,,,,
player,201912010clt,oti,HollCo00,pass_td,0,,,,,
player,201912010clt,oti,HollCo00,pass_int,0,,,,,
player,201912010clt,oti,HollCo00,pass_sacked,0,,,,,
player,201912010clt,oti,HollCo00,pass_sacked_yds,0,,,,,
player,201912010clt,oti,HollCo00,pass_long,0,,,,,
player,201912010clt,oti,HollCo00,pass_rating,,,,,,
player,201912010clt,oti,HollCo00,rush_att,0,,,,,
player,201912010clt,oti,HollCo00,rush_yds,0,,,,,
player,201912010clt,oti,HollCo00,rush_td,0,,,,,
player,201912010clt,oti,HollCo00,rush_long,0,,,,,
player,201912010clt,oti,HollCo00,targets,2,,,,,
player,201912010clt,oti,HollCo00,rec,2,,,,,
player,201912010clt,oti,HollCo00,rec_yds,13,,,,,
player,201912010clt,oti,HollCo00,rec_td,0,,,,,
player,201912010clt,oti,HollCo00,rec_long,11,,,,,
player,201912010clt,oti,HollCo00,fumbles,0,,,,,
player,201912010clt,oti,HollCo00,fumbles_lost,0,,,,,
player,201912010clt,oti,LewiDi00,pass_cmp,0,,,,,
player,201912010clt,oti,LewiDi00,pass_att,0,,,,,
player,201912010clt,oti,LewiDi00,pass_yds,0,,,,,
player,201912010clt,oti,LewiDi00,pass_td,0,,,,,
player,201912010clt,oti,LewiDi00,pass_int,0,,,,,
player,201912010clt,oti,LewiDi00,pass_sacked,0,,,,,
player,201912010clt,oti,LewiDi00,pass_sacked_yds,0,,,,,
player,201912010clt,oti,LewiDi00,pass_long,0,,,,,
player,201912010clt,oti,LewiDi00,pass_rating,,,,,,
player,201912010clt,oti,LewiDi00,rush_att,0,,,,,
player,201912010clt,oti,LewiDi00,rush_yds,0,,,,,
player,201912010clt,oti,LewiDi00,rush_td,0,,,,,
player,201912010clt,oti,LewiDi00,rush_long,0,,,,,
player,201912010clt,oti,LewiDi00,targets,1,,,,,
player,201912010clt,oti,LewiDi00,rec,1,,,,,
player,201912010clt,oti,LewiDi00,rec_yds,9,,,,,
player,201912010clt,oti,LewiDi00,rec_td,0,,,,,
player,201912010clt,oti,LewiDi00,rec_long,9,,,,,
player,201912010clt,oti,LewiDi00,fumbles,0,,,,,
player,201912010clt,oti,LewiDi00,fumbles_lost,0,,,,,
player,201912010clt,oti,SmitJo01,pass_cmp,0,,,,,
player,201912010clt,oti,SmitJo01,pass_att,0,,,,,
player,201912010clt,oti,SmitJo01,pass_yds,0,,,,,
player,201912010clt,oti,SmitJo01,pass_td,0,,,,,
player,201912010clt,oti,SmitJo01,pass_int,0,,,,,
player,201912010clt,oti,SmitJo01,pass_sacked,0,,,,,
player,201912010clt,oti,SmitJo01,pass_sacked_yds,0,,,,,
player,201912010clt,oti,SmitJo01,pass_long,0,,,,,
player,201912010clt,oti,SmitJo01,pass_rating,,,,,,
player,201912010clt,oti,SmitJo01,rush_att,0,,,,,
player,201912010clt,oti,SmitJo01,rush_yds,0,,,,,
player,201912010clt,oti,SmitJo01,rush_td,0,,,,,
player,201912010clt,oti,SmitJo01,rush_long,0,,,,,
player,201912010clt,oti,SmitJo01,targets,2,,,,,
player,201912010clt,oti,SmitJo01,rec,2,,,,,
player,201912010clt,oti,SmitJo01,rec_yds,0,,,,,
player,201912010clt,oti,SmitJo01,rec_td,0,,,,,
player,201912010clt,oti,SmitJo01,rec_long,2,,,,,
player,201912010clt,oti,SmitJo01,fumbles,0,,,,,
player,201912010clt,oti,SmitJo01,fumbles_lost,0,,,,,
player,201912010clt,clt,BrisJa00,pass_cmp,25,,,,,
player,201912010clt,clt,BrisJa00,pass_att,40,,,,,
player,201912010clt,clt,BrisJa00,pass_yds,319,,,,,
player,201912010clt,clt,BrisJa00,pass_td,1,,,,,
player,201912010clt,clt,BrisJa00,pass_int,2,,,,,
player,201912010clt,clt,BrisJa00,pass_sacked,3,,,,,
player,201912010clt,clt,BrisJa00,pass_sacked_yds,10,,,,,
player,201912010clt,clt,BrisJa00,pass_long,26,,,,,
player,201912010clt,clt,BrisJa00,pass_rating,74.9,,,,,
player,201912010clt,clt,BrisJa00,rush_att,1,,,,,
player,201912010clt,clt,BrisJa00,rush_yds,-1,,,,,
player,201912010clt,clt,BrisJa00,rush_td,0,,,,,
player,201912010clt,clt,BrisJa00,rush_long,-1,,,,,
player,201912010clt,clt,BrisJa00,targets,0,,,,,
player,201912010clt,clt,BrisJa00,rec,0,,,,,
player,201912010clt,clt,BrisJa00,rec_yds,0,,,,,
player,201912010clt,clt,BrisJa00,rec_td,0,,,,,
player,201912010clt,clt,BrisJa00,rec_long,0,,,,,
player,201912010clt,clt,BrisJa00,fumbles,0,,,,,
player,201912010clt,clt,BrisJa00,fumbles_lost,0,,,,,
player,201912010clt,clt,WilkJo01,pass_cmp,0,,,,,
player,201912010clt,clt,WilkJo01,pass_att,0,,,,,
player,201912010clt,clt,WilkJo01,pass_yds,0,,,,,
player,201912010clt,clt,WilkJo01,pass_td,0,,,,,
player,201912010clt,clt,WilkJo01,pass_int,0,,,,,
player,201912010clt,clt,WilkJo01,pass_sacked,0,,,,,
player,201912010clt,clt,WilkJo01,pass_sacked_yds,0,,,,,
player,201912010clt,clt,WilkJo01,pass_long,0,,,,,
player,201912010clt,clt,WilkJo01,pass_rating,,,,,,
player,201912010clt,clt,WilkJo01,rush_att,11,,,,,
player,201912010clt,clt,WilkJo01,rush_yds,47,,,,,
player,201912010clt,clt,WilkJo01,rush_td,0,,,,,
player,201912010clt,clt,WilkJo01,rush_long,15,,,,,
player,201912010clt,clt,WilkJo01,targets,3,,,,,
player,201912010clt,clt,WilkJo01,rec,2,,,,,
player,201912010clt,clt,WilkJo01,rec_yds,9,,,,,
player,201912010clt,clt,WilkJo01,rec_td,0,,,,,
player,201912010clt,clt,WilkJo01,rec_long,5,,,,,
player,201912010clt,clt,WilkJo01,fumbles,0,,,,,
player,201912010clt,clt,WilkJo01,fumbles_lost,0,,,,,
player,201912010clt,clt,HineNy00,pass_cmp,0,,,,,
player,201912010clt,clt,HineNy00,pass_att,0,,,,,
player,201912010clt,clt,HineNy00,pass_yds,0,,,,,
player,201912010clt,clt,HineNy00,pass_td,0,,,,,
player,201912010clt,clt,HineNy00,pass_int,0,,,,,
player,201912010clt,clt,HineNy00,pass_sacked,0,,,,,
player,201912010clt,clt,HineNy00,pass_sacked_yds,0,,,,,
player,201912010clt,clt,HineNy00,pass_long,0,,,,,
player,201912010clt,clt,HineNy00,pass_rating,,,,,,
player,201912010clt,clt,HineNy00,rush_att,4,,,,,
player,201912010clt,clt,HineNy00,rush_yds,22,,,,,
player,201912010clt,clt,HineNy00,rush_td,1,,,,,
player,201912010clt,clt,HineNy00,rush_long,14,,,,,
player,201912010clt,clt,HineNy00,targets,2,,,,,
player,201912010clt,clt,HineNy00,rec,2,,,,,
player,201912010clt,clt,HineNy00,rec_yds,18,,,,,
player,201912010clt,clt,HineNy00,rec_td,0,,,,,
player,201912010clt,clt,HineNy00,rec_long,11,,,,,
player,201912010clt,clt,HineNy00,fumbles,0,,,,,
player,201912010clt,clt,HineNy00,fumbles_lost,0,,,,,
player,201912010clt,clt,WillJo07,pass_cmp,0,,,,,
player,201912010clt,clt,WillJo07,pass_att,0,,,,,
player,201912010clt,clt,WillJo07,pass_yds,0,,,,,
player,201912010clt,clt,WillJo07,pass_td,0,,,,,
player,201912010clt,clt,WillJo07,pass_int,0,,,,,
player,201912010clt,clt,WillJo07,pass_sacked,0,,,,,
player,201912010clt,clt,WillJo07,pass_sacked_yds,0,,,,,
player,201912010clt,clt,WillJo07,pass_long,0,,,,,
player,201912010clt,clt,WillJo07,pass_rating,,,,,,
player,201912010clt,clt,WillJo07,rush_att,8,,,,,
player,201912010clt,clt,WillJo07,rush_yds,14,,,,,
player,201912010clt,clt,WillJo07,rush_td,0,,,,,
player,201912010clt,clt,WillJo07,rush_long,10,,,,,
player,201912010clt,clt,WillJo07,targets,1,,,,,
player,201912010clt,clt,WillJo07,rec,1,,,,,
player,201912010clt,clt,WillJo07,rec_yds,11,,,,,
player,201912010clt,clt,WillJo07,rec_td,0,,,,,
player,201912010clt,clt,WillJo07,rec_long,11,,,,,
player,201912010clt,clt,WillJo07,fumbles,0,,,,,
player,201912010clt,clt,WillJo07,fumbles_lost,0,,,,,
player,201912010clt,clt,PascZa00,pass_cmp,0,,,,,
player,201912010clt,clt,PascZa00,pass_att,0,,,,,
player,201912010clt,clt,PascZa00,pass_yds,0,,,,,
player,201912010clt,clt,PascZa00,pass_td,0,,,,,
player,201912010clt,clt,PascZa00,pass_int,0,,,,,
player,201912010clt,clt,PascZa00,pass_sacked,0,,,,,
player,201912010clt,clt,PascZa00,pass_sacked_yds,0,,,,,
player,201912010clt,clt,PascZa00,pass_long,0,,,,,
player,201912010clt,clt,PascZa00,pass_rating,,,,,,
player,201912010clt,clt,PascZa00,rush_att,0,,,,,
player,201912010clt,clt,PascZa00,rush_yds,0,,,,,
player,201912010clt,clt,PascZa00,rush_td,0,,,,,
player,201912010clt,clt,PascZa00,rush_long,0,,,,,
player,201912010clt,clt,PascZa00,targets,10,,,,,
player,201912010clt,clt,PascZa00,rec,7,,,,,
player,201912010clt,clt,PascZa00,rec_yds,109,,,,,
player,201912010clt,clt,PascZa00,rec_td,0,,,,,
player,201912010clt,clt,PascZa00,rec_long,26,,,,,
player,201912010clt,clt,PascZa00,fumbles,0,,,,,
player,201912010clt,clt,PascZa00,fumbles_lost,0,,,,,
player,201912010clt,clt,DoylJa00,pass_cmp,0,,,,,
player,201912010clt,clt,DoylJa00,pass_att,0,,,,,
player,201912010clt,clt,DoylJa00,pass_yds,0,,,,,
player,201912010clt,clt,DoylJa00,pass_td,0,,,,,
player,201912010clt,clt,DoylJa00,pass_int,0,,,,,
player,201912010clt,clt,DoylJa00,pass_sacked,0,,,,,
player,201912010clt,clt,DoylJa00,pass_sacked_yds,0,,,,,
player,201912010clt,clt,DoylJa00,pass_long,0,,,,,
player,201912010clt,clt,DoylJa00,pass_rating,,,,,,
player,201912010clt,clt,DoylJa00,rush_att,0,,,,,
player,201912010clt,clt,DoylJa00,rush_yds,0,,,,,
player,201912010clt,clt,DoylJa00,rush_td,0,,,,,
player,201912010clt,clt,DoylJa00,rush_long,0,,,,,
player,201912010clt,clt,DoylJa00,targets,11,,,,,
player,201912010clt,clt,DoylJa00,rec,6,,,,,
player,201912010clt,clt,DoylJa00,rec_yds,73,,,,,
player,201912010clt,clt,DoylJa00,rec_td,1,,,,,
player,201912010clt,clt,DoylJa00,rec_long,21,,,,,
player,201912010clt,clt,DoylJa00,fumbles,0,,,,,
player,201912010clt,clt,DoylJa00,fumbles_lost,0,,,,,
player,201912010clt,clt,JohnMa07,pass_cmp,0,,,,,
player,201912010clt,clt,JohnMa07,pass_att,0,,,,,
player,201912010clt,clt,JohnMa07,pass_yds,0,,,,,
player,201912010clt,clt,JohnMa07,pass_td,0,,,,,
player,201912010clt,clt,JohnMa07,pass_int,0,,,,,
player,201912010clt,clt,JohnMa07,pass_sacked,0,,,,,
player,201912010clt,clt,JohnMa07,pass_sacked_yds,0,,,,,
player,201912010clt,clt,JohnMa07,pass_long,0,,,,,
player,201912010clt,clt,JohnMa07,pass_rating,,,,,,
player,201912010clt,clt,JohnMa07,rush_att,0,,,,,
player,201912010clt,clt,JohnMa07,rush_yds,0,,,,,
player,201912010clt,clt,JohnMa07,rush_td,0,,,,,
player,201912010clt,clt,JohnMa07,rush_long,0,,,,,
player,201912010clt,clt,JohnMa07,targets,6,,,,,
player,201912010clt,clt,JohnMa07,rec,4,,,,,
player,201912010clt,clt,JohnMa07,rec_yds,55,,,,,
player,201912010clt,clt,JohnMa07,rec_td,0,,,,,
player,201912010clt,clt,JohnMa07,rec_long,19,,,,,
player,201912010clt,clt,JohnMa07,fumbles,0,,,,,
player,201912010clt,clt,JohnMa07,fumbles_lost,0,,,,,
player,201912010clt,clt,TravRo00,pass_cmp,0,,,,,
player,201912010clt,clt,TravRo00,pass_att,0,,,,,
player,201912010clt,clt,TravRo00,pass_yds,0,,,,,
player,201912010clt,clt,TravRo00,pass_td,0,,,,,
player,201912010clt,clt,TravRo00,pass_int,0,,,,,
player,201912010clt,clt,TravRo00,pass_sacked,0,,,,,
player,201912010clt,clt,TravRo00,pass_sacked_yds,0,,,,,
player,201912010clt,clt,TravRo00,pass_long,0,,,,,
player,201912010clt,clt,TravRo00,pass_rating,,,,,,
player,201912010clt,clt,TravRo00,rush_att,0,,,,,
player,201912010clt,clt,TravRo00,rush_yds,0,,,,,
player,201912010clt,clt,TravRo00,rush_td,0,,,,,
player,201912010clt,clt,TravRo00,rush_long,0,,,,,
player,201912010clt,clt,TravRo00,targets,3,,,,,
player,201912010clt,clt,TravRo00,rec,2,,,,,
player,201912010clt,clt,TravRo00,rec_yds,31,,,,,
player,201912010clt,clt,TravRo00,rec_td,0,,,,,
player,201912010clt,clt,TravRo00,rec_long,25,,,,,
player,201912010clt,clt,TravRo00,fumbles,1,,,,,
player,201912010clt,clt,TravRo00,fumbles_lost,1,,,,,
player,201912010clt,clt,DuliAs00,pass_cmp,0,,,,,
player,201912010clt,clt,DuliAs00,pass_att,0,,,,,
player,201912010clt,clt,DuliAs00,pass_yds,0,,,,,
player,201912010clt,clt,DuliAs00,pass_td,0,,,,,
player,201912010clt,clt,DuliAs00,pass_int,0,,,,,
player,201912010clt,clt,DuliAs00,pass_sacked,0,,,,,
player,201912010clt,clt,DuliAs00,pass_sacked_yds,0,,,,,
player,201912010clt,clt,DuliAs00,pass_long,0,,,,,
player,201912010clt,clt,DuliAs00,pass_rating,,,,,,
player,201912010clt,clt,DuliAs00,rush_att,0,,,,,
player,201912010clt,clt,DuliAs00,rush_yds,0,,,,,
player,201912010clt,clt,DuliAs00,rush_td,0,,,,,
player,201912010clt,clt,DuliAs00,rush_long,0,,,,,
player,201912010clt,clt,DuliAs00,targets,1,,,,,
player,201912010clt,clt,DuliAs00,rec,1,,,,,
player,201912010clt,clt,DuliAs00,rec_yds,13,,,,,
player,201912010clt,clt,DuliAs00,rec_td,0,,,,,
player,201912010clt,clt,DuliAs00,rec_long,13,,,,,
player,201912010clt,clt,DuliAs00,fumbles,0,,,,,
player,201912010clt,clt,DuliAs00,fumbles_lost,0,,,,,
player,201912010clt,oti,RyanLo00,def_int,1,,,,,
player,201912010clt,oti,RyanLo00,def_int_yds,16,,,,,
player,201912010clt,oti,RyanLo00,def_int_td,0,,,,,
player,201912010clt,oti,RyanLo00,def_int_long,16,,,,,
player,201912010clt,oti,RyanLo00,pass_defended,1,,,,,
player,201912010clt,oti,RyanLo00,sacks,0.0,,,,,
player,201912010clt,oti,RyanLo00,tackles_combined,7,,,,,
player,201912010clt,oti,RyanLo00,tackles_solo,5,,,,,
player,201912010clt,oti,RyanLo00,tackles_assists,2,,,,,
player,201912010clt,oti,RyanLo00,tackles_loss,0,,,,,
player,201912010clt,oti,RyanLo00,qb_hits,1,,,,,
player,201912010clt,oti,RyanLo00,fumbles_rec,0,,,,,
player,201912010clt,oti,RyanLo00,fumbles_rec_yds,0,,,,,
player,201912010clt,oti,RyanLo00,fumbles_rec_td,0,,,,,
player,201912010clt,oti,RyanLo00,fumbles_forced,0,,,,,
player,201912010clt,oti,ByarKe01,def_int,1,,,,,
player,201912010clt,oti,ByarKe01,def_int_yds,21,,,,,
player,201912010clt,oti,ByarKe01,def_int_td,0,,,,,
player,201912010clt,oti,ByarKe01,def_int_long,21,,,,,
player,201912010clt,oti,ByarKe01,pass_defended,1,,,,,
player,201912010clt,oti,ByarKe01,sacks,0.0,,,,,
player,201912010clt,oti,ByarKe01,tackles_combined,2,,,,,
player,201912010clt,oti,ByarKe01,tackles_solo,2,,,,,
player,201912010clt,oti,ByarKe01,tackles_assists,0,,,,,
player,201912010clt,oti,ByarKe01,tackles_loss,0,,,,,
player,201912010clt,oti,ByarKe01,qb_hits,0,,,,,
player,201912010clt,oti,ByarKe01,fumbles_rec,0,,,,,
player,201912010clt,oti,ByarKe01,fumbles_rec_yds,0,,,,,
player,201912010clt,oti,ByarKe01,fumbles_rec_td,0,,,,,
player,201912010clt,oti,ByarKe01,fumbles_forced,0,,,,,
player,201912010clt,oti,CorrKa00,def_int,0,,,,,
player,201912010clt,oti,CorrKa00,def_int_yds,0,,,,,
player,201912010clt,oti,CorrKa00,def_int_td,0,,,,,
player,201912010clt,oti,CorrKa00,def_int_long,0,,,,,
player,201912010clt,oti,CorrKa00,pass_defended,0,,,,,
player,201912010clt,oti,CorrKa00,sacks,1.0,,,,,
player,201912010clt,oti,CorrKa00,tackles_combined,5,,,,,
player,201912010clt,oti,CorrKa00,tackles_solo,5,,,,,
player,201912010clt,oti,CorrKa00,tackles_assists,0,,,,,
player,201912010clt,oti,CorrKa00,tackles_loss,2,,,,,
player,201912010clt,oti,CorrKa00,qb_hits,1,,,,,
player,201912010clt,oti,CorrKa00,fumbles_rec,1,,,,,
player,201912010clt,oti,CorrKa00,fumbles_rec_yds,0,,,,,
player,201912010clt,oti,CorrKa00,fumbles_rec_td,0,,,,,
player,201912010clt,oti,CorrKa00,fumbles_forced,0,,,,,
player,201912010clt,oti,LandHa00,def_int,0,,,,,
player,201912010clt,oti,LandHa00,def_int_yds,0,,,,,
player,201912010clt,oti,LandHa00,def_int_td,0,,,,,
player,201912010clt,oti,LandHa00,def_int_long,0,,,,,
player,201912010clt,oti,LandHa00,pass_defended,0,,,,,
player,201912010clt,oti,LandHa00,sacks,1.0,,,,,
player,201912010clt,oti,LandHa00,tackles_combined,5,,,,,
