game,2019,7,20191020,201910200gnb,rai,"Oakland Raiders",24,gnb,"Green Bay Packers",42
player,201910200gnb,rai,GlenMi00,targets,0,,,,,
player,201910200gnb,rai,GlenMi00,rec,0,,,,,
player,201910200gnb,rai,GlenMi00,rec_yds,0,,,,,
player,201910200gnb,rai,GlenMi00,rec_td,0,,,,,
player,201910200gnb,rai,GlenMi00,rec_long,0,,,,,
player,201910200gnb,rai,GlenMi00,fumbles,0,,,,,
player,201910200gnb,rai,GlenMi00,fumbles_lost,0,,,,,
player,201910200gnb,rai,JacoJo01,pass_cmp,0,,,,,
player,201910200gnb,rai,JacoJo01,pass_att,0,,,,,
player,201910200gnb,rai,JacoJo01,pass_yds,0,,,,,
player,201910200gnb,rai,JacoJo01,pass_td,0,,,,,
player,201910200gnb,rai,JacoJo01,pass_int,0,,,,,
player,201910200gnb,rai,JacoJo01,pass_sacked,0,,,,,
player,201910200gnb,rai,JacoJo01,pass_sacked_yds,0,,,,,
player,201910200gnb,rai,JacoJo01,pass_long,0,,,,,
player,201910200gnb,rai,JacoJo01,pass_rating,,,,,,
player,201910200gnb,rai,JacoJo01,rush_att,21,,,,,
player,201910200gnb,rai,JacoJo01,rush_yds,124,,,,,
player,201910200gnb,rai,JacoJo01,rush_td,0,,,,,
player,201910200gnb,rai,JacoJo01,rush_long,42,,,,,
player,201910200gnb,rai,JacoJo01,targets,3,,,,,
player,201910200gnb,rai,JacoJo01,rec,3,,,,,
player,201910200gnb,rai,JacoJo01,rec_yds,10,,,,,
player,201910200gnb,rai,JacoJo01,rec_td,0,,,,,
player,201910200gnb,rai,JacoJo01,rec_long,4,,,,,
player,201910200gnb,rai,JacoJo01,fumbles,0,,,,,
player,201910200gnb,rai,JacoJo01,fumbles_lost,0,,,,,
player,201910200gnb,rai,WashDe00,pass_cmp,0,,,,,
player,201910200gnb,rai,WashDe00,pass_att,0,,,,,
player,201910200gnb,rai,WashDe00,pass_yds,0,,,,,
player,201910200gnb,rai,WashDe00,pass_td,0,,,,,
player,201910200gnb,rai,WashDe00,pass_int,0,,,,,
player,201910200gnb,rai,WashDe00,pass_sacked,0,,,,,
player,201910200gnb,rai,WashDe00,pass_sacked_yds,0,,,,,
player,201910200gnb,rai,WashDe00,pass_long,0,,,,,
player,201910200gnb,rai,WashDe00,pass_rating,,,,,,
player,201910200gnb,rai,WashDe00,rush_att,6,,,,,
player,201910200gnb,rai,WashDe00,rush_yds,29,,,,,
player,201910200gnb,rai,WashDe00,rush_td,0,,,,,
player,201910200gnb,rai,WashDe00,rush_long,8,,,,,
player,201910200gnb,rai,WashDe00,targets,1,,,,,
player,201910200gnb,rai,WashDe00,rec,1,,,,,
player,201910200gnb,rai,WashDe00,rec_yds,12,,,,,
player,201910200gnb,rai,WashDe00,rec_td,0,,,,,
player,201910200gnb,rai,WashDe00,rec_long,12,,,,,
player,201910200gnb,rai,WashDe00,fumbles,0,,,,,
player,201910200gnb,rai,WashDe00,fumbles_lost,0,,,,,
player,201910200gnb,rai,RichJa01,pass_cmp,0,,,,,
player,201910200gnb,rai,RichJa01,pass_att,0,,,,,
player,201910200gnb,rai,RichJa01,pass_yds,0,,,,,
player,201910200gnb,rai,RichJa01,pass_td,0,,,,,
player,201910200gnb,rai,RichJa01,pass_int,0,,,,,
player,201910200gnb,rai,RichJa01,pass_sacked,0,,,,,
player,201910200gnb,rai,RichJa01,pass_sacked_yds,0,,,,,
player,201910200gnb,rai,RichJa01,pass_long,0,,,,,
player,201910200gnb,rai,RichJa01,pass_rating,,,,,,
player,201910200gnb,rai,RichJa01,rush_att,2,,,,,
player,201910200gnb,rai,RichJa01,rush_yds,2,,,,,
player,201910200gnb,rai,RichJa01,rush_td,0,,,,,
player,201910200gnb,rai,RichJa01,rush_long,4,,,,,
player,201910200gnb,rai,RichJa01,targets,1,,,,,
player,201910200gnb,rai,RichJa01,rec,1,,,,,
player,201910200gnb,rai,RichJa01,rec_yds,5,,,,,
player,201910200gnb,rai,RichJa01,rec_td,0,,,,,
player,201910200gnb,rai,RichJa01,rec_long,5,,,,,
player,201910200gnb,rai,RichJa01,fumbles,0,,,,,
player,201910200gnb,rai,RichJa01,fumbles_lost,0,,,,,
player,201910200gnb,rai,WallDa01,pass_cmp,0,,,,,
player,201910200gnb,rai,WallDa01,pass_att,0,,,,,
player,201910200gnb,rai,WallDa01,pass_yds,0,,,,,
player,201910200gnb,rai,WallDa01,pass_td,0,,,,,
player,201910200gnb,rai,WallDa01,pass_int,0,,,,,
player,201910200gnb,rai,WallDa01,pass_sacked,0,,,,,
player,201910200gnb,rai,WallDa01,pass_sacked_yds,0,,,,,
player,201910200gnb,rai,WallDa01,pass_long,0,,,,,
player,201910200gnb,rai,WallDa01,pass_rating,,,,,,
player,201910200gnb,rai,WallDa01,rush_att,0,,,,,
player,201910200gnb,rai,WallDa01,rush_yds,0,,,,,
player,201910200gnb,rai,WallDa01,rush_td,0,,,,,
player,201910200gnb,rai,WallDa01,rush_long,0,,,,,
player,201910200gnb,rai,WallDa01,targets,8,,,,,
player,201910200gnb,rai,WallDa01,rec,7,,,,,
player,201910200gnb,rai,WallDa01,rec_yds,126,,,,,
player,201910200gnb,rai,WallDa01,rec_td,2,,,,,
player,201910200gnb,rai,WallDa01,rec_long,48,,,,,
player,201910200gnb,rai,WallDa01,fumbles,0,,,,,
player,201910200gnb,rai,WallDa01,fumbles_lost,0,,,,,
player,201910200gnb,rai,DossKe00,pass_cmp,0,,,,,
player,201910200gnb,rai,DossKe00,pass_att,0,,,,,
player,201910200gnb,rai,DossKe00,pass_yds,0,,,,,
player,201910200gnb,rai,DossKe00,pass_td,0,,,,,
player,201910200gnb,rai,DossKe00,pass_int,0,,,,,
player,201910200gnb,rai,DossKe00,pass_sacked,0,,,,,
player,201910200gnb,rai,DossKe00,pass_sacked_yds,0,,,,,
player,201910200gnb,rai,DossKe00,pass_long,0,,,,,
player,201910200gnb,rai,DossKe00,pass_rating,,,,,,
player,201910200gnb,rai,DossKe00,rush_att,0,,,,,
player,201910200gnb,rai,DossKe00,rush_yds,0,,,,,
player,201910200gnb,rai,DossKe00,rush_td,0,,,,,
player,201910200gnb,rai,DossKe00,rush_long,0,,,,,
player,201910200gnb,rai,DossKe00,targets,5,,,,,
player,201910200gnb,rai,DossKe00,rec,3,,,,,
player,201910200gnb,rai,DossKe00,rec_yds,54,,,,,
player,201910200gnb,rai,DossKe00,rec_td,0,,,,,
player,201910200gnb,rai,DossKe00,rec_long,31,,,,,
player,201910200gnb,rai,DossKe00,fumbles,0,,,,,
player,201910200gnb,rai,DossKe00,fumbles_lost,0,,,,,
player,201910200gnb,rai,AtemMa00,pass_cmp,0,,,,,
player,201910200gnb,rai,AtemMa00,pass_att,0,,,,,
player,201910200gnb,rai,AtemMa00,pass_yds,0,,,,,
player,201910200gnb,rai,AtemMa00,pass_td,0,,,,,
player,201910200gnb,rai,AtemMa00,pass_int,0,,,,,
player,201910200gnb,rai,AtemMa00,pass_sacked,0,,,,,
player,201910200gnb,rai,AtemMa00,pass_sacked_yds,0,,,,,
player,201910200gnb,rai,AtemMa00,pass_long,0,,,,,
player,201910200gnb,rai,AtemMa00,pass_rating,,,,,,
player,201910200gnb,rai,AtemMa00,rush_att,0,,,,,
player,201910200gnb,rai,AtemMa00,rush_yds,0,,,,,
player,201910200gnb,rai,AtemMa00,rush_td,0,,,,,
player,201910200gnb,rai,AtemMa00,rush_long,0,,,,,
player,201910200gnb,rai,AtemMa00,targets,1,,,,,
player,201910200gnb,rai,AtemMa00,rec,1,,,,,
player,201910200gnb,rai,AtemMa00,rec_yds,36,,,,,
player,201910200gnb,rai,AtemMa00,rec_td,0,,,,,
player,201910200gnb,rai,AtemMa00,rec_long,36,,,,,
player,201910200gnb,rai,AtemMa00,fumbles,0,,,,,
player,201910200gnb,rai,AtemMa00,fumbles_lost,0,,,,,
player,201910200gnb,rai,DaviTr03,pass_cmp,0,,,,,
player,201910200gnb,rai,DaviTr03,pass_att,0,,,,,
player,201910200gnb,rai,DaviTr03,pass_yds,0,,,,,
player,201910200gnb,rai,DaviTr03,pass_td,0,,,,,
player,201910200gnb,rai,DaviTr03,pass_int,0,,,,,
player,201910200gnb,rai,DaviTr03,pass_sacked,0,,,,,
player,201910200gnb,rai,DaviTr03,pass_sacked_yds,0,,,,,
player,201910200gnb,rai,DaviTr03,pass_long,0,,,,,
player,201910200gnb,rai,DaviTr03,pass_rating,,,,,,
player,201910200gnb,rai,DaviTr03,rush_att,0,,,,,
player,201910200gnb,rai,DaviTr03,rush_yds,0,,,,,
player,201910200gnb,rai,DaviTr03,rush_td,0,,,,,
player,201910200gnb,rai,DaviTr03,rush_long,0,,,,,
player,201910200gnb,rai,DaviTr03,targets,2,,,,,
player,201910200gnb,rai,DaviTr03,rec,2,,,,,
player,201910200gnb,rai,DaviTr03,rec_yds,26,,,,,
player,201910200gnb,rai,DaviTr03,rec_td,0,,,,,
player,201910200gnb,rai,DaviTr03,rec_long,16,,,,,
player,201910200gnb,rai,DaviTr03,fumbles,0,,,,,
player,201910200gnb,rai,DaviTr03,fumbles_lost,0,,,,,
player,201910200gnb,rai,MoreFo00,pass_cmp,0,,,,,
player,201910200gnb,rai,MoreFo00,pass_att,0,,,,,
player,201910200gnb,rai,MoreFo00,pass_yds,0,,,,,
player,201910200gnb,rai,MoreFo00,pass_td,0,,,,,
player,201910200gnb,rai,MoreFo00,pass_int,0,,,,,
player,201910200gnb,rai,MoreFo00,pass_sacked,0,,,,,
player,201910200gnb,rai,MoreFo00,pass_sacked_yds,0,,,,,
player,201910200gnb,rai,MoreFo00,pass_long,0,,,,,
player,201910200gnb,rai,MoreFo00,pass_rating,,,,,,
player,201910200gnb,rai,MoreFo00,rush_att,0,,,,,
player,201910200gnb,rai,MoreFo00,rush_yds,0,,,,,
player,201910200gnb,rai,MoreFo00,rush_td,0,,,,,
player,201910200gnb,rai,MoreFo00,rush_long,0,,,,,
player,201910200gnb,rai,MoreFo00,targets,3,,,,,
player,201910200gnb,rai,MoreFo00,rec,2,,,,,
player,201910200gnb,rai,MoreFo00,rec_yds,24,,,,,
player,201910200gnb,rai,MoreFo00,rec_td,1,,,,,
player,201910200gnb,rai,MoreFo00,rec_long,14,,,,,
player,201910200gnb,rai,MoreFo00,fumbles,0,,,,,
player,201910200gnb,rai,MoreFo00,fumbles_lost,0,,,,,
player,201910200gnb,rai,CarrDe00,pass_cmp,0,,,,,
player,201910200gnb,rai,CarrDe00,pass_att,0,,,,,
player,201910200gnb,rai,CarrDe00,pass_yds,0,,,,,
player,201910200gnb,rai,CarrDe00,pass_td,0,,,,,
player,201910200gnb,rai,CarrDe00,pass_int,0,,,,,
player,201910200gnb,rai,CarrDe00,pass_sacked,0,,,,,
player,201910200gnb,rai,CarrDe00,pass_sacked_yds,0,,,,,
player,201910200gnb,rai,CarrDe00,pass_long,0,,,,,
player,201910200gnb,rai,CarrDe00,pass_rating,,,,,,
player,201910200gnb,rai,CarrDe00,rush_att,0,,,,,
player,201910200gnb,rai,CarrDe00,rush_yds,0,,,,,
player,201910200gnb,rai,CarrDe00,rush_td,0,,,,,
player,201910200gnb,rai,CarrDe00,rush_long,0,,,,,
player,201910200gnb,rai,CarrDe00,targets,4,,,,,
player,201910200gnb,rai,CarrDe00,rec,2,,,,,
player,201910200gnb,rai,CarrDe00,rec_yds,22,,,,,
player,201910200gnb,rai,CarrDe00,rec_td,0,,,,,
player,201910200gnb,rai,CarrDe00,rec_long,17,,,,,
player,201910200gnb,rai,CarrDe00,fumbles,0,,,,,
player,201910200gnb,rai,CarrDe00,fumbles_lost,0,,,,,
player,201910200gnb,rai,RenfHu00,pass_cmp,0,,,,,
player,201910200gnb,rai,RenfHu00,pass_att,0,,,,,
player,201910200gnb,rai,RenfHu00,pass_yds,0,,,,,
player,201910200gnb,rai,RenfHu00,pass_td,0,,,,,
player,201910200gnb,rai,RenfHu00,pass_int,0,,,,,
player,201910200gnb,rai,RenfHu00,pass_sacked,0,,,,,
player,201910200gnb,rai,RenfHu00,pass_sacked_yds,0,,,,,
player,201910200gnb,rai,RenfHu00,pass_long,0,,,,,
player,201910200gnb,rai,RenfHu00,pass_rating,,,,,,
player,201910200gnb,rai,RenfHu00,rush_att,0,,,,,
player,201910200gnb,rai,RenfHu00,rush_yds,0,,,,,
player,201910200gnb,rai,RenfHu00,rush_td,0,,,,,
player,201910200gnb,rai,RenfHu00,rush_long,0,,,,,
player,201910200gnb,rai,RenfHu00,targets,3,,,,,
player,201910200gnb,rai,RenfHu00,rec,2,,,,,
player,201910200gnb,rai,RenfHu00,rec_yds,14,,,,,
player,201910200gnb,rai,RenfHu00,rec_td,0,,,,,
player,201910200gnb,rai,RenfHu00,rec_long,10,,,,,
player,201910200gnb,rai,RenfHu00,fumbles,0,,,,,
player,201910200gnb,rai,RenfHu00,fumbles_lost,0,,,,,
player,201910200gnb,gnb,RodgAa00,pass_cmp,25,,,,,
player,201910200gnb,gnb,RodgAa00,pass_att,31,,,,,
player,201910200gnb,gnb,RodgAa00,pass_yds,429,,,,,
player,201910200gnb,gnb,RodgAa00,pass_td,5,,,,,
player,201910200gnb,gnb,RodgAa00,pass_int,0,,,,,
player,201910200gnb,gnb,RodgAa00,pass_sacked,1,,,,,
player,201910200gnb,gnb,RodgAa00,pass_sacked_yds,8,,,,,
player,201910200gnb,gnb,RodgAa00,pass_long,74,,,,,
player,201910200gnb,gnb,RodgAa00,pass_rating,158.3,,,,,
player,201910200gnb,gnb,RodgAa00,rush_att,2,,,,,
player,201910200gnb,gnb,RodgAa00,rush_yds,6,,,,,
player,201910200gnb,gnb,RodgAa00,rush_td,1,,,,,
player,201910200gnb,gnb,RodgAa00,rush_long,3,,,,,
player,201910200gnb,gnb,RodgAa00,targets,0,,,,,
player,201910200gnb,gnb,RodgAa00,rec,0,,,,,
player,201910200gnb,gnb,RodgAa00,rec_yds,0,,,,,
player,201910200gnb,gnb,RodgAa00,rec_td,0,,,,,
player,201910200gnb,gnb,RodgAa00,rec_long,0,,,,,
player,201910200gnb,gnb,RodgAa00,fumbles,0,,,,,
player,201910200gnb,gnb,RodgAa00,fumbles_lost,0,,,,,
player,201910200gnb,gnb,JoneAa00,pass_cmp,0,,,,,
player,201910200gnb,gnb,JoneAa00,pass_att,0,,,,,
player,201910200gnb,gnb,JoneAa00,pass_yds,0,,,,,
player,201910200gnb,gnb,JoneAa00,pass_td,0,,,,,
player,201910200gnb,gnb,JoneAa00,pass_int,0,,,,,
player,201910200gnb,gnb,JoneAa00,pass_sacked,0,,,,,
player,201910200gnb,gnb,JoneAa00,pass_sacked_yds,0,,,,,
player,201910200gnb,gnb,JoneAa00,pass_long,0,,,,,
player,201910200gnb,gnb,JoneAa00,pass_rating,,,,,,
player,201910200gnb,gnb,JoneAa00,rush_att,12,,,,,
player,201910200gnb,gnb,JoneAa00,rush_yds,50,,,,,
player,201910200gnb,gnb,JoneAa00,rush_td,0,,,,,
player,201910200gnb,gnb,JoneAa00,rush_long,15,,,,,
player,201910200gnb,gnb,JoneAa00,targets,4,,,,,
player,201910200gnb,gnb,JoneAa00,rec,4,,,,,
player,201910200gnb,gnb,JoneAa00,rec_yds,33,,,,,
player,201910200gnb,gnb,JoneAa00,rec_td,1,,,,,
player,201910200gnb,gnb,JoneAa00,rec_long,21,,,,,
player,201910200gnb,gnb,JoneAa00,fumbles,0,,,,,
player,201910200gnb,gnb,JoneAa00,fumbles_lost,0,,,,,
player,201910200gnb,gnb,WillJa06,pass_cmp,0,,,,,
player,201910200gnb,gnb,WillJa06,pass_att,0,,,,,
player,201910200gnb,gnb,WillJa06,pass_yds,0,,,,,
player,201910200gnb,gnb,WillJa06,pass_td,0,,,,,
player,201910200gnb,gnb,WillJa06,pass_int,0,,,,,
player,201910200gnb,gnb,WillJa06,pass_sacked,0,,,,,
player,201910200gnb,gnb,WillJa06,pass_sacked_yds,0,,,,,
player,201910200gnb,gnb,WillJa06,pass_long,0,,,,,
player,201910200gnb,gnb,WillJa06,pass_rating,,,,,,
player,201910200gnb,gnb,WillJa06,rush_att,3,,,,,
player,201910200gnb,gnb,WillJa06,rush_yds,5,,,,,
player,201910200gnb,gnb,WillJa06,rush_td,0,,,,,
player,201910200gnb,gnb,WillJa06,rush_long,3,,,,,
player,201910200gnb,gnb,WillJa06,targets,5,,,,,
player,201910200gnb,gnb,WillJa06,rec,4,,,,,
player,201910200gnb,gnb,WillJa06,rec_yds,26,,,,,
player,201910200gnb,gnb,WillJa06,rec_td,1,,,,,
player,201910200gnb,gnb,WillJa06,rec_long,9,,,,,
player,201910200gnb,gnb,WillJa06,fumbles,0,,,,,
player,201910200gnb,gnb,WillJa06,fumbles_lost,0,,,,,
player,201910200gnb,gnb,WillDe07,pass_cmp,0,,,,,
player,201910200gnb,gnb,WillDe07,pass_att,0,,,,,
player,201910200gnb,gnb,WillDe07,pass_yds,0,,,,,
player,201910200gnb,gnb,WillDe07,pass_td,0,,,,,
player,201910200gnb,gnb,WillDe07,pass_int,0,,,,,
player,201910200gnb,gnb,WillDe07,pass_sacked,0,,,,,
player,201910200gnb,gnb,WillDe07,pass_sacked_yds,0,,,,,
player,201910200gnb,gnb,WillDe07,pass_long,0,,,,,
player,201910200gnb,gnb,WillDe07,pass_rating,,,,,,
player,201910200gnb,gnb,WillDe07,rush_att,3,,,,,
player,201910200gnb,gnb,WillDe07,rush_yds,2,,,,,
player,201910200gnb,gnb,WillDe07,rush_td,0,,,,,
player,201910200gnb,gnb,WillDe07,rush_long,2,,,,,
player,201910200gnb,gnb,WillDe07,targets,0,,,,,
player,201910200gnb,gnb,WillDe07,rec,0,,,,,
player,201910200gnb,gnb,WillDe07,rec_yds,0,,,,,
player,201910200gnb,gnb,WillDe07,rec_td,0,,,,,
player,201910200gnb,gnb,WillDe07,rec_long,0,,,,,
player,201910200gnb,gnb,WillDe07,fumbles,0,,,,,
player,201910200gnb,gnb,WillDe07,fumbles_lost,0,,,,,
player,201910200gnb,gnb,ValdMa00,pass_cmp,0,,,,,
player,201910200gnb,gnb,ValdMa00,pass_att,0,,,,,
player,201910200gnb,gnb,ValdMa00,pass_yds,0,,,,,
player,201910200gnb,gnb,ValdMa00,pass_td,0,,,,,
player,201910200gnb,gnb,ValdMa00,pass_int,0,,,,,
player,201910200gnb,gnb,ValdMa00,pass_sacked,0,,,,,
player,201910200gnb,gnb,ValdMa00,pass_sacked_yds,0,,,,,
player,201910200gnb,gnb,ValdMa00,pass_long,0,,,,,
player,201910200gnb,gnb,ValdMa00,pass_rating,,,,,,
player,201910200gnb,gnb,ValdMa00,rush_att,0,,,,,
player,201910200gnb,gnb,ValdMa00,rush_yds,0,,,,,
player,201910200gnb,gnb,ValdMa00,rush_td,0,,,,,
player,201910200gnb,gnb,ValdMa00,rush_long,0,,,,,
player,201910200gnb,gnb,ValdMa00,targets,3,,,,,
player,201910200gnb,gnb,ValdMa00,rec,2,,,,,
player,201910200gnb,gnb,ValdMa00,rec_yds,133,,,,,
player,201910200gnb,gnb,ValdMa00,rec_td,1,,,,,
player,201910200gnb,gnb,ValdMa00,rec_long,74,,,,,
player,201910200gnb,gnb,ValdMa00,fumbles,0,,,,,
player,201910200gnb,gnb,ValdMa00,fumbles_lost,0,,,,,
player,201910200gnb,gnb,GrahJi00,pass_cmp,0,,,,,
player,201910200gnb,gnb,GrahJi00,pass_att,0,,,,,
player,201910200gnb,gnb,GrahJi00,pass_yds,0,,,,,
player,201910200gnb,gnb,GrahJi00,pass_td,0,,,,,
player,201910200gnb,gnb,GrahJi00,pass_int,0,,,,,
player,201910200gnb,gnb,GrahJi00,pass_sacked,0,,,,,
player,201910200gnb,gnb,GrahJi00,pass_sacked_yds,0,,,,,
player,201910200gnb,gnb,GrahJi00,pass_long,0,,,,,
player,201910200gnb,gnb,GrahJi00,pass_rating,,,,,,
player,201910200gnb,gnb,GrahJi00,rush_att,0,,,,,
player,201910200gnb,gnb,GrahJi00,rush_yds,0,,,,,
player,201910200gnb,gnb,GrahJi00,rush_td,0,,,,,
player,201910200gnb,gnb,GrahJi00,rush_long,0,,,,,
player,201910200gnb,gnb,GrahJi00,targets,4,,,,,
player,201910200gnb,gnb,GrahJi00,rec,4,,,,,
player,201910200gnb,gnb,GrahJi00,rec_yds,65,,,,,
player,201910200gnb,gnb,GrahJi00,rec_td,1,,,,,
player,201910200gnb,gnb,GrahJi00,rec_long,29,,,,,
player,201910200gnb,gnb,GrahJi00,fumbles,0,,,,,
player,201910200gnb,gnb,GrahJi00,fumbles_lost,0,,,,,
player,201910200gnb,gnb,KumeJa00,pass_cmp,0,,,,,
player,201910200gnb,gnb,KumeJa00,pass_att,0,,,,,
player,201910200gnb,gnb,KumeJa00,pass_yds,0,,,,,
player,201910200gnb,gnb,KumeJa00,pass_td,0,,,,,
player,201910200gnb,gnb,KumeJa00,pass_int,0,,,,,
player,201910200gnb,gnb,KumeJa00,pass_sacked,0,,,,,
player,201910200gnb,gnb,KumeJa00,pass_sacked_yds,0,,,,,
player,201910200gnb,gnb,KumeJa00,pass_long,0,,,,,
player,201910200gnb,gnb,KumeJa00,pass_rating,,,,,,
player,201910200gnb,gnb,KumeJa00,rush_att,0,,,,,
player,201910200gnb,gnb,KumeJa00,rush_yds,0,,,,,
player,201910200gnb,gnb,KumeJa00,rush_td,0,,,,,
player,201910200gnb,gnb,KumeJa00,rush_long,0,,,,,
player,201910200gnb,gnb,KumeJa00,targets,2,,,,,
player,201910200gnb,gnb,KumeJa00,rec,2,,,,,
player,201910200gnb,gnb,KumeJa00,rec_yds,54,,,,,
player,201910200gnb,gnb,KumeJa00,rec_td,1,,,,,
player,201910200gnb,gnb,KumeJa00,rec_long,37,,,,,
player,201910200gnb,gnb,KumeJa00,fumbles,0,,,,,
player,201910200gnb,gnb,KumeJa00,fumbles_lost,0,,,,,
player,201910200gnb,gnb,VitaDa00,pass_cmp,0,,,,,
player,201910200gnb,gnb,VitaDa00,pass_att,0,,,,,
player,201910200gnb,gnb,VitaDa00,pass_yds,0,,,,,
player,201910200gnb,gnb,VitaDa00,pass_td,0,,,,,
player,201910200gnb,gnb,VitaDa00,pass_int,0,,,,,
player,201910200gnb,gnb,VitaDa00,pass_sacked,0,,,,,
player,201910200gnb,gnb,VitaDa00,pass_sacked_yds,0,,,,,
player,201910200gnb,gnb,VitaDa00,pass_long,0,,,,,
player,201910200gnb,gnb,VitaDa00,pass_rating,,,,,,
player,201910200gnb,gnb,VitaDa00,rush_att,0,,,,,
player,201910200gnb,gnb,VitaDa00,rush_yds,0,,,,,
player,201910200gnb,gnb,VitaDa00,rush_td,0,,,,,
player,201910200gnb,gnb,VitaDa00,rush_long,0,,,,,
player,201910200gnb,gnb,VitaDa00,targets,2,,,,,
player,201910200gnb,gnb,VitaDa00,rec,2,,,,,
player,201910200gnb,gnb,VitaDa00,rec_yds,43,,,,,
player,201910200gnb,gnb,VitaDa00,rec_td,0,,,,,
player,201910200gnb,gnb,VitaDa00,rec_long,22,,,,,
player,201910200gnb,gnb,VitaDa00,fumbles,0,,,,,
player,201910200gnb,gnb,VitaDa00,fumbles_lost,0,,,,,
player,201910200gnb,gnb,LazaAl00,pass_cmp,0,,,,,
player,201910200gnb,gnb,LazaAl00,pass_att,0,,,,,
player,201910200gnb,gnb,LazaAl00,pass_yds,0,,,,,
player,201910200gnb,gnb,LazaAl00,pass_td,0,,,,,
player,201910200gnb,gnb,LazaAl00,pass_int,0,,,,,
player,201910200gnb,gnb,LazaAl00,pass_sacked,0,,,,,
player,201910200gnb,gnb,LazaAl00,pass_sacked_yds,0,,,,,
player,201910200gnb,gnb,LazaAl00,pass_long,0,,,,,
player,201910200gnb,gnb,LazaAl00,pass_rating,,,,,,
player,201910200gnb,gnb,LazaAl00,rush_att,0,,,,,
player,201910200gnb,gnb,LazaAl00,rush_yds,0,,,,,
player,201910200gnb,gnb,LazaAl00,rush_td,0,,,,,
player,201910200gnb,gnb,LazaAl00,rush_long,0,,,,,
player,201910200gnb,gnb,LazaAl00,targets,4,,,,,
