game,2019,17,20191229,201912290nwe,mia,"Miami Dolphins",27,nwe,"New England Patriots",24
player,201912290nwe,mia,LairPa00,pass_td,0,,,,,
player,201912290nwe,mia,LairPa00,pass_int,0,,,,,
player,201912290nwe,mia,LairPa00,pass_sacked,0,,,,,
player,201912290nwe,mia,LairPa00,pass_sacked_yds,0,,,,,
player,201912290nwe,mia,LairPa00,pass_long,0,,,,,
player,201912290nwe,mia,LairPa00,pass_rating,,,,,,
player,201912290nwe,mia,LairPa00,rush_att,11,,,,,
player,201912290nwe,mia,LairPa00,rush_yds,21,,,,,
player,201912290nwe,mia,LairPa00,rush_td,0,,,,,
player,201912290nwe,mia,LairPa00,rush_long,4,,,,,
player,201912290nwe,mia,LairPa00,targets,5,,,,,
player,201912290nwe,mia,LairPa00,rec,4,,,,,
player,201912290nwe,mia,LairPa00,rec_yds,48,,,,,
player,201912290nwe,mia,LairPa00,rec_td,0,,,,,
player,201912290nwe,mia,LairPa00,rec_long,20,,,,,
player,201912290nwe,mia,LairPa00,fumbles,0,,,,,
player,201912290nwe,mia,LairPa00,fumbles_lost,0,,,,,
player,201912290nwe,mia,PeriSa00,pass_cmp,0,,,,,
player,201912290nwe,mia,PeriSa00,pass_att,0,,,,,
player,201912290nwe,mia,PeriSa00,pass_yds,0,,,,,
player,201912290nwe,mia,PeriSa00,pass_td,0,,,,,
player,201912290nwe,mia,PeriSa00,pass_int,0,,,,,
player,201912290nwe,mia,PeriSa00,pass_sacked,0,,,,,
player,201912290nwe,mia,PeriSa00,pass_sacked_yds,0,,,,,
player,201912290nwe,mia,PeriSa00,pass_long,0,,,,,
player,201912290nwe,mia,PeriSa00,pass_rating,,,,,,
player,201912290nwe,mia,PeriSa00,rush_att,5,,,,,
player,201912290nwe,mia,PeriSa00,rush_yds,16,,,,,
player,201912290nwe,mia,PeriSa00,rush_td,0,,,,,
player,201912290nwe,mia,PeriSa00,rush_long,9,,,,,
player,201912290nwe,mia,PeriSa00,targets,0,,,,,
player,201912290nwe,mia,PeriSa00,rec,0,,,,,
player,201912290nwe,mia,PeriSa00,rec_yds,0,,,,,
player,201912290nwe,mia,PeriSa00,rec_td,0,,,,,
player,201912290nwe,mia,PeriSa00,rec_long,0,,,,,
player,201912290nwe,mia,PeriSa00,fumbles,0,,,,,
player,201912290nwe,mia,PeriSa00,fumbles_lost,0,,,,,
player,201912290nwe,mia,FordIs00,pass_cmp,0,,,,,
player,201912290nwe,mia,FordIs00,pass_att,0,,,,,
player,201912290nwe,mia,FordIs00,pass_yds,0,,,,,
player,201912290nwe,mia,FordIs00,pass_td,0,,,,,
player,201912290nwe,mia,FordIs00,pass_int,0,,,,,
player,201912290nwe,mia,FordIs00,pass_sacked,0,,,,,
player,201912290nwe,mia,FordIs00,pass_sacked_yds,0,,,,,
player,201912290nwe,mia,FordIs00,pass_long,0,,,,,
player,201912290nwe,mia,FordIs00,pass_rating,,,,,,
player,201912290nwe,mia,FordIs00,rush_att,1,,,,,
player,201912290nwe,mia,FordIs00,rush_yds,11,,,,,
player,201912290nwe,mia,FordIs00,rush_td,0,,,,,
player,201912290nwe,mia,FordIs00,rush_long,11,,,,,
player,201912290nwe,mia,FordIs00,targets,9,,,,,
player,201912290nwe,mia,FordIs00,rec,7,,,,,
player,201912290nwe,mia,FordIs00,rec_yds,54,,,,,
player,201912290nwe,mia,FordIs00,rec_td,0,,,,,
player,201912290nwe,mia,FordIs00,rec_long,15,,,,,
player,201912290nwe,mia,FordIs00,fumbles,0,,,,,
player,201912290nwe,mia,FordIs00,fumbles_lost,0,,,,,
player,201912290nwe,mia,ParkDe01,pass_cmp,0,,,,,
player,201912290nwe,mia,ParkDe01,pass_att,0,,,,,
player,201912290nwe,mia,ParkDe01,pass_yds,0,,,,,
player,201912290nwe,mia,ParkDe01,pass_td,0,,,,,
player,201912290nwe,mia,ParkDe01,pass_int,0,,,,,
player,201912290nwe,mia,ParkDe01,pass_sacked,0,,,,,
player,201912290nwe,mia,ParkDe01,pass_sacked_yds,0,,,,,
player,201912290nwe,mia,ParkDe01,pass_long,0,,,,,
player,201912290nwe,mia,ParkDe01,pass_rating,,,,,,
player,201912290nwe,mia,ParkDe01,rush_att,0,,,,,
player,201912290nwe,mia,ParkDe01,rush_yds,0,,,,,
player,201912290nwe,mia,ParkDe01,rush_td,0,,,,,
player,201912290nwe,mia,ParkDe01,rush_long,0,,,,,
player,201912290nwe,mia,ParkDe01,targets,11,,,,,
player,201912290nwe,mia,ParkDe01,rec,8,,,,,
player,201912290nwe,mia,ParkDe01,rec_yds,137,,,,,
player,201912290nwe,mia,ParkDe01,rec_td,0,,,,,
player,201912290nwe,mia,ParkDe01,rec_long,28,,,,,
player,201912290nwe,mia,ParkDe01,fumbles,0,,,,,
player,201912290nwe,mia,ParkDe01,fumbles_lost,0,,,,,
player,201912290nwe,mia,GesiMi00,pass_cmp,0,,,,,
player,201912290nwe,mia,GesiMi00,pass_att,0,,,,,
player,201912290nwe,mia,GesiMi00,pass_yds,0,,,,,
player,201912290nwe,mia,GesiMi00,pass_td,0,,,,,
player,201912290nwe,mia,GesiMi00,pass_int,0,,,,,
player,201912290nwe,mia,GesiMi00,pass_sacked,0,,,,,
player,201912290nwe,mia,GesiMi00,pass_sacked_yds,0,,,,,
player,201912290nwe,mia,GesiMi00,pass_long,0,,,,,
player,201912290nwe,mia,GesiMi00,pass_rating,,,,,,
player,201912290nwe,mia,GesiMi00,rush_att,0,,,,,
player,201912290nwe,mia,GesiMi00,rush_yds,0,,,,,
player,201912290nwe,mia,GesiMi00,rush_td,0,,,,,
player,201912290nwe,mia,GesiMi00,rush_long,0,,,,,
player,201912290nwe,mia,GesiMi00,targets,7,,,,,
player,201912290nwe,mia,GesiMi00,rec,4,,,,,
player,201912290nwe,mia,GesiMi00,rec_yds,34,,,,,
player,201912290nwe,mia,GesiMi00,rec_td,1,,,,,
player,201912290nwe,mia,GesiMi00,rec_long,14,,,,,
player,201912290nwe,mia,GesiMi00,fumbles,0,,,,,
player,201912290nwe,mia,GesiMi00,fumbles_lost,0,,,,,
player,201912290nwe,mia,SmytDu00,pass_cmp,0,,,,,
player,201912290nwe,mia,SmytDu00,pass_att,0,,,,,
player,201912290nwe,mia,SmytDu00,pass_yds,0,,,,,
player,201912290nwe,mia,SmytDu00,pass_td,0,,,,,
player,201912290nwe,mia,SmytDu00,pass_int,0,,,,,
player,201912290nwe,mia,SmytDu00,pass_sacked,0,,,,,
player,201912290nwe,mia,SmytDu00,pass_sacked_yds,0,,,,,
player,201912290nwe,mia,SmytDu00,pass_long,0,,,,,
player,201912290nwe,mia,SmytDu00,pass_rating,,,,,,
player,201912290nwe,mia,SmytDu00,rush_att,0,,,,,
player,201912290nwe,mia,SmytDu00,rush_yds,0,,,,,
player,201912290nwe,mia,SmytDu00,rush_td,0,,,,,
player,201912290nwe,mia,SmytDu00,rush_long,0,,,,,
player,201912290nwe,mia,SmytDu00,targets,3,,,,,
player,201912290nwe,mia,SmytDu00,rec,1,,,,,
player,201912290nwe,mia,SmytDu00,rec_yds,8,,,,,
player,201912290nwe,mia,SmytDu00,rec_td,0,,,,,
player,201912290nwe,mia,SmytDu00,rec_long,8,,,,,
player,201912290nwe,mia,SmytDu00,fumbles,0,,,,,
player,201912290nwe,mia,SmytDu00,fumbles_lost,0,,,,,
player,201912290nwe,mia,LaceDe00,pass_cmp,0,,,,,
player,201912290nwe,mia,LaceDe00,pass_att,0,,,,,
player,201912290nwe,mia,LaceDe00,pass_yds,0,,,,,
player,201912290nwe,mia,LaceDe00,pass_td,0,,,,,
player,201912290nwe,mia,LaceDe00,pass_int,0,,,,,
player,201912290nwe,mia,LaceDe00,pass_sacked,0,,,,,
player,201912290nwe,mia,LaceDe00,pass_sacked_yds,0,,,,,
player,201912290nwe,mia,LaceDe00,pass_long,0,,,,,
player,201912290nwe,mia,LaceDe00,pass_rating,,,,,,
player,201912290nwe,mia,LaceDe00,rush_att,0,,,,,
player,201912290nwe,mia,LaceDe00,rush_yds,0,,,,,
player,201912290nwe,mia,LaceDe00,rush_td,0,,,,,
player,201912290nwe,mia,LaceDe00,rush_long,0,,,,,
player,201912290nwe,mia,LaceDe00,targets,1,,,,,
player,201912290nwe,mia,LaceDe00,rec,0,,,,,
player,201912290nwe,mia,LaceDe00,rec_yds,0,,,,,
player,201912290nwe,mia,LaceDe00,rec_td,0,,,,,
player,201912290nwe,mia,LaceDe00,rec_long,0,,,,,
player,201912290nwe,mia,LaceDe00,fumbles,0,,,,,
player,201912290nwe,mia,LaceDe00,fumbles_lost,0,,,,,
player,201912290nwe,nwe,BradTo00,pass_cmp,16,,,,,
player,201912290nwe,nwe,BradTo00,pass_att,29,,,,,
player,201912290nwe,nwe,BradTo00,pass_yds,221,,,,,
player,201912290nwe,nwe,BradTo00,pass_td,2,,,,,
player,201912290nwe,nwe,BradTo00,pass_int,1,,,,,
player,201912290nwe,nwe,BradTo00,pass_sacked,1,,,,,
player,201912290nwe,nwe,BradTo00,pass_sacked_yds,4,,,,,
player,201912290nwe,nwe,BradTo00,pass_long,50,,,,,
player,201912290nwe,nwe,BradTo00,pass_rating,88.4,,,,,
player,201912290nwe,nwe,BradTo00,rush_att,0,,,,,
player,201912290nwe,nwe,BradTo00,rush_yds,0,,,,,
player,201912290nwe,nwe,BradTo00,rush_td,0,,,,,
player,201912290nwe,nwe,BradTo00,rush_long,0,,,,,
player,201912290nwe,nwe,BradTo00,targets,0,,,,,
player,201912290nwe,nwe,BradTo00,rec,0,,,,,
player,201912290nwe,nwe,BradTo00,rec_yds,0,,,,,
player,201912290nwe,nwe,BradTo00,rec_td,0,,,,,
player,201912290nwe,nwe,BradTo00,rec_long,0,,,,,
player,201912290nwe,nwe,BradTo00,fumbles,0,,,,,
player,201912290nwe,nwe,BradTo00,fumbles_lost,0,,,,,
player,201912290nwe,nwe,MichSo00,pass_cmp,0,,,,,
player,201912290nwe,nwe,MichSo00,pass_att,0,,,,,
player,201912290nwe,nwe,MichSo00,pass_yds,0,,,,,
player,201912290nwe,nwe,MichSo00,pass_td,0,,,,,
player,201912290nwe,nwe,MichSo00,pass_int,0,,,,,
player,201912290nwe,nwe,MichSo00,pass_sacked,0,,,,,
player,201912290nwe,nwe,MichSo00,pass_sacked_yds,0,,,,,
player,201912290nwe,nwe,MichSo00,pass_long,0,,,,,
player,201912290nwe,nwe,MichSo00,pass_rating,,,,,,
player,201912290nwe,nwe,MichSo00,rush_att,18,,,,,
player,201912290nwe,nwe,MichSo00,rush_yds,74,,,,,
player,201912290nwe,nwe,MichSo00,rush_td,1,,,,,
player,201912290nwe,nwe,MichSo00,rush_long,9,,,,,
player,201912290nwe,nwe,MichSo00,targets,0,,,,,
player,201912290nwe,nwe,MichSo00,rec,0,,,,,
player,201912290nwe,nwe,MichSo00,rec_yds,0,,,,,
player,201912290nwe,nwe,MichSo00,rec_td,0,,,,,
player,201912290nwe,nwe,MichSo00,rec_long,0,,,,,
player,201912290nwe,nwe,MichSo00,fumbles,0,,,,,
player,201912290nwe,nwe,MichSo00,fumbles_lost,0,,,,,
player,201912290nwe,nwe,BurkRe00,pass_cmp,0,,,,,
player,201912290nwe,nwe,BurkRe00,pass_att,0,,,,,
player,201912290nwe,nwe,BurkRe00,pass_yds,0,,,,,
player,201912290nwe,nwe,BurkRe00,pass_td,0,,,,,
player,201912290nwe,nwe,BurkRe00,pass_int,0,,,,,
player,201912290nwe,nwe,BurkRe00,pass_sacked,0,,,,,
player,201912290nwe,nwe,BurkRe00,pass_sacked_yds,0,,,,,
player,201912290nwe,nwe,BurkRe00,pass_long,0,,,,,
player,201912290nwe,nwe,BurkRe00,pass_rating,,,,,,
player,201912290nwe,nwe,BurkRe00,rush_att,6,,,,,
player,201912290nwe,nwe,BurkRe00,rush_yds,48,,,,,
player,201912290nwe,nwe,BurkRe00,rush_td,0,,,,,
player,201912290nwe,nwe,BurkRe00,rush_long,14,,,,,
player,201912290nwe,nwe,BurkRe00,targets,1,,,,,
player,201912290nwe,nwe,BurkRe00,rec,1,,,,,
player,201912290nwe,nwe,BurkRe00,rec_yds,6,,,,,
player,201912290nwe,nwe,BurkRe00,rec_td,0,,,,,
player,201912290nwe,nwe,BurkRe00,rec_long,6,,,,,
player,201912290nwe,nwe,BurkRe00,fumbles,0,,,,,
player,201912290nwe,nwe,BurkRe00,fumbles_lost,0,,,,,
player,201912290nwe,nwe,HarrNK00,pass_cmp,0,,,,,
player,201912290nwe,nwe,HarrNK00,pass_att,0,,,,,
player,201912290nwe,nwe,HarrNK00,pass_yds,0,,,,,
player,201912290nwe,nwe,HarrNK00,pass_td,0,,,,,
player,201912290nwe,nwe,HarrNK00,pass_int,0,,,,,
player,201912290nwe,nwe,HarrNK00,pass_sacked,0,,,,,
player,201912290nwe,nwe,HarrNK00,pass_sacked_yds,0,,,,,
player,201912290nwe,nwe,HarrNK00,pass_long,0,,,,,
player,201912290nwe,nwe,HarrNK00,pass_rating,,,,,,
player,201912290nwe,nwe,HarrNK00,rush_att,1,,,,,
player,201912290nwe,nwe,HarrNK00,rush_yds,9,,,,,
player,201912290nwe,nwe,HarrNK00,rush_td,0,,,,,
player,201912290nwe,nwe,HarrNK00,rush_long,9,,,,,
player,201912290nwe,nwe,HarrNK00,targets,7,,,,,
player,201912290nwe,nwe,HarrNK00,rec,3,,,,,
player,201912290nwe,nwe,HarrNK00,rec_yds,29,,,,,
player,201912290nwe,nwe,HarrNK00,rec_td,0,,,,,
player,201912290nwe,nwe,HarrNK00,rec_long,18,,,,,
player,201912290nwe,nwe,HarrNK00,fumbles,0,,,,,
player,201912290nwe,nwe,HarrNK00,fumbles_lost,0,,,,,
player,201912290nwe,nwe,WhitJa02,pass_cmp,0,,,,,
player,201912290nwe,nwe,WhitJa02,pass_att,0,,,,,
player,201912290nwe,nwe,WhitJa02,pass_yds,0,,,,,
player,201912290nwe,nwe,WhitJa02,pass_td,0,,,,,
player,201912290nwe,nwe,WhitJa02,pass_int,0,,,,,
player,201912290nwe,nwe,WhitJa02,pass_sacked,0,,,,,
player,201912290nwe,nwe,WhitJa02,pass_sacked_yds,0,,,,,
player,201912290nwe,nwe,WhitJa02,pass_long,0,,,,,
player,201912290nwe,nwe,WhitJa02,pass_rating,,,,,,
player,201912290nwe,nwe,WhitJa02,rush_att,2,,,,,
player,201912290nwe,nwe,WhitJa02,rush_yds,4,,,,,
player,201912290nwe,nwe,WhitJa02,rush_td,0,,,,,
player,201912290nwe,nwe,WhitJa02,rush_long,7,,,,,
player,201912290nwe,nwe,WhitJa02,targets,3,,,,,
player,201912290nwe,nwe,WhitJa02,rec,3,,,,,
player,201912290nwe,nwe,WhitJa02,rec_yds,33,,,,,
player,201912290nwe,nwe,WhitJa02,rec_td,1,,,,,
player,201912290nwe,nwe,WhitJa02,rec_long,13,,,,,
player,201912290nwe,nwe,WhitJa02,fumbles,1,,,,,
player,201912290nwe,nwe,WhitJa02,fumbles_lost,1,,,,,
player,201912290nwe,nwe,DorsPh00,pass_cmp,0,,,,,
player,201912290nwe,nwe,DorsPh00,pass_att,0,,,,,
player,201912290nwe,nwe,DorsPh00,pass_yds,0,,,,,
player,201912290nwe,nwe,DorsPh00,pass_td,0,,,,,
player,201912290nwe,nwe,DorsPh00,pass_int,0,,,,,
player,201912290nwe,nwe,DorsPh00,pass_sacked,0,,,,,
player,201912290nwe,nwe,DorsPh00,pass_sacked_yds,0,,,,,
player,201912290nwe,nwe,DorsPh00,pass_long,0,,,,,
player,201912290nwe,nwe,DorsPh00,pass_rating,,,,,,
player,201912290nwe,nwe,DorsPh00,rush_att,0,,,,,
player,201912290nwe,nwe,DorsPh00,rush_yds,0,,,,,
player,201912290nwe,nwe,DorsPh00,rush_td,0,,,,,
player,201912290nwe,nwe,DorsPh00,rush_long,0,,,,,
player,201912290nwe,nwe,DorsPh00,targets,4,,,,,
player,201912290nwe,nwe,DorsPh00,rec,1,,,,,
player,201912290nwe,nwe,DorsPh00,rec_yds,50,,,,,
player,201912290nwe,nwe,DorsPh00,rec_td,0,,,,,
player,201912290nwe,nwe,DorsPh00,rec_long,50,,,,,
player,201912290nwe,nwe,DorsPh00,fumbles,0,,,,,
player,201912290nwe,nwe,DorsPh00,fumbles_lost,0,,,,,
player,201912290nwe,nwe,RobeEl00,pass_cmp,0,,,,,
player,201912290nwe,nwe,RobeEl00,pass_att,0,,,,,
player,201912290nwe,nwe,RobeEl00,pass_yds,0,,,,,
player,201912290nwe,nwe,RobeEl00,pass_td,0,,,,,
player,201912290nwe,nwe,RobeEl00,pass_int,0,,,,,
player,201912290nwe,nwe,RobeEl00,pass_sacked,0,,,,,
player,201912290nwe,nwe,RobeEl00,pass_sacked_yds,0,,,,,
player,201912290nwe,nwe,RobeEl00,pass_long,0,,,,,
player,201912290nwe,nwe,RobeEl00,pass_rating,,,,,,
player,201912290nwe,nwe,RobeEl00,rush_att,0,,,,,
player,201912290nwe,nwe,RobeEl00,rush_yds,0,,,,,
player,201912290nwe,nwe,RobeEl00,rush_td,0,,,,,
player,201912290nwe,nwe,RobeEl00,rush_long,0,,,,,
player,201912290nwe,nwe,RobeEl00,targets,1,,,,,
player,201912290nwe,nwe,RobeEl00,rec,1,,,,,
player,201912290nwe,nwe,RobeEl00,rec_yds,38,,,,,
player,201912290nwe,nwe,RobeEl00,rec_td,1,,,,,
player,201912290nwe,nwe,RobeEl00,rec_long,38,,,,,
player,201912290nwe,nwe,RobeEl00,fumbles,0,,,,,
player,201912290nwe,nwe,RobeEl00,fumbles_lost,0,,,,,
player,201912290nwe,nwe,SanuMo00,pass_cmp,0,,,,,
player,201912290nwe,nwe,SanuMo00,pass_att,0,,,,,
player,201912290nwe,nwe,SanuMo00,pass_yds,0,,,,,
player,201912290nwe,nwe,SanuMo00,pass_td,0,,,,,
player,201912290nwe,nwe,SanuMo00,pass_int,0,,,,,
player,201912290nwe,nwe,SanuMo00,pass_sacked,0,,,,,
player,201912290nwe,nwe,SanuMo00,pass_sacked_yds,0,,,,,
player,201912290nwe,nwe,SanuMo00,pass_long,0,,,,,
player,201912290nwe,nwe,SanuMo00,pass_rating,,,,,,
player,201912290nwe,nwe,SanuMo00,rush_att,0,,,,,
player,201912290nwe,nwe,SanuMo00,rush_yds,0,,,,,
player,201912290nwe,nwe,SanuMo00,rush_td,0,,,,,
player,201912290nwe,nwe,SanuMo00,rush_long,0,,,,,
player,201912290nwe,nwe,SanuMo00,targets,5,,,,,
player,201912290nwe,nwe,SanuMo00,rec,3,,,,,
player,201912290nwe,nwe,SanuMo00,rec_yds,35,,,,,
player,201912290nwe,nwe,SanuMo00,rec_td,0,,,,,
player,201912290nwe,nwe,SanuMo00,rec_long,22,,,,,
player,201912290nwe,nwe,SanuMo00,fumbles,0,,,,,
player,201912290nwe,nwe,SanuMo00,fumbles_lost,0,,,,,
player,201912290nwe,nwe,EdelJu00,pass_cmp,0,,,,,
player,201912290nwe,nwe,EdelJu00,pass_att,0,,,,,
player,201912290nwe,nwe,EdelJu00,pass_yds,0,,,,,
player,201912290nwe,nwe,EdelJu00,pass_td,0,,,,,
player,201912290nwe,nwe,EdelJu00,pass_int,0,,,,,
player,201912290nwe,nwe,EdelJu00,pass_sacked,0,,,,,
player,201912290nwe,nwe,EdelJu00,pass_sacked_yds,0,,,,,
player,201912290nwe,nwe,EdelJu00,pass_long,0,,,,,
player,201912290nwe,nwe,EdelJu00,pass_rating,,,,,,
player,201912290nwe,nwe,EdelJu00,rush_att,0,,,,,
player,201912290nwe,nwe,EdelJu00,rush_yds,0,,,,,
player,201912290nwe,nwe,EdelJu00,rush_td,0,,,,,
player,201912290nwe,nwe,EdelJu00,rush_long,0,,,,,
player,201912290nwe,nwe,EdelJu00,targets,7,,,,,
player,201912290nwe,nwe,EdelJu00,rec,3,,,,,
player,201912290nwe,nwe,EdelJu00,rec_yds,26,,,,,
player,201912290nwe,nwe,EdelJu00,rec_td,0,,,,,
player,201912290nwe,nwe,EdelJu00,rec_long,14,,,,,
player,201912290nwe,nwe,EdelJu00,fumbles,1,,,,,
player,201912290nwe,nwe,EdelJu00,fumbles_lost,0,,,,,
player,201912290nwe,nwe,WatsBe00,pass_cmp,0,,,,,
player,201912290nwe,nwe,WatsBe00,pass_att,0,,,,,
player,201912290nwe,nwe,WatsBe00,pass_yds,0,,,,,
player,201912290nwe,nwe,WatsBe00,pass_td,0,,,,,
player,201912290nwe,nwe,WatsBe00,pass_int,0,,,,,
player,201912290nwe,nwe,WatsBe00,pass_sacked,0,,,,,
player,201912290nwe,nwe,WatsBe00,pass_sacked_yds,0,,,,,
player,201912290nwe,nwe,WatsBe00,pass_long,0,,,,,
player,201912290nwe,nwe,WatsBe00,pass_rating,,,,,,
player,201912290nwe,nwe,WatsBe00,rush_att,0,,,,,
player,201912290nwe,nwe,WatsBe00,rush_yds,0,,,,,
player,201912290nwe,nwe,WatsBe00,rush_td,0,,,,,
player,201912290nwe,nwe,WatsBe00,rush_long,0,,,,,
player,201912290nwe,nwe,WatsBe00,targets,1,,,,,
player,201912290nwe,nwe,WatsBe00,rec,1,,,,,
player,201912290nwe,nwe,WatsBe00,rec_yds,4,,,,,
player,201912290nwe,nwe,WatsBe00,rec_td,0,,,,,
player,201912290nwe,nwe,WatsBe00,rec_long,4,,,,,
player,201912290nwe,nwe,WatsBe00,fumbles,0,,,,,
player,201912290nwe,nwe,WatsBe00,fumbles_lost,0,,,,,
player,201912290nwe,mia,RoweEr00,def_int,1,,,,,
player,201912290nwe,mia,RoweEr00,def_int_yds,35,,,,,
player,201912290nwe,mia,RoweEr00,def_int_td,1,,,,,
player,201912290nwe,mia,RoweEr00,def_int_long,35,,,,,
player,201912290nwe,mia,RoweEr00,pass_defended,1,,,,,
player,201912290nwe,mia,RoweEr00,sacks,0.0,,,,,
player,201912290nwe,mia,RoweEr00,tackles_combined,5,,,,,
player,201912290nwe,mia,RoweEr00,tackles_solo,4,,,,,
player,201912290nwe,mia,RoweEr00,tackles_assists,1,,,,,
player,201912290nwe,mia,RoweEr00,tackles_loss,0,,,,,
player,201912290nwe,mia,RoweEr00,qb_hits,0,,,,,
player,201912290nwe,mia,RoweEr00,fumbles_rec,0,,,,,
