game,2019,16,20191223,201912230min,gnb,"Green Bay Packers",23,min,"Minnesota Vikings",10
player,201912230min,gnb,JoneAa00,targets,3,,,,,
player,201912230min,gnb,JoneAa00,rec,2,,,,,
player,201912230min,gnb,JoneAa00,rec_yds,6,,,,,
player,201912230min,gnb,JoneAa00,rec_td,0,,,,,
player,201912230min,gnb,JoneAa00,rec_long,3,,,,,
player,201912230min,gnb,JoneAa00,fumbles,1,,,,,
player,201912230min,gnb,JoneAa00,fumbles_lost,1,,,,,
player,201912230min,gnb,WillJa06,pass_cmp,0,,,,,
player,201912230min,gnb,WillJa06,pass_att,0,,,,,
player,201912230min,gnb,WillJa06,pass_yds,0,,,,,
player,201912230min,gnb,WillJa06,pass_td,0,,,,,
player,201912230min,gnb,WillJa06,pass_int,0,,,,,
player,201912230min,gnb,WillJa06,pass_sacked,0,,,,,
player,201912230min,gnb,WillJa06,pass_sacked_yds,0,,,,,
player,201912230min,gnb,WillJa06,pass_long,0,,,,,
player,201912230min,gnb,WillJa06,pass_rating,,,,,,
player,201912230min,gnb,WillJa06,rush_att,6,,,,,
player,201912230min,gnb,WillJa06,rush_yds,33,,,,,
player,201912230min,gnb,WillJa06,rush_td,0,,,,,
player,201912230min,gnb,WillJa06,rush_long,8,,,,,
player,201912230min,gnb,WillJa06,targets,2,,,,,
player,201912230min,gnb,WillJa06,rec,2,,,,,
player,201912230min,gnb,WillJa06,rec_yds,19,,,,,
player,201912230min,gnb,WillJa06,rec_td,0,,,,,
player,201912230min,gnb,WillJa06,rec_long,11,,,,,
player,201912230min,gnb,WillJa06,fumbles,0,,,,,
player,201912230min,gnb,WillJa06,fumbles_lost,0,,,,,
player,201912230min,gnb,AdamDa01,pass_cmp,0,,,,,
player,201912230min,gnb,AdamDa01,pass_att,0,,,,,
player,201912230min,gnb,AdamDa01,pass_yds,0,,,,,
player,201912230min,gnb,AdamDa01,pass_td,0,,,,,
player,201912230min,gnb,AdamDa01,pass_int,0,,,,,
player,201912230min,gnb,AdamDa01,pass_sacked,0,,,,,
player,201912230min,gnb,AdamDa01,pass_sacked_yds,0,,,,,
player,201912230min,gnb,AdamDa01,pass_long,0,,,,,
player,201912230min,gnb,AdamDa01,pass_rating,,,,,,
player,201912230min,gnb,AdamDa01,rush_att,0,,,,,
player,201912230min,gnb,AdamDa01,rush_yds,0,,,,,
player,201912230min,gnb,AdamDa01,rush_td,0,,,,,
player,201912230min,gnb,AdamDa01,rush_long,0,,,,,
player,201912230min,gnb,AdamDa01,targets,16,,,,,
player,201912230min,gnb,AdamDa01,rec,13,,,,,
player,201912230min,gnb,AdamDa01,rec_yds,116,,,,,
player,201912230min,gnb,AdamDa01,rec_td,0,,,,,
player,201912230min,gnb,AdamDa01,rec_long,18,,,,,
player,201912230min,gnb,AdamDa01,fumbles,1,,,,,
player,201912230min,gnb,AdamDa01,fumbles_lost,1,,,,,
player,201912230min,gnb,LazaAl00,pass_cmp,0,,,,,
player,201912230min,gnb,LazaAl00,pass_att,0,,,,,
player,201912230min,gnb,LazaAl00,pass_yds,0,,,,,
player,201912230min,gnb,LazaAl00,pass_td,0,,,,,
player,201912230min,gnb,LazaAl00,pass_int,0,,,,,
player,201912230min,gnb,LazaAl00,pass_sacked,0,,,,,
player,201912230min,gnb,LazaAl00,pass_sacked_yds,0,,,,,
player,201912230min,gnb,LazaAl00,pass_long,0,,,,,
player,201912230min,gnb,LazaAl00,pass_rating,,,,,,
player,201912230min,gnb,LazaAl00,rush_att,0,,,,,
player,201912230min,gnb,LazaAl00,rush_yds,0,,,,,
player,201912230min,gnb,LazaAl00,rush_td,0,,,,,
player,201912230min,gnb,LazaAl00,rush_long,0,,,,,
player,201912230min,gnb,LazaAl00,targets,9,,,,,
player,201912230min,gnb,LazaAl00,rec,5,,,,,
player,201912230min,gnb,LazaAl00,rec_yds,45,,,,,
player,201912230min,gnb,LazaAl00,rec_td,0,,,,,
player,201912230min,gnb,LazaAl00,rec_long,15,,,,,
player,201912230min,gnb,LazaAl00,fumbles,0,,,,,
player,201912230min,gnb,LazaAl00,fumbles_lost,0,,,,,
player,201912230min,gnb,GrahJi00,pass_cmp,0,,,,,
player,201912230min,gnb,GrahJi00,pass_att,0,,,,,
player,201912230min,gnb,GrahJi00,pass_yds,0,,,,,
player,201912230min,gnb,GrahJi00,pass_td,0,,,,,
player,201912230min,gnb,GrahJi00,pass_int,0,,,,,
player,201912230min,gnb,GrahJi00,pass_sacked,0,,,,,
player,201912230min,gnb,GrahJi00,pass_sacked_yds,0,,,,,
player,201912230min,gnb,GrahJi00,pass_long,0,,,,,
player,201912230min,gnb,GrahJi00,pass_rating,,,,,,
player,201912230min,gnb,GrahJi00,rush_att,0,,,,,
player,201912230min,gnb,GrahJi00,rush_yds,0,,,,,
player,201912230min,gnb,GrahJi00,rush_td,0,,,,,
player,201912230min,gnb,GrahJi00,rush_long,0,,,,,
player,201912230min,gnb,GrahJi00,targets,1,,,,,
player,201912230min,gnb,GrahJi00,rec,1,,,,,
player,201912230min,gnb,GrahJi00,rec_yds,16,,,,,
player,201912230min,gnb,GrahJi00,rec_td,0,,,,,
player,201912230min,gnb,GrahJi00,rec_long,16,,,,,
player,201912230min,gnb,GrahJi00,fumbles,1,,,,,
player,201912230min,gnb,GrahJi00,fumbles_lost,0,,,,,
player,201912230min,gnb,ErviTy00,pass_cmp,0,,,,,
player,201912230min,gnb,ErviTy00,pass_att,0,,,,,
player,201912230min,gnb,ErviTy00,pass_yds,0,,,,,
player,201912230min,gnb,ErviTy00,pass_td,0,,,,,
player,201912230min,gnb,ErviTy00,pass_int,0,,,,,
player,201912230min,gnb,ErviTy00,pass_sacked,0,,,,,
player,201912230min,gnb,ErviTy00,pass_sacked_yds,0,,,,,
player,201912230min,gnb,ErviTy00,pass_long,0,,,,,
player,201912230min,gnb,ErviTy00,pass_rating,,,,,,
player,201912230min,gnb,ErviTy00,rush_att,0,,,,,
player,201912230min,gnb,ErviTy00,rush_yds,0,,,,,
player,201912230min,gnb,ErviTy00,rush_td,0,,,,,
player,201912230min,gnb,ErviTy00,rush_long,0,,,,,
player,201912230min,gnb,ErviTy00,targets,1,,,,,
player,201912230min,gnb,ErviTy00,rec,1,,,,,
player,201912230min,gnb,ErviTy00,rec_yds,6,,,,,
player,201912230min,gnb,ErviTy00,rec_td,0,,,,,
player,201912230min,gnb,ErviTy00,rec_long,6,,,,,
player,201912230min,gnb,ErviTy00,fumbles,1,,,,,
player,201912230min,gnb,ErviTy00,fumbles_lost,0,,,,,
player,201912230min,gnb,ValdMa00,pass_cmp,0,,,,,
player,201912230min,gnb,ValdMa00,pass_att,0,,,,,
player,201912230min,gnb,ValdMa00,pass_yds,0,,,,,
player,201912230min,gnb,ValdMa00,pass_td,0,,,,,
player,201912230min,gnb,ValdMa00,pass_int,0,,,,,
player,201912230min,gnb,ValdMa00,pass_sacked,0,,,,,
player,201912230min,gnb,ValdMa00,pass_sacked_yds,0,,,,,
player,201912230min,gnb,ValdMa00,pass_long,0,,,,,
player,201912230min,gnb,ValdMa00,pass_rating,,,,,,
player,201912230min,gnb,ValdMa00,rush_att,0,,,,,
player,201912230min,gnb,ValdMa00,rush_yds,0,,,,,
player,201912230min,gnb,ValdMa00,rush_td,0,,,,,
player,201912230min,gnb,ValdMa00,rush_long,0,,,,,
player,201912230min,gnb,ValdMa00,targets,1,,,,,
player,201912230min,gnb,ValdMa00,rec,1,,,,,
player,201912230min,gnb,ValdMa00,rec_yds,6,,,,,
player,201912230min,gnb,ValdMa00,rec_td,0,,,,,
player,201912230min,gnb,ValdMa00,rec_long,6,,,,,
player,201912230min,gnb,ValdMa00,fumbles,0,,,,,
player,201912230min,gnb,ValdMa00,fumbles_lost,0,,,,,
player,201912230min,gnb,LewiMa00,pass_cmp,0,,,,,
player,201912230min,gnb,LewiMa00,pass_att,0,,,,,
player,201912230min,gnb,LewiMa00,pass_yds,0,,,,,
player,201912230min,gnb,LewiMa00,pass_td,0,,,,,
player,201912230min,gnb,LewiMa00,pass_int,0,,,,,
player,201912230min,gnb,LewiMa00,pass_sacked,0,,,,,
player,201912230min,gnb,LewiMa00,pass_sacked_yds,0,,,,,
player,201912230min,gnb,LewiMa00,pass_long,0,,,,,
player,201912230min,gnb,LewiMa00,pass_rating,,,,,,
player,201912230min,gnb,LewiMa00,rush_att,0,,,,,
player,201912230min,gnb,LewiMa00,rush_yds,0,,,,,
player,201912230min,gnb,LewiMa00,rush_td,0,,,,,
player,201912230min,gnb,LewiMa00,rush_long,0,,,,,
player,201912230min,gnb,LewiMa00,targets,1,,,,,
player,201912230min,gnb,LewiMa00,rec,1,,,,,
player,201912230min,gnb,LewiMa00,rec_yds,2,,,,,
player,201912230min,gnb,LewiMa00,rec_td,0,,,,,
player,201912230min,gnb,LewiMa00,rec_long,2,,,,,
player,201912230min,gnb,LewiMa00,fumbles,0,,,,,
player,201912230min,gnb,LewiMa00,fumbles_lost,0,,,,,
player,201912230min,gnb,VitaDa00,pass_cmp,0,,,,,
player,201912230min,gnb,VitaDa00,pass_att,0,,,,,
player,201912230min,gnb,VitaDa00,pass_yds,0,,,,,
player,201912230min,gnb,VitaDa00,pass_td,0,,,,,
player,201912230min,gnb,VitaDa00,pass_int,0,,,,,
player,201912230min,gnb,VitaDa00,pass_sacked,0,,,,,
player,201912230min,gnb,VitaDa00,pass_sacked_yds,0,,,,,
player,201912230min,gnb,VitaDa00,pass_long,0,,,,,
player,201912230min,gnb,VitaDa00,pass_rating,,,,,,
player,201912230min,gnb,VitaDa00,rush_att,0,,,,,
player,201912230min,gnb,VitaDa00,rush_yds,0,,,,,
player,201912230min,gnb,VitaDa00,rush_td,0,,,,,
player,201912230min,gnb,VitaDa00,rush_long,0,,,,,
player,201912230min,gnb,VitaDa00,targets,1,,,,,
player,201912230min,gnb,VitaDa00,rec,0,,,,,
player,201912230min,gnb,VitaDa00,rec_yds,0,,,,,
player,201912230min,gnb,VitaDa00,rec_td,0,,,,,
player,201912230min,gnb,VitaDa00,rec_long,0,,,,,
player,201912230min,gnb,VitaDa00,fumbles,0,,,,,
player,201912230min,gnb,VitaDa00,fumbles_lost,0,,,,,
player,201912230min,gnb,AlliGe01,pass_cmp,0,,,,,
player,201912230min,gnb,AlliGe01,pass_att,0,,,,,
player,201912230min,gnb,AlliGe01,pass_yds,0,,,,,
player,201912230min,gnb,AlliGe01,pass_td,0,,,,,
player,201912230min,gnb,AlliGe01,pass_int,0,,,,,
player,201912230min,gnb,AlliGe01,pass_sacked,0,,,,,
player,201912230min,gnb,AlliGe01,pass_sacked_yds,0,,,,,
player,201912230min,gnb,AlliGe01,pass_long,0,,,,,
player,201912230min,gnb,AlliGe01,pass_rating,,,,,,
player,201912230min,gnb,AlliGe01,rush_att,0,,,,,
player,201912230min,gnb,AlliGe01,rush_yds,0,,,,,
player,201912230min,gnb,AlliGe01,rush_td,0,,,,,
player,201912230min,gnb,AlliGe01,rush_long,0,,,,,
player,201912230min,gnb,AlliGe01,targets,2,,,,,
player,201912230min,gnb,AlliGe01,rec,0,,,,,
player,201912230min,gnb,AlliGe01,rec_yds,0,,,,,
player,201912230min,gnb,AlliGe01,rec_td,0,,,,,
player,201912230min,gnb,AlliGe01,rec_long,0,,,,,
player,201912230min,gnb,AlliGe01,fumbles,0,,,,,
player,201912230min,gnb,AlliGe01,fumbles_lost,0,,,,,
player,201912230min,gnb,KumeJa00,pass_cmp,0,,,,,
player,201912230min,gnb,KumeJa00,pass_att,0,,,,,
player,201912230min,gnb,KumeJa00,pass_yds,0,,,,,
player,201912230min,gnb,KumeJa00,pass_td,0,,,,,
player,201912230min,gnb,KumeJa00,pass_int,0,,,,,
player,201912230min,gnb,KumeJa00,pass_sacked,0,,,,,
player,201912230min,gnb,KumeJa00,pass_sacked_yds,0,,,,,
player,201912230min,gnb,KumeJa00,pass_long,0,,,,,
player,201912230min,gnb,KumeJa00,pass_rating,,,,,,
player,201912230min,gnb,KumeJa00,rush_att,0,,,,,
player,201912230min,gnb,KumeJa00,rush_yds,0,,,,,
player,201912230min,gnb,KumeJa00,rush_td,0,,,,,
player,201912230min,gnb,KumeJa00,rush_long,0,,,,,
player,201912230min,gnb,KumeJa00,targets,1,,,,,
player,201912230min,gnb,KumeJa00,rec,0,,,,,
player,201912230min,gnb,KumeJa00,rec_yds,0,,,,,
player,201912230min,gnb,KumeJa00,rec_td,0,,,,,
player,201912230min,gnb,KumeJa00,rec_long,0,,,,,
player,201912230min,gnb,KumeJa00,fumbles,0,,,,,
player,201912230min,gnb,KumeJa00,fumbles_lost,0,,,,,
player,201912230min,min,CousKi00,pass_cmp,16,,,,,
player,201912230min,min,CousKi00,pass_att,31,,,,,
player,201912230min,min,CousKi00,pass_yds,122,,,,,
player,201912230min,min,CousKi00,pass_td,1,,,,,
player,201912230min,min,CousKi00,pass_int,1,,,,,
player,201912230min,min,CousKi00,pass_sacked,5,,,,,
player,201912230min,min,CousKi00,pass_sacked_yds,40,,,,,
player,201912230min,min,CousKi00,pass_long,28,,,,,
player,201912230min,min,CousKi00,pass_rating,58.8,,,,,
player,201912230min,min,CousKi00,rush_att,0,,,,,
player,201912230min,min,CousKi00,rush_yds,0,,,,,
player,201912230min,min,CousKi00,rush_td,0,,,,,
player,201912230min,min,CousKi00,rush_long,0,,,,,
player,201912230min,min,CousKi00,targets,1,,,,,
player,201912230min,min,CousKi00,rec,0,,,,,
player,201912230min,min,CousKi00,rec_yds,0,,,,,
player,201912230min,min,CousKi00,rec_td,0,,,,,
player,201912230min,min,CousKi00,rec_long,0,,,,,
player,201912230min,min,CousKi00,fumbles,0,,,,,
player,201912230min,min,CousKi00,fumbles_lost,0,,,,,
player,201912230min,min,DiggSt00,pass_cmp,0,,,,,
player,201912230min,min,DiggSt00,pass_att,1,,,,,
player,201912230min,min,DiggSt00,pass_yds,0,,,,,
player,201912230min,min,DiggSt00,pass_td,0,,,,,
player,201912230min,min,DiggSt00,pass_int,0,,,,,
player,201912230min,min,DiggSt00,pass_sacked,0,,,,,
player,201912230min,min,DiggSt00,pass_sacked_yds,0,,,,,
player,201912230min,min,DiggSt00,pass_long,0,,,,,
player,201912230min,min,DiggSt00,pass_rating,39.6,,,,,
player,201912230min,min,DiggSt00,rush_att,0,,,,,
player,201912230min,min,DiggSt00,rush_yds,0,,,,,
player,201912230min,min,DiggSt00,rush_td,0,,,,,
player,201912230min,min,DiggSt00,rush_long,0,,,,,
player,201912230min,min,DiggSt00,targets,5,,,,,
player,201912230min,min,DiggSt00,rec,3,,,,,
player,201912230min,min,DiggSt00,rec_yds,57,,,,,
player,201912230min,min,DiggSt00,rec_td,1,,,,,
player,201912230min,min,DiggSt00,rec_long,28,,,,,
player,201912230min,min,DiggSt00,fumbles,0,,,,,
player,201912230min,min,DiggSt00,fumbles_lost,0,,,,,
player,201912230min,min,BoonMi00,pass_cmp,0,,,,,
player,201912230min,min,BoonMi00,pass_att,0,,,,,
player,201912230min,min,BoonMi00,pass_yds,0,,,,,
player,201912230min,min,BoonMi00,pass_td,0,,,,,
player,201912230min,min,BoonMi00,pass_int,0,,,,,
player,201912230min,min,BoonMi00,pass_sacked,0,,,,,
player,201912230min,min,BoonMi00,pass_sacked_yds,0,,,,,
player,201912230min,min,BoonMi00,pass_long,0,,,,,
player,201912230min,min,BoonMi00,pass_rating,,,,,,
player,201912230min,min,BoonMi00,rush_att,11,,,,,
player,201912230min,min,BoonMi00,rush_yds,28,,,,,
player,201912230min,min,BoonMi00,rush_td,0,,,,,
player,201912230min,min,BoonMi00,rush_long,7,,,,,
player,201912230min,min,BoonMi00,targets,1,,,,,
player,201912230min,min,BoonMi00,rec,1,,,,,
player,201912230min,min,BoonMi00,rec_yds,5,,,,,
player,201912230min,min,BoonMi00,rec_td,0,,,,,
player,201912230min,min,BoonMi00,rec_long,5,,,,,
player,201912230min,min,BoonMi00,fumbles,0,,,,,
player,201912230min,min,BoonMi00,fumbles_lost,0,,,,,
player,201912230min,min,AbduAm00,pass_cmp,0,,,,,
player,201912230min,min,AbduAm00,pass_att,0,,,,,
player,201912230min,min,AbduAm00,pass_yds,0,,,,,
player,201912230min,min,AbduAm00,pass_td,0,,,,,
player,201912230min,min,AbduAm00,pass_int,0,,,,,
player,201912230min,min,AbduAm00,pass_sacked,0,,,,,
player,201912230min,min,AbduAm00,pass_sacked_yds,0,,,,,
player,201912230min,min,AbduAm00,pass_long,0,,,,,
player,201912230min,min,AbduAm00,pass_rating,,,,,,
player,201912230min,min,AbduAm00,rush_att,4,,,,,
player,201912230min,min,AbduAm00,rush_yds,27,,,,,
player,201912230min,min,AbduAm00,rush_td,0,,,,,
player,201912230min,min,AbduAm00,rush_long,14,,,,,
player,201912230min,min,AbduAm00,targets,7,,,,,
player,201912230min,min,AbduAm00,rec,6,,,,,
player,201912230min,min,AbduAm00,rec_yds,31,,,,,
player,201912230min,min,AbduAm00,rec_td,0,,,,,
player,201912230min,min,AbduAm00,rec_long,10,,,,,
player,201912230min,min,AbduAm00,fumbles,0,,,,,
player,201912230min,min,AbduAm00,fumbles_lost,0,,,,,
player,201912230min,min,ThieAd00,pass_cmp,0,,,,,
player,201912230min,min,ThieAd00,pass_att,0,,,,,
player,201912230min,min,ThieAd00,pass_yds,0,,,,,
player,201912230min,min,ThieAd00,pass_td,0,,,,,
player,201912230min,min,ThieAd00,pass_int,0,,,,,
player,201912230min,min,ThieAd00,pass_sacked,0,,,,,
player,201912230min,min,ThieAd00,pass_sacked_yds,0,,,,,
player,201912230min,min,ThieAd00,pass_long,0,,,,,
player,201912230min,min,ThieAd00,pass_rating,,,,,,
player,201912230min,min,ThieAd00,rush_att,1,,,,,
player,201912230min,min,ThieAd00,rush_yds,2,,,,,
player,201912230min,min,ThieAd00,rush_td,0,,,,,
player,201912230min,min,ThieAd00,rush_long,2,,,,,
player,201912230min,min,ThieAd00,targets,4,,,,,
player,201912230min,min,ThieAd00,rec,0,,,,,
player,201912230min,min,ThieAd00,rec_yds,0,,,,,
player,201912230min,min,ThieAd00,rec_td,0,,,,,
player,201912230min,min,ThieAd00,rec_long,0,,,,,
player,201912230min,min,ThieAd00,fumbles,0,,,,,
player,201912230min,min,ThieAd00,fumbles_lost,0,,,,,
player,201912230min,min,HamxC.00,pass_cmp,0,,,,,
player,201912230min,min,HamxC.00,pass_att,0,,,,,
player,201912230min,min,HamxC.00,pass_yds,0,,,,,
player,201912230min,min,HamxC.00,pass_td,0,,,,,
player,201912230min,min,HamxC.00,pass_int,0,,,,,
player,201912230min,min,HamxC.00,pass_sacked,0,,,,,
player,201912230min,min,HamxC.00,pass_sacked_yds,0,,,,,
player,201912230min,min,HamxC.00,pass_long,0,,,,,
player,201912230min,min,HamxC.00,pass_rating,,,,,,
player,201912230min,min,HamxC.00,rush_att,0,,,,,
player,201912230min,min,HamxC.00,rush_yds,0,,,,,
player,201912230min,min,HamxC.00,rush_td,0,,,,,
player,201912230min,min,HamxC.00,rush_long,0,,,,,
player,201912230min,min,HamxC.00,targets,4,,,,,
player,201912230min,min,HamxC.00,rec,2,,,,,
player,201912230min,min,HamxC.00,rec_yds,12,,,,,
player,201912230min,min,HamxC.00,rec_td,0,,,,,
player,201912230min,min,HamxC.00,rec_long,7,,,,,
player,201912230min,min,HamxC.00,fumbles,0,,,,,
player,201912230min,min,HamxC.00,fumbles_lost,0,,,,,
player,201912230min,min,RudoKy00,pass_cmp,0,,,,,
player,201912230min,min,RudoKy00,pass_att,0,,,,,
player,201912230min,min,RudoKy00,pass_yds,0,,,,,
player,201912230min,min,RudoKy00,pass_td,0,,,,,
player,201912230min,min,RudoKy00,pass_int,0,,,,,
player,201912230min,min,RudoKy00,pass_sacked,0,,,,,
player,201912230min,min,RudoKy00,pass_sacked_yds,0,,,,,
player,201912230min,min,RudoKy00,pass_long,0,,,,,
player,201912230min,min,RudoKy00,pass_rating,,,,,,
player,201912230min,min,RudoKy00,rush_att,0,,,,,
player,201912230min,min,RudoKy00,rush_yds,0,,,,,
player,201912230min,min,RudoKy00,rush_td,0,,,,,
player,201912230min,min,RudoKy00,rush_long,0,,,,,
player,201912230min,min,RudoKy00,targets,2,,,,,
player,201912230min,min,RudoKy00,rec,1,,,,,
player,201912230min,min,RudoKy00,rec_yds,7,,,,,
player,201912230min,min,RudoKy00,rec_td,0,,,,,
player,201912230min,min,RudoKy00,rec_long,7,,,,,
player,201912230min,min,RudoKy00,fumbles,0,,,,,
player,201912230min,min,RudoKy00,fumbles_lost,0,,,,,
player,201912230min,min,JohnOl00,pass_cmp,0,,,,,
player,201912230min,min,JohnOl00,pass_att,0,,,,,
player,201912230min,min,JohnOl00,pass_yds,0,,,,,
player,201912230min,min,JohnOl00,pass_td,0,,,,,
player,201912230min,min,JohnOl00,pass_int,0,,,,,
player,201912230min,min,JohnOl00,pass_sacked,0,,,,,
player,201912230min,min,JohnOl00,pass_sacked_yds,0,,,,,
player,201912230min,min,JohnOl00,pass_long,0,,,,,
player,201912230min,min,JohnOl00,pass_rating,,,,,,
player,201912230min,min,JohnOl00,rush_att,0,,,,,
player,201912230min,min,JohnOl00,rush_yds,0,,,,,
player,201912230min,min,JohnOl00,rush_td,0,,,,,
player,201912230min,min,JohnOl00,rush_long,0,,,,,
player,201912230min,min,JohnOl00,targets,2,,,,,
player,201912230min,min,JohnOl00,rec,1,,,,,
player,201912230min,min,JohnOl00,rec_yds,6,,,,,
player,201912230min,min,JohnOl00,rec_td,0,,,,,
player,201912230min,min,JohnOl00,rec_long,6,,,,,
player,201912230min,min,JohnOl00,fumbles,0,,,,,
player,201912230min,min,JohnOl00,fumbles_lost,0,,,,,
player,201912230min,min,SmitIr01,pass_cmp,0,,,,,
player,201912230min,min,SmitIr01,pass_att,0,,,,,
player,201912230min,min,SmitIr01,pass_yds,0,,,,,
player,201912230min,min,SmitIr01,pass_td,0,,,,,
player,201912230min,min,SmitIr01,pass_int,0,,,,,
player,201912230min,min,SmitIr01,pass_sacked,0,,,,,
player,201912230min,min,SmitIr01,pass_sacked_yds,0,,,,,
player,201912230min,min,SmitIr01,pass_long,0,,,,,
player,201912230min,min,SmitIr01,pass_rating,,,,,,
player,201912230min,min,SmitIr01,rush_att,0,,,,,
player,201912230min,min,SmitIr01,rush_yds,0,,,,,
player,201912230min,min,SmitIr01,rush_td,0,,,,,
player,201912230min,min,SmitIr01,rush_long,0,,,,,
player,201912230min,min,SmitIr01,targets,3,,,,,
player,201912230min,min,SmitIr01,rec,2,,,,,
player,201912230min,min,SmitIr01,rec_yds,4,,,,,
player,201912230min,min,SmitIr01,rec_td,0,,,,,
player,201912230min,min,SmitIr01,rec_long,5,,,,,
player,201912230min,min,SmitIr01,fumbles,0,,,,,
player,201912230min,min,SmitIr01,fumbles_lost,0,,,,,
player,201912230min,min,TreaLa00,pass_cmp,0,,,,,
player,201912230min,min,TreaLa00,pass_att,0,,,,,
player,201912230min,min,TreaLa00,pass_yds,0,,,,,
player,201912230min,min,TreaLa00,pass_td,0,,,,,
player,201912230min,min,TreaLa00,pass_int,0,,,,,
player,201912230min,min,TreaLa00,pass_sacked,0,,,,,
player,201912230min,min,TreaLa00,pass_sacked_yds,0,,,,,
player,201912230min,min,TreaLa00,pass_long,0,,,,,
player,201912230min,min,TreaLa00,pass_rating,,,,,,
player,201912230min,min,TreaLa00,rush_att,0,,,,,
player,201912230min,min,TreaLa00,rush_yds,0,,,,,
player,201912230min,min,TreaLa00,rush_td,0,,,,,
player,201912230min,min,TreaLa00,rush_long,0,,,,,
player,201912230min,min,TreaLa00,targets,1,,,,,
player,201912230min,min,TreaLa00,rec,0,,,,,
player,201912230min,min,TreaLa00,rec_yds,0,,,,,
player,201912230min,min,TreaLa00,rec_td,0,,,,,
player,201912230min,min,TreaLa00,rec_long,0,,,,,
player,201912230min,min,TreaLa00,fumbles,0,,,,,
player,201912230min,min,TreaLa00,fumbles_lost,0,,,,,
player,201912230min,gnb,KingKe01,def_int,1,,,,,
player,201912230min,gnb,KingKe01,def_int_yds,39,,,,,
player,201912230min,gnb,KingKe01,def_int_td,0,,,,,
player,201912230min,gnb,KingKe01,def_int_long,39,,,,,
player,201912230min,gnb,KingKe01,pass_defended,1,,,,,
player,201912230min,gnb,KingKe01,sacks,0.0,,,,,
