game,2019,10,20191110,201911100tam,crd,"Arizona Cardinals",27,tam,"Tampa Bay Buccaneers",30
player,201911100tam,tam,PerrBr02,rush_long,0,,,,,
player,201911100tam,tam,PerrBr02,targets,4,,,,,
player,201911100tam,tam,PerrBr02,rec,2,,,,,
player,201911100tam,tam,PerrBr02,rec_yds,17,,,,,
player,201911100tam,tam,PerrBr02,rec_td,0,,,,,
player,201911100tam,tam,PerrBr02,rec_long,11,,,,,
player,201911100tam,tam,PerrBr02,fumbles,0,,,,,
player,201911100tam,tam,PerrBr02,fumbles_lost,0,,,,,
player,201911100tam,crd,HickJo00,def_int,1,,,,,
player,201911100tam,crd,HickJo00,def_int_yds,2,,,,,
player,201911100tam,crd,HickJo00,def_int_td,0,,,,,
player,201911100tam,crd,HickJo00,def_int_long,2,,,,,
player,201911100tam,crd,HickJo00,pass_defended,1,,,,,
player,201911100tam,crd,HickJo00,sacks,0.0,,,,,
player,201911100tam,crd,HickJo00,tackles_combined,9,,,,,
player,201911100tam,crd,HickJo00,tackles_solo,6,,,,,
player,201911100tam,crd,HickJo00,tackles_assists,3,,,,,
player,201911100tam,crd,HickJo00,tackles_loss,1,,,,,
player,201911100tam,crd,HickJo00,qb_hits,0,,,,,
player,201911100tam,crd,HickJo00,fumbles_rec,0,,,,,
player,201911100tam,crd,HickJo00,fumbles_rec_yds,0,,,,,
player,201911100tam,crd,HickJo00,fumbles_rec_td,0,,,,,
player,201911100tam,crd,HickJo00,fumbles_forced,0,,,,,
player,201911100tam,crd,MurpBy00,def_int,1,,,,,
player,201911100tam,crd,MurpBy00,def_int_yds,0,,,,,
player,201911100tam,crd,MurpBy00,def_int_td,0,,,,,
player,201911100tam,crd,MurpBy00,def_int_long,0,,,,,
player,201911100tam,crd,MurpBy00,pass_defended,1,,,,,
player,201911100tam,crd,MurpBy00,sacks,0.0,,,,,
player,201911100tam,crd,MurpBy00,tackles_combined,5,,,,,
player,201911100tam,crd,MurpBy00,tackles_solo,5,,,,,
player,201911100tam,crd,MurpBy00,tackles_assists,0,,,,,
player,201911100tam,crd,MurpBy00,tackles_loss,0,,,,,
player,201911100tam,crd,MurpBy00,qb_hits,0,,,,,
player,201911100tam,crd,MurpBy00,fumbles_rec,0,,,,,
player,201911100tam,crd,MurpBy00,fumbles_rec_yds,0,,,,,
player,201911100tam,crd,MurpBy00,fumbles_rec_td,0,,,,,
player,201911100tam,crd,MurpBy00,fumbles_forced,0,,,,,
player,201911100tam,crd,JoneCh03,def_int,0,,,,,
player,201911100tam,crd,JoneCh03,def_int_yds,0,,,,,
player,201911100tam,crd,JoneCh03,def_int_td,0,,,,,
player,201911100tam,crd,JoneCh03,def_int_long,0,,,,,
player,201911100tam,crd,JoneCh03,pass_defended,0,,,,,
player,201911100tam,crd,JoneCh03,sacks,2.0,,,,,
player,201911100tam,crd,JoneCh03,tackles_combined,5,,,,,
player,201911100tam,crd,JoneCh03,tackles_solo,4,,,,,
player,201911100tam,crd,JoneCh03,tackles_assists,1,,,,,
player,201911100tam,crd,JoneCh03,tackles_loss,1,,,,,
player,201911100tam,crd,JoneCh03,qb_hits,2,,,,,
player,201911100tam,crd,JoneCh03,fumbles_rec,0,,,,,
player,201911100tam,crd,JoneCh03,fumbles_rec_yds,0,,,,,
player,201911100tam,crd,JoneCh03,fumbles_rec_td,0,,,,,
player,201911100tam,crd,JoneCh03,fumbles_forced,1,,,,,
player,201911100tam,crd,GuntRo00,def_int,0,,,,,
player,201911100tam,crd,GuntRo00,def_int_yds,0,,,,,
player,201911100tam,crd,GuntRo00,def_int_td,0,,,,,
player,201911100tam,crd,GuntRo00,def_int_long,0,,,,,
player,201911100tam,crd,GuntRo00,pass_defended,0,,,,,
player,201911100tam,crd,GuntRo00,sacks,1.5,,,,,
player,201911100tam,crd,GuntRo00,tackles_combined,2,,,,,
player,201911100tam,crd,GuntRo00,tackles_solo,1,,,,,
player,201911100tam,crd,GuntRo00,tackles_assists,1,,,,,
player,201911100tam,crd,GuntRo00,tackles_loss,1,,,,,
player,201911100tam,crd,GuntRo00,qb_hits,2,,,,,
player,201911100tam,crd,GuntRo00,fumbles_rec,0,,,,,
player,201911100tam,crd,GuntRo00,fumbles_rec_yds,0,,,,,
player,201911100tam,crd,GuntRo00,fumbles_rec_td,0,,,,,
player,201911100tam,crd,GuntRo00,fumbles_forced,0,,,,,
player,201911100tam,crd,SuggTe99,def_int,0,,,,,
player,201911100tam,crd,SuggTe99,def_int_yds,0,,,,,
player,201911100tam,crd,SuggTe99,def_int_td,0,,,,,
player,201911100tam,crd,SuggTe99,def_int_long,0,,,,,
player,201911100tam,crd,SuggTe99,pass_defended,0,,,,,
player,201911100tam,crd,SuggTe99,sacks,0.5,,,,,
player,201911100tam,crd,SuggTe99,tackles_combined,6,,,,,
player,201911100tam,crd,SuggTe99,tackles_solo,4,,,,,
player,201911100tam,crd,SuggTe99,tackles_assists,2,,,,,
player,201911100tam,crd,SuggTe99,tackles_loss,2,,,,,
player,201911100tam,crd,SuggTe99,qb_hits,1,,,,,
player,201911100tam,crd,SuggTe99,fumbles_rec,0,,,,,
player,201911100tam,crd,SuggTe99,fumbles_rec_yds,0,,,,,
player,201911100tam,crd,SuggTe99,fumbles_rec_td,0,,,,,
player,201911100tam,crd,SuggTe99,fumbles_forced,0,,,,,
player,201911100tam,crd,BakeBu00,def_int,0,,,,,
player,201911100tam,crd,BakeBu00,def_int_yds,0,,,,,
player,201911100tam,crd,BakeBu00,def_int_td,0,,,,,
player,201911100tam,crd,BakeBu00,def_int_long,0,,,,,
player,201911100tam,crd,BakeBu00,pass_defended,2,,,,,
player,201911100tam,crd,BakeBu00,sacks,0.0,,,,,
player,201911100tam,crd,BakeBu00,tackles_combined,10,,,,,
player,201911100tam,crd,BakeBu00,tackles_solo,9,,,,,
player,201911100tam,crd,BakeBu00,tackles_assists,1,,,,,
player,201911100tam,crd,BakeBu00,tackles_loss,0,,,,,
player,201911100tam,crd,BakeBu00,qb_hits,1,,,,,
player,201911100tam,crd,BakeBu00,fumbles_rec,1,,,,,
player,201911100tam,crd,BakeBu00,fumbles_rec_yds,0,,,,,
player,201911100tam,crd,BakeBu00,fumbles_rec_td,0,,,,,
player,201911100tam,crd,BakeBu00,fumbles_forced,0,,,,,
player,201911100tam,crd,ReddHa00,def_int,0,,,,,
player,201911100tam,crd,ReddHa00,def_int_yds,0,,,,,
player,201911100tam,crd,ReddHa00,def_int_td,0,,,,,
player,201911100tam,crd,ReddHa00,def_int_long,0,,,,,
player,201911100tam,crd,ReddHa00,pass_defended,1,,,,,
player,201911100tam,crd,ReddHa00,sacks,0.0,,,,,
player,201911100tam,crd,ReddHa00,tackles_combined,7,,,,,
player,201911100tam,crd,ReddHa00,tackles_solo,3,,,,,
player,201911100tam,crd,ReddHa00,tackles_assists,4,,,,,
player,201911100tam,crd,ReddHa00,tackles_loss,0,,,,,
player,201911100tam,crd,ReddHa00,qb_hits,0,,,,,
player,201911100tam,crd,ReddHa00,fumbles_rec,0,,,,,
player,201911100tam,crd,ReddHa00,fumbles_rec_yds,0,,,,,
player,201911100tam,crd,ReddHa00,fumbles_rec_td,0,,,,,
player,201911100tam,crd,ReddHa00,fumbles_forced,0,,,,,
player,201911100tam,crd,ThomJa04,def_int,0,,,,,
player,201911100tam,crd,ThomJa04,def_int_yds,0,,,,,
player,201911100tam,crd,ThomJa04,def_int_td,0,,,,,
player,201911100tam,crd,ThomJa04,def_int_long,0,,,,,
player,201911100tam,crd,ThomJa04,pass_defended,0,,,,,
player,201911100tam,crd,ThomJa04,sacks,0.0,,,,,
player,201911100tam,crd,ThomJa04,tackles_combined,6,,,,,
player,201911100tam,crd,ThomJa04,tackles_solo,6,,,,,
player,201911100tam,crd,ThomJa04,tackles_assists,0,,,,,
player,201911100tam,crd,ThomJa04,tackles_loss,0,,,,,
player,201911100tam,crd,ThomJa04,qb_hits,0,,,,,
player,201911100tam,crd,ThomJa04,fumbles_rec,0,,,,,
player,201911100tam,crd,ThomJa04,fumbles_rec_yds,0,,,,,
player,201911100tam,crd,ThomJa04,fumbles_rec_td,0,,,,,
player,201911100tam,crd,ThomJa04,fumbles_forced,0,,,,,
player,201911100tam,crd,PeteKe01,def_int,0,,,,,
player,201911100tam,crd,PeteKe01,def_int_yds,0,,,,,
player,201911100tam,crd,PeteKe01,def_int_td,0,,,,,
player,201911100tam,crd,PeteKe01,def_int_long,0,,,,,
player,201911100tam,crd,PeteKe01,pass_defended,1,,,,,
player,201911100tam,crd,PeteKe01,sacks,0.0,,,,,
player,201911100tam,crd,PeteKe01,tackles_combined,4,,,,,
player,201911100tam,crd,PeteKe01,tackles_solo,2,,,,,
player,201911100tam,crd,PeteKe01,tackles_assists,2,,,,,
player,201911100tam,crd,PeteKe01,tackles_loss,0,,,,,
player,201911100tam,crd,PeteKe01,qb_hits,0,,,,,
player,201911100tam,crd,PeteKe01,fumbles_rec,0,,,,,
player,201911100tam,crd,PeteKe01,fumbles_rec_yds,0,,,,,
player,201911100tam,crd,PeteKe01,fumbles_rec_td,0,,,,,
player,201911100tam,crd,PeteKe01,fumbles_forced,0,,,,,
player,201911100tam,crd,PetePa00,def_int,0,,,,,
player,201911100tam,crd,PetePa00,def_int_yds,0,,,,,
player,201911100tam,crd,PetePa00,def_int_td,0,,,,,
player,201911100tam,crd,PetePa00,def_int_long,0,,,,,
player,201911100tam,crd,PetePa00,pass_defended,0,,,,,
player,201911100tam,crd,PetePa00,sacks,0.0,,,,,
player,201911100tam,crd,PetePa00,tackles_combined,3,,,,,
player,201911100tam,crd,PetePa00,tackles_solo,3,,,,,
player,201911100tam,crd,PetePa00,tackles_assists,0,,,,,
player,201911100tam,crd,PetePa00,tackles_loss,0,,,,,
player,201911100tam,crd,PetePa00,qb_hits,0,,,,,
player,201911100tam,crd,PetePa00,fumbles_rec,0,,,,,
player,201911100tam,crd,PetePa00,fumbles_rec_yds,0,,,,,
player,201911100tam,crd,PetePa00,fumbles_rec_td,0,,,,,
player,201911100tam,crd,PetePa00,fumbles_forced,0,,,,,
player,201911100tam,crd,BullJo00,def_int,0,,,,,
player,201911100tam,crd,BullJo00,def_int_yds,0,,,,,
player,201911100tam,crd,BullJo00,def_int_td,0,,,,,
player,201911100tam,crd,BullJo00,def_int_long,0,,,,,
player,201911100tam,crd,BullJo00,pass_defended,0,,,,,
player,201911100tam,crd,BullJo00,sacks,0.0,,,,,
player,201911100tam,crd,BullJo00,tackles_combined,2,,,,,
player,201911100tam,crd,BullJo00,tackles_solo,2,,,,,
player,201911100tam,crd,BullJo00,tackles_assists,0,,,,,
player,201911100tam,crd,BullJo00,tackles_loss,1,,,,,
player,201911100tam,crd,BullJo00,qb_hits,1,,,,,
player,201911100tam,crd,BullJo00,fumbles_rec,0,,,,,
player,201911100tam,crd,BullJo00,fumbles_rec_yds,0,,,,,
player,201911100tam,crd,BullJo00,fumbles_rec_td,0,,,,,
player,201911100tam,crd,BullJo00,fumbles_forced,0,,,,,
player,201911100tam,crd,PeteCo00,def_int,0,,,,,
player,201911100tam,crd,PeteCo00,def_int_yds,0,,,,,
player,201911100tam,crd,PeteCo00,def_int_td,0,,,,,
player,201911100tam,crd,PeteCo00,def_int_long,0,,,,,
player,201911100tam,crd,PeteCo00,pass_defended,0,,,,,
player,201911100tam,crd,PeteCo00,sacks,0.0,,,,,
player,201911100tam,crd,PeteCo00,tackles_combined,2,,,,,
player,201911100tam,crd,PeteCo00,tackles_solo,2,,,,,
player,201911100tam,crd,PeteCo00,tackles_assists,0,,,,,
player,201911100tam,crd,PeteCo00,tackles_loss,1,,,,,
player,201911100tam,crd,PeteCo00,qb_hits,1,,,,,
player,201911100tam,crd,PeteCo00,fumbles_rec,0,,,,,
player,201911100tam,crd,PeteCo00,fumbles_rec_yds,0,,,,,
player,201911100tam,crd,PeteCo00,fumbles_rec_td,0,,,,,
player,201911100tam,crd,PeteCo00,fumbles_forced,0,,,,,
player,201911100tam,crd,DogbMi00,def_int,0,,,,,
player,201911100tam,crd,DogbMi00,def_int_yds,0,,,,,
player,201911100tam,crd,DogbMi00,def_int_td,0,,,,,
player,201911100tam,crd,DogbMi00,def_int_long,0,,,,,
player,201911100tam,crd,DogbMi00,pass_defended,0,,,,,
player,201911100tam,crd,DogbMi00,sacks,0.0,,,,,
player,201911100tam,crd,DogbMi00,tackles_combined,1,,,,,
player,201911100tam,crd,DogbMi00,tackles_solo,1,,,,,
player,201911100tam,crd,DogbMi00,tackles_assists,0,,,,,
player,201911100tam,crd,DogbMi00,tackles_loss,0,,,,,
player,201911100tam,crd,DogbMi00,qb_hits,0,,,,,
player,201911100tam,crd,DogbMi00,fumbles_rec,0,,,,,
player,201911100tam,crd,DogbMi00,fumbles_rec_yds,0,,,,,
player,201911100tam,crd,DogbMi00,fumbles_rec_td,0,,,,,
player,201911100tam,crd,DogbMi00,fumbles_forced,0,,,,,
player,201911100tam,crd,KerrZa00,def_int,0,,,,,
player,201911100tam,crd,KerrZa00,def_int_yds,0,,,,,
player,201911100tam,crd,KerrZa00,def_int_td,0,,,,,
player,201911100tam,crd,KerrZa00,def_int_long,0,,,,,
player,201911100tam,crd,KerrZa00,pass_defended,0,,,,,
player,201911100tam,crd,KerrZa00,sacks,0.0,,,,,
player,201911100tam,crd,KerrZa00,tackles_combined,1,,,,,
player,201911100tam,crd,KerrZa00,tackles_solo,0,,,,,
player,201911100tam,crd,KerrZa00,tackles_assists,1,,,,,
player,201911100tam,crd,KerrZa00,tackles_loss,0,,,,,
player,201911100tam,crd,KerrZa00,qb_hits,1,,,,,
player,201911100tam,crd,KerrZa00,fumbles_rec,0,,,,,
player,201911100tam,crd,KerrZa00,fumbles_rec_yds,0,,,,,
player,201911100tam,crd,KerrZa00,fumbles_rec_td,0,,,,,
player,201911100tam,crd,KerrZa00,fumbles_forced,0,,,,,
player,201911100tam,crd,MarsCa00,def_int,0,,,,,
player,201911100tam,crd,MarsCa00,def_int_yds,0,,,,,
player,201911100tam,crd,MarsCa00,def_int_td,0,,,,,
player,201911100tam,crd,MarsCa00,def_int_long,0,,,,,
player,201911100tam,crd,MarsCa00,pass_defended,0,,,,,
player,201911100tam,crd,MarsCa00,sacks,0.0,,,,,
player,201911100tam,crd,MarsCa00,tackles_combined,1,,,,,
player,201911100tam,crd,MarsCa00,tackles_solo,1,,,,,
player,201911100tam,crd,MarsCa00,tackles_assists,0,,,,,
player,201911100tam,crd,MarsCa00,tackles_loss,0,,,,,
player,201911100tam,crd,MarsCa00,qb_hits,0,,,,,
player,201911100tam,crd,MarsCa00,fumbles_rec,0,,,,,
player,201911100tam,crd,MarsCa00,fumbles_rec_yds,0,,,,,
player,201911100tam,crd,MarsCa00,fumbles_rec_td,0,,,,,
player,201911100tam,crd,MarsCa00,fumbles_forced,0,,,,,
player,201911100tam,crd,WalkJo01,def_int,0,,,,,
player,201911100tam,crd,WalkJo01,def_int_yds,0,,,,,
player,201911100tam,crd,WalkJo01,def_int_td,0,,,,,
player,201911100tam,crd,WalkJo01,def_int_long,0,,,,,
player,201911100tam,crd,WalkJo01,pass_defended,0,,,,,
player,201911100tam,crd,WalkJo01,sacks,0.0,,,,,
player,201911100tam,crd,WalkJo01,tackles_combined,0,,,,,
player,201911100tam,crd,WalkJo01,tackles_solo,0,,,,,
player,201911100tam,crd,WalkJo01,tackles_assists,0,,,,,
player,201911100tam,crd,WalkJo01,tackles_loss,0,,,,,
player,201911100tam,crd,WalkJo01,qb_hits,1,,,,,
player,201911100tam,crd,WalkJo01,fumbles_rec,0,,,,,
player,201911100tam,crd,WalkJo01,fumbles_rec_yds,0,,,,,
player,201911100tam,crd,WalkJo01,fumbles_rec_td,0,,,,,
player,201911100tam,crd,WalkJo01,fumbles_forced,0,,,,,
player,201911100tam,tam,DeanJa00,def_int,1,,,,,
player,201911100tam,tam,DeanJa00,def_int_yds,0,,,,,
player,201911100tam,tam,DeanJa00,def_int_td,0,,,,,
player,201911100tam,tam,DeanJa00,def_int_long,0,,,,,
player,201911100tam,tam,DeanJa00,pass_defended,4,,,,,
player,201911100tam,tam,DeanJa00,sacks,0.0,,,,,
player,201911100tam,tam,DeanJa00,tackles_combined,2,,,,,
player,201911100tam,tam,DeanJa00,tackles_solo,2,,,,,
player,201911100tam,tam,DeanJa00,tackles_assists,0,,,,,
player,201911100tam,tam,DeanJa00,tackles_loss,1,,,,,
player,201911100tam,tam,DeanJa00,qb_hits,0,,,,,
player,201911100tam,tam,DeanJa00,fumbles_rec,0,,,,,
player,201911100tam,tam,DeanJa00,fumbles_rec_yds,0,,,,,
player,201911100tam,tam,DeanJa00,fumbles_rec_td,0,,,,,
player,201911100tam,tam,DeanJa00,fumbles_forced,0,,,,,
player,201911100tam,tam,BarrSh00,def_int,0,,,,,
player,201911100tam,tam,BarrSh00,def_int_yds,0,,,,,
player,201911100tam,tam,BarrSh00,def_int_td,0,,,,,
player,201911100tam,tam,BarrSh00,def_int_long,0,,,,,
player,201911100tam,tam,BarrSh00,pass_defended,0,,,,,
player,201911100tam,tam,BarrSh00,sacks,1.0,,,,,
player,201911100tam,tam,BarrSh00,tackles_combined,3,,,,,
player,201911100tam,tam,BarrSh00,tackles_solo,3,,,,,
player,201911100tam,tam,BarrSh00,tackles_assists,0,,,,,
player,201911100tam,tam,BarrSh00,tackles_loss,2,,,,,
player,201911100tam,tam,BarrSh00,qb_hits,2,,,,,
player,201911100tam,tam,BarrSh00,fumbles_rec,0,,,,,
player,201911100tam,tam,BarrSh00,fumbles_rec_yds,0,,,,,
player,201911100tam,tam,BarrSh00,fumbles_rec_td,0,,,,,
player,201911100tam,tam,BarrSh00,fumbles_forced,0,,,,,
player,201911100tam,tam,SuhxNd99,def_int,0,,,,,
player,201911100tam,tam,SuhxNd99,def_int_yds,0,,,,,
player,201911100tam,tam,SuhxNd99,def_int_td,0,,,,,
player,201911100tam,tam,SuhxNd99,def_int_long,0,,,,,
player,201911100tam,tam,SuhxNd99,pass_defended,0,,,,,
player,201911100tam,tam,SuhxNd99,sacks,1.0,,,,,
player,201911100tam,tam,SuhxNd99,tackles_combined,2,,,,,
player,201911100tam,tam,SuhxNd99,tackles_solo,2,,,,,
player,201911100tam,tam,SuhxNd99,tackles_assists,0,,,,,
player,201911100tam,tam,SuhxNd99,tackles_loss,1,,,,,
player,201911100tam,tam,SuhxNd99,qb_hits,2,,,,,
player,201911100tam,tam,SuhxNd99,fumbles_rec,0,,,,,
player,201911100tam,tam,SuhxNd99,fumbles_rec_yds,0,,,,,
player,201911100tam,tam,SuhxNd99,fumbles_rec_td,0,,,,,
player,201911100tam,tam,SuhxNd99,fumbles_forced,0,,,,,
player,201911100tam,tam,DaviLa00,def_int,0,,,,,
player,201911100tam,tam,DaviLa00,def_int_yds,0,,,,,
player,201911100tam,tam,DaviLa00,def_int_td,0,,,,,
player,201911100tam,tam,DaviLa00,def_int_long,0,,,,,
player,201911100tam,tam,DaviLa00,pass_defended,0,,,,,
player,201911100tam,tam,DaviLa00,sacks,0.0,,,,,
player,201911100tam,tam,DaviLa00,tackles_combined,8,,,,,
player,201911100tam,tam,DaviLa00,tackles_solo,6,,,,,
player,201911100tam,tam,DaviLa00,tackles_assists,2,,,,,
player,201911100tam,tam,DaviLa00,tackles_loss,1,,,,,
player,201911100tam,tam,DaviLa00,qb_hits,0,,,,,
player,201911100tam,tam,DaviLa00,fumbles_rec,1,,,,,
player,201911100tam,tam,DaviLa00,fumbles_rec_yds,0,,,,,
player,201911100tam,tam,DaviLa00,fumbles_rec_td,0,,,,,
player,201911100tam,tam,DaviLa00,fumbles_forced,1,,,,,
player,201911100tam,tam,StewM.00,def_int,0,,,,,
player,201911100tam,tam,StewM.00,def_int_yds,0,,,,,
player,201911100tam,tam,StewM.00,def_int_td,0,,,,,
player,201911100tam,tam,StewM.00,def_int_long,0,,,,,
player,201911100tam,tam,StewM.00,pass_defended,0,,,,,
player,201911100tam,tam,StewM.00,sacks,0.0,,,,,
player,201911100tam,tam,StewM.00,tackles_combined,8,,,,,
player,201911100tam,tam,StewM.00,tackles_solo,6,,,,,
player,201911100tam,tam,StewM.00,tackles_assists,2,,,,,
player,201911100tam,tam,StewM.00,tackles_loss,0,,,,,
player,201911100tam,tam,StewM.00,qb_hits,0,,,,,
player,201911100tam,tam,StewM.00,fumbles_rec,0,,,,,
player,201911100tam,tam,StewM.00,fumbles_rec_yds,0,,,,,
player,201911100tam,tam,StewM.00,fumbles_rec_td,0,,,,,
player,201911100tam,tam,StewM.00,fumbles_forced,0,,,,,
player,201911100tam,tam,WhitDe02,def_int,0,,,,,
player,201911100tam,tam,WhitDe02,def_int_yds,0,,,,,
player,201911100tam,tam,WhitDe02,def_int_td,0,,,,,
player,201911100tam,tam,WhitDe02,def_int_long,0,,,,,
player,201911100tam,tam,WhitDe02,pass_defended,0,,,,,
player,201911100tam,tam,WhitDe02,sacks,0.0,,,,,
player,201911100tam,tam,WhitDe02,tackles_combined,6,,,,,
player,201911100tam,tam,WhitDe02,tackles_solo,3,,,,,
player,201911100tam,tam,WhitDe02,tackles_assists,3,,,,,
player,201911100tam,tam,WhitDe02,tackles_loss,0,,,,,
player,201911100tam,tam,WhitDe02,qb_hits,0,,,,,
player,201911100tam,tam,WhitDe02,fumbles_rec,0,,,,,
player,201911100tam,tam,WhitDe02,fumbles_rec_yds,0,,,,,
player,201911100tam,tam,WhitDe02,fumbles_rec_td,0,,,,,
player,201911100tam,tam,WhitDe02,fumbles_forced,0,,,,,
player,201911100tam,tam,WhitJo03,def_int,0,,,,,
player,201911100tam,tam,WhitJo03,def_int_yds,0,,,,,
player,201911100tam,tam,WhitJo03,def_int_td,0,,,,,
player,201911100tam,tam,WhitJo03,def_int_long,0,,,,,
player,201911100tam,tam,WhitJo03,pass_defended,0,,,,,
player,201911100tam,tam,WhitJo03,sacks,0.0,,,,,
player,201911100tam,tam,WhitJo03,tackles_combined,6,,,,,
player,201911100tam,tam,WhitJo03,tackles_solo,4,,,,,
player,201911100tam,tam,WhitJo03,tackles_assists,2,,,,,
player,201911100tam,tam,WhitJo03,tackles_loss,1,,,,,
player,201911100tam,tam,WhitJo03,qb_hits,0,,,,,
player,201911100tam,tam,WhitJo03,fumbles_rec,0,,,,,
player,201911100tam,tam,WhitJo03,fumbles_rec_yds,0,,,,,
player,201911100tam,tam,WhitJo03,fumbles_rec_td,0,,,,,
player,201911100tam,tam,WhitJo03,fumbles_forced,0,,,,,
player,201911100tam,tam,AdamAn00,def_int,0,,,,,
player,201911100tam,tam,AdamAn00,def_int_yds,0,,,,,
player,201911100tam,tam,AdamAn00,def_int_td,0,,,,,
player,201911100tam,tam,AdamAn00,def_int_long,0,,,,,
player,201911100tam,tam,AdamAn00,pass_defended,0,,,,,
player,201911100tam,tam,AdamAn00,sacks,0.0,,,,,
player,201911100tam,tam,AdamAn00,tackles_combined,3,,,,,
player,201911100tam,tam,AdamAn00,tackles_solo,3,,,,,
player,201911100tam,tam,AdamAn00,tackles_assists,0,,,,,
player,201911100tam,tam,AdamAn00,tackles_loss,0,,,,,
player,201911100tam,tam,AdamAn00,qb_hits,0,,,,,
player,201911100tam,tam,AdamAn00,fumbles_rec,0,,,,,
player,201911100tam,tam,AdamAn00,fumbles_rec_yds,0,,,,,
player,201911100tam,tam,AdamAn00,fumbles_rec_td,0,,,,,
player,201911100tam,tam,AdamAn00,fumbles_forced,0,,,,,
player,201911100tam,tam,BuntSe00,def_int,0,,,,,
player,201911100tam,tam,BuntSe00,def_int_yds,0,,,,,
player,201911100tam,tam,BuntSe00,def_int_td,0,,,,,
player,201911100tam,tam,BuntSe00,def_int_long,0,,,,,
player,201911100tam,tam,BuntSe00,pass_defended,0,,,,,
player,201911100tam,tam,BuntSe00,sacks,0.0,,,,,
player,201911100tam,tam,BuntSe00,tackles_combined,3,,,,,
player,201911100tam,tam,BuntSe00,tackles_solo,2,,,,,
player,201911100tam,tam,BuntSe00,tackles_assists,1,,,,,
player,201911100tam,tam,BuntSe00,tackles_loss,1,,,,,
player,201911100tam,tam,BuntSe00,qb_hits,0,,,,,
player,201911100tam,tam,BuntSe00,fumbles_rec,0,,,,,
player,201911100tam,tam,BuntSe00,fumbles_rec_yds,0,,,,,
player,201911100tam,tam,BuntSe00,fumbles_rec_td,0,,,,,
player,201911100tam,tam,BuntSe00,fumbles_forced,0,,,,,
player,201911100tam,tam,PierJa99,def_int,0,,,,,
player,201911100tam,tam,PierJa99,def_int_yds,0,,,,,
player,201911100tam,tam,PierJa99,def_int_td,0,,,,,
player,201911100tam,tam,PierJa99,def_int_long,0,,,,,
player,201911100tam,tam,PierJa99,pass_defended,0,,,,,
player,201911100tam,tam,PierJa99,sacks,0.0,,,,,
player,201911100tam,tam,PierJa99,tackles_combined,3,,,,,
player,201911100tam,tam,PierJa99,tackles_solo,2,,,,,
player,201911100tam,tam,PierJa99,tackles_assists,1,,,,,
player,201911100tam,tam,PierJa99,tackles_loss,0,,,,,
player,201911100tam,tam,PierJa99,qb_hits,1,,,,,
player,201911100tam,tam,PierJa99,fumbles_rec,0,,,,,
player,201911100tam,tam,PierJa99,fumbles_rec_yds,0,,,,,
player,201911100tam,tam,PierJa99,fumbles_rec_td,0,,,,,
player,201911100tam,tam,PierJa99,fumbles_forced,0,,,,,
player,201911100tam,tam,VeaxVi00,def_int,0,,,,,
player,201911100tam,tam,VeaxVi00,def_int_yds,0,,,,,
player,201911100tam,tam,VeaxVi00,def_int_td,0,,,,,
player,201911100tam,tam,VeaxVi00,def_int_long,0,,,,,
player,201911100tam,tam,VeaxVi00,pass_defended,1,,,,,
player,201911100tam,tam,VeaxVi00,sacks,0.0,,,,,
player,201911100tam,tam,VeaxVi00,tackles_combined,3,,,,,
player,201911100tam,tam,VeaxVi00,tackles_solo,3,,,,,
player,201911100tam,tam,VeaxVi00,tackles_assists,0,,,,,
player,201911100tam,tam,VeaxVi00,tackles_loss,0,,,,,
player,201911100tam,tam,VeaxVi00,qb_hits,0,,,,,
player,201911100tam,tam,VeaxVi00,fumbles_rec,0,,,,,
player,201911100tam,tam,VeaxVi00,fumbles_rec_yds,0,,,,,
player,201911100tam,tam,VeaxVi00,fumbles_rec_td,0,,,,,
player,201911100tam,tam,VeaxVi00,fumbles_forced,0,,,,,
player,201911100tam,tam,HargVe00,def_int,0,,,,,
player,201911100tam,tam,HargVe00,def_int_yds,0,,,,,
player,201911100tam,tam,HargVe00,def_int_td,0,,,,,
player,201911100tam,tam,HargVe00,def_int_long,0,,,,,
player,201911100tam,tam,HargVe00,pass_defended,1,,,,,
player,201911100tam,tam,HargVe00,sacks,0.0,,,,,
player,201911100tam,tam,HargVe00,tackles_combined,2,,,,,
player,201911100tam,tam,HargVe00,tackles_solo,2,,,,,
player,201911100tam,tam,HargVe00,tackles_assists,0,,,,,
player,201911100tam,tam,HargVe00,tackles_loss,0,,,,,
player,201911100tam,tam,HargVe00,qb_hits,0,,,,,
player,201911100tam,tam,HargVe00,fumbles_rec,0,,,,,
player,201911100tam,tam,HargVe00,fumbles_rec_yds,0,,,,,
player,201911100tam,tam,HargVe00,fumbles_rec_td,0,,,,,
player,201911100tam,tam,HargVe00,fumbles_forced,0,,,,,
player,201911100tam,tam,SmitRy00,def_int,0,,,,,
player,201911100tam,tam,SmitRy00,def_int_yds,0,,,,,
player,201911100tam,tam,SmitRy00,def_int_td,0,,,,,
player,201911100tam,tam,SmitRy00,def_int_long,0,,,,,
player,201911100tam,tam,SmitRy00,pass_defended,0,,,,,
player,201911100tam,tam,SmitRy00,sacks,0.0,,,,,
player,201911100tam,tam,SmitRy00,tackles_combined,1,,,,,
player,201911100tam,tam,SmitRy00,tackles_solo,1,,,,,
player,201911100tam,tam,SmitRy00,tackles_assists,0,,,,,
