game,2019,14,20191208,201912080tam,clt,"Indianapolis Colts",35,tam,"Tampa Bay Buccaneers",38
player,201912080tam,clt,MackMa00,rush_long,13,,,,,
player,201912080tam,clt,MackMa00,targets,0,,,,,
player,201912080tam,clt,MackMa00,rec,0,,,,,
player,201912080tam,clt,MackMa00,rec_yds,0,,,,,
player,201912080tam,clt,MackMa00,rec_td,0,,,,,
player,201912080tam,clt,MackMa00,rec_long,0,,,,,
player,201912080tam,clt,MackMa00,fumbles,0,,,,,
player,201912080tam,clt,MackMa00,fumbles_lost,0,,,,,
player,201912080tam,clt,HineNy00,pass_cmp,0,,,,,
player,201912080tam,clt,HineNy00,pass_att,0,,,,,
player,201912080tam,clt,HineNy00,pass_yds,0,,,,,
player,201912080tam,clt,HineNy00,pass_td,0,,,,,
player,201912080tam,clt,HineNy00,pass_int,0,,,,,
player,201912080tam,clt,HineNy00,pass_sacked,0,,,,,
player,201912080tam,clt,HineNy00,pass_sacked_yds,0,,,,,
player,201912080tam,clt,HineNy00,pass_long,0,,,,,
player,201912080tam,clt,HineNy00,pass_rating,,,,,,
player,201912080tam,clt,HineNy00,rush_att,4,,,,,
player,201912080tam,clt,HineNy00,rush_yds,1,,,,,
player,201912080tam,clt,HineNy00,rush_td,0,,,,,
player,201912080tam,clt,HineNy00,rush_long,5,,,,,
player,201912080tam,clt,HineNy00,targets,5,,,,,
player,201912080tam,clt,HineNy00,rec,4,,,,,
player,201912080tam,clt,HineNy00,rec_yds,24,,,,,
player,201912080tam,clt,HineNy00,rec_td,0,,,,,
player,201912080tam,clt,HineNy00,rec_long,8,,,,,
player,201912080tam,clt,HineNy00,fumbles,1,,,,,
player,201912080tam,clt,HineNy00,fumbles_lost,1,,,,,
player,201912080tam,clt,WilkJo01,pass_cmp,0,,,,,
player,201912080tam,clt,WilkJo01,pass_att,0,,,,,
player,201912080tam,clt,WilkJo01,pass_yds,0,,,,,
player,201912080tam,clt,WilkJo01,pass_td,0,,,,,
player,201912080tam,clt,WilkJo01,pass_int,0,,,,,
player,201912080tam,clt,WilkJo01,pass_sacked,0,,,,,
player,201912080tam,clt,WilkJo01,pass_sacked_yds,0,,,,,
player,201912080tam,clt,WilkJo01,pass_long,0,,,,,
player,201912080tam,clt,WilkJo01,pass_rating,,,,,,
player,201912080tam,clt,WilkJo01,rush_att,1,,,,,
player,201912080tam,clt,WilkJo01,rush_yds,1,,,,,
player,201912080tam,clt,WilkJo01,rush_td,0,,,,,
player,201912080tam,clt,WilkJo01,rush_long,1,,,,,
player,201912080tam,clt,WilkJo01,targets,0,,,,,
player,201912080tam,clt,WilkJo01,rec,0,,,,,
player,201912080tam,clt,WilkJo01,rec_yds,0,,,,,
player,201912080tam,clt,WilkJo01,rec_td,0,,,,,
player,201912080tam,clt,WilkJo01,rec_long,0,,,,,
player,201912080tam,clt,WilkJo01,fumbles,0,,,,,
player,201912080tam,clt,WilkJo01,fumbles_lost,0,,,,,
player,201912080tam,clt,JohnMa07,pass_cmp,0,,,,,
player,201912080tam,clt,JohnMa07,pass_att,0,,,,,
player,201912080tam,clt,JohnMa07,pass_yds,0,,,,,
player,201912080tam,clt,JohnMa07,pass_td,0,,,,,
player,201912080tam,clt,JohnMa07,pass_int,0,,,,,
player,201912080tam,clt,JohnMa07,pass_sacked,0,,,,,
player,201912080tam,clt,JohnMa07,pass_sacked_yds,0,,,,,
player,201912080tam,clt,JohnMa07,pass_long,0,,,,,
player,201912080tam,clt,JohnMa07,pass_rating,,,,,,
player,201912080tam,clt,JohnMa07,rush_att,0,,,,,
player,201912080tam,clt,JohnMa07,rush_yds,0,,,,,
player,201912080tam,clt,JohnMa07,rush_td,0,,,,,
player,201912080tam,clt,JohnMa07,rush_long,0,,,,,
player,201912080tam,clt,JohnMa07,targets,7,,,,,
player,201912080tam,clt,JohnMa07,rec,3,,,,,
player,201912080tam,clt,JohnMa07,rec_yds,105,,,,,
player,201912080tam,clt,JohnMa07,rec_td,1,,,,,
player,201912080tam,clt,JohnMa07,rec_long,50,,,,,
player,201912080tam,clt,JohnMa07,fumbles,0,,,,,
player,201912080tam,clt,JohnMa07,fumbles_lost,0,,,,,
player,201912080tam,clt,PascZa00,pass_cmp,0,,,,,
player,201912080tam,clt,PascZa00,pass_att,0,,,,,
player,201912080tam,clt,PascZa00,pass_yds,0,,,,,
player,201912080tam,clt,PascZa00,pass_td,0,,,,,
player,201912080tam,clt,PascZa00,pass_int,0,,,,,
player,201912080tam,clt,PascZa00,pass_sacked,0,,,,,
player,201912080tam,clt,PascZa00,pass_sacked_yds,0,,,,,
player,201912080tam,clt,PascZa00,pass_long,0,,,,,
player,201912080tam,clt,PascZa00,pass_rating,,,,,,
player,201912080tam,clt,PascZa00,rush_att,0,,,,,
player,201912080tam,clt,PascZa00,rush_yds,0,,,,,
player,201912080tam,clt,PascZa00,rush_td,0,,,,,
player,201912080tam,clt,PascZa00,rush_long,0,,,,,
player,201912080tam,clt,PascZa00,targets,9,,,,,
player,201912080tam,clt,PascZa00,rec,5,,,,,
player,201912080tam,clt,PascZa00,rec_yds,74,,,,,
player,201912080tam,clt,PascZa00,rec_td,1,,,,,
player,201912080tam,clt,PascZa00,rec_long,37,,,,,
player,201912080tam,clt,PascZa00,fumbles,0,,,,,
player,201912080tam,clt,PascZa00,fumbles_lost,0,,,,,
player,201912080tam,clt,DoylJa00,pass_cmp,0,,,,,
player,201912080tam,clt,DoylJa00,pass_att,0,,,,,
player,201912080tam,clt,DoylJa00,pass_yds,0,,,,,
player,201912080tam,clt,DoylJa00,pass_td,0,,,,,
player,201912080tam,clt,DoylJa00,pass_int,0,,,,,
player,201912080tam,clt,DoylJa00,pass_sacked,0,,,,,
player,201912080tam,clt,DoylJa00,pass_sacked_yds,0,,,,,
player,201912080tam,clt,DoylJa00,pass_long,0,,,,,
player,201912080tam,clt,DoylJa00,pass_rating,,,,,,
player,201912080tam,clt,DoylJa00,rush_att,0,,,,,
player,201912080tam,clt,DoylJa00,rush_yds,0,,,,,
player,201912080tam,clt,DoylJa00,rush_td,0,,,,,
player,201912080tam,clt,DoylJa00,rush_long,0,,,,,
player,201912080tam,clt,DoylJa00,targets,6,,,,,
player,201912080tam,clt,DoylJa00,rec,2,,,,,
player,201912080tam,clt,DoylJa00,rec_yds,27,,,,,
player,201912080tam,clt,DoylJa00,rec_td,0,,,,,
player,201912080tam,clt,DoylJa00,rec_long,18,,,,,
player,201912080tam,clt,DoylJa00,fumbles,0,,,,,
player,201912080tam,clt,DoylJa00,fumbles_lost,0,,,,,
player,201912080tam,clt,CampPa00,pass_cmp,0,,,,,
player,201912080tam,clt,CampPa00,pass_att,0,,,,,
player,201912080tam,clt,CampPa00,pass_yds,0,,,,,
player,201912080tam,clt,CampPa00,pass_td,0,,,,,
player,201912080tam,clt,CampPa00,pass_int,0,,,,,
player,201912080tam,clt,CampPa00,pass_sacked,0,,,,,
player,201912080tam,clt,CampPa00,pass_sacked_yds,0,,,,,
player,201912080tam,clt,CampPa00,pass_long,0,,,,,
player,201912080tam,clt,CampPa00,pass_rating,,,,,,
player,201912080tam,clt,CampPa00,rush_att,0,,,,,
player,201912080tam,clt,CampPa00,rush_yds,0,,,,,
player,201912080tam,clt,CampPa00,rush_td,0,,,,,
player,201912080tam,clt,CampPa00,rush_long,0,,,,,
player,201912080tam,clt,CampPa00,targets,5,,,,,
player,201912080tam,clt,CampPa00,rec,3,,,,,
player,201912080tam,clt,CampPa00,rec_yds,12,,,,,
player,201912080tam,clt,CampPa00,rec_td,0,,,,,
player,201912080tam,clt,CampPa00,rec_long,9,,,,,
player,201912080tam,clt,CampPa00,fumbles,0,,,,,
player,201912080tam,clt,CampPa00,fumbles_lost,0,,,,,
player,201912080tam,clt,AlieMo00,pass_cmp,0,,,,,
player,201912080tam,clt,AlieMo00,pass_att,0,,,,,
player,201912080tam,clt,AlieMo00,pass_yds,0,,,,,
player,201912080tam,clt,AlieMo00,pass_td,0,,,,,
player,201912080tam,clt,AlieMo00,pass_int,0,,,,,
player,201912080tam,clt,AlieMo00,pass_sacked,0,,,,,
player,201912080tam,clt,AlieMo00,pass_sacked_yds,0,,,,,
player,201912080tam,clt,AlieMo00,pass_long,0,,,,,
player,201912080tam,clt,AlieMo00,pass_rating,,,,,,
player,201912080tam,clt,AlieMo00,rush_att,0,,,,,
player,201912080tam,clt,AlieMo00,rush_yds,0,,,,,
player,201912080tam,clt,AlieMo00,rush_td,0,,,,,
player,201912080tam,clt,AlieMo00,rush_long,0,,,,,
player,201912080tam,clt,AlieMo00,targets,1,,,,,
player,201912080tam,clt,AlieMo00,rec,1,,,,,
player,201912080tam,clt,AlieMo00,rec_yds,8,,,,,
player,201912080tam,clt,AlieMo00,rec_td,0,,,,,
player,201912080tam,clt,AlieMo00,rec_long,8,,,,,
player,201912080tam,clt,AlieMo00,fumbles,0,,,,,
player,201912080tam,clt,AlieMo00,fumbles_lost,0,,,,,
player,201912080tam,clt,TravRo00,pass_cmp,0,,,,,
player,201912080tam,clt,TravRo00,pass_att,0,,,,,
player,201912080tam,clt,TravRo00,pass_yds,0,,,,,
player,201912080tam,clt,TravRo00,pass_td,0,,,,,
player,201912080tam,clt,TravRo00,pass_int,0,,,,,
player,201912080tam,clt,TravRo00,pass_sacked,0,,,,,
player,201912080tam,clt,TravRo00,pass_sacked_yds,0,,,,,
player,201912080tam,clt,TravRo00,pass_long,0,,,,,
player,201912080tam,clt,TravRo00,pass_rating,,,,,,
player,201912080tam,clt,TravRo00,rush_att,0,,,,,
player,201912080tam,clt,TravRo00,rush_yds,0,,,,,
player,201912080tam,clt,TravRo00,rush_td,0,,,,,
player,201912080tam,clt,TravRo00,rush_long,0,,,,,
player,201912080tam,clt,TravRo00,targets,1,,,,,
player,201912080tam,clt,TravRo00,rec,1,,,,,
player,201912080tam,clt,TravRo00,rec_yds,1,,,,,
player,201912080tam,clt,TravRo00,rec_td,0,,,,,
player,201912080tam,clt,TravRo00,rec_long,1,,,,,
player,201912080tam,clt,TravRo00,fumbles,0,,,,,
player,201912080tam,clt,TravRo00,fumbles_lost,0,,,,,
player,201912080tam,clt,WillCh05,pass_cmp,0,,,,,
player,201912080tam,clt,WillCh05,pass_att,0,,,,,
player,201912080tam,clt,WillCh05,pass_yds,0,,,,,
player,201912080tam,clt,WillCh05,pass_td,0,,,,,
player,201912080tam,clt,WillCh05,pass_int,0,,,,,
player,201912080tam,clt,WillCh05,pass_sacked,0,,,,,
player,201912080tam,clt,WillCh05,pass_sacked_yds,0,,,,,
player,201912080tam,clt,WillCh05,pass_long,0,,,,,
player,201912080tam,clt,WillCh05,pass_rating,,,,,,
player,201912080tam,clt,WillCh05,rush_att,0,,,,,
player,201912080tam,clt,WillCh05,rush_yds,0,,,,,
player,201912080tam,clt,WillCh05,rush_td,0,,,,,
player,201912080tam,clt,WillCh05,rush_long,0,,,,,
player,201912080tam,clt,WillCh05,targets,1,,,,,
player,201912080tam,clt,WillCh05,rec,0,,,,,
player,201912080tam,clt,WillCh05,rec_yds,0,,,,,
player,201912080tam,clt,WillCh05,rec_td,0,,,,,
player,201912080tam,clt,WillCh05,rec_long,0,,,,,
player,201912080tam,clt,WillCh05,fumbles,0,,,,,
player,201912080tam,clt,WillCh05,fumbles_lost,0,,,,,
player,201912080tam,tam,WinsJa00,pass_cmp,33,,,,,
player,201912080tam,tam,WinsJa00,pass_att,45,,,,,
player,201912080tam,tam,WinsJa00,pass_yds,456,,,,,
player,201912080tam,tam,WinsJa00,pass_td,4,,,,,
player,201912080tam,tam,WinsJa00,pass_int,3,,,,,
player,201912080tam,tam,WinsJa00,pass_sacked,1,,,,,
player,201912080tam,tam,WinsJa00,pass_sacked_yds,7,,,,,
player,201912080tam,tam,WinsJa00,pass_long,61,,,,,
player,201912080tam,tam,WinsJa00,pass_rating,107.3,,,,,
player,201912080tam,tam,WinsJa00,rush_att,6,,,,,
player,201912080tam,tam,WinsJa00,rush_yds,5,,,,,
player,201912080tam,tam,WinsJa00,rush_td,1,,,,,
player,201912080tam,tam,WinsJa00,rush_long,5,,,,,
player,201912080tam,tam,WinsJa00,targets,0,,,,,
player,201912080tam,tam,WinsJa00,rec,0,,,,,
player,201912080tam,tam,WinsJa00,rec_yds,0,,,,,
player,201912080tam,tam,WinsJa00,rec_td,0,,,,,
player,201912080tam,tam,WinsJa00,rec_long,0,,,,,
player,201912080tam,tam,WinsJa00,fumbles,0,,,,,
player,201912080tam,tam,WinsJa00,fumbles_lost,0,,,,,
player,201912080tam,tam,GrifRy01,pass_cmp,2,,,,,
player,201912080tam,tam,GrifRy01,pass_att,4,,,,,
player,201912080tam,tam,GrifRy01,pass_yds,18,,,,,
player,201912080tam,tam,GrifRy01,pass_td,0,,,,,
player,201912080tam,tam,GrifRy01,pass_int,0,,,,,
player,201912080tam,tam,GrifRy01,pass_sacked,0,,,,,
player,201912080tam,tam,GrifRy01,pass_sacked_yds,0,,,,,
player,201912080tam,tam,GrifRy01,pass_long,13,,,,,
player,201912080tam,tam,GrifRy01,pass_rating,62.5,,,,,
player,201912080tam,tam,GrifRy01,rush_att,0,,,,,
player,201912080tam,tam,GrifRy01,rush_yds,0,,,,,
player,201912080tam,tam,GrifRy01,rush_td,0,,,,,
player,201912080tam,tam,GrifRy01,rush_long,0,,,,,
player,201912080tam,tam,GrifRy01,targets,0,,,,,
player,201912080tam,tam,GrifRy01,rec,0,,,,,
player,201912080tam,tam,GrifRy01,rec_yds,0,,,,,
player,201912080tam,tam,GrifRy01,rec_td,0,,,,,
player,201912080tam,tam,GrifRy01,rec_long,0,,,,,
player,201912080tam,tam,GrifRy01,fumbles,0,,,,,
player,201912080tam,tam,GrifRy01,fumbles_lost,0,,,,,
player,201912080tam,tam,JoneRo01,pass_cmp,0,,,,,
player,201912080tam,tam,JoneRo01,pass_att,0,,,,,
player,201912080tam,tam,JoneRo01,pass_yds,0,,,,,
player,201912080tam,tam,JoneRo01,pass_td,0,,,,,
player,201912080tam,tam,JoneRo01,pass_int,0,,,,,
player,201912080tam,tam,JoneRo01,pass_sacked,0,,,,,
player,201912080tam,tam,JoneRo01,pass_sacked_yds,0,,,,,
player,201912080tam,tam,JoneRo01,pass_long,0,,,,,
player,201912080tam,tam,JoneRo01,pass_rating,,,,,,
player,201912080tam,tam,JoneRo01,rush_att,11,,,,,
player,201912080tam,tam,JoneRo01,rush_yds,36,,,,,
player,201912080tam,tam,JoneRo01,rush_td,0,,,,,
player,201912080tam,tam,JoneRo01,rush_long,10,,,,,
player,201912080tam,tam,JoneRo01,targets,5,,,,,
player,201912080tam,tam,JoneRo01,rec,4,,,,,
player,201912080tam,tam,JoneRo01,rec_yds,23,,,,,
player,201912080tam,tam,JoneRo01,rec_td,0,,,,,
player,201912080tam,tam,JoneRo01,rec_long,9,,,,,
player,201912080tam,tam,JoneRo01,fumbles,0,,,,,
player,201912080tam,tam,JoneRo01,fumbles_lost,0,,,,,
player,201912080tam,tam,BarbPe01,pass_cmp,0,,,,,
player,201912080tam,tam,BarbPe01,pass_att,0,,,,,
player,201912080tam,tam,BarbPe01,pass_yds,0,,,,,
player,201912080tam,tam,BarbPe01,pass_td,0,,,,,
player,201912080tam,tam,BarbPe01,pass_int,0,,,,,
player,201912080tam,tam,BarbPe01,pass_sacked,0,,,,,
player,201912080tam,tam,BarbPe01,pass_sacked_yds,0,,,,,
player,201912080tam,tam,BarbPe01,pass_long,0,,,,,
player,201912080tam,tam,BarbPe01,pass_rating,,,,,,
player,201912080tam,tam,BarbPe01,rush_att,11,,,,,
player,201912080tam,tam,BarbPe01,rush_yds,34,,,,,
player,201912080tam,tam,BarbPe01,rush_td,0,,,,,
player,201912080tam,tam,BarbPe01,rush_long,11,,,,,
player,201912080tam,tam,BarbPe01,targets,2,,,,,
player,201912080tam,tam,BarbPe01,rec,2,,,,,
player,201912080tam,tam,BarbPe01,rec_yds,19,,,,,
player,201912080tam,tam,BarbPe01,rec_td,0,,,,,
player,201912080tam,tam,BarbPe01,rec_long,16,,,,,
player,201912080tam,tam,BarbPe01,fumbles,0,,,,,
player,201912080tam,tam,BarbPe01,fumbles_lost,0,,,,,
player,201912080tam,tam,GodwCh00,pass_cmp,0,,,,,
player,201912080tam,tam,GodwCh00,pass_att,0,,,,,
player,201912080tam,tam,GodwCh00,pass_yds,0,,,,,
player,201912080tam,tam,GodwCh00,pass_td,0,,,,,
player,201912080tam,tam,GodwCh00,pass_int,0,,,,,
player,201912080tam,tam,GodwCh00,pass_sacked,0,,,,,
player,201912080tam,tam,GodwCh00,pass_sacked_yds,0,,,,,
player,201912080tam,tam,GodwCh00,pass_long,0,,,,,
player,201912080tam,tam,GodwCh00,pass_rating,,,,,,
player,201912080tam,tam,GodwCh00,rush_att,0,,,,,
player,201912080tam,tam,GodwCh00,rush_yds,0,,,,,
player,201912080tam,tam,GodwCh00,rush_td,0,,,,,
player,201912080tam,tam,GodwCh00,rush_long,0,,,,,
player,201912080tam,tam,GodwCh00,targets,9,,,,,
player,201912080tam,tam,GodwCh00,rec,7,,,,,
player,201912080tam,tam,GodwCh00,rec_yds,91,,,,,
player,201912080tam,tam,GodwCh00,rec_td,0,,,,,
player,201912080tam,tam,GodwCh00,rec_long,28,,,,,
player,201912080tam,tam,GodwCh00,fumbles,0,,,,,
player,201912080tam,tam,GodwCh00,fumbles_lost,0,,,,,
player,201912080tam,tam,HowaO.00,pass_cmp,0,,,,,
player,201912080tam,tam,HowaO.00,pass_att,0,,,,,
player,201912080tam,tam,HowaO.00,pass_yds,0,,,,,
player,201912080tam,tam,HowaO.00,pass_td,0,,,,,
player,201912080tam,tam,HowaO.00,pass_int,0,,,,,
player,201912080tam,tam,HowaO.00,pass_sacked,0,,,,,
player,201912080tam,tam,HowaO.00,pass_sacked_yds,0,,,,,
player,201912080tam,tam,HowaO.00,pass_long,0,,,,,
player,201912080tam,tam,HowaO.00,pass_rating,,,,,,
player,201912080tam,tam,HowaO.00,rush_att,0,,,,,
player,201912080tam,tam,HowaO.00,rush_yds,0,,,,,
player,201912080tam,tam,HowaO.00,rush_td,0,,,,,
player,201912080tam,tam,HowaO.00,rush_long,0,,,,,
player,201912080tam,tam,HowaO.00,targets,5,,,,,
player,201912080tam,tam,HowaO.00,rec,4,,,,,
player,201912080tam,tam,HowaO.00,rec_yds,73,,,,,
player,201912080tam,tam,HowaO.00,rec_td,0,,,,,
player,201912080tam,tam,HowaO.00,rec_long,33,,,,,
player,201912080tam,tam,HowaO.00,fumbles,0,,,,,
player,201912080tam,tam,HowaO.00,fumbles_lost,0,,,,,
player,201912080tam,tam,PerrBr02,pass_cmp,0,,,,,
player,201912080tam,tam,PerrBr02,pass_att,0,,,,,
player,201912080tam,tam,PerrBr02,pass_yds,0,,,,,
player,201912080tam,tam,PerrBr02,pass_td,0,,,,,
player,201912080tam,tam,PerrBr02,pass_int,0,,,,,
player,201912080tam,tam,PerrBr02,pass_sacked,0,,,,,
player,201912080tam,tam,PerrBr02,pass_sacked_yds,0,,,,,
player,201912080tam,tam,PerrBr02,pass_long,0,,,,,
player,201912080tam,tam,PerrBr02,pass_rating,,,,,,
player,201912080tam,tam,PerrBr02,rush_att,0,,,,,
player,201912080tam,tam,PerrBr02,rush_yds,0,,,,,
player,201912080tam,tam,PerrBr02,rush_td,0,,,,,
player,201912080tam,tam,PerrBr02,rush_long,0,,,,,
player,201912080tam,tam,PerrBr02,targets,5,,,,,
player,201912080tam,tam,PerrBr02,rec,3,,,,,
player,201912080tam,tam,PerrBr02,rec_yds,70,,,,,
player,201912080tam,tam,PerrBr02,rec_td,1,,,,,
player,201912080tam,tam,PerrBr02,rec_long,31,,,,,
player,201912080tam,tam,PerrBr02,fumbles,0,,,,,
player,201912080tam,tam,PerrBr02,fumbles_lost,0,,,,,
player,201912080tam,tam,EvanMi00,pass_cmp,0,,,,,
player,201912080tam,tam,EvanMi00,pass_att,0,,,,,
player,201912080tam,tam,EvanMi00,pass_yds,0,,,,,
player,201912080tam,tam,EvanMi00,pass_td,0,,,,,
player,201912080tam,tam,EvanMi00,pass_int,0,,,,,
player,201912080tam,tam,EvanMi00,pass_sacked,0,,,,,
player,201912080tam,tam,EvanMi00,pass_sacked_yds,0,,,,,
player,201912080tam,tam,EvanMi00,pass_long,0,,,,,
player,201912080tam,tam,EvanMi00,pass_rating,,,,,,
player,201912080tam,tam,EvanMi00,rush_att,0,,,,,
player,201912080tam,tam,EvanMi00,rush_yds,0,,,,,
player,201912080tam,tam,EvanMi00,rush_td,0,,,,,
player,201912080tam,tam,EvanMi00,rush_long,0,,,,,
player,201912080tam,tam,EvanMi00,targets,2,,,,,
player,201912080tam,tam,EvanMi00,rec,1,,,,,
player,201912080tam,tam,EvanMi00,rec_yds,61,,,,,
player,201912080tam,tam,EvanMi00,rec_td,1,,,,,
player,201912080tam,tam,EvanMi00,rec_long,61,,,,,
player,201912080tam,tam,EvanMi00,fumbles,0,,,,,
player,201912080tam,tam,EvanMi00,fumbles_lost,0,,,,,
player,201912080tam,tam,WatsJu01,pass_cmp,0,,,,,
player,201912080tam,tam,WatsJu01,pass_att,0,,,,,
player,201912080tam,tam,WatsJu01,pass_yds,0,,,,,
player,201912080tam,tam,WatsJu01,pass_td,0,,,,,
player,201912080tam,tam,WatsJu01,pass_int,0,,,,,
player,201912080tam,tam,WatsJu01,pass_sacked,0,,,,,
player,201912080tam,tam,WatsJu01,pass_sacked_yds,0,,,,,
player,201912080tam,tam,WatsJu01,pass_long,0,,,,,
player,201912080tam,tam,WatsJu01,pass_rating,,,,,,
player,201912080tam,tam,WatsJu01,rush_att,0,,,,,
player,201912080tam,tam,WatsJu01,rush_yds,0,,,,,
player,201912080tam,tam,WatsJu01,rush_td,0,,,,,
player,201912080tam,tam,WatsJu01,rush_long,0,,,,,
player,201912080tam,tam,WatsJu01,targets,8,,,,,
player,201912080tam,tam,WatsJu01,rec,5,,,,,
player,201912080tam,tam,WatsJu01,rec_yds,59,,,,,
player,201912080tam,tam,WatsJu01,rec_td,1,,,,,
player,201912080tam,tam,WatsJu01,rec_long,17,,,,,
player,201912080tam,tam,WatsJu01,fumbles,0,,,,,
player,201912080tam,tam,WatsJu01,fumbles_lost,0,,,,,
player,201912080tam,tam,OgunDa00,pass_cmp,0,,,,,
player,201912080tam,tam,OgunDa00,pass_att,0,,,,,
player,201912080tam,tam,OgunDa00,pass_yds,0,,,,,
player,201912080tam,tam,OgunDa00,pass_td,0,,,,,
player,201912080tam,tam,OgunDa00,pass_int,0,,,,,
player,201912080tam,tam,OgunDa00,pass_sacked,0,,,,,
player,201912080tam,tam,OgunDa00,pass_sacked_yds,0,,,,,
player,201912080tam,tam,OgunDa00,pass_long,0,,,,,
player,201912080tam,tam,OgunDa00,pass_rating,,,,,,
player,201912080tam,tam,OgunDa00,rush_att,0,,,,,
player,201912080tam,tam,OgunDa00,rush_yds,0,,,,,
player,201912080tam,tam,OgunDa00,rush_td,0,,,,,
player,201912080tam,tam,OgunDa00,rush_long,0,,,,,
player,201912080tam,tam,OgunDa00,targets,5,,,,,
player,201912080tam,tam,OgunDa00,rec,5,,,,,
player,201912080tam,tam,OgunDa00,rec_yds,48,,,,,
player,201912080tam,tam,OgunDa00,rec_td,0,,,,,
player,201912080tam,tam,OgunDa00,rec_long,17,,,,,
player,201912080tam,tam,OgunDa00,fumbles,1,,,,,
player,201912080tam,tam,OgunDa00,fumbles_lost,1,,,,,
player,201912080tam,tam,BratCa00,pass_cmp,0,,,,,
player,201912080tam,tam,BratCa00,pass_att,0,,,,,
player,201912080tam,tam,BratCa00,pass_yds,0,,,,,
player,201912080tam,tam,BratCa00,pass_td,0,,,,,
player,201912080tam,tam,BratCa00,pass_int,0,,,,,
player,201912080tam,tam,BratCa00,pass_sacked,0,,,,,
player,201912080tam,tam,BratCa00,pass_sacked_yds,0,,,,,
player,201912080tam,tam,BratCa00,pass_long,0,,,,,
player,201912080tam,tam,BratCa00,pass_rating,,,,,,
player,201912080tam,tam,BratCa00,rush_att,0,,,,,
player,201912080tam,tam,BratCa00,rush_yds,0,,,,,
player,201912080tam,tam,BratCa00,rush_td,0,,,,,
player,201912080tam,tam,BratCa00,rush_long,0,,,,,
player,201912080tam,tam,BratCa00,targets,4,,,,,
player,201912080tam,tam,BratCa00,rec,4,,,,,
