game,2019,3,20190922,201909220kan,rav,"Baltimore Ravens",28,kan,"Kansas City Chiefs",33
player,201909220kan,rav,JudoMa00,tackles_loss,1,,,,,
player,201909220kan,rav,JudoMa00,qb_hits,4,,,,,
player,201909220kan,rav,JudoMa00,fumbles_rec,0,,,,,
player,201909220kan,rav,JudoMa00,fumbles_rec_yds,0,,,,,
player,201909220kan,rav,JudoMa00,fumbles_rec_td,0,,,,,
player,201909220kan,rav,JudoMa00,fumbles_forced,0,,,,,
player,201909220kan,rav,JeffTo00,def_int,0,,,,,
player,201909220kan,rav,JeffTo00,def_int_yds,0,,,,,
player,201909220kan,rav,JeffTo00,def_int_td,0,,,,,
player,201909220kan,rav,JeffTo00,def_int_long,0,,,,,
player,201909220kan,rav,JeffTo00,pass_defended,0,,,,,
player,201909220kan,rav,JeffTo00,sacks,0.0,,,,,
player,201909220kan,rav,JeffTo00,tackles_combined,7,,,,,
player,201909220kan,rav,JeffTo00,tackles_solo,6,,,,,
player,201909220kan,rav,JeffTo00,tackles_assists,1,,,,,
player,201909220kan,rav,JeffTo00,tackles_loss,0,,,,,
player,201909220kan,rav,JeffTo00,qb_hits,0,,,,,
player,201909220kan,rav,JeffTo00,fumbles_rec,0,,,,,
player,201909220kan,rav,JeffTo00,fumbles_rec_yds,0,,,,,
player,201909220kan,rav,JeffTo00,fumbles_rec_td,0,,,,,
player,201909220kan,rav,JeffTo00,fumbles_forced,0,,,,,
player,201909220kan,rav,OnwuPa00,def_int,0,,,,,
player,201909220kan,rav,OnwuPa00,def_int_yds,0,,,,,
player,201909220kan,rav,OnwuPa00,def_int_td,0,,,,,
player,201909220kan,rav,OnwuPa00,def_int_long,0,,,,,
player,201909220kan,rav,OnwuPa00,pass_defended,0,,,,,
player,201909220kan,rav,OnwuPa00,sacks,0.0,,,,,
player,201909220kan,rav,OnwuPa00,tackles_combined,7,,,,,
player,201909220kan,rav,OnwuPa00,tackles_solo,6,,,,,
player,201909220kan,rav,OnwuPa00,tackles_assists,1,,,,,
player,201909220kan,rav,OnwuPa00,tackles_loss,0,,,,,
player,201909220kan,rav,OnwuPa00,qb_hits,1,,,,,
player,201909220kan,rav,OnwuPa00,fumbles_rec,0,,,,,
player,201909220kan,rav,OnwuPa00,fumbles_rec_yds,0,,,,,
player,201909220kan,rav,OnwuPa00,fumbles_rec_td,0,,,,,
player,201909220kan,rav,OnwuPa00,fumbles_forced,0,,,,,
player,201909220kan,rav,YounKe03,def_int,0,,,,,
player,201909220kan,rav,YounKe03,def_int_yds,0,,,,,
player,201909220kan,rav,YounKe03,def_int_td,0,,,,,
player,201909220kan,rav,YounKe03,def_int_long,0,,,,,
player,201909220kan,rav,YounKe03,pass_defended,0,,,,,
player,201909220kan,rav,YounKe03,sacks,0.0,,,,,
player,201909220kan,rav,YounKe03,tackles_combined,7,,,,,
player,201909220kan,rav,YounKe03,tackles_solo,6,,,,,
player,201909220kan,rav,YounKe03,tackles_assists,1,,,,,
player,201909220kan,rav,YounKe03,tackles_loss,2,,,,,
player,201909220kan,rav,YounKe03,qb_hits,0,,,,,
player,201909220kan,rav,YounKe03,fumbles_rec,0,,,,,
player,201909220kan,rav,YounKe03,fumbles_rec_yds,0,,,,,
player,201909220kan,rav,YounKe03,fumbles_rec_td,0,,,,,
player,201909220kan,rav,YounKe03,fumbles_forced,1,,,,,
player,201909220kan,rav,ClarCh00,def_int,0,,,,,
player,201909220kan,rav,ClarCh00,def_int_yds,0,,,,,
player,201909220kan,rav,ClarCh00,def_int_td,0,,,,,
player,201909220kan,rav,ClarCh00,def_int_long,0,,,,,
player,201909220kan,rav,ClarCh00,pass_defended,0,,,,,
player,201909220kan,rav,ClarCh00,sacks,0.0,,,,,
player,201909220kan,rav,ClarCh00,tackles_combined,6,,,,,
player,201909220kan,rav,ClarCh00,tackles_solo,5,,,,,
player,201909220kan,rav,ClarCh00,tackles_assists,1,,,,,
player,201909220kan,rav,ClarCh00,tackles_loss,0,,,,,
player,201909220kan,rav,ClarCh00,qb_hits,0,,,,,
player,201909220kan,rav,ClarCh00,fumbles_rec,0,,,,,
player,201909220kan,rav,ClarCh00,fumbles_rec_yds,0,,,,,
player,201909220kan,rav,ClarCh00,fumbles_rec_td,0,,,,,
player,201909220kan,rav,ClarCh00,fumbles_forced,0,,,,,
player,201909220kan,rav,HumpMa00,def_int,0,,,,,
player,201909220kan,rav,HumpMa00,def_int_yds,0,,,,,
player,201909220kan,rav,HumpMa00,def_int_td,0,,,,,
player,201909220kan,rav,HumpMa00,def_int_long,0,,,,,
player,201909220kan,rav,HumpMa00,pass_defended,0,,,,,
player,201909220kan,rav,HumpMa00,sacks,0.0,,,,,
player,201909220kan,rav,HumpMa00,tackles_combined,5,,,,,
player,201909220kan,rav,HumpMa00,tackles_solo,3,,,,,
player,201909220kan,rav,HumpMa00,tackles_assists,2,,,,,
player,201909220kan,rav,HumpMa00,tackles_loss,0,,,,,
player,201909220kan,rav,HumpMa00,qb_hits,0,,,,,
player,201909220kan,rav,HumpMa00,fumbles_rec,0,,,,,
player,201909220kan,rav,HumpMa00,fumbles_rec_yds,0,,,,,
player,201909220kan,rav,HumpMa00,fumbles_rec_td,0,,,,,
player,201909220kan,rav,HumpMa00,fumbles_forced,1,,,,,
player,201909220kan,rav,ThomEa99,def_int,0,,,,,
player,201909220kan,rav,ThomEa99,def_int_yds,0,,,,,
player,201909220kan,rav,ThomEa99,def_int_td,0,,,,,
player,201909220kan,rav,ThomEa99,def_int_long,0,,,,,
player,201909220kan,rav,ThomEa99,pass_defended,0,,,,,
player,201909220kan,rav,ThomEa99,sacks,0.0,,,,,
player,201909220kan,rav,ThomEa99,tackles_combined,5,,,,,
player,201909220kan,rav,ThomEa99,tackles_solo,2,,,,,
player,201909220kan,rav,ThomEa99,tackles_assists,3,,,,,
player,201909220kan,rav,ThomEa99,tackles_loss,0,,,,,
player,201909220kan,rav,ThomEa99,qb_hits,0,,,,,
player,201909220kan,rav,ThomEa99,fumbles_rec,0,,,,,
player,201909220kan,rav,ThomEa99,fumbles_rec_yds,0,,,,,
player,201909220kan,rav,ThomEa99,fumbles_rec_td,0,,,,,
player,201909220kan,rav,ThomEa99,fumbles_forced,0,,,,,
player,201909220kan,rav,CarrBr99,def_int,0,,,,,
player,201909220kan,rav,CarrBr99,def_int_yds,0,,,,,
player,201909220kan,rav,CarrBr99,def_int_td,0,,,,,
player,201909220kan,rav,CarrBr99,def_int_long,0,,,,,
player,201909220kan,rav,CarrBr99,pass_defended,1,,,,,
player,201909220kan,rav,CarrBr99,sacks,0.0,,,,,
player,201909220kan,rav,CarrBr99,tackles_combined,4,,,,,
player,201909220kan,rav,CarrBr99,tackles_solo,3,,,,,
player,201909220kan,rav,CarrBr99,tackles_assists,1,,,,,
player,201909220kan,rav,CarrBr99,tackles_loss,0,,,,,
player,201909220kan,rav,CarrBr99,qb_hits,1,,,,,
player,201909220kan,rav,CarrBr99,fumbles_rec,0,,,,,
player,201909220kan,rav,CarrBr99,fumbles_rec_yds,0,,,,,
player,201909220kan,rav,CarrBr99,fumbles_rec_td,0,,,,,
player,201909220kan,rav,CarrBr99,fumbles_forced,0,,,,,
player,201909220kan,rav,PierMi00,def_int,0,,,,,
player,201909220kan,rav,PierMi00,def_int_yds,0,,,,,
player,201909220kan,rav,PierMi00,def_int_td,0,,,,,
player,201909220kan,rav,PierMi00,def_int_long,0,,,,,
player,201909220kan,rav,PierMi00,pass_defended,0,,,,,
player,201909220kan,rav,PierMi00,sacks,0.0,,,,,
player,201909220kan,rav,PierMi00,tackles_combined,4,,,,,
player,201909220kan,rav,PierMi00,tackles_solo,3,,,,,
player,201909220kan,rav,PierMi00,tackles_assists,1,,,,,
player,201909220kan,rav,PierMi00,tackles_loss,0,,,,,
player,201909220kan,rav,PierMi00,qb_hits,0,,,,,
player,201909220kan,rav,PierMi00,fumbles_rec,0,,,,,
player,201909220kan,rav,PierMi00,fumbles_rec_yds,0,,,,,
player,201909220kan,rav,PierMi00,fumbles_rec_td,0,,,,,
player,201909220kan,rav,PierMi00,fumbles_forced,0,,,,,
player,201909220kan,rav,CanaMa00,def_int,0,,,,,
player,201909220kan,rav,CanaMa00,def_int_yds,0,,,,,
player,201909220kan,rav,CanaMa00,def_int_td,0,,,,,
player,201909220kan,rav,CanaMa00,def_int_long,0,,,,,
player,201909220kan,rav,CanaMa00,pass_defended,0,,,,,
player,201909220kan,rav,CanaMa00,sacks,0.0,,,,,
player,201909220kan,rav,CanaMa00,tackles_combined,3,,,,,
player,201909220kan,rav,CanaMa00,tackles_solo,3,,,,,
player,201909220kan,rav,CanaMa00,tackles_assists,0,,,,,
player,201909220kan,rav,CanaMa00,tackles_loss,0,,,,,
player,201909220kan,rav,CanaMa00,qb_hits,0,,,,,
player,201909220kan,rav,CanaMa00,fumbles_rec,0,,,,,
player,201909220kan,rav,CanaMa00,fumbles_rec_yds,0,,,,,
player,201909220kan,rav,CanaMa00,fumbles_rec_td,0,,,,,
player,201909220kan,rav,CanaMa00,fumbles_forced,0,,,,,
player,201909220kan,rav,AverAn00,def_int,0,,,,,
player,201909220kan,rav,AverAn00,def_int_yds,0,,,,,
player,201909220kan,rav,AverAn00,def_int_td,0,,,,,
player,201909220kan,rav,AverAn00,def_int_long,0,,,,,
player,201909220kan,rav,AverAn00,pass_defended,0,,,,,
player,201909220kan,rav,AverAn00,sacks,0.0,,,,,
player,201909220kan,rav,AverAn00,tackles_combined,1,,,,,
player,201909220kan,rav,AverAn00,tackles_solo,1,,,,,
player,201909220kan,rav,AverAn00,tackles_assists,0,,,,,
player,201909220kan,rav,AverAn00,tackles_loss,0,,,,,
player,201909220kan,rav,AverAn00,qb_hits,0,,,,,
player,201909220kan,rav,AverAn00,fumbles_rec,0,,,,,
player,201909220kan,rav,AverAn00,fumbles_rec_yds,0,,,,,
player,201909220kan,rav,AverAn00,fumbles_rec_td,0,,,,,
player,201909220kan,rav,AverAn00,fumbles_forced,0,,,,,
player,201909220kan,rav,BowsTy00,def_int,0,,,,,
player,201909220kan,rav,BowsTy00,def_int_yds,0,,,,,
player,201909220kan,rav,BowsTy00,def_int_td,0,,,,,
player,201909220kan,rav,BowsTy00,def_int_long,0,,,,,
player,201909220kan,rav,BowsTy00,pass_defended,0,,,,,
player,201909220kan,rav,BowsTy00,sacks,0.0,,,,,
player,201909220kan,rav,BowsTy00,tackles_combined,1,,,,,
player,201909220kan,rav,BowsTy00,tackles_solo,1,,,,,
player,201909220kan,rav,BowsTy00,tackles_assists,0,,,,,
player,201909220kan,rav,BowsTy00,tackles_loss,0,,,,,
player,201909220kan,rav,BowsTy00,qb_hits,0,,,,,
player,201909220kan,rav,BowsTy00,fumbles_rec,0,,,,,
player,201909220kan,rav,BowsTy00,fumbles_rec_yds,0,,,,,
player,201909220kan,rav,BowsTy00,fumbles_rec_td,0,,,,,
player,201909220kan,rav,BowsTy00,fumbles_forced,0,,,,,
player,201909220kan,rav,McPhPe00,def_int,0,,,,,
player,201909220kan,rav,McPhPe00,def_int_yds,0,,,,,
player,201909220kan,rav,McPhPe00,def_int_td,0,,,,,
player,201909220kan,rav,McPhPe00,def_int_long,0,,,,,
player,201909220kan,rav,McPhPe00,pass_defended,0,,,,,
player,201909220kan,rav,McPhPe00,sacks,0.0,,,,,
player,201909220kan,rav,McPhPe00,tackles_combined,1,,,,,
player,201909220kan,rav,McPhPe00,tackles_solo,1,,,,,
player,201909220kan,rav,McPhPe00,tackles_assists,0,,,,,
player,201909220kan,rav,McPhPe00,tackles_loss,0,,,,,
player,201909220kan,rav,McPhPe00,qb_hits,1,,,,,
player,201909220kan,rav,McPhPe00,fumbles_rec,0,,,,,
player,201909220kan,rav,McPhPe00,fumbles_rec_yds,0,,,,,
player,201909220kan,rav,McPhPe00,fumbles_rec_td,0,,,,,
player,201909220kan,rav,McPhPe00,fumbles_forced,0,,,,,
player,201909220kan,rav,WillBr02,def_int,0,,,,,
player,201909220kan,rav,WillBr02,def_int_yds,0,,,,,
player,201909220kan,rav,WillBr02,def_int_td,0,,,,,
player,201909220kan,rav,WillBr02,def_int_long,0,,,,,
player,201909220kan,rav,WillBr02,pass_defended,0,,,,,
player,201909220kan,rav,WillBr02,sacks,0.0,,,,,
player,201909220kan,rav,WillBr02,tackles_combined,1,,,,,
player,201909220kan,rav,WillBr02,tackles_solo,1,,,,,
player,201909220kan,rav,WillBr02,tackles_assists,0,,,,,
player,201909220kan,rav,WillBr02,tackles_loss,1,,,,,
player,201909220kan,rav,WillBr02,qb_hits,0,,,,,
player,201909220kan,rav,WillBr02,fumbles_rec,0,,,,,
player,201909220kan,rav,WillBr02,fumbles_rec_yds,0,,,,,
player,201909220kan,rav,WillBr02,fumbles_rec_td,0,,,,,
player,201909220kan,rav,WillBr02,fumbles_forced,0,,,,,
player,201909220kan,rav,WormCh00,def_int,0,,,,,
player,201909220kan,rav,WormCh00,def_int_yds,0,,,,,
player,201909220kan,rav,WormCh00,def_int_td,0,,,,,
player,201909220kan,rav,WormCh00,def_int_long,0,,,,,
player,201909220kan,rav,WormCh00,pass_defended,0,,,,,
player,201909220kan,rav,WormCh00,sacks,0.0,,,,,
player,201909220kan,rav,WormCh00,tackles_combined,0,,,,,
player,201909220kan,rav,WormCh00,tackles_solo,0,,,,,
player,201909220kan,rav,WormCh00,tackles_assists,0,,,,,
player,201909220kan,rav,WormCh00,tackles_loss,0,,,,,
player,201909220kan,rav,WormCh00,qb_hits,1,,,,,
player,201909220kan,rav,WormCh00,fumbles_rec,0,,,,,
player,201909220kan,rav,WormCh00,fumbles_rec_yds,0,,,,,
player,201909220kan,rav,WormCh00,fumbles_rec_td,0,,,,,
player,201909220kan,rav,WormCh00,fumbles_forced,0,,,,,
player,201909220kan,kan,OgbaEm00,def_int,0,,,,,
player,201909220kan,kan,OgbaEm00,def_int_yds,0,,,,,
player,201909220kan,kan,OgbaEm00,def_int_td,0,,,,,
player,201909220kan,kan,OgbaEm00,def_int_long,0,,,,,
player,201909220kan,kan,OgbaEm00,pass_defended,1,,,,,
player,201909220kan,kan,OgbaEm00,sacks,1.5,,,,,
player,201909220kan,kan,OgbaEm00,tackles_combined,2,,,,,
player,201909220kan,kan,OgbaEm00,tackles_solo,1,,,,,
player,201909220kan,kan,OgbaEm00,tackles_assists,1,,,,,
player,201909220kan,kan,OgbaEm00,tackles_loss,1,,,,,
player,201909220kan,kan,OgbaEm00,qb_hits,4,,,,,
player,201909220kan,kan,OgbaEm00,fumbles_rec,0,,,,,
player,201909220kan,kan,OgbaEm00,fumbles_rec_yds,0,,,,,
player,201909220kan,kan,OgbaEm00,fumbles_rec_td,0,,,,,
player,201909220kan,kan,OgbaEm00,fumbles_forced,0,,,,,
player,201909220kan,kan,ClarFr01,def_int,0,,,,,
player,201909220kan,kan,ClarFr01,def_int_yds,0,,,,,
player,201909220kan,kan,ClarFr01,def_int_td,0,,,,,
player,201909220kan,kan,ClarFr01,def_int_long,0,,,,,
player,201909220kan,kan,ClarFr01,pass_defended,0,,,,,
player,201909220kan,kan,ClarFr01,sacks,1.0,,,,,
player,201909220kan,kan,ClarFr01,tackles_combined,3,,,,,
player,201909220kan,kan,ClarFr01,tackles_solo,2,,,,,
player,201909220kan,kan,ClarFr01,tackles_assists,1,,,,,
player,201909220kan,kan,ClarFr01,tackles_loss,1,,,,,
player,201909220kan,kan,ClarFr01,qb_hits,1,,,,,
player,201909220kan,kan,ClarFr01,fumbles_rec,0,,,,,
player,201909220kan,kan,ClarFr01,fumbles_rec_yds,0,,,,,
player,201909220kan,kan,ClarFr01,fumbles_rec_td,0,,,,,
player,201909220kan,kan,ClarFr01,fumbles_forced,0,,,,,
player,201909220kan,kan,WilsDa02,def_int,0,,,,,
player,201909220kan,kan,WilsDa02,def_int_yds,0,,,,,
player,201909220kan,kan,WilsDa02,def_int_td,0,,,,,
player,201909220kan,kan,WilsDa02,def_int_long,0,,,,,
player,201909220kan,kan,WilsDa02,pass_defended,0,,,,,
player,201909220kan,kan,WilsDa02,sacks,0.5,,,,,
player,201909220kan,kan,WilsDa02,tackles_combined,5,,,,,
player,201909220kan,kan,WilsDa02,tackles_solo,4,,,,,
player,201909220kan,kan,WilsDa02,tackles_assists,1,,,,,
player,201909220kan,kan,WilsDa02,tackles_loss,0,,,,,
player,201909220kan,kan,WilsDa02,qb_hits,1,,,,,
player,201909220kan,kan,WilsDa02,fumbles_rec,0,,,,,
player,201909220kan,kan,WilsDa02,fumbles_rec_yds,0,,,,,
player,201909220kan,kan,WilsDa02,fumbles_rec_td,0,,,,,
player,201909220kan,kan,WilsDa02,fumbles_forced,0,,,,,
player,201909220kan,kan,FullKe00,def_int,0,,,,,
player,201909220kan,kan,FullKe00,def_int_yds,0,,,,,
player,201909220kan,kan,FullKe00,def_int_td,0,,,,,
player,201909220kan,kan,FullKe00,def_int_long,0,,,,,
player,201909220kan,kan,FullKe00,pass_defended,0,,,,,
player,201909220kan,kan,FullKe00,sacks,0.0,,,,,
player,201909220kan,kan,FullKe00,tackles_combined,8,,,,,
player,201909220kan,kan,FullKe00,tackles_solo,7,,,,,
player,201909220kan,kan,FullKe00,tackles_assists,1,,,,,
player,201909220kan,kan,FullKe00,tackles_loss,0,,,,,
player,201909220kan,kan,FullKe00,qb_hits,0,,,,,
player,201909220kan,kan,FullKe00,fumbles_rec,0,,,,,
player,201909220kan,kan,FullKe00,fumbles_rec_yds,0,,,,,
player,201909220kan,kan,FullKe00,fumbles_rec_td,0,,,,,
player,201909220kan,kan,FullKe00,fumbles_forced,0,,,,,
player,201909220kan,kan,HitcAn00,def_int,0,,,,,
player,201909220kan,kan,HitcAn00,def_int_yds,0,,,,,
player,201909220kan,kan,HitcAn00,def_int_td,0,,,,,
player,201909220kan,kan,HitcAn00,def_int_long,0,,,,,
player,201909220kan,kan,HitcAn00,pass_defended,0,,,,,
player,201909220kan,kan,HitcAn00,sacks,0.0,,,,,
player,201909220kan,kan,HitcAn00,tackles_combined,8,,,,,
player,201909220kan,kan,HitcAn00,tackles_solo,6,,,,,
player,201909220kan,kan,HitcAn00,tackles_assists,2,,,,,
player,201909220kan,kan,HitcAn00,tackles_loss,0,,,,,
player,201909220kan,kan,HitcAn00,qb_hits,0,,,,,
player,201909220kan,kan,HitcAn00,fumbles_rec,0,,,,,
player,201909220kan,kan,HitcAn00,fumbles_rec_yds,0,,,,,
player,201909220kan,kan,HitcAn00,fumbles_rec_td,0,,,,,
player,201909220kan,kan,HitcAn00,fumbles_forced,0,,,,,
player,201909220kan,kan,WardCh01,def_int,0,,,,,
player,201909220kan,kan,WardCh01,def_int_yds,0,,,,,
player,201909220kan,kan,WardCh01,def_int_td,0,,,,,
player,201909220kan,kan,WardCh01,def_int_long,0,,,,,
player,201909220kan,kan,WardCh01,pass_defended,0,,,,,
player,201909220kan,kan,WardCh01,sacks,0.0,,,,,
player,201909220kan,kan,WardCh01,tackles_combined,5,,,,,
player,201909220kan,kan,WardCh01,tackles_solo,4,,,,,
player,201909220kan,kan,WardCh01,tackles_assists,1,,,,,
player,201909220kan,kan,WardCh01,tackles_loss,0,,,,,
player,201909220kan,kan,WardCh01,qb_hits,0,,,,,
player,201909220kan,kan,WardCh01,fumbles_rec,0,,,,,
player,201909220kan,kan,WardCh01,fumbles_rec_yds,0,,,,,
player,201909220kan,kan,WardCh01,fumbles_rec_td,0,,,,,
player,201909220kan,kan,WardCh01,fumbles_forced,0,,,,,
player,201909220kan,kan,BreeBa00,def_int,0,,,,,
player,201909220kan,kan,BreeBa00,def_int_yds,0,,,,,
player,201909220kan,kan,BreeBa00,def_int_td,0,,,,,
player,201909220kan,kan,BreeBa00,def_int_long,0,,,,,
player,201909220kan,kan,BreeBa00,pass_defended,0,,,,,
player,201909220kan,kan,BreeBa00,sacks,0.0,,,,,
player,201909220kan,kan,BreeBa00,tackles_combined,4,,,,,
player,201909220kan,kan,BreeBa00,tackles_solo,4,,,,,
player,201909220kan,kan,BreeBa00,tackles_assists,0,,,,,
player,201909220kan,kan,BreeBa00,tackles_loss,0,,,,,
player,201909220kan,kan,BreeBa00,qb_hits,0,,,,,
player,201909220kan,kan,BreeBa00,fumbles_rec,0,,,,,
player,201909220kan,kan,BreeBa00,fumbles_rec_yds,0,,,,,
player,201909220kan,kan,BreeBa00,fumbles_rec_td,0,,,,,
player,201909220kan,kan,BreeBa00,fumbles_forced,0,,,,,
player,201909220kan,kan,LeexDa00,def_int,0,,,,,
player,201909220kan,kan,LeexDa00,def_int_yds,0,,,,,
player,201909220kan,kan,LeexDa00,def_int_td,0,,,,,
player,201909220kan,kan,LeexDa00,def_int_long,0,,,,,
player,201909220kan,kan,LeexDa00,pass_defended,0,,,,,
player,201909220kan,kan,LeexDa00,sacks,0.0,,,,,
player,201909220kan,kan,LeexDa00,tackles_combined,4,,,,,
player,201909220kan,kan,LeexDa00,tackles_solo,4,,,,,
player,201909220kan,kan,LeexDa00,tackles_assists,0,,,,,
player,201909220kan,kan,LeexDa00,tackles_loss,0,,,,,
player,201909220kan,kan,LeexDa00,qb_hits,0,,,,,
player,201909220kan,kan,LeexDa00,fumbles_rec,0,,,,,
player,201909220kan,kan,LeexDa00,fumbles_rec_yds,0,,,,,
player,201909220kan,kan,LeexDa00,fumbles_rec_td,0,,,,,
player,201909220kan,kan,LeexDa00,fumbles_forced,0,,,,,
player,201909220kan,kan,MathTy00,def_int,0,,,,,
player,201909220kan,kan,MathTy00,def_int_yds,0,,,,,
player,201909220kan,kan,MathTy00,def_int_td,0,,,,,
player,201909220kan,kan,MathTy00,def_int_long,0,,,,,
player,201909220kan,kan,MathTy00,pass_defended,3,,,,,
player,201909220kan,kan,MathTy00,sacks,0.0,,,,,
player,201909220kan,kan,MathTy00,tackles_combined,4,,,,,
player,201909220kan,kan,MathTy00,tackles_solo,2,,,,,
player,201909220kan,kan,MathTy00,tackles_assists,2,,,,,
player,201909220kan,kan,MathTy00,tackles_loss,0,,,,,
player,201909220kan,kan,MathTy00,qb_hits,0,,,,,
player,201909220kan,kan,MathTy00,fumbles_rec,0,,,,,
player,201909220kan,kan,MathTy00,fumbles_rec_yds,0,,,,,
player,201909220kan,kan,MathTy00,fumbles_rec_td,0,,,,,
player,201909220kan,kan,MathTy00,fumbles_forced,0,,,,,
player,201909220kan,kan,NnadDe00,def_int,0,,,,,
player,201909220kan,kan,NnadDe00,def_int_yds,0,,,,,
player,201909220kan,kan,NnadDe00,def_int_td,0,,,,,
player,201909220kan,kan,NnadDe00,def_int_long,0,,,,,
player,201909220kan,kan,NnadDe00,pass_defended,0,,,,,
player,201909220kan,kan,NnadDe00,sacks,0.0,,,,,
player,201909220kan,kan,NnadDe00,tackles_combined,4,,,,,
player,201909220kan,kan,NnadDe00,tackles_solo,2,,,,,
player,201909220kan,kan,NnadDe00,tackles_assists,2,,,,,
player,201909220kan,kan,NnadDe00,tackles_loss,0,,,,,
player,201909220kan,kan,NnadDe00,qb_hits,0,,,,,
player,201909220kan,kan,NnadDe00,fumbles_rec,0,,,,,
player,201909220kan,kan,NnadDe00,fumbles_rec_yds,0,,,,,
player,201909220kan,kan,NnadDe00,fumbles_rec_td,0,,,,,
player,201909220kan,kan,NnadDe00,fumbles_forced,0,,,,,
player,201909220kan,kan,OkafAl00,def_int,0,,,,,
player,201909220kan,kan,OkafAl00,def_int_yds,0,,,,,
player,201909220kan,kan,OkafAl00,def_int_td,0,,,,,
player,201909220kan,kan,OkafAl00,def_int_long,0,,,,,
player,201909220kan,kan,OkafAl00,pass_defended,0,,,,,
player,201909220kan,kan,OkafAl00,sacks,0.0,,,,,
player,201909220kan,kan,OkafAl00,tackles_combined,4,,,,,
player,201909220kan,kan,OkafAl00,tackles_solo,2,,,,,
player,201909220kan,kan,OkafAl00,tackles_assists,2,,,,,
player,201909220kan,kan,OkafAl00,tackles_loss,0,,,,,
player,201909220kan,kan,OkafAl00,qb_hits,0,,,,,
player,201909220kan,kan,OkafAl00,fumbles_rec,0,,,,,
player,201909220kan,kan,OkafAl00,fumbles_rec_yds,0,,,,,
player,201909220kan,kan,OkafAl00,fumbles_rec_td,0,,,,,
player,201909220kan,kan,OkafAl00,fumbles_forced,0,,,,,
player,201909220kan,kan,JoneCh09,def_int,0,,,,,
player,201909220kan,kan,JoneCh09,def_int_yds,0,,,,,
player,201909220kan,kan,JoneCh09,def_int_td,0,,,,,
player,201909220kan,kan,JoneCh09,def_int_long,0,,,,,
player,201909220kan,kan,JoneCh09,pass_defended,0,,,,,
player,201909220kan,kan,JoneCh09,sacks,0.0,,,,,
player,201909220kan,kan,JoneCh09,tackles_combined,2,,,,,
player,201909220kan,kan,JoneCh09,tackles_solo,1,,,,,
player,201909220kan,kan,JoneCh09,tackles_assists,1,,,,,
player,201909220kan,kan,JoneCh09,tackles_loss,0,,,,,
player,201909220kan,kan,JoneCh09,qb_hits,0,,,,,
player,201909220kan,kan,JoneCh09,fumbles_rec,0,,,,,
player,201909220kan,kan,JoneCh09,fumbles_rec_yds,0,,,,,
player,201909220kan,kan,JoneCh09,fumbles_rec_td,0,,,,,
player,201909220kan,kan,JoneCh09,fumbles_forced,0,,,,,
player,201909220kan,kan,NiemBe00,def_int,0,,,,,
player,201909220kan,kan,NiemBe00,def_int_yds,0,,,,,
player,201909220kan,kan,NiemBe00,def_int_td,0,,,,,
player,201909220kan,kan,NiemBe00,def_int_long,0,,,,,
player,201909220kan,kan,NiemBe00,pass_defended,1,,,,,
player,201909220kan,kan,NiemBe00,sacks,0.0,,,,,
player,201909220kan,kan,NiemBe00,tackles_combined,2,,,,,
player,201909220kan,kan,NiemBe00,tackles_solo,1,,,,,
player,201909220kan,kan,NiemBe00,tackles_assists,1,,,,,
player,201909220kan,kan,NiemBe00,tackles_loss,0,,,,,
player,201909220kan,kan,NiemBe00,qb_hits,0,,,,,
player,201909220kan,kan,NiemBe00,fumbles_rec,0,,,,,
player,201909220kan,kan,NiemBe00,fumbles_rec_yds,0,,,,,
player,201909220kan,kan,NiemBe00,fumbles_rec_td,0,,,,,
player,201909220kan,kan,NiemBe00,fumbles_forced,0,,,,,
player,201909220kan,kan,SoreDa01,def_int,0,,,,,
player,201909220kan,kan,SoreDa01,def_int_yds,0,,,,,
player,201909220kan,kan,SoreDa01,def_int_td,0,,,,,
player,201909220kan,kan,SoreDa01,def_int_long,0,,,,,
player,201909220kan,kan,SoreDa01,pass_defended,0,,,,,
player,201909220kan,kan,SoreDa01,sacks,0.0,,,,,
player,201909220kan,kan,SoreDa01,tackles_combined,2,,,,,
player,201909220kan,kan,SoreDa01,tackles_solo,2,,,,,
player,201909220kan,kan,SoreDa01,tackles_assists,0,,,,,
player,201909220kan,kan,SoreDa01,tackles_loss,0,,,,,
player,201909220kan,kan,SoreDa01,qb_hits,0,,,,,
player,201909220kan,kan,SoreDa01,fumbles_rec,0,,,,,
player,201909220kan,kan,SoreDa01,fumbles_rec_yds,0,,,,,
player,201909220kan,kan,SoreDa01,fumbles_rec_td,0,,,,,
player,201909220kan,kan,SoreDa01,fumbles_forced,0,,,,,
player,201909220kan,kan,ThorJu00,def_int,0,,,,,
player,201909220kan,kan,ThorJu00,def_int_yds,0,,,,,
player,201909220kan,kan,ThorJu00,def_int_td,0,,,,,
player,201909220kan,kan,ThorJu00,def_int_long,0,,,,,
player,201909220kan,kan,ThorJu00,pass_defended,0,,,,,
player,201909220kan,kan,ThorJu00,sacks,0.0,,,,,
player,201909220kan,kan,ThorJu00,tackles_combined,2,,,,,
player,201909220kan,kan,ThorJu00,tackles_solo,2,,,,,
player,201909220kan,kan,ThorJu00,tackles_assists,0,,,,,
player,201909220kan,kan,ThorJu00,tackles_loss,0,,,,,
player,201909220kan,kan,ThorJu00,qb_hits,0,,,,,
