game,2019,10,20191107,201911070rai,sdg,"Los Angeles Chargers",24,rai,"Oakland Raiders",26
player,201911070rai,sdg,DaviTh20,def_int_td,0,,,,,
player,201911070rai,sdg,DaviTh20,def_int_long,0,,,,,
player,201911070rai,sdg,DaviTh20,pass_defended,0,,,,,
player,201911070rai,sdg,DaviTh20,sacks,0.0,,,,,
player,201911070rai,sdg,DaviTh20,tackles_combined,11,,,,,
player,201911070rai,sdg,DaviTh20,tackles_solo,6,,,,,
player,201911070rai,sdg,DaviTh20,tackles_assists,5,,,,,
player,201911070rai,sdg,DaviTh20,tackles_loss,0,,,,,
player,201911070rai,sdg,DaviTh20,qb_hits,0,,,,,
player,201911070rai,sdg,DaviTh20,fumbles_rec,0,,,,,
player,201911070rai,sdg,DaviTh20,fumbles_rec_yds,0,,,,,
player,201911070rai,sdg,DaviTh20,fumbles_rec_td,0,,,,,
player,201911070rai,sdg,DaviTh20,fumbles_forced,0,,,,,
player,201911070rai,sdg,DaviMi03,def_int,0,,,,,
player,201911070rai,sdg,DaviMi03,def_int_yds,0,,,,,
player,201911070rai,sdg,DaviMi03,def_int_td,0,,,,,
player,201911070rai,sdg,DaviMi03,def_int_long,0,,,,,
player,201911070rai,sdg,DaviMi03,pass_defended,1,,,,,
player,201911070rai,sdg,DaviMi03,sacks,0.0,,,,,
player,201911070rai,sdg,DaviMi03,tackles_combined,4,,,,,
player,201911070rai,sdg,DaviMi03,tackles_solo,4,,,,,
player,201911070rai,sdg,DaviMi03,tackles_assists,0,,,,,
player,201911070rai,sdg,DaviMi03,tackles_loss,0,,,,,
player,201911070rai,sdg,DaviMi03,qb_hits,0,,,,,
player,201911070rai,sdg,DaviMi03,fumbles_rec,0,,,,,
player,201911070rai,sdg,DaviMi03,fumbles_rec_yds,0,,,,,
player,201911070rai,sdg,DaviMi03,fumbles_rec_td,0,,,,,
player,201911070rai,sdg,DaviMi03,fumbles_forced,0,,,,,
player,201911070rai,sdg,JenkRa00,def_int,0,,,,,
player,201911070rai,sdg,JenkRa00,def_int_yds,0,,,,,
player,201911070rai,sdg,JenkRa00,def_int_td,0,,,,,
player,201911070rai,sdg,JenkRa00,def_int_long,0,,,,,
player,201911070rai,sdg,JenkRa00,pass_defended,0,,,,,
player,201911070rai,sdg,JenkRa00,sacks,0.0,,,,,
player,201911070rai,sdg,JenkRa00,tackles_combined,4,,,,,
player,201911070rai,sdg,JenkRa00,tackles_solo,1,,,,,
player,201911070rai,sdg,JenkRa00,tackles_assists,3,,,,,
player,201911070rai,sdg,JenkRa00,tackles_loss,0,,,,,
player,201911070rai,sdg,JenkRa00,qb_hits,0,,,,,
player,201911070rai,sdg,JenkRa00,fumbles_rec,0,,,,,
player,201911070rai,sdg,JenkRa00,fumbles_rec_yds,0,,,,,
player,201911070rai,sdg,JenkRa00,fumbles_rec_td,0,,,,,
player,201911070rai,sdg,JenkRa00,fumbles_forced,0,,,,,
player,201911070rai,sdg,KingDe01,def_int,0,,,,,
player,201911070rai,sdg,KingDe01,def_int_yds,0,,,,,
player,201911070rai,sdg,KingDe01,def_int_td,0,,,,,
player,201911070rai,sdg,KingDe01,def_int_long,0,,,,,
player,201911070rai,sdg,KingDe01,pass_defended,0,,,,,
player,201911070rai,sdg,KingDe01,sacks,0.0,,,,,
player,201911070rai,sdg,KingDe01,tackles_combined,4,,,,,
player,201911070rai,sdg,KingDe01,tackles_solo,3,,,,,
player,201911070rai,sdg,KingDe01,tackles_assists,1,,,,,
player,201911070rai,sdg,KingDe01,tackles_loss,1,,,,,
player,201911070rai,sdg,KingDe01,qb_hits,0,,,,,
player,201911070rai,sdg,KingDe01,fumbles_rec,0,,,,,
player,201911070rai,sdg,KingDe01,fumbles_rec_yds,0,,,,,
player,201911070rai,sdg,KingDe01,fumbles_rec_td,0,,,,,
player,201911070rai,sdg,KingDe01,fumbles_forced,0,,,,,
player,201911070rai,sdg,WatkJa01,def_int,0,,,,,
player,201911070rai,sdg,WatkJa01,def_int_yds,0,,,,,
player,201911070rai,sdg,WatkJa01,def_int_td,0,,,,,
player,201911070rai,sdg,WatkJa01,def_int_long,0,,,,,
player,201911070rai,sdg,WatkJa01,pass_defended,0,,,,,
player,201911070rai,sdg,WatkJa01,sacks,0.0,,,,,
player,201911070rai,sdg,WatkJa01,tackles_combined,4,,,,,
player,201911070rai,sdg,WatkJa01,tackles_solo,2,,,,,
player,201911070rai,sdg,WatkJa01,tackles_assists,2,,,,,
player,201911070rai,sdg,WatkJa01,tackles_loss,0,,,,,
player,201911070rai,sdg,WatkJa01,qb_hits,0,,,,,
player,201911070rai,sdg,WatkJa01,fumbles_rec,0,,,,,
player,201911070rai,sdg,WatkJa01,fumbles_rec_yds,0,,,,,
player,201911070rai,sdg,WatkJa01,fumbles_rec_td,0,,,,,
player,201911070rai,sdg,WatkJa01,fumbles_forced,0,,,,,
player,201911070rai,sdg,SquaDa00,def_int,0,,,,,
player,201911070rai,sdg,SquaDa00,def_int_yds,0,,,,,
player,201911070rai,sdg,SquaDa00,def_int_td,0,,,,,
player,201911070rai,sdg,SquaDa00,def_int_long,0,,,,,
player,201911070rai,sdg,SquaDa00,pass_defended,0,,,,,
player,201911070rai,sdg,SquaDa00,sacks,0.0,,,,,
player,201911070rai,sdg,SquaDa00,tackles_combined,3,,,,,
player,201911070rai,sdg,SquaDa00,tackles_solo,2,,,,,
player,201911070rai,sdg,SquaDa00,tackles_assists,1,,,,,
player,201911070rai,sdg,SquaDa00,tackles_loss,0,,,,,
player,201911070rai,sdg,SquaDa00,qb_hits,0,,,,,
player,201911070rai,sdg,SquaDa00,fumbles_rec,0,,,,,
player,201911070rai,sdg,SquaDa00,fumbles_rec_yds,0,,,,,
player,201911070rai,sdg,SquaDa00,fumbles_rec_td,0,,,,,
player,201911070rai,sdg,SquaDa00,fumbles_forced,0,,,,,
player,201911070rai,sdg,BosaJo00,def_int,0,,,,,
player,201911070rai,sdg,BosaJo00,def_int_yds,0,,,,,
player,201911070rai,sdg,BosaJo00,def_int_td,0,,,,,
player,201911070rai,sdg,BosaJo00,def_int_long,0,,,,,
player,201911070rai,sdg,BosaJo00,pass_defended,0,,,,,
player,201911070rai,sdg,BosaJo00,sacks,0.0,,,,,
player,201911070rai,sdg,BosaJo00,tackles_combined,2,,,,,
player,201911070rai,sdg,BosaJo00,tackles_solo,1,,,,,
player,201911070rai,sdg,BosaJo00,tackles_assists,1,,,,,
player,201911070rai,sdg,BosaJo00,tackles_loss,1,,,,,
player,201911070rai,sdg,BosaJo00,qb_hits,2,,,,,
player,201911070rai,sdg,BosaJo00,fumbles_rec,0,,,,,
player,201911070rai,sdg,BosaJo00,fumbles_rec_yds,0,,,,,
player,201911070rai,sdg,BosaJo00,fumbles_rec_td,0,,,,,
player,201911070rai,sdg,BosaJo00,fumbles_forced,0,,,,,
player,201911070rai,sdg,HaywCa00,def_int,0,,,,,
player,201911070rai,sdg,HaywCa00,def_int_yds,0,,,,,
player,201911070rai,sdg,HaywCa00,def_int_td,0,,,,,
player,201911070rai,sdg,HaywCa00,def_int_long,0,,,,,
player,201911070rai,sdg,HaywCa00,pass_defended,0,,,,,
player,201911070rai,sdg,HaywCa00,sacks,0.0,,,,,
player,201911070rai,sdg,HaywCa00,tackles_combined,2,,,,,
player,201911070rai,sdg,HaywCa00,tackles_solo,1,,,,,
player,201911070rai,sdg,HaywCa00,tackles_assists,1,,,,,
player,201911070rai,sdg,HaywCa00,tackles_loss,0,,,,,
player,201911070rai,sdg,HaywCa00,qb_hits,0,,,,,
player,201911070rai,sdg,HaywCa00,fumbles_rec,0,,,,,
player,201911070rai,sdg,HaywCa00,fumbles_rec_yds,0,,,,,
player,201911070rai,sdg,HaywCa00,fumbles_rec_td,0,,,,,
player,201911070rai,sdg,HaywCa00,fumbles_forced,0,,,,,
player,201911070rai,sdg,TillJe00,def_int,0,,,,,
player,201911070rai,sdg,TillJe00,def_int_yds,0,,,,,
player,201911070rai,sdg,TillJe00,def_int_td,0,,,,,
player,201911070rai,sdg,TillJe00,def_int_long,0,,,,,
player,201911070rai,sdg,TillJe00,pass_defended,0,,,,,
player,201911070rai,sdg,TillJe00,sacks,0.0,,,,,
player,201911070rai,sdg,TillJe00,tackles_combined,2,,,,,
player,201911070rai,sdg,TillJe00,tackles_solo,0,,,,,
player,201911070rai,sdg,TillJe00,tackles_assists,2,,,,,
player,201911070rai,sdg,TillJe00,tackles_loss,0,,,,,
player,201911070rai,sdg,TillJe00,qb_hits,0,,,,,
player,201911070rai,sdg,TillJe00,fumbles_rec,0,,,,,
player,201911070rai,sdg,TillJe00,fumbles_rec_yds,0,,,,,
player,201911070rai,sdg,TillJe00,fumbles_rec_td,0,,,,,
player,201911070rai,sdg,TillJe00,fumbles_forced,0,,,,,
player,201911070rai,sdg,WillSy00,def_int,0,,,,,
player,201911070rai,sdg,WillSy00,def_int_yds,0,,,,,
player,201911070rai,sdg,WillSy00,def_int_td,0,,,,,
player,201911070rai,sdg,WillSy00,def_int_long,0,,,,,
player,201911070rai,sdg,WillSy00,pass_defended,0,,,,,
player,201911070rai,sdg,WillSy00,sacks,0.0,,,,,
player,201911070rai,sdg,WillSy00,tackles_combined,2,,,,,
player,201911070rai,sdg,WillSy00,tackles_solo,1,,,,,
player,201911070rai,sdg,WillSy00,tackles_assists,1,,,,,
player,201911070rai,sdg,WillSy00,tackles_loss,0,,,,,
player,201911070rai,sdg,WillSy00,qb_hits,0,,,,,
player,201911070rai,sdg,WillSy00,fumbles_rec,0,,,,,
player,201911070rai,sdg,WillSy00,fumbles_rec_yds,0,,,,,
player,201911070rai,sdg,WillSy00,fumbles_rec_td,0,,,,,
player,201911070rai,sdg,WillSy00,fumbles_forced,0,,,,,
player,201911070rai,sdg,MebaBr99,def_int,0,,,,,
player,201911070rai,sdg,MebaBr99,def_int_yds,0,,,,,
player,201911070rai,sdg,MebaBr99,def_int_td,0,,,,,
player,201911070rai,sdg,MebaBr99,def_int_long,0,,,,,
player,201911070rai,sdg,MebaBr99,pass_defended,0,,,,,
player,201911070rai,sdg,MebaBr99,sacks,0.0,,,,,
player,201911070rai,sdg,MebaBr99,tackles_combined,1,,,,,
player,201911070rai,sdg,MebaBr99,tackles_solo,0,,,,,
player,201911070rai,sdg,MebaBr99,tackles_assists,1,,,,,
player,201911070rai,sdg,MebaBr99,tackles_loss,0,,,,,
player,201911070rai,sdg,MebaBr99,qb_hits,0,,,,,
player,201911070rai,sdg,MebaBr99,fumbles_rec,0,,,,,
player,201911070rai,sdg,MebaBr99,fumbles_rec_yds,0,,,,,
player,201911070rai,sdg,MebaBr99,fumbles_rec_td,0,,,,,
player,201911070rai,sdg,MebaBr99,fumbles_forced,0,,,,,
player,201911070rai,sdg,RochIs00,def_int,0,,,,,
player,201911070rai,sdg,RochIs00,def_int_yds,0,,,,,
player,201911070rai,sdg,RochIs00,def_int_td,0,,,,,
player,201911070rai,sdg,RochIs00,def_int_long,0,,,,,
player,201911070rai,sdg,RochIs00,pass_defended,0,,,,,
player,201911070rai,sdg,RochIs00,sacks,0.0,,,,,
player,201911070rai,sdg,RochIs00,tackles_combined,1,,,,,
player,201911070rai,sdg,RochIs00,tackles_solo,1,,,,,
player,201911070rai,sdg,RochIs00,tackles_assists,0,,,,,
player,201911070rai,sdg,RochIs00,tackles_loss,0,,,,,
player,201911070rai,sdg,RochIs00,qb_hits,0,,,,,
player,201911070rai,sdg,RochIs00,fumbles_rec,0,,,,,
player,201911070rai,sdg,RochIs00,fumbles_rec_yds,0,,,,,
player,201911070rai,sdg,RochIs00,fumbles_rec_td,0,,,,,
player,201911070rai,sdg,RochIs00,fumbles_forced,0,,,,,
player,201911070rai,sdg,WhitKy00,def_int,0,,,,,
player,201911070rai,sdg,WhitKy00,def_int_yds,0,,,,,
player,201911070rai,sdg,WhitKy00,def_int_td,0,,,,,
player,201911070rai,sdg,WhitKy00,def_int_long,0,,,,,
player,201911070rai,sdg,WhitKy00,pass_defended,0,,,,,
player,201911070rai,sdg,WhitKy00,sacks,0.0,,,,,
player,201911070rai,sdg,WhitKy00,tackles_combined,1,,,,,
player,201911070rai,sdg,WhitKy00,tackles_solo,1,,,,,
player,201911070rai,sdg,WhitKy00,tackles_assists,0,,,,,
player,201911070rai,sdg,WhitKy00,tackles_loss,0,,,,,
player,201911070rai,sdg,WhitKy00,qb_hits,0,,,,,
player,201911070rai,sdg,WhitKy00,fumbles_rec,0,,,,,
player,201911070rai,sdg,WhitKy00,fumbles_rec_yds,0,,,,,
player,201911070rai,sdg,WhitKy00,fumbles_rec_td,0,,,,,
player,201911070rai,sdg,WhitKy00,fumbles_forced,0,,,,,
player,201911070rai,sdg,SchoMi00,def_int,0,,,,,
player,201911070rai,sdg,SchoMi00,def_int_yds,0,,,,,
player,201911070rai,sdg,SchoMi00,def_int_td,0,,,,,
player,201911070rai,sdg,SchoMi00,def_int_long,0,,,,,
player,201911070rai,sdg,SchoMi00,pass_defended,0,,,,,
player,201911070rai,sdg,SchoMi00,sacks,0.0,,,,,
player,201911070rai,sdg,SchoMi00,tackles_combined,0,,,,,
player,201911070rai,sdg,SchoMi00,tackles_solo,0,,,,,
player,201911070rai,sdg,SchoMi00,tackles_assists,0,,,,,
player,201911070rai,sdg,SchoMi00,tackles_loss,0,,,,,
player,201911070rai,sdg,SchoMi00,qb_hits,0,,,,,
player,201911070rai,sdg,SchoMi00,fumbles_rec,1,,,,,
player,201911070rai,sdg,SchoMi00,fumbles_rec_yds,0,,,,,
player,201911070rai,sdg,SchoMi00,fumbles_rec_td,0,,,,,
player,201911070rai,sdg,SchoMi00,fumbles_forced,0,,,,,
player,201911070rai,rai,HarrEr00,def_int,2,,,,,
player,201911070rai,rai,HarrEr00,def_int_yds,115,,,,,
player,201911070rai,rai,HarrEr00,def_int_td,1,,,,,
player,201911070rai,rai,HarrEr00,def_int_long,59,,,,,
player,201911070rai,rai,HarrEr00,pass_defended,3,,,,,
player,201911070rai,rai,HarrEr00,sacks,0.0,,,,,
player,201911070rai,rai,HarrEr00,tackles_combined,1,,,,,
player,201911070rai,rai,HarrEr00,tackles_solo,0,,,,,
player,201911070rai,rai,HarrEr00,tackles_assists,1,,,,,
player,201911070rai,rai,HarrEr00,tackles_loss,0,,,,,
player,201911070rai,rai,HarrEr00,qb_hits,0,,,,,
player,201911070rai,rai,HarrEr00,fumbles_rec,0,,,,,
player,201911070rai,rai,HarrEr00,fumbles_rec_yds,0,,,,,
player,201911070rai,rai,HarrEr00,fumbles_rec_td,0,,,,,
player,201911070rai,rai,HarrEr00,fumbles_forced,0,,,,,
player,201911070rai,rai,JoseKa00,def_int,1,,,,,
player,201911070rai,rai,JoseKa00,def_int_yds,0,,,,,
player,201911070rai,rai,JoseKa00,def_int_td,0,,,,,
player,201911070rai,rai,JoseKa00,def_int_long,0,,,,,
player,201911070rai,rai,JoseKa00,pass_defended,1,,,,,
player,201911070rai,rai,JoseKa00,sacks,0.0,,,,,
player,201911070rai,rai,JoseKa00,tackles_combined,6,,,,,
player,201911070rai,rai,JoseKa00,tackles_solo,4,,,,,
player,201911070rai,rai,JoseKa00,tackles_assists,2,,,,,
player,201911070rai,rai,JoseKa00,tackles_loss,1,,,,,
player,201911070rai,rai,JoseKa00,qb_hits,0,,,,,
player,201911070rai,rai,JoseKa00,fumbles_rec,0,,,,,
player,201911070rai,rai,JoseKa00,fumbles_rec_yds,0,,,,,
player,201911070rai,rai,JoseKa00,fumbles_rec_td,0,,,,,
player,201911070rai,rai,JoseKa00,fumbles_forced,0,,,,,
player,201911070rai,rai,FerrCl00,def_int,0,,,,,
player,201911070rai,rai,FerrCl00,def_int_yds,0,,,,,
player,201911070rai,rai,FerrCl00,def_int_td,0,,,,,
player,201911070rai,rai,FerrCl00,def_int_long,0,,,,,
player,201911070rai,rai,FerrCl00,pass_defended,1,,,,,
player,201911070rai,rai,FerrCl00,sacks,2.5,,,,,
player,201911070rai,rai,FerrCl00,tackles_combined,8,,,,,
player,201911070rai,rai,FerrCl00,tackles_solo,5,,,,,
player,201911070rai,rai,FerrCl00,tackles_assists,3,,,,,
player,201911070rai,rai,FerrCl00,tackles_loss,2,,,,,
player,201911070rai,rai,FerrCl00,qb_hits,3,,,,,
player,201911070rai,rai,FerrCl00,fumbles_rec,0,,,,,
player,201911070rai,rai,FerrCl00,fumbles_rec_yds,0,,,,,
player,201911070rai,rai,FerrCl00,fumbles_rec_td,0,,,,,
player,201911070rai,rai,FerrCl00,fumbles_forced,0,,,,,
player,201911070rai,rai,MayoBe00,def_int,0,,,,,
player,201911070rai,rai,MayoBe00,def_int_yds,0,,,,,
player,201911070rai,rai,MayoBe00,def_int_td,0,,,,,
player,201911070rai,rai,MayoBe00,def_int_long,0,,,,,
player,201911070rai,rai,MayoBe00,pass_defended,0,,,,,
player,201911070rai,rai,MayoBe00,sacks,1.5,,,,,
player,201911070rai,rai,MayoBe00,tackles_combined,3,,,,,
player,201911070rai,rai,MayoBe00,tackles_solo,2,,,,,
player,201911070rai,rai,MayoBe00,tackles_assists,1,,,,,
player,201911070rai,rai,MayoBe00,tackles_loss,1,,,,,
player,201911070rai,rai,MayoBe00,qb_hits,1,,,,,
player,201911070rai,rai,MayoBe00,fumbles_rec,0,,,,,
player,201911070rai,rai,MayoBe00,fumbles_rec_yds,0,,,,,
player,201911070rai,rai,MayoBe00,fumbles_rec_td,0,,,,,
player,201911070rai,rai,MayoBe00,fumbles_forced,1,,,,,
player,201911070rai,rai,CrosMa00,def_int,0,,,,,
player,201911070rai,rai,CrosMa00,def_int_yds,0,,,,,
player,201911070rai,rai,CrosMa00,def_int_td,0,,,,,
player,201911070rai,rai,CrosMa00,def_int_long,0,,,,,
player,201911070rai,rai,CrosMa00,pass_defended,1,,,,,
player,201911070rai,rai,CrosMa00,sacks,0.5,,,,,
player,201911070rai,rai,CrosMa00,tackles_combined,3,,,,,
player,201911070rai,rai,CrosMa00,tackles_solo,1,,,,,
player,201911070rai,rai,CrosMa00,tackles_assists,2,,,,,
player,201911070rai,rai,CrosMa00,tackles_loss,1,,,,,
player,201911070rai,rai,CrosMa00,qb_hits,3,,,,,
player,201911070rai,rai,CrosMa00,fumbles_rec,0,,,,,
player,201911070rai,rai,CrosMa00,fumbles_rec_yds,0,,,,,
player,201911070rai,rai,CrosMa00,fumbles_rec_td,0,,,,,
player,201911070rai,rai,CrosMa00,fumbles_forced,0,,,,,
player,201911070rai,rai,HursMa00,def_int,0,,,,,
player,201911070rai,rai,HursMa00,def_int_yds,0,,,,,
player,201911070rai,rai,HursMa00,def_int_td,0,,,,,
player,201911070rai,rai,HursMa00,def_int_long,0,,,,,
player,201911070rai,rai,HursMa00,pass_defended,0,,,,,
player,201911070rai,rai,HursMa00,sacks,0.5,,,,,
player,201911070rai,rai,HursMa00,tackles_combined,2,,,,,
player,201911070rai,rai,HursMa00,tackles_solo,1,,,,,
player,201911070rai,rai,HursMa00,tackles_assists,1,,,,,
player,201911070rai,rai,HursMa00,tackles_loss,0,,,,,
player,201911070rai,rai,HursMa00,qb_hits,2,,,,,
player,201911070rai,rai,HursMa00,fumbles_rec,0,,,,,
player,201911070rai,rai,HursMa00,fumbles_rec_yds,0,,,,,
player,201911070rai,rai,HursMa00,fumbles_rec_td,0,,,,,
player,201911070rai,rai,HursMa00,fumbles_forced,0,,,,,
player,201911070rai,rai,WhitTa00,def_int,0,,,,,
player,201911070rai,rai,WhitTa00,def_int_yds,0,,,,,
player,201911070rai,rai,WhitTa00,def_int_td,0,,,,,
player,201911070rai,rai,WhitTa00,def_int_long,0,,,,,
player,201911070rai,rai,WhitTa00,pass_defended,0,,,,,
player,201911070rai,rai,WhitTa00,sacks,0.0,,,,,
player,201911070rai,rai,WhitTa00,tackles_combined,14,,,,,
player,201911070rai,rai,WhitTa00,tackles_solo,8,,,,,
player,201911070rai,rai,WhitTa00,tackles_assists,6,,,,,
player,201911070rai,rai,WhitTa00,tackles_loss,1,,,,,
player,201911070rai,rai,WhitTa00,qb_hits,0,,,,,
player,201911070rai,rai,WhitTa00,fumbles_rec,0,,,,,
player,201911070rai,rai,WhitTa00,fumbles_rec_yds,0,,,,,
player,201911070rai,rai,WhitTa00,fumbles_rec_td,0,,,,,
player,201911070rai,rai,WhitTa00,fumbles_forced,0,,,,,
player,201911070rai,rai,MorrNi00,def_int,0,,,,,
player,201911070rai,rai,MorrNi00,def_int_yds,0,,,,,
player,201911070rai,rai,MorrNi00,def_int_td,0,,,,,
player,201911070rai,rai,MorrNi00,def_int_long,0,,,,,
player,201911070rai,rai,MorrNi00,pass_defended,0,,,,,
player,201911070rai,rai,MorrNi00,sacks,0.0,,,,,
player,201911070rai,rai,MorrNi00,tackles_combined,8,,,,,
player,201911070rai,rai,MorrNi00,tackles_solo,5,,,,,
player,201911070rai,rai,MorrNi00,tackles_assists,3,,,,,
player,201911070rai,rai,MorrNi00,tackles_loss,0,,,,,
player,201911070rai,rai,MorrNi00,qb_hits,0,,,,,
player,201911070rai,rai,MorrNi00,fumbles_rec,0,,,,,
player,201911070rai,rai,MorrNi00,fumbles_rec_yds,0,,,,,
player,201911070rai,rai,MorrNi00,fumbles_rec_td,0,,,,,
player,201911070rai,rai,MorrNi00,fumbles_forced,0,,,,,
player,201911070rai,rai,JoynLa00,def_int,0,,,,,
player,201911070rai,rai,JoynLa00,def_int_yds,0,,,,,
player,201911070rai,rai,JoynLa00,def_int_td,0,,,,,
player,201911070rai,rai,JoynLa00,def_int_long,0,,,,,
player,201911070rai,rai,JoynLa00,pass_defended,0,,,,,
player,201911070rai,rai,JoynLa00,sacks,0.0,,,,,
player,201911070rai,rai,JoynLa00,tackles_combined,7,,,,,
player,201911070rai,rai,JoynLa00,tackles_solo,3,,,,,
player,201911070rai,rai,JoynLa00,tackles_assists,4,,,,,
player,201911070rai,rai,JoynLa00,tackles_loss,0,,,,,
player,201911070rai,rai,JoynLa00,qb_hits,0,,,,,
player,201911070rai,rai,JoynLa00,fumbles_rec,0,,,,,
player,201911070rai,rai,JoynLa00,fumbles_rec_yds,0,,,,,
player,201911070rai,rai,JoynLa00,fumbles_rec_td,0,,,,,
player,201911070rai,rai,JoynLa00,fumbles_forced,0,,,,,
player,201911070rai,rai,MullTr00,def_int,0,,,,,
player,201911070rai,rai,MullTr00,def_int_yds,0,,,,,
player,201911070rai,rai,MullTr00,def_int_td,0,,,,,
player,201911070rai,rai,MullTr00,def_int_long,0,,,,,
player,201911070rai,rai,MullTr00,pass_defended,1,,,,,
player,201911070rai,rai,MullTr00,sacks,0.0,,,,,
player,201911070rai,rai,MullTr00,tackles_combined,5,,,,,
player,201911070rai,rai,MullTr00,tackles_solo,3,,,,,
player,201911070rai,rai,MullTr00,tackles_assists,2,,,,,
player,201911070rai,rai,MullTr00,tackles_loss,0,,,,,
player,201911070rai,rai,MullTr00,qb_hits,0,,,,,
player,201911070rai,rai,MullTr00,fumbles_rec,0,,,,,
player,201911070rai,rai,MullTr00,fumbles_rec_yds,0,,,,,
player,201911070rai,rai,MullTr00,fumbles_rec_td,0,,,,,
player,201911070rai,rai,MullTr00,fumbles_forced,0,,,,,
player,201911070rai,rai,HallP.00,def_int,0,,,,,
player,201911070rai,rai,HallP.00,def_int_yds,0,,,,,
player,201911070rai,rai,HallP.00,def_int_td,0,,,,,
player,201911070rai,rai,HallP.00,def_int_long,0,,,,,
player,201911070rai,rai,HallP.00,pass_defended,0,,,,,
player,201911070rai,rai,HallP.00,sacks,0.0,,,,,
player,201911070rai,rai,HallP.00,tackles_combined,4,,,,,
player,201911070rai,rai,HallP.00,tackles_solo,2,,,,,
player,201911070rai,rai,HallP.00,tackles_assists,2,,,,,
player,201911070rai,rai,HallP.00,tackles_loss,0,,,,,
player,201911070rai,rai,HallP.00,qb_hits,0,,,,,
player,201911070rai,rai,HallP.00,fumbles_rec,0,,,,,
player,201911070rai,rai,HallP.00,fumbles_rec_yds,0,,,,,
player,201911070rai,rai,HallP.00,fumbles_rec_td,0,,,,,
player,201911070rai,rai,HallP.00,fumbles_forced,0,,,,,
player,201911070rai,rai,HankJo00,def_int,0,,,,,
player,201911070rai,rai,HankJo00,def_int_yds,0,,,,,
player,201911070rai,rai,HankJo00,def_int_td,0,,,,,
player,201911070rai,rai,HankJo00,def_int_long,0,,,,,
player,201911070rai,rai,HankJo00,pass_defended,0,,,,,
player,201911070rai,rai,HankJo00,sacks,0.0,,,,,
player,201911070rai,rai,HankJo00,tackles_combined,3,,,,,
player,201911070rai,rai,HankJo00,tackles_solo,1,,,,,
player,201911070rai,rai,HankJo00,tackles_assists,2,,,,,
player,201911070rai,rai,HankJo00,tackles_loss,0,,,,,
player,201911070rai,rai,HankJo00,qb_hits,1,,,,,
player,201911070rai,rai,HankJo00,fumbles_rec,0,,,,,
player,201911070rai,rai,HankJo00,fumbles_rec_yds,0,,,,,
player,201911070rai,rai,HankJo00,fumbles_rec_td,0,,,,,
player,201911070rai,rai,HankJo00,fumbles_forced,0,,,,,
player,201911070rai,rai,WorlDa00,def_int,0,,,,,
player,201911070rai,rai,WorlDa00,def_int_yds,0,,,,,
player,201911070rai,rai,WorlDa00,def_int_td,0,,,,,
player,201911070rai,rai,WorlDa00,def_int_long,0,,,,,
player,201911070rai,rai,WorlDa00,pass_defended,0,,,,,
player,201911070rai,rai,WorlDa00,sacks,0.0,,,,,
player,201911070rai,rai,WorlDa00,tackles_combined,3,,,,,
player,201911070rai,rai,WorlDa00,tackles_solo,3,,,,,
player,201911070rai,rai,WorlDa00,tackles_assists,0,,,,,
player,201911070rai,rai,WorlDa00,tackles_loss,0,,,,,
player,201911070rai,rai,WorlDa00,qb_hits,0,,,,,
player,201911070rai,rai,WorlDa00,fumbles_rec,0,,,,,
player,201911070rai,rai,WorlDa00,fumbles_rec_yds,0,,,,,
player,201911070rai,rai,WorlDa00,fumbles_rec_td,0,,,,,
player,201911070rai,rai,WorlDa00,fumbles_forced,0,,,,,
player,201911070rai,rai,McClTe00,def_int,0,,,,,
player,201911070rai,rai,McClTe00,def_int_yds,0,,,,,
player,201911070rai,rai,McClTe00,def_int_td,0,,,,,
player,201911070rai,rai,McClTe00,def_int_long,0,,,,,
player,201911070rai,rai,McClTe00,pass_defended,0,,,,,
player,201911070rai,rai,McClTe00,sacks,0.0,,,,,
player,201911070rai,rai,McClTe00,tackles_combined,2,,,,,
player,201911070rai,rai,McClTe00,tackles_solo,0,,,,,
player,201911070rai,rai,McClTe00,tackles_assists,2,,,,,
player,201911070rai,rai,McClTe00,tackles_loss,0,,,,,
player,201911070rai,rai,McClTe00,qb_hits,0,,,,,
player,201911070rai,rai,McClTe00,fumbles_rec,0,,,,,
player,201911070rai,rai,McClTe00,fumbles_rec_yds,0,,,,,
player,201911070rai,rai,McClTe00,fumbles_rec_td,0,,,,,
player,201911070rai,rai,McClTe00,fumbles_forced,0,,,,,
player,201911070rai,rai,CompWi00,def_int,0,,,,,
player,201911070rai,rai,CompWi00,def_int_yds,0,,,,,
player,201911070rai,rai,CompWi00,def_int_td,0,,,,,
player,201911070rai,rai,CompWi00,def_int_long,0,,,,,
player,201911070rai,rai,CompWi00,pass_defended,0,,,,,
player,201911070rai,rai,CompWi00,sacks,0.0,,,,,
player,201911070rai,rai,CompWi00,tackles_combined,1,,,,,
player,201911070rai,rai,CompWi00,tackles_solo,0,,,,,
player,201911070rai,rai,CompWi00,tackles_assists,1,,,,,
player,201911070rai,rai,CompWi00,tackles_loss,0,,,,,
player,201911070rai,rai,CompWi00,qb_hits,0,,,,,
player,201911070rai,rai,CompWi00,fumbles_rec,0,,,,,
player,201911070rai,rai,CompWi00,fumbles_rec_yds,0,,,,,
player,201911070rai,rai,CompWi00,fumbles_rec_td,0,,,,,
player,201911070rai,rai,CompWi00,fumbles_forced,0,,,,,
