game,2019,2,20190915,201909150oti,clt,"Indianapolis Colts",19,oti,"Tennessee Titans",17
team,201909150oti,clt,First Downs,21,,,,,,
team,201909150oti,oti,First Downs,18,,,,,,
team,201909150oti,clt,Rush-Yds-TDs,34-167-0,,,,,,
team,201909150oti,oti,Rush-Yds-TDs,24-124-1,,,,,,
team,201909150oti,clt,Cmp-Att-Yd-TD-INT,17-28-146-3-1,,,,,,
team,201909150oti,oti,Cmp-Att-Yd-TD-INT,19-28-154-1-0,,,,,,
team,201909150oti,clt,Sacked-Yards,3-25,,,,,,
team,201909150oti,oti,Sacked-Yards,4-35,,,,,,
team,201909150oti,clt,Net Pass Yards,121,,,,,,
team,201909150oti,oti,Net Pass Yards,119,,,,,,
team,201909150oti,clt,Total Yards,288,,,,,,
team,201909150oti,oti,Total Yards,243,,,,,,
team,201909150oti,clt,Fumbles-Lost,1-1,,,,,,
team,201909150oti,oti,Fumbles-Lost,2-0,,,,,,
team,201909150oti,clt,Turnovers,2,,,,,,
team,201909150oti,oti,Turnovers,0,,,,,,
team,201909150oti,clt,Penalties-Yards,8-65,,,,,,
team,201909150oti,oti,Penalties-Yards,5-75,,,,,,
team,201909150oti,clt,Third Down Conv.,7-14,,,,,,
team,201909150oti,oti,Third Down Conv.,1-10,,,,,,
team,201909150oti,clt,Fourth Down Conv.,1-1,,,,,,
team,201909150oti,oti,Fourth Down Conv.,0-1,,,,,,
team,201909150oti,clt,Time of Possession,31:54,,,,,,
team,201909150oti,oti,Time of Possession,28:06,,,,,,
player,201909150oti,clt,BrisJa00,pass_cmp,17,,,,,
player,201909150oti,clt,BrisJa00,pass_att,28,,,,,
player,201909150oti,clt,BrisJa00,pass_yds,146,,,,,
player,201909150oti,clt,BrisJa00,pass_td,3,,,,,
player,201909150oti,clt,BrisJa00,pass_int,1,,,,,
player,201909150oti,clt,BrisJa00,pass_sacked,3,,,,,
player,201909150oti,clt,BrisJa00,pass_sacked_yds,25,,,,,
player,201909150oti,clt,BrisJa00,pass_long,19,,,,,
player,201909150oti,clt,BrisJa00,pass_rating,95.2,,,,,
player,201909150oti,clt,BrisJa00,rush_att,7,,,,,
player,201909150oti,clt,BrisJa00,rush_yds,25,,,,,
player,201909150oti,clt,BrisJa00,rush_td,0,,,,,
player,201909150oti,clt,BrisJa00,rush_long,7,,,,,
player,201909150oti,clt,BrisJa00,targets,0,,,,,
player,201909150oti,clt,BrisJa00,rec,0,,,,,
player,201909150oti,clt,BrisJa00,rec_yds,0,,,,,
player,201909150oti,clt,BrisJa00,rec_td,0,,,,,
player,201909150oti,clt,BrisJa00,rec_long,0,,,,,
player,201909150oti,clt,BrisJa00,fumbles,1,,,,,
player,201909150oti,clt,BrisJa00,fumbles_lost,1,,,,,
player,201909150oti,clt,WilkJo01,pass_cmp,0,,,,,
player,201909150oti,clt,WilkJo01,pass_att,0,,,,,
player,201909150oti,clt,WilkJo01,pass_yds,0,,,,,
player,201909150oti,clt,WilkJo01,pass_td,0,,,,,
player,201909150oti,clt,WilkJo01,pass_int,0,,,,,
player,201909150oti,clt,WilkJo01,pass_sacked,0,,,,,
player,201909150oti,clt,WilkJo01,pass_sacked_yds,0,,,,,
player,201909150oti,clt,WilkJo01,pass_long,0,,,,,
player,201909150oti,clt,WilkJo01,pass_rating,,,,,,
player,201909150oti,clt,WilkJo01,rush_att,5,,,,,
player,201909150oti,clt,WilkJo01,rush_yds,82,,,,,
player,201909150oti,clt,WilkJo01,rush_td,0,,,,,
player,201909150oti,clt,WilkJo01,rush_long,55,,,,,
player,201909150oti,clt,WilkJo01,targets,1,,,,,
player,201909150oti,clt,WilkJo01,rec,1,,,,,
player,201909150oti,clt,WilkJo01,rec_yds,4,,,,,
player,201909150oti,clt,WilkJo01,rec_td,0,,,,,
player,201909150oti,clt,WilkJo01,rec_long,4,,,,,
player,201909150oti,clt,WilkJo01,fumbles,0,,,,,
player,201909150oti,clt,WilkJo01,fumbles_lost,0,,,,,
player,201909150oti,clt,MackMa00,pass_cmp,0,,,,,
player,201909150oti,clt,MackMa00,pass_att,0,,,,,
player,201909150oti,clt,MackMa00,pass_yds,0,,,,,
player,201909150oti,clt,MackMa00,pass_td,0,,,,,
player,201909150oti,clt,MackMa00,pass_int,0,,,,,
player,201909150oti,clt,MackMa00,pass_sacked,0,,,,,
player,201909150oti,clt,MackMa00,pass_sacked_yds,0,,,,,
player,201909150oti,clt,MackMa00,pass_long,0,,,,,
player,201909150oti,clt,MackMa00,pass_rating,,,,,,
player,201909150oti,clt,MackMa00,rush_att,20,,,,,
player,201909150oti,clt,MackMa00,rush_yds,51,,,,,
player,201909150oti,clt,MackMa00,rush_td,0,,,,,
player,201909150oti,clt,MackMa00,rush_long,10,,,,,
player,201909150oti,clt,MackMa00,targets,3,,,,,
player,201909150oti,clt,MackMa00,rec,2,,,,,
player,201909150oti,clt,MackMa00,rec_yds,12,,,,,
player,201909150oti,clt,MackMa00,rec_td,0,,,,,
player,201909150oti,clt,MackMa00,rec_long,9,,,,,
player,201909150oti,clt,MackMa00,fumbles,0,,,,,
player,201909150oti,clt,MackMa00,fumbles_lost,0,,,,,
player,201909150oti,clt,HineNy00,pass_cmp,0,,,,,
player,201909150oti,clt,HineNy00,pass_att,0,,,,,
player,201909150oti,clt,HineNy00,pass_yds,0,,,,,
player,201909150oti,clt,HineNy00,pass_td,0,,,,,
player,201909150oti,clt,HineNy00,pass_int,0,,,,,
player,201909150oti,clt,HineNy00,pass_sacked,0,,,,,
player,201909150oti,clt,HineNy00,pass_sacked_yds,0,,,,,
player,201909150oti,clt,HineNy00,pass_long,0,,,,,
player,201909150oti,clt,HineNy00,pass_rating,,,,,,
player,201909150oti,clt,HineNy00,rush_att,2,,,,,
player,201909150oti,clt,HineNy00,rush_yds,9,,,,,
player,201909150oti,clt,HineNy00,rush_td,0,,,,,
player,201909150oti,clt,HineNy00,rush_long,5,,,,,
player,201909150oti,clt,HineNy00,targets,2,,,,,
player,201909150oti,clt,HineNy00,rec,1,,,,,
player,201909150oti,clt,HineNy00,rec_yds,5,,,,,
player,201909150oti,clt,HineNy00,rec_td,0,,,,,
player,201909150oti,clt,HineNy00,rec_long,5,,,,,
player,201909150oti,clt,HineNy00,fumbles,0,,,,,
player,201909150oti,clt,HineNy00,fumbles_lost,0,,,,,
player,201909150oti,clt,HiltT.00,pass_cmp,0,,,,,
player,201909150oti,clt,HiltT.00,pass_att,0,,,,,
player,201909150oti,clt,HiltT.00,pass_yds,0,,,,,
player,201909150oti,clt,HiltT.00,pass_td,0,,,,,
player,201909150oti,clt,HiltT.00,pass_int,0,,,,,
player,201909150oti,clt,HiltT.00,pass_sacked,0,,,,,
player,201909150oti,clt,HiltT.00,pass_sacked_yds,0,,,,,
player,201909150oti,clt,HiltT.00,pass_long,0,,,,,
player,201909150oti,clt,HiltT.00,pass_rating,,,,,,
player,201909150oti,clt,HiltT.00,rush_att,0,,,,,
player,201909150oti,clt,HiltT.00,rush_yds,0,,,,,
player,201909150oti,clt,HiltT.00,rush_td,0,,,,,
player,201909150oti,clt,HiltT.00,rush_long,0,,,,,
player,201909150oti,clt,HiltT.00,targets,6,,,,,
player,201909150oti,clt,HiltT.00,rec,4,,,,,
player,201909150oti,clt,HiltT.00,rec_yds,43,,,,,
player,201909150oti,clt,HiltT.00,rec_td,1,,,,,
player,201909150oti,clt,HiltT.00,rec_long,19,,,,,
player,201909150oti,clt,HiltT.00,fumbles,0,,,,,
player,201909150oti,clt,HiltT.00,fumbles_lost,0,,,,,
player,201909150oti,clt,EbroEr00,pass_cmp,0,,,,,
player,201909150oti,clt,EbroEr00,pass_att,0,,,,,
player,201909150oti,clt,EbroEr00,pass_yds,0,,,,,
player,201909150oti,clt,EbroEr00,pass_td,0,,,,,
player,201909150oti,clt,EbroEr00,pass_int,0,,,,,
player,201909150oti,clt,EbroEr00,pass_sacked,0,,,,,
player,201909150oti,clt,EbroEr00,pass_sacked_yds,0,,,,,
player,201909150oti,clt,EbroEr00,pass_long,0,,,,,
player,201909150oti,clt,EbroEr00,pass_rating,,,,,,
player,201909150oti,clt,EbroEr00,rush_att,0,,,,,
player,201909150oti,clt,EbroEr00,rush_yds,0,,,,,
player,201909150oti,clt,EbroEr00,rush_td,0,,,,,
player,201909150oti,clt,EbroEr00,rush_long,0,,,,,
player,201909150oti,clt,EbroEr00,targets,4,,,,,
player,201909150oti,clt,EbroEr00,rec,3,,,,,
player,201909150oti,clt,EbroEr00,rec_yds,25,,,,,
player,201909150oti,clt,EbroEr00,rec_td,1,,,,,
player,201909150oti,clt,EbroEr00,rec_long,13,,,,,
player,201909150oti,clt,EbroEr00,fumbles,0,,,,,
player,201909150oti,clt,EbroEr00,fumbles_lost,0,,,,,
player,201909150oti,clt,RogeCh02,pass_cmp,0,,,,,
player,201909150oti,clt,RogeCh02,pass_att,0,,,,,
player,201909150oti,clt,RogeCh02,pass_yds,0,,,,,
player,201909150oti,clt,RogeCh02,pass_td,0,,,,,
player,201909150oti,clt,RogeCh02,pass_int,0,,,,,
player,201909150oti,clt,RogeCh02,pass_sacked,0,,,,,
player,201909150oti,clt,RogeCh02,pass_sacked_yds,0,,,,,
player,201909150oti,clt,RogeCh02,pass_long,0,,,,,
player,201909150oti,clt,RogeCh02,pass_rating,,,,,,
player,201909150oti,clt,RogeCh02,rush_att,0,,,,,
player,201909150oti,clt,RogeCh02,rush_yds,0,,,,,
player,201909150oti,clt,RogeCh02,rush_td,0,,,,,
player,201909150oti,clt,RogeCh02,rush_long,0,,,,,
player,201909150oti,clt,RogeCh02,targets,4,,,,,
player,201909150oti,clt,RogeCh02,rec,3,,,,,
player,201909150oti,clt,RogeCh02,rec_yds,24,,,,,
player,201909150oti,clt,RogeCh02,rec_td,0,,,,,
player,201909150oti,clt,RogeCh02,rec_long,15,,,,,
player,201909150oti,clt,RogeCh02,fumbles,0,,,,,
player,201909150oti,clt,RogeCh02,fumbles_lost,0,,,,,
player,201909150oti,clt,DoylJa00,pass_cmp,0,,,,,
player,201909150oti,clt,DoylJa00,pass_att,0,,,,,
