game,2019,1,20190908,201909080nwe,pit,"Pittsburgh Steelers",3,nwe,"New England Patriots",33
player,201909080nwe,pit,SamuJa00,pass_long,0,,,,,
player,201909080nwe,pit,SamuJa00,pass_rating,,,,,,
player,201909080nwe,pit,SamuJa00,rush_att,2,,,,,
player,201909080nwe,pit,SamuJa00,rush_yds,4,,,,,
player,201909080nwe,pit,SamuJa00,rush_td,0,,,,,
player,201909080nwe,pit,SamuJa00,rush_long,2,,,,,
player,201909080nwe,pit,SamuJa00,targets,2,,,,,
player,201909080nwe,pit,SamuJa00,rec,1,,,,,
player,201909080nwe,pit,SamuJa00,rec_yds,2,,,,,
player,201909080nwe,pit,SamuJa00,rec_td,0,,,,,
player,201909080nwe,pit,SamuJa00,rec_long,2,,,,,
player,201909080nwe,pit,SamuJa00,fumbles,0,,,,,
player,201909080nwe,pit,SamuJa00,fumbles_lost,0,,,,,
player,201909080nwe,pit,SmitJu00,pass_cmp,0,,,,,
player,201909080nwe,pit,SmitJu00,pass_att,0,,,,,
player,201909080nwe,pit,SmitJu00,pass_yds,0,,,,,
player,201909080nwe,pit,SmitJu00,pass_td,0,,,,,
player,201909080nwe,pit,SmitJu00,pass_int,0,,,,,
player,201909080nwe,pit,SmitJu00,pass_sacked,0,,,,,
player,201909080nwe,pit,SmitJu00,pass_sacked_yds,0,,,,,
player,201909080nwe,pit,SmitJu00,pass_long,0,,,,,
player,201909080nwe,pit,SmitJu00,pass_rating,,,,,,
player,201909080nwe,pit,SmitJu00,rush_att,0,,,,,
player,201909080nwe,pit,SmitJu00,rush_yds,0,,,,,
player,201909080nwe,pit,SmitJu00,rush_td,0,,,,,
player,201909080nwe,pit,SmitJu00,rush_long,0,,,,,
player,201909080nwe,pit,SmitJu00,targets,8,,,,,
player,201909080nwe,pit,SmitJu00,rec,6,,,,,
player,201909080nwe,pit,SmitJu00,rec_yds,78,,,,,
player,201909080nwe,pit,SmitJu00,rec_td,0,,,,,
player,201909080nwe,pit,SmitJu00,rec_long,26,,,,,
player,201909080nwe,pit,SmitJu00,fumbles,0,,,,,
player,201909080nwe,pit,SmitJu00,fumbles_lost,0,,,,,
player,201909080nwe,pit,WashJa00,pass_cmp,0,,,,,
player,201909080nwe,pit,WashJa00,pass_att,0,,,,,
player,201909080nwe,pit,WashJa00,pass_yds,0,,,,,
player,201909080nwe,pit,WashJa00,pass_td,0,,,,,
player,201909080nwe,pit,WashJa00,pass_int,0,,,,,
player,201909080nwe,pit,WashJa00,pass_sacked,0,,,,,
player,201909080nwe,pit,WashJa00,pass_sacked_yds,0,,,,,
player,201909080nwe,pit,WashJa00,pass_long,0,,,,,
player,201909080nwe,pit,WashJa00,pass_rating,,,,,,
player,201909080nwe,pit,WashJa00,rush_att,0,,,,,
player,201909080nwe,pit,WashJa00,rush_yds,0,,,,,
player,201909080nwe,pit,WashJa00,rush_td,0,,,,,
player,201909080nwe,pit,WashJa00,rush_long,0,,,,,
player,201909080nwe,pit,WashJa00,targets,6,,,,,
player,201909080nwe,pit,WashJa00,rec,2,,,,,
player,201909080nwe,pit,WashJa00,rec_yds,51,,,,,
player,201909080nwe,pit,WashJa00,rec_td,0,,,,,
player,201909080nwe,pit,WashJa00,rec_long,45,,,,,
player,201909080nwe,pit,WashJa00,fumbles,0,,,,,
player,201909080nwe,pit,WashJa00,fumbles_lost,0,,,,,
player,201909080nwe,pit,McDoVa00,pass_cmp,0,,,,,
player,201909080nwe,pit,McDoVa00,pass_att,0,,,,,
player,201909080nwe,pit,McDoVa00,pass_yds,0,,,,,
player,201909080nwe,pit,McDoVa00,pass_td,0,,,,,
player,201909080nwe,pit,McDoVa00,pass_int,0,,,,,
player,201909080nwe,pit,McDoVa00,pass_sacked,0,,,,,
player,201909080nwe,pit,McDoVa00,pass_sacked_yds,0,,,,,
player,201909080nwe,pit,McDoVa00,pass_long,0,,,,,
player,201909080nwe,pit,McDoVa00,pass_rating,,,,,,
player,201909080nwe,pit,McDoVa00,rush_att,0,,,,,
player,201909080nwe,pit,McDoVa00,rush_yds,0,,,,,
player,201909080nwe,pit,McDoVa00,rush_td,0,,,,,
player,201909080nwe,pit,McDoVa00,rush_long,0,,,,,
player,201909080nwe,pit,McDoVa00,targets,4,,,,,
player,201909080nwe,pit,McDoVa00,rec,2,,,,,
player,201909080nwe,pit,McDoVa00,rec_yds,40,,,,,
player,201909080nwe,pit,McDoVa00,rec_td,0,,,,,
player,201909080nwe,pit,McDoVa00,rec_long,21,,,,,
player,201909080nwe,pit,McDoVa00,fumbles,0,,,,,
player,201909080nwe,pit,McDoVa00,fumbles_lost,0,,,,,
player,201909080nwe,pit,SwitRy00,pass_cmp,0,,,,,
player,201909080nwe,pit,SwitRy00,pass_att,0,,,,,
player,201909080nwe,pit,SwitRy00,pass_yds,0,,,,,
player,201909080nwe,pit,SwitRy00,pass_td,0,,,,,
player,201909080nwe,pit,SwitRy00,pass_int,0,,,,,
player,201909080nwe,pit,SwitRy00,pass_sacked,0,,,,,
player,201909080nwe,pit,SwitRy00,pass_sacked_yds,0,,,,,
player,201909080nwe,pit,SwitRy00,pass_long,0,,,,,
player,201909080nwe,pit,SwitRy00,pass_rating,,,,,,
player,201909080nwe,pit,SwitRy00,rush_att,0,,,,,
player,201909080nwe,pit,SwitRy00,rush_yds,0,,,,,
player,201909080nwe,pit,SwitRy00,rush_td,0,,,,,
player,201909080nwe,pit,SwitRy00,rush_long,0,,,,,
player,201909080nwe,pit,SwitRy00,targets,6,,,,,
player,201909080nwe,pit,SwitRy00,rec,6,,,,,
player,201909080nwe,pit,SwitRy00,rec_yds,29,,,,,
player,201909080nwe,pit,SwitRy00,rec_td,0,,,,,
player,201909080nwe,pit,SwitRy00,rec_long,8,,,,,
player,201909080nwe,pit,SwitRy00,fumbles,0,,,,,
player,201909080nwe,pit,SwitRy00,fumbles_lost,0,,,,,
player,201909080nwe,pit,JohnDi01,pass_cmp,0,,,,,
player,201909080nwe,pit,JohnDi01,pass_att,0,,,,,
player,201909080nwe,pit,JohnDi01,pass_yds,0,,,,,
player,201909080nwe,pit,JohnDi01,pass_td,0,,,,,
player,201909080nwe,pit,JohnDi01,pass_int,0,,,,,
player,201909080nwe,pit,JohnDi01,pass_sacked,0,,,,,
player,201909080nwe,pit,JohnDi01,pass_sacked_yds,0,,,,,
player,201909080nwe,pit,JohnDi01,pass_long,0,,,,,
player,201909080nwe,pit,JohnDi01,pass_rating,,,,,,
player,201909080nwe,pit,JohnDi01,rush_att,0,,,,,
player,201909080nwe,pit,JohnDi01,rush_yds,0,,,,,
player,201909080nwe,pit,JohnDi01,rush_td,0,,,,,
player,201909080nwe,pit,JohnDi01,rush_long,0,,,,,
player,201909080nwe,pit,JohnDi01,targets,5,,,,,
player,201909080nwe,pit,JohnDi01,rec,3,,,,,
player,201909080nwe,pit,JohnDi01,rec_yds,25,,,,,
player,201909080nwe,pit,JohnDi01,rec_td,0,,,,,
player,201909080nwe,pit,JohnDi01,rec_long,9,,,,,
player,201909080nwe,pit,JohnDi01,fumbles,0,,,,,
player,201909080nwe,pit,JohnDi01,fumbles_lost,0,,,,,
player,201909080nwe,pit,MoncDo00,pass_cmp,0,,,,,
player,201909080nwe,pit,MoncDo00,pass_att,0,,,,,
player,201909080nwe,pit,MoncDo00,pass_yds,0,,,,,
player,201909080nwe,pit,MoncDo00,pass_td,0,,,,,
player,201909080nwe,pit,MoncDo00,pass_int,0,,,,,
player,201909080nwe,pit,MoncDo00,pass_sacked,0,,,,,
player,201909080nwe,pit,MoncDo00,pass_sacked_yds,0,,,,,
player,201909080nwe,pit,MoncDo00,pass_long,0,,,,,
player,201909080nwe,pit,MoncDo00,pass_rating,,,,,,
player,201909080nwe,pit,MoncDo00,rush_att,0,,,,,
player,201909080nwe,pit,MoncDo00,rush_yds,0,,,,,
player,201909080nwe,pit,MoncDo00,rush_td,0,,,,,
player,201909080nwe,pit,MoncDo00,rush_long,0,,,,,
player,201909080nwe,pit,MoncDo00,targets,10,,,,,
player,201909080nwe,pit,MoncDo00,rec,3,,,,,
player,201909080nwe,pit,MoncDo00,rec_yds,7,,,,,
player,201909080nwe,pit,MoncDo00,rec_td,0,,,,,
player,201909080nwe,pit,MoncDo00,rec_long,3,,,,,
player,201909080nwe,pit,MoncDo00,fumbles,0,,,,,
player,201909080nwe,pit,MoncDo00,fumbles_lost,0,,,,,
player,201909080nwe,pit,HoltJo00,pass_cmp,0,,,,,
player,201909080nwe,pit,HoltJo00,pass_att,0,,,,,
player,201909080nwe,pit,HoltJo00,pass_yds,0,,,,,
player,201909080nwe,pit,HoltJo00,pass_td,0,,,,,
player,201909080nwe,pit,HoltJo00,pass_int,0,,,,,
player,201909080nwe,pit,HoltJo00,pass_sacked,0,,,,,
player,201909080nwe,pit,HoltJo00,pass_sacked_yds,0,,,,,
player,201909080nwe,pit,HoltJo00,pass_long,0,,,,,
player,201909080nwe,pit,HoltJo00,pass_rating,,,,,,
player,201909080nwe,pit,HoltJo00,rush_att,0,,,,,
player,201909080nwe,pit,HoltJo00,rush_yds,0,,,,,
player,201909080nwe,pit,HoltJo00,rush_td,0,,,,,
player,201909080nwe,pit,HoltJo00,rush_long,0,,,,,
player,201909080nwe,pit,HoltJo00,targets,2,,,,,
player,201909080nwe,pit,HoltJo00,rec,0,,,,,
player,201909080nwe,pit,HoltJo00,rec_yds,0,,,,,
player,201909080nwe,pit,HoltJo00,rec_td,0,,,,,
player,201909080nwe,pit,HoltJo00,rec_long,0,,,,,
player,201909080nwe,pit,HoltJo00,fumbles,0,,,,,
player,201909080nwe,pit,HoltJo00,fumbles_lost,0,,,,,
player,201909080nwe,nwe,BradTo00,pass_cmp,24,,,,,
player,201909080nwe,nwe,BradTo00,pass_att,36,,,,,
player,201909080nwe,nwe,BradTo00,pass_yds,341,,,,,
player,201909080nwe,nwe,BradTo00,pass_td,3,,,,,
player,201909080nwe,nwe,BradTo00,pass_int,0,,,,,
player,201909080nwe,nwe,BradTo00,pass_sacked,1,,,,,
player,201909080nwe,nwe,BradTo00,pass_sacked_yds,7,,,,,
player,201909080nwe,nwe,BradTo00,pass_long,58,,,,,
player,201909080nwe,nwe,BradTo00,pass_rating,124.9,,,,,
player,201909080nwe,nwe,BradTo00,rush_att,0,,,,,
player,201909080nwe,nwe,BradTo00,rush_yds,0,,,,,
player,201909080nwe,nwe,BradTo00,rush_td,0,,,,,
player,201909080nwe,nwe,BradTo00,rush_long,0,,,,,
player,201909080nwe,nwe,BradTo00,targets,0,,,,,
player,201909080nwe,nwe,BradTo00,rec,0,,,,,
player,201909080nwe,nwe,BradTo00,rec_yds,0,,,,,
player,201909080nwe,nwe,BradTo00,rec_td,0,,,,,
player,201909080nwe,nwe,BradTo00,rec_long,0,,,,,
player,201909080nwe,nwe,BradTo00,fumbles,0,,,,,
player,201909080nwe,nwe,BradTo00,fumbles_lost,0,,,,,
player,201909080nwe,nwe,EdelJu00,pass_cmp,1,,,,,
player,201909080nwe,nwe,EdelJu00,pass_att,1,,,,,
player,201909080nwe,nwe,EdelJu00,pass_yds,32,,,,,
player,201909080nwe,nwe,EdelJu00,pass_td,0,,,,,
player,201909080nwe,nwe,EdelJu00,pass_int,0,,,,,
player,201909080nwe,nwe,EdelJu00,pass_sacked,0,,,,,
player,201909080nwe,nwe,EdelJu00,pass_sacked_yds,0,,,,,
player,201909080nwe,nwe,EdelJu00,pass_long,32,,,,,
player,201909080nwe,nwe,EdelJu00,pass_rating,118.7,,,,,
player,201909080nwe,nwe,EdelJu00,rush_att,1,,,,,
player,201909080nwe,nwe,EdelJu00,rush_yds,8,,,,,
player,201909080nwe,nwe,EdelJu00,rush_td,0,,,,,
player,201909080nwe,nwe,EdelJu00,rush_long,8,,,,,
player,201909080nwe,nwe,EdelJu00,targets,11,,,,,
player,201909080nwe,nwe,EdelJu00,rec,6,,,,,
player,201909080nwe,nwe,EdelJu00,rec_yds,83,,,,,
player,201909080nwe,nwe,EdelJu00,rec_td,0,,,,,
player,201909080nwe,nwe,EdelJu00,rec_long,24,,,,,
player,201909080nwe,nwe,EdelJu00,fumbles,0,,,,,
player,201909080nwe,nwe,EdelJu00,fumbles_lost,0,,,,,
player,201909080nwe,nwe,BurkRe00,pass_cmp,0,,,,,
player,201909080nwe,nwe,BurkRe00,pass_att,0,,,,,
player,201909080nwe,nwe,BurkRe00,pass_yds,0,,,,,
player,201909080nwe,nwe,BurkRe00,pass_td,0,,,,,
player,201909080nwe,nwe,BurkRe00,pass_int,0,,,,,
player,201909080nwe,nwe,BurkRe00,pass_sacked,0,,,,,
player,201909080nwe,nwe,BurkRe00,pass_sacked_yds,0,,,,,
player,201909080nwe,nwe,BurkRe00,pass_long,0,,,,,
player,201909080nwe,nwe,BurkRe00,pass_rating,,,,,,
player,201909080nwe,nwe,BurkRe00,rush_att,8,,,,,
player,201909080nwe,nwe,BurkRe00,rush_yds,44,,,,,
player,201909080nwe,nwe,BurkRe00,rush_td,0,,,,,
player,201909080nwe,nwe,BurkRe00,rush_long,11,,,,,
player,201909080nwe,nwe,BurkRe00,targets,8,,,,,
player,201909080nwe,nwe,BurkRe00,rec,5,,,,,
player,201909080nwe,nwe,BurkRe00,rec_yds,41,,,,,
player,201909080nwe,nwe,BurkRe00,rec_td,0,,,,,
player,201909080nwe,nwe,BurkRe00,rec_long,17,,,,,
player,201909080nwe,nwe,BurkRe00,fumbles,0,,,,,
player,201909080nwe,nwe,BurkRe00,fumbles_lost,0,,,,,
player,201909080nwe,nwe,WhitJa02,pass_cmp,0,,,,,
player,201909080nwe,nwe,WhitJa02,pass_att,0,,,,,
player,201909080nwe,nwe,WhitJa02,pass_yds,0,,,,,
player,201909080nwe,nwe,WhitJa02,pass_td,0,,,,,
player,201909080nwe,nwe,WhitJa02,pass_int,0,,,,,
player,201909080nwe,nwe,WhitJa02,pass_sacked,0,,,,,
player,201909080nwe,nwe,WhitJa02,pass_sacked_yds,0,,,,,
player,201909080nwe,nwe,WhitJa02,pass_long,0,,,,,
player,201909080nwe,nwe,WhitJa02,pass_rating,,,,,,
player,201909080nwe,nwe,WhitJa02,rush_att,4,,,,,
player,201909080nwe,nwe,WhitJa02,rush_yds,26,,,,,
player,201909080nwe,nwe,WhitJa02,rush_td,0,,,,,
player,201909080nwe,nwe,WhitJa02,rush_long,9,,,,,
player,201909080nwe,nwe,WhitJa02,targets,7,,,,,
player,201909080nwe,nwe,WhitJa02,rec,5,,,,,
player,201909080nwe,nwe,WhitJa02,rec_yds,56,,,,,
player,201909080nwe,nwe,WhitJa02,rec_td,0,,,,,
player,201909080nwe,nwe,WhitJa02,rec_long,32,,,,,
player,201909080nwe,nwe,WhitJa02,fumbles,0,,,,,
player,201909080nwe,nwe,WhitJa02,fumbles_lost,0,,,,,
player,201909080nwe,nwe,MichSo00,pass_cmp,0,,,,,
player,201909080nwe,nwe,MichSo00,pass_att,0,,,,,
player,201909080nwe,nwe,MichSo00,pass_yds,0,,,,,
player,201909080nwe,nwe,MichSo00,pass_td,0,,,,,
player,201909080nwe,nwe,MichSo00,pass_int,0,,,,,
player,201909080nwe,nwe,MichSo00,pass_sacked,0,,,,,
player,201909080nwe,nwe,MichSo00,pass_sacked_yds,0,,,,,
player,201909080nwe,nwe,MichSo00,pass_long,0,,,,,
player,201909080nwe,nwe,MichSo00,pass_rating,,,,,,
player,201909080nwe,nwe,MichSo00,rush_att,15,,,,,
player,201909080nwe,nwe,MichSo00,rush_yds,14,,,,,
player,201909080nwe,nwe,MichSo00,rush_td,0,,,,,
player,201909080nwe,nwe,MichSo00,rush_long,5,,,,,
player,201909080nwe,nwe,MichSo00,targets,0,,,,,
player,201909080nwe,nwe,MichSo00,rec,0,,,,,
player,201909080nwe,nwe,MichSo00,rec_yds,0,,,,,
player,201909080nwe,nwe,MichSo00,rec_td,0,,,,,
player,201909080nwe,nwe,MichSo00,rec_long,0,,,,,
player,201909080nwe,nwe,MichSo00,fumbles,0,,,,,
player,201909080nwe,nwe,MichSo00,fumbles_lost,0,,,,,
player,201909080nwe,nwe,BoldBr00,pass_cmp,0,,,,,
player,201909080nwe,nwe,BoldBr00,pass_att,0,,,,,
player,201909080nwe,nwe,BoldBr00,pass_yds,0,,,,,
player,201909080nwe,nwe,BoldBr00,pass_td,0,,,,,
player,201909080nwe,nwe,BoldBr00,pass_int,0,,,,,
player,201909080nwe,nwe,BoldBr00,pass_sacked,0,,,,,
player,201909080nwe,nwe,BoldBr00,pass_sacked_yds,0,,,,,
player,201909080nwe,nwe,BoldBr00,pass_long,0,,,,,
player,201909080nwe,nwe,BoldBr00,pass_rating,,,,,,
player,201909080nwe,nwe,BoldBr00,rush_att,1,,,,,
player,201909080nwe,nwe,BoldBr00,rush_yds,7,,,,,
player,201909080nwe,nwe,BoldBr00,rush_td,0,,,,,
player,201909080nwe,nwe,BoldBr00,rush_long,7,,,,,
player,201909080nwe,nwe,BoldBr00,targets,0,,,,,
player,201909080nwe,nwe,BoldBr00,rec,0,,,,,
player,201909080nwe,nwe,BoldBr00,rec_yds,0,,,,,
player,201909080nwe,nwe,BoldBr00,rec_td,0,,,,,
player,201909080nwe,nwe,BoldBr00,rec_long,0,,,,,
player,201909080nwe,nwe,BoldBr00,fumbles,0,,,,,
player,201909080nwe,nwe,BoldBr00,fumbles_lost,0,,,,,
player,201909080nwe,nwe,DorsPh00,pass_cmp,0,,,,,
player,201909080nwe,nwe,DorsPh00,pass_att,0,,,,,
player,201909080nwe,nwe,DorsPh00,pass_yds,0,,,,,
player,201909080nwe,nwe,DorsPh00,pass_td,0,,,,,
player,201909080nwe,nwe,DorsPh00,pass_int,0,,,,,
player,201909080nwe,nwe,DorsPh00,pass_sacked,0,,,,,
player,201909080nwe,nwe,DorsPh00,pass_sacked_yds,0,,,,,
player,201909080nwe,nwe,DorsPh00,pass_long,0,,,,,
player,201909080nwe,nwe,DorsPh00,pass_rating,,,,,,
player,201909080nwe,nwe,DorsPh00,rush_att,0,,,,,
player,201909080nwe,nwe,DorsPh00,rush_yds,0,,,,,
player,201909080nwe,nwe,DorsPh00,rush_td,0,,,,,
player,201909080nwe,nwe,DorsPh00,rush_long,0,,,,,
player,201909080nwe,nwe,DorsPh00,targets,4,,,,,
player,201909080nwe,nwe,DorsPh00,rec,4,,,,,
player,201909080nwe,nwe,DorsPh00,rec_yds,95,,,,,
player,201909080nwe,nwe,DorsPh00,rec_td,2,,,,,
player,201909080nwe,nwe,DorsPh00,rec_long,58,,,,,
player,201909080nwe,nwe,DorsPh00,fumbles,0,,,,,
player,201909080nwe,nwe,DorsPh00,fumbles_lost,0,,,,,
player,201909080nwe,nwe,GordJo02,pass_cmp,0,,,,,
player,201909080nwe,nwe,GordJo02,pass_att,0,,,,,
player,201909080nwe,nwe,GordJo02,pass_yds,0,,,,,
player,201909080nwe,nwe,GordJo02,pass_td,0,,,,,
player,201909080nwe,nwe,GordJo02,pass_int,0,,,,,
player,201909080nwe,nwe,GordJo02,pass_sacked,0,,,,,
player,201909080nwe,nwe,GordJo02,pass_sacked_yds,0,,,,,
player,201909080nwe,nwe,GordJo02,pass_long,0,,,,,
player,201909080nwe,nwe,GordJo02,pass_rating,,,,,,
player,201909080nwe,nwe,GordJo02,rush_att,0,,,,,
player,201909080nwe,nwe,GordJo02,rush_yds,0,,,,,
player,201909080nwe,nwe,GordJo02,rush_td,0,,,,,
player,201909080nwe,nwe,GordJo02,rush_long,0,,,,,
player,201909080nwe,nwe,GordJo02,targets,4,,,,,
player,201909080nwe,nwe,GordJo02,rec,3,,,,,
player,201909080nwe,nwe,GordJo02,rec_yds,73,,,,,
player,201909080nwe,nwe,GordJo02,rec_td,1,,,,,
player,201909080nwe,nwe,GordJo02,rec_long,44,,,,,
player,201909080nwe,nwe,GordJo02,fumbles,0,,,,,
player,201909080nwe,nwe,GordJo02,fumbles_lost,0,,,,,
player,201909080nwe,nwe,MeyeJa01,pass_cmp,0,,,,,
player,201909080nwe,nwe,MeyeJa01,pass_att,0,,,,,
player,201909080nwe,nwe,MeyeJa01,pass_yds,0,,,,,
player,201909080nwe,nwe,MeyeJa01,pass_td,0,,,,,
player,201909080nwe,nwe,MeyeJa01,pass_int,0,,,,,
player,201909080nwe,nwe,MeyeJa01,pass_sacked,0,,,,,
player,201909080nwe,nwe,MeyeJa01,pass_sacked_yds,0,,,,,
player,201909080nwe,nwe,MeyeJa01,pass_long,0,,,,,
player,201909080nwe,nwe,MeyeJa01,pass_rating,,,,,,
player,201909080nwe,nwe,MeyeJa01,rush_att,0,,,,,
player,201909080nwe,nwe,MeyeJa01,rush_yds,0,,,,,
player,201909080nwe,nwe,MeyeJa01,rush_td,0,,,,,
player,201909080nwe,nwe,MeyeJa01,rush_long,0,,,,,
player,201909080nwe,nwe,MeyeJa01,targets,1,,,,,
player,201909080nwe,nwe,MeyeJa01,rec,1,,,,,
player,201909080nwe,nwe,MeyeJa01,rec_yds,22,,,,,
player,201909080nwe,nwe,MeyeJa01,rec_td,0,,,,,
player,201909080nwe,nwe,MeyeJa01,rec_long,22,,,,,
player,201909080nwe,nwe,MeyeJa01,fumbles,0,,,,,
player,201909080nwe,nwe,MeyeJa01,fumbles_lost,0,,,,,
player,201909080nwe,nwe,IzzoRy00,pass_cmp,0,,,,,
player,201909080nwe,nwe,IzzoRy00,pass_att,0,,,,,
player,201909080nwe,nwe,IzzoRy00,pass_yds,0,,,,,
player,201909080nwe,nwe,IzzoRy00,pass_td,0,,,,,
player,201909080nwe,nwe,IzzoRy00,pass_int,0,,,,,
player,201909080nwe,nwe,IzzoRy00,pass_sacked,0,,,,,
player,201909080nwe,nwe,IzzoRy00,pass_sacked_yds,0,,,,,
player,201909080nwe,nwe,IzzoRy00,pass_long,0,,,,,
player,201909080nwe,nwe,IzzoRy00,pass_rating,,,,,,
player,201909080nwe,nwe,IzzoRy00,rush_att,0,,,,,
player,201909080nwe,nwe,IzzoRy00,rush_yds,0,,,,,
player,201909080nwe,nwe,IzzoRy00,rush_td,0,,,,,
player,201909080nwe,nwe,IzzoRy00,rush_long,0,,,,,
player,201909080nwe,nwe,IzzoRy00,targets,2,,,,,
player,201909080nwe,nwe,IzzoRy00,rec,1,,,,,
player,201909080nwe,nwe,IzzoRy00,rec_yds,3,,,,,
player,201909080nwe,nwe,IzzoRy00,rec_td,0,,,,,
player,201909080nwe,nwe,IzzoRy00,rec_long,3,,,,,
player,201909080nwe,nwe,IzzoRy00,fumbles,0,,,,,
player,201909080nwe,nwe,IzzoRy00,fumbles_lost,0,,,,,
player,201909080nwe,pit,DuprAl00,def_int,0,,,,,
player,201909080nwe,pit,DuprAl00,def_int_yds,0,,,,,
player,201909080nwe,pit,DuprAl00,def_int_td,0,,,,,
player,201909080nwe,pit,DuprAl00,def_int_long,0,,,,,
player,201909080nwe,pit,DuprAl00,pass_defended,0,,,,,
player,201909080nwe,pit,DuprAl00,sacks,1.0,,,,,
player,201909080nwe,pit,DuprAl00,tackles_combined,4,,,,,
player,201909080nwe,pit,DuprAl00,tackles_solo,4,,,,,
player,201909080nwe,pit,DuprAl00,tackles_assists,0,,,,,
player,201909080nwe,pit,DuprAl00,tackles_loss,2,,,,,
