game,2019,16,20191221,201912210sfo,ram,"Los Angeles Rams",31,sfo,"San Francisco 49ers",34
player,201912210sfo,ram,ReynJo00,pass_cmp,0,,,,,
player,201912210sfo,ram,ReynJo00,pass_att,0,,,,,
player,201912210sfo,ram,ReynJo00,pass_yds,0,,,,,
player,201912210sfo,ram,ReynJo00,pass_td,0,,,,,
player,201912210sfo,ram,ReynJo00,pass_int,0,,,,,
player,201912210sfo,ram,ReynJo00,pass_sacked,0,,,,,
player,201912210sfo,ram,ReynJo00,pass_sacked_yds,0,,,,,
player,201912210sfo,ram,ReynJo00,pass_long,0,,,,,
player,201912210sfo,ram,ReynJo00,pass_rating,,,,,,
player,201912210sfo,ram,ReynJo00,rush_att,0,,,,,
player,201912210sfo,ram,ReynJo00,rush_yds,0,,,,,
player,201912210sfo,ram,ReynJo00,rush_td,0,,,,,
player,201912210sfo,ram,ReynJo00,rush_long,0,,,,,
player,201912210sfo,ram,ReynJo00,targets,3,,,,,
player,201912210sfo,ram,ReynJo00,rec,2,,,,,
player,201912210sfo,ram,ReynJo00,rec_yds,32,,,,,
player,201912210sfo,ram,ReynJo00,rec_td,0,,,,,
player,201912210sfo,ram,ReynJo00,rec_long,24,,,,,
player,201912210sfo,ram,ReynJo00,fumbles,0,,,,,
player,201912210sfo,ram,ReynJo00,fumbles_lost,0,,,,,
player,201912210sfo,ram,KuppCo00,pass_cmp,0,,,,,
player,201912210sfo,ram,KuppCo00,pass_att,0,,,,,
player,201912210sfo,ram,KuppCo00,pass_yds,0,,,,,
player,201912210sfo,ram,KuppCo00,pass_td,0,,,,,
player,201912210sfo,ram,KuppCo00,pass_int,0,,,,,
player,201912210sfo,ram,KuppCo00,pass_sacked,0,,,,,
player,201912210sfo,ram,KuppCo00,pass_sacked_yds,0,,,,,
player,201912210sfo,ram,KuppCo00,pass_long,0,,,,,
player,201912210sfo,ram,KuppCo00,pass_rating,,,,,,
player,201912210sfo,ram,KuppCo00,rush_att,0,,,,,
player,201912210sfo,ram,KuppCo00,rush_yds,0,,,,,
player,201912210sfo,ram,KuppCo00,rush_td,0,,,,,
player,201912210sfo,ram,KuppCo00,rush_long,0,,,,,
player,201912210sfo,ram,KuppCo00,targets,4,,,,,
player,201912210sfo,ram,KuppCo00,rec,4,,,,,
player,201912210sfo,ram,KuppCo00,rec_yds,31,,,,,
player,201912210sfo,ram,KuppCo00,rec_td,1,,,,,
player,201912210sfo,ram,KuppCo00,rec_long,22,,,,,
player,201912210sfo,ram,KuppCo00,fumbles,1,,,,,
player,201912210sfo,ram,KuppCo00,fumbles_lost,0,,,,,
player,201912210sfo,ram,EverGe00,pass_cmp,0,,,,,
player,201912210sfo,ram,EverGe00,pass_att,0,,,,,
player,201912210sfo,ram,EverGe00,pass_yds,0,,,,,
player,201912210sfo,ram,EverGe00,pass_td,0,,,,,
player,201912210sfo,ram,EverGe00,pass_int,0,,,,,
player,201912210sfo,ram,EverGe00,pass_sacked,0,,,,,
player,201912210sfo,ram,EverGe00,pass_sacked_yds,0,,,,,
player,201912210sfo,ram,EverGe00,pass_long,0,,,,,
player,201912210sfo,ram,EverGe00,pass_rating,,,,,,
player,201912210sfo,ram,EverGe00,rush_att,0,,,,,
player,201912210sfo,ram,EverGe00,rush_yds,0,,,,,
player,201912210sfo,ram,EverGe00,rush_td,0,,,,,
player,201912210sfo,ram,EverGe00,rush_long,0,,,,,
player,201912210sfo,ram,EverGe00,targets,1,,,,,
player,201912210sfo,ram,EverGe00,rec,0,,,,,
player,201912210sfo,ram,EverGe00,rec_yds,0,,,,,
player,201912210sfo,ram,EverGe00,rec_td,0,,,,,
player,201912210sfo,ram,EverGe00,rec_long,0,,,,,
player,201912210sfo,ram,EverGe00,fumbles,0,,,,,
player,201912210sfo,ram,EverGe00,fumbles_lost,0,,,,,
player,201912210sfo,ram,BrowMa03,pass_cmp,0,,,,,
player,201912210sfo,ram,BrowMa03,pass_att,0,,,,,
player,201912210sfo,ram,BrowMa03,pass_yds,0,,,,,
player,201912210sfo,ram,BrowMa03,pass_td,0,,,,,
player,201912210sfo,ram,BrowMa03,pass_int,0,,,,,
player,201912210sfo,ram,BrowMa03,pass_sacked,0,,,,,
player,201912210sfo,ram,BrowMa03,pass_sacked_yds,0,,,,,
player,201912210sfo,ram,BrowMa03,pass_long,0,,,,,
player,201912210sfo,ram,BrowMa03,pass_rating,,,,,,
player,201912210sfo,ram,BrowMa03,rush_att,1,,,,,
player,201912210sfo,ram,BrowMa03,rush_yds,-1,,,,,
player,201912210sfo,ram,BrowMa03,rush_td,0,,,,,
player,201912210sfo,ram,BrowMa03,rush_long,-1,,,,,
player,201912210sfo,ram,BrowMa03,targets,1,,,,,
player,201912210sfo,ram,BrowMa03,rec,0,,,,,
player,201912210sfo,ram,BrowMa03,rec_yds,0,,,,,
player,201912210sfo,ram,BrowMa03,rec_td,0,,,,,
player,201912210sfo,ram,BrowMa03,rec_long,0,,,,,
player,201912210sfo,ram,BrowMa03,fumbles,0,,,,,
player,201912210sfo,ram,BrowMa03,fumbles_lost,0,,,,,
player,201912210sfo,sfo,GaroJi00,pass_cmp,16,,,,,
player,201912210sfo,sfo,GaroJi00,pass_att,27,,,,,
player,201912210sfo,sfo,GaroJi00,pass_yds,248,,,,,
player,201912210sfo,sfo,GaroJi00,pass_td,1,,,,,
player,201912210sfo,sfo,GaroJi00,pass_int,2,,,,,
player,201912210sfo,sfo,GaroJi00,pass_sacked,6,,,,,
player,201912210sfo,sfo,GaroJi00,pass_sacked_yds,33,,,,,
player,201912210sfo,sfo,GaroJi00,pass_long,46,,,,,
player,201912210sfo,sfo,GaroJi00,pass_rating,71.2,,,,,
player,201912210sfo,sfo,GaroJi00,rush_att,4,,,,,
player,201912210sfo,sfo,GaroJi00,rush_yds,5,,,,,
player,201912210sfo,sfo,GaroJi00,rush_td,0,,,,,
player,201912210sfo,sfo,GaroJi00,rush_long,7,,,,,
player,201912210sfo,sfo,GaroJi00,targets,0,,,,,
player,201912210sfo,sfo,GaroJi00,rec,0,,,,,
player,201912210sfo,sfo,GaroJi00,rec_yds,0,,,,,
player,201912210sfo,sfo,GaroJi00,rec_td,0,,,,,
player,201912210sfo,sfo,GaroJi00,rec_long,0,,,,,
player,201912210sfo,sfo,GaroJi00,fumbles,1,,,,,
player,201912210sfo,sfo,GaroJi00,fumbles_lost,0,,,,,
player,201912210sfo,sfo,MostRa00,pass_cmp,0,,,,,
player,201912210sfo,sfo,MostRa00,pass_att,0,,,,,
player,201912210sfo,sfo,MostRa00,pass_yds,0,,,,,
player,201912210sfo,sfo,MostRa00,pass_td,0,,,,,
player,201912210sfo,sfo,MostRa00,pass_int,0,,,,,
player,201912210sfo,sfo,MostRa00,pass_sacked,0,,,,,
player,201912210sfo,sfo,MostRa00,pass_sacked_yds,0,,,,,
player,201912210sfo,sfo,MostRa00,pass_long,0,,,,,
player,201912210sfo,sfo,MostRa00,pass_rating,,,,,,
player,201912210sfo,sfo,MostRa00,rush_att,11,,,,,
player,201912210sfo,sfo,MostRa00,rush_yds,53,,,,,
player,201912210sfo,sfo,MostRa00,rush_td,1,,,,,
player,201912210sfo,sfo,MostRa00,rush_long,16,,,,,
player,201912210sfo,sfo,MostRa00,targets,1,,,,,
player,201912210sfo,sfo,MostRa00,rec,0,,,,,
player,201912210sfo,sfo,MostRa00,rec_yds,0,,,,,
player,201912210sfo,sfo,MostRa00,rec_td,0,,,,,
player,201912210sfo,sfo,MostRa00,rec_long,0,,,,,
player,201912210sfo,sfo,MostRa00,fumbles,0,,,,,
player,201912210sfo,sfo,MostRa00,fumbles_lost,0,,,,,
player,201912210sfo,sfo,ColeTe01,pass_cmp,0,,,,,
player,201912210sfo,sfo,ColeTe01,pass_att,0,,,,,
player,201912210sfo,sfo,ColeTe01,pass_yds,0,,,,,
player,201912210sfo,sfo,ColeTe01,pass_td,0,,,,,
player,201912210sfo,sfo,ColeTe01,pass_int,0,,,,,
player,201912210sfo,sfo,ColeTe01,pass_sacked,0,,,,,
player,201912210sfo,sfo,ColeTe01,pass_sacked_yds,0,,,,,
player,201912210sfo,sfo,ColeTe01,pass_long,0,,,,,
player,201912210sfo,sfo,ColeTe01,pass_rating,,,,,,
player,201912210sfo,sfo,ColeTe01,rush_att,5,,,,,
player,201912210sfo,sfo,ColeTe01,rush_yds,33,,,,,
player,201912210sfo,sfo,ColeTe01,rush_td,0,,,,,
player,201912210sfo,sfo,ColeTe01,rush_long,12,,,,,
player,201912210sfo,sfo,ColeTe01,targets,0,,,,,
player,201912210sfo,sfo,ColeTe01,rec,0,,,,,
player,201912210sfo,sfo,ColeTe01,rec_yds,0,,,,,
player,201912210sfo,sfo,ColeTe01,rec_td,0,,,,,
player,201912210sfo,sfo,ColeTe01,rec_long,0,,,,,
player,201912210sfo,sfo,ColeTe01,fumbles,0,,,,,
player,201912210sfo,sfo,ColeTe01,fumbles_lost,0,,,,,
player,201912210sfo,sfo,SamuDe00,pass_cmp,0,,,,,
player,201912210sfo,sfo,SamuDe00,pass_att,0,,,,,
player,201912210sfo,sfo,SamuDe00,pass_yds,0,,,,,
player,201912210sfo,sfo,SamuDe00,pass_td,0,,,,,
player,201912210sfo,sfo,SamuDe00,pass_int,0,,,,,
player,201912210sfo,sfo,SamuDe00,pass_sacked,0,,,,,
player,201912210sfo,sfo,SamuDe00,pass_sacked_yds,0,,,,,
player,201912210sfo,sfo,SamuDe00,pass_long,0,,,,,
player,201912210sfo,sfo,SamuDe00,pass_rating,,,,,,
player,201912210sfo,sfo,SamuDe00,rush_att,3,,,,,
player,201912210sfo,sfo,SamuDe00,rush_yds,28,,,,,
player,201912210sfo,sfo,SamuDe00,rush_td,1,,,,,
player,201912210sfo,sfo,SamuDe00,rush_long,19,,,,,
player,201912210sfo,sfo,SamuDe00,targets,6,,,,,
player,201912210sfo,sfo,SamuDe00,rec,4,,,,,
player,201912210sfo,sfo,SamuDe00,rec_yds,31,,,,,
player,201912210sfo,sfo,SamuDe00,rec_td,0,,,,,
player,201912210sfo,sfo,SamuDe00,rec_long,18,,,,,
player,201912210sfo,sfo,SamuDe00,fumbles,0,,,,,
player,201912210sfo,sfo,SamuDe00,fumbles_lost,0,,,,,
player,201912210sfo,sfo,KittGe00,pass_cmp,0,,,,,
player,201912210sfo,sfo,KittGe00,pass_att,0,,,,,
player,201912210sfo,sfo,KittGe00,pass_yds,0,,,,,
player,201912210sfo,sfo,KittGe00,pass_td,0,,,,,
player,201912210sfo,sfo,KittGe00,pass_int,0,,,,,
player,201912210sfo,sfo,KittGe00,pass_sacked,0,,,,,
player,201912210sfo,sfo,KittGe00,pass_sacked_yds,0,,,,,
player,201912210sfo,sfo,KittGe00,pass_long,0,,,,,
player,201912210sfo,sfo,KittGe00,pass_rating,,,,,,
player,201912210sfo,sfo,KittGe00,rush_att,0,,,,,
player,201912210sfo,sfo,KittGe00,rush_yds,0,,,,,
player,201912210sfo,sfo,KittGe00,rush_td,0,,,,,
player,201912210sfo,sfo,KittGe00,rush_long,0,,,,,
player,201912210sfo,sfo,KittGe00,targets,8,,,,,
player,201912210sfo,sfo,KittGe00,rec,5,,,,,
player,201912210sfo,sfo,KittGe00,rec_yds,79,,,,,
player,201912210sfo,sfo,KittGe00,rec_td,1,,,,,
player,201912210sfo,sfo,KittGe00,rec_long,36,,,,,
player,201912210sfo,sfo,KittGe00,fumbles,0,,,,,
player,201912210sfo,sfo,KittGe00,fumbles_lost,0,,,,,
player,201912210sfo,sfo,SandEm00,pass_cmp,0,,,,,
player,201912210sfo,sfo,SandEm00,pass_att,0,,,,,
player,201912210sfo,sfo,SandEm00,pass_yds,0,,,,,
player,201912210sfo,sfo,SandEm00,pass_td,0,,,,,
player,201912210sfo,sfo,SandEm00,pass_int,0,,,,,
player,201912210sfo,sfo,SandEm00,pass_sacked,0,,,,,
player,201912210sfo,sfo,SandEm00,pass_sacked_yds,0,,,,,
player,201912210sfo,sfo,SandEm00,pass_long,0,,,,,
player,201912210sfo,sfo,SandEm00,pass_rating,,,,,,
player,201912210sfo,sfo,SandEm00,rush_att,0,,,,,
player,201912210sfo,sfo,SandEm00,rush_yds,0,,,,,
player,201912210sfo,sfo,SandEm00,rush_td,0,,,,,
player,201912210sfo,sfo,SandEm00,rush_long,0,,,,,
player,201912210sfo,sfo,SandEm00,targets,6,,,,,
player,201912210sfo,sfo,SandEm00,rec,3,,,,,
player,201912210sfo,sfo,SandEm00,rec_yds,61,,,,,
player,201912210sfo,sfo,SandEm00,rec_td,0,,,,,
player,201912210sfo,sfo,SandEm00,rec_long,46,,,,,
player,201912210sfo,sfo,SandEm00,fumbles,0,,,,,
player,201912210sfo,sfo,SandEm00,fumbles_lost,0,,,,,
player,201912210sfo,sfo,BourKe00,pass_cmp,0,,,,,
player,201912210sfo,sfo,BourKe00,pass_att,0,,,,,
player,201912210sfo,sfo,BourKe00,pass_yds,0,,,,,
player,201912210sfo,sfo,BourKe00,pass_td,0,,,,,
player,201912210sfo,sfo,BourKe00,pass_int,0,,,,,
player,201912210sfo,sfo,BourKe00,pass_sacked,0,,,,,
player,201912210sfo,sfo,BourKe00,pass_sacked_yds,0,,,,,
player,201912210sfo,sfo,BourKe00,pass_long,0,,,,,
player,201912210sfo,sfo,BourKe00,pass_rating,,,,,,
player,201912210sfo,sfo,BourKe00,rush_att,0,,,,,
player,201912210sfo,sfo,BourKe00,rush_yds,0,,,,,
player,201912210sfo,sfo,BourKe00,rush_td,0,,,,,
player,201912210sfo,sfo,BourKe00,rush_long,0,,,,,
player,201912210sfo,sfo,BourKe00,targets,3,,,,,
player,201912210sfo,sfo,BourKe00,rec,2,,,,,
player,201912210sfo,sfo,BourKe00,rec_yds,29,,,,,
player,201912210sfo,sfo,BourKe00,rec_td,0,,,,,
player,201912210sfo,sfo,BourKe00,rec_long,18,,,,,
player,201912210sfo,sfo,BourKe00,fumbles,0,,,,,
player,201912210sfo,sfo,BourKe00,fumbles_lost,0,,,,,
player,201912210sfo,sfo,DwelRo00,pass_cmp,0,,,,,
player,201912210sfo,sfo,DwelRo00,pass_att,0,,,,,
player,201912210sfo,sfo,DwelRo00,pass_yds,0,,,,,
player,201912210sfo,sfo,DwelRo00,pass_td,0,,,,,
player,201912210sfo,sfo,DwelRo00,pass_int,0,,,,,
player,201912210sfo,sfo,DwelRo00,pass_sacked,0,,,,,
player,201912210sfo,sfo,DwelRo00,pass_sacked_yds,0,,,,,
player,201912210sfo,sfo,DwelRo00,pass_long,0,,,,,
player,201912210sfo,sfo,DwelRo00,pass_rating,,,,,,
player,201912210sfo,sfo,DwelRo00,rush_att,0,,,,,
player,201912210sfo,sfo,DwelRo00,rush_yds,0,,,,,
player,201912210sfo,sfo,DwelRo00,rush_td,0,,,,,
player,201912210sfo,sfo,DwelRo00,rush_long,0,,,,,
player,201912210sfo,sfo,DwelRo00,targets,1,,,,,
player,201912210sfo,sfo,DwelRo00,rec,1,,,,,
player,201912210sfo,sfo,DwelRo00,rec_yds,25,,,,,
player,201912210sfo,sfo,DwelRo00,rec_td,0,,,,,
player,201912210sfo,sfo,DwelRo00,rec_long,25,,,,,
player,201912210sfo,sfo,DwelRo00,fumbles,0,,,,,
player,201912210sfo,sfo,DwelRo00,fumbles_lost,0,,,,,
player,201912210sfo,sfo,JuszKy00,pass_cmp,0,,,,,
player,201912210sfo,sfo,JuszKy00,pass_att,0,,,,,
player,201912210sfo,sfo,JuszKy00,pass_yds,0,,,,,
player,201912210sfo,sfo,JuszKy00,pass_td,0,,,,,
player,201912210sfo,sfo,JuszKy00,pass_int,0,,,,,
player,201912210sfo,sfo,JuszKy00,pass_sacked,0,,,,,
player,201912210sfo,sfo,JuszKy00,pass_sacked_yds,0,,,,,
player,201912210sfo,sfo,JuszKy00,pass_long,0,,,,,
player,201912210sfo,sfo,JuszKy00,pass_rating,,,,,,
player,201912210sfo,sfo,JuszKy00,rush_att,0,,,,,
player,201912210sfo,sfo,JuszKy00,rush_yds,0,,,,,
player,201912210sfo,sfo,JuszKy00,rush_td,0,,,,,
player,201912210sfo,sfo,JuszKy00,rush_long,0,,,,,
player,201912210sfo,sfo,JuszKy00,targets,2,,,,,
player,201912210sfo,sfo,JuszKy00,rec,1,,,,,
player,201912210sfo,sfo,JuszKy00,rec_yds,23,,,,,
player,201912210sfo,sfo,JuszKy00,rec_td,0,,,,,
player,201912210sfo,sfo,JuszKy00,rec_long,23,,,,,
player,201912210sfo,sfo,JuszKy00,fumbles,0,,,,,
player,201912210sfo,sfo,JuszKy00,fumbles_lost,0,,,,,
player,201912210sfo,ram,RamsJa00,def_int,1,,,,,
player,201912210sfo,ram,RamsJa00,def_int_yds,13,,,,,
player,201912210sfo,ram,RamsJa00,def_int_td,0,,,,,
player,201912210sfo,ram,RamsJa00,def_int_long,13,,,,,
player,201912210sfo,ram,RamsJa00,pass_defended,2,,,,,
player,201912210sfo,ram,RamsJa00,sacks,0.0,,,,,
player,201912210sfo,ram,RamsJa00,tackles_combined,4,,,,,
player,201912210sfo,ram,RamsJa00,tackles_solo,4,,,,,
player,201912210sfo,ram,RamsJa00,tackles_assists,0,,,,,
player,201912210sfo,ram,RamsJa00,tackles_loss,0,,,,,
player,201912210sfo,ram,RamsJa00,qb_hits,0,,,,,
player,201912210sfo,ram,RamsJa00,fumbles_rec,0,,,,,
player,201912210sfo,ram,RamsJa00,fumbles_rec_yds,0,,,,,
player,201912210sfo,ram,RamsJa00,fumbles_rec_td,0,,,,,
player,201912210sfo,ram,RamsJa00,fumbles_forced,0,,,,,
player,201912210sfo,ram,WillDa09,def_int,1,,,,,
player,201912210sfo,ram,WillDa09,def_int_yds,0,,,,,
player,201912210sfo,ram,WillDa09,def_int_td,0,,,,,
player,201912210sfo,ram,WillDa09,def_int_long,0,,,,,
player,201912210sfo,ram,WillDa09,pass_defended,2,,,,,
player,201912210sfo,ram,WillDa09,sacks,0.0,,,,,
player,201912210sfo,ram,WillDa09,tackles_combined,2,,,,,
player,201912210sfo,ram,WillDa09,tackles_solo,2,,,,,
player,201912210sfo,ram,WillDa09,tackles_assists,0,,,,,
player,201912210sfo,ram,WillDa09,tackles_loss,0,,,,,
player,201912210sfo,ram,WillDa09,qb_hits,0,,,,,
player,201912210sfo,ram,WillDa09,fumbles_rec,0,,,,,
player,201912210sfo,ram,WillDa09,fumbles_rec_yds,0,,,,,
player,201912210sfo,ram,WillDa09,fumbles_rec_td,0,,,,,
player,201912210sfo,ram,WillDa09,fumbles_forced,0,,,,,
player,201912210sfo,ram,FowlDa00,def_int,0,,,,,
player,201912210sfo,ram,FowlDa00,def_int_yds,0,,,,,
player,201912210sfo,ram,FowlDa00,def_int_td,0,,,,,
