game,2019,8,20191027,201910270det,nyg,"New York Giants",26,det,"Detroit Lions",31
player,201910270det,nyg,PennEl00,fumbles_lost,0,,,,,
player,201910270det,nyg,TateGo00,pass_cmp,0,,,,,
player,201910270det,nyg,TateGo00,pass_att,0,,,,,
player,201910270det,nyg,TateGo00,pass_yds,0,,,,,
player,201910270det,nyg,TateGo00,pass_td,0,,,,,
player,201910270det,nyg,TateGo00,pass_int,0,,,,,
player,201910270det,nyg,TateGo00,pass_sacked,0,,,,,
player,201910270det,nyg,TateGo00,pass_sacked_yds,0,,,,,
player,201910270det,nyg,TateGo00,pass_long,0,,,,,
player,201910270det,nyg,TateGo00,pass_rating,,,,,,
player,201910270det,nyg,TateGo00,rush_att,0,,,,,
player,201910270det,nyg,TateGo00,rush_yds,0,,,,,
player,201910270det,nyg,TateGo00,rush_td,0,,,,,
player,201910270det,nyg,TateGo00,rush_long,0,,,,,
player,201910270det,nyg,TateGo00,targets,10,,,,,
player,201910270det,nyg,TateGo00,rec,8,,,,,
player,201910270det,nyg,TateGo00,rec_yds,85,,,,,
player,201910270det,nyg,TateGo00,rec_td,0,,,,,
player,201910270det,nyg,TateGo00,rec_long,18,,,,,
player,201910270det,nyg,TateGo00,fumbles,0,,,,,
player,201910270det,nyg,TateGo00,fumbles_lost,0,,,,,
player,201910270det,nyg,SlayDa01,pass_cmp,0,,,,,
player,201910270det,nyg,SlayDa01,pass_att,0,,,,,
player,201910270det,nyg,SlayDa01,pass_yds,0,,,,,
player,201910270det,nyg,SlayDa01,pass_td,0,,,,,
player,201910270det,nyg,SlayDa01,pass_int,0,,,,,
player,201910270det,nyg,SlayDa01,pass_sacked,0,,,,,
player,201910270det,nyg,SlayDa01,pass_sacked_yds,0,,,,,
player,201910270det,nyg,SlayDa01,pass_long,0,,,,,
player,201910270det,nyg,SlayDa01,pass_rating,,,,,,
player,201910270det,nyg,SlayDa01,rush_att,0,,,,,
player,201910270det,nyg,SlayDa01,rush_yds,0,,,,,
player,201910270det,nyg,SlayDa01,rush_td,0,,,,,
player,201910270det,nyg,SlayDa01,rush_long,0,,,,,
player,201910270det,nyg,SlayDa01,targets,5,,,,,
player,201910270det,nyg,SlayDa01,rec,2,,,,,
player,201910270det,nyg,SlayDa01,rec_yds,50,,,,,
player,201910270det,nyg,SlayDa01,rec_td,2,,,,,
player,201910270det,nyg,SlayDa01,rec_long,28,,,,,
player,201910270det,nyg,SlayDa01,fumbles,0,,,,,
player,201910270det,nyg,SlayDa01,fumbles_lost,0,,,,,
player,201910270det,nyg,EngrEv00,pass_cmp,0,,,,,
player,201910270det,nyg,EngrEv00,pass_att,0,,,,,
player,201910270det,nyg,EngrEv00,pass_yds,0,,,,,
player,201910270det,nyg,EngrEv00,pass_td,0,,,,,
player,201910270det,nyg,EngrEv00,pass_int,0,,,,,
player,201910270det,nyg,EngrEv00,pass_sacked,0,,,,,
player,201910270det,nyg,EngrEv00,pass_sacked_yds,0,,,,,
player,201910270det,nyg,EngrEv00,pass_long,0,,,,,
player,201910270det,nyg,EngrEv00,pass_rating,,,,,,
player,201910270det,nyg,EngrEv00,rush_att,0,,,,,
player,201910270det,nyg,EngrEv00,rush_yds,0,,,,,
player,201910270det,nyg,EngrEv00,rush_td,0,,,,,
player,201910270det,nyg,EngrEv00,rush_long,0,,,,,
player,201910270det,nyg,EngrEv00,targets,7,,,,,
player,201910270det,nyg,EngrEv00,rec,4,,,,,
player,201910270det,nyg,EngrEv00,rec_yds,40,,,,,
player,201910270det,nyg,EngrEv00,rec_td,1,,,,,
player,201910270det,nyg,EngrEv00,rec_long,18,,,,,
player,201910270det,nyg,EngrEv00,fumbles,0,,,,,
player,201910270det,nyg,EngrEv00,fumbles_lost,0,,,,,
player,201910270det,nyg,LatiCo00,pass_cmp,0,,,,,
player,201910270det,nyg,LatiCo00,pass_att,0,,,,,
player,201910270det,nyg,LatiCo00,pass_yds,0,,,,,
player,201910270det,nyg,LatiCo00,pass_td,0,,,,,
player,201910270det,nyg,LatiCo00,pass_int,0,,,,,
player,201910270det,nyg,LatiCo00,pass_sacked,0,,,,,
player,201910270det,nyg,LatiCo00,pass_sacked_yds,0,,,,,
player,201910270det,nyg,LatiCo00,pass_long,0,,,,,
player,201910270det,nyg,LatiCo00,pass_rating,,,,,,
player,201910270det,nyg,LatiCo00,rush_att,0,,,,,
player,201910270det,nyg,LatiCo00,rush_yds,0,,,,,
player,201910270det,nyg,LatiCo00,rush_td,0,,,,,
player,201910270det,nyg,LatiCo00,rush_long,0,,,,,
player,201910270det,nyg,LatiCo00,targets,3,,,,,
player,201910270det,nyg,LatiCo00,rec,2,,,,,
player,201910270det,nyg,LatiCo00,rec_yds,28,,,,,
player,201910270det,nyg,LatiCo00,rec_td,0,,,,,
player,201910270det,nyg,LatiCo00,rec_long,18,,,,,
player,201910270det,nyg,LatiCo00,fumbles,0,,,,,
player,201910270det,nyg,LatiCo00,fumbles_lost,0,,,,,
player,201910270det,nyg,FowlBe00,pass_cmp,0,,,,,
player,201910270det,nyg,FowlBe00,pass_att,0,,,,,
player,201910270det,nyg,FowlBe00,pass_yds,0,,,,,
player,201910270det,nyg,FowlBe00,pass_td,0,,,,,
player,201910270det,nyg,FowlBe00,pass_int,0,,,,,
player,201910270det,nyg,FowlBe00,pass_sacked,0,,,,,
player,201910270det,nyg,FowlBe00,pass_sacked_yds,0,,,,,
player,201910270det,nyg,FowlBe00,pass_long,0,,,,,
player,201910270det,nyg,FowlBe00,pass_rating,,,,,,
player,201910270det,nyg,FowlBe00,rush_att,0,,,,,
player,201910270det,nyg,FowlBe00,rush_yds,0,,,,,
player,201910270det,nyg,FowlBe00,rush_td,0,,,,,
player,201910270det,nyg,FowlBe00,rush_long,0,,,,,
player,201910270det,nyg,FowlBe00,targets,2,,,,,
player,201910270det,nyg,FowlBe00,rec,2,,,,,
player,201910270det,nyg,FowlBe00,rec_yds,21,,,,,
player,201910270det,nyg,FowlBe00,rec_td,0,,,,,
player,201910270det,nyg,FowlBe00,rec_long,12,,,,,
player,201910270det,nyg,FowlBe00,fumbles,0,,,,,
player,201910270det,nyg,FowlBe00,fumbles_lost,0,,,,,
player,201910270det,nyg,GallWa00,pass_cmp,0,,,,,
player,201910270det,nyg,GallWa00,pass_att,0,,,,,
player,201910270det,nyg,GallWa00,pass_yds,0,,,,,
player,201910270det,nyg,GallWa00,pass_td,0,,,,,
player,201910270det,nyg,GallWa00,pass_int,0,,,,,
player,201910270det,nyg,GallWa00,pass_sacked,0,,,,,
player,201910270det,nyg,GallWa00,pass_sacked_yds,0,,,,,
player,201910270det,nyg,GallWa00,pass_long,0,,,,,
player,201910270det,nyg,GallWa00,pass_rating,,,,,,
player,201910270det,nyg,GallWa00,rush_att,0,,,,,
player,201910270det,nyg,GallWa00,rush_yds,0,,,,,
player,201910270det,nyg,GallWa00,rush_td,0,,,,,
player,201910270det,nyg,GallWa00,rush_long,0,,,,,
player,201910270det,nyg,GallWa00,targets,1,,,,,
player,201910270det,nyg,GallWa00,rec,1,,,,,
player,201910270det,nyg,GallWa00,rec_yds,20,,,,,
player,201910270det,nyg,GallWa00,rec_td,0,,,,,
player,201910270det,nyg,GallWa00,rec_long,20,,,,,
player,201910270det,nyg,GallWa00,fumbles,0,,,,,
player,201910270det,nyg,GallWa00,fumbles_lost,0,,,,,
player,201910270det,nyg,ElliRh00,pass_cmp,0,,,,,
player,201910270det,nyg,ElliRh00,pass_att,0,,,,,
player,201910270det,nyg,ElliRh00,pass_yds,0,,,,,
player,201910270det,nyg,ElliRh00,pass_td,0,,,,,
player,201910270det,nyg,ElliRh00,pass_int,0,,,,,
player,201910270det,nyg,ElliRh00,pass_sacked,0,,,,,
player,201910270det,nyg,ElliRh00,pass_sacked_yds,0,,,,,
player,201910270det,nyg,ElliRh00,pass_long,0,,,,,
player,201910270det,nyg,ElliRh00,pass_rating,,,,,,
player,201910270det,nyg,ElliRh00,rush_att,0,,,,,
player,201910270det,nyg,ElliRh00,rush_yds,0,,,,,
player,201910270det,nyg,ElliRh00,rush_td,0,,,,,
player,201910270det,nyg,ElliRh00,rush_long,0,,,,,
player,201910270det,nyg,ElliRh00,targets,2,,,,,
player,201910270det,nyg,ElliRh00,rec,1,,,,,
player,201910270det,nyg,ElliRh00,rec_yds,-1,,,,,
player,201910270det,nyg,ElliRh00,rec_td,0,,,,,
player,201910270det,nyg,ElliRh00,rec_long,-1,,,,,
player,201910270det,nyg,ElliRh00,fumbles,0,,,,,
player,201910270det,nyg,ElliRh00,fumbles_lost,0,,,,,
player,201910270det,det,StafMa00,pass_cmp,25,,,,,
player,201910270det,det,StafMa00,pass_att,32,,,,,
player,201910270det,det,StafMa00,pass_yds,342,,,,,
player,201910270det,det,StafMa00,pass_td,3,,,,,
player,201910270det,det,StafMa00,pass_int,1,,,,,
player,201910270det,det,StafMa00,pass_sacked,4,,,,,
player,201910270det,det,StafMa00,pass_sacked_yds,26,,,,,
player,201910270det,det,StafMa00,pass_long,49,,,,,
player,201910270det,det,StafMa00,pass_rating,129.4,,,,,
player,201910270det,det,StafMa00,rush_att,2,,,,,
player,201910270det,det,StafMa00,rush_yds,-3,,,,,
player,201910270det,det,StafMa00,rush_td,0,,,,,
player,201910270det,det,StafMa00,rush_long,-1,,,,,
player,201910270det,det,StafMa00,targets,0,,,,,
player,201910270det,det,StafMa00,rec,0,,,,,
player,201910270det,det,StafMa00,rec_yds,0,,,,,
player,201910270det,det,StafMa00,rec_td,0,,,,,
player,201910270det,det,StafMa00,rec_long,0,,,,,
player,201910270det,det,StafMa00,fumbles,0,,,,,
player,201910270det,det,StafMa00,fumbles_lost,0,,,,,
player,201910270det,det,CarsTr01,pass_cmp,0,,,,,
player,201910270det,det,CarsTr01,pass_att,0,,,,,
player,201910270det,det,CarsTr01,pass_yds,0,,,,,
player,201910270det,det,CarsTr01,pass_td,0,,,,,
player,201910270det,det,CarsTr01,pass_int,0,,,,,
player,201910270det,det,CarsTr01,pass_sacked,0,,,,,
player,201910270det,det,CarsTr01,pass_sacked_yds,0,,,,,
player,201910270det,det,CarsTr01,pass_long,0,,,,,
player,201910270det,det,CarsTr01,pass_rating,,,,,,
player,201910270det,det,CarsTr01,rush_att,12,,,,,
player,201910270det,det,CarsTr01,rush_yds,34,,,,,
player,201910270det,det,CarsTr01,rush_td,0,,,,,
player,201910270det,det,CarsTr01,rush_long,12,,,,,
player,201910270det,det,CarsTr01,targets,0,,,,,
player,201910270det,det,CarsTr01,rec,0,,,,,
player,201910270det,det,CarsTr01,rec_yds,0,,,,,
player,201910270det,det,CarsTr01,rec_td,0,,,,,
player,201910270det,det,CarsTr01,rec_long,0,,,,,
player,201910270det,det,CarsTr01,fumbles,0,,,,,
player,201910270det,det,CarsTr01,fumbles_lost,0,,,,,
player,201910270det,det,JohnTy02,pass_cmp,0,,,,,
player,201910270det,det,JohnTy02,pass_att,0,,,,,
player,201910270det,det,JohnTy02,pass_yds,0,,,,,
player,201910270det,det,JohnTy02,pass_td,0,,,,,
player,201910270det,det,JohnTy02,pass_int,0,,,,,
player,201910270det,det,JohnTy02,pass_sacked,0,,,,,
player,201910270det,det,JohnTy02,pass_sacked_yds,0,,,,,
player,201910270det,det,JohnTy02,pass_long,0,,,,,
player,201910270det,det,JohnTy02,pass_rating,,,,,,
player,201910270det,det,JohnTy02,rush_att,7,,,,,
player,201910270det,det,JohnTy02,rush_yds,25,,,,,
player,201910270det,det,JohnTy02,rush_td,0,,,,,
player,201910270det,det,JohnTy02,rush_long,14,,,,,
player,201910270det,det,JohnTy02,targets,4,,,,,
player,201910270det,det,JohnTy02,rec,1,,,,,
player,201910270det,det,JohnTy02,rec_yds,13,,,,,
player,201910270det,det,JohnTy02,rec_td,0,,,,,
player,201910270det,det,JohnTy02,rec_long,13,,,,,
player,201910270det,det,JohnTy02,fumbles,0,,,,,
player,201910270det,det,JohnTy02,fumbles_lost,0,,,,,
player,201910270det,det,PerkPa00,pass_cmp,0,,,,,
player,201910270det,det,PerkPa00,pass_att,0,,,,,
player,201910270det,det,PerkPa00,pass_yds,0,,,,,
player,201910270det,det,PerkPa00,pass_td,0,,,,,
player,201910270det,det,PerkPa00,pass_int,0,,,,,
player,201910270det,det,PerkPa00,pass_sacked,0,,,,,
player,201910270det,det,PerkPa00,pass_sacked_yds,0,,,,,
player,201910270det,det,PerkPa00,pass_long,0,,,,,
player,201910270det,det,PerkPa00,pass_rating,,,,,,
player,201910270det,det,PerkPa00,rush_att,3,,,,,
player,201910270det,det,PerkPa00,rush_yds,4,,,,,
player,201910270det,det,PerkPa00,rush_td,0,,,,,
player,201910270det,det,PerkPa00,rush_long,2,,,,,
player,201910270det,det,PerkPa00,targets,0,,,,,
player,201910270det,det,PerkPa00,rec,0,,,,,
player,201910270det,det,PerkPa00,rec_yds,0,,,,,
player,201910270det,det,PerkPa00,rec_td,0,,,,,
player,201910270det,det,PerkPa00,rec_long,0,,,,,
player,201910270det,det,PerkPa00,fumbles,0,,,,,
player,201910270det,det,PerkPa00,fumbles_lost,0,,,,,
player,201910270det,det,GollKe00,pass_cmp,0,,,,,
player,201910270det,det,GollKe00,pass_att,0,,,,,
player,201910270det,det,GollKe00,pass_yds,0,,,,,
player,201910270det,det,GollKe00,pass_td,0,,,,,
player,201910270det,det,GollKe00,pass_int,0,,,,,
player,201910270det,det,GollKe00,pass_sacked,0,,,,,
player,201910270det,det,GollKe00,pass_sacked_yds,0,,,,,
player,201910270det,det,GollKe00,pass_long,0,,,,,
player,201910270det,det,GollKe00,pass_rating,,,,,,
player,201910270det,det,GollKe00,rush_att,0,,,,,
player,201910270det,det,GollKe00,rush_yds,0,,,,,
player,201910270det,det,GollKe00,rush_td,0,,,,,
player,201910270det,det,GollKe00,rush_long,0,,,,,
player,201910270det,det,GollKe00,targets,8,,,,,
player,201910270det,det,GollKe00,rec,6,,,,,
player,201910270det,det,GollKe00,rec_yds,123,,,,,
player,201910270det,det,GollKe00,rec_td,2,,,,,
player,201910270det,det,GollKe00,rec_long,41,,,,,
player,201910270det,det,GollKe00,fumbles,1,,,,,
player,201910270det,det,GollKe00,fumbles_lost,1,,,,,
player,201910270det,det,AmenDa00,pass_cmp,0,,,,,
player,201910270det,det,AmenDa00,pass_att,0,,,,,
player,201910270det,det,AmenDa00,pass_yds,0,,,,,
player,201910270det,det,AmenDa00,pass_td,0,,,,,
player,201910270det,det,AmenDa00,pass_int,0,,,,,
player,201910270det,det,AmenDa00,pass_sacked,0,,,,,
player,201910270det,det,AmenDa00,pass_sacked_yds,0,,,,,
player,201910270det,det,AmenDa00,pass_long,0,,,,,
player,201910270det,det,AmenDa00,pass_rating,,,,,,
player,201910270det,det,AmenDa00,rush_att,0,,,,,
player,201910270det,det,AmenDa00,rush_yds,0,,,,,
player,201910270det,det,AmenDa00,rush_td,0,,,,,
player,201910270det,det,AmenDa00,rush_long,0,,,,,
player,201910270det,det,AmenDa00,targets,8,,,,,
player,201910270det,det,AmenDa00,rec,8,,,,,
player,201910270det,det,AmenDa00,rec_yds,95,,,,,
player,201910270det,det,AmenDa00,rec_td,0,,,,,
player,201910270det,det,AmenDa00,rec_long,25,,,,,
player,201910270det,det,AmenDa00,fumbles,0,,,,,
player,201910270det,det,AmenDa00,fumbles_lost,0,,,,,
player,201910270det,det,HallMa02,pass_cmp,0,,,,,
player,201910270det,det,HallMa02,pass_att,0,,,,,
player,201910270det,det,HallMa02,pass_yds,0,,,,,
player,201910270det,det,HallMa02,pass_td,0,,,,,
player,201910270det,det,HallMa02,pass_int,0,,,,,
player,201910270det,det,HallMa02,pass_sacked,0,,,,,
player,201910270det,det,HallMa02,pass_sacked_yds,0,,,,,
player,201910270det,det,HallMa02,pass_long,0,,,,,
player,201910270det,det,HallMa02,pass_rating,,,,,,
player,201910270det,det,HallMa02,rush_att,0,,,,,
player,201910270det,det,HallMa02,rush_yds,0,,,,,
player,201910270det,det,HallMa02,rush_td,0,,,,,
player,201910270det,det,HallMa02,rush_long,0,,,,,
player,201910270det,det,HallMa02,targets,1,,,,,
player,201910270det,det,HallMa02,rec,1,,,,,
player,201910270det,det,HallMa02,rec_yds,49,,,,,
player,201910270det,det,HallMa02,rec_td,1,,,,,
player,201910270det,det,HallMa02,rec_long,49,,,,,
player,201910270det,det,HallMa02,fumbles,0,,,,,
player,201910270det,det,HallMa02,fumbles_lost,0,,,,,
player,201910270det,det,JoneMa02,pass_cmp,0,,,,,
player,201910270det,det,JoneMa02,pass_att,0,,,,,
player,201910270det,det,JoneMa02,pass_yds,0,,,,,
player,201910270det,det,JoneMa02,pass_td,0,,,,,
player,201910270det,det,JoneMa02,pass_int,0,,,,,
player,201910270det,det,JoneMa02,pass_sacked,0,,,,,
player,201910270det,det,JoneMa02,pass_sacked_yds,0,,,,,
player,201910270det,det,JoneMa02,pass_long,0,,,,,
player,201910270det,det,JoneMa02,pass_rating,,,,,,
player,201910270det,det,JoneMa02,rush_att,0,,,,,
player,201910270det,det,JoneMa02,rush_yds,0,,,,,
player,201910270det,det,JoneMa02,rush_td,0,,,,,
player,201910270det,det,JoneMa02,rush_long,0,,,,,
player,201910270det,det,JoneMa02,targets,5,,,,,
player,201910270det,det,JoneMa02,rec,4,,,,,
player,201910270det,det,JoneMa02,rec_yds,22,,,,,
player,201910270det,det,JoneMa02,rec_td,0,,,,,
player,201910270det,det,JoneMa02,rec_long,6,,,,,
player,201910270det,det,JoneMa02,fumbles,0,,,,,
player,201910270det,det,JoneMa02,fumbles_lost,0,,,,,
player,201910270det,det,HockTJ00,pass_cmp,0,,,,,
player,201910270det,det,HockTJ00,pass_att,0,,,,,
player,201910270det,det,HockTJ00,pass_yds,0,,,,,
player,201910270det,det,HockTJ00,pass_td,0,,,,,
player,201910270det,det,HockTJ00,pass_int,0,,,,,
player,201910270det,det,HockTJ00,pass_sacked,0,,,,,
player,201910270det,det,HockTJ00,pass_sacked_yds,0,,,,,
player,201910270det,det,HockTJ00,pass_long,0,,,,,
player,201910270det,det,HockTJ00,pass_rating,,,,,,
player,201910270det,det,HockTJ00,rush_att,0,,,,,
player,201910270det,det,HockTJ00,rush_yds,0,,,,,
player,201910270det,det,HockTJ00,rush_td,0,,,,,
player,201910270det,det,HockTJ00,rush_long,0,,,,,
player,201910270det,det,HockTJ00,targets,1,,,,,
player,201910270det,det,HockTJ00,rec,1,,,,,
player,201910270det,det,HockTJ00,rec_yds,21,,,,,
player,201910270det,det,HockTJ00,rec_td,0,,,,,
player,201910270det,det,HockTJ00,rec_long,21,,,,,
player,201910270det,det,HockTJ00,fumbles,0,,,,,
player,201910270det,det,HockTJ00,fumbles_lost,0,,,,,
player,201910270det,det,ThomLo00,pass_cmp,0,,,,,
player,201910270det,det,ThomLo00,pass_att,0,,,,,
player,201910270det,det,ThomLo00,pass_yds,0,,,,,
player,201910270det,det,ThomLo00,pass_td,0,,,,,
player,201910270det,det,ThomLo00,pass_int,0,,,,,
player,201910270det,det,ThomLo00,pass_sacked,0,,,,,
player,201910270det,det,ThomLo00,pass_sacked_yds,0,,,,,
player,201910270det,det,ThomLo00,pass_long,0,,,,,
player,201910270det,det,ThomLo00,pass_rating,,,,,,
player,201910270det,det,ThomLo00,rush_att,0,,,,,
player,201910270det,det,ThomLo00,rush_yds,0,,,,,
player,201910270det,det,ThomLo00,rush_td,0,,,,,
player,201910270det,det,ThomLo00,rush_long,0,,,,,
player,201910270det,det,ThomLo00,targets,1,,,,,
player,201910270det,det,ThomLo00,rec,1,,,,,
player,201910270det,det,ThomLo00,rec_yds,17,,,,,
player,201910270det,det,ThomLo00,rec_td,0,,,,,
player,201910270det,det,ThomLo00,rec_long,17,,,,,
player,201910270det,det,ThomLo00,fumbles,0,,,,,
player,201910270det,det,ThomLo00,fumbles_lost,0,,,,,
player,201910270det,det,McKiJ.00,pass_cmp,0,,,,,
player,201910270det,det,McKiJ.00,pass_att,0,,,,,
player,201910270det,det,McKiJ.00,pass_yds,0,,,,,
player,201910270det,det,McKiJ.00,pass_td,0,,,,,
player,201910270det,det,McKiJ.00,pass_int,0,,,,,
player,201910270det,det,McKiJ.00,pass_sacked,0,,,,,
player,201910270det,det,McKiJ.00,pass_sacked_yds,0,,,,,
player,201910270det,det,McKiJ.00,pass_long,0,,,,,
player,201910270det,det,McKiJ.00,pass_rating,,,,,,
player,201910270det,det,McKiJ.00,rush_att,1,,,,,
player,201910270det,det,McKiJ.00,rush_yds,-1,,,,,
player,201910270det,det,McKiJ.00,rush_td,0,,,,,
player,201910270det,det,McKiJ.00,rush_long,-1,,,,,
player,201910270det,det,McKiJ.00,targets,3,,,,,
player,201910270det,det,McKiJ.00,rec,3,,,,,
player,201910270det,det,McKiJ.00,rec_yds,2,,,,,
player,201910270det,det,McKiJ.00,rec_td,0,,,,,
player,201910270det,det,McKiJ.00,rec_long,5,,,,,
player,201910270det,det,McKiJ.00,fumbles,0,,,,,
player,201910270det,det,McKiJ.00,fumbles_lost,0,,,,,
player,201910270det,nyg,JenkJa03,def_int,1,,,,,
player,201910270det,nyg,JenkJa03,def_int_yds,10,,,,,
player,201910270det,nyg,JenkJa03,def_int_td,0,,,,,
player,201910270det,nyg,JenkJa03,def_int_long,10,,,,,
player,201910270det,nyg,JenkJa03,pass_defended,1,,,,,
player,201910270det,nyg,JenkJa03,sacks,0.0,,,,,
player,201910270det,nyg,JenkJa03,tackles_combined,3,,,,,
player,201910270det,nyg,JenkJa03,tackles_solo,3,,,,,
player,201910270det,nyg,JenkJa03,tackles_assists,0,,,,,
player,201910270det,nyg,JenkJa03,tackles_loss,0,,,,,
player,201910270det,nyg,JenkJa03,qb_hits,0,,,,,
player,201910270det,nyg,JenkJa03,fumbles_rec,0,,,,,
player,201910270det,nyg,JenkJa03,fumbles_rec_yds,0,,,,,
player,201910270det,nyg,JenkJa03,fumbles_rec_td,0,,,,,
player,201910270det,nyg,JenkJa03,fumbles_forced,0,,,,,
player,201910270det,nyg,GoldMa00,def_int,0,,,,,
player,201910270det,nyg,GoldMa00,def_int_yds,0,,,,,
player,201910270det,nyg,GoldMa00,def_int_td,0,,,,,
player,201910270det,nyg,GoldMa00,def_int_long,0,,,,,
player,201910270det,nyg,GoldMa00,pass_defended,0,,,,,
player,201910270det,nyg,GoldMa00,sacks,1.0,,,,,
player,201910270det,nyg,GoldMa00,tackles_combined,7,,,,,
player,201910270det,nyg,GoldMa00,tackles_solo,6,,,,,
player,201910270det,nyg,GoldMa00,tackles_assists,1,,,,,
player,201910270det,nyg,GoldMa00,tackles_loss,2,,,,,
player,201910270det,nyg,GoldMa00,qb_hits,2,,,,,
player,201910270det,nyg,GoldMa00,fumbles_rec,0,,,,,
player,201910270det,nyg,GoldMa00,fumbles_rec_yds,0,,,,,
