game,2019,8,20191027,201910270htx,rai,"Oakland Raiders",24,htx,"Houston Texans",27
player,201910270htx,rai,FerrCl00,tackles_assists,0,,,,,
player,201910270htx,rai,FerrCl00,tackles_loss,0,,,,,
player,201910270htx,rai,FerrCl00,qb_hits,0,,,,,
player,201910270htx,rai,FerrCl00,fumbles_rec,0,,,,,
player,201910270htx,rai,FerrCl00,fumbles_rec_yds,0,,,,,
player,201910270htx,rai,FerrCl00,fumbles_rec_td,0,,,,,
player,201910270htx,rai,FerrCl00,fumbles_forced,0,,,,,
player,201910270htx,rai,MaurJo00,def_int,0,,,,,
player,201910270htx,rai,MaurJo00,def_int_yds,0,,,,,
player,201910270htx,rai,MaurJo00,def_int_td,0,,,,,
player,201910270htx,rai,MaurJo00,def_int_long,0,,,,,
player,201910270htx,rai,MaurJo00,pass_defended,0,,,,,
player,201910270htx,rai,MaurJo00,sacks,0.0,,,,,
player,201910270htx,rai,MaurJo00,tackles_combined,1,,,,,
player,201910270htx,rai,MaurJo00,tackles_solo,0,,,,,
player,201910270htx,rai,MaurJo00,tackles_assists,1,,,,,
player,201910270htx,rai,MaurJo00,tackles_loss,0,,,,,
player,201910270htx,rai,MaurJo00,qb_hits,0,,,,,
player,201910270htx,rai,MaurJo00,fumbles_rec,0,,,,,
player,201910270htx,rai,MaurJo00,fumbles_rec_yds,0,,,,,
player,201910270htx,rai,MaurJo00,fumbles_rec_td,0,,,,,
player,201910270htx,rai,MaurJo00,fumbles_forced,0,,,,,
player,201910270htx,htx,CunnZa00,def_int,0,,,,,
player,201910270htx,htx,CunnZa00,def_int_yds,0,,,,,
player,201910270htx,htx,CunnZa00,def_int_td,0,,,,,
player,201910270htx,htx,CunnZa00,def_int_long,0,,,,,
player,201910270htx,htx,CunnZa00,pass_defended,1,,,,,
player,201910270htx,htx,CunnZa00,sacks,0.0,,,,,
player,201910270htx,htx,CunnZa00,tackles_combined,8,,,,,
player,201910270htx,htx,CunnZa00,tackles_solo,5,,,,,
player,201910270htx,htx,CunnZa00,tackles_assists,3,,,,,
player,201910270htx,htx,CunnZa00,tackles_loss,1,,,,,
player,201910270htx,htx,CunnZa00,qb_hits,0,,,,,
player,201910270htx,htx,CunnZa00,fumbles_rec,0,,,,,
player,201910270htx,htx,CunnZa00,fumbles_rec_yds,0,,,,,
player,201910270htx,htx,CunnZa00,fumbles_rec_td,0,,,,,
player,201910270htx,htx,CunnZa00,fumbles_forced,0,,,,,
player,201910270htx,htx,ScarBr00,def_int,0,,,,,
player,201910270htx,htx,ScarBr00,def_int_yds,0,,,,,
player,201910270htx,htx,ScarBr00,def_int_td,0,,,,,
player,201910270htx,htx,ScarBr00,def_int_long,0,,,,,
player,201910270htx,htx,ScarBr00,pass_defended,0,,,,,
player,201910270htx,htx,ScarBr00,sacks,0.0,,,,,
player,201910270htx,htx,ScarBr00,tackles_combined,7,,,,,
player,201910270htx,htx,ScarBr00,tackles_solo,4,,,,,
player,201910270htx,htx,ScarBr00,tackles_assists,3,,,,,
player,201910270htx,htx,ScarBr00,tackles_loss,0,,,,,
player,201910270htx,htx,ScarBr00,qb_hits,0,,,,,
player,201910270htx,htx,ScarBr00,fumbles_rec,0,,,,,
player,201910270htx,htx,ScarBr00,fumbles_rec_yds,0,,,,,
player,201910270htx,htx,ScarBr00,fumbles_rec_td,0,,,,,
player,201910270htx,htx,ScarBr00,fumbles_forced,0,,,,,
player,201910270htx,htx,MercWh00,def_int,0,,,,,
player,201910270htx,htx,MercWh00,def_int_yds,0,,,,,
player,201910270htx,htx,MercWh00,def_int_td,0,,,,,
player,201910270htx,htx,MercWh00,def_int_long,0,,,,,
player,201910270htx,htx,MercWh00,pass_defended,0,,,,,
player,201910270htx,htx,MercWh00,sacks,0.0,,,,,
player,201910270htx,htx,MercWh00,tackles_combined,6,,,,,
player,201910270htx,htx,MercWh00,tackles_solo,4,,,,,
player,201910270htx,htx,MercWh00,tackles_assists,2,,,,,
player,201910270htx,htx,MercWh00,tackles_loss,2,,,,,
player,201910270htx,htx,MercWh00,qb_hits,0,,,,,
player,201910270htx,htx,MercWh00,fumbles_rec,0,,,,,
player,201910270htx,htx,MercWh00,fumbles_rec_yds,0,,,,,
player,201910270htx,htx,MercWh00,fumbles_rec_td,0,,,,,
player,201910270htx,htx,MercWh00,fumbles_forced,0,,,,,
player,201910270htx,htx,McKiBe00,def_int,0,,,,,
player,201910270htx,htx,McKiBe00,def_int_yds,0,,,,,
player,201910270htx,htx,McKiBe00,def_int_td,0,,,,,
player,201910270htx,htx,McKiBe00,def_int_long,0,,,,,
player,201910270htx,htx,McKiBe00,pass_defended,0,,,,,
player,201910270htx,htx,McKiBe00,sacks,0.0,,,,,
player,201910270htx,htx,McKiBe00,tackles_combined,5,,,,,
player,201910270htx,htx,McKiBe00,tackles_solo,0,,,,,
player,201910270htx,htx,McKiBe00,tackles_assists,5,,,,,
player,201910270htx,htx,McKiBe00,tackles_loss,0,,,,,
player,201910270htx,htx,McKiBe00,qb_hits,0,,,,,
player,201910270htx,htx,McKiBe00,fumbles_rec,0,,,,,
player,201910270htx,htx,McKiBe00,fumbles_rec_yds,0,,,,,
player,201910270htx,htx,McKiBe00,fumbles_rec_td,0,,,,,
player,201910270htx,htx,McKiBe00,fumbles_forced,0,,,,,
player,201910270htx,htx,ReidJu00,def_int,0,,,,,
player,201910270htx,htx,ReidJu00,def_int_yds,0,,,,,
player,201910270htx,htx,ReidJu00,def_int_td,0,,,,,
player,201910270htx,htx,ReidJu00,def_int_long,0,,,,,
player,201910270htx,htx,ReidJu00,pass_defended,1,,,,,
player,201910270htx,htx,ReidJu00,sacks,0.0,,,,,
player,201910270htx,htx,ReidJu00,tackles_combined,5,,,,,
player,201910270htx,htx,ReidJu00,tackles_solo,3,,,,,
player,201910270htx,htx,ReidJu00,tackles_assists,2,,,,,
player,201910270htx,htx,ReidJu00,tackles_loss,0,,,,,
player,201910270htx,htx,ReidJu00,qb_hits,0,,,,,
player,201910270htx,htx,ReidJu00,fumbles_rec,0,,,,,
player,201910270htx,htx,ReidJu00,fumbles_rec_yds,0,,,,,
player,201910270htx,htx,ReidJu00,fumbles_rec_td,0,,,,,
player,201910270htx,htx,ReidJu00,fumbles_forced,0,,,,,
player,201910270htx,htx,ConlGa00,def_int,0,,,,,
player,201910270htx,htx,ConlGa00,def_int_yds,0,,,,,
player,201910270htx,htx,ConlGa00,def_int_td,0,,,,,
player,201910270htx,htx,ConlGa00,def_int_long,0,,,,,
player,201910270htx,htx,ConlGa00,pass_defended,2,,,,,
player,201910270htx,htx,ConlGa00,sacks,0.0,,,,,
player,201910270htx,htx,ConlGa00,tackles_combined,4,,,,,
player,201910270htx,htx,ConlGa00,tackles_solo,1,,,,,
player,201910270htx,htx,ConlGa00,tackles_assists,3,,,,,
player,201910270htx,htx,ConlGa00,tackles_loss,0,,,,,
player,201910270htx,htx,ConlGa00,qb_hits,0,,,,,
player,201910270htx,htx,ConlGa00,fumbles_rec,0,,,,,
player,201910270htx,htx,ConlGa00,fumbles_rec_yds,0,,,,,
player,201910270htx,htx,ConlGa00,fumbles_rec_td,0,,,,,
player,201910270htx,htx,ConlGa00,fumbles_forced,0,,,,,
player,201910270htx,htx,DunnBr00,def_int,0,,,,,
player,201910270htx,htx,DunnBr00,def_int_yds,0,,,,,
player,201910270htx,htx,DunnBr00,def_int_td,0,,,,,
player,201910270htx,htx,DunnBr00,def_int_long,0,,,,,
player,201910270htx,htx,DunnBr00,pass_defended,0,,,,,
player,201910270htx,htx,DunnBr00,sacks,0.0,,,,,
player,201910270htx,htx,DunnBr00,tackles_combined,4,,,,,
player,201910270htx,htx,DunnBr00,tackles_solo,2,,,,,
player,201910270htx,htx,DunnBr00,tackles_assists,2,,,,,
player,201910270htx,htx,DunnBr00,tackles_loss,0,,,,,
player,201910270htx,htx,DunnBr00,qb_hits,0,,,,,
player,201910270htx,htx,DunnBr00,fumbles_rec,0,,,,,
player,201910270htx,htx,DunnBr00,fumbles_rec_yds,0,,,,,
player,201910270htx,htx,DunnBr00,fumbles_rec_td,0,,,,,
player,201910270htx,htx,DunnBr00,fumbles_forced,0,,,,,
player,201910270htx,htx,CrosKe00,def_int,0,,,,,
player,201910270htx,htx,CrosKe00,def_int_yds,0,,,,,
player,201910270htx,htx,CrosKe00,def_int_td,0,,,,,
player,201910270htx,htx,CrosKe00,def_int_long,0,,,,,
player,201910270htx,htx,CrosKe00,pass_defended,1,,,,,
player,201910270htx,htx,CrosKe00,sacks,0.0,,,,,
player,201910270htx,htx,CrosKe00,tackles_combined,3,,,,,
player,201910270htx,htx,CrosKe00,tackles_solo,3,,,,,
player,201910270htx,htx,CrosKe00,tackles_assists,0,,,,,
player,201910270htx,htx,CrosKe00,tackles_loss,0,,,,,
player,201910270htx,htx,CrosKe00,qb_hits,0,,,,,
player,201910270htx,htx,CrosKe00,fumbles_rec,0,,,,,
player,201910270htx,htx,CrosKe00,fumbles_rec_yds,0,,,,,
player,201910270htx,htx,CrosKe00,fumbles_rec_td,0,,,,,
player,201910270htx,htx,CrosKe00,fumbles_forced,0,,,,,
player,201910270htx,htx,WattJ.00,def_int,0,,,,,
player,201910270htx,htx,WattJ.00,def_int_yds,0,,,,,
player,201910270htx,htx,WattJ.00,def_int_td,0,,,,,
player,201910270htx,htx,WattJ.00,def_int_long,0,,,,,
player,201910270htx,htx,WattJ.00,pass_defended,1,,,,,
player,201910270htx,htx,WattJ.00,sacks,0.0,,,,,
player,201910270htx,htx,WattJ.00,tackles_combined,3,,,,,
player,201910270htx,htx,WattJ.00,tackles_solo,3,,,,,
player,201910270htx,htx,WattJ.00,tackles_assists,0,,,,,
player,201910270htx,htx,WattJ.00,tackles_loss,1,,,,,
player,201910270htx,htx,WattJ.00,qb_hits,0,,,,,
player,201910270htx,htx,WattJ.00,fumbles_rec,0,,,,,
player,201910270htx,htx,WattJ.00,fumbles_rec_yds,0,,,,,
player,201910270htx,htx,WattJ.00,fumbles_rec_td,0,,,,,
player,201910270htx,htx,WattJ.00,fumbles_forced,0,,,,,
player,201910270htx,htx,JohnLo01,def_int,0,,,,,
player,201910270htx,htx,JohnLo01,def_int_yds,0,,,,,
player,201910270htx,htx,JohnLo01,def_int_td,0,,,,,
player,201910270htx,htx,JohnLo01,def_int_long,0,,,,,
player,201910270htx,htx,JohnLo01,pass_defended,1,,,,,
player,201910270htx,htx,JohnLo01,sacks,0.0,,,,,
player,201910270htx,htx,JohnLo01,tackles_combined,2,,,,,
player,201910270htx,htx,JohnLo01,tackles_solo,2,,,,,
player,201910270htx,htx,JohnLo01,tackles_assists,0,,,,,
player,201910270htx,htx,JohnLo01,tackles_loss,0,,,,,
player,201910270htx,htx,JohnLo01,qb_hits,0,,,,,
player,201910270htx,htx,JohnLo01,fumbles_rec,0,,,,,
player,201910270htx,htx,JohnLo01,fumbles_rec_yds,0,,,,,
player,201910270htx,htx,JohnLo01,fumbles_rec_td,0,,,,,
player,201910270htx,htx,JohnLo01,fumbles_forced,0,,,,,
player,201910270htx,htx,WatkCa00,def_int,0,,,,,
player,201910270htx,htx,WatkCa00,def_int_yds,0,,,,,
player,201910270htx,htx,WatkCa00,def_int_td,0,,,,,
player,201910270htx,htx,WatkCa00,def_int_long,0,,,,,
player,201910270htx,htx,WatkCa00,pass_defended,0,,,,,
player,201910270htx,htx,WatkCa00,sacks,0.0,,,,,
player,201910270htx,htx,WatkCa00,tackles_combined,2,,,,,
player,201910270htx,htx,WatkCa00,tackles_solo,1,,,,,
player,201910270htx,htx,WatkCa00,tackles_assists,1,,,,,
player,201910270htx,htx,WatkCa00,tackles_loss,0,,,,,
player,201910270htx,htx,WatkCa00,qb_hits,0,,,,,
player,201910270htx,htx,WatkCa00,fumbles_rec,0,,,,,
player,201910270htx,htx,WatkCa00,fumbles_rec_yds,0,,,,,
player,201910270htx,htx,WatkCa00,fumbles_rec_td,0,,,,,
player,201910270htx,htx,WatkCa00,fumbles_forced,0,,,,,
player,201910270htx,htx,AddaJa00,def_int,0,,,,,
player,201910270htx,htx,AddaJa00,def_int_yds,0,,,,,
player,201910270htx,htx,AddaJa00,def_int_td,0,,,,,
player,201910270htx,htx,AddaJa00,def_int_long,0,,,,,
player,201910270htx,htx,AddaJa00,pass_defended,0,,,,,
player,201910270htx,htx,AddaJa00,sacks,0.0,,,,,
player,201910270htx,htx,AddaJa00,tackles_combined,1,,,,,
player,201910270htx,htx,AddaJa00,tackles_solo,0,,,,,
player,201910270htx,htx,AddaJa00,tackles_assists,1,,,,,
player,201910270htx,htx,AddaJa00,tackles_loss,0,,,,,
player,201910270htx,htx,AddaJa00,qb_hits,0,,,,,
player,201910270htx,htx,AddaJa00,fumbles_rec,0,,,,,
player,201910270htx,htx,AddaJa00,fumbles_rec_yds,0,,,,,
player,201910270htx,htx,AddaJa00,fumbles_rec_td,0,,,,,
player,201910270htx,htx,AddaJa00,fumbles_forced,0,,,,,
player,201910270htx,htx,ArmsCo00,def_int,0,,,,,
player,201910270htx,htx,ArmsCo00,def_int_yds,0,,,,,
player,201910270htx,htx,ArmsCo00,def_int_td,0,,,,,
player,201910270htx,htx,ArmsCo00,def_int_long,0,,,,,
player,201910270htx,htx,ArmsCo00,pass_defended,0,,,,,
player,201910270htx,htx,ArmsCo00,sacks,0.0,,,,,
player,201910270htx,htx,ArmsCo00,tackles_combined,1,,,,,
player,201910270htx,htx,ArmsCo00,tackles_solo,1,,,,,
player,201910270htx,htx,ArmsCo00,tackles_assists,0,,,,,
player,201910270htx,htx,ArmsCo00,tackles_loss,0,,,,,
player,201910270htx,htx,ArmsCo00,qb_hits,0,,,,,
player,201910270htx,htx,ArmsCo00,fumbles_rec,0,,,,,
player,201910270htx,htx,ArmsCo00,fumbles_rec_yds,0,,,,,
player,201910270htx,htx,ArmsCo00,fumbles_rec_td,0,,,,,
player,201910270htx,htx,ArmsCo00,fumbles_forced,0,,,,,
player,201910270htx,htx,BlacAn00,def_int,0,,,,,
player,201910270htx,htx,BlacAn00,def_int_yds,0,,,,,
player,201910270htx,htx,BlacAn00,def_int_td,0,,,,,
player,201910270htx,htx,BlacAn00,def_int_long,0,,,,,
player,201910270htx,htx,BlacAn00,pass_defended,0,,,,,
player,201910270htx,htx,BlacAn00,sacks,0.0,,,,,
player,201910270htx,htx,BlacAn00,tackles_combined,1,,,,,
player,201910270htx,htx,BlacAn00,tackles_solo,1,,,,,
player,201910270htx,htx,BlacAn00,tackles_assists,0,,,,,
player,201910270htx,htx,BlacAn00,tackles_loss,1,,,,,
player,201910270htx,htx,BlacAn00,qb_hits,0,,,,,
player,201910270htx,htx,BlacAn00,fumbles_rec,0,,,,,
player,201910270htx,htx,BlacAn00,fumbles_rec_yds,0,,,,,
player,201910270htx,htx,BlacAn00,fumbles_rec_td,0,,,,,
player,201910270htx,htx,BlacAn00,fumbles_forced,0,,,,,
player,201910270htx,htx,ReadD.00,def_int,0,,,,,
player,201910270htx,htx,ReadD.00,def_int_yds,0,,,,,
player,201910270htx,htx,ReadD.00,def_int_td,0,,,,,
player,201910270htx,htx,ReadD.00,def_int_long,0,,,,,
player,201910270htx,htx,ReadD.00,pass_defended,0,,,,,
player,201910270htx,htx,ReadD.00,sacks,0.0,,,,,
player,201910270htx,htx,ReadD.00,tackles_combined,1,,,,,
player,201910270htx,htx,ReadD.00,tackles_solo,0,,,,,
player,201910270htx,htx,ReadD.00,tackles_assists,1,,,,,
player,201910270htx,htx,ReadD.00,tackles_loss,0,,,,,
player,201910270htx,htx,ReadD.00,qb_hits,0,,,,,
player,201910270htx,htx,ReadD.00,fumbles_rec,0,,,,,
player,201910270htx,htx,ReadD.00,fumbles_rec_yds,0,,,,,
player,201910270htx,htx,ReadD.00,fumbles_rec_td,0,,,,,
player,201910270htx,htx,ReadD.00,fumbles_forced,0,,,,,
player,201910270htx,htx,ColeDy00,def_int,0,,,,,
player,201910270htx,htx,ColeDy00,def_int_yds,0,,,,,
player,201910270htx,htx,ColeDy00,def_int_td,0,,,,,
player,201910270htx,htx,ColeDy00,def_int_long,0,,,,,
player,201910270htx,htx,ColeDy00,pass_defended,1,,,,,
player,201910270htx,htx,ColeDy00,sacks,0.0,,,,,
player,201910270htx,htx,ColeDy00,tackles_combined,0,,,,,
player,201910270htx,htx,ColeDy00,tackles_solo,0,,,,,
player,201910270htx,htx,ColeDy00,tackles_assists,0,,,,,
player,201910270htx,htx,ColeDy00,tackles_loss,0,,,,,
player,201910270htx,htx,ColeDy00,qb_hits,0,,,,,
player,201910270htx,htx,ColeDy00,fumbles_rec,0,,,,,
player,201910270htx,htx,ColeDy00,fumbles_rec_yds,0,,,,,
player,201910270htx,htx,ColeDy00,fumbles_rec_td,0,,,,,
player,201910270htx,htx,ColeDy00,fumbles_forced,0,,,,,
player,201910270htx,htx,HydeCa00,def_int,0,,,,,
player,201910270htx,htx,HydeCa00,def_int_yds,0,,,,,
player,201910270htx,htx,HydeCa00,def_int_td,0,,,,,
player,201910270htx,htx,HydeCa00,def_int_long,0,,,,,
player,201910270htx,htx,HydeCa00,pass_defended,0,,,,,
player,201910270htx,htx,HydeCa00,sacks,0.0,,,,,
player,201910270htx,htx,HydeCa00,tackles_combined,0,,,,,
player,201910270htx,htx,HydeCa00,tackles_solo,0,,,,,
player,201910270htx,htx,HydeCa00,tackles_assists,0,,,,,
player,201910270htx,htx,HydeCa00,tackles_loss,0,,,,,
player,201910270htx,htx,HydeCa00,qb_hits,0,,,,,
player,201910270htx,htx,HydeCa00,fumbles_rec,1,,,,,
player,201910270htx,htx,HydeCa00,fumbles_rec_yds,0,,,,,
player,201910270htx,htx,HydeCa00,fumbles_rec_td,0,,,,,
player,201910270htx,htx,HydeCa00,fumbles_forced,0,,,,,
player,201910270htx,htx,MartJa02,def_int,0,,,,,
player,201910270htx,htx,MartJa02,def_int_yds,0,,,,,
player,201910270htx,htx,MartJa02,def_int_td,0,,,,,
player,201910270htx,htx,MartJa02,def_int_long,0,,,,,
player,201910270htx,htx,MartJa02,pass_defended,0,,,,,
player,201910270htx,htx,MartJa02,sacks,0.0,,,,,
player,201910270htx,htx,MartJa02,tackles_combined,0,,,,,
player,201910270htx,htx,MartJa02,tackles_solo,0,,,,,
player,201910270htx,htx,MartJa02,tackles_assists,0,,,,,
player,201910270htx,htx,MartJa02,tackles_loss,0,,,,,
player,201910270htx,htx,MartJa02,qb_hits,1,,,,,
player,201910270htx,htx,MartJa02,fumbles_rec,0,,,,,
player,201910270htx,htx,MartJa02,fumbles_rec_yds,0,,,,,
player,201910270htx,htx,MartJa02,fumbles_rec_td,0,,,,,
player,201910270htx,htx,MartJa02,fumbles_forced,0,,,,,
player,201910270htx,rai,HarrDw00,kick_ret,1,,,,,
player,201910270htx,rai,HarrDw00,kick_ret_yds,18,,,,,
player,201910270htx,rai,HarrDw00,kick_ret_yds_per_ret,18.0,,,,,
player,201910270htx,rai,HarrDw00,kick_ret_td,0,,,,,
player,201910270htx,rai,HarrDw00,kick_ret_long,18,,,,,
player,201910270htx,rai,HarrDw00,punt_ret,1,,,,,
player,201910270htx,rai,HarrDw00,punt_ret_yds,0,,,,,
player,201910270htx,rai,HarrDw00,punt_ret_yds_per_ret,0.0,,,,,
player,201910270htx,rai,HarrDw00,punt_ret_td,0,,,,,
player,201910270htx,rai,HarrDw00,punt_ret_long,0,,,,,
player,201910270htx,rai,DaviTr03,kick_ret,0,,,,,
player,201910270htx,rai,DaviTr03,kick_ret_yds,0,,,,,
player,201910270htx,rai,DaviTr03,kick_ret_yds_per_ret,,,,,,
player,201910270htx,rai,DaviTr03,kick_ret_td,0,,,,,
player,201910270htx,rai,DaviTr03,kick_ret_long,0,,,,,
player,201910270htx,rai,DaviTr03,punt_ret,1,,,,,
player,201910270htx,rai,DaviTr03,punt_ret_yds,3,,,,,
player,201910270htx,rai,DaviTr03,punt_ret_yds_per_ret,3.0,,,,,
player,201910270htx,rai,DaviTr03,punt_ret_td,0,,,,,
player,201910270htx,rai,DaviTr03,punt_ret_long,3,,,,,
player,201910270htx,htx,CartDe02,kick_ret,1,,,,,
player,201910270htx,htx,CartDe02,kick_ret_yds,22,,,,,
player,201910270htx,htx,CartDe02,kick_ret_yds_per_ret,22.0,,,,,
player,201910270htx,htx,CartDe02,kick_ret_td,0,,,,,
player,201910270htx,htx,CartDe02,kick_ret_long,22,,,,,
player,201910270htx,htx,CartDe02,punt_ret,4,,,,,
player,201910270htx,htx,CartDe02,punt_ret_yds,32,,,,,
player,201910270htx,htx,CartDe02,punt_ret_yds_per_ret,8.0,,,,,
player,201910270htx,htx,CartDe02,punt_ret_td,0,,,,,
player,201910270htx,htx,CartDe02,punt_ret_long,14,,,,,
player,201910270htx,rai,CarlDa00,xpm,3,,,,,
player,201910270htx,rai,CarlDa00,xpa,3,,,,,
player,201910270htx,rai,CarlDa00,fgm,1,,,,,
player,201910270htx,rai,CarlDa00,fga,1,,,,,
player,201910270htx,rai,CarlDa00,punt,0,,,,,
player,201910270htx,rai,CarlDa00,punt_yds,0,,,,,
player,201910270htx,rai,CarlDa00,punt_yds_per_punt,,,,,,
player,201910270htx,rai,CarlDa00,punt_long,0,,,,,
player,201910270htx,rai,ColeAJ01,xpm,,,,,,
player,201910270htx,rai,ColeAJ01,xpa,,,,,,
player,201910270htx,rai,ColeAJ01,fgm,,,,,,
player,201910270htx,rai,ColeAJ01,fga,,,,,,
player,201910270htx,rai,ColeAJ01,punt,6,,,,,
player,201910270htx,rai,ColeAJ01,punt_yds,292,,,,,
player,201910270htx,rai,ColeAJ01,punt_yds_per_punt,48.7,,,,,
player,201910270htx,rai,ColeAJ01,punt_long,57,,,,,
player,201910270htx,htx,FairKa01,xpm,3,,,,,
player,201910270htx,htx,FairKa01,xpa,3,,,,,
player,201910270htx,htx,FairKa01,fgm,2,,,,,
player,201910270htx,htx,FairKa01,fga,2,,,,,
player,201910270htx,htx,FairKa01,punt,0,,,,,
player,201910270htx,htx,FairKa01,punt_yds,0,,,,,
player,201910270htx,htx,FairKa01,punt_yds_per_punt,,,,,,
player,201910270htx,htx,FairKa01,punt_long,0,,,,,
player,201910270htx,htx,AngeBr00,xpm,,,,,,
player,201910270htx,htx,AngeBr00,xpa,,,,,,
player,201910270htx,htx,AngeBr00,fgm,,,,,,
player,201910270htx,htx,AngeBr00,fga,,,,,,
player,201910270htx,htx,AngeBr00,punt,4,,,,,
player,201910270htx,htx,AngeBr00,punt_yds,207,,,,,
player,201910270htx,htx,AngeBr00,punt_yds_per_punt,51.8,,,,,
player,201910270htx,htx,AngeBr00,punt_long,63,,,,,
player,201910270htx,htx,ClarCh21,pos,T,,,,,
player,201910270htx,htx,ClarCh21,offense,83,,,,,
player,201910270htx,htx,ClarCh21,off_pct,100%,,,,,
player,201910270htx,htx,ClarCh21,defense,0,,,,,
player,201910270htx,htx,ClarCh21,def_pct,0%,,,,,
player,201910270htx,htx,ClarCh21,special_teams,5,,,,,
player,201910270htx,htx,ClarCh21,st_pct,17%,,,,,
player,201910270htx,htx,SchaMa01,pos,G,,,,,
player,201910270htx,htx,SchaMa01,offense,83,,,,,
player,201910270htx,htx,SchaMa01,off_pct,100%,,,,,
player,201910270htx,htx,SchaMa01,defense,0,,,,,
player,201910270htx,htx,SchaMa01,def_pct,0%,,,,,
player,201910270htx,htx,SchaMa01,special_teams,5,,,,,
player,201910270htx,htx,SchaMa01,st_pct,17%,,,,,
player,201910270htx,htx,FultZa00,pos,G,,,,,
player,201910270htx,htx,FultZa00,offense,83,,,,,
player,201910270htx,htx,FultZa00,off_pct,100%,,,,,
player,201910270htx,htx,FultZa00,defense,0,,,,,
player,201910270htx,htx,FultZa00,def_pct,0%,,,,,
player,201910270htx,htx,FultZa00,special_teams,5,,,,,
player,201910270htx,htx,FultZa00,st_pct,17%,,,,,
player,201910270htx,htx,MartNi00,pos,C,,,,,
player,201910270htx,htx,MartNi00,offense,83,,,,,
player,201910270htx,htx,MartNi00,off_pct,100%,,,,,
player,201910270htx,htx,MartNi00,defense,0,,,,,
player,201910270htx,htx,MartNi00,def_pct,0%,,,,,
player,201910270htx,htx,MartNi00,special_teams,1,,,,,
player,201910270htx,htx,MartNi00,st_pct,3%,,,,,
player,201910270htx,htx,WatsDe00,pos,QB,,,,,
player,201910270htx,htx,WatsDe00,offense,83,,,,,
player,201910270htx,htx,WatsDe00,off_pct,100%,,,,,
player,201910270htx,htx,WatsDe00,defense,0,,,,,
player,201910270htx,htx,WatsDe00,def_pct,0%,,,,,
player,201910270htx,htx,WatsDe00,special_teams,0,,,,,
player,201910270htx,htx,WatsDe00,st_pct,0%,,,,,
player,201910270htx,htx,StilKe00,pos,WR,,,,,
player,201910270htx,htx,StilKe00,offense,80,,,,,
player,201910270htx,htx,StilKe00,off_pct,96%,,,,,
player,201910270htx,htx,StilKe00,defense,0,,,,,
player,201910270htx,htx,StilKe00,def_pct,0%,,,,,
player,201910270htx,htx,StilKe00,special_teams,0,,,,,
player,201910270htx,htx,StilKe00,st_pct,0%,,,,,
player,201910270htx,htx,HopkDe00,pos,WR,,,,,
player,201910270htx,htx,HopkDe00,offense,80,,,,,
player,201910270htx,htx,HopkDe00,off_pct,96%,,,,,
player,201910270htx,htx,HopkDe00,defense,0,,,,,
player,201910270htx,htx,HopkDe00,def_pct,0%,,,,,
player,201910270htx,htx,HopkDe00,special_teams,0,,,,,
player,201910270htx,htx,HopkDe00,st_pct,0%,,,,,
player,201910270htx,htx,FellDa01,pos,TE,,,,,
player,201910270htx,htx,FellDa01,offense,75,,,,,
player,201910270htx,htx,FellDa01,off_pct,90%,,,,,
player,201910270htx,htx,FellDa01,defense,0,,,,,
player,201910270htx,htx,FellDa01,def_pct,0%,,,,,
player,201910270htx,htx,FellDa01,special_teams,5,,,,,
player,201910270htx,htx,FellDa01,st_pct,17%,,,,,
player,201910270htx,htx,TunsLa00,pos,T,,,,,
player,201910270htx,htx,TunsLa00,offense,69,,,,,
player,201910270htx,htx,TunsLa00,off_pct,83%,,,,,
player,201910270htx,htx,TunsLa00,defense,0,,,,,
player,201910270htx,htx,TunsLa00,def_pct,0%,,,,,
player,201910270htx,htx,TunsLa00,special_teams,4,,,,,
player,201910270htx,htx,TunsLa00,st_pct,13%,,,,,
player,201910270htx,htx,CartDe02,pos,WR,,,,,
player,201910270htx,htx,CartDe02,offense,47,,,,,
player,201910270htx,htx,CartDe02,off_pct,57%,,,,,
player,201910270htx,htx,CartDe02,defense,0,,,,,
player,201910270htx,htx,CartDe02,def_pct,0%,,,,,
player,201910270htx,htx,CartDe02,special_teams,11,,,,,
player,201910270htx,htx,CartDe02,st_pct,37%,,,,,
player,201910270htx,htx,AkinJo00,pos,TE,,,,,
player,201910270htx,htx,AkinJo00,offense,43,,,,,
player,201910270htx,htx,AkinJo00,off_pct,52%,,,,,
player,201910270htx,htx,AkinJo00,defense,0,,,,,
player,201910270htx,htx,AkinJo00,def_pct,0%,,,,,
player,201910270htx,htx,AkinJo00,special_teams,5,,,,,
player,201910270htx,htx,AkinJo00,st_pct,17%,,,,,
player,201910270htx,htx,HydeCa00,pos,RB,,,,,
player,201910270htx,htx,HydeCa00,offense,43,,,,,
player,201910270htx,htx,HydeCa00,off_pct,52%,,,,,
player,201910270htx,htx,HydeCa00,defense,0,,,,,
player,201910270htx,htx,HydeCa00,def_pct,0%,,,,,
player,201910270htx,htx,HydeCa00,special_teams,0,,,,,
player,201910270htx,htx,HydeCa00,st_pct,0%,,,,,
player,201910270htx,htx,JohnDu00,pos,RB,,,,,
player,201910270htx,htx,JohnDu00,offense,37,,,,,
player,201910270htx,htx,JohnDu00,off_pct,45%,,,,,
player,201910270htx,htx,JohnDu00,defense,0,,,,,
player,201910270htx,htx,JohnDu00,def_pct,0%,,,,,
