game,2019,1,20190908,201909080sdg,clt,"Indianapolis Colts",24,sdg,"Los Angeles Chargers",30
player,201909080sdg,sdg,TaylTy00,rec,0,,,,,
player,201909080sdg,sdg,TaylTy00,rec_yds,0,,,,,
player,201909080sdg,sdg,TaylTy00,rec_td,0,,,,,
player,201909080sdg,sdg,TaylTy00,rec_long,0,,,,,
player,201909080sdg,sdg,TaylTy00,fumbles,0,,,,,
player,201909080sdg,sdg,TaylTy00,fumbles_lost,0,,,,,
player,201909080sdg,clt,HookMa00,def_int,1,,,,,
player,201909080sdg,clt,HookMa00,def_int_yds,26,,,,,
player,201909080sdg,clt,HookMa00,def_int_td,0,,,,,
player,201909080sdg,clt,HookMa00,def_int_long,26,,,,,
player,201909080sdg,clt,HookMa00,pass_defended,1,,,,,
player,201909080sdg,clt,HookMa00,sacks,0.0,,,,,
player,201909080sdg,clt,HookMa00,tackles_combined,5,,,,,
player,201909080sdg,clt,HookMa00,tackles_solo,4,,,,,
player,201909080sdg,clt,HookMa00,tackles_assists,1,,,,,
player,201909080sdg,clt,HookMa00,tackles_loss,0,,,,,
player,201909080sdg,clt,HookMa00,qb_hits,0,,,,,
player,201909080sdg,clt,HookMa00,fumbles_rec,0,,,,,
player,201909080sdg,clt,HookMa00,fumbles_rec_yds,0,,,,,
player,201909080sdg,clt,HookMa00,fumbles_rec_td,0,,,,,
player,201909080sdg,clt,HookMa00,fumbles_forced,0,,,,,
player,201909080sdg,clt,HousJu00,def_int,0,,,,,
player,201909080sdg,clt,HousJu00,def_int_yds,0,,,,,
player,201909080sdg,clt,HousJu00,def_int_td,0,,,,,
player,201909080sdg,clt,HousJu00,def_int_long,0,,,,,
player,201909080sdg,clt,HousJu00,pass_defended,0,,,,,
player,201909080sdg,clt,HousJu00,sacks,1.0,,,,,
player,201909080sdg,clt,HousJu00,tackles_combined,4,,,,,
player,201909080sdg,clt,HousJu00,tackles_solo,3,,,,,
player,201909080sdg,clt,HousJu00,tackles_assists,1,,,,,
player,201909080sdg,clt,HousJu00,tackles_loss,1,,,,,
player,201909080sdg,clt,HousJu00,qb_hits,1,,,,,
player,201909080sdg,clt,HousJu00,fumbles_rec,0,,,,,
player,201909080sdg,clt,HousJu00,fumbles_rec_yds,0,,,,,
player,201909080sdg,clt,HousJu00,fumbles_rec_td,0,,,,,
player,201909080sdg,clt,HousJu00,fumbles_forced,0,,,,,
player,201909080sdg,clt,MuhaAl00,def_int,0,,,,,
player,201909080sdg,clt,MuhaAl00,def_int_yds,0,,,,,
player,201909080sdg,clt,MuhaAl00,def_int_td,0,,,,,
player,201909080sdg,clt,MuhaAl00,def_int_long,0,,,,,
player,201909080sdg,clt,MuhaAl00,pass_defended,0,,,,,
player,201909080sdg,clt,MuhaAl00,sacks,1.0,,,,,
player,201909080sdg,clt,MuhaAl00,tackles_combined,2,,,,,
player,201909080sdg,clt,MuhaAl00,tackles_solo,2,,,,,
player,201909080sdg,clt,MuhaAl00,tackles_assists,0,,,,,
player,201909080sdg,clt,MuhaAl00,tackles_loss,1,,,,,
player,201909080sdg,clt,MuhaAl00,qb_hits,2,,,,,
player,201909080sdg,clt,MuhaAl00,fumbles_rec,0,,,,,
player,201909080sdg,clt,MuhaAl00,fumbles_rec_yds,0,,,,,
player,201909080sdg,clt,MuhaAl00,fumbles_rec_td,0,,,,,
player,201909080sdg,clt,MuhaAl00,fumbles_forced,0,,,,,
player,201909080sdg,clt,TuraKe00,def_int,0,,,,,
player,201909080sdg,clt,TuraKe00,def_int_yds,0,,,,,
player,201909080sdg,clt,TuraKe00,def_int_td,0,,,,,
player,201909080sdg,clt,TuraKe00,def_int_long,0,,,,,
player,201909080sdg,clt,TuraKe00,pass_defended,0,,,,,
player,201909080sdg,clt,TuraKe00,sacks,1.0,,,,,
player,201909080sdg,clt,TuraKe00,tackles_combined,2,,,,,
player,201909080sdg,clt,TuraKe00,tackles_solo,1,,,,,
player,201909080sdg,clt,TuraKe00,tackles_assists,1,,,,,
player,201909080sdg,clt,TuraKe00,tackles_loss,0,,,,,
player,201909080sdg,clt,TuraKe00,qb_hits,1,,,,,
player,201909080sdg,clt,TuraKe00,fumbles_rec,0,,,,,
player,201909080sdg,clt,TuraKe00,fumbles_rec_yds,0,,,,,
player,201909080sdg,clt,TuraKe00,fumbles_rec_td,0,,,,,
player,201909080sdg,clt,TuraKe00,fumbles_forced,1,,,,,
player,201909080sdg,clt,AutrDe00,def_int,0,,,,,
player,201909080sdg,clt,AutrDe00,def_int_yds,0,,,,,
player,201909080sdg,clt,AutrDe00,def_int_td,0,,,,,
player,201909080sdg,clt,AutrDe00,def_int_long,0,,,,,
player,201909080sdg,clt,AutrDe00,pass_defended,0,,,,,
player,201909080sdg,clt,AutrDe00,sacks,0.5,,,,,
player,201909080sdg,clt,AutrDe00,tackles_combined,4,,,,,
player,201909080sdg,clt,AutrDe00,tackles_solo,2,,,,,
player,201909080sdg,clt,AutrDe00,tackles_assists,2,,,,,
player,201909080sdg,clt,AutrDe00,tackles_loss,0,,,,,
player,201909080sdg,clt,AutrDe00,qb_hits,1,,,,,
player,201909080sdg,clt,AutrDe00,fumbles_rec,0,,,,,
player,201909080sdg,clt,AutrDe00,fumbles_rec_yds,0,,,,,
player,201909080sdg,clt,AutrDe00,fumbles_rec_td,0,,,,,
player,201909080sdg,clt,AutrDe00,fumbles_forced,0,,,,,
player,201909080sdg,clt,BanoBe00,def_int,0,,,,,
player,201909080sdg,clt,BanoBe00,def_int_yds,0,,,,,
player,201909080sdg,clt,BanoBe00,def_int_td,0,,,,,
player,201909080sdg,clt,BanoBe00,def_int_long,0,,,,,
player,201909080sdg,clt,BanoBe00,pass_defended,0,,,,,
player,201909080sdg,clt,BanoBe00,sacks,0.5,,,,,
player,201909080sdg,clt,BanoBe00,tackles_combined,1,,,,,
player,201909080sdg,clt,BanoBe00,tackles_solo,0,,,,,
player,201909080sdg,clt,BanoBe00,tackles_assists,1,,,,,
player,201909080sdg,clt,BanoBe00,tackles_loss,0,,,,,
player,201909080sdg,clt,BanoBe00,qb_hits,2,,,,,
player,201909080sdg,clt,BanoBe00,fumbles_rec,0,,,,,
player,201909080sdg,clt,BanoBe00,fumbles_rec_yds,0,,,,,
player,201909080sdg,clt,BanoBe00,fumbles_rec_td,0,,,,,
player,201909080sdg,clt,BanoBe00,fumbles_forced,0,,,,,
player,201909080sdg,clt,LeonDa00,def_int,0,,,,,
player,201909080sdg,clt,LeonDa00,def_int_yds,0,,,,,
player,201909080sdg,clt,LeonDa00,def_int_td,0,,,,,
player,201909080sdg,clt,LeonDa00,def_int_long,0,,,,,
player,201909080sdg,clt,LeonDa00,pass_defended,1,,,,,
player,201909080sdg,clt,LeonDa00,sacks,0.0,,,,,
player,201909080sdg,clt,LeonDa00,tackles_combined,7,,,,,
player,201909080sdg,clt,LeonDa00,tackles_solo,3,,,,,
player,201909080sdg,clt,LeonDa00,tackles_assists,4,,,,,
player,201909080sdg,clt,LeonDa00,tackles_loss,0,,,,,
player,201909080sdg,clt,LeonDa00,qb_hits,0,,,,,
player,201909080sdg,clt,LeonDa00,fumbles_rec,0,,,,,
player,201909080sdg,clt,LeonDa00,fumbles_rec_yds,0,,,,,
player,201909080sdg,clt,LeonDa00,fumbles_rec_td,0,,,,,
player,201909080sdg,clt,LeonDa00,fumbles_forced,0,,,,,
player,201909080sdg,clt,WalkAn01,def_int,0,,,,,
player,201909080sdg,clt,WalkAn01,def_int_yds,0,,,,,
player,201909080sdg,clt,WalkAn01,def_int_td,0,,,,,
player,201909080sdg,clt,WalkAn01,def_int_long,0,,,,,
player,201909080sdg,clt,WalkAn01,pass_defended,0,,,,,
player,201909080sdg,clt,WalkAn01,sacks,0.0,,,,,
player,201909080sdg,clt,WalkAn01,tackles_combined,7,,,,,
player,201909080sdg,clt,WalkAn01,tackles_solo,4,,,,,
player,201909080sdg,clt,WalkAn01,tackles_assists,3,,,,,
player,201909080sdg,clt,WalkAn01,tackles_loss,1,,,,,
player,201909080sdg,clt,WalkAn01,qb_hits,0,,,,,
player,201909080sdg,clt,WalkAn01,fumbles_rec,0,,,,,
player,201909080sdg,clt,WalkAn01,fumbles_rec_yds,0,,,,,
player,201909080sdg,clt,WalkAn01,fumbles_rec_td,0,,,,,
player,201909080sdg,clt,WalkAn01,fumbles_forced,0,,,,,
player,201909080sdg,clt,DesiPi00,def_int,0,,,,,
player,201909080sdg,clt,DesiPi00,def_int_yds,0,,,,,
player,201909080sdg,clt,DesiPi00,def_int_td,0,,,,,
player,201909080sdg,clt,DesiPi00,def_int_long,0,,,,,
player,201909080sdg,clt,DesiPi00,pass_defended,0,,,,,
player,201909080sdg,clt,DesiPi00,sacks,0.0,,,,,
player,201909080sdg,clt,DesiPi00,tackles_combined,6,,,,,
player,201909080sdg,clt,DesiPi00,tackles_solo,4,,,,,
player,201909080sdg,clt,DesiPi00,tackles_assists,2,,,,,
player,201909080sdg,clt,DesiPi00,tackles_loss,0,,,,,
player,201909080sdg,clt,DesiPi00,qb_hits,0,,,,,
player,201909080sdg,clt,DesiPi00,fumbles_rec,0,,,,,
player,201909080sdg,clt,DesiPi00,fumbles_rec_yds,0,,,,,
player,201909080sdg,clt,DesiPi00,fumbles_rec_td,0,,,,,
player,201909080sdg,clt,DesiPi00,fumbles_forced,0,,,,,
player,201909080sdg,clt,GeatCl00,def_int,0,,,,,
player,201909080sdg,clt,GeatCl00,def_int_yds,0,,,,,
player,201909080sdg,clt,GeatCl00,def_int_td,0,,,,,
player,201909080sdg,clt,GeatCl00,def_int_long,0,,,,,
player,201909080sdg,clt,GeatCl00,pass_defended,0,,,,,
player,201909080sdg,clt,GeatCl00,sacks,0.0,,,,,
player,201909080sdg,clt,GeatCl00,tackles_combined,5,,,,,
player,201909080sdg,clt,GeatCl00,tackles_solo,3,,,,,
player,201909080sdg,clt,GeatCl00,tackles_assists,2,,,,,
player,201909080sdg,clt,GeatCl00,tackles_loss,0,,,,,
player,201909080sdg,clt,GeatCl00,qb_hits,0,,,,,
player,201909080sdg,clt,GeatCl00,fumbles_rec,0,,,,,
player,201909080sdg,clt,GeatCl00,fumbles_rec_yds,0,,,,,
player,201909080sdg,clt,GeatCl00,fumbles_rec_td,0,,,,,
player,201909080sdg,clt,GeatCl00,fumbles_forced,0,,,,,
player,201909080sdg,clt,MoorKe03,def_int,0,,,,,
player,201909080sdg,clt,MoorKe03,def_int_yds,0,,,,,
player,201909080sdg,clt,MoorKe03,def_int_td,0,,,,,
player,201909080sdg,clt,MoorKe03,def_int_long,0,,,,,
player,201909080sdg,clt,MoorKe03,pass_defended,0,,,,,
player,201909080sdg,clt,MoorKe03,sacks,0.0,,,,,
player,201909080sdg,clt,MoorKe03,tackles_combined,4,,,,,
player,201909080sdg,clt,MoorKe03,tackles_solo,3,,,,,
player,201909080sdg,clt,MoorKe03,tackles_assists,1,,,,,
player,201909080sdg,clt,MoorKe03,tackles_loss,0,,,,,
player,201909080sdg,clt,MoorKe03,qb_hits,0,,,,,
player,201909080sdg,clt,MoorKe03,fumbles_rec,0,,,,,
player,201909080sdg,clt,MoorKe03,fumbles_rec_yds,0,,,,,
player,201909080sdg,clt,MoorKe03,fumbles_rec_td,0,,,,,
player,201909080sdg,clt,MoorKe03,fumbles_forced,0,,,,,
player,201909080sdg,clt,HuntMa00,def_int,0,,,,,
player,201909080sdg,clt,HuntMa00,def_int_yds,0,,,,,
player,201909080sdg,clt,HuntMa00,def_int_td,0,,,,,
player,201909080sdg,clt,HuntMa00,def_int_long,0,,,,,
player,201909080sdg,clt,HuntMa00,pass_defended,0,,,,,
player,201909080sdg,clt,HuntMa00,sacks,0.0,,,,,
player,201909080sdg,clt,HuntMa00,tackles_combined,3,,,,,
player,201909080sdg,clt,HuntMa00,tackles_solo,0,,,,,
player,201909080sdg,clt,HuntMa00,tackles_assists,3,,,,,
player,201909080sdg,clt,HuntMa00,tackles_loss,0,,,,,
player,201909080sdg,clt,HuntMa00,qb_hits,0,,,,,
player,201909080sdg,clt,HuntMa00,fumbles_rec,0,,,,,
player,201909080sdg,clt,HuntMa00,fumbles_rec_yds,0,,,,,
player,201909080sdg,clt,HuntMa00,fumbles_rec_td,0,,,,,
player,201909080sdg,clt,HuntMa00,fumbles_forced,0,,,,,
player,201909080sdg,clt,AdamMa00,def_int,0,,,,,
player,201909080sdg,clt,AdamMa00,def_int_yds,0,,,,,
player,201909080sdg,clt,AdamMa00,def_int_td,0,,,,,
player,201909080sdg,clt,AdamMa00,def_int_long,0,,,,,
player,201909080sdg,clt,AdamMa00,pass_defended,0,,,,,
player,201909080sdg,clt,AdamMa00,sacks,0.0,,,,,
player,201909080sdg,clt,AdamMa00,tackles_combined,2,,,,,
player,201909080sdg,clt,AdamMa00,tackles_solo,1,,,,,
player,201909080sdg,clt,AdamMa00,tackles_assists,1,,,,,
player,201909080sdg,clt,AdamMa00,tackles_loss,0,,,,,
player,201909080sdg,clt,AdamMa00,qb_hits,0,,,,,
player,201909080sdg,clt,AdamMa00,fumbles_rec,0,,,,,
player,201909080sdg,clt,AdamMa00,fumbles_rec_yds,0,,,,,
player,201909080sdg,clt,AdamMa00,fumbles_rec_td,0,,,,,
player,201909080sdg,clt,AdamMa00,fumbles_forced,0,,,,,
player,201909080sdg,clt,WillKh00,def_int,0,,,,,
player,201909080sdg,clt,WillKh00,def_int_yds,0,,,,,
player,201909080sdg,clt,WillKh00,def_int_td,0,,,,,
player,201909080sdg,clt,WillKh00,def_int_long,0,,,,,
player,201909080sdg,clt,WillKh00,pass_defended,0,,,,,
player,201909080sdg,clt,WillKh00,sacks,0.0,,,,,
player,201909080sdg,clt,WillKh00,tackles_combined,2,,,,,
player,201909080sdg,clt,WillKh00,tackles_solo,2,,,,,
player,201909080sdg,clt,WillKh00,tackles_assists,0,,,,,
player,201909080sdg,clt,WillKh00,tackles_loss,0,,,,,
player,201909080sdg,clt,WillKh00,qb_hits,0,,,,,
player,201909080sdg,clt,WillKh00,fumbles_rec,0,,,,,
player,201909080sdg,clt,WillKh00,fumbles_rec_yds,0,,,,,
player,201909080sdg,clt,WillKh00,fumbles_rec_td,0,,,,,
player,201909080sdg,clt,WillKh00,fumbles_forced,0,,,,,
player,201909080sdg,clt,WilsQu01,def_int,0,,,,,
player,201909080sdg,clt,WilsQu01,def_int_yds,0,,,,,
player,201909080sdg,clt,WilsQu01,def_int_td,0,,,,,
player,201909080sdg,clt,WilsQu01,def_int_long,0,,,,,
player,201909080sdg,clt,WilsQu01,pass_defended,0,,,,,
player,201909080sdg,clt,WilsQu01,sacks,0.0,,,,,
player,201909080sdg,clt,WilsQu01,tackles_combined,2,,,,,
player,201909080sdg,clt,WilsQu01,tackles_solo,1,,,,,
player,201909080sdg,clt,WilsQu01,tackles_assists,1,,,,,
player,201909080sdg,clt,WilsQu01,tackles_loss,0,,,,,
player,201909080sdg,clt,WilsQu01,qb_hits,0,,,,,
player,201909080sdg,clt,WilsQu01,fumbles_rec,0,,,,,
player,201909080sdg,clt,WilsQu01,fumbles_rec_yds,0,,,,,
player,201909080sdg,clt,WilsQu01,fumbles_rec_td,0,,,,,
player,201909080sdg,clt,WilsQu01,fumbles_forced,0,,,,,
player,201909080sdg,clt,Ya-SRo00,def_int,0,,,,,
player,201909080sdg,clt,Ya-SRo00,def_int_yds,0,,,,,
player,201909080sdg,clt,Ya-SRo00,def_int_td,0,,,,,
player,201909080sdg,clt,Ya-SRo00,def_int_long,0,,,,,
player,201909080sdg,clt,Ya-SRo00,pass_defended,0,,,,,
player,201909080sdg,clt,Ya-SRo00,sacks,0.0,,,,,
player,201909080sdg,clt,Ya-SRo00,tackles_combined,2,,,,,
player,201909080sdg,clt,Ya-SRo00,tackles_solo,2,,,,,
player,201909080sdg,clt,Ya-SRo00,tackles_assists,0,,,,,
player,201909080sdg,clt,Ya-SRo00,tackles_loss,0,,,,,
player,201909080sdg,clt,Ya-SRo00,qb_hits,0,,,,,
player,201909080sdg,clt,Ya-SRo00,fumbles_rec,0,,,,,
player,201909080sdg,clt,Ya-SRo00,fumbles_rec_yds,0,,,,,
player,201909080sdg,clt,Ya-SRo00,fumbles_rec_td,0,,,,,
player,201909080sdg,clt,Ya-SRo00,fumbles_forced,0,,,,,
player,201909080sdg,clt,OkerBo00,def_int,0,,,,,
player,201909080sdg,clt,OkerBo00,def_int_yds,0,,,,,
player,201909080sdg,clt,OkerBo00,def_int_td,0,,,,,
player,201909080sdg,clt,OkerBo00,def_int_long,0,,,,,
player,201909080sdg,clt,OkerBo00,pass_defended,0,,,,,
player,201909080sdg,clt,OkerBo00,sacks,0.0,,,,,
player,201909080sdg,clt,OkerBo00,tackles_combined,1,,,,,
player,201909080sdg,clt,OkerBo00,tackles_solo,0,,,,,
player,201909080sdg,clt,OkerBo00,tackles_assists,1,,,,,
player,201909080sdg,clt,OkerBo00,tackles_loss,0,,,,,
player,201909080sdg,clt,OkerBo00,qb_hits,0,,,,,
player,201909080sdg,clt,OkerBo00,fumbles_rec,0,,,,,
player,201909080sdg,clt,OkerBo00,fumbles_rec_yds,0,,,,,
player,201909080sdg,clt,OkerBo00,fumbles_rec_td,0,,,,,
player,201909080sdg,clt,OkerBo00,fumbles_forced,0,,,,,
player,201909080sdg,clt,StewGr00,def_int,0,,,,,
player,201909080sdg,clt,StewGr00,def_int_yds,0,,,,,
player,201909080sdg,clt,StewGr00,def_int_td,0,,,,,
player,201909080sdg,clt,StewGr00,def_int_long,0,,,,,
player,201909080sdg,clt,StewGr00,pass_defended,0,,,,,
player,201909080sdg,clt,StewGr00,sacks,0.0,,,,,
player,201909080sdg,clt,StewGr00,tackles_combined,1,,,,,
player,201909080sdg,clt,StewGr00,tackles_solo,0,,,,,
player,201909080sdg,clt,StewGr00,tackles_assists,1,,,,,
player,201909080sdg,clt,StewGr00,tackles_loss,0,,,,,
player,201909080sdg,clt,StewGr00,qb_hits,0,,,,,
player,201909080sdg,clt,StewGr00,fumbles_rec,0,,,,,
player,201909080sdg,clt,StewGr00,fumbles_rec_yds,0,,,,,
player,201909080sdg,clt,StewGr00,fumbles_rec_td,0,,,,,
player,201909080sdg,clt,StewGr00,fumbles_forced,0,,,,,
player,201909080sdg,clt,BrisJa00,def_int,0,,,,,
player,201909080sdg,clt,BrisJa00,def_int_yds,0,,,,,
player,201909080sdg,clt,BrisJa00,def_int_td,0,,,,,
player,201909080sdg,clt,BrisJa00,def_int_long,0,,,,,
player,201909080sdg,clt,BrisJa00,pass_defended,0,,,,,
player,201909080sdg,clt,BrisJa00,sacks,0.0,,,,,
player,201909080sdg,clt,BrisJa00,tackles_combined,0,,,,,
player,201909080sdg,clt,BrisJa00,tackles_solo,0,,,,,
player,201909080sdg,clt,BrisJa00,tackles_assists,0,,,,,
player,201909080sdg,clt,BrisJa00,tackles_loss,0,,,,,
player,201909080sdg,clt,BrisJa00,qb_hits,0,,,,,
player,201909080sdg,clt,BrisJa00,fumbles_rec,1,,,,,
player,201909080sdg,clt,BrisJa00,fumbles_rec_yds,-1,,,,,
player,201909080sdg,clt,BrisJa00,fumbles_rec_td,0,,,,,
player,201909080sdg,clt,BrisJa00,fumbles_forced,0,,,,,
player,201909080sdg,clt,OdumGe00,def_int,0,,,,,
player,201909080sdg,clt,OdumGe00,def_int_yds,0,,,,,
player,201909080sdg,clt,OdumGe00,def_int_td,0,,,,,
player,201909080sdg,clt,OdumGe00,def_int_long,0,,,,,
player,201909080sdg,clt,OdumGe00,pass_defended,0,,,,,
player,201909080sdg,clt,OdumGe00,sacks,0.0,,,,,
player,201909080sdg,clt,OdumGe00,tackles_combined,0,,,,,
player,201909080sdg,clt,OdumGe00,tackles_solo,0,,,,,
player,201909080sdg,clt,OdumGe00,tackles_assists,0,,,,,
player,201909080sdg,clt,OdumGe00,tackles_loss,0,,,,,
player,201909080sdg,clt,OdumGe00,qb_hits,0,,,,,
player,201909080sdg,clt,OdumGe00,fumbles_rec,1,,,,,
player,201909080sdg,clt,OdumGe00,fumbles_rec_yds,0,,,,,
player,201909080sdg,clt,OdumGe00,fumbles_rec_td,0,,,,,
player,201909080sdg,clt,OdumGe00,fumbles_forced,0,,,,,
player,201909080sdg,clt,WardJi02,def_int,0,,,,,
player,201909080sdg,clt,WardJi02,def_int_yds,0,,,,,
player,201909080sdg,clt,WardJi02,def_int_td,0,,,,,
player,201909080sdg,clt,WardJi02,def_int_long,0,,,,,
player,201909080sdg,clt,WardJi02,pass_defended,1,,,,,
player,201909080sdg,clt,WardJi02,sacks,0.0,,,,,
player,201909080sdg,clt,WardJi02,tackles_combined,0,,,,,
player,201909080sdg,clt,WardJi02,tackles_solo,0,,,,,
player,201909080sdg,clt,WardJi02,tackles_assists,0,,,,,
player,201909080sdg,clt,WardJi02,tackles_loss,0,,,,,
player,201909080sdg,clt,WardJi02,qb_hits,1,,,,,
player,201909080sdg,clt,WardJi02,fumbles_rec,0,,,,,
player,201909080sdg,clt,WardJi02,fumbles_rec_yds,0,,,,,
player,201909080sdg,clt,WardJi02,fumbles_rec_td,0,,,,,
player,201909080sdg,clt,WardJi02,fumbles_forced,0,,,,,
player,201909080sdg,sdg,BosaJo00,def_int,0,,,,,
player,201909080sdg,sdg,BosaJo00,def_int_yds,0,,,,,
player,201909080sdg,sdg,BosaJo00,def_int_td,0,,,,,
player,201909080sdg,sdg,BosaJo00,def_int_long,0,,,,,
player,201909080sdg,sdg,BosaJo00,pass_defended,0,,,,,
player,201909080sdg,sdg,BosaJo00,sacks,1.0,,,,,
player,201909080sdg,sdg,BosaJo00,tackles_combined,8,,,,,
player,201909080sdg,sdg,BosaJo00,tackles_solo,5,,,,,
player,201909080sdg,sdg,BosaJo00,tackles_assists,3,,,,,
player,201909080sdg,sdg,BosaJo00,tackles_loss,1,,,,,
player,201909080sdg,sdg,BosaJo00,qb_hits,2,,,,,
player,201909080sdg,sdg,BosaJo00,fumbles_rec,0,,,,,
player,201909080sdg,sdg,BosaJo00,fumbles_rec_yds,0,,,,,
player,201909080sdg,sdg,BosaJo00,fumbles_rec_td,0,,,,,
player,201909080sdg,sdg,BosaJo00,fumbles_forced,0,,,,,
player,201909080sdg,sdg,IngrMe00,def_int,0,,,,,
player,201909080sdg,sdg,IngrMe00,def_int_yds,0,,,,,
player,201909080sdg,sdg,IngrMe00,def_int_td,0,,,,,
player,201909080sdg,sdg,IngrMe00,def_int_long,0,,,,,
player,201909080sdg,sdg,IngrMe00,pass_defended,0,,,,,
player,201909080sdg,sdg,IngrMe00,sacks,1.0,,,,,
player,201909080sdg,sdg,IngrMe00,tackles_combined,2,,,,,
player,201909080sdg,sdg,IngrMe00,tackles_solo,2,,,,,
player,201909080sdg,sdg,IngrMe00,tackles_assists,0,,,,,
player,201909080sdg,sdg,IngrMe00,tackles_loss,1,,,,,
player,201909080sdg,sdg,IngrMe00,qb_hits,3,,,,,
player,201909080sdg,sdg,IngrMe00,fumbles_rec,0,,,,,
player,201909080sdg,sdg,IngrMe00,fumbles_rec_yds,0,,,,,
player,201909080sdg,sdg,IngrMe00,fumbles_rec_td,0,,,,,
player,201909080sdg,sdg,IngrMe00,fumbles_forced,0,,,,,
player,201909080sdg,sdg,DaviTh20,def_int,0,,,,,
player,201909080sdg,sdg,DaviTh20,def_int_yds,0,,,,,
player,201909080sdg,sdg,DaviTh20,def_int_td,0,,,,,
player,201909080sdg,sdg,DaviTh20,def_int_long,0,,,,,
player,201909080sdg,sdg,DaviTh20,pass_defended,0,,,,,
player,201909080sdg,sdg,DaviTh20,sacks,0.0,,,,,
player,201909080sdg,sdg,DaviTh20,tackles_combined,14,,,,,
player,201909080sdg,sdg,DaviTh20,tackles_solo,7,,,,,
player,201909080sdg,sdg,DaviTh20,tackles_assists,7,,,,,
player,201909080sdg,sdg,DaviTh20,tackles_loss,0,,,,,
player,201909080sdg,sdg,DaviTh20,qb_hits,0,,,,,
player,201909080sdg,sdg,DaviTh20,fumbles_rec,0,,,,,
player,201909080sdg,sdg,DaviTh20,fumbles_rec_yds,0,,,,,
player,201909080sdg,sdg,DaviTh20,fumbles_rec_td,0,,,,,
player,201909080sdg,sdg,DaviTh20,fumbles_forced,0,,,,,
player,201909080sdg,sdg,FacyBr00,def_int,0,,,,,
player,201909080sdg,sdg,FacyBr00,def_int_yds,0,,,,,
player,201909080sdg,sdg,FacyBr00,def_int_td,0,,,,,
player,201909080sdg,sdg,FacyBr00,def_int_long,0,,,,,
player,201909080sdg,sdg,FacyBr00,pass_defended,0,,,,,
player,201909080sdg,sdg,FacyBr00,sacks,0.0,,,,,
player,201909080sdg,sdg,FacyBr00,tackles_combined,9,,,,,
player,201909080sdg,sdg,FacyBr00,tackles_solo,7,,,,,
player,201909080sdg,sdg,FacyBr00,tackles_assists,2,,,,,
player,201909080sdg,sdg,FacyBr00,tackles_loss,0,,,,,
player,201909080sdg,sdg,FacyBr00,qb_hits,0,,,,,
player,201909080sdg,sdg,FacyBr00,fumbles_rec,0,,,,,
player,201909080sdg,sdg,FacyBr00,fumbles_rec_yds,0,,,,,
player,201909080sdg,sdg,FacyBr00,fumbles_rec_td,0,,,,,
player,201909080sdg,sdg,FacyBr00,fumbles_forced,0,,,,,
player,201909080sdg,sdg,WhitKy00,def_int,0,,,,,
player,201909080sdg,sdg,WhitKy00,def_int_yds,0,,,,,
player,201909080sdg,sdg,WhitKy00,def_int_td,0,,,,,
player,201909080sdg,sdg,WhitKy00,def_int_long,0,,,,,
player,201909080sdg,sdg,WhitKy00,pass_defended,0,,,,,
player,201909080sdg,sdg,WhitKy00,sacks,0.0,,,,,
player,201909080sdg,sdg,WhitKy00,tackles_combined,9,,,,,
player,201909080sdg,sdg,WhitKy00,tackles_solo,8,,,,,
player,201909080sdg,sdg,WhitKy00,tackles_assists,1,,,,,
player,201909080sdg,sdg,WhitKy00,tackles_loss,1,,,,,
player,201909080sdg,sdg,WhitKy00,qb_hits,0,,,,,
player,201909080sdg,sdg,WhitKy00,fumbles_rec,0,,,,,
player,201909080sdg,sdg,WhitKy00,fumbles_rec_yds,0,,,,,
player,201909080sdg,sdg,WhitKy00,fumbles_rec_td,0,,,,,
player,201909080sdg,sdg,WhitKy00,fumbles_forced,0,,,,,
player,201909080sdg,sdg,MebaBr99,def_int,0,,,,,
player,201909080sdg,sdg,MebaBr99,def_int_yds,0,,,,,
player,201909080sdg,sdg,MebaBr99,def_int_td,0,,,,,
player,201909080sdg,sdg,MebaBr99,def_int_long,0,,,,,
player,201909080sdg,sdg,MebaBr99,pass_defended,0,,,,,
player,201909080sdg,sdg,MebaBr99,sacks,0.0,,,,,
player,201909080sdg,sdg,MebaBr99,tackles_combined,6,,,,,
player,201909080sdg,sdg,MebaBr99,tackles_solo,2,,,,,
player,201909080sdg,sdg,MebaBr99,tackles_assists,4,,,,,
player,201909080sdg,sdg,MebaBr99,tackles_loss,0,,,,,
player,201909080sdg,sdg,MebaBr99,qb_hits,0,,,,,
player,201909080sdg,sdg,MebaBr99,fumbles_rec,0,,,,,
player,201909080sdg,sdg,MebaBr99,fumbles_rec_yds,0,,,,,
player,201909080sdg,sdg,MebaBr99,fumbles_rec_td,0,,,,,
player,201909080sdg,sdg,MebaBr99,fumbles_forced,0,,,,,
player,201909080sdg,sdg,PhilAd00,def_int,0,,,,,
player,201909080sdg,sdg,PhilAd00,def_int_yds,0,,,,,
player,201909080sdg,sdg,PhilAd00,def_int_td,0,,,,,
player,201909080sdg,sdg,PhilAd00,def_int_long,0,,,,,
player,201909080sdg,sdg,PhilAd00,pass_defended,0,,,,,
player,201909080sdg,sdg,PhilAd00,sacks,0.0,,,,,
player,201909080sdg,sdg,PhilAd00,tackles_combined,6,,,,,
player,201909080sdg,sdg,PhilAd00,tackles_solo,3,,,,,
player,201909080sdg,sdg,PhilAd00,tackles_assists,3,,,,,
