game,2019,8,20191027,201910270chi,sdg,"Los Angeles Chargers",17,chi,"Chicago Bears",16
player,201910270chi,sdg,JenkRa00,pass_defended,1,,,,,
player,201910270chi,sdg,JenkRa00,sacks,0.0,,,,,
player,201910270chi,sdg,JenkRa00,tackles_combined,6,,,,,
player,201910270chi,sdg,JenkRa00,tackles_solo,6,,,,,
player,201910270chi,sdg,JenkRa00,tackles_assists,0,,,,,
player,201910270chi,sdg,JenkRa00,tackles_loss,0,,,,,
player,201910270chi,sdg,JenkRa00,qb_hits,0,,,,,
player,201910270chi,sdg,JenkRa00,fumbles_rec,0,,,,,
player,201910270chi,sdg,JenkRa00,fumbles_rec_yds,0,,,,,
player,201910270chi,sdg,JenkRa00,fumbles_rec_td,0,,,,,
player,201910270chi,sdg,JenkRa00,fumbles_forced,0,,,,,
player,201910270chi,sdg,KingDe01,def_int,0,,,,,
player,201910270chi,sdg,KingDe01,def_int_yds,0,,,,,
player,201910270chi,sdg,KingDe01,def_int_td,0,,,,,
player,201910270chi,sdg,KingDe01,def_int_long,0,,,,,
player,201910270chi,sdg,KingDe01,pass_defended,0,,,,,
player,201910270chi,sdg,KingDe01,sacks,0.0,,,,,
player,201910270chi,sdg,KingDe01,tackles_combined,6,,,,,
player,201910270chi,sdg,KingDe01,tackles_solo,6,,,,,
player,201910270chi,sdg,KingDe01,tackles_assists,0,,,,,
player,201910270chi,sdg,KingDe01,tackles_loss,0,,,,,
player,201910270chi,sdg,KingDe01,qb_hits,0,,,,,
player,201910270chi,sdg,KingDe01,fumbles_rec,0,,,,,
player,201910270chi,sdg,KingDe01,fumbles_rec_yds,0,,,,,
player,201910270chi,sdg,KingDe01,fumbles_rec_td,0,,,,,
player,201910270chi,sdg,KingDe01,fumbles_forced,0,,,,,
player,201910270chi,sdg,PerrDe00,def_int,0,,,,,
player,201910270chi,sdg,PerrDe00,def_int_yds,0,,,,,
player,201910270chi,sdg,PerrDe00,def_int_td,0,,,,,
player,201910270chi,sdg,PerrDe00,def_int_long,0,,,,,
player,201910270chi,sdg,PerrDe00,pass_defended,0,,,,,
player,201910270chi,sdg,PerrDe00,sacks,0.0,,,,,
player,201910270chi,sdg,PerrDe00,tackles_combined,6,,,,,
player,201910270chi,sdg,PerrDe00,tackles_solo,5,,,,,
player,201910270chi,sdg,PerrDe00,tackles_assists,1,,,,,
player,201910270chi,sdg,PerrDe00,tackles_loss,0,,,,,
player,201910270chi,sdg,PerrDe00,qb_hits,0,,,,,
player,201910270chi,sdg,PerrDe00,fumbles_rec,0,,,,,
player,201910270chi,sdg,PerrDe00,fumbles_rec_yds,0,,,,,
player,201910270chi,sdg,PerrDe00,fumbles_rec_td,0,,,,,
player,201910270chi,sdg,PerrDe00,fumbles_forced,0,,,,,
player,201910270chi,sdg,SquaDa00,def_int,0,,,,,
player,201910270chi,sdg,SquaDa00,def_int_yds,0,,,,,
player,201910270chi,sdg,SquaDa00,def_int_td,0,,,,,
player,201910270chi,sdg,SquaDa00,def_int_long,0,,,,,
player,201910270chi,sdg,SquaDa00,pass_defended,1,,,,,
player,201910270chi,sdg,SquaDa00,sacks,0.0,,,,,
player,201910270chi,sdg,SquaDa00,tackles_combined,6,,,,,
player,201910270chi,sdg,SquaDa00,tackles_solo,6,,,,,
player,201910270chi,sdg,SquaDa00,tackles_assists,0,,,,,
player,201910270chi,sdg,SquaDa00,tackles_loss,0,,,,,
player,201910270chi,sdg,SquaDa00,qb_hits,0,,,,,
player,201910270chi,sdg,SquaDa00,fumbles_rec,0,,,,,
player,201910270chi,sdg,SquaDa00,fumbles_rec_yds,0,,,,,
player,201910270chi,sdg,SquaDa00,fumbles_rec_td,0,,,,,
player,201910270chi,sdg,SquaDa00,fumbles_forced,0,,,,,
player,201910270chi,sdg,TranDr00,def_int,0,,,,,
player,201910270chi,sdg,TranDr00,def_int_yds,0,,,,,
player,201910270chi,sdg,TranDr00,def_int_td,0,,,,,
player,201910270chi,sdg,TranDr00,def_int_long,0,,,,,
player,201910270chi,sdg,TranDr00,pass_defended,1,,,,,
player,201910270chi,sdg,TranDr00,sacks,0.0,,,,,
player,201910270chi,sdg,TranDr00,tackles_combined,4,,,,,
player,201910270chi,sdg,TranDr00,tackles_solo,4,,,,,
player,201910270chi,sdg,TranDr00,tackles_assists,0,,,,,
player,201910270chi,sdg,TranDr00,tackles_loss,0,,,,,
player,201910270chi,sdg,TranDr00,qb_hits,0,,,,,
player,201910270chi,sdg,TranDr00,fumbles_rec,0,,,,,
player,201910270chi,sdg,TranDr00,fumbles_rec_yds,0,,,,,
player,201910270chi,sdg,TranDr00,fumbles_rec_td,0,,,,,
player,201910270chi,sdg,TranDr00,fumbles_forced,0,,,,,
player,201910270chi,sdg,IngrMe00,def_int,0,,,,,
player,201910270chi,sdg,IngrMe00,def_int_yds,0,,,,,
player,201910270chi,sdg,IngrMe00,def_int_td,0,,,,,
player,201910270chi,sdg,IngrMe00,def_int_long,0,,,,,
player,201910270chi,sdg,IngrMe00,pass_defended,0,,,,,
player,201910270chi,sdg,IngrMe00,sacks,0.0,,,,,
player,201910270chi,sdg,IngrMe00,tackles_combined,3,,,,,
player,201910270chi,sdg,IngrMe00,tackles_solo,3,,,,,
player,201910270chi,sdg,IngrMe00,tackles_assists,0,,,,,
player,201910270chi,sdg,IngrMe00,tackles_loss,1,,,,,
player,201910270chi,sdg,IngrMe00,qb_hits,0,,,,,
player,201910270chi,sdg,IngrMe00,fumbles_rec,1,,,,,
player,201910270chi,sdg,IngrMe00,fumbles_rec_yds,2,,,,,
player,201910270chi,sdg,IngrMe00,fumbles_rec_td,0,,,,,
player,201910270chi,sdg,IngrMe00,fumbles_forced,0,,,,,
player,201910270chi,sdg,TillJe00,def_int,0,,,,,
player,201910270chi,sdg,TillJe00,def_int_yds,0,,,,,
player,201910270chi,sdg,TillJe00,def_int_td,0,,,,,
player,201910270chi,sdg,TillJe00,def_int_long,0,,,,,
player,201910270chi,sdg,TillJe00,pass_defended,0,,,,,
player,201910270chi,sdg,TillJe00,sacks,0.0,,,,,
player,201910270chi,sdg,TillJe00,tackles_combined,3,,,,,
player,201910270chi,sdg,TillJe00,tackles_solo,3,,,,,
player,201910270chi,sdg,TillJe00,tackles_assists,0,,,,,
player,201910270chi,sdg,TillJe00,tackles_loss,0,,,,,
player,201910270chi,sdg,TillJe00,qb_hits,0,,,,,
player,201910270chi,sdg,TillJe00,fumbles_rec,0,,,,,
player,201910270chi,sdg,TillJe00,fumbles_rec_yds,0,,,,,
player,201910270chi,sdg,TillJe00,fumbles_rec_td,0,,,,,
player,201910270chi,sdg,TillJe00,fumbles_forced,0,,,,,
player,201910270chi,sdg,DaviMi03,def_int,0,,,,,
player,201910270chi,sdg,DaviMi03,def_int_yds,0,,,,,
player,201910270chi,sdg,DaviMi03,def_int_td,0,,,,,
player,201910270chi,sdg,DaviMi03,def_int_long,0,,,,,
player,201910270chi,sdg,DaviMi03,pass_defended,0,,,,,
player,201910270chi,sdg,DaviMi03,sacks,0.0,,,,,
player,201910270chi,sdg,DaviMi03,tackles_combined,2,,,,,
player,201910270chi,sdg,DaviMi03,tackles_solo,2,,,,,
player,201910270chi,sdg,DaviMi03,tackles_assists,0,,,,,
player,201910270chi,sdg,DaviMi03,tackles_loss,0,,,,,
player,201910270chi,sdg,DaviMi03,qb_hits,0,,,,,
player,201910270chi,sdg,DaviMi03,fumbles_rec,0,,,,,
player,201910270chi,sdg,DaviMi03,fumbles_rec_yds,0,,,,,
player,201910270chi,sdg,DaviMi03,fumbles_rec_td,0,,,,,
player,201910270chi,sdg,DaviMi03,fumbles_forced,0,,,,,
player,201910270chi,sdg,WhitKy00,def_int,0,,,,,
player,201910270chi,sdg,WhitKy00,def_int_yds,0,,,,,
player,201910270chi,sdg,WhitKy00,def_int_td,0,,,,,
player,201910270chi,sdg,WhitKy00,def_int_long,0,,,,,
player,201910270chi,sdg,WhitKy00,pass_defended,0,,,,,
player,201910270chi,sdg,WhitKy00,sacks,0.0,,,,,
player,201910270chi,sdg,WhitKy00,tackles_combined,2,,,,,
player,201910270chi,sdg,WhitKy00,tackles_solo,2,,,,,
player,201910270chi,sdg,WhitKy00,tackles_assists,0,,,,,
player,201910270chi,sdg,WhitKy00,tackles_loss,0,,,,,
player,201910270chi,sdg,WhitKy00,qb_hits,0,,,,,
player,201910270chi,sdg,WhitKy00,fumbles_rec,0,,,,,
player,201910270chi,sdg,WhitKy00,fumbles_rec_yds,0,,,,,
player,201910270chi,sdg,WhitKy00,fumbles_rec_td,0,,,,,
player,201910270chi,sdg,WhitKy00,fumbles_forced,0,,,,,
player,201910270chi,sdg,NwosUc00,def_int,0,,,,,
player,201910270chi,sdg,NwosUc00,def_int_yds,0,,,,,
player,201910270chi,sdg,NwosUc00,def_int_td,0,,,,,
player,201910270chi,sdg,NwosUc00,def_int_long,0,,,,,
player,201910270chi,sdg,NwosUc00,pass_defended,0,,,,,
player,201910270chi,sdg,NwosUc00,sacks,0.0,,,,,
player,201910270chi,sdg,NwosUc00,tackles_combined,1,,,,,
player,201910270chi,sdg,NwosUc00,tackles_solo,1,,,,,
player,201910270chi,sdg,NwosUc00,tackles_assists,0,,,,,
player,201910270chi,sdg,NwosUc00,tackles_loss,0,,,,,
player,201910270chi,sdg,NwosUc00,qb_hits,0,,,,,
player,201910270chi,sdg,NwosUc00,fumbles_rec,0,,,,,
player,201910270chi,sdg,NwosUc00,fumbles_rec_yds,0,,,,,
player,201910270chi,sdg,NwosUc00,fumbles_rec_td,0,,,,,
player,201910270chi,sdg,NwosUc00,fumbles_forced,0,,,,,
player,201910270chi,sdg,WillSy00,def_int,0,,,,,
player,201910270chi,sdg,WillSy00,def_int_yds,0,,,,,
player,201910270chi,sdg,WillSy00,def_int_td,0,,,,,
player,201910270chi,sdg,WillSy00,def_int_long,0,,,,,
player,201910270chi,sdg,WillSy00,pass_defended,1,,,,,
player,201910270chi,sdg,WillSy00,sacks,0.0,,,,,
player,201910270chi,sdg,WillSy00,tackles_combined,0,,,,,
player,201910270chi,sdg,WillSy00,tackles_solo,0,,,,,
player,201910270chi,sdg,WillSy00,tackles_assists,0,,,,,
player,201910270chi,sdg,WillSy00,tackles_loss,0,,,,,
player,201910270chi,sdg,WillSy00,qb_hits,0,,,,,
player,201910270chi,sdg,WillSy00,fumbles_rec,0,,,,,
player,201910270chi,sdg,WillSy00,fumbles_rec_yds,0,,,,,
player,201910270chi,sdg,WillSy00,fumbles_rec_td,0,,,,,
player,201910270chi,sdg,WillSy00,fumbles_forced,0,,,,,
player,201910270chi,chi,FullKy00,def_int,1,,,,,
player,201910270chi,chi,FullKy00,def_int_yds,29,,,,,
player,201910270chi,chi,FullKy00,def_int_td,0,,,,,
player,201910270chi,chi,FullKy00,def_int_long,29,,,,,
player,201910270chi,chi,FullKy00,pass_defended,1,,,,,
player,201910270chi,chi,FullKy00,sacks,0.0,,,,,
player,201910270chi,chi,FullKy00,tackles_combined,7,,,,,
player,201910270chi,chi,FullKy00,tackles_solo,7,,,,,
player,201910270chi,chi,FullKy00,tackles_assists,0,,,,,
player,201910270chi,chi,FullKy00,tackles_loss,0,,,,,
player,201910270chi,chi,FullKy00,qb_hits,0,,,,,
player,201910270chi,chi,FullKy00,fumbles_rec,0,,,,,
player,201910270chi,chi,FullKy00,fumbles_rec_yds,0,,,,,
player,201910270chi,chi,FullKy00,fumbles_rec_td,0,,,,,
player,201910270chi,chi,FullKy00,fumbles_forced,0,,,,,
player,201910270chi,chi,MackKh00,def_int,0,,,,,
player,201910270chi,chi,MackKh00,def_int_yds,0,,,,,
player,201910270chi,chi,MackKh00,def_int_td,0,,,,,
player,201910270chi,chi,MackKh00,def_int_long,0,,,,,
player,201910270chi,chi,MackKh00,pass_defended,2,,,,,
player,201910270chi,chi,MackKh00,sacks,1.0,,,,,
player,201910270chi,chi,MackKh00,tackles_combined,4,,,,,
player,201910270chi,chi,MackKh00,tackles_solo,3,,,,,
player,201910270chi,chi,MackKh00,tackles_assists,1,,,,,
player,201910270chi,chi,MackKh00,tackles_loss,1,,,,,
player,201910270chi,chi,MackKh00,qb_hits,1,,,,,
player,201910270chi,chi,MackKh00,fumbles_rec,0,,,,,
player,201910270chi,chi,MackKh00,fumbles_rec_yds,0,,,,,
player,201910270chi,chi,MackKh00,fumbles_rec_td,0,,,,,
player,201910270chi,chi,MackKh00,fumbles_forced,0,,,,,
player,201910270chi,chi,TrevDa00,def_int,0,,,,,
player,201910270chi,chi,TrevDa00,def_int_yds,0,,,,,
player,201910270chi,chi,TrevDa00,def_int_td,0,,,,,
player,201910270chi,chi,TrevDa00,def_int_long,0,,,,,
player,201910270chi,chi,TrevDa00,pass_defended,1,,,,,
player,201910270chi,chi,TrevDa00,sacks,0.0,,,,,
player,201910270chi,chi,TrevDa00,tackles_combined,6,,,,,
player,201910270chi,chi,TrevDa00,tackles_solo,4,,,,,
player,201910270chi,chi,TrevDa00,tackles_assists,2,,,,,
player,201910270chi,chi,TrevDa00,tackles_loss,0,,,,,
player,201910270chi,chi,TrevDa00,qb_hits,0,,,,,
player,201910270chi,chi,TrevDa00,fumbles_rec,0,,,,,
player,201910270chi,chi,TrevDa00,fumbles_rec_yds,0,,,,,
player,201910270chi,chi,TrevDa00,fumbles_rec_td,0,,,,,
player,201910270chi,chi,TrevDa00,fumbles_forced,0,,,,,
player,201910270chi,chi,SmitRo07,def_int,0,,,,,
player,201910270chi,chi,SmitRo07,def_int_yds,0,,,,,
player,201910270chi,chi,SmitRo07,def_int_td,0,,,,,
player,201910270chi,chi,SmitRo07,def_int_long,0,,,,,
player,201910270chi,chi,SmitRo07,pass_defended,0,,,,,
player,201910270chi,chi,SmitRo07,sacks,0.0,,,,,
player,201910270chi,chi,SmitRo07,tackles_combined,5,,,,,
player,201910270chi,chi,SmitRo07,tackles_solo,3,,,,,
player,201910270chi,chi,SmitRo07,tackles_assists,2,,,,,
player,201910270chi,chi,SmitRo07,tackles_loss,0,,,,,
player,201910270chi,chi,SmitRo07,qb_hits,0,,,,,
player,201910270chi,chi,SmitRo07,fumbles_rec,0,,,,,
player,201910270chi,chi,SmitRo07,fumbles_rec_yds,0,,,,,
player,201910270chi,chi,SmitRo07,fumbles_rec_td,0,,,,,
player,201910270chi,chi,SmitRo07,fumbles_forced,0,,,,,
player,201910270chi,chi,FloyLe00,def_int,0,,,,,
player,201910270chi,chi,FloyLe00,def_int_yds,0,,,,,
player,201910270chi,chi,FloyLe00,def_int_td,0,,,,,
player,201910270chi,chi,FloyLe00,def_int_long,0,,,,,
player,201910270chi,chi,FloyLe00,pass_defended,0,,,,,
player,201910270chi,chi,FloyLe00,sacks,0.0,,,,,
player,201910270chi,chi,FloyLe00,tackles_combined,4,,,,,
player,201910270chi,chi,FloyLe00,tackles_solo,2,,,,,
player,201910270chi,chi,FloyLe00,tackles_assists,2,,,,,
player,201910270chi,chi,FloyLe00,tackles_loss,0,,,,,
player,201910270chi,chi,FloyLe00,qb_hits,0,,,,,
player,201910270chi,chi,FloyLe00,fumbles_rec,0,,,,,
player,201910270chi,chi,FloyLe00,fumbles_rec_yds,0,,,,,
player,201910270chi,chi,FloyLe00,fumbles_rec_td,0,,,,,
player,201910270chi,chi,FloyLe00,fumbles_forced,0,,,,,
player,201910270chi,chi,ClinHa00,def_int,0,,,,,
player,201910270chi,chi,ClinHa00,def_int_yds,0,,,,,
player,201910270chi,chi,ClinHa00,def_int_td,0,,,,,
player,201910270chi,chi,ClinHa00,def_int_long,0,,,,,
player,201910270chi,chi,ClinHa00,pass_defended,0,,,,,
player,201910270chi,chi,ClinHa00,sacks,0.0,,,,,
player,201910270chi,chi,ClinHa00,tackles_combined,3,,,,,
player,201910270chi,chi,ClinHa00,tackles_solo,3,,,,,
player,201910270chi,chi,ClinHa00,tackles_assists,0,,,,,
player,201910270chi,chi,ClinHa00,tackles_loss,0,,,,,
player,201910270chi,chi,ClinHa00,qb_hits,0,,,,,
player,201910270chi,chi,ClinHa00,fumbles_rec,0,,,,,
player,201910270chi,chi,ClinHa00,fumbles_rec_yds,0,,,,,
player,201910270chi,chi,ClinHa00,fumbles_rec_td,0,,,,,
player,201910270chi,chi,ClinHa00,fumbles_forced,0,,,,,
player,201910270chi,chi,AmukPr00,def_int,0,,,,,
player,201910270chi,chi,AmukPr00,def_int_yds,0,,,,,
player,201910270chi,chi,AmukPr00,def_int_td,0,,,,,
player,201910270chi,chi,AmukPr00,def_int_long,0,,,,,
player,201910270chi,chi,AmukPr00,pass_defended,1,,,,,
player,201910270chi,chi,AmukPr00,sacks,0.0,,,,,
player,201910270chi,chi,AmukPr00,tackles_combined,2,,,,,
player,201910270chi,chi,AmukPr00,tackles_solo,1,,,,,
player,201910270chi,chi,AmukPr00,tackles_assists,1,,,,,
player,201910270chi,chi,AmukPr00,tackles_loss,0,,,,,
player,201910270chi,chi,AmukPr00,qb_hits,0,,,,,
player,201910270chi,chi,AmukPr00,fumbles_rec,0,,,,,
player,201910270chi,chi,AmukPr00,fumbles_rec_yds,0,,,,,
player,201910270chi,chi,AmukPr00,fumbles_rec_td,0,,,,,
player,201910270chi,chi,AmukPr00,fumbles_forced,0,,,,,
player,201910270chi,chi,RobeRo00,def_int,0,,,,,
player,201910270chi,chi,RobeRo00,def_int_yds,0,,,,,
player,201910270chi,chi,RobeRo00,def_int_td,0,,,,,
player,201910270chi,chi,RobeRo00,def_int_long,0,,,,,
player,201910270chi,chi,RobeRo00,pass_defended,0,,,,,
player,201910270chi,chi,RobeRo00,sacks,0.0,,,,,
player,201910270chi,chi,RobeRo00,tackles_combined,2,,,,,
player,201910270chi,chi,RobeRo00,tackles_solo,2,,,,,
player,201910270chi,chi,RobeRo00,tackles_assists,0,,,,,
player,201910270chi,chi,RobeRo00,tackles_loss,0,,,,,
player,201910270chi,chi,RobeRo00,qb_hits,1,,,,,
player,201910270chi,chi,RobeRo00,fumbles_rec,0,,,,,
player,201910270chi,chi,RobeRo00,fumbles_rec_yds,0,,,,,
player,201910270chi,chi,RobeRo00,fumbles_rec_td,0,,,,,
player,201910270chi,chi,RobeRo00,fumbles_forced,0,,,,,
player,201910270chi,chi,SkriBu00,def_int,0,,,,,
player,201910270chi,chi,SkriBu00,def_int_yds,0,,,,,
player,201910270chi,chi,SkriBu00,def_int_td,0,,,,,
player,201910270chi,chi,SkriBu00,def_int_long,0,,,,,
player,201910270chi,chi,SkriBu00,pass_defended,0,,,,,
player,201910270chi,chi,SkriBu00,sacks,0.0,,,,,
player,201910270chi,chi,SkriBu00,tackles_combined,1,,,,,
player,201910270chi,chi,SkriBu00,tackles_solo,1,,,,,
player,201910270chi,chi,SkriBu00,tackles_assists,0,,,,,
player,201910270chi,chi,SkriBu00,tackles_loss,0,,,,,
player,201910270chi,chi,SkriBu00,qb_hits,0,,,,,
player,201910270chi,chi,SkriBu00,fumbles_rec,0,,,,,
player,201910270chi,chi,SkriBu00,fumbles_rec_yds,0,,,,,
player,201910270chi,chi,SkriBu00,fumbles_rec_td,0,,,,,
player,201910270chi,chi,SkriBu00,fumbles_forced,0,,,,,
player,201910270chi,chi,LyncAa00,def_int,0,,,,,
player,201910270chi,chi,LyncAa00,def_int_yds,0,,,,,
player,201910270chi,chi,LyncAa00,def_int_td,0,,,,,
player,201910270chi,chi,LyncAa00,def_int_long,0,,,,,
player,201910270chi,chi,LyncAa00,pass_defended,0,,,,,
player,201910270chi,chi,LyncAa00,sacks,0.0,,,,,
player,201910270chi,chi,LyncAa00,tackles_combined,0,,,,,
player,201910270chi,chi,LyncAa00,tackles_solo,0,,,,,
player,201910270chi,chi,LyncAa00,tackles_assists,0,,,,,
player,201910270chi,chi,LyncAa00,tackles_loss,0,,,,,
player,201910270chi,chi,LyncAa00,qb_hits,3,,,,,
player,201910270chi,chi,LyncAa00,fumbles_rec,0,,,,,
player,201910270chi,chi,LyncAa00,fumbles_rec_yds,0,,,,,
player,201910270chi,chi,LyncAa00,fumbles_rec_td,0,,,,,
player,201910270chi,chi,LyncAa00,fumbles_forced,0,,,,,
player,201910270chi,chi,WillNi01,def_int,0,,,,,
player,201910270chi,chi,WillNi01,def_int_yds,0,,,,,
player,201910270chi,chi,WillNi01,def_int_td,0,,,,,
player,201910270chi,chi,WillNi01,def_int_long,0,,,,,
player,201910270chi,chi,WillNi01,pass_defended,0,,,,,
player,201910270chi,chi,WillNi01,sacks,0.0,,,,,
player,201910270chi,chi,WillNi01,tackles_combined,0,,,,,
player,201910270chi,chi,WillNi01,tackles_solo,0,,,,,
player,201910270chi,chi,WillNi01,tackles_assists,0,,,,,
player,201910270chi,chi,WillNi01,tackles_loss,0,,,,,
player,201910270chi,chi,WillNi01,qb_hits,1,,,,,
player,201910270chi,chi,WillNi01,fumbles_rec,0,,,,,
player,201910270chi,chi,WillNi01,fumbles_rec_yds,0,,,,,
player,201910270chi,chi,WillNi01,fumbles_rec_td,0,,,,,
player,201910270chi,chi,WillNi01,fumbles_forced,0,,,,,
player,201910270chi,sdg,KingDe01,kick_ret,1,,,,,
player,201910270chi,sdg,KingDe01,kick_ret_yds,20,,,,,
player,201910270chi,sdg,KingDe01,kick_ret_yds_per_ret,20.0,,,,,
player,201910270chi,sdg,KingDe01,kick_ret_td,0,,,,,
player,201910270chi,sdg,KingDe01,kick_ret_long,20,,,,,
player,201910270chi,sdg,KingDe01,punt_ret,1,,,,,
player,201910270chi,sdg,KingDe01,punt_ret_yds,0,,,,,
player,201910270chi,sdg,KingDe01,punt_ret_yds_per_ret,0.0,,,,,
player,201910270chi,sdg,KingDe01,punt_ret_td,0,,,,,
player,201910270chi,sdg,KingDe01,punt_ret_long,0,,,,,
player,201910270chi,chi,CoheTa00,kick_ret,0,,,,,
player,201910270chi,chi,CoheTa00,kick_ret_yds,0,,,,,
player,201910270chi,chi,CoheTa00,kick_ret_yds_per_ret,,,,,,
player,201910270chi,chi,CoheTa00,kick_ret_td,0,,,,,
player,201910270chi,chi,CoheTa00,kick_ret_long,0,,,,,
player,201910270chi,chi,CoheTa00,punt_ret,5,,,,,
player,201910270chi,chi,CoheTa00,punt_ret_yds,50,,,,,
player,201910270chi,chi,CoheTa00,punt_ret_yds_per_ret,10.0,,,,,
player,201910270chi,chi,CoheTa00,punt_ret_td,0,,,,,
player,201910270chi,chi,CoheTa00,punt_ret_long,24,,,,,
player,201910270chi,chi,PattCo00,kick_ret,4,,,,,
player,201910270chi,chi,PattCo00,kick_ret_yds,109,,,,,
player,201910270chi,chi,PattCo00,kick_ret_yds_per_ret,27.3,,,,,
player,201910270chi,chi,PattCo00,kick_ret_td,0,,,,,
player,201910270chi,chi,PattCo00,kick_ret_long,30,,,,,
player,201910270chi,chi,PattCo00,punt_ret,0,,,,,
player,201910270chi,chi,PattCo00,punt_ret_yds,0,,,,,
player,201910270chi,chi,PattCo00,punt_ret_yds_per_ret,,,,,,
player,201910270chi,chi,PattCo00,punt_ret_td,0,,,,,
player,201910270chi,chi,PattCo00,punt_ret_long,0,,,,,
player,201910270chi,sdg,McLaCh00,xpm,2,,,,,
player,201910270chi,sdg,McLaCh00,xpa,2,,,,,
player,201910270chi,sdg,McLaCh00,fgm,1,,,,,
player,201910270chi,sdg,McLaCh00,fga,2,,,,,
player,201910270chi,sdg,McLaCh00,punt,0,,,,,
player,201910270chi,sdg,McLaCh00,punt_yds,0,,,,,
player,201910270chi,sdg,McLaCh00,punt_yds_per_punt,,,,,,
player,201910270chi,sdg,McLaCh00,punt_long,0,,,,,
player,201910270chi,sdg,LongTy00,xpm,,,,,,
player,201910270chi,sdg,LongTy00,xpa,,,,,,
player,201910270chi,sdg,LongTy00,fgm,,,,,,
player,201910270chi,sdg,LongTy00,fga,,,,,,
player,201910270chi,sdg,LongTy00,punt,5,,,,,
player,201910270chi,sdg,LongTy00,punt_yds,269,,,,,
player,201910270chi,sdg,LongTy00,punt_yds_per_punt,53.8,,,,,
player,201910270chi,sdg,LongTy00,punt_long,58,,,,,
player,201910270chi,chi,PineEd00,xpm,1,,,,,
player,201910270chi,chi,PineEd00,xpa,1,,,,,
player,201910270chi,chi,PineEd00,fgm,3,,,,,
player,201910270chi,chi,PineEd00,fga,5,,,,,
player,201910270chi,chi,PineEd00,punt,0,,,,,
player,201910270chi,chi,PineEd00,punt_yds,0,,,,,
player,201910270chi,chi,PineEd00,punt_yds_per_punt,,,,,,
player,201910270chi,chi,PineEd00,punt_long,0,,,,,
player,201910270chi,chi,ODonPa00,xpm,,,,,,
player,201910270chi,chi,ODonPa00,xpa,,,,,,
player,201910270chi,chi,ODonPa00,fgm,,,,,,
player,201910270chi,chi,ODonPa00,fga,,,,,,
player,201910270chi,chi,ODonPa00,punt,3,,,,,
player,201910270chi,chi,ODonPa00,punt_yds,123,,,,,
player,201910270chi,chi,ODonPa00,punt_yds_per_punt,41.0,,,,,
player,201910270chi,chi,ODonPa00,punt_long,48,,,,,
player,201910270chi,chi,MassBo00,pos,T,,,,,
player,201910270chi,chi,MassBo00,offense,82,,,,,
player,201910270chi,chi,MassBo00,off_pct,100%,,,,,
player,201910270chi,chi,MassBo00,defense,0,,,,,
player,201910270chi,chi,MassBo00,def_pct,0%,,,,,
player,201910270chi,chi,MassBo00,special_teams,6,,,,,
player,201910270chi,chi,MassBo00,st_pct,23%,,,,,
player,201910270chi,chi,LenoCh00,pos,T,,,,,
player,201910270chi,chi,LenoCh00,offense,82,,,,,
player,201910270chi,chi,LenoCh00,off_pct,100%,,,,,
player,201910270chi,chi,LenoCh00,defense,0,,,,,
player,201910270chi,chi,LenoCh00,def_pct,0%,,,,,
player,201910270chi,chi,LenoCh00,special_teams,6,,,,,
player,201910270chi,chi,LenoCh00,st_pct,23%,,,,,
player,201910270chi,chi,CowaRa00,pos,T,,,,,
player,201910270chi,chi,CowaRa00,offense,82,,,,,
player,201910270chi,chi,CowaRa00,off_pct,100%,,,,,
player,201910270chi,chi,CowaRa00,defense,0,,,,,
player,201910270chi,chi,CowaRa00,def_pct,0%,,,,,
player,201910270chi,chi,CowaRa00,special_teams,6,,,,,
player,201910270chi,chi,CowaRa00,st_pct,23%,,,,,
player,201910270chi,chi,DaniJa01,pos,C,,,,,
player,201910270chi,chi,DaniJa01,offense,82,,,,,
player,201910270chi,chi,DaniJa01,off_pct,100%,,,,,
player,201910270chi,chi,DaniJa01,defense,0,,,,,
player,201910270chi,chi,DaniJa01,def_pct,0%,,,,,
player,201910270chi,chi,DaniJa01,special_teams,6,,,,,
player,201910270chi,chi,DaniJa01,st_pct,23%,,,,,
player,201910270chi,chi,WhitCo03,pos,G,,,,,
player,201910270chi,chi,WhitCo03,offense,82,,,,,
player,201910270chi,chi,WhitCo03,off_pct,100%,,,,,
player,201910270chi,chi,WhitCo03,defense,0,,,,,
player,201910270chi,chi,WhitCo03,def_pct,0%,,,,,
player,201910270chi,chi,WhitCo03,special_teams,6,,,,,
player,201910270chi,chi,WhitCo03,st_pct,23%,,,,,
player,201910270chi,chi,TrubMi00,pos,QB,,,,,
player,201910270chi,chi,TrubMi00,offense,82,,,,,
player,201910270chi,chi,TrubMi00,off_pct,100%,,,,,
player,201910270chi,chi,TrubMi00,defense,0,,,,,
player,201910270chi,chi,TrubMi00,def_pct,0%,,,,,
player,201910270chi,chi,TrubMi00,special_teams,0,,,,,
player,201910270chi,chi,TrubMi00,st_pct,0%,,,,,
player,201910270chi,chi,RobiAl02,pos,WR,,,,,
player,201910270chi,chi,RobiAl02,offense,73,,,,,
player,201910270chi,chi,RobiAl02,off_pct,89%,,,,,
player,201910270chi,chi,RobiAl02,defense,0,,,,,
player,201910270chi,chi,RobiAl02,def_pct,0%,,,,,
player,201910270chi,chi,RobiAl02,special_teams,0,,,,,
player,201910270chi,chi,RobiAl02,st_pct,0%,,,,,
