game,2019,8,20191027,201910270atl,sea,"Seattle Seahawks",27,atl,"Atlanta Falcons",20
player,201910270atl,sea,TurnMa00,rec,1,,,,,
player,201910270atl,sea,TurnMa00,rec_yds,21,,,,,
player,201910270atl,sea,TurnMa00,rec_td,0,,,,,
player,201910270atl,sea,TurnMa00,rec_long,21,,,,,
player,201910270atl,sea,TurnMa00,fumbles,0,,,,,
player,201910270atl,sea,TurnMa00,fumbles_lost,0,,,,,
player,201910270atl,sea,HollJa03,pass_cmp,0,,,,,
player,201910270atl,sea,HollJa03,pass_att,0,,,,,
player,201910270atl,sea,HollJa03,pass_yds,0,,,,,
player,201910270atl,sea,HollJa03,pass_td,0,,,,,
player,201910270atl,sea,HollJa03,pass_int,0,,,,,
player,201910270atl,sea,HollJa03,pass_sacked,0,,,,,
player,201910270atl,sea,HollJa03,pass_sacked_yds,0,,,,,
player,201910270atl,sea,HollJa03,pass_long,0,,,,,
player,201910270atl,sea,HollJa03,pass_rating,,,,,,
player,201910270atl,sea,HollJa03,rush_att,0,,,,,
player,201910270atl,sea,HollJa03,rush_yds,0,,,,,
player,201910270atl,sea,HollJa03,rush_td,0,,,,,
player,201910270atl,sea,HollJa03,rush_long,0,,,,,
player,201910270atl,sea,HollJa03,targets,2,,,,,
player,201910270atl,sea,HollJa03,rec,2,,,,,
player,201910270atl,sea,HollJa03,rec_yds,18,,,,,
player,201910270atl,sea,HollJa03,rec_td,0,,,,,
player,201910270atl,sea,HollJa03,rec_long,12,,,,,
player,201910270atl,sea,HollJa03,fumbles,0,,,,,
player,201910270atl,sea,HollJa03,fumbles_lost,0,,,,,
player,201910270atl,sea,MetcDK00,pass_cmp,0,,,,,
player,201910270atl,sea,MetcDK00,pass_att,0,,,,,
player,201910270atl,sea,MetcDK00,pass_yds,0,,,,,
player,201910270atl,sea,MetcDK00,pass_td,0,,,,,
player,201910270atl,sea,MetcDK00,pass_int,0,,,,,
player,201910270atl,sea,MetcDK00,pass_sacked,0,,,,,
player,201910270atl,sea,MetcDK00,pass_sacked_yds,0,,,,,
player,201910270atl,sea,MetcDK00,pass_long,0,,,,,
player,201910270atl,sea,MetcDK00,pass_rating,,,,,,
player,201910270atl,sea,MetcDK00,rush_att,0,,,,,
player,201910270atl,sea,MetcDK00,rush_yds,0,,,,,
player,201910270atl,sea,MetcDK00,rush_td,0,,,,,
player,201910270atl,sea,MetcDK00,rush_long,0,,,,,
player,201910270atl,sea,MetcDK00,targets,5,,,,,
player,201910270atl,sea,MetcDK00,rec,3,,,,,
player,201910270atl,sea,MetcDK00,rec_yds,13,,,,,
player,201910270atl,sea,MetcDK00,rec_td,2,,,,,
player,201910270atl,sea,MetcDK00,rec_long,7,,,,,
player,201910270atl,sea,MetcDK00,fumbles,0,,,,,
player,201910270atl,sea,MetcDK00,fumbles_lost,0,,,,,
player,201910270atl,sea,WillLu00,pass_cmp,0,,,,,
player,201910270atl,sea,WillLu00,pass_att,0,,,,,
player,201910270atl,sea,WillLu00,pass_yds,0,,,,,
player,201910270atl,sea,WillLu00,pass_td,0,,,,,
player,201910270atl,sea,WillLu00,pass_int,0,,,,,
player,201910270atl,sea,WillLu00,pass_sacked,0,,,,,
player,201910270atl,sea,WillLu00,pass_sacked_yds,0,,,,,
player,201910270atl,sea,WillLu00,pass_long,0,,,,,
player,201910270atl,sea,WillLu00,pass_rating,,,,,,
player,201910270atl,sea,WillLu00,rush_att,0,,,,,
player,201910270atl,sea,WillLu00,rush_yds,0,,,,,
player,201910270atl,sea,WillLu00,rush_td,0,,,,,
player,201910270atl,sea,WillLu00,rush_long,0,,,,,
player,201910270atl,sea,WillLu00,targets,1,,,,,
player,201910270atl,sea,WillLu00,rec,1,,,,,
player,201910270atl,sea,WillLu00,rec_yds,7,,,,,
player,201910270atl,sea,WillLu00,rec_td,0,,,,,
player,201910270atl,sea,WillLu00,rec_long,7,,,,,
player,201910270atl,sea,WillLu00,fumbles,0,,,,,
player,201910270atl,sea,WillLu00,fumbles_lost,0,,,,,
player,201910270atl,atl,SchaMa00,pass_cmp,39,,,,,
player,201910270atl,atl,SchaMa00,pass_att,52,,,,,
player,201910270atl,atl,SchaMa00,pass_yds,460,,,,,
player,201910270atl,atl,SchaMa00,pass_td,1,,,,,
player,201910270atl,atl,SchaMa00,pass_int,1,,,,,
player,201910270atl,atl,SchaMa00,pass_sacked,2,,,,,
player,201910270atl,atl,SchaMa00,pass_sacked_yds,17,,,,,
player,201910270atl,atl,SchaMa00,pass_long,35,,,,,
player,201910270atl,atl,SchaMa00,pass_rating,99.8,,,,,
player,201910270atl,atl,SchaMa00,rush_att,0,,,,,
player,201910270atl,atl,SchaMa00,rush_yds,0,,,,,
player,201910270atl,atl,SchaMa00,rush_td,0,,,,,
player,201910270atl,atl,SchaMa00,rush_long,0,,,,,
player,201910270atl,atl,SchaMa00,targets,0,,,,,
player,201910270atl,atl,SchaMa00,rec,0,,,,,
player,201910270atl,atl,SchaMa00,rec_yds,0,,,,,
player,201910270atl,atl,SchaMa00,rec_td,0,,,,,
player,201910270atl,atl,SchaMa00,rec_long,0,,,,,
player,201910270atl,atl,SchaMa00,fumbles,1,,,,,
player,201910270atl,atl,SchaMa00,fumbles_lost,1,,,,,
player,201910270atl,atl,FreeDe00,pass_cmp,0,,,,,
player,201910270atl,atl,FreeDe00,pass_att,0,,,,,
player,201910270atl,atl,FreeDe00,pass_yds,0,,,,,
player,201910270atl,atl,FreeDe00,pass_td,0,,,,,
player,201910270atl,atl,FreeDe00,pass_int,0,,,,,
player,201910270atl,atl,FreeDe00,pass_sacked,0,,,,,
player,201910270atl,atl,FreeDe00,pass_sacked_yds,0,,,,,
player,201910270atl,atl,FreeDe00,pass_long,0,,,,,
player,201910270atl,atl,FreeDe00,pass_rating,,,,,,
player,201910270atl,atl,FreeDe00,rush_att,13,,,,,
player,201910270atl,atl,FreeDe00,rush_yds,39,,,,,
player,201910270atl,atl,FreeDe00,rush_td,0,,,,,
player,201910270atl,atl,FreeDe00,rush_long,12,,,,,
player,201910270atl,atl,FreeDe00,targets,8,,,,,
player,201910270atl,atl,FreeDe00,rec,8,,,,,
player,201910270atl,atl,FreeDe00,rec_yds,63,,,,,
player,201910270atl,atl,FreeDe00,rec_td,0,,,,,
player,201910270atl,atl,FreeDe00,rec_long,13,,,,,
player,201910270atl,atl,FreeDe00,fumbles,1,,,,,
player,201910270atl,atl,FreeDe00,fumbles_lost,1,,,,,
player,201910270atl,atl,HillBr02,pass_cmp,0,,,,,
player,201910270atl,atl,HillBr02,pass_att,0,,,,,
player,201910270atl,atl,HillBr02,pass_yds,0,,,,,
player,201910270atl,atl,HillBr02,pass_td,0,,,,,
player,201910270atl,atl,HillBr02,pass_int,0,,,,,
player,201910270atl,atl,HillBr02,pass_sacked,0,,,,,
player,201910270atl,atl,HillBr02,pass_sacked_yds,0,,,,,
player,201910270atl,atl,HillBr02,pass_long,0,,,,,
player,201910270atl,atl,HillBr02,pass_rating,,,,,,
player,201910270atl,atl,HillBr02,rush_att,3,,,,,
player,201910270atl,atl,HillBr02,rush_yds,29,,,,,
player,201910270atl,atl,HillBr02,rush_td,1,,,,,
player,201910270atl,atl,HillBr02,rush_long,23,,,,,
player,201910270atl,atl,HillBr02,targets,0,,,,,
player,201910270atl,atl,HillBr02,rec,0,,,,,
player,201910270atl,atl,HillBr02,rec_yds,0,,,,,
player,201910270atl,atl,HillBr02,rec_td,0,,,,,
player,201910270atl,atl,HillBr02,rec_long,0,,,,,
player,201910270atl,atl,HillBr02,fumbles,0,,,,,
player,201910270atl,atl,HillBr02,fumbles_lost,0,,,,,
player,201910270atl,atl,BarnKe00,pass_cmp,0,,,,,
player,201910270atl,atl,BarnKe00,pass_att,0,,,,,
player,201910270atl,atl,BarnKe00,pass_yds,0,,,,,
player,201910270atl,atl,BarnKe00,pass_td,0,,,,,
player,201910270atl,atl,BarnKe00,pass_int,0,,,,,
player,201910270atl,atl,BarnKe00,pass_sacked,0,,,,,
player,201910270atl,atl,BarnKe00,pass_sacked_yds,0,,,,,
player,201910270atl,atl,BarnKe00,pass_long,0,,,,,
player,201910270atl,atl,BarnKe00,pass_rating,,,,,,
player,201910270atl,atl,BarnKe00,rush_att,1,,,,,
player,201910270atl,atl,BarnKe00,rush_yds,1,,,,,
player,201910270atl,atl,BarnKe00,rush_td,0,,,,,
player,201910270atl,atl,BarnKe00,rush_long,1,,,,,
player,201910270atl,atl,BarnKe00,targets,0,,,,,
player,201910270atl,atl,BarnKe00,rec,0,,,,,
player,201910270atl,atl,BarnKe00,rec_yds,0,,,,,
player,201910270atl,atl,BarnKe00,rec_td,0,,,,,
player,201910270atl,atl,BarnKe00,rec_long,0,,,,,
player,201910270atl,atl,BarnKe00,fumbles,0,,,,,
player,201910270atl,atl,BarnKe00,fumbles_lost,0,,,,,
player,201910270atl,atl,JoneJu02,pass_cmp,0,,,,,
player,201910270atl,atl,JoneJu02,pass_att,0,,,,,
player,201910270atl,atl,JoneJu02,pass_yds,0,,,,,
player,201910270atl,atl,JoneJu02,pass_td,0,,,,,
player,201910270atl,atl,JoneJu02,pass_int,0,,,,,
player,201910270atl,atl,JoneJu02,pass_sacked,0,,,,,
player,201910270atl,atl,JoneJu02,pass_sacked_yds,0,,,,,
player,201910270atl,atl,JoneJu02,pass_long,0,,,,,
player,201910270atl,atl,JoneJu02,pass_rating,,,,,,
player,201910270atl,atl,JoneJu02,rush_att,0,,,,,
player,201910270atl,atl,JoneJu02,rush_yds,0,,,,,
player,201910270atl,atl,JoneJu02,rush_td,0,,,,,
player,201910270atl,atl,JoneJu02,rush_long,0,,,,,
player,201910270atl,atl,JoneJu02,targets,12,,,,,
player,201910270atl,atl,JoneJu02,rec,10,,,,,
player,201910270atl,atl,JoneJu02,rec_yds,152,,,,,
player,201910270atl,atl,JoneJu02,rec_td,0,,,,,
player,201910270atl,atl,JoneJu02,rec_long,25,,,,,
player,201910270atl,atl,JoneJu02,fumbles,0,,,,,
player,201910270atl,atl,JoneJu02,fumbles_lost,0,,,,,
player,201910270atl,atl,RidlCa00,pass_cmp,0,,,,,
player,201910270atl,atl,RidlCa00,pass_att,0,,,,,
player,201910270atl,atl,RidlCa00,pass_yds,0,,,,,
player,201910270atl,atl,RidlCa00,pass_td,0,,,,,
player,201910270atl,atl,RidlCa00,pass_int,0,,,,,
player,201910270atl,atl,RidlCa00,pass_sacked,0,,,,,
player,201910270atl,atl,RidlCa00,pass_sacked_yds,0,,,,,
player,201910270atl,atl,RidlCa00,pass_long,0,,,,,
player,201910270atl,atl,RidlCa00,pass_rating,,,,,,
player,201910270atl,atl,RidlCa00,rush_att,0,,,,,
player,201910270atl,atl,RidlCa00,rush_yds,0,,,,,
player,201910270atl,atl,RidlCa00,rush_td,0,,,,,
player,201910270atl,atl,RidlCa00,rush_long,0,,,,,
player,201910270atl,atl,RidlCa00,targets,7,,,,,
player,201910270atl,atl,RidlCa00,rec,4,,,,,
player,201910270atl,atl,RidlCa00,rec_yds,70,,,,,
player,201910270atl,atl,RidlCa00,rec_td,0,,,,,
player,201910270atl,atl,RidlCa00,rec_long,30,,,,,
player,201910270atl,atl,RidlCa00,fumbles,0,,,,,
player,201910270atl,atl,RidlCa00,fumbles_lost,0,,,,,
player,201910270atl,atl,HoopAu00,pass_cmp,0,,,,,
player,201910270atl,atl,HoopAu00,pass_att,0,,,,,
player,201910270atl,atl,HoopAu00,pass_yds,0,,,,,
player,201910270atl,atl,HoopAu00,pass_td,0,,,,,
player,201910270atl,atl,HoopAu00,pass_int,0,,,,,
player,201910270atl,atl,HoopAu00,pass_sacked,0,,,,,
player,201910270atl,atl,HoopAu00,pass_sacked_yds,0,,,,,
player,201910270atl,atl,HoopAu00,pass_long,0,,,,,
player,201910270atl,atl,HoopAu00,pass_rating,,,,,,
player,201910270atl,atl,HoopAu00,rush_att,0,,,,,
player,201910270atl,atl,HoopAu00,rush_yds,0,,,,,
player,201910270atl,atl,HoopAu00,rush_td,0,,,,,
player,201910270atl,atl,HoopAu00,rush_long,0,,,,,
player,201910270atl,atl,HoopAu00,targets,7,,,,,
player,201910270atl,atl,HoopAu00,rec,6,,,,,
player,201910270atl,atl,HoopAu00,rec_yds,65,,,,,
player,201910270atl,atl,HoopAu00,rec_td,1,,,,,
player,201910270atl,atl,HoopAu00,rec_long,35,,,,,
player,201910270atl,atl,HoopAu00,fumbles,0,,,,,
player,201910270atl,atl,HoopAu00,fumbles_lost,0,,,,,
player,201910270atl,atl,GageRu00,pass_cmp,0,,,,,
player,201910270atl,atl,GageRu00,pass_att,0,,,,,
player,201910270atl,atl,GageRu00,pass_yds,0,,,,,
player,201910270atl,atl,GageRu00,pass_td,0,,,,,
player,201910270atl,atl,GageRu00,pass_int,0,,,,,
player,201910270atl,atl,GageRu00,pass_sacked,0,,,,,
player,201910270atl,atl,GageRu00,pass_sacked_yds,0,,,,,
player,201910270atl,atl,GageRu00,pass_long,0,,,,,
player,201910270atl,atl,GageRu00,pass_rating,,,,,,
player,201910270atl,atl,GageRu00,rush_att,0,,,,,
player,201910270atl,atl,GageRu00,rush_yds,0,,,,,
player,201910270atl,atl,GageRu00,rush_td,0,,,,,
player,201910270atl,atl,GageRu00,rush_long,0,,,,,
player,201910270atl,atl,GageRu00,targets,9,,,,,
player,201910270atl,atl,GageRu00,rec,7,,,,,
player,201910270atl,atl,GageRu00,rec_yds,58,,,,,
player,201910270atl,atl,GageRu00,rec_td,0,,,,,
player,201910270atl,atl,GageRu00,rec_long,17,,,,,
player,201910270atl,atl,GageRu00,fumbles,0,,,,,
player,201910270atl,atl,GageRu00,fumbles_lost,0,,,,,
player,201910270atl,atl,HardJu00,pass_cmp,0,,,,,
player,201910270atl,atl,HardJu00,pass_att,0,,,,,
player,201910270atl,atl,HardJu00,pass_yds,0,,,,,
player,201910270atl,atl,HardJu00,pass_td,0,,,,,
player,201910270atl,atl,HardJu00,pass_int,0,,,,,
player,201910270atl,atl,HardJu00,pass_sacked,0,,,,,
player,201910270atl,atl,HardJu00,pass_sacked_yds,0,,,,,
player,201910270atl,atl,HardJu00,pass_long,0,,,,,
player,201910270atl,atl,HardJu00,pass_rating,,,,,,
player,201910270atl,atl,HardJu00,rush_att,0,,,,,
player,201910270atl,atl,HardJu00,rush_yds,0,,,,,
player,201910270atl,atl,HardJu00,rush_td,0,,,,,
player,201910270atl,atl,HardJu00,rush_long,0,,,,,
player,201910270atl,atl,HardJu00,targets,4,,,,,
player,201910270atl,atl,HardJu00,rec,2,,,,,
player,201910270atl,atl,HardJu00,rec_yds,23,,,,,
player,201910270atl,atl,HardJu00,rec_td,0,,,,,
player,201910270atl,atl,HardJu00,rec_long,15,,,,,
player,201910270atl,atl,HardJu00,fumbles,0,,,,,
player,201910270atl,atl,HardJu00,fumbles_lost,0,,,,,
player,201910270atl,atl,StocLu00,pass_cmp,0,,,,,
player,201910270atl,atl,StocLu00,pass_att,0,,,,,
player,201910270atl,atl,StocLu00,pass_yds,0,,,,,
player,201910270atl,atl,StocLu00,pass_td,0,,,,,
player,201910270atl,atl,StocLu00,pass_int,0,,,,,
player,201910270atl,atl,StocLu00,pass_sacked,0,,,,,
player,201910270atl,atl,StocLu00,pass_sacked_yds,0,,,,,
player,201910270atl,atl,StocLu00,pass_long,0,,,,,
player,201910270atl,atl,StocLu00,pass_rating,,,,,,
player,201910270atl,atl,StocLu00,rush_att,0,,,,,
player,201910270atl,atl,StocLu00,rush_yds,0,,,,,
player,201910270atl,atl,StocLu00,rush_td,0,,,,,
player,201910270atl,atl,StocLu00,rush_long,0,,,,,
player,201910270atl,atl,StocLu00,targets,1,,,,,
player,201910270atl,atl,StocLu00,rec,1,,,,,
player,201910270atl,atl,StocLu00,rec_yds,18,,,,,
player,201910270atl,atl,StocLu00,rec_td,0,,,,,
player,201910270atl,atl,StocLu00,rec_long,18,,,,,
player,201910270atl,atl,StocLu00,fumbles,0,,,,,
player,201910270atl,atl,StocLu00,fumbles_lost,0,,,,,
player,201910270atl,atl,GrahJa01,pass_cmp,0,,,,,
player,201910270atl,atl,GrahJa01,pass_att,0,,,,,
player,201910270atl,atl,GrahJa01,pass_yds,0,,,,,
player,201910270atl,atl,GrahJa01,pass_td,0,,,,,
player,201910270atl,atl,GrahJa01,pass_int,0,,,,,
player,201910270atl,atl,GrahJa01,pass_sacked,0,,,,,
player,201910270atl,atl,GrahJa01,pass_sacked_yds,0,,,,,
player,201910270atl,atl,GrahJa01,pass_long,0,,,,,
player,201910270atl,atl,GrahJa01,pass_rating,,,,,,
player,201910270atl,atl,GrahJa01,rush_att,0,,,,,
player,201910270atl,atl,GrahJa01,rush_yds,0,,,,,
player,201910270atl,atl,GrahJa01,rush_td,0,,,,,
player,201910270atl,atl,GrahJa01,rush_long,0,,,,,
player,201910270atl,atl,GrahJa01,targets,1,,,,,
player,201910270atl,atl,GrahJa01,rec,1,,,,,
player,201910270atl,atl,GrahJa01,rec_yds,11,,,,,
player,201910270atl,atl,GrahJa01,rec_td,0,,,,,
player,201910270atl,atl,GrahJa01,rec_long,11,,,,,
player,201910270atl,atl,GrahJa01,fumbles,0,,,,,
player,201910270atl,atl,GrahJa01,fumbles_lost,0,,,,,
player,201910270atl,sea,KendMy00,def_int,1,,,,,
player,201910270atl,sea,KendMy00,def_int_yds,1,,,,,
player,201910270atl,sea,KendMy00,def_int_td,0,,,,,
player,201910270atl,sea,KendMy00,def_int_long,1,,,,,
player,201910270atl,sea,KendMy00,pass_defended,1,,,,,
player,201910270atl,sea,KendMy00,sacks,0.0,,,,,
player,201910270atl,sea,KendMy00,tackles_combined,7,,,,,
player,201910270atl,sea,KendMy00,tackles_solo,5,,,,,
player,201910270atl,sea,KendMy00,tackles_assists,2,,,,,
player,201910270atl,sea,KendMy00,tackles_loss,1,,,,,
player,201910270atl,sea,KendMy00,qb_hits,0,,,,,
player,201910270atl,sea,KendMy00,fumbles_rec,0,,,,,
player,201910270atl,sea,KendMy00,fumbles_rec_yds,0,,,,,
player,201910270atl,sea,KendMy00,fumbles_rec_td,0,,,,,
player,201910270atl,sea,KendMy00,fumbles_forced,0,,,,,
player,201910270atl,sea,WagnBo00,def_int,0,,,,,
player,201910270atl,sea,WagnBo00,def_int_yds,0,,,,,
player,201910270atl,sea,WagnBo00,def_int_td,0,,,,,
player,201910270atl,sea,WagnBo00,def_int_long,0,,,,,
player,201910270atl,sea,WagnBo00,pass_defended,0,,,,,
player,201910270atl,sea,WagnBo00,sacks,1.0,,,,,
player,201910270atl,sea,WagnBo00,tackles_combined,6,,,,,
player,201910270atl,sea,WagnBo00,tackles_solo,1,,,,,
player,201910270atl,sea,WagnBo00,tackles_assists,5,,,,,
player,201910270atl,sea,WagnBo00,tackles_loss,1,,,,,
player,201910270atl,sea,WagnBo00,qb_hits,1,,,,,
player,201910270atl,sea,WagnBo00,fumbles_rec,1,,,,,
player,201910270atl,sea,WagnBo00,fumbles_rec_yds,5,,,,,
player,201910270atl,sea,WagnBo00,fumbles_rec_td,0,,,,,
player,201910270atl,sea,WagnBo00,fumbles_forced,0,,,,,
player,201910270atl,sea,ClowJa00,def_int,0,,,,,
player,201910270atl,sea,ClowJa00,def_int_yds,0,,,,,
player,201910270atl,sea,ClowJa00,def_int_td,0,,,,,
player,201910270atl,sea,ClowJa00,def_int_long,0,,,,,
player,201910270atl,sea,ClowJa00,pass_defended,0,,,,,
