game,2019,10,20191110,201911100dal,min,"Minnesota Vikings",28,dal,"Dallas Cowboys",24
player,201911100dal,min,BarrAn00,fumbles_forced,0,,,,,
player,201911100dal,min,HughMi00,def_int,0,,,,,
player,201911100dal,min,HughMi00,def_int_yds,0,,,,,
player,201911100dal,min,HughMi00,def_int_td,0,,,,,
player,201911100dal,min,HughMi00,def_int_long,0,,,,,
player,201911100dal,min,HughMi00,pass_defended,2,,,,,
player,201911100dal,min,HughMi00,sacks,0.0,,,,,
player,201911100dal,min,HughMi00,tackles_combined,7,,,,,
player,201911100dal,min,HughMi00,tackles_solo,7,,,,,
player,201911100dal,min,HughMi00,tackles_assists,0,,,,,
player,201911100dal,min,HughMi00,tackles_loss,0,,,,,
player,201911100dal,min,HughMi00,qb_hits,0,,,,,
player,201911100dal,min,HughMi00,fumbles_rec,0,,,,,
player,201911100dal,min,HughMi00,fumbles_rec_yds,0,,,,,
player,201911100dal,min,HughMi00,fumbles_rec_td,0,,,,,
player,201911100dal,min,HughMi00,fumbles_forced,0,,,,,
player,201911100dal,min,KendEr00,def_int,0,,,,,
player,201911100dal,min,KendEr00,def_int_yds,0,,,,,
player,201911100dal,min,KendEr00,def_int_td,0,,,,,
player,201911100dal,min,KendEr00,def_int_long,0,,,,,
player,201911100dal,min,KendEr00,pass_defended,1,,,,,
player,201911100dal,min,KendEr00,sacks,0.0,,,,,
player,201911100dal,min,KendEr00,tackles_combined,6,,,,,
player,201911100dal,min,KendEr00,tackles_solo,2,,,,,
player,201911100dal,min,KendEr00,tackles_assists,4,,,,,
player,201911100dal,min,KendEr00,tackles_loss,0,,,,,
player,201911100dal,min,KendEr00,qb_hits,0,,,,,
player,201911100dal,min,KendEr00,fumbles_rec,0,,,,,
player,201911100dal,min,KendEr00,fumbles_rec_yds,0,,,,,
player,201911100dal,min,KendEr00,fumbles_rec_td,0,,,,,
player,201911100dal,min,KendEr00,fumbles_forced,0,,,,,
player,201911100dal,min,RhodXa00,def_int,0,,,,,
player,201911100dal,min,RhodXa00,def_int_yds,0,,,,,
player,201911100dal,min,RhodXa00,def_int_td,0,,,,,
player,201911100dal,min,RhodXa00,def_int_long,0,,,,,
player,201911100dal,min,RhodXa00,pass_defended,0,,,,,
player,201911100dal,min,RhodXa00,sacks,0.0,,,,,
player,201911100dal,min,RhodXa00,tackles_combined,4,,,,,
player,201911100dal,min,RhodXa00,tackles_solo,3,,,,,
player,201911100dal,min,RhodXa00,tackles_assists,1,,,,,
player,201911100dal,min,RhodXa00,tackles_loss,0,,,,,
player,201911100dal,min,RhodXa00,qb_hits,0,,,,,
player,201911100dal,min,RhodXa00,fumbles_rec,0,,,,,
player,201911100dal,min,RhodXa00,fumbles_rec_yds,0,,,,,
player,201911100dal,min,RhodXa00,fumbles_rec_td,0,,,,,
player,201911100dal,min,RhodXa00,fumbles_forced,0,,,,,
player,201911100dal,min,SmitHa00,def_int,0,,,,,
player,201911100dal,min,SmitHa00,def_int_yds,0,,,,,
player,201911100dal,min,SmitHa00,def_int_td,0,,,,,
player,201911100dal,min,SmitHa00,def_int_long,0,,,,,
player,201911100dal,min,SmitHa00,pass_defended,0,,,,,
player,201911100dal,min,SmitHa00,sacks,0.0,,,,,
player,201911100dal,min,SmitHa00,tackles_combined,4,,,,,
player,201911100dal,min,SmitHa00,tackles_solo,3,,,,,
player,201911100dal,min,SmitHa00,tackles_assists,1,,,,,
player,201911100dal,min,SmitHa00,tackles_loss,0,,,,,
player,201911100dal,min,SmitHa00,qb_hits,0,,,,,
player,201911100dal,min,SmitHa00,fumbles_rec,0,,,,,
player,201911100dal,min,SmitHa00,fumbles_rec_yds,0,,,,,
player,201911100dal,min,SmitHa00,fumbles_rec_td,0,,,,,
player,201911100dal,min,SmitHa00,fumbles_forced,0,,,,,
player,201911100dal,min,HarrAn01,def_int,0,,,,,
player,201911100dal,min,HarrAn01,def_int_yds,0,,,,,
player,201911100dal,min,HarrAn01,def_int_td,0,,,,,
player,201911100dal,min,HarrAn01,def_int_long,0,,,,,
player,201911100dal,min,HarrAn01,pass_defended,1,,,,,
player,201911100dal,min,HarrAn01,sacks,0.0,,,,,
player,201911100dal,min,HarrAn01,tackles_combined,3,,,,,
player,201911100dal,min,HarrAn01,tackles_solo,3,,,,,
player,201911100dal,min,HarrAn01,tackles_assists,0,,,,,
player,201911100dal,min,HarrAn01,tackles_loss,0,,,,,
player,201911100dal,min,HarrAn01,qb_hits,1,,,,,
player,201911100dal,min,HarrAn01,fumbles_rec,0,,,,,
player,201911100dal,min,HarrAn01,fumbles_rec_yds,0,,,,,
player,201911100dal,min,HarrAn01,fumbles_rec_td,0,,,,,
player,201911100dal,min,HarrAn01,fumbles_forced,0,,,,,
player,201911100dal,min,HuntDa01,def_int,0,,,,,
player,201911100dal,min,HuntDa01,def_int_yds,0,,,,,
player,201911100dal,min,HuntDa01,def_int_td,0,,,,,
player,201911100dal,min,HuntDa01,def_int_long,0,,,,,
player,201911100dal,min,HuntDa01,pass_defended,0,,,,,
player,201911100dal,min,HuntDa01,sacks,0.0,,,,,
player,201911100dal,min,HuntDa01,tackles_combined,2,,,,,
player,201911100dal,min,HuntDa01,tackles_solo,2,,,,,
player,201911100dal,min,HuntDa01,tackles_assists,0,,,,,
player,201911100dal,min,HuntDa01,tackles_loss,0,,,,,
player,201911100dal,min,HuntDa01,qb_hits,0,,,,,
player,201911100dal,min,HuntDa01,fumbles_rec,0,,,,,
player,201911100dal,min,HuntDa01,fumbles_rec_yds,0,,,,,
player,201911100dal,min,HuntDa01,fumbles_rec_td,0,,,,,
player,201911100dal,min,HuntDa01,fumbles_forced,0,,,,,
player,201911100dal,min,JohnJa09,def_int,0,,,,,
player,201911100dal,min,JohnJa09,def_int_yds,0,,,,,
player,201911100dal,min,JohnJa09,def_int_td,0,,,,,
player,201911100dal,min,JohnJa09,def_int_long,0,,,,,
player,201911100dal,min,JohnJa09,pass_defended,0,,,,,
player,201911100dal,min,JohnJa09,sacks,0.0,,,,,
player,201911100dal,min,JohnJa09,tackles_combined,2,,,,,
player,201911100dal,min,JohnJa09,tackles_solo,2,,,,,
player,201911100dal,min,JohnJa09,tackles_assists,0,,,,,
player,201911100dal,min,JohnJa09,tackles_loss,0,,,,,
player,201911100dal,min,JohnJa09,qb_hits,0,,,,,
player,201911100dal,min,JohnJa09,fumbles_rec,0,,,,,
player,201911100dal,min,JohnJa09,fumbles_rec_yds,0,,,,,
player,201911100dal,min,JohnJa09,fumbles_rec_td,0,,,,,
player,201911100dal,min,JohnJa09,fumbles_forced,0,,,,,
player,201911100dal,min,StepSh00,def_int,0,,,,,
player,201911100dal,min,StepSh00,def_int_yds,0,,,,,
player,201911100dal,min,StepSh00,def_int_td,0,,,,,
player,201911100dal,min,StepSh00,def_int_long,0,,,,,
player,201911100dal,min,StepSh00,pass_defended,0,,,,,
player,201911100dal,min,StepSh00,sacks,0.0,,,,,
player,201911100dal,min,StepSh00,tackles_combined,2,,,,,
player,201911100dal,min,StepSh00,tackles_solo,2,,,,,
player,201911100dal,min,StepSh00,tackles_assists,0,,,,,
player,201911100dal,min,StepSh00,tackles_loss,0,,,,,
player,201911100dal,min,StepSh00,qb_hits,1,,,,,
player,201911100dal,min,StepSh00,fumbles_rec,0,,,,,
player,201911100dal,min,StepSh00,fumbles_rec_yds,0,,,,,
player,201911100dal,min,StepSh00,fumbles_rec_td,0,,,,,
player,201911100dal,min,StepSh00,fumbles_forced,0,,,,,
player,201911100dal,min,WeatSt00,def_int,0,,,,,
player,201911100dal,min,WeatSt00,def_int_yds,0,,,,,
player,201911100dal,min,WeatSt00,def_int_td,0,,,,,
player,201911100dal,min,WeatSt00,def_int_long,0,,,,,
player,201911100dal,min,WeatSt00,pass_defended,0,,,,,
player,201911100dal,min,WeatSt00,sacks,0.0,,,,,
player,201911100dal,min,WeatSt00,tackles_combined,2,,,,,
player,201911100dal,min,WeatSt00,tackles_solo,1,,,,,
player,201911100dal,min,WeatSt00,tackles_assists,1,,,,,
player,201911100dal,min,WeatSt00,tackles_loss,0,,,,,
player,201911100dal,min,WeatSt00,qb_hits,0,,,,,
player,201911100dal,min,WeatSt00,fumbles_rec,0,,,,,
player,201911100dal,min,WeatSt00,fumbles_rec_yds,0,,,,,
player,201911100dal,min,WeatSt00,fumbles_rec_td,0,,,,,
player,201911100dal,min,WeatSt00,fumbles_forced,0,,,,,
player,201911100dal,min,GedeBe00,def_int,0,,,,,
player,201911100dal,min,GedeBe00,def_int_yds,0,,,,,
player,201911100dal,min,GedeBe00,def_int_td,0,,,,,
player,201911100dal,min,GedeBe00,def_int_long,0,,,,,
player,201911100dal,min,GedeBe00,pass_defended,0,,,,,
player,201911100dal,min,GedeBe00,sacks,0.0,,,,,
player,201911100dal,min,GedeBe00,tackles_combined,1,,,,,
player,201911100dal,min,GedeBe00,tackles_solo,1,,,,,
player,201911100dal,min,GedeBe00,tackles_assists,0,,,,,
player,201911100dal,min,GedeBe00,tackles_loss,0,,,,,
player,201911100dal,min,GedeBe00,qb_hits,0,,,,,
player,201911100dal,min,GedeBe00,fumbles_rec,0,,,,,
player,201911100dal,min,GedeBe00,fumbles_rec_yds,0,,,,,
player,201911100dal,min,GedeBe00,fumbles_rec_td,0,,,,,
player,201911100dal,min,GedeBe00,fumbles_forced,0,,,,,
player,201911100dal,min,OdenIf00,def_int,0,,,,,
player,201911100dal,min,OdenIf00,def_int_yds,0,,,,,
player,201911100dal,min,OdenIf00,def_int_td,0,,,,,
player,201911100dal,min,OdenIf00,def_int_long,0,,,,,
player,201911100dal,min,OdenIf00,pass_defended,0,,,,,
player,201911100dal,min,OdenIf00,sacks,0.0,,,,,
player,201911100dal,min,OdenIf00,tackles_combined,1,,,,,
player,201911100dal,min,OdenIf00,tackles_solo,1,,,,,
player,201911100dal,min,OdenIf00,tackles_assists,0,,,,,
player,201911100dal,min,OdenIf00,tackles_loss,1,,,,,
player,201911100dal,min,OdenIf00,qb_hits,2,,,,,
player,201911100dal,min,OdenIf00,fumbles_rec,0,,,,,
player,201911100dal,min,OdenIf00,fumbles_rec_yds,0,,,,,
player,201911100dal,min,OdenIf00,fumbles_rec_td,0,,,,,
player,201911100dal,min,OdenIf00,fumbles_forced,0,,,,,
player,201911100dal,min,WilsEr00,def_int,0,,,,,
player,201911100dal,min,WilsEr00,def_int_yds,0,,,,,
player,201911100dal,min,WilsEr00,def_int_td,0,,,,,
player,201911100dal,min,WilsEr00,def_int_long,0,,,,,
player,201911100dal,min,WilsEr00,pass_defended,0,,,,,
player,201911100dal,min,WilsEr00,sacks,0.0,,,,,
player,201911100dal,min,WilsEr00,tackles_combined,1,,,,,
player,201911100dal,min,WilsEr00,tackles_solo,1,,,,,
player,201911100dal,min,WilsEr00,tackles_assists,0,,,,,
player,201911100dal,min,WilsEr00,tackles_loss,0,,,,,
player,201911100dal,min,WilsEr00,qb_hits,0,,,,,
player,201911100dal,min,WilsEr00,fumbles_rec,0,,,,,
player,201911100dal,min,WilsEr00,fumbles_rec_yds,0,,,,,
player,201911100dal,min,WilsEr00,fumbles_rec_td,0,,,,,
player,201911100dal,min,WilsEr00,fumbles_forced,0,,,,,
player,201911100dal,min,AlexMa01,def_int,0,,,,,
player,201911100dal,min,AlexMa01,def_int_yds,0,,,,,
player,201911100dal,min,AlexMa01,def_int_td,0,,,,,
player,201911100dal,min,AlexMa01,def_int_long,0,,,,,
player,201911100dal,min,AlexMa01,pass_defended,2,,,,,
player,201911100dal,min,AlexMa01,sacks,0.0,,,,,
player,201911100dal,min,AlexMa01,tackles_combined,0,,,,,
player,201911100dal,min,AlexMa01,tackles_solo,0,,,,,
player,201911100dal,min,AlexMa01,tackles_assists,0,,,,,
player,201911100dal,min,AlexMa01,tackles_loss,0,,,,,
player,201911100dal,min,AlexMa01,qb_hits,0,,,,,
player,201911100dal,min,AlexMa01,fumbles_rec,0,,,,,
player,201911100dal,min,AlexMa01,fumbles_rec_yds,0,,,,,
player,201911100dal,min,AlexMa01,fumbles_rec_td,0,,,,,
player,201911100dal,min,AlexMa01,fumbles_forced,0,,,,,
player,201911100dal,min,HillHo00,def_int,0,,,,,
player,201911100dal,min,HillHo00,def_int_yds,0,,,,,
player,201911100dal,min,HillHo00,def_int_td,0,,,,,
player,201911100dal,min,HillHo00,def_int_long,0,,,,,
player,201911100dal,min,HillHo00,pass_defended,1,,,,,
player,201911100dal,min,HillHo00,sacks,0.0,,,,,
player,201911100dal,min,HillHo00,tackles_combined,0,,,,,
player,201911100dal,min,HillHo00,tackles_solo,0,,,,,
player,201911100dal,min,HillHo00,tackles_assists,0,,,,,
player,201911100dal,min,HillHo00,tackles_loss,0,,,,,
player,201911100dal,min,HillHo00,qb_hits,0,,,,,
player,201911100dal,min,HillHo00,fumbles_rec,0,,,,,
player,201911100dal,min,HillHo00,fumbles_rec_yds,0,,,,,
player,201911100dal,min,HillHo00,fumbles_rec_td,0,,,,,
player,201911100dal,min,HillHo00,fumbles_forced,0,,,,,
player,201911100dal,dal,QuinRo00,def_int,0,,,,,
player,201911100dal,dal,QuinRo00,def_int_yds,0,,,,,
player,201911100dal,dal,QuinRo00,def_int_td,0,,,,,
player,201911100dal,dal,QuinRo00,def_int_long,0,,,,,
player,201911100dal,dal,QuinRo00,pass_defended,0,,,,,
player,201911100dal,dal,QuinRo00,sacks,1.0,,,,,
player,201911100dal,dal,QuinRo00,tackles_combined,3,,,,,
player,201911100dal,dal,QuinRo00,tackles_solo,1,,,,,
player,201911100dal,dal,QuinRo00,tackles_assists,2,,,,,
player,201911100dal,dal,QuinRo00,tackles_loss,1,,,,,
player,201911100dal,dal,QuinRo00,qb_hits,3,,,,,
player,201911100dal,dal,QuinRo00,fumbles_rec,0,,,,,
player,201911100dal,dal,QuinRo00,fumbles_rec_yds,0,,,,,
player,201911100dal,dal,QuinRo00,fumbles_rec_td,0,,,,,
player,201911100dal,dal,QuinRo00,fumbles_forced,0,,,,,
player,201911100dal,dal,SmitJa05,def_int,0,,,,,
player,201911100dal,dal,SmitJa05,def_int_yds,0,,,,,
player,201911100dal,dal,SmitJa05,def_int_td,0,,,,,
player,201911100dal,dal,SmitJa05,def_int_long,0,,,,,
player,201911100dal,dal,SmitJa05,pass_defended,0,,,,,
player,201911100dal,dal,SmitJa05,sacks,0.0,,,,,
player,201911100dal,dal,SmitJa05,tackles_combined,13,,,,,
player,201911100dal,dal,SmitJa05,tackles_solo,7,,,,,
player,201911100dal,dal,SmitJa05,tackles_assists,6,,,,,
player,201911100dal,dal,SmitJa05,tackles_loss,0,,,,,
player,201911100dal,dal,SmitJa05,qb_hits,0,,,,,
player,201911100dal,dal,SmitJa05,fumbles_rec,0,,,,,
player,201911100dal,dal,SmitJa05,fumbles_rec_yds,0,,,,,
player,201911100dal,dal,SmitJa05,fumbles_rec_td,0,,,,,
player,201911100dal,dal,SmitJa05,fumbles_forced,0,,,,,
player,201911100dal,dal,VandLe00,def_int,0,,,,,
player,201911100dal,dal,VandLe00,def_int_yds,0,,,,,
player,201911100dal,dal,VandLe00,def_int_td,0,,,,,
player,201911100dal,dal,VandLe00,def_int_long,0,,,,,
player,201911100dal,dal,VandLe00,pass_defended,0,,,,,
player,201911100dal,dal,VandLe00,sacks,0.0,,,,,
player,201911100dal,dal,VandLe00,tackles_combined,13,,,,,
player,201911100dal,dal,VandLe00,tackles_solo,5,,,,,
player,201911100dal,dal,VandLe00,tackles_assists,8,,,,,
player,201911100dal,dal,VandLe00,tackles_loss,0,,,,,
player,201911100dal,dal,VandLe00,qb_hits,0,,,,,
player,201911100dal,dal,VandLe00,fumbles_rec,0,,,,,
player,201911100dal,dal,VandLe00,fumbles_rec_yds,0,,,,,
player,201911100dal,dal,VandLe00,fumbles_rec_td,0,,,,,
player,201911100dal,dal,VandLe00,fumbles_forced,0,,,,,
player,201911100dal,dal,LawrDe00,def_int,0,,,,,
player,201911100dal,dal,LawrDe00,def_int_yds,0,,,,,
player,201911100dal,dal,LawrDe00,def_int_td,0,,,,,
player,201911100dal,dal,LawrDe00,def_int_long,0,,,,,
player,201911100dal,dal,LawrDe00,pass_defended,0,,,,,
player,201911100dal,dal,LawrDe00,sacks,0.0,,,,,
player,201911100dal,dal,LawrDe00,tackles_combined,8,,,,,
player,201911100dal,dal,LawrDe00,tackles_solo,5,,,,,
player,201911100dal,dal,LawrDe00,tackles_assists,3,,,,,
player,201911100dal,dal,LawrDe00,tackles_loss,1,,,,,
player,201911100dal,dal,LawrDe00,qb_hits,1,,,,,
player,201911100dal,dal,LawrDe00,fumbles_rec,0,,,,,
player,201911100dal,dal,LawrDe00,fumbles_rec_yds,0,,,,,
player,201911100dal,dal,LawrDe00,fumbles_rec_td,0,,,,,
player,201911100dal,dal,LawrDe00,fumbles_forced,0,,,,,
player,201911100dal,dal,AwuzCh00,def_int,0,,,,,
player,201911100dal,dal,AwuzCh00,def_int_yds,0,,,,,
player,201911100dal,dal,AwuzCh00,def_int_td,0,,,,,
player,201911100dal,dal,AwuzCh00,def_int_long,0,,,,,
player,201911100dal,dal,AwuzCh00,pass_defended,0,,,,,
player,201911100dal,dal,AwuzCh00,sacks,0.0,,,,,
player,201911100dal,dal,AwuzCh00,tackles_combined,7,,,,,
player,201911100dal,dal,AwuzCh00,tackles_solo,4,,,,,
player,201911100dal,dal,AwuzCh00,tackles_assists,3,,,,,
player,201911100dal,dal,AwuzCh00,tackles_loss,0,,,,,
player,201911100dal,dal,AwuzCh00,qb_hits,0,,,,,
player,201911100dal,dal,AwuzCh00,fumbles_rec,0,,,,,
player,201911100dal,dal,AwuzCh00,fumbles_rec_yds,0,,,,,
player,201911100dal,dal,AwuzCh00,fumbles_rec_td,0,,,,,
player,201911100dal,dal,AwuzCh00,fumbles_forced,0,,,,,
player,201911100dal,dal,WoodXa00,def_int,0,,,,,
player,201911100dal,dal,WoodXa00,def_int_yds,0,,,,,
player,201911100dal,dal,WoodXa00,def_int_td,0,,,,,
player,201911100dal,dal,WoodXa00,def_int_long,0,,,,,
player,201911100dal,dal,WoodXa00,pass_defended,1,,,,,
player,201911100dal,dal,WoodXa00,sacks,0.0,,,,,
player,201911100dal,dal,WoodXa00,tackles_combined,7,,,,,
player,201911100dal,dal,WoodXa00,tackles_solo,3,,,,,
player,201911100dal,dal,WoodXa00,tackles_assists,4,,,,,
player,201911100dal,dal,WoodXa00,tackles_loss,0,,,,,
player,201911100dal,dal,WoodXa00,qb_hits,0,,,,,
player,201911100dal,dal,WoodXa00,fumbles_rec,0,,,,,
player,201911100dal,dal,WoodXa00,fumbles_rec_yds,0,,,,,
player,201911100dal,dal,WoodXa00,fumbles_rec_td,0,,,,,
player,201911100dal,dal,WoodXa00,fumbles_forced,0,,,,,
player,201911100dal,dal,ThomDa05,def_int,0,,,,,
player,201911100dal,dal,ThomDa05,def_int_yds,0,,,,,
player,201911100dal,dal,ThomDa05,def_int_td,0,,,,,
player,201911100dal,dal,ThomDa05,def_int_long,0,,,,,
player,201911100dal,dal,ThomDa05,pass_defended,0,,,,,
player,201911100dal,dal,ThomDa05,sacks,0.0,,,,,
player,201911100dal,dal,ThomDa05,tackles_combined,5,,,,,
player,201911100dal,dal,ThomDa05,tackles_solo,2,,,,,
player,201911100dal,dal,ThomDa05,tackles_assists,3,,,,,
player,201911100dal,dal,ThomDa05,tackles_loss,0,,,,,
player,201911100dal,dal,ThomDa05,qb_hits,0,,,,,
player,201911100dal,dal,ThomDa05,fumbles_rec,0,,,,,
player,201911100dal,dal,ThomDa05,fumbles_rec_yds,0,,,,,
player,201911100dal,dal,ThomDa05,fumbles_rec_td,0,,,,,
player,201911100dal,dal,ThomDa05,fumbles_forced,0,,,,,
player,201911100dal,dal,WoodAn02,def_int,0,,,,,
player,201911100dal,dal,WoodAn02,def_int_yds,0,,,,,
player,201911100dal,dal,WoodAn02,def_int_td,0,,,,,
player,201911100dal,dal,WoodAn02,def_int_long,0,,,,,
player,201911100dal,dal,WoodAn02,pass_defended,0,,,,,
player,201911100dal,dal,WoodAn02,sacks,0.0,,,,,
player,201911100dal,dal,WoodAn02,tackles_combined,5,,,,,
player,201911100dal,dal,WoodAn02,tackles_solo,1,,,,,
player,201911100dal,dal,WoodAn02,tackles_assists,4,,,,,
player,201911100dal,dal,WoodAn02,tackles_loss,0,,,,,
player,201911100dal,dal,WoodAn02,qb_hits,0,,,,,
player,201911100dal,dal,WoodAn02,fumbles_rec,0,,,,,
player,201911100dal,dal,WoodAn02,fumbles_rec_yds,0,,,,,
player,201911100dal,dal,WoodAn02,fumbles_rec_td,0,,,,,
player,201911100dal,dal,WoodAn02,fumbles_forced,0,,,,,
player,201911100dal,dal,LeexSe99,def_int,0,,,,,
player,201911100dal,dal,LeexSe99,def_int_yds,0,,,,,
player,201911100dal,dal,LeexSe99,def_int_td,0,,,,,
player,201911100dal,dal,LeexSe99,def_int_long,0,,,,,
player,201911100dal,dal,LeexSe99,pass_defended,0,,,,,
player,201911100dal,dal,LeexSe99,sacks,0.0,,,,,
player,201911100dal,dal,LeexSe99,tackles_combined,4,,,,,
player,201911100dal,dal,LeexSe99,tackles_solo,2,,,,,
player,201911100dal,dal,LeexSe99,tackles_assists,2,,,,,
player,201911100dal,dal,LeexSe99,tackles_loss,0,,,,,
player,201911100dal,dal,LeexSe99,qb_hits,0,,,,,
player,201911100dal,dal,LeexSe99,fumbles_rec,0,,,,,
player,201911100dal,dal,LeexSe99,fumbles_rec_yds,0,,,,,
player,201911100dal,dal,LeexSe99,fumbles_rec_td,0,,,,,
player,201911100dal,dal,LeexSe99,fumbles_forced,0,,,,,
player,201911100dal,dal,BennMi99,def_int,0,,,,,
player,201911100dal,dal,BennMi99,def_int_yds,0,,,,,
player,201911100dal,dal,BennMi99,def_int_td,0,,,,,
player,201911100dal,dal,BennMi99,def_int_long,0,,,,,
player,201911100dal,dal,BennMi99,pass_defended,0,,,,,
player,201911100dal,dal,BennMi99,sacks,0.0,,,,,
player,201911100dal,dal,BennMi99,tackles_combined,2,,,,,
player,201911100dal,dal,BennMi99,tackles_solo,2,,,,,
player,201911100dal,dal,BennMi99,tackles_assists,0,,,,,
player,201911100dal,dal,BennMi99,tackles_loss,0,,,,,
player,201911100dal,dal,BennMi99,qb_hits,2,,,,,
player,201911100dal,dal,BennMi99,fumbles_rec,0,,,,,
player,201911100dal,dal,BennMi99,fumbles_rec_yds,0,,,,,
player,201911100dal,dal,BennMi99,fumbles_rec_td,0,,,,,
player,201911100dal,dal,BennMi99,fumbles_forced,0,,,,,
player,201911100dal,dal,JoneBy00,def_int,0,,,,,
player,201911100dal,dal,JoneBy00,def_int_yds,0,,,,,
player,201911100dal,dal,JoneBy00,def_int_td,0,,,,,
player,201911100dal,dal,JoneBy00,def_int_long,0,,,,,
player,201911100dal,dal,JoneBy00,pass_defended,0,,,,,
player,201911100dal,dal,JoneBy00,sacks,0.0,,,,,
player,201911100dal,dal,JoneBy00,tackles_combined,2,,,,,
player,201911100dal,dal,JoneBy00,tackles_solo,2,,,,,
player,201911100dal,dal,JoneBy00,tackles_assists,0,,,,,
player,201911100dal,dal,JoneBy00,tackles_loss,0,,,,,
player,201911100dal,dal,JoneBy00,qb_hits,0,,,,,
player,201911100dal,dal,JoneBy00,fumbles_rec,0,,,,,
player,201911100dal,dal,JoneBy00,fumbles_rec_yds,0,,,,,
player,201911100dal,dal,JoneBy00,fumbles_rec_td,0,,,,,
player,201911100dal,dal,JoneBy00,fumbles_forced,0,,,,,
player,201911100dal,dal,ThomJo04,def_int,0,,,,,
player,201911100dal,dal,ThomJo04,def_int_yds,0,,,,,
player,201911100dal,dal,ThomJo04,def_int_td,0,,,,,
player,201911100dal,dal,ThomJo04,def_int_long,0,,,,,
player,201911100dal,dal,ThomJo04,pass_defended,0,,,,,
player,201911100dal,dal,ThomJo04,sacks,0.0,,,,,
player,201911100dal,dal,ThomJo04,tackles_combined,2,,,,,
player,201911100dal,dal,ThomJo04,tackles_solo,1,,,,,
player,201911100dal,dal,ThomJo04,tackles_assists,1,,,,,
player,201911100dal,dal,ThomJo04,tackles_loss,0,,,,,
player,201911100dal,dal,ThomJo04,qb_hits,0,,,,,
player,201911100dal,dal,ThomJo04,fumbles_rec,0,,,,,
player,201911100dal,dal,ThomJo04,fumbles_rec_yds,0,,,,,
player,201911100dal,dal,ThomJo04,fumbles_rec_td,0,,,,,
player,201911100dal,dal,ThomJo04,fumbles_forced,0,,,,,
player,201911100dal,dal,ArmsDo00,def_int,0,,,,,
player,201911100dal,dal,ArmsDo00,def_int_yds,0,,,,,
player,201911100dal,dal,ArmsDo00,def_int_td,0,,,,,
player,201911100dal,dal,ArmsDo00,def_int_long,0,,,,,
player,201911100dal,dal,ArmsDo00,pass_defended,0,,,,,
player,201911100dal,dal,ArmsDo00,sacks,0.0,,,,,
player,201911100dal,dal,ArmsDo00,tackles_combined,1,,,,,
player,201911100dal,dal,ArmsDo00,tackles_solo,1,,,,,
player,201911100dal,dal,ArmsDo00,tackles_assists,0,,,,,
player,201911100dal,dal,ArmsDo00,tackles_loss,0,,,,,
player,201911100dal,dal,ArmsDo00,qb_hits,0,,,,,
player,201911100dal,dal,ArmsDo00,fumbles_rec,0,,,,,
player,201911100dal,dal,ArmsDo00,fumbles_rec_yds,0,,,,,
player,201911100dal,dal,ArmsDo00,fumbles_rec_td,0,,,,,
player,201911100dal,dal,ArmsDo00,fumbles_forced,0,,,,,
player,201911100dal,dal,CollMa00,def_int,0,,,,,
player,201911100dal,dal,CollMa00,def_int_yds,0,,,,,
player,201911100dal,dal,CollMa00,def_int_td,0,,,,,
player,201911100dal,dal,CollMa00,def_int_long,0,,,,,
player,201911100dal,dal,CollMa00,pass_defended,0,,,,,
player,201911100dal,dal,CollMa00,sacks,0.0,,,,,
player,201911100dal,dal,CollMa00,tackles_combined,1,,,,,
player,201911100dal,dal,CollMa00,tackles_solo,0,,,,,
player,201911100dal,dal,CollMa00,tackles_assists,1,,,,,
player,201911100dal,dal,CollMa00,tackles_loss,0,,,,,
player,201911100dal,dal,CollMa00,qb_hits,1,,,,,
player,201911100dal,dal,CollMa00,fumbles_rec,0,,,,,
player,201911100dal,dal,CollMa00,fumbles_rec_yds,0,,,,,
player,201911100dal,dal,CollMa00,fumbles_rec_td,0,,,,,
player,201911100dal,dal,CollMa00,fumbles_forced,0,,,,,
player,201911100dal,dal,HeatJe00,def_int,0,,,,,
player,201911100dal,dal,HeatJe00,def_int_yds,0,,,,,
player,201911100dal,dal,HeatJe00,def_int_td,0,,,,,
player,201911100dal,dal,HeatJe00,def_int_long,0,,,,,
player,201911100dal,dal,HeatJe00,pass_defended,0,,,,,
player,201911100dal,dal,HeatJe00,sacks,0.0,,,,,
player,201911100dal,dal,HeatJe00,tackles_combined,1,,,,,
player,201911100dal,dal,HeatJe00,tackles_solo,0,,,,,
player,201911100dal,dal,HeatJe00,tackles_assists,1,,,,,
player,201911100dal,dal,HeatJe00,tackles_loss,0,,,,,
player,201911100dal,dal,HeatJe00,qb_hits,0,,,,,
player,201911100dal,dal,HeatJe00,fumbles_rec,0,,,,,
player,201911100dal,dal,HeatJe00,fumbles_rec_yds,0,,,,,
player,201911100dal,dal,HeatJe00,fumbles_rec_td,0,,,,,
player,201911100dal,dal,HeatJe00,fumbles_forced,0,,,,,
player,201911100dal,dal,LewiJo01,def_int,0,,,,,
player,201911100dal,dal,LewiJo01,def_int_yds,0,,,,,
player,201911100dal,dal,LewiJo01,def_int_td,0,,,,,
player,201911100dal,dal,LewiJo01,def_int_long,0,,,,,
player,201911100dal,dal,LewiJo01,pass_defended,1,,,,,
player,201911100dal,dal,LewiJo01,sacks,0.0,,,,,
player,201911100dal,dal,LewiJo01,tackles_combined,1,,,,,
player,201911100dal,dal,LewiJo01,tackles_solo,1,,,,,
