game,2019,13,20191201,201912010den,sdg,"Los Angeles Chargers",20,den,"Denver Broncos",23
player,201912010den,sdg,WillMi07,pass_yds,0,,,,,
player,201912010den,sdg,WillMi07,pass_td,0,,,,,
player,201912010den,sdg,WillMi07,pass_int,0,,,,,
player,201912010den,sdg,WillMi07,pass_sacked,0,,,,,
player,201912010den,sdg,WillMi07,pass_sacked_yds,0,,,,,
player,201912010den,sdg,WillMi07,pass_long,0,,,,,
player,201912010den,sdg,WillMi07,pass_rating,,,,,,
player,201912010den,sdg,WillMi07,rush_att,0,,,,,
player,201912010den,sdg,WillMi07,rush_yds,0,,,,,
player,201912010den,sdg,WillMi07,rush_td,0,,,,,
player,201912010den,sdg,WillMi07,rush_long,0,,,,,
player,201912010den,sdg,WillMi07,targets,7,,,,,
player,201912010den,sdg,WillMi07,rec,5,,,,,
player,201912010den,sdg,WillMi07,rec_yds,117,,,,,
player,201912010den,sdg,WillMi07,rec_td,0,,,,,
player,201912010den,sdg,WillMi07,rec_long,52,,,,,
player,201912010den,sdg,WillMi07,fumbles,0,,,,,
player,201912010den,sdg,WillMi07,fumbles_lost,0,,,,,
player,201912010den,sdg,AlleKe00,pass_cmp,0,,,,,
player,201912010den,sdg,AlleKe00,pass_att,0,,,,,
player,201912010den,sdg,AlleKe00,pass_yds,0,,,,,
player,201912010den,sdg,AlleKe00,pass_td,0,,,,,
player,201912010den,sdg,AlleKe00,pass_int,0,,,,,
player,201912010den,sdg,AlleKe00,pass_sacked,0,,,,,
player,201912010den,sdg,AlleKe00,pass_sacked_yds,0,,,,,
player,201912010den,sdg,AlleKe00,pass_long,0,,,,,
player,201912010den,sdg,AlleKe00,pass_rating,,,,,,
player,201912010den,sdg,AlleKe00,rush_att,0,,,,,
player,201912010den,sdg,AlleKe00,rush_yds,0,,,,,
player,201912010den,sdg,AlleKe00,rush_td,0,,,,,
player,201912010den,sdg,AlleKe00,rush_long,0,,,,,
player,201912010den,sdg,AlleKe00,targets,6,,,,,
player,201912010den,sdg,AlleKe00,rec,6,,,,,
player,201912010den,sdg,AlleKe00,rec_yds,68,,,,,
player,201912010den,sdg,AlleKe00,rec_td,1,,,,,
player,201912010den,sdg,AlleKe00,rec_long,36,,,,,
player,201912010den,sdg,AlleKe00,fumbles,0,,,,,
player,201912010den,sdg,AlleKe00,fumbles_lost,0,,,,,
player,201912010den,sdg,HenrHu00,pass_cmp,0,,,,,
player,201912010den,sdg,HenrHu00,pass_att,0,,,,,
player,201912010den,sdg,HenrHu00,pass_yds,0,,,,,
player,201912010den,sdg,HenrHu00,pass_td,0,,,,,
player,201912010den,sdg,HenrHu00,pass_int,0,,,,,
player,201912010den,sdg,HenrHu00,pass_sacked,0,,,,,
player,201912010den,sdg,HenrHu00,pass_sacked_yds,0,,,,,
player,201912010den,sdg,HenrHu00,pass_long,0,,,,,
player,201912010den,sdg,HenrHu00,pass_rating,,,,,,
player,201912010den,sdg,HenrHu00,rush_att,0,,,,,
player,201912010den,sdg,HenrHu00,rush_yds,0,,,,,
player,201912010den,sdg,HenrHu00,rush_td,0,,,,,
player,201912010den,sdg,HenrHu00,rush_long,0,,,,,
player,201912010den,sdg,HenrHu00,targets,3,,,,,
player,201912010den,sdg,HenrHu00,rec,2,,,,,
player,201912010den,sdg,HenrHu00,rec_yds,10,,,,,
player,201912010den,sdg,HenrHu00,rec_td,0,,,,,
player,201912010den,sdg,HenrHu00,rec_long,5,,,,,
player,201912010den,sdg,HenrHu00,fumbles,0,,,,,
player,201912010den,sdg,HenrHu00,fumbles_lost,0,,,,,
player,201912010den,sdg,PattAn00,pass_cmp,0,,,,,
player,201912010den,sdg,PattAn00,pass_att,0,,,,,
player,201912010den,sdg,PattAn00,pass_yds,0,,,,,
player,201912010den,sdg,PattAn00,pass_td,0,,,,,
player,201912010den,sdg,PattAn00,pass_int,0,,,,,
player,201912010den,sdg,PattAn00,pass_sacked,0,,,,,
player,201912010den,sdg,PattAn00,pass_sacked_yds,0,,,,,
player,201912010den,sdg,PattAn00,pass_long,0,,,,,
player,201912010den,sdg,PattAn00,pass_rating,,,,,,
player,201912010den,sdg,PattAn00,rush_att,0,,,,,
player,201912010den,sdg,PattAn00,rush_yds,0,,,,,
player,201912010den,sdg,PattAn00,rush_td,0,,,,,
player,201912010den,sdg,PattAn00,rush_long,0,,,,,
player,201912010den,sdg,PattAn00,targets,2,,,,,
player,201912010den,sdg,PattAn00,rec,1,,,,,
player,201912010den,sdg,PattAn00,rec_yds,8,,,,,
player,201912010den,sdg,PattAn00,rec_td,0,,,,,
player,201912010den,sdg,PattAn00,rec_long,8,,,,,
player,201912010den,sdg,PattAn00,fumbles,0,,,,,
player,201912010den,sdg,PattAn00,fumbles_lost,0,,,,,
player,201912010den,sdg,GreeVi00,pass_cmp,0,,,,,
player,201912010den,sdg,GreeVi00,pass_att,0,,,,,
player,201912010den,sdg,GreeVi00,pass_yds,0,,,,,
player,201912010den,sdg,GreeVi00,pass_td,0,,,,,
player,201912010den,sdg,GreeVi00,pass_int,0,,,,,
player,201912010den,sdg,GreeVi00,pass_sacked,0,,,,,
player,201912010den,sdg,GreeVi00,pass_sacked_yds,0,,,,,
player,201912010den,sdg,GreeVi00,pass_long,0,,,,,
player,201912010den,sdg,GreeVi00,pass_rating,,,,,,
player,201912010den,sdg,GreeVi00,rush_att,0,,,,,
player,201912010den,sdg,GreeVi00,rush_yds,0,,,,,
player,201912010den,sdg,GreeVi00,rush_td,0,,,,,
player,201912010den,sdg,GreeVi00,rush_long,0,,,,,
player,201912010den,sdg,GreeVi00,targets,1,,,,,
player,201912010den,sdg,GreeVi00,rec,0,,,,,
player,201912010den,sdg,GreeVi00,rec_yds,0,,,,,
player,201912010den,sdg,GreeVi00,rec_td,0,,,,,
player,201912010den,sdg,GreeVi00,rec_long,0,,,,,
player,201912010den,sdg,GreeVi00,fumbles,0,,,,,
player,201912010den,sdg,GreeVi00,fumbles_lost,0,,,,,
player,201912010den,den,LockDr00,pass_cmp,18,,,,,
player,201912010den,den,LockDr00,pass_att,28,,,,,
player,201912010den,den,LockDr00,pass_yds,134,,,,,
player,201912010den,den,LockDr00,pass_td,2,,,,,
player,201912010den,den,LockDr00,pass_int,1,,,,,
player,201912010den,den,LockDr00,pass_sacked,0,,,,,
player,201912010den,den,LockDr00,pass_sacked_yds,0,,,,,
player,201912010den,den,LockDr00,pass_long,33,,,,,
player,201912010den,den,LockDr00,pass_rating,84.5,,,,,
player,201912010den,den,LockDr00,rush_att,3,,,,,
player,201912010den,den,LockDr00,rush_yds,15,,,,,
player,201912010den,den,LockDr00,rush_td,0,,,,,
player,201912010den,den,LockDr00,rush_long,8,,,,,
player,201912010den,den,LockDr00,targets,0,,,,,
player,201912010den,den,LockDr00,rec,0,,,,,
player,201912010den,den,LockDr00,rec_yds,0,,,,,
player,201912010den,den,LockDr00,rec_td,0,,,,,
player,201912010den,den,LockDr00,rec_long,0,,,,,
player,201912010den,den,LockDr00,fumbles,0,,,,,
player,201912010den,den,LockDr00,fumbles_lost,0,,,,,
player,201912010den,den,LindPh00,pass_cmp,0,,,,,
player,201912010den,den,LindPh00,pass_att,0,,,,,
player,201912010den,den,LindPh00,pass_yds,0,,,,,
player,201912010den,den,LindPh00,pass_td,0,,,,,
player,201912010den,den,LindPh00,pass_int,0,,,,,
player,201912010den,den,LindPh00,pass_sacked,0,,,,,
player,201912010den,den,LindPh00,pass_sacked_yds,0,,,,,
player,201912010den,den,LindPh00,pass_long,0,,,,,
player,201912010den,den,LindPh00,pass_rating,,,,,,
player,201912010den,den,LindPh00,rush_att,17,,,,,
player,201912010den,den,LindPh00,rush_yds,58,,,,,
player,201912010den,den,LindPh00,rush_td,0,,,,,
player,201912010den,den,LindPh00,rush_long,15,,,,,
player,201912010den,den,LindPh00,targets,3,,,,,
player,201912010den,den,LindPh00,rec,3,,,,,
player,201912010den,den,LindPh00,rec_yds,4,,,,,
player,201912010den,den,LindPh00,rec_td,0,,,,,
player,201912010den,den,LindPh00,rec_long,9,,,,,
player,201912010den,den,LindPh00,fumbles,0,,,,,
player,201912010den,den,LindPh00,fumbles_lost,0,,,,,
player,201912010den,den,FreeRo00,pass_cmp,0,,,,,
player,201912010den,den,FreeRo00,pass_att,0,,,,,
player,201912010den,den,FreeRo00,pass_yds,0,,,,,
player,201912010den,den,FreeRo00,pass_td,0,,,,,
player,201912010den,den,FreeRo00,pass_int,0,,,,,
player,201912010den,den,FreeRo00,pass_sacked,0,,,,,
player,201912010den,den,FreeRo00,pass_sacked_yds,0,,,,,
player,201912010den,den,FreeRo00,pass_long,0,,,,,
player,201912010den,den,FreeRo00,pass_rating,,,,,,
player,201912010den,den,FreeRo00,rush_att,5,,,,,
player,201912010den,den,FreeRo00,rush_yds,11,,,,,
player,201912010den,den,FreeRo00,rush_td,0,,,,,
player,201912010den,den,FreeRo00,rush_long,5,,,,,
player,201912010den,den,FreeRo00,targets,4,,,,,
player,201912010den,den,FreeRo00,rec,4,,,,,
player,201912010den,den,FreeRo00,rec_yds,13,,,,,
player,201912010den,den,FreeRo00,rec_td,0,,,,,
player,201912010den,den,FreeRo00,rec_long,6,,,,,
player,201912010den,den,FreeRo00,fumbles,0,,,,,
player,201912010den,den,FreeRo00,fumbles_lost,0,,,,,
player,201912010den,den,SuttCo00,pass_cmp,0,,,,,
player,201912010den,den,SuttCo00,pass_att,0,,,,,
player,201912010den,den,SuttCo00,pass_yds,0,,,,,
player,201912010den,den,SuttCo00,pass_td,0,,,,,
player,201912010den,den,SuttCo00,pass_int,0,,,,,
player,201912010den,den,SuttCo00,pass_sacked,0,,,,,
player,201912010den,den,SuttCo00,pass_sacked_yds,0,,,,,
player,201912010den,den,SuttCo00,pass_long,0,,,,,
player,201912010den,den,SuttCo00,pass_rating,,,,,,
player,201912010den,den,SuttCo00,rush_att,0,,,,,
player,201912010den,den,SuttCo00,rush_yds,0,,,,,
player,201912010den,den,SuttCo00,rush_td,0,,,,,
player,201912010den,den,SuttCo00,rush_long,0,,,,,
player,201912010den,den,SuttCo00,targets,5,,,,,
player,201912010den,den,SuttCo00,rec,4,,,,,
player,201912010den,den,SuttCo00,rec_yds,74,,,,,
player,201912010den,den,SuttCo00,rec_td,2,,,,,
player,201912010den,den,SuttCo00,rec_long,33,,,,,
player,201912010den,den,SuttCo00,fumbles,0,,,,,
player,201912010den,den,SuttCo00,fumbles_lost,0,,,,,
player,201912010den,den,HeueJe00,pass_cmp,0,,,,,
player,201912010den,den,HeueJe00,pass_att,0,,,,,
player,201912010den,den,HeueJe00,pass_yds,0,,,,,
player,201912010den,den,HeueJe00,pass_td,0,,,,,
player,201912010den,den,HeueJe00,pass_int,0,,,,,
player,201912010den,den,HeueJe00,pass_sacked,0,,,,,
player,201912010den,den,HeueJe00,pass_sacked_yds,0,,,,,
player,201912010den,den,HeueJe00,pass_long,0,,,,,
player,201912010den,den,HeueJe00,pass_rating,,,,,,
player,201912010den,den,HeueJe00,rush_att,0,,,,,
player,201912010den,den,HeueJe00,rush_yds,0,,,,,
player,201912010den,den,HeueJe00,rush_td,0,,,,,
player,201912010den,den,HeueJe00,rush_long,0,,,,,
player,201912010den,den,HeueJe00,targets,5,,,,,
player,201912010den,den,HeueJe00,rec,3,,,,,
player,201912010den,den,HeueJe00,rec_yds,15,,,,,
player,201912010den,den,HeueJe00,rec_td,0,,,,,
player,201912010den,den,HeueJe00,rec_long,7,,,,,
player,201912010den,den,HeueJe00,fumbles,0,,,,,
player,201912010den,den,HeueJe00,fumbles_lost,0,,,,,
player,201912010den,den,HamiDa01,pass_cmp,0,,,,,
player,201912010den,den,HamiDa01,pass_att,0,,,,,
player,201912010den,den,HamiDa01,pass_yds,0,,,,,
player,201912010den,den,HamiDa01,pass_td,0,,,,,
player,201912010den,den,HamiDa01,pass_int,0,,,,,
player,201912010den,den,HamiDa01,pass_sacked,0,,,,,
player,201912010den,den,HamiDa01,pass_sacked_yds,0,,,,,
player,201912010den,den,HamiDa01,pass_long,0,,,,,
player,201912010den,den,HamiDa01,pass_rating,,,,,,
player,201912010den,den,HamiDa01,rush_att,0,,,,,
player,201912010den,den,HamiDa01,rush_yds,0,,,,,
player,201912010den,den,HamiDa01,rush_td,0,,,,,
player,201912010den,den,HamiDa01,rush_long,0,,,,,
player,201912010den,den,HamiDa01,targets,3,,,,,
player,201912010den,den,HamiDa01,rec,2,,,,,
player,201912010den,den,HamiDa01,rec_yds,12,,,,,
player,201912010den,den,HamiDa01,rec_td,0,,,,,
player,201912010den,den,HamiDa01,rec_long,7,,,,,
player,201912010den,den,HamiDa01,fumbles,0,,,,,
player,201912010den,den,HamiDa01,fumbles_lost,0,,,,,
player,201912010den,den,BeckAn01,pass_cmp,0,,,,,
player,201912010den,den,BeckAn01,pass_att,0,,,,,
player,201912010den,den,BeckAn01,pass_yds,0,,,,,
player,201912010den,den,BeckAn01,pass_td,0,,,,,
player,201912010den,den,BeckAn01,pass_int,0,,,,,
player,201912010den,den,BeckAn01,pass_sacked,0,,,,,
player,201912010den,den,BeckAn01,pass_sacked_yds,0,,,,,
player,201912010den,den,BeckAn01,pass_long,0,,,,,
player,201912010den,den,BeckAn01,pass_rating,,,,,,
player,201912010den,den,BeckAn01,rush_att,0,,,,,
player,201912010den,den,BeckAn01,rush_yds,0,,,,,
player,201912010den,den,BeckAn01,rush_td,0,,,,,
player,201912010den,den,BeckAn01,rush_long,0,,,,,
player,201912010den,den,BeckAn01,targets,1,,,,,
player,201912010den,den,BeckAn01,rec,1,,,,,
player,201912010den,den,BeckAn01,rec_yds,11,,,,,
player,201912010den,den,BeckAn01,rec_td,0,,,,,
player,201912010den,den,BeckAn01,rec_long,11,,,,,
player,201912010den,den,BeckAn01,fumbles,0,,,,,
player,201912010den,den,BeckAn01,fumbles_lost,0,,,,,
player,201912010den,den,FantNo00,pass_cmp,0,,,,,
player,201912010den,den,FantNo00,pass_att,0,,,,,
player,201912010den,den,FantNo00,pass_yds,0,,,,,
player,201912010den,den,FantNo00,pass_td,0,,,,,
player,201912010den,den,FantNo00,pass_int,0,,,,,
player,201912010den,den,FantNo00,pass_sacked,0,,,,,
player,201912010den,den,FantNo00,pass_sacked_yds,0,,,,,
player,201912010den,den,FantNo00,pass_long,0,,,,,
player,201912010den,den,FantNo00,pass_rating,,,,,,
player,201912010den,den,FantNo00,rush_att,0,,,,,
player,201912010den,den,FantNo00,rush_yds,0,,,,,
player,201912010den,den,FantNo00,rush_td,0,,,,,
player,201912010den,den,FantNo00,rush_long,0,,,,,
player,201912010den,den,FantNo00,targets,3,,,,,
player,201912010den,den,FantNo00,rec,1,,,,,
player,201912010den,den,FantNo00,rec_yds,5,,,,,
player,201912010den,den,FantNo00,rec_td,0,,,,,
player,201912010den,den,FantNo00,rec_long,5,,,,,
player,201912010den,den,FantNo00,fumbles,0,,,,,
player,201912010den,den,FantNo00,fumbles_lost,0,,,,,
player,201912010den,den,PatrTi00,pass_cmp,0,,,,,
player,201912010den,den,PatrTi00,pass_att,0,,,,,
player,201912010den,den,PatrTi00,pass_yds,0,,,,,
player,201912010den,den,PatrTi00,pass_td,0,,,,,
player,201912010den,den,PatrTi00,pass_int,0,,,,,
player,201912010den,den,PatrTi00,pass_sacked,0,,,,,
player,201912010den,den,PatrTi00,pass_sacked_yds,0,,,,,
player,201912010den,den,PatrTi00,pass_long,0,,,,,
player,201912010den,den,PatrTi00,pass_rating,,,,,,
player,201912010den,den,PatrTi00,rush_att,0,,,,,
player,201912010den,den,PatrTi00,rush_yds,0,,,,,
player,201912010den,den,PatrTi00,rush_td,0,,,,,
player,201912010den,den,PatrTi00,rush_long,0,,,,,
player,201912010den,den,PatrTi00,targets,2,,,,,
player,201912010den,den,PatrTi00,rec,0,,,,,
player,201912010den,den,PatrTi00,rec_yds,0,,,,,
player,201912010den,den,PatrTi00,rec_td,0,,,,,
player,201912010den,den,PatrTi00,rec_long,0,,,,,
player,201912010den,den,PatrTi00,fumbles,0,,,,,
player,201912010den,den,PatrTi00,fumbles_lost,0,,,,,
player,201912010den,sdg,PerrDe00,def_int,1,,,,,
player,201912010den,sdg,PerrDe00,def_int_yds,0,,,,,
player,201912010den,sdg,PerrDe00,def_int_td,0,,,,,
player,201912010den,sdg,PerrDe00,def_int_long,0,,,,,
player,201912010den,sdg,PerrDe00,pass_defended,1,,,,,
player,201912010den,sdg,PerrDe00,sacks,0.0,,,,,
player,201912010den,sdg,PerrDe00,tackles_combined,4,,,,,
player,201912010den,sdg,PerrDe00,tackles_solo,3,,,,,
player,201912010den,sdg,PerrDe00,tackles_assists,1,,,,,
player,201912010den,sdg,PerrDe00,tackles_loss,0,,,,,
player,201912010den,sdg,PerrDe00,qb_hits,0,,,,,
player,201912010den,sdg,PerrDe00,fumbles_rec,0,,,,,
player,201912010den,sdg,PerrDe00,fumbles_rec_yds,0,,,,,
player,201912010den,sdg,PerrDe00,fumbles_rec_td,0,,,,,
player,201912010den,sdg,PerrDe00,fumbles_forced,0,,,,,
player,201912010den,sdg,FacyBr00,def_int,0,,,,,
player,201912010den,sdg,FacyBr00,def_int_yds,0,,,,,
player,201912010den,sdg,FacyBr00,def_int_td,0,,,,,
player,201912010den,sdg,FacyBr00,def_int_long,0,,,,,
player,201912010den,sdg,FacyBr00,pass_defended,0,,,,,
player,201912010den,sdg,FacyBr00,sacks,0.0,,,,,
player,201912010den,sdg,FacyBr00,tackles_combined,9,,,,,
player,201912010den,sdg,FacyBr00,tackles_solo,5,,,,,
player,201912010den,sdg,FacyBr00,tackles_assists,4,,,,,
player,201912010den,sdg,FacyBr00,tackles_loss,0,,,,,
player,201912010den,sdg,FacyBr00,qb_hits,0,,,,,
player,201912010den,sdg,FacyBr00,fumbles_rec,0,,,,,
player,201912010den,sdg,FacyBr00,fumbles_rec_yds,0,,,,,
player,201912010den,sdg,FacyBr00,fumbles_rec_td,0,,,,,
player,201912010den,sdg,FacyBr00,fumbles_forced,0,,,,,
player,201912010den,sdg,TranDr00,def_int,0,,,,,
player,201912010den,sdg,TranDr00,def_int_yds,0,,,,,
player,201912010den,sdg,TranDr00,def_int_td,0,,,,,
player,201912010den,sdg,TranDr00,def_int_long,0,,,,,
player,201912010den,sdg,TranDr00,pass_defended,0,,,,,
player,201912010den,sdg,TranDr00,sacks,0.0,,,,,
player,201912010den,sdg,TranDr00,tackles_combined,7,,,,,
player,201912010den,sdg,TranDr00,tackles_solo,7,,,,,
player,201912010den,sdg,TranDr00,tackles_assists,0,,,,,
player,201912010den,sdg,TranDr00,tackles_loss,3,,,,,
player,201912010den,sdg,TranDr00,qb_hits,0,,,,,
player,201912010den,sdg,TranDr00,fumbles_rec,0,,,,,
player,201912010den,sdg,TranDr00,fumbles_rec_yds,0,,,,,
player,201912010den,sdg,TranDr00,fumbles_rec_td,0,,,,,
player,201912010den,sdg,TranDr00,fumbles_forced,0,,,,,
player,201912010den,sdg,DaviTh20,def_int,0,,,,,
player,201912010den,sdg,DaviTh20,def_int_yds,0,,,,,
player,201912010den,sdg,DaviTh20,def_int_td,0,,,,,
player,201912010den,sdg,DaviTh20,def_int_long,0,,,,,
player,201912010den,sdg,DaviTh20,pass_defended,0,,,,,
player,201912010den,sdg,DaviTh20,sacks,0.0,,,,,
player,201912010den,sdg,DaviTh20,tackles_combined,6,,,,,
player,201912010den,sdg,DaviTh20,tackles_solo,4,,,,,
player,201912010den,sdg,DaviTh20,tackles_assists,2,,,,,
player,201912010den,sdg,DaviTh20,tackles_loss,0,,,,,
player,201912010den,sdg,DaviTh20,qb_hits,0,,,,,
player,201912010den,sdg,DaviTh20,fumbles_rec,0,,,,,
player,201912010den,sdg,DaviTh20,fumbles_rec_yds,0,,,,,
player,201912010den,sdg,DaviTh20,fumbles_rec_td,0,,,,,
player,201912010den,sdg,DaviTh20,fumbles_forced,0,,,,,
player,201912010den,sdg,JameDe00,def_int,0,,,,,
player,201912010den,sdg,JameDe00,def_int_yds,0,,,,,
player,201912010den,sdg,JameDe00,def_int_td,0,,,,,
player,201912010den,sdg,JameDe00,def_int_long,0,,,,,
player,201912010den,sdg,JameDe00,pass_defended,0,,,,,
player,201912010den,sdg,JameDe00,sacks,0.0,,,,,
player,201912010den,sdg,JameDe00,tackles_combined,4,,,,,
player,201912010den,sdg,JameDe00,tackles_solo,2,,,,,
player,201912010den,sdg,JameDe00,tackles_assists,2,,,,,
player,201912010den,sdg,JameDe00,tackles_loss,1,,,,,
player,201912010den,sdg,JameDe00,qb_hits,0,,,,,
player,201912010den,sdg,JameDe00,fumbles_rec,0,,,,,
player,201912010den,sdg,JameDe00,fumbles_rec_yds,0,,,,,
player,201912010den,sdg,JameDe00,fumbles_rec_td,0,,,,,
player,201912010den,sdg,JameDe00,fumbles_forced,0,,,,,
player,201912010den,sdg,KingDe01,def_int,0,,,,,
player,201912010den,sdg,KingDe01,def_int_yds,0,,,,,
player,201912010den,sdg,KingDe01,def_int_td,0,,,,,
player,201912010den,sdg,KingDe01,def_int_long,0,,,,,
player,201912010den,sdg,KingDe01,pass_defended,0,,,,,
player,201912010den,sdg,KingDe01,sacks,0.0,,,,,
player,201912010den,sdg,KingDe01,tackles_combined,4,,,,,
player,201912010den,sdg,KingDe01,tackles_solo,3,,,,,
player,201912010den,sdg,KingDe01,tackles_assists,1,,,,,
player,201912010den,sdg,KingDe01,tackles_loss,0,,,,,
player,201912010den,sdg,KingDe01,qb_hits,0,,,,,
player,201912010den,sdg,KingDe01,fumbles_rec,0,,,,,
player,201912010den,sdg,KingDe01,fumbles_rec_yds,0,,,,,
player,201912010den,sdg,KingDe01,fumbles_rec_td,0,,,,,
player,201912010den,sdg,KingDe01,fumbles_forced,0,,,,,
player,201912010den,sdg,PhilAd00,def_int,0,,,,,
player,201912010den,sdg,PhilAd00,def_int_yds,0,,,,,
player,201912010den,sdg,PhilAd00,def_int_td,0,,,,,
player,201912010den,sdg,PhilAd00,def_int_long,0,,,,,
player,201912010den,sdg,PhilAd00,pass_defended,0,,,,,
player,201912010den,sdg,PhilAd00,sacks,0.0,,,,,
player,201912010den,sdg,PhilAd00,tackles_combined,4,,,,,
player,201912010den,sdg,PhilAd00,tackles_solo,2,,,,,
player,201912010den,sdg,PhilAd00,tackles_assists,2,,,,,
player,201912010den,sdg,PhilAd00,tackles_loss,0,,,,,
player,201912010den,sdg,PhilAd00,qb_hits,0,,,,,
player,201912010den,sdg,PhilAd00,fumbles_rec,0,,,,,
player,201912010den,sdg,PhilAd00,fumbles_rec_yds,0,,,,,
player,201912010den,sdg,PhilAd00,fumbles_rec_td,0,,,,,
