game,2019,13,20191202,201912020sea,min,"Minnesota Vikings",30,sea,"Seattle Seahawks",37
player,201912020sea,min,MattAl01,rec_long,17,,,,,
player,201912020sea,min,MattAl01,fumbles,0,,,,,
player,201912020sea,min,MattAl01,fumbles_lost,0,,,,,
player,201912020sea,min,TreaLa00,pass_cmp,0,,,,,
player,201912020sea,min,TreaLa00,pass_att,0,,,,,
player,201912020sea,min,TreaLa00,pass_yds,0,,,,,
player,201912020sea,min,TreaLa00,pass_td,0,,,,,
player,201912020sea,min,TreaLa00,pass_int,0,,,,,
player,201912020sea,min,TreaLa00,pass_sacked,0,,,,,
player,201912020sea,min,TreaLa00,pass_sacked_yds,0,,,,,
player,201912020sea,min,TreaLa00,pass_long,0,,,,,
player,201912020sea,min,TreaLa00,pass_rating,,,,,,
player,201912020sea,min,TreaLa00,rush_att,0,,,,,
player,201912020sea,min,TreaLa00,rush_yds,0,,,,,
player,201912020sea,min,TreaLa00,rush_td,0,,,,,
player,201912020sea,min,TreaLa00,rush_long,0,,,,,
player,201912020sea,min,TreaLa00,targets,2,,,,,
player,201912020sea,min,TreaLa00,rec,1,,,,,
player,201912020sea,min,TreaLa00,rec_yds,58,,,,,
player,201912020sea,min,TreaLa00,rec_td,1,,,,,
player,201912020sea,min,TreaLa00,rec_long,58,,,,,
player,201912020sea,min,TreaLa00,fumbles,0,,,,,
player,201912020sea,min,TreaLa00,fumbles_lost,0,,,,,
player,201912020sea,min,RudoKy00,pass_cmp,0,,,,,
player,201912020sea,min,RudoKy00,pass_att,0,,,,,
player,201912020sea,min,RudoKy00,pass_yds,0,,,,,
player,201912020sea,min,RudoKy00,pass_td,0,,,,,
player,201912020sea,min,RudoKy00,pass_int,0,,,,,
player,201912020sea,min,RudoKy00,pass_sacked,0,,,,,
player,201912020sea,min,RudoKy00,pass_sacked_yds,0,,,,,
player,201912020sea,min,RudoKy00,pass_long,0,,,,,
player,201912020sea,min,RudoKy00,pass_rating,,,,,,
player,201912020sea,min,RudoKy00,rush_att,0,,,,,
player,201912020sea,min,RudoKy00,rush_yds,0,,,,,
player,201912020sea,min,RudoKy00,rush_td,0,,,,,
player,201912020sea,min,RudoKy00,rush_long,0,,,,,
player,201912020sea,min,RudoKy00,targets,6,,,,,
player,201912020sea,min,RudoKy00,rec,4,,,,,
player,201912020sea,min,RudoKy00,rec_yds,50,,,,,
player,201912020sea,min,RudoKy00,rec_td,1,,,,,
player,201912020sea,min,RudoKy00,rec_long,19,,,,,
player,201912020sea,min,RudoKy00,fumbles,0,,,,,
player,201912020sea,min,RudoKy00,fumbles_lost,0,,,,,
player,201912020sea,min,HamxC.00,pass_cmp,0,,,,,
player,201912020sea,min,HamxC.00,pass_att,0,,,,,
player,201912020sea,min,HamxC.00,pass_yds,0,,,,,
player,201912020sea,min,HamxC.00,pass_td,0,,,,,
player,201912020sea,min,HamxC.00,pass_int,0,,,,,
player,201912020sea,min,HamxC.00,pass_sacked,0,,,,,
player,201912020sea,min,HamxC.00,pass_sacked_yds,0,,,,,
player,201912020sea,min,HamxC.00,pass_long,0,,,,,
player,201912020sea,min,HamxC.00,pass_rating,,,,,,
player,201912020sea,min,HamxC.00,rush_att,0,,,,,
player,201912020sea,min,HamxC.00,rush_yds,0,,,,,
player,201912020sea,min,HamxC.00,rush_td,0,,,,,
player,201912020sea,min,HamxC.00,rush_long,0,,,,,
player,201912020sea,min,HamxC.00,targets,2,,,,,
player,201912020sea,min,HamxC.00,rec,2,,,,,
player,201912020sea,min,HamxC.00,rec_yds,42,,,,,
player,201912020sea,min,HamxC.00,rec_td,0,,,,,
player,201912020sea,min,HamxC.00,rec_long,36,,,,,
player,201912020sea,min,HamxC.00,fumbles,1,,,,,
player,201912020sea,min,HamxC.00,fumbles_lost,1,,,,,
player,201912020sea,min,ConkTy00,pass_cmp,0,,,,,
player,201912020sea,min,ConkTy00,pass_att,0,,,,,
player,201912020sea,min,ConkTy00,pass_yds,0,,,,,
player,201912020sea,min,ConkTy00,pass_td,0,,,,,
player,201912020sea,min,ConkTy00,pass_int,0,,,,,
player,201912020sea,min,ConkTy00,pass_sacked,0,,,,,
player,201912020sea,min,ConkTy00,pass_sacked_yds,0,,,,,
player,201912020sea,min,ConkTy00,pass_long,0,,,,,
player,201912020sea,min,ConkTy00,pass_rating,,,,,,
player,201912020sea,min,ConkTy00,rush_att,0,,,,,
player,201912020sea,min,ConkTy00,rush_yds,0,,,,,
player,201912020sea,min,ConkTy00,rush_td,0,,,,,
player,201912020sea,min,ConkTy00,rush_long,0,,,,,
player,201912020sea,min,ConkTy00,targets,2,,,,,
player,201912020sea,min,ConkTy00,rec,2,,,,,
player,201912020sea,min,ConkTy00,rec_yds,8,,,,,
player,201912020sea,min,ConkTy00,rec_td,0,,,,,
player,201912020sea,min,ConkTy00,rec_long,5,,,,,
player,201912020sea,min,ConkTy00,fumbles,0,,,,,
player,201912020sea,min,ConkTy00,fumbles_lost,0,,,,,
player,201912020sea,min,SmitIr01,pass_cmp,0,,,,,
player,201912020sea,min,SmitIr01,pass_att,0,,,,,
player,201912020sea,min,SmitIr01,pass_yds,0,,,,,
player,201912020sea,min,SmitIr01,pass_td,0,,,,,
player,201912020sea,min,SmitIr01,pass_int,0,,,,,
player,201912020sea,min,SmitIr01,pass_sacked,0,,,,,
player,201912020sea,min,SmitIr01,pass_sacked_yds,0,,,,,
player,201912020sea,min,SmitIr01,pass_long,0,,,,,
player,201912020sea,min,SmitIr01,pass_rating,,,,,,
player,201912020sea,min,SmitIr01,rush_att,0,,,,,
player,201912020sea,min,SmitIr01,rush_yds,0,,,,,
player,201912020sea,min,SmitIr01,rush_td,0,,,,,
player,201912020sea,min,SmitIr01,rush_long,0,,,,,
player,201912020sea,min,SmitIr01,targets,3,,,,,
player,201912020sea,min,SmitIr01,rec,1,,,,,
player,201912020sea,min,SmitIr01,rec_yds,6,,,,,
player,201912020sea,min,SmitIr01,rec_td,0,,,,,
player,201912020sea,min,SmitIr01,rec_long,6,,,,,
player,201912020sea,min,SmitIr01,fumbles,0,,,,,
player,201912020sea,min,SmitIr01,fumbles_lost,0,,,,,
player,201912020sea,min,JohnOl00,pass_cmp,0,,,,,
player,201912020sea,min,JohnOl00,pass_att,0,,,,,
player,201912020sea,min,JohnOl00,pass_yds,0,,,,,
player,201912020sea,min,JohnOl00,pass_td,0,,,,,
player,201912020sea,min,JohnOl00,pass_int,0,,,,,
player,201912020sea,min,JohnOl00,pass_sacked,0,,,,,
player,201912020sea,min,JohnOl00,pass_sacked_yds,0,,,,,
player,201912020sea,min,JohnOl00,pass_long,0,,,,,
player,201912020sea,min,JohnOl00,pass_rating,,,,,,
player,201912020sea,min,JohnOl00,rush_att,0,,,,,
player,201912020sea,min,JohnOl00,rush_yds,0,,,,,
player,201912020sea,min,JohnOl00,rush_td,0,,,,,
player,201912020sea,min,JohnOl00,rush_long,0,,,,,
player,201912020sea,min,JohnOl00,targets,3,,,,,
player,201912020sea,min,JohnOl00,rec,1,,,,,
player,201912020sea,min,JohnOl00,rec_yds,1,,,,,
player,201912020sea,min,JohnOl00,rec_td,0,,,,,
player,201912020sea,min,JohnOl00,rec_long,1,,,,,
player,201912020sea,min,JohnOl00,fumbles,0,,,,,
player,201912020sea,min,JohnOl00,fumbles_lost,0,,,,,
player,201912020sea,sea,WilsRu00,pass_cmp,21,,,,,
player,201912020sea,sea,WilsRu00,pass_att,31,,,,,
player,201912020sea,sea,WilsRu00,pass_yds,240,,,,,
player,201912020sea,sea,WilsRu00,pass_td,2,,,,,
player,201912020sea,sea,WilsRu00,pass_int,1,,,,,
player,201912020sea,sea,WilsRu00,pass_sacked,2,,,,,
player,201912020sea,sea,WilsRu00,pass_sacked_yds,14,,,,,
player,201912020sea,sea,WilsRu00,pass_long,60,,,,,
player,201912020sea,sea,WilsRu00,pass_rating,98.9,,,,,
player,201912020sea,sea,WilsRu00,rush_att,4,,,,,
player,201912020sea,sea,WilsRu00,rush_yds,13,,,,,
player,201912020sea,sea,WilsRu00,rush_td,0,,,,,
player,201912020sea,sea,WilsRu00,rush_long,7,,,,,
player,201912020sea,sea,WilsRu00,targets,0,,,,,
player,201912020sea,sea,WilsRu00,rec,0,,,,,
player,201912020sea,sea,WilsRu00,rec_yds,0,,,,,
player,201912020sea,sea,WilsRu00,rec_td,0,,,,,
player,201912020sea,sea,WilsRu00,rec_long,0,,,,,
player,201912020sea,sea,WilsRu00,fumbles,0,,,,,
player,201912020sea,sea,WilsRu00,fumbles_lost,0,,,,,
player,201912020sea,sea,CarsCh00,pass_cmp,0,,,,,
player,201912020sea,sea,CarsCh00,pass_att,0,,,,,
player,201912020sea,sea,CarsCh00,pass_yds,0,,,,,
player,201912020sea,sea,CarsCh00,pass_td,0,,,,,
player,201912020sea,sea,CarsCh00,pass_int,0,,,,,
player,201912020sea,sea,CarsCh00,pass_sacked,0,,,,,
player,201912020sea,sea,CarsCh00,pass_sacked_yds,0,,,,,
player,201912020sea,sea,CarsCh00,pass_long,0,,,,,
player,201912020sea,sea,CarsCh00,pass_rating,,,,,,
player,201912020sea,sea,CarsCh00,rush_att,23,,,,,
player,201912020sea,sea,CarsCh00,rush_yds,102,,,,,
player,201912020sea,sea,CarsCh00,rush_td,1,,,,,
player,201912020sea,sea,CarsCh00,rush_long,25,,,,,
player,201912020sea,sea,CarsCh00,targets,2,,,,,
player,201912020sea,sea,CarsCh00,rec,1,,,,,
player,201912020sea,sea,CarsCh00,rec_yds,7,,,,,
player,201912020sea,sea,CarsCh00,rec_td,0,,,,,
player,201912020sea,sea,CarsCh00,rec_long,7,,,,,
player,201912020sea,sea,CarsCh00,fumbles,0,,,,,
player,201912020sea,sea,CarsCh00,fumbles_lost,0,,,,,
player,201912020sea,sea,PennRa00,pass_cmp,0,,,,,
player,201912020sea,sea,PennRa00,pass_att,0,,,,,
player,201912020sea,sea,PennRa00,pass_yds,0,,,,,
player,201912020sea,sea,PennRa00,pass_td,0,,,,,
player,201912020sea,sea,PennRa00,pass_int,0,,,,,
player,201912020sea,sea,PennRa00,pass_sacked,0,,,,,
player,201912020sea,sea,PennRa00,pass_sacked_yds,0,,,,,
player,201912020sea,sea,PennRa00,pass_long,0,,,,,
player,201912020sea,sea,PennRa00,pass_rating,,,,,,
player,201912020sea,sea,PennRa00,rush_att,15,,,,,
player,201912020sea,sea,PennRa00,rush_yds,74,,,,,
player,201912020sea,sea,PennRa00,rush_td,1,,,,,
player,201912020sea,sea,PennRa00,rush_long,13,,,,,
player,201912020sea,sea,PennRa00,targets,5,,,,,
player,201912020sea,sea,PennRa00,rec,4,,,,,
player,201912020sea,sea,PennRa00,rec_yds,33,,,,,
player,201912020sea,sea,PennRa00,rec_td,1,,,,,
player,201912020sea,sea,PennRa00,rec_long,13,,,,,
player,201912020sea,sea,PennRa00,fumbles,0,,,,,
player,201912020sea,sea,PennRa00,fumbles_lost,0,,,,,
player,201912020sea,sea,HomeTr00,pass_cmp,0,,,,,
player,201912020sea,sea,HomeTr00,pass_att,0,,,,,
player,201912020sea,sea,HomeTr00,pass_yds,0,,,,,
player,201912020sea,sea,HomeTr00,pass_td,0,,,,,
player,201912020sea,sea,HomeTr00,pass_int,0,,,,,
player,201912020sea,sea,HomeTr00,pass_sacked,0,,,,,
player,201912020sea,sea,HomeTr00,pass_sacked_yds,0,,,,,
player,201912020sea,sea,HomeTr00,pass_long,0,,,,,
player,201912020sea,sea,HomeTr00,pass_rating,,,,,,
player,201912020sea,sea,HomeTr00,rush_att,1,,,,,
player,201912020sea,sea,HomeTr00,rush_yds,29,,,,,
player,201912020sea,sea,HomeTr00,rush_td,0,,,,,
player,201912020sea,sea,HomeTr00,rush_long,29,,,,,
player,201912020sea,sea,HomeTr00,targets,0,,,,,
player,201912020sea,sea,HomeTr00,rec,0,,,,,
player,201912020sea,sea,HomeTr00,rec_yds,0,,,,,
player,201912020sea,sea,HomeTr00,rec_td,0,,,,,
player,201912020sea,sea,HomeTr00,rec_long,0,,,,,
player,201912020sea,sea,HomeTr00,fumbles,0,,,,,
player,201912020sea,sea,HomeTr00,fumbles_lost,0,,,,,
player,201912020sea,sea,MetcDK00,pass_cmp,0,,,,,
player,201912020sea,sea,MetcDK00,pass_att,0,,,,,
player,201912020sea,sea,MetcDK00,pass_yds,0,,,,,
player,201912020sea,sea,MetcDK00,pass_td,0,,,,,
player,201912020sea,sea,MetcDK00,pass_int,0,,,,,
player,201912020sea,sea,MetcDK00,pass_sacked,0,,,,,
player,201912020sea,sea,MetcDK00,pass_sacked_yds,0,,,,,
player,201912020sea,sea,MetcDK00,pass_long,0,,,,,
player,201912020sea,sea,MetcDK00,pass_rating,,,,,,
player,201912020sea,sea,MetcDK00,rush_att,0,,,,,
player,201912020sea,sea,MetcDK00,rush_yds,0,,,,,
player,201912020sea,sea,MetcDK00,rush_td,0,,,,,
player,201912020sea,sea,MetcDK00,rush_long,0,,,,,
player,201912020sea,sea,MetcDK00,targets,7,,,,,
player,201912020sea,sea,MetcDK00,rec,6,,,,,
player,201912020sea,sea,MetcDK00,rec_yds,75,,,,,
player,201912020sea,sea,MetcDK00,rec_td,0,,,,,
player,201912020sea,sea,MetcDK00,rec_long,20,,,,,
player,201912020sea,sea,MetcDK00,fumbles,1,,,,,
player,201912020sea,sea,MetcDK00,fumbles_lost,1,,,,,
player,201912020sea,sea,MoorDa03,pass_cmp,0,,,,,
player,201912020sea,sea,MoorDa03,pass_att,0,,,,,
player,201912020sea,sea,MoorDa03,pass_yds,0,,,,,
player,201912020sea,sea,MoorDa03,pass_td,0,,,,,
player,201912020sea,sea,MoorDa03,pass_int,0,,,,,
player,201912020sea,sea,MoorDa03,pass_sacked,0,,,,,
player,201912020sea,sea,MoorDa03,pass_sacked_yds,0,,,,,
player,201912020sea,sea,MoorDa03,pass_long,0,,,,,
player,201912020sea,sea,MoorDa03,pass_rating,,,,,,
player,201912020sea,sea,MoorDa03,rush_att,0,,,,,
player,201912020sea,sea,MoorDa03,rush_yds,0,,,,,
player,201912020sea,sea,MoorDa03,rush_td,0,,,,,
player,201912020sea,sea,MoorDa03,rush_long,0,,,,,
player,201912020sea,sea,MoorDa03,targets,4,,,,,
player,201912020sea,sea,MoorDa03,rec,2,,,,,
player,201912020sea,sea,MoorDa03,rec_yds,65,,,,,
player,201912020sea,sea,MoorDa03,rec_td,1,,,,,
player,201912020sea,sea,MoorDa03,rec_long,60,,,,,
player,201912020sea,sea,MoorDa03,fumbles,0,,,,,
player,201912020sea,sea,MoorDa03,fumbles_lost,0,,,,,
player,201912020sea,sea,HollJa03,pass_cmp,0,,,,,
player,201912020sea,sea,HollJa03,pass_att,0,,,,,
player,201912020sea,sea,HollJa03,pass_yds,0,,,,,
player,201912020sea,sea,HollJa03,pass_td,0,,,,,
player,201912020sea,sea,HollJa03,pass_int,0,,,,,
player,201912020sea,sea,HollJa03,pass_sacked,0,,,,,
player,201912020sea,sea,HollJa03,pass_sacked_yds,0,,,,,
player,201912020sea,sea,HollJa03,pass_long,0,,,,,
player,201912020sea,sea,HollJa03,pass_rating,,,,,,
player,201912020sea,sea,HollJa03,rush_att,0,,,,,
player,201912020sea,sea,HollJa03,rush_yds,0,,,,,
player,201912020sea,sea,HollJa03,rush_td,0,,,,,
player,201912020sea,sea,HollJa03,rush_long,0,,,,,
player,201912020sea,sea,HollJa03,targets,8,,,,,
player,201912020sea,sea,HollJa03,rec,6,,,,,
player,201912020sea,sea,HollJa03,rec_yds,44,,,,,
player,201912020sea,sea,HollJa03,rec_td,0,,,,,
player,201912020sea,sea,HollJa03,rec_long,16,,,,,
player,201912020sea,sea,HollJa03,fumbles,0,,,,,
player,201912020sea,sea,HollJa03,fumbles_lost,0,,,,,
player,201912020sea,sea,GordJo02,pass_cmp,0,,,,,
player,201912020sea,sea,GordJo02,pass_att,0,,,,,
player,201912020sea,sea,GordJo02,pass_yds,0,,,,,
player,201912020sea,sea,GordJo02,pass_td,0,,,,,
player,201912020sea,sea,GordJo02,pass_int,0,,,,,
player,201912020sea,sea,GordJo02,pass_sacked,0,,,,,
player,201912020sea,sea,GordJo02,pass_sacked_yds,0,,,,,
player,201912020sea,sea,GordJo02,pass_long,0,,,,,
player,201912020sea,sea,GordJo02,pass_rating,,,,,,
player,201912020sea,sea,GordJo02,rush_att,0,,,,,
player,201912020sea,sea,GordJo02,rush_yds,0,,,,,
player,201912020sea,sea,GordJo02,rush_td,0,,,,,
player,201912020sea,sea,GordJo02,rush_long,0,,,,,
player,201912020sea,sea,GordJo02,targets,1,,,,,
player,201912020sea,sea,GordJo02,rec,1,,,,,
player,201912020sea,sea,GordJo02,rec_yds,10,,,,,
player,201912020sea,sea,GordJo02,rec_td,0,,,,,
player,201912020sea,sea,GordJo02,rec_long,10,,,,,
player,201912020sea,sea,GordJo02,fumbles,0,,,,,
player,201912020sea,sea,GordJo02,fumbles_lost,0,,,,,
player,201912020sea,sea,BrowJa03,pass_cmp,0,,,,,
player,201912020sea,sea,BrowJa03,pass_att,0,,,,,
player,201912020sea,sea,BrowJa03,pass_yds,0,,,,,
player,201912020sea,sea,BrowJa03,pass_td,0,,,,,
player,201912020sea,sea,BrowJa03,pass_int,0,,,,,
player,201912020sea,sea,BrowJa03,pass_sacked,0,,,,,
player,201912020sea,sea,BrowJa03,pass_sacked_yds,0,,,,,
player,201912020sea,sea,BrowJa03,pass_long,0,,,,,
player,201912020sea,sea,BrowJa03,pass_rating,,,,,,
player,201912020sea,sea,BrowJa03,rush_att,0,,,,,
player,201912020sea,sea,BrowJa03,rush_yds,0,,,,,
player,201912020sea,sea,BrowJa03,rush_td,0,,,,,
player,201912020sea,sea,BrowJa03,rush_long,0,,,,,
player,201912020sea,sea,BrowJa03,targets,1,,,,,
player,201912020sea,sea,BrowJa03,rec,1,,,,,
player,201912020sea,sea,BrowJa03,rec_yds,6,,,,,
player,201912020sea,sea,BrowJa03,rec_td,0,,,,,
player,201912020sea,sea,BrowJa03,rec_long,6,,,,,
player,201912020sea,sea,BrowJa03,fumbles,0,,,,,
player,201912020sea,sea,BrowJa03,fumbles_lost,0,,,,,
player,201912020sea,sea,LockTy00,pass_cmp,0,,,,,
player,201912020sea,sea,LockTy00,pass_att,0,,,,,
player,201912020sea,sea,LockTy00,pass_yds,0,,,,,
player,201912020sea,sea,LockTy00,pass_td,0,,,,,
player,201912020sea,sea,LockTy00,pass_int,0,,,,,
player,201912020sea,sea,LockTy00,pass_sacked,0,,,,,
player,201912020sea,sea,LockTy00,pass_sacked_yds,0,,,,,
player,201912020sea,sea,LockTy00,pass_long,0,,,,,
player,201912020sea,sea,LockTy00,pass_rating,,,,,,
player,201912020sea,sea,LockTy00,rush_att,0,,,,,
player,201912020sea,sea,LockTy00,rush_yds,0,,,,,
player,201912020sea,sea,LockTy00,rush_td,0,,,,,
player,201912020sea,sea,LockTy00,rush_long,0,,,,,
player,201912020sea,sea,LockTy00,targets,3,,,,,
player,201912020sea,sea,LockTy00,rec,0,,,,,
player,201912020sea,sea,LockTy00,rec_yds,0,,,,,
player,201912020sea,sea,LockTy00,rec_td,0,,,,,
player,201912020sea,sea,LockTy00,rec_long,0,,,,,
player,201912020sea,sea,LockTy00,fumbles,0,,,,,
player,201912020sea,sea,LockTy00,fumbles_lost,0,,,,,
player,201912020sea,min,HarrAn01,def_int,1,,,,,
player,201912020sea,min,HarrAn01,def_int_yds,20,,,,,
player,201912020sea,min,HarrAn01,def_int_td,1,,,,,
player,201912020sea,min,HarrAn01,def_int_long,20,,,,,
player,201912020sea,min,HarrAn01,pass_defended,1,,,,,
player,201912020sea,min,HarrAn01,sacks,0.0,,,,,
player,201912020sea,min,HarrAn01,tackles_combined,7,,,,,
player,201912020sea,min,HarrAn01,tackles_solo,2,,,,,
player,201912020sea,min,HarrAn01,tackles_assists,5,,,,,
player,201912020sea,min,HarrAn01,tackles_loss,0,,,,,
player,201912020sea,min,HarrAn01,qb_hits,0,,,,,
player,201912020sea,min,HarrAn01,fumbles_rec,0,,,,,
player,201912020sea,min,HarrAn01,fumbles_rec_yds,0,,,,,
player,201912020sea,min,HarrAn01,fumbles_rec_td,0,,,,,
player,201912020sea,min,HarrAn01,fumbles_forced,0,,,,,
player,201912020sea,min,HuntDa01,def_int,0,,,,,
player,201912020sea,min,HuntDa01,def_int_yds,0,,,,,
player,201912020sea,min,HuntDa01,def_int_td,0,,,,,
player,201912020sea,min,HuntDa01,def_int_long,0,,,,,
player,201912020sea,min,HuntDa01,pass_defended,0,,,,,
player,201912020sea,min,HuntDa01,sacks,1.0,,,,,
player,201912020sea,min,HuntDa01,tackles_combined,5,,,,,
player,201912020sea,min,HuntDa01,tackles_solo,2,,,,,
player,201912020sea,min,HuntDa01,tackles_assists,3,,,,,
player,201912020sea,min,HuntDa01,tackles_loss,1,,,,,
player,201912020sea,min,HuntDa01,qb_hits,1,,,,,
player,201912020sea,min,HuntDa01,fumbles_rec,0,,,,,
player,201912020sea,min,HuntDa01,fumbles_rec_yds,0,,,,,
player,201912020sea,min,HuntDa01,fumbles_rec_td,0,,,,,
player,201912020sea,min,HuntDa01,fumbles_forced,0,,,,,
player,201912020sea,min,OdenIf00,def_int,0,,,,,
player,201912020sea,min,OdenIf00,def_int_yds,0,,,,,
player,201912020sea,min,OdenIf00,def_int_td,0,,,,,
player,201912020sea,min,OdenIf00,def_int_long,0,,,,,
player,201912020sea,min,OdenIf00,pass_defended,0,,,,,
player,201912020sea,min,OdenIf00,sacks,1.0,,,,,
player,201912020sea,min,OdenIf00,tackles_combined,2,,,,,
player,201912020sea,min,OdenIf00,tackles_solo,1,,,,,
player,201912020sea,min,OdenIf00,tackles_assists,1,,,,,
player,201912020sea,min,OdenIf00,tackles_loss,1,,,,,
player,201912020sea,min,OdenIf00,qb_hits,1,,,,,
player,201912020sea,min,OdenIf00,fumbles_rec,0,,,,,
