game,2019,17,20191229,201912290htx,oti,"Tennessee Titans",35,htx,"Houston Texans",14
player,201912290htx,oti,MariMa01,pass_int,0,,,,,
player,201912290htx,oti,MariMa01,pass_sacked,0,,,,,
player,201912290htx,oti,MariMa01,pass_sacked_yds,0,,,,,
player,201912290htx,oti,MariMa01,pass_long,24,,,,,
player,201912290htx,oti,MariMa01,pass_rating,118.7,,,,,
player,201912290htx,oti,MariMa01,rush_att,0,,,,,
player,201912290htx,oti,MariMa01,rush_yds,0,,,,,
player,201912290htx,oti,MariMa01,rush_td,0,,,,,
player,201912290htx,oti,MariMa01,rush_long,0,,,,,
player,201912290htx,oti,MariMa01,targets,0,,,,,
player,201912290htx,oti,MariMa01,rec,0,,,,,
player,201912290htx,oti,MariMa01,rec_yds,0,,,,,
player,201912290htx,oti,MariMa01,rec_td,0,,,,,
player,201912290htx,oti,MariMa01,rec_long,0,,,,,
player,201912290htx,oti,MariMa01,fumbles,0,,,,,
player,201912290htx,oti,MariMa01,fumbles_lost,0,,,,,
player,201912290htx,oti,HenrDe00,pass_cmp,0,,,,,
player,201912290htx,oti,HenrDe00,pass_att,0,,,,,
player,201912290htx,oti,HenrDe00,pass_yds,0,,,,,
player,201912290htx,oti,HenrDe00,pass_td,0,,,,,
player,201912290htx,oti,HenrDe00,pass_int,0,,,,,
player,201912290htx,oti,HenrDe00,pass_sacked,0,,,,,
player,201912290htx,oti,HenrDe00,pass_sacked_yds,0,,,,,
player,201912290htx,oti,HenrDe00,pass_long,0,,,,,
player,201912290htx,oti,HenrDe00,pass_rating,,,,,,
player,201912290htx,oti,HenrDe00,rush_att,32,,,,,
player,201912290htx,oti,HenrDe00,rush_yds,211,,,,,
player,201912290htx,oti,HenrDe00,rush_td,3,,,,,
player,201912290htx,oti,HenrDe00,rush_long,53,,,,,
player,201912290htx,oti,HenrDe00,targets,0,,,,,
player,201912290htx,oti,HenrDe00,rec,0,,,,,
player,201912290htx,oti,HenrDe00,rec_yds,0,,,,,
player,201912290htx,oti,HenrDe00,rec_td,0,,,,,
player,201912290htx,oti,HenrDe00,rec_long,0,,,,,
player,201912290htx,oti,HenrDe00,fumbles,0,,,,,
player,201912290htx,oti,HenrDe00,fumbles_lost,0,,,,,
player,201912290htx,oti,SmitJo01,pass_cmp,0,,,,,
player,201912290htx,oti,SmitJo01,pass_att,0,,,,,
player,201912290htx,oti,SmitJo01,pass_yds,0,,,,,
player,201912290htx,oti,SmitJo01,pass_td,0,,,,,
player,201912290htx,oti,SmitJo01,pass_int,0,,,,,
player,201912290htx,oti,SmitJo01,pass_sacked,0,,,,,
player,201912290htx,oti,SmitJo01,pass_sacked_yds,0,,,,,
player,201912290htx,oti,SmitJo01,pass_long,0,,,,,
player,201912290htx,oti,SmitJo01,pass_rating,,,,,,
player,201912290htx,oti,SmitJo01,rush_att,1,,,,,
player,201912290htx,oti,SmitJo01,rush_yds,7,,,,,
player,201912290htx,oti,SmitJo01,rush_td,0,,,,,
player,201912290htx,oti,SmitJo01,rush_long,7,,,,,
player,201912290htx,oti,SmitJo01,targets,0,,,,,
player,201912290htx,oti,SmitJo01,rec,0,,,,,
player,201912290htx,oti,SmitJo01,rec_yds,0,,,,,
player,201912290htx,oti,SmitJo01,rec_td,0,,,,,
player,201912290htx,oti,SmitJo01,rec_long,0,,,,,
player,201912290htx,oti,SmitJo01,fumbles,0,,,,,
player,201912290htx,oti,SmitJo01,fumbles_lost,0,,,,,
player,201912290htx,oti,LewiDi00,pass_cmp,0,,,,,
player,201912290htx,oti,LewiDi00,pass_att,0,,,,,
player,201912290htx,oti,LewiDi00,pass_yds,0,,,,,
player,201912290htx,oti,LewiDi00,pass_td,0,,,,,
player,201912290htx,oti,LewiDi00,pass_int,0,,,,,
player,201912290htx,oti,LewiDi00,pass_sacked,0,,,,,
player,201912290htx,oti,LewiDi00,pass_sacked_yds,0,,,,,
player,201912290htx,oti,LewiDi00,pass_long,0,,,,,
player,201912290htx,oti,LewiDi00,pass_rating,,,,,,
player,201912290htx,oti,LewiDi00,rush_att,1,,,,,
player,201912290htx,oti,LewiDi00,rush_yds,7,,,,,
player,201912290htx,oti,LewiDi00,rush_td,0,,,,,
player,201912290htx,oti,LewiDi00,rush_long,7,,,,,
player,201912290htx,oti,LewiDi00,targets,0,,,,,
player,201912290htx,oti,LewiDi00,rec,0,,,,,
player,201912290htx,oti,LewiDi00,rec_yds,0,,,,,
player,201912290htx,oti,LewiDi00,rec_td,0,,,,,
player,201912290htx,oti,LewiDi00,rec_long,0,,,,,
player,201912290htx,oti,LewiDi00,fumbles,0,,,,,
player,201912290htx,oti,LewiDi00,fumbles_lost,0,,,,,
player,201912290htx,oti,BrowAJ00,pass_cmp,0,,,,,
player,201912290htx,oti,BrowAJ00,pass_att,0,,,,,
player,201912290htx,oti,BrowAJ00,pass_yds,0,,,,,
player,201912290htx,oti,BrowAJ00,pass_td,0,,,,,
player,201912290htx,oti,BrowAJ00,pass_int,0,,,,,
player,201912290htx,oti,BrowAJ00,pass_sacked,0,,,,,
player,201912290htx,oti,BrowAJ00,pass_sacked_yds,0,,,,,
player,201912290htx,oti,BrowAJ00,pass_long,0,,,,,
player,201912290htx,oti,BrowAJ00,pass_rating,,,,,,
player,201912290htx,oti,BrowAJ00,rush_att,0,,,,,
player,201912290htx,oti,BrowAJ00,rush_yds,0,,,,,
player,201912290htx,oti,BrowAJ00,rush_td,0,,,,,
player,201912290htx,oti,BrowAJ00,rush_long,0,,,,,
player,201912290htx,oti,BrowAJ00,targets,8,,,,,
player,201912290htx,oti,BrowAJ00,rec,4,,,,,
player,201912290htx,oti,BrowAJ00,rec_yds,124,,,,,
player,201912290htx,oti,BrowAJ00,rec_td,1,,,,,
player,201912290htx,oti,BrowAJ00,rec_long,51,,,,,
player,201912290htx,oti,BrowAJ00,fumbles,0,,,,,
player,201912290htx,oti,BrowAJ00,fumbles_lost,0,,,,,
player,201912290htx,oti,DaviCo03,pass_cmp,0,,,,,
player,201912290htx,oti,DaviCo03,pass_att,0,,,,,
player,201912290htx,oti,DaviCo03,pass_yds,0,,,,,
player,201912290htx,oti,DaviCo03,pass_td,0,,,,,
player,201912290htx,oti,DaviCo03,pass_int,0,,,,,
player,201912290htx,oti,DaviCo03,pass_sacked,0,,,,,
player,201912290htx,oti,DaviCo03,pass_sacked_yds,0,,,,,
player,201912290htx,oti,DaviCo03,pass_long,0,,,,,
player,201912290htx,oti,DaviCo03,pass_rating,,,,,,
player,201912290htx,oti,DaviCo03,rush_att,0,,,,,
player,201912290htx,oti,DaviCo03,rush_yds,0,,,,,
player,201912290htx,oti,DaviCo03,rush_td,0,,,,,
player,201912290htx,oti,DaviCo03,rush_long,0,,,,,
player,201912290htx,oti,DaviCo03,targets,5,,,,,
player,201912290htx,oti,DaviCo03,rec,4,,,,,
player,201912290htx,oti,DaviCo03,rec_yds,44,,,,,
player,201912290htx,oti,DaviCo03,rec_td,0,,,,,
player,201912290htx,oti,DaviCo03,rec_long,16,,,,,
player,201912290htx,oti,DaviCo03,fumbles,0,,,,,
player,201912290htx,oti,DaviCo03,fumbles_lost,0,,,,,
player,201912290htx,oti,DaviRa01,pass_cmp,0,,,,,
player,201912290htx,oti,DaviRa01,pass_att,0,,,,,
player,201912290htx,oti,DaviRa01,pass_yds,0,,,,,
player,201912290htx,oti,DaviRa01,pass_td,0,,,,,
player,201912290htx,oti,DaviRa01,pass_int,0,,,,,
player,201912290htx,oti,DaviRa01,pass_sacked,0,,,,,
player,201912290htx,oti,DaviRa01,pass_sacked_yds,0,,,,,
player,201912290htx,oti,DaviRa01,pass_long,0,,,,,
player,201912290htx,oti,DaviRa01,pass_rating,,,,,,
player,201912290htx,oti,DaviRa01,rush_att,0,,,,,
player,201912290htx,oti,DaviRa01,rush_yds,0,,,,,
player,201912290htx,oti,DaviRa01,rush_td,0,,,,,
player,201912290htx,oti,DaviRa01,rush_long,0,,,,,
player,201912290htx,oti,DaviRa01,targets,1,,,,,
player,201912290htx,oti,DaviRa01,rec,1,,,,,
player,201912290htx,oti,DaviRa01,rec_yds,16,,,,,
player,201912290htx,oti,DaviRa01,rec_td,0,,,,,
player,201912290htx,oti,DaviRa01,rec_long,16,,,,,
player,201912290htx,oti,DaviRa01,fumbles,0,,,,,
player,201912290htx,oti,DaviRa01,fumbles_lost,0,,,,,
player,201912290htx,oti,SharTa00,pass_cmp,0,,,,,
player,201912290htx,oti,SharTa00,pass_att,0,,,,,
player,201912290htx,oti,SharTa00,pass_yds,0,,,,,
player,201912290htx,oti,SharTa00,pass_td,0,,,,,
player,201912290htx,oti,SharTa00,pass_int,0,,,,,
player,201912290htx,oti,SharTa00,pass_sacked,0,,,,,
player,201912290htx,oti,SharTa00,pass_sacked_yds,0,,,,,
player,201912290htx,oti,SharTa00,pass_long,0,,,,,
player,201912290htx,oti,SharTa00,pass_rating,,,,,,
player,201912290htx,oti,SharTa00,rush_att,0,,,,,
player,201912290htx,oti,SharTa00,rush_yds,0,,,,,
player,201912290htx,oti,SharTa00,rush_td,0,,,,,
player,201912290htx,oti,SharTa00,rush_long,0,,,,,
player,201912290htx,oti,SharTa00,targets,2,,,,,
player,201912290htx,oti,SharTa00,rec,1,,,,,
player,201912290htx,oti,SharTa00,rec_yds,13,,,,,
player,201912290htx,oti,SharTa00,rec_td,0,,,,,
player,201912290htx,oti,SharTa00,rec_long,13,,,,,
player,201912290htx,oti,SharTa00,fumbles,0,,,,,
player,201912290htx,oti,SharTa00,fumbles_lost,0,,,,,
player,201912290htx,oti,PruiMy00,pass_cmp,0,,,,,
player,201912290htx,oti,PruiMy00,pass_att,0,,,,,
player,201912290htx,oti,PruiMy00,pass_yds,0,,,,,
player,201912290htx,oti,PruiMy00,pass_td,0,,,,,
player,201912290htx,oti,PruiMy00,pass_int,0,,,,,
player,201912290htx,oti,PruiMy00,pass_sacked,0,,,,,
player,201912290htx,oti,PruiMy00,pass_sacked_yds,0,,,,,
player,201912290htx,oti,PruiMy00,pass_long,0,,,,,
player,201912290htx,oti,PruiMy00,pass_rating,,,,,,
player,201912290htx,oti,PruiMy00,rush_att,0,,,,,
player,201912290htx,oti,PruiMy00,rush_yds,0,,,,,
player,201912290htx,oti,PruiMy00,rush_td,0,,,,,
player,201912290htx,oti,PruiMy00,rush_long,0,,,,,
player,201912290htx,oti,PruiMy00,targets,2,,,,,
player,201912290htx,oti,PruiMy00,rec,2,,,,,
player,201912290htx,oti,PruiMy00,rec_yds,13,,,,,
player,201912290htx,oti,PruiMy00,rec_td,1,,,,,
player,201912290htx,oti,PruiMy00,rec_long,12,,,,,
player,201912290htx,oti,PruiMy00,fumbles,0,,,,,
player,201912290htx,oti,PruiMy00,fumbles_lost,0,,,,,
player,201912290htx,oti,BlasKh00,pass_cmp,0,,,,,
player,201912290htx,oti,BlasKh00,pass_att,0,,,,,
player,201912290htx,oti,BlasKh00,pass_yds,0,,,,,
player,201912290htx,oti,BlasKh00,pass_td,0,,,,,
player,201912290htx,oti,BlasKh00,pass_int,0,,,,,
player,201912290htx,oti,BlasKh00,pass_sacked,0,,,,,
player,201912290htx,oti,BlasKh00,pass_sacked_yds,0,,,,,
player,201912290htx,oti,BlasKh00,pass_long,0,,,,,
player,201912290htx,oti,BlasKh00,pass_rating,,,,,,
player,201912290htx,oti,BlasKh00,rush_att,0,,,,,
player,201912290htx,oti,BlasKh00,rush_yds,0,,,,,
player,201912290htx,oti,BlasKh00,rush_td,0,,,,,
player,201912290htx,oti,BlasKh00,rush_long,0,,,,,
player,201912290htx,oti,BlasKh00,targets,1,,,,,
player,201912290htx,oti,BlasKh00,rec,1,,,,,
player,201912290htx,oti,BlasKh00,rec_yds,7,,,,,
player,201912290htx,oti,BlasKh00,rec_td,0,,,,,
player,201912290htx,oti,BlasKh00,rec_long,7,,,,,
player,201912290htx,oti,BlasKh00,fumbles,0,,,,,
player,201912290htx,oti,BlasKh00,fumbles_lost,0,,,,,
player,201912290htx,oti,FirkAn00,pass_cmp,0,,,,,
player,201912290htx,oti,FirkAn00,pass_att,0,,,,,
player,201912290htx,oti,FirkAn00,pass_yds,0,,,,,
player,201912290htx,oti,FirkAn00,pass_td,0,,,,,
player,201912290htx,oti,FirkAn00,pass_int,0,,,,,
player,201912290htx,oti,FirkAn00,pass_sacked,0,,,,,
player,201912290htx,oti,FirkAn00,pass_sacked_yds,0,,,,,
player,201912290htx,oti,FirkAn00,pass_long,0,,,,,
player,201912290htx,oti,FirkAn00,pass_rating,,,,,,
player,201912290htx,oti,FirkAn00,rush_att,0,,,,,
player,201912290htx,oti,FirkAn00,rush_yds,0,,,,,
player,201912290htx,oti,FirkAn00,rush_td,0,,,,,
player,201912290htx,oti,FirkAn00,rush_long,0,,,,,
player,201912290htx,oti,FirkAn00,targets,2,,,,,
player,201912290htx,oti,FirkAn00,rec,1,,,,,
player,201912290htx,oti,FirkAn00,rec_yds,5,,,,,
player,201912290htx,oti,FirkAn00,rec_td,0,,,,,
player,201912290htx,oti,FirkAn00,rec_long,5,,,,,
player,201912290htx,oti,FirkAn00,fumbles,0,,,,,
player,201912290htx,oti,FirkAn00,fumbles_lost,0,,,,,
player,201912290htx,htx,McCaA.00,pass_cmp,21,,,,,
player,201912290htx,htx,McCaA.00,pass_att,36,,,,,
player,201912290htx,htx,McCaA.00,pass_yds,225,,,,,
player,201912290htx,htx,McCaA.00,pass_td,0,,,,,
player,201912290htx,htx,McCaA.00,pass_int,1,,,,,
player,201912290htx,htx,McCaA.00,pass_sacked,4,,,,,
player,201912290htx,htx,McCaA.00,pass_sacked_yds,33,,,,,
player,201912290htx,htx,McCaA.00,pass_long,21,,,,,
player,201912290htx,htx,McCaA.00,pass_rating,65.2,,,,,
player,201912290htx,htx,McCaA.00,rush_att,5,,,,,
player,201912290htx,htx,McCaA.00,rush_yds,39,,,,,
player,201912290htx,htx,McCaA.00,rush_td,1,,,,,
player,201912290htx,htx,McCaA.00,rush_long,18,,,,,
player,201912290htx,htx,McCaA.00,targets,0,,,,,
player,201912290htx,htx,McCaA.00,rec,0,,,,,
player,201912290htx,htx,McCaA.00,rec_yds,0,,,,,
player,201912290htx,htx,McCaA.00,rec_td,0,,,,,
player,201912290htx,htx,McCaA.00,rec_long,0,,,,,
player,201912290htx,htx,McCaA.00,fumbles,0,,,,,
player,201912290htx,htx,McCaA.00,fumbles_lost,0,,,,,
player,201912290htx,htx,JoneTa00,pass_cmp,0,,,,,
player,201912290htx,htx,JoneTa00,pass_att,0,,,,,
player,201912290htx,htx,JoneTa00,pass_yds,0,,,,,
player,201912290htx,htx,JoneTa00,pass_td,0,,,,,
player,201912290htx,htx,JoneTa00,pass_int,0,,,,,
player,201912290htx,htx,JoneTa00,pass_sacked,0,,,,,
player,201912290htx,htx,JoneTa00,pass_sacked_yds,0,,,,,
player,201912290htx,htx,JoneTa00,pass_long,0,,,,,
player,201912290htx,htx,JoneTa00,pass_rating,,,,,,
player,201912290htx,htx,JoneTa00,rush_att,9,,,,,
player,201912290htx,htx,JoneTa00,rush_yds,40,,,,,
player,201912290htx,htx,JoneTa00,rush_td,0,,,,,
player,201912290htx,htx,JoneTa00,rush_long,11,,,,,
player,201912290htx,htx,JoneTa00,targets,1,,,,,
player,201912290htx,htx,JoneTa00,rec,1,,,,,
player,201912290htx,htx,JoneTa00,rec_yds,9,,,,,
player,201912290htx,htx,JoneTa00,rec_td,0,,,,,
player,201912290htx,htx,JoneTa00,rec_long,9,,,,,
player,201912290htx,htx,JoneTa00,fumbles,0,,,,,
player,201912290htx,htx,JoneTa00,fumbles_lost,0,,,,,
player,201912290htx,htx,HydeCa00,pass_cmp,0,,,,,
player,201912290htx,htx,HydeCa00,pass_att,0,,,,,
player,201912290htx,htx,HydeCa00,pass_yds,0,,,,,
player,201912290htx,htx,HydeCa00,pass_td,0,,,,,
player,201912290htx,htx,HydeCa00,pass_int,0,,,,,
player,201912290htx,htx,HydeCa00,pass_sacked,0,,,,,
player,201912290htx,htx,HydeCa00,pass_sacked_yds,0,,,,,
player,201912290htx,htx,HydeCa00,pass_long,0,,,,,
player,201912290htx,htx,HydeCa00,pass_rating,,,,,,
player,201912290htx,htx,HydeCa00,rush_att,4,,,,,
player,201912290htx,htx,HydeCa00,rush_yds,13,,,,,
player,201912290htx,htx,HydeCa00,rush_td,0,,,,,
player,201912290htx,htx,HydeCa00,rush_long,7,,,,,
player,201912290htx,htx,HydeCa00,targets,0,,,,,
player,201912290htx,htx,HydeCa00,rec,0,,,,,
player,201912290htx,htx,HydeCa00,rec_yds,0,,,,,
player,201912290htx,htx,HydeCa00,rec_td,0,,,,,
player,201912290htx,htx,HydeCa00,rec_long,0,,,,,
player,201912290htx,htx,HydeCa00,fumbles,0,,,,,
player,201912290htx,htx,HydeCa00,fumbles_lost,0,,,,,
player,201912290htx,htx,JohnDu00,pass_cmp,0,,,,,
player,201912290htx,htx,JohnDu00,pass_att,0,,,,,
player,201912290htx,htx,JohnDu00,pass_yds,0,,,,,
player,201912290htx,htx,JohnDu00,pass_td,0,,,,,
player,201912290htx,htx,JohnDu00,pass_int,0,,,,,
player,201912290htx,htx,JohnDu00,pass_sacked,0,,,,,
player,201912290htx,htx,JohnDu00,pass_sacked_yds,0,,,,,
player,201912290htx,htx,JohnDu00,pass_long,0,,,,,
player,201912290htx,htx,JohnDu00,pass_rating,,,,,,
player,201912290htx,htx,JohnDu00,rush_att,4,,,,,
player,201912290htx,htx,JohnDu00,rush_yds,12,,,,,
player,201912290htx,htx,JohnDu00,rush_td,1,,,,,
player,201912290htx,htx,JohnDu00,rush_long,8,,,,,
player,201912290htx,htx,JohnDu00,targets,6,,,,,
player,201912290htx,htx,JohnDu00,rec,5,,,,,
player,201912290htx,htx,JohnDu00,rec_yds,45,,,,,
player,201912290htx,htx,JohnDu00,rec_td,0,,,,,
player,201912290htx,htx,JohnDu00,rec_long,14,,,,,
player,201912290htx,htx,JohnDu00,fumbles,0,,,,,
player,201912290htx,htx,JohnDu00,fumbles_lost,0,,,,,
player,201912290htx,htx,HoweGr00,pass_cmp,0,,,,,
player,201912290htx,htx,HoweGr00,pass_att,0,,,,,
player,201912290htx,htx,HoweGr00,pass_yds,0,,,,,
player,201912290htx,htx,HoweGr00,pass_td,0,,,,,
player,201912290htx,htx,HoweGr00,pass_int,0,,,,,
player,201912290htx,htx,HoweGr00,pass_sacked,0,,,,,
player,201912290htx,htx,HoweGr00,pass_sacked_yds,0,,,,,
player,201912290htx,htx,HoweGr00,pass_long,0,,,,,
player,201912290htx,htx,HoweGr00,pass_rating,,,,,,
player,201912290htx,htx,HoweGr00,rush_att,3,,,,,
player,201912290htx,htx,HoweGr00,rush_yds,5,,,,,
player,201912290htx,htx,HoweGr00,rush_td,0,,,,,
player,201912290htx,htx,HoweGr00,rush_long,3,,,,,
player,201912290htx,htx,HoweGr00,targets,0,,,,,
player,201912290htx,htx,HoweGr00,rec,0,,,,,
player,201912290htx,htx,HoweGr00,rec_yds,0,,,,,
player,201912290htx,htx,HoweGr00,rec_td,0,,,,,
player,201912290htx,htx,HoweGr00,rec_long,0,,,,,
player,201912290htx,htx,HoweGr00,fumbles,0,,,,,
player,201912290htx,htx,HoweGr00,fumbles_lost,0,,,,,
player,201912290htx,htx,CartDe02,pass_cmp,0,,,,,
player,201912290htx,htx,CartDe02,pass_att,0,,,,,
player,201912290htx,htx,CartDe02,pass_yds,0,,,,,
player,201912290htx,htx,CartDe02,pass_td,0,,,,,
player,201912290htx,htx,CartDe02,pass_int,0,,,,,
player,201912290htx,htx,CartDe02,pass_sacked,0,,,,,
player,201912290htx,htx,CartDe02,pass_sacked_yds,0,,,,,
player,201912290htx,htx,CartDe02,pass_long,0,,,,,
player,201912290htx,htx,CartDe02,pass_rating,,,,,,
player,201912290htx,htx,CartDe02,rush_att,0,,,,,
player,201912290htx,htx,CartDe02,rush_yds,0,,,,,
player,201912290htx,htx,CartDe02,rush_td,0,,,,,
player,201912290htx,htx,CartDe02,rush_long,0,,,,,
player,201912290htx,htx,CartDe02,targets,7,,,,,
player,201912290htx,htx,CartDe02,rec,6,,,,,
player,201912290htx,htx,CartDe02,rec_yds,65,,,,,
player,201912290htx,htx,CartDe02,rec_td,0,,,,,
player,201912290htx,htx,CartDe02,rec_long,21,,,,,
player,201912290htx,htx,CartDe02,fumbles,0,,,,,
player,201912290htx,htx,CartDe02,fumbles_lost,0,,,,,
player,201912290htx,htx,AkinJo00,pass_cmp,0,,,,,
player,201912290htx,htx,AkinJo00,pass_att,0,,,,,
player,201912290htx,htx,AkinJo00,pass_yds,0,,,,,
player,201912290htx,htx,AkinJo00,pass_td,0,,,,,
player,201912290htx,htx,AkinJo00,pass_int,0,,,,,
player,201912290htx,htx,AkinJo00,pass_sacked,0,,,,,
player,201912290htx,htx,AkinJo00,pass_sacked_yds,0,,,,,
player,201912290htx,htx,AkinJo00,pass_long,0,,,,,
player,201912290htx,htx,AkinJo00,pass_rating,,,,,,
player,201912290htx,htx,AkinJo00,rush_att,0,,,,,
player,201912290htx,htx,AkinJo00,rush_yds,0,,,,,
player,201912290htx,htx,AkinJo00,rush_td,0,,,,,
player,201912290htx,htx,AkinJo00,rush_long,0,,,,,
player,201912290htx,htx,AkinJo00,targets,7,,,,,
player,201912290htx,htx,AkinJo00,rec,5,,,,,
player,201912290htx,htx,AkinJo00,rec_yds,54,,,,,
player,201912290htx,htx,AkinJo00,rec_td,0,,,,,
player,201912290htx,htx,AkinJo00,rec_long,20,,,,,
player,201912290htx,htx,AkinJo00,fumbles,0,,,,,
player,201912290htx,htx,AkinJo00,fumbles_lost,0,,,,,
player,201912290htx,htx,MitcSt02,pass_cmp,0,,,,,
player,201912290htx,htx,MitcSt02,pass_att,0,,,,,
player,201912290htx,htx,MitcSt02,pass_yds,0,,,,,
player,201912290htx,htx,MitcSt02,pass_td,0,,,,,
player,201912290htx,htx,MitcSt02,pass_int,0,,,,,
player,201912290htx,htx,MitcSt02,pass_sacked,0,,,,,
player,201912290htx,htx,MitcSt02,pass_sacked_yds,0,,,,,
player,201912290htx,htx,MitcSt02,pass_long,0,,,,,
player,201912290htx,htx,MitcSt02,pass_rating,,,,,,
player,201912290htx,htx,MitcSt02,rush_att,0,,,,,
player,201912290htx,htx,MitcSt02,rush_yds,0,,,,,
player,201912290htx,htx,MitcSt02,rush_td,0,,,,,
player,201912290htx,htx,MitcSt02,rush_long,0,,,,,
player,201912290htx,htx,MitcSt02,targets,5,,,,,
player,201912290htx,htx,MitcSt02,rec,2,,,,,
player,201912290htx,htx,MitcSt02,rec_yds,37,,,,,
player,201912290htx,htx,MitcSt02,rec_td,0,,,,,
player,201912290htx,htx,MitcSt02,rec_long,21,,,,,
player,201912290htx,htx,MitcSt02,fumbles,0,,,,,
player,201912290htx,htx,MitcSt02,fumbles_lost,0,,,,,
player,201912290htx,htx,ThomJo05,pass_cmp,0,,,,,
player,201912290htx,htx,ThomJo05,pass_att,0,,,,,
player,201912290htx,htx,ThomJo05,pass_yds,0,,,,,
player,201912290htx,htx,ThomJo05,pass_td,0,,,,,
player,201912290htx,htx,ThomJo05,pass_int,0,,,,,
player,201912290htx,htx,ThomJo05,pass_sacked,0,,,,,
player,201912290htx,htx,ThomJo05,pass_sacked_yds,0,,,,,
player,201912290htx,htx,ThomJo05,pass_long,0,,,,,
player,201912290htx,htx,ThomJo05,pass_rating,,,,,,
player,201912290htx,htx,ThomJo05,rush_att,0,,,,,
player,201912290htx,htx,ThomJo05,rush_yds,0,,,,,
player,201912290htx,htx,ThomJo05,rush_td,0,,,,,
player,201912290htx,htx,ThomJo05,rush_long,0,,,,,
player,201912290htx,htx,ThomJo05,targets,3,,,,,
player,201912290htx,htx,ThomJo05,rec,1,,,,,
player,201912290htx,htx,ThomJo05,rec_yds,8,,,,,
player,201912290htx,htx,ThomJo05,rec_td,0,,,,,
player,201912290htx,htx,ThomJo05,rec_long,8,,,,,
player,201912290htx,htx,ThomJo05,fumbles,0,,,,,
player,201912290htx,htx,ThomJo05,fumbles_lost,0,,,,,
player,201912290htx,htx,CoutKe00,pass_cmp,0,,,,,
player,201912290htx,htx,CoutKe00,pass_att,0,,,,,
player,201912290htx,htx,CoutKe00,pass_yds,0,,,,,
player,201912290htx,htx,CoutKe00,pass_td,0,,,,,
player,201912290htx,htx,CoutKe00,pass_int,0,,,,,
player,201912290htx,htx,CoutKe00,pass_sacked,0,,,,,
player,201912290htx,htx,CoutKe00,pass_sacked_yds,0,,,,,
player,201912290htx,htx,CoutKe00,pass_long,0,,,,,
player,201912290htx,htx,CoutKe00,pass_rating,,,,,,
player,201912290htx,htx,CoutKe00,rush_att,0,,,,,
player,201912290htx,htx,CoutKe00,rush_yds,0,,,,,
player,201912290htx,htx,CoutKe00,rush_td,0,,,,,
player,201912290htx,htx,CoutKe00,rush_long,0,,,,,
