game,2019,16,20191222,201912220chi,kan,"Kansas City Chiefs",26,chi,"Chicago Bears",3
player,201912220chi,kan,RaglRe00,def_int_yds,0,,,,,
player,201912220chi,kan,RaglRe00,def_int_td,0,,,,,
player,201912220chi,kan,RaglRe00,def_int_long,0,,,,,
player,201912220chi,kan,RaglRe00,pass_defended,0,,,,,
player,201912220chi,kan,RaglRe00,sacks,1.0,,,,,
player,201912220chi,kan,RaglRe00,tackles_combined,1,,,,,
player,201912220chi,kan,RaglRe00,tackles_solo,1,,,,,
player,201912220chi,kan,RaglRe00,tackles_assists,0,,,,,
player,201912220chi,kan,RaglRe00,tackles_loss,1,,,,,
player,201912220chi,kan,RaglRe00,qb_hits,1,,,,,
player,201912220chi,kan,RaglRe00,fumbles_rec,0,,,,,
player,201912220chi,kan,RaglRe00,fumbles_rec_yds,0,,,,,
player,201912220chi,kan,RaglRe00,fumbles_rec_td,0,,,,,
player,201912220chi,kan,RaglRe00,fumbles_forced,0,,,,,
player,201912220chi,kan,HitcAn00,def_int,0,,,,,
player,201912220chi,kan,HitcAn00,def_int_yds,0,,,,,
player,201912220chi,kan,HitcAn00,def_int_td,0,,,,,
player,201912220chi,kan,HitcAn00,def_int_long,0,,,,,
player,201912220chi,kan,HitcAn00,pass_defended,0,,,,,
player,201912220chi,kan,HitcAn00,sacks,0.0,,,,,
player,201912220chi,kan,HitcAn00,tackles_combined,6,,,,,
player,201912220chi,kan,HitcAn00,tackles_solo,3,,,,,
player,201912220chi,kan,HitcAn00,tackles_assists,3,,,,,
player,201912220chi,kan,HitcAn00,tackles_loss,0,,,,,
player,201912220chi,kan,HitcAn00,qb_hits,0,,,,,
player,201912220chi,kan,HitcAn00,fumbles_rec,0,,,,,
player,201912220chi,kan,HitcAn00,fumbles_rec_yds,0,,,,,
player,201912220chi,kan,HitcAn00,fumbles_rec_td,0,,,,,
player,201912220chi,kan,HitcAn00,fumbles_forced,0,,,,,
player,201912220chi,kan,MathTy00,def_int,0,,,,,
player,201912220chi,kan,MathTy00,def_int_yds,0,,,,,
player,201912220chi,kan,MathTy00,def_int_td,0,,,,,
player,201912220chi,kan,MathTy00,def_int_long,0,,,,,
player,201912220chi,kan,MathTy00,pass_defended,1,,,,,
player,201912220chi,kan,MathTy00,sacks,0.0,,,,,
player,201912220chi,kan,MathTy00,tackles_combined,6,,,,,
player,201912220chi,kan,MathTy00,tackles_solo,6,,,,,
player,201912220chi,kan,MathTy00,tackles_assists,0,,,,,
player,201912220chi,kan,MathTy00,tackles_loss,0,,,,,
player,201912220chi,kan,MathTy00,qb_hits,0,,,,,
player,201912220chi,kan,MathTy00,fumbles_rec,0,,,,,
player,201912220chi,kan,MathTy00,fumbles_rec_yds,0,,,,,
player,201912220chi,kan,MathTy00,fumbles_rec_td,0,,,,,
player,201912220chi,kan,MathTy00,fumbles_forced,0,,,,,
player,201912220chi,kan,FullKe00,def_int,0,,,,,
player,201912220chi,kan,FullKe00,def_int_yds,0,,,,,
player,201912220chi,kan,FullKe00,def_int_td,0,,,,,
player,201912220chi,kan,FullKe00,def_int_long,0,,,,,
player,201912220chi,kan,FullKe00,pass_defended,0,,,,,
player,201912220chi,kan,FullKe00,sacks,0.0,,,,,
player,201912220chi,kan,FullKe00,tackles_combined,5,,,,,
player,201912220chi,kan,FullKe00,tackles_solo,3,,,,,
player,201912220chi,kan,FullKe00,tackles_assists,2,,,,,
player,201912220chi,kan,FullKe00,tackles_loss,0,,,,,
player,201912220chi,kan,FullKe00,qb_hits,0,,,,,
player,201912220chi,kan,FullKe00,fumbles_rec,0,,,,,
player,201912220chi,kan,FullKe00,fumbles_rec_yds,0,,,,,
player,201912220chi,kan,FullKe00,fumbles_rec_td,0,,,,,
player,201912220chi,kan,FullKe00,fumbles_forced,0,,,,,
player,201912220chi,kan,SoreDa01,def_int,0,,,,,
player,201912220chi,kan,SoreDa01,def_int_yds,0,,,,,
player,201912220chi,kan,SoreDa01,def_int_td,0,,,,,
player,201912220chi,kan,SoreDa01,def_int_long,0,,,,,
player,201912220chi,kan,SoreDa01,pass_defended,0,,,,,
player,201912220chi,kan,SoreDa01,sacks,0.0,,,,,
player,201912220chi,kan,SoreDa01,tackles_combined,4,,,,,
player,201912220chi,kan,SoreDa01,tackles_solo,4,,,,,
player,201912220chi,kan,SoreDa01,tackles_assists,0,,,,,
player,201912220chi,kan,SoreDa01,tackles_loss,0,,,,,
player,201912220chi,kan,SoreDa01,qb_hits,1,,,,,
player,201912220chi,kan,SoreDa01,fumbles_rec,0,,,,,
player,201912220chi,kan,SoreDa01,fumbles_rec_yds,0,,,,,
player,201912220chi,kan,SoreDa01,fumbles_rec_td,0,,,,,
player,201912220chi,kan,SoreDa01,fumbles_forced,0,,,,,
player,201912220chi,kan,NiemBe00,def_int,0,,,,,
player,201912220chi,kan,NiemBe00,def_int_yds,0,,,,,
player,201912220chi,kan,NiemBe00,def_int_td,0,,,,,
player,201912220chi,kan,NiemBe00,def_int_long,0,,,,,
player,201912220chi,kan,NiemBe00,pass_defended,0,,,,,
player,201912220chi,kan,NiemBe00,sacks,0.0,,,,,
player,201912220chi,kan,NiemBe00,tackles_combined,3,,,,,
player,201912220chi,kan,NiemBe00,tackles_solo,3,,,,,
player,201912220chi,kan,NiemBe00,tackles_assists,0,,,,,
player,201912220chi,kan,NiemBe00,tackles_loss,0,,,,,
player,201912220chi,kan,NiemBe00,qb_hits,0,,,,,
player,201912220chi,kan,NiemBe00,fumbles_rec,0,,,,,
player,201912220chi,kan,NiemBe00,fumbles_rec_yds,0,,,,,
player,201912220chi,kan,NiemBe00,fumbles_rec_td,0,,,,,
player,201912220chi,kan,NiemBe00,fumbles_forced,0,,,,,
player,201912220chi,kan,SaunKh00,def_int,0,,,,,
player,201912220chi,kan,SaunKh00,def_int_yds,0,,,,,
player,201912220chi,kan,SaunKh00,def_int_td,0,,,,,
player,201912220chi,kan,SaunKh00,def_int_long,0,,,,,
player,201912220chi,kan,SaunKh00,pass_defended,0,,,,,
player,201912220chi,kan,SaunKh00,sacks,0.0,,,,,
player,201912220chi,kan,SaunKh00,tackles_combined,3,,,,,
player,201912220chi,kan,SaunKh00,tackles_solo,2,,,,,
player,201912220chi,kan,SaunKh00,tackles_assists,1,,,,,
player,201912220chi,kan,SaunKh00,tackles_loss,0,,,,,
player,201912220chi,kan,SaunKh00,qb_hits,0,,,,,
player,201912220chi,kan,SaunKh00,fumbles_rec,0,,,,,
player,201912220chi,kan,SaunKh00,fumbles_rec_yds,0,,,,,
player,201912220chi,kan,SaunKh00,fumbles_rec_td,0,,,,,
player,201912220chi,kan,SaunKh00,fumbles_forced,0,,,,,
player,201912220chi,kan,ThorJu00,def_int,0,,,,,
player,201912220chi,kan,ThorJu00,def_int_yds,0,,,,,
player,201912220chi,kan,ThorJu00,def_int_td,0,,,,,
player,201912220chi,kan,ThorJu00,def_int_long,0,,,,,
player,201912220chi,kan,ThorJu00,pass_defended,0,,,,,
player,201912220chi,kan,ThorJu00,sacks,0.0,,,,,
player,201912220chi,kan,ThorJu00,tackles_combined,3,,,,,
player,201912220chi,kan,ThorJu00,tackles_solo,3,,,,,
player,201912220chi,kan,ThorJu00,tackles_assists,0,,,,,
player,201912220chi,kan,ThorJu00,tackles_loss,0,,,,,
player,201912220chi,kan,ThorJu00,qb_hits,0,,,,,
player,201912220chi,kan,ThorJu00,fumbles_rec,0,,,,,
player,201912220chi,kan,ThorJu00,fumbles_rec_yds,0,,,,,
player,201912220chi,kan,ThorJu00,fumbles_rec_td,0,,,,,
player,201912220chi,kan,ThorJu00,fumbles_forced,0,,,,,
player,201912220chi,kan,WardCh01,def_int,0,,,,,
player,201912220chi,kan,WardCh01,def_int_yds,0,,,,,
player,201912220chi,kan,WardCh01,def_int_td,0,,,,,
player,201912220chi,kan,WardCh01,def_int_long,0,,,,,
player,201912220chi,kan,WardCh01,pass_defended,1,,,,,
player,201912220chi,kan,WardCh01,sacks,0.0,,,,,
player,201912220chi,kan,WardCh01,tackles_combined,3,,,,,
player,201912220chi,kan,WardCh01,tackles_solo,3,,,,,
player,201912220chi,kan,WardCh01,tackles_assists,0,,,,,
player,201912220chi,kan,WardCh01,tackles_loss,0,,,,,
player,201912220chi,kan,WardCh01,qb_hits,0,,,,,
player,201912220chi,kan,WardCh01,fumbles_rec,0,,,,,
player,201912220chi,kan,WardCh01,fumbles_rec_yds,0,,,,,
player,201912220chi,kan,WardCh01,fumbles_rec_td,0,,,,,
player,201912220chi,kan,WardCh01,fumbles_forced,0,,,,,
player,201912220chi,kan,BreeBa00,def_int,0,,,,,
player,201912220chi,kan,BreeBa00,def_int_yds,0,,,,,
player,201912220chi,kan,BreeBa00,def_int_td,0,,,,,
player,201912220chi,kan,BreeBa00,def_int_long,0,,,,,
player,201912220chi,kan,BreeBa00,pass_defended,0,,,,,
player,201912220chi,kan,BreeBa00,sacks,0.0,,,,,
player,201912220chi,kan,BreeBa00,tackles_combined,2,,,,,
player,201912220chi,kan,BreeBa00,tackles_solo,2,,,,,
player,201912220chi,kan,BreeBa00,tackles_assists,0,,,,,
player,201912220chi,kan,BreeBa00,tackles_loss,0,,,,,
player,201912220chi,kan,BreeBa00,qb_hits,1,,,,,
player,201912220chi,kan,BreeBa00,fumbles_rec,0,,,,,
player,201912220chi,kan,BreeBa00,fumbles_rec_yds,0,,,,,
player,201912220chi,kan,BreeBa00,fumbles_rec_td,0,,,,,
player,201912220chi,kan,BreeBa00,fumbles_forced,0,,,,,
player,201912220chi,kan,KpasTa00,def_int,0,,,,,
player,201912220chi,kan,KpasTa00,def_int_yds,0,,,,,
player,201912220chi,kan,KpasTa00,def_int_td,0,,,,,
player,201912220chi,kan,KpasTa00,def_int_long,0,,,,,
player,201912220chi,kan,KpasTa00,pass_defended,0,,,,,
player,201912220chi,kan,KpasTa00,sacks,0.0,,,,,
player,201912220chi,kan,KpasTa00,tackles_combined,1,,,,,
player,201912220chi,kan,KpasTa00,tackles_solo,1,,,,,
player,201912220chi,kan,KpasTa00,tackles_assists,0,,,,,
player,201912220chi,kan,KpasTa00,tackles_loss,0,,,,,
player,201912220chi,kan,KpasTa00,qb_hits,0,,,,,
player,201912220chi,kan,KpasTa00,fumbles_rec,0,,,,,
player,201912220chi,kan,KpasTa00,fumbles_rec_yds,0,,,,,
player,201912220chi,kan,KpasTa00,fumbles_rec_td,0,,,,,
player,201912220chi,kan,KpasTa00,fumbles_forced,0,,,,,
player,201912220chi,kan,NnadDe00,def_int,0,,,,,
player,201912220chi,kan,NnadDe00,def_int_yds,0,,,,,
player,201912220chi,kan,NnadDe00,def_int_td,0,,,,,
player,201912220chi,kan,NnadDe00,def_int_long,0,,,,,
player,201912220chi,kan,NnadDe00,pass_defended,0,,,,,
player,201912220chi,kan,NnadDe00,sacks,0.0,,,,,
player,201912220chi,kan,NnadDe00,tackles_combined,1,,,,,
player,201912220chi,kan,NnadDe00,tackles_solo,1,,,,,
player,201912220chi,kan,NnadDe00,tackles_assists,0,,,,,
player,201912220chi,kan,NnadDe00,tackles_loss,0,,,,,
player,201912220chi,kan,NnadDe00,qb_hits,0,,,,,
player,201912220chi,kan,NnadDe00,fumbles_rec,0,,,,,
player,201912220chi,kan,NnadDe00,fumbles_rec_yds,0,,,,,
player,201912220chi,kan,NnadDe00,fumbles_rec_td,0,,,,,
player,201912220chi,kan,NnadDe00,fumbles_forced,0,,,,,
player,201912220chi,kan,PennMi00,def_int,0,,,,,
player,201912220chi,kan,PennMi00,def_int_yds,0,,,,,
player,201912220chi,kan,PennMi00,def_int_td,0,,,,,
player,201912220chi,kan,PennMi00,def_int_long,0,,,,,
player,201912220chi,kan,PennMi00,pass_defended,0,,,,,
player,201912220chi,kan,PennMi00,sacks,0.0,,,,,
player,201912220chi,kan,PennMi00,tackles_combined,1,,,,,
player,201912220chi,kan,PennMi00,tackles_solo,0,,,,,
player,201912220chi,kan,PennMi00,tackles_assists,1,,,,,
player,201912220chi,kan,PennMi00,tackles_loss,0,,,,,
player,201912220chi,kan,PennMi00,qb_hits,0,,,,,
player,201912220chi,kan,PennMi00,fumbles_rec,0,,,,,
player,201912220chi,kan,PennMi00,fumbles_rec_yds,0,,,,,
player,201912220chi,kan,PennMi00,fumbles_rec_td,0,,,,,
player,201912220chi,kan,PennMi00,fumbles_forced,0,,,,,
player,201912220chi,kan,SuggTe99,def_int,0,,,,,
player,201912220chi,kan,SuggTe99,def_int_yds,0,,,,,
player,201912220chi,kan,SuggTe99,def_int_td,0,,,,,
player,201912220chi,kan,SuggTe99,def_int_long,0,,,,,
player,201912220chi,kan,SuggTe99,pass_defended,0,,,,,
player,201912220chi,kan,SuggTe99,sacks,0.0,,,,,
player,201912220chi,kan,SuggTe99,tackles_combined,1,,,,,
player,201912220chi,kan,SuggTe99,tackles_solo,0,,,,,
player,201912220chi,kan,SuggTe99,tackles_assists,1,,,,,
player,201912220chi,kan,SuggTe99,tackles_loss,0,,,,,
player,201912220chi,kan,SuggTe99,qb_hits,0,,,,,
player,201912220chi,kan,SuggTe99,fumbles_rec,0,,,,,
player,201912220chi,kan,SuggTe99,fumbles_rec_yds,0,,,,,
player,201912220chi,kan,SuggTe99,fumbles_rec_td,0,,,,,
player,201912220chi,kan,SuggTe99,fumbles_forced,0,,,,,
player,201912220chi,kan,WilsDa02,def_int,0,,,,,
player,201912220chi,kan,WilsDa02,def_int_yds,0,,,,,
player,201912220chi,kan,WilsDa02,def_int_td,0,,,,,
player,201912220chi,kan,WilsDa02,def_int_long,0,,,,,
player,201912220chi,kan,WilsDa02,pass_defended,0,,,,,
player,201912220chi,kan,WilsDa02,sacks,0.0,,,,,
player,201912220chi,kan,WilsDa02,tackles_combined,1,,,,,
player,201912220chi,kan,WilsDa02,tackles_solo,1,,,,,
player,201912220chi,kan,WilsDa02,tackles_assists,0,,,,,
player,201912220chi,kan,WilsDa02,tackles_loss,0,,,,,
player,201912220chi,kan,WilsDa02,qb_hits,0,,,,,
player,201912220chi,kan,WilsDa02,fumbles_rec,0,,,,,
player,201912220chi,kan,WilsDa02,fumbles_rec_yds,0,,,,,
player,201912220chi,kan,WilsDa02,fumbles_rec_td,0,,,,,
player,201912220chi,kan,WilsDa02,fumbles_forced,0,,,,,
player,201912220chi,kan,BrowAl02,def_int,0,,,,,
player,201912220chi,kan,BrowAl02,def_int_yds,0,,,,,
player,201912220chi,kan,BrowAl02,def_int_td,0,,,,,
player,201912220chi,kan,BrowAl02,def_int_long,0,,,,,
player,201912220chi,kan,BrowAl02,pass_defended,0,,,,,
player,201912220chi,kan,BrowAl02,sacks,0.0,,,,,
player,201912220chi,kan,BrowAl02,tackles_combined,0,,,,,
player,201912220chi,kan,BrowAl02,tackles_solo,0,,,,,
player,201912220chi,kan,BrowAl02,tackles_assists,0,,,,,
player,201912220chi,kan,BrowAl02,tackles_loss,0,,,,,
player,201912220chi,kan,BrowAl02,qb_hits,1,,,,,
player,201912220chi,kan,BrowAl02,fumbles_rec,0,,,,,
player,201912220chi,kan,BrowAl02,fumbles_rec_yds,0,,,,,
player,201912220chi,kan,BrowAl02,fumbles_rec_td,0,,,,,
player,201912220chi,kan,BrowAl02,fumbles_forced,0,,,,,
player,201912220chi,kan,LucaJo00,def_int,0,,,,,
player,201912220chi,kan,LucaJo00,def_int_yds,0,,,,,
player,201912220chi,kan,LucaJo00,def_int_td,0,,,,,
player,201912220chi,kan,LucaJo00,def_int_long,0,,,,,
player,201912220chi,kan,LucaJo00,pass_defended,0,,,,,
player,201912220chi,kan,LucaJo00,sacks,0.0,,,,,
player,201912220chi,kan,LucaJo00,tackles_combined,0,,,,,
player,201912220chi,kan,LucaJo00,tackles_solo,0,,,,,
player,201912220chi,kan,LucaJo00,tackles_assists,0,,,,,
player,201912220chi,kan,LucaJo00,tackles_loss,0,,,,,
player,201912220chi,kan,LucaJo00,qb_hits,1,,,,,
player,201912220chi,kan,LucaJo00,fumbles_rec,0,,,,,
player,201912220chi,kan,LucaJo00,fumbles_rec_yds,0,,,,,
player,201912220chi,kan,LucaJo00,fumbles_rec_td,0,,,,,
player,201912220chi,kan,LucaJo00,fumbles_forced,0,,,,,
player,201912220chi,chi,MackKh00,def_int,0,,,,,
player,201912220chi,chi,MackKh00,def_int_yds,0,,,,,
player,201912220chi,chi,MackKh00,def_int_td,0,,,,,
player,201912220chi,chi,MackKh00,def_int_long,0,,,,,
player,201912220chi,chi,MackKh00,pass_defended,0,,,,,
player,201912220chi,chi,MackKh00,sacks,1.0,,,,,
player,201912220chi,chi,MackKh00,tackles_combined,4,,,,,
player,201912220chi,chi,MackKh00,tackles_solo,3,,,,,
player,201912220chi,chi,MackKh00,tackles_assists,1,,,,,
player,201912220chi,chi,MackKh00,tackles_loss,1,,,,,
player,201912220chi,chi,MackKh00,qb_hits,1,,,,,
player,201912220chi,chi,MackKh00,fumbles_rec,0,,,,,
player,201912220chi,chi,MackKh00,fumbles_rec_yds,0,,,,,
player,201912220chi,chi,MackKh00,fumbles_rec_td,0,,,,,
player,201912220chi,chi,MackKh00,fumbles_forced,0,,,,,
player,201912220chi,chi,PierKe00,def_int,0,,,,,
player,201912220chi,chi,PierKe00,def_int_yds,0,,,,,
player,201912220chi,chi,PierKe00,def_int_td,0,,,,,
player,201912220chi,chi,PierKe00,def_int_long,0,,,,,
player,201912220chi,chi,PierKe00,pass_defended,0,,,,,
player,201912220chi,chi,PierKe00,sacks,0.0,,,,,
player,201912220chi,chi,PierKe00,tackles_combined,12,,,,,
player,201912220chi,chi,PierKe00,tackles_solo,7,,,,,
player,201912220chi,chi,PierKe00,tackles_assists,5,,,,,
player,201912220chi,chi,PierKe00,tackles_loss,1,,,,,
player,201912220chi,chi,PierKe00,qb_hits,0,,,,,
player,201912220chi,chi,PierKe00,fumbles_rec,0,,,,,
player,201912220chi,chi,PierKe00,fumbles_rec_yds,0,,,,,
player,201912220chi,chi,PierKe00,fumbles_rec_td,0,,,,,
player,201912220chi,chi,PierKe00,fumbles_forced,0,,,,,
player,201912220chi,chi,KwiaNi00,def_int,0,,,,,
player,201912220chi,chi,KwiaNi00,def_int_yds,0,,,,,
player,201912220chi,chi,KwiaNi00,def_int_td,0,,,,,
player,201912220chi,chi,KwiaNi00,def_int_long,0,,,,,
player,201912220chi,chi,KwiaNi00,pass_defended,0,,,,,
player,201912220chi,chi,KwiaNi00,sacks,0.0,,,,,
player,201912220chi,chi,KwiaNi00,tackles_combined,11,,,,,
player,201912220chi,chi,KwiaNi00,tackles_solo,5,,,,,
player,201912220chi,chi,KwiaNi00,tackles_assists,6,,,,,
player,201912220chi,chi,KwiaNi00,tackles_loss,0,,,,,
player,201912220chi,chi,KwiaNi00,qb_hits,0,,,,,
player,201912220chi,chi,KwiaNi00,fumbles_rec,0,,,,,
player,201912220chi,chi,KwiaNi00,fumbles_rec_yds,0,,,,,
player,201912220chi,chi,KwiaNi00,fumbles_rec_td,0,,,,,
player,201912220chi,chi,KwiaNi00,fumbles_forced,0,,,,,
player,201912220chi,chi,ClinHa00,def_int,0,,,,,
player,201912220chi,chi,ClinHa00,def_int_yds,0,,,,,
player,201912220chi,chi,ClinHa00,def_int_td,0,,,,,
player,201912220chi,chi,ClinHa00,def_int_long,0,,,,,
player,201912220chi,chi,ClinHa00,pass_defended,0,,,,,
player,201912220chi,chi,ClinHa00,sacks,0.0,,,,,
player,201912220chi,chi,ClinHa00,tackles_combined,6,,,,,
player,201912220chi,chi,ClinHa00,tackles_solo,4,,,,,
player,201912220chi,chi,ClinHa00,tackles_assists,2,,,,,
player,201912220chi,chi,ClinHa00,tackles_loss,0,,,,,
player,201912220chi,chi,ClinHa00,qb_hits,0,,,,,
player,201912220chi,chi,ClinHa00,fumbles_rec,0,,,,,
player,201912220chi,chi,ClinHa00,fumbles_rec_yds,0,,,,,
player,201912220chi,chi,ClinHa00,fumbles_rec_td,0,,,,,
player,201912220chi,chi,ClinHa00,fumbles_forced,0,,,,,
player,201912220chi,chi,FullKy00,def_int,0,,,,,
player,201912220chi,chi,FullKy00,def_int_yds,0,,,,,
player,201912220chi,chi,FullKy00,def_int_td,0,,,,,
player,201912220chi,chi,FullKy00,def_int_long,0,,,,,
player,201912220chi,chi,FullKy00,pass_defended,0,,,,,
player,201912220chi,chi,FullKy00,sacks,0.0,,,,,
player,201912220chi,chi,FullKy00,tackles_combined,6,,,,,
player,201912220chi,chi,FullKy00,tackles_solo,6,,,,,
player,201912220chi,chi,FullKy00,tackles_assists,0,,,,,
player,201912220chi,chi,FullKy00,tackles_loss,0,,,,,
player,201912220chi,chi,FullKy00,qb_hits,0,,,,,
player,201912220chi,chi,FullKy00,fumbles_rec,0,,,,,
player,201912220chi,chi,FullKy00,fumbles_rec_yds,0,,,,,
player,201912220chi,chi,FullKy00,fumbles_rec_td,0,,,,,
player,201912220chi,chi,FullKy00,fumbles_forced,0,,,,,
player,201912220chi,chi,FloyLe00,def_int,0,,,,,
player,201912220chi,chi,FloyLe00,def_int_yds,0,,,,,
player,201912220chi,chi,FloyLe00,def_int_td,0,,,,,
player,201912220chi,chi,FloyLe00,def_int_long,0,,,,,
player,201912220chi,chi,FloyLe00,pass_defended,0,,,,,
player,201912220chi,chi,FloyLe00,sacks,0.0,,,,,
player,201912220chi,chi,FloyLe00,tackles_combined,5,,,,,
player,201912220chi,chi,FloyLe00,tackles_solo,3,,,,,
player,201912220chi,chi,FloyLe00,tackles_assists,2,,,,,
player,201912220chi,chi,FloyLe00,tackles_loss,0,,,,,
player,201912220chi,chi,FloyLe00,qb_hits,0,,,,,
player,201912220chi,chi,FloyLe00,fumbles_rec,0,,,,,
player,201912220chi,chi,FloyLe00,fumbles_rec_yds,0,,,,,
player,201912220chi,chi,FloyLe00,fumbles_rec_td,0,,,,,
player,201912220chi,chi,FloyLe00,fumbles_forced,0,,,,,
player,201912220chi,chi,RobeRo00,def_int,0,,,,,
player,201912220chi,chi,RobeRo00,def_int_yds,0,,,,,
player,201912220chi,chi,RobeRo00,def_int_td,0,,,,,
player,201912220chi,chi,RobeRo00,def_int_long,0,,,,,
player,201912220chi,chi,RobeRo00,pass_defended,0,,,,,
player,201912220chi,chi,RobeRo00,sacks,0.0,,,,,
player,201912220chi,chi,RobeRo00,tackles_combined,3,,,,,
player,201912220chi,chi,RobeRo00,tackles_solo,1,,,,,
player,201912220chi,chi,RobeRo00,tackles_assists,2,,,,,
player,201912220chi,chi,RobeRo00,tackles_loss,0,,,,,
player,201912220chi,chi,RobeRo00,qb_hits,0,,,,,
player,201912220chi,chi,RobeRo00,fumbles_rec,0,,,,,
player,201912220chi,chi,RobeRo00,fumbles_rec_yds,0,,,,,
player,201912220chi,chi,RobeRo00,fumbles_rec_td,0,,,,,
player,201912220chi,chi,RobeRo00,fumbles_forced,0,,,,,
player,201912220chi,chi,AmukPr00,def_int,0,,,,,
player,201912220chi,chi,AmukPr00,def_int_yds,0,,,,,
player,201912220chi,chi,AmukPr00,def_int_td,0,,,,,
player,201912220chi,chi,AmukPr00,def_int_long,0,,,,,
player,201912220chi,chi,AmukPr00,pass_defended,0,,,,,
player,201912220chi,chi,AmukPr00,sacks,0.0,,,,,
player,201912220chi,chi,AmukPr00,tackles_combined,2,,,,,
player,201912220chi,chi,AmukPr00,tackles_solo,2,,,,,
player,201912220chi,chi,AmukPr00,tackles_assists,0,,,,,
player,201912220chi,chi,AmukPr00,tackles_loss,0,,,,,
player,201912220chi,chi,AmukPr00,qb_hits,0,,,,,
player,201912220chi,chi,AmukPr00,fumbles_rec,0,,,,,
player,201912220chi,chi,AmukPr00,fumbles_rec_yds,0,,,,,
player,201912220chi,chi,AmukPr00,fumbles_rec_td,0,,,,,
player,201912220chi,chi,AmukPr00,fumbles_forced,0,,,,,
player,201912220chi,chi,JackEd01,def_int,0,,,,,
player,201912220chi,chi,JackEd01,def_int_yds,0,,,,,
player,201912220chi,chi,JackEd01,def_int_td,0,,,,,
player,201912220chi,chi,JackEd01,def_int_long,0,,,,,
player,201912220chi,chi,JackEd01,pass_defended,0,,,,,
player,201912220chi,chi,JackEd01,sacks,0.0,,,,,
player,201912220chi,chi,JackEd01,tackles_combined,2,,,,,
player,201912220chi,chi,JackEd01,tackles_solo,2,,,,,
player,201912220chi,chi,JackEd01,tackles_assists,0,,,,,
player,201912220chi,chi,JackEd01,tackles_loss,0,,,,,
player,201912220chi,chi,JackEd01,qb_hits,0,,,,,
player,201912220chi,chi,JackEd01,fumbles_rec,0,,,,,
player,201912220chi,chi,JackEd01,fumbles_rec_yds,0,,,,,
player,201912220chi,chi,JackEd01,fumbles_rec_td,0,,,,,
player,201912220chi,chi,JackEd01,fumbles_forced,0,,,,,
player,201912220chi,chi,NichBi00,def_int,0,,,,,
player,201912220chi,chi,NichBi00,def_int_yds,0,,,,,
player,201912220chi,chi,NichBi00,def_int_td,0,,,,,
player,201912220chi,chi,NichBi00,def_int_long,0,,,,,
player,201912220chi,chi,NichBi00,pass_defended,0,,,,,
player,201912220chi,chi,NichBi00,sacks,0.0,,,,,
player,201912220chi,chi,NichBi00,tackles_combined,2,,,,,
player,201912220chi,chi,NichBi00,tackles_solo,1,,,,,
player,201912220chi,chi,NichBi00,tackles_assists,1,,,,,
player,201912220chi,chi,NichBi00,tackles_loss,0,,,,,
player,201912220chi,chi,NichBi00,qb_hits,0,,,,,
player,201912220chi,chi,NichBi00,fumbles_rec,0,,,,,
player,201912220chi,chi,NichBi00,fumbles_rec_yds,0,,,,,
player,201912220chi,chi,NichBi00,fumbles_rec_td,0,,,,,
player,201912220chi,chi,NichBi00,fumbles_forced,0,,,,,
player,201912220chi,chi,SkriBu00,def_int,0,,,,,
player,201912220chi,chi,SkriBu00,def_int_yds,0,,,,,
player,201912220chi,chi,SkriBu00,def_int_td,0,,,,,
player,201912220chi,chi,SkriBu00,def_int_long,0,,,,,
player,201912220chi,chi,SkriBu00,pass_defended,0,,,,,
player,201912220chi,chi,SkriBu00,sacks,0.0,,,,,
player,201912220chi,chi,SkriBu00,tackles_combined,2,,,,,
player,201912220chi,chi,SkriBu00,tackles_solo,1,,,,,
player,201912220chi,chi,SkriBu00,tackles_assists,1,,,,,
player,201912220chi,chi,SkriBu00,tackles_loss,0,,,,,
player,201912220chi,chi,SkriBu00,qb_hits,0,,,,,
player,201912220chi,chi,SkriBu00,fumbles_rec,0,,,,,
player,201912220chi,chi,SkriBu00,fumbles_rec_yds,0,,,,,
player,201912220chi,chi,SkriBu00,fumbles_rec_td,0,,,,,
player,201912220chi,chi,SkriBu00,fumbles_forced,0,,,,,
player,201912220chi,chi,UrbaBr00,def_int,0,,,,,
player,201912220chi,chi,UrbaBr00,def_int_yds,0,,,,,
player,201912220chi,chi,UrbaBr00,def_int_td,0,,,,,
player,201912220chi,chi,UrbaBr00,def_int_long,0,,,,,
player,201912220chi,chi,UrbaBr00,pass_defended,0,,,,,
player,201912220chi,chi,UrbaBr00,sacks,0.0,,,,,
player,201912220chi,chi,UrbaBr00,tackles_combined,2,,,,,
player,201912220chi,chi,UrbaBr00,tackles_solo,1,,,,,
player,201912220chi,chi,UrbaBr00,tackles_assists,1,,,,,
player,201912220chi,chi,UrbaBr00,tackles_loss,1,,,,,
player,201912220chi,chi,UrbaBr00,qb_hits,0,,,,,
player,201912220chi,chi,UrbaBr00,fumbles_rec,0,,,,,
player,201912220chi,chi,UrbaBr00,fumbles_rec_yds,0,,,,,
player,201912220chi,chi,UrbaBr00,fumbles_rec_td,0,,,,,
player,201912220chi,chi,UrbaBr00,fumbles_forced,0,,,,,
player,201912220chi,chi,WillNi01,def_int,0,,,,,
player,201912220chi,chi,WillNi01,def_int_yds,0,,,,,
player,201912220chi,chi,WillNi01,def_int_td,0,,,,,
player,201912220chi,chi,WillNi01,def_int_long,0,,,,,
