game,2019,9,20191103,201911030rav,nwe,"New England Patriots",20,rav,"Baltimore Ravens",37
player,201911030rav,nwe,HighDo01,fumbles_rec,0,,,,,
player,201911030rav,nwe,HighDo01,fumbles_rec_yds,0,,,,,
player,201911030rav,nwe,HighDo01,fumbles_rec_td,0,,,,,
player,201911030rav,nwe,HighDo01,fumbles_forced,0,,,,,
player,201911030rav,nwe,McCoDe99,def_int,0,,,,,
player,201911030rav,nwe,McCoDe99,def_int_yds,0,,,,,
player,201911030rav,nwe,McCoDe99,def_int_td,0,,,,,
player,201911030rav,nwe,McCoDe99,def_int_long,0,,,,,
player,201911030rav,nwe,McCoDe99,pass_defended,0,,,,,
player,201911030rav,nwe,McCoDe99,sacks,0.0,,,,,
player,201911030rav,nwe,McCoDe99,tackles_combined,7,,,,,
player,201911030rav,nwe,McCoDe99,tackles_solo,6,,,,,
player,201911030rav,nwe,McCoDe99,tackles_assists,1,,,,,
player,201911030rav,nwe,McCoDe99,tackles_loss,0,,,,,
player,201911030rav,nwe,McCoDe99,qb_hits,0,,,,,
player,201911030rav,nwe,McCoDe99,fumbles_rec,0,,,,,
player,201911030rav,nwe,McCoDe99,fumbles_rec_yds,0,,,,,
player,201911030rav,nwe,McCoDe99,fumbles_rec_td,0,,,,,
player,201911030rav,nwe,McCoDe99,fumbles_forced,0,,,,,
player,201911030rav,nwe,ShelDa01,def_int,0,,,,,
player,201911030rav,nwe,ShelDa01,def_int_yds,0,,,,,
player,201911030rav,nwe,ShelDa01,def_int_td,0,,,,,
player,201911030rav,nwe,ShelDa01,def_int_long,0,,,,,
player,201911030rav,nwe,ShelDa01,pass_defended,0,,,,,
player,201911030rav,nwe,ShelDa01,sacks,0.0,,,,,
player,201911030rav,nwe,ShelDa01,tackles_combined,6,,,,,
player,201911030rav,nwe,ShelDa01,tackles_solo,1,,,,,
player,201911030rav,nwe,ShelDa01,tackles_assists,5,,,,,
player,201911030rav,nwe,ShelDa01,tackles_loss,0,,,,,
player,201911030rav,nwe,ShelDa01,qb_hits,0,,,,,
player,201911030rav,nwe,ShelDa01,fumbles_rec,0,,,,,
player,201911030rav,nwe,ShelDa01,fumbles_rec_yds,0,,,,,
player,201911030rav,nwe,ShelDa01,fumbles_rec_td,0,,,,,
player,201911030rav,nwe,ShelDa01,fumbles_forced,0,,,,,
player,201911030rav,nwe,VanNKy00,def_int,0,,,,,
player,201911030rav,nwe,VanNKy00,def_int_yds,0,,,,,
player,201911030rav,nwe,VanNKy00,def_int_td,0,,,,,
player,201911030rav,nwe,VanNKy00,def_int_long,0,,,,,
player,201911030rav,nwe,VanNKy00,pass_defended,0,,,,,
player,201911030rav,nwe,VanNKy00,sacks,0.0,,,,,
player,201911030rav,nwe,VanNKy00,tackles_combined,6,,,,,
player,201911030rav,nwe,VanNKy00,tackles_solo,5,,,,,
player,201911030rav,nwe,VanNKy00,tackles_assists,1,,,,,
player,201911030rav,nwe,VanNKy00,tackles_loss,0,,,,,
player,201911030rav,nwe,VanNKy00,qb_hits,1,,,,,
player,201911030rav,nwe,VanNKy00,fumbles_rec,0,,,,,
player,201911030rav,nwe,VanNKy00,fumbles_rec_yds,0,,,,,
player,201911030rav,nwe,VanNKy00,fumbles_rec_td,0,,,,,
player,201911030rav,nwe,VanNKy00,fumbles_forced,1,,,,,
player,201911030rav,nwe,CollJa00,def_int,0,,,,,
player,201911030rav,nwe,CollJa00,def_int_yds,0,,,,,
player,201911030rav,nwe,CollJa00,def_int_td,0,,,,,
player,201911030rav,nwe,CollJa00,def_int_long,0,,,,,
player,201911030rav,nwe,CollJa00,pass_defended,0,,,,,
player,201911030rav,nwe,CollJa00,sacks,0.0,,,,,
player,201911030rav,nwe,CollJa00,tackles_combined,4,,,,,
player,201911030rav,nwe,CollJa00,tackles_solo,3,,,,,
player,201911030rav,nwe,CollJa00,tackles_assists,1,,,,,
player,201911030rav,nwe,CollJa00,tackles_loss,0,,,,,
player,201911030rav,nwe,CollJa00,qb_hits,0,,,,,
player,201911030rav,nwe,CollJa00,fumbles_rec,0,,,,,
player,201911030rav,nwe,CollJa00,fumbles_rec_yds,0,,,,,
player,201911030rav,nwe,CollJa00,fumbles_rec_td,0,,,,,
player,201911030rav,nwe,CollJa00,fumbles_forced,0,,,,,
player,201911030rav,nwe,RobeEl00,def_int,0,,,,,
player,201911030rav,nwe,RobeEl00,def_int_yds,0,,,,,
player,201911030rav,nwe,RobeEl00,def_int_td,0,,,,,
player,201911030rav,nwe,RobeEl00,def_int_long,0,,,,,
player,201911030rav,nwe,RobeEl00,pass_defended,0,,,,,
player,201911030rav,nwe,RobeEl00,sacks,0.0,,,,,
player,201911030rav,nwe,RobeEl00,tackles_combined,4,,,,,
player,201911030rav,nwe,RobeEl00,tackles_solo,3,,,,,
player,201911030rav,nwe,RobeEl00,tackles_assists,1,,,,,
player,201911030rav,nwe,RobeEl00,tackles_loss,0,,,,,
player,201911030rav,nwe,RobeEl00,qb_hits,0,,,,,
player,201911030rav,nwe,RobeEl00,fumbles_rec,0,,,,,
player,201911030rav,nwe,RobeEl00,fumbles_rec_yds,0,,,,,
player,201911030rav,nwe,RobeEl00,fumbles_rec_td,0,,,,,
player,201911030rav,nwe,RobeEl00,fumbles_forced,0,,,,,
player,201911030rav,nwe,ChunPa99,def_int,0,,,,,
player,201911030rav,nwe,ChunPa99,def_int_yds,0,,,,,
player,201911030rav,nwe,ChunPa99,def_int_td,0,,,,,
player,201911030rav,nwe,ChunPa99,def_int_long,0,,,,,
player,201911030rav,nwe,ChunPa99,pass_defended,0,,,,,
player,201911030rav,nwe,ChunPa99,sacks,0.0,,,,,
player,201911030rav,nwe,ChunPa99,tackles_combined,3,,,,,
player,201911030rav,nwe,ChunPa99,tackles_solo,2,,,,,
player,201911030rav,nwe,ChunPa99,tackles_assists,1,,,,,
player,201911030rav,nwe,ChunPa99,tackles_loss,0,,,,,
player,201911030rav,nwe,ChunPa99,qb_hits,0,,,,,
player,201911030rav,nwe,ChunPa99,fumbles_rec,0,,,,,
player,201911030rav,nwe,ChunPa99,fumbles_rec_yds,0,,,,,
player,201911030rav,nwe,ChunPa99,fumbles_rec_td,0,,,,,
player,201911030rav,nwe,ChunPa99,fumbles_forced,0,,,,,
player,201911030rav,nwe,McCoJa99,def_int,0,,,,,
player,201911030rav,nwe,McCoJa99,def_int_yds,0,,,,,
player,201911030rav,nwe,McCoJa99,def_int_td,0,,,,,
player,201911030rav,nwe,McCoJa99,def_int_long,0,,,,,
player,201911030rav,nwe,McCoJa99,pass_defended,1,,,,,
player,201911030rav,nwe,McCoJa99,sacks,0.0,,,,,
player,201911030rav,nwe,McCoJa99,tackles_combined,3,,,,,
player,201911030rav,nwe,McCoJa99,tackles_solo,3,,,,,
player,201911030rav,nwe,McCoJa99,tackles_assists,0,,,,,
player,201911030rav,nwe,McCoJa99,tackles_loss,0,,,,,
player,201911030rav,nwe,McCoJa99,qb_hits,0,,,,,
player,201911030rav,nwe,McCoJa99,fumbles_rec,0,,,,,
player,201911030rav,nwe,McCoJa99,fumbles_rec_yds,0,,,,,
player,201911030rav,nwe,McCoJa99,fumbles_rec_td,0,,,,,
player,201911030rav,nwe,McCoJa99,fumbles_forced,0,,,,,
player,201911030rav,nwe,BentJa00,def_int,0,,,,,
player,201911030rav,nwe,BentJa00,def_int_yds,0,,,,,
player,201911030rav,nwe,BentJa00,def_int_td,0,,,,,
player,201911030rav,nwe,BentJa00,def_int_long,0,,,,,
player,201911030rav,nwe,BentJa00,pass_defended,0,,,,,
player,201911030rav,nwe,BentJa00,sacks,0.0,,,,,
player,201911030rav,nwe,BentJa00,tackles_combined,2,,,,,
player,201911030rav,nwe,BentJa00,tackles_solo,1,,,,,
player,201911030rav,nwe,BentJa00,tackles_assists,1,,,,,
player,201911030rav,nwe,BentJa00,tackles_loss,1,,,,,
player,201911030rav,nwe,BentJa00,qb_hits,0,,,,,
player,201911030rav,nwe,BentJa00,fumbles_rec,0,,,,,
player,201911030rav,nwe,BentJa00,fumbles_rec_yds,0,,,,,
player,201911030rav,nwe,BentJa00,fumbles_rec_td,0,,,,,
player,201911030rav,nwe,BentJa00,fumbles_forced,0,,,,,
player,201911030rav,nwe,HarmDu00,def_int,0,,,,,
player,201911030rav,nwe,HarmDu00,def_int_yds,0,,,,,
player,201911030rav,nwe,HarmDu00,def_int_td,0,,,,,
player,201911030rav,nwe,HarmDu00,def_int_long,0,,,,,
player,201911030rav,nwe,HarmDu00,pass_defended,0,,,,,
player,201911030rav,nwe,HarmDu00,sacks,0.0,,,,,
player,201911030rav,nwe,HarmDu00,tackles_combined,2,,,,,
player,201911030rav,nwe,HarmDu00,tackles_solo,2,,,,,
player,201911030rav,nwe,HarmDu00,tackles_assists,0,,,,,
player,201911030rav,nwe,HarmDu00,tackles_loss,0,,,,,
player,201911030rav,nwe,HarmDu00,qb_hits,0,,,,,
player,201911030rav,nwe,HarmDu00,fumbles_rec,0,,,,,
player,201911030rav,nwe,HarmDu00,fumbles_rec_yds,0,,,,,
player,201911030rav,nwe,HarmDu00,fumbles_rec_td,0,,,,,
player,201911030rav,nwe,HarmDu00,fumbles_forced,0,,,,,
player,201911030rav,nwe,BrooTe00,def_int,0,,,,,
player,201911030rav,nwe,BrooTe00,def_int_yds,0,,,,,
player,201911030rav,nwe,BrooTe00,def_int_td,0,,,,,
player,201911030rav,nwe,BrooTe00,def_int_long,0,,,,,
player,201911030rav,nwe,BrooTe00,pass_defended,0,,,,,
player,201911030rav,nwe,BrooTe00,sacks,0.0,,,,,
player,201911030rav,nwe,BrooTe00,tackles_combined,1,,,,,
player,201911030rav,nwe,BrooTe00,tackles_solo,1,,,,,
player,201911030rav,nwe,BrooTe00,tackles_assists,0,,,,,
player,201911030rav,nwe,BrooTe00,tackles_loss,0,,,,,
player,201911030rav,nwe,BrooTe00,qb_hits,0,,,,,
player,201911030rav,nwe,BrooTe00,fumbles_rec,0,,,,,
player,201911030rav,nwe,BrooTe00,fumbles_rec_yds,0,,,,,
player,201911030rav,nwe,BrooTe00,fumbles_rec_td,0,,,,,
player,201911030rav,nwe,BrooTe00,fumbles_forced,0,,,,,
player,201911030rav,nwe,CalhSh00,def_int,0,,,,,
player,201911030rav,nwe,CalhSh00,def_int_yds,0,,,,,
player,201911030rav,nwe,CalhSh00,def_int_td,0,,,,,
player,201911030rav,nwe,CalhSh00,def_int_long,0,,,,,
player,201911030rav,nwe,CalhSh00,pass_defended,0,,,,,
player,201911030rav,nwe,CalhSh00,sacks,0.0,,,,,
player,201911030rav,nwe,CalhSh00,tackles_combined,1,,,,,
player,201911030rav,nwe,CalhSh00,tackles_solo,1,,,,,
player,201911030rav,nwe,CalhSh00,tackles_assists,0,,,,,
player,201911030rav,nwe,CalhSh00,tackles_loss,0,,,,,
player,201911030rav,nwe,CalhSh00,qb_hits,0,,,,,
player,201911030rav,nwe,CalhSh00,fumbles_rec,0,,,,,
player,201911030rav,nwe,CalhSh00,fumbles_rec_yds,0,,,,,
player,201911030rav,nwe,CalhSh00,fumbles_rec_td,0,,,,,
player,201911030rav,nwe,CalhSh00,fumbles_forced,0,,,,,
player,201911030rav,nwe,CowaBy00,def_int,0,,,,,
player,201911030rav,nwe,CowaBy00,def_int_yds,0,,,,,
player,201911030rav,nwe,CowaBy00,def_int_td,0,,,,,
player,201911030rav,nwe,CowaBy00,def_int_long,0,,,,,
player,201911030rav,nwe,CowaBy00,pass_defended,0,,,,,
player,201911030rav,nwe,CowaBy00,sacks,0.0,,,,,
player,201911030rav,nwe,CowaBy00,tackles_combined,1,,,,,
player,201911030rav,nwe,CowaBy00,tackles_solo,1,,,,,
player,201911030rav,nwe,CowaBy00,tackles_assists,0,,,,,
player,201911030rav,nwe,CowaBy00,tackles_loss,0,,,,,
player,201911030rav,nwe,CowaBy00,qb_hits,0,,,,,
player,201911030rav,nwe,CowaBy00,fumbles_rec,0,,,,,
player,201911030rav,nwe,CowaBy00,fumbles_rec_yds,0,,,,,
player,201911030rav,nwe,CowaBy00,fumbles_rec_td,0,,,,,
player,201911030rav,nwe,CowaBy00,fumbles_forced,0,,,,,
player,201911030rav,nwe,GilmSt00,def_int,0,,,,,
player,201911030rav,nwe,GilmSt00,def_int_yds,0,,,,,
player,201911030rav,nwe,GilmSt00,def_int_td,0,,,,,
player,201911030rav,nwe,GilmSt00,def_int_long,0,,,,,
player,201911030rav,nwe,GilmSt00,pass_defended,0,,,,,
player,201911030rav,nwe,GilmSt00,sacks,0.0,,,,,
player,201911030rav,nwe,GilmSt00,tackles_combined,1,,,,,
player,201911030rav,nwe,GilmSt00,tackles_solo,1,,,,,
player,201911030rav,nwe,GilmSt00,tackles_assists,0,,,,,
player,201911030rav,nwe,GilmSt00,tackles_loss,0,,,,,
player,201911030rav,nwe,GilmSt00,qb_hits,0,,,,,
player,201911030rav,nwe,GilmSt00,fumbles_rec,0,,,,,
player,201911030rav,nwe,GilmSt00,fumbles_rec_yds,0,,,,,
player,201911030rav,nwe,GilmSt00,fumbles_rec_td,0,,,,,
player,201911030rav,nwe,GilmSt00,fumbles_forced,0,,,,,
player,201911030rav,nwe,JackJ.00,def_int,0,,,,,
player,201911030rav,nwe,JackJ.00,def_int_yds,0,,,,,
player,201911030rav,nwe,JackJ.00,def_int_td,0,,,,,
player,201911030rav,nwe,JackJ.00,def_int_long,0,,,,,
player,201911030rav,nwe,JackJ.00,pass_defended,0,,,,,
player,201911030rav,nwe,JackJ.00,sacks,0.0,,,,,
player,201911030rav,nwe,JackJ.00,tackles_combined,1,,,,,
player,201911030rav,nwe,JackJ.00,tackles_solo,1,,,,,
player,201911030rav,nwe,JackJ.00,tackles_assists,0,,,,,
player,201911030rav,nwe,JackJ.00,tackles_loss,0,,,,,
player,201911030rav,nwe,JackJ.00,qb_hits,0,,,,,
player,201911030rav,nwe,JackJ.00,fumbles_rec,0,,,,,
player,201911030rav,nwe,JackJ.00,fumbles_rec_yds,0,,,,,
player,201911030rav,nwe,JackJ.00,fumbles_rec_td,0,,,,,
player,201911030rav,nwe,JackJ.00,fumbles_forced,0,,,,,
player,201911030rav,nwe,JoneJo03,def_int,0,,,,,
player,201911030rav,nwe,JoneJo03,def_int_yds,0,,,,,
player,201911030rav,nwe,JoneJo03,def_int_td,0,,,,,
player,201911030rav,nwe,JoneJo03,def_int_long,0,,,,,
player,201911030rav,nwe,JoneJo03,pass_defended,0,,,,,
player,201911030rav,nwe,JoneJo03,sacks,0.0,,,,,
player,201911030rav,nwe,JoneJo03,tackles_combined,1,,,,,
player,201911030rav,nwe,JoneJo03,tackles_solo,1,,,,,
player,201911030rav,nwe,JoneJo03,tackles_assists,0,,,,,
player,201911030rav,nwe,JoneJo03,tackles_loss,0,,,,,
player,201911030rav,nwe,JoneJo03,qb_hits,0,,,,,
player,201911030rav,nwe,JoneJo03,fumbles_rec,0,,,,,
player,201911030rav,nwe,JoneJo03,fumbles_rec_yds,0,,,,,
player,201911030rav,nwe,JoneJo03,fumbles_rec_td,0,,,,,
player,201911030rav,nwe,JoneJo03,fumbles_forced,0,,,,,
player,201911030rav,nwe,SimoJo01,def_int,0,,,,,
player,201911030rav,nwe,SimoJo01,def_int_yds,0,,,,,
player,201911030rav,nwe,SimoJo01,def_int_td,0,,,,,
player,201911030rav,nwe,SimoJo01,def_int_long,0,,,,,
player,201911030rav,nwe,SimoJo01,pass_defended,0,,,,,
player,201911030rav,nwe,SimoJo01,sacks,0.0,,,,,
player,201911030rav,nwe,SimoJo01,tackles_combined,1,,,,,
player,201911030rav,nwe,SimoJo01,tackles_solo,1,,,,,
player,201911030rav,nwe,SimoJo01,tackles_assists,0,,,,,
player,201911030rav,nwe,SimoJo01,tackles_loss,0,,,,,
player,201911030rav,nwe,SimoJo01,qb_hits,0,,,,,
player,201911030rav,nwe,SimoJo01,fumbles_rec,0,,,,,
player,201911030rav,nwe,SimoJo01,fumbles_rec_yds,0,,,,,
player,201911030rav,nwe,SimoJo01,fumbles_rec_td,0,,,,,
player,201911030rav,nwe,SimoJo01,fumbles_forced,0,,,,,
player,201911030rav,nwe,WinoCh00,def_int,0,,,,,
player,201911030rav,nwe,WinoCh00,def_int_yds,0,,,,,
player,201911030rav,nwe,WinoCh00,def_int_td,0,,,,,
player,201911030rav,nwe,WinoCh00,def_int_long,0,,,,,
player,201911030rav,nwe,WinoCh00,pass_defended,0,,,,,
player,201911030rav,nwe,WinoCh00,sacks,0.0,,,,,
player,201911030rav,nwe,WinoCh00,tackles_combined,1,,,,,
player,201911030rav,nwe,WinoCh00,tackles_solo,1,,,,,
player,201911030rav,nwe,WinoCh00,tackles_assists,0,,,,,
player,201911030rav,nwe,WinoCh00,tackles_loss,0,,,,,
player,201911030rav,nwe,WinoCh00,qb_hits,0,,,,,
player,201911030rav,nwe,WinoCh00,fumbles_rec,0,,,,,
player,201911030rav,nwe,WinoCh00,fumbles_rec_yds,0,,,,,
player,201911030rav,nwe,WinoCh00,fumbles_rec_td,0,,,,,
player,201911030rav,nwe,WinoCh00,fumbles_forced,0,,,,,
player,201911030rav,nwe,BethJu00,def_int,0,,,,,
player,201911030rav,nwe,BethJu00,def_int_yds,0,,,,,
player,201911030rav,nwe,BethJu00,def_int_td,0,,,,,
player,201911030rav,nwe,BethJu00,def_int_long,0,,,,,
player,201911030rav,nwe,BethJu00,pass_defended,0,,,,,
player,201911030rav,nwe,BethJu00,sacks,0.0,,,,,
player,201911030rav,nwe,BethJu00,tackles_combined,0,,,,,
player,201911030rav,nwe,BethJu00,tackles_solo,0,,,,,
player,201911030rav,nwe,BethJu00,tackles_assists,0,,,,,
player,201911030rav,nwe,BethJu00,tackles_loss,0,,,,,
player,201911030rav,nwe,BethJu00,qb_hits,0,,,,,
player,201911030rav,nwe,BethJu00,fumbles_rec,1,,,,,
player,201911030rav,nwe,BethJu00,fumbles_rec_yds,0,,,,,
player,201911030rav,nwe,BethJu00,fumbles_rec_td,0,,,,,
player,201911030rav,nwe,BethJu00,fumbles_forced,0,,,,,
player,201911030rav,nwe,BradTo00,def_int,0,,,,,
player,201911030rav,nwe,BradTo00,def_int_yds,0,,,,,
player,201911030rav,nwe,BradTo00,def_int_td,0,,,,,
player,201911030rav,nwe,BradTo00,def_int_long,0,,,,,
player,201911030rav,nwe,BradTo00,pass_defended,0,,,,,
player,201911030rav,nwe,BradTo00,sacks,0.0,,,,,
player,201911030rav,nwe,BradTo00,tackles_combined,0,,,,,
player,201911030rav,nwe,BradTo00,tackles_solo,0,,,,,
player,201911030rav,nwe,BradTo00,tackles_assists,0,,,,,
player,201911030rav,nwe,BradTo00,tackles_loss,0,,,,,
player,201911030rav,nwe,BradTo00,qb_hits,0,,,,,
player,201911030rav,nwe,BradTo00,fumbles_rec,1,,,,,
player,201911030rav,nwe,BradTo00,fumbles_rec_yds,0,,,,,
player,201911030rav,nwe,BradTo00,fumbles_rec_td,0,,,,,
player,201911030rav,nwe,BradTo00,fumbles_forced,0,,,,,
player,201911030rav,nwe,ButlAd00,def_int,0,,,,,
player,201911030rav,nwe,ButlAd00,def_int_yds,0,,,,,
player,201911030rav,nwe,ButlAd00,def_int_td,0,,,,,
player,201911030rav,nwe,ButlAd00,def_int_long,0,,,,,
player,201911030rav,nwe,ButlAd00,pass_defended,1,,,,,
player,201911030rav,nwe,ButlAd00,sacks,0.0,,,,,
player,201911030rav,nwe,ButlAd00,tackles_combined,0,,,,,
player,201911030rav,nwe,ButlAd00,tackles_solo,0,,,,,
player,201911030rav,nwe,ButlAd00,tackles_assists,0,,,,,
player,201911030rav,nwe,ButlAd00,tackles_loss,0,,,,,
player,201911030rav,nwe,ButlAd00,qb_hits,0,,,,,
player,201911030rav,nwe,ButlAd00,fumbles_rec,0,,,,,
player,201911030rav,nwe,ButlAd00,fumbles_rec_yds,0,,,,,
player,201911030rav,nwe,ButlAd00,fumbles_rec_td,0,,,,,
player,201911030rav,nwe,ButlAd00,fumbles_forced,0,,,,,
player,201911030rav,rav,ThomEa99,def_int,1,,,,,
player,201911030rav,rav,ThomEa99,def_int_yds,24,,,,,
player,201911030rav,rav,ThomEa99,def_int_td,0,,,,,
player,201911030rav,rav,ThomEa99,def_int_long,24,,,,,
player,201911030rav,rav,ThomEa99,pass_defended,2,,,,,
player,201911030rav,rav,ThomEa99,sacks,0.0,,,,,
player,201911030rav,rav,ThomEa99,tackles_combined,3,,,,,
player,201911030rav,rav,ThomEa99,tackles_solo,2,,,,,
player,201911030rav,rav,ThomEa99,tackles_assists,1,,,,,
player,201911030rav,rav,ThomEa99,tackles_loss,0,,,,,
player,201911030rav,rav,ThomEa99,qb_hits,1,,,,,
player,201911030rav,rav,ThomEa99,fumbles_rec,0,,,,,
player,201911030rav,rav,ThomEa99,fumbles_rec_yds,0,,,,,
player,201911030rav,rav,ThomEa99,fumbles_rec_td,0,,,,,
player,201911030rav,rav,ThomEa99,fumbles_forced,0,,,,,
player,201911030rav,rav,OnwuPa00,def_int,0,,,,,
player,201911030rav,rav,OnwuPa00,def_int_yds,0,,,,,
player,201911030rav,rav,OnwuPa00,def_int_td,0,,,,,
player,201911030rav,rav,OnwuPa00,def_int_long,0,,,,,
player,201911030rav,rav,OnwuPa00,pass_defended,0,,,,,
player,201911030rav,rav,OnwuPa00,sacks,1.0,,,,,
player,201911030rav,rav,OnwuPa00,tackles_combined,8,,,,,
player,201911030rav,rav,OnwuPa00,tackles_solo,6,,,,,
player,201911030rav,rav,OnwuPa00,tackles_assists,2,,,,,
player,201911030rav,rav,OnwuPa00,tackles_loss,1,,,,,
player,201911030rav,rav,OnwuPa00,qb_hits,1,,,,,
player,201911030rav,rav,OnwuPa00,fumbles_rec,0,,,,,
player,201911030rav,rav,OnwuPa00,fumbles_rec_yds,0,,,,,
player,201911030rav,rav,OnwuPa00,fumbles_rec_td,0,,,,,
player,201911030rav,rav,OnwuPa00,fumbles_forced,1,,,,,
player,201911030rav,rav,WardJi02,def_int,0,,,,,
player,201911030rav,rav,WardJi02,def_int_yds,0,,,,,
player,201911030rav,rav,WardJi02,def_int_td,0,,,,,
player,201911030rav,rav,WardJi02,def_int_long,0,,,,,
player,201911030rav,rav,WardJi02,pass_defended,0,,,,,
player,201911030rav,rav,WardJi02,sacks,1.0,,,,,
player,201911030rav,rav,WardJi02,tackles_combined,1,,,,,
player,201911030rav,rav,WardJi02,tackles_solo,1,,,,,
player,201911030rav,rav,WardJi02,tackles_assists,0,,,,,
player,201911030rav,rav,WardJi02,tackles_loss,1,,,,,
player,201911030rav,rav,WardJi02,qb_hits,1,,,,,
player,201911030rav,rav,WardJi02,fumbles_rec,0,,,,,
player,201911030rav,rav,WardJi02,fumbles_rec_yds,0,,,,,
player,201911030rav,rav,WardJi02,fumbles_rec_td,0,,,,,
player,201911030rav,rav,WardJi02,fumbles_forced,0,,,,,
player,201911030rav,rav,PeteMa00,def_int,0,,,,,
player,201911030rav,rav,PeteMa00,def_int_yds,0,,,,,
player,201911030rav,rav,PeteMa00,def_int_td,0,,,,,
player,201911030rav,rav,PeteMa00,def_int_long,0,,,,,
player,201911030rav,rav,PeteMa00,pass_defended,1,,,,,
player,201911030rav,rav,PeteMa00,sacks,0.0,,,,,
player,201911030rav,rav,PeteMa00,tackles_combined,8,,,,,
player,201911030rav,rav,PeteMa00,tackles_solo,7,,,,,
player,201911030rav,rav,PeteMa00,tackles_assists,1,,,,,
player,201911030rav,rav,PeteMa00,tackles_loss,0,,,,,
player,201911030rav,rav,PeteMa00,qb_hits,0,,,,,
player,201911030rav,rav,PeteMa00,fumbles_rec,0,,,,,
player,201911030rav,rav,PeteMa00,fumbles_rec_yds,0,,,,,
player,201911030rav,rav,PeteMa00,fumbles_rec_td,0,,,,,
player,201911030rav,rav,PeteMa00,fumbles_forced,0,,,,,
player,201911030rav,rav,HumpMa00,def_int,0,,,,,
player,201911030rav,rav,HumpMa00,def_int_yds,0,,,,,
player,201911030rav,rav,HumpMa00,def_int_td,0,,,,,
player,201911030rav,rav,HumpMa00,def_int_long,0,,,,,
player,201911030rav,rav,HumpMa00,pass_defended,0,,,,,
player,201911030rav,rav,HumpMa00,sacks,0.0,,,,,
player,201911030rav,rav,HumpMa00,tackles_combined,6,,,,,
player,201911030rav,rav,HumpMa00,tackles_solo,5,,,,,
player,201911030rav,rav,HumpMa00,tackles_assists,1,,,,,
player,201911030rav,rav,HumpMa00,tackles_loss,0,,,,,
player,201911030rav,rav,HumpMa00,qb_hits,0,,,,,
player,201911030rav,rav,HumpMa00,fumbles_rec,1,,,,,
player,201911030rav,rav,HumpMa00,fumbles_rec_yds,70,,,,,
player,201911030rav,rav,HumpMa00,fumbles_rec_td,1,,,,,
player,201911030rav,rav,HumpMa00,fumbles_forced,0,,,,,
player,201911030rav,rav,CarrBr99,def_int,0,,,,,
player,201911030rav,rav,CarrBr99,def_int_yds,0,,,,,
player,201911030rav,rav,CarrBr99,def_int_td,0,,,,,
player,201911030rav,rav,CarrBr99,def_int_long,0,,,,,
player,201911030rav,rav,CarrBr99,pass_defended,0,,,,,
player,201911030rav,rav,CarrBr99,sacks,0.0,,,,,
player,201911030rav,rav,CarrBr99,tackles_combined,5,,,,,
player,201911030rav,rav,CarrBr99,tackles_solo,3,,,,,
player,201911030rav,rav,CarrBr99,tackles_assists,2,,,,,
player,201911030rav,rav,CarrBr99,tackles_loss,0,,,,,
player,201911030rav,rav,CarrBr99,qb_hits,0,,,,,
player,201911030rav,rav,CarrBr99,fumbles_rec,0,,,,,
player,201911030rav,rav,CarrBr99,fumbles_rec_yds,0,,,,,
player,201911030rav,rav,CarrBr99,fumbles_rec_td,0,,,,,
player,201911030rav,rav,CarrBr99,fumbles_forced,0,,,,,
player,201911030rav,rav,ClarCh00,def_int,0,,,,,
player,201911030rav,rav,ClarCh00,def_int_yds,0,,,,,
player,201911030rav,rav,ClarCh00,def_int_td,0,,,,,
player,201911030rav,rav,ClarCh00,def_int_long,0,,,,,
player,201911030rav,rav,ClarCh00,pass_defended,0,,,,,
player,201911030rav,rav,ClarCh00,sacks,0.0,,,,,
player,201911030rav,rav,ClarCh00,tackles_combined,5,,,,,
player,201911030rav,rav,ClarCh00,tackles_solo,3,,,,,
player,201911030rav,rav,ClarCh00,tackles_assists,2,,,,,
player,201911030rav,rav,ClarCh00,tackles_loss,0,,,,,
player,201911030rav,rav,ClarCh00,qb_hits,1,,,,,
player,201911030rav,rav,ClarCh00,fumbles_rec,0,,,,,
player,201911030rav,rav,ClarCh00,fumbles_rec_yds,0,,,,,
player,201911030rav,rav,ClarCh00,fumbles_rec_td,0,,,,,
player,201911030rav,rav,ClarCh00,fumbles_forced,0,,,,,
player,201911030rav,rav,FortL.00,def_int,0,,,,,
player,201911030rav,rav,FortL.00,def_int_yds,0,,,,,
player,201911030rav,rav,FortL.00,def_int_td,0,,,,,
player,201911030rav,rav,FortL.00,def_int_long,0,,,,,
player,201911030rav,rav,FortL.00,pass_defended,0,,,,,
player,201911030rav,rav,FortL.00,sacks,0.0,,,,,
player,201911030rav,rav,FortL.00,tackles_combined,3,,,,,
player,201911030rav,rav,FortL.00,tackles_solo,2,,,,,
player,201911030rav,rav,FortL.00,tackles_assists,1,,,,,
player,201911030rav,rav,FortL.00,tackles_loss,1,,,,,
player,201911030rav,rav,FortL.00,qb_hits,0,,,,,
player,201911030rav,rav,FortL.00,fumbles_rec,0,,,,,
player,201911030rav,rav,FortL.00,fumbles_rec_yds,0,,,,,
player,201911030rav,rav,FortL.00,fumbles_rec_td,0,,,,,
player,201911030rav,rav,FortL.00,fumbles_forced,0,,,,,
player,201911030rav,rav,SmitJi03,def_int,0,,,,,
player,201911030rav,rav,SmitJi03,def_int_yds,0,,,,,
player,201911030rav,rav,SmitJi03,def_int_td,0,,,,,
player,201911030rav,rav,SmitJi03,def_int_long,0,,,,,
