game,2019,4,20190929,201909290atl,oti,"Tennessee Titans",24,atl,"Atlanta Falcons",10
player,201909290atl,oti,RyanLo00,fumbles_forced,0,,,,,
player,201909290atl,oti,ByarKe01,def_int,0,,,,,
player,201909290atl,oti,ByarKe01,def_int_yds,0,,,,,
player,201909290atl,oti,ByarKe01,def_int_td,0,,,,,
player,201909290atl,oti,ByarKe01,def_int_long,0,,,,,
player,201909290atl,oti,ByarKe01,pass_defended,1,,,,,
player,201909290atl,oti,ByarKe01,sacks,0.0,,,,,
player,201909290atl,oti,ByarKe01,tackles_combined,7,,,,,
player,201909290atl,oti,ByarKe01,tackles_solo,3,,,,,
player,201909290atl,oti,ByarKe01,tackles_assists,4,,,,,
player,201909290atl,oti,ByarKe01,tackles_loss,0,,,,,
player,201909290atl,oti,ByarKe01,qb_hits,0,,,,,
player,201909290atl,oti,ByarKe01,fumbles_rec,0,,,,,
player,201909290atl,oti,ByarKe01,fumbles_rec_yds,0,,,,,
player,201909290atl,oti,ByarKe01,fumbles_rec_td,0,,,,,
player,201909290atl,oti,ByarKe01,fumbles_forced,0,,,,,
player,201909290atl,oti,ButlMa01,def_int,0,,,,,
player,201909290atl,oti,ButlMa01,def_int_yds,0,,,,,
player,201909290atl,oti,ButlMa01,def_int_td,0,,,,,
player,201909290atl,oti,ButlMa01,def_int_long,0,,,,,
player,201909290atl,oti,ButlMa01,pass_defended,0,,,,,
player,201909290atl,oti,ButlMa01,sacks,0.0,,,,,
player,201909290atl,oti,ButlMa01,tackles_combined,6,,,,,
player,201909290atl,oti,ButlMa01,tackles_solo,5,,,,,
player,201909290atl,oti,ButlMa01,tackles_assists,1,,,,,
player,201909290atl,oti,ButlMa01,tackles_loss,1,,,,,
player,201909290atl,oti,ButlMa01,qb_hits,0,,,,,
player,201909290atl,oti,ButlMa01,fumbles_rec,0,,,,,
player,201909290atl,oti,ButlMa01,fumbles_rec_yds,0,,,,,
player,201909290atl,oti,ButlMa01,fumbles_rec_td,0,,,,,
player,201909290atl,oti,ButlMa01,fumbles_forced,0,,,,,
player,201909290atl,oti,VaccKe00,def_int,0,,,,,
player,201909290atl,oti,VaccKe00,def_int_yds,0,,,,,
player,201909290atl,oti,VaccKe00,def_int_td,0,,,,,
player,201909290atl,oti,VaccKe00,def_int_long,0,,,,,
player,201909290atl,oti,VaccKe00,pass_defended,0,,,,,
player,201909290atl,oti,VaccKe00,sacks,0.0,,,,,
player,201909290atl,oti,VaccKe00,tackles_combined,6,,,,,
player,201909290atl,oti,VaccKe00,tackles_solo,2,,,,,
player,201909290atl,oti,VaccKe00,tackles_assists,4,,,,,
player,201909290atl,oti,VaccKe00,tackles_loss,1,,,,,
player,201909290atl,oti,VaccKe00,qb_hits,0,,,,,
player,201909290atl,oti,VaccKe00,fumbles_rec,0,,,,,
player,201909290atl,oti,VaccKe00,fumbles_rec_yds,0,,,,,
player,201909290atl,oti,VaccKe00,fumbles_rec_td,0,,,,,
player,201909290atl,oti,VaccKe00,fumbles_forced,0,,,,,
player,201909290atl,oti,JackAd00,def_int,0,,,,,
player,201909290atl,oti,JackAd00,def_int_yds,0,,,,,
player,201909290atl,oti,JackAd00,def_int_td,0,,,,,
player,201909290atl,oti,JackAd00,def_int_long,0,,,,,
player,201909290atl,oti,JackAd00,pass_defended,1,,,,,
player,201909290atl,oti,JackAd00,sacks,0.0,,,,,
player,201909290atl,oti,JackAd00,tackles_combined,5,,,,,
player,201909290atl,oti,JackAd00,tackles_solo,5,,,,,
player,201909290atl,oti,JackAd00,tackles_assists,0,,,,,
player,201909290atl,oti,JackAd00,tackles_loss,0,,,,,
player,201909290atl,oti,JackAd00,qb_hits,0,,,,,
player,201909290atl,oti,JackAd00,fumbles_rec,0,,,,,
player,201909290atl,oti,JackAd00,fumbles_rec_yds,0,,,,,
player,201909290atl,oti,JackAd00,fumbles_rec_td,0,,,,,
player,201909290atl,oti,JackAd00,fumbles_forced,0,,,,,
player,201909290atl,oti,HookAm00,def_int,0,,,,,
player,201909290atl,oti,HookAm00,def_int_yds,0,,,,,
player,201909290atl,oti,HookAm00,def_int_td,0,,,,,
player,201909290atl,oti,HookAm00,def_int_long,0,,,,,
player,201909290atl,oti,HookAm00,pass_defended,0,,,,,
player,201909290atl,oti,HookAm00,sacks,0.0,,,,,
player,201909290atl,oti,HookAm00,tackles_combined,4,,,,,
player,201909290atl,oti,HookAm00,tackles_solo,3,,,,,
player,201909290atl,oti,HookAm00,tackles_assists,1,,,,,
player,201909290atl,oti,HookAm00,tackles_loss,0,,,,,
player,201909290atl,oti,HookAm00,qb_hits,0,,,,,
player,201909290atl,oti,HookAm00,fumbles_rec,0,,,,,
player,201909290atl,oti,HookAm00,fumbles_rec_yds,0,,,,,
player,201909290atl,oti,HookAm00,fumbles_rec_td,0,,,,,
player,201909290atl,oti,HookAm00,fumbles_forced,0,,,,,
player,201909290atl,oti,WoodWe20,def_int,0,,,,,
player,201909290atl,oti,WoodWe20,def_int_yds,0,,,,,
player,201909290atl,oti,WoodWe20,def_int_td,0,,,,,
player,201909290atl,oti,WoodWe20,def_int_long,0,,,,,
player,201909290atl,oti,WoodWe20,pass_defended,0,,,,,
player,201909290atl,oti,WoodWe20,sacks,0.0,,,,,
player,201909290atl,oti,WoodWe20,tackles_combined,4,,,,,
player,201909290atl,oti,WoodWe20,tackles_solo,3,,,,,
player,201909290atl,oti,WoodWe20,tackles_assists,1,,,,,
player,201909290atl,oti,WoodWe20,tackles_loss,1,,,,,
player,201909290atl,oti,WoodWe20,qb_hits,0,,,,,
player,201909290atl,oti,WoodWe20,fumbles_rec,0,,,,,
player,201909290atl,oti,WoodWe20,fumbles_rec_yds,0,,,,,
player,201909290atl,oti,WoodWe20,fumbles_rec_td,0,,,,,
player,201909290atl,oti,WoodWe20,fumbles_forced,0,,,,,
player,201909290atl,oti,GilbRe01,def_int,0,,,,,
player,201909290atl,oti,GilbRe01,def_int_yds,0,,,,,
player,201909290atl,oti,GilbRe01,def_int_td,0,,,,,
player,201909290atl,oti,GilbRe01,def_int_long,0,,,,,
player,201909290atl,oti,GilbRe01,pass_defended,0,,,,,
player,201909290atl,oti,GilbRe01,sacks,0.0,,,,,
player,201909290atl,oti,GilbRe01,tackles_combined,3,,,,,
player,201909290atl,oti,GilbRe01,tackles_solo,2,,,,,
player,201909290atl,oti,GilbRe01,tackles_assists,1,,,,,
player,201909290atl,oti,GilbRe01,tackles_loss,0,,,,,
player,201909290atl,oti,GilbRe01,qb_hits,1,,,,,
player,201909290atl,oti,GilbRe01,fumbles_rec,0,,,,,
player,201909290atl,oti,GilbRe01,fumbles_rec_yds,0,,,,,
player,201909290atl,oti,GilbRe01,fumbles_rec_td,0,,,,,
player,201909290atl,oti,GilbRe01,fumbles_forced,0,,,,,
player,201909290atl,oti,CorrKa00,def_int,0,,,,,
player,201909290atl,oti,CorrKa00,def_int_yds,0,,,,,
player,201909290atl,oti,CorrKa00,def_int_td,0,,,,,
player,201909290atl,oti,CorrKa00,def_int_long,0,,,,,
player,201909290atl,oti,CorrKa00,pass_defended,0,,,,,
player,201909290atl,oti,CorrKa00,sacks,0.0,,,,,
player,201909290atl,oti,CorrKa00,tackles_combined,1,,,,,
player,201909290atl,oti,CorrKa00,tackles_solo,1,,,,,
player,201909290atl,oti,CorrKa00,tackles_assists,0,,,,,
player,201909290atl,oti,CorrKa00,tackles_loss,0,,,,,
player,201909290atl,oti,CorrKa00,qb_hits,0,,,,,
player,201909290atl,oti,CorrKa00,fumbles_rec,0,,,,,
player,201909290atl,oti,CorrKa00,fumbles_rec_yds,0,,,,,
player,201909290atl,oti,CorrKa00,fumbles_rec_td,0,,,,,
player,201909290atl,oti,CorrKa00,fumbles_forced,0,,,,,
player,201909290atl,oti,JoneDa04,def_int,0,,,,,
player,201909290atl,oti,JoneDa04,def_int_yds,0,,,,,
player,201909290atl,oti,JoneDa04,def_int_td,0,,,,,
player,201909290atl,oti,JoneDa04,def_int_long,0,,,,,
player,201909290atl,oti,JoneDa04,pass_defended,0,,,,,
player,201909290atl,oti,JoneDa04,sacks,0.0,,,,,
player,201909290atl,oti,JoneDa04,tackles_combined,1,,,,,
player,201909290atl,oti,JoneDa04,tackles_solo,0,,,,,
player,201909290atl,oti,JoneDa04,tackles_assists,1,,,,,
player,201909290atl,oti,JoneDa04,tackles_loss,0,,,,,
player,201909290atl,oti,JoneDa04,qb_hits,0,,,,,
player,201909290atl,oti,JoneDa04,fumbles_rec,0,,,,,
player,201909290atl,oti,JoneDa04,fumbles_rec_yds,0,,,,,
player,201909290atl,oti,JoneDa04,fumbles_rec_td,0,,,,,
player,201909290atl,oti,JoneDa04,fumbles_forced,0,,,,,
player,201909290atl,oti,MariMa01,def_int,0,,,,,
player,201909290atl,oti,MariMa01,def_int_yds,0,,,,,
player,201909290atl,oti,MariMa01,def_int_td,0,,,,,
player,201909290atl,oti,MariMa01,def_int_long,0,,,,,
player,201909290atl,oti,MariMa01,pass_defended,0,,,,,
player,201909290atl,oti,MariMa01,sacks,0.0,,,,,
player,201909290atl,oti,MariMa01,tackles_combined,0,,,,,
player,201909290atl,oti,MariMa01,tackles_solo,0,,,,,
player,201909290atl,oti,MariMa01,tackles_assists,0,,,,,
player,201909290atl,oti,MariMa01,tackles_loss,0,,,,,
player,201909290atl,oti,MariMa01,qb_hits,0,,,,,
player,201909290atl,oti,MariMa01,fumbles_rec,1,,,,,
player,201909290atl,oti,MariMa01,fumbles_rec_yds,0,,,,,
player,201909290atl,oti,MariMa01,fumbles_rec_td,0,,,,,
player,201909290atl,oti,MariMa01,fumbles_forced,0,,,,,
player,201909290atl,oti,WakeCa00,def_int,0,,,,,
player,201909290atl,oti,WakeCa00,def_int_yds,0,,,,,
player,201909290atl,oti,WakeCa00,def_int_td,0,,,,,
player,201909290atl,oti,WakeCa00,def_int_long,0,,,,,
player,201909290atl,oti,WakeCa00,pass_defended,1,,,,,
player,201909290atl,oti,WakeCa00,sacks,0.0,,,,,
player,201909290atl,oti,WakeCa00,tackles_combined,0,,,,,
player,201909290atl,oti,WakeCa00,tackles_solo,0,,,,,
player,201909290atl,oti,WakeCa00,tackles_assists,0,,,,,
player,201909290atl,oti,WakeCa00,tackles_loss,0,,,,,
player,201909290atl,oti,WakeCa00,qb_hits,2,,,,,
player,201909290atl,oti,WakeCa00,fumbles_rec,0,,,,,
player,201909290atl,oti,WakeCa00,fumbles_rec_yds,0,,,,,
player,201909290atl,oti,WakeCa00,fumbles_rec_td,0,,,,,
player,201909290atl,oti,WakeCa00,fumbles_forced,0,,,,,
player,201909290atl,atl,CampDe00,def_int,0,,,,,
player,201909290atl,atl,CampDe00,def_int_yds,0,,,,,
player,201909290atl,atl,CampDe00,def_int_td,0,,,,,
player,201909290atl,atl,CampDe00,def_int_long,0,,,,,
player,201909290atl,atl,CampDe00,pass_defended,0,,,,,
player,201909290atl,atl,CampDe00,sacks,0.0,,,,,
player,201909290atl,atl,CampDe00,tackles_combined,17,,,,,
player,201909290atl,atl,CampDe00,tackles_solo,7,,,,,
player,201909290atl,atl,CampDe00,tackles_assists,10,,,,,
player,201909290atl,atl,CampDe00,tackles_loss,2,,,,,
player,201909290atl,atl,CampDe00,qb_hits,0,,,,,
player,201909290atl,atl,CampDe00,fumbles_rec,0,,,,,
player,201909290atl,atl,CampDe00,fumbles_rec_yds,0,,,,,
player,201909290atl,atl,CampDe00,fumbles_rec_td,0,,,,,
player,201909290atl,atl,CampDe00,fumbles_forced,2,,,,,
player,201909290atl,atl,IshmKe00,def_int,0,,,,,
player,201909290atl,atl,IshmKe00,def_int_yds,0,,,,,
player,201909290atl,atl,IshmKe00,def_int_td,0,,,,,
player,201909290atl,atl,IshmKe00,def_int_long,0,,,,,
player,201909290atl,atl,IshmKe00,pass_defended,0,,,,,
player,201909290atl,atl,IshmKe00,sacks,0.0,,,,,
player,201909290atl,atl,IshmKe00,tackles_combined,10,,,,,
player,201909290atl,atl,IshmKe00,tackles_solo,1,,,,,
player,201909290atl,atl,IshmKe00,tackles_assists,9,,,,,
player,201909290atl,atl,IshmKe00,tackles_loss,0,,,,,
player,201909290atl,atl,IshmKe00,qb_hits,0,,,,,
player,201909290atl,atl,IshmKe00,fumbles_rec,0,,,,,
player,201909290atl,atl,IshmKe00,fumbles_rec_yds,0,,,,,
player,201909290atl,atl,IshmKe00,fumbles_rec_td,0,,,,,
player,201909290atl,atl,IshmKe00,fumbles_forced,0,,,,,
player,201909290atl,atl,JoneDe01,def_int,0,,,,,
player,201909290atl,atl,JoneDe01,def_int_yds,0,,,,,
player,201909290atl,atl,JoneDe01,def_int_td,0,,,,,
player,201909290atl,atl,JoneDe01,def_int_long,0,,,,,
player,201909290atl,atl,JoneDe01,pass_defended,0,,,,,
player,201909290atl,atl,JoneDe01,sacks,0.0,,,,,
player,201909290atl,atl,JoneDe01,tackles_combined,8,,,,,
player,201909290atl,atl,JoneDe01,tackles_solo,3,,,,,
player,201909290atl,atl,JoneDe01,tackles_assists,5,,,,,
player,201909290atl,atl,JoneDe01,tackles_loss,0,,,,,
player,201909290atl,atl,JoneDe01,qb_hits,0,,,,,
player,201909290atl,atl,JoneDe01,fumbles_rec,0,,,,,
player,201909290atl,atl,JoneDe01,fumbles_rec_yds,0,,,,,
player,201909290atl,atl,JoneDe01,fumbles_rec_td,0,,,,,
player,201909290atl,atl,JoneDe01,fumbles_forced,0,,,,,
player,201909290atl,atl,AlleRi00,def_int,0,,,,,
player,201909290atl,atl,AlleRi00,def_int_yds,0,,,,,
player,201909290atl,atl,AlleRi00,def_int_td,0,,,,,
player,201909290atl,atl,AlleRi00,def_int_long,0,,,,,
player,201909290atl,atl,AlleRi00,pass_defended,0,,,,,
player,201909290atl,atl,AlleRi00,sacks,0.0,,,,,
player,201909290atl,atl,AlleRi00,tackles_combined,7,,,,,
player,201909290atl,atl,AlleRi00,tackles_solo,2,,,,,
player,201909290atl,atl,AlleRi00,tackles_assists,5,,,,,
player,201909290atl,atl,AlleRi00,tackles_loss,1,,,,,
player,201909290atl,atl,AlleRi00,qb_hits,0,,,,,
player,201909290atl,atl,AlleRi00,fumbles_rec,0,,,,,
player,201909290atl,atl,AlleRi00,fumbles_rec_yds,0,,,,,
player,201909290atl,atl,AlleRi00,fumbles_rec_td,0,,,,,
player,201909290atl,atl,AlleRi00,fumbles_forced,0,,,,,
player,201909290atl,atl,DaviTy01,def_int,0,,,,,
player,201909290atl,atl,DaviTy01,def_int_yds,0,,,,,
player,201909290atl,atl,DaviTy01,def_int_td,0,,,,,
player,201909290atl,atl,DaviTy01,def_int_long,0,,,,,
player,201909290atl,atl,DaviTy01,pass_defended,0,,,,,
player,201909290atl,atl,DaviTy01,sacks,0.0,,,,,
player,201909290atl,atl,DaviTy01,tackles_combined,7,,,,,
player,201909290atl,atl,DaviTy01,tackles_solo,2,,,,,
player,201909290atl,atl,DaviTy01,tackles_assists,5,,,,,
player,201909290atl,atl,DaviTy01,tackles_loss,0,,,,,
player,201909290atl,atl,DaviTy01,qb_hits,0,,,,,
player,201909290atl,atl,DaviTy01,fumbles_rec,0,,,,,
player,201909290atl,atl,DaviTy01,fumbles_rec_yds,0,,,,,
player,201909290atl,atl,DaviTy01,fumbles_rec_td,0,,,,,
player,201909290atl,atl,DaviTy01,fumbles_forced,0,,,,,
player,201909290atl,atl,JarrGr00,def_int,0,,,,,
player,201909290atl,atl,JarrGr00,def_int_yds,0,,,,,
player,201909290atl,atl,JarrGr00,def_int_td,0,,,,,
player,201909290atl,atl,JarrGr00,def_int_long,0,,,,,
player,201909290atl,atl,JarrGr00,pass_defended,0,,,,,
player,201909290atl,atl,JarrGr00,sacks,0.0,,,,,
player,201909290atl,atl,JarrGr00,tackles_combined,7,,,,,
player,201909290atl,atl,JarrGr00,tackles_solo,1,,,,,
player,201909290atl,atl,JarrGr00,tackles_assists,6,,,,,
player,201909290atl,atl,JarrGr00,tackles_loss,0,,,,,
player,201909290atl,atl,JarrGr00,qb_hits,1,,,,,
player,201909290atl,atl,JarrGr00,fumbles_rec,0,,,,,
player,201909290atl,atl,JarrGr00,fumbles_rec_yds,0,,,,,
player,201909290atl,atl,JarrGr00,fumbles_rec_td,0,,,,,
player,201909290atl,atl,JarrGr00,fumbles_forced,0,,,,,
player,201909290atl,atl,BeasVi00,def_int,0,,,,,
player,201909290atl,atl,BeasVi00,def_int_yds,0,,,,,
player,201909290atl,atl,BeasVi00,def_int_td,0,,,,,
player,201909290atl,atl,BeasVi00,def_int_long,0,,,,,
player,201909290atl,atl,BeasVi00,pass_defended,0,,,,,
player,201909290atl,atl,BeasVi00,sacks,0.0,,,,,
player,201909290atl,atl,BeasVi00,tackles_combined,4,,,,,
player,201909290atl,atl,BeasVi00,tackles_solo,1,,,,,
player,201909290atl,atl,BeasVi00,tackles_assists,3,,,,,
player,201909290atl,atl,BeasVi00,tackles_loss,1,,,,,
player,201909290atl,atl,BeasVi00,qb_hits,0,,,,,
player,201909290atl,atl,BeasVi00,fumbles_rec,0,,,,,
player,201909290atl,atl,BeasVi00,fumbles_rec_yds,0,,,,,
player,201909290atl,atl,BeasVi00,fumbles_rec_td,0,,,,,
player,201909290atl,atl,BeasVi00,fumbles_forced,0,,,,,
player,201909290atl,atl,ComiJo00,def_int,0,,,,,
player,201909290atl,atl,ComiJo00,def_int_yds,0,,,,,
player,201909290atl,atl,ComiJo00,def_int_td,0,,,,,
player,201909290atl,atl,ComiJo00,def_int_long,0,,,,,
player,201909290atl,atl,ComiJo00,pass_defended,0,,,,,
player,201909290atl,atl,ComiJo00,sacks,0.0,,,,,
player,201909290atl,atl,ComiJo00,tackles_combined,3,,,,,
player,201909290atl,atl,ComiJo00,tackles_solo,0,,,,,
player,201909290atl,atl,ComiJo00,tackles_assists,3,,,,,
player,201909290atl,atl,ComiJo00,tackles_loss,0,,,,,
player,201909290atl,atl,ComiJo00,qb_hits,1,,,,,
player,201909290atl,atl,ComiJo00,fumbles_rec,0,,,,,
player,201909290atl,atl,ComiJo00,fumbles_rec_yds,0,,,,,
player,201909290atl,atl,ComiJo00,fumbles_rec_td,0,,,,,
player,201909290atl,atl,ComiJo00,fumbles_forced,0,,,,,
player,201909290atl,atl,McKiTa00,def_int,0,,,,,
player,201909290atl,atl,McKiTa00,def_int_yds,0,,,,,
player,201909290atl,atl,McKiTa00,def_int_td,0,,,,,
player,201909290atl,atl,McKiTa00,def_int_long,0,,,,,
player,201909290atl,atl,McKiTa00,pass_defended,0,,,,,
player,201909290atl,atl,McKiTa00,sacks,0.0,,,,,
player,201909290atl,atl,McKiTa00,tackles_combined,3,,,,,
player,201909290atl,atl,McKiTa00,tackles_solo,2,,,,,
player,201909290atl,atl,McKiTa00,tackles_assists,1,,,,,
player,201909290atl,atl,McKiTa00,tackles_loss,1,,,,,
player,201909290atl,atl,McKiTa00,qb_hits,1,,,,,
player,201909290atl,atl,McKiTa00,fumbles_rec,0,,,,,
player,201909290atl,atl,McKiTa00,fumbles_rec_yds,0,,,,,
player,201909290atl,atl,McKiTa00,fumbles_rec_td,0,,,,,
player,201909290atl,atl,McKiTa00,fumbles_forced,0,,,,,
player,201909290atl,atl,BailAl00,def_int,0,,,,,
player,201909290atl,atl,BailAl00,def_int_yds,0,,,,,
player,201909290atl,atl,BailAl00,def_int_td,0,,,,,
player,201909290atl,atl,BailAl00,def_int_long,0,,,,,
player,201909290atl,atl,BailAl00,pass_defended,0,,,,,
player,201909290atl,atl,BailAl00,sacks,0.0,,,,,
player,201909290atl,atl,BailAl00,tackles_combined,2,,,,,
player,201909290atl,atl,BailAl00,tackles_solo,1,,,,,
player,201909290atl,atl,BailAl00,tackles_assists,1,,,,,
player,201909290atl,atl,BailAl00,tackles_loss,1,,,,,
player,201909290atl,atl,BailAl00,qb_hits,0,,,,,
player,201909290atl,atl,BailAl00,fumbles_rec,0,,,,,
player,201909290atl,atl,BailAl00,fumbles_rec_yds,0,,,,,
player,201909290atl,atl,BailAl00,fumbles_rec_td,0,,,,,
player,201909290atl,atl,BailAl00,fumbles_forced,0,,,,,
player,201909290atl,atl,ClayAd00,def_int,0,,,,,
player,201909290atl,atl,ClayAd00,def_int_yds,0,,,,,
player,201909290atl,atl,ClayAd00,def_int_td,0,,,,,
player,201909290atl,atl,ClayAd00,def_int_long,0,,,,,
player,201909290atl,atl,ClayAd00,pass_defended,0,,,,,
player,201909290atl,atl,ClayAd00,sacks,0.0,,,,,
player,201909290atl,atl,ClayAd00,tackles_combined,2,,,,,
player,201909290atl,atl,ClayAd00,tackles_solo,1,,,,,
player,201909290atl,atl,ClayAd00,tackles_assists,1,,,,,
player,201909290atl,atl,ClayAd00,tackles_loss,0,,,,,
player,201909290atl,atl,ClayAd00,qb_hits,0,,,,,
player,201909290atl,atl,ClayAd00,fumbles_rec,0,,,,,
player,201909290atl,atl,ClayAd00,fumbles_rec_yds,0,,,,,
player,201909290atl,atl,ClayAd00,fumbles_rec_td,0,,,,,
player,201909290atl,atl,ClayAd00,fumbles_forced,1,,,,,
player,201909290atl,atl,OlivIs00,def_int,0,,,,,
player,201909290atl,atl,OlivIs00,def_int_yds,0,,,,,
player,201909290atl,atl,OlivIs00,def_int_td,0,,,,,
player,201909290atl,atl,OlivIs00,def_int_long,0,,,,,
player,201909290atl,atl,OlivIs00,pass_defended,0,,,,,
player,201909290atl,atl,OlivIs00,sacks,0.0,,,,,
player,201909290atl,atl,OlivIs00,tackles_combined,2,,,,,
player,201909290atl,atl,OlivIs00,tackles_solo,2,,,,,
player,201909290atl,atl,OlivIs00,tackles_assists,0,,,,,
player,201909290atl,atl,OlivIs00,tackles_loss,0,,,,,
player,201909290atl,atl,OlivIs00,qb_hits,0,,,,,
player,201909290atl,atl,OlivIs00,fumbles_rec,0,,,,,
player,201909290atl,atl,OlivIs00,fumbles_rec_yds,0,,,,,
player,201909290atl,atl,OlivIs00,fumbles_rec_td,0,,,,,
player,201909290atl,atl,OlivIs00,fumbles_forced,0,,,,,
player,201909290atl,atl,CrawJa00,def_int,0,,,,,
player,201909290atl,atl,CrawJa00,def_int_yds,0,,,,,
player,201909290atl,atl,CrawJa00,def_int_td,0,,,,,
player,201909290atl,atl,CrawJa00,def_int_long,0,,,,,
player,201909290atl,atl,CrawJa00,pass_defended,0,,,,,
player,201909290atl,atl,CrawJa00,sacks,0.0,,,,,
player,201909290atl,atl,CrawJa00,tackles_combined,1,,,,,
player,201909290atl,atl,CrawJa00,tackles_solo,0,,,,,
player,201909290atl,atl,CrawJa00,tackles_assists,1,,,,,
player,201909290atl,atl,CrawJa00,tackles_loss,0,,,,,
player,201909290atl,atl,CrawJa00,qb_hits,1,,,,,
player,201909290atl,atl,CrawJa00,fumbles_rec,0,,,,,
player,201909290atl,atl,CrawJa00,fumbles_rec_yds,0,,,,,
player,201909290atl,atl,CrawJa00,fumbles_rec_td,0,,,,,
player,201909290atl,atl,CrawJa00,fumbles_forced,0,,,,,
player,201909290atl,atl,KazeDa00,def_int,0,,,,,
player,201909290atl,atl,KazeDa00,def_int_yds,0,,,,,
player,201909290atl,atl,KazeDa00,def_int_td,0,,,,,
player,201909290atl,atl,KazeDa00,def_int_long,0,,,,,
player,201909290atl,atl,KazeDa00,pass_defended,0,,,,,
player,201909290atl,atl,KazeDa00,sacks,0.0,,,,,
player,201909290atl,atl,KazeDa00,tackles_combined,1,,,,,
player,201909290atl,atl,KazeDa00,tackles_solo,1,,,,,
player,201909290atl,atl,KazeDa00,tackles_assists,0,,,,,
player,201909290atl,atl,KazeDa00,tackles_loss,0,,,,,
player,201909290atl,atl,KazeDa00,qb_hits,0,,,,,
player,201909290atl,atl,KazeDa00,fumbles_rec,0,,,,,
player,201909290atl,atl,KazeDa00,fumbles_rec_yds,0,,,,,
player,201909290atl,atl,KazeDa00,fumbles_rec_td,0,,,,,
player,201909290atl,atl,KazeDa00,fumbles_forced,0,,,,,
player,201909290atl,atl,ShefKe00,def_int,0,,,,,
player,201909290atl,atl,ShefKe00,def_int_yds,0,,,,,
player,201909290atl,atl,ShefKe00,def_int_td,0,,,,,
player,201909290atl,atl,ShefKe00,def_int_long,0,,,,,
player,201909290atl,atl,ShefKe00,pass_defended,0,,,,,
player,201909290atl,atl,ShefKe00,sacks,0.0,,,,,
player,201909290atl,atl,ShefKe00,tackles_combined,1,,,,,
player,201909290atl,atl,ShefKe00,tackles_solo,1,,,,,
player,201909290atl,atl,ShefKe00,tackles_assists,0,,,,,
player,201909290atl,atl,ShefKe00,tackles_loss,0,,,,,
player,201909290atl,atl,ShefKe00,qb_hits,0,,,,,
player,201909290atl,atl,ShefKe00,fumbles_rec,0,,,,,
player,201909290atl,atl,ShefKe00,fumbles_rec_yds,0,,,,,
player,201909290atl,atl,ShefKe00,fumbles_rec_td,0,,,,,
player,201909290atl,atl,ShefKe00,fumbles_forced,0,,,,,
player,201909290atl,atl,TrufDe00,def_int,0,,,,,
player,201909290atl,atl,TrufDe00,def_int_yds,0,,,,,
player,201909290atl,atl,TrufDe00,def_int_td,0,,,,,
player,201909290atl,atl,TrufDe00,def_int_long,0,,,,,
player,201909290atl,atl,TrufDe00,pass_defended,0,,,,,
player,201909290atl,atl,TrufDe00,sacks,0.0,,,,,
player,201909290atl,atl,TrufDe00,tackles_combined,1,,,,,
player,201909290atl,atl,TrufDe00,tackles_solo,0,,,,,
player,201909290atl,atl,TrufDe00,tackles_assists,1,,,,,
player,201909290atl,atl,TrufDe00,tackles_loss,0,,,,,
player,201909290atl,atl,TrufDe00,qb_hits,0,,,,,
player,201909290atl,atl,TrufDe00,fumbles_rec,0,,,,,
player,201909290atl,atl,TrufDe00,fumbles_rec_yds,0,,,,,
player,201909290atl,atl,TrufDe00,fumbles_rec_td,0,,,,,
player,201909290atl,atl,TrufDe00,fumbles_forced,0,,,,,
player,201909290atl,oti,HumpAd00,kick_ret,0,,,,,
player,201909290atl,oti,HumpAd00,kick_ret_yds,0,,,,,
player,201909290atl,oti,HumpAd00,kick_ret_yds_per_ret,,,,,,
player,201909290atl,oti,HumpAd00,kick_ret_td,0,,,,,
player,201909290atl,oti,HumpAd00,kick_ret_long,0,,,,,
player,201909290atl,oti,HumpAd00,punt_ret,1,,,,,
player,201909290atl,oti,HumpAd00,punt_ret_yds,2,,,,,
player,201909290atl,oti,HumpAd00,punt_ret_yds_per_ret,2.0,,,,,
player,201909290atl,oti,HumpAd00,punt_ret_td,0,,,,,
player,201909290atl,oti,HumpAd00,punt_ret_long,2,,,,,
player,201909290atl,atl,SanuMo00,kick_ret,0,,,,,
player,201909290atl,atl,SanuMo00,kick_ret_yds,0,,,,,
player,201909290atl,atl,SanuMo00,kick_ret_yds_per_ret,,,,,,
player,201909290atl,atl,SanuMo00,kick_ret_td,0,,,,,
player,201909290atl,atl,SanuMo00,kick_ret_long,0,,,,,
player,201909290atl,atl,SanuMo00,punt_ret,1,,,,,
player,201909290atl,atl,SanuMo00,punt_ret_yds,2,,,,,
player,201909290atl,atl,SanuMo00,punt_ret_yds_per_ret,2.0,,,,,
player,201909290atl,atl,SanuMo00,punt_ret_td,0,,,,,
player,201909290atl,atl,SanuMo00,punt_ret_long,2,,,,,
player,201909290atl,atl,ShefKe00,kick_ret,2,,,,,
player,201909290atl,atl,ShefKe00,kick_ret_yds,42,,,,,
player,201909290atl,atl,ShefKe00,kick_ret_yds_per_ret,21.0,,,,,
player,201909290atl,atl,ShefKe00,kick_ret_td,0,,,,,
player,201909290atl,atl,ShefKe00,kick_ret_long,29,,,,,
player,201909290atl,atl,ShefKe00,punt_ret,0,,,,,
player,201909290atl,atl,ShefKe00,punt_ret_yds,0,,,,,
player,201909290atl,atl,ShefKe00,punt_ret_yds_per_ret,,,,,,
player,201909290atl,atl,ShefKe00,punt_ret_td,0,,,,,
