game,2019,1,20190908,201909080min,atl,"Atlanta Falcons",12,min,"Minnesota Vikings",28
player,201909080min,atl,OluoFo00,def_int_td,0,,,,,
player,201909080min,atl,OluoFo00,def_int_long,0,,,,,
player,201909080min,atl,OluoFo00,pass_defended,0,,,,,
player,201909080min,atl,OluoFo00,sacks,0.0,,,,,
player,201909080min,atl,OluoFo00,tackles_combined,4,,,,,
player,201909080min,atl,OluoFo00,tackles_solo,3,,,,,
player,201909080min,atl,OluoFo00,tackles_assists,1,,,,,
player,201909080min,atl,OluoFo00,tackles_loss,0,,,,,
player,201909080min,atl,OluoFo00,qb_hits,0,,,,,
player,201909080min,atl,OluoFo00,fumbles_rec,0,,,,,
player,201909080min,atl,OluoFo00,fumbles_rec_yds,0,,,,,
player,201909080min,atl,OluoFo00,fumbles_rec_td,0,,,,,
player,201909080min,atl,OluoFo00,fumbles_forced,0,,,,,
player,201909080min,atl,AlleRi00,def_int,0,,,,,
player,201909080min,atl,AlleRi00,def_int_yds,0,,,,,
player,201909080min,atl,AlleRi00,def_int_td,0,,,,,
player,201909080min,atl,AlleRi00,def_int_long,0,,,,,
player,201909080min,atl,AlleRi00,pass_defended,0,,,,,
player,201909080min,atl,AlleRi00,sacks,0.0,,,,,
player,201909080min,atl,AlleRi00,tackles_combined,3,,,,,
player,201909080min,atl,AlleRi00,tackles_solo,3,,,,,
player,201909080min,atl,AlleRi00,tackles_assists,0,,,,,
player,201909080min,atl,AlleRi00,tackles_loss,0,,,,,
player,201909080min,atl,AlleRi00,qb_hits,0,,,,,
player,201909080min,atl,AlleRi00,fumbles_rec,0,,,,,
player,201909080min,atl,AlleRi00,fumbles_rec_yds,0,,,,,
player,201909080min,atl,AlleRi00,fumbles_rec_td,0,,,,,
player,201909080min,atl,AlleRi00,fumbles_forced,0,,,,,
player,201909080min,atl,BeasVi00,def_int,0,,,,,
player,201909080min,atl,BeasVi00,def_int_yds,0,,,,,
player,201909080min,atl,BeasVi00,def_int_td,0,,,,,
player,201909080min,atl,BeasVi00,def_int_long,0,,,,,
player,201909080min,atl,BeasVi00,pass_defended,0,,,,,
player,201909080min,atl,BeasVi00,sacks,0.0,,,,,
player,201909080min,atl,BeasVi00,tackles_combined,3,,,,,
player,201909080min,atl,BeasVi00,tackles_solo,2,,,,,
player,201909080min,atl,BeasVi00,tackles_assists,1,,,,,
player,201909080min,atl,BeasVi00,tackles_loss,0,,,,,
player,201909080min,atl,BeasVi00,qb_hits,0,,,,,
player,201909080min,atl,BeasVi00,fumbles_rec,0,,,,,
player,201909080min,atl,BeasVi00,fumbles_rec_yds,0,,,,,
player,201909080min,atl,BeasVi00,fumbles_rec_td,0,,,,,
player,201909080min,atl,BeasVi00,fumbles_forced,0,,,,,
player,201909080min,atl,McKiTa00,def_int,0,,,,,
player,201909080min,atl,McKiTa00,def_int_yds,0,,,,,
player,201909080min,atl,McKiTa00,def_int_td,0,,,,,
player,201909080min,atl,McKiTa00,def_int_long,0,,,,,
player,201909080min,atl,McKiTa00,pass_defended,0,,,,,
player,201909080min,atl,McKiTa00,sacks,0.0,,,,,
player,201909080min,atl,McKiTa00,tackles_combined,3,,,,,
player,201909080min,atl,McKiTa00,tackles_solo,2,,,,,
player,201909080min,atl,McKiTa00,tackles_assists,1,,,,,
player,201909080min,atl,McKiTa00,tackles_loss,1,,,,,
player,201909080min,atl,McKiTa00,qb_hits,0,,,,,
player,201909080min,atl,McKiTa00,fumbles_rec,0,,,,,
player,201909080min,atl,McKiTa00,fumbles_rec_yds,0,,,,,
player,201909080min,atl,McKiTa00,fumbles_rec_td,0,,,,,
player,201909080min,atl,McKiTa00,fumbles_forced,0,,,,,
player,201909080min,atl,ClayAd00,def_int,0,,,,,
player,201909080min,atl,ClayAd00,def_int_yds,0,,,,,
player,201909080min,atl,ClayAd00,def_int_td,0,,,,,
player,201909080min,atl,ClayAd00,def_int_long,0,,,,,
player,201909080min,atl,ClayAd00,pass_defended,0,,,,,
player,201909080min,atl,ClayAd00,sacks,0.0,,,,,
player,201909080min,atl,ClayAd00,tackles_combined,1,,,,,
player,201909080min,atl,ClayAd00,tackles_solo,0,,,,,
player,201909080min,atl,ClayAd00,tackles_assists,1,,,,,
player,201909080min,atl,ClayAd00,tackles_loss,0,,,,,
player,201909080min,atl,ClayAd00,qb_hits,0,,,,,
player,201909080min,atl,ClayAd00,fumbles_rec,0,,,,,
player,201909080min,atl,ClayAd00,fumbles_rec_yds,0,,,,,
player,201909080min,atl,ClayAd00,fumbles_rec_td,0,,,,,
player,201909080min,atl,ClayAd00,fumbles_forced,0,,,,,
player,201909080min,atl,KazeDa00,def_int,0,,,,,
player,201909080min,atl,KazeDa00,def_int_yds,0,,,,,
player,201909080min,atl,KazeDa00,def_int_td,0,,,,,
player,201909080min,atl,KazeDa00,def_int_long,0,,,,,
player,201909080min,atl,KazeDa00,pass_defended,0,,,,,
player,201909080min,atl,KazeDa00,sacks,0.0,,,,,
player,201909080min,atl,KazeDa00,tackles_combined,1,,,,,
player,201909080min,atl,KazeDa00,tackles_solo,1,,,,,
player,201909080min,atl,KazeDa00,tackles_assists,0,,,,,
player,201909080min,atl,KazeDa00,tackles_loss,0,,,,,
player,201909080min,atl,KazeDa00,qb_hits,0,,,,,
player,201909080min,atl,KazeDa00,fumbles_rec,0,,,,,
player,201909080min,atl,KazeDa00,fumbles_rec_yds,0,,,,,
player,201909080min,atl,KazeDa00,fumbles_rec_td,0,,,,,
player,201909080min,atl,KazeDa00,fumbles_forced,0,,,,,
player,201909080min,atl,NealKe01,def_int,0,,,,,
player,201909080min,atl,NealKe01,def_int_yds,0,,,,,
player,201909080min,atl,NealKe01,def_int_td,0,,,,,
player,201909080min,atl,NealKe01,def_int_long,0,,,,,
player,201909080min,atl,NealKe01,pass_defended,0,,,,,
player,201909080min,atl,NealKe01,sacks,0.0,,,,,
player,201909080min,atl,NealKe01,tackles_combined,1,,,,,
player,201909080min,atl,NealKe01,tackles_solo,1,,,,,
player,201909080min,atl,NealKe01,tackles_assists,0,,,,,
player,201909080min,atl,NealKe01,tackles_loss,0,,,,,
player,201909080min,atl,NealKe01,qb_hits,1,,,,,
player,201909080min,atl,NealKe01,fumbles_rec,0,,,,,
player,201909080min,atl,NealKe01,fumbles_rec_yds,0,,,,,
player,201909080min,atl,NealKe01,fumbles_rec_td,0,,,,,
player,201909080min,atl,NealKe01,fumbles_forced,0,,,,,
player,201909080min,atl,OlivIs00,def_int,0,,,,,
player,201909080min,atl,OlivIs00,def_int_yds,0,,,,,
player,201909080min,atl,OlivIs00,def_int_td,0,,,,,
player,201909080min,atl,OlivIs00,def_int_long,0,,,,,
player,201909080min,atl,OlivIs00,pass_defended,0,,,,,
player,201909080min,atl,OlivIs00,sacks,0.0,,,,,
player,201909080min,atl,OlivIs00,tackles_combined,1,,,,,
player,201909080min,atl,OlivIs00,tackles_solo,1,,,,,
player,201909080min,atl,OlivIs00,tackles_assists,0,,,,,
player,201909080min,atl,OlivIs00,tackles_loss,0,,,,,
player,201909080min,atl,OlivIs00,qb_hits,0,,,,,
player,201909080min,atl,OlivIs00,fumbles_rec,0,,,,,
player,201909080min,atl,OlivIs00,fumbles_rec_yds,0,,,,,
player,201909080min,atl,OlivIs00,fumbles_rec_td,0,,,,,
player,201909080min,atl,OlivIs00,fumbles_forced,0,,,,,
player,201909080min,min,HarrAn01,def_int,2,,,,,
player,201909080min,min,HarrAn01,def_int_yds,0,,,,,
player,201909080min,min,HarrAn01,def_int_td,0,,,,,
player,201909080min,min,HarrAn01,def_int_long,0,,,,,
player,201909080min,min,HarrAn01,pass_defended,2,,,,,
player,201909080min,min,HarrAn01,sacks,0.0,,,,,
player,201909080min,min,HarrAn01,tackles_combined,5,,,,,
player,201909080min,min,HarrAn01,tackles_solo,3,,,,,
player,201909080min,min,HarrAn01,tackles_assists,2,,,,,
player,201909080min,min,HarrAn01,tackles_loss,0,,,,,
player,201909080min,min,HarrAn01,qb_hits,0,,,,,
player,201909080min,min,HarrAn01,fumbles_rec,1,,,,,
player,201909080min,min,HarrAn01,fumbles_rec_yds,0,,,,,
player,201909080min,min,HarrAn01,fumbles_rec_td,0,,,,,
player,201909080min,min,HarrAn01,fumbles_forced,0,,,,,
player,201909080min,min,BarrAn00,def_int,0,,,,,
player,201909080min,min,BarrAn00,def_int_yds,0,,,,,
player,201909080min,min,BarrAn00,def_int_td,0,,,,,
player,201909080min,min,BarrAn00,def_int_long,0,,,,,
player,201909080min,min,BarrAn00,pass_defended,0,,,,,
player,201909080min,min,BarrAn00,sacks,1.0,,,,,
player,201909080min,min,BarrAn00,tackles_combined,6,,,,,
player,201909080min,min,BarrAn00,tackles_solo,6,,,,,
player,201909080min,min,BarrAn00,tackles_assists,0,,,,,
player,201909080min,min,BarrAn00,tackles_loss,1,,,,,
player,201909080min,min,BarrAn00,qb_hits,2,,,,,
player,201909080min,min,BarrAn00,fumbles_rec,0,,,,,
player,201909080min,min,BarrAn00,fumbles_rec_yds,0,,,,,
player,201909080min,min,BarrAn00,fumbles_rec_td,0,,,,,
player,201909080min,min,BarrAn00,fumbles_forced,0,,,,,
player,201909080min,min,HuntDa01,def_int,0,,,,,
player,201909080min,min,HuntDa01,def_int_yds,0,,,,,
player,201909080min,min,HuntDa01,def_int_td,0,,,,,
player,201909080min,min,HuntDa01,def_int_long,0,,,,,
player,201909080min,min,HuntDa01,pass_defended,0,,,,,
player,201909080min,min,HuntDa01,sacks,1.0,,,,,
player,201909080min,min,HuntDa01,tackles_combined,4,,,,,
player,201909080min,min,HuntDa01,tackles_solo,4,,,,,
player,201909080min,min,HuntDa01,tackles_assists,0,,,,,
player,201909080min,min,HuntDa01,tackles_loss,2,,,,,
player,201909080min,min,HuntDa01,qb_hits,1,,,,,
player,201909080min,min,HuntDa01,fumbles_rec,0,,,,,
player,201909080min,min,HuntDa01,fumbles_rec_yds,0,,,,,
player,201909080min,min,HuntDa01,fumbles_rec_td,0,,,,,
player,201909080min,min,HuntDa01,fumbles_forced,0,,,,,
player,201909080min,min,JoseLi99,def_int,0,,,,,
player,201909080min,min,JoseLi99,def_int_yds,0,,,,,
player,201909080min,min,JoseLi99,def_int_td,0,,,,,
player,201909080min,min,JoseLi99,def_int_long,0,,,,,
player,201909080min,min,JoseLi99,pass_defended,0,,,,,
player,201909080min,min,JoseLi99,sacks,1.0,,,,,
player,201909080min,min,JoseLi99,tackles_combined,4,,,,,
player,201909080min,min,JoseLi99,tackles_solo,3,,,,,
player,201909080min,min,JoseLi99,tackles_assists,1,,,,,
player,201909080min,min,JoseLi99,tackles_loss,2,,,,,
player,201909080min,min,JoseLi99,qb_hits,1,,,,,
player,201909080min,min,JoseLi99,fumbles_rec,0,,,,,
player,201909080min,min,JoseLi99,fumbles_rec_yds,0,,,,,
player,201909080min,min,JoseLi99,fumbles_rec_td,0,,,,,
player,201909080min,min,JoseLi99,fumbles_forced,0,,,,,
player,201909080min,min,GrifEv99,def_int,0,,,,,
player,201909080min,min,GrifEv99,def_int_yds,0,,,,,
player,201909080min,min,GrifEv99,def_int_td,0,,,,,
player,201909080min,min,GrifEv99,def_int_long,0,,,,,
player,201909080min,min,GrifEv99,pass_defended,0,,,,,
player,201909080min,min,GrifEv99,sacks,1.0,,,,,
player,201909080min,min,GrifEv99,tackles_combined,1,,,,,
player,201909080min,min,GrifEv99,tackles_solo,1,,,,,
player,201909080min,min,GrifEv99,tackles_assists,0,,,,,
player,201909080min,min,GrifEv99,tackles_loss,1,,,,,
player,201909080min,min,GrifEv99,qb_hits,2,,,,,
player,201909080min,min,GrifEv99,fumbles_rec,0,,,,,
player,201909080min,min,GrifEv99,fumbles_rec_yds,0,,,,,
player,201909080min,min,GrifEv99,fumbles_rec_td,0,,,,,
player,201909080min,min,GrifEv99,fumbles_forced,0,,,,,
player,201909080min,min,SmitHa00,def_int,0,,,,,
player,201909080min,min,SmitHa00,def_int_yds,0,,,,,
player,201909080min,min,SmitHa00,def_int_td,0,,,,,
player,201909080min,min,SmitHa00,def_int_long,0,,,,,
player,201909080min,min,SmitHa00,pass_defended,2,,,,,
player,201909080min,min,SmitHa00,sacks,0.0,,,,,
player,201909080min,min,SmitHa00,tackles_combined,9,,,,,
player,201909080min,min,SmitHa00,tackles_solo,8,,,,,
player,201909080min,min,SmitHa00,tackles_assists,1,,,,,
player,201909080min,min,SmitHa00,tackles_loss,0,,,,,
player,201909080min,min,SmitHa00,qb_hits,0,,,,,
player,201909080min,min,SmitHa00,fumbles_rec,0,,,,,
player,201909080min,min,SmitHa00,fumbles_rec_yds,0,,,,,
player,201909080min,min,SmitHa00,fumbles_rec_td,0,,,,,
player,201909080min,min,SmitHa00,fumbles_forced,0,,,,,
player,201909080min,min,KearJa00,def_int,0,,,,,
player,201909080min,min,KearJa00,def_int_yds,0,,,,,
player,201909080min,min,KearJa00,def_int_td,0,,,,,
player,201909080min,min,KearJa00,def_int_long,0,,,,,
player,201909080min,min,KearJa00,pass_defended,1,,,,,
player,201909080min,min,KearJa00,sacks,0.0,,,,,
player,201909080min,min,KearJa00,tackles_combined,8,,,,,
player,201909080min,min,KearJa00,tackles_solo,6,,,,,
player,201909080min,min,KearJa00,tackles_assists,2,,,,,
player,201909080min,min,KearJa00,tackles_loss,0,,,,,
player,201909080min,min,KearJa00,qb_hits,0,,,,,
player,201909080min,min,KearJa00,fumbles_rec,0,,,,,
player,201909080min,min,KearJa00,fumbles_rec_yds,0,,,,,
player,201909080min,min,KearJa00,fumbles_rec_td,0,,,,,
player,201909080min,min,KearJa00,fumbles_forced,0,,,,,
player,201909080min,min,RhodXa00,def_int,0,,,,,
player,201909080min,min,RhodXa00,def_int_yds,0,,,,,
player,201909080min,min,RhodXa00,def_int_td,0,,,,,
player,201909080min,min,RhodXa00,def_int_long,0,,,,,
player,201909080min,min,RhodXa00,pass_defended,1,,,,,
player,201909080min,min,RhodXa00,sacks,0.0,,,,,
player,201909080min,min,RhodXa00,tackles_combined,7,,,,,
player,201909080min,min,RhodXa00,tackles_solo,5,,,,,
player,201909080min,min,RhodXa00,tackles_assists,2,,,,,
player,201909080min,min,RhodXa00,tackles_loss,1,,,,,
player,201909080min,min,RhodXa00,qb_hits,0,,,,,
player,201909080min,min,RhodXa00,fumbles_rec,0,,,,,
player,201909080min,min,RhodXa00,fumbles_rec_yds,0,,,,,
player,201909080min,min,RhodXa00,fumbles_rec_td,0,,,,,
player,201909080min,min,RhodXa00,fumbles_forced,0,,,,,
player,201909080min,min,KendEr00,def_int,0,,,,,
player,201909080min,min,KendEr00,def_int_yds,0,,,,,
player,201909080min,min,KendEr00,def_int_td,0,,,,,
player,201909080min,min,KendEr00,def_int_long,0,,,,,
player,201909080min,min,KendEr00,pass_defended,2,,,,,
player,201909080min,min,KendEr00,sacks,0.0,,,,,
player,201909080min,min,KendEr00,tackles_combined,6,,,,,
player,201909080min,min,KendEr00,tackles_solo,6,,,,,
player,201909080min,min,KendEr00,tackles_assists,0,,,,,
player,201909080min,min,KendEr00,tackles_loss,0,,,,,
player,201909080min,min,KendEr00,qb_hits,1,,,,,
player,201909080min,min,KendEr00,fumbles_rec,0,,,,,
player,201909080min,min,KendEr00,fumbles_rec_yds,0,,,,,
player,201909080min,min,KendEr00,fumbles_rec_td,0,,,,,
player,201909080min,min,KendEr00,fumbles_forced,0,,,,,
player,201909080min,min,WaynTr00,def_int,0,,,,,
player,201909080min,min,WaynTr00,def_int_yds,0,,,,,
player,201909080min,min,WaynTr00,def_int_td,0,,,,,
player,201909080min,min,WaynTr00,def_int_long,0,,,,,
player,201909080min,min,WaynTr00,pass_defended,0,,,,,
player,201909080min,min,WaynTr00,sacks,0.0,,,,,
player,201909080min,min,WaynTr00,tackles_combined,3,,,,,
player,201909080min,min,WaynTr00,tackles_solo,2,,,,,
player,201909080min,min,WaynTr00,tackles_assists,1,,,,,
player,201909080min,min,WaynTr00,tackles_loss,0,,,,,
player,201909080min,min,WaynTr00,qb_hits,0,,,,,
player,201909080min,min,WaynTr00,fumbles_rec,0,,,,,
player,201909080min,min,WaynTr00,fumbles_rec_yds,0,,,,,
player,201909080min,min,WaynTr00,fumbles_rec_td,0,,,,,
player,201909080min,min,WaynTr00,fumbles_forced,1,,,,,
player,201909080min,min,StepSh00,def_int,0,,,,,
player,201909080min,min,StepSh00,def_int_yds,0,,,,,
player,201909080min,min,StepSh00,def_int_td,0,,,,,
player,201909080min,min,StepSh00,def_int_long,0,,,,,
player,201909080min,min,StepSh00,pass_defended,0,,,,,
player,201909080min,min,StepSh00,sacks,0.0,,,,,
player,201909080min,min,StepSh00,tackles_combined,2,,,,,
player,201909080min,min,StepSh00,tackles_solo,2,,,,,
player,201909080min,min,StepSh00,tackles_assists,0,,,,,
player,201909080min,min,StepSh00,tackles_loss,0,,,,,
player,201909080min,min,StepSh00,qb_hits,0,,,,,
player,201909080min,min,StepSh00,fumbles_rec,0,,,,,
player,201909080min,min,StepSh00,fumbles_rec_yds,0,,,,,
player,201909080min,min,StepSh00,fumbles_rec_td,0,,,,,
player,201909080min,min,StepSh00,fumbles_forced,0,,,,,
player,201909080min,min,AlexMa01,def_int,0,,,,,
player,201909080min,min,AlexMa01,def_int_yds,0,,,,,
player,201909080min,min,AlexMa01,def_int_td,0,,,,,
player,201909080min,min,AlexMa01,def_int_long,0,,,,,
player,201909080min,min,AlexMa01,pass_defended,0,,,,,
player,201909080min,min,AlexMa01,sacks,0.0,,,,,
player,201909080min,min,AlexMa01,tackles_combined,1,,,,,
player,201909080min,min,AlexMa01,tackles_solo,1,,,,,
player,201909080min,min,AlexMa01,tackles_assists,0,,,,,
player,201909080min,min,AlexMa01,tackles_loss,0,,,,,
player,201909080min,min,AlexMa01,qb_hits,0,,,,,
player,201909080min,min,AlexMa01,fumbles_rec,0,,,,,
player,201909080min,min,AlexMa01,fumbles_rec_yds,0,,,,,
player,201909080min,min,AlexMa01,fumbles_rec_td,0,,,,,
player,201909080min,min,AlexMa01,fumbles_forced,0,,,,,
player,201909080min,min,BoydKr00,def_int,0,,,,,
player,201909080min,min,BoydKr00,def_int_yds,0,,,,,
player,201909080min,min,BoydKr00,def_int_td,0,,,,,
player,201909080min,min,BoydKr00,def_int_long,0,,,,,
player,201909080min,min,BoydKr00,pass_defended,0,,,,,
player,201909080min,min,BoydKr00,sacks,0.0,,,,,
player,201909080min,min,BoydKr00,tackles_combined,1,,,,,
player,201909080min,min,BoydKr00,tackles_solo,1,,,,,
player,201909080min,min,BoydKr00,tackles_assists,0,,,,,
player,201909080min,min,BoydKr00,tackles_loss,0,,,,,
player,201909080min,min,BoydKr00,qb_hits,0,,,,,
player,201909080min,min,BoydKr00,fumbles_rec,0,,,,,
player,201909080min,min,BoydKr00,fumbles_rec_yds,0,,,,,
player,201909080min,min,BoydKr00,fumbles_rec_td,0,,,,,
player,201909080min,min,BoydKr00,fumbles_forced,0,,,,,
player,201909080min,min,JohnJa09,def_int,0,,,,,
player,201909080min,min,JohnJa09,def_int_yds,0,,,,,
player,201909080min,min,JohnJa09,def_int_td,0,,,,,
player,201909080min,min,JohnJa09,def_int_long,0,,,,,
player,201909080min,min,JohnJa09,pass_defended,0,,,,,
player,201909080min,min,JohnJa09,sacks,0.0,,,,,
player,201909080min,min,JohnJa09,tackles_combined,1,,,,,
player,201909080min,min,JohnJa09,tackles_solo,1,,,,,
player,201909080min,min,JohnJa09,tackles_assists,0,,,,,
player,201909080min,min,JohnJa09,tackles_loss,0,,,,,
player,201909080min,min,JohnJa09,qb_hits,0,,,,,
player,201909080min,min,JohnJa09,fumbles_rec,0,,,,,
player,201909080min,min,JohnJa09,fumbles_rec_yds,0,,,,,
player,201909080min,min,JohnJa09,fumbles_rec_td,0,,,,,
player,201909080min,min,JohnJa09,fumbles_forced,0,,,,,
player,201909080min,min,WilsEr00,def_int,0,,,,,
player,201909080min,min,WilsEr00,def_int_yds,0,,,,,
player,201909080min,min,WilsEr00,def_int_td,0,,,,,
player,201909080min,min,WilsEr00,def_int_long,0,,,,,
player,201909080min,min,WilsEr00,pass_defended,0,,,,,
player,201909080min,min,WilsEr00,sacks,0.0,,,,,
player,201909080min,min,WilsEr00,tackles_combined,1,,,,,
player,201909080min,min,WilsEr00,tackles_solo,0,,,,,
player,201909080min,min,WilsEr00,tackles_assists,1,,,,,
player,201909080min,min,WilsEr00,tackles_loss,0,,,,,
player,201909080min,min,WilsEr00,qb_hits,0,,,,,
player,201909080min,min,WilsEr00,fumbles_rec,0,,,,,
player,201909080min,min,WilsEr00,fumbles_rec_yds,0,,,,,
player,201909080min,min,WilsEr00,fumbles_rec_td,0,,,,,
player,201909080min,min,WilsEr00,fumbles_forced,0,,,,,
player,201909080min,min,BradGa00,def_int,0,,,,,
player,201909080min,min,BradGa00,def_int_yds,0,,,,,
player,201909080min,min,BradGa00,def_int_td,0,,,,,
player,201909080min,min,BradGa00,def_int_long,0,,,,,
player,201909080min,min,BradGa00,pass_defended,0,,,,,
player,201909080min,min,BradGa00,sacks,0.0,,,,,
player,201909080min,min,BradGa00,tackles_combined,0,,,,,
player,201909080min,min,BradGa00,tackles_solo,0,,,,,
player,201909080min,min,BradGa00,tackles_assists,0,,,,,
player,201909080min,min,BradGa00,tackles_loss,0,,,,,
player,201909080min,min,BradGa00,qb_hits,0,,,,,
player,201909080min,min,BradGa00,fumbles_rec,1,,,,,
player,201909080min,min,BradGa00,fumbles_rec_yds,0,,,,,
player,201909080min,min,BradGa00,fumbles_rec_td,0,,,,,
player,201909080min,min,BradGa00,fumbles_forced,0,,,,,
player,201909080min,min,CousKi00,def_int,0,,,,,
player,201909080min,min,CousKi00,def_int_yds,0,,,,,
player,201909080min,min,CousKi00,def_int_td,0,,,,,
player,201909080min,min,CousKi00,def_int_long,0,,,,,
player,201909080min,min,CousKi00,pass_defended,0,,,,,
player,201909080min,min,CousKi00,sacks,0.0,,,,,
player,201909080min,min,CousKi00,tackles_combined,0,,,,,
player,201909080min,min,CousKi00,tackles_solo,0,,,,,
player,201909080min,min,CousKi00,tackles_assists,0,,,,,
player,201909080min,min,CousKi00,tackles_loss,0,,,,,
player,201909080min,min,CousKi00,qb_hits,0,,,,,
player,201909080min,min,CousKi00,fumbles_rec,1,,,,,
player,201909080min,min,CousKi00,fumbles_rec_yds,-2,,,,,
player,201909080min,min,CousKi00,fumbles_rec_td,0,,,,,
player,201909080min,min,CousKi00,fumbles_forced,0,,,,,
player,201909080min,atl,BarnKe00,kick_ret,2,,,,,
player,201909080min,atl,BarnKe00,kick_ret_yds,44,,,,,
player,201909080min,atl,BarnKe00,kick_ret_yds_per_ret,22.0,,,,,
player,201909080min,atl,BarnKe00,kick_ret_td,0,,,,,
player,201909080min,atl,BarnKe00,kick_ret_long,26,,,,,
player,201909080min,atl,BarnKe00,punt_ret,4,,,,,
player,201909080min,atl,BarnKe00,punt_ret_yds,46,,,,,
player,201909080min,atl,BarnKe00,punt_ret_yds_per_ret,11.5,,,,,
player,201909080min,atl,BarnKe00,punt_ret_td,0,,,,,
player,201909080min,atl,BarnKe00,punt_ret_long,18,,,,,
player,201909080min,min,BeebCh00,kick_ret,1,,,,,
player,201909080min,min,BeebCh00,kick_ret_yds,13,,,,,
player,201909080min,min,BeebCh00,kick_ret_yds_per_ret,13.0,,,,,
player,201909080min,min,BeebCh00,kick_ret_td,0,,,,,
player,201909080min,min,BeebCh00,kick_ret_long,13,,,,,
player,201909080min,min,BeebCh00,punt_ret,0,,,,,
player,201909080min,min,BeebCh00,punt_ret_yds,0,,,,,
player,201909080min,min,BeebCh00,punt_ret_yds_per_ret,,,,,,
player,201909080min,min,BeebCh00,punt_ret_td,0,,,,,
player,201909080min,min,BeebCh00,punt_ret_long,0,,,,,
player,201909080min,atl,BoshMa00,xpm,,,,,,
player,201909080min,atl,BoshMa00,xpa,,,,,,
player,201909080min,atl,BoshMa00,fgm,,,,,,
player,201909080min,atl,BoshMa00,fga,,,,,,
player,201909080min,atl,BoshMa00,punt,3,,,,,
player,201909080min,atl,BoshMa00,punt_yds,130,,,,,
player,201909080min,atl,BoshMa00,punt_yds_per_punt,43.3,,,,,
player,201909080min,atl,BoshMa00,punt_long,52,,,,,
player,201909080min,min,BailDa00,xpm,4,,,,,
player,201909080min,min,BailDa00,xpa,4,,,,,
player,201909080min,min,BailDa00,fgm,,,,,,
player,201909080min,min,BailDa00,fga,,,,,,
player,201909080min,min,BailDa00,punt,0,,,,,
player,201909080min,min,BailDa00,punt_yds,0,,,,,
player,201909080min,min,BailDa00,punt_yds_per_punt,,,,,,
player,201909080min,min,BailDa00,punt_long,0,,,,,
player,201909080min,min,ColqBr00,xpm,,,,,,
player,201909080min,min,ColqBr00,xpa,,,,,,
player,201909080min,min,ColqBr00,fgm,,,,,,
player,201909080min,min,ColqBr00,fga,,,,,,
player,201909080min,min,ColqBr00,punt,5,,,,,
player,201909080min,min,ColqBr00,punt_yds,247,,,,,
player,201909080min,min,ColqBr00,punt_yds_per_punt,49.4,,,,,
player,201909080min,min,ColqBr00,punt_long,57,,,,,
player,201909080min,atl,RyanMa00,pass_cmp,33,,,,,
player,201909080min,atl,RyanMa00,pass_att,46,,,,,
player,201909080min,atl,RyanMa00,pass_yds,304,,,,,
player,201909080min,atl,RyanMa00,pass_first_down,16,,,,,
player,201909080min,atl,RyanMa00,pass_air_yds,186,,,,,
player,201909080min,atl,RyanMa00,pass_air_yds_per_cmp,5.6,,,,,
player,201909080min,atl,RyanMa00,pass_air_yds_per_att,4.0,,,,,
player,201909080min,atl,RyanMa00,pass_tgt_yds_per_att,7.8,,,,,
player,201909080min,atl,RyanMa00,pass_yac,118,,,,,
player,201909080min,atl,RyanMa00,pass_yac_per_cmp,3.6,,,,,
player,201909080min,atl,RyanMa00,pass_drops,0,,,,,
player,201909080min,atl,RyanMa00,pass_drop_pct,0.0,,,,,
player,201909080min,atl,RyanMa00,pass_poor_throws,6,,,,,
player,201909080min,atl,RyanMa00,pass_poor_throw_pct,13.0,,,,,
player,201909080min,atl,RyanMa00,pass_blitzed,10,,,,,
player,201909080min,atl,RyanMa00,pass_hurried,7,,,,,
player,201909080min,atl,RyanMa00,pass_hits,6,,,,,
player,201909080min,atl,RyanMa00,rush_scrambles,2,,,,,
player,201909080min,atl,RyanMa00,rush_scrambles_yds_per_att,12.0,,,,,
player,201909080min,min,CousKi00,pass_cmp,8,,,,,
player,201909080min,min,CousKi00,pass_att,10,,,,,
player,201909080min,min,CousKi00,pass_yds,98,,,,,
player,201909080min,min,CousKi00,pass_first_down,4,,,,,
player,201909080min,min,CousKi00,pass_air_yds,56,,,,,
player,201909080min,min,CousKi00,pass_air_yds_per_cmp,7.0,,,,,
player,201909080min,min,CousKi00,pass_air_yds_per_att,5.6,,,,,
player,201909080min,min,CousKi00,pass_tgt_yds_per_att,5.1,,,,,
player,201909080min,min,CousKi00,pass_yac,42,,,,,
player,201909080min,min,CousKi00,pass_yac_per_cmp,5.3,,,,,
player,201909080min,min,CousKi00,pass_drops,0,,,,,
player,201909080min,min,CousKi00,pass_drop_pct,0.0,,,,,
player,201909080min,min,CousKi00,pass_poor_throws,1,,,,,
player,201909080min,min,CousKi00,pass_poor_throw_pct,10.0,,,,,
player,201909080min,min,CousKi00,pass_blitzed,8,,,,,
player,201909080min,min,CousKi00,pass_hurried,2,,,,,
player,201909080min,min,CousKi00,pass_hits,2,,,,,
player,201909080min,min,CousKi00,rush_scrambles,0,,,,,
player,201909080min,min,CousKi00,rush_scrambles_yds_per_att,,,,,,
player,201909080min,atl,FreeDe00,rush_att,8,,,,,
player,201909080min,atl,FreeDe00,rush_yds,19,,,,,
player,201909080min,atl,FreeDe00,rush_first_down,1,,,,,
player,201909080min,atl,FreeDe00,rush_yds_before_contact,8,,,,,
