game,2019,1,20190905,201909050chi,gnb,"Green Bay Packers",10,chi,"Chicago Bears",3
player,201909050chi,gnb,GrahJi00,pass_cmp,0,,,,,
player,201909050chi,gnb,GrahJi00,pass_att,0,,,,,
player,201909050chi,gnb,GrahJi00,pass_yds,0,,,,,
player,201909050chi,gnb,GrahJi00,pass_td,0,,,,,
player,201909050chi,gnb,GrahJi00,pass_int,0,,,,,
player,201909050chi,gnb,GrahJi00,pass_sacked,0,,,,,
player,201909050chi,gnb,GrahJi00,pass_sacked_yds,0,,,,,
player,201909050chi,gnb,GrahJi00,pass_long,0,,,,,
player,201909050chi,gnb,GrahJi00,pass_rating,,,,,,
player,201909050chi,gnb,GrahJi00,rush_att,0,,,,,
player,201909050chi,gnb,GrahJi00,rush_yds,0,,,,,
player,201909050chi,gnb,GrahJi00,rush_td,0,,,,,
player,201909050chi,gnb,GrahJi00,rush_long,0,,,,,
player,201909050chi,gnb,GrahJi00,targets,5,,,,,
player,201909050chi,gnb,GrahJi00,rec,3,,,,,
player,201909050chi,gnb,GrahJi00,rec_yds,30,,,,,
player,201909050chi,gnb,GrahJi00,rec_td,1,,,,,
player,201909050chi,gnb,GrahJi00,rec_long,16,,,,,
player,201909050chi,gnb,GrahJi00,fumbles,0,,,,,
player,201909050chi,gnb,GrahJi00,fumbles_lost,0,,,,,
player,201909050chi,gnb,DaviTr03,pass_cmp,0,,,,,
player,201909050chi,gnb,DaviTr03,pass_att,0,,,,,
player,201909050chi,gnb,DaviTr03,pass_yds,0,,,,,
player,201909050chi,gnb,DaviTr03,pass_td,0,,,,,
player,201909050chi,gnb,DaviTr03,pass_int,0,,,,,
player,201909050chi,gnb,DaviTr03,pass_sacked,0,,,,,
player,201909050chi,gnb,DaviTr03,pass_sacked_yds,0,,,,,
player,201909050chi,gnb,DaviTr03,pass_long,0,,,,,
player,201909050chi,gnb,DaviTr03,pass_rating,,,,,,
player,201909050chi,gnb,DaviTr03,rush_att,0,,,,,
player,201909050chi,gnb,DaviTr03,rush_yds,0,,,,,
player,201909050chi,gnb,DaviTr03,rush_td,0,,,,,
player,201909050chi,gnb,DaviTr03,rush_long,0,,,,,
player,201909050chi,gnb,DaviTr03,targets,1,,,,,
player,201909050chi,gnb,DaviTr03,rec,1,,,,,
player,201909050chi,gnb,DaviTr03,rec_yds,28,,,,,
player,201909050chi,gnb,DaviTr03,rec_td,0,,,,,
player,201909050chi,gnb,DaviTr03,rec_long,28,,,,,
player,201909050chi,gnb,DaviTr03,fumbles,0,,,,,
player,201909050chi,gnb,DaviTr03,fumbles_lost,0,,,,,
player,201909050chi,gnb,TonyRo00,pass_cmp,0,,,,,
player,201909050chi,gnb,TonyRo00,pass_att,0,,,,,
player,201909050chi,gnb,TonyRo00,pass_yds,0,,,,,
player,201909050chi,gnb,TonyRo00,pass_td,0,,,,,
player,201909050chi,gnb,TonyRo00,pass_int,0,,,,,
player,201909050chi,gnb,TonyRo00,pass_sacked,0,,,,,
player,201909050chi,gnb,TonyRo00,pass_sacked_yds,0,,,,,
player,201909050chi,gnb,TonyRo00,pass_long,0,,,,,
player,201909050chi,gnb,TonyRo00,pass_rating,,,,,,
player,201909050chi,gnb,TonyRo00,rush_att,0,,,,,
player,201909050chi,gnb,TonyRo00,rush_yds,0,,,,,
player,201909050chi,gnb,TonyRo00,rush_td,0,,,,,
player,201909050chi,gnb,TonyRo00,rush_long,0,,,,,
player,201909050chi,gnb,TonyRo00,targets,1,,,,,
player,201909050chi,gnb,TonyRo00,rec,1,,,,,
player,201909050chi,gnb,TonyRo00,rec_yds,28,,,,,
player,201909050chi,gnb,TonyRo00,rec_td,0,,,,,
player,201909050chi,gnb,TonyRo00,rec_long,28,,,,,
player,201909050chi,gnb,TonyRo00,fumbles,0,,,,,
player,201909050chi,gnb,TonyRo00,fumbles_lost,0,,,,,
player,201909050chi,gnb,WillJa06,pass_cmp,0,,,,,
player,201909050chi,gnb,WillJa06,pass_att,0,,,,,
player,201909050chi,gnb,WillJa06,pass_yds,0,,,,,
player,201909050chi,gnb,WillJa06,pass_td,0,,,,,
player,201909050chi,gnb,WillJa06,pass_int,0,,,,,
player,201909050chi,gnb,WillJa06,pass_sacked,0,,,,,
player,201909050chi,gnb,WillJa06,pass_sacked_yds,0,,,,,
player,201909050chi,gnb,WillJa06,pass_long,0,,,,,
player,201909050chi,gnb,WillJa06,pass_rating,,,,,,
player,201909050chi,gnb,WillJa06,rush_att,5,,,,,
player,201909050chi,gnb,WillJa06,rush_yds,0,,,,,
player,201909050chi,gnb,WillJa06,rush_td,0,,,,,
player,201909050chi,gnb,WillJa06,rush_long,5,,,,,
player,201909050chi,gnb,WillJa06,targets,2,,,,,
player,201909050chi,gnb,WillJa06,rec,2,,,,,
player,201909050chi,gnb,WillJa06,rec_yds,15,,,,,
player,201909050chi,gnb,WillJa06,rec_td,0,,,,,
player,201909050chi,gnb,WillJa06,rec_long,10,,,,,
player,201909050chi,gnb,WillJa06,fumbles,0,,,,,
player,201909050chi,gnb,WillJa06,fumbles_lost,0,,,,,
player,201909050chi,gnb,LewiMa00,pass_cmp,0,,,,,
player,201909050chi,gnb,LewiMa00,pass_att,0,,,,,
player,201909050chi,gnb,LewiMa00,pass_yds,0,,,,,
player,201909050chi,gnb,LewiMa00,pass_td,0,,,,,
player,201909050chi,gnb,LewiMa00,pass_int,0,,,,,
player,201909050chi,gnb,LewiMa00,pass_sacked,0,,,,,
player,201909050chi,gnb,LewiMa00,pass_sacked_yds,0,,,,,
player,201909050chi,gnb,LewiMa00,pass_long,0,,,,,
player,201909050chi,gnb,LewiMa00,pass_rating,,,,,,
player,201909050chi,gnb,LewiMa00,rush_att,0,,,,,
player,201909050chi,gnb,LewiMa00,rush_yds,0,,,,,
player,201909050chi,gnb,LewiMa00,rush_td,0,,,,,
player,201909050chi,gnb,LewiMa00,rush_long,0,,,,,
player,201909050chi,gnb,LewiMa00,targets,3,,,,,
player,201909050chi,gnb,LewiMa00,rec,2,,,,,
player,201909050chi,gnb,LewiMa00,rec_yds,14,,,,,
player,201909050chi,gnb,LewiMa00,rec_td,0,,,,,
player,201909050chi,gnb,LewiMa00,rec_long,9,,,,,
player,201909050chi,gnb,LewiMa00,fumbles,0,,,,,
player,201909050chi,gnb,LewiMa00,fumbles_lost,0,,,,,
player,201909050chi,chi,TrubMi00,pass_cmp,26,,,,,
player,201909050chi,chi,TrubMi00,pass_att,45,,,,,
player,201909050chi,chi,TrubMi00,pass_yds,228,,,,,
player,201909050chi,chi,TrubMi00,pass_td,0,,,,,
player,201909050chi,chi,TrubMi00,pass_int,1,,,,,
player,201909050chi,chi,TrubMi00,pass_sacked,5,,,,,
player,201909050chi,chi,TrubMi00,pass_sacked_yds,20,,,,,
player,201909050chi,chi,TrubMi00,pass_long,27,,,,,
player,201909050chi,chi,TrubMi00,pass_rating,62.1,,,,,
player,201909050chi,chi,TrubMi00,rush_att,3,,,,,
player,201909050chi,chi,TrubMi00,rush_yds,11,,,,,
player,201909050chi,chi,TrubMi00,rush_td,0,,,,,
player,201909050chi,chi,TrubMi00,rush_long,7,,,,,
player,201909050chi,chi,TrubMi00,targets,0,,,,,
player,201909050chi,chi,TrubMi00,rec,0,,,,,
player,201909050chi,chi,TrubMi00,rec_yds,0,,,,,
player,201909050chi,chi,TrubMi00,rec_td,0,,,,,
player,201909050chi,chi,TrubMi00,rec_long,0,,,,,
player,201909050chi,chi,TrubMi00,fumbles,0,,,,,
player,201909050chi,chi,TrubMi00,fumbles_lost,0,,,,,
player,201909050chi,chi,DaviMi01,pass_cmp,0,,,,,
player,201909050chi,chi,DaviMi01,pass_att,0,,,,,
player,201909050chi,chi,DaviMi01,pass_yds,0,,,,,
player,201909050chi,chi,DaviMi01,pass_td,0,,,,,
player,201909050chi,chi,DaviMi01,pass_int,0,,,,,
player,201909050chi,chi,DaviMi01,pass_sacked,0,,,,,
player,201909050chi,chi,DaviMi01,pass_sacked_yds,0,,,,,
player,201909050chi,chi,DaviMi01,pass_long,0,,,,,
player,201909050chi,chi,DaviMi01,pass_rating,,,,,,
player,201909050chi,chi,DaviMi01,rush_att,5,,,,,
player,201909050chi,chi,DaviMi01,rush_yds,19,,,,,
player,201909050chi,chi,DaviMi01,rush_td,0,,,,,
player,201909050chi,chi,DaviMi01,rush_long,8,,,,,
player,201909050chi,chi,DaviMi01,targets,7,,,,,
player,201909050chi,chi,DaviMi01,rec,6,,,,,
player,201909050chi,chi,DaviMi01,rec_yds,17,,,,,
player,201909050chi,chi,DaviMi01,rec_td,0,,,,,
player,201909050chi,chi,DaviMi01,rec_long,7,,,,,
player,201909050chi,chi,DaviMi01,fumbles,0,,,,,
player,201909050chi,chi,DaviMi01,fumbles_lost,0,,,,,
player,201909050chi,chi,MontDa01,pass_cmp,0,,,,,
player,201909050chi,chi,MontDa01,pass_att,0,,,,,
player,201909050chi,chi,MontDa01,pass_yds,0,,,,,
player,201909050chi,chi,MontDa01,pass_td,0,,,,,
player,201909050chi,chi,MontDa01,pass_int,0,,,,,
player,201909050chi,chi,MontDa01,pass_sacked,0,,,,,
player,201909050chi,chi,MontDa01,pass_sacked_yds,0,,,,,
player,201909050chi,chi,MontDa01,pass_long,0,,,,,
player,201909050chi,chi,MontDa01,pass_rating,,,,,,
player,201909050chi,chi,MontDa01,rush_att,6,,,,,
player,201909050chi,chi,MontDa01,rush_yds,18,,,,,
player,201909050chi,chi,MontDa01,rush_td,0,,,,,
player,201909050chi,chi,MontDa01,rush_long,6,,,,,
player,201909050chi,chi,MontDa01,targets,1,,,,,
player,201909050chi,chi,MontDa01,rec,1,,,,,
player,201909050chi,chi,MontDa01,rec_yds,27,,,,,
player,201909050chi,chi,MontDa01,rec_td,0,,,,,
player,201909050chi,chi,MontDa01,rec_long,27,,,,,
player,201909050chi,chi,MontDa01,fumbles,0,,,,,
player,201909050chi,chi,MontDa01,fumbles_lost,0,,,,,
player,201909050chi,chi,RobiAl02,pass_cmp,0,,,,,
player,201909050chi,chi,RobiAl02,pass_att,0,,,,,
player,201909050chi,chi,RobiAl02,pass_yds,0,,,,,
player,201909050chi,chi,RobiAl02,pass_td,0,,,,,
player,201909050chi,chi,RobiAl02,pass_int,0,,,,,
player,201909050chi,chi,RobiAl02,pass_sacked,0,,,,,
player,201909050chi,chi,RobiAl02,pass_sacked_yds,0,,,,,
player,201909050chi,chi,RobiAl02,pass_long,0,,,,,
player,201909050chi,chi,RobiAl02,pass_rating,,,,,,
player,201909050chi,chi,RobiAl02,rush_att,0,,,,,
player,201909050chi,chi,RobiAl02,rush_yds,0,,,,,
player,201909050chi,chi,RobiAl02,rush_td,0,,,,,
player,201909050chi,chi,RobiAl02,rush_long,0,,,,,
player,201909050chi,chi,RobiAl02,targets,13,,,,,
player,201909050chi,chi,RobiAl02,rec,7,,,,,
player,201909050chi,chi,RobiAl02,rec_yds,102,,,,,
player,201909050chi,chi,RobiAl02,rec_td,0,,,,,
player,201909050chi,chi,RobiAl02,rec_long,27,,,,,
player,201909050chi,chi,RobiAl02,fumbles,0,,,,,
player,201909050chi,chi,RobiAl02,fumbles_lost,0,,,,,
player,201909050chi,chi,CoheTa00,pass_cmp,0,,,,,
player,201909050chi,chi,CoheTa00,pass_att,0,,,,,
player,201909050chi,chi,CoheTa00,pass_yds,0,,,,,
player,201909050chi,chi,CoheTa00,pass_td,0,,,,,
player,201909050chi,chi,CoheTa00,pass_int,0,,,,,
player,201909050chi,chi,CoheTa00,pass_sacked,0,,,,,
player,201909050chi,chi,CoheTa00,pass_sacked_yds,0,,,,,
player,201909050chi,chi,CoheTa00,pass_long,0,,,,,
player,201909050chi,chi,CoheTa00,pass_rating,,,,,,
player,201909050chi,chi,CoheTa00,rush_att,0,,,,,
player,201909050chi,chi,CoheTa00,rush_yds,0,,,,,
player,201909050chi,chi,CoheTa00,rush_td,0,,,,,
player,201909050chi,chi,CoheTa00,rush_long,0,,,,,
player,201909050chi,chi,CoheTa00,targets,10,,,,,
player,201909050chi,chi,CoheTa00,rec,8,,,,,
player,201909050chi,chi,CoheTa00,rec_yds,49,,,,,
player,201909050chi,chi,CoheTa00,rec_td,0,,,,,
player,201909050chi,chi,CoheTa00,rec_long,9,,,,,
player,201909050chi,chi,CoheTa00,fumbles,0,,,,,
player,201909050chi,chi,CoheTa00,fumbles_lost,0,,,,,
player,201909050chi,chi,GabrTa00,pass_cmp,0,,,,,
player,201909050chi,chi,GabrTa00,pass_att,0,,,,,
player,201909050chi,chi,GabrTa00,pass_yds,0,,,,,
player,201909050chi,chi,GabrTa00,pass_td,0,,,,,
player,201909050chi,chi,GabrTa00,pass_int,0,,,,,
player,201909050chi,chi,GabrTa00,pass_sacked,0,,,,,
player,201909050chi,chi,GabrTa00,pass_sacked_yds,0,,,,,
player,201909050chi,chi,GabrTa00,pass_long,0,,,,,
player,201909050chi,chi,GabrTa00,pass_rating,,,,,,
player,201909050chi,chi,GabrTa00,rush_att,0,,,,,
player,201909050chi,chi,GabrTa00,rush_yds,0,,,,,
player,201909050chi,chi,GabrTa00,rush_td,0,,,,,
player,201909050chi,chi,GabrTa00,rush_long,0,,,,,
player,201909050chi,chi,GabrTa00,targets,5,,,,,
player,201909050chi,chi,GabrTa00,rec,2,,,,,
player,201909050chi,chi,GabrTa00,rec_yds,24,,,,,
player,201909050chi,chi,GabrTa00,rec_td,0,,,,,
player,201909050chi,chi,GabrTa00,rec_long,15,,,,,
player,201909050chi,chi,GabrTa00,fumbles,0,,,,,
player,201909050chi,chi,GabrTa00,fumbles_lost,0,,,,,
player,201909050chi,chi,ShahAd00,pass_cmp,0,,,,,
player,201909050chi,chi,ShahAd00,pass_att,0,,,,,
player,201909050chi,chi,ShahAd00,pass_yds,0,,,,,
player,201909050chi,chi,ShahAd00,pass_td,0,,,,,
player,201909050chi,chi,ShahAd00,pass_int,0,,,,,
player,201909050chi,chi,ShahAd00,pass_sacked,0,,,,,
player,201909050chi,chi,ShahAd00,pass_sacked_yds,0,,,,,
player,201909050chi,chi,ShahAd00,pass_long,0,,,,,
player,201909050chi,chi,ShahAd00,pass_rating,,,,,,
player,201909050chi,chi,ShahAd00,rush_att,0,,,,,
player,201909050chi,chi,ShahAd00,rush_yds,0,,,,,
player,201909050chi,chi,ShahAd00,rush_td,0,,,,,
player,201909050chi,chi,ShahAd00,rush_long,0,,,,,
player,201909050chi,chi,ShahAd00,targets,2,,,,,
player,201909050chi,chi,ShahAd00,rec,1,,,,,
player,201909050chi,chi,ShahAd00,rec_yds,6,,,,,
player,201909050chi,chi,ShahAd00,rec_td,0,,,,,
player,201909050chi,chi,ShahAd00,rec_long,6,,,,,
player,201909050chi,chi,ShahAd00,fumbles,0,,,,,
player,201909050chi,chi,ShahAd00,fumbles_lost,0,,,,,
player,201909050chi,chi,MillAn02,pass_cmp,0,,,,,
player,201909050chi,chi,MillAn02,pass_att,0,,,,,
player,201909050chi,chi,MillAn02,pass_yds,0,,,,,
player,201909050chi,chi,MillAn02,pass_td,0,,,,,
player,201909050chi,chi,MillAn02,pass_int,0,,,,,
player,201909050chi,chi,MillAn02,pass_sacked,0,,,,,
player,201909050chi,chi,MillAn02,pass_sacked_yds,0,,,,,
player,201909050chi,chi,MillAn02,pass_long,0,,,,,
player,201909050chi,chi,MillAn02,pass_rating,,,,,,
player,201909050chi,chi,MillAn02,rush_att,0,,,,,
player,201909050chi,chi,MillAn02,rush_yds,0,,,,,
player,201909050chi,chi,MillAn02,rush_td,0,,,,,
player,201909050chi,chi,MillAn02,rush_long,0,,,,,
player,201909050chi,chi,MillAn02,targets,1,,,,,
player,201909050chi,chi,MillAn02,rec,0,,,,,
player,201909050chi,chi,MillAn02,rec_yds,0,,,,,
player,201909050chi,chi,MillAn02,rec_td,0,,,,,
player,201909050chi,chi,MillAn02,rec_long,0,,,,,
player,201909050chi,chi,MillAn02,fumbles,0,,,,,
player,201909050chi,chi,MillAn02,fumbles_lost,0,,,,,
player,201909050chi,chi,WimsJa00,pass_cmp,0,,,,,
player,201909050chi,chi,WimsJa00,pass_att,0,,,,,
player,201909050chi,chi,WimsJa00,pass_yds,0,,,,,
player,201909050chi,chi,WimsJa00,pass_td,0,,,,,
player,201909050chi,chi,WimsJa00,pass_int,0,,,,,
player,201909050chi,chi,WimsJa00,pass_sacked,0,,,,,
player,201909050chi,chi,WimsJa00,pass_sacked_yds,0,,,,,
player,201909050chi,chi,WimsJa00,pass_long,0,,,,,
player,201909050chi,chi,WimsJa00,pass_rating,,,,,,
player,201909050chi,chi,WimsJa00,rush_att,0,,,,,
player,201909050chi,chi,WimsJa00,rush_yds,0,,,,,
player,201909050chi,chi,WimsJa00,rush_td,0,,,,,
player,201909050chi,chi,WimsJa00,rush_long,0,,,,,
player,201909050chi,chi,WimsJa00,targets,2,,,,,
player,201909050chi,chi,WimsJa00,rec,0,,,,,
player,201909050chi,chi,WimsJa00,rec_yds,0,,,,,
player,201909050chi,chi,WimsJa00,rec_td,0,,,,,
player,201909050chi,chi,WimsJa00,rec_long,0,,,,,
player,201909050chi,chi,WimsJa00,fumbles,0,,,,,
player,201909050chi,chi,WimsJa00,fumbles_lost,0,,,,,
player,201909050chi,chi,PattCo00,pass_cmp,0,,,,,
player,201909050chi,chi,PattCo00,pass_att,0,,,,,
player,201909050chi,chi,PattCo00,pass_yds,0,,,,,
player,201909050chi,chi,PattCo00,pass_td,0,,,,,
player,201909050chi,chi,PattCo00,pass_int,0,,,,,
player,201909050chi,chi,PattCo00,pass_sacked,0,,,,,
player,201909050chi,chi,PattCo00,pass_sacked_yds,0,,,,,
player,201909050chi,chi,PattCo00,pass_long,0,,,,,
player,201909050chi,chi,PattCo00,pass_rating,,,,,,
player,201909050chi,chi,PattCo00,rush_att,1,,,,,
player,201909050chi,chi,PattCo00,rush_yds,-2,,,,,
player,201909050chi,chi,PattCo00,rush_td,0,,,,,
player,201909050chi,chi,PattCo00,rush_long,-2,,,,,
player,201909050chi,chi,PattCo00,targets,3,,,,,
player,201909050chi,chi,PattCo00,rec,1,,,,,
player,201909050chi,chi,PattCo00,rec_yds,3,,,,,
player,201909050chi,chi,PattCo00,rec_td,0,,,,,
player,201909050chi,chi,PattCo00,rec_long,3,,,,,
player,201909050chi,chi,PattCo00,fumbles,0,,,,,
player,201909050chi,chi,PattCo00,fumbles_lost,0,,,,,
player,201909050chi,gnb,AmosAd00,def_int,1,,,,,
player,201909050chi,gnb,AmosAd00,def_int_yds,0,,,,,
player,201909050chi,gnb,AmosAd00,def_int_td,0,,,,,
player,201909050chi,gnb,AmosAd00,def_int_long,0,,,,,
player,201909050chi,gnb,AmosAd00,pass_defended,1,,,,,
player,201909050chi,gnb,AmosAd00,sacks,0.0,,,,,
player,201909050chi,gnb,AmosAd00,tackles_combined,3,,,,,
player,201909050chi,gnb,AmosAd00,tackles_solo,2,,,,,
player,201909050chi,gnb,AmosAd00,tackles_assists,1,,,,,
player,201909050chi,gnb,AmosAd00,tackles_loss,0,,,,,
player,201909050chi,gnb,AmosAd00,qb_hits,0,,,,,
player,201909050chi,gnb,AmosAd00,fumbles_rec,0,,,,,
player,201909050chi,gnb,AmosAd00,fumbles_rec_yds,0,,,,,
player,201909050chi,gnb,AmosAd00,fumbles_rec_td,0,,,,,
player,201909050chi,gnb,AmosAd00,fumbles_forced,0,,,,,
player,201909050chi,gnb,SmitPr00,def_int,0,,,,,
player,201909050chi,gnb,SmitPr00,def_int_yds,0,,,,,
player,201909050chi,gnb,SmitPr00,def_int_td,0,,,,,
player,201909050chi,gnb,SmitPr00,def_int_long,0,,,,,
player,201909050chi,gnb,SmitPr00,pass_defended,1,,,,,
player,201909050chi,gnb,SmitPr00,sacks,1.5,,,,,
player,201909050chi,gnb,SmitPr00,tackles_combined,5,,,,,
player,201909050chi,gnb,SmitPr00,tackles_solo,2,,,,,
player,201909050chi,gnb,SmitPr00,tackles_assists,3,,,,,
player,201909050chi,gnb,SmitPr00,tackles_loss,1,,,,,
player,201909050chi,gnb,SmitPr00,qb_hits,3,,,,,
player,201909050chi,gnb,SmitPr00,fumbles_rec,0,,,,,
player,201909050chi,gnb,SmitPr00,fumbles_rec_yds,0,,,,,
player,201909050chi,gnb,SmitPr00,fumbles_rec_td,0,,,,,
player,201909050chi,gnb,SmitPr00,fumbles_forced,0,,,,,
player,201909050chi,gnb,MartBl01,def_int,0,,,,,
player,201909050chi,gnb,MartBl01,def_int_yds,0,,,,,
player,201909050chi,gnb,MartBl01,def_int_td,0,,,,,
player,201909050chi,gnb,MartBl01,def_int_long,0,,,,,
player,201909050chi,gnb,MartBl01,pass_defended,0,,,,,
player,201909050chi,gnb,MartBl01,sacks,1.0,,,,,
player,201909050chi,gnb,MartBl01,tackles_combined,7,,,,,
player,201909050chi,gnb,MartBl01,tackles_solo,5,,,,,
player,201909050chi,gnb,MartBl01,tackles_assists,2,,,,,
player,201909050chi,gnb,MartBl01,tackles_loss,1,,,,,
player,201909050chi,gnb,MartBl01,qb_hits,1,,,,,
player,201909050chi,gnb,MartBl01,fumbles_rec,0,,,,,
player,201909050chi,gnb,MartBl01,fumbles_rec_yds,0,,,,,
player,201909050chi,gnb,MartBl01,fumbles_rec_td,0,,,,,
