game,2019,4,20190929,201909290mia,sdg,"Los Angeles Chargers",30,mia,"Miami Dolphins",10
player,201909290mia,sdg,KingDe01,fumbles_rec,0,,,,,
player,201909290mia,sdg,KingDe01,fumbles_rec_yds,0,,,,,
player,201909290mia,sdg,KingDe01,fumbles_rec_td,0,,,,,
player,201909290mia,sdg,KingDe01,fumbles_forced,1,,,,,
player,201909290mia,sdg,RochIs00,def_int,0,,,,,
player,201909290mia,sdg,RochIs00,def_int_yds,0,,,,,
player,201909290mia,sdg,RochIs00,def_int_td,0,,,,,
player,201909290mia,sdg,RochIs00,def_int_long,0,,,,,
player,201909290mia,sdg,RochIs00,pass_defended,0,,,,,
player,201909290mia,sdg,RochIs00,sacks,1.0,,,,,
player,201909290mia,sdg,RochIs00,tackles_combined,1,,,,,
player,201909290mia,sdg,RochIs00,tackles_solo,1,,,,,
player,201909290mia,sdg,RochIs00,tackles_assists,0,,,,,
player,201909290mia,sdg,RochIs00,tackles_loss,1,,,,,
player,201909290mia,sdg,RochIs00,qb_hits,1,,,,,
player,201909290mia,sdg,RochIs00,fumbles_rec,0,,,,,
player,201909290mia,sdg,RochIs00,fumbles_rec_yds,0,,,,,
player,201909290mia,sdg,RochIs00,fumbles_rec_td,0,,,,,
player,201909290mia,sdg,RochIs00,fumbles_forced,0,,,,,
player,201909290mia,sdg,DaviTh20,def_int,0,,,,,
player,201909290mia,sdg,DaviTh20,def_int_yds,0,,,,,
player,201909290mia,sdg,DaviTh20,def_int_td,0,,,,,
player,201909290mia,sdg,DaviTh20,def_int_long,0,,,,,
player,201909290mia,sdg,DaviTh20,pass_defended,0,,,,,
player,201909290mia,sdg,DaviTh20,sacks,0.5,,,,,
player,201909290mia,sdg,DaviTh20,tackles_combined,4,,,,,
player,201909290mia,sdg,DaviTh20,tackles_solo,1,,,,,
player,201909290mia,sdg,DaviTh20,tackles_assists,3,,,,,
player,201909290mia,sdg,DaviTh20,tackles_loss,0,,,,,
player,201909290mia,sdg,DaviTh20,qb_hits,1,,,,,
player,201909290mia,sdg,DaviTh20,fumbles_rec,0,,,,,
player,201909290mia,sdg,DaviTh20,fumbles_rec_yds,0,,,,,
player,201909290mia,sdg,DaviTh20,fumbles_rec_td,0,,,,,
player,201909290mia,sdg,DaviTh20,fumbles_forced,0,,,,,
player,201909290mia,sdg,BosaJo00,def_int,0,,,,,
player,201909290mia,sdg,BosaJo00,def_int_yds,0,,,,,
player,201909290mia,sdg,BosaJo00,def_int_td,0,,,,,
player,201909290mia,sdg,BosaJo00,def_int_long,0,,,,,
player,201909290mia,sdg,BosaJo00,pass_defended,0,,,,,
player,201909290mia,sdg,BosaJo00,sacks,0.5,,,,,
player,201909290mia,sdg,BosaJo00,tackles_combined,3,,,,,
player,201909290mia,sdg,BosaJo00,tackles_solo,1,,,,,
player,201909290mia,sdg,BosaJo00,tackles_assists,2,,,,,
player,201909290mia,sdg,BosaJo00,tackles_loss,0,,,,,
player,201909290mia,sdg,BosaJo00,qb_hits,1,,,,,
player,201909290mia,sdg,BosaJo00,fumbles_rec,0,,,,,
player,201909290mia,sdg,BosaJo00,fumbles_rec_yds,0,,,,,
player,201909290mia,sdg,BosaJo00,fumbles_rec_td,0,,,,,
player,201909290mia,sdg,BosaJo00,fumbles_forced,0,,,,,
player,201909290mia,sdg,TillJe00,def_int,0,,,,,
player,201909290mia,sdg,TillJe00,def_int_yds,0,,,,,
player,201909290mia,sdg,TillJe00,def_int_td,0,,,,,
player,201909290mia,sdg,TillJe00,def_int_long,0,,,,,
player,201909290mia,sdg,TillJe00,pass_defended,0,,,,,
player,201909290mia,sdg,TillJe00,sacks,0.5,,,,,
player,201909290mia,sdg,TillJe00,tackles_combined,2,,,,,
player,201909290mia,sdg,TillJe00,tackles_solo,0,,,,,
player,201909290mia,sdg,TillJe00,tackles_assists,2,,,,,
player,201909290mia,sdg,TillJe00,tackles_loss,0,,,,,
player,201909290mia,sdg,TillJe00,qb_hits,1,,,,,
player,201909290mia,sdg,TillJe00,fumbles_rec,0,,,,,
player,201909290mia,sdg,TillJe00,fumbles_rec_yds,0,,,,,
player,201909290mia,sdg,TillJe00,fumbles_rec_td,0,,,,,
player,201909290mia,sdg,TillJe00,fumbles_forced,0,,,,,
player,201909290mia,sdg,JenkRa00,def_int,0,,,,,
player,201909290mia,sdg,JenkRa00,def_int_yds,0,,,,,
player,201909290mia,sdg,JenkRa00,def_int_td,0,,,,,
player,201909290mia,sdg,JenkRa00,def_int_long,0,,,,,
player,201909290mia,sdg,JenkRa00,pass_defended,0,,,,,
player,201909290mia,sdg,JenkRa00,sacks,0.0,,,,,
player,201909290mia,sdg,JenkRa00,tackles_combined,6,,,,,
player,201909290mia,sdg,JenkRa00,tackles_solo,5,,,,,
player,201909290mia,sdg,JenkRa00,tackles_assists,1,,,,,
player,201909290mia,sdg,JenkRa00,tackles_loss,2,,,,,
player,201909290mia,sdg,JenkRa00,qb_hits,0,,,,,
player,201909290mia,sdg,JenkRa00,fumbles_rec,0,,,,,
player,201909290mia,sdg,JenkRa00,fumbles_rec_yds,0,,,,,
player,201909290mia,sdg,JenkRa00,fumbles_rec_td,0,,,,,
player,201909290mia,sdg,JenkRa00,fumbles_forced,0,,,,,
player,201909290mia,sdg,HaywCa00,def_int,0,,,,,
player,201909290mia,sdg,HaywCa00,def_int_yds,0,,,,,
player,201909290mia,sdg,HaywCa00,def_int_td,0,,,,,
player,201909290mia,sdg,HaywCa00,def_int_long,0,,,,,
player,201909290mia,sdg,HaywCa00,pass_defended,0,,,,,
player,201909290mia,sdg,HaywCa00,sacks,0.0,,,,,
player,201909290mia,sdg,HaywCa00,tackles_combined,4,,,,,
player,201909290mia,sdg,HaywCa00,tackles_solo,4,,,,,
player,201909290mia,sdg,HaywCa00,tackles_assists,0,,,,,
player,201909290mia,sdg,HaywCa00,tackles_loss,0,,,,,
player,201909290mia,sdg,HaywCa00,qb_hits,0,,,,,
player,201909290mia,sdg,HaywCa00,fumbles_rec,0,,,,,
player,201909290mia,sdg,HaywCa00,fumbles_rec_yds,0,,,,,
player,201909290mia,sdg,HaywCa00,fumbles_rec_td,0,,,,,
player,201909290mia,sdg,HaywCa00,fumbles_forced,0,,,,,
player,201909290mia,sdg,TeamRo00,def_int,0,,,,,
player,201909290mia,sdg,TeamRo00,def_int_yds,0,,,,,
player,201909290mia,sdg,TeamRo00,def_int_td,0,,,,,
player,201909290mia,sdg,TeamRo00,def_int_long,0,,,,,
player,201909290mia,sdg,TeamRo00,pass_defended,0,,,,,
player,201909290mia,sdg,TeamRo00,sacks,0.0,,,,,
player,201909290mia,sdg,TeamRo00,tackles_combined,4,,,,,
player,201909290mia,sdg,TeamRo00,tackles_solo,2,,,,,
player,201909290mia,sdg,TeamRo00,tackles_assists,2,,,,,
player,201909290mia,sdg,TeamRo00,tackles_loss,0,,,,,
player,201909290mia,sdg,TeamRo00,qb_hits,0,,,,,
player,201909290mia,sdg,TeamRo00,fumbles_rec,0,,,,,
player,201909290mia,sdg,TeamRo00,fumbles_rec_yds,0,,,,,
player,201909290mia,sdg,TeamRo00,fumbles_rec_td,0,,,,,
player,201909290mia,sdg,TeamRo00,fumbles_forced,0,,,,,
player,201909290mia,sdg,NwosUc00,def_int,0,,,,,
player,201909290mia,sdg,NwosUc00,def_int_yds,0,,,,,
player,201909290mia,sdg,NwosUc00,def_int_td,0,,,,,
player,201909290mia,sdg,NwosUc00,def_int_long,0,,,,,
player,201909290mia,sdg,NwosUc00,pass_defended,0,,,,,
player,201909290mia,sdg,NwosUc00,sacks,0.0,,,,,
player,201909290mia,sdg,NwosUc00,tackles_combined,3,,,,,
player,201909290mia,sdg,NwosUc00,tackles_solo,3,,,,,
player,201909290mia,sdg,NwosUc00,tackles_assists,0,,,,,
player,201909290mia,sdg,NwosUc00,tackles_loss,1,,,,,
player,201909290mia,sdg,NwosUc00,qb_hits,0,,,,,
player,201909290mia,sdg,NwosUc00,fumbles_rec,0,,,,,
player,201909290mia,sdg,NwosUc00,fumbles_rec_yds,0,,,,,
player,201909290mia,sdg,NwosUc00,fumbles_rec_td,0,,,,,
player,201909290mia,sdg,NwosUc00,fumbles_forced,0,,,,,
player,201909290mia,sdg,PerrDe00,def_int,0,,,,,
player,201909290mia,sdg,PerrDe00,def_int_yds,0,,,,,
player,201909290mia,sdg,PerrDe00,def_int_td,0,,,,,
player,201909290mia,sdg,PerrDe00,def_int_long,0,,,,,
player,201909290mia,sdg,PerrDe00,pass_defended,0,,,,,
player,201909290mia,sdg,PerrDe00,sacks,0.0,,,,,
player,201909290mia,sdg,PerrDe00,tackles_combined,3,,,,,
player,201909290mia,sdg,PerrDe00,tackles_solo,3,,,,,
player,201909290mia,sdg,PerrDe00,tackles_assists,0,,,,,
player,201909290mia,sdg,PerrDe00,tackles_loss,1,,,,,
player,201909290mia,sdg,PerrDe00,qb_hits,0,,,,,
player,201909290mia,sdg,PerrDe00,fumbles_rec,0,,,,,
player,201909290mia,sdg,PerrDe00,fumbles_rec_yds,0,,,,,
player,201909290mia,sdg,PerrDe00,fumbles_rec_td,0,,,,,
player,201909290mia,sdg,PerrDe00,fumbles_forced,0,,,,,
player,201909290mia,sdg,MebaBr99,def_int,0,,,,,
player,201909290mia,sdg,MebaBr99,def_int_yds,0,,,,,
player,201909290mia,sdg,MebaBr99,def_int_td,0,,,,,
player,201909290mia,sdg,MebaBr99,def_int_long,0,,,,,
player,201909290mia,sdg,MebaBr99,pass_defended,0,,,,,
player,201909290mia,sdg,MebaBr99,sacks,0.0,,,,,
player,201909290mia,sdg,MebaBr99,tackles_combined,2,,,,,
player,201909290mia,sdg,MebaBr99,tackles_solo,2,,,,,
player,201909290mia,sdg,MebaBr99,tackles_assists,0,,,,,
player,201909290mia,sdg,MebaBr99,tackles_loss,0,,,,,
player,201909290mia,sdg,MebaBr99,qb_hits,1,,,,,
player,201909290mia,sdg,MebaBr99,fumbles_rec,0,,,,,
player,201909290mia,sdg,MebaBr99,fumbles_rec_yds,0,,,,,
player,201909290mia,sdg,MebaBr99,fumbles_rec_td,0,,,,,
player,201909290mia,sdg,MebaBr99,fumbles_forced,0,,,,,
player,201909290mia,sdg,TranDr00,def_int,0,,,,,
player,201909290mia,sdg,TranDr00,def_int_yds,0,,,,,
player,201909290mia,sdg,TranDr00,def_int_td,0,,,,,
player,201909290mia,sdg,TranDr00,def_int_long,0,,,,,
player,201909290mia,sdg,TranDr00,pass_defended,0,,,,,
player,201909290mia,sdg,TranDr00,sacks,0.0,,,,,
player,201909290mia,sdg,TranDr00,tackles_combined,2,,,,,
player,201909290mia,sdg,TranDr00,tackles_solo,2,,,,,
player,201909290mia,sdg,TranDr00,tackles_assists,0,,,,,
player,201909290mia,sdg,TranDr00,tackles_loss,0,,,,,
player,201909290mia,sdg,TranDr00,qb_hits,0,,,,,
player,201909290mia,sdg,TranDr00,fumbles_rec,0,,,,,
player,201909290mia,sdg,TranDr00,fumbles_rec_yds,0,,,,,
player,201909290mia,sdg,TranDr00,fumbles_rec_td,0,,,,,
player,201909290mia,sdg,TranDr00,fumbles_forced,0,,,,,
player,201909290mia,sdg,BrouCo00,def_int,0,,,,,
player,201909290mia,sdg,BrouCo00,def_int_yds,0,,,,,
player,201909290mia,sdg,BrouCo00,def_int_td,0,,,,,
player,201909290mia,sdg,BrouCo00,def_int_long,0,,,,,
player,201909290mia,sdg,BrouCo00,pass_defended,0,,,,,
player,201909290mia,sdg,BrouCo00,sacks,0.0,,,,,
player,201909290mia,sdg,BrouCo00,tackles_combined,1,,,,,
player,201909290mia,sdg,BrouCo00,tackles_solo,1,,,,,
player,201909290mia,sdg,BrouCo00,tackles_assists,0,,,,,
player,201909290mia,sdg,BrouCo00,tackles_loss,0,,,,,
player,201909290mia,sdg,BrouCo00,qb_hits,0,,,,,
player,201909290mia,sdg,BrouCo00,fumbles_rec,0,,,,,
player,201909290mia,sdg,BrouCo00,fumbles_rec_yds,0,,,,,
player,201909290mia,sdg,BrouCo00,fumbles_rec_td,0,,,,,
player,201909290mia,sdg,BrouCo00,fumbles_forced,0,,,,,
player,201909290mia,sdg,IngrMe00,def_int,0,,,,,
player,201909290mia,sdg,IngrMe00,def_int_yds,0,,,,,
player,201909290mia,sdg,IngrMe00,def_int_td,0,,,,,
player,201909290mia,sdg,IngrMe00,def_int_long,0,,,,,
player,201909290mia,sdg,IngrMe00,pass_defended,0,,,,,
player,201909290mia,sdg,IngrMe00,sacks,0.0,,,,,
player,201909290mia,sdg,IngrMe00,tackles_combined,1,,,,,
player,201909290mia,sdg,IngrMe00,tackles_solo,1,,,,,
player,201909290mia,sdg,IngrMe00,tackles_assists,0,,,,,
player,201909290mia,sdg,IngrMe00,tackles_loss,0,,,,,
player,201909290mia,sdg,IngrMe00,qb_hits,0,,,,,
player,201909290mia,sdg,IngrMe00,fumbles_rec,0,,,,,
player,201909290mia,sdg,IngrMe00,fumbles_rec_yds,0,,,,,
player,201909290mia,sdg,IngrMe00,fumbles_rec_td,0,,,,,
player,201909290mia,sdg,IngrMe00,fumbles_forced,0,,,,,
player,201909290mia,sdg,JoneJu03,def_int,0,,,,,
player,201909290mia,sdg,JoneJu03,def_int_yds,0,,,,,
player,201909290mia,sdg,JoneJu03,def_int_td,0,,,,,
player,201909290mia,sdg,JoneJu03,def_int_long,0,,,,,
player,201909290mia,sdg,JoneJu03,pass_defended,0,,,,,
player,201909290mia,sdg,JoneJu03,sacks,0.0,,,,,
player,201909290mia,sdg,JoneJu03,tackles_combined,1,,,,,
player,201909290mia,sdg,JoneJu03,tackles_solo,1,,,,,
player,201909290mia,sdg,JoneJu03,tackles_assists,0,,,,,
player,201909290mia,sdg,JoneJu03,tackles_loss,0,,,,,
player,201909290mia,sdg,JoneJu03,qb_hits,1,,,,,
player,201909290mia,sdg,JoneJu03,fumbles_rec,0,,,,,
player,201909290mia,sdg,JoneJu03,fumbles_rec_yds,0,,,,,
player,201909290mia,sdg,JoneJu03,fumbles_rec_td,0,,,,,
player,201909290mia,sdg,JoneJu03,fumbles_forced,1,,,,,
player,201909290mia,sdg,WatkJa01,def_int,0,,,,,
player,201909290mia,sdg,WatkJa01,def_int_yds,0,,,,,
player,201909290mia,sdg,WatkJa01,def_int_td,0,,,,,
player,201909290mia,sdg,WatkJa01,def_int_long,0,,,,,
player,201909290mia,sdg,WatkJa01,pass_defended,0,,,,,
player,201909290mia,sdg,WatkJa01,sacks,0.0,,,,,
player,201909290mia,sdg,WatkJa01,tackles_combined,1,,,,,
player,201909290mia,sdg,WatkJa01,tackles_solo,1,,,,,
player,201909290mia,sdg,WatkJa01,tackles_assists,0,,,,,
player,201909290mia,sdg,WatkJa01,tackles_loss,0,,,,,
player,201909290mia,sdg,WatkJa01,qb_hits,0,,,,,
player,201909290mia,sdg,WatkJa01,fumbles_rec,0,,,,,
player,201909290mia,sdg,WatkJa01,fumbles_rec_yds,0,,,,,
player,201909290mia,sdg,WatkJa01,fumbles_rec_td,0,,,,,
player,201909290mia,sdg,WatkJa01,fumbles_forced,0,,,,,
player,201909290mia,sdg,FeenDa00,def_int,0,,,,,
player,201909290mia,sdg,FeenDa00,def_int_yds,0,,,,,
player,201909290mia,sdg,FeenDa00,def_int_td,0,,,,,
player,201909290mia,sdg,FeenDa00,def_int_long,0,,,,,
player,201909290mia,sdg,FeenDa00,pass_defended,0,,,,,
player,201909290mia,sdg,FeenDa00,sacks,0.0,,,,,
player,201909290mia,sdg,FeenDa00,tackles_combined,0,,,,,
player,201909290mia,sdg,FeenDa00,tackles_solo,0,,,,,
player,201909290mia,sdg,FeenDa00,tackles_assists,0,,,,,
player,201909290mia,sdg,FeenDa00,tackles_loss,0,,,,,
player,201909290mia,sdg,FeenDa00,qb_hits,0,,,,,
player,201909290mia,sdg,FeenDa00,fumbles_rec,1,,,,,
player,201909290mia,sdg,FeenDa00,fumbles_rec_yds,0,,,,,
player,201909290mia,sdg,FeenDa00,fumbles_rec_td,0,,,,,
player,201909290mia,sdg,FeenDa00,fumbles_forced,0,,,,,
player,201909290mia,mia,CharTa00,def_int,0,,,,,
player,201909290mia,mia,CharTa00,def_int_yds,0,,,,,
player,201909290mia,mia,CharTa00,def_int_td,0,,,,,
player,201909290mia,mia,CharTa00,def_int_long,0,,,,,
player,201909290mia,mia,CharTa00,pass_defended,0,,,,,
player,201909290mia,mia,CharTa00,sacks,1.0,,,,,
player,201909290mia,mia,CharTa00,tackles_combined,6,,,,,
player,201909290mia,mia,CharTa00,tackles_solo,4,,,,,
player,201909290mia,mia,CharTa00,tackles_assists,2,,,,,
player,201909290mia,mia,CharTa00,tackles_loss,1,,,,,
player,201909290mia,mia,CharTa00,qb_hits,2,,,,,
player,201909290mia,mia,CharTa00,fumbles_rec,0,,,,,
player,201909290mia,mia,CharTa00,fumbles_rec_yds,0,,,,,
player,201909290mia,mia,CharTa00,fumbles_rec_td,0,,,,,
player,201909290mia,mia,CharTa00,fumbles_forced,0,,,,,
player,201909290mia,mia,JoneRe99,def_int,0,,,,,
player,201909290mia,mia,JoneRe99,def_int_yds,0,,,,,
player,201909290mia,mia,JoneRe99,def_int_td,0,,,,,
player,201909290mia,mia,JoneRe99,def_int_long,0,,,,,
player,201909290mia,mia,JoneRe99,pass_defended,1,,,,,
player,201909290mia,mia,JoneRe99,sacks,0.0,,,,,
player,201909290mia,mia,JoneRe99,tackles_combined,9,,,,,
player,201909290mia,mia,JoneRe99,tackles_solo,6,,,,,
player,201909290mia,mia,JoneRe99,tackles_assists,3,,,,,
player,201909290mia,mia,JoneRe99,tackles_loss,0,,,,,
player,201909290mia,mia,JoneRe99,qb_hits,0,,,,,
player,201909290mia,mia,JoneRe99,fumbles_rec,0,,,,,
player,201909290mia,mia,JoneRe99,fumbles_rec_yds,0,,,,,
player,201909290mia,mia,JoneRe99,fumbles_rec_td,0,,,,,
player,201909290mia,mia,JoneRe99,fumbles_forced,0,,,,,
player,201909290mia,mia,McMiRa02,def_int,0,,,,,
player,201909290mia,mia,McMiRa02,def_int_yds,0,,,,,
player,201909290mia,mia,McMiRa02,def_int_td,0,,,,,
player,201909290mia,mia,McMiRa02,def_int_long,0,,,,,
player,201909290mia,mia,McMiRa02,pass_defended,0,,,,,
player,201909290mia,mia,McMiRa02,sacks,0.0,,,,,
player,201909290mia,mia,McMiRa02,tackles_combined,8,,,,,
player,201909290mia,mia,McMiRa02,tackles_solo,4,,,,,
player,201909290mia,mia,McMiRa02,tackles_assists,4,,,,,
player,201909290mia,mia,McMiRa02,tackles_loss,1,,,,,
player,201909290mia,mia,McMiRa02,qb_hits,0,,,,,
player,201909290mia,mia,McMiRa02,fumbles_rec,0,,,,,
player,201909290mia,mia,McMiRa02,fumbles_rec_yds,0,,,,,
player,201909290mia,mia,McMiRa02,fumbles_rec_td,0,,,,,
player,201909290mia,mia,McMiRa02,fumbles_forced,0,,,,,
player,201909290mia,mia,BakeJe00,def_int,0,,,,,
player,201909290mia,mia,BakeJe00,def_int_yds,0,,,,,
player,201909290mia,mia,BakeJe00,def_int_td,0,,,,,
player,201909290mia,mia,BakeJe00,def_int_long,0,,,,,
player,201909290mia,mia,BakeJe00,pass_defended,0,,,,,
player,201909290mia,mia,BakeJe00,sacks,0.0,,,,,
player,201909290mia,mia,BakeJe00,tackles_combined,6,,,,,
player,201909290mia,mia,BakeJe00,tackles_solo,5,,,,,
player,201909290mia,mia,BakeJe00,tackles_assists,1,,,,,
player,201909290mia,mia,BakeJe00,tackles_loss,0,,,,,
player,201909290mia,mia,BakeJe00,qb_hits,0,,,,,
player,201909290mia,mia,BakeJe00,fumbles_rec,0,,,,,
player,201909290mia,mia,BakeJe00,fumbles_rec_yds,0,,,,,
player,201909290mia,mia,BakeJe00,fumbles_rec_td,0,,,,,
player,201909290mia,mia,BakeJe00,fumbles_forced,0,,,,,
player,201909290mia,mia,RoweEr00,def_int,0,,,,,
player,201909290mia,mia,RoweEr00,def_int_yds,0,,,,,
player,201909290mia,mia,RoweEr00,def_int_td,0,,,,,
player,201909290mia,mia,RoweEr00,def_int_long,0,,,,,
player,201909290mia,mia,RoweEr00,pass_defended,1,,,,,
player,201909290mia,mia,RoweEr00,sacks,0.0,,,,,
player,201909290mia,mia,RoweEr00,tackles_combined,6,,,,,
player,201909290mia,mia,RoweEr00,tackles_solo,3,,,,,
player,201909290mia,mia,RoweEr00,tackles_assists,3,,,,,
player,201909290mia,mia,RoweEr00,tackles_loss,0,,,,,
player,201909290mia,mia,RoweEr00,qb_hits,0,,,,,
player,201909290mia,mia,RoweEr00,fumbles_rec,0,,,,,
player,201909290mia,mia,RoweEr00,fumbles_rec_yds,0,,,,,
player,201909290mia,mia,RoweEr00,fumbles_rec_td,0,,,,,
player,201909290mia,mia,RoweEr00,fumbles_forced,0,,,,,
player,201909290mia,mia,HowaXa00,def_int,0,,,,,
player,201909290mia,mia,HowaXa00,def_int_yds,0,,,,,
player,201909290mia,mia,HowaXa00,def_int_td,0,,,,,
player,201909290mia,mia,HowaXa00,def_int_long,0,,,,,
player,201909290mia,mia,HowaXa00,pass_defended,0,,,,,
player,201909290mia,mia,HowaXa00,sacks,0.0,,,,,
player,201909290mia,mia,HowaXa00,tackles_combined,5,,,,,
player,201909290mia,mia,HowaXa00,tackles_solo,4,,,,,
player,201909290mia,mia,HowaXa00,tackles_assists,1,,,,,
player,201909290mia,mia,HowaXa00,tackles_loss,0,,,,,
player,201909290mia,mia,HowaXa00,qb_hits,0,,,,,
player,201909290mia,mia,HowaXa00,fumbles_rec,0,,,,,
player,201909290mia,mia,HowaXa00,fumbles_rec_yds,0,,,,,
player,201909290mia,mia,HowaXa00,fumbles_rec_td,0,,,,,
player,201909290mia,mia,HowaXa00,fumbles_forced,0,,,,,
player,201909290mia,mia,WilkCh00,def_int,0,,,,,
player,201909290mia,mia,WilkCh00,def_int_yds,0,,,,,
player,201909290mia,mia,WilkCh00,def_int_td,0,,,,,
player,201909290mia,mia,WilkCh00,def_int_long,0,,,,,
player,201909290mia,mia,WilkCh00,pass_defended,0,,,,,
player,201909290mia,mia,WilkCh00,sacks,0.0,,,,,
player,201909290mia,mia,WilkCh00,tackles_combined,5,,,,,
player,201909290mia,mia,WilkCh00,tackles_solo,1,,,,,
player,201909290mia,mia,WilkCh00,tackles_assists,4,,,,,
player,201909290mia,mia,WilkCh00,tackles_loss,0,,,,,
player,201909290mia,mia,WilkCh00,qb_hits,0,,,,,
player,201909290mia,mia,WilkCh00,fumbles_rec,0,,,,,
player,201909290mia,mia,WilkCh00,fumbles_rec_yds,0,,,,,
player,201909290mia,mia,WilkCh00,fumbles_rec_td,0,,,,,
player,201909290mia,mia,WilkCh00,fumbles_forced,0,,,,,
player,201909290mia,mia,GodcDa00,def_int,0,,,,,
player,201909290mia,mia,GodcDa00,def_int_yds,0,,,,,
player,201909290mia,mia,GodcDa00,def_int_td,0,,,,,
player,201909290mia,mia,GodcDa00,def_int_long,0,,,,,
player,201909290mia,mia,GodcDa00,pass_defended,0,,,,,
player,201909290mia,mia,GodcDa00,sacks,0.0,,,,,
player,201909290mia,mia,GodcDa00,tackles_combined,4,,,,,
player,201909290mia,mia,GodcDa00,tackles_solo,2,,,,,
player,201909290mia,mia,GodcDa00,tackles_assists,2,,,,,
player,201909290mia,mia,GodcDa00,tackles_loss,0,,,,,
player,201909290mia,mia,GodcDa00,qb_hits,1,,,,,
player,201909290mia,mia,GodcDa00,fumbles_rec,0,,,,,
player,201909290mia,mia,GodcDa00,fumbles_rec_yds,0,,,,,
player,201909290mia,mia,GodcDa00,fumbles_rec_td,0,,,,,
player,201909290mia,mia,GodcDa00,fumbles_forced,0,,,,,
player,201909290mia,mia,MossAv00,def_int,0,,,,,
player,201909290mia,mia,MossAv00,def_int_yds,0,,,,,
player,201909290mia,mia,MossAv00,def_int_td,0,,,,,
player,201909290mia,mia,MossAv00,def_int_long,0,,,,,
player,201909290mia,mia,MossAv00,pass_defended,0,,,,,
player,201909290mia,mia,MossAv00,sacks,0.0,,,,,
player,201909290mia,mia,MossAv00,tackles_combined,4,,,,,
player,201909290mia,mia,MossAv00,tackles_solo,4,,,,,
player,201909290mia,mia,MossAv00,tackles_assists,0,,,,,
player,201909290mia,mia,MossAv00,tackles_loss,0,,,,,
player,201909290mia,mia,MossAv00,qb_hits,0,,,,,
player,201909290mia,mia,MossAv00,fumbles_rec,0,,,,,
player,201909290mia,mia,MossAv00,fumbles_rec_yds,0,,,,,
player,201909290mia,mia,MossAv00,fumbles_rec_td,0,,,,,
player,201909290mia,mia,MossAv00,fumbles_forced,0,,,,,
player,201909290mia,mia,ParkSt00,def_int,0,,,,,
player,201909290mia,mia,ParkSt00,def_int_yds,0,,,,,
player,201909290mia,mia,ParkSt00,def_int_td,0,,,,,
player,201909290mia,mia,ParkSt00,def_int_long,0,,,,,
player,201909290mia,mia,ParkSt00,pass_defended,0,,,,,
player,201909290mia,mia,ParkSt00,sacks,0.0,,,,,
player,201909290mia,mia,ParkSt00,tackles_combined,3,,,,,
player,201909290mia,mia,ParkSt00,tackles_solo,3,,,,,
player,201909290mia,mia,ParkSt00,tackles_assists,0,,,,,
player,201909290mia,mia,ParkSt00,tackles_loss,0,,,,,
player,201909290mia,mia,ParkSt00,qb_hits,0,,,,,
player,201909290mia,mia,ParkSt00,fumbles_rec,0,,,,,
player,201909290mia,mia,ParkSt00,fumbles_rec_yds,0,,,,,
player,201909290mia,mia,ParkSt00,fumbles_rec_td,0,,,,,
player,201909290mia,mia,ParkSt00,fumbles_forced,0,,,,,
player,201909290mia,mia,HarrCh03,def_int,0,,,,,
player,201909290mia,mia,HarrCh03,def_int_yds,0,,,,,
player,201909290mia,mia,HarrCh03,def_int_td,0,,,,,
player,201909290mia,mia,HarrCh03,def_int_long,0,,,,,
player,201909290mia,mia,HarrCh03,pass_defended,0,,,,,
player,201909290mia,mia,HarrCh03,sacks,0.0,,,,,
player,201909290mia,mia,HarrCh03,tackles_combined,2,,,,,
player,201909290mia,mia,HarrCh03,tackles_solo,1,,,,,
player,201909290mia,mia,HarrCh03,tackles_assists,1,,,,,
player,201909290mia,mia,HarrCh03,tackles_loss,1,,,,,
player,201909290mia,mia,HarrCh03,qb_hits,0,,,,,
player,201909290mia,mia,HarrCh03,fumbles_rec,0,,,,,
player,201909290mia,mia,HarrCh03,fumbles_rec_yds,0,,,,,
player,201909290mia,mia,HarrCh03,fumbles_rec_td,0,,,,,
player,201909290mia,mia,HarrCh03,fumbles_forced,0,,,,,
player,201909290mia,mia,WebsKe00,def_int,0,,,,,
player,201909290mia,mia,WebsKe00,def_int_yds,0,,,,,
player,201909290mia,mia,WebsKe00,def_int_td,0,,,,,
player,201909290mia,mia,WebsKe00,def_int_long,0,,,,,
player,201909290mia,mia,WebsKe00,pass_defended,1,,,,,
player,201909290mia,mia,WebsKe00,sacks,0.0,,,,,
player,201909290mia,mia,WebsKe00,tackles_combined,2,,,,,
player,201909290mia,mia,WebsKe00,tackles_solo,2,,,,,
player,201909290mia,mia,WebsKe00,tackles_assists,0,,,,,
player,201909290mia,mia,WebsKe00,tackles_loss,0,,,,,
player,201909290mia,mia,WebsKe00,qb_hits,0,,,,,
player,201909290mia,mia,WebsKe00,fumbles_rec,0,,,,,
player,201909290mia,mia,WebsKe00,fumbles_rec_yds,0,,,,,
player,201909290mia,mia,WebsKe00,fumbles_rec_td,0,,,,,
player,201909290mia,mia,WebsKe00,fumbles_forced,0,,,,,
player,201909290mia,mia,AikeWa00,def_int,0,,,,,
player,201909290mia,mia,AikeWa00,def_int_yds,0,,,,,
player,201909290mia,mia,AikeWa00,def_int_td,0,,,,,
player,201909290mia,mia,AikeWa00,def_int_long,0,,,,,
player,201909290mia,mia,AikeWa00,pass_defended,0,,,,,
