game,2019,15,20191215,201912150nyg,mia,"Miami Dolphins",20,nyg,"New York Giants",36
player,201912150nyg,mia,ParkDe01,rush_att,0,,,,,
player,201912150nyg,mia,ParkDe01,rush_yds,0,,,,,
player,201912150nyg,mia,ParkDe01,rush_td,0,,,,,
player,201912150nyg,mia,ParkDe01,rush_long,0,,,,,
player,201912150nyg,mia,ParkDe01,targets,7,,,,,
player,201912150nyg,mia,ParkDe01,rec,4,,,,,
player,201912150nyg,mia,ParkDe01,rec_yds,72,,,,,
player,201912150nyg,mia,ParkDe01,rec_td,2,,,,,
player,201912150nyg,mia,ParkDe01,rec_long,29,,,,,
player,201912150nyg,mia,ParkDe01,fumbles,0,,,,,
player,201912150nyg,mia,ParkDe01,fumbles_lost,0,,,,,
player,201912150nyg,mia,WilsAl02,pass_cmp,0,,,,,
player,201912150nyg,mia,WilsAl02,pass_att,0,,,,,
player,201912150nyg,mia,WilsAl02,pass_yds,0,,,,,
player,201912150nyg,mia,WilsAl02,pass_td,0,,,,,
player,201912150nyg,mia,WilsAl02,pass_int,0,,,,,
player,201912150nyg,mia,WilsAl02,pass_sacked,0,,,,,
player,201912150nyg,mia,WilsAl02,pass_sacked_yds,0,,,,,
player,201912150nyg,mia,WilsAl02,pass_long,0,,,,,
player,201912150nyg,mia,WilsAl02,pass_rating,,,,,,
player,201912150nyg,mia,WilsAl02,rush_att,0,,,,,
player,201912150nyg,mia,WilsAl02,rush_yds,0,,,,,
player,201912150nyg,mia,WilsAl02,rush_td,0,,,,,
player,201912150nyg,mia,WilsAl02,rush_long,0,,,,,
player,201912150nyg,mia,WilsAl02,targets,8,,,,,
player,201912150nyg,mia,WilsAl02,rec,5,,,,,
player,201912150nyg,mia,WilsAl02,rec_yds,59,,,,,
player,201912150nyg,mia,WilsAl02,rec_td,0,,,,,
player,201912150nyg,mia,WilsAl02,rec_long,21,,,,,
player,201912150nyg,mia,WilsAl02,fumbles,0,,,,,
player,201912150nyg,mia,WilsAl02,fumbles_lost,0,,,,,
player,201912150nyg,mia,GesiMi00,pass_cmp,0,,,,,
player,201912150nyg,mia,GesiMi00,pass_att,0,,,,,
player,201912150nyg,mia,GesiMi00,pass_yds,0,,,,,
player,201912150nyg,mia,GesiMi00,pass_td,0,,,,,
player,201912150nyg,mia,GesiMi00,pass_int,0,,,,,
player,201912150nyg,mia,GesiMi00,pass_sacked,0,,,,,
player,201912150nyg,mia,GesiMi00,pass_sacked_yds,0,,,,,
player,201912150nyg,mia,GesiMi00,pass_long,0,,,,,
player,201912150nyg,mia,GesiMi00,pass_rating,,,,,,
player,201912150nyg,mia,GesiMi00,rush_att,0,,,,,
player,201912150nyg,mia,GesiMi00,rush_yds,0,,,,,
player,201912150nyg,mia,GesiMi00,rush_td,0,,,,,
player,201912150nyg,mia,GesiMi00,rush_long,0,,,,,
player,201912150nyg,mia,GesiMi00,targets,8,,,,,
player,201912150nyg,mia,GesiMi00,rec,4,,,,,
player,201912150nyg,mia,GesiMi00,rec_yds,47,,,,,
player,201912150nyg,mia,GesiMi00,rec_td,0,,,,,
player,201912150nyg,mia,GesiMi00,rec_long,24,,,,,
player,201912150nyg,mia,GesiMi00,fumbles,0,,,,,
player,201912150nyg,mia,GesiMi00,fumbles_lost,0,,,,,
player,201912150nyg,mia,WalfCl00,pass_cmp,0,,,,,
player,201912150nyg,mia,WalfCl00,pass_att,0,,,,,
player,201912150nyg,mia,WalfCl00,pass_yds,0,,,,,
player,201912150nyg,mia,WalfCl00,pass_td,0,,,,,
player,201912150nyg,mia,WalfCl00,pass_int,0,,,,,
player,201912150nyg,mia,WalfCl00,pass_sacked,0,,,,,
player,201912150nyg,mia,WalfCl00,pass_sacked_yds,0,,,,,
player,201912150nyg,mia,WalfCl00,pass_long,0,,,,,
player,201912150nyg,mia,WalfCl00,pass_rating,,,,,,
player,201912150nyg,mia,WalfCl00,rush_att,0,,,,,
player,201912150nyg,mia,WalfCl00,rush_yds,0,,,,,
player,201912150nyg,mia,WalfCl00,rush_td,0,,,,,
player,201912150nyg,mia,WalfCl00,rush_long,0,,,,,
player,201912150nyg,mia,WalfCl00,targets,4,,,,,
player,201912150nyg,mia,WalfCl00,rec,2,,,,,
player,201912150nyg,mia,WalfCl00,rec_yds,34,,,,,
player,201912150nyg,mia,WalfCl00,rec_td,0,,,,,
player,201912150nyg,mia,WalfCl00,rec_long,19,,,,,
player,201912150nyg,mia,WalfCl00,fumbles,0,,,,,
player,201912150nyg,mia,WalfCl00,fumbles_lost,0,,,,,
player,201912150nyg,mia,FordIs00,pass_cmp,0,,,,,
player,201912150nyg,mia,FordIs00,pass_att,0,,,,,
player,201912150nyg,mia,FordIs00,pass_yds,0,,,,,
player,201912150nyg,mia,FordIs00,pass_td,0,,,,,
player,201912150nyg,mia,FordIs00,pass_int,0,,,,,
player,201912150nyg,mia,FordIs00,pass_sacked,0,,,,,
player,201912150nyg,mia,FordIs00,pass_sacked_yds,0,,,,,
player,201912150nyg,mia,FordIs00,pass_long,0,,,,,
player,201912150nyg,mia,FordIs00,pass_rating,,,,,,
player,201912150nyg,mia,FordIs00,rush_att,0,,,,,
player,201912150nyg,mia,FordIs00,rush_yds,0,,,,,
player,201912150nyg,mia,FordIs00,rush_td,0,,,,,
player,201912150nyg,mia,FordIs00,rush_long,0,,,,,
player,201912150nyg,mia,FordIs00,targets,5,,,,,
player,201912150nyg,mia,FordIs00,rec,3,,,,,
player,201912150nyg,mia,FordIs00,rec_yds,21,,,,,
player,201912150nyg,mia,FordIs00,rec_td,0,,,,,
player,201912150nyg,mia,FordIs00,rec_long,8,,,,,
player,201912150nyg,mia,FordIs00,fumbles,0,,,,,
player,201912150nyg,mia,FordIs00,fumbles_lost,0,,,,,
player,201912150nyg,mia,HurnAl01,pass_cmp,0,,,,,
player,201912150nyg,mia,HurnAl01,pass_att,0,,,,,
player,201912150nyg,mia,HurnAl01,pass_yds,0,,,,,
player,201912150nyg,mia,HurnAl01,pass_td,0,,,,,
player,201912150nyg,mia,HurnAl01,pass_int,0,,,,,
player,201912150nyg,mia,HurnAl01,pass_sacked,0,,,,,
player,201912150nyg,mia,HurnAl01,pass_sacked_yds,0,,,,,
player,201912150nyg,mia,HurnAl01,pass_long,0,,,,,
player,201912150nyg,mia,HurnAl01,pass_rating,,,,,,
player,201912150nyg,mia,HurnAl01,rush_att,0,,,,,
player,201912150nyg,mia,HurnAl01,rush_yds,0,,,,,
player,201912150nyg,mia,HurnAl01,rush_td,0,,,,,
player,201912150nyg,mia,HurnAl01,rush_long,0,,,,,
player,201912150nyg,mia,HurnAl01,targets,1,,,,,
player,201912150nyg,mia,HurnAl01,rec,1,,,,,
player,201912150nyg,mia,HurnAl01,rec_yds,9,,,,,
player,201912150nyg,mia,HurnAl01,rec_td,0,,,,,
player,201912150nyg,mia,HurnAl01,rec_long,9,,,,,
player,201912150nyg,mia,HurnAl01,fumbles,0,,,,,
player,201912150nyg,mia,HurnAl01,fumbles_lost,0,,,,,
player,201912150nyg,nyg,MannEl00,pass_cmp,20,,,,,
player,201912150nyg,nyg,MannEl00,pass_att,28,,,,,
player,201912150nyg,nyg,MannEl00,pass_yds,283,,,,,
player,201912150nyg,nyg,MannEl00,pass_td,2,,,,,
player,201912150nyg,nyg,MannEl00,pass_int,3,,,,,
player,201912150nyg,nyg,MannEl00,pass_sacked,1,,,,,
player,201912150nyg,nyg,MannEl00,pass_sacked_yds,10,,,,,
player,201912150nyg,nyg,MannEl00,pass_long,51,,,,,
player,201912150nyg,nyg,MannEl00,pass_rating,87.9,,,,,
player,201912150nyg,nyg,MannEl00,rush_att,0,,,,,
player,201912150nyg,nyg,MannEl00,rush_yds,0,,,,,
player,201912150nyg,nyg,MannEl00,rush_td,0,,,,,
player,201912150nyg,nyg,MannEl00,rush_long,0,,,,,
player,201912150nyg,nyg,MannEl00,targets,0,,,,,
player,201912150nyg,nyg,MannEl00,rec,0,,,,,
player,201912150nyg,nyg,MannEl00,rec_yds,0,,,,,
player,201912150nyg,nyg,MannEl00,rec_td,0,,,,,
player,201912150nyg,nyg,MannEl00,rec_long,0,,,,,
player,201912150nyg,nyg,MannEl00,fumbles,0,,,,,
player,201912150nyg,nyg,MannEl00,fumbles_lost,0,,,,,
player,201912150nyg,nyg,TannAl00,pass_cmp,1,,,,,
player,201912150nyg,nyg,TannAl00,pass_att,1,,,,,
player,201912150nyg,nyg,TannAl00,pass_yds,1,,,,,
player,201912150nyg,nyg,TannAl00,pass_td,0,,,,,
player,201912150nyg,nyg,TannAl00,pass_int,0,,,,,
player,201912150nyg,nyg,TannAl00,pass_sacked,0,,,,,
player,201912150nyg,nyg,TannAl00,pass_sacked_yds,0,,,,,
player,201912150nyg,nyg,TannAl00,pass_long,1,,,,,
player,201912150nyg,nyg,TannAl00,pass_rating,79.2,,,,,
player,201912150nyg,nyg,TannAl00,rush_att,0,,,,,
player,201912150nyg,nyg,TannAl00,rush_yds,0,,,,,
player,201912150nyg,nyg,TannAl00,rush_td,0,,,,,
player,201912150nyg,nyg,TannAl00,rush_long,0,,,,,
player,201912150nyg,nyg,TannAl00,targets,0,,,,,
player,201912150nyg,nyg,TannAl00,rec,0,,,,,
player,201912150nyg,nyg,TannAl00,rec_yds,0,,,,,
player,201912150nyg,nyg,TannAl00,rec_td,0,,,,,
player,201912150nyg,nyg,TannAl00,rec_long,0,,,,,
player,201912150nyg,nyg,TannAl00,fumbles,0,,,,,
player,201912150nyg,nyg,TannAl00,fumbles_lost,0,,,,,
player,201912150nyg,nyg,BarkSa00,pass_cmp,0,,,,,
player,201912150nyg,nyg,BarkSa00,pass_att,0,,,,,
player,201912150nyg,nyg,BarkSa00,pass_yds,0,,,,,
player,201912150nyg,nyg,BarkSa00,pass_td,0,,,,,
player,201912150nyg,nyg,BarkSa00,pass_int,0,,,,,
player,201912150nyg,nyg,BarkSa00,pass_sacked,0,,,,,
player,201912150nyg,nyg,BarkSa00,pass_sacked_yds,0,,,,,
player,201912150nyg,nyg,BarkSa00,pass_long,0,,,,,
player,201912150nyg,nyg,BarkSa00,pass_rating,,,,,,
player,201912150nyg,nyg,BarkSa00,rush_att,24,,,,,
player,201912150nyg,nyg,BarkSa00,rush_yds,112,,,,,
player,201912150nyg,nyg,BarkSa00,rush_td,2,,,,,
player,201912150nyg,nyg,BarkSa00,rush_long,12,,,,,
player,201912150nyg,nyg,BarkSa00,targets,5,,,,,
player,201912150nyg,nyg,BarkSa00,rec,4,,,,,
player,201912150nyg,nyg,BarkSa00,rec_yds,31,,,,,
player,201912150nyg,nyg,BarkSa00,rec_td,0,,,,,
player,201912150nyg,nyg,BarkSa00,rec_long,11,,,,,
player,201912150nyg,nyg,BarkSa00,fumbles,0,,,,,
player,201912150nyg,nyg,BarkSa00,fumbles_lost,0,,,,,
player,201912150nyg,nyg,AlleJa01,pass_cmp,0,,,,,
player,201912150nyg,nyg,AlleJa01,pass_att,0,,,,,
player,201912150nyg,nyg,AlleJa01,pass_yds,0,,,,,
player,201912150nyg,nyg,AlleJa01,pass_td,0,,,,,
player,201912150nyg,nyg,AlleJa01,pass_int,0,,,,,
player,201912150nyg,nyg,AlleJa01,pass_sacked,0,,,,,
player,201912150nyg,nyg,AlleJa01,pass_sacked_yds,0,,,,,
player,201912150nyg,nyg,AlleJa01,pass_long,0,,,,,
player,201912150nyg,nyg,AlleJa01,pass_rating,,,,,,
player,201912150nyg,nyg,AlleJa01,rush_att,8,,,,,
player,201912150nyg,nyg,AlleJa01,rush_yds,28,,,,,
player,201912150nyg,nyg,AlleJa01,rush_td,1,,,,,
player,201912150nyg,nyg,AlleJa01,rush_long,19,,,,,
player,201912150nyg,nyg,AlleJa01,targets,0,,,,,
player,201912150nyg,nyg,AlleJa01,rec,0,,,,,
player,201912150nyg,nyg,AlleJa01,rec_yds,0,,,,,
player,201912150nyg,nyg,AlleJa01,rec_td,0,,,,,
player,201912150nyg,nyg,AlleJa01,rec_long,0,,,,,
player,201912150nyg,nyg,AlleJa01,fumbles,0,,,,,
player,201912150nyg,nyg,AlleJa01,fumbles_lost,0,,,,,
player,201912150nyg,nyg,ShepSt00,pass_cmp,0,,,,,
player,201912150nyg,nyg,ShepSt00,pass_att,0,,,,,
player,201912150nyg,nyg,ShepSt00,pass_yds,0,,,,,
player,201912150nyg,nyg,ShepSt00,pass_td,0,,,,,
player,201912150nyg,nyg,ShepSt00,pass_int,0,,,,,
player,201912150nyg,nyg,ShepSt00,pass_sacked,0,,,,,
player,201912150nyg,nyg,ShepSt00,pass_sacked_yds,0,,,,,
player,201912150nyg,nyg,ShepSt00,pass_long,0,,,,,
player,201912150nyg,nyg,ShepSt00,pass_rating,,,,,,
player,201912150nyg,nyg,ShepSt00,rush_att,0,,,,,
player,201912150nyg,nyg,ShepSt00,rush_yds,0,,,,,
player,201912150nyg,nyg,ShepSt00,rush_td,0,,,,,
player,201912150nyg,nyg,ShepSt00,rush_long,0,,,,,
player,201912150nyg,nyg,ShepSt00,targets,11,,,,,
player,201912150nyg,nyg,ShepSt00,rec,9,,,,,
player,201912150nyg,nyg,ShepSt00,rec_yds,111,,,,,
player,201912150nyg,nyg,ShepSt00,rec_td,0,,,,,
player,201912150nyg,nyg,ShepSt00,rec_long,24,,,,,
player,201912150nyg,nyg,ShepSt00,fumbles,0,,,,,
player,201912150nyg,nyg,ShepSt00,fumbles_lost,0,,,,,
player,201912150nyg,nyg,TateGo00,pass_cmp,0,,,,,
player,201912150nyg,nyg,TateGo00,pass_att,0,,,,,
player,201912150nyg,nyg,TateGo00,pass_yds,0,,,,,
player,201912150nyg,nyg,TateGo00,pass_td,0,,,,,
player,201912150nyg,nyg,TateGo00,pass_int,0,,,,,
player,201912150nyg,nyg,TateGo00,pass_sacked,0,,,,,
player,201912150nyg,nyg,TateGo00,pass_sacked_yds,0,,,,,
player,201912150nyg,nyg,TateGo00,pass_long,0,,,,,
player,201912150nyg,nyg,TateGo00,pass_rating,,,,,,
player,201912150nyg,nyg,TateGo00,rush_att,0,,,,,
player,201912150nyg,nyg,TateGo00,rush_yds,0,,,,,
player,201912150nyg,nyg,TateGo00,rush_td,0,,,,,
player,201912150nyg,nyg,TateGo00,rush_long,0,,,,,
player,201912150nyg,nyg,TateGo00,targets,4,,,,,
player,201912150nyg,nyg,TateGo00,rec,1,,,,,
player,201912150nyg,nyg,TateGo00,rec_yds,51,,,,,
player,201912150nyg,nyg,TateGo00,rec_td,1,,,,,
player,201912150nyg,nyg,TateGo00,rec_long,51,,,,,
player,201912150nyg,nyg,TateGo00,fumbles,0,,,,,
player,201912150nyg,nyg,TateGo00,fumbles_lost,0,,,,,
player,201912150nyg,nyg,SmitKa00,pass_cmp,0,,,,,
player,201912150nyg,nyg,SmitKa00,pass_att,0,,,,,
player,201912150nyg,nyg,SmitKa00,pass_yds,0,,,,,
player,201912150nyg,nyg,SmitKa00,pass_td,0,,,,,
player,201912150nyg,nyg,SmitKa00,pass_int,0,,,,,
player,201912150nyg,nyg,SmitKa00,pass_sacked,0,,,,,
player,201912150nyg,nyg,SmitKa00,pass_sacked_yds,0,,,,,
player,201912150nyg,nyg,SmitKa00,pass_long,0,,,,,
player,201912150nyg,nyg,SmitKa00,pass_rating,,,,,,
player,201912150nyg,nyg,SmitKa00,rush_att,0,,,,,
player,201912150nyg,nyg,SmitKa00,rush_yds,0,,,,,
player,201912150nyg,nyg,SmitKa00,rush_td,0,,,,,
player,201912150nyg,nyg,SmitKa00,rush_long,0,,,,,
player,201912150nyg,nyg,SmitKa00,targets,3,,,,,
player,201912150nyg,nyg,SmitKa00,rec,3,,,,,
player,201912150nyg,nyg,SmitKa00,rec_yds,38,,,,,
player,201912150nyg,nyg,SmitKa00,rec_td,0,,,,,
player,201912150nyg,nyg,SmitKa00,rec_long,27,,,,,
player,201912150nyg,nyg,SmitKa00,fumbles,0,,,,,
player,201912150nyg,nyg,SmitKa00,fumbles_lost,0,,,,,
player,201912150nyg,nyg,SlayDa01,pass_cmp,0,,,,,
player,201912150nyg,nyg,SlayDa01,pass_att,0,,,,,
player,201912150nyg,nyg,SlayDa01,pass_yds,0,,,,,
player,201912150nyg,nyg,SlayDa01,pass_td,0,,,,,
player,201912150nyg,nyg,SlayDa01,pass_int,0,,,,,
player,201912150nyg,nyg,SlayDa01,pass_sacked,0,,,,,
player,201912150nyg,nyg,SlayDa01,pass_sacked_yds,0,,,,,
player,201912150nyg,nyg,SlayDa01,pass_long,0,,,,,
player,201912150nyg,nyg,SlayDa01,pass_rating,,,,,,
player,201912150nyg,nyg,SlayDa01,rush_att,0,,,,,
player,201912150nyg,nyg,SlayDa01,rush_yds,0,,,,,
player,201912150nyg,nyg,SlayDa01,rush_td,0,,,,,
player,201912150nyg,nyg,SlayDa01,rush_long,0,,,,,
player,201912150nyg,nyg,SlayDa01,targets,3,,,,,
player,201912150nyg,nyg,SlayDa01,rec,2,,,,,
player,201912150nyg,nyg,SlayDa01,rec_yds,31,,,,,
player,201912150nyg,nyg,SlayDa01,rec_td,1,,,,,
player,201912150nyg,nyg,SlayDa01,rec_long,26,,,,,
player,201912150nyg,nyg,SlayDa01,fumbles,0,,,,,
player,201912150nyg,nyg,SlayDa01,fumbles_lost,0,,,,,
player,201912150nyg,nyg,LatiCo00,pass_cmp,0,,,,,
player,201912150nyg,nyg,LatiCo00,pass_att,0,,,,,
player,201912150nyg,nyg,LatiCo00,pass_yds,0,,,,,
player,201912150nyg,nyg,LatiCo00,pass_td,0,,,,,
player,201912150nyg,nyg,LatiCo00,pass_int,0,,,,,
player,201912150nyg,nyg,LatiCo00,pass_sacked,0,,,,,
player,201912150nyg,nyg,LatiCo00,pass_sacked_yds,0,,,,,
player,201912150nyg,nyg,LatiCo00,pass_long,0,,,,,
player,201912150nyg,nyg,LatiCo00,pass_rating,,,,,,
player,201912150nyg,nyg,LatiCo00,rush_att,0,,,,,
player,201912150nyg,nyg,LatiCo00,rush_yds,0,,,,,
player,201912150nyg,nyg,LatiCo00,rush_td,0,,,,,
player,201912150nyg,nyg,LatiCo00,rush_long,0,,,,,
player,201912150nyg,nyg,LatiCo00,targets,2,,,,,
player,201912150nyg,nyg,LatiCo00,rec,1,,,,,
player,201912150nyg,nyg,LatiCo00,rec_yds,21,,,,,
player,201912150nyg,nyg,LatiCo00,rec_td,0,,,,,
player,201912150nyg,nyg,LatiCo00,rec_long,21,,,,,
player,201912150nyg,nyg,LatiCo00,fumbles,0,,,,,
player,201912150nyg,nyg,LatiCo00,fumbles_lost,0,,,,,
player,201912150nyg,nyg,SimoSc00,pass_cmp,0,,,,,
player,201912150nyg,nyg,SimoSc00,pass_att,0,,,,,
player,201912150nyg,nyg,SimoSc00,pass_yds,0,,,,,
player,201912150nyg,nyg,SimoSc00,pass_td,0,,,,,
player,201912150nyg,nyg,SimoSc00,pass_int,0,,,,,
player,201912150nyg,nyg,SimoSc00,pass_sacked,0,,,,,
player,201912150nyg,nyg,SimoSc00,pass_sacked_yds,0,,,,,
player,201912150nyg,nyg,SimoSc00,pass_long,0,,,,,
player,201912150nyg,nyg,SimoSc00,pass_rating,,,,,,
player,201912150nyg,nyg,SimoSc00,rush_att,0,,,,,
player,201912150nyg,nyg,SimoSc00,rush_yds,0,,,,,
player,201912150nyg,nyg,SimoSc00,rush_td,0,,,,,
player,201912150nyg,nyg,SimoSc00,rush_long,0,,,,,
player,201912150nyg,nyg,SimoSc00,targets,1,,,,,
player,201912150nyg,nyg,SimoSc00,rec,1,,,,,
player,201912150nyg,nyg,SimoSc00,rec_yds,1,,,,,
player,201912150nyg,nyg,SimoSc00,rec_td,0,,,,,
player,201912150nyg,nyg,SimoSc00,rec_long,1,,,,,
player,201912150nyg,nyg,SimoSc00,fumbles,0,,,,,
player,201912150nyg,nyg,SimoSc00,fumbles_lost,0,,,,,
player,201912150nyg,nyg,PennEl00,pass_cmp,0,,,,,
player,201912150nyg,nyg,PennEl00,pass_att,0,,,,,
player,201912150nyg,nyg,PennEl00,pass_yds,0,,,,,
player,201912150nyg,nyg,PennEl00,pass_td,0,,,,,
player,201912150nyg,nyg,PennEl00,pass_int,0,,,,,
player,201912150nyg,nyg,PennEl00,pass_sacked,0,,,,,
player,201912150nyg,nyg,PennEl00,pass_sacked_yds,0,,,,,
player,201912150nyg,nyg,PennEl00,pass_long,0,,,,,
player,201912150nyg,nyg,PennEl00,pass_rating,,,,,,
player,201912150nyg,nyg,PennEl00,rush_att,1,,,,,
player,201912150nyg,nyg,PennEl00,rush_yds,-2,,,,,
player,201912150nyg,nyg,PennEl00,rush_td,0,,,,,
player,201912150nyg,nyg,PennEl00,rush_long,-2,,,,,
player,201912150nyg,nyg,PennEl00,targets,0,,,,,
player,201912150nyg,nyg,PennEl00,rec,0,,,,,
player,201912150nyg,nyg,PennEl00,rec_yds,0,,,,,
player,201912150nyg,nyg,PennEl00,rec_td,0,,,,,
player,201912150nyg,nyg,PennEl00,rec_long,0,,,,,
player,201912150nyg,nyg,PennEl00,fumbles,0,,,,,
player,201912150nyg,nyg,PennEl00,fumbles_lost,0,,,,,
player,201912150nyg,mia,BakeJe00,def_int,1,,,,,
player,201912150nyg,mia,BakeJe00,def_int_yds,34,,,,,
player,201912150nyg,mia,BakeJe00,def_int_td,0,,,,,
player,201912150nyg,mia,BakeJe00,def_int_long,34,,,,,
player,201912150nyg,mia,BakeJe00,pass_defended,1,,,,,
player,201912150nyg,mia,BakeJe00,sacks,0.0,,,,,
player,201912150nyg,mia,BakeJe00,tackles_combined,12,,,,,
player,201912150nyg,mia,BakeJe00,tackles_solo,6,,,,,
player,201912150nyg,mia,BakeJe00,tackles_assists,6,,,,,
player,201912150nyg,mia,BakeJe00,tackles_loss,0,,,,,
player,201912150nyg,mia,BakeJe00,qb_hits,0,,,,,
player,201912150nyg,mia,BakeJe00,fumbles_rec,0,,,,,
