game,2019,4,20190929,201909290chi,min,"Minnesota Vikings",6,chi,"Chicago Bears",16
team,201909290chi,min,First Downs,15,,,,,,
team,201909290chi,chi,First Downs,17,,,,,,
team,201909290chi,min,Rush-Yds-TDs,16-40-1,,,,,,
team,201909290chi,chi,Rush-Yds-TDs,33-72-0,,,,,,
team,201909290chi,min,Cmp-Att-Yd-TD-INT,27-36-233-0-0,,,,,,
team,201909290chi,chi,Cmp-Att-Yd-TD-INT,24-33-204-1-0,,,,,,
team,201909290chi,min,Sacked-Yards,6-51,,,,,,
team,201909290chi,chi,Sacked-Yards,1-7,,,,,,
team,201909290chi,min,Net Pass Yards,182,,,,,,
team,201909290chi,chi,Net Pass Yards,197,,,,,,
team,201909290chi,min,Total Yards,222,,,,,,
team,201909290chi,chi,Total Yards,269,,,,,,
team,201909290chi,min,Fumbles-Lost,3-2,,,,,,
team,201909290chi,chi,Fumbles-Lost,0-0,,,,,,
team,201909290chi,min,Turnovers,2,,,,,,
team,201909290chi,chi,Turnovers,0,,,,,,
team,201909290chi,min,Penalties-Yards,7-55,,,,,,
team,201909290chi,chi,Penalties-Yards,7-50,,,,,,
team,201909290chi,min,Third Down Conv.,5-13,,,,,,
team,201909290chi,chi,Third Down Conv.,5-16,,,,,,
team,201909290chi,min,Fourth Down Conv.,1-2,,,,,,
team,201909290chi,chi,Fourth Down Conv.,2-3,,,,,,
team,201909290chi,min,Time of Possession,24:33,,,,,,
team,201909290chi,chi,Time of Possession,35:27,,,,,,
player,201909290chi,min,CousKi00,pass_cmp,27,,,,,
player,201909290chi,min,CousKi00,pass_att,36,,,,,
player,201909290chi,min,CousKi00,pass_yds,233,,,,,
player,201909290chi,min,CousKi00,pass_td,0,,,,,
player,201909290chi,min,CousKi00,pass_int,0,,,,,
player,201909290chi,min,CousKi00,pass_sacked,6,,,,,
player,201909290chi,min,CousKi00,pass_sacked_yds,51,,,,,
player,201909290chi,min,CousKi00,pass_long,39,,,,,
player,201909290chi,min,CousKi00,pass_rating,91.6,,,,,
player,201909290chi,min,CousKi00,rush_att,0,,,,,
player,201909290chi,min,CousKi00,rush_yds,0,,,,,
player,201909290chi,min,CousKi00,rush_td,0,,,,,
player,201909290chi,min,CousKi00,rush_long,0,,,,,
player,201909290chi,min,CousKi00,targets,0,,,,,
player,201909290chi,min,CousKi00,rec,0,,,,,
player,201909290chi,min,CousKi00,rec_yds,0,,,,,
player,201909290chi,min,CousKi00,rec_td,0,,,,,
player,201909290chi,min,CousKi00,rec_long,0,,,,,
player,201909290chi,min,CousKi00,fumbles,2,,,,,
player,201909290chi,min,CousKi00,fumbles_lost,1,,,,,
player,201909290chi,min,CookDa01,pass_cmp,0,,,,,
player,201909290chi,min,CookDa01,pass_att,0,,,,,
player,201909290chi,min,CookDa01,pass_yds,0,,,,,
player,201909290chi,min,CookDa01,pass_td,0,,,,,
player,201909290chi,min,CookDa01,pass_int,0,,,,,
player,201909290chi,min,CookDa01,pass_sacked,0,,,,,
player,201909290chi,min,CookDa01,pass_sacked_yds,0,,,,,
player,201909290chi,min,CookDa01,pass_long,0,,,,,
player,201909290chi,min,CookDa01,pass_rating,,,,,,
player,201909290chi,min,CookDa01,rush_att,14,,,,,
player,201909290chi,min,CookDa01,rush_yds,35,,,,,
player,201909290chi,min,CookDa01,rush_td,1,,,,,
player,201909290chi,min,CookDa01,rush_long,9,,,,,
player,201909290chi,min,CookDa01,targets,8,,,,,
player,201909290chi,min,CookDa01,rec,6,,,,,
player,201909290chi,min,CookDa01,rec_yds,35,,,,,
player,201909290chi,min,CookDa01,rec_td,0,,,,,
player,201909290chi,min,CookDa01,rec_long,13,,,,,
player,201909290chi,min,CookDa01,fumbles,0,,,,,
player,201909290chi,min,CookDa01,fumbles_lost,0,,,,,
player,201909290chi,min,MattAl01,pass_cmp,0,,,,,
player,201909290chi,min,MattAl01,pass_att,0,,,,,
player,201909290chi,min,MattAl01,pass_yds,0,,,,,
player,201909290chi,min,MattAl01,pass_td,0,,,,,
player,201909290chi,min,MattAl01,pass_int,0,,,,,
player,201909290chi,min,MattAl01,pass_sacked,0,,,,,
player,201909290chi,min,MattAl01,pass_sacked_yds,0,,,,,
player,201909290chi,min,MattAl01,pass_long,0,,,,,
player,201909290chi,min,MattAl01,pass_rating,,,,,,
player,201909290chi,min,MattAl01,rush_att,2,,,,,
player,201909290chi,min,MattAl01,rush_yds,5,,,,,
player,201909290chi,min,MattAl01,rush_td,0,,,,,
player,201909290chi,min,MattAl01,rush_long,3,,,,,
player,201909290chi,min,MattAl01,targets,1,,,,,
player,201909290chi,min,MattAl01,rec,1,,,,,
player,201909290chi,min,MattAl01,rec_yds,8,,,,,
player,201909290chi,min,MattAl01,rec_td,0,,,,,
player,201909290chi,min,MattAl01,rec_long,8,,,,,
player,201909290chi,min,MattAl01,fumbles,0,,,,,
player,201909290chi,min,MattAl01,fumbles_lost,0,,,,,
player,201909290chi,min,DiggSt00,pass_cmp,0,,,,,
player,201909290chi,min,DiggSt00,pass_att,0,,,,,
player,201909290chi,min,DiggSt00,pass_yds,0,,,,,
player,201909290chi,min,DiggSt00,pass_td,0,,,,,
player,201909290chi,min,DiggSt00,pass_int,0,,,,,
