game,2019,5,20191006,201910060htx,atl,"Atlanta Falcons",32,htx,"Houston Texans",53
player,201910060htx,atl,HoopAu00,pass_yds,0,,,,,
player,201910060htx,atl,HoopAu00,pass_td,0,,,,,
player,201910060htx,atl,HoopAu00,pass_int,0,,,,,
player,201910060htx,atl,HoopAu00,pass_sacked,0,,,,,
player,201910060htx,atl,HoopAu00,pass_sacked_yds,0,,,,,
player,201910060htx,atl,HoopAu00,pass_long,0,,,,,
player,201910060htx,atl,HoopAu00,pass_rating,,,,,,
player,201910060htx,atl,HoopAu00,rush_att,0,,,,,
player,201910060htx,atl,HoopAu00,rush_yds,0,,,,,
player,201910060htx,atl,HoopAu00,rush_td,0,,,,,
player,201910060htx,atl,HoopAu00,rush_long,0,,,,,
player,201910060htx,atl,HoopAu00,targets,9,,,,,
player,201910060htx,atl,HoopAu00,rec,6,,,,,
player,201910060htx,atl,HoopAu00,rec_yds,56,,,,,
player,201910060htx,atl,HoopAu00,rec_td,0,,,,,
player,201910060htx,atl,HoopAu00,rec_long,18,,,,,
player,201910060htx,atl,HoopAu00,fumbles,0,,,,,
player,201910060htx,atl,HoopAu00,fumbles_lost,0,,,,,
player,201910060htx,atl,JoneJu02,pass_cmp,0,,,,,
player,201910060htx,atl,JoneJu02,pass_att,0,,,,,
player,201910060htx,atl,JoneJu02,pass_yds,0,,,,,
player,201910060htx,atl,JoneJu02,pass_td,0,,,,,
player,201910060htx,atl,JoneJu02,pass_int,0,,,,,
player,201910060htx,atl,JoneJu02,pass_sacked,0,,,,,
player,201910060htx,atl,JoneJu02,pass_sacked_yds,0,,,,,
player,201910060htx,atl,JoneJu02,pass_long,0,,,,,
player,201910060htx,atl,JoneJu02,pass_rating,,,,,,
player,201910060htx,atl,JoneJu02,rush_att,0,,,,,
player,201910060htx,atl,JoneJu02,rush_yds,0,,,,,
player,201910060htx,atl,JoneJu02,rush_td,0,,,,,
player,201910060htx,atl,JoneJu02,rush_long,0,,,,,
player,201910060htx,atl,JoneJu02,targets,7,,,,,
player,201910060htx,atl,JoneJu02,rec,3,,,,,
player,201910060htx,atl,JoneJu02,rec_yds,42,,,,,
player,201910060htx,atl,JoneJu02,rec_td,0,,,,,
player,201910060htx,atl,JoneJu02,rec_long,20,,,,,
player,201910060htx,atl,JoneJu02,fumbles,1,,,,,
player,201910060htx,atl,JoneJu02,fumbles_lost,0,,,,,
player,201910060htx,atl,GageRu00,pass_cmp,0,,,,,
player,201910060htx,atl,GageRu00,pass_att,0,,,,,
player,201910060htx,atl,GageRu00,pass_yds,0,,,,,
player,201910060htx,atl,GageRu00,pass_td,0,,,,,
player,201910060htx,atl,GageRu00,pass_int,0,,,,,
player,201910060htx,atl,GageRu00,pass_sacked,0,,,,,
player,201910060htx,atl,GageRu00,pass_sacked_yds,0,,,,,
player,201910060htx,atl,GageRu00,pass_long,0,,,,,
player,201910060htx,atl,GageRu00,pass_rating,,,,,,
player,201910060htx,atl,GageRu00,rush_att,0,,,,,
player,201910060htx,atl,GageRu00,rush_yds,0,,,,,
player,201910060htx,atl,GageRu00,rush_td,0,,,,,
player,201910060htx,atl,GageRu00,rush_long,0,,,,,
player,201910060htx,atl,GageRu00,targets,2,,,,,
player,201910060htx,atl,GageRu00,rec,1,,,,,
player,201910060htx,atl,GageRu00,rec_yds,12,,,,,
player,201910060htx,atl,GageRu00,rec_td,0,,,,,
player,201910060htx,atl,GageRu00,rec_long,12,,,,,
player,201910060htx,atl,GageRu00,fumbles,0,,,,,
player,201910060htx,atl,GageRu00,fumbles_lost,0,,,,,
player,201910060htx,atl,HardJu00,pass_cmp,0,,,,,
player,201910060htx,atl,HardJu00,pass_att,0,,,,,
player,201910060htx,atl,HardJu00,pass_yds,0,,,,,
player,201910060htx,atl,HardJu00,pass_td,0,,,,,
player,201910060htx,atl,HardJu00,pass_int,0,,,,,
player,201910060htx,atl,HardJu00,pass_sacked,0,,,,,
player,201910060htx,atl,HardJu00,pass_sacked_yds,0,,,,,
player,201910060htx,atl,HardJu00,pass_long,0,,,,,
player,201910060htx,atl,HardJu00,pass_rating,,,,,,
player,201910060htx,atl,HardJu00,rush_att,0,,,,,
player,201910060htx,atl,HardJu00,rush_yds,0,,,,,
player,201910060htx,atl,HardJu00,rush_td,0,,,,,
player,201910060htx,atl,HardJu00,rush_long,0,,,,,
player,201910060htx,atl,HardJu00,targets,1,,,,,
player,201910060htx,atl,HardJu00,rec,1,,,,,
player,201910060htx,atl,HardJu00,rec_yds,5,,,,,
player,201910060htx,atl,HardJu00,rec_td,0,,,,,
player,201910060htx,atl,HardJu00,rec_long,5,,,,,
player,201910060htx,atl,HardJu00,fumbles,0,,,,,
player,201910060htx,atl,HardJu00,fumbles_lost,0,,,,,
player,201910060htx,htx,WatsDe00,pass_cmp,28,,,,,
player,201910060htx,htx,WatsDe00,pass_att,33,,,,,
player,201910060htx,htx,WatsDe00,pass_yds,426,,,,,
player,201910060htx,htx,WatsDe00,pass_td,5,,,,,
player,201910060htx,htx,WatsDe00,pass_int,0,,,,,
player,201910060htx,htx,WatsDe00,pass_sacked,0,,,,,
player,201910060htx,htx,WatsDe00,pass_sacked_yds,0,,,,,
player,201910060htx,htx,WatsDe00,pass_long,51,,,,,
player,201910060htx,htx,WatsDe00,pass_rating,158.3,,,,,
player,201910060htx,htx,WatsDe00,rush_att,4,,,,,
player,201910060htx,htx,WatsDe00,rush_yds,47,,,,,
player,201910060htx,htx,WatsDe00,rush_td,0,,,,,
player,201910060htx,htx,WatsDe00,rush_long,30,,,,,
player,201910060htx,htx,WatsDe00,targets,0,,,,,
player,201910060htx,htx,WatsDe00,rec,0,,,,,
player,201910060htx,htx,WatsDe00,rec_yds,0,,,,,
player,201910060htx,htx,WatsDe00,rec_td,0,,,,,
player,201910060htx,htx,WatsDe00,rec_long,0,,,,,
player,201910060htx,htx,WatsDe00,fumbles,2,,,,,
player,201910060htx,htx,WatsDe00,fumbles_lost,0,,,,,
player,201910060htx,htx,HydeCa00,pass_cmp,0,,,,,
player,201910060htx,htx,HydeCa00,pass_att,0,,,,,
player,201910060htx,htx,HydeCa00,pass_yds,0,,,,,
player,201910060htx,htx,HydeCa00,pass_td,0,,,,,
player,201910060htx,htx,HydeCa00,pass_int,0,,,,,
player,201910060htx,htx,HydeCa00,pass_sacked,0,,,,,
player,201910060htx,htx,HydeCa00,pass_sacked_yds,0,,,,,
player,201910060htx,htx,HydeCa00,pass_long,0,,,,,
player,201910060htx,htx,HydeCa00,pass_rating,,,,,,
player,201910060htx,htx,HydeCa00,rush_att,21,,,,,
player,201910060htx,htx,HydeCa00,rush_yds,60,,,,,
player,201910060htx,htx,HydeCa00,rush_td,1,,,,,
player,201910060htx,htx,HydeCa00,rush_long,14,,,,,
player,201910060htx,htx,HydeCa00,targets,1,,,,,
player,201910060htx,htx,HydeCa00,rec,0,,,,,
player,201910060htx,htx,HydeCa00,rec_yds,0,,,,,
player,201910060htx,htx,HydeCa00,rec_td,0,,,,,
player,201910060htx,htx,HydeCa00,rec_long,0,,,,,
player,201910060htx,htx,HydeCa00,fumbles,1,,,,,
player,201910060htx,htx,HydeCa00,fumbles_lost,0,,,,,
player,201910060htx,htx,JohnDu00,pass_cmp,0,,,,,
player,201910060htx,htx,JohnDu00,pass_att,0,,,,,
player,201910060htx,htx,JohnDu00,pass_yds,0,,,,,
player,201910060htx,htx,JohnDu00,pass_td,0,,,,,
player,201910060htx,htx,JohnDu00,pass_int,0,,,,,
player,201910060htx,htx,JohnDu00,pass_sacked,0,,,,,
player,201910060htx,htx,JohnDu00,pass_sacked_yds,0,,,,,
player,201910060htx,htx,JohnDu00,pass_long,0,,,,,
player,201910060htx,htx,JohnDu00,pass_rating,,,,,,
player,201910060htx,htx,JohnDu00,rush_att,9,,,,,
player,201910060htx,htx,JohnDu00,rush_yds,59,,,,,
player,201910060htx,htx,JohnDu00,rush_td,0,,,,,
player,201910060htx,htx,JohnDu00,rush_long,24,,,,,
player,201910060htx,htx,JohnDu00,targets,1,,,,,
player,201910060htx,htx,JohnDu00,rec,1,,,,,
player,201910060htx,htx,JohnDu00,rec_yds,8,,,,,
player,201910060htx,htx,JohnDu00,rec_td,0,,,,,
player,201910060htx,htx,JohnDu00,rec_long,8,,,,,
player,201910060htx,htx,JohnDu00,fumbles,0,,,,,
player,201910060htx,htx,JohnDu00,fumbles_lost,0,,,,,
player,201910060htx,htx,FullWi01,pass_cmp,0,,,,,
player,201910060htx,htx,FullWi01,pass_att,0,,,,,
player,201910060htx,htx,FullWi01,pass_yds,0,,,,,
player,201910060htx,htx,FullWi01,pass_td,0,,,,,
player,201910060htx,htx,FullWi01,pass_int,0,,,,,
player,201910060htx,htx,FullWi01,pass_sacked,0,,,,,
player,201910060htx,htx,FullWi01,pass_sacked_yds,0,,,,,
player,201910060htx,htx,FullWi01,pass_long,0,,,,,
player,201910060htx,htx,FullWi01,pass_rating,,,,,,
player,201910060htx,htx,FullWi01,rush_att,0,,,,,
player,201910060htx,htx,FullWi01,rush_yds,0,,,,,
player,201910060htx,htx,FullWi01,rush_td,0,,,,,
player,201910060htx,htx,FullWi01,rush_long,0,,,,,
player,201910060htx,htx,FullWi01,targets,16,,,,,
player,201910060htx,htx,FullWi01,rec,14,,,,,
player,201910060htx,htx,FullWi01,rec_yds,217,,,,,
player,201910060htx,htx,FullWi01,rec_td,3,,,,,
player,201910060htx,htx,FullWi01,rec_long,44,,,,,
player,201910060htx,htx,FullWi01,fumbles,1,,,,,
player,201910060htx,htx,FullWi01,fumbles_lost,0,,,,,
player,201910060htx,htx,HopkDe00,pass_cmp,0,,,,,
player,201910060htx,htx,HopkDe00,pass_att,0,,,,,
player,201910060htx,htx,HopkDe00,pass_yds,0,,,,,
player,201910060htx,htx,HopkDe00,pass_td,0,,,,,
player,201910060htx,htx,HopkDe00,pass_int,0,,,,,
player,201910060htx,htx,HopkDe00,pass_sacked,0,,,,,
player,201910060htx,htx,HopkDe00,pass_sacked_yds,0,,,,,
player,201910060htx,htx,HopkDe00,pass_long,0,,,,,
player,201910060htx,htx,HopkDe00,pass_rating,,,,,,
player,201910060htx,htx,HopkDe00,rush_att,0,,,,,
player,201910060htx,htx,HopkDe00,rush_yds,0,,,,,
player,201910060htx,htx,HopkDe00,rush_td,0,,,,,
player,201910060htx,htx,HopkDe00,rush_long,0,,,,,
player,201910060htx,htx,HopkDe00,targets,8,,,,,
player,201910060htx,htx,HopkDe00,rec,7,,,,,
player,201910060htx,htx,HopkDe00,rec_yds,88,,,,,
player,201910060htx,htx,HopkDe00,rec_td,0,,,,,
player,201910060htx,htx,HopkDe00,rec_long,29,,,,,
player,201910060htx,htx,HopkDe00,fumbles,0,,,,,
player,201910060htx,htx,HopkDe00,fumbles_lost,0,,,,,
player,201910060htx,htx,CoutKe00,pass_cmp,0,,,,,
player,201910060htx,htx,CoutKe00,pass_att,0,,,,,
player,201910060htx,htx,CoutKe00,pass_yds,0,,,,,
player,201910060htx,htx,CoutKe00,pass_td,0,,,,,
player,201910060htx,htx,CoutKe00,pass_int,0,,,,,
player,201910060htx,htx,CoutKe00,pass_sacked,0,,,,,
player,201910060htx,htx,CoutKe00,pass_sacked_yds,0,,,,,
player,201910060htx,htx,CoutKe00,pass_long,0,,,,,
player,201910060htx,htx,CoutKe00,pass_rating,,,,,,
player,201910060htx,htx,CoutKe00,rush_att,0,,,,,
player,201910060htx,htx,CoutKe00,rush_yds,0,,,,,
player,201910060htx,htx,CoutKe00,rush_td,0,,,,,
player,201910060htx,htx,CoutKe00,rush_long,0,,,,,
player,201910060htx,htx,CoutKe00,targets,4,,,,,
player,201910060htx,htx,CoutKe00,rec,3,,,,,
player,201910060htx,htx,CoutKe00,rec_yds,72,,,,,
player,201910060htx,htx,CoutKe00,rec_td,0,,,,,
player,201910060htx,htx,CoutKe00,rec_long,51,,,,,
player,201910060htx,htx,CoutKe00,fumbles,0,,,,,
player,201910060htx,htx,CoutKe00,fumbles_lost,0,,,,,
player,201910060htx,htx,AkinJo00,pass_cmp,0,,,,,
player,201910060htx,htx,AkinJo00,pass_att,0,,,,,
player,201910060htx,htx,AkinJo00,pass_yds,0,,,,,
player,201910060htx,htx,AkinJo00,pass_td,0,,,,,
player,201910060htx,htx,AkinJo00,pass_int,0,,,,,
player,201910060htx,htx,AkinJo00,pass_sacked,0,,,,,
player,201910060htx,htx,AkinJo00,pass_sacked_yds,0,,,,,
player,201910060htx,htx,AkinJo00,pass_long,0,,,,,
player,201910060htx,htx,AkinJo00,pass_rating,,,,,,
player,201910060htx,htx,AkinJo00,rush_att,0,,,,,
player,201910060htx,htx,AkinJo00,rush_yds,0,,,,,
player,201910060htx,htx,AkinJo00,rush_td,0,,,,,
player,201910060htx,htx,AkinJo00,rush_long,0,,,,,
player,201910060htx,htx,AkinJo00,targets,1,,,,,
player,201910060htx,htx,AkinJo00,rec,1,,,,,
player,201910060htx,htx,AkinJo00,rec_yds,21,,,,,
player,201910060htx,htx,AkinJo00,rec_td,0,,,,,
player,201910060htx,htx,AkinJo00,rec_long,21,,,,,
player,201910060htx,htx,AkinJo00,fumbles,0,,,,,
player,201910060htx,htx,AkinJo00,fumbles_lost,0,,,,,
player,201910060htx,htx,FellDa01,pass_cmp,0,,,,,
player,201910060htx,htx,FellDa01,pass_att,0,,,,,
player,201910060htx,htx,FellDa01,pass_yds,0,,,,,
player,201910060htx,htx,FellDa01,pass_td,0,,,,,
player,201910060htx,htx,FellDa01,pass_int,0,,,,,
player,201910060htx,htx,FellDa01,pass_sacked,0,,,,,
player,201910060htx,htx,FellDa01,pass_sacked_yds,0,,,,,
player,201910060htx,htx,FellDa01,pass_long,0,,,,,
player,201910060htx,htx,FellDa01,pass_rating,,,,,,
player,201910060htx,htx,FellDa01,rush_att,0,,,,,
player,201910060htx,htx,FellDa01,rush_yds,0,,,,,
player,201910060htx,htx,FellDa01,rush_td,0,,,,,
player,201910060htx,htx,FellDa01,rush_long,0,,,,,
player,201910060htx,htx,FellDa01,targets,2,,,,,
player,201910060htx,htx,FellDa01,rec,2,,,,,
player,201910060htx,htx,FellDa01,rec_yds,20,,,,,
player,201910060htx,htx,FellDa01,rec_td,2,,,,,
player,201910060htx,htx,FellDa01,rec_long,12,,,,,
player,201910060htx,htx,FellDa01,fumbles,0,,,,,
player,201910060htx,htx,FellDa01,fumbles_lost,0,,,,,
player,201910060htx,atl,JoneDe01,def_int,0,,,,,
player,201910060htx,atl,JoneDe01,def_int_yds,0,,,,,
player,201910060htx,atl,JoneDe01,def_int_td,0,,,,,
player,201910060htx,atl,JoneDe01,def_int_long,0,,,,,
player,201910060htx,atl,JoneDe01,pass_defended,0,,,,,
player,201910060htx,atl,JoneDe01,sacks,0.0,,,,,
player,201910060htx,atl,JoneDe01,tackles_combined,11,,,,,
player,201910060htx,atl,JoneDe01,tackles_solo,6,,,,,
player,201910060htx,atl,JoneDe01,tackles_assists,5,,,,,
player,201910060htx,atl,JoneDe01,tackles_loss,0,,,,,
player,201910060htx,atl,JoneDe01,qb_hits,0,,,,,
player,201910060htx,atl,JoneDe01,fumbles_rec,0,,,,,
player,201910060htx,atl,JoneDe01,fumbles_rec_yds,0,,,,,
player,201910060htx,atl,JoneDe01,fumbles_rec_td,0,,,,,
player,201910060htx,atl,JoneDe01,fumbles_forced,0,,,,,
player,201910060htx,atl,CampDe00,def_int,0,,,,,
player,201910060htx,atl,CampDe00,def_int_yds,0,,,,,
player,201910060htx,atl,CampDe00,def_int_td,0,,,,,
player,201910060htx,atl,CampDe00,def_int_long,0,,,,,
player,201910060htx,atl,CampDe00,pass_defended,0,,,,,
player,201910060htx,atl,CampDe00,sacks,0.0,,,,,
player,201910060htx,atl,CampDe00,tackles_combined,10,,,,,
player,201910060htx,atl,CampDe00,tackles_solo,8,,,,,
player,201910060htx,atl,CampDe00,tackles_assists,2,,,,,
player,201910060htx,atl,CampDe00,tackles_loss,1,,,,,
player,201910060htx,atl,CampDe00,qb_hits,0,,,,,
player,201910060htx,atl,CampDe00,fumbles_rec,0,,,,,
player,201910060htx,atl,CampDe00,fumbles_rec_yds,0,,,,,
player,201910060htx,atl,CampDe00,fumbles_rec_td,0,,,,,
player,201910060htx,atl,CampDe00,fumbles_forced,0,,,,,
player,201910060htx,atl,AlleRi00,def_int,0,,,,,
player,201910060htx,atl,AlleRi00,def_int_yds,0,,,,,
player,201910060htx,atl,AlleRi00,def_int_td,0,,,,,
player,201910060htx,atl,AlleRi00,def_int_long,0,,,,,
player,201910060htx,atl,AlleRi00,pass_defended,0,,,,,
player,201910060htx,atl,AlleRi00,sacks,0.0,,,,,
player,201910060htx,atl,AlleRi00,tackles_combined,8,,,,,
player,201910060htx,atl,AlleRi00,tackles_solo,5,,,,,
player,201910060htx,atl,AlleRi00,tackles_assists,3,,,,,
player,201910060htx,atl,AlleRi00,tackles_loss,0,,,,,
player,201910060htx,atl,AlleRi00,qb_hits,0,,,,,
player,201910060htx,atl,AlleRi00,fumbles_rec,0,,,,,
player,201910060htx,atl,AlleRi00,fumbles_rec_yds,0,,,,,
player,201910060htx,atl,AlleRi00,fumbles_rec_td,0,,,,,
player,201910060htx,atl,AlleRi00,fumbles_forced,0,,,,,
player,201910060htx,atl,JarrGr00,def_int,0,,,,,
player,201910060htx,atl,JarrGr00,def_int_yds,0,,,,,
player,201910060htx,atl,JarrGr00,def_int_td,0,,,,,
player,201910060htx,atl,JarrGr00,def_int_long,0,,,,,
player,201910060htx,atl,JarrGr00,pass_defended,0,,,,,
player,201910060htx,atl,JarrGr00,sacks,0.0,,,,,
player,201910060htx,atl,JarrGr00,tackles_combined,7,,,,,
player,201910060htx,atl,JarrGr00,tackles_solo,5,,,,,
player,201910060htx,atl,JarrGr00,tackles_assists,2,,,,,
player,201910060htx,atl,JarrGr00,tackles_loss,1,,,,,
player,201910060htx,atl,JarrGr00,qb_hits,0,,,,,
player,201910060htx,atl,JarrGr00,fumbles_rec,0,,,,,
player,201910060htx,atl,JarrGr00,fumbles_rec_yds,0,,,,,
player,201910060htx,atl,JarrGr00,fumbles_rec_td,0,,,,,
player,201910060htx,atl,JarrGr00,fumbles_forced,1,,,,,
player,201910060htx,atl,DaviTy01,def_int,0,,,,,
player,201910060htx,atl,DaviTy01,def_int_yds,0,,,,,
player,201910060htx,atl,DaviTy01,def_int_td,0,,,,,
player,201910060htx,atl,DaviTy01,def_int_long,0,,,,,
player,201910060htx,atl,DaviTy01,pass_defended,0,,,,,
player,201910060htx,atl,DaviTy01,sacks,0.0,,,,,
player,201910060htx,atl,DaviTy01,tackles_combined,6,,,,,
player,201910060htx,atl,DaviTy01,tackles_solo,2,,,,,
player,201910060htx,atl,DaviTy01,tackles_assists,4,,,,,
player,201910060htx,atl,DaviTy01,tackles_loss,0,,,,,
player,201910060htx,atl,DaviTy01,qb_hits,0,,,,,
player,201910060htx,atl,DaviTy01,fumbles_rec,0,,,,,
player,201910060htx,atl,DaviTy01,fumbles_rec_yds,0,,,,,
player,201910060htx,atl,DaviTy01,fumbles_rec_td,0,,,,,
player,201910060htx,atl,DaviTy01,fumbles_forced,0,,,,,
player,201910060htx,atl,IshmKe00,def_int,0,,,,,
player,201910060htx,atl,IshmKe00,def_int_yds,0,,,,,
player,201910060htx,atl,IshmKe00,def_int_td,0,,,,,
player,201910060htx,atl,IshmKe00,def_int_long,0,,,,,
player,201910060htx,atl,IshmKe00,pass_defended,0,,,,,
player,201910060htx,atl,IshmKe00,sacks,0.0,,,,,
player,201910060htx,atl,IshmKe00,tackles_combined,6,,,,,
player,201910060htx,atl,IshmKe00,tackles_solo,2,,,,,
player,201910060htx,atl,IshmKe00,tackles_assists,4,,,,,
player,201910060htx,atl,IshmKe00,tackles_loss,0,,,,,
player,201910060htx,atl,IshmKe00,qb_hits,0,,,,,
player,201910060htx,atl,IshmKe00,fumbles_rec,0,,,,,
player,201910060htx,atl,IshmKe00,fumbles_rec_yds,0,,,,,
player,201910060htx,atl,IshmKe00,fumbles_rec_td,0,,,,,
