game,2019,8,20191027,201910270oti,tam,"Tampa Bay Buccaneers",23,oti,"Tennessee Titans",27
player,201910270oti,tam,BarbPe01,pass_att,0,,,,,
player,201910270oti,tam,BarbPe01,pass_yds,0,,,,,
player,201910270oti,tam,BarbPe01,pass_td,0,,,,,
player,201910270oti,tam,BarbPe01,pass_int,0,,,,,
player,201910270oti,tam,BarbPe01,pass_sacked,0,,,,,
player,201910270oti,tam,BarbPe01,pass_sacked_yds,0,,,,,
player,201910270oti,tam,BarbPe01,pass_long,0,,,,,
player,201910270oti,tam,BarbPe01,pass_rating,,,,,,
player,201910270oti,tam,BarbPe01,rush_att,10,,,,,
player,201910270oti,tam,BarbPe01,rush_yds,20,,,,,
player,201910270oti,tam,BarbPe01,rush_td,0,,,,,
player,201910270oti,tam,BarbPe01,rush_long,5,,,,,
player,201910270oti,tam,BarbPe01,targets,3,,,,,
player,201910270oti,tam,BarbPe01,rec,1,,,,,
player,201910270oti,tam,BarbPe01,rec_yds,8,,,,,
player,201910270oti,tam,BarbPe01,rec_td,0,,,,,
player,201910270oti,tam,BarbPe01,rec_long,8,,,,,
player,201910270oti,tam,BarbPe01,fumbles,0,,,,,
player,201910270oti,tam,BarbPe01,fumbles_lost,0,,,,,
player,201910270oti,tam,EvanMi00,pass_cmp,0,,,,,
player,201910270oti,tam,EvanMi00,pass_att,0,,,,,
player,201910270oti,tam,EvanMi00,pass_yds,0,,,,,
player,201910270oti,tam,EvanMi00,pass_td,0,,,,,
player,201910270oti,tam,EvanMi00,pass_int,0,,,,,
player,201910270oti,tam,EvanMi00,pass_sacked,0,,,,,
player,201910270oti,tam,EvanMi00,pass_sacked_yds,0,,,,,
player,201910270oti,tam,EvanMi00,pass_long,0,,,,,
player,201910270oti,tam,EvanMi00,pass_rating,,,,,,
player,201910270oti,tam,EvanMi00,rush_att,0,,,,,
player,201910270oti,tam,EvanMi00,rush_yds,0,,,,,
player,201910270oti,tam,EvanMi00,rush_td,0,,,,,
player,201910270oti,tam,EvanMi00,rush_long,0,,,,,
player,201910270oti,tam,EvanMi00,targets,12,,,,,
player,201910270oti,tam,EvanMi00,rec,11,,,,,
player,201910270oti,tam,EvanMi00,rec_yds,198,,,,,
player,201910270oti,tam,EvanMi00,rec_td,2,,,,,
player,201910270oti,tam,EvanMi00,rec_long,46,,,,,
player,201910270oti,tam,EvanMi00,fumbles,0,,,,,
player,201910270oti,tam,EvanMi00,fumbles_lost,0,,,,,
player,201910270oti,tam,GodwCh00,pass_cmp,0,,,,,
player,201910270oti,tam,GodwCh00,pass_att,0,,,,,
player,201910270oti,tam,GodwCh00,pass_yds,0,,,,,
player,201910270oti,tam,GodwCh00,pass_td,0,,,,,
player,201910270oti,tam,GodwCh00,pass_int,0,,,,,
player,201910270oti,tam,GodwCh00,pass_sacked,0,,,,,
player,201910270oti,tam,GodwCh00,pass_sacked_yds,0,,,,,
player,201910270oti,tam,GodwCh00,pass_long,0,,,,,
player,201910270oti,tam,GodwCh00,pass_rating,,,,,,
player,201910270oti,tam,GodwCh00,rush_att,0,,,,,
player,201910270oti,tam,GodwCh00,rush_yds,0,,,,,
player,201910270oti,tam,GodwCh00,rush_td,0,,,,,
player,201910270oti,tam,GodwCh00,rush_long,0,,,,,
player,201910270oti,tam,GodwCh00,targets,8,,,,,
player,201910270oti,tam,GodwCh00,rec,4,,,,,
player,201910270oti,tam,GodwCh00,rec_yds,43,,,,,
player,201910270oti,tam,GodwCh00,rec_td,0,,,,,
player,201910270oti,tam,GodwCh00,rec_long,12,,,,,
player,201910270oti,tam,GodwCh00,fumbles,0,,,,,
player,201910270oti,tam,GodwCh00,fumbles_lost,0,,,,,
player,201910270oti,tam,BratCa00,pass_cmp,0,,,,,
player,201910270oti,tam,BratCa00,pass_att,0,,,,,
player,201910270oti,tam,BratCa00,pass_yds,0,,,,,
player,201910270oti,tam,BratCa00,pass_td,0,,,,,
player,201910270oti,tam,BratCa00,pass_int,0,,,,,
player,201910270oti,tam,BratCa00,pass_sacked,0,,,,,
player,201910270oti,tam,BratCa00,pass_sacked_yds,0,,,,,
player,201910270oti,tam,BratCa00,pass_long,0,,,,,
player,201910270oti,tam,BratCa00,pass_rating,,,,,,
player,201910270oti,tam,BratCa00,rush_att,0,,,,,
player,201910270oti,tam,BratCa00,rush_yds,0,,,,,
player,201910270oti,tam,BratCa00,rush_td,0,,,,,
player,201910270oti,tam,BratCa00,rush_long,0,,,,,
player,201910270oti,tam,BratCa00,targets,6,,,,,
player,201910270oti,tam,BratCa00,rec,3,,,,,
player,201910270oti,tam,BratCa00,rec_yds,32,,,,,
player,201910270oti,tam,BratCa00,rec_td,0,,,,,
player,201910270oti,tam,BratCa00,rec_long,12,,,,,
player,201910270oti,tam,BratCa00,fumbles,0,,,,,
player,201910270oti,tam,BratCa00,fumbles_lost,0,,,,,
player,201910270oti,tam,HudsTa00,pass_cmp,0,,,,,
player,201910270oti,tam,HudsTa00,pass_att,0,,,,,
player,201910270oti,tam,HudsTa00,pass_yds,0,,,,,
player,201910270oti,tam,HudsTa00,pass_td,0,,,,,
player,201910270oti,tam,HudsTa00,pass_int,0,,,,,
player,201910270oti,tam,HudsTa00,pass_sacked,0,,,,,
player,201910270oti,tam,HudsTa00,pass_sacked_yds,0,,,,,
player,201910270oti,tam,HudsTa00,pass_long,0,,,,,
player,201910270oti,tam,HudsTa00,pass_rating,,,,,,
player,201910270oti,tam,HudsTa00,rush_att,0,,,,,
player,201910270oti,tam,HudsTa00,rush_yds,0,,,,,
player,201910270oti,tam,HudsTa00,rush_td,0,,,,,
player,201910270oti,tam,HudsTa00,rush_long,0,,,,,
player,201910270oti,tam,HudsTa00,targets,1,,,,,
player,201910270oti,tam,HudsTa00,rec,0,,,,,
player,201910270oti,tam,HudsTa00,rec_yds,0,,,,,
player,201910270oti,tam,HudsTa00,rec_td,0,,,,,
player,201910270oti,tam,HudsTa00,rec_long,0,,,,,
player,201910270oti,tam,HudsTa00,fumbles,0,,,,,
player,201910270oti,tam,HudsTa00,fumbles_lost,0,,,,,
player,201910270oti,tam,MillSc01,pass_cmp,0,,,,,
player,201910270oti,tam,MillSc01,pass_att,0,,,,,
player,201910270oti,tam,MillSc01,pass_yds,0,,,,,
player,201910270oti,tam,MillSc01,pass_td,0,,,,,
player,201910270oti,tam,MillSc01,pass_int,0,,,,,
player,201910270oti,tam,MillSc01,pass_sacked,0,,,,,
player,201910270oti,tam,MillSc01,pass_sacked_yds,0,,,,,
player,201910270oti,tam,MillSc01,pass_long,0,,,,,
player,201910270oti,tam,MillSc01,pass_rating,,,,,,
player,201910270oti,tam,MillSc01,rush_att,0,,,,,
player,201910270oti,tam,MillSc01,rush_yds,0,,,,,
player,201910270oti,tam,MillSc01,rush_td,0,,,,,
player,201910270oti,tam,MillSc01,rush_long,0,,,,,
player,201910270oti,tam,MillSc01,targets,1,,,,,
player,201910270oti,tam,MillSc01,rec,0,,,,,
player,201910270oti,tam,MillSc01,rec_yds,0,,,,,
player,201910270oti,tam,MillSc01,rec_td,0,,,,,
player,201910270oti,tam,MillSc01,rec_long,0,,,,,
player,201910270oti,tam,MillSc01,fumbles,0,,,,,
player,201910270oti,tam,MillSc01,fumbles_lost,0,,,,,
player,201910270oti,tam,PerrBr02,pass_cmp,0,,,,,
player,201910270oti,tam,PerrBr02,pass_att,0,,,,,
player,201910270oti,tam,PerrBr02,pass_yds,0,,,,,
player,201910270oti,tam,PerrBr02,pass_td,0,,,,,
player,201910270oti,tam,PerrBr02,pass_int,0,,,,,
player,201910270oti,tam,PerrBr02,pass_sacked,0,,,,,
player,201910270oti,tam,PerrBr02,pass_sacked_yds,0,,,,,
player,201910270oti,tam,PerrBr02,pass_long,0,,,,,
player,201910270oti,tam,PerrBr02,pass_rating,,,,,,
player,201910270oti,tam,PerrBr02,rush_att,0,,,,,
player,201910270oti,tam,PerrBr02,rush_yds,0,,,,,
player,201910270oti,tam,PerrBr02,rush_td,0,,,,,
player,201910270oti,tam,PerrBr02,rush_long,0,,,,,
player,201910270oti,tam,PerrBr02,targets,4,,,,,
player,201910270oti,tam,PerrBr02,rec,0,,,,,
player,201910270oti,tam,PerrBr02,rec_yds,0,,,,,
player,201910270oti,tam,PerrBr02,rec_td,0,,,,,
player,201910270oti,tam,PerrBr02,rec_long,0,,,,,
player,201910270oti,tam,PerrBr02,fumbles,0,,,,,
player,201910270oti,tam,PerrBr02,fumbles_lost,0,,,,,
player,201910270oti,tam,OgunDa00,pass_cmp,0,,,,,
player,201910270oti,tam,OgunDa00,pass_att,0,,,,,
player,201910270oti,tam,OgunDa00,pass_yds,0,,,,,
player,201910270oti,tam,OgunDa00,pass_td,0,,,,,
player,201910270oti,tam,OgunDa00,pass_int,0,,,,,
player,201910270oti,tam,OgunDa00,pass_sacked,0,,,,,
player,201910270oti,tam,OgunDa00,pass_sacked_yds,0,,,,,
player,201910270oti,tam,OgunDa00,pass_long,0,,,,,
player,201910270oti,tam,OgunDa00,pass_rating,,,,,,
player,201910270oti,tam,OgunDa00,rush_att,1,,,,,
player,201910270oti,tam,OgunDa00,rush_yds,-2,,,,,
player,201910270oti,tam,OgunDa00,rush_td,0,,,,,
player,201910270oti,tam,OgunDa00,rush_long,-2,,,,,
player,201910270oti,tam,OgunDa00,targets,3,,,,,
player,201910270oti,tam,OgunDa00,rec,1,,,,,
player,201910270oti,tam,OgunDa00,rec_yds,3,,,,,
player,201910270oti,tam,OgunDa00,rec_td,0,,,,,
player,201910270oti,tam,OgunDa00,rec_long,3,,,,,
player,201910270oti,tam,OgunDa00,fumbles,0,,,,,
player,201910270oti,tam,OgunDa00,fumbles_lost,0,,,,,
player,201910270oti,oti,TannRy00,pass_cmp,21,,,,,
player,201910270oti,oti,TannRy00,pass_att,33,,,,,
player,201910270oti,oti,TannRy00,pass_yds,193,,,,,
player,201910270oti,oti,TannRy00,pass_td,3,,,,,
player,201910270oti,oti,TannRy00,pass_int,0,,,,,
player,201910270oti,oti,TannRy00,pass_sacked,3,,,,,
player,201910270oti,oti,TannRy00,pass_sacked_yds,19,,,,,
player,201910270oti,oti,TannRy00,pass_long,26,,,,,
player,201910270oti,oti,TannRy00,pass_rating,109.8,,,,,
player,201910270oti,oti,TannRy00,rush_att,4,,,,,
player,201910270oti,oti,TannRy00,rush_yds,-3,,,,,
player,201910270oti,oti,TannRy00,rush_td,0,,,,,
player,201910270oti,oti,TannRy00,rush_long,1,,,,,
player,201910270oti,oti,TannRy00,targets,0,,,,,
player,201910270oti,oti,TannRy00,rec,0,,,,,
player,201910270oti,oti,TannRy00,rec_yds,0,,,,,
player,201910270oti,oti,TannRy00,rec_td,0,,,,,
player,201910270oti,oti,TannRy00,rec_long,0,,,,,
player,201910270oti,oti,TannRy00,fumbles,1,,,,,
player,201910270oti,oti,TannRy00,fumbles_lost,0,,,,,
player,201910270oti,oti,HenrDe00,pass_cmp,0,,,,,
player,201910270oti,oti,HenrDe00,pass_att,0,,,,,
player,201910270oti,oti,HenrDe00,pass_yds,0,,,,,
player,201910270oti,oti,HenrDe00,pass_td,0,,,,,
player,201910270oti,oti,HenrDe00,pass_int,0,,,,,
player,201910270oti,oti,HenrDe00,pass_sacked,0,,,,,
player,201910270oti,oti,HenrDe00,pass_sacked_yds,0,,,,,
player,201910270oti,oti,HenrDe00,pass_long,0,,,,,
player,201910270oti,oti,HenrDe00,pass_rating,,,,,,
player,201910270oti,oti,HenrDe00,rush_att,16,,,,,
player,201910270oti,oti,HenrDe00,rush_yds,75,,,,,
player,201910270oti,oti,HenrDe00,rush_td,0,,,,,
player,201910270oti,oti,HenrDe00,rush_long,34,,,,,
player,201910270oti,oti,HenrDe00,targets,1,,,,,
player,201910270oti,oti,HenrDe00,rec,1,,,,,
player,201910270oti,oti,HenrDe00,rec_yds,8,,,,,
player,201910270oti,oti,HenrDe00,rec_td,0,,,,,
player,201910270oti,oti,HenrDe00,rec_long,8,,,,,
player,201910270oti,oti,HenrDe00,fumbles,1,,,,,
player,201910270oti,oti,HenrDe00,fumbles_lost,1,,,,,
player,201910270oti,oti,SmitJo01,pass_cmp,0,,,,,
player,201910270oti,oti,SmitJo01,pass_att,0,,,,,
player,201910270oti,oti,SmitJo01,pass_yds,0,,,,,
player,201910270oti,oti,SmitJo01,pass_td,0,,,,,
player,201910270oti,oti,SmitJo01,pass_int,0,,,,,
player,201910270oti,oti,SmitJo01,pass_sacked,0,,,,,
player,201910270oti,oti,SmitJo01,pass_sacked_yds,0,,,,,
player,201910270oti,oti,SmitJo01,pass_long,0,,,,,
player,201910270oti,oti,SmitJo01,pass_rating,,,,,,
player,201910270oti,oti,SmitJo01,rush_att,0,,,,,
player,201910270oti,oti,SmitJo01,rush_yds,0,,,,,
player,201910270oti,oti,SmitJo01,rush_td,0,,,,,
player,201910270oti,oti,SmitJo01,rush_long,0,,,,,
player,201910270oti,oti,SmitJo01,targets,7,,,,,
player,201910270oti,oti,SmitJo01,rec,6,,,,,
player,201910270oti,oti,SmitJo01,rec_yds,78,,,,,
player,201910270oti,oti,SmitJo01,rec_td,1,,,,,
player,201910270oti,oti,SmitJo01,rec_long,26,,,,,
player,201910270oti,oti,SmitJo01,fumbles,0,,,,,
player,201910270oti,oti,SmitJo01,fumbles_lost,0,,,,,
player,201910270oti,oti,FirkAn00,pass_cmp,0,,,,,
player,201910270oti,oti,FirkAn00,pass_att,0,,,,,
player,201910270oti,oti,FirkAn00,pass_yds,0,,,,,
player,201910270oti,oti,FirkAn00,pass_td,0,,,,,
player,201910270oti,oti,FirkAn00,pass_int,0,,,,,
player,201910270oti,oti,FirkAn00,pass_sacked,0,,,,,
player,201910270oti,oti,FirkAn00,pass_sacked_yds,0,,,,,
player,201910270oti,oti,FirkAn00,pass_long,0,,,,,
player,201910270oti,oti,FirkAn00,pass_rating,,,,,,
player,201910270oti,oti,FirkAn00,rush_att,0,,,,,
player,201910270oti,oti,FirkAn00,rush_yds,0,,,,,
player,201910270oti,oti,FirkAn00,rush_td,0,,,,,
player,201910270oti,oti,FirkAn00,rush_long,0,,,,,
player,201910270oti,oti,FirkAn00,targets,5,,,,,
player,201910270oti,oti,FirkAn00,rec,3,,,,,
player,201910270oti,oti,FirkAn00,rec_yds,43,,,,,
player,201910270oti,oti,FirkAn00,rec_td,0,,,,,
player,201910270oti,oti,FirkAn00,rec_long,23,,,,,
player,201910270oti,oti,FirkAn00,fumbles,0,,,,,
player,201910270oti,oti,FirkAn00,fumbles_lost,0,,,,,
player,201910270oti,oti,HumpAd00,pass_cmp,0,,,,,
player,201910270oti,oti,HumpAd00,pass_att,0,,,,,
player,201910270oti,oti,HumpAd00,pass_yds,0,,,,,
player,201910270oti,oti,HumpAd00,pass_td,0,,,,,
player,201910270oti,oti,HumpAd00,pass_int,0,,,,,
player,201910270oti,oti,HumpAd00,pass_sacked,0,,,,,
player,201910270oti,oti,HumpAd00,pass_sacked_yds,0,,,,,
player,201910270oti,oti,HumpAd00,pass_long,0,,,,,
player,201910270oti,oti,HumpAd00,pass_rating,,,,,,
player,201910270oti,oti,HumpAd00,rush_att,0,,,,,
player,201910270oti,oti,HumpAd00,rush_yds,0,,,,,
player,201910270oti,oti,HumpAd00,rush_td,0,,,,,
player,201910270oti,oti,HumpAd00,rush_long,0,,,,,
player,201910270oti,oti,HumpAd00,targets,6,,,,,
player,201910270oti,oti,HumpAd00,rec,3,,,,,
player,201910270oti,oti,HumpAd00,rec_yds,24,,,,,
player,201910270oti,oti,HumpAd00,rec_td,0,,,,,
player,201910270oti,oti,HumpAd00,rec_long,13,,,,,
player,201910270oti,oti,HumpAd00,fumbles,0,,,,,
player,201910270oti,oti,HumpAd00,fumbles_lost,0,,,,,
player,201910270oti,oti,SharTa00,pass_cmp,0,,,,,
player,201910270oti,oti,SharTa00,pass_att,0,,,,,
player,201910270oti,oti,SharTa00,pass_yds,0,,,,,
player,201910270oti,oti,SharTa00,pass_td,0,,,,,
player,201910270oti,oti,SharTa00,pass_int,0,,,,,
player,201910270oti,oti,SharTa00,pass_sacked,0,,,,,
player,201910270oti,oti,SharTa00,pass_sacked_yds,0,,,,,
player,201910270oti,oti,SharTa00,pass_long,0,,,,,
player,201910270oti,oti,SharTa00,pass_rating,,,,,,
player,201910270oti,oti,SharTa00,rush_att,0,,,,,
player,201910270oti,oti,SharTa00,rush_yds,0,,,,,
player,201910270oti,oti,SharTa00,rush_td,0,,,,,
player,201910270oti,oti,SharTa00,rush_long,0,,,,,
player,201910270oti,oti,SharTa00,targets,3,,,,,
player,201910270oti,oti,SharTa00,rec,3,,,,,
player,201910270oti,oti,SharTa00,rec_yds,18,,,,,
player,201910270oti,oti,SharTa00,rec_td,1,,,,,
player,201910270oti,oti,SharTa00,rec_long,7,,,,,
player,201910270oti,oti,SharTa00,fumbles,0,,,,,
player,201910270oti,oti,SharTa00,fumbles_lost,0,,,,,
player,201910270oti,oti,BrowAJ00,pass_cmp,0,,,,,
player,201910270oti,oti,BrowAJ00,pass_att,0,,,,,
player,201910270oti,oti,BrowAJ00,pass_yds,0,,,,,
player,201910270oti,oti,BrowAJ00,pass_td,0,,,,,
player,201910270oti,oti,BrowAJ00,pass_int,0,,,,,
player,201910270oti,oti,BrowAJ00,pass_sacked,0,,,,,
player,201910270oti,oti,BrowAJ00,pass_sacked_yds,0,,,,,
player,201910270oti,oti,BrowAJ00,pass_long,0,,,,,
player,201910270oti,oti,BrowAJ00,pass_rating,,,,,,
player,201910270oti,oti,BrowAJ00,rush_att,0,,,,,
player,201910270oti,oti,BrowAJ00,rush_yds,0,,,,,
player,201910270oti,oti,BrowAJ00,rush_td,0,,,,,
player,201910270oti,oti,BrowAJ00,rush_long,0,,,,,
player,201910270oti,oti,BrowAJ00,targets,3,,,,,
player,201910270oti,oti,BrowAJ00,rec,2,,,,,
player,201910270oti,oti,BrowAJ00,rec_yds,11,,,,,
player,201910270oti,oti,BrowAJ00,rec_td,1,,,,,
player,201910270oti,oti,BrowAJ00,rec_long,8,,,,,
player,201910270oti,oti,BrowAJ00,fumbles,0,,,,,
player,201910270oti,oti,BrowAJ00,fumbles_lost,0,,,,,
player,201910270oti,oti,DaviCo03,pass_cmp,0,,,,,
player,201910270oti,oti,DaviCo03,pass_att,0,,,,,
player,201910270oti,oti,DaviCo03,pass_yds,0,,,,,
player,201910270oti,oti,DaviCo03,pass_td,0,,,,,
player,201910270oti,oti,DaviCo03,pass_int,0,,,,,
player,201910270oti,oti,DaviCo03,pass_sacked,0,,,,,
player,201910270oti,oti,DaviCo03,pass_sacked_yds,0,,,,,
player,201910270oti,oti,DaviCo03,pass_long,0,,,,,
player,201910270oti,oti,DaviCo03,pass_rating,,,,,,
player,201910270oti,oti,DaviCo03,rush_att,0,,,,,
player,201910270oti,oti,DaviCo03,rush_yds,0,,,,,
player,201910270oti,oti,DaviCo03,rush_td,0,,,,,
player,201910270oti,oti,DaviCo03,rush_long,0,,,,,
player,201910270oti,oti,DaviCo03,targets,6,,,,,
player,201910270oti,oti,DaviCo03,rec,2,,,,,
player,201910270oti,oti,DaviCo03,rec_yds,9,,,,,
player,201910270oti,oti,DaviCo03,rec_td,0,,,,,
player,201910270oti,oti,DaviCo03,rec_long,8,,,,,
player,201910270oti,oti,DaviCo03,fumbles,0,,,,,
player,201910270oti,oti,DaviCo03,fumbles_lost,0,,,,,
player,201910270oti,oti,LewiDi00,pass_cmp,0,,,,,
player,201910270oti,oti,LewiDi00,pass_att,0,,,,,
player,201910270oti,oti,LewiDi00,pass_yds,0,,,,,
player,201910270oti,oti,LewiDi00,pass_td,0,,,,,
player,201910270oti,oti,LewiDi00,pass_int,0,,,,,
player,201910270oti,oti,LewiDi00,pass_sacked,0,,,,,
player,201910270oti,oti,LewiDi00,pass_sacked_yds,0,,,,,
player,201910270oti,oti,LewiDi00,pass_long,0,,,,,
player,201910270oti,oti,LewiDi00,pass_rating,,,,,,
player,201910270oti,oti,LewiDi00,rush_att,0,,,,,
player,201910270oti,oti,LewiDi00,rush_yds,0,,,,,
player,201910270oti,oti,LewiDi00,rush_td,0,,,,,
player,201910270oti,oti,LewiDi00,rush_long,0,,,,,
player,201910270oti,oti,LewiDi00,targets,1,,,,,
player,201910270oti,oti,LewiDi00,rec,1,,,,,
player,201910270oti,oti,LewiDi00,rec_yds,2,,,,,
player,201910270oti,oti,LewiDi00,rec_td,0,,,,,
player,201910270oti,oti,LewiDi00,rec_long,2,,,,,
player,201910270oti,oti,LewiDi00,fumbles,0,,,,,
player,201910270oti,oti,LewiDi00,fumbles_lost,0,,,,,
player,201910270oti,oti,PruiMy00,pass_cmp,0,,,,,
player,201910270oti,oti,PruiMy00,pass_att,0,,,,,
player,201910270oti,oti,PruiMy00,pass_yds,0,,,,,
player,201910270oti,oti,PruiMy00,pass_td,0,,,,,
player,201910270oti,oti,PruiMy00,pass_int,0,,,,,
player,201910270oti,oti,PruiMy00,pass_sacked,0,,,,,
player,201910270oti,oti,PruiMy00,pass_sacked_yds,0,,,,,
player,201910270oti,oti,PruiMy00,pass_long,0,,,,,
player,201910270oti,oti,PruiMy00,pass_rating,,,,,,
player,201910270oti,oti,PruiMy00,rush_att,0,,,,,
player,201910270oti,oti,PruiMy00,rush_yds,0,,,,,
player,201910270oti,oti,PruiMy00,rush_td,0,,,,,
player,201910270oti,oti,PruiMy00,rush_long,0,,,,,
player,201910270oti,oti,PruiMy00,targets,1,,,,,
player,201910270oti,oti,PruiMy00,rec,0,,,,,
player,201910270oti,oti,PruiMy00,rec_yds,0,,,,,
player,201910270oti,oti,PruiMy00,rec_td,0,,,,,
player,201910270oti,oti,PruiMy00,rec_long,0,,,,,
player,201910270oti,oti,PruiMy00,fumbles,0,,,,,
player,201910270oti,oti,PruiMy00,fumbles_lost,0,,,,,
player,201910270oti,oti,KernBr20,pass_cmp,0,,,,,
player,201910270oti,oti,KernBr20,pass_att,0,,,,,
player,201910270oti,oti,KernBr20,pass_yds,0,,,,,
player,201910270oti,oti,KernBr20,pass_td,0,,,,,
player,201910270oti,oti,KernBr20,pass_int,0,,,,,
player,201910270oti,oti,KernBr20,pass_sacked,0,,,,,
player,201910270oti,oti,KernBr20,pass_sacked_yds,0,,,,,
player,201910270oti,oti,KernBr20,pass_long,0,,,,,
player,201910270oti,oti,KernBr20,pass_rating,,,,,,
player,201910270oti,oti,KernBr20,rush_att,1,,,,,
player,201910270oti,oti,KernBr20,rush_yds,0,,,,,
player,201910270oti,oti,KernBr20,rush_td,0,,,,,
player,201910270oti,oti,KernBr20,rush_long,0,,,,,
player,201910270oti,oti,KernBr20,targets,0,,,,,
player,201910270oti,oti,KernBr20,rec,0,,,,,
player,201910270oti,oti,KernBr20,rec_yds,0,,,,,
player,201910270oti,oti,KernBr20,rec_td,0,,,,,
player,201910270oti,oti,KernBr20,rec_long,0,,,,,
player,201910270oti,oti,KernBr20,fumbles,0,,,,,
player,201910270oti,oti,KernBr20,fumbles_lost,0,,,,,
player,201910270oti,tam,BarrSh00,def_int,0,,,,,
player,201910270oti,tam,BarrSh00,def_int_yds,0,,,,,
player,201910270oti,tam,BarrSh00,def_int_td,0,,,,,
player,201910270oti,tam,BarrSh00,def_int_long,0,,,,,
player,201910270oti,tam,BarrSh00,pass_defended,0,,,,,
player,201910270oti,tam,BarrSh00,sacks,1.0,,,,,
player,201910270oti,tam,BarrSh00,tackles_combined,4,,,,,
player,201910270oti,tam,BarrSh00,tackles_solo,4,,,,,
player,201910270oti,tam,BarrSh00,tackles_assists,0,,,,,
player,201910270oti,tam,BarrSh00,tackles_loss,2,,,,,
player,201910270oti,tam,BarrSh00,qb_hits,2,,,,,
player,201910270oti,tam,BarrSh00,fumbles_rec,0,,,,,
