game,2019,2,20190915,201909150atl,phi,"Philadelphia Eagles",20,atl,"Atlanta Falcons",24
player,201909150atl,phi,SandMi01,fumbles,0,,,,,
player,201909150atl,phi,SandMi01,fumbles_lost,0,,,,,
player,201909150atl,phi,HowaJo00,pass_cmp,0,,,,,
player,201909150atl,phi,HowaJo00,pass_att,0,,,,,
player,201909150atl,phi,HowaJo00,pass_yds,0,,,,,
player,201909150atl,phi,HowaJo00,pass_td,0,,,,,
player,201909150atl,phi,HowaJo00,pass_int,0,,,,,
player,201909150atl,phi,HowaJo00,pass_sacked,0,,,,,
player,201909150atl,phi,HowaJo00,pass_sacked_yds,0,,,,,
player,201909150atl,phi,HowaJo00,pass_long,0,,,,,
player,201909150atl,phi,HowaJo00,pass_rating,,,,,,
player,201909150atl,phi,HowaJo00,rush_att,8,,,,,
player,201909150atl,phi,HowaJo00,rush_yds,18,,,,,
player,201909150atl,phi,HowaJo00,rush_td,0,,,,,
player,201909150atl,phi,HowaJo00,rush_long,5,,,,,
player,201909150atl,phi,HowaJo00,targets,1,,,,,
player,201909150atl,phi,HowaJo00,rec,1,,,,,
player,201909150atl,phi,HowaJo00,rec_yds,8,,,,,
player,201909150atl,phi,HowaJo00,rec_td,0,,,,,
player,201909150atl,phi,HowaJo00,rec_long,8,,,,,
player,201909150atl,phi,HowaJo00,fumbles,0,,,,,
player,201909150atl,phi,HowaJo00,fumbles_lost,0,,,,,
player,201909150atl,phi,AghoNe00,pass_cmp,0,,,,,
player,201909150atl,phi,AghoNe00,pass_att,0,,,,,
player,201909150atl,phi,AghoNe00,pass_yds,0,,,,,
player,201909150atl,phi,AghoNe00,pass_td,0,,,,,
player,201909150atl,phi,AghoNe00,pass_int,0,,,,,
player,201909150atl,phi,AghoNe00,pass_sacked,0,,,,,
player,201909150atl,phi,AghoNe00,pass_sacked_yds,0,,,,,
player,201909150atl,phi,AghoNe00,pass_long,0,,,,,
player,201909150atl,phi,AghoNe00,pass_rating,,,,,,
player,201909150atl,phi,AghoNe00,rush_att,0,,,,,
player,201909150atl,phi,AghoNe00,rush_yds,0,,,,,
player,201909150atl,phi,AghoNe00,rush_td,0,,,,,
player,201909150atl,phi,AghoNe00,rush_long,0,,,,,
player,201909150atl,phi,AghoNe00,targets,11,,,,,
player,201909150atl,phi,AghoNe00,rec,8,,,,,
player,201909150atl,phi,AghoNe00,rec_yds,107,,,,,
player,201909150atl,phi,AghoNe00,rec_td,1,,,,,
player,201909150atl,phi,AghoNe00,rec_long,43,,,,,
player,201909150atl,phi,AghoNe00,fumbles,0,,,,,
player,201909150atl,phi,AghoNe00,fumbles_lost,0,,,,,
player,201909150atl,phi,ErtzZa00,pass_cmp,0,,,,,
player,201909150atl,phi,ErtzZa00,pass_att,0,,,,,
player,201909150atl,phi,ErtzZa00,pass_yds,0,,,,,
player,201909150atl,phi,ErtzZa00,pass_td,0,,,,,
player,201909150atl,phi,ErtzZa00,pass_int,0,,,,,
player,201909150atl,phi,ErtzZa00,pass_sacked,0,,,,,
player,201909150atl,phi,ErtzZa00,pass_sacked_yds,0,,,,,
player,201909150atl,phi,ErtzZa00,pass_long,0,,,,,
player,201909150atl,phi,ErtzZa00,pass_rating,,,,,,
player,201909150atl,phi,ErtzZa00,rush_att,0,,,,,
player,201909150atl,phi,ErtzZa00,rush_yds,0,,,,,
player,201909150atl,phi,ErtzZa00,rush_td,0,,,,,
player,201909150atl,phi,ErtzZa00,rush_long,0,,,,,
player,201909150atl,phi,ErtzZa00,targets,16,,,,,
player,201909150atl,phi,ErtzZa00,rec,8,,,,,
player,201909150atl,phi,ErtzZa00,rec_yds,72,,,,,
player,201909150atl,phi,ErtzZa00,rec_td,0,,,,,
player,201909150atl,phi,ErtzZa00,rec_long,16,,,,,
player,201909150atl,phi,ErtzZa00,fumbles,0,,,,,
player,201909150atl,phi,ErtzZa00,fumbles_lost,0,,,,,
player,201909150atl,phi,HollMa00,pass_cmp,0,,,,,
player,201909150atl,phi,HollMa00,pass_att,0,,,,,
player,201909150atl,phi,HollMa00,pass_yds,0,,,,,
player,201909150atl,phi,HollMa00,pass_td,0,,,,,
player,201909150atl,phi,HollMa00,pass_int,0,,,,,
player,201909150atl,phi,HollMa00,pass_sacked,0,,,,,
player,201909150atl,phi,HollMa00,pass_sacked_yds,0,,,,,
player,201909150atl,phi,HollMa00,pass_long,0,,,,,
player,201909150atl,phi,HollMa00,pass_rating,,,,,,
player,201909150atl,phi,HollMa00,rush_att,0,,,,,
player,201909150atl,phi,HollMa00,rush_yds,0,,,,,
player,201909150atl,phi,HollMa00,rush_td,0,,,,,
player,201909150atl,phi,HollMa00,rush_long,0,,,,,
player,201909150atl,phi,HollMa00,targets,8,,,,,
player,201909150atl,phi,HollMa00,rec,5,,,,,
player,201909150atl,phi,HollMa00,rec_yds,50,,,,,
player,201909150atl,phi,HollMa00,rec_td,0,,,,,
player,201909150atl,phi,HollMa00,rec_long,17,,,,,
player,201909150atl,phi,HollMa00,fumbles,0,,,,,
player,201909150atl,phi,HollMa00,fumbles_lost,0,,,,,
player,201909150atl,phi,SproDa00,pass_cmp,0,,,,,
player,201909150atl,phi,SproDa00,pass_att,0,,,,,
player,201909150atl,phi,SproDa00,pass_yds,0,,,,,
player,201909150atl,phi,SproDa00,pass_td,0,,,,,
player,201909150atl,phi,SproDa00,pass_int,0,,,,,
player,201909150atl,phi,SproDa00,pass_sacked,0,,,,,
player,201909150atl,phi,SproDa00,pass_sacked_yds,0,,,,,
player,201909150atl,phi,SproDa00,pass_long,0,,,,,
player,201909150atl,phi,SproDa00,pass_rating,,,,,,
player,201909150atl,phi,SproDa00,rush_att,0,,,,,
player,201909150atl,phi,SproDa00,rush_yds,0,,,,,
player,201909150atl,phi,SproDa00,rush_td,0,,,,,
player,201909150atl,phi,SproDa00,rush_long,0,,,,,
player,201909150atl,phi,SproDa00,targets,3,,,,,
player,201909150atl,phi,SproDa00,rec,2,,,,,
player,201909150atl,phi,SproDa00,rec_yds,5,,,,,
player,201909150atl,phi,SproDa00,rec_td,0,,,,,
player,201909150atl,phi,SproDa00,rec_long,3,,,,,
player,201909150atl,phi,SproDa00,fumbles,0,,,,,
player,201909150atl,phi,SproDa00,fumbles_lost,0,,,,,
player,201909150atl,phi,ArceJJ00,pass_cmp,0,,,,,
player,201909150atl,phi,ArceJJ00,pass_att,0,,,,,
player,201909150atl,phi,ArceJJ00,pass_yds,0,,,,,
player,201909150atl,phi,ArceJJ00,pass_td,0,,,,,
player,201909150atl,phi,ArceJJ00,pass_int,0,,,,,
player,201909150atl,phi,ArceJJ00,pass_sacked,0,,,,,
player,201909150atl,phi,ArceJJ00,pass_sacked_yds,0,,,,,
player,201909150atl,phi,ArceJJ00,pass_long,0,,,,,
player,201909150atl,phi,ArceJJ00,pass_rating,,,,,,
player,201909150atl,phi,ArceJJ00,rush_att,0,,,,,
player,201909150atl,phi,ArceJJ00,rush_yds,0,,,,,
player,201909150atl,phi,ArceJJ00,rush_td,0,,,,,
player,201909150atl,phi,ArceJJ00,rush_long,0,,,,,
player,201909150atl,phi,ArceJJ00,targets,4,,,,,
player,201909150atl,phi,ArceJJ00,rec,1,,,,,
player,201909150atl,phi,ArceJJ00,rec_yds,4,,,,,
player,201909150atl,phi,ArceJJ00,rec_td,0,,,,,
player,201909150atl,phi,ArceJJ00,rec_long,4,,,,,
player,201909150atl,phi,ArceJJ00,fumbles,0,,,,,
player,201909150atl,phi,ArceJJ00,fumbles_lost,0,,,,,
player,201909150atl,atl,RyanMa00,pass_cmp,27,,,,,
player,201909150atl,atl,RyanMa00,pass_att,43,,,,,
player,201909150atl,atl,RyanMa00,pass_yds,320,,,,,
player,201909150atl,atl,RyanMa00,pass_td,3,,,,,
player,201909150atl,atl,RyanMa00,pass_int,3,,,,,
player,201909150atl,atl,RyanMa00,pass_sacked,1,,,,,
player,201909150atl,atl,RyanMa00,pass_sacked_yds,10,,,,,
player,201909150atl,atl,RyanMa00,pass_long,54,,,,,
player,201909150atl,atl,RyanMa00,pass_rating,79.6,,,,,
player,201909150atl,atl,RyanMa00,rush_att,2,,,,,
player,201909150atl,atl,RyanMa00,rush_yds,3,,,,,
player,201909150atl,atl,RyanMa00,rush_td,0,,,,,
player,201909150atl,atl,RyanMa00,rush_long,4,,,,,
player,201909150atl,atl,RyanMa00,targets,0,,,,,
player,201909150atl,atl,RyanMa00,rec,0,,,,,
player,201909150atl,atl,RyanMa00,rec_yds,0,,,,,
player,201909150atl,atl,RyanMa00,rec_td,0,,,,,
player,201909150atl,atl,RyanMa00,rec_long,0,,,,,
player,201909150atl,atl,RyanMa00,fumbles,0,,,,,
player,201909150atl,atl,RyanMa00,fumbles_lost,0,,,,,
player,201909150atl,atl,SmitIt00,pass_cmp,0,,,,,
player,201909150atl,atl,SmitIt00,pass_att,0,,,,,
player,201909150atl,atl,SmitIt00,pass_yds,0,,,,,
player,201909150atl,atl,SmitIt00,pass_td,0,,,,,
player,201909150atl,atl,SmitIt00,pass_int,0,,,,,
player,201909150atl,atl,SmitIt00,pass_sacked,0,,,,,
player,201909150atl,atl,SmitIt00,pass_sacked_yds,0,,,,,
player,201909150atl,atl,SmitIt00,pass_long,0,,,,,
player,201909150atl,atl,SmitIt00,pass_rating,,,,,,
player,201909150atl,atl,SmitIt00,rush_att,4,,,,,
player,201909150atl,atl,SmitIt00,rush_yds,32,,,,,
player,201909150atl,atl,SmitIt00,rush_td,0,,,,,
player,201909150atl,atl,SmitIt00,rush_long,28,,,,,
player,201909150atl,atl,SmitIt00,targets,3,,,,,
player,201909150atl,atl,SmitIt00,rec,2,,,,,
player,201909150atl,atl,SmitIt00,rec_yds,13,,,,,
player,201909150atl,atl,SmitIt00,rec_td,0,,,,,
player,201909150atl,atl,SmitIt00,rec_long,8,,,,,
player,201909150atl,atl,SmitIt00,fumbles,0,,,,,
player,201909150atl,atl,SmitIt00,fumbles_lost,0,,,,,
player,201909150atl,atl,FreeDe00,pass_cmp,0,,,,,
player,201909150atl,atl,FreeDe00,pass_att,0,,,,,
player,201909150atl,atl,FreeDe00,pass_yds,0,,,,,
player,201909150atl,atl,FreeDe00,pass_td,0,,,,,
player,201909150atl,atl,FreeDe00,pass_int,0,,,,,
player,201909150atl,atl,FreeDe00,pass_sacked,0,,,,,
player,201909150atl,atl,FreeDe00,pass_sacked_yds,0,,,,,
player,201909150atl,atl,FreeDe00,pass_long,0,,,,,
player,201909150atl,atl,FreeDe00,pass_rating,,,,,,
player,201909150atl,atl,FreeDe00,rush_att,11,,,,,
player,201909150atl,atl,FreeDe00,rush_yds,22,,,,,
player,201909150atl,atl,FreeDe00,rush_td,0,,,,,
player,201909150atl,atl,FreeDe00,rush_long,9,,,,,
player,201909150atl,atl,FreeDe00,targets,4,,,,,
player,201909150atl,atl,FreeDe00,rec,3,,,,,
player,201909150atl,atl,FreeDe00,rec_yds,42,,,,,
player,201909150atl,atl,FreeDe00,rec_td,0,,,,,
player,201909150atl,atl,FreeDe00,rec_long,28,,,,,
player,201909150atl,atl,FreeDe00,fumbles,0,,,,,
player,201909150atl,atl,FreeDe00,fumbles_lost,0,,,,,
player,201909150atl,atl,JoneJu02,pass_cmp,0,,,,,
player,201909150atl,atl,JoneJu02,pass_att,0,,,,,
player,201909150atl,atl,JoneJu02,pass_yds,0,,,,,
player,201909150atl,atl,JoneJu02,pass_td,0,,,,,
player,201909150atl,atl,JoneJu02,pass_int,0,,,,,
player,201909150atl,atl,JoneJu02,pass_sacked,0,,,,,
player,201909150atl,atl,JoneJu02,pass_sacked_yds,0,,,,,
player,201909150atl,atl,JoneJu02,pass_long,0,,,,,
player,201909150atl,atl,JoneJu02,pass_rating,,,,,,
player,201909150atl,atl,JoneJu02,rush_att,0,,,,,
player,201909150atl,atl,JoneJu02,rush_yds,0,,,,,
player,201909150atl,atl,JoneJu02,rush_td,0,,,,,
player,201909150atl,atl,JoneJu02,rush_long,0,,,,,
player,201909150atl,atl,JoneJu02,targets,10,,,,,
player,201909150atl,atl,JoneJu02,rec,5,,,,,
player,201909150atl,atl,JoneJu02,rec_yds,106,,,,,
player,201909150atl,atl,JoneJu02,rec_td,2,,,,,
player,201909150atl,atl,JoneJu02,rec_long,54,,,,,
player,201909150atl,atl,JoneJu02,fumbles,0,,,,,
player,201909150atl,atl,JoneJu02,fumbles_lost,0,,,,,
player,201909150atl,atl,RidlCa00,pass_cmp,0,,,,,
player,201909150atl,atl,RidlCa00,pass_att,0,,,,,
player,201909150atl,atl,RidlCa00,pass_yds,0,,,,,
player,201909150atl,atl,RidlCa00,pass_td,0,,,,,
player,201909150atl,atl,RidlCa00,pass_int,0,,,,,
player,201909150atl,atl,RidlCa00,pass_sacked,0,,,,,
player,201909150atl,atl,RidlCa00,pass_sacked_yds,0,,,,,
player,201909150atl,atl,RidlCa00,pass_long,0,,,,,
player,201909150atl,atl,RidlCa00,pass_rating,,,,,,
player,201909150atl,atl,RidlCa00,rush_att,0,,,,,
player,201909150atl,atl,RidlCa00,rush_yds,0,,,,,
player,201909150atl,atl,RidlCa00,rush_td,0,,,,,
player,201909150atl,atl,RidlCa00,rush_long,0,,,,,
player,201909150atl,atl,RidlCa00,targets,10,,,,,
player,201909150atl,atl,RidlCa00,rec,8,,,,,
player,201909150atl,atl,RidlCa00,rec_yds,105,,,,,
player,201909150atl,atl,RidlCa00,rec_td,1,,,,,
player,201909150atl,atl,RidlCa00,rec_long,34,,,,,
player,201909150atl,atl,RidlCa00,fumbles,0,,,,,
player,201909150atl,atl,RidlCa00,fumbles_lost,0,,,,,
player,201909150atl,atl,HoopAu00,pass_cmp,0,,,,,
player,201909150atl,atl,HoopAu00,pass_att,0,,,,,
player,201909150atl,atl,HoopAu00,pass_yds,0,,,,,
player,201909150atl,atl,HoopAu00,pass_td,0,,,,,
player,201909150atl,atl,HoopAu00,pass_int,0,,,,,
player,201909150atl,atl,HoopAu00,pass_sacked,0,,,,,
player,201909150atl,atl,HoopAu00,pass_sacked_yds,0,,,,,
player,201909150atl,atl,HoopAu00,pass_long,0,,,,,
player,201909150atl,atl,HoopAu00,pass_rating,,,,,,
player,201909150atl,atl,HoopAu00,rush_att,0,,,,,
player,201909150atl,atl,HoopAu00,rush_yds,0,,,,,
player,201909150atl,atl,HoopAu00,rush_td,0,,,,,
player,201909150atl,atl,HoopAu00,rush_long,0,,,,,
player,201909150atl,atl,HoopAu00,targets,6,,,,,
player,201909150atl,atl,HoopAu00,rec,4,,,,,
player,201909150atl,atl,HoopAu00,rec_yds,34,,,,,
player,201909150atl,atl,HoopAu00,rec_td,0,,,,,
player,201909150atl,atl,HoopAu00,rec_long,14,,,,,
player,201909150atl,atl,HoopAu00,fumbles,0,,,,,
player,201909150atl,atl,HoopAu00,fumbles_lost,0,,,,,
player,201909150atl,atl,SanuMo00,pass_cmp,0,,,,,
player,201909150atl,atl,SanuMo00,pass_att,0,,,,,
player,201909150atl,atl,SanuMo00,pass_yds,0,,,,,
player,201909150atl,atl,SanuMo00,pass_td,0,,,,,
player,201909150atl,atl,SanuMo00,pass_int,0,,,,,
player,201909150atl,atl,SanuMo00,pass_sacked,0,,,,,
player,201909150atl,atl,SanuMo00,pass_sacked_yds,0,,,,,
player,201909150atl,atl,SanuMo00,pass_long,0,,,,,
player,201909150atl,atl,SanuMo00,pass_rating,,,,,,
player,201909150atl,atl,SanuMo00,rush_att,0,,,,,
player,201909150atl,atl,SanuMo00,rush_yds,0,,,,,
player,201909150atl,atl,SanuMo00,rush_td,0,,,,,
player,201909150atl,atl,SanuMo00,rush_long,0,,,,,
player,201909150atl,atl,SanuMo00,targets,7,,,,,
player,201909150atl,atl,SanuMo00,rec,4,,,,,
player,201909150atl,atl,SanuMo00,rec_yds,16,,,,,
player,201909150atl,atl,SanuMo00,rec_td,0,,,,,
player,201909150atl,atl,SanuMo00,rec_long,7,,,,,
player,201909150atl,atl,SanuMo00,fumbles,0,,,,,
player,201909150atl,atl,SanuMo00,fumbles_lost,0,,,,,
player,201909150atl,atl,StocLu00,pass_cmp,0,,,,,
player,201909150atl,atl,StocLu00,pass_att,0,,,,,
player,201909150atl,atl,StocLu00,pass_yds,0,,,,,
player,201909150atl,atl,StocLu00,pass_td,0,,,,,
player,201909150atl,atl,StocLu00,pass_int,0,,,,,
player,201909150atl,atl,StocLu00,pass_sacked,0,,,,,
player,201909150atl,atl,StocLu00,pass_sacked_yds,0,,,,,
player,201909150atl,atl,StocLu00,pass_long,0,,,,,
player,201909150atl,atl,StocLu00,pass_rating,,,,,,
player,201909150atl,atl,StocLu00,rush_att,0,,,,,
player,201909150atl,atl,StocLu00,rush_yds,0,,,,,
player,201909150atl,atl,StocLu00,rush_td,0,,,,,
player,201909150atl,atl,StocLu00,rush_long,0,,,,,
player,201909150atl,atl,StocLu00,targets,1,,,,,
player,201909150atl,atl,StocLu00,rec,1,,,,,
player,201909150atl,atl,StocLu00,rec_yds,4,,,,,
player,201909150atl,atl,StocLu00,rec_td,0,,,,,
player,201909150atl,atl,StocLu00,rec_long,4,,,,,
player,201909150atl,atl,StocLu00,fumbles,1,,,,,
player,201909150atl,atl,StocLu00,fumbles_lost,0,,,,,
player,201909150atl,atl,GageRu00,pass_cmp,0,,,,,
player,201909150atl,atl,GageRu00,pass_att,0,,,,,
player,201909150atl,atl,GageRu00,pass_yds,0,,,,,
player,201909150atl,atl,GageRu00,pass_td,0,,,,,
player,201909150atl,atl,GageRu00,pass_int,0,,,,,
player,201909150atl,atl,GageRu00,pass_sacked,0,,,,,
player,201909150atl,atl,GageRu00,pass_sacked_yds,0,,,,,
player,201909150atl,atl,GageRu00,pass_long,0,,,,,
player,201909150atl,atl,GageRu00,pass_rating,,,,,,
player,201909150atl,atl,GageRu00,rush_att,0,,,,,
player,201909150atl,atl,GageRu00,rush_yds,0,,,,,
player,201909150atl,atl,GageRu00,rush_td,0,,,,,
player,201909150atl,atl,GageRu00,rush_long,0,,,,,
player,201909150atl,atl,GageRu00,targets,1,,,,,
player,201909150atl,atl,GageRu00,rec,0,,,,,
player,201909150atl,atl,GageRu00,rec_yds,0,,,,,
player,201909150atl,atl,GageRu00,rec_td,0,,,,,
player,201909150atl,atl,GageRu00,rec_long,0,,,,,
player,201909150atl,atl,GageRu00,fumbles,0,,,,,
player,201909150atl,atl,GageRu00,fumbles_lost,0,,,,,
player,201909150atl,atl,HardJu00,pass_cmp,0,,,,,
player,201909150atl,atl,HardJu00,pass_att,0,,,,,
player,201909150atl,atl,HardJu00,pass_yds,0,,,,,
player,201909150atl,atl,HardJu00,pass_td,0,,,,,
player,201909150atl,atl,HardJu00,pass_int,0,,,,,
player,201909150atl,atl,HardJu00,pass_sacked,0,,,,,
player,201909150atl,atl,HardJu00,pass_sacked_yds,0,,,,,
player,201909150atl,atl,HardJu00,pass_long,0,,,,,
player,201909150atl,atl,HardJu00,pass_rating,,,,,,
player,201909150atl,atl,HardJu00,rush_att,0,,,,,
player,201909150atl,atl,HardJu00,rush_yds,0,,,,,
player,201909150atl,atl,HardJu00,rush_td,0,,,,,
player,201909150atl,atl,HardJu00,rush_long,0,,,,,
player,201909150atl,atl,HardJu00,targets,1,,,,,
player,201909150atl,atl,HardJu00,rec,0,,,,,
player,201909150atl,atl,HardJu00,rec_yds,0,,,,,
player,201909150atl,atl,HardJu00,rec_td,0,,,,,
player,201909150atl,atl,HardJu00,rec_long,0,,,,,
player,201909150atl,atl,HardJu00,fumbles,0,,,,,
player,201909150atl,atl,HardJu00,fumbles_lost,0,,,,,
player,201909150atl,phi,JoneSi00,def_int,1,,,,,
player,201909150atl,phi,JoneSi00,def_int_yds,1,,,,,
player,201909150atl,phi,JoneSi00,def_int_td,0,,,,,
player,201909150atl,phi,JoneSi00,def_int_long,1,,,,,
player,201909150atl,phi,JoneSi00,pass_defended,1,,,,,
player,201909150atl,phi,JoneSi00,sacks,0.0,,,,,
player,201909150atl,phi,JoneSi00,tackles_combined,6,,,,,
player,201909150atl,phi,JoneSi00,tackles_solo,4,,,,,
player,201909150atl,phi,JoneSi00,tackles_assists,2,,,,,
player,201909150atl,phi,JoneSi00,tackles_loss,0,,,,,
player,201909150atl,phi,JoneSi00,qb_hits,0,,,,,
player,201909150atl,phi,JoneSi00,fumbles_rec,0,,,,,
player,201909150atl,phi,JoneSi00,fumbles_rec_yds,0,,,,,
player,201909150atl,phi,JoneSi00,fumbles_rec_td,0,,,,,
player,201909150atl,phi,JoneSi00,fumbles_forced,0,,,,,
player,201909150atl,phi,DarbRo00,def_int,1,,,,,
player,201909150atl,phi,DarbRo00,def_int_yds,13,,,,,
player,201909150atl,phi,DarbRo00,def_int_td,0,,,,,
player,201909150atl,phi,DarbRo00,def_int_long,13,,,,,
player,201909150atl,phi,DarbRo00,pass_defended,3,,,,,
player,201909150atl,phi,DarbRo00,sacks,0.0,,,,,
player,201909150atl,phi,DarbRo00,tackles_combined,3,,,,,
player,201909150atl,phi,DarbRo00,tackles_solo,2,,,,,
player,201909150atl,phi,DarbRo00,tackles_assists,1,,,,,
player,201909150atl,phi,DarbRo00,tackles_loss,0,,,,,
player,201909150atl,phi,DarbRo00,qb_hits,0,,,,,
player,201909150atl,phi,DarbRo00,fumbles_rec,0,,,,,
player,201909150atl,phi,DarbRo00,fumbles_rec_yds,0,,,,,
player,201909150atl,phi,DarbRo00,fumbles_rec_td,0,,,,,
player,201909150atl,phi,DarbRo00,fumbles_forced,0,,,,,
player,201909150atl,phi,GerrNa00,def_int,1,,,,,
player,201909150atl,phi,GerrNa00,def_int_yds,0,,,,,
player,201909150atl,phi,GerrNa00,def_int_td,0,,,,,
player,201909150atl,phi,GerrNa00,def_int_long,0,,,,,
player,201909150atl,phi,GerrNa00,pass_defended,1,,,,,
player,201909150atl,phi,GerrNa00,sacks,0.0,,,,,
player,201909150atl,phi,GerrNa00,tackles_combined,2,,,,,
player,201909150atl,phi,GerrNa00,tackles_solo,2,,,,,
player,201909150atl,phi,GerrNa00,tackles_assists,0,,,,,
player,201909150atl,phi,GerrNa00,tackles_loss,0,,,,,
player,201909150atl,phi,GerrNa00,qb_hits,0,,,,,
player,201909150atl,phi,GerrNa00,fumbles_rec,0,,,,,
player,201909150atl,phi,GerrNa00,fumbles_rec_yds,0,,,,,
player,201909150atl,phi,GerrNa00,fumbles_rec_td,0,,,,,
player,201909150atl,phi,GerrNa00,fumbles_forced,0,,,,,
player,201909150atl,phi,SendAn00,def_int,0,,,,,
player,201909150atl,phi,SendAn00,def_int_yds,0,,,,,
player,201909150atl,phi,SendAn00,def_int_td,0,,,,,
player,201909150atl,phi,SendAn00,def_int_long,0,,,,,
player,201909150atl,phi,SendAn00,pass_defended,0,,,,,
player,201909150atl,phi,SendAn00,sacks,1.0,,,,,
player,201909150atl,phi,SendAn00,tackles_combined,3,,,,,
