game,2019,12,20191121,201911210htx,clt,"Indianapolis Colts",17,htx,"Houston Texans",20
player,201911210htx,clt,WillJo07,pass_sacked,0,,,,,
player,201911210htx,clt,WillJo07,pass_sacked_yds,0,,,,,
player,201911210htx,clt,WillJo07,pass_long,0,,,,,
player,201911210htx,clt,WillJo07,pass_rating,,,,,,
player,201911210htx,clt,WillJo07,rush_att,26,,,,,
player,201911210htx,clt,WillJo07,rush_yds,104,,,,,
player,201911210htx,clt,WillJo07,rush_td,1,,,,,
player,201911210htx,clt,WillJo07,rush_long,13,,,,,
player,201911210htx,clt,WillJo07,targets,3,,,,,
player,201911210htx,clt,WillJo07,rec,3,,,,,
player,201911210htx,clt,WillJo07,rec_yds,17,,,,,
player,201911210htx,clt,WillJo07,rec_td,0,,,,,
player,201911210htx,clt,WillJo07,rec_long,8,,,,,
player,201911210htx,clt,WillJo07,fumbles,0,,,,,
player,201911210htx,clt,WillJo07,fumbles_lost,0,,,,,
player,201911210htx,clt,HineNy00,pass_cmp,0,,,,,
player,201911210htx,clt,HineNy00,pass_att,0,,,,,
player,201911210htx,clt,HineNy00,pass_yds,0,,,,,
player,201911210htx,clt,HineNy00,pass_td,0,,,,,
player,201911210htx,clt,HineNy00,pass_int,0,,,,,
player,201911210htx,clt,HineNy00,pass_sacked,0,,,,,
player,201911210htx,clt,HineNy00,pass_sacked_yds,0,,,,,
player,201911210htx,clt,HineNy00,pass_long,0,,,,,
player,201911210htx,clt,HineNy00,pass_rating,,,,,,
player,201911210htx,clt,HineNy00,rush_att,9,,,,,
player,201911210htx,clt,HineNy00,rush_yds,51,,,,,
player,201911210htx,clt,HineNy00,rush_td,0,,,,,
player,201911210htx,clt,HineNy00,rush_long,18,,,,,
player,201911210htx,clt,HineNy00,targets,3,,,,,
player,201911210htx,clt,HineNy00,rec,2,,,,,
player,201911210htx,clt,HineNy00,rec_yds,10,,,,,
player,201911210htx,clt,HineNy00,rec_td,0,,,,,
player,201911210htx,clt,HineNy00,rec_long,5,,,,,
player,201911210htx,clt,HineNy00,fumbles,0,,,,,
player,201911210htx,clt,HineNy00,fumbles_lost,0,,,,,
player,201911210htx,clt,EbroEr00,pass_cmp,0,,,,,
player,201911210htx,clt,EbroEr00,pass_att,0,,,,,
player,201911210htx,clt,EbroEr00,pass_yds,0,,,,,
player,201911210htx,clt,EbroEr00,pass_td,0,,,,,
player,201911210htx,clt,EbroEr00,pass_int,0,,,,,
player,201911210htx,clt,EbroEr00,pass_sacked,0,,,,,
player,201911210htx,clt,EbroEr00,pass_sacked_yds,0,,,,,
player,201911210htx,clt,EbroEr00,pass_long,0,,,,,
player,201911210htx,clt,EbroEr00,pass_rating,,,,,,
player,201911210htx,clt,EbroEr00,rush_att,0,,,,,
player,201911210htx,clt,EbroEr00,rush_yds,0,,,,,
player,201911210htx,clt,EbroEr00,rush_td,0,,,,,
player,201911210htx,clt,EbroEr00,rush_long,0,,,,,
player,201911210htx,clt,EbroEr00,targets,5,,,,,
player,201911210htx,clt,EbroEr00,rec,4,,,,,
player,201911210htx,clt,EbroEr00,rec_yds,44,,,,,
player,201911210htx,clt,EbroEr00,rec_td,0,,,,,
player,201911210htx,clt,EbroEr00,rec_long,14,,,,,
player,201911210htx,clt,EbroEr00,fumbles,0,,,,,
player,201911210htx,clt,EbroEr00,fumbles_lost,0,,,,,
player,201911210htx,clt,DoylJa00,pass_cmp,0,,,,,
player,201911210htx,clt,DoylJa00,pass_att,0,,,,,
player,201911210htx,clt,DoylJa00,pass_yds,0,,,,,
player,201911210htx,clt,DoylJa00,pass_td,0,,,,,
player,201911210htx,clt,DoylJa00,pass_int,0,,,,,
player,201911210htx,clt,DoylJa00,pass_sacked,0,,,,,
player,201911210htx,clt,DoylJa00,pass_sacked_yds,0,,,,,
player,201911210htx,clt,DoylJa00,pass_long,0,,,,,
player,201911210htx,clt,DoylJa00,pass_rating,,,,,,
player,201911210htx,clt,DoylJa00,rush_att,0,,,,,
player,201911210htx,clt,DoylJa00,rush_yds,0,,,,,
player,201911210htx,clt,DoylJa00,rush_td,0,,,,,
player,201911210htx,clt,DoylJa00,rush_long,0,,,,,
player,201911210htx,clt,DoylJa00,targets,4,,,,,
player,201911210htx,clt,DoylJa00,rec,3,,,,,
player,201911210htx,clt,DoylJa00,rec_yds,28,,,,,
player,201911210htx,clt,DoylJa00,rec_td,0,,,,,
player,201911210htx,clt,DoylJa00,rec_long,12,,,,,
player,201911210htx,clt,DoylJa00,fumbles,0,,,,,
player,201911210htx,clt,DoylJa00,fumbles_lost,0,,,,,
player,201911210htx,clt,HiltT.00,pass_cmp,0,,,,,
player,201911210htx,clt,HiltT.00,pass_att,0,,,,,
player,201911210htx,clt,HiltT.00,pass_yds,0,,,,,
player,201911210htx,clt,HiltT.00,pass_td,0,,,,,
player,201911210htx,clt,HiltT.00,pass_int,0,,,,,
player,201911210htx,clt,HiltT.00,pass_sacked,0,,,,,
player,201911210htx,clt,HiltT.00,pass_sacked_yds,0,,,,,
player,201911210htx,clt,HiltT.00,pass_long,0,,,,,
player,201911210htx,clt,HiltT.00,pass_rating,,,,,,
player,201911210htx,clt,HiltT.00,rush_att,0,,,,,
player,201911210htx,clt,HiltT.00,rush_yds,0,,,,,
player,201911210htx,clt,HiltT.00,rush_td,0,,,,,
player,201911210htx,clt,HiltT.00,rush_long,0,,,,,
player,201911210htx,clt,HiltT.00,targets,6,,,,,
player,201911210htx,clt,HiltT.00,rec,3,,,,,
player,201911210htx,clt,HiltT.00,rec_yds,18,,,,,
player,201911210htx,clt,HiltT.00,rec_td,0,,,,,
player,201911210htx,clt,HiltT.00,rec_long,8,,,,,
player,201911210htx,clt,HiltT.00,fumbles,0,,,,,
player,201911210htx,clt,HiltT.00,fumbles_lost,0,,,,,
player,201911210htx,clt,RogeCh02,pass_cmp,0,,,,,
player,201911210htx,clt,RogeCh02,pass_att,0,,,,,
player,201911210htx,clt,RogeCh02,pass_yds,0,,,,,
player,201911210htx,clt,RogeCh02,pass_td,0,,,,,
player,201911210htx,clt,RogeCh02,pass_int,0,,,,,
player,201911210htx,clt,RogeCh02,pass_sacked,0,,,,,
player,201911210htx,clt,RogeCh02,pass_sacked_yds,0,,,,,
player,201911210htx,clt,RogeCh02,pass_long,0,,,,,
player,201911210htx,clt,RogeCh02,pass_rating,,,,,,
player,201911210htx,clt,RogeCh02,rush_att,0,,,,,
player,201911210htx,clt,RogeCh02,rush_yds,0,,,,,
player,201911210htx,clt,RogeCh02,rush_td,0,,,,,
player,201911210htx,clt,RogeCh02,rush_long,0,,,,,
player,201911210htx,clt,RogeCh02,targets,1,,,,,
player,201911210htx,clt,RogeCh02,rec,1,,,,,
player,201911210htx,clt,RogeCh02,rec_yds,12,,,,,
player,201911210htx,clt,RogeCh02,rec_td,0,,,,,
player,201911210htx,clt,RogeCh02,rec_long,12,,,,,
player,201911210htx,clt,RogeCh02,fumbles,0,,,,,
player,201911210htx,clt,RogeCh02,fumbles_lost,0,,,,,
player,201911210htx,clt,JohnMa07,pass_cmp,0,,,,,
player,201911210htx,clt,JohnMa07,pass_att,0,,,,,
player,201911210htx,clt,JohnMa07,pass_yds,0,,,,,
player,201911210htx,clt,JohnMa07,pass_td,0,,,,,
player,201911210htx,clt,JohnMa07,pass_int,0,,,,,
player,201911210htx,clt,JohnMa07,pass_sacked,0,,,,,
player,201911210htx,clt,JohnMa07,pass_sacked_yds,0,,,,,
player,201911210htx,clt,JohnMa07,pass_long,0,,,,,
player,201911210htx,clt,JohnMa07,pass_rating,,,,,,
player,201911210htx,clt,JohnMa07,rush_att,0,,,,,
player,201911210htx,clt,JohnMa07,rush_yds,0,,,,,
player,201911210htx,clt,JohnMa07,rush_td,0,,,,,
player,201911210htx,clt,JohnMa07,rush_long,0,,,,,
player,201911210htx,clt,JohnMa07,targets,1,,,,,
player,201911210htx,clt,JohnMa07,rec,0,,,,,
player,201911210htx,clt,JohnMa07,rec_yds,0,,,,,
player,201911210htx,clt,JohnMa07,rec_td,0,,,,,
player,201911210htx,clt,JohnMa07,rec_long,0,,,,,
player,201911210htx,clt,JohnMa07,fumbles,0,,,,,
player,201911210htx,clt,JohnMa07,fumbles_lost,0,,,,,
player,201911210htx,clt,PascZa00,pass_cmp,0,,,,,
player,201911210htx,clt,PascZa00,pass_att,0,,,,,
player,201911210htx,clt,PascZa00,pass_yds,0,,,,,
player,201911210htx,clt,PascZa00,pass_td,0,,,,,
player,201911210htx,clt,PascZa00,pass_int,0,,,,,
player,201911210htx,clt,PascZa00,pass_sacked,0,,,,,
player,201911210htx,clt,PascZa00,pass_sacked_yds,0,,,,,
player,201911210htx,clt,PascZa00,pass_long,0,,,,,
player,201911210htx,clt,PascZa00,pass_rating,,,,,,
player,201911210htx,clt,PascZa00,rush_att,0,,,,,
player,201911210htx,clt,PascZa00,rush_yds,0,,,,,
player,201911210htx,clt,PascZa00,rush_td,0,,,,,
player,201911210htx,clt,PascZa00,rush_long,0,,,,,
player,201911210htx,clt,PascZa00,targets,1,,,,,
player,201911210htx,clt,PascZa00,rec,0,,,,,
player,201911210htx,clt,PascZa00,rec_yds,0,,,,,
player,201911210htx,clt,PascZa00,rec_td,0,,,,,
player,201911210htx,clt,PascZa00,rec_long,0,,,,,
player,201911210htx,clt,PascZa00,fumbles,0,,,,,
player,201911210htx,clt,PascZa00,fumbles_lost,0,,,,,
player,201911210htx,htx,WatsDe00,pass_cmp,19,,,,,
player,201911210htx,htx,WatsDe00,pass_att,30,,,,,
player,201911210htx,htx,WatsDe00,pass_yds,298,,,,,
player,201911210htx,htx,WatsDe00,pass_td,2,,,,,
player,201911210htx,htx,WatsDe00,pass_int,1,,,,,
player,201911210htx,htx,WatsDe00,pass_sacked,1,,,,,
player,201911210htx,htx,WatsDe00,pass_sacked_yds,1,,,,,
player,201911210htx,htx,WatsDe00,pass_long,51,,,,,
player,201911210htx,htx,WatsDe00,pass_rating,104.6,,,,,
player,201911210htx,htx,WatsDe00,rush_att,3,,,,,
player,201911210htx,htx,WatsDe00,rush_yds,10,,,,,
player,201911210htx,htx,WatsDe00,rush_td,0,,,,,
player,201911210htx,htx,WatsDe00,rush_long,6,,,,,
player,201911210htx,htx,WatsDe00,targets,0,,,,,
player,201911210htx,htx,WatsDe00,rec,0,,,,,
player,201911210htx,htx,WatsDe00,rec_yds,0,,,,,
player,201911210htx,htx,WatsDe00,rec_td,0,,,,,
player,201911210htx,htx,WatsDe00,rec_long,0,,,,,
player,201911210htx,htx,WatsDe00,fumbles,1,,,,,
player,201911210htx,htx,WatsDe00,fumbles_lost,0,,,,,
player,201911210htx,htx,HydeCa00,pass_cmp,0,,,,,
player,201911210htx,htx,HydeCa00,pass_att,0,,,,,
player,201911210htx,htx,HydeCa00,pass_yds,0,,,,,
player,201911210htx,htx,HydeCa00,pass_td,0,,,,,
player,201911210htx,htx,HydeCa00,pass_int,0,,,,,
player,201911210htx,htx,HydeCa00,pass_sacked,0,,,,,
player,201911210htx,htx,HydeCa00,pass_sacked_yds,0,,,,,
player,201911210htx,htx,HydeCa00,pass_long,0,,,,,
player,201911210htx,htx,HydeCa00,pass_rating,,,,,,
player,201911210htx,htx,HydeCa00,rush_att,16,,,,,
player,201911210htx,htx,HydeCa00,rush_yds,67,,,,,
player,201911210htx,htx,HydeCa00,rush_td,0,,,,,
player,201911210htx,htx,HydeCa00,rush_long,33,,,,,
player,201911210htx,htx,HydeCa00,targets,0,,,,,
player,201911210htx,htx,HydeCa00,rec,0,,,,,
player,201911210htx,htx,HydeCa00,rec_yds,0,,,,,
player,201911210htx,htx,HydeCa00,rec_td,0,,,,,
player,201911210htx,htx,HydeCa00,rec_long,0,,,,,
player,201911210htx,htx,HydeCa00,fumbles,0,,,,,
player,201911210htx,htx,HydeCa00,fumbles_lost,0,,,,,
player,201911210htx,htx,JohnDu00,pass_cmp,0,,,,,
player,201911210htx,htx,JohnDu00,pass_att,0,,,,,
player,201911210htx,htx,JohnDu00,pass_yds,0,,,,,
player,201911210htx,htx,JohnDu00,pass_td,0,,,,,
player,201911210htx,htx,JohnDu00,pass_int,0,,,,,
player,201911210htx,htx,JohnDu00,pass_sacked,0,,,,,
player,201911210htx,htx,JohnDu00,pass_sacked_yds,0,,,,,
player,201911210htx,htx,JohnDu00,pass_long,0,,,,,
player,201911210htx,htx,JohnDu00,pass_rating,,,,,,
player,201911210htx,htx,JohnDu00,rush_att,5,,,,,
player,201911210htx,htx,JohnDu00,rush_yds,22,,,,,
player,201911210htx,htx,JohnDu00,rush_td,0,,,,,
player,201911210htx,htx,JohnDu00,rush_long,19,,,,,
player,201911210htx,htx,JohnDu00,targets,1,,,,,
player,201911210htx,htx,JohnDu00,rec,1,,,,,
player,201911210htx,htx,JohnDu00,rec_yds,8,,,,,
player,201911210htx,htx,JohnDu00,rec_td,0,,,,,
player,201911210htx,htx,JohnDu00,rec_long,8,,,,,
player,201911210htx,htx,JohnDu00,fumbles,0,,,,,
player,201911210htx,htx,JohnDu00,fumbles_lost,0,,,,,
player,201911210htx,htx,FullWi01,pass_cmp,0,,,,,
player,201911210htx,htx,FullWi01,pass_att,0,,,,,
player,201911210htx,htx,FullWi01,pass_yds,0,,,,,
player,201911210htx,htx,FullWi01,pass_td,0,,,,,
player,201911210htx,htx,FullWi01,pass_int,0,,,,,
player,201911210htx,htx,FullWi01,pass_sacked,0,,,,,
player,201911210htx,htx,FullWi01,pass_sacked_yds,0,,,,,
player,201911210htx,htx,FullWi01,pass_long,0,,,,,
player,201911210htx,htx,FullWi01,pass_rating,,,,,,
player,201911210htx,htx,FullWi01,rush_att,0,,,,,
player,201911210htx,htx,FullWi01,rush_yds,0,,,,,
player,201911210htx,htx,FullWi01,rush_td,0,,,,,
player,201911210htx,htx,FullWi01,rush_long,0,,,,,
player,201911210htx,htx,FullWi01,targets,11,,,,,
player,201911210htx,htx,FullWi01,rec,7,,,,,
player,201911210htx,htx,FullWi01,rec_yds,140,,,,,
player,201911210htx,htx,FullWi01,rec_td,0,,,,,
player,201911210htx,htx,FullWi01,rec_long,51,,,,,
player,201911210htx,htx,FullWi01,fumbles,0,,,,,
player,201911210htx,htx,FullWi01,fumbles_lost,0,,,,,
player,201911210htx,htx,HopkDe00,pass_cmp,0,,,,,
player,201911210htx,htx,HopkDe00,pass_att,0,,,,,
player,201911210htx,htx,HopkDe00,pass_yds,0,,,,,
player,201911210htx,htx,HopkDe00,pass_td,0,,,,,
player,201911210htx,htx,HopkDe00,pass_int,0,,,,,
player,201911210htx,htx,HopkDe00,pass_sacked,0,,,,,
player,201911210htx,htx,HopkDe00,pass_sacked_yds,0,,,,,
player,201911210htx,htx,HopkDe00,pass_long,0,,,,,
player,201911210htx,htx,HopkDe00,pass_rating,,,,,,
player,201911210htx,htx,HopkDe00,rush_att,0,,,,,
player,201911210htx,htx,HopkDe00,rush_yds,0,,,,,
player,201911210htx,htx,HopkDe00,rush_td,0,,,,,
player,201911210htx,htx,HopkDe00,rush_long,0,,,,,
player,201911210htx,htx,HopkDe00,targets,8,,,,,
player,201911210htx,htx,HopkDe00,rec,6,,,,,
player,201911210htx,htx,HopkDe00,rec_yds,94,,,,,
player,201911210htx,htx,HopkDe00,rec_td,2,,,,,
player,201911210htx,htx,HopkDe00,rec_long,35,,,,,
player,201911210htx,htx,HopkDe00,fumbles,0,,,,,
player,201911210htx,htx,HopkDe00,fumbles_lost,0,,,,,
player,201911210htx,htx,AkinJo00,pass_cmp,0,,,,,
player,201911210htx,htx,AkinJo00,pass_att,0,,,,,
player,201911210htx,htx,AkinJo00,pass_yds,0,,,,,
player,201911210htx,htx,AkinJo00,pass_td,0,,,,,
player,201911210htx,htx,AkinJo00,pass_int,0,,,,,
player,201911210htx,htx,AkinJo00,pass_sacked,0,,,,,
player,201911210htx,htx,AkinJo00,pass_sacked_yds,0,,,,,
player,201911210htx,htx,AkinJo00,pass_long,0,,,,,
player,201911210htx,htx,AkinJo00,pass_rating,,,,,,
player,201911210htx,htx,AkinJo00,rush_att,0,,,,,
player,201911210htx,htx,AkinJo00,rush_yds,0,,,,,
player,201911210htx,htx,AkinJo00,rush_td,0,,,,,
player,201911210htx,htx,AkinJo00,rush_long,0,,,,,
player,201911210htx,htx,AkinJo00,targets,4,,,,,
player,201911210htx,htx,AkinJo00,rec,3,,,,,
player,201911210htx,htx,AkinJo00,rec_yds,26,,,,,
player,201911210htx,htx,AkinJo00,rec_td,0,,,,,
player,201911210htx,htx,AkinJo00,rec_long,13,,,,,
player,201911210htx,htx,AkinJo00,fumbles,0,,,,,
player,201911210htx,htx,AkinJo00,fumbles_lost,0,,,,,
player,201911210htx,htx,FellDa01,pass_cmp,0,,,,,
player,201911210htx,htx,FellDa01,pass_att,0,,,,,
player,201911210htx,htx,FellDa01,pass_yds,0,,,,,
player,201911210htx,htx,FellDa01,pass_td,0,,,,,
player,201911210htx,htx,FellDa01,pass_int,0,,,,,
player,201911210htx,htx,FellDa01,pass_sacked,0,,,,,
player,201911210htx,htx,FellDa01,pass_sacked_yds,0,,,,,
player,201911210htx,htx,FellDa01,pass_long,0,,,,,
player,201911210htx,htx,FellDa01,pass_rating,,,,,,
player,201911210htx,htx,FellDa01,rush_att,0,,,,,
player,201911210htx,htx,FellDa01,rush_yds,0,,,,,
player,201911210htx,htx,FellDa01,rush_td,0,,,,,
player,201911210htx,htx,FellDa01,rush_long,0,,,,,
player,201911210htx,htx,FellDa01,targets,2,,,,,
player,201911210htx,htx,FellDa01,rec,1,,,,,
player,201911210htx,htx,FellDa01,rec_yds,24,,,,,
player,201911210htx,htx,FellDa01,rec_td,0,,,,,
player,201911210htx,htx,FellDa01,rec_long,24,,,,,
player,201911210htx,htx,FellDa01,fumbles,0,,,,,
player,201911210htx,htx,FellDa01,fumbles_lost,0,,,,,
player,201911210htx,htx,StilKe00,pass_cmp,0,,,,,
player,201911210htx,htx,StilKe00,pass_att,0,,,,,
player,201911210htx,htx,StilKe00,pass_yds,0,,,,,
player,201911210htx,htx,StilKe00,pass_td,0,,,,,
player,201911210htx,htx,StilKe00,pass_int,0,,,,,
player,201911210htx,htx,StilKe00,pass_sacked,0,,,,,
player,201911210htx,htx,StilKe00,pass_sacked_yds,0,,,,,
player,201911210htx,htx,StilKe00,pass_long,0,,,,,
player,201911210htx,htx,StilKe00,pass_rating,,,,,,
player,201911210htx,htx,StilKe00,rush_att,0,,,,,
player,201911210htx,htx,StilKe00,rush_yds,0,,,,,
player,201911210htx,htx,StilKe00,rush_td,0,,,,,
player,201911210htx,htx,StilKe00,rush_long,0,,,,,
player,201911210htx,htx,StilKe00,targets,2,,,,,
player,201911210htx,htx,StilKe00,rec,1,,,,,
player,201911210htx,htx,StilKe00,rec_yds,6,,,,,
player,201911210htx,htx,StilKe00,rec_td,0,,,,,
player,201911210htx,htx,StilKe00,rec_long,6,,,,,
player,201911210htx,htx,StilKe00,fumbles,0,,,,,
player,201911210htx,htx,StilKe00,fumbles_lost,0,,,,,
player,201911210htx,clt,MoorKe03,def_int,1,,,,,
player,201911210htx,clt,MoorKe03,def_int_yds,1,,,,,
player,201911210htx,clt,MoorKe03,def_int_td,0,,,,,
player,201911210htx,clt,MoorKe03,def_int_long,1,,,,,
player,201911210htx,clt,MoorKe03,pass_defended,1,,,,,
player,201911210htx,clt,MoorKe03,sacks,0.0,,,,,
player,201911210htx,clt,MoorKe03,tackles_combined,8,,,,,
player,201911210htx,clt,MoorKe03,tackles_solo,5,,,,,
player,201911210htx,clt,MoorKe03,tackles_assists,3,,,,,
player,201911210htx,clt,MoorKe03,tackles_loss,0,,,,,
player,201911210htx,clt,MoorKe03,qb_hits,1,,,,,
player,201911210htx,clt,MoorKe03,fumbles_rec,0,,,,,
player,201911210htx,clt,MoorKe03,fumbles_rec_yds,0,,,,,
player,201911210htx,clt,MoorKe03,fumbles_rec_td,0,,,,,
player,201911210htx,clt,MoorKe03,fumbles_forced,0,,,,,
player,201911210htx,clt,BanoBe00,def_int,0,,,,,
player,201911210htx,clt,BanoBe00,def_int_yds,0,,,,,
player,201911210htx,clt,BanoBe00,def_int_td,0,,,,,
player,201911210htx,clt,BanoBe00,def_int_long,0,,,,,
player,201911210htx,clt,BanoBe00,pass_defended,0,,,,,
player,201911210htx,clt,BanoBe00,sacks,1.0,,,,,
player,201911210htx,clt,BanoBe00,tackles_combined,1,,,,,
player,201911210htx,clt,BanoBe00,tackles_solo,1,,,,,
player,201911210htx,clt,BanoBe00,tackles_assists,0,,,,,
player,201911210htx,clt,BanoBe00,tackles_loss,1,,,,,
player,201911210htx,clt,BanoBe00,qb_hits,1,,,,,
player,201911210htx,clt,BanoBe00,fumbles_rec,0,,,,,
player,201911210htx,clt,BanoBe00,fumbles_rec_yds,0,,,,,
player,201911210htx,clt,BanoBe00,fumbles_rec_td,0,,,,,
player,201911210htx,clt,BanoBe00,fumbles_forced,0,,,,,
player,201911210htx,clt,WalkAn01,def_int,0,,,,,
player,201911210htx,clt,WalkAn01,def_int_yds,0,,,,,
player,201911210htx,clt,WalkAn01,def_int_td,0,,,,,
player,201911210htx,clt,WalkAn01,def_int_long,0,,,,,
player,201911210htx,clt,WalkAn01,pass_defended,0,,,,,
player,201911210htx,clt,WalkAn01,sacks,0.0,,,,,
player,201911210htx,clt,WalkAn01,tackles_combined,8,,,,,
player,201911210htx,clt,WalkAn01,tackles_solo,5,,,,,
player,201911210htx,clt,WalkAn01,tackles_assists,3,,,,,
player,201911210htx,clt,WalkAn01,tackles_loss,0,,,,,
player,201911210htx,clt,WalkAn01,qb_hits,0,,,,,
player,201911210htx,clt,WalkAn01,fumbles_rec,0,,,,,
player,201911210htx,clt,WalkAn01,fumbles_rec_yds,0,,,,,
player,201911210htx,clt,WalkAn01,fumbles_rec_td,0,,,,,
player,201911210htx,clt,WalkAn01,fumbles_forced,0,,,,,
player,201911210htx,clt,HookMa00,def_int,0,,,,,
player,201911210htx,clt,HookMa00,def_int_yds,0,,,,,
player,201911210htx,clt,HookMa00,def_int_td,0,,,,,
player,201911210htx,clt,HookMa00,def_int_long,0,,,,,
player,201911210htx,clt,HookMa00,pass_defended,0,,,,,
player,201911210htx,clt,HookMa00,sacks,0.0,,,,,
player,201911210htx,clt,HookMa00,tackles_combined,7,,,,,
player,201911210htx,clt,HookMa00,tackles_solo,2,,,,,
player,201911210htx,clt,HookMa00,tackles_assists,5,,,,,
player,201911210htx,clt,HookMa00,tackles_loss,0,,,,,
player,201911210htx,clt,HookMa00,qb_hits,0,,,,,
player,201911210htx,clt,HookMa00,fumbles_rec,0,,,,,
player,201911210htx,clt,HookMa00,fumbles_rec_yds,0,,,,,
player,201911210htx,clt,HookMa00,fumbles_rec_td,0,,,,,
player,201911210htx,clt,HookMa00,fumbles_forced,0,,,,,
player,201911210htx,clt,LeonDa00,def_int,0,,,,,
player,201911210htx,clt,LeonDa00,def_int_yds,0,,,,,
player,201911210htx,clt,LeonDa00,def_int_td,0,,,,,
player,201911210htx,clt,LeonDa00,def_int_long,0,,,,,
player,201911210htx,clt,LeonDa00,pass_defended,0,,,,,
player,201911210htx,clt,LeonDa00,sacks,0.0,,,,,
player,201911210htx,clt,LeonDa00,tackles_combined,6,,,,,
player,201911210htx,clt,LeonDa00,tackles_solo,4,,,,,
player,201911210htx,clt,LeonDa00,tackles_assists,2,,,,,
player,201911210htx,clt,LeonDa00,tackles_loss,0,,,,,
player,201911210htx,clt,LeonDa00,qb_hits,0,,,,,
player,201911210htx,clt,LeonDa00,fumbles_rec,0,,,,,
player,201911210htx,clt,LeonDa00,fumbles_rec_yds,0,,,,,
player,201911210htx,clt,LeonDa00,fumbles_rec_td,0,,,,,
player,201911210htx,clt,LeonDa00,fumbles_forced,1,,,,,
player,201911210htx,clt,HousJu00,def_int,0,,,,,
player,201911210htx,clt,HousJu00,def_int_yds,0,,,,,
player,201911210htx,clt,HousJu00,def_int_td,0,,,,,
player,201911210htx,clt,HousJu00,def_int_long,0,,,,,
player,201911210htx,clt,HousJu00,pass_defended,0,,,,,
player,201911210htx,clt,HousJu00,sacks,0.0,,,,,
player,201911210htx,clt,HousJu00,tackles_combined,5,,,,,
player,201911210htx,clt,HousJu00,tackles_solo,4,,,,,
player,201911210htx,clt,HousJu00,tackles_assists,1,,,,,
player,201911210htx,clt,HousJu00,tackles_loss,1,,,,,
player,201911210htx,clt,HousJu00,qb_hits,0,,,,,
player,201911210htx,clt,HousJu00,fumbles_rec,0,,,,,
player,201911210htx,clt,HousJu00,fumbles_rec_yds,0,,,,,
player,201911210htx,clt,HousJu00,fumbles_rec_td,0,,,,,
player,201911210htx,clt,HousJu00,fumbles_forced,0,,,,,
player,201911210htx,clt,TellMa00,def_int,0,,,,,
