game,2019,4,20190929,201909290crd,sea,"Seattle Seahawks",27,crd,"Arizona Cardinals",10
team,201909290crd,sea,First Downs,21,,,,,,
team,201909290crd,crd,First Downs,20,,,,,,
team,201909290crd,sea,Rush-Yds-TDs,27-115-1,,,,,,
team,201909290crd,crd,Rush-Yds-TDs,23-115-1,,,,,,
team,201909290crd,sea,Cmp-Att-Yd-TD-INT,22-28-240-1-0,,,,,,
team,201909290crd,crd,Cmp-Att-Yd-TD-INT,22-32-241-0-1,,,,,,
team,201909290crd,sea,Sacked-Yards,4-15,,,,,,
team,201909290crd,crd,Sacked-Yards,4-35,,,,,,
team,201909290crd,sea,Net Pass Yards,225,,,,,,
team,201909290crd,crd,Net Pass Yards,206,,,,,,
team,201909290crd,sea,Total Yards,340,,,,,,
team,201909290crd,crd,Total Yards,321,,,,,,
team,201909290crd,sea,Fumbles-Lost,3-0,,,,,,
team,201909290crd,crd,Fumbles-Lost,0-0,,,,,,
team,201909290crd,sea,Turnovers,0,,,,,,
team,201909290crd,crd,Turnovers,1,,,,,,
team,201909290crd,sea,Penalties-Yards,7-65,,,,,,
team,201909290crd,crd,Penalties-Yards,7-44,,,,,,
team,201909290crd,sea,Third Down Conv.,4-10,,,,,,
team,201909290crd,crd,Third Down Conv.,3-9,,,,,,
team,201909290crd,sea,Fourth Down Conv.,0-0,,,,,,
team,201909290crd,crd,Fourth Down Conv.,0-0,,,,,,
team,201909290crd,sea,Time of Possession,33:24,,,,,,
team,201909290crd,crd,Time of Possession,26:36,,,,,,
player,201909290crd,sea,WilsRu00,pass_cmp,22,,,,,
player,201909290crd,sea,WilsRu00,pass_att,28,,,,,
player,201909290crd,sea,WilsRu00,pass_yds,240,,,,,
player,201909290crd,sea,WilsRu00,pass_td,1,,,,,
player,201909290crd,sea,WilsRu00,pass_int,0,,,,,
player,201909290crd,sea,WilsRu00,pass_sacked,4,,,,,
player,201909290crd,sea,WilsRu00,pass_sacked_yds,15,,,,,
player,201909290crd,sea,WilsRu00,pass_long,32,,,,,
player,201909290crd,sea,WilsRu00,pass_rating,114.3,,,,,
player,201909290crd,sea,WilsRu00,rush_att,2,,,,,
player,201909290crd,sea,WilsRu00,rush_yds,7,,,,,
player,201909290crd,sea,WilsRu00,rush_td,0,,,,,
player,201909290crd,sea,WilsRu00,rush_long,5,,,,,
player,201909290crd,sea,WilsRu00,targets,0,,,,,
player,201909290crd,sea,WilsRu00,rec,0,,,,,
player,201909290crd,sea,WilsRu00,rec_yds,0,,,,,
player,201909290crd,sea,WilsRu00,rec_td,0,,,,,
player,201909290crd,sea,WilsRu00,rec_long,0,,,,,
player,201909290crd,sea,WilsRu00,fumbles,2,,,,,
player,201909290crd,sea,WilsRu00,fumbles_lost,0,,,,,
player,201909290crd,sea,CarsCh00,pass_cmp,0,,,,,
player,201909290crd,sea,CarsCh00,pass_att,0,,,,,
player,201909290crd,sea,CarsCh00,pass_yds,0,,,,,
player,201909290crd,sea,CarsCh00,pass_td,0,,,,,
player,201909290crd,sea,CarsCh00,pass_int,0,,,,,
player,201909290crd,sea,CarsCh00,pass_sacked,0,,,,,
player,201909290crd,sea,CarsCh00,pass_sacked_yds,0,,,,,
player,201909290crd,sea,CarsCh00,pass_long,0,,,,,
player,201909290crd,sea,CarsCh00,pass_rating,,,,,,
player,201909290crd,sea,CarsCh00,rush_att,22,,,,,
player,201909290crd,sea,CarsCh00,rush_yds,104,,,,,
player,201909290crd,sea,CarsCh00,rush_td,0,,,,,
player,201909290crd,sea,CarsCh00,rush_long,12,,,,,
player,201909290crd,sea,CarsCh00,targets,4,,,,,
player,201909290crd,sea,CarsCh00,rec,4,,,,,
player,201909290crd,sea,CarsCh00,rec_yds,41,,,,,
player,201909290crd,sea,CarsCh00,rec_td,0,,,,,
player,201909290crd,sea,CarsCh00,rec_long,17,,,,,
player,201909290crd,sea,CarsCh00,fumbles,0,,,,,
player,201909290crd,sea,CarsCh00,fumbles_lost,0,,,,,
player,201909290crd,sea,ProsC.00,pass_cmp,0,,,,,
player,201909290crd,sea,ProsC.00,pass_att,0,,,,,
player,201909290crd,sea,ProsC.00,pass_yds,0,,,,,
player,201909290crd,sea,ProsC.00,pass_td,0,,,,,
player,201909290crd,sea,ProsC.00,pass_int,0,,,,,
player,201909290crd,sea,ProsC.00,pass_sacked,0,,,,,
player,201909290crd,sea,ProsC.00,pass_sacked_yds,0,,,,,
player,201909290crd,sea,ProsC.00,pass_long,0,,,,,
player,201909290crd,sea,ProsC.00,pass_rating,,,,,,
player,201909290crd,sea,ProsC.00,rush_att,3,,,,,
player,201909290crd,sea,ProsC.00,rush_yds,4,,,,,
player,201909290crd,sea,ProsC.00,rush_td,1,,,,,
player,201909290crd,sea,ProsC.00,rush_long,9,,,,,
player,201909290crd,sea,ProsC.00,targets,0,,,,,
player,201909290crd,sea,ProsC.00,rec,0,,,,,
player,201909290crd,sea,ProsC.00,rec_yds,0,,,,,
player,201909290crd,sea,ProsC.00,rec_td,0,,,,,
player,201909290crd,sea,ProsC.00,rec_long,0,,,,,
player,201909290crd,sea,ProsC.00,fumbles,0,,,,,
player,201909290crd,sea,ProsC.00,fumbles_lost,0,,,,,
player,201909290crd,sea,DissWi00,pass_cmp,0,,,,,
player,201909290crd,sea,DissWi00,pass_att,0,,,,,
player,201909290crd,sea,DissWi00,pass_yds,0,,,,,
player,201909290crd,sea,DissWi00,pass_td,0,,,,,
player,201909290crd,sea,DissWi00,pass_int,0,,,,,
player,201909290crd,sea,DissWi00,pass_sacked,0,,,,,
player,201909290crd,sea,DissWi00,pass_sacked_yds,0,,,,,
player,201909290crd,sea,DissWi00,pass_long,0,,,,,
player,201909290crd,sea,DissWi00,pass_rating,,,,,,
player,201909290crd,sea,DissWi00,rush_att,0,,,,,
player,201909290crd,sea,DissWi00,rush_yds,0,,,,,
player,201909290crd,sea,DissWi00,rush_td,0,,,,,
player,201909290crd,sea,DissWi00,rush_long,0,,,,,
player,201909290crd,sea,DissWi00,targets,8,,,,,
player,201909290crd,sea,DissWi00,rec,7,,,,,
player,201909290crd,sea,DissWi00,rec_yds,57,,,,,
player,201909290crd,sea,DissWi00,rec_td,1,,,,,
player,201909290crd,sea,DissWi00,rec_long,17,,,,,
player,201909290crd,sea,DissWi00,fumbles,1,,,,,
player,201909290crd,sea,DissWi00,fumbles_lost,0,,,,,
player,201909290crd,sea,LockTy00,pass_cmp,0,,,,,
player,201909290crd,sea,LockTy00,pass_att,0,,,,,
player,201909290crd,sea,LockTy00,pass_yds,0,,,,,
player,201909290crd,sea,LockTy00,pass_td,0,,,,,
player,201909290crd,sea,LockTy00,pass_int,0,,,,,
player,201909290crd,sea,LockTy00,pass_sacked,0,,,,,
player,201909290crd,sea,LockTy00,pass_sacked_yds,0,,,,,
player,201909290crd,sea,LockTy00,pass_long,0,,,,,
player,201909290crd,sea,LockTy00,pass_rating,,,,,,
player,201909290crd,sea,LockTy00,rush_att,0,,,,,
player,201909290crd,sea,LockTy00,rush_yds,0,,,,,
player,201909290crd,sea,LockTy00,rush_td,0,,,,,
player,201909290crd,sea,LockTy00,rush_long,0,,,,,
player,201909290crd,sea,LockTy00,targets,4,,,,,
player,201909290crd,sea,LockTy00,rec,4,,,,,
player,201909290crd,sea,LockTy00,rec_yds,51,,,,,
player,201909290crd,sea,LockTy00,rec_td,0,,,,,
player,201909290crd,sea,LockTy00,rec_long,28,,,,,
player,201909290crd,sea,LockTy00,fumbles,0,,,,,
player,201909290crd,sea,LockTy00,fumbles_lost,0,,,,,
player,201909290crd,sea,BrowJa03,pass_cmp,0,,,,,
player,201909290crd,sea,BrowJa03,pass_att,0,,,,,
player,201909290crd,sea,BrowJa03,pass_yds,0,,,,,
player,201909290crd,sea,BrowJa03,pass_td,0,,,,,
player,201909290crd,sea,BrowJa03,pass_int,0,,,,,
player,201909290crd,sea,BrowJa03,pass_sacked,0,,,,,
player,201909290crd,sea,BrowJa03,pass_sacked_yds,0,,,,,
player,201909290crd,sea,BrowJa03,pass_long,0,,,,,
player,201909290crd,sea,BrowJa03,pass_rating,,,,,,
player,201909290crd,sea,BrowJa03,rush_att,0,,,,,
player,201909290crd,sea,BrowJa03,rush_yds,0,,,,,
player,201909290crd,sea,BrowJa03,rush_td,0,,,,,
player,201909290crd,sea,BrowJa03,rush_long,0,,,,,
player,201909290crd,sea,BrowJa03,targets,3,,,,,
player,201909290crd,sea,BrowJa03,rec,3,,,,,
player,201909290crd,sea,BrowJa03,rec_yds,50,,,,,
player,201909290crd,sea,BrowJa03,rec_td,0,,,,,
player,201909290crd,sea,BrowJa03,rec_long,32,,,,,
player,201909290crd,sea,BrowJa03,fumbles,0,,,,,
player,201909290crd,sea,BrowJa03,fumbles_lost,0,,,,,
player,201909290crd,sea,WillLu00,pass_cmp,0,,,,,
player,201909290crd,sea,WillLu00,pass_att,0,,,,,
player,201909290crd,sea,WillLu00,pass_yds,0,,,,,
player,201909290crd,sea,WillLu00,pass_td,0,,,,,
player,201909290crd,sea,WillLu00,pass_int,0,,,,,
player,201909290crd,sea,WillLu00,pass_sacked,0,,,,,
player,201909290crd,sea,WillLu00,pass_sacked_yds,0,,,,,
player,201909290crd,sea,WillLu00,pass_long,0,,,,,
player,201909290crd,sea,WillLu00,pass_rating,,,,,,
player,201909290crd,sea,WillLu00,rush_att,0,,,,,
player,201909290crd,sea,WillLu00,rush_yds,0,,,,,
player,201909290crd,sea,WillLu00,rush_td,0,,,,,
player,201909290crd,sea,WillLu00,rush_long,0,,,,,
player,201909290crd,sea,WillLu00,targets,2,,,,,
player,201909290crd,sea,WillLu00,rec,2,,,,,
player,201909290crd,sea,WillLu00,rec_yds,26,,,,,
player,201909290crd,sea,WillLu00,rec_td,0,,,,,
