game,2019,5,20191007,201910070sfo,cle,"Cleveland Browns",3,sfo,"San Francisco 49ers",31
player,201910070sfo,cle,BeckOd00,rush_td,0,,,,,
player,201910070sfo,cle,BeckOd00,rush_long,11,,,,,
player,201910070sfo,cle,BeckOd00,targets,6,,,,,
player,201910070sfo,cle,BeckOd00,rec,2,,,,,
player,201910070sfo,cle,BeckOd00,rec_yds,27,,,,,
player,201910070sfo,cle,BeckOd00,rec_td,0,,,,,
player,201910070sfo,cle,BeckOd00,rec_long,20,,,,,
player,201910070sfo,cle,BeckOd00,fumbles,1,,,,,
player,201910070sfo,cle,BeckOd00,fumbles_lost,1,,,,,
player,201910070sfo,cle,GilbGa01,pass_cmp,0,,,,,
player,201910070sfo,cle,GilbGa01,pass_att,1,,,,,
player,201910070sfo,cle,GilbGa01,pass_yds,0,,,,,
player,201910070sfo,cle,GilbGa01,pass_td,0,,,,,
player,201910070sfo,cle,GilbGa01,pass_int,0,,,,,
player,201910070sfo,cle,GilbGa01,pass_sacked,0,,,,,
player,201910070sfo,cle,GilbGa01,pass_sacked_yds,0,,,,,
player,201910070sfo,cle,GilbGa01,pass_long,0,,,,,
player,201910070sfo,cle,GilbGa01,pass_rating,39.6,,,,,
player,201910070sfo,cle,GilbGa01,rush_att,0,,,,,
player,201910070sfo,cle,GilbGa01,rush_yds,0,,,,,
player,201910070sfo,cle,GilbGa01,rush_td,0,,,,,
player,201910070sfo,cle,GilbGa01,rush_long,0,,,,,
player,201910070sfo,cle,GilbGa01,targets,0,,,,,
player,201910070sfo,cle,GilbGa01,rec,0,,,,,
player,201910070sfo,cle,GilbGa01,rec_yds,0,,,,,
player,201910070sfo,cle,GilbGa01,rec_td,0,,,,,
player,201910070sfo,cle,GilbGa01,rec_long,0,,,,,
player,201910070sfo,cle,GilbGa01,fumbles,0,,,,,
player,201910070sfo,cle,GilbGa01,fumbles_lost,0,,,,,
player,201910070sfo,cle,ChubNi00,pass_cmp,0,,,,,
player,201910070sfo,cle,ChubNi00,pass_att,0,,,,,
player,201910070sfo,cle,ChubNi00,pass_yds,0,,,,,
player,201910070sfo,cle,ChubNi00,pass_td,0,,,,,
player,201910070sfo,cle,ChubNi00,pass_int,0,,,,,
player,201910070sfo,cle,ChubNi00,pass_sacked,0,,,,,
player,201910070sfo,cle,ChubNi00,pass_sacked_yds,0,,,,,
player,201910070sfo,cle,ChubNi00,pass_long,0,,,,,
player,201910070sfo,cle,ChubNi00,pass_rating,,,,,,
player,201910070sfo,cle,ChubNi00,rush_att,16,,,,,
player,201910070sfo,cle,ChubNi00,rush_yds,87,,,,,
player,201910070sfo,cle,ChubNi00,rush_td,0,,,,,
player,201910070sfo,cle,ChubNi00,rush_long,37,,,,,
player,201910070sfo,cle,ChubNi00,targets,1,,,,,
player,201910070sfo,cle,ChubNi00,rec,1,,,,,
player,201910070sfo,cle,ChubNi00,rec_yds,12,,,,,
player,201910070sfo,cle,ChubNi00,rec_td,0,,,,,
player,201910070sfo,cle,ChubNi00,rec_long,12,,,,,
player,201910070sfo,cle,ChubNi00,fumbles,0,,,,,
player,201910070sfo,cle,ChubNi00,fumbles_lost,0,,,,,
player,201910070sfo,cle,LandJa00,pass_cmp,0,,,,,
player,201910070sfo,cle,LandJa00,pass_att,0,,,,,
player,201910070sfo,cle,LandJa00,pass_yds,0,,,,,
player,201910070sfo,cle,LandJa00,pass_td,0,,,,,
player,201910070sfo,cle,LandJa00,pass_int,0,,,,,
player,201910070sfo,cle,LandJa00,pass_sacked,0,,,,,
player,201910070sfo,cle,LandJa00,pass_sacked_yds,0,,,,,
player,201910070sfo,cle,LandJa00,pass_long,0,,,,,
player,201910070sfo,cle,LandJa00,pass_rating,,,,,,
player,201910070sfo,cle,LandJa00,rush_att,0,,,,,
player,201910070sfo,cle,LandJa00,rush_yds,0,,,,,
player,201910070sfo,cle,LandJa00,rush_td,0,,,,,
player,201910070sfo,cle,LandJa00,rush_long,0,,,,,
player,201910070sfo,cle,LandJa00,targets,6,,,,,
player,201910070sfo,cle,LandJa00,rec,4,,,,,
player,201910070sfo,cle,LandJa00,rec_yds,75,,,,,
player,201910070sfo,cle,LandJa00,rec_td,0,,,,,
player,201910070sfo,cle,LandJa00,rec_long,25,,,,,
player,201910070sfo,cle,LandJa00,fumbles,0,,,,,
player,201910070sfo,cle,LandJa00,fumbles_lost,0,,,,,
player,201910070sfo,cle,JohnDE04,pass_cmp,0,,,,,
player,201910070sfo,cle,JohnDE04,pass_att,0,,,,,
player,201910070sfo,cle,JohnDE04,pass_yds,0,,,,,
player,201910070sfo,cle,JohnDE04,pass_td,0,,,,,
player,201910070sfo,cle,JohnDE04,pass_int,0,,,,,
player,201910070sfo,cle,JohnDE04,pass_sacked,0,,,,,
player,201910070sfo,cle,JohnDE04,pass_sacked_yds,0,,,,,
player,201910070sfo,cle,JohnDE04,pass_long,0,,,,,
player,201910070sfo,cle,JohnDE04,pass_rating,,,,,,
player,201910070sfo,cle,JohnDE04,rush_att,0,,,,,
player,201910070sfo,cle,JohnDE04,rush_yds,0,,,,,
player,201910070sfo,cle,JohnDE04,rush_td,0,,,,,
player,201910070sfo,cle,JohnDE04,rush_long,0,,,,,
player,201910070sfo,cle,JohnDE04,targets,1,,,,,
player,201910070sfo,cle,JohnDE04,rec,1,,,,,
player,201910070sfo,cle,JohnDE04,rec_yds,6,,,,,
player,201910070sfo,cle,JohnDE04,rec_td,0,,,,,
player,201910070sfo,cle,JohnDE04,rec_long,6,,,,,
player,201910070sfo,cle,JohnDE04,fumbles,0,,,,,
player,201910070sfo,cle,JohnDE04,fumbles_lost,0,,,,,
player,201910070sfo,cle,RatlDa00,pass_cmp,0,,,,,
player,201910070sfo,cle,RatlDa00,pass_att,0,,,,,
player,201910070sfo,cle,RatlDa00,pass_yds,0,,,,,
player,201910070sfo,cle,RatlDa00,pass_td,0,,,,,
player,201910070sfo,cle,RatlDa00,pass_int,0,,,,,
player,201910070sfo,cle,RatlDa00,pass_sacked,0,,,,,
player,201910070sfo,cle,RatlDa00,pass_sacked_yds,0,,,,,
player,201910070sfo,cle,RatlDa00,pass_long,0,,,,,
player,201910070sfo,cle,RatlDa00,pass_rating,,,,,,
player,201910070sfo,cle,RatlDa00,rush_att,0,,,,,
player,201910070sfo,cle,RatlDa00,rush_yds,0,,,,,
player,201910070sfo,cle,RatlDa00,rush_td,0,,,,,
player,201910070sfo,cle,RatlDa00,rush_long,0,,,,,
player,201910070sfo,cle,RatlDa00,targets,2,,,,,
player,201910070sfo,cle,RatlDa00,rec,0,,,,,
player,201910070sfo,cle,RatlDa00,rec_yds,0,,,,,
player,201910070sfo,cle,RatlDa00,rec_td,0,,,,,
player,201910070sfo,cle,RatlDa00,rec_long,0,,,,,
player,201910070sfo,cle,RatlDa00,fumbles,0,,,,,
player,201910070sfo,cle,RatlDa00,fumbles_lost,0,,,,,
player,201910070sfo,cle,HarrDe03,pass_cmp,0,,,,,
player,201910070sfo,cle,HarrDe03,pass_att,0,,,,,
player,201910070sfo,cle,HarrDe03,pass_yds,0,,,,,
player,201910070sfo,cle,HarrDe03,pass_td,0,,,,,
player,201910070sfo,cle,HarrDe03,pass_int,0,,,,,
player,201910070sfo,cle,HarrDe03,pass_sacked,0,,,,,
player,201910070sfo,cle,HarrDe03,pass_sacked_yds,0,,,,,
player,201910070sfo,cle,HarrDe03,pass_long,0,,,,,
player,201910070sfo,cle,HarrDe03,pass_rating,,,,,,
player,201910070sfo,cle,HarrDe03,rush_att,0,,,,,
player,201910070sfo,cle,HarrDe03,rush_yds,0,,,,,
player,201910070sfo,cle,HarrDe03,rush_td,0,,,,,
player,201910070sfo,cle,HarrDe03,rush_long,0,,,,,
player,201910070sfo,cle,HarrDe03,targets,2,,,,,
player,201910070sfo,cle,HarrDe03,rec,1,,,,,
player,201910070sfo,cle,HarrDe03,rec_yds,0,,,,,
player,201910070sfo,cle,HarrDe03,rec_td,0,,,,,
player,201910070sfo,cle,HarrDe03,rec_long,0,,,,,
player,201910070sfo,cle,HarrDe03,fumbles,0,,,,,
player,201910070sfo,cle,HarrDe03,fumbles_lost,0,,,,,
player,201910070sfo,cle,SealRi00,pass_cmp,0,,,,,
player,201910070sfo,cle,SealRi00,pass_att,0,,,,,
player,201910070sfo,cle,SealRi00,pass_yds,0,,,,,
player,201910070sfo,cle,SealRi00,pass_td,0,,,,,
player,201910070sfo,cle,SealRi00,pass_int,0,,,,,
player,201910070sfo,cle,SealRi00,pass_sacked,0,,,,,
player,201910070sfo,cle,SealRi00,pass_sacked_yds,0,,,,,
player,201910070sfo,cle,SealRi00,pass_long,0,,,,,
player,201910070sfo,cle,SealRi00,pass_rating,,,,,,
player,201910070sfo,cle,SealRi00,rush_att,0,,,,,
player,201910070sfo,cle,SealRi00,rush_yds,0,,,,,
player,201910070sfo,cle,SealRi00,rush_td,0,,,,,
player,201910070sfo,cle,SealRi00,rush_long,0,,,,,
player,201910070sfo,cle,SealRi00,targets,1,,,,,
player,201910070sfo,cle,SealRi00,rec,0,,,,,
player,201910070sfo,cle,SealRi00,rec_yds,0,,,,,
player,201910070sfo,cle,SealRi00,rec_td,0,,,,,
player,201910070sfo,cle,SealRi00,rec_long,0,,,,,
player,201910070sfo,cle,SealRi00,fumbles,0,,,,,
player,201910070sfo,cle,SealRi00,fumbles_lost,0,,,,,
player,201910070sfo,cle,CallAn00,pass_cmp,0,,,,,
player,201910070sfo,cle,CallAn00,pass_att,0,,,,,
player,201910070sfo,cle,CallAn00,pass_yds,0,,,,,
player,201910070sfo,cle,CallAn00,pass_td,0,,,,,
player,201910070sfo,cle,CallAn00,pass_int,0,,,,,
player,201910070sfo,cle,CallAn00,pass_sacked,0,,,,,
player,201910070sfo,cle,CallAn00,pass_sacked_yds,0,,,,,
player,201910070sfo,cle,CallAn00,pass_long,0,,,,,
player,201910070sfo,cle,CallAn00,pass_rating,,,,,,
player,201910070sfo,cle,CallAn00,rush_att,0,,,,,
player,201910070sfo,cle,CallAn00,rush_yds,0,,,,,
player,201910070sfo,cle,CallAn00,rush_td,0,,,,,
player,201910070sfo,cle,CallAn00,rush_long,0,,,,,
player,201910070sfo,cle,CallAn00,targets,3,,,,,
player,201910070sfo,cle,CallAn00,rec,0,,,,,
player,201910070sfo,cle,CallAn00,rec_yds,0,,,,,
player,201910070sfo,cle,CallAn00,rec_td,0,,,,,
player,201910070sfo,cle,CallAn00,rec_long,0,,,,,
player,201910070sfo,cle,CallAn00,fumbles,0,,,,,
player,201910070sfo,cle,CallAn00,fumbles_lost,0,,,,,
player,201910070sfo,sfo,GaroJi00,pass_cmp,20,,,,,
player,201910070sfo,sfo,GaroJi00,pass_att,29,,,,,
player,201910070sfo,sfo,GaroJi00,pass_yds,181,,,,,
player,201910070sfo,sfo,GaroJi00,pass_td,2,,,,,
player,201910070sfo,sfo,GaroJi00,pass_int,0,,,,,
player,201910070sfo,sfo,GaroJi00,pass_sacked,2,,,,,
player,201910070sfo,sfo,GaroJi00,pass_sacked_yds,10,,,,,
player,201910070sfo,sfo,GaroJi00,pass_long,22,,,,,
player,201910070sfo,sfo,GaroJi00,pass_rating,108.5,,,,,
player,201910070sfo,sfo,GaroJi00,rush_att,4,,,,,
player,201910070sfo,sfo,GaroJi00,rush_yds,-3,,,,,
player,201910070sfo,sfo,GaroJi00,rush_td,0,,,,,
player,201910070sfo,sfo,GaroJi00,rush_long,0,,,,,
player,201910070sfo,sfo,GaroJi00,targets,0,,,,,
player,201910070sfo,sfo,GaroJi00,rec,0,,,,,
player,201910070sfo,sfo,GaroJi00,rec_yds,0,,,,,
player,201910070sfo,sfo,GaroJi00,rec_td,0,,,,,
player,201910070sfo,sfo,GaroJi00,rec_long,0,,,,,
player,201910070sfo,sfo,GaroJi00,fumbles,1,,,,,
player,201910070sfo,sfo,GaroJi00,fumbles_lost,0,,,,,
player,201910070sfo,sfo,BreiMa00,pass_cmp,0,,,,,
player,201910070sfo,sfo,BreiMa00,pass_att,0,,,,,
player,201910070sfo,sfo,BreiMa00,pass_yds,0,,,,,
player,201910070sfo,sfo,BreiMa00,pass_td,0,,,,,
player,201910070sfo,sfo,BreiMa00,pass_int,0,,,,,
player,201910070sfo,sfo,BreiMa00,pass_sacked,0,,,,,
player,201910070sfo,sfo,BreiMa00,pass_sacked_yds,0,,,,,
player,201910070sfo,sfo,BreiMa00,pass_long,0,,,,,
player,201910070sfo,sfo,BreiMa00,pass_rating,,,,,,
player,201910070sfo,sfo,BreiMa00,rush_att,11,,,,,
player,201910070sfo,sfo,BreiMa00,rush_yds,114,,,,,
player,201910070sfo,sfo,BreiMa00,rush_td,1,,,,,
player,201910070sfo,sfo,BreiMa00,rush_long,83,,,,,
player,201910070sfo,sfo,BreiMa00,targets,3,,,,,
player,201910070sfo,sfo,BreiMa00,rec,3,,,,,
player,201910070sfo,sfo,BreiMa00,rec_yds,15,,,,,
player,201910070sfo,sfo,BreiMa00,rec_td,1,,,,,
player,201910070sfo,sfo,BreiMa00,rec_long,7,,,,,
player,201910070sfo,sfo,BreiMa00,fumbles,0,,,,,
player,201910070sfo,sfo,BreiMa00,fumbles_lost,0,,,,,
player,201910070sfo,sfo,ColeTe01,pass_cmp,0,,,,,
player,201910070sfo,sfo,ColeTe01,pass_att,0,,,,,
player,201910070sfo,sfo,ColeTe01,pass_yds,0,,,,,
player,201910070sfo,sfo,ColeTe01,pass_td,0,,,,,
player,201910070sfo,sfo,ColeTe01,pass_int,0,,,,,
player,201910070sfo,sfo,ColeTe01,pass_sacked,0,,,,,
player,201910070sfo,sfo,ColeTe01,pass_sacked_yds,0,,,,,
player,201910070sfo,sfo,ColeTe01,pass_long,0,,,,,
player,201910070sfo,sfo,ColeTe01,pass_rating,,,,,,
player,201910070sfo,sfo,ColeTe01,rush_att,16,,,,,
player,201910070sfo,sfo,ColeTe01,rush_yds,97,,,,,
player,201910070sfo,sfo,ColeTe01,rush_td,1,,,,,
player,201910070sfo,sfo,ColeTe01,rush_long,19,,,,,
player,201910070sfo,sfo,ColeTe01,targets,0,,,,,
player,201910070sfo,sfo,ColeTe01,rec,0,,,,,
player,201910070sfo,sfo,ColeTe01,rec_yds,0,,,,,
player,201910070sfo,sfo,ColeTe01,rec_td,0,,,,,
player,201910070sfo,sfo,ColeTe01,rec_long,0,,,,,
player,201910070sfo,sfo,ColeTe01,fumbles,0,,,,,
player,201910070sfo,sfo,ColeTe01,fumbles_lost,0,,,,,
player,201910070sfo,sfo,MostRa00,pass_cmp,0,,,,,
player,201910070sfo,sfo,MostRa00,pass_att,0,,,,,
player,201910070sfo,sfo,MostRa00,pass_yds,0,,,,,
player,201910070sfo,sfo,MostRa00,pass_td,0,,,,,
player,201910070sfo,sfo,MostRa00,pass_int,0,,,,,
player,201910070sfo,sfo,MostRa00,pass_sacked,0,,,,,
player,201910070sfo,sfo,MostRa00,pass_sacked_yds,0,,,,,
player,201910070sfo,sfo,MostRa00,pass_long,0,,,,,
player,201910070sfo,sfo,MostRa00,pass_rating,,,,,,
player,201910070sfo,sfo,MostRa00,rush_att,7,,,,,
player,201910070sfo,sfo,MostRa00,rush_yds,34,,,,,
player,201910070sfo,sfo,MostRa00,rush_td,0,,,,,
player,201910070sfo,sfo,MostRa00,rush_long,8,,,,,
player,201910070sfo,sfo,MostRa00,targets,0,,,,,
player,201910070sfo,sfo,MostRa00,rec,0,,,,,
player,201910070sfo,sfo,MostRa00,rec_yds,0,,,,,
player,201910070sfo,sfo,MostRa00,rec_td,0,,,,,
player,201910070sfo,sfo,MostRa00,rec_long,0,,,,,
player,201910070sfo,sfo,MostRa00,fumbles,0,,,,,
player,201910070sfo,sfo,MostRa00,fumbles_lost,0,,,,,
player,201910070sfo,sfo,KittGe00,pass_cmp,0,,,,,
player,201910070sfo,sfo,KittGe00,pass_att,0,,,,,
player,201910070sfo,sfo,KittGe00,pass_yds,0,,,,,
player,201910070sfo,sfo,KittGe00,pass_td,0,,,,,
player,201910070sfo,sfo,KittGe00,pass_int,0,,,,,
player,201910070sfo,sfo,KittGe00,pass_sacked,0,,,,,
player,201910070sfo,sfo,KittGe00,pass_sacked_yds,0,,,,,
player,201910070sfo,sfo,KittGe00,pass_long,0,,,,,
player,201910070sfo,sfo,KittGe00,pass_rating,,,,,,
player,201910070sfo,sfo,KittGe00,rush_att,1,,,,,
player,201910070sfo,sfo,KittGe00,rush_yds,18,,,,,
player,201910070sfo,sfo,KittGe00,rush_td,0,,,,,
player,201910070sfo,sfo,KittGe00,rush_long,18,,,,,
player,201910070sfo,sfo,KittGe00,targets,8,,,,,
player,201910070sfo,sfo,KittGe00,rec,6,,,,,
player,201910070sfo,sfo,KittGe00,rec_yds,70,,,,,
player,201910070sfo,sfo,KittGe00,rec_td,1,,,,,
player,201910070sfo,sfo,KittGe00,rec_long,22,,,,,
player,201910070sfo,sfo,KittGe00,fumbles,0,,,,,
player,201910070sfo,sfo,KittGe00,fumbles_lost,0,,,,,
player,201910070sfo,sfo,GoodMa00,pass_cmp,0,,,,,
player,201910070sfo,sfo,GoodMa00,pass_att,0,,,,,
player,201910070sfo,sfo,GoodMa00,pass_yds,0,,,,,
player,201910070sfo,sfo,GoodMa00,pass_td,0,,,,,
player,201910070sfo,sfo,GoodMa00,pass_int,0,,,,,
player,201910070sfo,sfo,GoodMa00,pass_sacked,0,,,,,
player,201910070sfo,sfo,GoodMa00,pass_sacked_yds,0,,,,,
player,201910070sfo,sfo,GoodMa00,pass_long,0,,,,,
player,201910070sfo,sfo,GoodMa00,pass_rating,,,,,,
player,201910070sfo,sfo,GoodMa00,rush_att,1,,,,,
player,201910070sfo,sfo,GoodMa00,rush_yds,15,,,,,
player,201910070sfo,sfo,GoodMa00,rush_td,0,,,,,
player,201910070sfo,sfo,GoodMa00,rush_long,15,,,,,
player,201910070sfo,sfo,GoodMa00,targets,4,,,,,
player,201910070sfo,sfo,GoodMa00,rec,3,,,,,
player,201910070sfo,sfo,GoodMa00,rec_yds,41,,,,,
player,201910070sfo,sfo,GoodMa00,rec_td,0,,,,,
player,201910070sfo,sfo,GoodMa00,rec_long,17,,,,,
player,201910070sfo,sfo,GoodMa00,fumbles,0,,,,,
player,201910070sfo,sfo,GoodMa00,fumbles_lost,0,,,,,
player,201910070sfo,sfo,BourKe00,pass_cmp,0,,,,,
player,201910070sfo,sfo,BourKe00,pass_att,0,,,,,
player,201910070sfo,sfo,BourKe00,pass_yds,0,,,,,
player,201910070sfo,sfo,BourKe00,pass_td,0,,,,,
player,201910070sfo,sfo,BourKe00,pass_int,0,,,,,
player,201910070sfo,sfo,BourKe00,pass_sacked,0,,,,,
player,201910070sfo,sfo,BourKe00,pass_sacked_yds,0,,,,,
player,201910070sfo,sfo,BourKe00,pass_long,0,,,,,
player,201910070sfo,sfo,BourKe00,pass_rating,,,,,,
player,201910070sfo,sfo,BourKe00,rush_att,0,,,,,
player,201910070sfo,sfo,BourKe00,rush_yds,0,,,,,
player,201910070sfo,sfo,BourKe00,rush_td,0,,,,,
player,201910070sfo,sfo,BourKe00,rush_long,0,,,,,
player,201910070sfo,sfo,BourKe00,targets,2,,,,,
player,201910070sfo,sfo,BourKe00,rec,2,,,,,
player,201910070sfo,sfo,BourKe00,rec_yds,24,,,,,
player,201910070sfo,sfo,BourKe00,rec_td,0,,,,,
player,201910070sfo,sfo,BourKe00,rec_long,14,,,,,
player,201910070sfo,sfo,BourKe00,fumbles,0,,,,,
player,201910070sfo,sfo,BourKe00,fumbles_lost,0,,,,,
player,201910070sfo,sfo,JuszKy00,pass_cmp,0,,,,,
player,201910070sfo,sfo,JuszKy00,pass_att,0,,,,,
player,201910070sfo,sfo,JuszKy00,pass_yds,0,,,,,
player,201910070sfo,sfo,JuszKy00,pass_td,0,,,,,
player,201910070sfo,sfo,JuszKy00,pass_int,0,,,,,
player,201910070sfo,sfo,JuszKy00,pass_sacked,0,,,,,
player,201910070sfo,sfo,JuszKy00,pass_sacked_yds,0,,,,,
player,201910070sfo,sfo,JuszKy00,pass_long,0,,,,,
player,201910070sfo,sfo,JuszKy00,pass_rating,,,,,,
player,201910070sfo,sfo,JuszKy00,rush_att,0,,,,,
player,201910070sfo,sfo,JuszKy00,rush_yds,0,,,,,
player,201910070sfo,sfo,JuszKy00,rush_td,0,,,,,
player,201910070sfo,sfo,JuszKy00,rush_long,0,,,,,
player,201910070sfo,sfo,JuszKy00,targets,3,,,,,
player,201910070sfo,sfo,JuszKy00,rec,2,,,,,
player,201910070sfo,sfo,JuszKy00,rec_yds,20,,,,,
player,201910070sfo,sfo,JuszKy00,rec_td,0,,,,,
player,201910070sfo,sfo,JuszKy00,rec_long,12,,,,,
player,201910070sfo,sfo,JuszKy00,fumbles,0,,,,,
player,201910070sfo,sfo,JuszKy00,fumbles_lost,0,,,,,
player,201910070sfo,sfo,PettDa00,pass_cmp,0,,,,,
player,201910070sfo,sfo,PettDa00,pass_att,0,,,,,
player,201910070sfo,sfo,PettDa00,pass_yds,0,,,,,
player,201910070sfo,sfo,PettDa00,pass_td,0,,,,,
player,201910070sfo,sfo,PettDa00,pass_int,0,,,,,
player,201910070sfo,sfo,PettDa00,pass_sacked,0,,,,,
player,201910070sfo,sfo,PettDa00,pass_sacked_yds,0,,,,,
player,201910070sfo,sfo,PettDa00,pass_long,0,,,,,
player,201910070sfo,sfo,PettDa00,pass_rating,,,,,,
player,201910070sfo,sfo,PettDa00,rush_att,0,,,,,
player,201910070sfo,sfo,PettDa00,rush_yds,0,,,,,
player,201910070sfo,sfo,PettDa00,rush_td,0,,,,,
player,201910070sfo,sfo,PettDa00,rush_long,0,,,,,
player,201910070sfo,sfo,PettDa00,targets,3,,,,,
player,201910070sfo,sfo,PettDa00,rec,1,,,,,
player,201910070sfo,sfo,PettDa00,rec_yds,11,,,,,
player,201910070sfo,sfo,PettDa00,rec_td,0,,,,,
player,201910070sfo,sfo,PettDa00,rec_long,11,,,,,
player,201910070sfo,sfo,PettDa00,fumbles,0,,,,,
player,201910070sfo,sfo,PettDa00,fumbles_lost,0,,,,,
player,201910070sfo,sfo,SamuDe00,pass_cmp,0,,,,,
player,201910070sfo,sfo,SamuDe00,pass_att,0,,,,,
player,201910070sfo,sfo,SamuDe00,pass_yds,0,,,,,
player,201910070sfo,sfo,SamuDe00,pass_td,0,,,,,
player,201910070sfo,sfo,SamuDe00,pass_int,0,,,,,
player,201910070sfo,sfo,SamuDe00,pass_sacked,0,,,,,
player,201910070sfo,sfo,SamuDe00,pass_sacked_yds,0,,,,,
player,201910070sfo,sfo,SamuDe00,pass_long,0,,,,,
player,201910070sfo,sfo,SamuDe00,pass_rating,,,,,,
player,201910070sfo,sfo,SamuDe00,rush_att,0,,,,,
player,201910070sfo,sfo,SamuDe00,rush_yds,0,,,,,
player,201910070sfo,sfo,SamuDe00,rush_td,0,,,,,
player,201910070sfo,sfo,SamuDe00,rush_long,0,,,,,
player,201910070sfo,sfo,SamuDe00,targets,3,,,,,
player,201910070sfo,sfo,SamuDe00,rec,1,,,,,
player,201910070sfo,sfo,SamuDe00,rec_yds,3,,,,,
player,201910070sfo,sfo,SamuDe00,rec_td,0,,,,,
player,201910070sfo,sfo,SamuDe00,rec_long,3,,,,,
player,201910070sfo,sfo,SamuDe00,fumbles,0,,,,,
player,201910070sfo,sfo,SamuDe00,fumbles_lost,0,,,,,
player,201910070sfo,sfo,DwelRo00,pass_cmp,0,,,,,
player,201910070sfo,sfo,DwelRo00,pass_att,0,,,,,
player,201910070sfo,sfo,DwelRo00,pass_yds,0,,,,,
player,201910070sfo,sfo,DwelRo00,pass_td,0,,,,,
player,201910070sfo,sfo,DwelRo00,pass_int,0,,,,,
player,201910070sfo,sfo,DwelRo00,pass_sacked,0,,,,,
player,201910070sfo,sfo,DwelRo00,pass_sacked_yds,0,,,,,
player,201910070sfo,sfo,DwelRo00,pass_long,0,,,,,
player,201910070sfo,sfo,DwelRo00,pass_rating,,,,,,
player,201910070sfo,sfo,DwelRo00,rush_att,0,,,,,
player,201910070sfo,sfo,DwelRo00,rush_yds,0,,,,,
player,201910070sfo,sfo,DwelRo00,rush_td,0,,,,,
player,201910070sfo,sfo,DwelRo00,rush_long,0,,,,,
