game,2019,11,20191117,201911170rav,htx,"Houston Texans",7,rav,"Baltimore Ravens",41
player,201911170rav,htx,AkinJo00,pass_int,0,,,,,
player,201911170rav,htx,AkinJo00,pass_sacked,0,,,,,
player,201911170rav,htx,AkinJo00,pass_sacked_yds,0,,,,,
player,201911170rav,htx,AkinJo00,pass_long,0,,,,,
player,201911170rav,htx,AkinJo00,pass_rating,,,,,,
player,201911170rav,htx,AkinJo00,rush_att,0,,,,,
player,201911170rav,htx,AkinJo00,rush_yds,0,,,,,
player,201911170rav,htx,AkinJo00,rush_td,0,,,,,
player,201911170rav,htx,AkinJo00,rush_long,0,,,,,
player,201911170rav,htx,AkinJo00,targets,2,,,,,
player,201911170rav,htx,AkinJo00,rec,1,,,,,
player,201911170rav,htx,AkinJo00,rec_yds,15,,,,,
player,201911170rav,htx,AkinJo00,rec_td,0,,,,,
player,201911170rav,htx,AkinJo00,rec_long,15,,,,,
player,201911170rav,htx,AkinJo00,fumbles,0,,,,,
player,201911170rav,htx,AkinJo00,fumbles_lost,0,,,,,
player,201911170rav,rav,JackLa00,pass_cmp,17,,,,,
player,201911170rav,rav,JackLa00,pass_att,24,,,,,
player,201911170rav,rav,JackLa00,pass_yds,222,,,,,
player,201911170rav,rav,JackLa00,pass_td,4,,,,,
player,201911170rav,rav,JackLa00,pass_int,0,,,,,
player,201911170rav,rav,JackLa00,pass_sacked,1,,,,,
player,201911170rav,rav,JackLa00,pass_sacked_yds,7,,,,,
player,201911170rav,rav,JackLa00,pass_long,51,,,,,
player,201911170rav,rav,JackLa00,pass_rating,139.2,,,,,
player,201911170rav,rav,JackLa00,rush_att,9,,,,,
player,201911170rav,rav,JackLa00,rush_yds,86,,,,,
player,201911170rav,rav,JackLa00,rush_td,0,,,,,
player,201911170rav,rav,JackLa00,rush_long,39,,,,,
player,201911170rav,rav,JackLa00,targets,0,,,,,
player,201911170rav,rav,JackLa00,rec,0,,,,,
player,201911170rav,rav,JackLa00,rec_yds,0,,,,,
player,201911170rav,rav,JackLa00,rec_td,0,,,,,
player,201911170rav,rav,JackLa00,rec_long,0,,,,,
player,201911170rav,rav,JackLa00,fumbles,0,,,,,
player,201911170rav,rav,JackLa00,fumbles_lost,0,,,,,
player,201911170rav,rav,GrifRo01,pass_cmp,2,,,,,
player,201911170rav,rav,GrifRo01,pass_att,2,,,,,
player,201911170rav,rav,GrifRo01,pass_yds,15,,,,,
player,201911170rav,rav,GrifRo01,pass_td,0,,,,,
player,201911170rav,rav,GrifRo01,pass_int,0,,,,,
player,201911170rav,rav,GrifRo01,pass_sacked,0,,,,,
player,201911170rav,rav,GrifRo01,pass_sacked_yds,0,,,,,
player,201911170rav,rav,GrifRo01,pass_long,8,,,,,
player,201911170rav,rav,GrifRo01,pass_rating,97.9,,,,,
player,201911170rav,rav,GrifRo01,rush_att,1,,,,,
player,201911170rav,rav,GrifRo01,rush_yds,-1,,,,,
player,201911170rav,rav,GrifRo01,rush_td,0,,,,,
player,201911170rav,rav,GrifRo01,rush_long,-1,,,,,
player,201911170rav,rav,GrifRo01,targets,0,,,,,
player,201911170rav,rav,GrifRo01,rec,0,,,,,
player,201911170rav,rav,GrifRo01,rec_yds,0,,,,,
player,201911170rav,rav,GrifRo01,rec_td,0,,,,,
player,201911170rav,rav,GrifRo01,rec_long,0,,,,,
player,201911170rav,rav,GrifRo01,fumbles,0,,,,,
player,201911170rav,rav,GrifRo01,fumbles_lost,0,,,,,
player,201911170rav,rav,KochSa20,pass_cmp,1,,,,,
player,201911170rav,rav,KochSa20,pass_att,1,,,,,
player,201911170rav,rav,KochSa20,pass_yds,-2,,,,,
player,201911170rav,rav,KochSa20,pass_td,0,,,,,
player,201911170rav,rav,KochSa20,pass_int,0,,,,,
player,201911170rav,rav,KochSa20,pass_sacked,0,,,,,
player,201911170rav,rav,KochSa20,pass_sacked_yds,0,,,,,
player,201911170rav,rav,KochSa20,pass_long,-2,,,,,
player,201911170rav,rav,KochSa20,pass_rating,79.2,,,,,
player,201911170rav,rav,KochSa20,rush_att,0,,,,,
player,201911170rav,rav,KochSa20,rush_yds,0,,,,,
player,201911170rav,rav,KochSa20,rush_td,0,,,,,
player,201911170rav,rav,KochSa20,rush_long,0,,,,,
player,201911170rav,rav,KochSa20,targets,0,,,,,
player,201911170rav,rav,KochSa20,rec,0,,,,,
player,201911170rav,rav,KochSa20,rec_yds,0,,,,,
player,201911170rav,rav,KochSa20,rec_td,0,,,,,
player,201911170rav,rav,KochSa20,rec_long,0,,,,,
player,201911170rav,rav,KochSa20,fumbles,0,,,,,
player,201911170rav,rav,KochSa20,fumbles_lost,0,,,,,
player,201911170rav,rav,EdwaGu00,pass_cmp,0,,,,,
player,201911170rav,rav,EdwaGu00,pass_att,0,,,,,
player,201911170rav,rav,EdwaGu00,pass_yds,0,,,,,
player,201911170rav,rav,EdwaGu00,pass_td,0,,,,,
player,201911170rav,rav,EdwaGu00,pass_int,0,,,,,
player,201911170rav,rav,EdwaGu00,pass_sacked,0,,,,,
player,201911170rav,rav,EdwaGu00,pass_sacked_yds,0,,,,,
player,201911170rav,rav,EdwaGu00,pass_long,0,,,,,
player,201911170rav,rav,EdwaGu00,pass_rating,,,,,,
player,201911170rav,rav,EdwaGu00,rush_att,8,,,,,
player,201911170rav,rav,EdwaGu00,rush_yds,112,,,,,
player,201911170rav,rav,EdwaGu00,rush_td,1,,,,,
player,201911170rav,rav,EdwaGu00,rush_long,63,,,,,
player,201911170rav,rav,EdwaGu00,targets,0,,,,,
player,201911170rav,rav,EdwaGu00,rec,0,,,,,
player,201911170rav,rav,EdwaGu00,rec_yds,0,,,,,
player,201911170rav,rav,EdwaGu00,rec_td,0,,,,,
player,201911170rav,rav,EdwaGu00,rec_long,0,,,,,
player,201911170rav,rav,EdwaGu00,fumbles,0,,,,,
player,201911170rav,rav,EdwaGu00,fumbles_lost,0,,,,,
player,201911170rav,rav,IngrMa01,pass_cmp,0,,,,,
player,201911170rav,rav,IngrMa01,pass_att,0,,,,,
player,201911170rav,rav,IngrMa01,pass_yds,0,,,,,
player,201911170rav,rav,IngrMa01,pass_td,0,,,,,
player,201911170rav,rav,IngrMa01,pass_int,0,,,,,
player,201911170rav,rav,IngrMa01,pass_sacked,0,,,,,
player,201911170rav,rav,IngrMa01,pass_sacked_yds,0,,,,,
player,201911170rav,rav,IngrMa01,pass_long,0,,,,,
player,201911170rav,rav,IngrMa01,pass_rating,,,,,,
player,201911170rav,rav,IngrMa01,rush_att,13,,,,,
player,201911170rav,rav,IngrMa01,rush_yds,48,,,,,
player,201911170rav,rav,IngrMa01,rush_td,0,,,,,
player,201911170rav,rav,IngrMa01,rush_long,11,,,,,
player,201911170rav,rav,IngrMa01,targets,4,,,,,
player,201911170rav,rav,IngrMa01,rec,3,,,,,
player,201911170rav,rav,IngrMa01,rec_yds,37,,,,,
player,201911170rav,rav,IngrMa01,rec_td,2,,,,,
player,201911170rav,rav,IngrMa01,rec_long,25,,,,,
player,201911170rav,rav,IngrMa01,fumbles,0,,,,,
player,201911170rav,rav,IngrMa01,fumbles_lost,0,,,,,
player,201911170rav,rav,HillJu00,pass_cmp,0,,,,,
player,201911170rav,rav,HillJu00,pass_att,0,,,,,
player,201911170rav,rav,HillJu00,pass_yds,0,,,,,
player,201911170rav,rav,HillJu00,pass_td,0,,,,,
player,201911170rav,rav,HillJu00,pass_int,0,,,,,
player,201911170rav,rav,HillJu00,pass_sacked,0,,,,,
player,201911170rav,rav,HillJu00,pass_sacked_yds,0,,,,,
player,201911170rav,rav,HillJu00,pass_long,0,,,,,
player,201911170rav,rav,HillJu00,pass_rating,,,,,,
player,201911170rav,rav,HillJu00,rush_att,5,,,,,
player,201911170rav,rav,HillJu00,rush_yds,18,,,,,
player,201911170rav,rav,HillJu00,rush_td,0,,,,,
player,201911170rav,rav,HillJu00,rush_long,9,,,,,
player,201911170rav,rav,HillJu00,targets,1,,,,,
player,201911170rav,rav,HillJu00,rec,1,,,,,
player,201911170rav,rav,HillJu00,rec_yds,9,,,,,
player,201911170rav,rav,HillJu00,rec_td,0,,,,,
player,201911170rav,rav,HillJu00,rec_long,9,,,,,
player,201911170rav,rav,HillJu00,fumbles,0,,,,,
player,201911170rav,rav,HillJu00,fumbles_lost,0,,,,,
player,201911170rav,rav,AndrMa00,pass_cmp,0,,,,,
player,201911170rav,rav,AndrMa00,pass_att,0,,,,,
player,201911170rav,rav,AndrMa00,pass_yds,0,,,,,
player,201911170rav,rav,AndrMa00,pass_td,0,,,,,
player,201911170rav,rav,AndrMa00,pass_int,0,,,,,
player,201911170rav,rav,AndrMa00,pass_sacked,0,,,,,
player,201911170rav,rav,AndrMa00,pass_sacked_yds,0,,,,,
player,201911170rav,rav,AndrMa00,pass_long,0,,,,,
player,201911170rav,rav,AndrMa00,pass_rating,,,,,,
player,201911170rav,rav,AndrMa00,rush_att,0,,,,,
player,201911170rav,rav,AndrMa00,rush_yds,0,,,,,
player,201911170rav,rav,AndrMa00,rush_td,0,,,,,
player,201911170rav,rav,AndrMa00,rush_long,0,,,,,
player,201911170rav,rav,AndrMa00,targets,4,,,,,
player,201911170rav,rav,AndrMa00,rec,4,,,,,
player,201911170rav,rav,AndrMa00,rec_yds,75,,,,,
player,201911170rav,rav,AndrMa00,rec_td,1,,,,,
player,201911170rav,rav,AndrMa00,rec_long,51,,,,,
player,201911170rav,rav,AndrMa00,fumbles,0,,,,,
player,201911170rav,rav,AndrMa00,fumbles_lost,0,,,,,
player,201911170rav,rav,RicaPa00,pass_cmp,0,,,,,
player,201911170rav,rav,RicaPa00,pass_att,0,,,,,
player,201911170rav,rav,RicaPa00,pass_yds,0,,,,,
player,201911170rav,rav,RicaPa00,pass_td,0,,,,,
player,201911170rav,rav,RicaPa00,pass_int,0,,,,,
player,201911170rav,rav,RicaPa00,pass_sacked,0,,,,,
player,201911170rav,rav,RicaPa00,pass_sacked_yds,0,,,,,
player,201911170rav,rav,RicaPa00,pass_long,0,,,,,
player,201911170rav,rav,RicaPa00,pass_rating,,,,,,
player,201911170rav,rav,RicaPa00,rush_att,0,,,,,
player,201911170rav,rav,RicaPa00,rush_yds,0,,,,,
player,201911170rav,rav,RicaPa00,rush_td,0,,,,,
player,201911170rav,rav,RicaPa00,rush_long,0,,,,,
player,201911170rav,rav,RicaPa00,targets,3,,,,,
player,201911170rav,rav,RicaPa00,rec,3,,,,,
player,201911170rav,rav,RicaPa00,rec_yds,27,,,,,
player,201911170rav,rav,RicaPa00,rec_td,0,,,,,
player,201911170rav,rav,RicaPa00,rec_long,10,,,,,
player,201911170rav,rav,RicaPa00,fumbles,0,,,,,
player,201911170rav,rav,RicaPa00,fumbles_lost,0,,,,,
player,201911170rav,rav,BrowMa04,pass_cmp,0,,,,,
player,201911170rav,rav,BrowMa04,pass_att,0,,,,,
player,201911170rav,rav,BrowMa04,pass_yds,0,,,,,
player,201911170rav,rav,BrowMa04,pass_td,0,,,,,
player,201911170rav,rav,BrowMa04,pass_int,0,,,,,
player,201911170rav,rav,BrowMa04,pass_sacked,0,,,,,
player,201911170rav,rav,BrowMa04,pass_sacked_yds,0,,,,,
player,201911170rav,rav,BrowMa04,pass_long,0,,,,,
player,201911170rav,rav,BrowMa04,pass_rating,,,,,,
player,201911170rav,rav,BrowMa04,rush_att,0,,,,,
player,201911170rav,rav,BrowMa04,rush_yds,0,,,,,
player,201911170rav,rav,BrowMa04,rush_td,0,,,,,
player,201911170rav,rav,BrowMa04,rush_long,0,,,,,
player,201911170rav,rav,BrowMa04,targets,4,,,,,
player,201911170rav,rav,BrowMa04,rec,2,,,,,
player,201911170rav,rav,BrowMa04,rec_yds,23,,,,,
player,201911170rav,rav,BrowMa04,rec_td,0,,,,,
player,201911170rav,rav,BrowMa04,rec_long,17,,,,,
player,201911170rav,rav,BrowMa04,fumbles,0,,,,,
player,201911170rav,rav,BrowMa04,fumbles_lost,0,,,,,
player,201911170rav,rav,BoylNi00,pass_cmp,0,,,,,
player,201911170rav,rav,BoylNi00,pass_att,0,,,,,
player,201911170rav,rav,BoylNi00,pass_yds,0,,,,,
player,201911170rav,rav,BoylNi00,pass_td,0,,,,,
player,201911170rav,rav,BoylNi00,pass_int,0,,,,,
player,201911170rav,rav,BoylNi00,pass_sacked,0,,,,,
player,201911170rav,rav,BoylNi00,pass_sacked_yds,0,,,,,
player,201911170rav,rav,BoylNi00,pass_long,0,,,,,
player,201911170rav,rav,BoylNi00,pass_rating,,,,,,
player,201911170rav,rav,BoylNi00,rush_att,0,,,,,
player,201911170rav,rav,BoylNi00,rush_yds,0,,,,,
player,201911170rav,rav,BoylNi00,rush_td,0,,,,,
player,201911170rav,rav,BoylNi00,rush_long,0,,,,,
player,201911170rav,rav,BoylNi00,targets,3,,,,,
player,201911170rav,rav,BoylNi00,rec,2,,,,,
player,201911170rav,rav,BoylNi00,rec_yds,20,,,,,
player,201911170rav,rav,BoylNi00,rec_td,0,,,,,
player,201911170rav,rav,BoylNi00,rec_long,13,,,,,
player,201911170rav,rav,BoylNi00,fumbles,0,,,,,
player,201911170rav,rav,BoylNi00,fumbles_lost,0,,,,,
player,201911170rav,rav,HursHa00,pass_cmp,0,,,,,
player,201911170rav,rav,HursHa00,pass_att,0,,,,,
player,201911170rav,rav,HursHa00,pass_yds,0,,,,,
player,201911170rav,rav,HursHa00,pass_td,0,,,,,
player,201911170rav,rav,HursHa00,pass_int,0,,,,,
player,201911170rav,rav,HursHa00,pass_sacked,0,,,,,
player,201911170rav,rav,HursHa00,pass_sacked_yds,0,,,,,
player,201911170rav,rav,HursHa00,pass_long,0,,,,,
player,201911170rav,rav,HursHa00,pass_rating,,,,,,
player,201911170rav,rav,HursHa00,rush_att,0,,,,,
player,201911170rav,rav,HursHa00,rush_yds,0,,,,,
player,201911170rav,rav,HursHa00,rush_td,0,,,,,
player,201911170rav,rav,HursHa00,rush_long,0,,,,,
player,201911170rav,rav,HursHa00,targets,2,,,,,
player,201911170rav,rav,HursHa00,rec,2,,,,,
player,201911170rav,rav,HursHa00,rec_yds,16,,,,,
player,201911170rav,rav,HursHa00,rec_td,0,,,,,
player,201911170rav,rav,HursHa00,rec_long,12,,,,,
player,201911170rav,rav,HursHa00,fumbles,0,,,,,
player,201911170rav,rav,HursHa00,fumbles_lost,0,,,,,
player,201911170rav,rav,RobeSe00,pass_cmp,0,,,,,
player,201911170rav,rav,RobeSe00,pass_att,0,,,,,
player,201911170rav,rav,RobeSe00,pass_yds,0,,,,,
player,201911170rav,rav,RobeSe00,pass_td,0,,,,,
player,201911170rav,rav,RobeSe00,pass_int,0,,,,,
player,201911170rav,rav,RobeSe00,pass_sacked,0,,,,,
player,201911170rav,rav,RobeSe00,pass_sacked_yds,0,,,,,
player,201911170rav,rav,RobeSe00,pass_long,0,,,,,
player,201911170rav,rav,RobeSe00,pass_rating,,,,,,
player,201911170rav,rav,RobeSe00,rush_att,0,,,,,
player,201911170rav,rav,RobeSe00,rush_yds,0,,,,,
player,201911170rav,rav,RobeSe00,rush_td,0,,,,,
player,201911170rav,rav,RobeSe00,rush_long,0,,,,,
player,201911170rav,rav,RobeSe00,targets,1,,,,,
