game,2019,14,20191208,201912080gnb,was,"Washington Redskins",15,gnb,"Green Bay Packers",20
player,201912080gnb,was,PaynDa00,fumbles_rec_td,0,,,,,
player,201912080gnb,was,PaynDa00,fumbles_forced,0,,,,,
player,201912080gnb,was,AndeRy00,def_int,0,,,,,
player,201912080gnb,was,AndeRy00,def_int_yds,0,,,,,
player,201912080gnb,was,AndeRy00,def_int_td,0,,,,,
player,201912080gnb,was,AndeRy00,def_int_long,0,,,,,
player,201912080gnb,was,AndeRy00,pass_defended,0,,,,,
player,201912080gnb,was,AndeRy00,sacks,1.0,,,,,
player,201912080gnb,was,AndeRy00,tackles_combined,2,,,,,
player,201912080gnb,was,AndeRy00,tackles_solo,2,,,,,
player,201912080gnb,was,AndeRy00,tackles_assists,0,,,,,
player,201912080gnb,was,AndeRy00,tackles_loss,0,,,,,
player,201912080gnb,was,AndeRy00,qb_hits,1,,,,,
player,201912080gnb,was,AndeRy00,fumbles_rec,1,,,,,
player,201912080gnb,was,AndeRy00,fumbles_rec_yds,0,,,,,
player,201912080gnb,was,AndeRy00,fumbles_rec_td,0,,,,,
player,201912080gnb,was,AndeRy00,fumbles_forced,1,,,,,
player,201912080gnb,was,KerrRy00,def_int,0,,,,,
player,201912080gnb,was,KerrRy00,def_int_yds,0,,,,,
player,201912080gnb,was,KerrRy00,def_int_td,0,,,,,
player,201912080gnb,was,KerrRy00,def_int_long,0,,,,,
player,201912080gnb,was,KerrRy00,pass_defended,0,,,,,
player,201912080gnb,was,KerrRy00,sacks,1.0,,,,,
player,201912080gnb,was,KerrRy00,tackles_combined,1,,,,,
player,201912080gnb,was,KerrRy00,tackles_solo,1,,,,,
player,201912080gnb,was,KerrRy00,tackles_assists,0,,,,,
player,201912080gnb,was,KerrRy00,tackles_loss,1,,,,,
player,201912080gnb,was,KerrRy00,qb_hits,1,,,,,
player,201912080gnb,was,KerrRy00,fumbles_rec,0,,,,,
player,201912080gnb,was,KerrRy00,fumbles_rec_yds,0,,,,,
player,201912080gnb,was,KerrRy00,fumbles_rec_td,0,,,,,
player,201912080gnb,was,KerrRy00,fumbles_forced,0,,,,,
player,201912080gnb,was,HolcCo00,def_int,0,,,,,
player,201912080gnb,was,HolcCo00,def_int_yds,0,,,,,
player,201912080gnb,was,HolcCo00,def_int_td,0,,,,,
player,201912080gnb,was,HolcCo00,def_int_long,0,,,,,
player,201912080gnb,was,HolcCo00,pass_defended,0,,,,,
player,201912080gnb,was,HolcCo00,sacks,0.0,,,,,
player,201912080gnb,was,HolcCo00,tackles_combined,7,,,,,
player,201912080gnb,was,HolcCo00,tackles_solo,6,,,,,
player,201912080gnb,was,HolcCo00,tackles_assists,1,,,,,
player,201912080gnb,was,HolcCo00,tackles_loss,0,,,,,
player,201912080gnb,was,HolcCo00,qb_hits,0,,,,,
player,201912080gnb,was,HolcCo00,fumbles_rec,0,,,,,
player,201912080gnb,was,HolcCo00,fumbles_rec_yds,0,,,,,
player,201912080gnb,was,HolcCo00,fumbles_rec_td,0,,,,,
player,201912080gnb,was,HolcCo00,fumbles_forced,0,,,,,
player,201912080gnb,was,MoreJi00,def_int,0,,,,,
player,201912080gnb,was,MoreJi00,def_int_yds,0,,,,,
player,201912080gnb,was,MoreJi00,def_int_td,0,,,,,
player,201912080gnb,was,MoreJi00,def_int_long,0,,,,,
player,201912080gnb,was,MoreJi00,pass_defended,0,,,,,
player,201912080gnb,was,MoreJi00,sacks,0.0,,,,,
player,201912080gnb,was,MoreJi00,tackles_combined,7,,,,,
player,201912080gnb,was,MoreJi00,tackles_solo,6,,,,,
player,201912080gnb,was,MoreJi00,tackles_assists,1,,,,,
player,201912080gnb,was,MoreJi00,tackles_loss,1,,,,,
player,201912080gnb,was,MoreJi00,qb_hits,0,,,,,
player,201912080gnb,was,MoreJi00,fumbles_rec,0,,,,,
player,201912080gnb,was,MoreJi00,fumbles_rec_yds,0,,,,,
player,201912080gnb,was,MoreJi00,fumbles_rec_td,0,,,,,
player,201912080gnb,was,MoreJi00,fumbles_forced,0,,,,,
player,201912080gnb,was,AlleJo01,def_int,0,,,,,
player,201912080gnb,was,AlleJo01,def_int_yds,0,,,,,
player,201912080gnb,was,AlleJo01,def_int_td,0,,,,,
player,201912080gnb,was,AlleJo01,def_int_long,0,,,,,
player,201912080gnb,was,AlleJo01,pass_defended,0,,,,,
player,201912080gnb,was,AlleJo01,sacks,0.0,,,,,
player,201912080gnb,was,AlleJo01,tackles_combined,5,,,,,
player,201912080gnb,was,AlleJo01,tackles_solo,5,,,,,
player,201912080gnb,was,AlleJo01,tackles_assists,0,,,,,
player,201912080gnb,was,AlleJo01,tackles_loss,0,,,,,
player,201912080gnb,was,AlleJo01,qb_hits,1,,,,,
player,201912080gnb,was,AlleJo01,fumbles_rec,0,,,,,
player,201912080gnb,was,AlleJo01,fumbles_rec_yds,0,,,,,
player,201912080gnb,was,AlleJo01,fumbles_rec_td,0,,,,,
player,201912080gnb,was,AlleJo01,fumbles_forced,0,,,,,
player,201912080gnb,was,BostJo00,def_int,0,,,,,
player,201912080gnb,was,BostJo00,def_int_yds,0,,,,,
player,201912080gnb,was,BostJo00,def_int_td,0,,,,,
player,201912080gnb,was,BostJo00,def_int_long,0,,,,,
player,201912080gnb,was,BostJo00,pass_defended,0,,,,,
player,201912080gnb,was,BostJo00,sacks,0.0,,,,,
player,201912080gnb,was,BostJo00,tackles_combined,5,,,,,
player,201912080gnb,was,BostJo00,tackles_solo,3,,,,,
player,201912080gnb,was,BostJo00,tackles_assists,2,,,,,
player,201912080gnb,was,BostJo00,tackles_loss,0,,,,,
player,201912080gnb,was,BostJo00,qb_hits,1,,,,,
player,201912080gnb,was,BostJo00,fumbles_rec,0,,,,,
player,201912080gnb,was,BostJo00,fumbles_rec_yds,0,,,,,
player,201912080gnb,was,BostJo00,fumbles_rec_td,0,,,,,
player,201912080gnb,was,BostJo00,fumbles_forced,0,,,,,
player,201912080gnb,was,CollLa00,def_int,0,,,,,
player,201912080gnb,was,CollLa00,def_int_yds,0,,,,,
player,201912080gnb,was,CollLa00,def_int_td,0,,,,,
player,201912080gnb,was,CollLa00,def_int_long,0,,,,,
player,201912080gnb,was,CollLa00,pass_defended,0,,,,,
player,201912080gnb,was,CollLa00,sacks,0.0,,,,,
player,201912080gnb,was,CollLa00,tackles_combined,4,,,,,
player,201912080gnb,was,CollLa00,tackles_solo,4,,,,,
player,201912080gnb,was,CollLa00,tackles_assists,0,,,,,
player,201912080gnb,was,CollLa00,tackles_loss,0,,,,,
player,201912080gnb,was,CollLa00,qb_hits,0,,,,,
player,201912080gnb,was,CollLa00,fumbles_rec,0,,,,,
player,201912080gnb,was,CollLa00,fumbles_rec_yds,0,,,,,
player,201912080gnb,was,CollLa00,fumbles_rec_td,0,,,,,
player,201912080gnb,was,CollLa00,fumbles_forced,0,,,,,
player,201912080gnb,was,NichMo00,def_int,0,,,,,
player,201912080gnb,was,NichMo00,def_int_yds,0,,,,,
player,201912080gnb,was,NichMo00,def_int_td,0,,,,,
player,201912080gnb,was,NichMo00,def_int_long,0,,,,,
player,201912080gnb,was,NichMo00,pass_defended,0,,,,,
player,201912080gnb,was,NichMo00,sacks,0.0,,,,,
player,201912080gnb,was,NichMo00,tackles_combined,3,,,,,
player,201912080gnb,was,NichMo00,tackles_solo,3,,,,,
player,201912080gnb,was,NichMo00,tackles_assists,0,,,,,
player,201912080gnb,was,NichMo00,tackles_loss,0,,,,,
player,201912080gnb,was,NichMo00,qb_hits,0,,,,,
player,201912080gnb,was,NichMo00,fumbles_rec,0,,,,,
player,201912080gnb,was,NichMo00,fumbles_rec_yds,0,,,,,
player,201912080gnb,was,NichMo00,fumbles_rec_td,0,,,,,
player,201912080gnb,was,NichMo00,fumbles_forced,0,,,,,
player,201912080gnb,was,ThomSi00,def_int,0,,,,,
player,201912080gnb,was,ThomSi00,def_int_yds,0,,,,,
player,201912080gnb,was,ThomSi00,def_int_td,0,,,,,
player,201912080gnb,was,ThomSi00,def_int_long,0,,,,,
player,201912080gnb,was,ThomSi00,pass_defended,0,,,,,
player,201912080gnb,was,ThomSi00,sacks,0.0,,,,,
player,201912080gnb,was,ThomSi00,tackles_combined,3,,,,,
player,201912080gnb,was,ThomSi00,tackles_solo,1,,,,,
player,201912080gnb,was,ThomSi00,tackles_assists,2,,,,,
player,201912080gnb,was,ThomSi00,tackles_loss,0,,,,,
player,201912080gnb,was,ThomSi00,qb_hits,0,,,,,
player,201912080gnb,was,ThomSi00,fumbles_rec,0,,,,,
player,201912080gnb,was,ThomSi00,fumbles_rec_yds,0,,,,,
player,201912080gnb,was,ThomSi00,fumbles_rec_td,0,,,,,
player,201912080gnb,was,ThomSi00,fumbles_forced,0,,,,,
player,201912080gnb,was,DionSh00,def_int,0,,,,,
player,201912080gnb,was,DionSh00,def_int_yds,0,,,,,
player,201912080gnb,was,DionSh00,def_int_td,0,,,,,
player,201912080gnb,was,DionSh00,def_int_long,0,,,,,
player,201912080gnb,was,DionSh00,pass_defended,1,,,,,
player,201912080gnb,was,DionSh00,sacks,0.0,,,,,
player,201912080gnb,was,DionSh00,tackles_combined,2,,,,,
player,201912080gnb,was,DionSh00,tackles_solo,1,,,,,
player,201912080gnb,was,DionSh00,tackles_assists,1,,,,,
player,201912080gnb,was,DionSh00,tackles_loss,0,,,,,
player,201912080gnb,was,DionSh00,qb_hits,0,,,,,
player,201912080gnb,was,DionSh00,fumbles_rec,0,,,,,
player,201912080gnb,was,DionSh00,fumbles_rec_yds,0,,,,,
player,201912080gnb,was,DionSh00,fumbles_rec_td,0,,,,,
player,201912080gnb,was,DionSh00,fumbles_forced,0,,,,,
player,201912080gnb,was,MoreFa00,def_int,0,,,,,
player,201912080gnb,was,MoreFa00,def_int_yds,0,,,,,
player,201912080gnb,was,MoreFa00,def_int_td,0,,,,,
player,201912080gnb,was,MoreFa00,def_int_long,0,,,,,
player,201912080gnb,was,MoreFa00,pass_defended,0,,,,,
player,201912080gnb,was,MoreFa00,sacks,0.0,,,,,
player,201912080gnb,was,MoreFa00,tackles_combined,2,,,,,
player,201912080gnb,was,MoreFa00,tackles_solo,2,,,,,
player,201912080gnb,was,MoreFa00,tackles_assists,0,,,,,
player,201912080gnb,was,MoreFa00,tackles_loss,0,,,,,
player,201912080gnb,was,MoreFa00,qb_hits,0,,,,,
player,201912080gnb,was,MoreFa00,fumbles_rec,0,,,,,
player,201912080gnb,was,MoreFa00,fumbles_rec_yds,0,,,,,
player,201912080gnb,was,MoreFa00,fumbles_rec_td,0,,,,,
player,201912080gnb,was,MoreFa00,fumbles_forced,0,,,,,
player,201912080gnb,was,SweaMo00,def_int,0,,,,,
player,201912080gnb,was,SweaMo00,def_int_yds,0,,,,,
player,201912080gnb,was,SweaMo00,def_int_td,0,,,,,
player,201912080gnb,was,SweaMo00,def_int_long,0,,,,,
player,201912080gnb,was,SweaMo00,pass_defended,0,,,,,
player,201912080gnb,was,SweaMo00,sacks,0.0,,,,,
player,201912080gnb,was,SweaMo00,tackles_combined,2,,,,,
player,201912080gnb,was,SweaMo00,tackles_solo,1,,,,,
player,201912080gnb,was,SweaMo00,tackles_assists,1,,,,,
player,201912080gnb,was,SweaMo00,tackles_loss,0,,,,,
player,201912080gnb,was,SweaMo00,qb_hits,0,,,,,
player,201912080gnb,was,SweaMo00,fumbles_rec,0,,,,,
player,201912080gnb,was,SweaMo00,fumbles_rec_yds,0,,,,,
player,201912080gnb,was,SweaMo00,fumbles_rec_td,0,,,,,
player,201912080gnb,was,SweaMo00,fumbles_forced,0,,,,,
player,201912080gnb,was,OrchNa00,def_int,0,,,,,
player,201912080gnb,was,OrchNa00,def_int_yds,0,,,,,
player,201912080gnb,was,OrchNa00,def_int_td,0,,,,,
player,201912080gnb,was,OrchNa00,def_int_long,0,,,,,
player,201912080gnb,was,OrchNa00,pass_defended,0,,,,,
player,201912080gnb,was,OrchNa00,sacks,0.0,,,,,
player,201912080gnb,was,OrchNa00,tackles_combined,1,,,,,
player,201912080gnb,was,OrchNa00,tackles_solo,0,,,,,
player,201912080gnb,was,OrchNa00,tackles_assists,1,,,,,
player,201912080gnb,was,OrchNa00,tackles_loss,0,,,,,
player,201912080gnb,was,OrchNa00,qb_hits,0,,,,,
player,201912080gnb,was,OrchNa00,fumbles_rec,0,,,,,
player,201912080gnb,was,OrchNa00,fumbles_rec_yds,0,,,,,
player,201912080gnb,was,OrchNa00,fumbles_rec_td,0,,,,,
player,201912080gnb,was,OrchNa00,fumbles_forced,0,,,,,
player,201912080gnb,was,McLaTe00,def_int,0,,,,,
player,201912080gnb,was,McLaTe00,def_int_yds,0,,,,,
player,201912080gnb,was,McLaTe00,def_int_td,0,,,,,
player,201912080gnb,was,McLaTe00,def_int_long,0,,,,,
player,201912080gnb,was,McLaTe00,pass_defended,0,,,,,
player,201912080gnb,was,McLaTe00,sacks,0.0,,,,,
player,201912080gnb,was,McLaTe00,tackles_combined,0,,,,,
player,201912080gnb,was,McLaTe00,tackles_solo,0,,,,,
player,201912080gnb,was,McLaTe00,tackles_assists,0,,,,,
player,201912080gnb,was,McLaTe00,tackles_loss,0,,,,,
player,201912080gnb,was,McLaTe00,qb_hits,0,,,,,
player,201912080gnb,was,McLaTe00,fumbles_rec,1,,,,,
player,201912080gnb,was,McLaTe00,fumbles_rec_yds,0,,,,,
player,201912080gnb,was,McLaTe00,fumbles_rec_td,0,,,,,
player,201912080gnb,was,McLaTe00,fumbles_forced,0,,,,,
player,201912080gnb,was,PeteAd01,def_int,0,,,,,
player,201912080gnb,was,PeteAd01,def_int_yds,0,,,,,
player,201912080gnb,was,PeteAd01,def_int_td,0,,,,,
player,201912080gnb,was,PeteAd01,def_int_long,0,,,,,
player,201912080gnb,was,PeteAd01,pass_defended,0,,,,,
player,201912080gnb,was,PeteAd01,sacks,0.0,,,,,
player,201912080gnb,was,PeteAd01,tackles_combined,0,,,,,
player,201912080gnb,was,PeteAd01,tackles_solo,0,,,,,
player,201912080gnb,was,PeteAd01,tackles_assists,0,,,,,
player,201912080gnb,was,PeteAd01,tackles_loss,0,,,,,
player,201912080gnb,was,PeteAd01,qb_hits,0,,,,,
player,201912080gnb,was,PeteAd01,fumbles_rec,1,,,,,
player,201912080gnb,was,PeteAd01,fumbles_rec_yds,0,,,,,
player,201912080gnb,was,PeteAd01,fumbles_rec_td,0,,,,,
player,201912080gnb,was,PeteAd01,fumbles_forced,0,,,,,
player,201912080gnb,was,SettTi00,def_int,0,,,,,
player,201912080gnb,was,SettTi00,def_int_yds,0,,,,,
player,201912080gnb,was,SettTi00,def_int_td,0,,,,,
player,201912080gnb,was,SettTi00,def_int_long,0,,,,,
player,201912080gnb,was,SettTi00,pass_defended,0,,,,,
player,201912080gnb,was,SettTi00,sacks,0.0,,,,,
player,201912080gnb,was,SettTi00,tackles_combined,0,,,,,
player,201912080gnb,was,SettTi00,tackles_solo,0,,,,,
player,201912080gnb,was,SettTi00,tackles_assists,0,,,,,
player,201912080gnb,was,SettTi00,tackles_loss,0,,,,,
player,201912080gnb,was,SettTi00,qb_hits,1,,,,,
player,201912080gnb,was,SettTi00,fumbles_rec,0,,,,,
player,201912080gnb,was,SettTi00,fumbles_rec_yds,0,,,,,
player,201912080gnb,was,SettTi00,fumbles_rec_td,0,,,,,
player,201912080gnb,was,SettTi00,fumbles_forced,0,,,,,
player,201912080gnb,gnb,AmosAd00,def_int,1,,,,,
player,201912080gnb,gnb,AmosAd00,def_int_yds,3,,,,,
player,201912080gnb,gnb,AmosAd00,def_int_td,0,,,,,
player,201912080gnb,gnb,AmosAd00,def_int_long,3,,,,,
player,201912080gnb,gnb,AmosAd00,pass_defended,2,,,,,
player,201912080gnb,gnb,AmosAd00,sacks,1.0,,,,,
player,201912080gnb,gnb,AmosAd00,tackles_combined,7,,,,,
player,201912080gnb,gnb,AmosAd00,tackles_solo,6,,,,,
player,201912080gnb,gnb,AmosAd00,tackles_assists,1,,,,,
player,201912080gnb,gnb,AmosAd00,tackles_loss,1,,,,,
player,201912080gnb,gnb,AmosAd00,qb_hits,1,,,,,
player,201912080gnb,gnb,AmosAd00,fumbles_rec,0,,,,,
player,201912080gnb,gnb,AmosAd00,fumbles_rec_yds,0,,,,,
player,201912080gnb,gnb,AmosAd00,fumbles_rec_td,0,,,,,
player,201912080gnb,gnb,AmosAd00,fumbles_forced,0,,,,,
player,201912080gnb,gnb,ClarKe01,def_int,0,,,,,
player,201912080gnb,gnb,ClarKe01,def_int_yds,0,,,,,
player,201912080gnb,gnb,ClarKe01,def_int_td,0,,,,,
player,201912080gnb,gnb,ClarKe01,def_int_long,0,,,,,
player,201912080gnb,gnb,ClarKe01,pass_defended,0,,,,,
player,201912080gnb,gnb,ClarKe01,sacks,1.5,,,,,
player,201912080gnb,gnb,ClarKe01,tackles_combined,3,,,,,
player,201912080gnb,gnb,ClarKe01,tackles_solo,2,,,,,
player,201912080gnb,gnb,ClarKe01,tackles_assists,1,,,,,
player,201912080gnb,gnb,ClarKe01,tackles_loss,1,,,,,
player,201912080gnb,gnb,ClarKe01,qb_hits,2,,,,,
player,201912080gnb,gnb,ClarKe01,fumbles_rec,0,,,,,
player,201912080gnb,gnb,ClarKe01,fumbles_rec_yds,0,,,,,
player,201912080gnb,gnb,ClarKe01,fumbles_rec_td,0,,,,,
player,201912080gnb,gnb,ClarKe01,fumbles_forced,0,,,,,
player,201912080gnb,gnb,SmitPr00,def_int,0,,,,,
player,201912080gnb,gnb,SmitPr00,def_int_yds,0,,,,,
player,201912080gnb,gnb,SmitPr00,def_int_td,0,,,,,
player,201912080gnb,gnb,SmitPr00,def_int_long,0,,,,,
player,201912080gnb,gnb,SmitPr00,pass_defended,0,,,,,
player,201912080gnb,gnb,SmitPr00,sacks,1.0,,,,,
player,201912080gnb,gnb,SmitPr00,tackles_combined,2,,,,,
player,201912080gnb,gnb,SmitPr00,tackles_solo,2,,,,,
player,201912080gnb,gnb,SmitPr00,tackles_assists,0,,,,,
player,201912080gnb,gnb,SmitPr00,tackles_loss,1,,,,,
player,201912080gnb,gnb,SmitPr00,qb_hits,3,,,,,
player,201912080gnb,gnb,SmitPr00,fumbles_rec,0,,,,,
player,201912080gnb,gnb,SmitPr00,fumbles_rec_yds,0,,,,,
player,201912080gnb,gnb,SmitPr00,fumbles_rec_td,0,,,,,
player,201912080gnb,gnb,SmitPr00,fumbles_forced,0,,,,,
player,201912080gnb,gnb,FackKy00,def_int,0,,,,,
player,201912080gnb,gnb,FackKy00,def_int_yds,0,,,,,
player,201912080gnb,gnb,FackKy00,def_int_td,0,,,,,
player,201912080gnb,gnb,FackKy00,def_int_long,0,,,,,
player,201912080gnb,gnb,FackKy00,pass_defended,0,,,,,
player,201912080gnb,gnb,FackKy00,sacks,0.5,,,,,
player,201912080gnb,gnb,FackKy00,tackles_combined,2,,,,,
player,201912080gnb,gnb,FackKy00,tackles_solo,0,,,,,
player,201912080gnb,gnb,FackKy00,tackles_assists,2,,,,,
player,201912080gnb,gnb,FackKy00,tackles_loss,0,,,,,
player,201912080gnb,gnb,FackKy00,qb_hits,1,,,,,
player,201912080gnb,gnb,FackKy00,fumbles_rec,0,,,,,
player,201912080gnb,gnb,FackKy00,fumbles_rec_yds,0,,,,,
player,201912080gnb,gnb,FackKy00,fumbles_rec_td,0,,,,,
player,201912080gnb,gnb,FackKy00,fumbles_forced,0,,,,,
player,201912080gnb,gnb,MartBl01,def_int,0,,,,,
player,201912080gnb,gnb,MartBl01,def_int_yds,0,,,,,
player,201912080gnb,gnb,MartBl01,def_int_td,0,,,,,
player,201912080gnb,gnb,MartBl01,def_int_long,0,,,,,
player,201912080gnb,gnb,MartBl01,pass_defended,1,,,,,
player,201912080gnb,gnb,MartBl01,sacks,0.0,,,,,
player,201912080gnb,gnb,MartBl01,tackles_combined,10,,,,,
player,201912080gnb,gnb,MartBl01,tackles_solo,5,,,,,
player,201912080gnb,gnb,MartBl01,tackles_assists,5,,,,,
player,201912080gnb,gnb,MartBl01,tackles_loss,0,,,,,
player,201912080gnb,gnb,MartBl01,qb_hits,0,,,,,
player,201912080gnb,gnb,MartBl01,fumbles_rec,0,,,,,
player,201912080gnb,gnb,MartBl01,fumbles_rec_yds,0,,,,,
player,201912080gnb,gnb,MartBl01,fumbles_rec_td,0,,,,,
player,201912080gnb,gnb,MartBl01,fumbles_forced,0,,,,,
player,201912080gnb,gnb,GoodB.00,def_int,0,,,,,
player,201912080gnb,gnb,GoodB.00,def_int_yds,0,,,,,
player,201912080gnb,gnb,GoodB.00,def_int_td,0,,,,,
player,201912080gnb,gnb,GoodB.00,def_int_long,0,,,,,
player,201912080gnb,gnb,GoodB.00,pass_defended,0,,,,,
player,201912080gnb,gnb,GoodB.00,sacks,0.0,,,,,
player,201912080gnb,gnb,GoodB.00,tackles_combined,5,,,,,
player,201912080gnb,gnb,GoodB.00,tackles_solo,2,,,,,
player,201912080gnb,gnb,GoodB.00,tackles_assists,3,,,,,
player,201912080gnb,gnb,GoodB.00,tackles_loss,0,,,,,
player,201912080gnb,gnb,GoodB.00,qb_hits,0,,,,,
player,201912080gnb,gnb,GoodB.00,fumbles_rec,0,,,,,
player,201912080gnb,gnb,GoodB.00,fumbles_rec_yds,0,,,,,
player,201912080gnb,gnb,GoodB.00,fumbles_rec_td,0,,,,,
player,201912080gnb,gnb,GoodB.00,fumbles_forced,0,,,,,
player,201912080gnb,gnb,LancTy00,def_int,0,,,,,
player,201912080gnb,gnb,LancTy00,def_int_yds,0,,,,,
player,201912080gnb,gnb,LancTy00,def_int_td,0,,,,,
player,201912080gnb,gnb,LancTy00,def_int_long,0,,,,,
player,201912080gnb,gnb,LancTy00,pass_defended,0,,,,,
player,201912080gnb,gnb,LancTy00,sacks,0.0,,,,,
player,201912080gnb,gnb,LancTy00,tackles_combined,5,,,,,
player,201912080gnb,gnb,LancTy00,tackles_solo,3,,,,,
player,201912080gnb,gnb,LancTy00,tackles_assists,2,,,,,
player,201912080gnb,gnb,LancTy00,tackles_loss,1,,,,,
player,201912080gnb,gnb,LancTy00,qb_hits,0,,,,,
player,201912080gnb,gnb,LancTy00,fumbles_rec,0,,,,,
player,201912080gnb,gnb,LancTy00,fumbles_rec_yds,0,,,,,
player,201912080gnb,gnb,LancTy00,fumbles_rec_td,0,,,,,
player,201912080gnb,gnb,LancTy00,fumbles_forced,0,,,,,
player,201912080gnb,gnb,SullCh00,def_int,0,,,,,
player,201912080gnb,gnb,SullCh00,def_int_yds,0,,,,,
player,201912080gnb,gnb,SullCh00,def_int_td,0,,,,,
player,201912080gnb,gnb,SullCh00,def_int_long,0,,,,,
player,201912080gnb,gnb,SullCh00,pass_defended,1,,,,,
player,201912080gnb,gnb,SullCh00,sacks,0.0,,,,,
player,201912080gnb,gnb,SullCh00,tackles_combined,4,,,,,
player,201912080gnb,gnb,SullCh00,tackles_solo,4,,,,,
player,201912080gnb,gnb,SullCh00,tackles_assists,0,,,,,
player,201912080gnb,gnb,SullCh00,tackles_loss,0,,,,,
player,201912080gnb,gnb,SullCh00,qb_hits,0,,,,,
player,201912080gnb,gnb,SullCh00,fumbles_rec,0,,,,,
player,201912080gnb,gnb,SullCh00,fumbles_rec_yds,0,,,,,
player,201912080gnb,gnb,SullCh00,fumbles_rec_td,0,,,,,
player,201912080gnb,gnb,SullCh00,fumbles_forced,0,,,,,
player,201912080gnb,gnb,AlexJa00,def_int,0,,,,,
player,201912080gnb,gnb,AlexJa00,def_int_yds,0,,,,,
player,201912080gnb,gnb,AlexJa00,def_int_td,0,,,,,
player,201912080gnb,gnb,AlexJa00,def_int_long,0,,,,,
player,201912080gnb,gnb,AlexJa00,pass_defended,0,,,,,
player,201912080gnb,gnb,AlexJa00,sacks,0.0,,,,,
player,201912080gnb,gnb,AlexJa00,tackles_combined,3,,,,,
player,201912080gnb,gnb,AlexJa00,tackles_solo,3,,,,,
player,201912080gnb,gnb,AlexJa00,tackles_assists,0,,,,,
player,201912080gnb,gnb,AlexJa00,tackles_loss,0,,,,,
player,201912080gnb,gnb,AlexJa00,qb_hits,0,,,,,
player,201912080gnb,gnb,AlexJa00,fumbles_rec,0,,,,,
player,201912080gnb,gnb,AlexJa00,fumbles_rec_yds,0,,,,,
player,201912080gnb,gnb,AlexJa00,fumbles_rec_td,0,,,,,
player,201912080gnb,gnb,AlexJa00,fumbles_forced,0,,,,,
player,201912080gnb,gnb,GaryRa00,def_int,0,,,,,
player,201912080gnb,gnb,GaryRa00,def_int_yds,0,,,,,
player,201912080gnb,gnb,GaryRa00,def_int_td,0,,,,,
player,201912080gnb,gnb,GaryRa00,def_int_long,0,,,,,
player,201912080gnb,gnb,GaryRa00,pass_defended,0,,,,,
player,201912080gnb,gnb,GaryRa00,sacks,0.0,,,,,
player,201912080gnb,gnb,GaryRa00,tackles_combined,3,,,,,
player,201912080gnb,gnb,GaryRa00,tackles_solo,3,,,,,
player,201912080gnb,gnb,GaryRa00,tackles_assists,0,,,,,
player,201912080gnb,gnb,GaryRa00,tackles_loss,1,,,,,
player,201912080gnb,gnb,GaryRa00,qb_hits,0,,,,,
player,201912080gnb,gnb,GaryRa00,fumbles_rec,0,,,,,
player,201912080gnb,gnb,GaryRa00,fumbles_rec_yds,0,,,,,
player,201912080gnb,gnb,GaryRa00,fumbles_rec_td,0,,,,,
player,201912080gnb,gnb,GaryRa00,fumbles_forced,0,,,,,
player,201912080gnb,gnb,LowrDe00,def_int,0,,,,,
player,201912080gnb,gnb,LowrDe00,def_int_yds,0,,,,,
player,201912080gnb,gnb,LowrDe00,def_int_td,0,,,,,
player,201912080gnb,gnb,LowrDe00,def_int_long,0,,,,,
player,201912080gnb,gnb,LowrDe00,pass_defended,0,,,,,
player,201912080gnb,gnb,LowrDe00,sacks,0.0,,,,,
player,201912080gnb,gnb,LowrDe00,tackles_combined,3,,,,,
player,201912080gnb,gnb,LowrDe00,tackles_solo,3,,,,,
player,201912080gnb,gnb,LowrDe00,tackles_assists,0,,,,,
player,201912080gnb,gnb,LowrDe00,tackles_loss,0,,,,,
player,201912080gnb,gnb,LowrDe00,qb_hits,0,,,,,
player,201912080gnb,gnb,LowrDe00,fumbles_rec,0,,,,,
player,201912080gnb,gnb,LowrDe00,fumbles_rec_yds,0,,,,,
player,201912080gnb,gnb,LowrDe00,fumbles_rec_td,0,,,,,
player,201912080gnb,gnb,LowrDe00,fumbles_forced,0,,,,,
player,201912080gnb,gnb,SavaDa00,def_int,0,,,,,
player,201912080gnb,gnb,SavaDa00,def_int_yds,0,,,,,
player,201912080gnb,gnb,SavaDa00,def_int_td,0,,,,,
player,201912080gnb,gnb,SavaDa00,def_int_long,0,,,,,
player,201912080gnb,gnb,SavaDa00,pass_defended,0,,,,,
player,201912080gnb,gnb,SavaDa00,sacks,0.0,,,,,
player,201912080gnb,gnb,SavaDa00,tackles_combined,3,,,,,
player,201912080gnb,gnb,SavaDa00,tackles_solo,2,,,,,
player,201912080gnb,gnb,SavaDa00,tackles_assists,1,,,,,
player,201912080gnb,gnb,SavaDa00,tackles_loss,0,,,,,
player,201912080gnb,gnb,SavaDa00,qb_hits,0,,,,,
player,201912080gnb,gnb,SavaDa00,fumbles_rec,0,,,,,
player,201912080gnb,gnb,SavaDa00,fumbles_rec_yds,0,,,,,
player,201912080gnb,gnb,SavaDa00,fumbles_rec_td,0,,,,,
player,201912080gnb,gnb,SavaDa00,fumbles_forced,1,,,,,
player,201912080gnb,gnb,SmitZa00,def_int,0,,,,,
player,201912080gnb,gnb,SmitZa00,def_int_yds,0,,,,,
player,201912080gnb,gnb,SmitZa00,def_int_td,0,,,,,
player,201912080gnb,gnb,SmitZa00,def_int_long,0,,,,,
player,201912080gnb,gnb,SmitZa00,pass_defended,0,,,,,
