game,2019,14,20191208,201912080rai,oti,"Tennessee Titans",42,rai,"Oakland Raiders",21
player,201912080rai,oti,SimmJe01,fumbles_forced,0,,,,,
player,201912080rai,oti,CorrKa00,def_int,0,,,,,
player,201912080rai,oti,CorrKa00,def_int_yds,0,,,,,
player,201912080rai,oti,CorrKa00,def_int_td,0,,,,,
player,201912080rai,oti,CorrKa00,def_int_long,0,,,,,
player,201912080rai,oti,CorrKa00,pass_defended,0,,,,,
player,201912080rai,oti,CorrKa00,sacks,1.0,,,,,
player,201912080rai,oti,CorrKa00,tackles_combined,2,,,,,
player,201912080rai,oti,CorrKa00,tackles_solo,2,,,,,
player,201912080rai,oti,CorrKa00,tackles_assists,0,,,,,
player,201912080rai,oti,CorrKa00,tackles_loss,0,,,,,
player,201912080rai,oti,CorrKa00,qb_hits,0,,,,,
player,201912080rai,oti,CorrKa00,fumbles_rec,0,,,,,
player,201912080rai,oti,CorrKa00,fumbles_rec_yds,0,,,,,
player,201912080rai,oti,CorrKa00,fumbles_rec_td,0,,,,,
player,201912080rai,oti,CorrKa00,fumbles_forced,0,,,,,
player,201912080rai,oti,RyanLo00,def_int,0,,,,,
player,201912080rai,oti,RyanLo00,def_int_yds,0,,,,,
player,201912080rai,oti,RyanLo00,def_int_td,0,,,,,
player,201912080rai,oti,RyanLo00,def_int_long,0,,,,,
player,201912080rai,oti,RyanLo00,pass_defended,0,,,,,
player,201912080rai,oti,RyanLo00,sacks,0.0,,,,,
player,201912080rai,oti,RyanLo00,tackles_combined,9,,,,,
player,201912080rai,oti,RyanLo00,tackles_solo,3,,,,,
player,201912080rai,oti,RyanLo00,tackles_assists,6,,,,,
player,201912080rai,oti,RyanLo00,tackles_loss,0,,,,,
player,201912080rai,oti,RyanLo00,qb_hits,0,,,,,
player,201912080rai,oti,RyanLo00,fumbles_rec,0,,,,,
player,201912080rai,oti,RyanLo00,fumbles_rec_yds,0,,,,,
player,201912080rai,oti,RyanLo00,fumbles_rec_td,0,,,,,
player,201912080rai,oti,RyanLo00,fumbles_forced,0,,,,,
player,201912080rai,oti,ByarKe01,def_int,0,,,,,
player,201912080rai,oti,ByarKe01,def_int_yds,0,,,,,
player,201912080rai,oti,ByarKe01,def_int_td,0,,,,,
player,201912080rai,oti,ByarKe01,def_int_long,0,,,,,
player,201912080rai,oti,ByarKe01,pass_defended,0,,,,,
player,201912080rai,oti,ByarKe01,sacks,0.0,,,,,
player,201912080rai,oti,ByarKe01,tackles_combined,8,,,,,
player,201912080rai,oti,ByarKe01,tackles_solo,5,,,,,
player,201912080rai,oti,ByarKe01,tackles_assists,3,,,,,
player,201912080rai,oti,ByarKe01,tackles_loss,0,,,,,
player,201912080rai,oti,ByarKe01,qb_hits,0,,,,,
player,201912080rai,oti,ByarKe01,fumbles_rec,0,,,,,
player,201912080rai,oti,ByarKe01,fumbles_rec_yds,0,,,,,
player,201912080rai,oti,ByarKe01,fumbles_rec_td,0,,,,,
player,201912080rai,oti,ByarKe01,fumbles_forced,0,,,,,
player,201912080rai,oti,SmitTy01,def_int,0,,,,,
player,201912080rai,oti,SmitTy01,def_int_yds,0,,,,,
player,201912080rai,oti,SmitTy01,def_int_td,0,,,,,
player,201912080rai,oti,SmitTy01,def_int_long,0,,,,,
player,201912080rai,oti,SmitTy01,pass_defended,0,,,,,
player,201912080rai,oti,SmitTy01,sacks,0.0,,,,,
player,201912080rai,oti,SmitTy01,tackles_combined,8,,,,,
player,201912080rai,oti,SmitTy01,tackles_solo,5,,,,,
player,201912080rai,oti,SmitTy01,tackles_assists,3,,,,,
player,201912080rai,oti,SmitTy01,tackles_loss,0,,,,,
player,201912080rai,oti,SmitTy01,qb_hits,0,,,,,
player,201912080rai,oti,SmitTy01,fumbles_rec,0,,,,,
player,201912080rai,oti,SmitTy01,fumbles_rec_yds,0,,,,,
player,201912080rai,oti,SmitTy01,fumbles_rec_td,0,,,,,
player,201912080rai,oti,SmitTy01,fumbles_forced,1,,,,,
player,201912080rai,oti,BrowJa06,def_int,0,,,,,
player,201912080rai,oti,BrowJa06,def_int_yds,0,,,,,
player,201912080rai,oti,BrowJa06,def_int_td,0,,,,,
player,201912080rai,oti,BrowJa06,def_int_long,0,,,,,
player,201912080rai,oti,BrowJa06,pass_defended,0,,,,,
player,201912080rai,oti,BrowJa06,sacks,0.0,,,,,
player,201912080rai,oti,BrowJa06,tackles_combined,7,,,,,
player,201912080rai,oti,BrowJa06,tackles_solo,2,,,,,
player,201912080rai,oti,BrowJa06,tackles_assists,5,,,,,
player,201912080rai,oti,BrowJa06,tackles_loss,1,,,,,
player,201912080rai,oti,BrowJa06,qb_hits,0,,,,,
player,201912080rai,oti,BrowJa06,fumbles_rec,1,,,,,
player,201912080rai,oti,BrowJa06,fumbles_rec_yds,46,,,,,
player,201912080rai,oti,BrowJa06,fumbles_rec_td,1,,,,,
player,201912080rai,oti,BrowJa06,fumbles_forced,0,,,,,
player,201912080rai,oti,CaseJu00,def_int,0,,,,,
player,201912080rai,oti,CaseJu00,def_int_yds,0,,,,,
player,201912080rai,oti,CaseJu00,def_int_td,0,,,,,
player,201912080rai,oti,CaseJu00,def_int_long,0,,,,,
player,201912080rai,oti,CaseJu00,pass_defended,0,,,,,
player,201912080rai,oti,CaseJu00,sacks,0.0,,,,,
player,201912080rai,oti,CaseJu00,tackles_combined,5,,,,,
player,201912080rai,oti,CaseJu00,tackles_solo,1,,,,,
player,201912080rai,oti,CaseJu00,tackles_assists,4,,,,,
player,201912080rai,oti,CaseJu00,tackles_loss,0,,,,,
player,201912080rai,oti,CaseJu00,qb_hits,0,,,,,
player,201912080rai,oti,CaseJu00,fumbles_rec,0,,,,,
player,201912080rai,oti,CaseJu00,fumbles_rec_yds,0,,,,,
player,201912080rai,oti,CaseJu00,fumbles_rec_td,0,,,,,
player,201912080rai,oti,CaseJu00,fumbles_forced,0,,,,,
player,201912080rai,oti,EvanRa01,def_int,0,,,,,
player,201912080rai,oti,EvanRa01,def_int_yds,0,,,,,
player,201912080rai,oti,EvanRa01,def_int_td,0,,,,,
player,201912080rai,oti,EvanRa01,def_int_long,0,,,,,
player,201912080rai,oti,EvanRa01,pass_defended,0,,,,,
player,201912080rai,oti,EvanRa01,sacks,0.0,,,,,
player,201912080rai,oti,EvanRa01,tackles_combined,5,,,,,
player,201912080rai,oti,EvanRa01,tackles_solo,4,,,,,
player,201912080rai,oti,EvanRa01,tackles_assists,1,,,,,
player,201912080rai,oti,EvanRa01,tackles_loss,0,,,,,
player,201912080rai,oti,EvanRa01,qb_hits,0,,,,,
player,201912080rai,oti,EvanRa01,fumbles_rec,0,,,,,
player,201912080rai,oti,EvanRa01,fumbles_rec_yds,0,,,,,
player,201912080rai,oti,EvanRa01,fumbles_rec_td,0,,,,,
player,201912080rai,oti,EvanRa01,fumbles_forced,0,,,,,
player,201912080rai,oti,LandHa00,def_int,0,,,,,
player,201912080rai,oti,LandHa00,def_int_yds,0,,,,,
player,201912080rai,oti,LandHa00,def_int_td,0,,,,,
player,201912080rai,oti,LandHa00,def_int_long,0,,,,,
player,201912080rai,oti,LandHa00,pass_defended,0,,,,,
player,201912080rai,oti,LandHa00,sacks,0.0,,,,,
player,201912080rai,oti,LandHa00,tackles_combined,5,,,,,
player,201912080rai,oti,LandHa00,tackles_solo,2,,,,,
player,201912080rai,oti,LandHa00,tackles_assists,3,,,,,
player,201912080rai,oti,LandHa00,tackles_loss,0,,,,,
player,201912080rai,oti,LandHa00,qb_hits,1,,,,,
player,201912080rai,oti,LandHa00,fumbles_rec,0,,,,,
player,201912080rai,oti,LandHa00,fumbles_rec_yds,0,,,,,
player,201912080rai,oti,LandHa00,fumbles_rec_td,0,,,,,
player,201912080rai,oti,LandHa00,fumbles_forced,0,,,,,
player,201912080rai,oti,VaccKe00,def_int,0,,,,,
player,201912080rai,oti,VaccKe00,def_int_yds,0,,,,,
player,201912080rai,oti,VaccKe00,def_int_td,0,,,,,
player,201912080rai,oti,VaccKe00,def_int_long,0,,,,,
player,201912080rai,oti,VaccKe00,pass_defended,0,,,,,
player,201912080rai,oti,VaccKe00,sacks,0.0,,,,,
player,201912080rai,oti,VaccKe00,tackles_combined,3,,,,,
player,201912080rai,oti,VaccKe00,tackles_solo,2,,,,,
player,201912080rai,oti,VaccKe00,tackles_assists,1,,,,,
player,201912080rai,oti,VaccKe00,tackles_loss,0,,,,,
player,201912080rai,oti,VaccKe00,qb_hits,0,,,,,
player,201912080rai,oti,VaccKe00,fumbles_rec,0,,,,,
player,201912080rai,oti,VaccKe00,fumbles_rec_yds,0,,,,,
player,201912080rai,oti,VaccKe00,fumbles_rec_td,0,,,,,
player,201912080rai,oti,VaccKe00,fumbles_forced,0,,,,,
player,201912080rai,oti,GilbRe01,def_int,0,,,,,
player,201912080rai,oti,GilbRe01,def_int_yds,0,,,,,
player,201912080rai,oti,GilbRe01,def_int_td,0,,,,,
player,201912080rai,oti,GilbRe01,def_int_long,0,,,,,
player,201912080rai,oti,GilbRe01,pass_defended,0,,,,,
player,201912080rai,oti,GilbRe01,sacks,0.0,,,,,
player,201912080rai,oti,GilbRe01,tackles_combined,2,,,,,
player,201912080rai,oti,GilbRe01,tackles_solo,1,,,,,
player,201912080rai,oti,GilbRe01,tackles_assists,1,,,,,
player,201912080rai,oti,GilbRe01,tackles_loss,0,,,,,
player,201912080rai,oti,GilbRe01,qb_hits,0,,,,,
player,201912080rai,oti,GilbRe01,fumbles_rec,0,,,,,
player,201912080rai,oti,GilbRe01,fumbles_rec_yds,0,,,,,
player,201912080rai,oti,GilbRe01,fumbles_rec_td,0,,,,,
player,201912080rai,oti,GilbRe01,fumbles_forced,0,,,,,
player,201912080rai,oti,HookAm00,def_int,0,,,,,
player,201912080rai,oti,HookAm00,def_int_yds,0,,,,,
player,201912080rai,oti,HookAm00,def_int_td,0,,,,,
player,201912080rai,oti,HookAm00,def_int_long,0,,,,,
player,201912080rai,oti,HookAm00,pass_defended,0,,,,,
player,201912080rai,oti,HookAm00,sacks,0.0,,,,,
player,201912080rai,oti,HookAm00,tackles_combined,2,,,,,
player,201912080rai,oti,HookAm00,tackles_solo,1,,,,,
player,201912080rai,oti,HookAm00,tackles_assists,1,,,,,
player,201912080rai,oti,HookAm00,tackles_loss,0,,,,,
player,201912080rai,oti,HookAm00,qb_hits,0,,,,,
player,201912080rai,oti,HookAm00,fumbles_rec,0,,,,,
player,201912080rai,oti,HookAm00,fumbles_rec_yds,0,,,,,
player,201912080rai,oti,HookAm00,fumbles_rec_td,0,,,,,
player,201912080rai,oti,HookAm00,fumbles_forced,0,,,,,
player,201912080rai,oti,JohnAu01,def_int,0,,,,,
player,201912080rai,oti,JohnAu01,def_int_yds,0,,,,,
player,201912080rai,oti,JohnAu01,def_int_td,0,,,,,
player,201912080rai,oti,JohnAu01,def_int_long,0,,,,,
player,201912080rai,oti,JohnAu01,pass_defended,0,,,,,
player,201912080rai,oti,JohnAu01,sacks,0.0,,,,,
player,201912080rai,oti,JohnAu01,tackles_combined,2,,,,,
player,201912080rai,oti,JohnAu01,tackles_solo,1,,,,,
player,201912080rai,oti,JohnAu01,tackles_assists,1,,,,,
player,201912080rai,oti,JohnAu01,tackles_loss,0,,,,,
player,201912080rai,oti,JohnAu01,qb_hits,0,,,,,
player,201912080rai,oti,JohnAu01,fumbles_rec,0,,,,,
player,201912080rai,oti,JohnAu01,fumbles_rec_yds,0,,,,,
player,201912080rai,oti,JohnAu01,fumbles_rec_td,0,,,,,
player,201912080rai,oti,JohnAu01,fumbles_forced,0,,,,,
player,201912080rai,oti,JoneDa04,def_int,0,,,,,
player,201912080rai,oti,JoneDa04,def_int_yds,0,,,,,
player,201912080rai,oti,JoneDa04,def_int_td,0,,,,,
player,201912080rai,oti,JoneDa04,def_int_long,0,,,,,
player,201912080rai,oti,JoneDa04,pass_defended,0,,,,,
player,201912080rai,oti,JoneDa04,sacks,0.0,,,,,
player,201912080rai,oti,JoneDa04,tackles_combined,2,,,,,
player,201912080rai,oti,JoneDa04,tackles_solo,0,,,,,
player,201912080rai,oti,JoneDa04,tackles_assists,2,,,,,
player,201912080rai,oti,JoneDa04,tackles_loss,0,,,,,
player,201912080rai,oti,JoneDa04,qb_hits,0,,,,,
player,201912080rai,oti,JoneDa04,fumbles_rec,0,,,,,
player,201912080rai,oti,JoneDa04,fumbles_rec_yds,0,,,,,
player,201912080rai,oti,JoneDa04,fumbles_rec_td,0,,,,,
player,201912080rai,oti,JoneDa04,fumbles_forced,0,,,,,
player,201912080rai,oti,LongDa04,def_int,0,,,,,
player,201912080rai,oti,LongDa04,def_int_yds,0,,,,,
player,201912080rai,oti,LongDa04,def_int_td,0,,,,,
player,201912080rai,oti,LongDa04,def_int_long,0,,,,,
player,201912080rai,oti,LongDa04,pass_defended,0,,,,,
player,201912080rai,oti,LongDa04,sacks,0.0,,,,,
player,201912080rai,oti,LongDa04,tackles_combined,2,,,,,
player,201912080rai,oti,LongDa04,tackles_solo,1,,,,,
player,201912080rai,oti,LongDa04,tackles_assists,1,,,,,
player,201912080rai,oti,LongDa04,tackles_loss,1,,,,,
player,201912080rai,oti,LongDa04,qb_hits,0,,,,,
player,201912080rai,oti,LongDa04,fumbles_rec,0,,,,,
player,201912080rai,oti,LongDa04,fumbles_rec_yds,0,,,,,
player,201912080rai,oti,LongDa04,fumbles_rec_td,0,,,,,
player,201912080rai,oti,LongDa04,fumbles_forced,0,,,,,
player,201912080rai,oti,MackIs00,def_int,0,,,,,
player,201912080rai,oti,MackIs00,def_int_yds,0,,,,,
player,201912080rai,oti,MackIs00,def_int_td,0,,,,,
player,201912080rai,oti,MackIs00,def_int_long,0,,,,,
player,201912080rai,oti,MackIs00,pass_defended,0,,,,,
player,201912080rai,oti,MackIs00,sacks,0.0,,,,,
player,201912080rai,oti,MackIs00,tackles_combined,2,,,,,
player,201912080rai,oti,MackIs00,tackles_solo,1,,,,,
player,201912080rai,oti,MackIs00,tackles_assists,1,,,,,
player,201912080rai,oti,MackIs00,tackles_loss,0,,,,,
player,201912080rai,oti,MackIs00,qb_hits,0,,,,,
player,201912080rai,oti,MackIs00,fumbles_rec,0,,,,,
player,201912080rai,oti,MackIs00,fumbles_rec_yds,0,,,,,
player,201912080rai,oti,MackIs00,fumbles_rec_td,0,,,,,
player,201912080rai,oti,MackIs00,fumbles_forced,0,,,,,
player,201912080rai,oti,BrocTr00,def_int,0,,,,,
player,201912080rai,oti,BrocTr00,def_int_yds,0,,,,,
player,201912080rai,oti,BrocTr00,def_int_td,0,,,,,
player,201912080rai,oti,BrocTr00,def_int_long,0,,,,,
player,201912080rai,oti,BrocTr00,pass_defended,0,,,,,
player,201912080rai,oti,BrocTr00,sacks,0.0,,,,,
player,201912080rai,oti,BrocTr00,tackles_combined,1,,,,,
player,201912080rai,oti,BrocTr00,tackles_solo,0,,,,,
player,201912080rai,oti,BrocTr00,tackles_assists,1,,,,,
player,201912080rai,oti,BrocTr00,tackles_loss,0,,,,,
player,201912080rai,oti,BrocTr00,qb_hits,0,,,,,
player,201912080rai,oti,BrocTr00,fumbles_rec,0,,,,,
player,201912080rai,oti,BrocTr00,fumbles_rec_yds,0,,,,,
player,201912080rai,oti,BrocTr00,fumbles_rec_td,0,,,,,
player,201912080rai,oti,BrocTr00,fumbles_forced,0,,,,,
player,201912080rai,rai,HursMa00,def_int,1,,,,,
player,201912080rai,rai,HursMa00,def_int_yds,55,,,,,
player,201912080rai,rai,HursMa00,def_int_td,0,,,,,
player,201912080rai,rai,HursMa00,def_int_long,55,,,,,
player,201912080rai,rai,HursMa00,pass_defended,1,,,,,
player,201912080rai,rai,HursMa00,sacks,0.0,,,,,
player,201912080rai,rai,HursMa00,tackles_combined,0,,,,,
player,201912080rai,rai,HursMa00,tackles_solo,0,,,,,
player,201912080rai,rai,HursMa00,tackles_assists,0,,,,,
player,201912080rai,rai,HursMa00,tackles_loss,0,,,,,
player,201912080rai,rai,HursMa00,qb_hits,0,,,,,
player,201912080rai,rai,HursMa00,fumbles_rec,0,,,,,
player,201912080rai,rai,HursMa00,fumbles_rec_yds,0,,,,,
player,201912080rai,rai,HursMa00,fumbles_rec_td,0,,,,,
player,201912080rai,rai,HursMa00,fumbles_forced,0,,,,,
player,201912080rai,rai,WhitTa00,def_int,0,,,,,
player,201912080rai,rai,WhitTa00,def_int_yds,0,,,,,
player,201912080rai,rai,WhitTa00,def_int_td,0,,,,,
player,201912080rai,rai,WhitTa00,def_int_long,0,,,,,
player,201912080rai,rai,WhitTa00,pass_defended,0,,,,,
player,201912080rai,rai,WhitTa00,sacks,0.0,,,,,
player,201912080rai,rai,WhitTa00,tackles_combined,11,,,,,
player,201912080rai,rai,WhitTa00,tackles_solo,6,,,,,
player,201912080rai,rai,WhitTa00,tackles_assists,5,,,,,
player,201912080rai,rai,WhitTa00,tackles_loss,0,,,,,
player,201912080rai,rai,WhitTa00,qb_hits,0,,,,,
player,201912080rai,rai,WhitTa00,fumbles_rec,0,,,,,
player,201912080rai,rai,WhitTa00,fumbles_rec_yds,0,,,,,
player,201912080rai,rai,WhitTa00,fumbles_rec_td,0,,,,,
player,201912080rai,rai,WhitTa00,fumbles_forced,0,,,,,
player,201912080rai,rai,WorlDa00,def_int,0,,,,,
player,201912080rai,rai,WorlDa00,def_int_yds,0,,,,,
player,201912080rai,rai,WorlDa00,def_int_td,0,,,,,
player,201912080rai,rai,WorlDa00,def_int_long,0,,,,,
player,201912080rai,rai,WorlDa00,pass_defended,1,,,,,
player,201912080rai,rai,WorlDa00,sacks,0.0,,,,,
player,201912080rai,rai,WorlDa00,tackles_combined,8,,,,,
player,201912080rai,rai,WorlDa00,tackles_solo,6,,,,,
player,201912080rai,rai,WorlDa00,tackles_assists,2,,,,,
player,201912080rai,rai,WorlDa00,tackles_loss,0,,,,,
player,201912080rai,rai,WorlDa00,qb_hits,0,,,,,
player,201912080rai,rai,WorlDa00,fumbles_rec,0,,,,,
player,201912080rai,rai,WorlDa00,fumbles_rec_yds,0,,,,,
player,201912080rai,rai,WorlDa00,fumbles_rec_td,0,,,,,
player,201912080rai,rai,WorlDa00,fumbles_forced,0,,,,,
player,201912080rai,rai,HarrEr00,def_int,0,,,,,
player,201912080rai,rai,HarrEr00,def_int_yds,0,,,,,
player,201912080rai,rai,HarrEr00,def_int_td,0,,,,,
player,201912080rai,rai,HarrEr00,def_int_long,0,,,,,
player,201912080rai,rai,HarrEr00,pass_defended,0,,,,,
player,201912080rai,rai,HarrEr00,sacks,0.0,,,,,
player,201912080rai,rai,HarrEr00,tackles_combined,7,,,,,
player,201912080rai,rai,HarrEr00,tackles_solo,7,,,,,
player,201912080rai,rai,HarrEr00,tackles_assists,0,,,,,
player,201912080rai,rai,HarrEr00,tackles_loss,0,,,,,
player,201912080rai,rai,HarrEr00,qb_hits,0,,,,,
player,201912080rai,rai,HarrEr00,fumbles_rec,0,,,,,
player,201912080rai,rai,HarrEr00,fumbles_rec_yds,0,,,,,
player,201912080rai,rai,HarrEr00,fumbles_rec_td,0,,,,,
player,201912080rai,rai,HarrEr00,fumbles_forced,0,,,,,
player,201912080rai,rai,SweaDJ00,def_int,0,,,,,
player,201912080rai,rai,SweaDJ00,def_int_yds,0,,,,,
player,201912080rai,rai,SweaDJ00,def_int_td,0,,,,,
player,201912080rai,rai,SweaDJ00,def_int_long,0,,,,,
player,201912080rai,rai,SweaDJ00,pass_defended,0,,,,,
player,201912080rai,rai,SweaDJ00,sacks,0.0,,,,,
player,201912080rai,rai,SweaDJ00,tackles_combined,6,,,,,
player,201912080rai,rai,SweaDJ00,tackles_solo,4,,,,,
player,201912080rai,rai,SweaDJ00,tackles_assists,2,,,,,
player,201912080rai,rai,SweaDJ00,tackles_loss,0,,,,,
player,201912080rai,rai,SweaDJ00,qb_hits,0,,,,,
player,201912080rai,rai,SweaDJ00,fumbles_rec,0,,,,,
player,201912080rai,rai,SweaDJ00,fumbles_rec_yds,0,,,,,
player,201912080rai,rai,SweaDJ00,fumbles_rec_td,0,,,,,
player,201912080rai,rai,SweaDJ00,fumbles_forced,0,,,,,
player,201912080rai,rai,HankJo00,def_int,0,,,,,
player,201912080rai,rai,HankJo00,def_int_yds,0,,,,,
player,201912080rai,rai,HankJo00,def_int_td,0,,,,,
player,201912080rai,rai,HankJo00,def_int_long,0,,,,,
player,201912080rai,rai,HankJo00,pass_defended,0,,,,,
player,201912080rai,rai,HankJo00,sacks,0.0,,,,,
player,201912080rai,rai,HankJo00,tackles_combined,5,,,,,
player,201912080rai,rai,HankJo00,tackles_solo,2,,,,,
player,201912080rai,rai,HankJo00,tackles_assists,3,,,,,
player,201912080rai,rai,HankJo00,tackles_loss,0,,,,,
player,201912080rai,rai,HankJo00,qb_hits,0,,,,,
player,201912080rai,rai,HankJo00,fumbles_rec,0,,,,,
player,201912080rai,rai,HankJo00,fumbles_rec_yds,0,,,,,
player,201912080rai,rai,HankJo00,fumbles_rec_td,0,,,,,
player,201912080rai,rai,HankJo00,fumbles_forced,0,,,,,
player,201912080rai,rai,CompWi00,def_int,0,,,,,
player,201912080rai,rai,CompWi00,def_int_yds,0,,,,,
player,201912080rai,rai,CompWi00,def_int_td,0,,,,,
player,201912080rai,rai,CompWi00,def_int_long,0,,,,,
player,201912080rai,rai,CompWi00,pass_defended,0,,,,,
player,201912080rai,rai,CompWi00,sacks,0.0,,,,,
player,201912080rai,rai,CompWi00,tackles_combined,3,,,,,
player,201912080rai,rai,CompWi00,tackles_solo,2,,,,,
player,201912080rai,rai,CompWi00,tackles_assists,1,,,,,
player,201912080rai,rai,CompWi00,tackles_loss,0,,,,,
player,201912080rai,rai,CompWi00,qb_hits,0,,,,,
player,201912080rai,rai,CompWi00,fumbles_rec,0,,,,,
player,201912080rai,rai,CompWi00,fumbles_rec_yds,0,,,,,
player,201912080rai,rai,CompWi00,fumbles_rec_td,0,,,,,
player,201912080rai,rai,CompWi00,fumbles_forced,0,,,,,
player,201912080rai,rai,JoynLa00,def_int,0,,,,,
player,201912080rai,rai,JoynLa00,def_int_yds,0,,,,,
player,201912080rai,rai,JoynLa00,def_int_td,0,,,,,
player,201912080rai,rai,JoynLa00,def_int_long,0,,,,,
player,201912080rai,rai,JoynLa00,pass_defended,0,,,,,
player,201912080rai,rai,JoynLa00,sacks,0.0,,,,,
player,201912080rai,rai,JoynLa00,tackles_combined,3,,,,,
player,201912080rai,rai,JoynLa00,tackles_solo,3,,,,,
player,201912080rai,rai,JoynLa00,tackles_assists,0,,,,,
player,201912080rai,rai,JoynLa00,tackles_loss,0,,,,,
player,201912080rai,rai,JoynLa00,qb_hits,0,,,,,
player,201912080rai,rai,JoynLa00,fumbles_rec,0,,,,,
player,201912080rai,rai,JoynLa00,fumbles_rec_yds,0,,,,,
player,201912080rai,rai,JoynLa00,fumbles_rec_td,0,,,,,
player,201912080rai,rai,JoynLa00,fumbles_forced,0,,,,,
player,201912080rai,rai,MullTr00,def_int,0,,,,,
player,201912080rai,rai,MullTr00,def_int_yds,0,,,,,
player,201912080rai,rai,MullTr00,def_int_td,0,,,,,
player,201912080rai,rai,MullTr00,def_int_long,0,,,,,
player,201912080rai,rai,MullTr00,pass_defended,0,,,,,
player,201912080rai,rai,MullTr00,sacks,0.0,,,,,
player,201912080rai,rai,MullTr00,tackles_combined,3,,,,,
player,201912080rai,rai,MullTr00,tackles_solo,3,,,,,
player,201912080rai,rai,MullTr00,tackles_assists,0,,,,,
player,201912080rai,rai,MullTr00,tackles_loss,0,,,,,
player,201912080rai,rai,MullTr00,qb_hits,0,,,,,
player,201912080rai,rai,MullTr00,fumbles_rec,0,,,,,
player,201912080rai,rai,MullTr00,fumbles_rec_yds,0,,,,,
player,201912080rai,rai,MullTr00,fumbles_rec_td,0,,,,,
player,201912080rai,rai,MullTr00,fumbles_forced,0,,,,,
player,201912080rai,rai,CrosMa00,def_int,0,,,,,
player,201912080rai,rai,CrosMa00,def_int_yds,0,,,,,
player,201912080rai,rai,CrosMa00,def_int_td,0,,,,,
player,201912080rai,rai,CrosMa00,def_int_long,0,,,,,
player,201912080rai,rai,CrosMa00,pass_defended,0,,,,,
player,201912080rai,rai,CrosMa00,sacks,0.0,,,,,
player,201912080rai,rai,CrosMa00,tackles_combined,2,,,,,
player,201912080rai,rai,CrosMa00,tackles_solo,2,,,,,
player,201912080rai,rai,CrosMa00,tackles_assists,0,,,,,
player,201912080rai,rai,CrosMa00,tackles_loss,1,,,,,
player,201912080rai,rai,CrosMa00,qb_hits,0,,,,,
player,201912080rai,rai,CrosMa00,fumbles_rec,0,,,,,
player,201912080rai,rai,CrosMa00,fumbles_rec_yds,0,,,,,
player,201912080rai,rai,CrosMa00,fumbles_rec_td,0,,,,,
player,201912080rai,rai,CrosMa00,fumbles_forced,0,,,,,
player,201912080rai,rai,HallP.00,def_int,0,,,,,
player,201912080rai,rai,HallP.00,def_int_yds,0,,,,,
player,201912080rai,rai,HallP.00,def_int_td,0,,,,,
player,201912080rai,rai,HallP.00,def_int_long,0,,,,,
player,201912080rai,rai,HallP.00,pass_defended,0,,,,,
player,201912080rai,rai,HallP.00,sacks,0.0,,,,,
player,201912080rai,rai,HallP.00,tackles_combined,2,,,,,
player,201912080rai,rai,HallP.00,tackles_solo,1,,,,,
player,201912080rai,rai,HallP.00,tackles_assists,1,,,,,
player,201912080rai,rai,HallP.00,tackles_loss,0,,,,,
player,201912080rai,rai,HallP.00,qb_hits,0,,,,,
player,201912080rai,rai,HallP.00,fumbles_rec,0,,,,,
player,201912080rai,rai,HallP.00,fumbles_rec_yds,0,,,,,
player,201912080rai,rai,HallP.00,fumbles_rec_td,0,,,,,
player,201912080rai,rai,HallP.00,fumbles_forced,0,,,,,
player,201912080rai,rai,JordDi00,def_int,0,,,,,
player,201912080rai,rai,JordDi00,def_int_yds,0,,,,,
player,201912080rai,rai,JordDi00,def_int_td,0,,,,,
player,201912080rai,rai,JordDi00,def_int_long,0,,,,,
player,201912080rai,rai,JordDi00,pass_defended,1,,,,,
player,201912080rai,rai,JordDi00,sacks,0.0,,,,,
player,201912080rai,rai,JordDi00,tackles_combined,2,,,,,
player,201912080rai,rai,JordDi00,tackles_solo,2,,,,,
player,201912080rai,rai,JordDi00,tackles_assists,0,,,,,
player,201912080rai,rai,JordDi00,tackles_loss,0,,,,,
player,201912080rai,rai,JordDi00,qb_hits,0,,,,,
player,201912080rai,rai,JordDi00,fumbles_rec,0,,,,,
player,201912080rai,rai,JordDi00,fumbles_rec_yds,0,,,,,
player,201912080rai,rai,JordDi00,fumbles_rec_td,0,,,,,
player,201912080rai,rai,JordDi00,fumbles_forced,0,,,,,
player,201912080rai,rai,LeexMa01,def_int,0,,,,,
player,201912080rai,rai,LeexMa01,def_int_yds,0,,,,,
player,201912080rai,rai,LeexMa01,def_int_td,0,,,,,
player,201912080rai,rai,LeexMa01,def_int_long,0,,,,,
player,201912080rai,rai,LeexMa01,pass_defended,0,,,,,
player,201912080rai,rai,LeexMa01,sacks,0.0,,,,,
player,201912080rai,rai,LeexMa01,tackles_combined,2,,,,,
player,201912080rai,rai,LeexMa01,tackles_solo,2,,,,,
player,201912080rai,rai,LeexMa01,tackles_assists,0,,,,,
player,201912080rai,rai,LeexMa01,tackles_loss,0,,,,,
player,201912080rai,rai,LeexMa01,qb_hits,0,,,,,
player,201912080rai,rai,LeexMa01,fumbles_rec,0,,,,,
player,201912080rai,rai,LeexMa01,fumbles_rec_yds,0,,,,,
player,201912080rai,rai,LeexMa01,fumbles_rec_td,0,,,,,
player,201912080rai,rai,LeexMa01,fumbles_forced,0,,,,,
player,201912080rai,rai,MaurJo00,def_int,0,,,,,
player,201912080rai,rai,MaurJo00,def_int_yds,0,,,,,
player,201912080rai,rai,MaurJo00,def_int_td,0,,,,,
