game,2019,17,20191229,201912290kan,sdg,"Los Angeles Chargers",21,kan,"Kansas City Chiefs",31
player,201912290kan,sdg,GordMe00,fumbles_lost,0,,,,,
player,201912290kan,sdg,EkelAu00,pass_cmp,0,,,,,
player,201912290kan,sdg,EkelAu00,pass_att,0,,,,,
player,201912290kan,sdg,EkelAu00,pass_yds,0,,,,,
player,201912290kan,sdg,EkelAu00,pass_td,0,,,,,
player,201912290kan,sdg,EkelAu00,pass_int,0,,,,,
player,201912290kan,sdg,EkelAu00,pass_sacked,0,,,,,
player,201912290kan,sdg,EkelAu00,pass_sacked_yds,0,,,,,
player,201912290kan,sdg,EkelAu00,pass_long,0,,,,,
player,201912290kan,sdg,EkelAu00,pass_rating,,,,,,
player,201912290kan,sdg,EkelAu00,rush_att,9,,,,,
player,201912290kan,sdg,EkelAu00,rush_yds,46,,,,,
player,201912290kan,sdg,EkelAu00,rush_td,0,,,,,
player,201912290kan,sdg,EkelAu00,rush_long,22,,,,,
player,201912290kan,sdg,EkelAu00,targets,11,,,,,
player,201912290kan,sdg,EkelAu00,rec,9,,,,,
player,201912290kan,sdg,EkelAu00,rec_yds,43,,,,,
player,201912290kan,sdg,EkelAu00,rec_td,0,,,,,
player,201912290kan,sdg,EkelAu00,rec_long,14,,,,,
player,201912290kan,sdg,EkelAu00,fumbles,0,,,,,
player,201912290kan,sdg,EkelAu00,fumbles_lost,0,,,,,
player,201912290kan,sdg,JackJu01,pass_cmp,0,,,,,
player,201912290kan,sdg,JackJu01,pass_att,0,,,,,
player,201912290kan,sdg,JackJu01,pass_yds,0,,,,,
player,201912290kan,sdg,JackJu01,pass_td,0,,,,,
player,201912290kan,sdg,JackJu01,pass_int,0,,,,,
player,201912290kan,sdg,JackJu01,pass_sacked,0,,,,,
player,201912290kan,sdg,JackJu01,pass_sacked_yds,0,,,,,
player,201912290kan,sdg,JackJu01,pass_long,0,,,,,
player,201912290kan,sdg,JackJu01,pass_rating,,,,,,
player,201912290kan,sdg,JackJu01,rush_att,1,,,,,
player,201912290kan,sdg,JackJu01,rush_yds,11,,,,,
player,201912290kan,sdg,JackJu01,rush_td,0,,,,,
player,201912290kan,sdg,JackJu01,rush_long,11,,,,,
player,201912290kan,sdg,JackJu01,targets,0,,,,,
player,201912290kan,sdg,JackJu01,rec,0,,,,,
player,201912290kan,sdg,JackJu01,rec_yds,0,,,,,
player,201912290kan,sdg,JackJu01,rec_td,0,,,,,
player,201912290kan,sdg,JackJu01,rec_long,0,,,,,
player,201912290kan,sdg,JackJu01,fumbles,0,,,,,
player,201912290kan,sdg,JackJu01,fumbles_lost,0,,,,,
player,201912290kan,sdg,AlleKe00,pass_cmp,0,,,,,
player,201912290kan,sdg,AlleKe00,pass_att,0,,,,,
player,201912290kan,sdg,AlleKe00,pass_yds,0,,,,,
player,201912290kan,sdg,AlleKe00,pass_td,0,,,,,
player,201912290kan,sdg,AlleKe00,pass_int,0,,,,,
player,201912290kan,sdg,AlleKe00,pass_sacked,0,,,,,
player,201912290kan,sdg,AlleKe00,pass_sacked_yds,0,,,,,
player,201912290kan,sdg,AlleKe00,pass_long,0,,,,,
player,201912290kan,sdg,AlleKe00,pass_rating,,,,,,
player,201912290kan,sdg,AlleKe00,rush_att,0,,,,,
player,201912290kan,sdg,AlleKe00,rush_yds,0,,,,,
player,201912290kan,sdg,AlleKe00,rush_td,0,,,,,
player,201912290kan,sdg,AlleKe00,rush_long,0,,,,,
player,201912290kan,sdg,AlleKe00,targets,10,,,,,
player,201912290kan,sdg,AlleKe00,rec,9,,,,,
player,201912290kan,sdg,AlleKe00,rec_yds,82,,,,,
player,201912290kan,sdg,AlleKe00,rec_td,1,,,,,
player,201912290kan,sdg,AlleKe00,rec_long,13,,,,,
player,201912290kan,sdg,AlleKe00,fumbles,0,,,,,
player,201912290kan,sdg,AlleKe00,fumbles_lost,0,,,,,
player,201912290kan,sdg,HenrHu00,pass_cmp,0,,,,,
player,201912290kan,sdg,HenrHu00,pass_att,0,,,,,
player,201912290kan,sdg,HenrHu00,pass_yds,0,,,,,
player,201912290kan,sdg,HenrHu00,pass_td,0,,,,,
player,201912290kan,sdg,HenrHu00,pass_int,0,,,,,
player,201912290kan,sdg,HenrHu00,pass_sacked,0,,,,,
player,201912290kan,sdg,HenrHu00,pass_sacked_yds,0,,,,,
player,201912290kan,sdg,HenrHu00,pass_long,0,,,,,
player,201912290kan,sdg,HenrHu00,pass_rating,,,,,,
player,201912290kan,sdg,HenrHu00,rush_att,0,,,,,
player,201912290kan,sdg,HenrHu00,rush_yds,0,,,,,
player,201912290kan,sdg,HenrHu00,rush_td,0,,,,,
player,201912290kan,sdg,HenrHu00,rush_long,0,,,,,
player,201912290kan,sdg,HenrHu00,targets,6,,,,,
player,201912290kan,sdg,HenrHu00,rec,5,,,,,
player,201912290kan,sdg,HenrHu00,rec_yds,42,,,,,
player,201912290kan,sdg,HenrHu00,rec_td,1,,,,,
player,201912290kan,sdg,HenrHu00,rec_long,19,,,,,
player,201912290kan,sdg,HenrHu00,fumbles,0,,,,,
player,201912290kan,sdg,HenrHu00,fumbles_lost,0,,,,,
player,201912290kan,sdg,WillMi07,pass_cmp,0,,,,,
player,201912290kan,sdg,WillMi07,pass_att,0,,,,,
player,201912290kan,sdg,WillMi07,pass_yds,0,,,,,
player,201912290kan,sdg,WillMi07,pass_td,0,,,,,
player,201912290kan,sdg,WillMi07,pass_int,0,,,,,
player,201912290kan,sdg,WillMi07,pass_sacked,0,,,,,
player,201912290kan,sdg,WillMi07,pass_sacked_yds,0,,,,,
player,201912290kan,sdg,WillMi07,pass_long,0,,,,,
player,201912290kan,sdg,WillMi07,pass_rating,,,,,,
player,201912290kan,sdg,WillMi07,rush_att,0,,,,,
player,201912290kan,sdg,WillMi07,rush_yds,0,,,,,
player,201912290kan,sdg,WillMi07,rush_td,0,,,,,
player,201912290kan,sdg,WillMi07,rush_long,0,,,,,
player,201912290kan,sdg,WillMi07,targets,5,,,,,
player,201912290kan,sdg,WillMi07,rec,2,,,,,
player,201912290kan,sdg,WillMi07,rec_yds,38,,,,,
player,201912290kan,sdg,WillMi07,rec_td,0,,,,,
player,201912290kan,sdg,WillMi07,rec_long,22,,,,,
player,201912290kan,sdg,WillMi07,fumbles,0,,,,,
player,201912290kan,sdg,WillMi07,fumbles_lost,0,,,,,
player,201912290kan,sdg,GreeVi00,pass_cmp,0,,,,,
player,201912290kan,sdg,GreeVi00,pass_att,0,,,,,
player,201912290kan,sdg,GreeVi00,pass_yds,0,,,,,
player,201912290kan,sdg,GreeVi00,pass_td,0,,,,,
player,201912290kan,sdg,GreeVi00,pass_int,0,,,,,
player,201912290kan,sdg,GreeVi00,pass_sacked,0,,,,,
player,201912290kan,sdg,GreeVi00,pass_sacked_yds,0,,,,,
player,201912290kan,sdg,GreeVi00,pass_long,0,,,,,
player,201912290kan,sdg,GreeVi00,pass_rating,,,,,,
player,201912290kan,sdg,GreeVi00,rush_att,0,,,,,
player,201912290kan,sdg,GreeVi00,rush_yds,0,,,,,
player,201912290kan,sdg,GreeVi00,rush_td,0,,,,,
player,201912290kan,sdg,GreeVi00,rush_long,0,,,,,
player,201912290kan,sdg,GreeVi00,targets,1,,,,,
player,201912290kan,sdg,GreeVi00,rec,0,,,,,
player,201912290kan,sdg,GreeVi00,rec_yds,0,,,,,
player,201912290kan,sdg,GreeVi00,rec_td,0,,,,,
player,201912290kan,sdg,GreeVi00,rec_long,0,,,,,
player,201912290kan,sdg,GreeVi00,fumbles,0,,,,,
player,201912290kan,sdg,GreeVi00,fumbles_lost,0,,,,,
player,201912290kan,sdg,MoorJa02,pass_cmp,0,,,,,
player,201912290kan,sdg,MoorJa02,pass_att,0,,,,,
player,201912290kan,sdg,MoorJa02,pass_yds,0,,,,,
player,201912290kan,sdg,MoorJa02,pass_td,0,,,,,
player,201912290kan,sdg,MoorJa02,pass_int,0,,,,,
player,201912290kan,sdg,MoorJa02,pass_sacked,0,,,,,
player,201912290kan,sdg,MoorJa02,pass_sacked_yds,0,,,,,
player,201912290kan,sdg,MoorJa02,pass_long,0,,,,,
player,201912290kan,sdg,MoorJa02,pass_rating,,,,,,
player,201912290kan,sdg,MoorJa02,rush_att,0,,,,,
player,201912290kan,sdg,MoorJa02,rush_yds,0,,,,,
player,201912290kan,sdg,MoorJa02,rush_td,0,,,,,
player,201912290kan,sdg,MoorJa02,rush_long,0,,,,,
player,201912290kan,sdg,MoorJa02,targets,1,,,,,
player,201912290kan,sdg,MoorJa02,rec,0,,,,,
player,201912290kan,sdg,MoorJa02,rec_yds,0,,,,,
player,201912290kan,sdg,MoorJa02,rec_td,0,,,,,
player,201912290kan,sdg,MoorJa02,rec_long,0,,,,,
player,201912290kan,sdg,MoorJa02,fumbles,0,,,,,
player,201912290kan,sdg,MoorJa02,fumbles_lost,0,,,,,
player,201912290kan,sdg,PattAn00,pass_cmp,0,,,,,
player,201912290kan,sdg,PattAn00,pass_att,0,,,,,
player,201912290kan,sdg,PattAn00,pass_yds,0,,,,,
player,201912290kan,sdg,PattAn00,pass_td,0,,,,,
player,201912290kan,sdg,PattAn00,pass_int,0,,,,,
player,201912290kan,sdg,PattAn00,pass_sacked,0,,,,,
player,201912290kan,sdg,PattAn00,pass_sacked_yds,0,,,,,
player,201912290kan,sdg,PattAn00,pass_long,0,,,,,
player,201912290kan,sdg,PattAn00,pass_rating,,,,,,
player,201912290kan,sdg,PattAn00,rush_att,0,,,,,
player,201912290kan,sdg,PattAn00,rush_yds,0,,,,,
player,201912290kan,sdg,PattAn00,rush_td,0,,,,,
player,201912290kan,sdg,PattAn00,rush_long,0,,,,,
player,201912290kan,sdg,PattAn00,targets,3,,,,,
player,201912290kan,sdg,PattAn00,rec,0,,,,,
player,201912290kan,sdg,PattAn00,rec_yds,0,,,,,
player,201912290kan,sdg,PattAn00,rec_td,0,,,,,
player,201912290kan,sdg,PattAn00,rec_long,0,,,,,
player,201912290kan,sdg,PattAn00,fumbles,0,,,,,
player,201912290kan,sdg,PattAn00,fumbles_lost,0,,,,,
player,201912290kan,kan,MahoPa00,pass_cmp,16,,,,,
player,201912290kan,kan,MahoPa00,pass_att,25,,,,,
player,201912290kan,kan,MahoPa00,pass_yds,174,,,,,
player,201912290kan,kan,MahoPa00,pass_td,1,,,,,
player,201912290kan,kan,MahoPa00,pass_int,1,,,,,
player,201912290kan,kan,MahoPa00,pass_sacked,0,,,,,
player,201912290kan,kan,MahoPa00,pass_sacked_yds,0,,,,,
player,201912290kan,kan,MahoPa00,pass_long,47,,,,,
player,201912290kan,kan,MahoPa00,pass_rating,81.1,,,,,
player,201912290kan,kan,MahoPa00,rush_att,7,,,,,
player,201912290kan,kan,MahoPa00,rush_yds,21,,,,,
player,201912290kan,kan,MahoPa00,rush_td,0,,,,,
player,201912290kan,kan,MahoPa00,rush_long,11,,,,,
player,201912290kan,kan,MahoPa00,targets,0,,,,,
player,201912290kan,kan,MahoPa00,rec,0,,,,,
player,201912290kan,kan,MahoPa00,rec_yds,0,,,,,
player,201912290kan,kan,MahoPa00,rec_td,0,,,,,
player,201912290kan,kan,MahoPa00,rec_long,0,,,,,
player,201912290kan,kan,MahoPa00,fumbles,0,,,,,
player,201912290kan,kan,MahoPa00,fumbles_lost,0,,,,,
player,201912290kan,kan,WillDa05,pass_cmp,0,,,,,
player,201912290kan,kan,WillDa05,pass_att,0,,,,,
player,201912290kan,kan,WillDa05,pass_yds,0,,,,,
player,201912290kan,kan,WillDa05,pass_td,0,,,,,
player,201912290kan,kan,WillDa05,pass_int,0,,,,,
player,201912290kan,kan,WillDa05,pass_sacked,0,,,,,
player,201912290kan,kan,WillDa05,pass_sacked_yds,0,,,,,
player,201912290kan,kan,WillDa05,pass_long,0,,,,,
player,201912290kan,kan,WillDa05,pass_rating,,,,,,
player,201912290kan,kan,WillDa05,rush_att,12,,,,,
player,201912290kan,kan,WillDa05,rush_yds,124,,,,,
player,201912290kan,kan,WillDa05,rush_td,2,,,,,
player,201912290kan,kan,WillDa05,rush_long,84,,,,,
player,201912290kan,kan,WillDa05,targets,7,,,,,
player,201912290kan,kan,WillDa05,rec,4,,,,,
player,201912290kan,kan,WillDa05,rec_yds,30,,,,,
player,201912290kan,kan,WillDa05,rec_td,0,,,,,
player,201912290kan,kan,WillDa05,rec_long,13,,,,,
player,201912290kan,kan,WillDa05,fumbles,0,,,,,
player,201912290kan,kan,WillDa05,fumbles_lost,0,,,,,
player,201912290kan,kan,ThomDa06,pass_cmp,0,,,,,
player,201912290kan,kan,ThomDa06,pass_att,0,,,,,
player,201912290kan,kan,ThomDa06,pass_yds,0,,,,,
player,201912290kan,kan,ThomDa06,pass_td,0,,,,,
player,201912290kan,kan,ThomDa06,pass_int,0,,,,,
player,201912290kan,kan,ThomDa06,pass_sacked,0,,,,,
player,201912290kan,kan,ThomDa06,pass_sacked_yds,0,,,,,
player,201912290kan,kan,ThomDa06,pass_long,0,,,,,
player,201912290kan,kan,ThomDa06,pass_rating,,,,,,
player,201912290kan,kan,ThomDa06,rush_att,4,,,,,
player,201912290kan,kan,ThomDa06,rush_yds,17,,,,,
player,201912290kan,kan,ThomDa06,rush_td,0,,,,,
player,201912290kan,kan,ThomDa06,rush_long,6,,,,,
player,201912290kan,kan,ThomDa06,targets,1,,,,,
player,201912290kan,kan,ThomDa06,rec,1,,,,,
player,201912290kan,kan,ThomDa06,rec_yds,-4,,,,,
player,201912290kan,kan,ThomDa06,rec_td,0,,,,,
player,201912290kan,kan,ThomDa06,rec_long,-4,,,,,
player,201912290kan,kan,ThomDa06,fumbles,0,,,,,
player,201912290kan,kan,ThomDa06,fumbles_lost,0,,,,,
player,201912290kan,kan,HillTy00,pass_cmp,0,,,,,
player,201912290kan,kan,HillTy00,pass_att,0,,,,,
player,201912290kan,kan,HillTy00,pass_yds,0,,,,,
player,201912290kan,kan,HillTy00,pass_td,0,,,,,
player,201912290kan,kan,HillTy00,pass_int,0,,,,,
player,201912290kan,kan,HillTy00,pass_sacked,0,,,,,
player,201912290kan,kan,HillTy00,pass_sacked_yds,0,,,,,
player,201912290kan,kan,HillTy00,pass_long,0,,,,,
player,201912290kan,kan,HillTy00,pass_rating,,,,,,
player,201912290kan,kan,HillTy00,rush_att,0,,,,,
player,201912290kan,kan,HillTy00,rush_yds,0,,,,,
player,201912290kan,kan,HillTy00,rush_td,0,,,,,
player,201912290kan,kan,HillTy00,rush_long,0,,,,,
player,201912290kan,kan,HillTy00,targets,5,,,,,
player,201912290kan,kan,HillTy00,rec,4,,,,,
player,201912290kan,kan,HillTy00,rec_yds,61,,,,,
player,201912290kan,kan,HillTy00,rec_td,0,,,,,
player,201912290kan,kan,HillTy00,rec_long,47,,,,,
player,201912290kan,kan,HillTy00,fumbles,0,,,,,
player,201912290kan,kan,HillTy00,fumbles_lost,0,,,,,
player,201912290kan,kan,HardMe00,pass_cmp,0,,,,,
player,201912290kan,kan,HardMe00,pass_att,0,,,,,
player,201912290kan,kan,HardMe00,pass_yds,0,,,,,
player,201912290kan,kan,HardMe00,pass_td,0,,,,,
player,201912290kan,kan,HardMe00,pass_int,0,,,,,
player,201912290kan,kan,HardMe00,pass_sacked,0,,,,,
player,201912290kan,kan,HardMe00,pass_sacked_yds,0,,,,,
player,201912290kan,kan,HardMe00,pass_long,0,,,,,
player,201912290kan,kan,HardMe00,pass_rating,,,,,,
player,201912290kan,kan,HardMe00,rush_att,0,,,,,
player,201912290kan,kan,HardMe00,rush_yds,0,,,,,
player,201912290kan,kan,HardMe00,rush_td,0,,,,,
player,201912290kan,kan,HardMe00,rush_long,0,,,,,
player,201912290kan,kan,HardMe00,targets,1,,,,,
player,201912290kan,kan,HardMe00,rec,1,,,,,
player,201912290kan,kan,HardMe00,rec_yds,30,,,,,
player,201912290kan,kan,HardMe00,rec_td,0,,,,,
player,201912290kan,kan,HardMe00,rec_long,30,,,,,
player,201912290kan,kan,HardMe00,fumbles,0,,,,,
player,201912290kan,kan,HardMe00,fumbles_lost,0,,,,,
player,201912290kan,kan,KelcTr00,pass_cmp,0,,,,,
player,201912290kan,kan,KelcTr00,pass_att,0,,,,,
player,201912290kan,kan,KelcTr00,pass_yds,0,,,,,
player,201912290kan,kan,KelcTr00,pass_td,0,,,,,
player,201912290kan,kan,KelcTr00,pass_int,0,,,,,
player,201912290kan,kan,KelcTr00,pass_sacked,0,,,,,
player,201912290kan,kan,KelcTr00,pass_sacked_yds,0,,,,,
player,201912290kan,kan,KelcTr00,pass_long,0,,,,,
player,201912290kan,kan,KelcTr00,pass_rating,,,,,,
player,201912290kan,kan,KelcTr00,rush_att,0,,,,,
player,201912290kan,kan,KelcTr00,rush_yds,0,,,,,
player,201912290kan,kan,KelcTr00,rush_td,0,,,,,
player,201912290kan,kan,KelcTr00,rush_long,0,,,,,
player,201912290kan,kan,KelcTr00,targets,5,,,,,
player,201912290kan,kan,KelcTr00,rec,3,,,,,
player,201912290kan,kan,KelcTr00,rec_yds,24,,,,,
player,201912290kan,kan,KelcTr00,rec_td,0,,,,,
player,201912290kan,kan,KelcTr00,rec_long,11,,,,,
player,201912290kan,kan,KelcTr00,fumbles,0,,,,,
player,201912290kan,kan,KelcTr00,fumbles_lost,0,,,,,
player,201912290kan,kan,RobiDe01,pass_cmp,0,,,,,
player,201912290kan,kan,RobiDe01,pass_att,0,,,,,
player,201912290kan,kan,RobiDe01,pass_yds,0,,,,,
player,201912290kan,kan,RobiDe01,pass_td,0,,,,,
player,201912290kan,kan,RobiDe01,pass_int,0,,,,,
player,201912290kan,kan,RobiDe01,pass_sacked,0,,,,,
player,201912290kan,kan,RobiDe01,pass_sacked_yds,0,,,,,
player,201912290kan,kan,RobiDe01,pass_long,0,,,,,
player,201912290kan,kan,RobiDe01,pass_rating,,,,,,
player,201912290kan,kan,RobiDe01,rush_att,0,,,,,
player,201912290kan,kan,RobiDe01,rush_yds,0,,,,,
player,201912290kan,kan,RobiDe01,rush_td,0,,,,,
player,201912290kan,kan,RobiDe01,rush_long,0,,,,,
player,201912290kan,kan,RobiDe01,targets,2,,,,,
player,201912290kan,kan,RobiDe01,rec,1,,,,,
player,201912290kan,kan,RobiDe01,rec_yds,24,,,,,
player,201912290kan,kan,RobiDe01,rec_td,1,,,,,
player,201912290kan,kan,RobiDe01,rec_long,24,,,,,
player,201912290kan,kan,RobiDe01,fumbles,0,,,,,
player,201912290kan,kan,RobiDe01,fumbles_lost,0,,,,,
player,201912290kan,kan,WatkSa00,pass_cmp,0,,,,,
player,201912290kan,kan,WatkSa00,pass_att,0,,,,,
player,201912290kan,kan,WatkSa00,pass_yds,0,,,,,
player,201912290kan,kan,WatkSa00,pass_td,0,,,,,
player,201912290kan,kan,WatkSa00,pass_int,0,,,,,
player,201912290kan,kan,WatkSa00,pass_sacked,0,,,,,
player,201912290kan,kan,WatkSa00,pass_sacked_yds,0,,,,,
player,201912290kan,kan,WatkSa00,pass_long,0,,,,,
player,201912290kan,kan,WatkSa00,pass_rating,,,,,,
player,201912290kan,kan,WatkSa00,rush_att,0,,,,,
player,201912290kan,kan,WatkSa00,rush_yds,0,,,,,
player,201912290kan,kan,WatkSa00,rush_td,0,,,,,
player,201912290kan,kan,WatkSa00,rush_long,0,,,,,
player,201912290kan,kan,WatkSa00,targets,2,,,,,
player,201912290kan,kan,WatkSa00,rec,1,,,,,
player,201912290kan,kan,WatkSa00,rec_yds,8,,,,,
player,201912290kan,kan,WatkSa00,rec_td,0,,,,,
player,201912290kan,kan,WatkSa00,rec_long,8,,,,,
player,201912290kan,kan,WatkSa00,fumbles,0,,,,,
player,201912290kan,kan,WatkSa00,fumbles_lost,0,,,,,
player,201912290kan,kan,BellBl00,pass_cmp,0,,,,,
player,201912290kan,kan,BellBl00,pass_att,0,,,,,
player,201912290kan,kan,BellBl00,pass_yds,0,,,,,
player,201912290kan,kan,BellBl00,pass_td,0,,,,,
player,201912290kan,kan,BellBl00,pass_int,0,,,,,
player,201912290kan,kan,BellBl00,pass_sacked,0,,,,,
player,201912290kan,kan,BellBl00,pass_sacked_yds,0,,,,,
player,201912290kan,kan,BellBl00,pass_long,0,,,,,
player,201912290kan,kan,BellBl00,pass_rating,,,,,,
player,201912290kan,kan,BellBl00,rush_att,0,,,,,
player,201912290kan,kan,BellBl00,rush_yds,0,,,,,
player,201912290kan,kan,BellBl00,rush_td,0,,,,,
player,201912290kan,kan,BellBl00,rush_long,0,,,,,
player,201912290kan,kan,BellBl00,targets,2,,,,,
player,201912290kan,kan,BellBl00,rec,1,,,,,
player,201912290kan,kan,BellBl00,rec_yds,1,,,,,
player,201912290kan,kan,BellBl00,rec_td,0,,,,,
player,201912290kan,kan,BellBl00,rec_long,1,,,,,
player,201912290kan,kan,BellBl00,fumbles,0,,,,,
player,201912290kan,kan,BellBl00,fumbles_lost,0,,,,,
player,201912290kan,sdg,DaviMi03,def_int,1,,,,,
player,201912290kan,sdg,DaviMi03,def_int_yds,15,,,,,
player,201912290kan,sdg,DaviMi03,def_int_td,0,,,,,
player,201912290kan,sdg,DaviMi03,def_int_long,15,,,,,
player,201912290kan,sdg,DaviMi03,pass_defended,2,,,,,
player,201912290kan,sdg,DaviMi03,sacks,0.0,,,,,
player,201912290kan,sdg,DaviMi03,tackles_combined,2,,,,,
player,201912290kan,sdg,DaviMi03,tackles_solo,2,,,,,
player,201912290kan,sdg,DaviMi03,tackles_assists,0,,,,,
player,201912290kan,sdg,DaviMi03,tackles_loss,0,,,,,
player,201912290kan,sdg,DaviMi03,qb_hits,0,,,,,
player,201912290kan,sdg,DaviMi03,fumbles_rec,0,,,,,
player,201912290kan,sdg,DaviMi03,fumbles_rec_yds,0,,,,,
player,201912290kan,sdg,DaviMi03,fumbles_rec_td,0,,,,,
player,201912290kan,sdg,DaviMi03,fumbles_forced,0,,,,,
player,201912290kan,sdg,JameDe00,def_int,0,,,,,
player,201912290kan,sdg,JameDe00,def_int_yds,0,,,,,
player,201912290kan,sdg,JameDe00,def_int_td,0,,,,,
player,201912290kan,sdg,JameDe00,def_int_long,0,,,,,
player,201912290kan,sdg,JameDe00,pass_defended,0,,,,,
player,201912290kan,sdg,JameDe00,sacks,0.0,,,,,
player,201912290kan,sdg,JameDe00,tackles_combined,8,,,,,
player,201912290kan,sdg,JameDe00,tackles_solo,6,,,,,
player,201912290kan,sdg,JameDe00,tackles_assists,2,,,,,
player,201912290kan,sdg,JameDe00,tackles_loss,0,,,,,
player,201912290kan,sdg,JameDe00,qb_hits,0,,,,,
player,201912290kan,sdg,JameDe00,fumbles_rec,0,,,,,
player,201912290kan,sdg,JameDe00,fumbles_rec_yds,0,,,,,
player,201912290kan,sdg,JameDe00,fumbles_rec_td,0,,,,,
player,201912290kan,sdg,JameDe00,fumbles_forced,0,,,,,
player,201912290kan,sdg,PerrDe00,def_int,0,,,,,
player,201912290kan,sdg,PerrDe00,def_int_yds,0,,,,,
player,201912290kan,sdg,PerrDe00,def_int_td,0,,,,,
player,201912290kan,sdg,PerrDe00,def_int_long,0,,,,,
player,201912290kan,sdg,PerrDe00,pass_defended,0,,,,,
player,201912290kan,sdg,PerrDe00,sacks,0.0,,,,,
player,201912290kan,sdg,PerrDe00,tackles_combined,6,,,,,
player,201912290kan,sdg,PerrDe00,tackles_solo,4,,,,,
player,201912290kan,sdg,PerrDe00,tackles_assists,2,,,,,
player,201912290kan,sdg,PerrDe00,tackles_loss,0,,,,,
player,201912290kan,sdg,PerrDe00,qb_hits,0,,,,,
player,201912290kan,sdg,PerrDe00,fumbles_rec,0,,,,,
player,201912290kan,sdg,PerrDe00,fumbles_rec_yds,0,,,,,
player,201912290kan,sdg,PerrDe00,fumbles_rec_td,0,,,,,
player,201912290kan,sdg,PerrDe00,fumbles_forced,0,,,,,
player,201912290kan,sdg,TranDr00,def_int,0,,,,,
