game,2019,11,20191117,201911170sfo,crd,"Arizona Cardinals",26,sfo,"San Francisco 49ers",36
player,201911170sfo,crd,DrakKe00,pass_yds,0,,,,,
player,201911170sfo,crd,DrakKe00,pass_td,0,,,,,
player,201911170sfo,crd,DrakKe00,pass_int,0,,,,,
player,201911170sfo,crd,DrakKe00,pass_sacked,0,,,,,
player,201911170sfo,crd,DrakKe00,pass_sacked_yds,0,,,,,
player,201911170sfo,crd,DrakKe00,pass_long,0,,,,,
player,201911170sfo,crd,DrakKe00,pass_rating,,,,,,
player,201911170sfo,crd,DrakKe00,rush_att,16,,,,,
player,201911170sfo,crd,DrakKe00,rush_yds,67,,,,,
player,201911170sfo,crd,DrakKe00,rush_td,0,,,,,
player,201911170sfo,crd,DrakKe00,rush_long,12,,,,,
player,201911170sfo,crd,DrakKe00,targets,7,,,,,
player,201911170sfo,crd,DrakKe00,rec,6,,,,,
player,201911170sfo,crd,DrakKe00,rec_yds,13,,,,,
player,201911170sfo,crd,DrakKe00,rec_td,0,,,,,
player,201911170sfo,crd,DrakKe00,rec_long,9,,,,,
player,201911170sfo,crd,DrakKe00,fumbles,0,,,,,
player,201911170sfo,crd,DrakKe00,fumbles_lost,0,,,,,
player,201911170sfo,crd,KirkCh01,pass_cmp,0,,,,,
player,201911170sfo,crd,KirkCh01,pass_att,0,,,,,
player,201911170sfo,crd,KirkCh01,pass_yds,0,,,,,
player,201911170sfo,crd,KirkCh01,pass_td,0,,,,,
player,201911170sfo,crd,KirkCh01,pass_int,0,,,,,
player,201911170sfo,crd,KirkCh01,pass_sacked,0,,,,,
player,201911170sfo,crd,KirkCh01,pass_sacked_yds,0,,,,,
player,201911170sfo,crd,KirkCh01,pass_long,0,,,,,
player,201911170sfo,crd,KirkCh01,pass_rating,,,,,,
player,201911170sfo,crd,KirkCh01,rush_att,1,,,,,
player,201911170sfo,crd,KirkCh01,rush_yds,1,,,,,
player,201911170sfo,crd,KirkCh01,rush_td,0,,,,,
player,201911170sfo,crd,KirkCh01,rush_long,1,,,,,
player,201911170sfo,crd,KirkCh01,targets,9,,,,,
player,201911170sfo,crd,KirkCh01,rec,6,,,,,
player,201911170sfo,crd,KirkCh01,rec_yds,41,,,,,
player,201911170sfo,crd,KirkCh01,rec_td,0,,,,,
player,201911170sfo,crd,KirkCh01,rec_long,11,,,,,
player,201911170sfo,crd,KirkCh01,fumbles,0,,,,,
player,201911170sfo,crd,KirkCh01,fumbles_lost,0,,,,,
player,201911170sfo,crd,FitzLa00,pass_cmp,0,,,,,
player,201911170sfo,crd,FitzLa00,pass_att,0,,,,,
player,201911170sfo,crd,FitzLa00,pass_yds,0,,,,,
player,201911170sfo,crd,FitzLa00,pass_td,0,,,,,
player,201911170sfo,crd,FitzLa00,pass_int,0,,,,,
player,201911170sfo,crd,FitzLa00,pass_sacked,0,,,,,
player,201911170sfo,crd,FitzLa00,pass_sacked_yds,0,,,,,
player,201911170sfo,crd,FitzLa00,pass_long,0,,,,,
player,201911170sfo,crd,FitzLa00,pass_rating,,,,,,
player,201911170sfo,crd,FitzLa00,rush_att,0,,,,,
player,201911170sfo,crd,FitzLa00,rush_yds,0,,,,,
player,201911170sfo,crd,FitzLa00,rush_td,0,,,,,
player,201911170sfo,crd,FitzLa00,rush_long,0,,,,,
player,201911170sfo,crd,FitzLa00,targets,5,,,,,
player,201911170sfo,crd,FitzLa00,rec,5,,,,,
player,201911170sfo,crd,FitzLa00,rec_yds,37,,,,,
player,201911170sfo,crd,FitzLa00,rec_td,1,,,,,
player,201911170sfo,crd,FitzLa00,rec_long,12,,,,,
player,201911170sfo,crd,FitzLa00,fumbles,1,,,,,
player,201911170sfo,crd,FitzLa00,fumbles_lost,1,,,,,
player,201911170sfo,crd,CoopPh00,pass_cmp,0,,,,,
player,201911170sfo,crd,CoopPh00,pass_att,0,,,,,
player,201911170sfo,crd,CoopPh00,pass_yds,0,,,,,
player,201911170sfo,crd,CoopPh00,pass_td,0,,,,,
player,201911170sfo,crd,CoopPh00,pass_int,0,,,,,
player,201911170sfo,crd,CoopPh00,pass_sacked,0,,,,,
player,201911170sfo,crd,CoopPh00,pass_sacked_yds,0,,,,,
player,201911170sfo,crd,CoopPh00,pass_long,0,,,,,
player,201911170sfo,crd,CoopPh00,pass_rating,,,,,,
player,201911170sfo,crd,CoopPh00,rush_att,0,,,,,
player,201911170sfo,crd,CoopPh00,rush_yds,0,,,,,
player,201911170sfo,crd,CoopPh00,rush_td,0,,,,,
player,201911170sfo,crd,CoopPh00,rush_long,0,,,,,
player,201911170sfo,crd,CoopPh00,targets,4,,,,,
player,201911170sfo,crd,CoopPh00,rec,3,,,,,
player,201911170sfo,crd,CoopPh00,rec_yds,35,,,,,
player,201911170sfo,crd,CoopPh00,rec_td,1,,,,,
player,201911170sfo,crd,CoopPh00,rec_long,23,,,,,
player,201911170sfo,crd,CoopPh00,fumbles,0,,,,,
player,201911170sfo,crd,CoopPh00,fumbles_lost,0,,,,,
player,201911170sfo,crd,JohnKe07,pass_cmp,0,,,,,
player,201911170sfo,crd,JohnKe07,pass_att,0,,,,,
player,201911170sfo,crd,JohnKe07,pass_yds,0,,,,,
player,201911170sfo,crd,JohnKe07,pass_td,0,,,,,
player,201911170sfo,crd,JohnKe07,pass_int,0,,,,,
player,201911170sfo,crd,JohnKe07,pass_sacked,0,,,,,
player,201911170sfo,crd,JohnKe07,pass_sacked_yds,0,,,,,
player,201911170sfo,crd,JohnKe07,pass_long,0,,,,,
player,201911170sfo,crd,JohnKe07,pass_rating,,,,,,
player,201911170sfo,crd,JohnKe07,rush_att,0,,,,,
player,201911170sfo,crd,JohnKe07,rush_yds,0,,,,,
player,201911170sfo,crd,JohnKe07,rush_td,0,,,,,
player,201911170sfo,crd,JohnKe07,rush_long,0,,,,,
player,201911170sfo,crd,JohnKe07,targets,2,,,,,
player,201911170sfo,crd,JohnKe07,rec,2,,,,,
player,201911170sfo,crd,JohnKe07,rec_yds,14,,,,,
player,201911170sfo,crd,JohnKe07,rec_td,0,,,,,
player,201911170sfo,crd,JohnKe07,rec_long,9,,,,,
player,201911170sfo,crd,JohnKe07,fumbles,1,,,,,
player,201911170sfo,crd,JohnKe07,fumbles_lost,1,,,,,
player,201911170sfo,crd,IsabAn00,pass_cmp,0,,,,,
player,201911170sfo,crd,IsabAn00,pass_att,0,,,,,
player,201911170sfo,crd,IsabAn00,pass_yds,0,,,,,
player,201911170sfo,crd,IsabAn00,pass_td,0,,,,,
player,201911170sfo,crd,IsabAn00,pass_int,0,,,,,
player,201911170sfo,crd,IsabAn00,pass_sacked,0,,,,,
player,201911170sfo,crd,IsabAn00,pass_sacked_yds,0,,,,,
player,201911170sfo,crd,IsabAn00,pass_long,0,,,,,
player,201911170sfo,crd,IsabAn00,pass_rating,,,,,,
player,201911170sfo,crd,IsabAn00,rush_att,0,,,,,
player,201911170sfo,crd,IsabAn00,rush_yds,0,,,,,
player,201911170sfo,crd,IsabAn00,rush_td,0,,,,,
player,201911170sfo,crd,IsabAn00,rush_long,0,,,,,
player,201911170sfo,crd,IsabAn00,targets,4,,,,,
player,201911170sfo,crd,IsabAn00,rec,1,,,,,
player,201911170sfo,crd,IsabAn00,rec_yds,6,,,,,
player,201911170sfo,crd,IsabAn00,rec_td,0,,,,,
player,201911170sfo,crd,IsabAn00,rec_long,6,,,,,
player,201911170sfo,crd,IsabAn00,fumbles,0,,,,,
player,201911170sfo,crd,IsabAn00,fumbles_lost,0,,,,,
player,201911170sfo,crd,DaniDa02,pass_cmp,0,,,,,
player,201911170sfo,crd,DaniDa02,pass_att,0,,,,,
player,201911170sfo,crd,DaniDa02,pass_yds,0,,,,,
player,201911170sfo,crd,DaniDa02,pass_td,0,,,,,
player,201911170sfo,crd,DaniDa02,pass_int,0,,,,,
player,201911170sfo,crd,DaniDa02,pass_sacked,0,,,,,
player,201911170sfo,crd,DaniDa02,pass_sacked_yds,0,,,,,
player,201911170sfo,crd,DaniDa02,pass_long,0,,,,,
player,201911170sfo,crd,DaniDa02,pass_rating,,,,,,
player,201911170sfo,crd,DaniDa02,rush_att,0,,,,,
player,201911170sfo,crd,DaniDa02,rush_yds,0,,,,,
player,201911170sfo,crd,DaniDa02,rush_td,0,,,,,
player,201911170sfo,crd,DaniDa02,rush_long,0,,,,,
player,201911170sfo,crd,DaniDa02,targets,1,,,,,
player,201911170sfo,crd,DaniDa02,rec,1,,,,,
player,201911170sfo,crd,DaniDa02,rec_yds,4,,,,,
player,201911170sfo,crd,DaniDa02,rec_td,0,,,,,
player,201911170sfo,crd,DaniDa02,rec_long,4,,,,,
player,201911170sfo,crd,DaniDa02,fumbles,0,,,,,
player,201911170sfo,crd,DaniDa02,fumbles_lost,0,,,,,
player,201911170sfo,crd,ClayCh00,pass_cmp,0,,,,,
player,201911170sfo,crd,ClayCh00,pass_att,0,,,,,
player,201911170sfo,crd,ClayCh00,pass_yds,0,,,,,
player,201911170sfo,crd,ClayCh00,pass_td,0,,,,,
player,201911170sfo,crd,ClayCh00,pass_int,0,,,,,
player,201911170sfo,crd,ClayCh00,pass_sacked,0,,,,,
player,201911170sfo,crd,ClayCh00,pass_sacked_yds,0,,,,,
player,201911170sfo,crd,ClayCh00,pass_long,0,,,,,
player,201911170sfo,crd,ClayCh00,pass_rating,,,,,,
player,201911170sfo,crd,ClayCh00,rush_att,0,,,,,
player,201911170sfo,crd,ClayCh00,rush_yds,0,,,,,
player,201911170sfo,crd,ClayCh00,rush_td,0,,,,,
player,201911170sfo,crd,ClayCh00,rush_long,0,,,,,
player,201911170sfo,crd,ClayCh00,targets,1,,,,,
player,201911170sfo,crd,ClayCh00,rec,0,,,,,
player,201911170sfo,crd,ClayCh00,rec_yds,0,,,,,
player,201911170sfo,crd,ClayCh00,rec_td,0,,,,,
player,201911170sfo,crd,ClayCh00,rec_long,0,,,,,
player,201911170sfo,crd,ClayCh00,fumbles,0,,,,,
player,201911170sfo,crd,ClayCh00,fumbles_lost,0,,,,,
player,201911170sfo,sfo,GaroJi00,pass_cmp,34,,,,,
player,201911170sfo,sfo,GaroJi00,pass_att,45,,,,,
player,201911170sfo,sfo,GaroJi00,pass_yds,424,,,,,
player,201911170sfo,sfo,GaroJi00,pass_td,4,,,,,
player,201911170sfo,sfo,GaroJi00,pass_int,2,,,,,
player,201911170sfo,sfo,GaroJi00,pass_sacked,2,,,,,
player,201911170sfo,sfo,GaroJi00,pass_sacked_yds,16,,,,,
player,201911170sfo,sfo,GaroJi00,pass_long,57,,,,,
player,201911170sfo,sfo,GaroJi00,pass_rating,115.4,,,,,
player,201911170sfo,sfo,GaroJi00,rush_att,1,,,,,
player,201911170sfo,sfo,GaroJi00,rush_yds,7,,,,,
player,201911170sfo,sfo,GaroJi00,rush_td,0,,,,,
player,201911170sfo,sfo,GaroJi00,rush_long,7,,,,,
player,201911170sfo,sfo,GaroJi00,targets,0,,,,,
player,201911170sfo,sfo,GaroJi00,rec,0,,,,,
player,201911170sfo,sfo,GaroJi00,rec_yds,0,,,,,
player,201911170sfo,sfo,GaroJi00,rec_td,0,,,,,
player,201911170sfo,sfo,GaroJi00,rec_long,0,,,,,
player,201911170sfo,sfo,GaroJi00,fumbles,0,,,,,
player,201911170sfo,sfo,GaroJi00,fumbles_lost,0,,,,,
player,201911170sfo,sfo,ColeTe01,pass_cmp,0,,,,,
player,201911170sfo,sfo,ColeTe01,pass_att,0,,,,,
player,201911170sfo,sfo,ColeTe01,pass_yds,0,,,,,
player,201911170sfo,sfo,ColeTe01,pass_td,0,,,,,
player,201911170sfo,sfo,ColeTe01,pass_int,0,,,,,
player,201911170sfo,sfo,ColeTe01,pass_sacked,0,,,,,
player,201911170sfo,sfo,ColeTe01,pass_sacked_yds,0,,,,,
player,201911170sfo,sfo,ColeTe01,pass_long,0,,,,,
player,201911170sfo,sfo,ColeTe01,pass_rating,,,,,,
player,201911170sfo,sfo,ColeTe01,rush_att,12,,,,,
player,201911170sfo,sfo,ColeTe01,rush_yds,14,,,,,
player,201911170sfo,sfo,ColeTe01,rush_td,0,,,,,
player,201911170sfo,sfo,ColeTe01,rush_long,4,,,,,
player,201911170sfo,sfo,ColeTe01,targets,4,,,,,
player,201911170sfo,sfo,ColeTe01,rec,3,,,,,
player,201911170sfo,sfo,ColeTe01,rec_yds,48,,,,,
player,201911170sfo,sfo,ColeTe01,rec_td,0,,,,,
player,201911170sfo,sfo,ColeTe01,rec_long,37,,,,,
player,201911170sfo,sfo,ColeTe01,fumbles,0,,,,,
player,201911170sfo,sfo,ColeTe01,fumbles_lost,0,,,,,
player,201911170sfo,sfo,MostRa00,pass_cmp,0,,,,,
player,201911170sfo,sfo,MostRa00,pass_att,0,,,,,
player,201911170sfo,sfo,MostRa00,pass_yds,0,,,,,
player,201911170sfo,sfo,MostRa00,pass_td,0,,,,,
player,201911170sfo,sfo,MostRa00,pass_int,0,,,,,
player,201911170sfo,sfo,MostRa00,pass_sacked,0,,,,,
player,201911170sfo,sfo,MostRa00,pass_sacked_yds,0,,,,,
player,201911170sfo,sfo,MostRa00,pass_long,0,,,,,
player,201911170sfo,sfo,MostRa00,pass_rating,,,,,,
player,201911170sfo,sfo,MostRa00,rush_att,6,,,,,
player,201911170sfo,sfo,MostRa00,rush_yds,13,,,,,
player,201911170sfo,sfo,MostRa00,rush_td,0,,,,,
player,201911170sfo,sfo,MostRa00,rush_long,6,,,,,
player,201911170sfo,sfo,MostRa00,targets,3,,,,,
player,201911170sfo,sfo,MostRa00,rec,2,,,,,
player,201911170sfo,sfo,MostRa00,rec_yds,14,,,,,
player,201911170sfo,sfo,MostRa00,rec_td,0,,,,,
player,201911170sfo,sfo,MostRa00,rec_long,8,,,,,
player,201911170sfo,sfo,MostRa00,fumbles,0,,,,,
player,201911170sfo,sfo,MostRa00,fumbles_lost,0,,,,,
player,201911170sfo,sfo,SamuDe00,pass_cmp,0,,,,,
player,201911170sfo,sfo,SamuDe00,pass_att,0,,,,,
player,201911170sfo,sfo,SamuDe00,pass_yds,0,,,,,
player,201911170sfo,sfo,SamuDe00,pass_td,0,,,,,
player,201911170sfo,sfo,SamuDe00,pass_int,0,,,,,
player,201911170sfo,sfo,SamuDe00,pass_sacked,0,,,,,
player,201911170sfo,sfo,SamuDe00,pass_sacked_yds,0,,,,,
player,201911170sfo,sfo,SamuDe00,pass_long,0,,,,,
player,201911170sfo,sfo,SamuDe00,pass_rating,,,,,,
player,201911170sfo,sfo,SamuDe00,rush_att,0,,,,,
player,201911170sfo,sfo,SamuDe00,rush_yds,0,,,,,
player,201911170sfo,sfo,SamuDe00,rush_td,0,,,,,
player,201911170sfo,sfo,SamuDe00,rush_long,0,,,,,
player,201911170sfo,sfo,SamuDe00,targets,10,,,,,
player,201911170sfo,sfo,SamuDe00,rec,8,,,,,
player,201911170sfo,sfo,SamuDe00,rec_yds,134,,,,,
player,201911170sfo,sfo,SamuDe00,rec_td,0,,,,,
player,201911170sfo,sfo,SamuDe00,rec_long,26,,,,,
player,201911170sfo,sfo,SamuDe00,fumbles,0,,,,,
player,201911170sfo,sfo,SamuDe00,fumbles_lost,0,,,,,
player,201911170sfo,sfo,JuszKy00,pass_cmp,0,,,,,
player,201911170sfo,sfo,JuszKy00,pass_att,0,,,,,
player,201911170sfo,sfo,JuszKy00,pass_yds,0,,,,,
player,201911170sfo,sfo,JuszKy00,pass_td,0,,,,,
player,201911170sfo,sfo,JuszKy00,pass_int,0,,,,,
player,201911170sfo,sfo,JuszKy00,pass_sacked,0,,,,,
player,201911170sfo,sfo,JuszKy00,pass_sacked_yds,0,,,,,
player,201911170sfo,sfo,JuszKy00,pass_long,0,,,,,
player,201911170sfo,sfo,JuszKy00,pass_rating,,,,,,
player,201911170sfo,sfo,JuszKy00,rush_att,0,,,,,
player,201911170sfo,sfo,JuszKy00,rush_yds,0,,,,,
player,201911170sfo,sfo,JuszKy00,rush_td,0,,,,,
player,201911170sfo,sfo,JuszKy00,rush_long,0,,,,,
player,201911170sfo,sfo,JuszKy00,targets,7,,,,,
player,201911170sfo,sfo,JuszKy00,rec,7,,,,,
player,201911170sfo,sfo,JuszKy00,rec_yds,63,,,,,
player,201911170sfo,sfo,JuszKy00,rec_td,0,,,,,
player,201911170sfo,sfo,JuszKy00,rec_long,19,,,,,
player,201911170sfo,sfo,JuszKy00,fumbles,0,,,,,
player,201911170sfo,sfo,JuszKy00,fumbles_lost,0,,,,,
player,201911170sfo,sfo,JameRi00,pass_cmp,0,,,,,
player,201911170sfo,sfo,JameRi00,pass_att,0,,,,,
player,201911170sfo,sfo,JameRi00,pass_yds,0,,,,,
player,201911170sfo,sfo,JameRi00,pass_td,0,,,,,
player,201911170sfo,sfo,JameRi00,pass_int,0,,,,,
player,201911170sfo,sfo,JameRi00,pass_sacked,0,,,,,
player,201911170sfo,sfo,JameRi00,pass_sacked_yds,0,,,,,
player,201911170sfo,sfo,JameRi00,pass_long,0,,,,,
player,201911170sfo,sfo,JameRi00,pass_rating,,,,,,
player,201911170sfo,sfo,JameRi00,rush_att,0,,,,,
player,201911170sfo,sfo,JameRi00,rush_yds,0,,,,,
player,201911170sfo,sfo,JameRi00,rush_td,0,,,,,
player,201911170sfo,sfo,JameRi00,rush_long,0,,,,,
player,201911170sfo,sfo,JameRi00,targets,1,,,,,
player,201911170sfo,sfo,JameRi00,rec,1,,,,,
player,201911170sfo,sfo,JameRi00,rec_yds,57,,,,,
player,201911170sfo,sfo,JameRi00,rec_td,0,,,,,
player,201911170sfo,sfo,JameRi00,rec_long,57,,,,,
player,201911170sfo,sfo,JameRi00,fumbles,0,,,,,
player,201911170sfo,sfo,JameRi00,fumbles_lost,0,,,,,
player,201911170sfo,sfo,SandEm00,pass_cmp,0,,,,,
player,201911170sfo,sfo,SandEm00,pass_att,0,,,,,
player,201911170sfo,sfo,SandEm00,pass_yds,0,,,,,
player,201911170sfo,sfo,SandEm00,pass_td,0,,,,,
player,201911170sfo,sfo,SandEm00,pass_int,0,,,,,
player,201911170sfo,sfo,SandEm00,pass_sacked,0,,,,,
player,201911170sfo,sfo,SandEm00,pass_sacked_yds,0,,,,,
player,201911170sfo,sfo,SandEm00,pass_long,0,,,,,
player,201911170sfo,sfo,SandEm00,pass_rating,,,,,,
player,201911170sfo,sfo,SandEm00,rush_att,0,,,,,
player,201911170sfo,sfo,SandEm00,rush_yds,0,,,,,
player,201911170sfo,sfo,SandEm00,rush_td,0,,,,,
player,201911170sfo,sfo,SandEm00,rush_long,0,,,,,
player,201911170sfo,sfo,SandEm00,targets,5,,,,,
player,201911170sfo,sfo,SandEm00,rec,3,,,,,
player,201911170sfo,sfo,SandEm00,rec_yds,33,,,,,
player,201911170sfo,sfo,SandEm00,rec_td,0,,,,,
player,201911170sfo,sfo,SandEm00,rec_long,14,,,,,
player,201911170sfo,sfo,SandEm00,fumbles,0,,,,,
player,201911170sfo,sfo,SandEm00,fumbles_lost,0,,,,,
player,201911170sfo,sfo,BourKe00,pass_cmp,0,,,,,
player,201911170sfo,sfo,BourKe00,pass_att,0,,,,,
player,201911170sfo,sfo,BourKe00,pass_yds,0,,,,,
player,201911170sfo,sfo,BourKe00,pass_td,0,,,,,
player,201911170sfo,sfo,BourKe00,pass_int,0,,,,,
player,201911170sfo,sfo,BourKe00,pass_sacked,0,,,,,
player,201911170sfo,sfo,BourKe00,pass_sacked_yds,0,,,,,
player,201911170sfo,sfo,BourKe00,pass_long,0,,,,,
player,201911170sfo,sfo,BourKe00,pass_rating,,,,,,
player,201911170sfo,sfo,BourKe00,rush_att,0,,,,,
player,201911170sfo,sfo,BourKe00,rush_yds,0,,,,,
player,201911170sfo,sfo,BourKe00,rush_td,0,,,,,
player,201911170sfo,sfo,BourKe00,rush_long,0,,,,,
player,201911170sfo,sfo,BourKe00,targets,6,,,,,
player,201911170sfo,sfo,BourKe00,rec,4,,,,,
player,201911170sfo,sfo,BourKe00,rec_yds,31,,,,,
player,201911170sfo,sfo,BourKe00,rec_td,1,,,,,
player,201911170sfo,sfo,BourKe00,rec_long,19,,,,,
player,201911170sfo,sfo,BourKe00,fumbles,0,,,,,
player,201911170sfo,sfo,BourKe00,fumbles_lost,0,,,,,
player,201911170sfo,sfo,WilsJe01,pass_cmp,0,,,,,
player,201911170sfo,sfo,WilsJe01,pass_att,0,,,,,
player,201911170sfo,sfo,WilsJe01,pass_yds,0,,,,,
player,201911170sfo,sfo,WilsJe01,pass_td,0,,,,,
player,201911170sfo,sfo,WilsJe01,pass_int,0,,,,,
player,201911170sfo,sfo,WilsJe01,pass_sacked,0,,,,,
player,201911170sfo,sfo,WilsJe01,pass_sacked_yds,0,,,,,
player,201911170sfo,sfo,WilsJe01,pass_long,0,,,,,
player,201911170sfo,sfo,WilsJe01,pass_rating,,,,,,
player,201911170sfo,sfo,WilsJe01,rush_att,0,,,,,
player,201911170sfo,sfo,WilsJe01,rush_yds,0,,,,,
player,201911170sfo,sfo,WilsJe01,rush_td,0,,,,,
player,201911170sfo,sfo,WilsJe01,rush_long,0,,,,,
player,201911170sfo,sfo,WilsJe01,targets,1,,,,,
player,201911170sfo,sfo,WilsJe01,rec,1,,,,,
player,201911170sfo,sfo,WilsJe01,rec_yds,25,,,,,
player,201911170sfo,sfo,WilsJe01,rec_td,1,,,,,
player,201911170sfo,sfo,WilsJe01,rec_long,25,,,,,
player,201911170sfo,sfo,WilsJe01,fumbles,0,,,,,
player,201911170sfo,sfo,WilsJe01,fumbles_lost,0,,,,,
player,201911170sfo,sfo,DwelRo00,pass_cmp,0,,,,,
player,201911170sfo,sfo,DwelRo00,pass_att,0,,,,,
player,201911170sfo,sfo,DwelRo00,pass_yds,0,,,,,
player,201911170sfo,sfo,DwelRo00,pass_td,0,,,,,
player,201911170sfo,sfo,DwelRo00,pass_int,0,,,,,
player,201911170sfo,sfo,DwelRo00,pass_sacked,0,,,,,
player,201911170sfo,sfo,DwelRo00,pass_sacked_yds,0,,,,,
player,201911170sfo,sfo,DwelRo00,pass_long,0,,,,,
player,201911170sfo,sfo,DwelRo00,pass_rating,,,,,,
player,201911170sfo,sfo,DwelRo00,rush_att,0,,,,,
player,201911170sfo,sfo,DwelRo00,rush_yds,0,,,,,
player,201911170sfo,sfo,DwelRo00,rush_td,0,,,,,
player,201911170sfo,sfo,DwelRo00,rush_long,0,,,,,
player,201911170sfo,sfo,DwelRo00,targets,5,,,,,
player,201911170sfo,sfo,DwelRo00,rec,4,,,,,
player,201911170sfo,sfo,DwelRo00,rec_yds,14,,,,,
player,201911170sfo,sfo,DwelRo00,rec_td,2,,,,,
player,201911170sfo,sfo,DwelRo00,rec_long,5,,,,,
player,201911170sfo,sfo,DwelRo00,fumbles,0,,,,,
player,201911170sfo,sfo,DwelRo00,fumbles_lost,0,,,,,
player,201911170sfo,sfo,GoodMa00,pass_cmp,0,,,,,
player,201911170sfo,sfo,GoodMa00,pass_att,0,,,,,
player,201911170sfo,sfo,GoodMa00,pass_yds,0,,,,,
player,201911170sfo,sfo,GoodMa00,pass_td,0,,,,,
player,201911170sfo,sfo,GoodMa00,pass_int,0,,,,,
player,201911170sfo,sfo,GoodMa00,pass_sacked,0,,,,,
player,201911170sfo,sfo,GoodMa00,pass_sacked_yds,0,,,,,
player,201911170sfo,sfo,GoodMa00,pass_long,0,,,,,
player,201911170sfo,sfo,GoodMa00,pass_rating,,,,,,
player,201911170sfo,sfo,GoodMa00,rush_att,0,,,,,
player,201911170sfo,sfo,GoodMa00,rush_yds,0,,,,,
player,201911170sfo,sfo,GoodMa00,rush_td,0,,,,,
player,201911170sfo,sfo,GoodMa00,rush_long,0,,,,,
player,201911170sfo,sfo,GoodMa00,targets,2,,,,,
player,201911170sfo,sfo,GoodMa00,rec,1,,,,,
player,201911170sfo,sfo,GoodMa00,rec_yds,5,,,,,
player,201911170sfo,sfo,GoodMa00,rec_td,0,,,,,
player,201911170sfo,sfo,GoodMa00,rec_long,5,,,,,
player,201911170sfo,sfo,GoodMa00,fumbles,0,,,,,
player,201911170sfo,sfo,GoodMa00,fumbles_lost,0,,,,,
player,201911170sfo,crd,HickJo00,def_int,1,,,,,
player,201911170sfo,crd,HickJo00,def_int_yds,48,,,,,
player,201911170sfo,crd,HickJo00,def_int_td,0,,,,,
player,201911170sfo,crd,HickJo00,def_int_long,48,,,,,
player,201911170sfo,crd,HickJo00,pass_defended,1,,,,,
player,201911170sfo,crd,HickJo00,sacks,1.0,,,,,
player,201911170sfo,crd,HickJo00,tackles_combined,12,,,,,
player,201911170sfo,crd,HickJo00,tackles_solo,8,,,,,
player,201911170sfo,crd,HickJo00,tackles_assists,4,,,,,
player,201911170sfo,crd,HickJo00,tackles_loss,2,,,,,
player,201911170sfo,crd,HickJo00,qb_hits,2,,,,,
