game,2019,16,20191222,201912220den,det,"Detroit Lions",17,den,"Denver Broncos",27
player,201912220den,det,ScarBo01,rush_long,18,,,,,
player,201912220den,det,ScarBo01,targets,0,,,,,
player,201912220den,det,ScarBo01,rec,0,,,,,
player,201912220den,det,ScarBo01,rec_yds,0,,,,,
player,201912220den,det,ScarBo01,rec_td,0,,,,,
player,201912220den,det,ScarBo01,rec_long,0,,,,,
player,201912220den,det,ScarBo01,fumbles,0,,,,,
player,201912220den,det,ScarBo01,fumbles_lost,0,,,,,
player,201912220den,det,JohnTy02,pass_cmp,0,,,,,
player,201912220den,det,JohnTy02,pass_att,0,,,,,
player,201912220den,det,JohnTy02,pass_yds,0,,,,,
player,201912220den,det,JohnTy02,pass_td,0,,,,,
player,201912220den,det,JohnTy02,pass_int,0,,,,,
player,201912220den,det,JohnTy02,pass_sacked,0,,,,,
player,201912220den,det,JohnTy02,pass_sacked_yds,0,,,,,
player,201912220den,det,JohnTy02,pass_long,0,,,,,
player,201912220den,det,JohnTy02,pass_rating,,,,,,
player,201912220den,det,JohnTy02,rush_att,3,,,,,
player,201912220den,det,JohnTy02,rush_yds,20,,,,,
player,201912220den,det,JohnTy02,rush_td,0,,,,,
player,201912220den,det,JohnTy02,rush_long,8,,,,,
player,201912220den,det,JohnTy02,targets,0,,,,,
player,201912220den,det,JohnTy02,rec,0,,,,,
player,201912220den,det,JohnTy02,rec_yds,0,,,,,
player,201912220den,det,JohnTy02,rec_td,0,,,,,
player,201912220den,det,JohnTy02,rec_long,0,,,,,
player,201912220den,det,JohnTy02,fumbles,0,,,,,
player,201912220den,det,JohnTy02,fumbles_lost,0,,,,,
player,201912220den,det,GollKe00,pass_cmp,0,,,,,
player,201912220den,det,GollKe00,pass_att,0,,,,,
player,201912220den,det,GollKe00,pass_yds,0,,,,,
player,201912220den,det,GollKe00,pass_td,0,,,,,
player,201912220den,det,GollKe00,pass_int,0,,,,,
player,201912220den,det,GollKe00,pass_sacked,0,,,,,
player,201912220den,det,GollKe00,pass_sacked_yds,0,,,,,
player,201912220den,det,GollKe00,pass_long,0,,,,,
player,201912220den,det,GollKe00,pass_rating,,,,,,
player,201912220den,det,GollKe00,rush_att,0,,,,,
player,201912220den,det,GollKe00,rush_yds,0,,,,,
player,201912220den,det,GollKe00,rush_td,0,,,,,
player,201912220den,det,GollKe00,rush_long,0,,,,,
player,201912220den,det,GollKe00,targets,12,,,,,
player,201912220den,det,GollKe00,rec,6,,,,,
player,201912220den,det,GollKe00,rec_yds,66,,,,,
player,201912220den,det,GollKe00,rec_td,1,,,,,
player,201912220den,det,GollKe00,rec_long,35,,,,,
player,201912220den,det,GollKe00,fumbles,0,,,,,
player,201912220den,det,GollKe00,fumbles_lost,0,,,,,
player,201912220den,det,AmenDa00,pass_cmp,0,,,,,
player,201912220den,det,AmenDa00,pass_att,0,,,,,
player,201912220den,det,AmenDa00,pass_yds,0,,,,,
player,201912220den,det,AmenDa00,pass_td,0,,,,,
player,201912220den,det,AmenDa00,pass_int,0,,,,,
player,201912220den,det,AmenDa00,pass_sacked,0,,,,,
player,201912220den,det,AmenDa00,pass_sacked_yds,0,,,,,
player,201912220den,det,AmenDa00,pass_long,0,,,,,
player,201912220den,det,AmenDa00,pass_rating,,,,,,
player,201912220den,det,AmenDa00,rush_att,0,,,,,
player,201912220den,det,AmenDa00,rush_yds,0,,,,,
player,201912220den,det,AmenDa00,rush_td,0,,,,,
player,201912220den,det,AmenDa00,rush_long,0,,,,,
player,201912220den,det,AmenDa00,targets,3,,,,,
player,201912220den,det,AmenDa00,rec,2,,,,,
player,201912220den,det,AmenDa00,rec_yds,21,,,,,
player,201912220den,det,AmenDa00,rec_td,0,,,,,
player,201912220den,det,AmenDa00,rec_long,12,,,,,
player,201912220den,det,AmenDa00,fumbles,0,,,,,
player,201912220den,det,AmenDa00,fumbles_lost,0,,,,,
player,201912220den,det,ThomLo00,pass_cmp,0,,,,,
player,201912220den,det,ThomLo00,pass_att,0,,,,,
player,201912220den,det,ThomLo00,pass_yds,0,,,,,
player,201912220den,det,ThomLo00,pass_td,0,,,,,
player,201912220den,det,ThomLo00,pass_int,0,,,,,
player,201912220den,det,ThomLo00,pass_sacked,0,,,,,
player,201912220den,det,ThomLo00,pass_sacked_yds,0,,,,,
player,201912220den,det,ThomLo00,pass_long,0,,,,,
player,201912220den,det,ThomLo00,pass_rating,,,,,,
player,201912220den,det,ThomLo00,rush_att,0,,,,,
player,201912220den,det,ThomLo00,rush_yds,0,,,,,
player,201912220den,det,ThomLo00,rush_td,0,,,,,
player,201912220den,det,ThomLo00,rush_long,0,,,,,
player,201912220den,det,ThomLo00,targets,3,,,,,
player,201912220den,det,ThomLo00,rec,2,,,,,
player,201912220den,det,ThomLo00,rec_yds,17,,,,,
player,201912220den,det,ThomLo00,rec_td,0,,,,,
player,201912220den,det,ThomLo00,rec_long,9,,,,,
player,201912220den,det,ThomLo00,fumbles,0,,,,,
player,201912220den,det,ThomLo00,fumbles_lost,0,,,,,
player,201912220den,det,JameJe00,pass_cmp,0,,,,,
player,201912220den,det,JameJe00,pass_att,0,,,,,
player,201912220den,det,JameJe00,pass_yds,0,,,,,
player,201912220den,det,JameJe00,pass_td,0,,,,,
player,201912220den,det,JameJe00,pass_int,0,,,,,
player,201912220den,det,JameJe00,pass_sacked,0,,,,,
player,201912220den,det,JameJe00,pass_sacked_yds,0,,,,,
player,201912220den,det,JameJe00,pass_long,0,,,,,
player,201912220den,det,JameJe00,pass_rating,,,,,,
player,201912220den,det,JameJe00,rush_att,0,,,,,
player,201912220den,det,JameJe00,rush_yds,0,,,,,
player,201912220den,det,JameJe00,rush_td,0,,,,,
player,201912220den,det,JameJe00,rush_long,0,,,,,
player,201912220den,det,JameJe00,targets,1,,,,,
player,201912220den,det,JameJe00,rec,1,,,,,
player,201912220den,det,JameJe00,rec_yds,12,,,,,
player,201912220den,det,JameJe00,rec_td,0,,,,,
player,201912220den,det,JameJe00,rec_long,12,,,,,
player,201912220den,det,JameJe00,fumbles,0,,,,,
player,201912220den,det,JameJe00,fumbles_lost,0,,,,,
player,201912220den,det,FulgTr00,pass_cmp,0,,,,,
player,201912220den,det,FulgTr00,pass_att,0,,,,,
player,201912220den,det,FulgTr00,pass_yds,0,,,,,
player,201912220den,det,FulgTr00,pass_td,0,,,,,
player,201912220den,det,FulgTr00,pass_int,0,,,,,
player,201912220den,det,FulgTr00,pass_sacked,0,,,,,
player,201912220den,det,FulgTr00,pass_sacked_yds,0,,,,,
player,201912220den,det,FulgTr00,pass_long,0,,,,,
player,201912220den,det,FulgTr00,pass_rating,,,,,,
player,201912220den,det,FulgTr00,rush_att,0,,,,,
player,201912220den,det,FulgTr00,rush_yds,0,,,,,
player,201912220den,det,FulgTr00,rush_td,0,,,,,
player,201912220den,det,FulgTr00,rush_long,0,,,,,
player,201912220den,det,FulgTr00,targets,2,,,,,
player,201912220den,det,FulgTr00,rec,0,,,,,
player,201912220den,det,FulgTr00,rec_yds,0,,,,,
player,201912220den,det,FulgTr00,rec_td,0,,,,,
player,201912220den,det,FulgTr00,rec_long,0,,,,,
player,201912220den,det,FulgTr00,fumbles,0,,,,,
player,201912220den,det,FulgTr00,fumbles_lost,0,,,,,
player,201912220den,det,LacyCh00,pass_cmp,0,,,,,
player,201912220den,det,LacyCh00,pass_att,0,,,,,
player,201912220den,det,LacyCh00,pass_yds,0,,,,,
player,201912220den,det,LacyCh00,pass_td,0,,,,,
player,201912220den,det,LacyCh00,pass_int,0,,,,,
player,201912220den,det,LacyCh00,pass_sacked,0,,,,,
player,201912220den,det,LacyCh00,pass_sacked_yds,0,,,,,
player,201912220den,det,LacyCh00,pass_long,0,,,,,
player,201912220den,det,LacyCh00,pass_rating,,,,,,
player,201912220den,det,LacyCh00,rush_att,0,,,,,
player,201912220den,det,LacyCh00,rush_yds,0,,,,,
player,201912220den,det,LacyCh00,rush_td,0,,,,,
player,201912220den,det,LacyCh00,rush_long,0,,,,,
player,201912220den,det,LacyCh00,targets,1,,,,,
player,201912220den,det,LacyCh00,rec,0,,,,,
player,201912220den,det,LacyCh00,rec_yds,0,,,,,
player,201912220den,det,LacyCh00,rec_td,0,,,,,
player,201912220den,det,LacyCh00,rec_long,0,,,,,
player,201912220den,det,LacyCh00,fumbles,0,,,,,
player,201912220den,det,LacyCh00,fumbles_lost,0,,,,,
player,201912220den,den,LockDr00,pass_cmp,25,,,,,
player,201912220den,den,LockDr00,pass_att,33,,,,,
player,201912220den,den,LockDr00,pass_yds,192,,,,,
player,201912220den,den,LockDr00,pass_td,1,,,,,
player,201912220den,den,LockDr00,pass_int,0,,,,,
player,201912220den,den,LockDr00,pass_sacked,0,,,,,
player,201912220den,den,LockDr00,pass_sacked_yds,0,,,,,
player,201912220den,den,LockDr00,pass_long,20,,,,,
player,201912220den,den,LockDr00,pass_rating,99.6,,,,,
player,201912220den,den,LockDr00,rush_att,4,,,,,
player,201912220den,den,LockDr00,rush_yds,10,,,,,
player,201912220den,den,LockDr00,rush_td,0,,,,,
player,201912220den,den,LockDr00,rush_long,10,,,,,
player,201912220den,den,LockDr00,targets,0,,,,,
player,201912220den,den,LockDr00,rec,0,,,,,
player,201912220den,den,LockDr00,rec_yds,0,,,,,
player,201912220den,den,LockDr00,rec_td,0,,,,,
player,201912220den,den,LockDr00,rec_long,0,,,,,
player,201912220den,den,LockDr00,fumbles,0,,,,,
player,201912220den,den,LockDr00,fumbles_lost,0,,,,,
player,201912220den,den,BeckAn01,pass_cmp,1,,,,,
player,201912220den,den,BeckAn01,pass_att,1,,,,,
player,201912220den,den,BeckAn01,pass_yds,6,,,,,
player,201912220den,den,BeckAn01,pass_td,0,,,,,
player,201912220den,den,BeckAn01,pass_int,0,,,,,
player,201912220den,den,BeckAn01,pass_sacked,0,,,,,
player,201912220den,den,BeckAn01,pass_sacked_yds,0,,,,,
player,201912220den,den,BeckAn01,pass_long,6,,,,,
player,201912220den,den,BeckAn01,pass_rating,91.7,,,,,
player,201912220den,den,BeckAn01,rush_att,1,,,,,
player,201912220den,den,BeckAn01,rush_yds,3,,,,,
player,201912220den,den,BeckAn01,rush_td,0,,,,,
player,201912220den,den,BeckAn01,rush_long,3,,,,,
player,201912220den,den,BeckAn01,targets,1,,,,,
player,201912220den,den,BeckAn01,rec,1,,,,,
player,201912220den,den,BeckAn01,rec_yds,1,,,,,
player,201912220den,den,BeckAn01,rec_td,0,,,,,
player,201912220den,den,BeckAn01,rec_long,1,,,,,
player,201912220den,den,BeckAn01,fumbles,0,,,,,
player,201912220den,den,BeckAn01,fumbles_lost,0,,,,,
player,201912220den,den,LindPh00,pass_cmp,0,,,,,
player,201912220den,den,LindPh00,pass_att,0,,,,,
player,201912220den,den,LindPh00,pass_yds,0,,,,,
player,201912220den,den,LindPh00,pass_td,0,,,,,
player,201912220den,den,LindPh00,pass_int,0,,,,,
player,201912220den,den,LindPh00,pass_sacked,0,,,,,
player,201912220den,den,LindPh00,pass_sacked_yds,0,,,,,
player,201912220den,den,LindPh00,pass_long,0,,,,,
player,201912220den,den,LindPh00,pass_rating,,,,,,
player,201912220den,den,LindPh00,rush_att,19,,,,,
player,201912220den,den,LindPh00,rush_yds,109,,,,,
player,201912220den,den,LindPh00,rush_td,1,,,,,
player,201912220den,den,LindPh00,rush_long,27,,,,,
player,201912220den,den,LindPh00,targets,3,,,,,
player,201912220den,den,LindPh00,rec,2,,,,,
player,201912220den,den,LindPh00,rec_yds,9,,,,,
player,201912220den,den,LindPh00,rec_td,0,,,,,
player,201912220den,den,LindPh00,rec_long,6,,,,,
player,201912220den,den,LindPh00,fumbles,0,,,,,
player,201912220den,den,LindPh00,fumbles_lost,0,,,,,
player,201912220den,den,FreeRo00,pass_cmp,0,,,,,
player,201912220den,den,FreeRo00,pass_att,0,,,,,
player,201912220den,den,FreeRo00,pass_yds,0,,,,,
player,201912220den,den,FreeRo00,pass_td,0,,,,,
player,201912220den,den,FreeRo00,pass_int,0,,,,,
player,201912220den,den,FreeRo00,pass_sacked,0,,,,,
player,201912220den,den,FreeRo00,pass_sacked_yds,0,,,,,
player,201912220den,den,FreeRo00,pass_long,0,,,,,
player,201912220den,den,FreeRo00,pass_rating,,,,,,
player,201912220den,den,FreeRo00,rush_att,9,,,,,
player,201912220den,den,FreeRo00,rush_yds,28,,,,,
player,201912220den,den,FreeRo00,rush_td,1,,,,,
player,201912220den,den,FreeRo00,rush_long,9,,,,,
player,201912220den,den,FreeRo00,targets,2,,,,,
player,201912220den,den,FreeRo00,rec,2,,,,,
player,201912220den,den,FreeRo00,rec_yds,9,,,,,
player,201912220den,den,FreeRo00,rec_td,0,,,,,
player,201912220den,den,FreeRo00,rec_long,7,,,,,
player,201912220den,den,FreeRo00,fumbles,0,,,,,
player,201912220den,den,FreeRo00,fumbles_lost,0,,,,,
player,201912220den,den,HamiDa01,pass_cmp,0,,,,,
player,201912220den,den,HamiDa01,pass_att,0,,,,,
player,201912220den,den,HamiDa01,pass_yds,0,,,,,
player,201912220den,den,HamiDa01,pass_td,0,,,,,
player,201912220den,den,HamiDa01,pass_int,0,,,,,
player,201912220den,den,HamiDa01,pass_sacked,0,,,,,
player,201912220den,den,HamiDa01,pass_sacked_yds,0,,,,,
player,201912220den,den,HamiDa01,pass_long,0,,,,,
player,201912220den,den,HamiDa01,pass_rating,,,,,,
player,201912220den,den,HamiDa01,rush_att,0,,,,,
player,201912220den,den,HamiDa01,rush_yds,0,,,,,
player,201912220den,den,HamiDa01,rush_td,0,,,,,
player,201912220den,den,HamiDa01,rush_long,0,,,,,
player,201912220den,den,HamiDa01,targets,6,,,,,
player,201912220den,den,HamiDa01,rec,6,,,,,
player,201912220den,den,HamiDa01,rec_yds,65,,,,,
player,201912220den,den,HamiDa01,rec_td,1,,,,,
player,201912220den,den,HamiDa01,rec_long,20,,,,,
player,201912220den,den,HamiDa01,fumbles,0,,,,,
player,201912220den,den,HamiDa01,fumbles_lost,0,,,,,
player,201912220den,den,PatrTi00,pass_cmp,0,,,,,
player,201912220den,den,PatrTi00,pass_att,0,,,,,
player,201912220den,den,PatrTi00,pass_yds,0,,,,,
player,201912220den,den,PatrTi00,pass_td,0,,,,,
player,201912220den,den,PatrTi00,pass_int,0,,,,,
player,201912220den,den,PatrTi00,pass_sacked,0,,,,,
player,201912220den,den,PatrTi00,pass_sacked_yds,0,,,,,
player,201912220den,den,PatrTi00,pass_long,0,,,,,
player,201912220den,den,PatrTi00,pass_rating,,,,,,
player,201912220den,den,PatrTi00,rush_att,0,,,,,
player,201912220den,den,PatrTi00,rush_yds,0,,,,,
player,201912220den,den,PatrTi00,rush_td,0,,,,,
player,201912220den,den,PatrTi00,rush_long,0,,,,,
player,201912220den,den,PatrTi00,targets,6,,,,,
player,201912220den,den,PatrTi00,rec,5,,,,,
player,201912220den,den,PatrTi00,rec_yds,48,,,,,
player,201912220den,den,PatrTi00,rec_td,0,,,,,
player,201912220den,den,PatrTi00,rec_long,16,,,,,
player,201912220den,den,PatrTi00,fumbles,0,,,,,
player,201912220den,den,PatrTi00,fumbles_lost,0,,,,,
player,201912220den,den,SuttCo00,pass_cmp,0,,,,,
player,201912220den,den,SuttCo00,pass_att,0,,,,,
player,201912220den,den,SuttCo00,pass_yds,0,,,,,
player,201912220den,den,SuttCo00,pass_td,0,,,,,
player,201912220den,den,SuttCo00,pass_int,0,,,,,
player,201912220den,den,SuttCo00,pass_sacked,0,,,,,
player,201912220den,den,SuttCo00,pass_sacked_yds,0,,,,,
player,201912220den,den,SuttCo00,pass_long,0,,,,,
player,201912220den,den,SuttCo00,pass_rating,,,,,,
player,201912220den,den,SuttCo00,rush_att,0,,,,,
player,201912220den,den,SuttCo00,rush_yds,0,,,,,
player,201912220den,den,SuttCo00,rush_td,0,,,,,
player,201912220den,den,SuttCo00,rush_long,0,,,,,
player,201912220den,den,SuttCo00,targets,10,,,,,
player,201912220den,den,SuttCo00,rec,5,,,,,
player,201912220den,den,SuttCo00,rec_yds,41,,,,,
player,201912220den,den,SuttCo00,rec_td,0,,,,,
player,201912220den,den,SuttCo00,rec_long,15,,,,,
player,201912220den,den,SuttCo00,fumbles,0,,,,,
player,201912220den,den,SuttCo00,fumbles_lost,0,,,,,
player,201912220den,den,HeueJe00,pass_cmp,0,,,,,
player,201912220den,den,HeueJe00,pass_att,0,,,,,
player,201912220den,den,HeueJe00,pass_yds,0,,,,,
player,201912220den,den,HeueJe00,pass_td,0,,,,,
player,201912220den,den,HeueJe00,pass_int,0,,,,,
player,201912220den,den,HeueJe00,pass_sacked,0,,,,,
player,201912220den,den,HeueJe00,pass_sacked_yds,0,,,,,
player,201912220den,den,HeueJe00,pass_long,0,,,,,
player,201912220den,den,HeueJe00,pass_rating,,,,,,
player,201912220den,den,HeueJe00,rush_att,0,,,,,
player,201912220den,den,HeueJe00,rush_yds,0,,,,,
player,201912220den,den,HeueJe00,rush_td,0,,,,,
player,201912220den,den,HeueJe00,rush_long,0,,,,,
player,201912220den,den,HeueJe00,targets,2,,,,,
player,201912220den,den,HeueJe00,rec,2,,,,,
player,201912220den,den,HeueJe00,rec_yds,13,,,,,
player,201912220den,den,HeueJe00,rec_td,0,,,,,
player,201912220den,den,HeueJe00,rec_long,7,,,,,
player,201912220den,den,HeueJe00,fumbles,0,,,,,
player,201912220den,den,HeueJe00,fumbles_lost,0,,,,,
player,201912220den,den,FantNo00,pass_cmp,0,,,,,
player,201912220den,den,FantNo00,pass_att,0,,,,,
player,201912220den,den,FantNo00,pass_yds,0,,,,,
player,201912220den,den,FantNo00,pass_td,0,,,,,
player,201912220den,den,FantNo00,pass_int,0,,,,,
player,201912220den,den,FantNo00,pass_sacked,0,,,,,
player,201912220den,den,FantNo00,pass_sacked_yds,0,,,,,
player,201912220den,den,FantNo00,pass_long,0,,,,,
player,201912220den,den,FantNo00,pass_rating,,,,,,
player,201912220den,den,FantNo00,rush_att,0,,,,,
player,201912220den,den,FantNo00,rush_yds,0,,,,,
player,201912220den,den,FantNo00,rush_td,0,,,,,
player,201912220den,den,FantNo00,rush_long,0,,,,,
player,201912220den,den,FantNo00,targets,2,,,,,
player,201912220den,den,FantNo00,rec,2,,,,,
player,201912220den,den,FantNo00,rec_yds,10,,,,,
player,201912220den,den,FantNo00,rec_td,0,,,,,
player,201912220den,den,FantNo00,rec_long,9,,,,,
player,201912220den,den,FantNo00,fumbles,0,,,,,
player,201912220den,den,FantNo00,fumbles_lost,0,,,,,
player,201912220den,den,BookDe00,pass_cmp,0,,,,,
player,201912220den,den,BookDe00,pass_att,0,,,,,
player,201912220den,den,BookDe00,pass_yds,0,,,,,
player,201912220den,den,BookDe00,pass_td,0,,,,,
player,201912220den,den,BookDe00,pass_int,0,,,,,
player,201912220den,den,BookDe00,pass_sacked,0,,,,,
player,201912220den,den,BookDe00,pass_sacked_yds,0,,,,,
player,201912220den,den,BookDe00,pass_long,0,,,,,
player,201912220den,den,BookDe00,pass_rating,,,,,,
player,201912220den,den,BookDe00,rush_att,0,,,,,
player,201912220den,den,BookDe00,rush_yds,0,,,,,
player,201912220den,den,BookDe00,rush_td,0,,,,,
player,201912220den,den,BookDe00,rush_long,0,,,,,
player,201912220den,den,BookDe00,targets,2,,,,,
player,201912220den,den,BookDe00,rec,1,,,,,
player,201912220den,den,BookDe00,rec_yds,2,,,,,
player,201912220den,den,BookDe00,rec_td,0,,,,,
player,201912220den,den,BookDe00,rec_long,2,,,,,
player,201912220den,den,BookDe00,fumbles,0,,,,,
player,201912220den,den,BookDe00,fumbles_lost,0,,,,,
player,201912220den,det,ReevJa00,def_int,0,,,,,
player,201912220den,det,ReevJa00,def_int_yds,0,,,,,
player,201912220den,det,ReevJa00,def_int_td,0,,,,,
player,201912220den,det,ReevJa00,def_int_long,0,,,,,
player,201912220den,det,ReevJa00,pass_defended,0,,,,,
player,201912220den,det,ReevJa00,sacks,0.0,,,,,
player,201912220den,det,ReevJa00,tackles_combined,9,,,,,
player,201912220den,det,ReevJa00,tackles_solo,6,,,,,
player,201912220den,det,ReevJa00,tackles_assists,3,,,,,
player,201912220den,det,ReevJa00,tackles_loss,1,,,,,
player,201912220den,det,ReevJa00,qb_hits,0,,,,,
player,201912220den,det,ReevJa00,fumbles_rec,0,,,,,
player,201912220den,det,ReevJa00,fumbles_rec_yds,0,,,,,
player,201912220den,det,ReevJa00,fumbles_rec_td,0,,,,,
player,201912220den,det,ReevJa00,fumbles_forced,0,,,,,
player,201912220den,det,WilsTa00,def_int,0,,,,,
player,201912220den,det,WilsTa00,def_int_yds,0,,,,,
player,201912220den,det,WilsTa00,def_int_td,0,,,,,
player,201912220den,det,WilsTa00,def_int_long,0,,,,,
player,201912220den,det,WilsTa00,pass_defended,1,,,,,
player,201912220den,det,WilsTa00,sacks,0.0,,,,,
player,201912220den,det,WilsTa00,tackles_combined,9,,,,,
player,201912220den,det,WilsTa00,tackles_solo,2,,,,,
player,201912220den,det,WilsTa00,tackles_assists,7,,,,,
player,201912220den,det,WilsTa00,tackles_loss,0,,,,,
player,201912220den,det,WilsTa00,qb_hits,0,,,,,
player,201912220den,det,WilsTa00,fumbles_rec,0,,,,,
player,201912220den,det,WilsTa00,fumbles_rec_yds,0,,,,,
player,201912220den,det,WilsTa00,fumbles_rec_td,0,,,,,
player,201912220den,det,WilsTa00,fumbles_forced,0,,,,,
player,201912220den,det,MelvRa00,def_int,0,,,,,
player,201912220den,det,MelvRa00,def_int_yds,0,,,,,
player,201912220den,det,MelvRa00,def_int_td,0,,,,,
player,201912220den,det,MelvRa00,def_int_long,0,,,,,
player,201912220den,det,MelvRa00,pass_defended,0,,,,,
player,201912220den,det,MelvRa00,sacks,0.0,,,,,
player,201912220den,det,MelvRa00,tackles_combined,8,,,,,
player,201912220den,det,MelvRa00,tackles_solo,6,,,,,
player,201912220den,det,MelvRa00,tackles_assists,2,,,,,
player,201912220den,det,MelvRa00,tackles_loss,0,,,,,
player,201912220den,det,MelvRa00,qb_hits,0,,,,,
player,201912220den,det,MelvRa00,fumbles_rec,0,,,,,
player,201912220den,det,MelvRa00,fumbles_rec_yds,0,,,,,
player,201912220den,det,MelvRa00,fumbles_rec_td,0,,,,,
player,201912220den,det,MelvRa00,fumbles_forced,0,,,,,
player,201912220den,det,WalkTr01,def_int,0,,,,,
player,201912220den,det,WalkTr01,def_int_yds,0,,,,,
player,201912220den,det,WalkTr01,def_int_td,0,,,,,
player,201912220den,det,WalkTr01,def_int_long,0,,,,,
player,201912220den,det,WalkTr01,pass_defended,0,,,,,
player,201912220den,det,WalkTr01,sacks,0.0,,,,,
player,201912220den,det,WalkTr01,tackles_combined,7,,,,,
player,201912220den,det,WalkTr01,tackles_solo,3,,,,,
player,201912220den,det,WalkTr01,tackles_assists,4,,,,,
player,201912220den,det,WalkTr01,tackles_loss,0,,,,,
player,201912220den,det,WalkTr01,qb_hits,0,,,,,
player,201912220den,det,WalkTr01,fumbles_rec,0,,,,,
player,201912220den,det,WalkTr01,fumbles_rec_yds,0,,,,,
player,201912220den,det,WalkTr01,fumbles_rec_td,0,,,,,
player,201912220den,det,WalkTr01,fumbles_forced,0,,,,,
player,201912220den,det,LongSt00,def_int,0,,,,,
player,201912220den,det,LongSt00,def_int_yds,0,,,,,
player,201912220den,det,LongSt00,def_int_td,0,,,,,
player,201912220den,det,LongSt00,def_int_long,0,,,,,
