game,2019,12,20191124,201911240nwe,dal,"Dallas Cowboys",9,nwe,"New England Patriots",13
player,201911240nwe,dal,ElliEz00,pass_int,0,,,,,
player,201911240nwe,dal,ElliEz00,pass_sacked,0,,,,,
player,201911240nwe,dal,ElliEz00,pass_sacked_yds,0,,,,,
player,201911240nwe,dal,ElliEz00,pass_long,0,,,,,
player,201911240nwe,dal,ElliEz00,pass_rating,,,,,,
player,201911240nwe,dal,ElliEz00,rush_att,21,,,,,
player,201911240nwe,dal,ElliEz00,rush_yds,86,,,,,
player,201911240nwe,dal,ElliEz00,rush_td,0,,,,,
player,201911240nwe,dal,ElliEz00,rush_long,12,,,,,
player,201911240nwe,dal,ElliEz00,targets,4,,,,,
player,201911240nwe,dal,ElliEz00,rec,4,,,,,
player,201911240nwe,dal,ElliEz00,rec_yds,40,,,,,
player,201911240nwe,dal,ElliEz00,rec_td,0,,,,,
player,201911240nwe,dal,ElliEz00,rec_long,19,,,,,
player,201911240nwe,dal,ElliEz00,fumbles,0,,,,,
player,201911240nwe,dal,ElliEz00,fumbles_lost,0,,,,,
player,201911240nwe,dal,PollTo00,pass_cmp,0,,,,,
player,201911240nwe,dal,PollTo00,pass_att,0,,,,,
player,201911240nwe,dal,PollTo00,pass_yds,0,,,,,
player,201911240nwe,dal,PollTo00,pass_td,0,,,,,
player,201911240nwe,dal,PollTo00,pass_int,0,,,,,
player,201911240nwe,dal,PollTo00,pass_sacked,0,,,,,
player,201911240nwe,dal,PollTo00,pass_sacked_yds,0,,,,,
player,201911240nwe,dal,PollTo00,pass_long,0,,,,,
player,201911240nwe,dal,PollTo00,pass_rating,,,,,,
player,201911240nwe,dal,PollTo00,rush_att,4,,,,,
player,201911240nwe,dal,PollTo00,rush_yds,19,,,,,
player,201911240nwe,dal,PollTo00,rush_td,0,,,,,
player,201911240nwe,dal,PollTo00,rush_long,8,,,,,
player,201911240nwe,dal,PollTo00,targets,4,,,,,
player,201911240nwe,dal,PollTo00,rec,3,,,,,
player,201911240nwe,dal,PollTo00,rec_yds,9,,,,,
player,201911240nwe,dal,PollTo00,rec_td,0,,,,,
player,201911240nwe,dal,PollTo00,rec_long,8,,,,,
player,201911240nwe,dal,PollTo00,fumbles,0,,,,,
player,201911240nwe,dal,PollTo00,fumbles_lost,0,,,,,
player,201911240nwe,dal,CobbRa00,pass_cmp,0,,,,,
player,201911240nwe,dal,CobbRa00,pass_att,0,,,,,
player,201911240nwe,dal,CobbRa00,pass_yds,0,,,,,
player,201911240nwe,dal,CobbRa00,pass_td,0,,,,,
player,201911240nwe,dal,CobbRa00,pass_int,0,,,,,
player,201911240nwe,dal,CobbRa00,pass_sacked,0,,,,,
player,201911240nwe,dal,CobbRa00,pass_sacked_yds,0,,,,,
player,201911240nwe,dal,CobbRa00,pass_long,0,,,,,
player,201911240nwe,dal,CobbRa00,pass_rating,,,,,,
player,201911240nwe,dal,CobbRa00,rush_att,0,,,,,
player,201911240nwe,dal,CobbRa00,rush_yds,0,,,,,
player,201911240nwe,dal,CobbRa00,rush_td,0,,,,,
player,201911240nwe,dal,CobbRa00,rush_long,0,,,,,
player,201911240nwe,dal,CobbRa00,targets,7,,,,,
player,201911240nwe,dal,CobbRa00,rec,4,,,,,
player,201911240nwe,dal,CobbRa00,rec_yds,86,,,,,
player,201911240nwe,dal,CobbRa00,rec_td,0,,,,,
player,201911240nwe,dal,CobbRa00,rec_long,59,,,,,
player,201911240nwe,dal,CobbRa00,fumbles,1,,,,,
player,201911240nwe,dal,CobbRa00,fumbles_lost,0,,,,,
player,201911240nwe,dal,GallMi00,pass_cmp,0,,,,,
player,201911240nwe,dal,GallMi00,pass_att,0,,,,,
player,201911240nwe,dal,GallMi00,pass_yds,0,,,,,
player,201911240nwe,dal,GallMi00,pass_td,0,,,,,
player,201911240nwe,dal,GallMi00,pass_int,0,,,,,
player,201911240nwe,dal,GallMi00,pass_sacked,0,,,,,
player,201911240nwe,dal,GallMi00,pass_sacked_yds,0,,,,,
player,201911240nwe,dal,GallMi00,pass_long,0,,,,,
player,201911240nwe,dal,GallMi00,pass_rating,,,,,,
player,201911240nwe,dal,GallMi00,rush_att,0,,,,,
player,201911240nwe,dal,GallMi00,rush_yds,0,,,,,
player,201911240nwe,dal,GallMi00,rush_td,0,,,,,
player,201911240nwe,dal,GallMi00,rush_long,0,,,,,
player,201911240nwe,dal,GallMi00,targets,6,,,,,
player,201911240nwe,dal,GallMi00,rec,4,,,,,
player,201911240nwe,dal,GallMi00,rec_yds,55,,,,,
player,201911240nwe,dal,GallMi00,rec_td,0,,,,,
player,201911240nwe,dal,GallMi00,rec_long,22,,,,,
player,201911240nwe,dal,GallMi00,fumbles,0,,,,,
player,201911240nwe,dal,GallMi00,fumbles_lost,0,,,,,
player,201911240nwe,dal,JarwBl00,pass_cmp,0,,,,,
player,201911240nwe,dal,JarwBl00,pass_att,0,,,,,
player,201911240nwe,dal,JarwBl00,pass_yds,0,,,,,
player,201911240nwe,dal,JarwBl00,pass_td,0,,,,,
player,201911240nwe,dal,JarwBl00,pass_int,0,,,,,
player,201911240nwe,dal,JarwBl00,pass_sacked,0,,,,,
player,201911240nwe,dal,JarwBl00,pass_sacked_yds,0,,,,,
player,201911240nwe,dal,JarwBl00,pass_long,0,,,,,
player,201911240nwe,dal,JarwBl00,pass_rating,,,,,,
player,201911240nwe,dal,JarwBl00,rush_att,0,,,,,
player,201911240nwe,dal,JarwBl00,rush_yds,0,,,,,
player,201911240nwe,dal,JarwBl00,rush_td,0,,,,,
player,201911240nwe,dal,JarwBl00,rush_long,0,,,,,
player,201911240nwe,dal,JarwBl00,targets,4,,,,,
player,201911240nwe,dal,JarwBl00,rec,3,,,,,
player,201911240nwe,dal,JarwBl00,rec_yds,17,,,,,
player,201911240nwe,dal,JarwBl00,rec_td,0,,,,,
player,201911240nwe,dal,JarwBl00,rec_long,8,,,,,
player,201911240nwe,dal,JarwBl00,fumbles,1,,,,,
player,201911240nwe,dal,JarwBl00,fumbles_lost,0,,,,,
player,201911240nwe,dal,WittJa00,pass_cmp,0,,,,,
player,201911240nwe,dal,WittJa00,pass_att,0,,,,,
player,201911240nwe,dal,WittJa00,pass_yds,0,,,,,
player,201911240nwe,dal,WittJa00,pass_td,0,,,,,
player,201911240nwe,dal,WittJa00,pass_int,0,,,,,
player,201911240nwe,dal,WittJa00,pass_sacked,0,,,,,
player,201911240nwe,dal,WittJa00,pass_sacked_yds,0,,,,,
player,201911240nwe,dal,WittJa00,pass_long,0,,,,,
player,201911240nwe,dal,WittJa00,pass_rating,,,,,,
player,201911240nwe,dal,WittJa00,rush_att,0,,,,,
player,201911240nwe,dal,WittJa00,rush_yds,0,,,,,
player,201911240nwe,dal,WittJa00,rush_td,0,,,,,
player,201911240nwe,dal,WittJa00,rush_long,0,,,,,
player,201911240nwe,dal,WittJa00,targets,4,,,,,
player,201911240nwe,dal,WittJa00,rec,1,,,,,
player,201911240nwe,dal,WittJa00,rec_yds,5,,,,,
player,201911240nwe,dal,WittJa00,rec_td,0,,,,,
player,201911240nwe,dal,WittJa00,rec_long,5,,,,,
player,201911240nwe,dal,WittJa00,fumbles,0,,,,,
player,201911240nwe,dal,WittJa00,fumbles_lost,0,,,,,
player,201911240nwe,dal,AustTa00,pass_cmp,0,,,,,
player,201911240nwe,dal,AustTa00,pass_att,0,,,,,
player,201911240nwe,dal,AustTa00,pass_yds,0,,,,,
player,201911240nwe,dal,AustTa00,pass_td,0,,,,,
player,201911240nwe,dal,AustTa00,pass_int,0,,,,,
player,201911240nwe,dal,AustTa00,pass_sacked,0,,,,,
player,201911240nwe,dal,AustTa00,pass_sacked_yds,0,,,,,
player,201911240nwe,dal,AustTa00,pass_long,0,,,,,
player,201911240nwe,dal,AustTa00,pass_rating,,,,,,
player,201911240nwe,dal,AustTa00,rush_att,0,,,,,
player,201911240nwe,dal,AustTa00,rush_yds,0,,,,,
player,201911240nwe,dal,AustTa00,rush_td,0,,,,,
player,201911240nwe,dal,AustTa00,rush_long,0,,,,,
player,201911240nwe,dal,AustTa00,targets,1,,,,,
player,201911240nwe,dal,AustTa00,rec,0,,,,,
player,201911240nwe,dal,AustTa00,rec_yds,0,,,,,
player,201911240nwe,dal,AustTa00,rec_td,0,,,,,
player,201911240nwe,dal,AustTa00,rec_long,0,,,,,
player,201911240nwe,dal,AustTa00,fumbles,0,,,,,
player,201911240nwe,dal,AustTa00,fumbles_lost,0,,,,,
player,201911240nwe,dal,CoopAm00,pass_cmp,0,,,,,
player,201911240nwe,dal,CoopAm00,pass_att,0,,,,,
player,201911240nwe,dal,CoopAm00,pass_yds,0,,,,,
player,201911240nwe,dal,CoopAm00,pass_td,0,,,,,
player,201911240nwe,dal,CoopAm00,pass_int,0,,,,,
player,201911240nwe,dal,CoopAm00,pass_sacked,0,,,,,
player,201911240nwe,dal,CoopAm00,pass_sacked_yds,0,,,,,
player,201911240nwe,dal,CoopAm00,pass_long,0,,,,,
player,201911240nwe,dal,CoopAm00,pass_rating,,,,,,
player,201911240nwe,dal,CoopAm00,rush_att,0,,,,,
player,201911240nwe,dal,CoopAm00,rush_yds,0,,,,,
player,201911240nwe,dal,CoopAm00,rush_td,0,,,,,
player,201911240nwe,dal,CoopAm00,rush_long,0,,,,,
player,201911240nwe,dal,CoopAm00,targets,2,,,,,
player,201911240nwe,dal,CoopAm00,rec,0,,,,,
player,201911240nwe,dal,CoopAm00,rec_yds,0,,,,,
player,201911240nwe,dal,CoopAm00,rec_td,0,,,,,
player,201911240nwe,dal,CoopAm00,rec_long,0,,,,,
player,201911240nwe,dal,CoopAm00,fumbles,0,,,,,
player,201911240nwe,dal,CoopAm00,fumbles_lost,0,,,,,
player,201911240nwe,nwe,BradTo00,pass_cmp,17,,,,,
player,201911240nwe,nwe,BradTo00,pass_att,37,,,,,
player,201911240nwe,nwe,BradTo00,pass_yds,190,,,,,
player,201911240nwe,nwe,BradTo00,pass_td,1,,,,,
player,201911240nwe,nwe,BradTo00,pass_int,0,,,,,
player,201911240nwe,nwe,BradTo00,pass_sacked,2,,,,,
player,201911240nwe,nwe,BradTo00,pass_sacked_yds,9,,,,,
player,201911240nwe,nwe,BradTo00,pass_long,32,,,,,
player,201911240nwe,nwe,BradTo00,pass_rating,70.8,,,,,
player,201911240nwe,nwe,BradTo00,rush_att,2,,,,,
player,201911240nwe,nwe,BradTo00,rush_yds,-3,,,,,
player,201911240nwe,nwe,BradTo00,rush_td,0,,,,,
player,201911240nwe,nwe,BradTo00,rush_long,-1,,,,,
player,201911240nwe,nwe,BradTo00,targets,0,,,,,
player,201911240nwe,nwe,BradTo00,rec,0,,,,,
player,201911240nwe,nwe,BradTo00,rec_yds,0,,,,,
player,201911240nwe,nwe,BradTo00,rec_td,0,,,,,
player,201911240nwe,nwe,BradTo00,rec_long,0,,,,,
player,201911240nwe,nwe,BradTo00,fumbles,1,,,,,
player,201911240nwe,nwe,BradTo00,fumbles_lost,0,,,,,
player,201911240nwe,nwe,MichSo00,pass_cmp,0,,,,,
player,201911240nwe,nwe,MichSo00,pass_att,0,,,,,
player,201911240nwe,nwe,MichSo00,pass_yds,0,,,,,
player,201911240nwe,nwe,MichSo00,pass_td,0,,,,,
player,201911240nwe,nwe,MichSo00,pass_int,0,,,,,
player,201911240nwe,nwe,MichSo00,pass_sacked,0,,,,,
player,201911240nwe,nwe,MichSo00,pass_sacked_yds,0,,,,,
player,201911240nwe,nwe,MichSo00,pass_long,0,,,,,
player,201911240nwe,nwe,MichSo00,pass_rating,,,,,,
player,201911240nwe,nwe,MichSo00,rush_att,20,,,,,
player,201911240nwe,nwe,MichSo00,rush_yds,85,,,,,
player,201911240nwe,nwe,MichSo00,rush_td,0,,,,,
player,201911240nwe,nwe,MichSo00,rush_long,17,,,,,
player,201911240nwe,nwe,MichSo00,targets,0,,,,,
player,201911240nwe,nwe,MichSo00,rec,0,,,,,
player,201911240nwe,nwe,MichSo00,rec_yds,0,,,,,
player,201911240nwe,nwe,MichSo00,rec_td,0,,,,,
player,201911240nwe,nwe,MichSo00,rec_long,0,,,,,
player,201911240nwe,nwe,MichSo00,fumbles,0,,,,,
player,201911240nwe,nwe,MichSo00,fumbles_lost,0,,,,,
player,201911240nwe,nwe,BoldBr00,pass_cmp,0,,,,,
player,201911240nwe,nwe,BoldBr00,pass_att,0,,,,,
player,201911240nwe,nwe,BoldBr00,pass_yds,0,,,,,
player,201911240nwe,nwe,BoldBr00,pass_td,0,,,,,
player,201911240nwe,nwe,BoldBr00,pass_int,0,,,,,
player,201911240nwe,nwe,BoldBr00,pass_sacked,0,,,,,
player,201911240nwe,nwe,BoldBr00,pass_sacked_yds,0,,,,,
player,201911240nwe,nwe,BoldBr00,pass_long,0,,,,,
player,201911240nwe,nwe,BoldBr00,pass_rating,,,,,,
player,201911240nwe,nwe,BoldBr00,rush_att,1,,,,,
player,201911240nwe,nwe,BoldBr00,rush_yds,11,,,,,
player,201911240nwe,nwe,BoldBr00,rush_td,0,,,,,
player,201911240nwe,nwe,BoldBr00,rush_long,11,,,,,
player,201911240nwe,nwe,BoldBr00,targets,0,,,,,
player,201911240nwe,nwe,BoldBr00,rec,0,,,,,
player,201911240nwe,nwe,BoldBr00,rec_yds,0,,,,,
player,201911240nwe,nwe,BoldBr00,rec_td,0,,,,,
player,201911240nwe,nwe,BoldBr00,rec_long,0,,,,,
player,201911240nwe,nwe,BoldBr00,fumbles,0,,,,,
player,201911240nwe,nwe,BoldBr00,fumbles_lost,0,,,,,
player,201911240nwe,nwe,WhitJa02,pass_cmp,0,,,,,
player,201911240nwe,nwe,WhitJa02,pass_att,0,,,,,
player,201911240nwe,nwe,WhitJa02,pass_yds,0,,,,,
player,201911240nwe,nwe,WhitJa02,pass_td,0,,,,,
player,201911240nwe,nwe,WhitJa02,pass_int,0,,,,,
player,201911240nwe,nwe,WhitJa02,pass_sacked,0,,,,,
player,201911240nwe,nwe,WhitJa02,pass_sacked_yds,0,,,,,
player,201911240nwe,nwe,WhitJa02,pass_long,0,,,,,
player,201911240nwe,nwe,WhitJa02,pass_rating,,,,,,
player,201911240nwe,nwe,WhitJa02,rush_att,2,,,,,
player,201911240nwe,nwe,WhitJa02,rush_yds,5,,,,,
player,201911240nwe,nwe,WhitJa02,rush_td,0,,,,,
player,201911240nwe,nwe,WhitJa02,rush_long,3,,,,,
player,201911240nwe,nwe,WhitJa02,targets,3,,,,,
player,201911240nwe,nwe,WhitJa02,rec,1,,,,,
player,201911240nwe,nwe,WhitJa02,rec_yds,-6,,,,,
player,201911240nwe,nwe,WhitJa02,rec_td,0,,,,,
player,201911240nwe,nwe,WhitJa02,rec_long,-6,,,,,
player,201911240nwe,nwe,WhitJa02,fumbles,0,,,,,
player,201911240nwe,nwe,WhitJa02,fumbles_lost,0,,,,,
player,201911240nwe,nwe,BurkRe00,pass_cmp,0,,,,,
player,201911240nwe,nwe,BurkRe00,pass_att,0,,,,,
player,201911240nwe,nwe,BurkRe00,pass_yds,0,,,,,
player,201911240nwe,nwe,BurkRe00,pass_td,0,,,,,
player,201911240nwe,nwe,BurkRe00,pass_int,0,,,,,
player,201911240nwe,nwe,BurkRe00,pass_sacked,0,,,,,
player,201911240nwe,nwe,BurkRe00,pass_sacked_yds,0,,,,,
player,201911240nwe,nwe,BurkRe00,pass_long,0,,,,,
player,201911240nwe,nwe,BurkRe00,pass_rating,,,,,,
player,201911240nwe,nwe,BurkRe00,rush_att,2,,,,,
player,201911240nwe,nwe,BurkRe00,rush_yds,3,,,,,
player,201911240nwe,nwe,BurkRe00,rush_td,0,,,,,
player,201911240nwe,nwe,BurkRe00,rush_long,4,,,,,
player,201911240nwe,nwe,BurkRe00,targets,5,,,,,
player,201911240nwe,nwe,BurkRe00,rec,2,,,,,
player,201911240nwe,nwe,BurkRe00,rec_yds,14,,,,,
player,201911240nwe,nwe,BurkRe00,rec_td,0,,,,,
player,201911240nwe,nwe,BurkRe00,rec_long,8,,,,,
player,201911240nwe,nwe,BurkRe00,fumbles,0,,,,,
player,201911240nwe,nwe,BurkRe00,fumbles_lost,0,,,,,
player,201911240nwe,nwe,EdelJu00,pass_cmp,0,,,,,
player,201911240nwe,nwe,EdelJu00,pass_att,0,,,,,
player,201911240nwe,nwe,EdelJu00,pass_yds,0,,,,,
player,201911240nwe,nwe,EdelJu00,pass_td,0,,,,,
player,201911240nwe,nwe,EdelJu00,pass_int,0,,,,,
player,201911240nwe,nwe,EdelJu00,pass_sacked,0,,,,,
player,201911240nwe,nwe,EdelJu00,pass_sacked_yds,0,,,,,
player,201911240nwe,nwe,EdelJu00,pass_long,0,,,,,
player,201911240nwe,nwe,EdelJu00,pass_rating,,,,,,
player,201911240nwe,nwe,EdelJu00,rush_att,0,,,,,
player,201911240nwe,nwe,EdelJu00,rush_yds,0,,,,,
player,201911240nwe,nwe,EdelJu00,rush_td,0,,,,,
player,201911240nwe,nwe,EdelJu00,rush_long,0,,,,,
player,201911240nwe,nwe,EdelJu00,targets,12,,,,,
player,201911240nwe,nwe,EdelJu00,rec,8,,,,,
player,201911240nwe,nwe,EdelJu00,rec_yds,93,,,,,
player,201911240nwe,nwe,EdelJu00,rec_td,0,,,,,
player,201911240nwe,nwe,EdelJu00,rec_long,23,,,,,
player,201911240nwe,nwe,EdelJu00,fumbles,0,,,,,
player,201911240nwe,nwe,EdelJu00,fumbles_lost,0,,,,,
player,201911240nwe,nwe,MeyeJa01,pass_cmp,0,,,,,
player,201911240nwe,nwe,MeyeJa01,pass_att,0,,,,,
player,201911240nwe,nwe,MeyeJa01,pass_yds,0,,,,,
player,201911240nwe,nwe,MeyeJa01,pass_td,0,,,,,
player,201911240nwe,nwe,MeyeJa01,pass_int,0,,,,,
player,201911240nwe,nwe,MeyeJa01,pass_sacked,0,,,,,
player,201911240nwe,nwe,MeyeJa01,pass_sacked_yds,0,,,,,
player,201911240nwe,nwe,MeyeJa01,pass_long,0,,,,,
player,201911240nwe,nwe,MeyeJa01,pass_rating,,,,,,
player,201911240nwe,nwe,MeyeJa01,rush_att,0,,,,,
player,201911240nwe,nwe,MeyeJa01,rush_yds,0,,,,,
player,201911240nwe,nwe,MeyeJa01,rush_td,0,,,,,
player,201911240nwe,nwe,MeyeJa01,rush_long,0,,,,,
player,201911240nwe,nwe,MeyeJa01,targets,9,,,,,
player,201911240nwe,nwe,MeyeJa01,rec,4,,,,,
player,201911240nwe,nwe,MeyeJa01,rec_yds,74,,,,,
player,201911240nwe,nwe,MeyeJa01,rec_td,0,,,,,
player,201911240nwe,nwe,MeyeJa01,rec_long,32,,,,,
player,201911240nwe,nwe,MeyeJa01,fumbles,0,,,,,
player,201911240nwe,nwe,MeyeJa01,fumbles_lost,0,,,,,
player,201911240nwe,nwe,HarrNK00,pass_cmp,0,,,,,
player,201911240nwe,nwe,HarrNK00,pass_att,0,,,,,
player,201911240nwe,nwe,HarrNK00,pass_yds,0,,,,,
player,201911240nwe,nwe,HarrNK00,pass_td,0,,,,,
player,201911240nwe,nwe,HarrNK00,pass_int,0,,,,,
player,201911240nwe,nwe,HarrNK00,pass_sacked,0,,,,,
player,201911240nwe,nwe,HarrNK00,pass_sacked_yds,0,,,,,
player,201911240nwe,nwe,HarrNK00,pass_long,0,,,,,
player,201911240nwe,nwe,HarrNK00,pass_rating,,,,,,
player,201911240nwe,nwe,HarrNK00,rush_att,0,,,,,
player,201911240nwe,nwe,HarrNK00,rush_yds,0,,,,,
player,201911240nwe,nwe,HarrNK00,rush_td,0,,,,,
player,201911240nwe,nwe,HarrNK00,rush_long,0,,,,,
player,201911240nwe,nwe,HarrNK00,targets,4,,,,,
player,201911240nwe,nwe,HarrNK00,rec,1,,,,,
player,201911240nwe,nwe,HarrNK00,rec_yds,10,,,,,
player,201911240nwe,nwe,HarrNK00,rec_td,1,,,,,
player,201911240nwe,nwe,HarrNK00,rec_long,10,,,,,
player,201911240nwe,nwe,HarrNK00,fumbles,0,,,,,
player,201911240nwe,nwe,HarrNK00,fumbles_lost,0,,,,,
player,201911240nwe,nwe,LaCoMa00,pass_cmp,0,,,,,
player,201911240nwe,nwe,LaCoMa00,pass_att,0,,,,,
player,201911240nwe,nwe,LaCoMa00,pass_yds,0,,,,,
player,201911240nwe,nwe,LaCoMa00,pass_td,0,,,,,
player,201911240nwe,nwe,LaCoMa00,pass_int,0,,,,,
player,201911240nwe,nwe,LaCoMa00,pass_sacked,0,,,,,
player,201911240nwe,nwe,LaCoMa00,pass_sacked_yds,0,,,,,
player,201911240nwe,nwe,LaCoMa00,pass_long,0,,,,,
player,201911240nwe,nwe,LaCoMa00,pass_rating,,,,,,
player,201911240nwe,nwe,LaCoMa00,rush_att,0,,,,,
player,201911240nwe,nwe,LaCoMa00,rush_yds,0,,,,,
player,201911240nwe,nwe,LaCoMa00,rush_td,0,,,,,
player,201911240nwe,nwe,LaCoMa00,rush_long,0,,,,,
player,201911240nwe,nwe,LaCoMa00,targets,1,,,,,
player,201911240nwe,nwe,LaCoMa00,rec,1,,,,,
player,201911240nwe,nwe,LaCoMa00,rec_yds,5,,,,,
player,201911240nwe,nwe,LaCoMa00,rec_td,0,,,,,
player,201911240nwe,nwe,LaCoMa00,rec_long,5,,,,,
player,201911240nwe,nwe,LaCoMa00,fumbles,0,,,,,
player,201911240nwe,nwe,LaCoMa00,fumbles_lost,0,,,,,
player,201911240nwe,nwe,WatsBe00,pass_cmp,0,,,,,
player,201911240nwe,nwe,WatsBe00,pass_att,0,,,,,
player,201911240nwe,nwe,WatsBe00,pass_yds,0,,,,,
player,201911240nwe,nwe,WatsBe00,pass_td,0,,,,,
player,201911240nwe,nwe,WatsBe00,pass_int,0,,,,,
player,201911240nwe,nwe,WatsBe00,pass_sacked,0,,,,,
player,201911240nwe,nwe,WatsBe00,pass_sacked_yds,0,,,,,
player,201911240nwe,nwe,WatsBe00,pass_long,0,,,,,
player,201911240nwe,nwe,WatsBe00,pass_rating,,,,,,
player,201911240nwe,nwe,WatsBe00,rush_att,0,,,,,
player,201911240nwe,nwe,WatsBe00,rush_yds,0,,,,,
player,201911240nwe,nwe,WatsBe00,rush_td,0,,,,,
player,201911240nwe,nwe,WatsBe00,rush_long,0,,,,,
player,201911240nwe,nwe,WatsBe00,targets,1,,,,,
player,201911240nwe,nwe,WatsBe00,rec,0,,,,,
player,201911240nwe,nwe,WatsBe00,rec_yds,0,,,,,
player,201911240nwe,nwe,WatsBe00,rec_td,0,,,,,
player,201911240nwe,nwe,WatsBe00,rec_long,0,,,,,
player,201911240nwe,nwe,WatsBe00,fumbles,0,,,,,
player,201911240nwe,nwe,WatsBe00,fumbles_lost,0,,,,,
player,201911240nwe,dal,CollMa00,def_int,0,,,,,
player,201911240nwe,dal,CollMa00,def_int_yds,0,,,,,
player,201911240nwe,dal,CollMa00,def_int_td,0,,,,,
player,201911240nwe,dal,CollMa00,def_int_long,0,,,,,
player,201911240nwe,dal,CollMa00,pass_defended,0,,,,,
player,201911240nwe,dal,CollMa00,sacks,1.0,,,,,
player,201911240nwe,dal,CollMa00,tackles_combined,3,,,,,
player,201911240nwe,dal,CollMa00,tackles_solo,3,,,,,
player,201911240nwe,dal,CollMa00,tackles_assists,0,,,,,
player,201911240nwe,dal,CollMa00,tackles_loss,2,,,,,
player,201911240nwe,dal,CollMa00,qb_hits,1,,,,,
player,201911240nwe,dal,CollMa00,fumbles_rec,0,,,,,
player,201911240nwe,dal,CollMa00,fumbles_rec_yds,0,,,,,
player,201911240nwe,dal,CollMa00,fumbles_rec_td,0,,,,,
player,201911240nwe,dal,CollMa00,fumbles_forced,0,,,,,
player,201911240nwe,dal,QuinRo00,def_int,0,,,,,
player,201911240nwe,dal,QuinRo00,def_int_yds,0,,,,,
player,201911240nwe,dal,QuinRo00,def_int_td,0,,,,,
player,201911240nwe,dal,QuinRo00,def_int_long,0,,,,,
player,201911240nwe,dal,QuinRo00,pass_defended,0,,,,,
player,201911240nwe,dal,QuinRo00,sacks,1.0,,,,,
player,201911240nwe,dal,QuinRo00,tackles_combined,1,,,,,
player,201911240nwe,dal,QuinRo00,tackles_solo,1,,,,,
player,201911240nwe,dal,QuinRo00,tackles_assists,0,,,,,
player,201911240nwe,dal,QuinRo00,tackles_loss,0,,,,,
player,201911240nwe,dal,QuinRo00,qb_hits,3,,,,,
player,201911240nwe,dal,QuinRo00,fumbles_rec,0,,,,,
player,201911240nwe,dal,QuinRo00,fumbles_rec_yds,0,,,,,
player,201911240nwe,dal,QuinRo00,fumbles_rec_td,0,,,,,
player,201911240nwe,dal,QuinRo00,fumbles_forced,1,,,,,
player,201911240nwe,dal,SmitJa05,def_int,0,,,,,
player,201911240nwe,dal,SmitJa05,def_int_yds,0,,,,,
