game,2019,9,20191103,201911030sdg,gnb,"Green Bay Packers",11,sdg,"Los Angeles Chargers",26
player,201911030sdg,gnb,SavaDa00,tackles_assists,2,,,,,
player,201911030sdg,gnb,SavaDa00,tackles_loss,0,,,,,
player,201911030sdg,gnb,SavaDa00,qb_hits,0,,,,,
player,201911030sdg,gnb,SavaDa00,fumbles_rec,0,,,,,
player,201911030sdg,gnb,SavaDa00,fumbles_rec_yds,0,,,,,
player,201911030sdg,gnb,SavaDa00,fumbles_rec_td,0,,,,,
player,201911030sdg,gnb,SavaDa00,fumbles_forced,0,,,,,
player,201911030sdg,gnb,BrowTo01,def_int,0,,,,,
player,201911030sdg,gnb,BrowTo01,def_int_yds,0,,,,,
player,201911030sdg,gnb,BrowTo01,def_int_td,0,,,,,
player,201911030sdg,gnb,BrowTo01,def_int_long,0,,,,,
player,201911030sdg,gnb,BrowTo01,pass_defended,0,,,,,
player,201911030sdg,gnb,BrowTo01,sacks,0.0,,,,,
player,201911030sdg,gnb,BrowTo01,tackles_combined,5,,,,,
player,201911030sdg,gnb,BrowTo01,tackles_solo,4,,,,,
player,201911030sdg,gnb,BrowTo01,tackles_assists,1,,,,,
player,201911030sdg,gnb,BrowTo01,tackles_loss,0,,,,,
player,201911030sdg,gnb,BrowTo01,qb_hits,0,,,,,
player,201911030sdg,gnb,BrowTo01,fumbles_rec,0,,,,,
player,201911030sdg,gnb,BrowTo01,fumbles_rec_yds,0,,,,,
player,201911030sdg,gnb,BrowTo01,fumbles_rec_td,0,,,,,
player,201911030sdg,gnb,BrowTo01,fumbles_forced,0,,,,,
player,201911030sdg,gnb,WillTr99,def_int,0,,,,,
player,201911030sdg,gnb,WillTr99,def_int_yds,0,,,,,
player,201911030sdg,gnb,WillTr99,def_int_td,0,,,,,
player,201911030sdg,gnb,WillTr99,def_int_long,0,,,,,
player,201911030sdg,gnb,WillTr99,pass_defended,0,,,,,
player,201911030sdg,gnb,WillTr99,sacks,0.0,,,,,
player,201911030sdg,gnb,WillTr99,tackles_combined,5,,,,,
player,201911030sdg,gnb,WillTr99,tackles_solo,3,,,,,
player,201911030sdg,gnb,WillTr99,tackles_assists,2,,,,,
player,201911030sdg,gnb,WillTr99,tackles_loss,0,,,,,
player,201911030sdg,gnb,WillTr99,qb_hits,0,,,,,
player,201911030sdg,gnb,WillTr99,fumbles_rec,0,,,,,
player,201911030sdg,gnb,WillTr99,fumbles_rec_yds,0,,,,,
player,201911030sdg,gnb,WillTr99,fumbles_rec_td,0,,,,,
player,201911030sdg,gnb,WillTr99,fumbles_forced,0,,,,,
player,201911030sdg,gnb,ClarKe01,def_int,0,,,,,
player,201911030sdg,gnb,ClarKe01,def_int_yds,0,,,,,
player,201911030sdg,gnb,ClarKe01,def_int_td,0,,,,,
player,201911030sdg,gnb,ClarKe01,def_int_long,0,,,,,
player,201911030sdg,gnb,ClarKe01,pass_defended,0,,,,,
player,201911030sdg,gnb,ClarKe01,sacks,0.0,,,,,
player,201911030sdg,gnb,ClarKe01,tackles_combined,4,,,,,
player,201911030sdg,gnb,ClarKe01,tackles_solo,2,,,,,
player,201911030sdg,gnb,ClarKe01,tackles_assists,2,,,,,
player,201911030sdg,gnb,ClarKe01,tackles_loss,0,,,,,
player,201911030sdg,gnb,ClarKe01,qb_hits,1,,,,,
player,201911030sdg,gnb,ClarKe01,fumbles_rec,0,,,,,
player,201911030sdg,gnb,ClarKe01,fumbles_rec_yds,0,,,,,
player,201911030sdg,gnb,ClarKe01,fumbles_rec_td,0,,,,,
player,201911030sdg,gnb,ClarKe01,fumbles_forced,0,,,,,
player,201911030sdg,gnb,AdamMo00,def_int,0,,,,,
player,201911030sdg,gnb,AdamMo00,def_int_yds,0,,,,,
player,201911030sdg,gnb,AdamMo00,def_int_td,0,,,,,
player,201911030sdg,gnb,AdamMo00,def_int_long,0,,,,,
player,201911030sdg,gnb,AdamMo00,pass_defended,0,,,,,
player,201911030sdg,gnb,AdamMo00,sacks,0.0,,,,,
player,201911030sdg,gnb,AdamMo00,tackles_combined,3,,,,,
player,201911030sdg,gnb,AdamMo00,tackles_solo,1,,,,,
player,201911030sdg,gnb,AdamMo00,tackles_assists,2,,,,,
player,201911030sdg,gnb,AdamMo00,tackles_loss,0,,,,,
player,201911030sdg,gnb,AdamMo00,qb_hits,0,,,,,
player,201911030sdg,gnb,AdamMo00,fumbles_rec,0,,,,,
player,201911030sdg,gnb,AdamMo00,fumbles_rec_yds,0,,,,,
player,201911030sdg,gnb,AdamMo00,fumbles_rec_td,0,,,,,
player,201911030sdg,gnb,AdamMo00,fumbles_forced,0,,,,,
player,201911030sdg,gnb,AlexJa00,def_int,0,,,,,
player,201911030sdg,gnb,AlexJa00,def_int_yds,0,,,,,
player,201911030sdg,gnb,AlexJa00,def_int_td,0,,,,,
player,201911030sdg,gnb,AlexJa00,def_int_long,0,,,,,
player,201911030sdg,gnb,AlexJa00,pass_defended,0,,,,,
player,201911030sdg,gnb,AlexJa00,sacks,0.0,,,,,
player,201911030sdg,gnb,AlexJa00,tackles_combined,3,,,,,
player,201911030sdg,gnb,AlexJa00,tackles_solo,2,,,,,
player,201911030sdg,gnb,AlexJa00,tackles_assists,1,,,,,
player,201911030sdg,gnb,AlexJa00,tackles_loss,0,,,,,
player,201911030sdg,gnb,AlexJa00,qb_hits,0,,,,,
player,201911030sdg,gnb,AlexJa00,fumbles_rec,0,,,,,
player,201911030sdg,gnb,AlexJa00,fumbles_rec_yds,0,,,,,
player,201911030sdg,gnb,AlexJa00,fumbles_rec_td,0,,,,,
player,201911030sdg,gnb,AlexJa00,fumbles_forced,0,,,,,
player,201911030sdg,gnb,SullCh00,def_int,0,,,,,
player,201911030sdg,gnb,SullCh00,def_int_yds,0,,,,,
player,201911030sdg,gnb,SullCh00,def_int_td,0,,,,,
player,201911030sdg,gnb,SullCh00,def_int_long,0,,,,,
player,201911030sdg,gnb,SullCh00,pass_defended,0,,,,,
player,201911030sdg,gnb,SullCh00,sacks,0.0,,,,,
player,201911030sdg,gnb,SullCh00,tackles_combined,3,,,,,
player,201911030sdg,gnb,SullCh00,tackles_solo,2,,,,,
player,201911030sdg,gnb,SullCh00,tackles_assists,1,,,,,
player,201911030sdg,gnb,SullCh00,tackles_loss,0,,,,,
player,201911030sdg,gnb,SullCh00,qb_hits,0,,,,,
player,201911030sdg,gnb,SullCh00,fumbles_rec,0,,,,,
player,201911030sdg,gnb,SullCh00,fumbles_rec_yds,0,,,,,
player,201911030sdg,gnb,SullCh00,fumbles_rec_td,0,,,,,
player,201911030sdg,gnb,SullCh00,fumbles_forced,0,,,,,
player,201911030sdg,gnb,FackKy00,def_int,0,,,,,
player,201911030sdg,gnb,FackKy00,def_int_yds,0,,,,,
player,201911030sdg,gnb,FackKy00,def_int_td,0,,,,,
player,201911030sdg,gnb,FackKy00,def_int_long,0,,,,,
player,201911030sdg,gnb,FackKy00,pass_defended,0,,,,,
player,201911030sdg,gnb,FackKy00,sacks,0.0,,,,,
player,201911030sdg,gnb,FackKy00,tackles_combined,2,,,,,
player,201911030sdg,gnb,FackKy00,tackles_solo,1,,,,,
player,201911030sdg,gnb,FackKy00,tackles_assists,1,,,,,
player,201911030sdg,gnb,FackKy00,tackles_loss,0,,,,,
player,201911030sdg,gnb,FackKy00,qb_hits,1,,,,,
player,201911030sdg,gnb,FackKy00,fumbles_rec,0,,,,,
player,201911030sdg,gnb,FackKy00,fumbles_rec_yds,0,,,,,
player,201911030sdg,gnb,FackKy00,fumbles_rec_td,0,,,,,
player,201911030sdg,gnb,FackKy00,fumbles_forced,0,,,,,
player,201911030sdg,gnb,GaryRa00,def_int,0,,,,,
player,201911030sdg,gnb,GaryRa00,def_int_yds,0,,,,,
player,201911030sdg,gnb,GaryRa00,def_int_td,0,,,,,
player,201911030sdg,gnb,GaryRa00,def_int_long,0,,,,,
player,201911030sdg,gnb,GaryRa00,pass_defended,0,,,,,
player,201911030sdg,gnb,GaryRa00,sacks,0.0,,,,,
player,201911030sdg,gnb,GaryRa00,tackles_combined,2,,,,,
player,201911030sdg,gnb,GaryRa00,tackles_solo,2,,,,,
player,201911030sdg,gnb,GaryRa00,tackles_assists,0,,,,,
player,201911030sdg,gnb,GaryRa00,tackles_loss,0,,,,,
player,201911030sdg,gnb,GaryRa00,qb_hits,0,,,,,
player,201911030sdg,gnb,GaryRa00,fumbles_rec,0,,,,,
player,201911030sdg,gnb,GaryRa00,fumbles_rec_yds,0,,,,,
player,201911030sdg,gnb,GaryRa00,fumbles_rec_td,0,,,,,
player,201911030sdg,gnb,GaryRa00,fumbles_forced,0,,,,,
player,201911030sdg,gnb,KekeKi00,def_int,0,,,,,
player,201911030sdg,gnb,KekeKi00,def_int_yds,0,,,,,
player,201911030sdg,gnb,KekeKi00,def_int_td,0,,,,,
player,201911030sdg,gnb,KekeKi00,def_int_long,0,,,,,
player,201911030sdg,gnb,KekeKi00,pass_defended,0,,,,,
player,201911030sdg,gnb,KekeKi00,sacks,0.0,,,,,
player,201911030sdg,gnb,KekeKi00,tackles_combined,2,,,,,
player,201911030sdg,gnb,KekeKi00,tackles_solo,0,,,,,
player,201911030sdg,gnb,KekeKi00,tackles_assists,2,,,,,
player,201911030sdg,gnb,KekeKi00,tackles_loss,0,,,,,
player,201911030sdg,gnb,KekeKi00,qb_hits,0,,,,,
player,201911030sdg,gnb,KekeKi00,fumbles_rec,0,,,,,
player,201911030sdg,gnb,KekeKi00,fumbles_rec_yds,0,,,,,
player,201911030sdg,gnb,KekeKi00,fumbles_rec_td,0,,,,,
player,201911030sdg,gnb,KekeKi00,fumbles_forced,0,,,,,
player,201911030sdg,gnb,KingKe01,def_int,0,,,,,
player,201911030sdg,gnb,KingKe01,def_int_yds,0,,,,,
player,201911030sdg,gnb,KingKe01,def_int_td,0,,,,,
player,201911030sdg,gnb,KingKe01,def_int_long,0,,,,,
player,201911030sdg,gnb,KingKe01,pass_defended,0,,,,,
player,201911030sdg,gnb,KingKe01,sacks,0.0,,,,,
player,201911030sdg,gnb,KingKe01,tackles_combined,2,,,,,
player,201911030sdg,gnb,KingKe01,tackles_solo,2,,,,,
player,201911030sdg,gnb,KingKe01,tackles_assists,0,,,,,
player,201911030sdg,gnb,KingKe01,tackles_loss,0,,,,,
player,201911030sdg,gnb,KingKe01,qb_hits,0,,,,,
player,201911030sdg,gnb,KingKe01,fumbles_rec,0,,,,,
player,201911030sdg,gnb,KingKe01,fumbles_rec_yds,0,,,,,
player,201911030sdg,gnb,KingKe01,fumbles_rec_td,0,,,,,
player,201911030sdg,gnb,KingKe01,fumbles_forced,0,,,,,
player,201911030sdg,gnb,GoodB.00,def_int,0,,,,,
player,201911030sdg,gnb,GoodB.00,def_int_yds,0,,,,,
player,201911030sdg,gnb,GoodB.00,def_int_td,0,,,,,
player,201911030sdg,gnb,GoodB.00,def_int_long,0,,,,,
player,201911030sdg,gnb,GoodB.00,pass_defended,0,,,,,
player,201911030sdg,gnb,GoodB.00,sacks,0.0,,,,,
player,201911030sdg,gnb,GoodB.00,tackles_combined,1,,,,,
player,201911030sdg,gnb,GoodB.00,tackles_solo,1,,,,,
player,201911030sdg,gnb,GoodB.00,tackles_assists,0,,,,,
player,201911030sdg,gnb,GoodB.00,tackles_loss,0,,,,,
player,201911030sdg,gnb,GoodB.00,qb_hits,0,,,,,
player,201911030sdg,gnb,GoodB.00,fumbles_rec,0,,,,,
player,201911030sdg,gnb,GoodB.00,fumbles_rec_yds,0,,,,,
player,201911030sdg,gnb,GoodB.00,fumbles_rec_td,0,,,,,
player,201911030sdg,gnb,GoodB.00,fumbles_forced,0,,,,,
player,201911030sdg,gnb,RedmWi00,def_int,0,,,,,
player,201911030sdg,gnb,RedmWi00,def_int_yds,0,,,,,
player,201911030sdg,gnb,RedmWi00,def_int_td,0,,,,,
player,201911030sdg,gnb,RedmWi00,def_int_long,0,,,,,
player,201911030sdg,gnb,RedmWi00,pass_defended,0,,,,,
player,201911030sdg,gnb,RedmWi00,sacks,0.0,,,,,
player,201911030sdg,gnb,RedmWi00,tackles_combined,1,,,,,
player,201911030sdg,gnb,RedmWi00,tackles_solo,0,,,,,
player,201911030sdg,gnb,RedmWi00,tackles_assists,1,,,,,
player,201911030sdg,gnb,RedmWi00,tackles_loss,0,,,,,
player,201911030sdg,gnb,RedmWi00,qb_hits,0,,,,,
player,201911030sdg,gnb,RedmWi00,fumbles_rec,0,,,,,
player,201911030sdg,gnb,RedmWi00,fumbles_rec_yds,0,,,,,
player,201911030sdg,gnb,RedmWi00,fumbles_rec_td,0,,,,,
player,201911030sdg,gnb,RedmWi00,fumbles_forced,0,,,,,
player,201911030sdg,sdg,BosaJo00,def_int,0,,,,,
player,201911030sdg,sdg,BosaJo00,def_int_yds,0,,,,,
player,201911030sdg,sdg,BosaJo00,def_int_td,0,,,,,
player,201911030sdg,sdg,BosaJo00,def_int_long,0,,,,,
player,201911030sdg,sdg,BosaJo00,pass_defended,0,,,,,
player,201911030sdg,sdg,BosaJo00,sacks,1.5,,,,,
player,201911030sdg,sdg,BosaJo00,tackles_combined,4,,,,,
player,201911030sdg,sdg,BosaJo00,tackles_solo,2,,,,,
player,201911030sdg,sdg,BosaJo00,tackles_assists,2,,,,,
player,201911030sdg,sdg,BosaJo00,tackles_loss,1,,,,,
player,201911030sdg,sdg,BosaJo00,qb_hits,4,,,,,
player,201911030sdg,sdg,BosaJo00,fumbles_rec,0,,,,,
player,201911030sdg,sdg,BosaJo00,fumbles_rec_yds,0,,,,,
player,201911030sdg,sdg,BosaJo00,fumbles_rec_td,0,,,,,
player,201911030sdg,sdg,BosaJo00,fumbles_forced,0,,,,,
player,201911030sdg,sdg,IngrMe00,def_int,0,,,,,
player,201911030sdg,sdg,IngrMe00,def_int_yds,0,,,,,
player,201911030sdg,sdg,IngrMe00,def_int_td,0,,,,,
player,201911030sdg,sdg,IngrMe00,def_int_long,0,,,,,
player,201911030sdg,sdg,IngrMe00,pass_defended,0,,,,,
player,201911030sdg,sdg,IngrMe00,sacks,1.5,,,,,
player,201911030sdg,sdg,IngrMe00,tackles_combined,3,,,,,
player,201911030sdg,sdg,IngrMe00,tackles_solo,2,,,,,
player,201911030sdg,sdg,IngrMe00,tackles_assists,1,,,,,
player,201911030sdg,sdg,IngrMe00,tackles_loss,1,,,,,
player,201911030sdg,sdg,IngrMe00,qb_hits,2,,,,,
player,201911030sdg,sdg,IngrMe00,fumbles_rec,0,,,,,
player,201911030sdg,sdg,IngrMe00,fumbles_rec_yds,0,,,,,
player,201911030sdg,sdg,IngrMe00,fumbles_rec_td,0,,,,,
player,201911030sdg,sdg,IngrMe00,fumbles_forced,0,,,,,
player,201911030sdg,sdg,DaviMi03,def_int,0,,,,,
player,201911030sdg,sdg,DaviMi03,def_int_yds,0,,,,,
player,201911030sdg,sdg,DaviMi03,def_int_td,0,,,,,
player,201911030sdg,sdg,DaviMi03,def_int_long,0,,,,,
player,201911030sdg,sdg,DaviMi03,pass_defended,0,,,,,
player,201911030sdg,sdg,DaviMi03,sacks,0.0,,,,,
player,201911030sdg,sdg,DaviMi03,tackles_combined,5,,,,,
player,201911030sdg,sdg,DaviMi03,tackles_solo,5,,,,,
player,201911030sdg,sdg,DaviMi03,tackles_assists,0,,,,,
player,201911030sdg,sdg,DaviMi03,tackles_loss,0,,,,,
player,201911030sdg,sdg,DaviMi03,qb_hits,0,,,,,
player,201911030sdg,sdg,DaviMi03,fumbles_rec,0,,,,,
player,201911030sdg,sdg,DaviMi03,fumbles_rec_yds,0,,,,,
player,201911030sdg,sdg,DaviMi03,fumbles_rec_td,0,,,,,
player,201911030sdg,sdg,DaviMi03,fumbles_forced,0,,,,,
player,201911030sdg,sdg,KingDe01,def_int,0,,,,,
player,201911030sdg,sdg,KingDe01,def_int_yds,0,,,,,
player,201911030sdg,sdg,KingDe01,def_int_td,0,,,,,
player,201911030sdg,sdg,KingDe01,def_int_long,0,,,,,
player,201911030sdg,sdg,KingDe01,pass_defended,1,,,,,
player,201911030sdg,sdg,KingDe01,sacks,0.0,,,,,
player,201911030sdg,sdg,KingDe01,tackles_combined,5,,,,,
player,201911030sdg,sdg,KingDe01,tackles_solo,4,,,,,
player,201911030sdg,sdg,KingDe01,tackles_assists,1,,,,,
player,201911030sdg,sdg,KingDe01,tackles_loss,1,,,,,
player,201911030sdg,sdg,KingDe01,qb_hits,0,,,,,
player,201911030sdg,sdg,KingDe01,fumbles_rec,0,,,,,
player,201911030sdg,sdg,KingDe01,fumbles_rec_yds,0,,,,,
player,201911030sdg,sdg,KingDe01,fumbles_rec_td,0,,,,,
player,201911030sdg,sdg,KingDe01,fumbles_forced,0,,,,,
player,201911030sdg,sdg,PerrDe00,def_int,0,,,,,
player,201911030sdg,sdg,PerrDe00,def_int_yds,0,,,,,
player,201911030sdg,sdg,PerrDe00,def_int_td,0,,,,,
player,201911030sdg,sdg,PerrDe00,def_int_long,0,,,,,
player,201911030sdg,sdg,PerrDe00,pass_defended,0,,,,,
player,201911030sdg,sdg,PerrDe00,sacks,0.0,,,,,
player,201911030sdg,sdg,PerrDe00,tackles_combined,5,,,,,
player,201911030sdg,sdg,PerrDe00,tackles_solo,5,,,,,
player,201911030sdg,sdg,PerrDe00,tackles_assists,0,,,,,
player,201911030sdg,sdg,PerrDe00,tackles_loss,1,,,,,
player,201911030sdg,sdg,PerrDe00,qb_hits,0,,,,,
player,201911030sdg,sdg,PerrDe00,fumbles_rec,0,,,,,
player,201911030sdg,sdg,PerrDe00,fumbles_rec_yds,0,,,,,
player,201911030sdg,sdg,PerrDe00,fumbles_rec_td,0,,,,,
player,201911030sdg,sdg,PerrDe00,fumbles_forced,0,,,,,
player,201911030sdg,sdg,DaviTh20,def_int,0,,,,,
player,201911030sdg,sdg,DaviTh20,def_int_yds,0,,,,,
player,201911030sdg,sdg,DaviTh20,def_int_td,0,,,,,
player,201911030sdg,sdg,DaviTh20,def_int_long,0,,,,,
player,201911030sdg,sdg,DaviTh20,pass_defended,0,,,,,
player,201911030sdg,sdg,DaviTh20,sacks,0.0,,,,,
player,201911030sdg,sdg,DaviTh20,tackles_combined,4,,,,,
player,201911030sdg,sdg,DaviTh20,tackles_solo,3,,,,,
player,201911030sdg,sdg,DaviTh20,tackles_assists,1,,,,,
player,201911030sdg,sdg,DaviTh20,tackles_loss,0,,,,,
player,201911030sdg,sdg,DaviTh20,qb_hits,0,,,,,
player,201911030sdg,sdg,DaviTh20,fumbles_rec,0,,,,,
player,201911030sdg,sdg,DaviTh20,fumbles_rec_yds,0,,,,,
player,201911030sdg,sdg,DaviTh20,fumbles_rec_td,0,,,,,
player,201911030sdg,sdg,DaviTh20,fumbles_forced,0,,,,,
player,201911030sdg,sdg,WatkJa01,def_int,0,,,,,
player,201911030sdg,sdg,WatkJa01,def_int_yds,0,,,,,
player,201911030sdg,sdg,WatkJa01,def_int_td,0,,,,,
player,201911030sdg,sdg,WatkJa01,def_int_long,0,,,,,
player,201911030sdg,sdg,WatkJa01,pass_defended,0,,,,,
player,201911030sdg,sdg,WatkJa01,sacks,0.0,,,,,
player,201911030sdg,sdg,WatkJa01,tackles_combined,4,,,,,
player,201911030sdg,sdg,WatkJa01,tackles_solo,4,,,,,
player,201911030sdg,sdg,WatkJa01,tackles_assists,0,,,,,
player,201911030sdg,sdg,WatkJa01,tackles_loss,1,,,,,
player,201911030sdg,sdg,WatkJa01,qb_hits,0,,,,,
player,201911030sdg,sdg,WatkJa01,fumbles_rec,0,,,,,
player,201911030sdg,sdg,WatkJa01,fumbles_rec_yds,0,,,,,
player,201911030sdg,sdg,WatkJa01,fumbles_rec_td,0,,,,,
player,201911030sdg,sdg,WatkJa01,fumbles_forced,0,,,,,
player,201911030sdg,sdg,TranDr00,def_int,0,,,,,
player,201911030sdg,sdg,TranDr00,def_int_yds,0,,,,,
player,201911030sdg,sdg,TranDr00,def_int_td,0,,,,,
player,201911030sdg,sdg,TranDr00,def_int_long,0,,,,,
player,201911030sdg,sdg,TranDr00,pass_defended,0,,,,,
player,201911030sdg,sdg,TranDr00,sacks,0.0,,,,,
player,201911030sdg,sdg,TranDr00,tackles_combined,3,,,,,
player,201911030sdg,sdg,TranDr00,tackles_solo,3,,,,,
player,201911030sdg,sdg,TranDr00,tackles_assists,0,,,,,
player,201911030sdg,sdg,TranDr00,tackles_loss,0,,,,,
player,201911030sdg,sdg,TranDr00,qb_hits,0,,,,,
player,201911030sdg,sdg,TranDr00,fumbles_rec,0,,,,,
player,201911030sdg,sdg,TranDr00,fumbles_rec_yds,0,,,,,
player,201911030sdg,sdg,TranDr00,fumbles_rec_td,0,,,,,
player,201911030sdg,sdg,TranDr00,fumbles_forced,0,,,,,
player,201911030sdg,sdg,JenkRa00,def_int,0,,,,,
player,201911030sdg,sdg,JenkRa00,def_int_yds,0,,,,,
player,201911030sdg,sdg,JenkRa00,def_int_td,0,,,,,
player,201911030sdg,sdg,JenkRa00,def_int_long,0,,,,,
player,201911030sdg,sdg,JenkRa00,pass_defended,0,,,,,
player,201911030sdg,sdg,JenkRa00,sacks,0.0,,,,,
player,201911030sdg,sdg,JenkRa00,tackles_combined,2,,,,,
player,201911030sdg,sdg,JenkRa00,tackles_solo,1,,,,,
player,201911030sdg,sdg,JenkRa00,tackles_assists,1,,,,,
player,201911030sdg,sdg,JenkRa00,tackles_loss,0,,,,,
player,201911030sdg,sdg,JenkRa00,qb_hits,0,,,,,
player,201911030sdg,sdg,JenkRa00,fumbles_rec,0,,,,,
player,201911030sdg,sdg,JenkRa00,fumbles_rec_yds,0,,,,,
player,201911030sdg,sdg,JenkRa00,fumbles_rec_td,0,,,,,
player,201911030sdg,sdg,JenkRa00,fumbles_forced,0,,,,,
player,201911030sdg,sdg,WhitKy00,def_int,0,,,,,
player,201911030sdg,sdg,WhitKy00,def_int_yds,0,,,,,
player,201911030sdg,sdg,WhitKy00,def_int_td,0,,,,,
player,201911030sdg,sdg,WhitKy00,def_int_long,0,,,,,
player,201911030sdg,sdg,WhitKy00,pass_defended,0,,,,,
player,201911030sdg,sdg,WhitKy00,sacks,0.0,,,,,
player,201911030sdg,sdg,WhitKy00,tackles_combined,2,,,,,
player,201911030sdg,sdg,WhitKy00,tackles_solo,1,,,,,
player,201911030sdg,sdg,WhitKy00,tackles_assists,1,,,,,
player,201911030sdg,sdg,WhitKy00,tackles_loss,0,,,,,
player,201911030sdg,sdg,WhitKy00,qb_hits,0,,,,,
player,201911030sdg,sdg,WhitKy00,fumbles_rec,0,,,,,
player,201911030sdg,sdg,WhitKy00,fumbles_rec_yds,0,,,,,
player,201911030sdg,sdg,WhitKy00,fumbles_rec_td,0,,,,,
player,201911030sdg,sdg,WhitKy00,fumbles_forced,0,,,,,
player,201911030sdg,sdg,RochIs00,def_int,0,,,,,
player,201911030sdg,sdg,RochIs00,def_int_yds,0,,,,,
player,201911030sdg,sdg,RochIs00,def_int_td,0,,,,,
player,201911030sdg,sdg,RochIs00,def_int_long,0,,,,,
player,201911030sdg,sdg,RochIs00,pass_defended,0,,,,,
player,201911030sdg,sdg,RochIs00,sacks,0.0,,,,,
player,201911030sdg,sdg,RochIs00,tackles_combined,1,,,,,
player,201911030sdg,sdg,RochIs00,tackles_solo,1,,,,,
player,201911030sdg,sdg,RochIs00,tackles_assists,0,,,,,
player,201911030sdg,sdg,RochIs00,tackles_loss,0,,,,,
player,201911030sdg,sdg,RochIs00,qb_hits,0,,,,,
player,201911030sdg,sdg,RochIs00,fumbles_rec,0,,,,,
player,201911030sdg,sdg,RochIs00,fumbles_rec_yds,0,,,,,
player,201911030sdg,sdg,RochIs00,fumbles_rec_td,0,,,,,
player,201911030sdg,sdg,RochIs00,fumbles_forced,0,,,,,
player,201911030sdg,sdg,SquaDa00,def_int,0,,,,,
player,201911030sdg,sdg,SquaDa00,def_int_yds,0,,,,,
player,201911030sdg,sdg,SquaDa00,def_int_td,0,,,,,
player,201911030sdg,sdg,SquaDa00,def_int_long,0,,,,,
player,201911030sdg,sdg,SquaDa00,pass_defended,0,,,,,
player,201911030sdg,sdg,SquaDa00,sacks,0.0,,,,,
player,201911030sdg,sdg,SquaDa00,tackles_combined,1,,,,,
player,201911030sdg,sdg,SquaDa00,tackles_solo,0,,,,,
player,201911030sdg,sdg,SquaDa00,tackles_assists,1,,,,,
player,201911030sdg,sdg,SquaDa00,tackles_loss,0,,,,,
player,201911030sdg,sdg,SquaDa00,qb_hits,0,,,,,
player,201911030sdg,sdg,SquaDa00,fumbles_rec,0,,,,,
player,201911030sdg,sdg,SquaDa00,fumbles_rec_yds,0,,,,,
player,201911030sdg,sdg,SquaDa00,fumbles_rec_td,0,,,,,
player,201911030sdg,sdg,SquaDa00,fumbles_forced,0,,,,,
player,201911030sdg,sdg,TillJe00,def_int,0,,,,,
player,201911030sdg,sdg,TillJe00,def_int_yds,0,,,,,
player,201911030sdg,sdg,TillJe00,def_int_td,0,,,,,
player,201911030sdg,sdg,TillJe00,def_int_long,0,,,,,
player,201911030sdg,sdg,TillJe00,pass_defended,0,,,,,
player,201911030sdg,sdg,TillJe00,sacks,0.0,,,,,
player,201911030sdg,sdg,TillJe00,tackles_combined,1,,,,,
player,201911030sdg,sdg,TillJe00,tackles_solo,1,,,,,
player,201911030sdg,sdg,TillJe00,tackles_assists,0,,,,,
player,201911030sdg,sdg,TillJe00,tackles_loss,0,,,,,
player,201911030sdg,sdg,TillJe00,qb_hits,0,,,,,
player,201911030sdg,sdg,TillJe00,fumbles_rec,0,,,,,
player,201911030sdg,sdg,TillJe00,fumbles_rec_yds,0,,,,,
player,201911030sdg,sdg,TillJe00,fumbles_rec_td,0,,,,,
player,201911030sdg,sdg,TillJe00,fumbles_forced,0,,,,,
player,201911030sdg,sdg,WillSy00,def_int,0,,,,,
player,201911030sdg,sdg,WillSy00,def_int_yds,0,,,,,
player,201911030sdg,sdg,WillSy00,def_int_td,0,,,,,
player,201911030sdg,sdg,WillSy00,def_int_long,0,,,,,
player,201911030sdg,sdg,WillSy00,pass_defended,0,,,,,
player,201911030sdg,sdg,WillSy00,sacks,0.0,,,,,
player,201911030sdg,sdg,WillSy00,tackles_combined,1,,,,,
player,201911030sdg,sdg,WillSy00,tackles_solo,0,,,,,
player,201911030sdg,sdg,WillSy00,tackles_assists,1,,,,,
player,201911030sdg,sdg,WillSy00,tackles_loss,0,,,,,
player,201911030sdg,sdg,WillSy00,qb_hits,0,,,,,
player,201911030sdg,sdg,WillSy00,fumbles_rec,0,,,,,
player,201911030sdg,sdg,WillSy00,fumbles_rec_yds,0,,,,,
player,201911030sdg,sdg,WillSy00,fumbles_rec_td,0,,,,,
player,201911030sdg,sdg,WillSy00,fumbles_forced,0,,,,,
player,201911030sdg,sdg,NwosUc00,def_int,0,,,,,
player,201911030sdg,sdg,NwosUc00,def_int_yds,0,,,,,
player,201911030sdg,sdg,NwosUc00,def_int_td,0,,,,,
player,201911030sdg,sdg,NwosUc00,def_int_long,0,,,,,
player,201911030sdg,sdg,NwosUc00,pass_defended,0,,,,,
player,201911030sdg,sdg,NwosUc00,sacks,0.0,,,,,
player,201911030sdg,sdg,NwosUc00,tackles_combined,0,,,,,
player,201911030sdg,sdg,NwosUc00,tackles_solo,0,,,,,
player,201911030sdg,sdg,NwosUc00,tackles_assists,0,,,,,
player,201911030sdg,sdg,NwosUc00,tackles_loss,0,,,,,
player,201911030sdg,sdg,NwosUc00,qb_hits,1,,,,,
player,201911030sdg,sdg,NwosUc00,fumbles_rec,0,,,,,
player,201911030sdg,sdg,NwosUc00,fumbles_rec_yds,0,,,,,
player,201911030sdg,sdg,NwosUc00,fumbles_rec_td,0,,,,,
player,201911030sdg,sdg,NwosUc00,fumbles_forced,0,,,,,
player,201911030sdg,gnb,SmitTr04,kick_ret,5,,,,,
