game,2019,7,20191020,201910200chi,nor,"New Orleans Saints",36,chi,"Chicago Bears",25
player,201910200chi,nor,BellVo00,def_int,0,,,,,
player,201910200chi,nor,BellVo00,def_int_yds,0,,,,,
player,201910200chi,nor,BellVo00,def_int_td,0,,,,,
player,201910200chi,nor,BellVo00,def_int_long,0,,,,,
player,201910200chi,nor,BellVo00,pass_defended,1,,,,,
player,201910200chi,nor,BellVo00,sacks,0.0,,,,,
player,201910200chi,nor,BellVo00,tackles_combined,8,,,,,
player,201910200chi,nor,BellVo00,tackles_solo,7,,,,,
player,201910200chi,nor,BellVo00,tackles_assists,1,,,,,
player,201910200chi,nor,BellVo00,tackles_loss,0,,,,,
player,201910200chi,nor,BellVo00,qb_hits,1,,,,,
player,201910200chi,nor,BellVo00,fumbles_rec,1,,,,,
player,201910200chi,nor,BellVo00,fumbles_rec_yds,0,,,,,
player,201910200chi,nor,BellVo00,fumbles_rec_td,0,,,,,
player,201910200chi,nor,BellVo00,fumbles_forced,1,,,,,
player,201910200chi,nor,ApplEl00,def_int,0,,,,,
player,201910200chi,nor,ApplEl00,def_int_yds,0,,,,,
player,201910200chi,nor,ApplEl00,def_int_td,0,,,,,
player,201910200chi,nor,ApplEl00,def_int_long,0,,,,,
player,201910200chi,nor,ApplEl00,pass_defended,0,,,,,
player,201910200chi,nor,ApplEl00,sacks,0.0,,,,,
player,201910200chi,nor,ApplEl00,tackles_combined,6,,,,,
player,201910200chi,nor,ApplEl00,tackles_solo,6,,,,,
player,201910200chi,nor,ApplEl00,tackles_assists,0,,,,,
player,201910200chi,nor,ApplEl00,tackles_loss,0,,,,,
player,201910200chi,nor,ApplEl00,qb_hits,0,,,,,
player,201910200chi,nor,ApplEl00,fumbles_rec,0,,,,,
player,201910200chi,nor,ApplEl00,fumbles_rec_yds,0,,,,,
player,201910200chi,nor,ApplEl00,fumbles_rec_td,0,,,,,
player,201910200chi,nor,ApplEl00,fumbles_forced,0,,,,,
player,201910200chi,nor,GardCh00,def_int,0,,,,,
player,201910200chi,nor,GardCh00,def_int_yds,0,,,,,
player,201910200chi,nor,GardCh00,def_int_td,0,,,,,
player,201910200chi,nor,GardCh00,def_int_long,0,,,,,
player,201910200chi,nor,GardCh00,pass_defended,2,,,,,
player,201910200chi,nor,GardCh00,sacks,0.0,,,,,
player,201910200chi,nor,GardCh00,tackles_combined,6,,,,,
player,201910200chi,nor,GardCh00,tackles_solo,6,,,,,
player,201910200chi,nor,GardCh00,tackles_assists,0,,,,,
player,201910200chi,nor,GardCh00,tackles_loss,2,,,,,
player,201910200chi,nor,GardCh00,qb_hits,1,,,,,
player,201910200chi,nor,GardCh00,fumbles_rec,0,,,,,
player,201910200chi,nor,GardCh00,fumbles_rec_yds,0,,,,,
player,201910200chi,nor,GardCh00,fumbles_rec_td,0,,,,,
player,201910200chi,nor,GardCh00,fumbles_forced,0,,,,,
player,201910200chi,nor,DaviDe00,def_int,0,,,,,
player,201910200chi,nor,DaviDe00,def_int_yds,0,,,,,
player,201910200chi,nor,DaviDe00,def_int_td,0,,,,,
player,201910200chi,nor,DaviDe00,def_int_long,0,,,,,
player,201910200chi,nor,DaviDe00,pass_defended,0,,,,,
player,201910200chi,nor,DaviDe00,sacks,0.0,,,,,
player,201910200chi,nor,DaviDe00,tackles_combined,4,,,,,
player,201910200chi,nor,DaviDe00,tackles_solo,4,,,,,
player,201910200chi,nor,DaviDe00,tackles_assists,0,,,,,
player,201910200chi,nor,DaviDe00,tackles_loss,0,,,,,
player,201910200chi,nor,DaviDe00,qb_hits,1,,,,,
player,201910200chi,nor,DaviDe00,fumbles_rec,0,,,,,
player,201910200chi,nor,DaviDe00,fumbles_rec_yds,0,,,,,
player,201910200chi,nor,DaviDe00,fumbles_rec_td,0,,,,,
player,201910200chi,nor,DaviDe00,fumbles_forced,0,,,,,
player,201910200chi,nor,WillMa06,def_int,0,,,,,
player,201910200chi,nor,WillMa06,def_int_yds,0,,,,,
player,201910200chi,nor,WillMa06,def_int_td,0,,,,,
player,201910200chi,nor,WillMa06,def_int_long,0,,,,,
player,201910200chi,nor,WillMa06,pass_defended,1,,,,,
player,201910200chi,nor,WillMa06,sacks,0.0,,,,,
player,201910200chi,nor,WillMa06,tackles_combined,4,,,,,
player,201910200chi,nor,WillMa06,tackles_solo,3,,,,,
player,201910200chi,nor,WillMa06,tackles_assists,1,,,,,
player,201910200chi,nor,WillMa06,tackles_loss,0,,,,,
player,201910200chi,nor,WillMa06,qb_hits,0,,,,,
player,201910200chi,nor,WillMa06,fumbles_rec,0,,,,,
player,201910200chi,nor,WillMa06,fumbles_rec_yds,0,,,,,
player,201910200chi,nor,WillMa06,fumbles_rec_td,0,,,,,
player,201910200chi,nor,WillMa06,fumbles_forced,1,,,,,
player,201910200chi,nor,KleiAJ00,def_int,0,,,,,
player,201910200chi,nor,KleiAJ00,def_int_yds,0,,,,,
player,201910200chi,nor,KleiAJ00,def_int_td,0,,,,,
player,201910200chi,nor,KleiAJ00,def_int_long,0,,,,,
player,201910200chi,nor,KleiAJ00,pass_defended,0,,,,,
player,201910200chi,nor,KleiAJ00,sacks,0.0,,,,,
player,201910200chi,nor,KleiAJ00,tackles_combined,3,,,,,
player,201910200chi,nor,KleiAJ00,tackles_solo,3,,,,,
player,201910200chi,nor,KleiAJ00,tackles_assists,0,,,,,
player,201910200chi,nor,KleiAJ00,tackles_loss,0,,,,,
player,201910200chi,nor,KleiAJ00,qb_hits,0,,,,,
player,201910200chi,nor,KleiAJ00,fumbles_rec,1,,,,,
player,201910200chi,nor,KleiAJ00,fumbles_rec_yds,0,,,,,
player,201910200chi,nor,KleiAJ00,fumbles_rec_td,0,,,,,
player,201910200chi,nor,KleiAJ00,fumbles_forced,0,,,,,
player,201910200chi,nor,LattMa01,def_int,0,,,,,
player,201910200chi,nor,LattMa01,def_int_yds,0,,,,,
player,201910200chi,nor,LattMa01,def_int_td,0,,,,,
player,201910200chi,nor,LattMa01,def_int_long,0,,,,,
player,201910200chi,nor,LattMa01,pass_defended,1,,,,,
player,201910200chi,nor,LattMa01,sacks,0.0,,,,,
player,201910200chi,nor,LattMa01,tackles_combined,3,,,,,
player,201910200chi,nor,LattMa01,tackles_solo,2,,,,,
player,201910200chi,nor,LattMa01,tackles_assists,1,,,,,
player,201910200chi,nor,LattMa01,tackles_loss,0,,,,,
player,201910200chi,nor,LattMa01,qb_hits,0,,,,,
player,201910200chi,nor,LattMa01,fumbles_rec,0,,,,,
player,201910200chi,nor,LattMa01,fumbles_rec_yds,0,,,,,
player,201910200chi,nor,LattMa01,fumbles_rec_td,0,,,,,
player,201910200chi,nor,LattMa01,fumbles_forced,0,,,,,
player,201910200chi,nor,RobeCr00,def_int,0,,,,,
player,201910200chi,nor,RobeCr00,def_int_yds,0,,,,,
player,201910200chi,nor,RobeCr00,def_int_td,0,,,,,
player,201910200chi,nor,RobeCr00,def_int_long,0,,,,,
player,201910200chi,nor,RobeCr00,pass_defended,0,,,,,
player,201910200chi,nor,RobeCr00,sacks,0.0,,,,,
player,201910200chi,nor,RobeCr00,tackles_combined,3,,,,,
player,201910200chi,nor,RobeCr00,tackles_solo,3,,,,,
player,201910200chi,nor,RobeCr00,tackles_assists,0,,,,,
player,201910200chi,nor,RobeCr00,tackles_loss,0,,,,,
player,201910200chi,nor,RobeCr00,qb_hits,0,,,,,
player,201910200chi,nor,RobeCr00,fumbles_rec,0,,,,,
player,201910200chi,nor,RobeCr00,fumbles_rec_yds,0,,,,,
player,201910200chi,nor,RobeCr00,fumbles_rec_td,0,,,,,
player,201910200chi,nor,RobeCr00,fumbles_forced,0,,,,,
player,201910200chi,nor,AlonKi00,def_int,0,,,,,
player,201910200chi,nor,AlonKi00,def_int_yds,0,,,,,
player,201910200chi,nor,AlonKi00,def_int_td,0,,,,,
player,201910200chi,nor,AlonKi00,def_int_long,0,,,,,
player,201910200chi,nor,AlonKi00,pass_defended,0,,,,,
player,201910200chi,nor,AlonKi00,sacks,0.0,,,,,
player,201910200chi,nor,AlonKi00,tackles_combined,2,,,,,
player,201910200chi,nor,AlonKi00,tackles_solo,2,,,,,
player,201910200chi,nor,AlonKi00,tackles_assists,0,,,,,
player,201910200chi,nor,AlonKi00,tackles_loss,0,,,,,
player,201910200chi,nor,AlonKi00,qb_hits,0,,,,,
player,201910200chi,nor,AlonKi00,fumbles_rec,0,,,,,
player,201910200chi,nor,AlonKi00,fumbles_rec_yds,0,,,,,
player,201910200chi,nor,AlonKi00,fumbles_rec_td,0,,,,,
player,201910200chi,nor,AlonKi00,fumbles_forced,0,,,,,
player,201910200chi,nor,DaveMa00,def_int,0,,,,,
player,201910200chi,nor,DaveMa00,def_int_yds,0,,,,,
player,201910200chi,nor,DaveMa00,def_int_td,0,,,,,
player,201910200chi,nor,DaveMa00,def_int_long,0,,,,,
player,201910200chi,nor,DaveMa00,pass_defended,0,,,,,
player,201910200chi,nor,DaveMa00,sacks,0.0,,,,,
player,201910200chi,nor,DaveMa00,tackles_combined,1,,,,,
player,201910200chi,nor,DaveMa00,tackles_solo,0,,,,,
player,201910200chi,nor,DaveMa00,tackles_assists,1,,,,,
player,201910200chi,nor,DaveMa00,tackles_loss,0,,,,,
player,201910200chi,nor,DaveMa00,qb_hits,0,,,,,
player,201910200chi,nor,DaveMa00,fumbles_rec,0,,,,,
player,201910200chi,nor,DaveMa00,fumbles_rec_yds,0,,,,,
player,201910200chi,nor,DaveMa00,fumbles_rec_td,0,,,,,
player,201910200chi,nor,DaveMa00,fumbles_forced,0,,,,,
player,201910200chi,nor,GranCa01,def_int,0,,,,,
player,201910200chi,nor,GranCa01,def_int_yds,0,,,,,
player,201910200chi,nor,GranCa01,def_int_td,0,,,,,
player,201910200chi,nor,GranCa01,def_int_long,0,,,,,
player,201910200chi,nor,GranCa01,pass_defended,0,,,,,
player,201910200chi,nor,GranCa01,sacks,0.0,,,,,
player,201910200chi,nor,GranCa01,tackles_combined,1,,,,,
player,201910200chi,nor,GranCa01,tackles_solo,1,,,,,
player,201910200chi,nor,GranCa01,tackles_assists,0,,,,,
player,201910200chi,nor,GranCa01,tackles_loss,0,,,,,
player,201910200chi,nor,GranCa01,qb_hits,0,,,,,
player,201910200chi,nor,GranCa01,fumbles_rec,0,,,,,
player,201910200chi,nor,GranCa01,fumbles_rec_yds,0,,,,,
player,201910200chi,nor,GranCa01,fumbles_rec_td,0,,,,,
player,201910200chi,nor,GranCa01,fumbles_forced,0,,,,,
player,201910200chi,chi,AndeAb00,def_int,0,,,,,
player,201910200chi,chi,AndeAb00,def_int_yds,0,,,,,
player,201910200chi,chi,AndeAb00,def_int_td,0,,,,,
player,201910200chi,chi,AndeAb00,def_int_long,0,,,,,
player,201910200chi,chi,AndeAb00,pass_defended,0,,,,,
player,201910200chi,chi,AndeAb00,sacks,1.0,,,,,
player,201910200chi,chi,AndeAb00,tackles_combined,2,,,,,
player,201910200chi,chi,AndeAb00,tackles_solo,2,,,,,
player,201910200chi,chi,AndeAb00,tackles_assists,0,,,,,
player,201910200chi,chi,AndeAb00,tackles_loss,1,,,,,
player,201910200chi,chi,AndeAb00,qb_hits,1,,,,,
player,201910200chi,chi,AndeAb00,fumbles_rec,0,,,,,
player,201910200chi,chi,AndeAb00,fumbles_rec_yds,0,,,,,
player,201910200chi,chi,AndeAb00,fumbles_rec_td,0,,,,,
player,201910200chi,chi,AndeAb00,fumbles_forced,0,,,,,
player,201910200chi,chi,TrevDa00,def_int,0,,,,,
player,201910200chi,chi,TrevDa00,def_int_yds,0,,,,,
player,201910200chi,chi,TrevDa00,def_int_td,0,,,,,
player,201910200chi,chi,TrevDa00,def_int_long,0,,,,,
player,201910200chi,chi,TrevDa00,pass_defended,0,,,,,
player,201910200chi,chi,TrevDa00,sacks,0.0,,,,,
player,201910200chi,chi,TrevDa00,tackles_combined,10,,,,,
player,201910200chi,chi,TrevDa00,tackles_solo,7,,,,,
player,201910200chi,chi,TrevDa00,tackles_assists,3,,,,,
player,201910200chi,chi,TrevDa00,tackles_loss,0,,,,,
player,201910200chi,chi,TrevDa00,qb_hits,0,,,,,
player,201910200chi,chi,TrevDa00,fumbles_rec,0,,,,,
player,201910200chi,chi,TrevDa00,fumbles_rec_yds,0,,,,,
player,201910200chi,chi,TrevDa00,fumbles_rec_td,0,,,,,
player,201910200chi,chi,TrevDa00,fumbles_forced,0,,,,,
player,201910200chi,chi,MackKh00,def_int,0,,,,,
player,201910200chi,chi,MackKh00,def_int_yds,0,,,,,
player,201910200chi,chi,MackKh00,def_int_td,0,,,,,
player,201910200chi,chi,MackKh00,def_int_long,0,,,,,
player,201910200chi,chi,MackKh00,pass_defended,0,,,,,
player,201910200chi,chi,MackKh00,sacks,0.0,,,,,
player,201910200chi,chi,MackKh00,tackles_combined,8,,,,,
player,201910200chi,chi,MackKh00,tackles_solo,8,,,,,
player,201910200chi,chi,MackKh00,tackles_assists,0,,,,,
player,201910200chi,chi,MackKh00,tackles_loss,0,,,,,
player,201910200chi,chi,MackKh00,qb_hits,1,,,,,
player,201910200chi,chi,MackKh00,fumbles_rec,0,,,,,
player,201910200chi,chi,MackKh00,fumbles_rec_yds,0,,,,,
player,201910200chi,chi,MackKh00,fumbles_rec_td,0,,,,,
player,201910200chi,chi,MackKh00,fumbles_forced,0,,,,,
player,201910200chi,chi,SmitRo07,def_int,0,,,,,
player,201910200chi,chi,SmitRo07,def_int_yds,0,,,,,
player,201910200chi,chi,SmitRo07,def_int_td,0,,,,,
player,201910200chi,chi,SmitRo07,def_int_long,0,,,,,
player,201910200chi,chi,SmitRo07,pass_defended,1,,,,,
player,201910200chi,chi,SmitRo07,sacks,0.0,,,,,
player,201910200chi,chi,SmitRo07,tackles_combined,6,,,,,
player,201910200chi,chi,SmitRo07,tackles_solo,6,,,,,
player,201910200chi,chi,SmitRo07,tackles_assists,0,,,,,
player,201910200chi,chi,SmitRo07,tackles_loss,0,,,,,
player,201910200chi,chi,SmitRo07,qb_hits,0,,,,,
player,201910200chi,chi,SmitRo07,fumbles_rec,0,,,,,
player,201910200chi,chi,SmitRo07,fumbles_rec_yds,0,,,,,
player,201910200chi,chi,SmitRo07,fumbles_rec_td,0,,,,,
player,201910200chi,chi,SmitRo07,fumbles_forced,0,,,,,
player,201910200chi,chi,AmukPr00,def_int,0,,,,,
player,201910200chi,chi,AmukPr00,def_int_yds,0,,,,,
player,201910200chi,chi,AmukPr00,def_int_td,0,,,,,
player,201910200chi,chi,AmukPr00,def_int_long,0,,,,,
player,201910200chi,chi,AmukPr00,pass_defended,1,,,,,
player,201910200chi,chi,AmukPr00,sacks,0.0,,,,,
player,201910200chi,chi,AmukPr00,tackles_combined,5,,,,,
player,201910200chi,chi,AmukPr00,tackles_solo,4,,,,,
player,201910200chi,chi,AmukPr00,tackles_assists,1,,,,,
player,201910200chi,chi,AmukPr00,tackles_loss,0,,,,,
player,201910200chi,chi,AmukPr00,qb_hits,0,,,,,
player,201910200chi,chi,AmukPr00,fumbles_rec,0,,,,,
player,201910200chi,chi,AmukPr00,fumbles_rec_yds,0,,,,,
player,201910200chi,chi,AmukPr00,fumbles_rec_td,0,,,,,
player,201910200chi,chi,AmukPr00,fumbles_forced,0,,,,,
player,201910200chi,chi,ClinHa00,def_int,0,,,,,
player,201910200chi,chi,ClinHa00,def_int_yds,0,,,,,
player,201910200chi,chi,ClinHa00,def_int_td,0,,,,,
player,201910200chi,chi,ClinHa00,def_int_long,0,,,,,
player,201910200chi,chi,ClinHa00,pass_defended,0,,,,,
player,201910200chi,chi,ClinHa00,sacks,0.0,,,,,
player,201910200chi,chi,ClinHa00,tackles_combined,5,,,,,
player,201910200chi,chi,ClinHa00,tackles_solo,4,,,,,
player,201910200chi,chi,ClinHa00,tackles_assists,1,,,,,
player,201910200chi,chi,ClinHa00,tackles_loss,0,,,,,
player,201910200chi,chi,ClinHa00,qb_hits,0,,,,,
player,201910200chi,chi,ClinHa00,fumbles_rec,0,,,,,
player,201910200chi,chi,ClinHa00,fumbles_rec_yds,0,,,,,
player,201910200chi,chi,ClinHa00,fumbles_rec_td,0,,,,,
player,201910200chi,chi,ClinHa00,fumbles_forced,0,,,,,
player,201910200chi,chi,FullKy00,def_int,0,,,,,
player,201910200chi,chi,FullKy00,def_int_yds,0,,,,,
player,201910200chi,chi,FullKy00,def_int_td,0,,,,,
player,201910200chi,chi,FullKy00,def_int_long,0,,,,,
player,201910200chi,chi,FullKy00,pass_defended,0,,,,,
player,201910200chi,chi,FullKy00,sacks,0.0,,,,,
player,201910200chi,chi,FullKy00,tackles_combined,4,,,,,
player,201910200chi,chi,FullKy00,tackles_solo,3,,,,,
player,201910200chi,chi,FullKy00,tackles_assists,1,,,,,
player,201910200chi,chi,FullKy00,tackles_loss,0,,,,,
player,201910200chi,chi,FullKy00,qb_hits,0,,,,,
player,201910200chi,chi,FullKy00,fumbles_rec,0,,,,,
player,201910200chi,chi,FullKy00,fumbles_rec_yds,0,,,,,
player,201910200chi,chi,FullKy00,fumbles_rec_td,0,,,,,
player,201910200chi,chi,FullKy00,fumbles_forced,0,,,,,
player,201910200chi,chi,NichBi00,def_int,0,,,,,
player,201910200chi,chi,NichBi00,def_int_yds,0,,,,,
player,201910200chi,chi,NichBi00,def_int_td,0,,,,,
player,201910200chi,chi,NichBi00,def_int_long,0,,,,,
player,201910200chi,chi,NichBi00,pass_defended,0,,,,,
player,201910200chi,chi,NichBi00,sacks,0.0,,,,,
player,201910200chi,chi,NichBi00,tackles_combined,4,,,,,
player,201910200chi,chi,NichBi00,tackles_solo,3,,,,,
player,201910200chi,chi,NichBi00,tackles_assists,1,,,,,
player,201910200chi,chi,NichBi00,tackles_loss,1,,,,,
player,201910200chi,chi,NichBi00,qb_hits,1,,,,,
player,201910200chi,chi,NichBi00,fumbles_rec,0,,,,,
player,201910200chi,chi,NichBi00,fumbles_rec_yds,0,,,,,
player,201910200chi,chi,NichBi00,fumbles_rec_td,0,,,,,
player,201910200chi,chi,NichBi00,fumbles_forced,0,,,,,
player,201910200chi,chi,FloyLe00,def_int,0,,,,,
player,201910200chi,chi,FloyLe00,def_int_yds,0,,,,,
player,201910200chi,chi,FloyLe00,def_int_td,0,,,,,
player,201910200chi,chi,FloyLe00,def_int_long,0,,,,,
player,201910200chi,chi,FloyLe00,pass_defended,0,,,,,
player,201910200chi,chi,FloyLe00,sacks,0.0,,,,,
player,201910200chi,chi,FloyLe00,tackles_combined,3,,,,,
player,201910200chi,chi,FloyLe00,tackles_solo,3,,,,,
player,201910200chi,chi,FloyLe00,tackles_assists,0,,,,,
player,201910200chi,chi,FloyLe00,tackles_loss,0,,,,,
player,201910200chi,chi,FloyLe00,qb_hits,0,,,,,
player,201910200chi,chi,FloyLe00,fumbles_rec,0,,,,,
player,201910200chi,chi,FloyLe00,fumbles_rec_yds,0,,,,,
player,201910200chi,chi,FloyLe00,fumbles_rec_td,0,,,,,
player,201910200chi,chi,FloyLe00,fumbles_forced,0,,,,,
player,201910200chi,chi,GoldEd00,def_int,0,,,,,
player,201910200chi,chi,GoldEd00,def_int_yds,0,,,,,
player,201910200chi,chi,GoldEd00,def_int_td,0,,,,,
player,201910200chi,chi,GoldEd00,def_int_long,0,,,,,
player,201910200chi,chi,GoldEd00,pass_defended,0,,,,,
player,201910200chi,chi,GoldEd00,sacks,0.0,,,,,
player,201910200chi,chi,GoldEd00,tackles_combined,3,,,,,
player,201910200chi,chi,GoldEd00,tackles_solo,3,,,,,
player,201910200chi,chi,GoldEd00,tackles_assists,0,,,,,
player,201910200chi,chi,GoldEd00,tackles_loss,0,,,,,
player,201910200chi,chi,GoldEd00,qb_hits,0,,,,,
player,201910200chi,chi,GoldEd00,fumbles_rec,0,,,,,
player,201910200chi,chi,GoldEd00,fumbles_rec_yds,0,,,,,
player,201910200chi,chi,GoldEd00,fumbles_rec_td,0,,,,,
player,201910200chi,chi,GoldEd00,fumbles_forced,0,,,,,
player,201910200chi,chi,SkriBu00,def_int,0,,,,,
player,201910200chi,chi,SkriBu00,def_int_yds,0,,,,,
player,201910200chi,chi,SkriBu00,def_int_td,0,,,,,
player,201910200chi,chi,SkriBu00,def_int_long,0,,,,,
player,201910200chi,chi,SkriBu00,pass_defended,1,,,,,
player,201910200chi,chi,SkriBu00,sacks,0.0,,,,,
player,201910200chi,chi,SkriBu00,tackles_combined,3,,,,,
player,201910200chi,chi,SkriBu00,tackles_solo,3,,,,,
player,201910200chi,chi,SkriBu00,tackles_assists,0,,,,,
player,201910200chi,chi,SkriBu00,tackles_loss,0,,,,,
player,201910200chi,chi,SkriBu00,qb_hits,0,,,,,
player,201910200chi,chi,SkriBu00,fumbles_rec,0,,,,,
player,201910200chi,chi,SkriBu00,fumbles_rec_yds,0,,,,,
player,201910200chi,chi,SkriBu00,fumbles_rec_td,0,,,,,
player,201910200chi,chi,SkriBu00,fumbles_forced,0,,,,,
player,201910200chi,chi,JackEd01,def_int,0,,,,,
player,201910200chi,chi,JackEd01,def_int_yds,0,,,,,
player,201910200chi,chi,JackEd01,def_int_td,0,,,,,
player,201910200chi,chi,JackEd01,def_int_long,0,,,,,
player,201910200chi,chi,JackEd01,pass_defended,0,,,,,
player,201910200chi,chi,JackEd01,sacks,0.0,,,,,
player,201910200chi,chi,JackEd01,tackles_combined,2,,,,,
player,201910200chi,chi,JackEd01,tackles_solo,2,,,,,
player,201910200chi,chi,JackEd01,tackles_assists,0,,,,,
player,201910200chi,chi,JackEd01,tackles_loss,0,,,,,
player,201910200chi,chi,JackEd01,qb_hits,0,,,,,
player,201910200chi,chi,JackEd01,fumbles_rec,0,,,,,
player,201910200chi,chi,JackEd01,fumbles_rec_yds,0,,,,,
player,201910200chi,chi,JackEd01,fumbles_rec_td,0,,,,,
player,201910200chi,chi,JackEd01,fumbles_forced,0,,,,,
player,201910200chi,chi,IrviIs00,def_int,0,,,,,
player,201910200chi,chi,IrviIs00,def_int_yds,0,,,,,
player,201910200chi,chi,IrviIs00,def_int_td,0,,,,,
player,201910200chi,chi,IrviIs00,def_int_long,0,,,,,
player,201910200chi,chi,IrviIs00,pass_defended,0,,,,,
player,201910200chi,chi,IrviIs00,sacks,0.0,,,,,
player,201910200chi,chi,IrviIs00,tackles_combined,1,,,,,
player,201910200chi,chi,IrviIs00,tackles_solo,0,,,,,
player,201910200chi,chi,IrviIs00,tackles_assists,1,,,,,
player,201910200chi,chi,IrviIs00,tackles_loss,0,,,,,
player,201910200chi,chi,IrviIs00,qb_hits,0,,,,,
player,201910200chi,chi,IrviIs00,fumbles_rec,0,,,,,
player,201910200chi,chi,IrviIs00,fumbles_rec_yds,0,,,,,
player,201910200chi,chi,IrviIs00,fumbles_rec_td,0,,,,,
player,201910200chi,chi,IrviIs00,fumbles_forced,0,,,,,
player,201910200chi,chi,WillNi01,def_int,0,,,,,
player,201910200chi,chi,WillNi01,def_int_yds,0,,,,,
player,201910200chi,chi,WillNi01,def_int_td,0,,,,,
player,201910200chi,chi,WillNi01,def_int_long,0,,,,,
player,201910200chi,chi,WillNi01,pass_defended,1,,,,,
player,201910200chi,chi,WillNi01,sacks,0.0,,,,,
player,201910200chi,chi,WillNi01,tackles_combined,1,,,,,
player,201910200chi,chi,WillNi01,tackles_solo,1,,,,,
player,201910200chi,chi,WillNi01,tackles_assists,0,,,,,
player,201910200chi,chi,WillNi01,tackles_loss,0,,,,,
player,201910200chi,chi,WillNi01,qb_hits,0,,,,,
player,201910200chi,chi,WillNi01,fumbles_rec,0,,,,,
player,201910200chi,chi,WillNi01,fumbles_rec_yds,0,,,,,
player,201910200chi,chi,WillNi01,fumbles_rec_td,0,,,,,
player,201910200chi,chi,WillNi01,fumbles_forced,0,,,,,
player,201910200chi,chi,RobeRo00,def_int,0,,,,,
player,201910200chi,chi,RobeRo00,def_int_yds,0,,,,,
player,201910200chi,chi,RobeRo00,def_int_td,0,,,,,
player,201910200chi,chi,RobeRo00,def_int_long,0,,,,,
player,201910200chi,chi,RobeRo00,pass_defended,1,,,,,
player,201910200chi,chi,RobeRo00,sacks,0.0,,,,,
player,201910200chi,chi,RobeRo00,tackles_combined,0,,,,,
player,201910200chi,chi,RobeRo00,tackles_solo,0,,,,,
player,201910200chi,chi,RobeRo00,tackles_assists,0,,,,,
player,201910200chi,chi,RobeRo00,tackles_loss,0,,,,,
player,201910200chi,chi,RobeRo00,qb_hits,1,,,,,
player,201910200chi,chi,RobeRo00,fumbles_rec,0,,,,,
player,201910200chi,chi,RobeRo00,fumbles_rec_yds,0,,,,,
player,201910200chi,chi,RobeRo00,fumbles_rec_td,0,,,,,
player,201910200chi,chi,RobeRo00,fumbles_forced,0,,,,,
player,201910200chi,nor,HarrDe07,kick_ret,3,,,,,
player,201910200chi,nor,HarrDe07,kick_ret_yds,54,,,,,
player,201910200chi,nor,HarrDe07,kick_ret_yds_per_ret,18.0,,,,,
player,201910200chi,nor,HarrDe07,kick_ret_td,0,,,,,
player,201910200chi,nor,HarrDe07,kick_ret_long,32,,,,,
player,201910200chi,nor,HarrDe07,punt_ret,5,,,,,
player,201910200chi,nor,HarrDe07,punt_ret_yds,46,,,,,
player,201910200chi,nor,HarrDe07,punt_ret_yds_per_ret,9.2,,,,,
player,201910200chi,nor,HarrDe07,punt_ret_td,0,,,,,
player,201910200chi,nor,HarrDe07,punt_ret_long,23,,,,,
player,201910200chi,chi,CoheTa00,kick_ret,0,,,,,
player,201910200chi,chi,CoheTa00,kick_ret_yds,0,,,,,
player,201910200chi,chi,CoheTa00,kick_ret_yds_per_ret,,,,,,
player,201910200chi,chi,CoheTa00,kick_ret_td,0,,,,,
player,201910200chi,chi,CoheTa00,kick_ret_long,0,,,,,
player,201910200chi,chi,CoheTa00,punt_ret,2,,,,,
player,201910200chi,chi,CoheTa00,punt_ret_yds,6,,,,,
player,201910200chi,chi,CoheTa00,punt_ret_yds_per_ret,3.0,,,,,
player,201910200chi,chi,CoheTa00,punt_ret_td,0,,,,,
player,201910200chi,chi,CoheTa00,punt_ret_long,10,,,,,
player,201910200chi,chi,PattCo00,kick_ret,4,,,,,
player,201910200chi,chi,PattCo00,kick_ret_yds,163,,,,,
player,201910200chi,chi,PattCo00,kick_ret_yds_per_ret,40.8,,,,,
player,201910200chi,chi,PattCo00,kick_ret_td,1,,,,,
player,201910200chi,chi,PattCo00,kick_ret_long,102,,,,,
player,201910200chi,chi,PattCo00,punt_ret,0,,,,,
player,201910200chi,chi,PattCo00,punt_ret_yds,0,,,,,
player,201910200chi,chi,PattCo00,punt_ret_yds_per_ret,,,,,,
player,201910200chi,chi,PattCo00,punt_ret_td,0,,,,,
player,201910200chi,chi,PattCo00,punt_ret_long,0,,,,,
player,201910200chi,nor,LutzWi00,xpm,4,,,,,
player,201910200chi,nor,LutzWi00,xpa,4,,,,,
player,201910200chi,nor,LutzWi00,fgm,2,,,,,
player,201910200chi,nor,LutzWi00,fga,4,,,,,
player,201910200chi,nor,LutzWi00,punt,0,,,,,
player,201910200chi,nor,LutzWi00,punt_yds,0,,,,,
player,201910200chi,nor,LutzWi00,punt_yds_per_punt,,,,,,
player,201910200chi,nor,LutzWi00,punt_long,0,,,,,
player,201910200chi,nor,MorsTh00,xpm,,,,,,
player,201910200chi,nor,MorsTh00,xpa,,,,,,
player,201910200chi,nor,MorsTh00,fgm,,,,,,
player,201910200chi,nor,MorsTh00,fga,,,,,,
player,201910200chi,nor,MorsTh00,punt,4,,,,,
player,201910200chi,nor,MorsTh00,punt_yds,169,,,,,
player,201910200chi,nor,MorsTh00,punt_yds_per_punt,42.3,,,,,
player,201910200chi,nor,MorsTh00,punt_long,58,,,,,
player,201910200chi,chi,PineEd00,xpm,2,,,,,
player,201910200chi,chi,PineEd00,xpa,2,,,,,
player,201910200chi,chi,PineEd00,fgm,1,,,,,
