game,2019,3,20190922,201909220cle,ram,"Los Angeles Rams",20,cle,"Cleveland Browns",13
player,201909220cle,ram,EbukSa00,tackles_assists,1,,,,,
player,201909220cle,ram,EbukSa00,tackles_loss,0,,,,,
player,201909220cle,ram,EbukSa00,qb_hits,0,,,,,
player,201909220cle,ram,EbukSa00,fumbles_rec,0,,,,,
player,201909220cle,ram,EbukSa00,fumbles_rec_yds,0,,,,,
player,201909220cle,ram,EbukSa00,fumbles_rec_td,0,,,,,
player,201909220cle,ram,EbukSa00,fumbles_forced,0,,,,,
player,201909220cle,ram,PeteMa00,def_int,0,,,,,
player,201909220cle,ram,PeteMa00,def_int_yds,0,,,,,
player,201909220cle,ram,PeteMa00,def_int_td,0,,,,,
player,201909220cle,ram,PeteMa00,def_int_long,0,,,,,
player,201909220cle,ram,PeteMa00,pass_defended,0,,,,,
player,201909220cle,ram,PeteMa00,sacks,0.0,,,,,
player,201909220cle,ram,PeteMa00,tackles_combined,3,,,,,
player,201909220cle,ram,PeteMa00,tackles_solo,3,,,,,
player,201909220cle,ram,PeteMa00,tackles_assists,0,,,,,
player,201909220cle,ram,PeteMa00,tackles_loss,0,,,,,
player,201909220cle,ram,PeteMa00,qb_hits,0,,,,,
player,201909220cle,ram,PeteMa00,fumbles_rec,0,,,,,
player,201909220cle,ram,PeteMa00,fumbles_rec_yds,0,,,,,
player,201909220cle,ram,PeteMa00,fumbles_rec_td,0,,,,,
player,201909220cle,ram,PeteMa00,fumbles_forced,0,,,,,
player,201909220cle,ram,RappTa00,def_int,0,,,,,
player,201909220cle,ram,RappTa00,def_int_yds,0,,,,,
player,201909220cle,ram,RappTa00,def_int_td,0,,,,,
player,201909220cle,ram,RappTa00,def_int_long,0,,,,,
player,201909220cle,ram,RappTa00,pass_defended,1,,,,,
player,201909220cle,ram,RappTa00,sacks,0.0,,,,,
player,201909220cle,ram,RappTa00,tackles_combined,3,,,,,
player,201909220cle,ram,RappTa00,tackles_solo,1,,,,,
player,201909220cle,ram,RappTa00,tackles_assists,2,,,,,
player,201909220cle,ram,RappTa00,tackles_loss,0,,,,,
player,201909220cle,ram,RappTa00,qb_hits,0,,,,,
player,201909220cle,ram,RappTa00,fumbles_rec,0,,,,,
player,201909220cle,ram,RappTa00,fumbles_rec_yds,0,,,,,
player,201909220cle,ram,RappTa00,fumbles_rec_td,0,,,,,
player,201909220cle,ram,RappTa00,fumbles_forced,0,,,,,
player,201909220cle,ram,SmarTa00,def_int,0,,,,,
player,201909220cle,ram,SmarTa00,def_int_yds,0,,,,,
player,201909220cle,ram,SmarTa00,def_int_td,0,,,,,
player,201909220cle,ram,SmarTa00,def_int_long,0,,,,,
player,201909220cle,ram,SmarTa00,pass_defended,0,,,,,
player,201909220cle,ram,SmarTa00,sacks,0.0,,,,,
player,201909220cle,ram,SmarTa00,tackles_combined,3,,,,,
player,201909220cle,ram,SmarTa00,tackles_solo,1,,,,,
player,201909220cle,ram,SmarTa00,tackles_assists,2,,,,,
player,201909220cle,ram,SmarTa00,tackles_loss,0,,,,,
player,201909220cle,ram,SmarTa00,qb_hits,0,,,,,
player,201909220cle,ram,SmarTa00,fumbles_rec,0,,,,,
player,201909220cle,ram,SmarTa00,fumbles_rec_yds,0,,,,,
player,201909220cle,ram,SmarTa00,fumbles_rec_td,0,,,,,
player,201909220cle,ram,SmarTa00,fumbles_forced,0,,,,,
player,201909220cle,ram,FoxxMo00,def_int,0,,,,,
player,201909220cle,ram,FoxxMo00,def_int_yds,0,,,,,
player,201909220cle,ram,FoxxMo00,def_int_td,0,,,,,
player,201909220cle,ram,FoxxMo00,def_int_long,0,,,,,
player,201909220cle,ram,FoxxMo00,pass_defended,0,,,,,
player,201909220cle,ram,FoxxMo00,sacks,0.0,,,,,
player,201909220cle,ram,FoxxMo00,tackles_combined,1,,,,,
player,201909220cle,ram,FoxxMo00,tackles_solo,0,,,,,
player,201909220cle,ram,FoxxMo00,tackles_assists,1,,,,,
player,201909220cle,ram,FoxxMo00,tackles_loss,0,,,,,
player,201909220cle,ram,FoxxMo00,qb_hits,0,,,,,
player,201909220cle,ram,FoxxMo00,fumbles_rec,0,,,,,
player,201909220cle,ram,FoxxMo00,fumbles_rec_yds,0,,,,,
player,201909220cle,ram,FoxxMo00,fumbles_rec_td,0,,,,,
player,201909220cle,ram,FoxxMo00,fumbles_forced,0,,,,,
player,201909220cle,ram,HageBr00,def_int,0,,,,,
player,201909220cle,ram,HageBr00,def_int_yds,0,,,,,
player,201909220cle,ram,HageBr00,def_int_td,0,,,,,
player,201909220cle,ram,HageBr00,def_int_long,0,,,,,
player,201909220cle,ram,HageBr00,pass_defended,0,,,,,
player,201909220cle,ram,HageBr00,sacks,0.0,,,,,
player,201909220cle,ram,HageBr00,tackles_combined,1,,,,,
player,201909220cle,ram,HageBr00,tackles_solo,0,,,,,
player,201909220cle,ram,HageBr00,tackles_assists,1,,,,,
player,201909220cle,ram,HageBr00,tackles_loss,0,,,,,
player,201909220cle,ram,HageBr00,qb_hits,0,,,,,
player,201909220cle,ram,HageBr00,fumbles_rec,0,,,,,
player,201909220cle,ram,HageBr00,fumbles_rec_yds,0,,,,,
player,201909220cle,ram,HageBr00,fumbles_rec_td,0,,,,,
player,201909220cle,ram,HageBr00,fumbles_forced,0,,,,,
player,201909220cle,ram,JoseSe00,def_int,0,,,,,
player,201909220cle,ram,JoseSe00,def_int_yds,0,,,,,
player,201909220cle,ram,JoseSe00,def_int_td,0,,,,,
player,201909220cle,ram,JoseSe00,def_int_long,0,,,,,
player,201909220cle,ram,JoseSe00,pass_defended,0,,,,,
player,201909220cle,ram,JoseSe00,sacks,0.0,,,,,
player,201909220cle,ram,JoseSe00,tackles_combined,1,,,,,
player,201909220cle,ram,JoseSe00,tackles_solo,0,,,,,
player,201909220cle,ram,JoseSe00,tackles_assists,1,,,,,
player,201909220cle,ram,JoseSe00,tackles_loss,0,,,,,
player,201909220cle,ram,JoseSe00,qb_hits,0,,,,,
player,201909220cle,ram,JoseSe00,fumbles_rec,0,,,,,
player,201909220cle,ram,JoseSe00,fumbles_rec_yds,0,,,,,
player,201909220cle,ram,JoseSe00,fumbles_rec_td,0,,,,,
player,201909220cle,ram,JoseSe00,fumbles_forced,0,,,,,
player,201909220cle,ram,RobeNi00,def_int,0,,,,,
player,201909220cle,ram,RobeNi00,def_int_yds,0,,,,,
player,201909220cle,ram,RobeNi00,def_int_td,0,,,,,
player,201909220cle,ram,RobeNi00,def_int_long,0,,,,,
player,201909220cle,ram,RobeNi00,pass_defended,1,,,,,
player,201909220cle,ram,RobeNi00,sacks,0.0,,,,,
player,201909220cle,ram,RobeNi00,tackles_combined,1,,,,,
player,201909220cle,ram,RobeNi00,tackles_solo,1,,,,,
player,201909220cle,ram,RobeNi00,tackles_assists,0,,,,,
player,201909220cle,ram,RobeNi00,tackles_loss,0,,,,,
player,201909220cle,ram,RobeNi00,qb_hits,0,,,,,
player,201909220cle,ram,RobeNi00,fumbles_rec,0,,,,,
player,201909220cle,ram,RobeNi00,fumbles_rec_yds,0,,,,,
player,201909220cle,ram,RobeNi00,fumbles_rec_td,0,,,,,
player,201909220cle,ram,RobeNi00,fumbles_forced,0,,,,,
player,201909220cle,cle,CarrTr00,def_int,1,,,,,
player,201909220cle,cle,CarrTr00,def_int_yds,0,,,,,
player,201909220cle,cle,CarrTr00,def_int_td,0,,,,,
player,201909220cle,cle,CarrTr00,def_int_long,0,,,,,
player,201909220cle,cle,CarrTr00,pass_defended,2,,,,,
player,201909220cle,cle,CarrTr00,sacks,0.0,,,,,
player,201909220cle,cle,CarrTr00,tackles_combined,7,,,,,
player,201909220cle,cle,CarrTr00,tackles_solo,6,,,,,
player,201909220cle,cle,CarrTr00,tackles_assists,1,,,,,
player,201909220cle,cle,CarrTr00,tackles_loss,0,,,,,
player,201909220cle,cle,CarrTr00,qb_hits,0,,,,,
player,201909220cle,cle,CarrTr00,fumbles_rec,0,,,,,
player,201909220cle,cle,CarrTr00,fumbles_rec_yds,0,,,,,
player,201909220cle,cle,CarrTr00,fumbles_rec_td,0,,,,,
player,201909220cle,cle,CarrTr00,fumbles_forced,0,,,,,
player,201909220cle,cle,BurrJu00,def_int,1,,,,,
player,201909220cle,cle,BurrJu00,def_int_yds,15,,,,,
player,201909220cle,cle,BurrJu00,def_int_td,0,,,,,
player,201909220cle,cle,BurrJu00,def_int_long,15,,,,,
player,201909220cle,cle,BurrJu00,pass_defended,1,,,,,
player,201909220cle,cle,BurrJu00,sacks,0.0,,,,,
player,201909220cle,cle,BurrJu00,tackles_combined,4,,,,,
player,201909220cle,cle,BurrJu00,tackles_solo,4,,,,,
player,201909220cle,cle,BurrJu00,tackles_assists,0,,,,,
player,201909220cle,cle,BurrJu00,tackles_loss,0,,,,,
player,201909220cle,cle,BurrJu00,qb_hits,0,,,,,
player,201909220cle,cle,BurrJu00,fumbles_rec,0,,,,,
player,201909220cle,cle,BurrJu00,fumbles_rec_yds,0,,,,,
player,201909220cle,cle,BurrJu00,fumbles_rec_td,0,,,,,
player,201909220cle,cle,BurrJu00,fumbles_forced,0,,,,,
player,201909220cle,cle,OgunLa00,def_int,0,,,,,
player,201909220cle,cle,OgunLa00,def_int_yds,0,,,,,
player,201909220cle,cle,OgunLa00,def_int_td,0,,,,,
player,201909220cle,cle,OgunLa00,def_int_long,0,,,,,
player,201909220cle,cle,OgunLa00,pass_defended,0,,,,,
player,201909220cle,cle,OgunLa00,sacks,1.0,,,,,
player,201909220cle,cle,OgunLa00,tackles_combined,3,,,,,
player,201909220cle,cle,OgunLa00,tackles_solo,2,,,,,
player,201909220cle,cle,OgunLa00,tackles_assists,1,,,,,
player,201909220cle,cle,OgunLa00,tackles_loss,1,,,,,
player,201909220cle,cle,OgunLa00,qb_hits,1,,,,,
player,201909220cle,cle,OgunLa00,fumbles_rec,0,,,,,
player,201909220cle,cle,OgunLa00,fumbles_rec_yds,0,,,,,
player,201909220cle,cle,OgunLa00,fumbles_rec_td,0,,,,,
player,201909220cle,cle,OgunLa00,fumbles_forced,0,,,,,
player,201909220cle,cle,GarrMy00,def_int,0,,,,,
player,201909220cle,cle,GarrMy00,def_int_yds,0,,,,,
player,201909220cle,cle,GarrMy00,def_int_td,0,,,,,
player,201909220cle,cle,GarrMy00,def_int_long,0,,,,,
player,201909220cle,cle,GarrMy00,pass_defended,0,,,,,
player,201909220cle,cle,GarrMy00,sacks,1.0,,,,,
player,201909220cle,cle,GarrMy00,tackles_combined,2,,,,,
player,201909220cle,cle,GarrMy00,tackles_solo,1,,,,,
player,201909220cle,cle,GarrMy00,tackles_assists,1,,,,,
player,201909220cle,cle,GarrMy00,tackles_loss,0,,,,,
player,201909220cle,cle,GarrMy00,qb_hits,1,,,,,
player,201909220cle,cle,GarrMy00,fumbles_rec,0,,,,,
player,201909220cle,cle,GarrMy00,fumbles_rec_yds,0,,,,,
player,201909220cle,cle,GarrMy00,fumbles_rec_td,0,,,,,
player,201909220cle,cle,GarrMy00,fumbles_forced,1,,,,,
player,201909220cle,cle,SchoJo00,def_int,0,,,,,
player,201909220cle,cle,SchoJo00,def_int_yds,0,,,,,
player,201909220cle,cle,SchoJo00,def_int_td,0,,,,,
player,201909220cle,cle,SchoJo00,def_int_long,0,,,,,
player,201909220cle,cle,SchoJo00,pass_defended,1,,,,,
player,201909220cle,cle,SchoJo00,sacks,0.0,,,,,
player,201909220cle,cle,SchoJo00,tackles_combined,6,,,,,
player,201909220cle,cle,SchoJo00,tackles_solo,3,,,,,
player,201909220cle,cle,SchoJo00,tackles_assists,3,,,,,
player,201909220cle,cle,SchoJo00,tackles_loss,0,,,,,
player,201909220cle,cle,SchoJo00,qb_hits,0,,,,,
player,201909220cle,cle,SchoJo00,fumbles_rec,1,,,,,
player,201909220cle,cle,SchoJo00,fumbles_rec_yds,21,,,,,
player,201909220cle,cle,SchoJo00,fumbles_rec_td,0,,,,,
player,201909220cle,cle,SchoJo00,fumbles_forced,0,,,,,
player,201909220cle,cle,MurrEr00,def_int,0,,,,,
player,201909220cle,cle,MurrEr00,def_int_yds,0,,,,,
player,201909220cle,cle,MurrEr00,def_int_td,0,,,,,
player,201909220cle,cle,MurrEr00,def_int_long,0,,,,,
player,201909220cle,cle,MurrEr00,pass_defended,1,,,,,
player,201909220cle,cle,MurrEr00,sacks,0.0,,,,,
player,201909220cle,cle,MurrEr00,tackles_combined,5,,,,,
player,201909220cle,cle,MurrEr00,tackles_solo,3,,,,,
player,201909220cle,cle,MurrEr00,tackles_assists,2,,,,,
player,201909220cle,cle,MurrEr00,tackles_loss,1,,,,,
player,201909220cle,cle,MurrEr00,qb_hits,0,,,,,
player,201909220cle,cle,MurrEr00,fumbles_rec,0,,,,,
player,201909220cle,cle,MurrEr00,fumbles_rec_yds,0,,,,,
player,201909220cle,cle,MurrEr00,fumbles_rec_td,0,,,,,
player,201909220cle,cle,MurrEr00,fumbles_forced,0,,,,,
player,201909220cle,cle,WilsMa03,def_int,0,,,,,
player,201909220cle,cle,WilsMa03,def_int_yds,0,,,,,
player,201909220cle,cle,WilsMa03,def_int_td,0,,,,,
player,201909220cle,cle,WilsMa03,def_int_long,0,,,,,
player,201909220cle,cle,WilsMa03,pass_defended,0,,,,,
player,201909220cle,cle,WilsMa03,sacks,0.0,,,,,
player,201909220cle,cle,WilsMa03,tackles_combined,5,,,,,
player,201909220cle,cle,WilsMa03,tackles_solo,3,,,,,
player,201909220cle,cle,WilsMa03,tackles_assists,2,,,,,
player,201909220cle,cle,WilsMa03,tackles_loss,0,,,,,
player,201909220cle,cle,WilsMa03,qb_hits,0,,,,,
player,201909220cle,cle,WilsMa03,fumbles_rec,0,,,,,
player,201909220cle,cle,WilsMa03,fumbles_rec_yds,0,,,,,
player,201909220cle,cle,WilsMa03,fumbles_rec_td,0,,,,,
player,201909220cle,cle,WilsMa03,fumbles_forced,0,,,,,
player,201909220cle,cle,MitcTe00,def_int,0,,,,,
player,201909220cle,cle,MitcTe00,def_int_yds,0,,,,,
player,201909220cle,cle,MitcTe00,def_int_td,0,,,,,
player,201909220cle,cle,MitcTe00,def_int_long,0,,,,,
player,201909220cle,cle,MitcTe00,pass_defended,0,,,,,
player,201909220cle,cle,MitcTe00,sacks,0.0,,,,,
player,201909220cle,cle,MitcTe00,tackles_combined,4,,,,,
player,201909220cle,cle,MitcTe00,tackles_solo,4,,,,,
player,201909220cle,cle,MitcTe00,tackles_assists,0,,,,,
player,201909220cle,cle,MitcTe00,tackles_loss,2,,,,,
player,201909220cle,cle,MitcTe00,qb_hits,0,,,,,
player,201909220cle,cle,MitcTe00,fumbles_rec,0,,,,,
player,201909220cle,cle,MitcTe00,fumbles_rec_yds,0,,,,,
player,201909220cle,cle,MitcTe00,fumbles_rec_td,0,,,,,
player,201909220cle,cle,MitcTe00,fumbles_forced,0,,,,,
player,201909220cle,cle,RichSh00,def_int,0,,,,,
player,201909220cle,cle,RichSh00,def_int_yds,0,,,,,
player,201909220cle,cle,RichSh00,def_int_td,0,,,,,
player,201909220cle,cle,RichSh00,def_int_long,0,,,,,
player,201909220cle,cle,RichSh00,pass_defended,0,,,,,
player,201909220cle,cle,RichSh00,sacks,0.0,,,,,
player,201909220cle,cle,RichSh00,tackles_combined,4,,,,,
player,201909220cle,cle,RichSh00,tackles_solo,2,,,,,
player,201909220cle,cle,RichSh00,tackles_assists,2,,,,,
player,201909220cle,cle,RichSh00,tackles_loss,0,,,,,
player,201909220cle,cle,RichSh00,qb_hits,0,,,,,
player,201909220cle,cle,RichSh00,fumbles_rec,0,,,,,
player,201909220cle,cle,RichSh00,fumbles_rec_yds,0,,,,,
player,201909220cle,cle,RichSh00,fumbles_rec_td,0,,,,,
player,201909220cle,cle,RichSh00,fumbles_forced,0,,,,,
player,201909220cle,cle,VernOl00,def_int,0,,,,,
player,201909220cle,cle,VernOl00,def_int_yds,0,,,,,
player,201909220cle,cle,VernOl00,def_int_td,0,,,,,
player,201909220cle,cle,VernOl00,def_int_long,0,,,,,
player,201909220cle,cle,VernOl00,pass_defended,0,,,,,
player,201909220cle,cle,VernOl00,sacks,0.0,,,,,
player,201909220cle,cle,VernOl00,tackles_combined,4,,,,,
player,201909220cle,cle,VernOl00,tackles_solo,2,,,,,
player,201909220cle,cle,VernOl00,tackles_assists,2,,,,,
player,201909220cle,cle,VernOl00,tackles_loss,0,,,,,
player,201909220cle,cle,VernOl00,qb_hits,1,,,,,
player,201909220cle,cle,VernOl00,fumbles_rec,0,,,,,
player,201909220cle,cle,VernOl00,fumbles_rec_yds,0,,,,,
player,201909220cle,cle,VernOl00,fumbles_rec_td,0,,,,,
player,201909220cle,cle,VernOl00,fumbles_forced,0,,,,,
player,201909220cle,cle,WhitJe02,def_int,0,,,,,
player,201909220cle,cle,WhitJe02,def_int_yds,0,,,,,
player,201909220cle,cle,WhitJe02,def_int_td,0,,,,,
player,201909220cle,cle,WhitJe02,def_int_long,0,,,,,
player,201909220cle,cle,WhitJe02,pass_defended,1,,,,,
player,201909220cle,cle,WhitJe02,sacks,0.0,,,,,
player,201909220cle,cle,WhitJe02,tackles_combined,4,,,,,
player,201909220cle,cle,WhitJe02,tackles_solo,3,,,,,
player,201909220cle,cle,WhitJe02,tackles_assists,1,,,,,
player,201909220cle,cle,WhitJe02,tackles_loss,0,,,,,
player,201909220cle,cle,WhitJe02,qb_hits,0,,,,,
player,201909220cle,cle,WhitJe02,fumbles_rec,0,,,,,
player,201909220cle,cle,WhitJe02,fumbles_rec_yds,0,,,,,
player,201909220cle,cle,WhitJe02,fumbles_rec_td,0,,,,,
player,201909220cle,cle,WhitJe02,fumbles_forced,0,,,,,
player,201909220cle,cle,LawrDe02,def_int,0,,,,,
player,201909220cle,cle,LawrDe02,def_int_yds,0,,,,,
player,201909220cle,cle,LawrDe02,def_int_td,0,,,,,
player,201909220cle,cle,LawrDe02,def_int_long,0,,,,,
player,201909220cle,cle,LawrDe02,pass_defended,0,,,,,
player,201909220cle,cle,LawrDe02,sacks,0.0,,,,,
player,201909220cle,cle,LawrDe02,tackles_combined,2,,,,,
player,201909220cle,cle,LawrDe02,tackles_solo,1,,,,,
player,201909220cle,cle,LawrDe02,tackles_assists,1,,,,,
player,201909220cle,cle,LawrDe02,tackles_loss,0,,,,,
player,201909220cle,cle,LawrDe02,qb_hits,0,,,,,
player,201909220cle,cle,LawrDe02,fumbles_rec,0,,,,,
player,201909220cle,cle,LawrDe02,fumbles_rec_yds,0,,,,,
player,201909220cle,cle,LawrDe02,fumbles_rec_td,0,,,,,
player,201909220cle,cle,LawrDe02,fumbles_forced,0,,,,,
player,201909220cle,cle,ThomCh06,def_int,0,,,,,
player,201909220cle,cle,ThomCh06,def_int_yds,0,,,,,
player,201909220cle,cle,ThomCh06,def_int_td,0,,,,,
player,201909220cle,cle,ThomCh06,def_int_long,0,,,,,
player,201909220cle,cle,ThomCh06,pass_defended,0,,,,,
player,201909220cle,cle,ThomCh06,sacks,0.0,,,,,
player,201909220cle,cle,ThomCh06,tackles_combined,2,,,,,
player,201909220cle,cle,ThomCh06,tackles_solo,0,,,,,
player,201909220cle,cle,ThomCh06,tackles_assists,2,,,,,
player,201909220cle,cle,ThomCh06,tackles_loss,0,,,,,
player,201909220cle,cle,ThomCh06,qb_hits,0,,,,,
player,201909220cle,cle,ThomCh06,fumbles_rec,0,,,,,
player,201909220cle,cle,ThomCh06,fumbles_rec_yds,0,,,,,
player,201909220cle,cle,ThomCh06,fumbles_rec_td,0,,,,,
player,201909220cle,cle,ThomCh06,fumbles_forced,0,,,,,
player,201909220cle,cle,AverGe00,def_int,0,,,,,
player,201909220cle,cle,AverGe00,def_int_yds,0,,,,,
player,201909220cle,cle,AverGe00,def_int_td,0,,,,,
player,201909220cle,cle,AverGe00,def_int_long,0,,,,,
player,201909220cle,cle,AverGe00,pass_defended,0,,,,,
player,201909220cle,cle,AverGe00,sacks,0.0,,,,,
player,201909220cle,cle,AverGe00,tackles_combined,1,,,,,
player,201909220cle,cle,AverGe00,tackles_solo,1,,,,,
player,201909220cle,cle,AverGe00,tackles_assists,0,,,,,
player,201909220cle,cle,AverGe00,tackles_loss,0,,,,,
player,201909220cle,cle,AverGe00,qb_hits,0,,,,,
player,201909220cle,cle,AverGe00,fumbles_rec,0,,,,,
player,201909220cle,cle,AverGe00,fumbles_rec_yds,0,,,,,
player,201909220cle,cle,AverGe00,fumbles_rec_td,0,,,,,
player,201909220cle,cle,AverGe00,fumbles_forced,0,,,,,
player,201909220cle,cle,MayfBa00,def_int,0,,,,,
player,201909220cle,cle,MayfBa00,def_int_yds,0,,,,,
player,201909220cle,cle,MayfBa00,def_int_td,0,,,,,
player,201909220cle,cle,MayfBa00,def_int_long,0,,,,,
player,201909220cle,cle,MayfBa00,pass_defended,0,,,,,
player,201909220cle,cle,MayfBa00,sacks,0.0,,,,,
player,201909220cle,cle,MayfBa00,tackles_combined,0,,,,,
player,201909220cle,cle,MayfBa00,tackles_solo,0,,,,,
player,201909220cle,cle,MayfBa00,tackles_assists,0,,,,,
player,201909220cle,cle,MayfBa00,tackles_loss,0,,,,,
player,201909220cle,cle,MayfBa00,qb_hits,0,,,,,
player,201909220cle,cle,MayfBa00,fumbles_rec,1,,,,,
player,201909220cle,cle,MayfBa00,fumbles_rec_yds,0,,,,,
player,201909220cle,cle,MayfBa00,fumbles_rec_td,0,,,,,
player,201909220cle,cle,MayfBa00,fumbles_forced,0,,,,,
player,201909220cle,ram,NatsJo00,kick_ret,0,,,,,
player,201909220cle,ram,NatsJo00,kick_ret_yds,0,,,,,
player,201909220cle,ram,NatsJo00,kick_ret_yds_per_ret,,,,,,
player,201909220cle,ram,NatsJo00,kick_ret_td,0,,,,,
player,201909220cle,ram,NatsJo00,kick_ret_long,0,,,,,
player,201909220cle,ram,NatsJo00,punt_ret,2,,,,,
player,201909220cle,ram,NatsJo00,punt_ret_yds,0,,,,,
player,201909220cle,ram,NatsJo00,punt_ret_yds_per_ret,0.0,,,,,
player,201909220cle,ram,NatsJo00,punt_ret_td,0,,,,,
player,201909220cle,ram,NatsJo00,punt_ret_long,0,,,,,
player,201909220cle,cle,RatlDa00,kick_ret,1,,,,,
player,201909220cle,cle,RatlDa00,kick_ret_yds,12,,,,,
player,201909220cle,cle,RatlDa00,kick_ret_yds_per_ret,12.0,,,,,
player,201909220cle,cle,RatlDa00,kick_ret_td,0,,,,,
player,201909220cle,cle,RatlDa00,kick_ret_long,12,,,,,
player,201909220cle,cle,RatlDa00,punt_ret,0,,,,,
player,201909220cle,cle,RatlDa00,punt_ret_yds,0,,,,,
player,201909220cle,cle,RatlDa00,punt_ret_yds_per_ret,,,,,,
player,201909220cle,cle,RatlDa00,punt_ret_td,0,,,,,
player,201909220cle,cle,RatlDa00,punt_ret_long,0,,,,,
player,201909220cle,ram,ZuerGr00,xpm,2,,,,,
player,201909220cle,ram,ZuerGr00,xpa,2,,,,,
player,201909220cle,ram,ZuerGr00,fgm,2,,,,,
player,201909220cle,ram,ZuerGr00,fga,3,,,,,
player,201909220cle,ram,ZuerGr00,punt,0,,,,,
player,201909220cle,ram,ZuerGr00,punt_yds,0,,,,,
player,201909220cle,ram,ZuerGr00,punt_yds_per_punt,,,,,,
player,201909220cle,ram,ZuerGr00,punt_long,0,,,,,
player,201909220cle,ram,HekkJo00,xpm,,,,,,
player,201909220cle,ram,HekkJo00,xpa,,,,,,
player,201909220cle,ram,HekkJo00,fgm,,,,,,
player,201909220cle,ram,HekkJo00,fga,,,,,,
player,201909220cle,ram,HekkJo00,punt,2,,,,,
player,201909220cle,ram,HekkJo00,punt_yds,79,,,,,
player,201909220cle,ram,HekkJo00,punt_yds_per_punt,39.5,,,,,
player,201909220cle,ram,HekkJo00,punt_long,41,,,,,
player,201909220cle,cle,SeibAu00,xpm,1,,,,,
player,201909220cle,cle,SeibAu00,xpa,1,,,,,
player,201909220cle,cle,SeibAu00,fgm,2,,,,,
player,201909220cle,cle,SeibAu00,fga,2,,,,,
player,201909220cle,cle,SeibAu00,punt,0,,,,,
player,201909220cle,cle,SeibAu00,punt_yds,0,,,,,
player,201909220cle,cle,SeibAu00,punt_yds_per_punt,,,,,,
player,201909220cle,cle,SeibAu00,punt_long,0,,,,,
player,201909220cle,cle,GillJa00,xpm,,,,,,
player,201909220cle,cle,GillJa00,xpa,,,,,,
player,201909220cle,cle,GillJa00,fgm,,,,,,
player,201909220cle,cle,GillJa00,fga,,,,,,
player,201909220cle,cle,GillJa00,punt,6,,,,,
player,201909220cle,cle,GillJa00,punt_yds,240,,,,,
player,201909220cle,cle,GillJa00,punt_yds_per_punt,40.0,,,,,
player,201909220cle,cle,GillJa00,punt_long,55,,,,,
player,201909220cle,ram,GoffJa00,pass_cmp,24,,,,,
player,201909220cle,ram,GoffJa00,pass_att,38,,,,,
player,201909220cle,ram,GoffJa00,pass_yds,268,,,,,
player,201909220cle,ram,GoffJa00,pass_first_down,16,,,,,
player,201909220cle,ram,GoffJa00,pass_air_yds,184,,,,,
player,201909220cle,ram,GoffJa00,pass_air_yds_per_cmp,7.7,,,,,
player,201909220cle,ram,GoffJa00,pass_air_yds_per_att,4.8,,,,,
player,201909220cle,ram,GoffJa00,pass_tgt_yds_per_att,9.9,,,,,
player,201909220cle,ram,GoffJa00,pass_yac,84,,,,,
player,201909220cle,ram,GoffJa00,pass_yac_per_cmp,3.5,,,,,
player,201909220cle,ram,GoffJa00,pass_drops,2,,,,,
player,201909220cle,ram,GoffJa00,pass_drop_pct,5.3,,,,,
player,201909220cle,ram,GoffJa00,pass_poor_throws,7,,,,,
player,201909220cle,ram,GoffJa00,pass_poor_throw_pct,18.4,,,,,
player,201909220cle,ram,GoffJa00,pass_blitzed,8,,,,,
player,201909220cle,ram,GoffJa00,pass_hurried,3,,,,,
player,201909220cle,ram,GoffJa00,pass_hits,1,,,,,
player,201909220cle,ram,GoffJa00,rush_scrambles,1,,,,,
player,201909220cle,ram,GoffJa00,rush_scrambles_yds_per_att,7.0,,,,,
player,201909220cle,cle,MayfBa00,pass_cmp,18,,,,,
player,201909220cle,cle,MayfBa00,pass_att,36,,,,,
player,201909220cle,cle,MayfBa00,pass_yds,195,,,,,
player,201909220cle,cle,MayfBa00,pass_first_down,11,,,,,
player,201909220cle,cle,MayfBa00,pass_air_yds,112,,,,,
player,201909220cle,cle,MayfBa00,pass_air_yds_per_cmp,6.2,,,,,
player,201909220cle,cle,MayfBa00,pass_air_yds_per_att,3.1,,,,,
player,201909220cle,cle,MayfBa00,pass_tgt_yds_per_att,6.3,,,,,
player,201909220cle,cle,MayfBa00,pass_yac,83,,,,,
player,201909220cle,cle,MayfBa00,pass_yac_per_cmp,4.6,,,,,
player,201909220cle,cle,MayfBa00,pass_drops,0,,,,,
player,201909220cle,cle,MayfBa00,pass_drop_pct,0.0,,,,,
player,201909220cle,cle,MayfBa00,pass_poor_throws,8,,,,,
player,201909220cle,cle,MayfBa00,pass_poor_throw_pct,22.2,,,,,
player,201909220cle,cle,MayfBa00,pass_blitzed,7,,,,,
player,201909220cle,cle,MayfBa00,pass_hurried,13,,,,,
player,201909220cle,cle,MayfBa00,pass_hits,0,,,,,
player,201909220cle,cle,MayfBa00,rush_scrambles,0,,,,,
player,201909220cle,cle,MayfBa00,rush_scrambles_yds_per_att,,,,,,
player,201909220cle,ram,GurlTo01,rush_att,14,,,,,
player,201909220cle,ram,GurlTo01,rush_yds,43,,,,,
player,201909220cle,ram,GurlTo01,rush_first_down,1,,,,,
player,201909220cle,ram,GurlTo01,rush_yds_before_contact,15,,,,,
player,201909220cle,ram,GurlTo01,rush_yds_bc_per_rush,1.1,,,,,
player,201909220cle,ram,GurlTo01,rush_yac,28,,,,,
player,201909220cle,ram,GurlTo01,rush_yac_per_rush,2.0,,,,,
