game,2019,5,20191006,201910060was,nwe,"New England Patriots",33,was,"Washington Redskins",7
player,201910060was,nwe,StidJa00,pass_cmp,0,,,,,
player,201910060was,nwe,StidJa00,pass_att,1,,,,,
player,201910060was,nwe,StidJa00,pass_yds,0,,,,,
player,201910060was,nwe,StidJa00,pass_td,0,,,,,
player,201910060was,nwe,StidJa00,pass_int,0,,,,,
player,201910060was,nwe,StidJa00,pass_sacked,0,,,,,
player,201910060was,nwe,StidJa00,pass_sacked_yds,0,,,,,
player,201910060was,nwe,StidJa00,pass_long,0,,,,,
player,201910060was,nwe,StidJa00,pass_rating,39.6,,,,,
player,201910060was,nwe,StidJa00,rush_att,0,,,,,
player,201910060was,nwe,StidJa00,rush_yds,0,,,,,
player,201910060was,nwe,StidJa00,rush_td,0,,,,,
player,201910060was,nwe,StidJa00,rush_long,0,,,,,
player,201910060was,nwe,StidJa00,targets,0,,,,,
player,201910060was,nwe,StidJa00,rec,0,,,,,
player,201910060was,nwe,StidJa00,rec_yds,0,,,,,
player,201910060was,nwe,StidJa00,rec_td,0,,,,,
player,201910060was,nwe,StidJa00,rec_long,0,,,,,
player,201910060was,nwe,StidJa00,fumbles,0,,,,,
player,201910060was,nwe,StidJa00,fumbles_lost,0,,,,,
player,201910060was,nwe,MichSo00,pass_cmp,0,,,,,
player,201910060was,nwe,MichSo00,pass_att,0,,,,,
player,201910060was,nwe,MichSo00,pass_yds,0,,,,,
player,201910060was,nwe,MichSo00,pass_td,0,,,,,
player,201910060was,nwe,MichSo00,pass_int,0,,,,,
player,201910060was,nwe,MichSo00,pass_sacked,0,,,,,
player,201910060was,nwe,MichSo00,pass_sacked_yds,0,,,,,
player,201910060was,nwe,MichSo00,pass_long,0,,,,,
player,201910060was,nwe,MichSo00,pass_rating,,,,,,
player,201910060was,nwe,MichSo00,rush_att,16,,,,,
player,201910060was,nwe,MichSo00,rush_yds,91,,,,,
player,201910060was,nwe,MichSo00,rush_td,1,,,,,
player,201910060was,nwe,MichSo00,rush_long,25,,,,,
player,201910060was,nwe,MichSo00,targets,3,,,,,
player,201910060was,nwe,MichSo00,rec,3,,,,,
player,201910060was,nwe,MichSo00,rec_yds,32,,,,,
player,201910060was,nwe,MichSo00,rec_td,0,,,,,
player,201910060was,nwe,MichSo00,rec_long,15,,,,,
player,201910060was,nwe,MichSo00,fumbles,0,,,,,
player,201910060was,nwe,MichSo00,fumbles_lost,0,,,,,
player,201910060was,nwe,WhitJa02,pass_cmp,0,,,,,
player,201910060was,nwe,WhitJa02,pass_att,0,,,,,
player,201910060was,nwe,WhitJa02,pass_yds,0,,,,,
player,201910060was,nwe,WhitJa02,pass_td,0,,,,,
player,201910060was,nwe,WhitJa02,pass_int,0,,,,,
player,201910060was,nwe,WhitJa02,pass_sacked,0,,,,,
player,201910060was,nwe,WhitJa02,pass_sacked_yds,0,,,,,
player,201910060was,nwe,WhitJa02,pass_long,0,,,,,
player,201910060was,nwe,WhitJa02,pass_rating,,,,,,
player,201910060was,nwe,WhitJa02,rush_att,6,,,,,
player,201910060was,nwe,WhitJa02,rush_yds,26,,,,,
player,201910060was,nwe,WhitJa02,rush_td,0,,,,,
player,201910060was,nwe,WhitJa02,rush_long,7,,,,,
player,201910060was,nwe,WhitJa02,targets,9,,,,,
player,201910060was,nwe,WhitJa02,rec,6,,,,,
player,201910060was,nwe,WhitJa02,rec_yds,46,,,,,
player,201910060was,nwe,WhitJa02,rec_td,0,,,,,
player,201910060was,nwe,WhitJa02,rec_long,21,,,,,
player,201910060was,nwe,WhitJa02,fumbles,0,,,,,
player,201910060was,nwe,WhitJa02,fumbles_lost,0,,,,,
player,201910060was,nwe,BoldBr00,pass_cmp,0,,,,,
player,201910060was,nwe,BoldBr00,pass_att,0,,,,,
player,201910060was,nwe,BoldBr00,pass_yds,0,,,,,
player,201910060was,nwe,BoldBr00,pass_td,0,,,,,
player,201910060was,nwe,BoldBr00,pass_int,0,,,,,
player,201910060was,nwe,BoldBr00,pass_sacked,0,,,,,
player,201910060was,nwe,BoldBr00,pass_sacked_yds,0,,,,,
player,201910060was,nwe,BoldBr00,pass_long,0,,,,,
player,201910060was,nwe,BoldBr00,pass_rating,,,,,,
player,201910060was,nwe,BoldBr00,rush_att,5,,,,,
player,201910060was,nwe,BoldBr00,rush_yds,13,,,,,
player,201910060was,nwe,BoldBr00,rush_td,0,,,,,
player,201910060was,nwe,BoldBr00,rush_long,5,,,,,
player,201910060was,nwe,BoldBr00,targets,1,,,,,
player,201910060was,nwe,BoldBr00,rec,1,,,,,
player,201910060was,nwe,BoldBr00,rec_yds,29,,,,,
player,201910060was,nwe,BoldBr00,rec_td,1,,,,,
player,201910060was,nwe,BoldBr00,rec_long,29,,,,,
player,201910060was,nwe,BoldBr00,fumbles,0,,,,,
player,201910060was,nwe,BoldBr00,fumbles_lost,0,,,,,
player,201910060was,nwe,EdelJu00,pass_cmp,0,,,,,
player,201910060was,nwe,EdelJu00,pass_att,0,,,,,
player,201910060was,nwe,EdelJu00,pass_yds,0,,,,,
player,201910060was,nwe,EdelJu00,pass_td,0,,,,,
player,201910060was,nwe,EdelJu00,pass_int,0,,,,,
player,201910060was,nwe,EdelJu00,pass_sacked,0,,,,,
player,201910060was,nwe,EdelJu00,pass_sacked_yds,0,,,,,
player,201910060was,nwe,EdelJu00,pass_long,0,,,,,
player,201910060was,nwe,EdelJu00,pass_rating,,,,,,
player,201910060was,nwe,EdelJu00,rush_att,0,,,,,
player,201910060was,nwe,EdelJu00,rush_yds,0,,,,,
player,201910060was,nwe,EdelJu00,rush_td,0,,,,,
player,201910060was,nwe,EdelJu00,rush_long,0,,,,,
player,201910060was,nwe,EdelJu00,targets,9,,,,,
player,201910060was,nwe,EdelJu00,rec,8,,,,,
player,201910060was,nwe,EdelJu00,rec_yds,110,,,,,
player,201910060was,nwe,EdelJu00,rec_td,1,,,,,
player,201910060was,nwe,EdelJu00,rec_long,31,,,,,
player,201910060was,nwe,EdelJu00,fumbles,0,,,,,
player,201910060was,nwe,EdelJu00,fumbles_lost,0,,,,,
player,201910060was,nwe,GordJo02,pass_cmp,0,,,,,
player,201910060was,nwe,GordJo02,pass_att,0,,,,,
player,201910060was,nwe,GordJo02,pass_yds,0,,,,,
player,201910060was,nwe,GordJo02,pass_td,0,,,,,
player,201910060was,nwe,GordJo02,pass_int,0,,,,,
player,201910060was,nwe,GordJo02,pass_sacked,0,,,,,
player,201910060was,nwe,GordJo02,pass_sacked_yds,0,,,,,
player,201910060was,nwe,GordJo02,pass_long,0,,,,,
player,201910060was,nwe,GordJo02,pass_rating,,,,,,
player,201910060was,nwe,GordJo02,rush_att,0,,,,,
player,201910060was,nwe,GordJo02,rush_yds,0,,,,,
player,201910060was,nwe,GordJo02,rush_td,0,,,,,
player,201910060was,nwe,GordJo02,rush_long,0,,,,,
player,201910060was,nwe,GordJo02,targets,8,,,,,
player,201910060was,nwe,GordJo02,rec,5,,,,,
player,201910060was,nwe,GordJo02,rec_yds,59,,,,,
player,201910060was,nwe,GordJo02,rec_td,0,,,,,
player,201910060was,nwe,GordJo02,rec_long,24,,,,,
player,201910060was,nwe,GordJo02,fumbles,0,,,,,
player,201910060was,nwe,GordJo02,fumbles_lost,0,,,,,
player,201910060was,nwe,IzzoRy00,pass_cmp,0,,,,,
player,201910060was,nwe,IzzoRy00,pass_att,0,,,,,
player,201910060was,nwe,IzzoRy00,pass_yds,0,,,,,
player,201910060was,nwe,IzzoRy00,pass_td,0,,,,,
player,201910060was,nwe,IzzoRy00,pass_int,0,,,,,
player,201910060was,nwe,IzzoRy00,pass_sacked,0,,,,,
player,201910060was,nwe,IzzoRy00,pass_sacked_yds,0,,,,,
player,201910060was,nwe,IzzoRy00,pass_long,0,,,,,
player,201910060was,nwe,IzzoRy00,pass_rating,,,,,,
player,201910060was,nwe,IzzoRy00,rush_att,0,,,,,
player,201910060was,nwe,IzzoRy00,rush_yds,0,,,,,
player,201910060was,nwe,IzzoRy00,rush_td,0,,,,,
player,201910060was,nwe,IzzoRy00,rush_long,0,,,,,
player,201910060was,nwe,IzzoRy00,targets,2,,,,,
player,201910060was,nwe,IzzoRy00,rec,2,,,,,
player,201910060was,nwe,IzzoRy00,rec_yds,39,,,,,
player,201910060was,nwe,IzzoRy00,rec_td,1,,,,,
player,201910060was,nwe,IzzoRy00,rec_long,29,,,,,
player,201910060was,nwe,IzzoRy00,fumbles,0,,,,,
player,201910060was,nwe,IzzoRy00,fumbles_lost,0,,,,,
player,201910060was,nwe,LaCoMa00,pass_cmp,0,,,,,
player,201910060was,nwe,LaCoMa00,pass_att,0,,,,,
player,201910060was,nwe,LaCoMa00,pass_yds,0,,,,,
player,201910060was,nwe,LaCoMa00,pass_td,0,,,,,
player,201910060was,nwe,LaCoMa00,pass_int,0,,,,,
player,201910060was,nwe,LaCoMa00,pass_sacked,0,,,,,
player,201910060was,nwe,LaCoMa00,pass_sacked_yds,0,,,,,
player,201910060was,nwe,LaCoMa00,pass_long,0,,,,,
player,201910060was,nwe,LaCoMa00,pass_rating,,,,,,
player,201910060was,nwe,LaCoMa00,rush_att,0,,,,,
player,201910060was,nwe,LaCoMa00,rush_yds,0,,,,,
player,201910060was,nwe,LaCoMa00,rush_td,0,,,,,
player,201910060was,nwe,LaCoMa00,rush_long,0,,,,,
player,201910060was,nwe,LaCoMa00,targets,4,,,,,
player,201910060was,nwe,LaCoMa00,rec,1,,,,,
player,201910060was,nwe,LaCoMa00,rec_yds,22,,,,,
player,201910060was,nwe,LaCoMa00,rec_td,0,,,,,
player,201910060was,nwe,LaCoMa00,rec_long,22,,,,,
player,201910060was,nwe,LaCoMa00,fumbles,0,,,,,
player,201910060was,nwe,LaCoMa00,fumbles_lost,0,,,,,
player,201910060was,nwe,MeyeJa01,pass_cmp,0,,,,,
player,201910060was,nwe,MeyeJa01,pass_att,0,,,,,
player,201910060was,nwe,MeyeJa01,pass_yds,0,,,,,
player,201910060was,nwe,MeyeJa01,pass_td,0,,,,,
player,201910060was,nwe,MeyeJa01,pass_int,0,,,,,
player,201910060was,nwe,MeyeJa01,pass_sacked,0,,,,,
player,201910060was,nwe,MeyeJa01,pass_sacked_yds,0,,,,,
player,201910060was,nwe,MeyeJa01,pass_long,0,,,,,
player,201910060was,nwe,MeyeJa01,pass_rating,,,,,,
player,201910060was,nwe,MeyeJa01,rush_att,0,,,,,
player,201910060was,nwe,MeyeJa01,rush_yds,0,,,,,
player,201910060was,nwe,MeyeJa01,rush_td,0,,,,,
player,201910060was,nwe,MeyeJa01,rush_long,0,,,,,
player,201910060was,nwe,MeyeJa01,targets,2,,,,,
player,201910060was,nwe,MeyeJa01,rec,1,,,,,
player,201910060was,nwe,MeyeJa01,rec_yds,6,,,,,
player,201910060was,nwe,MeyeJa01,rec_td,0,,,,,
player,201910060was,nwe,MeyeJa01,rec_long,6,,,,,
player,201910060was,nwe,MeyeJa01,fumbles,0,,,,,
player,201910060was,nwe,MeyeJa01,fumbles_lost,0,,,,,
player,201910060was,nwe,JohnJa12,pass_cmp,0,,,,,
player,201910060was,nwe,JohnJa12,pass_att,0,,,,,
player,201910060was,nwe,JohnJa12,pass_yds,0,,,,,
player,201910060was,nwe,JohnJa12,pass_td,0,,,,,
player,201910060was,nwe,JohnJa12,pass_int,0,,,,,
player,201910060was,nwe,JohnJa12,pass_sacked,0,,,,,
player,201910060was,nwe,JohnJa12,pass_sacked_yds,0,,,,,
player,201910060was,nwe,JohnJa12,pass_long,0,,,,,
player,201910060was,nwe,JohnJa12,pass_rating,,,,,,
player,201910060was,nwe,JohnJa12,rush_att,0,,,,,
player,201910060was,nwe,JohnJa12,rush_yds,0,,,,,
player,201910060was,nwe,JohnJa12,rush_td,0,,,,,
player,201910060was,nwe,JohnJa12,rush_long,0,,,,,
player,201910060was,nwe,JohnJa12,targets,2,,,,,
player,201910060was,nwe,JohnJa12,rec,1,,,,,
player,201910060was,nwe,JohnJa12,rec_yds,5,,,,,
player,201910060was,nwe,JohnJa12,rec_td,0,,,,,
player,201910060was,nwe,JohnJa12,rec_long,5,,,,,
player,201910060was,nwe,JohnJa12,fumbles,0,,,,,
player,201910060was,nwe,JohnJa12,fumbles_lost,0,,,,,
player,201910060was,was,McCoCo00,pass_cmp,18,,,,,
player,201910060was,was,McCoCo00,pass_att,27,,,,,
player,201910060was,was,McCoCo00,pass_yds,119,,,,,
player,201910060was,was,McCoCo00,pass_td,0,,,,,
player,201910060was,was,McCoCo00,pass_int,1,,,,,
player,201910060was,was,McCoCo00,pass_sacked,6,,,,,
player,201910060was,was,McCoCo00,pass_sacked_yds,44,,,,,
player,201910060was,was,McCoCo00,pass_long,22,,,,,
player,201910060was,was,McCoCo00,pass_rating,60.6,,,,,
player,201910060was,was,McCoCo00,rush_att,2,,,,,
player,201910060was,was,McCoCo00,rush_yds,14,,,,,
player,201910060was,was,McCoCo00,rush_td,0,,,,,
player,201910060was,was,McCoCo00,rush_long,9,,,,,
player,201910060was,was,McCoCo00,targets,0,,,,,
player,201910060was,was,McCoCo00,rec,0,,,,,
player,201910060was,was,McCoCo00,rec_yds,0,,,,,
player,201910060was,was,McCoCo00,rec_td,0,,,,,
player,201910060was,was,McCoCo00,rec_long,0,,,,,
player,201910060was,was,McCoCo00,fumbles,2,,,,,
player,201910060was,was,McCoCo00,fumbles_lost,0,,,,,
player,201910060was,was,SimsSt00,pass_cmp,0,,,,,
player,201910060was,was,SimsSt00,pass_att,0,,,,,
player,201910060was,was,SimsSt00,pass_yds,0,,,,,
player,201910060was,was,SimsSt00,pass_td,0,,,,,
player,201910060was,was,SimsSt00,pass_int,0,,,,,
player,201910060was,was,SimsSt00,pass_sacked,0,,,,,
player,201910060was,was,SimsSt00,pass_sacked_yds,0,,,,,
player,201910060was,was,SimsSt00,pass_long,0,,,,,
player,201910060was,was,SimsSt00,pass_rating,,,,,,
player,201910060was,was,SimsSt00,rush_att,1,,,,,
player,201910060was,was,SimsSt00,rush_yds,65,,,,,
player,201910060was,was,SimsSt00,rush_td,1,,,,,
player,201910060was,was,SimsSt00,rush_long,65,,,,,
player,201910060was,was,SimsSt00,targets,3,,,,,
player,201910060was,was,SimsSt00,rec,2,,,,,
player,201910060was,was,SimsSt00,rec_yds,1,,,,,
player,201910060was,was,SimsSt00,rec_td,0,,,,,
player,201910060was,was,SimsSt00,rec_long,5,,,,,
player,201910060was,was,SimsSt00,fumbles,0,,,,,
player,201910060was,was,SimsSt00,fumbles_lost,0,,,,,
player,201910060was,was,SmalWe00,pass_cmp,0,,,,,
player,201910060was,was,SmalWe00,pass_att,0,,,,,
player,201910060was,was,SmalWe00,pass_yds,0,,,,,
player,201910060was,was,SmalWe00,pass_td,0,,,,,
player,201910060was,was,SmalWe00,pass_int,0,,,,,
player,201910060was,was,SmalWe00,pass_sacked,0,,,,,
player,201910060was,was,SmalWe00,pass_sacked_yds,0,,,,,
player,201910060was,was,SmalWe00,pass_long,0,,,,,
player,201910060was,was,SmalWe00,pass_rating,,,,,,
player,201910060was,was,SmalWe00,rush_att,6,,,,,
player,201910060was,was,SmalWe00,rush_yds,27,,,,,
player,201910060was,was,SmalWe00,rush_td,0,,,,,
player,201910060was,was,SmalWe00,rush_long,12,,,,,
player,201910060was,was,SmalWe00,targets,0,,,,,
player,201910060was,was,SmalWe00,rec,0,,,,,
player,201910060was,was,SmalWe00,rec_yds,0,,,,,
player,201910060was,was,SmalWe00,rec_td,0,,,,,
player,201910060was,was,SmalWe00,rec_long,0,,,,,
player,201910060was,was,SmalWe00,fumbles,0,,,,,
player,201910060was,was,SmalWe00,fumbles_lost,0,,,,,
player,201910060was,was,ThomCh03,pass_cmp,0,,,,,
player,201910060was,was,ThomCh03,pass_att,0,,,,,
player,201910060was,was,ThomCh03,pass_yds,0,,,,,
player,201910060was,was,ThomCh03,pass_td,0,,,,,
player,201910060was,was,ThomCh03,pass_int,0,,,,,
player,201910060was,was,ThomCh03,pass_sacked,0,,,,,
player,201910060was,was,ThomCh03,pass_sacked_yds,0,,,,,
player,201910060was,was,ThomCh03,pass_long,0,,,,,
player,201910060was,was,ThomCh03,pass_rating,,,,,,
player,201910060was,was,ThomCh03,rush_att,4,,,,,
player,201910060was,was,ThomCh03,rush_yds,21,,,,,
player,201910060was,was,ThomCh03,rush_td,0,,,,,
player,201910060was,was,ThomCh03,rush_long,12,,,,,
player,201910060was,was,ThomCh03,targets,7,,,,,
player,201910060was,was,ThomCh03,rec,5,,,,,
player,201910060was,was,ThomCh03,rec_yds,17,,,,,
player,201910060was,was,ThomCh03,rec_td,0,,,,,
player,201910060was,was,ThomCh03,rec_long,6,,,,,
player,201910060was,was,ThomCh03,fumbles,0,,,,,
player,201910060was,was,ThomCh03,fumbles_lost,0,,,,,
player,201910060was,was,PeteAd01,pass_cmp,0,,,,,
player,201910060was,was,PeteAd01,pass_att,0,,,,,
player,201910060was,was,PeteAd01,pass_yds,0,,,,,
player,201910060was,was,PeteAd01,pass_td,0,,,,,
player,201910060was,was,PeteAd01,pass_int,0,,,,,
player,201910060was,was,PeteAd01,pass_sacked,0,,,,,
player,201910060was,was,PeteAd01,pass_sacked_yds,0,,,,,
player,201910060was,was,PeteAd01,pass_long,0,,,,,
player,201910060was,was,PeteAd01,pass_rating,,,,,,
player,201910060was,was,PeteAd01,rush_att,7,,,,,
player,201910060was,was,PeteAd01,rush_yds,18,,,,,
player,201910060was,was,PeteAd01,rush_td,0,,,,,
player,201910060was,was,PeteAd01,rush_long,7,,,,,
player,201910060was,was,PeteAd01,targets,0,,,,,
player,201910060was,was,PeteAd01,rec,0,,,,,
player,201910060was,was,PeteAd01,rec_yds,0,,,,,
player,201910060was,was,PeteAd01,rec_td,0,,,,,
player,201910060was,was,PeteAd01,rec_long,0,,,,,
player,201910060was,was,PeteAd01,fumbles,0,,,,,
player,201910060was,was,PeteAd01,fumbles_lost,0,,,,,
player,201910060was,was,McLaTe00,pass_cmp,0,,,,,
player,201910060was,was,McLaTe00,pass_att,0,,,,,
player,201910060was,was,McLaTe00,pass_yds,0,,,,,
player,201910060was,was,McLaTe00,pass_td,0,,,,,
player,201910060was,was,McLaTe00,pass_int,0,,,,,
player,201910060was,was,McLaTe00,pass_sacked,0,,,,,
player,201910060was,was,McLaTe00,pass_sacked_yds,0,,,,,
player,201910060was,was,McLaTe00,pass_long,0,,,,,
player,201910060was,was,McLaTe00,pass_rating,,,,,,
player,201910060was,was,McLaTe00,rush_att,0,,,,,
player,201910060was,was,McLaTe00,rush_yds,0,,,,,
player,201910060was,was,McLaTe00,rush_td,0,,,,,
player,201910060was,was,McLaTe00,rush_long,0,,,,,
player,201910060was,was,McLaTe00,targets,7,,,,,
player,201910060was,was,McLaTe00,rec,3,,,,,
player,201910060was,was,McLaTe00,rec_yds,51,,,,,
player,201910060was,was,McLaTe00,rec_td,0,,,,,
player,201910060was,was,McLaTe00,rec_long,22,,,,,
player,201910060was,was,McLaTe00,fumbles,0,,,,,
player,201910060was,was,McLaTe00,fumbles_lost,0,,,,,
player,201910060was,was,SpriJe00,pass_cmp,0,,,,,
player,201910060was,was,SpriJe00,pass_att,0,,,,,
player,201910060was,was,SpriJe00,pass_yds,0,,,,,
player,201910060was,was,SpriJe00,pass_td,0,,,,,
player,201910060was,was,SpriJe00,pass_int,0,,,,,
player,201910060was,was,SpriJe00,pass_sacked,0,,,,,
player,201910060was,was,SpriJe00,pass_sacked_yds,0,,,,,
player,201910060was,was,SpriJe00,pass_long,0,,,,,
player,201910060was,was,SpriJe00,pass_rating,,,,,,
player,201910060was,was,SpriJe00,rush_att,0,,,,,
player,201910060was,was,SpriJe00,rush_yds,0,,,,,
player,201910060was,was,SpriJe00,rush_td,0,,,,,
player,201910060was,was,SpriJe00,rush_long,0,,,,,
player,201910060was,was,SpriJe00,targets,3,,,,,
player,201910060was,was,SpriJe00,rec,2,,,,,
player,201910060was,was,SpriJe00,rec_yds,17,,,,,
player,201910060was,was,SpriJe00,rec_td,0,,,,,
player,201910060was,was,SpriJe00,rec_long,11,,,,,
player,201910060was,was,SpriJe00,fumbles,0,,,,,
player,201910060was,was,SpriJe00,fumbles_lost,0,,,,,
player,201910060was,was,QuinTr00,pass_cmp,0,,,,,
player,201910060was,was,QuinTr00,pass_att,0,,,,,
player,201910060was,was,QuinTr00,pass_yds,0,,,,,
player,201910060was,was,QuinTr00,pass_td,0,,,,,
player,201910060was,was,QuinTr00,pass_int,0,,,,,
player,201910060was,was,QuinTr00,pass_sacked,0,,,,,
player,201910060was,was,QuinTr00,pass_sacked_yds,0,,,,,
player,201910060was,was,QuinTr00,pass_long,0,,,,,
player,201910060was,was,QuinTr00,pass_rating,,,,,,
player,201910060was,was,QuinTr00,rush_att,0,,,,,
player,201910060was,was,QuinTr00,rush_yds,0,,,,,
player,201910060was,was,QuinTr00,rush_td,0,,,,,
player,201910060was,was,QuinTr00,rush_long,0,,,,,
player,201910060was,was,QuinTr00,targets,4,,,,,
player,201910060was,was,QuinTr00,rec,3,,,,,
player,201910060was,was,QuinTr00,rec_yds,15,,,,,
player,201910060was,was,QuinTr00,rec_td,0,,,,,
player,201910060was,was,QuinTr00,rec_long,7,,,,,
player,201910060was,was,QuinTr00,fumbles,1,,,,,
player,201910060was,was,QuinTr00,fumbles_lost,1,,,,,
player,201910060was,was,RichPa01,pass_cmp,0,,,,,
player,201910060was,was,RichPa01,pass_att,0,,,,,
player,201910060was,was,RichPa01,pass_yds,0,,,,,
player,201910060was,was,RichPa01,pass_td,0,,,,,
player,201910060was,was,RichPa01,pass_int,0,,,,,
player,201910060was,was,RichPa01,pass_sacked,0,,,,,
player,201910060was,was,RichPa01,pass_sacked_yds,0,,,,,
player,201910060was,was,RichPa01,pass_long,0,,,,,
player,201910060was,was,RichPa01,pass_rating,,,,,,
player,201910060was,was,RichPa01,rush_att,0,,,,,
player,201910060was,was,RichPa01,rush_yds,0,,,,,
player,201910060was,was,RichPa01,rush_td,0,,,,,
player,201910060was,was,RichPa01,rush_long,0,,,,,
player,201910060was,was,RichPa01,targets,2,,,,,
player,201910060was,was,RichPa01,rec,2,,,,,
player,201910060was,was,RichPa01,rec_yds,14,,,,,
player,201910060was,was,RichPa01,rec_td,0,,,,,
player,201910060was,was,RichPa01,rec_long,8,,,,,
player,201910060was,was,RichPa01,fumbles,0,,,,,
player,201910060was,was,RichPa01,fumbles_lost,0,,,,,
player,201910060was,was,HarmKe00,pass_cmp,0,,,,,
player,201910060was,was,HarmKe00,pass_att,0,,,,,
player,201910060was,was,HarmKe00,pass_yds,0,,,,,
player,201910060was,was,HarmKe00,pass_td,0,,,,,
player,201910060was,was,HarmKe00,pass_int,0,,,,,
player,201910060was,was,HarmKe00,pass_sacked,0,,,,,
player,201910060was,was,HarmKe00,pass_sacked_yds,0,,,,,
player,201910060was,was,HarmKe00,pass_long,0,,,,,
player,201910060was,was,HarmKe00,pass_rating,,,,,,
player,201910060was,was,HarmKe00,rush_att,0,,,,,
player,201910060was,was,HarmKe00,rush_yds,0,,,,,
player,201910060was,was,HarmKe00,rush_td,0,,,,,
player,201910060was,was,HarmKe00,rush_long,0,,,,,
player,201910060was,was,HarmKe00,targets,1,,,,,
player,201910060was,was,HarmKe00,rec,1,,,,,
player,201910060was,was,HarmKe00,rec_yds,4,,,,,
player,201910060was,was,HarmKe00,rec_td,0,,,,,
player,201910060was,was,HarmKe00,rec_long,4,,,,,
player,201910060was,was,HarmKe00,fumbles,0,,,,,
player,201910060was,was,HarmKe00,fumbles_lost,0,,,,,
player,201910060was,nwe,McCoJa99,def_int,1,,,,,
player,201910060was,nwe,McCoJa99,def_int_yds,16,,,,,
player,201910060was,nwe,McCoJa99,def_int_td,0,,,,,
player,201910060was,nwe,McCoJa99,def_int_long,16,,,,,
player,201910060was,nwe,McCoJa99,pass_defended,1,,,,,
player,201910060was,nwe,McCoJa99,sacks,0.0,,,,,
player,201910060was,nwe,McCoJa99,tackles_combined,7,,,,,
player,201910060was,nwe,McCoJa99,tackles_solo,6,,,,,
player,201910060was,nwe,McCoJa99,tackles_assists,1,,,,,
player,201910060was,nwe,McCoJa99,tackles_loss,0,,,,,
player,201910060was,nwe,McCoJa99,qb_hits,0,,,,,
player,201910060was,nwe,McCoJa99,fumbles_rec,0,,,,,
player,201910060was,nwe,McCoJa99,fumbles_rec_yds,0,,,,,
player,201910060was,nwe,McCoJa99,fumbles_rec_td,0,,,,,
player,201910060was,nwe,McCoJa99,fumbles_forced,0,,,,,
player,201910060was,nwe,HighDo01,def_int,0,,,,,
player,201910060was,nwe,HighDo01,def_int_yds,0,,,,,
player,201910060was,nwe,HighDo01,def_int_td,0,,,,,
player,201910060was,nwe,HighDo01,def_int_long,0,,,,,
player,201910060was,nwe,HighDo01,pass_defended,1,,,,,
player,201910060was,nwe,HighDo01,sacks,1.5,,,,,
player,201910060was,nwe,HighDo01,tackles_combined,8,,,,,
player,201910060was,nwe,HighDo01,tackles_solo,5,,,,,
player,201910060was,nwe,HighDo01,tackles_assists,3,,,,,
player,201910060was,nwe,HighDo01,tackles_loss,4,,,,,
