game,2019,10,20191110,201911100chi,det,"Detroit Lions",13,chi,"Chicago Bears",20
team,201911100chi,det,First Downs,21,,,,,,
team,201911100chi,chi,First Downs,13,,,,,,
team,201911100chi,det,Rush-Yds-TDs,27-98-0,,,,,,
team,201911100chi,chi,Rush-Yds-TDs,24-81-0,,,,,,
team,201911100chi,det,Cmp-Att-Yd-TD-INT,27-46-269-1-1,,,,,,
team,201911100chi,chi,Cmp-Att-Yd-TD-INT,16-23-173-3-0,,,,,,
team,201911100chi,det,Sacked-Yards,2-10,,,,,,
team,201911100chi,chi,Sacked-Yards,5-28,,,,,,
team,201911100chi,det,Net Pass Yards,259,,,,,,
team,201911100chi,chi,Net Pass Yards,145,,,,,,
team,201911100chi,det,Total Yards,357,,,,,,
team,201911100chi,chi,Total Yards,226,,,,,,
team,201911100chi,det,Fumbles-Lost,0-0,,,,,,
team,201911100chi,chi,Fumbles-Lost,1-0,,,,,,
team,201911100chi,det,Turnovers,1,,,,,,
team,201911100chi,chi,Turnovers,0,,,,,,
team,201911100chi,det,Penalties-Yards,8-76,,,,,,
team,201911100chi,chi,Penalties-Yards,7-57,,,,,,
team,201911100chi,det,Third Down Conv.,7-18,,,,,,
team,201911100chi,chi,Third Down Conv.,2-12,,,,,,
team,201911100chi,det,Fourth Down Conv.,0-2,,,,,,
team,201911100chi,chi,Fourth Down Conv.,1-1,,,,,,
team,201911100chi,det,Time of Possession,31:54,,,,,,
team,201911100chi,chi,Time of Possession,28:06,,,,,,
player,201911100chi,det,DrisJe00,pass_cmp,27,,,,,
player,201911100chi,det,DrisJe00,pass_att,46,,,,,
player,201911100chi,det,DrisJe00,pass_yds,269,,,,,
player,201911100chi,det,DrisJe00,pass_td,1,,,,,
player,201911100chi,det,DrisJe00,pass_int,1,,,,,
player,201911100chi,det,DrisJe00,pass_sacked,2,,,,,
player,201911100chi,det,DrisJe00,pass_sacked_yds,10,,,,,
player,201911100chi,det,DrisJe00,pass_long,47,,,,,
player,201911100chi,det,DrisJe00,pass_rating,73.6,,,,,
player,201911100chi,det,DrisJe00,rush_att,5,,,,,
player,201911100chi,det,DrisJe00,rush_yds,37,,,,,
player,201911100chi,det,DrisJe00,rush_td,0,,,,,
player,201911100chi,det,DrisJe00,rush_long,11,,,,,
player,201911100chi,det,DrisJe00,targets,1,,,,,
player,201911100chi,det,DrisJe00,rec,1,,,,,
player,201911100chi,det,DrisJe00,rec_yds,6,,,,,
player,201911100chi,det,DrisJe00,rec_td,0,,,,,
player,201911100chi,det,DrisJe00,rec_long,6,,,,,
player,201911100chi,det,DrisJe00,fumbles,0,,,,,
player,201911100chi,det,DrisJe00,fumbles_lost,0,,,,,
player,201911100chi,det,McKiJ.00,pass_cmp,0,,,,,
player,201911100chi,det,McKiJ.00,pass_att,0,,,,,
player,201911100chi,det,McKiJ.00,pass_yds,0,,,,,
player,201911100chi,det,McKiJ.00,pass_td,0,,,,,
player,201911100chi,det,McKiJ.00,pass_int,0,,,,,
player,201911100chi,det,McKiJ.00,pass_sacked,0,,,,,
player,201911100chi,det,McKiJ.00,pass_sacked_yds,0,,,,,
player,201911100chi,det,McKiJ.00,pass_long,0,,,,,
player,201911100chi,det,McKiJ.00,pass_rating,,,,,,
player,201911100chi,det,McKiJ.00,rush_att,10,,,,,
player,201911100chi,det,McKiJ.00,rush_yds,36,,,,,
player,201911100chi,det,McKiJ.00,rush_td,0,,,,,
player,201911100chi,det,McKiJ.00,rush_long,9,,,,,
player,201911100chi,det,McKiJ.00,targets,7,,,,,
player,201911100chi,det,McKiJ.00,rec,6,,,,,
player,201911100chi,det,McKiJ.00,rec_yds,19,,,,,
player,201911100chi,det,McKiJ.00,rec_td,0,,,,,
player,201911100chi,det,McKiJ.00,rec_long,8,,,,,
player,201911100chi,det,McKiJ.00,fumbles,0,,,,,
player,201911100chi,det,McKiJ.00,fumbles_lost,0,,,,,
player,201911100chi,det,JohnTy02,pass_cmp,0,,,,,
player,201911100chi,det,JohnTy02,pass_att,0,,,,,
player,201911100chi,det,JohnTy02,pass_yds,0,,,,,
player,201911100chi,det,JohnTy02,pass_td,0,,,,,
player,201911100chi,det,JohnTy02,pass_int,0,,,,,
player,201911100chi,det,JohnTy02,pass_sacked,0,,,,,
player,201911100chi,det,JohnTy02,pass_sacked_yds,0,,,,,
player,201911100chi,det,JohnTy02,pass_long,0,,,,,
player,201911100chi,det,JohnTy02,pass_rating,,,,,,
player,201911100chi,det,JohnTy02,rush_att,5,,,,,
player,201911100chi,det,JohnTy02,rush_yds,16,,,,,
player,201911100chi,det,JohnTy02,rush_td,0,,,,,
player,201911100chi,det,JohnTy02,rush_long,10,,,,,
player,201911100chi,det,JohnTy02,targets,1,,,,,
player,201911100chi,det,JohnTy02,rec,1,,,,,
player,201911100chi,det,JohnTy02,rec_yds,3,,,,,
player,201911100chi,det,JohnTy02,rec_td,0,,,,,
player,201911100chi,det,JohnTy02,rec_long,3,,,,,
player,201911100chi,det,JohnTy02,fumbles,0,,,,,
player,201911100chi,det,JohnTy02,fumbles_lost,0,,,,,
player,201911100chi,det,PerkPa00,pass_cmp,0,,,,,
player,201911100chi,det,PerkPa00,pass_att,0,,,,,
player,201911100chi,det,PerkPa00,pass_yds,0,,,,,
player,201911100chi,det,PerkPa00,pass_td,0,,,,,
player,201911100chi,det,PerkPa00,pass_int,0,,,,,
player,201911100chi,det,PerkPa00,pass_sacked,0,,,,,
player,201911100chi,det,PerkPa00,pass_sacked_yds,0,,,,,
player,201911100chi,det,PerkPa00,pass_long,0,,,,,
player,201911100chi,det,PerkPa00,pass_rating,,,,,,
player,201911100chi,det,PerkPa00,rush_att,7,,,,,
player,201911100chi,det,PerkPa00,rush_yds,9,,,,,
player,201911100chi,det,PerkPa00,rush_td,0,,,,,
player,201911100chi,det,PerkPa00,rush_long,3,,,,,
player,201911100chi,det,PerkPa00,targets,1,,,,,
player,201911100chi,det,PerkPa00,rec,1,,,,,
player,201911100chi,det,PerkPa00,rec_yds,9,,,,,
player,201911100chi,det,PerkPa00,rec_td,0,,,,,
player,201911100chi,det,PerkPa00,rec_long,9,,,,,
player,201911100chi,det,PerkPa00,fumbles,0,,,,,
player,201911100chi,det,PerkPa00,fumbles_lost,0,,,,,
player,201911100chi,det,JoneMa02,pass_cmp,0,,,,,
player,201911100chi,det,JoneMa02,pass_att,0,,,,,
player,201911100chi,det,JoneMa02,pass_yds,0,,,,,
player,201911100chi,det,JoneMa02,pass_td,0,,,,,
player,201911100chi,det,JoneMa02,pass_int,0,,,,,
player,201911100chi,det,JoneMa02,pass_sacked,0,,,,,
player,201911100chi,det,JoneMa02,pass_sacked_yds,0,,,,,
player,201911100chi,det,JoneMa02,pass_long,0,,,,,
player,201911100chi,det,JoneMa02,pass_rating,,,,,,
player,201911100chi,det,JoneMa02,rush_att,0,,,,,
player,201911100chi,det,JoneMa02,rush_yds,0,,,,,
player,201911100chi,det,JoneMa02,rush_td,0,,,,,
player,201911100chi,det,JoneMa02,rush_long,0,,,,,
player,201911100chi,det,JoneMa02,targets,6,,,,,
player,201911100chi,det,JoneMa02,rec,5,,,,,
player,201911100chi,det,JoneMa02,rec_yds,77,,,,,
player,201911100chi,det,JoneMa02,rec_td,0,,,,,
player,201911100chi,det,JoneMa02,rec_long,22,,,,,
player,201911100chi,det,JoneMa02,fumbles,0,,,,,
player,201911100chi,det,JoneMa02,fumbles_lost,0,,,,,
player,201911100chi,det,GollKe00,pass_cmp,0,,,,,
player,201911100chi,det,GollKe00,pass_att,0,,,,,
player,201911100chi,det,GollKe00,pass_yds,0,,,,,
player,201911100chi,det,GollKe00,pass_td,0,,,,,
player,201911100chi,det,GollKe00,pass_int,0,,,,,
player,201911100chi,det,GollKe00,pass_sacked,0,,,,,
player,201911100chi,det,GollKe00,pass_sacked_yds,0,,,,,
player,201911100chi,det,GollKe00,pass_long,0,,,,,
player,201911100chi,det,GollKe00,pass_rating,,,,,,
player,201911100chi,det,GollKe00,rush_att,0,,,,,
player,201911100chi,det,GollKe00,rush_yds,0,,,,,
player,201911100chi,det,GollKe00,rush_td,0,,,,,
player,201911100chi,det,GollKe00,rush_long,0,,,,,
player,201911100chi,det,GollKe00,targets,9,,,,,
player,201911100chi,det,GollKe00,rec,3,,,,,
player,201911100chi,det,GollKe00,rec_yds,57,,,,,
player,201911100chi,det,GollKe00,rec_td,1,,,,,
player,201911100chi,det,GollKe00,rec_long,47,,,,,
player,201911100chi,det,GollKe00,fumbles,0,,,,,
player,201911100chi,det,GollKe00,fumbles_lost,0,,,,,
player,201911100chi,det,HockTJ00,pass_cmp,0,,,,,
player,201911100chi,det,HockTJ00,pass_att,0,,,,,
player,201911100chi,det,HockTJ00,pass_yds,0,,,,,
player,201911100chi,det,HockTJ00,pass_td,0,,,,,
player,201911100chi,det,HockTJ00,pass_int,0,,,,,
player,201911100chi,det,HockTJ00,pass_sacked,0,,,,,
player,201911100chi,det,HockTJ00,pass_sacked_yds,0,,,,,
player,201911100chi,det,HockTJ00,pass_long,0,,,,,
player,201911100chi,det,HockTJ00,pass_rating,,,,,,
player,201911100chi,det,HockTJ00,rush_att,0,,,,,
player,201911100chi,det,HockTJ00,rush_yds,0,,,,,
player,201911100chi,det,HockTJ00,rush_td,0,,,,,
