game,2018,12,20181122,201811220det,chi,"Chicago Bears",23,det,"Detroit Lions",16
player,201811220det,chi,HowaJo00,rush_yds,13,,,,,
player,201811220det,chi,HowaJo00,rush_td,0,,,,,
player,201811220det,chi,HowaJo00,rush_long,4,,,,,
player,201811220det,chi,HowaJo00,targets,2,,,,,
player,201811220det,chi,HowaJo00,rec,1,,,,,
player,201811220det,chi,HowaJo00,rec_yds,2,,,,,
player,201811220det,chi,HowaJo00,rec_td,0,,,,,
player,201811220det,chi,HowaJo00,rec_long,2,,,,,
player,201811220det,chi,HowaJo00,fumbles,0,,,,,
player,201811220det,chi,HowaJo00,fumbles_lost,0,,,,,
player,201811220det,chi,MizzTa00,pass_cmp,0,,,,,
player,201811220det,chi,MizzTa00,pass_att,0,,,,,
player,201811220det,chi,MizzTa00,pass_yds,0,,,,,
player,201811220det,chi,MizzTa00,pass_td,0,,,,,
player,201811220det,chi,MizzTa00,pass_int,0,,,,,
player,201811220det,chi,MizzTa00,pass_sacked,0,,,,,
player,201811220det,chi,MizzTa00,pass_sacked_yds,0,,,,,
player,201811220det,chi,MizzTa00,pass_long,0,,,,,
player,201811220det,chi,MizzTa00,pass_rating,,,,,,
player,201811220det,chi,MizzTa00,rush_att,1,,,,,
player,201811220det,chi,MizzTa00,rush_yds,7,,,,,
player,201811220det,chi,MizzTa00,rush_td,0,,,,,
player,201811220det,chi,MizzTa00,rush_long,7,,,,,
player,201811220det,chi,MizzTa00,targets,3,,,,,
player,201811220det,chi,MizzTa00,rec,2,,,,,
player,201811220det,chi,MizzTa00,rec_yds,21,,,,,
player,201811220det,chi,MizzTa00,rec_td,1,,,,,
player,201811220det,chi,MizzTa00,rec_long,11,,,,,
player,201811220det,chi,MizzTa00,fumbles,0,,,,,
player,201811220det,chi,MizzTa00,fumbles_lost,0,,,,,
player,201811220det,chi,GabrTa00,pass_cmp,0,,,,,
player,201811220det,chi,GabrTa00,pass_att,0,,,,,
player,201811220det,chi,GabrTa00,pass_yds,0,,,,,
player,201811220det,chi,GabrTa00,pass_td,0,,,,,
player,201811220det,chi,GabrTa00,pass_int,0,,,,,
player,201811220det,chi,GabrTa00,pass_sacked,0,,,,,
player,201811220det,chi,GabrTa00,pass_sacked_yds,0,,,,,
player,201811220det,chi,GabrTa00,pass_long,0,,,,,
player,201811220det,chi,GabrTa00,pass_rating,,,,,,
player,201811220det,chi,GabrTa00,rush_att,0,,,,,
player,201811220det,chi,GabrTa00,rush_yds,0,,,,,
player,201811220det,chi,GabrTa00,rush_td,0,,,,,
player,201811220det,chi,GabrTa00,rush_long,0,,,,,
player,201811220det,chi,GabrTa00,targets,8,,,,,
player,201811220det,chi,GabrTa00,rec,7,,,,,
player,201811220det,chi,GabrTa00,rec_yds,49,,,,,
player,201811220det,chi,GabrTa00,rec_td,0,,,,,
player,201811220det,chi,GabrTa00,rec_long,11,,,,,
player,201811220det,chi,GabrTa00,fumbles,0,,,,,
player,201811220det,chi,GabrTa00,fumbles_lost,0,,,,,
player,201811220det,chi,RobiAl02,pass_cmp,0,,,,,
player,201811220det,chi,RobiAl02,pass_att,0,,,,,
player,201811220det,chi,RobiAl02,pass_yds,0,,,,,
player,201811220det,chi,RobiAl02,pass_td,0,,,,,
player,201811220det,chi,RobiAl02,pass_int,0,,,,,
player,201811220det,chi,RobiAl02,pass_sacked,0,,,,,
player,201811220det,chi,RobiAl02,pass_sacked_yds,0,,,,,
player,201811220det,chi,RobiAl02,pass_long,0,,,,,
player,201811220det,chi,RobiAl02,pass_rating,,,,,,
player,201811220det,chi,RobiAl02,rush_att,0,,,,,
player,201811220det,chi,RobiAl02,rush_yds,0,,,,,
player,201811220det,chi,RobiAl02,rush_td,0,,,,,
player,201811220det,chi,RobiAl02,rush_long,0,,,,,
player,201811220det,chi,RobiAl02,targets,4,,,,,
player,201811220det,chi,RobiAl02,rec,2,,,,,
player,201811220det,chi,RobiAl02,rec_yds,37,,,,,
player,201811220det,chi,RobiAl02,rec_td,0,,,,,
player,201811220det,chi,RobiAl02,rec_long,29,,,,,
player,201811220det,chi,RobiAl02,fumbles,0,,,,,
player,201811220det,chi,RobiAl02,fumbles_lost,0,,,,,
player,201811220det,chi,BurtTr01,pass_cmp,0,,,,,
player,201811220det,chi,BurtTr01,pass_att,0,,,,,
player,201811220det,chi,BurtTr01,pass_yds,0,,,,,
player,201811220det,chi,BurtTr01,pass_td,0,,,,,
player,201811220det,chi,BurtTr01,pass_int,0,,,,,
player,201811220det,chi,BurtTr01,pass_sacked,0,,,,,
player,201811220det,chi,BurtTr01,pass_sacked_yds,0,,,,,
player,201811220det,chi,BurtTr01,pass_long,0,,,,,
player,201811220det,chi,BurtTr01,pass_rating,,,,,,
player,201811220det,chi,BurtTr01,rush_att,0,,,,,
player,201811220det,chi,BurtTr01,rush_yds,0,,,,,
player,201811220det,chi,BurtTr01,rush_td,0,,,,,
player,201811220det,chi,BurtTr01,rush_long,0,,,,,
player,201811220det,chi,BurtTr01,targets,7,,,,,
player,201811220det,chi,BurtTr01,rec,4,,,,,
player,201811220det,chi,BurtTr01,rec_yds,28,,,,,
player,201811220det,chi,BurtTr01,rec_td,0,,,,,
player,201811220det,chi,BurtTr01,rec_long,13,,,,,
player,201811220det,chi,BurtTr01,fumbles,1,,,,,
player,201811220det,chi,BurtTr01,fumbles_lost,1,,,,,
player,201811220det,chi,BellJo02,pass_cmp,0,,,,,
player,201811220det,chi,BellJo02,pass_att,0,,,,,
player,201811220det,chi,BellJo02,pass_yds,0,,,,,
player,201811220det,chi,BellJo02,pass_td,0,,,,,
player,201811220det,chi,BellJo02,pass_int,0,,,,,
player,201811220det,chi,BellJo02,pass_sacked,0,,,,,
player,201811220det,chi,BellJo02,pass_sacked_yds,0,,,,,
player,201811220det,chi,BellJo02,pass_long,0,,,,,
player,201811220det,chi,BellJo02,pass_rating,,,,,,
player,201811220det,chi,BellJo02,rush_att,0,,,,,
player,201811220det,chi,BellJo02,rush_yds,0,,,,,
player,201811220det,chi,BellJo02,rush_td,0,,,,,
player,201811220det,chi,BellJo02,rush_long,0,,,,,
player,201811220det,chi,BellJo02,targets,1,,,,,
player,201811220det,chi,BellJo02,rec,1,,,,,
player,201811220det,chi,BellJo02,rec_yds,7,,,,,
player,201811220det,chi,BellJo02,rec_td,0,,,,,
player,201811220det,chi,BellJo02,rec_long,7,,,,,
player,201811220det,chi,BellJo02,fumbles,0,,,,,
player,201811220det,chi,BellJo02,fumbles_lost,0,,,,,
player,201811220det,det,StafMa00,pass_cmp,28,,,,,
player,201811220det,det,StafMa00,pass_att,38,,,,,
player,201811220det,det,StafMa00,pass_yds,236,,,,,
player,201811220det,det,StafMa00,pass_td,0,,,,,
player,201811220det,det,StafMa00,pass_int,2,,,,,
player,201811220det,det,StafMa00,pass_sacked,2,,,,,
player,201811220det,det,StafMa00,pass_sacked_yds,14,,,,,
player,201811220det,det,StafMa00,pass_long,43,,,,,
player,201811220det,det,StafMa00,pass_rating,67.4,,,,,
player,201811220det,det,StafMa00,rush_att,0,,,,,
player,201811220det,det,StafMa00,rush_yds,0,,,,,
player,201811220det,det,StafMa00,rush_td,0,,,,,
player,201811220det,det,StafMa00,rush_long,0,,,,,
player,201811220det,det,StafMa00,targets,0,,,,,
player,201811220det,det,StafMa00,rec,0,,,,,
player,201811220det,det,StafMa00,rec_yds,0,,,,,
player,201811220det,det,StafMa00,rec_td,0,,,,,
player,201811220det,det,StafMa00,rec_long,0,,,,,
player,201811220det,det,StafMa00,fumbles,0,,,,,
player,201811220det,det,StafMa00,fumbles_lost,0,,,,,
player,201811220det,det,BlouLe00,pass_cmp,0,,,,,
player,201811220det,det,BlouLe00,pass_att,0,,,,,
player,201811220det,det,BlouLe00,pass_yds,0,,,,,
player,201811220det,det,BlouLe00,pass_td,0,,,,,
player,201811220det,det,BlouLe00,pass_int,0,,,,,
player,201811220det,det,BlouLe00,pass_sacked,0,,,,,
player,201811220det,det,BlouLe00,pass_sacked_yds,0,,,,,
player,201811220det,det,BlouLe00,pass_long,0,,,,,
player,201811220det,det,BlouLe00,pass_rating,,,,,,
player,201811220det,det,BlouLe00,rush_att,19,,,,,
player,201811220det,det,BlouLe00,rush_yds,88,,,,,
player,201811220det,det,BlouLe00,rush_td,2,,,,,
player,201811220det,det,BlouLe00,rush_long,27,,,,,
player,201811220det,det,BlouLe00,targets,1,,,,,
player,201811220det,det,BlouLe00,rec,1,,,,,
player,201811220det,det,BlouLe00,rec_yds,15,,,,,
player,201811220det,det,BlouLe00,rec_td,0,,,,,
player,201811220det,det,BlouLe00,rec_long,15,,,,,
player,201811220det,det,BlouLe00,fumbles,0,,,,,
player,201811220det,det,BlouLe00,fumbles_lost,0,,,,,
player,201811220det,det,RiddTh00,pass_cmp,0,,,,,
player,201811220det,det,RiddTh00,pass_att,0,,,,,
player,201811220det,det,RiddTh00,pass_yds,0,,,,,
player,201811220det,det,RiddTh00,pass_td,0,,,,,
player,201811220det,det,RiddTh00,pass_int,0,,,,,
player,201811220det,det,RiddTh00,pass_sacked,0,,,,,
player,201811220det,det,RiddTh00,pass_sacked_yds,0,,,,,
player,201811220det,det,RiddTh00,pass_long,0,,,,,
player,201811220det,det,RiddTh00,pass_rating,,,,,,
player,201811220det,det,RiddTh00,rush_att,2,,,,,
player,201811220det,det,RiddTh00,rush_yds,12,,,,,
player,201811220det,det,RiddTh00,rush_td,0,,,,,
player,201811220det,det,RiddTh00,rush_long,7,,,,,
player,201811220det,det,RiddTh00,targets,7,,,,,
player,201811220det,det,RiddTh00,rec,7,,,,,
player,201811220det,det,RiddTh00,rec_yds,48,,,,,
player,201811220det,det,RiddTh00,rec_td,0,,,,,
player,201811220det,det,RiddTh00,rec_long,18,,,,,
player,201811220det,det,RiddTh00,fumbles,0,,,,,
player,201811220det,det,RiddTh00,fumbles_lost,0,,,,,
player,201811220det,det,ZennZa00,pass_cmp,0,,,,,
player,201811220det,det,ZennZa00,pass_att,0,,,,,
player,201811220det,det,ZennZa00,pass_yds,0,,,,,
player,201811220det,det,ZennZa00,pass_td,0,,,,,
player,201811220det,det,ZennZa00,pass_int,0,,,,,
player,201811220det,det,ZennZa00,pass_sacked,0,,,,,
player,201811220det,det,ZennZa00,pass_sacked_yds,0,,,,,
player,201811220det,det,ZennZa00,pass_long,0,,,,,
player,201811220det,det,ZennZa00,pass_rating,,,,,,
player,201811220det,det,ZennZa00,rush_att,2,,,,,
player,201811220det,det,ZennZa00,rush_yds,9,,,,,
player,201811220det,det,ZennZa00,rush_td,0,,,,,
player,201811220det,det,ZennZa00,rush_long,8,,,,,
player,201811220det,det,ZennZa00,targets,1,,,,,
player,201811220det,det,ZennZa00,rec,1,,,,,
player,201811220det,det,ZennZa00,rec_yds,4,,,,,
player,201811220det,det,ZennZa00,rec_td,0,,,,,
player,201811220det,det,ZennZa00,rec_long,4,,,,,
player,201811220det,det,ZennZa00,fumbles,0,,,,,
player,201811220det,det,ZennZa00,fumbles_lost,0,,,,,
player,201811220det,det,ElliBr00,pass_cmp,0,,,,,
player,201811220det,det,ElliBr00,pass_att,0,,,,,
player,201811220det,det,ElliBr00,pass_yds,0,,,,,
player,201811220det,det,ElliBr00,pass_td,0,,,,,
player,201811220det,det,ElliBr00,pass_int,0,,,,,
player,201811220det,det,ElliBr00,pass_sacked,0,,,,,
player,201811220det,det,ElliBr00,pass_sacked_yds,0,,,,,
player,201811220det,det,ElliBr00,pass_long,0,,,,,
player,201811220det,det,ElliBr00,pass_rating,,,,,,
player,201811220det,det,ElliBr00,rush_att,1,,,,,
player,201811220det,det,ElliBr00,rush_yds,2,,,,,
player,201811220det,det,ElliBr00,rush_td,0,,,,,
player,201811220det,det,ElliBr00,rush_long,2,,,,,
player,201811220det,det,ElliBr00,targets,7,,,,,
player,201811220det,det,ElliBr00,rec,6,,,,,
player,201811220det,det,ElliBr00,rec_yds,28,,,,,
player,201811220det,det,ElliBr00,rec_td,0,,,,,
player,201811220det,det,ElliBr00,rec_long,11,,,,,
player,201811220det,det,ElliBr00,fumbles,0,,,,,
player,201811220det,det,ElliBr00,fumbles_lost,0,,,,,
player,201811220det,det,GollKe00,pass_cmp,0,,,,,
player,201811220det,det,GollKe00,pass_att,0,,,,,
player,201811220det,det,GollKe00,pass_yds,0,,,,,
player,201811220det,det,GollKe00,pass_td,0,,,,,
player,201811220det,det,GollKe00,pass_int,0,,,,,
player,201811220det,det,GollKe00,pass_sacked,0,,,,,
player,201811220det,det,GollKe00,pass_sacked_yds,0,,,,,
player,201811220det,det,GollKe00,pass_long,0,,,,,
player,201811220det,det,GollKe00,pass_rating,,,,,,
player,201811220det,det,GollKe00,rush_att,0,,,,,
player,201811220det,det,GollKe00,rush_yds,0,,,,,
player,201811220det,det,GollKe00,rush_td,0,,,,,
player,201811220det,det,GollKe00,rush_long,0,,,,,
player,201811220det,det,GollKe00,targets,8,,,,,
player,201811220det,det,GollKe00,rec,5,,,,,
player,201811220det,det,GollKe00,rec_yds,90,,,,,
player,201811220det,det,GollKe00,rec_td,0,,,,,
player,201811220det,det,GollKe00,rec_long,43,,,,,
player,201811220det,det,GollKe00,fumbles,0,,,,,
player,201811220det,det,GollKe00,fumbles_lost,0,,,,,
player,201811220det,det,RobeMi01,pass_cmp,0,,,,,
player,201811220det,det,RobeMi01,pass_att,0,,,,,
player,201811220det,det,RobeMi01,pass_yds,0,,,,,
player,201811220det,det,RobeMi01,pass_td,0,,,,,
player,201811220det,det,RobeMi01,pass_int,0,,,,,
player,201811220det,det,RobeMi01,pass_sacked,0,,,,,
player,201811220det,det,RobeMi01,pass_sacked_yds,0,,,,,
player,201811220det,det,RobeMi01,pass_long,0,,,,,
player,201811220det,det,RobeMi01,pass_rating,,,,,,
player,201811220det,det,RobeMi01,rush_att,0,,,,,
player,201811220det,det,RobeMi01,rush_yds,0,,,,,
player,201811220det,det,RobeMi01,rush_td,0,,,,,
player,201811220det,det,RobeMi01,rush_long,0,,,,,
player,201811220det,det,RobeMi01,targets,6,,,,,
player,201811220det,det,RobeMi01,rec,3,,,,,
player,201811220det,det,RobeMi01,rec_yds,16,,,,,
player,201811220det,det,RobeMi01,rec_td,0,,,,,
player,201811220det,det,RobeMi01,rec_long,6,,,,,
player,201811220det,det,RobeMi01,fumbles,0,,,,,
player,201811220det,det,RobeMi01,fumbles_lost,0,,,,,
player,201811220det,det,JoneT.00,pass_cmp,0,,,,,
player,201811220det,det,JoneT.00,pass_att,0,,,,,
player,201811220det,det,JoneT.00,pass_yds,0,,,,,
player,201811220det,det,JoneT.00,pass_td,0,,,,,
player,201811220det,det,JoneT.00,pass_int,0,,,,,
player,201811220det,det,JoneT.00,pass_sacked,0,,,,,
player,201811220det,det,JoneT.00,pass_sacked_yds,0,,,,,
player,201811220det,det,JoneT.00,pass_long,0,,,,,
player,201811220det,det,JoneT.00,pass_rating,,,,,,
player,201811220det,det,JoneT.00,rush_att,0,,,,,
player,201811220det,det,JoneT.00,rush_yds,0,,,,,
player,201811220det,det,JoneT.00,rush_td,0,,,,,
player,201811220det,det,JoneT.00,rush_long,0,,,,,
player,201811220det,det,JoneT.00,targets,1,,,,,
player,201811220det,det,JoneT.00,rec,1,,,,,
player,201811220det,det,JoneT.00,rec_yds,15,,,,,
player,201811220det,det,JoneT.00,rec_td,0,,,,,
player,201811220det,det,JoneT.00,rec_long,15,,,,,
player,201811220det,det,JoneT.00,fumbles,0,,,,,
player,201811220det,det,JoneT.00,fumbles_lost,0,,,,,
player,201811220det,det,BellNi01,pass_cmp,0,,,,,
player,201811220det,det,BellNi01,pass_att,0,,,,,
player,201811220det,det,BellNi01,pass_yds,0,,,,,
player,201811220det,det,BellNi01,pass_td,0,,,,,
player,201811220det,det,BellNi01,pass_int,0,,,,,
player,201811220det,det,BellNi01,pass_sacked,0,,,,,
player,201811220det,det,BellNi01,pass_sacked_yds,0,,,,,
player,201811220det,det,BellNi01,pass_long,0,,,,,
player,201811220det,det,BellNi01,pass_rating,,,,,,
player,201811220det,det,BellNi01,rush_att,0,,,,,
player,201811220det,det,BellNi01,rush_yds,0,,,,,
player,201811220det,det,BellNi01,rush_td,0,,,,,
player,201811220det,det,BellNi01,rush_long,0,,,,,
player,201811220det,det,BellNi01,targets,2,,,,,
player,201811220det,det,BellNi01,rec,2,,,,,
player,201811220det,det,BellNi01,rec_yds,12,,,,,
player,201811220det,det,BellNi01,rec_td,0,,,,,
player,201811220det,det,BellNi01,rec_long,7,,,,,
player,201811220det,det,BellNi01,fumbles,0,,,,,
player,201811220det,det,BellNi01,fumbles_lost,0,,,,,
player,201811220det,det,WillLu00,pass_cmp,0,,,,,
player,201811220det,det,WillLu00,pass_att,0,,,,,
player,201811220det,det,WillLu00,pass_yds,0,,,,,
player,201811220det,det,WillLu00,pass_td,0,,,,,
player,201811220det,det,WillLu00,pass_int,0,,,,,
player,201811220det,det,WillLu00,pass_sacked,0,,,,,
player,201811220det,det,WillLu00,pass_sacked_yds,0,,,,,
player,201811220det,det,WillLu00,pass_long,0,,,,,
player,201811220det,det,WillLu00,pass_rating,,,,,,
player,201811220det,det,WillLu00,rush_att,0,,,,,
player,201811220det,det,WillLu00,rush_yds,0,,,,,
player,201811220det,det,WillLu00,rush_td,0,,,,,
player,201811220det,det,WillLu00,rush_long,0,,,,,
player,201811220det,det,WillLu00,targets,1,,,,,
player,201811220det,det,WillLu00,rec,1,,,,,
player,201811220det,det,WillLu00,rec_yds,4,,,,,
player,201811220det,det,WillLu00,rec_td,0,,,,,
player,201811220det,det,WillLu00,rec_long,4,,,,,
player,201811220det,det,WillLu00,fumbles,0,,,,,
player,201811220det,det,WillLu00,fumbles_lost,0,,,,,
player,201811220det,det,JoneAn01,pass_cmp,0,,,,,
player,201811220det,det,JoneAn01,pass_att,0,,,,,
player,201811220det,det,JoneAn01,pass_yds,0,,,,,
player,201811220det,det,JoneAn01,pass_td,0,,,,,
player,201811220det,det,JoneAn01,pass_int,0,,,,,
player,201811220det,det,JoneAn01,pass_sacked,0,,,,,
player,201811220det,det,JoneAn01,pass_sacked_yds,0,,,,,
player,201811220det,det,JoneAn01,pass_long,0,,,,,
player,201811220det,det,JoneAn01,pass_rating,,,,,,
player,201811220det,det,JoneAn01,rush_att,0,,,,,
player,201811220det,det,JoneAn01,rush_yds,0,,,,,
player,201811220det,det,JoneAn01,rush_td,0,,,,,
player,201811220det,det,JoneAn01,rush_long,0,,,,,
player,201811220det,det,JoneAn01,targets,3,,,,,
player,201811220det,det,JoneAn01,rec,1,,,,,
player,201811220det,det,JoneAn01,rec_yds,4,,,,,
player,201811220det,det,JoneAn01,rec_td,0,,,,,
player,201811220det,det,JoneAn01,rec_long,4,,,,,
player,201811220det,det,JoneAn01,fumbles,0,,,,,
player,201811220det,det,JoneAn01,fumbles_lost,0,,,,,
player,201811220det,chi,FullKy00,def_int,1,,,,,
player,201811220det,chi,FullKy00,def_int_yds,0,,,,,
player,201811220det,chi,FullKy00,def_int_td,0,,,,,
player,201811220det,chi,FullKy00,def_int_long,0,,,,,
player,201811220det,chi,FullKy00,pass_defended,2,,,,,
player,201811220det,chi,FullKy00,sacks,0.0,,,,,
player,201811220det,chi,FullKy00,tackles_combined,8,,,,,
player,201811220det,chi,FullKy00,tackles_solo,7,,,,,
player,201811220det,chi,FullKy00,tackles_assists,1,,,,,
player,201811220det,chi,FullKy00,tackles_loss,0,,,,,
player,201811220det,chi,FullKy00,qb_hits,0,,,,,
player,201811220det,chi,FullKy00,fumbles_rec,0,,,,,
player,201811220det,chi,FullKy00,fumbles_rec_yds,0,,,,,
player,201811220det,chi,FullKy00,fumbles_rec_td,0,,,,,
player,201811220det,chi,FullKy00,fumbles_forced,0,,,,,
player,201811220det,chi,JackEd01,def_int,1,,,,,
player,201811220det,chi,JackEd01,def_int_yds,41,,,,,
player,201811220det,chi,JackEd01,def_int_td,1,,,,,
player,201811220det,chi,JackEd01,def_int_long,41,,,,,
player,201811220det,chi,JackEd01,pass_defended,2,,,,,
player,201811220det,chi,JackEd01,sacks,0.0,,,,,
player,201811220det,chi,JackEd01,tackles_combined,3,,,,,
player,201811220det,chi,JackEd01,tackles_solo,0,,,,,
player,201811220det,chi,JackEd01,tackles_assists,3,,,,,
player,201811220det,chi,JackEd01,tackles_loss,0,,,,,
player,201811220det,chi,JackEd01,qb_hits,0,,,,,
player,201811220det,chi,JackEd01,fumbles_rec,0,,,,,
player,201811220det,chi,JackEd01,fumbles_rec_yds,0,,,,,
player,201811220det,chi,JackEd01,fumbles_rec_td,0,,,,,
player,201811220det,chi,JackEd01,fumbles_forced,0,,,,,
player,201811220det,chi,SmitRo07,def_int,0,,,,,
player,201811220det,chi,SmitRo07,def_int_yds,0,,,,,
player,201811220det,chi,SmitRo07,def_int_td,0,,,,,
player,201811220det,chi,SmitRo07,def_int_long,0,,,,,
player,201811220det,chi,SmitRo07,pass_defended,0,,,,,
player,201811220det,chi,SmitRo07,sacks,1.0,,,,,
player,201811220det,chi,SmitRo07,tackles_combined,11,,,,,
player,201811220det,chi,SmitRo07,tackles_solo,7,,,,,
player,201811220det,chi,SmitRo07,tackles_assists,4,,,,,
player,201811220det,chi,SmitRo07,tackles_loss,1,,,,,
player,201811220det,chi,SmitRo07,qb_hits,1,,,,,
player,201811220det,chi,SmitRo07,fumbles_rec,0,,,,,
player,201811220det,chi,SmitRo07,fumbles_rec_yds,0,,,,,
player,201811220det,chi,SmitRo07,fumbles_rec_td,0,,,,,
player,201811220det,chi,SmitRo07,fumbles_forced,0,,,,,
player,201811220det,chi,BushDe00,def_int,0,,,,,
player,201811220det,chi,BushDe00,def_int_yds,0,,,,,
player,201811220det,chi,BushDe00,def_int_td,0,,,,,
player,201811220det,chi,BushDe00,def_int_long,0,,,,,
player,201811220det,chi,BushDe00,pass_defended,0,,,,,
player,201811220det,chi,BushDe00,sacks,1.0,,,,,
player,201811220det,chi,BushDe00,tackles_combined,1,,,,,
player,201811220det,chi,BushDe00,tackles_solo,1,,,,,
player,201811220det,chi,BushDe00,tackles_assists,0,,,,,
player,201811220det,chi,BushDe00,tackles_loss,1,,,,,
player,201811220det,chi,BushDe00,qb_hits,1,,,,,
player,201811220det,chi,BushDe00,fumbles_rec,0,,,,,
