game,2018,15,20181216,201812160chi,gnb,"Green Bay Packers",17,chi,"Chicago Bears",24
player,201812160chi,gnb,WillJa06,pass_int,0,,,,,
player,201812160chi,gnb,WillJa06,pass_sacked,0,,,,,
player,201812160chi,gnb,WillJa06,pass_sacked_yds,0,,,,,
player,201812160chi,gnb,WillJa06,pass_long,0,,,,,
player,201812160chi,gnb,WillJa06,pass_rating,,,,,,
player,201812160chi,gnb,WillJa06,rush_att,12,,,,,
player,201812160chi,gnb,WillJa06,rush_yds,55,,,,,
player,201812160chi,gnb,WillJa06,rush_td,1,,,,,
player,201812160chi,gnb,WillJa06,rush_long,20,,,,,
player,201812160chi,gnb,WillJa06,targets,5,,,,,
player,201812160chi,gnb,WillJa06,rec,4,,,,,
player,201812160chi,gnb,WillJa06,rec_yds,42,,,,,
player,201812160chi,gnb,WillJa06,rec_td,0,,,,,
player,201812160chi,gnb,WillJa06,rec_long,21,,,,,
player,201812160chi,gnb,WillJa06,fumbles,0,,,,,
player,201812160chi,gnb,WillJa06,fumbles_lost,0,,,,,
player,201812160chi,gnb,JoneAa00,pass_cmp,0,,,,,
player,201812160chi,gnb,JoneAa00,pass_att,0,,,,,
player,201812160chi,gnb,JoneAa00,pass_yds,0,,,,,
player,201812160chi,gnb,JoneAa00,pass_td,0,,,,,
player,201812160chi,gnb,JoneAa00,pass_int,0,,,,,
player,201812160chi,gnb,JoneAa00,pass_sacked,0,,,,,
player,201812160chi,gnb,JoneAa00,pass_sacked_yds,0,,,,,
player,201812160chi,gnb,JoneAa00,pass_long,0,,,,,
player,201812160chi,gnb,JoneAa00,pass_rating,,,,,,
player,201812160chi,gnb,JoneAa00,rush_att,4,,,,,
player,201812160chi,gnb,JoneAa00,rush_yds,8,,,,,
player,201812160chi,gnb,JoneAa00,rush_td,0,,,,,
player,201812160chi,gnb,JoneAa00,rush_long,3,,,,,
player,201812160chi,gnb,JoneAa00,targets,0,,,,,
player,201812160chi,gnb,JoneAa00,rec,0,,,,,
player,201812160chi,gnb,JoneAa00,rec_yds,0,,,,,
player,201812160chi,gnb,JoneAa00,rec_td,0,,,,,
player,201812160chi,gnb,JoneAa00,rec_long,0,,,,,
player,201812160chi,gnb,JoneAa00,fumbles,0,,,,,
player,201812160chi,gnb,JoneAa00,fumbles_lost,0,,,,,
player,201812160chi,gnb,AdamDa01,pass_cmp,0,,,,,
player,201812160chi,gnb,AdamDa01,pass_att,0,,,,,
player,201812160chi,gnb,AdamDa01,pass_yds,0,,,,,
player,201812160chi,gnb,AdamDa01,pass_td,0,,,,,
player,201812160chi,gnb,AdamDa01,pass_int,0,,,,,
player,201812160chi,gnb,AdamDa01,pass_sacked,0,,,,,
player,201812160chi,gnb,AdamDa01,pass_sacked_yds,0,,,,,
player,201812160chi,gnb,AdamDa01,pass_long,0,,,,,
player,201812160chi,gnb,AdamDa01,pass_rating,,,,,,
player,201812160chi,gnb,AdamDa01,rush_att,0,,,,,
player,201812160chi,gnb,AdamDa01,rush_yds,0,,,,,
player,201812160chi,gnb,AdamDa01,rush_td,0,,,,,
player,201812160chi,gnb,AdamDa01,rush_long,0,,,,,
player,201812160chi,gnb,AdamDa01,targets,13,,,,,
player,201812160chi,gnb,AdamDa01,rec,8,,,,,
player,201812160chi,gnb,AdamDa01,rec_yds,119,,,,,
player,201812160chi,gnb,AdamDa01,rec_td,0,,,,,
player,201812160chi,gnb,AdamDa01,rec_long,28,,,,,
player,201812160chi,gnb,AdamDa01,fumbles,0,,,,,
player,201812160chi,gnb,AdamDa01,fumbles_lost,0,,,,,
player,201812160chi,gnb,GrahJi00,pass_cmp,0,,,,,
player,201812160chi,gnb,GrahJi00,pass_att,0,,,,,
player,201812160chi,gnb,GrahJi00,pass_yds,0,,,,,
player,201812160chi,gnb,GrahJi00,pass_td,0,,,,,
player,201812160chi,gnb,GrahJi00,pass_int,0,,,,,
player,201812160chi,gnb,GrahJi00,pass_sacked,0,,,,,
player,201812160chi,gnb,GrahJi00,pass_sacked_yds,0,,,,,
player,201812160chi,gnb,GrahJi00,pass_long,0,,,,,
player,201812160chi,gnb,GrahJi00,pass_rating,,,,,,
player,201812160chi,gnb,GrahJi00,rush_att,0,,,,,
player,201812160chi,gnb,GrahJi00,rush_yds,0,,,,,
player,201812160chi,gnb,GrahJi00,rush_td,0,,,,,
player,201812160chi,gnb,GrahJi00,rush_long,0,,,,,
player,201812160chi,gnb,GrahJi00,targets,4,,,,,
player,201812160chi,gnb,GrahJi00,rec,3,,,,,
player,201812160chi,gnb,GrahJi00,rec_yds,32,,,,,
player,201812160chi,gnb,GrahJi00,rec_td,0,,,,,
player,201812160chi,gnb,GrahJi00,rec_long,13,,,,,
player,201812160chi,gnb,GrahJi00,fumbles,0,,,,,
player,201812160chi,gnb,GrahJi00,fumbles_lost,0,,,,,
player,201812160chi,gnb,CobbRa00,pass_cmp,0,,,,,
player,201812160chi,gnb,CobbRa00,pass_att,0,,,,,
player,201812160chi,gnb,CobbRa00,pass_yds,0,,,,,
player,201812160chi,gnb,CobbRa00,pass_td,0,,,,,
player,201812160chi,gnb,CobbRa00,pass_int,0,,,,,
player,201812160chi,gnb,CobbRa00,pass_sacked,0,,,,,
player,201812160chi,gnb,CobbRa00,pass_sacked_yds,0,,,,,
player,201812160chi,gnb,CobbRa00,pass_long,0,,,,,
player,201812160chi,gnb,CobbRa00,pass_rating,,,,,,
player,201812160chi,gnb,CobbRa00,rush_att,0,,,,,
player,201812160chi,gnb,CobbRa00,rush_yds,0,,,,,
player,201812160chi,gnb,CobbRa00,rush_td,0,,,,,
player,201812160chi,gnb,CobbRa00,rush_long,0,,,,,
player,201812160chi,gnb,CobbRa00,targets,7,,,,,
player,201812160chi,gnb,CobbRa00,rec,3,,,,,
player,201812160chi,gnb,CobbRa00,rec_yds,30,,,,,
player,201812160chi,gnb,CobbRa00,rec_td,0,,,,,
player,201812160chi,gnb,CobbRa00,rec_long,16,,,,,
player,201812160chi,gnb,CobbRa00,fumbles,0,,,,,
player,201812160chi,gnb,CobbRa00,fumbles_lost,0,,,,,
player,201812160chi,gnb,KendLa00,pass_cmp,0,,,,,
player,201812160chi,gnb,KendLa00,pass_att,0,,,,,
player,201812160chi,gnb,KendLa00,pass_yds,0,,,,,
player,201812160chi,gnb,KendLa00,pass_td,0,,,,,
player,201812160chi,gnb,KendLa00,pass_int,0,,,,,
player,201812160chi,gnb,KendLa00,pass_sacked,0,,,,,
player,201812160chi,gnb,KendLa00,pass_sacked_yds,0,,,,,
player,201812160chi,gnb,KendLa00,pass_long,0,,,,,
player,201812160chi,gnb,KendLa00,pass_rating,,,,,,
player,201812160chi,gnb,KendLa00,rush_att,0,,,,,
player,201812160chi,gnb,KendLa00,rush_yds,0,,,,,
player,201812160chi,gnb,KendLa00,rush_td,0,,,,,
player,201812160chi,gnb,KendLa00,rush_long,0,,,,,
player,201812160chi,gnb,KendLa00,targets,4,,,,,
player,201812160chi,gnb,KendLa00,rec,4,,,,,
player,201812160chi,gnb,KendLa00,rec_yds,27,,,,,
player,201812160chi,gnb,KendLa00,rec_td,0,,,,,
player,201812160chi,gnb,KendLa00,rec_long,16,,,,,
player,201812160chi,gnb,KendLa00,fumbles,0,,,,,
player,201812160chi,gnb,KendLa00,fumbles_lost,0,,,,,
player,201812160chi,gnb,ValdMa00,pass_cmp,0,,,,,
player,201812160chi,gnb,ValdMa00,pass_att,0,,,,,
player,201812160chi,gnb,ValdMa00,pass_yds,0,,,,,
player,201812160chi,gnb,ValdMa00,pass_td,0,,,,,
player,201812160chi,gnb,ValdMa00,pass_int,0,,,,,
player,201812160chi,gnb,ValdMa00,pass_sacked,0,,,,,
player,201812160chi,gnb,ValdMa00,pass_sacked_yds,0,,,,,
player,201812160chi,gnb,ValdMa00,pass_long,0,,,,,
player,201812160chi,gnb,ValdMa00,pass_rating,,,,,,
player,201812160chi,gnb,ValdMa00,rush_att,0,,,,,
player,201812160chi,gnb,ValdMa00,rush_yds,0,,,,,
player,201812160chi,gnb,ValdMa00,rush_td,0,,,,,
player,201812160chi,gnb,ValdMa00,rush_long,0,,,,,
player,201812160chi,gnb,ValdMa00,targets,2,,,,,
player,201812160chi,gnb,ValdMa00,rec,1,,,,,
player,201812160chi,gnb,ValdMa00,rec_yds,12,,,,,
player,201812160chi,gnb,ValdMa00,rec_td,0,,,,,
player,201812160chi,gnb,ValdMa00,rec_long,12,,,,,
player,201812160chi,gnb,ValdMa00,fumbles,0,,,,,
player,201812160chi,gnb,ValdMa00,fumbles_lost,0,,,,,
player,201812160chi,gnb,St.BEq00,pass_cmp,0,,,,,
player,201812160chi,gnb,St.BEq00,pass_att,0,,,,,
player,201812160chi,gnb,St.BEq00,pass_yds,0,,,,,
player,201812160chi,gnb,St.BEq00,pass_td,0,,,,,
player,201812160chi,gnb,St.BEq00,pass_int,0,,,,,
player,201812160chi,gnb,St.BEq00,pass_sacked,0,,,,,
player,201812160chi,gnb,St.BEq00,pass_sacked_yds,0,,,,,
player,201812160chi,gnb,St.BEq00,pass_long,0,,,,,
player,201812160chi,gnb,St.BEq00,pass_rating,,,,,,
player,201812160chi,gnb,St.BEq00,rush_att,0,,,,,
player,201812160chi,gnb,St.BEq00,rush_yds,0,,,,,
player,201812160chi,gnb,St.BEq00,rush_td,0,,,,,
player,201812160chi,gnb,St.BEq00,rush_long,0,,,,,
player,201812160chi,gnb,St.BEq00,targets,3,,,,,
player,201812160chi,gnb,St.BEq00,rec,1,,,,,
player,201812160chi,gnb,St.BEq00,rec_yds,7,,,,,
player,201812160chi,gnb,St.BEq00,rec_td,0,,,,,
player,201812160chi,gnb,St.BEq00,rec_long,7,,,,,
player,201812160chi,gnb,St.BEq00,fumbles,0,,,,,
player,201812160chi,gnb,St.BEq00,fumbles_lost,0,,,,,
player,201812160chi,gnb,KumeJa00,pass_cmp,0,,,,,
player,201812160chi,gnb,KumeJa00,pass_att,0,,,,,
player,201812160chi,gnb,KumeJa00,pass_yds,0,,,,,
player,201812160chi,gnb,KumeJa00,pass_td,0,,,,,
player,201812160chi,gnb,KumeJa00,pass_int,0,,,,,
player,201812160chi,gnb,KumeJa00,pass_sacked,0,,,,,
player,201812160chi,gnb,KumeJa00,pass_sacked_yds,0,,,,,
player,201812160chi,gnb,KumeJa00,pass_long,0,,,,,
player,201812160chi,gnb,KumeJa00,pass_rating,,,,,,
player,201812160chi,gnb,KumeJa00,rush_att,0,,,,,
player,201812160chi,gnb,KumeJa00,rush_yds,0,,,,,
player,201812160chi,gnb,KumeJa00,rush_td,0,,,,,
player,201812160chi,gnb,KumeJa00,rush_long,0,,,,,
player,201812160chi,gnb,KumeJa00,targets,2,,,,,
player,201812160chi,gnb,KumeJa00,rec,1,,,,,
player,201812160chi,gnb,KumeJa00,rec_yds,5,,,,,
player,201812160chi,gnb,KumeJa00,rec_td,0,,,,,
player,201812160chi,gnb,KumeJa00,rec_long,5,,,,,
player,201812160chi,gnb,KumeJa00,fumbles,0,,,,,
player,201812160chi,gnb,KumeJa00,fumbles_lost,0,,,,,
player,201812160chi,chi,TrubMi00,pass_cmp,20,,,,,
player,201812160chi,chi,TrubMi00,pass_att,28,,,,,
player,201812160chi,chi,TrubMi00,pass_yds,235,,,,,
player,201812160chi,chi,TrubMi00,pass_td,2,,,,,
player,201812160chi,chi,TrubMi00,pass_int,0,,,,,
player,201812160chi,chi,TrubMi00,pass_sacked,1,,,,,
player,201812160chi,chi,TrubMi00,pass_sacked_yds,3,,,,,
player,201812160chi,chi,TrubMi00,pass_long,30,,,,,
player,201812160chi,chi,TrubMi00,pass_rating,120.4,,,,,
player,201812160chi,chi,TrubMi00,rush_att,3,,,,,
player,201812160chi,chi,TrubMi00,rush_yds,16,,,,,
player,201812160chi,chi,TrubMi00,rush_td,0,,,,,
player,201812160chi,chi,TrubMi00,rush_long,14,,,,,
player,201812160chi,chi,TrubMi00,targets,0,,,,,
player,201812160chi,chi,TrubMi00,rec,0,,,,,
player,201812160chi,chi,TrubMi00,rec_yds,0,,,,,
player,201812160chi,chi,TrubMi00,rec_td,0,,,,,
player,201812160chi,chi,TrubMi00,rec_long,0,,,,,
player,201812160chi,chi,TrubMi00,fumbles,1,,,,,
player,201812160chi,chi,TrubMi00,fumbles_lost,0,,,,,
player,201812160chi,chi,HowaJo00,pass_cmp,0,,,,,
player,201812160chi,chi,HowaJo00,pass_att,0,,,,,
player,201812160chi,chi,HowaJo00,pass_yds,0,,,,,
player,201812160chi,chi,HowaJo00,pass_td,0,,,,,
player,201812160chi,chi,HowaJo00,pass_int,0,,,,,
player,201812160chi,chi,HowaJo00,pass_sacked,0,,,,,
player,201812160chi,chi,HowaJo00,pass_sacked_yds,0,,,,,
player,201812160chi,chi,HowaJo00,pass_long,0,,,,,
player,201812160chi,chi,HowaJo00,pass_rating,,,,,,
player,201812160chi,chi,HowaJo00,rush_att,19,,,,,
player,201812160chi,chi,HowaJo00,rush_yds,60,,,,,
player,201812160chi,chi,HowaJo00,rush_td,1,,,,,
player,201812160chi,chi,HowaJo00,rush_long,9,,,,,
player,201812160chi,chi,HowaJo00,targets,1,,,,,
player,201812160chi,chi,HowaJo00,rec,1,,,,,
player,201812160chi,chi,HowaJo00,rec_yds,15,,,,,
player,201812160chi,chi,HowaJo00,rec_td,0,,,,,
player,201812160chi,chi,HowaJo00,rec_long,15,,,,,
player,201812160chi,chi,HowaJo00,fumbles,1,,,,,
player,201812160chi,chi,HowaJo00,fumbles_lost,0,,,,,
player,201812160chi,chi,CoheTa00,pass_cmp,0,,,,,
player,201812160chi,chi,CoheTa00,pass_att,0,,,,,
player,201812160chi,chi,CoheTa00,pass_yds,0,,,,,
player,201812160chi,chi,CoheTa00,pass_td,0,,,,,
player,201812160chi,chi,CoheTa00,pass_int,0,,,,,
player,201812160chi,chi,CoheTa00,pass_sacked,0,,,,,
player,201812160chi,chi,CoheTa00,pass_sacked_yds,0,,,,,
player,201812160chi,chi,CoheTa00,pass_long,0,,,,,
player,201812160chi,chi,CoheTa00,pass_rating,,,,,,
player,201812160chi,chi,CoheTa00,rush_att,5,,,,,
player,201812160chi,chi,CoheTa00,rush_yds,24,,,,,
player,201812160chi,chi,CoheTa00,rush_td,0,,,,,
player,201812160chi,chi,CoheTa00,rush_long,22,,,,,
player,201812160chi,chi,CoheTa00,targets,6,,,,,
player,201812160chi,chi,CoheTa00,rec,5,,,,,
player,201812160chi,chi,CoheTa00,rec_yds,31,,,,,
player,201812160chi,chi,CoheTa00,rec_td,1,,,,,
player,201812160chi,chi,CoheTa00,rec_long,13,,,,,
player,201812160chi,chi,CoheTa00,fumbles,1,,,,,
player,201812160chi,chi,CoheTa00,fumbles_lost,1,,,,,
player,201812160chi,chi,MizzTa00,pass_cmp,0,,,,,
player,201812160chi,chi,MizzTa00,pass_att,0,,,,,
player,201812160chi,chi,MizzTa00,pass_yds,0,,,,,
player,201812160chi,chi,MizzTa00,pass_td,0,,,,,
player,201812160chi,chi,MizzTa00,pass_int,0,,,,,
player,201812160chi,chi,MizzTa00,pass_sacked,0,,,,,
player,201812160chi,chi,MizzTa00,pass_sacked_yds,0,,,,,
player,201812160chi,chi,MizzTa00,pass_long,0,,,,,
player,201812160chi,chi,MizzTa00,pass_rating,,,,,,
player,201812160chi,chi,MizzTa00,rush_att,1,,,,,
player,201812160chi,chi,MizzTa00,rush_yds,1,,,,,
player,201812160chi,chi,MizzTa00,rush_td,0,,,,,
player,201812160chi,chi,MizzTa00,rush_long,1,,,,,
player,201812160chi,chi,MizzTa00,targets,1,,,,,
player,201812160chi,chi,MizzTa00,rec,1,,,,,
player,201812160chi,chi,MizzTa00,rec_yds,9,,,,,
player,201812160chi,chi,MizzTa00,rec_td,0,,,,,
player,201812160chi,chi,MizzTa00,rec_long,9,,,,,
player,201812160chi,chi,MizzTa00,fumbles,0,,,,,
player,201812160chi,chi,MizzTa00,fumbles_lost,0,,,,,
player,201812160chi,chi,RobiAl02,pass_cmp,0,,,,,
player,201812160chi,chi,RobiAl02,pass_att,0,,,,,
player,201812160chi,chi,RobiAl02,pass_yds,0,,,,,
player,201812160chi,chi,RobiAl02,pass_td,0,,,,,
player,201812160chi,chi,RobiAl02,pass_int,0,,,,,
player,201812160chi,chi,RobiAl02,pass_sacked,0,,,,,
player,201812160chi,chi,RobiAl02,pass_sacked_yds,0,,,,,
player,201812160chi,chi,RobiAl02,pass_long,0,,,,,
player,201812160chi,chi,RobiAl02,pass_rating,,,,,,
player,201812160chi,chi,RobiAl02,rush_att,0,,,,,
player,201812160chi,chi,RobiAl02,rush_yds,0,,,,,
player,201812160chi,chi,RobiAl02,rush_td,0,,,,,
player,201812160chi,chi,RobiAl02,rush_long,0,,,,,
player,201812160chi,chi,RobiAl02,targets,7,,,,,
player,201812160chi,chi,RobiAl02,rec,3,,,,,
player,201812160chi,chi,RobiAl02,rec_yds,54,,,,,
player,201812160chi,chi,RobiAl02,rec_td,0,,,,,
player,201812160chi,chi,RobiAl02,rec_long,30,,,,,
player,201812160chi,chi,RobiAl02,fumbles,0,,,,,
player,201812160chi,chi,RobiAl02,fumbles_lost,0,,,,,
player,201812160chi,chi,ShahAd00,pass_cmp,0,,,,,
player,201812160chi,chi,ShahAd00,pass_att,0,,,,,
player,201812160chi,chi,ShahAd00,pass_yds,0,,,,,
player,201812160chi,chi,ShahAd00,pass_td,0,,,,,
player,201812160chi,chi,ShahAd00,pass_int,0,,,,,
player,201812160chi,chi,ShahAd00,pass_sacked,0,,,,,
player,201812160chi,chi,ShahAd00,pass_sacked_yds,0,,,,,
player,201812160chi,chi,ShahAd00,pass_long,0,,,,,
player,201812160chi,chi,ShahAd00,pass_rating,,,,,,
player,201812160chi,chi,ShahAd00,rush_att,0,,,,,
player,201812160chi,chi,ShahAd00,rush_yds,0,,,,,
player,201812160chi,chi,ShahAd00,rush_td,0,,,,,
player,201812160chi,chi,ShahAd00,rush_long,0,,,,,
player,201812160chi,chi,ShahAd00,targets,2,,,,,
player,201812160chi,chi,ShahAd00,rec,2,,,,,
player,201812160chi,chi,ShahAd00,rec_yds,39,,,,,
player,201812160chi,chi,ShahAd00,rec_td,0,,,,,
player,201812160chi,chi,ShahAd00,rec_long,23,,,,,
player,201812160chi,chi,ShahAd00,fumbles,0,,,,,
player,201812160chi,chi,ShahAd00,fumbles_lost,0,,,,,
player,201812160chi,chi,BurtTr01,pass_cmp,0,,,,,
player,201812160chi,chi,BurtTr01,pass_att,0,,,,,
player,201812160chi,chi,BurtTr01,pass_yds,0,,,,,
player,201812160chi,chi,BurtTr01,pass_td,0,,,,,
player,201812160chi,chi,BurtTr01,pass_int,0,,,,,
player,201812160chi,chi,BurtTr01,pass_sacked,0,,,,,
player,201812160chi,chi,BurtTr01,pass_sacked_yds,0,,,,,
player,201812160chi,chi,BurtTr01,pass_long,0,,,,,
player,201812160chi,chi,BurtTr01,pass_rating,,,,,,
player,201812160chi,chi,BurtTr01,rush_att,0,,,,,
player,201812160chi,chi,BurtTr01,rush_yds,0,,,,,
player,201812160chi,chi,BurtTr01,rush_td,0,,,,,
player,201812160chi,chi,BurtTr01,rush_long,0,,,,,
player,201812160chi,chi,BurtTr01,targets,7,,,,,
player,201812160chi,chi,BurtTr01,rec,4,,,,,
player,201812160chi,chi,BurtTr01,rec_yds,36,,,,,
player,201812160chi,chi,BurtTr01,rec_td,1,,,,,
player,201812160chi,chi,BurtTr01,rec_long,13,,,,,
player,201812160chi,chi,BurtTr01,fumbles,0,,,,,
player,201812160chi,chi,BurtTr01,fumbles_lost,0,,,,,
player,201812160chi,chi,GabrTa00,pass_cmp,0,,,,,
player,201812160chi,chi,GabrTa00,pass_att,0,,,,,
player,201812160chi,chi,GabrTa00,pass_yds,0,,,,,
player,201812160chi,chi,GabrTa00,pass_td,0,,,,,
player,201812160chi,chi,GabrTa00,pass_int,0,,,,,
player,201812160chi,chi,GabrTa00,pass_sacked,0,,,,,
player,201812160chi,chi,GabrTa00,pass_sacked_yds,0,,,,,
player,201812160chi,chi,GabrTa00,pass_long,0,,,,,
player,201812160chi,chi,GabrTa00,pass_rating,,,,,,
player,201812160chi,chi,GabrTa00,rush_att,0,,,,,
player,201812160chi,chi,GabrTa00,rush_yds,0,,,,,
player,201812160chi,chi,GabrTa00,rush_td,0,,,,,
player,201812160chi,chi,GabrTa00,rush_long,0,,,,,
player,201812160chi,chi,GabrTa00,targets,3,,,,,
player,201812160chi,chi,GabrTa00,rec,3,,,,,
player,201812160chi,chi,GabrTa00,rec_yds,33,,,,,
player,201812160chi,chi,GabrTa00,rec_td,0,,,,,
player,201812160chi,chi,GabrTa00,rec_long,14,,,,,
player,201812160chi,chi,GabrTa00,fumbles,0,,,,,
player,201812160chi,chi,GabrTa00,fumbles_lost,0,,,,,
player,201812160chi,chi,BellJo02,pass_cmp,0,,,,,
player,201812160chi,chi,BellJo02,pass_att,0,,,,,
player,201812160chi,chi,BellJo02,pass_yds,0,,,,,
player,201812160chi,chi,BellJo02,pass_td,0,,,,,
player,201812160chi,chi,BellJo02,pass_int,0,,,,,
player,201812160chi,chi,BellJo02,pass_sacked,0,,,,,
player,201812160chi,chi,BellJo02,pass_sacked_yds,0,,,,,
player,201812160chi,chi,BellJo02,pass_long,0,,,,,
player,201812160chi,chi,BellJo02,pass_rating,,,,,,
player,201812160chi,chi,BellJo02,rush_att,0,,,,,
player,201812160chi,chi,BellJo02,rush_yds,0,,,,,
player,201812160chi,chi,BellJo02,rush_td,0,,,,,
player,201812160chi,chi,BellJo02,rush_long,0,,,,,
player,201812160chi,chi,BellJo02,targets,1,,,,,
player,201812160chi,chi,BellJo02,rec,1,,,,,
player,201812160chi,chi,BellJo02,rec_yds,18,,,,,
player,201812160chi,chi,BellJo02,rec_td,0,,,,,
player,201812160chi,chi,BellJo02,rec_long,18,,,,,
player,201812160chi,chi,BellJo02,fumbles,0,,,,,
player,201812160chi,chi,BellJo02,fumbles_lost,0,,,,,
player,201812160chi,chi,CunnBe01,pass_cmp,0,,,,,
player,201812160chi,chi,CunnBe01,pass_att,0,,,,,
player,201812160chi,chi,CunnBe01,pass_yds,0,,,,,
player,201812160chi,chi,CunnBe01,pass_td,0,,,,,
player,201812160chi,chi,CunnBe01,pass_int,0,,,,,
player,201812160chi,chi,CunnBe01,pass_sacked,0,,,,,
player,201812160chi,chi,CunnBe01,pass_sacked_yds,0,,,,,
player,201812160chi,chi,CunnBe01,pass_long,0,,,,,
player,201812160chi,chi,CunnBe01,pass_rating,,,,,,
player,201812160chi,chi,CunnBe01,rush_att,1,,,,,
player,201812160chi,chi,CunnBe01,rush_yds,-1,,,,,
player,201812160chi,chi,CunnBe01,rush_td,0,,,,,
player,201812160chi,chi,CunnBe01,rush_long,-1,,,,,
player,201812160chi,chi,CunnBe01,targets,0,,,,,
player,201812160chi,chi,CunnBe01,rec,0,,,,,
player,201812160chi,chi,CunnBe01,rec_yds,0,,,,,
player,201812160chi,chi,CunnBe01,rec_td,0,,,,,
player,201812160chi,chi,CunnBe01,rec_long,0,,,,,
player,201812160chi,chi,CunnBe01,fumbles,0,,,,,
player,201812160chi,chi,CunnBe01,fumbles_lost,0,,,,,
player,201812160chi,gnb,FackKy00,def_int,0,,,,,
player,201812160chi,gnb,FackKy00,def_int_yds,0,,,,,
player,201812160chi,gnb,FackKy00,def_int_td,0,,,,,
player,201812160chi,gnb,FackKy00,def_int_long,0,,,,,
player,201812160chi,gnb,FackKy00,pass_defended,0,,,,,
player,201812160chi,gnb,FackKy00,sacks,0.5,,,,,
player,201812160chi,gnb,FackKy00,tackles_combined,4,,,,,
player,201812160chi,gnb,FackKy00,tackles_solo,2,,,,,
player,201812160chi,gnb,FackKy00,tackles_assists,2,,,,,
player,201812160chi,gnb,FackKy00,tackles_loss,0,,,,,
player,201812160chi,gnb,FackKy00,qb_hits,0,,,,,
player,201812160chi,gnb,FackKy00,fumbles_rec,0,,,,,
player,201812160chi,gnb,FackKy00,fumbles_rec_yds,0,,,,,
player,201812160chi,gnb,FackKy00,fumbles_rec_td,0,,,,,
player,201812160chi,gnb,FackKy00,fumbles_forced,0,,,,,
player,201812160chi,gnb,AdamMo00,def_int,0,,,,,
player,201812160chi,gnb,AdamMo00,def_int_yds,0,,,,,
player,201812160chi,gnb,AdamMo00,def_int_td,0,,,,,
player,201812160chi,gnb,AdamMo00,def_int_long,0,,,,,
player,201812160chi,gnb,AdamMo00,pass_defended,0,,,,,
player,201812160chi,gnb,AdamMo00,sacks,0.5,,,,,
player,201812160chi,gnb,AdamMo00,tackles_combined,3,,,,,
player,201812160chi,gnb,AdamMo00,tackles_solo,2,,,,,
player,201812160chi,gnb,AdamMo00,tackles_assists,1,,,,,
