game,2018,2,20180916,201809160sfo,det,"Detroit Lions",27,sfo,"San Francisco 49ers",30
player,201809160sfo,det,JoneMa02,pass_sacked_yds,0,,,,,
player,201809160sfo,det,JoneMa02,pass_long,0,,,,,
player,201809160sfo,det,JoneMa02,pass_rating,,,,,,
player,201809160sfo,det,JoneMa02,rush_att,0,,,,,
player,201809160sfo,det,JoneMa02,rush_yds,0,,,,,
player,201809160sfo,det,JoneMa02,rush_td,0,,,,,
player,201809160sfo,det,JoneMa02,rush_long,0,,,,,
player,201809160sfo,det,JoneMa02,targets,9,,,,,
player,201809160sfo,det,JoneMa02,rec,4,,,,,
player,201809160sfo,det,JoneMa02,rec_yds,54,,,,,
player,201809160sfo,det,JoneMa02,rec_td,1,,,,,
player,201809160sfo,det,JoneMa02,rec_long,19,,,,,
player,201809160sfo,det,JoneMa02,fumbles,0,,,,,
player,201809160sfo,det,JoneMa02,fumbles_lost,0,,,,,
player,201809160sfo,det,RiddTh00,pass_cmp,0,,,,,
player,201809160sfo,det,RiddTh00,pass_att,0,,,,,
player,201809160sfo,det,RiddTh00,pass_yds,0,,,,,
player,201809160sfo,det,RiddTh00,pass_td,0,,,,,
player,201809160sfo,det,RiddTh00,pass_int,0,,,,,
player,201809160sfo,det,RiddTh00,pass_sacked,0,,,,,
player,201809160sfo,det,RiddTh00,pass_sacked_yds,0,,,,,
player,201809160sfo,det,RiddTh00,pass_long,0,,,,,
player,201809160sfo,det,RiddTh00,pass_rating,,,,,,
player,201809160sfo,det,RiddTh00,rush_att,0,,,,,
player,201809160sfo,det,RiddTh00,rush_yds,0,,,,,
player,201809160sfo,det,RiddTh00,rush_td,0,,,,,
player,201809160sfo,det,RiddTh00,rush_long,0,,,,,
player,201809160sfo,det,RiddTh00,targets,12,,,,,
player,201809160sfo,det,RiddTh00,rec,9,,,,,
player,201809160sfo,det,RiddTh00,rec_yds,47,,,,,
player,201809160sfo,det,RiddTh00,rec_td,0,,,,,
player,201809160sfo,det,RiddTh00,rec_long,10,,,,,
player,201809160sfo,det,RiddTh00,fumbles,0,,,,,
player,201809160sfo,det,RiddTh00,fumbles_lost,0,,,,,
player,201809160sfo,det,RobeMi01,pass_cmp,0,,,,,
player,201809160sfo,det,RobeMi01,pass_att,0,,,,,
player,201809160sfo,det,RobeMi01,pass_yds,0,,,,,
player,201809160sfo,det,RobeMi01,pass_td,0,,,,,
player,201809160sfo,det,RobeMi01,pass_int,0,,,,,
player,201809160sfo,det,RobeMi01,pass_sacked,0,,,,,
player,201809160sfo,det,RobeMi01,pass_sacked_yds,0,,,,,
player,201809160sfo,det,RobeMi01,pass_long,0,,,,,
player,201809160sfo,det,RobeMi01,pass_rating,,,,,,
player,201809160sfo,det,RobeMi01,rush_att,0,,,,,
player,201809160sfo,det,RobeMi01,rush_yds,0,,,,,
player,201809160sfo,det,RobeMi01,rush_td,0,,,,,
player,201809160sfo,det,RobeMi01,rush_long,0,,,,,
player,201809160sfo,det,RobeMi01,targets,1,,,,,
player,201809160sfo,det,RobeMi01,rec,1,,,,,
player,201809160sfo,det,RobeMi01,rec_yds,15,,,,,
player,201809160sfo,det,RobeMi01,rec_td,1,,,,,
player,201809160sfo,det,RobeMi01,rec_long,15,,,,,
player,201809160sfo,det,RobeMi01,fumbles,0,,,,,
player,201809160sfo,det,RobeMi01,fumbles_lost,0,,,,,
player,201809160sfo,det,WillLu00,pass_cmp,0,,,,,
player,201809160sfo,det,WillLu00,pass_att,0,,,,,
player,201809160sfo,det,WillLu00,pass_yds,0,,,,,
player,201809160sfo,det,WillLu00,pass_td,0,,,,,
player,201809160sfo,det,WillLu00,pass_int,0,,,,,
player,201809160sfo,det,WillLu00,pass_sacked,0,,,,,
player,201809160sfo,det,WillLu00,pass_sacked_yds,0,,,,,
player,201809160sfo,det,WillLu00,pass_long,0,,,,,
player,201809160sfo,det,WillLu00,pass_rating,,,,,,
player,201809160sfo,det,WillLu00,rush_att,0,,,,,
player,201809160sfo,det,WillLu00,rush_yds,0,,,,,
player,201809160sfo,det,WillLu00,rush_td,0,,,,,
player,201809160sfo,det,WillLu00,rush_long,0,,,,,
player,201809160sfo,det,WillLu00,targets,1,,,,,
player,201809160sfo,det,WillLu00,rec,1,,,,,
player,201809160sfo,det,WillLu00,rec_yds,13,,,,,
player,201809160sfo,det,WillLu00,rec_td,0,,,,,
player,201809160sfo,det,WillLu00,rec_long,13,,,,,
player,201809160sfo,det,WillLu00,fumbles,0,,,,,
player,201809160sfo,det,WillLu00,fumbles_lost,0,,,,,
player,201809160sfo,sfo,GaroJi00,pass_cmp,18,,,,,
player,201809160sfo,sfo,GaroJi00,pass_att,26,,,,,
player,201809160sfo,sfo,GaroJi00,pass_yds,206,,,,,
player,201809160sfo,sfo,GaroJi00,pass_td,2,,,,,
player,201809160sfo,sfo,GaroJi00,pass_int,0,,,,,
player,201809160sfo,sfo,GaroJi00,pass_sacked,6,,,,,
player,201809160sfo,sfo,GaroJi00,pass_sacked_yds,50,,,,,
player,201809160sfo,sfo,GaroJi00,pass_long,35,,,,,
player,201809160sfo,sfo,GaroJi00,pass_rating,118.4,,,,,
player,201809160sfo,sfo,GaroJi00,rush_att,3,,,,,
player,201809160sfo,sfo,GaroJi00,rush_yds,4,,,,,
player,201809160sfo,sfo,GaroJi00,rush_td,0,,,,,
player,201809160sfo,sfo,GaroJi00,rush_long,5,,,,,
player,201809160sfo,sfo,GaroJi00,targets,0,,,,,
player,201809160sfo,sfo,GaroJi00,rec,0,,,,,
player,201809160sfo,sfo,GaroJi00,rec_yds,0,,,,,
player,201809160sfo,sfo,GaroJi00,rec_td,0,,,,,
player,201809160sfo,sfo,GaroJi00,rec_long,0,,,,,
player,201809160sfo,sfo,GaroJi00,fumbles,1,,,,,
player,201809160sfo,sfo,GaroJi00,fumbles_lost,0,,,,,
player,201809160sfo,sfo,BreiMa00,pass_cmp,0,,,,,
player,201809160sfo,sfo,BreiMa00,pass_att,0,,,,,
player,201809160sfo,sfo,BreiMa00,pass_yds,0,,,,,
player,201809160sfo,sfo,BreiMa00,pass_td,0,,,,,
player,201809160sfo,sfo,BreiMa00,pass_int,0,,,,,
player,201809160sfo,sfo,BreiMa00,pass_sacked,0,,,,,
player,201809160sfo,sfo,BreiMa00,pass_sacked_yds,0,,,,,
player,201809160sfo,sfo,BreiMa00,pass_long,0,,,,,
player,201809160sfo,sfo,BreiMa00,pass_rating,,,,,,
player,201809160sfo,sfo,BreiMa00,rush_att,11,,,,,
player,201809160sfo,sfo,BreiMa00,rush_yds,138,,,,,
player,201809160sfo,sfo,BreiMa00,rush_td,1,,,,,
player,201809160sfo,sfo,BreiMa00,rush_long,66,,,,,
player,201809160sfo,sfo,BreiMa00,targets,4,,,,,
player,201809160sfo,sfo,BreiMa00,rec,3,,,,,
player,201809160sfo,sfo,BreiMa00,rec_yds,21,,,,,
player,201809160sfo,sfo,BreiMa00,rec_td,0,,,,,
player,201809160sfo,sfo,BreiMa00,rec_long,9,,,,,
player,201809160sfo,sfo,BreiMa00,fumbles,0,,,,,
player,201809160sfo,sfo,BreiMa00,fumbles_lost,0,,,,,
player,201809160sfo,sfo,MorrAl00,pass_cmp,0,,,,,
player,201809160sfo,sfo,MorrAl00,pass_att,0,,,,,
player,201809160sfo,sfo,MorrAl00,pass_yds,0,,,,,
player,201809160sfo,sfo,MorrAl00,pass_td,0,,,,,
player,201809160sfo,sfo,MorrAl00,pass_int,0,,,,,
player,201809160sfo,sfo,MorrAl00,pass_sacked,0,,,,,
player,201809160sfo,sfo,MorrAl00,pass_sacked_yds,0,,,,,
player,201809160sfo,sfo,MorrAl00,pass_long,0,,,,,
player,201809160sfo,sfo,MorrAl00,pass_rating,,,,,,
player,201809160sfo,sfo,MorrAl00,rush_att,14,,,,,
player,201809160sfo,sfo,MorrAl00,rush_yds,48,,,,,
player,201809160sfo,sfo,MorrAl00,rush_td,0,,,,,
player,201809160sfo,sfo,MorrAl00,rush_long,9,,,,,
player,201809160sfo,sfo,MorrAl00,targets,2,,,,,
player,201809160sfo,sfo,MorrAl00,rec,2,,,,,
player,201809160sfo,sfo,MorrAl00,rec_yds,32,,,,,
player,201809160sfo,sfo,MorrAl00,rec_td,0,,,,,
player,201809160sfo,sfo,MorrAl00,rec_long,16,,,,,
player,201809160sfo,sfo,MorrAl00,fumbles,0,,,,,
player,201809160sfo,sfo,MorrAl00,fumbles_lost,0,,,,,
player,201809160sfo,sfo,GarcPi00,pass_cmp,0,,,,,
player,201809160sfo,sfo,GarcPi00,pass_att,0,,,,,
player,201809160sfo,sfo,GarcPi00,pass_yds,0,,,,,
player,201809160sfo,sfo,GarcPi00,pass_td,0,,,,,
player,201809160sfo,sfo,GarcPi00,pass_int,0,,,,,
player,201809160sfo,sfo,GarcPi00,pass_sacked,0,,,,,
player,201809160sfo,sfo,GarcPi00,pass_sacked_yds,0,,,,,
player,201809160sfo,sfo,GarcPi00,pass_long,0,,,,,
player,201809160sfo,sfo,GarcPi00,pass_rating,,,,,,
player,201809160sfo,sfo,GarcPi00,rush_att,0,,,,,
player,201809160sfo,sfo,GarcPi00,rush_yds,0,,,,,
player,201809160sfo,sfo,GarcPi00,rush_td,0,,,,,
player,201809160sfo,sfo,GarcPi00,rush_long,0,,,,,
player,201809160sfo,sfo,GarcPi00,targets,4,,,,,
player,201809160sfo,sfo,GarcPi00,rec,4,,,,,
player,201809160sfo,sfo,GarcPi00,rec_yds,57,,,,,
player,201809160sfo,sfo,GarcPi00,rec_td,0,,,,,
player,201809160sfo,sfo,GarcPi00,rec_long,20,,,,,
player,201809160sfo,sfo,GarcPi00,fumbles,0,,,,,
player,201809160sfo,sfo,GarcPi00,fumbles_lost,0,,,,,
player,201809160sfo,sfo,PettDa00,pass_cmp,0,,,,,
player,201809160sfo,sfo,PettDa00,pass_att,0,,,,,
player,201809160sfo,sfo,PettDa00,pass_yds,0,,,,,
player,201809160sfo,sfo,PettDa00,pass_td,0,,,,,
player,201809160sfo,sfo,PettDa00,pass_int,0,,,,,
player,201809160sfo,sfo,PettDa00,pass_sacked,0,,,,,
player,201809160sfo,sfo,PettDa00,pass_sacked_yds,0,,,,,
player,201809160sfo,sfo,PettDa00,pass_long,0,,,,,
player,201809160sfo,sfo,PettDa00,pass_rating,,,,,,
player,201809160sfo,sfo,PettDa00,rush_att,0,,,,,
player,201809160sfo,sfo,PettDa00,rush_yds,0,,,,,
player,201809160sfo,sfo,PettDa00,rush_td,0,,,,,
player,201809160sfo,sfo,PettDa00,rush_long,0,,,,,
player,201809160sfo,sfo,PettDa00,targets,2,,,,,
player,201809160sfo,sfo,PettDa00,rec,1,,,,,
player,201809160sfo,sfo,PettDa00,rec_yds,35,,,,,
player,201809160sfo,sfo,PettDa00,rec_td,0,,,,,
player,201809160sfo,sfo,PettDa00,rec_long,35,,,,,
player,201809160sfo,sfo,PettDa00,fumbles,0,,,,,
player,201809160sfo,sfo,PettDa00,fumbles_lost,0,,,,,
player,201809160sfo,sfo,CeleGa00,pass_cmp,0,,,,,
player,201809160sfo,sfo,CeleGa00,pass_att,0,,,,,
player,201809160sfo,sfo,CeleGa00,pass_yds,0,,,,,
player,201809160sfo,sfo,CeleGa00,pass_td,0,,,,,
player,201809160sfo,sfo,CeleGa00,pass_int,0,,,,,
player,201809160sfo,sfo,CeleGa00,pass_sacked,0,,,,,
player,201809160sfo,sfo,CeleGa00,pass_sacked_yds,0,,,,,
player,201809160sfo,sfo,CeleGa00,pass_long,0,,,,,
player,201809160sfo,sfo,CeleGa00,pass_rating,,,,,,
player,201809160sfo,sfo,CeleGa00,rush_att,0,,,,,
player,201809160sfo,sfo,CeleGa00,rush_yds,0,,,,,
player,201809160sfo,sfo,CeleGa00,rush_td,0,,,,,
player,201809160sfo,sfo,CeleGa00,rush_long,0,,,,,
player,201809160sfo,sfo,CeleGa00,targets,2,,,,,
player,201809160sfo,sfo,CeleGa00,rec,2,,,,,
player,201809160sfo,sfo,CeleGa00,rec_yds,22,,,,,
player,201809160sfo,sfo,CeleGa00,rec_td,1,,,,,
player,201809160sfo,sfo,CeleGa00,rec_long,11,,,,,
player,201809160sfo,sfo,CeleGa00,fumbles,0,,,,,
player,201809160sfo,sfo,CeleGa00,fumbles_lost,0,,,,,
player,201809160sfo,sfo,KittGe00,pass_cmp,0,,,,,
player,201809160sfo,sfo,KittGe00,pass_att,0,,,,,
player,201809160sfo,sfo,KittGe00,pass_yds,0,,,,,
player,201809160sfo,sfo,KittGe00,pass_td,0,,,,,
player,201809160sfo,sfo,KittGe00,pass_int,0,,,,,
player,201809160sfo,sfo,KittGe00,pass_sacked,0,,,,,
player,201809160sfo,sfo,KittGe00,pass_sacked_yds,0,,,,,
player,201809160sfo,sfo,KittGe00,pass_long,0,,,,,
player,201809160sfo,sfo,KittGe00,pass_rating,,,,,,
player,201809160sfo,sfo,KittGe00,rush_att,0,,,,,
player,201809160sfo,sfo,KittGe00,rush_yds,0,,,,,
player,201809160sfo,sfo,KittGe00,rush_td,0,,,,,
player,201809160sfo,sfo,KittGe00,rush_long,0,,,,,
player,201809160sfo,sfo,KittGe00,targets,4,,,,,
player,201809160sfo,sfo,KittGe00,rec,2,,,,,
player,201809160sfo,sfo,KittGe00,rec_yds,22,,,,,
player,201809160sfo,sfo,KittGe00,rec_td,0,,,,,
player,201809160sfo,sfo,KittGe00,rec_long,17,,,,,
player,201809160sfo,sfo,KittGe00,fumbles,0,,,,,
player,201809160sfo,sfo,KittGe00,fumbles_lost,0,,,,,
player,201809160sfo,sfo,JuszKy00,pass_cmp,0,,,,,
player,201809160sfo,sfo,JuszKy00,pass_att,0,,,,,
player,201809160sfo,sfo,JuszKy00,pass_yds,0,,,,,
player,201809160sfo,sfo,JuszKy00,pass_td,0,,,,,
player,201809160sfo,sfo,JuszKy00,pass_int,0,,,,,
player,201809160sfo,sfo,JuszKy00,pass_sacked,0,,,,,
player,201809160sfo,sfo,JuszKy00,pass_sacked_yds,0,,,,,
player,201809160sfo,sfo,JuszKy00,pass_long,0,,,,,
player,201809160sfo,sfo,JuszKy00,pass_rating,,,,,,
player,201809160sfo,sfo,JuszKy00,rush_att,0,,,,,
player,201809160sfo,sfo,JuszKy00,rush_yds,0,,,,,
player,201809160sfo,sfo,JuszKy00,rush_td,0,,,,,
player,201809160sfo,sfo,JuszKy00,rush_long,0,,,,,
player,201809160sfo,sfo,JuszKy00,targets,4,,,,,
player,201809160sfo,sfo,JuszKy00,rec,3,,,,,
player,201809160sfo,sfo,JuszKy00,rec_yds,13,,,,,
player,201809160sfo,sfo,JuszKy00,rec_td,0,,,,,
player,201809160sfo,sfo,JuszKy00,rec_long,9,,,,,
player,201809160sfo,sfo,JuszKy00,fumbles,0,,,,,
player,201809160sfo,sfo,JuszKy00,fumbles_lost,0,,,,,
player,201809160sfo,sfo,BourKe00,pass_cmp,0,,,,,
player,201809160sfo,sfo,BourKe00,pass_att,0,,,,,
player,201809160sfo,sfo,BourKe00,pass_yds,0,,,,,
player,201809160sfo,sfo,BourKe00,pass_td,0,,,,,
player,201809160sfo,sfo,BourKe00,pass_int,0,,,,,
player,201809160sfo,sfo,BourKe00,pass_sacked,0,,,,,
player,201809160sfo,sfo,BourKe00,pass_sacked_yds,0,,,,,
player,201809160sfo,sfo,BourKe00,pass_long,0,,,,,
player,201809160sfo,sfo,BourKe00,pass_rating,,,,,,
player,201809160sfo,sfo,BourKe00,rush_att,0,,,,,
player,201809160sfo,sfo,BourKe00,rush_yds,0,,,,,
player,201809160sfo,sfo,BourKe00,rush_td,0,,,,,
player,201809160sfo,sfo,BourKe00,rush_long,0,,,,,
player,201809160sfo,sfo,BourKe00,targets,1,,,,,
player,201809160sfo,sfo,BourKe00,rec,1,,,,,
player,201809160sfo,sfo,BourKe00,rec_yds,4,,,,,
player,201809160sfo,sfo,BourKe00,rec_td,1,,,,,
player,201809160sfo,sfo,BourKe00,rec_long,4,,,,,
player,201809160sfo,sfo,BourKe00,fumbles,0,,,,,
player,201809160sfo,sfo,BourKe00,fumbles_lost,0,,,,,
player,201809160sfo,sfo,TaylTr02,pass_cmp,0,,,,,
player,201809160sfo,sfo,TaylTr02,pass_att,0,,,,,
player,201809160sfo,sfo,TaylTr02,pass_yds,0,,,,,
player,201809160sfo,sfo,TaylTr02,pass_td,0,,,,,
player,201809160sfo,sfo,TaylTr02,pass_int,0,,,,,
player,201809160sfo,sfo,TaylTr02,pass_sacked,0,,,,,
player,201809160sfo,sfo,TaylTr02,pass_sacked_yds,0,,,,,
player,201809160sfo,sfo,TaylTr02,pass_long,0,,,,,
player,201809160sfo,sfo,TaylTr02,pass_rating,,,,,,
player,201809160sfo,sfo,TaylTr02,rush_att,0,,,,,
player,201809160sfo,sfo,TaylTr02,rush_yds,0,,,,,
player,201809160sfo,sfo,TaylTr02,rush_td,0,,,,,
player,201809160sfo,sfo,TaylTr02,rush_long,0,,,,,
player,201809160sfo,sfo,TaylTr02,targets,2,,,,,
player,201809160sfo,sfo,TaylTr02,rec,0,,,,,
player,201809160sfo,sfo,TaylTr02,rec_yds,0,,,,,
player,201809160sfo,sfo,TaylTr02,rec_td,0,,,,,
player,201809160sfo,sfo,TaylTr02,rec_long,0,,,,,
player,201809160sfo,sfo,TaylTr02,fumbles,0,,,,,
player,201809160sfo,sfo,TaylTr02,fumbles_lost,0,,,,,
player,201809160sfo,det,DaviJa01,def_int,0,,,,,
player,201809160sfo,det,DaviJa01,def_int_yds,0,,,,,
player,201809160sfo,det,DaviJa01,def_int_td,0,,,,,
player,201809160sfo,det,DaviJa01,def_int_long,0,,,,,
player,201809160sfo,det,DaviJa01,pass_defended,0,,,,,
player,201809160sfo,det,DaviJa01,sacks,2.0,,,,,
player,201809160sfo,det,DaviJa01,tackles_combined,6,,,,,
player,201809160sfo,det,DaviJa01,tackles_solo,5,,,,,
player,201809160sfo,det,DaviJa01,tackles_assists,1,,,,,
player,201809160sfo,det,DaviJa01,tackles_loss,2,,,,,
player,201809160sfo,det,DaviJa01,qb_hits,3,,,,,
player,201809160sfo,det,DaviJa01,fumbles_rec,0,,,,,
player,201809160sfo,det,DaviJa01,fumbles_rec_yds,0,,,,,
player,201809160sfo,det,DaviJa01,fumbles_rec_td,0,,,,,
player,201809160sfo,det,DaviJa01,fumbles_forced,0,,,,,
player,201809160sfo,det,KennDe00,def_int,0,,,,,
player,201809160sfo,det,KennDe00,def_int_yds,0,,,,,
player,201809160sfo,det,KennDe00,def_int_td,0,,,,,
player,201809160sfo,det,KennDe00,def_int_long,0,,,,,
player,201809160sfo,det,KennDe00,pass_defended,0,,,,,
player,201809160sfo,det,KennDe00,sacks,2.0,,,,,
player,201809160sfo,det,KennDe00,tackles_combined,4,,,,,
player,201809160sfo,det,KennDe00,tackles_solo,3,,,,,
player,201809160sfo,det,KennDe00,tackles_assists,1,,,,,
player,201809160sfo,det,KennDe00,tackles_loss,2,,,,,
player,201809160sfo,det,KennDe00,qb_hits,2,,,,,
player,201809160sfo,det,KennDe00,fumbles_rec,0,,,,,
player,201809160sfo,det,KennDe00,fumbles_rec_yds,0,,,,,
player,201809160sfo,det,KennDe00,fumbles_rec_td,0,,,,,
player,201809160sfo,det,KennDe00,fumbles_forced,0,,,,,
player,201809160sfo,det,JoneCh05,def_int,0,,,,,
player,201809160sfo,det,JoneCh05,def_int_yds,0,,,,,
player,201809160sfo,det,JoneCh05,def_int_td,0,,,,,
player,201809160sfo,det,JoneCh05,def_int_long,0,,,,,
player,201809160sfo,det,JoneCh05,pass_defended,0,,,,,
player,201809160sfo,det,JoneCh05,sacks,1.0,,,,,
player,201809160sfo,det,JoneCh05,tackles_combined,6,,,,,
player,201809160sfo,det,JoneCh05,tackles_solo,5,,,,,
player,201809160sfo,det,JoneCh05,tackles_assists,1,,,,,
player,201809160sfo,det,JoneCh05,tackles_loss,1,,,,,
