game,2018,2,20180916,201809160den,rai,"Oakland Raiders",19,den,"Denver Broncos",20
player,201809160den,den,KeenCa00,pass_att,35,,,,,
player,201809160den,den,KeenCa00,pass_yds,222,,,,,
player,201809160den,den,KeenCa00,pass_td,0,,,,,
player,201809160den,den,KeenCa00,pass_int,1,,,,,
player,201809160den,den,KeenCa00,pass_sacked,1,,,,,
player,201809160den,den,KeenCa00,pass_sacked_yds,5,,,,,
player,201809160den,den,KeenCa00,pass_long,26,,,,,
player,201809160den,den,KeenCa00,pass_rating,61.8,,,,,
player,201809160den,den,KeenCa00,rush_att,3,,,,,
player,201809160den,den,KeenCa00,rush_yds,16,,,,,
player,201809160den,den,KeenCa00,rush_td,1,,,,,
player,201809160den,den,KeenCa00,rush_long,8,,,,,
player,201809160den,den,KeenCa00,targets,0,,,,,
player,201809160den,den,KeenCa00,rec,0,,,,,
player,201809160den,den,KeenCa00,rec_yds,0,,,,,
player,201809160den,den,KeenCa00,rec_td,0,,,,,
player,201809160den,den,KeenCa00,rec_long,0,,,,,
player,201809160den,den,KeenCa00,fumbles,0,,,,,
player,201809160den,den,KeenCa00,fumbles_lost,0,,,,,
player,201809160den,den,LindPh00,pass_cmp,0,,,,,
player,201809160den,den,LindPh00,pass_att,0,,,,,
player,201809160den,den,LindPh00,pass_yds,0,,,,,
player,201809160den,den,LindPh00,pass_td,0,,,,,
player,201809160den,den,LindPh00,pass_int,0,,,,,
player,201809160den,den,LindPh00,pass_sacked,0,,,,,
player,201809160den,den,LindPh00,pass_sacked_yds,0,,,,,
player,201809160den,den,LindPh00,pass_long,0,,,,,
player,201809160den,den,LindPh00,pass_rating,,,,,,
player,201809160den,den,LindPh00,rush_att,14,,,,,
player,201809160den,den,LindPh00,rush_yds,107,,,,,
player,201809160den,den,LindPh00,rush_td,0,,,,,
player,201809160den,den,LindPh00,rush_long,53,,,,,
player,201809160den,den,LindPh00,targets,1,,,,,
player,201809160den,den,LindPh00,rec,1,,,,,
player,201809160den,den,LindPh00,rec_yds,4,,,,,
player,201809160den,den,LindPh00,rec_td,0,,,,,
player,201809160den,den,LindPh00,rec_long,4,,,,,
player,201809160den,den,LindPh00,fumbles,0,,,,,
player,201809160den,den,LindPh00,fumbles_lost,0,,,,,
player,201809160den,den,FreeRo00,pass_cmp,0,,,,,
player,201809160den,den,FreeRo00,pass_att,0,,,,,
player,201809160den,den,FreeRo00,pass_yds,0,,,,,
player,201809160den,den,FreeRo00,pass_td,0,,,,,
player,201809160den,den,FreeRo00,pass_int,0,,,,,
player,201809160den,den,FreeRo00,pass_sacked,0,,,,,
player,201809160den,den,FreeRo00,pass_sacked_yds,0,,,,,
player,201809160den,den,FreeRo00,pass_long,0,,,,,
player,201809160den,den,FreeRo00,pass_rating,,,,,,
player,201809160den,den,FreeRo00,rush_att,8,,,,,
player,201809160den,den,FreeRo00,rush_yds,28,,,,,
player,201809160den,den,FreeRo00,rush_td,1,,,,,
player,201809160den,den,FreeRo00,rush_long,14,,,,,
player,201809160den,den,FreeRo00,targets,1,,,,,
player,201809160den,den,FreeRo00,rec,0,,,,,
player,201809160den,den,FreeRo00,rec_yds,0,,,,,
player,201809160den,den,FreeRo00,rec_td,0,,,,,
player,201809160den,den,FreeRo00,rec_long,0,,,,,
player,201809160den,den,FreeRo00,fumbles,0,,,,,
player,201809160den,den,FreeRo00,fumbles_lost,0,,,,,
player,201809160den,den,BookDe00,pass_cmp,0,,,,,
player,201809160den,den,BookDe00,pass_att,0,,,,,
player,201809160den,den,BookDe00,pass_yds,0,,,,,
player,201809160den,den,BookDe00,pass_td,0,,,,,
player,201809160den,den,BookDe00,pass_int,0,,,,,
player,201809160den,den,BookDe00,pass_sacked,0,,,,,
player,201809160den,den,BookDe00,pass_sacked_yds,0,,,,,
player,201809160den,den,BookDe00,pass_long,0,,,,,
player,201809160den,den,BookDe00,pass_rating,,,,,,
player,201809160den,den,BookDe00,rush_att,3,,,,,
player,201809160den,den,BookDe00,rush_yds,17,,,,,
player,201809160den,den,BookDe00,rush_td,0,,,,,
player,201809160den,den,BookDe00,rush_long,11,,,,,
player,201809160den,den,BookDe00,targets,0,,,,,
player,201809160den,den,BookDe00,rec,0,,,,,
player,201809160den,den,BookDe00,rec_yds,0,,,,,
player,201809160den,den,BookDe00,rec_td,0,,,,,
player,201809160den,den,BookDe00,rec_long,0,,,,,
player,201809160den,den,BookDe00,fumbles,0,,,,,
player,201809160den,den,BookDe00,fumbles_lost,0,,,,,
player,201809160den,den,SandEm00,pass_cmp,0,,,,,
player,201809160den,den,SandEm00,pass_att,0,,,,,
player,201809160den,den,SandEm00,pass_yds,0,,,,,
player,201809160den,den,SandEm00,pass_td,0,,,,,
player,201809160den,den,SandEm00,pass_int,0,,,,,
player,201809160den,den,SandEm00,pass_sacked,0,,,,,
player,201809160den,den,SandEm00,pass_sacked_yds,0,,,,,
player,201809160den,den,SandEm00,pass_long,0,,,,,
player,201809160den,den,SandEm00,pass_rating,,,,,,
player,201809160den,den,SandEm00,rush_att,0,,,,,
player,201809160den,den,SandEm00,rush_yds,0,,,,,
player,201809160den,den,SandEm00,rush_td,0,,,,,
player,201809160den,den,SandEm00,rush_long,0,,,,,
player,201809160den,den,SandEm00,targets,4,,,,,
player,201809160den,den,SandEm00,rec,4,,,,,
player,201809160den,den,SandEm00,rec_yds,96,,,,,
player,201809160den,den,SandEm00,rec_td,0,,,,,
player,201809160den,den,SandEm00,rec_long,23,,,,,
player,201809160den,den,SandEm00,fumbles,0,,,,,
player,201809160den,den,SandEm00,fumbles_lost,0,,,,,
player,201809160den,den,ButtJa00,pass_cmp,0,,,,,
player,201809160den,den,ButtJa00,pass_att,0,,,,,
player,201809160den,den,ButtJa00,pass_yds,0,,,,,
player,201809160den,den,ButtJa00,pass_td,0,,,,,
player,201809160den,den,ButtJa00,pass_int,0,,,,,
player,201809160den,den,ButtJa00,pass_sacked,0,,,,,
player,201809160den,den,ButtJa00,pass_sacked_yds,0,,,,,
player,201809160den,den,ButtJa00,pass_long,0,,,,,
player,201809160den,den,ButtJa00,pass_rating,,,,,,
player,201809160den,den,ButtJa00,rush_att,0,,,,,
player,201809160den,den,ButtJa00,rush_yds,0,,,,,
player,201809160den,den,ButtJa00,rush_td,0,,,,,
player,201809160den,den,ButtJa00,rush_long,0,,,,,
player,201809160den,den,ButtJa00,targets,5,,,,,
player,201809160den,den,ButtJa00,rec,4,,,,,
player,201809160den,den,ButtJa00,rec_yds,48,,,,,
player,201809160den,den,ButtJa00,rec_td,0,,,,,
player,201809160den,den,ButtJa00,rec_long,22,,,,,
player,201809160den,den,ButtJa00,fumbles,0,,,,,
player,201809160den,den,ButtJa00,fumbles_lost,0,,,,,
player,201809160den,den,PatrTi00,pass_cmp,0,,,,,
player,201809160den,den,PatrTi00,pass_att,0,,,,,
player,201809160den,den,PatrTi00,pass_yds,0,,,,,
player,201809160den,den,PatrTi00,pass_td,0,,,,,
player,201809160den,den,PatrTi00,pass_int,0,,,,,
player,201809160den,den,PatrTi00,pass_sacked,0,,,,,
player,201809160den,den,PatrTi00,pass_sacked_yds,0,,,,,
player,201809160den,den,PatrTi00,pass_long,0,,,,,
player,201809160den,den,PatrTi00,pass_rating,,,,,,
player,201809160den,den,PatrTi00,rush_att,0,,,,,
player,201809160den,den,PatrTi00,rush_yds,0,,,,,
player,201809160den,den,PatrTi00,rush_td,0,,,,,
player,201809160den,den,PatrTi00,rush_long,0,,,,,
player,201809160den,den,PatrTi00,targets,2,,,,,
player,201809160den,den,PatrTi00,rec,1,,,,,
player,201809160den,den,PatrTi00,rec_yds,26,,,,,
player,201809160den,den,PatrTi00,rec_td,0,,,,,
player,201809160den,den,PatrTi00,rec_long,26,,,,,
player,201809160den,den,PatrTi00,fumbles,0,,,,,
player,201809160den,den,PatrTi00,fumbles_lost,0,,,,,
player,201809160den,den,ThomDe03,pass_cmp,0,,,,,
player,201809160den,den,ThomDe03,pass_att,0,,,,,
player,201809160den,den,ThomDe03,pass_yds,0,,,,,
player,201809160den,den,ThomDe03,pass_td,0,,,,,
player,201809160den,den,ThomDe03,pass_int,0,,,,,
player,201809160den,den,ThomDe03,pass_sacked,0,,,,,
player,201809160den,den,ThomDe03,pass_sacked_yds,0,,,,,
player,201809160den,den,ThomDe03,pass_long,0,,,,,
player,201809160den,den,ThomDe03,pass_rating,,,,,,
player,201809160den,den,ThomDe03,rush_att,0,,,,,
player,201809160den,den,ThomDe03,rush_yds,0,,,,,
player,201809160den,den,ThomDe03,rush_td,0,,,,,
player,201809160den,den,ThomDe03,rush_long,0,,,,,
player,201809160den,den,ThomDe03,targets,11,,,,,
player,201809160den,den,ThomDe03,rec,5,,,,,
player,201809160den,den,ThomDe03,rec_yds,18,,,,,
player,201809160den,den,ThomDe03,rec_td,0,,,,,
player,201809160den,den,ThomDe03,rec_long,7,,,,,
player,201809160den,den,ThomDe03,fumbles,0,,,,,
player,201809160den,den,ThomDe03,fumbles_lost,0,,,,,
player,201809160den,den,JanoAn00,pass_cmp,0,,,,,
player,201809160den,den,JanoAn00,pass_att,0,,,,,
player,201809160den,den,JanoAn00,pass_yds,0,,,,,
player,201809160den,den,JanoAn00,pass_td,0,,,,,
player,201809160den,den,JanoAn00,pass_int,0,,,,,
player,201809160den,den,JanoAn00,pass_sacked,0,,,,,
player,201809160den,den,JanoAn00,pass_sacked_yds,0,,,,,
player,201809160den,den,JanoAn00,pass_long,0,,,,,
player,201809160den,den,JanoAn00,pass_rating,,,,,,
player,201809160den,den,JanoAn00,rush_att,0,,,,,
player,201809160den,den,JanoAn00,rush_yds,0,,,,,
player,201809160den,den,JanoAn00,rush_td,0,,,,,
player,201809160den,den,JanoAn00,rush_long,0,,,,,
player,201809160den,den,JanoAn00,targets,1,,,,,
player,201809160den,den,JanoAn00,rec,1,,,,,
player,201809160den,den,JanoAn00,rec_yds,11,,,,,
player,201809160den,den,JanoAn00,rec_td,0,,,,,
player,201809160den,den,JanoAn00,rec_long,11,,,,,
player,201809160den,den,JanoAn00,fumbles,0,,,,,
player,201809160den,den,JanoAn00,fumbles_lost,0,,,,,
player,201809160den,den,HeueJe00,pass_cmp,0,,,,,
player,201809160den,den,HeueJe00,pass_att,0,,,,,
player,201809160den,den,HeueJe00,pass_yds,0,,,,,
player,201809160den,den,HeueJe00,pass_td,0,,,,,
player,201809160den,den,HeueJe00,pass_int,0,,,,,
player,201809160den,den,HeueJe00,pass_sacked,0,,,,,
player,201809160den,den,HeueJe00,pass_sacked_yds,0,,,,,
player,201809160den,den,HeueJe00,pass_long,0,,,,,
player,201809160den,den,HeueJe00,pass_rating,,,,,,
player,201809160den,den,HeueJe00,rush_att,0,,,,,
player,201809160den,den,HeueJe00,rush_yds,0,,,,,
player,201809160den,den,HeueJe00,rush_td,0,,,,,
player,201809160den,den,HeueJe00,rush_long,0,,,,,
player,201809160den,den,HeueJe00,targets,3,,,,,
player,201809160den,den,HeueJe00,rec,2,,,,,
player,201809160den,den,HeueJe00,rec_yds,10,,,,,
player,201809160den,den,HeueJe00,rec_td,0,,,,,
player,201809160den,den,HeueJe00,rec_long,6,,,,,
player,201809160den,den,HeueJe00,fumbles,0,,,,,
player,201809160den,den,HeueJe00,fumbles_lost,0,,,,,
player,201809160den,den,SuttCo00,pass_cmp,0,,,,,
player,201809160den,den,SuttCo00,pass_att,0,,,,,
player,201809160den,den,SuttCo00,pass_yds,0,,,,,
player,201809160den,den,SuttCo00,pass_td,0,,,,,
player,201809160den,den,SuttCo00,pass_int,0,,,,,
player,201809160den,den,SuttCo00,pass_sacked,0,,,,,
player,201809160den,den,SuttCo00,pass_sacked_yds,0,,,,,
player,201809160den,den,SuttCo00,pass_long,0,,,,,
player,201809160den,den,SuttCo00,pass_rating,,,,,,
player,201809160den,den,SuttCo00,rush_att,0,,,,,
player,201809160den,den,SuttCo00,rush_yds,0,,,,,
player,201809160den,den,SuttCo00,rush_td,0,,,,,
player,201809160den,den,SuttCo00,rush_long,0,,,,,
player,201809160den,den,SuttCo00,targets,6,,,,,
player,201809160den,den,SuttCo00,rec,1,,,,,
player,201809160den,den,SuttCo00,rec_yds,9,,,,,
player,201809160den,den,SuttCo00,rec_td,0,,,,,
player,201809160den,den,SuttCo00,rec_long,9,,,,,
player,201809160den,den,SuttCo00,fumbles,0,,,,,
player,201809160den,den,SuttCo00,fumbles_lost,0,,,,,
player,201809160den,rai,MelvRa00,def_int,1,,,,,
player,201809160den,rai,MelvRa00,def_int_yds,15,,,,,
player,201809160den,rai,MelvRa00,def_int_td,0,,,,,
player,201809160den,rai,MelvRa00,def_int_long,15,,,,,
player,201809160den,rai,MelvRa00,pass_defended,3,,,,,
player,201809160den,rai,MelvRa00,sacks,0.0,,,,,
player,201809160den,rai,MelvRa00,tackles_combined,3,,,,,
player,201809160den,rai,MelvRa00,tackles_solo,2,,,,,
player,201809160den,rai,MelvRa00,tackles_assists,1,,,,,
player,201809160den,rai,MelvRa00,tackles_loss,0,,,,,
player,201809160den,rai,MelvRa00,qb_hits,0,,,,,
player,201809160den,rai,MelvRa00,fumbles_rec,0,,,,,
player,201809160den,rai,MelvRa00,fumbles_rec_yds,0,,,,,
player,201809160den,rai,MelvRa00,fumbles_rec_td,0,,,,,
player,201809160den,rai,MelvRa00,fumbles_forced,0,,,,,
player,201809160den,rai,HursMa00,def_int,0,,,,,
player,201809160den,rai,HursMa00,def_int_yds,0,,,,,
player,201809160den,rai,HursMa00,def_int_td,0,,,,,
