game,2018,2,20180916,201809160ram,crd,"Arizona Cardinals",0,ram,"Los Angeles Rams",34
player,201809160ram,crd,JohnDa08,rush_td,0,,,,,
player,201809160ram,crd,JohnDa08,rush_long,9,,,,,
player,201809160ram,crd,JohnDa08,targets,2,,,,,
player,201809160ram,crd,JohnDa08,rec,1,,,,,
player,201809160ram,crd,JohnDa08,rec_yds,3,,,,,
player,201809160ram,crd,JohnDa08,rec_td,0,,,,,
player,201809160ram,crd,JohnDa08,rec_long,3,,,,,
player,201809160ram,crd,JohnDa08,fumbles,0,,,,,
player,201809160ram,crd,JohnDa08,fumbles_lost,0,,,,,
player,201809160ram,crd,EdmoCh00,pass_cmp,0,,,,,
player,201809160ram,crd,EdmoCh00,pass_att,0,,,,,
player,201809160ram,crd,EdmoCh00,pass_yds,0,,,,,
player,201809160ram,crd,EdmoCh00,pass_td,0,,,,,
player,201809160ram,crd,EdmoCh00,pass_int,0,,,,,
player,201809160ram,crd,EdmoCh00,pass_sacked,0,,,,,
player,201809160ram,crd,EdmoCh00,pass_sacked_yds,0,,,,,
player,201809160ram,crd,EdmoCh00,pass_long,0,,,,,
player,201809160ram,crd,EdmoCh00,pass_rating,,,,,,
player,201809160ram,crd,EdmoCh00,rush_att,1,,,,,
player,201809160ram,crd,EdmoCh00,rush_yds,5,,,,,
player,201809160ram,crd,EdmoCh00,rush_td,0,,,,,
player,201809160ram,crd,EdmoCh00,rush_long,5,,,,,
player,201809160ram,crd,EdmoCh00,targets,5,,,,,
player,201809160ram,crd,EdmoCh00,rec,5,,,,,
player,201809160ram,crd,EdmoCh00,rec_yds,15,,,,,
player,201809160ram,crd,EdmoCh00,rec_td,0,,,,,
player,201809160ram,crd,EdmoCh00,rec_long,7,,,,,
player,201809160ram,crd,EdmoCh00,fumbles,0,,,,,
player,201809160ram,crd,EdmoCh00,fumbles_lost,0,,,,,
player,201809160ram,crd,ColeDe00,pass_cmp,0,,,,,
player,201809160ram,crd,ColeDe00,pass_att,0,,,,,
player,201809160ram,crd,ColeDe00,pass_yds,0,,,,,
player,201809160ram,crd,ColeDe00,pass_td,0,,,,,
player,201809160ram,crd,ColeDe00,pass_int,0,,,,,
player,201809160ram,crd,ColeDe00,pass_sacked,0,,,,,
player,201809160ram,crd,ColeDe00,pass_sacked_yds,0,,,,,
player,201809160ram,crd,ColeDe00,pass_long,0,,,,,
player,201809160ram,crd,ColeDe00,pass_rating,,,,,,
player,201809160ram,crd,ColeDe00,rush_att,1,,,,,
player,201809160ram,crd,ColeDe00,rush_yds,1,,,,,
player,201809160ram,crd,ColeDe00,rush_td,0,,,,,
player,201809160ram,crd,ColeDe00,rush_long,1,,,,,
player,201809160ram,crd,ColeDe00,targets,0,,,,,
player,201809160ram,crd,ColeDe00,rec,0,,,,,
player,201809160ram,crd,ColeDe00,rec_yds,0,,,,,
player,201809160ram,crd,ColeDe00,rec_td,0,,,,,
player,201809160ram,crd,ColeDe00,rec_long,0,,,,,
player,201809160ram,crd,ColeDe00,fumbles,0,,,,,
player,201809160ram,crd,ColeDe00,fumbles_lost,0,,,,,
player,201809160ram,crd,FitzLa00,pass_cmp,0,,,,,
player,201809160ram,crd,FitzLa00,pass_att,0,,,,,
player,201809160ram,crd,FitzLa00,pass_yds,0,,,,,
player,201809160ram,crd,FitzLa00,pass_td,0,,,,,
player,201809160ram,crd,FitzLa00,pass_int,0,,,,,
player,201809160ram,crd,FitzLa00,pass_sacked,0,,,,,
player,201809160ram,crd,FitzLa00,pass_sacked_yds,0,,,,,
player,201809160ram,crd,FitzLa00,pass_long,0,,,,,
player,201809160ram,crd,FitzLa00,pass_rating,,,,,,
player,201809160ram,crd,FitzLa00,rush_att,0,,,,,
player,201809160ram,crd,FitzLa00,rush_yds,0,,,,,
player,201809160ram,crd,FitzLa00,rush_td,0,,,,,
player,201809160ram,crd,FitzLa00,rush_long,0,,,,,
player,201809160ram,crd,FitzLa00,targets,5,,,,,
player,201809160ram,crd,FitzLa00,rec,3,,,,,
player,201809160ram,crd,FitzLa00,rec_yds,28,,,,,
player,201809160ram,crd,FitzLa00,rec_td,0,,,,,
player,201809160ram,crd,FitzLa00,rec_long,15,,,,,
player,201809160ram,crd,FitzLa00,fumbles,0,,,,,
player,201809160ram,crd,FitzLa00,fumbles_lost,0,,,,,
player,201809160ram,crd,KirkCh01,pass_cmp,0,,,,,
player,201809160ram,crd,KirkCh01,pass_att,0,,,,,
player,201809160ram,crd,KirkCh01,pass_yds,0,,,,,
player,201809160ram,crd,KirkCh01,pass_td,0,,,,,
player,201809160ram,crd,KirkCh01,pass_int,0,,,,,
player,201809160ram,crd,KirkCh01,pass_sacked,0,,,,,
player,201809160ram,crd,KirkCh01,pass_sacked_yds,0,,,,,
player,201809160ram,crd,KirkCh01,pass_long,0,,,,,
player,201809160ram,crd,KirkCh01,pass_rating,,,,,,
player,201809160ram,crd,KirkCh01,rush_att,0,,,,,
player,201809160ram,crd,KirkCh01,rush_yds,0,,,,,
player,201809160ram,crd,KirkCh01,rush_td,0,,,,,
player,201809160ram,crd,KirkCh01,rush_long,0,,,,,
player,201809160ram,crd,KirkCh01,targets,5,,,,,
player,201809160ram,crd,KirkCh01,rec,4,,,,,
player,201809160ram,crd,KirkCh01,rec_yds,27,,,,,
player,201809160ram,crd,KirkCh01,rec_td,0,,,,,
player,201809160ram,crd,KirkCh01,rec_long,11,,,,,
player,201809160ram,crd,KirkCh01,fumbles,0,,,,,
player,201809160ram,crd,KirkCh01,fumbles_lost,0,,,,,
player,201809160ram,crd,SealRi00,pass_cmp,0,,,,,
player,201809160ram,crd,SealRi00,pass_att,0,,,,,
player,201809160ram,crd,SealRi00,pass_yds,0,,,,,
player,201809160ram,crd,SealRi00,pass_td,0,,,,,
player,201809160ram,crd,SealRi00,pass_int,0,,,,,
player,201809160ram,crd,SealRi00,pass_sacked,0,,,,,
player,201809160ram,crd,SealRi00,pass_sacked_yds,0,,,,,
player,201809160ram,crd,SealRi00,pass_long,0,,,,,
player,201809160ram,crd,SealRi00,pass_rating,,,,,,
player,201809160ram,crd,SealRi00,rush_att,0,,,,,
player,201809160ram,crd,SealRi00,rush_yds,0,,,,,
player,201809160ram,crd,SealRi00,rush_td,0,,,,,
player,201809160ram,crd,SealRi00,rush_long,0,,,,,
player,201809160ram,crd,SealRi00,targets,6,,,,,
player,201809160ram,crd,SealRi00,rec,4,,,,,
player,201809160ram,crd,SealRi00,rec_yds,17,,,,,
player,201809160ram,crd,SealRi00,rec_td,0,,,,,
player,201809160ram,crd,SealRi00,rec_long,8,,,,,
player,201809160ram,crd,SealRi00,fumbles,0,,,,,
player,201809160ram,crd,SealRi00,fumbles_lost,0,,,,,
player,201809160ram,crd,WillCh05,pass_cmp,0,,,,,
player,201809160ram,crd,WillCh05,pass_att,0,,,,,
player,201809160ram,crd,WillCh05,pass_yds,0,,,,,
player,201809160ram,crd,WillCh05,pass_td,0,,,,,
player,201809160ram,crd,WillCh05,pass_int,0,,,,,
player,201809160ram,crd,WillCh05,pass_sacked,0,,,,,
player,201809160ram,crd,WillCh05,pass_sacked_yds,0,,,,,
player,201809160ram,crd,WillCh05,pass_long,0,,,,,
player,201809160ram,crd,WillCh05,pass_rating,,,,,,
player,201809160ram,crd,WillCh05,rush_att,0,,,,,
player,201809160ram,crd,WillCh05,rush_yds,0,,,,,
player,201809160ram,crd,WillCh05,rush_td,0,,,,,
player,201809160ram,crd,WillCh05,rush_long,0,,,,,
player,201809160ram,crd,WillCh05,targets,3,,,,,
player,201809160ram,crd,WillCh05,rec,0,,,,,
player,201809160ram,crd,WillCh05,rec_yds,0,,,,,
player,201809160ram,crd,WillCh05,rec_td,0,,,,,
player,201809160ram,crd,WillCh05,rec_long,0,,,,,
player,201809160ram,crd,WillCh05,fumbles,0,,,,,
player,201809160ram,crd,WillCh05,fumbles_lost,0,,,,,
player,201809160ram,crd,NelsJJ00,pass_cmp,0,,,,,
player,201809160ram,crd,NelsJJ00,pass_att,0,,,,,
player,201809160ram,crd,NelsJJ00,pass_yds,0,,,,,
player,201809160ram,crd,NelsJJ00,pass_td,0,,,,,
player,201809160ram,crd,NelsJJ00,pass_int,0,,,,,
player,201809160ram,crd,NelsJJ00,pass_sacked,0,,,,,
player,201809160ram,crd,NelsJJ00,pass_sacked_yds,0,,,,,
player,201809160ram,crd,NelsJJ00,pass_long,0,,,,,
player,201809160ram,crd,NelsJJ00,pass_rating,,,,,,
player,201809160ram,crd,NelsJJ00,rush_att,0,,,,,
player,201809160ram,crd,NelsJJ00,rush_yds,0,,,,,
player,201809160ram,crd,NelsJJ00,rush_td,0,,,,,
player,201809160ram,crd,NelsJJ00,rush_long,0,,,,,
player,201809160ram,crd,NelsJJ00,targets,1,,,,,
player,201809160ram,crd,NelsJJ00,rec,0,,,,,
player,201809160ram,crd,NelsJJ00,rec_yds,0,,,,,
player,201809160ram,crd,NelsJJ00,rec_td,0,,,,,
player,201809160ram,crd,NelsJJ00,rec_long,0,,,,,
player,201809160ram,crd,NelsJJ00,fumbles,0,,,,,
player,201809160ram,crd,NelsJJ00,fumbles_lost,0,,,,,
player,201809160ram,ram,GoffJa00,pass_cmp,24,,,,,
player,201809160ram,ram,GoffJa00,pass_att,32,,,,,
player,201809160ram,ram,GoffJa00,pass_yds,354,,,,,
player,201809160ram,ram,GoffJa00,pass_td,1,,,,,
player,201809160ram,ram,GoffJa00,pass_int,1,,,,,
player,201809160ram,ram,GoffJa00,pass_sacked,2,,,,,
player,201809160ram,ram,GoffJa00,pass_sacked_yds,12,,,,,
player,201809160ram,ram,GoffJa00,pass_long,57,,,,,
player,201809160ram,ram,GoffJa00,pass_rating,108.1,,,,,
player,201809160ram,ram,GoffJa00,rush_att,2,,,,,
player,201809160ram,ram,GoffJa00,rush_yds,2,,,,,
player,201809160ram,ram,GoffJa00,rush_td,0,,,,,
player,201809160ram,ram,GoffJa00,rush_long,2,,,,,
player,201809160ram,ram,GoffJa00,targets,0,,,,,
player,201809160ram,ram,GoffJa00,rec,0,,,,,
player,201809160ram,ram,GoffJa00,rec_yds,0,,,,,
player,201809160ram,ram,GoffJa00,rec_td,0,,,,,
player,201809160ram,ram,GoffJa00,rec_long,0,,,,,
player,201809160ram,ram,GoffJa00,fumbles,0,,,,,
player,201809160ram,ram,GoffJa00,fumbles_lost,0,,,,,
player,201809160ram,ram,BrowMa03,pass_cmp,0,,,,,
player,201809160ram,ram,BrowMa03,pass_att,0,,,,,
player,201809160ram,ram,BrowMa03,pass_yds,0,,,,,
player,201809160ram,ram,BrowMa03,pass_td,0,,,,,
player,201809160ram,ram,BrowMa03,pass_int,0,,,,,
player,201809160ram,ram,BrowMa03,pass_sacked,0,,,,,
player,201809160ram,ram,BrowMa03,pass_sacked_yds,0,,,,,
player,201809160ram,ram,BrowMa03,pass_long,0,,,,,
player,201809160ram,ram,BrowMa03,pass_rating,,,,,,
player,201809160ram,ram,BrowMa03,rush_att,12,,,,,
player,201809160ram,ram,BrowMa03,rush_yds,46,,,,,
player,201809160ram,ram,BrowMa03,rush_td,0,,,,,
player,201809160ram,ram,BrowMa03,rush_long,19,,,,,
player,201809160ram,ram,BrowMa03,targets,1,,,,,
player,201809160ram,ram,BrowMa03,rec,0,,,,,
player,201809160ram,ram,BrowMa03,rec_yds,0,,,,,
player,201809160ram,ram,BrowMa03,rec_td,0,,,,,
player,201809160ram,ram,BrowMa03,rec_long,0,,,,,
player,201809160ram,ram,BrowMa03,fumbles,0,,,,,
player,201809160ram,ram,BrowMa03,fumbles_lost,0,,,,,
player,201809160ram,ram,GurlTo01,pass_cmp,0,,,,,
player,201809160ram,ram,GurlTo01,pass_att,0,,,,,
player,201809160ram,ram,GurlTo01,pass_yds,0,,,,,
player,201809160ram,ram,GurlTo01,pass_td,0,,,,,
player,201809160ram,ram,GurlTo01,pass_int,0,,,,,
player,201809160ram,ram,GurlTo01,pass_sacked,0,,,,,
player,201809160ram,ram,GurlTo01,pass_sacked_yds,0,,,,,
player,201809160ram,ram,GurlTo01,pass_long,0,,,,,
player,201809160ram,ram,GurlTo01,pass_rating,,,,,,
player,201809160ram,ram,GurlTo01,rush_att,19,,,,,
player,201809160ram,ram,GurlTo01,rush_yds,42,,,,,
player,201809160ram,ram,GurlTo01,rush_td,3,,,,,
player,201809160ram,ram,GurlTo01,rush_long,11,,,,,
player,201809160ram,ram,GurlTo01,targets,3,,,,,
player,201809160ram,ram,GurlTo01,rec,3,,,,,
player,201809160ram,ram,GurlTo01,rec_yds,31,,,,,
player,201809160ram,ram,GurlTo01,rec_td,0,,,,,
player,201809160ram,ram,GurlTo01,rec_long,15,,,,,
player,201809160ram,ram,GurlTo01,fumbles,0,,,,,
player,201809160ram,ram,GurlTo01,fumbles_lost,0,,,,,
player,201809160ram,ram,CookBr00,pass_cmp,0,,,,,
player,201809160ram,ram,CookBr00,pass_att,0,,,,,
player,201809160ram,ram,CookBr00,pass_yds,0,,,,,
player,201809160ram,ram,CookBr00,pass_td,0,,,,,
player,201809160ram,ram,CookBr00,pass_int,0,,,,,
player,201809160ram,ram,CookBr00,pass_sacked,0,,,,,
player,201809160ram,ram,CookBr00,pass_sacked_yds,0,,,,,
player,201809160ram,ram,CookBr00,pass_long,0,,,,,
player,201809160ram,ram,CookBr00,pass_rating,,,,,,
player,201809160ram,ram,CookBr00,rush_att,0,,,,,
player,201809160ram,ram,CookBr00,rush_yds,0,,,,,
player,201809160ram,ram,CookBr00,rush_td,0,,,,,
player,201809160ram,ram,CookBr00,rush_long,0,,,,,
player,201809160ram,ram,CookBr00,targets,9,,,,,
player,201809160ram,ram,CookBr00,rec,7,,,,,
player,201809160ram,ram,CookBr00,rec_yds,159,,,,,
player,201809160ram,ram,CookBr00,rec_td,0,,,,,
player,201809160ram,ram,CookBr00,rec_long,57,,,,,
player,201809160ram,ram,CookBr00,fumbles,0,,,,,
player,201809160ram,ram,CookBr00,fumbles_lost,0,,,,,
player,201809160ram,ram,WoodRo02,pass_cmp,0,,,,,
player,201809160ram,ram,WoodRo02,pass_att,0,,,,,
player,201809160ram,ram,WoodRo02,pass_yds,0,,,,,
player,201809160ram,ram,WoodRo02,pass_td,0,,,,,
player,201809160ram,ram,WoodRo02,pass_int,0,,,,,
player,201809160ram,ram,WoodRo02,pass_sacked,0,,,,,
player,201809160ram,ram,WoodRo02,pass_sacked_yds,0,,,,,
player,201809160ram,ram,WoodRo02,pass_long,0,,,,,
player,201809160ram,ram,WoodRo02,pass_rating,,,,,,
player,201809160ram,ram,WoodRo02,rush_att,0,,,,,
player,201809160ram,ram,WoodRo02,rush_yds,0,,,,,
player,201809160ram,ram,WoodRo02,rush_td,0,,,,,
player,201809160ram,ram,WoodRo02,rush_long,0,,,,,
player,201809160ram,ram,WoodRo02,targets,9,,,,,
player,201809160ram,ram,WoodRo02,rec,6,,,,,
player,201809160ram,ram,WoodRo02,rec_yds,81,,,,,
player,201809160ram,ram,WoodRo02,rec_td,0,,,,,
player,201809160ram,ram,WoodRo02,rec_long,21,,,,,
player,201809160ram,ram,WoodRo02,fumbles,0,,,,,
player,201809160ram,ram,WoodRo02,fumbles_lost,0,,,,,
player,201809160ram,ram,KuppCo00,pass_cmp,0,,,,,
player,201809160ram,ram,KuppCo00,pass_att,0,,,,,
player,201809160ram,ram,KuppCo00,pass_yds,0,,,,,
player,201809160ram,ram,KuppCo00,pass_td,0,,,,,
player,201809160ram,ram,KuppCo00,pass_int,0,,,,,
player,201809160ram,ram,KuppCo00,pass_sacked,0,,,,,
player,201809160ram,ram,KuppCo00,pass_sacked_yds,0,,,,,
player,201809160ram,ram,KuppCo00,pass_long,0,,,,,
player,201809160ram,ram,KuppCo00,pass_rating,,,,,,
player,201809160ram,ram,KuppCo00,rush_att,0,,,,,
player,201809160ram,ram,KuppCo00,rush_yds,0,,,,,
player,201809160ram,ram,KuppCo00,rush_td,0,,,,,
player,201809160ram,ram,KuppCo00,rush_long,0,,,,,
player,201809160ram,ram,KuppCo00,targets,6,,,,,
player,201809160ram,ram,KuppCo00,rec,6,,,,,
player,201809160ram,ram,KuppCo00,rec_yds,63,,,,,
player,201809160ram,ram,KuppCo00,rec_td,0,,,,,
player,201809160ram,ram,KuppCo00,rec_long,29,,,,,
player,201809160ram,ram,KuppCo00,fumbles,0,,,,,
player,201809160ram,ram,KuppCo00,fumbles_lost,0,,,,,
player,201809160ram,ram,EverGe00,pass_cmp,0,,,,,
player,201809160ram,ram,EverGe00,pass_att,0,,,,,
player,201809160ram,ram,EverGe00,pass_yds,0,,,,,
player,201809160ram,ram,EverGe00,pass_td,0,,,,,
player,201809160ram,ram,EverGe00,pass_int,0,,,,,
player,201809160ram,ram,EverGe00,pass_sacked,0,,,,,
player,201809160ram,ram,EverGe00,pass_sacked_yds,0,,,,,
player,201809160ram,ram,EverGe00,pass_long,0,,,,,
player,201809160ram,ram,EverGe00,pass_rating,,,,,,
player,201809160ram,ram,EverGe00,rush_att,0,,,,,
player,201809160ram,ram,EverGe00,rush_yds,0,,,,,
player,201809160ram,ram,EverGe00,rush_td,0,,,,,
player,201809160ram,ram,EverGe00,rush_long,0,,,,,
player,201809160ram,ram,EverGe00,targets,1,,,,,
player,201809160ram,ram,EverGe00,rec,1,,,,,
player,201809160ram,ram,EverGe00,rec_yds,17,,,,,
player,201809160ram,ram,EverGe00,rec_td,0,,,,,
player,201809160ram,ram,EverGe00,rec_long,17,,,,,
player,201809160ram,ram,EverGe00,fumbles,0,,,,,
player,201809160ram,ram,EverGe00,fumbles_lost,0,,,,,
player,201809160ram,ram,HigbTy00,pass_cmp,0,,,,,
player,201809160ram,ram,HigbTy00,pass_att,0,,,,,
player,201809160ram,ram,HigbTy00,pass_yds,0,,,,,
player,201809160ram,ram,HigbTy00,pass_td,0,,,,,
player,201809160ram,ram,HigbTy00,pass_int,0,,,,,
player,201809160ram,ram,HigbTy00,pass_sacked,0,,,,,
player,201809160ram,ram,HigbTy00,pass_sacked_yds,0,,,,,
player,201809160ram,ram,HigbTy00,pass_long,0,,,,,
player,201809160ram,ram,HigbTy00,pass_rating,,,,,,
player,201809160ram,ram,HigbTy00,rush_att,0,,,,,
player,201809160ram,ram,HigbTy00,rush_yds,0,,,,,
player,201809160ram,ram,HigbTy00,rush_td,0,,,,,
player,201809160ram,ram,HigbTy00,rush_long,0,,,,,
player,201809160ram,ram,HigbTy00,targets,2,,,,,
player,201809160ram,ram,HigbTy00,rec,1,,,,,
player,201809160ram,ram,HigbTy00,rec_yds,3,,,,,
player,201809160ram,ram,HigbTy00,rec_td,1,,,,,
player,201809160ram,ram,HigbTy00,rec_long,3,,,,,
player,201809160ram,ram,HigbTy00,fumbles,0,,,,,
player,201809160ram,ram,HigbTy00,fumbles_lost,0,,,,,
player,201809160ram,crd,PetePa00,def_int,1,,,,,
player,201809160ram,crd,PetePa00,def_int_yds,0,,,,,
player,201809160ram,crd,PetePa00,def_int_td,0,,,,,
player,201809160ram,crd,PetePa00,def_int_long,0,,,,,
player,201809160ram,crd,PetePa00,pass_defended,1,,,,,
player,201809160ram,crd,PetePa00,sacks,0.0,,,,,
player,201809160ram,crd,PetePa00,tackles_combined,8,,,,,
player,201809160ram,crd,PetePa00,tackles_solo,6,,,,,
player,201809160ram,crd,PetePa00,tackles_assists,2,,,,,
player,201809160ram,crd,PetePa00,tackles_loss,1,,,,,
player,201809160ram,crd,PetePa00,qb_hits,0,,,,,
player,201809160ram,crd,PetePa00,fumbles_rec,0,,,,,
player,201809160ram,crd,PetePa00,fumbles_rec_yds,0,,,,,
player,201809160ram,crd,PetePa00,fumbles_rec_td,0,,,,,
player,201809160ram,crd,PetePa00,fumbles_forced,0,,,,,
player,201809160ram,crd,MayoBe00,def_int,0,,,,,
player,201809160ram,crd,MayoBe00,def_int_yds,0,,,,,
player,201809160ram,crd,MayoBe00,def_int_td,0,,,,,
player,201809160ram,crd,MayoBe00,def_int_long,0,,,,,
player,201809160ram,crd,MayoBe00,pass_defended,0,,,,,
player,201809160ram,crd,MayoBe00,sacks,2.0,,,,,
player,201809160ram,crd,MayoBe00,tackles_combined,7,,,,,
player,201809160ram,crd,MayoBe00,tackles_solo,6,,,,,
player,201809160ram,crd,MayoBe00,tackles_assists,1,,,,,
player,201809160ram,crd,MayoBe00,tackles_loss,4,,,,,
player,201809160ram,crd,MayoBe00,qb_hits,2,,,,,
player,201809160ram,crd,MayoBe00,fumbles_rec,0,,,,,
player,201809160ram,crd,MayoBe00,fumbles_rec_yds,0,,,,,
player,201809160ram,crd,MayoBe00,fumbles_rec_td,0,,,,,
player,201809160ram,crd,MayoBe00,fumbles_forced,0,,,,,
player,201809160ram,crd,BethAn20,def_int,0,,,,,
player,201809160ram,crd,BethAn20,def_int_yds,0,,,,,
player,201809160ram,crd,BethAn20,def_int_td,0,,,,,
player,201809160ram,crd,BethAn20,def_int_long,0,,,,,
player,201809160ram,crd,BethAn20,pass_defended,0,,,,,
player,201809160ram,crd,BethAn20,sacks,0.0,,,,,
player,201809160ram,crd,BethAn20,tackles_combined,8,,,,,
player,201809160ram,crd,BethAn20,tackles_solo,7,,,,,
player,201809160ram,crd,BethAn20,tackles_assists,1,,,,,
player,201809160ram,crd,BethAn20,tackles_loss,0,,,,,
player,201809160ram,crd,BethAn20,qb_hits,1,,,,,
player,201809160ram,crd,BethAn20,fumbles_rec,0,,,,,
player,201809160ram,crd,BethAn20,fumbles_rec_yds,0,,,,,
player,201809160ram,crd,BethAn20,fumbles_rec_td,0,,,,,
player,201809160ram,crd,BethAn20,fumbles_forced,0,,,,,
player,201809160ram,crd,BakeBu00,def_int,0,,,,,
player,201809160ram,crd,BakeBu00,def_int_yds,0,,,,,
player,201809160ram,crd,BakeBu00,def_int_td,0,,,,,
player,201809160ram,crd,BakeBu00,def_int_long,0,,,,,
player,201809160ram,crd,BakeBu00,pass_defended,0,,,,,
player,201809160ram,crd,BakeBu00,sacks,0.0,,,,,
player,201809160ram,crd,BakeBu00,tackles_combined,6,,,,,
player,201809160ram,crd,BakeBu00,tackles_solo,4,,,,,
player,201809160ram,crd,BakeBu00,tackles_assists,2,,,,,
player,201809160ram,crd,BakeBu00,tackles_loss,0,,,,,
player,201809160ram,crd,BakeBu00,qb_hits,0,,,,,
player,201809160ram,crd,BakeBu00,fumbles_rec,0,,,,,
player,201809160ram,crd,BakeBu00,fumbles_rec_yds,0,,,,,
player,201809160ram,crd,BakeBu00,fumbles_rec_td,0,,,,,
player,201809160ram,crd,BakeBu00,fumbles_forced,0,,,,,
player,201809160ram,crd,BostTr00,def_int,0,,,,,
player,201809160ram,crd,BostTr00,def_int_yds,0,,,,,
player,201809160ram,crd,BostTr00,def_int_td,0,,,,,
player,201809160ram,crd,BostTr00,def_int_long,0,,,,,
player,201809160ram,crd,BostTr00,pass_defended,0,,,,,
player,201809160ram,crd,BostTr00,sacks,0.0,,,,,
player,201809160ram,crd,BostTr00,tackles_combined,6,,,,,
player,201809160ram,crd,BostTr00,tackles_solo,4,,,,,
player,201809160ram,crd,BostTr00,tackles_assists,2,,,,,
player,201809160ram,crd,BostTr00,tackles_loss,0,,,,,
player,201809160ram,crd,BostTr00,qb_hits,0,,,,,
player,201809160ram,crd,BostTr00,fumbles_rec,0,,,,,
player,201809160ram,crd,BostTr00,fumbles_rec_yds,0,,,,,
player,201809160ram,crd,BostTr00,fumbles_rec_td,0,,,,,
player,201809160ram,crd,BostTr00,fumbles_forced,0,,,,,
player,201809160ram,crd,ByneJo00,def_int,0,,,,,
player,201809160ram,crd,ByneJo00,def_int_yds,0,,,,,
player,201809160ram,crd,ByneJo00,def_int_td,0,,,,,
player,201809160ram,crd,ByneJo00,def_int_long,0,,,,,
player,201809160ram,crd,ByneJo00,pass_defended,1,,,,,
player,201809160ram,crd,ByneJo00,sacks,0.0,,,,,
player,201809160ram,crd,ByneJo00,tackles_combined,6,,,,,
player,201809160ram,crd,ByneJo00,tackles_solo,4,,,,,
player,201809160ram,crd,ByneJo00,tackles_assists,2,,,,,
player,201809160ram,crd,ByneJo00,tackles_loss,0,,,,,
player,201809160ram,crd,ByneJo00,qb_hits,0,,,,,
player,201809160ram,crd,ByneJo00,fumbles_rec,0,,,,,
player,201809160ram,crd,ByneJo00,fumbles_rec_yds,0,,,,,
player,201809160ram,crd,ByneJo00,fumbles_rec_td,0,,,,,
player,201809160ram,crd,ByneJo00,fumbles_forced,0,,,,,
