game,2018,11,20181118,201811180clt,oti,"Tennessee Titans",10,clt,"Indianapolis Colts",38
player,201811180clt,oti,SharTa00,fumbles,0,,,,,
player,201811180clt,oti,SharTa00,fumbles_lost,0,,,,,
player,201811180clt,oti,PruiMy00,pass_cmp,0,,,,,
player,201811180clt,oti,PruiMy00,pass_att,0,,,,,
player,201811180clt,oti,PruiMy00,pass_yds,0,,,,,
player,201811180clt,oti,PruiMy00,pass_td,0,,,,,
player,201811180clt,oti,PruiMy00,pass_int,0,,,,,
player,201811180clt,oti,PruiMy00,pass_sacked,0,,,,,
player,201811180clt,oti,PruiMy00,pass_sacked_yds,0,,,,,
player,201811180clt,oti,PruiMy00,pass_long,0,,,,,
player,201811180clt,oti,PruiMy00,pass_rating,,,,,,
player,201811180clt,oti,PruiMy00,rush_att,0,,,,,
player,201811180clt,oti,PruiMy00,rush_yds,0,,,,,
player,201811180clt,oti,PruiMy00,rush_td,0,,,,,
player,201811180clt,oti,PruiMy00,rush_long,0,,,,,
player,201811180clt,oti,PruiMy00,targets,1,,,,,
player,201811180clt,oti,PruiMy00,rec,1,,,,,
player,201811180clt,oti,PruiMy00,rec_yds,19,,,,,
player,201811180clt,oti,PruiMy00,rec_td,0,,,,,
player,201811180clt,oti,PruiMy00,rec_long,19,,,,,
player,201811180clt,oti,PruiMy00,fumbles,0,,,,,
player,201811180clt,oti,PruiMy00,fumbles_lost,0,,,,,
player,201811180clt,oti,StocLu00,pass_cmp,0,,,,,
player,201811180clt,oti,StocLu00,pass_att,0,,,,,
player,201811180clt,oti,StocLu00,pass_yds,0,,,,,
player,201811180clt,oti,StocLu00,pass_td,0,,,,,
player,201811180clt,oti,StocLu00,pass_int,0,,,,,
player,201811180clt,oti,StocLu00,pass_sacked,0,,,,,
player,201811180clt,oti,StocLu00,pass_sacked_yds,0,,,,,
player,201811180clt,oti,StocLu00,pass_long,0,,,,,
player,201811180clt,oti,StocLu00,pass_rating,,,,,,
player,201811180clt,oti,StocLu00,rush_att,0,,,,,
player,201811180clt,oti,StocLu00,rush_yds,0,,,,,
player,201811180clt,oti,StocLu00,rush_td,0,,,,,
player,201811180clt,oti,StocLu00,rush_long,0,,,,,
player,201811180clt,oti,StocLu00,targets,3,,,,,
player,201811180clt,oti,StocLu00,rec,2,,,,,
player,201811180clt,oti,StocLu00,rec_yds,16,,,,,
player,201811180clt,oti,StocLu00,rec_td,0,,,,,
player,201811180clt,oti,StocLu00,rec_long,11,,,,,
player,201811180clt,oti,StocLu00,fumbles,0,,,,,
player,201811180clt,oti,StocLu00,fumbles_lost,0,,,,,
player,201811180clt,oti,DaviCo03,pass_cmp,0,,,,,
player,201811180clt,oti,DaviCo03,pass_att,0,,,,,
player,201811180clt,oti,DaviCo03,pass_yds,0,,,,,
player,201811180clt,oti,DaviCo03,pass_td,0,,,,,
player,201811180clt,oti,DaviCo03,pass_int,0,,,,,
player,201811180clt,oti,DaviCo03,pass_sacked,0,,,,,
player,201811180clt,oti,DaviCo03,pass_sacked_yds,0,,,,,
player,201811180clt,oti,DaviCo03,pass_long,0,,,,,
player,201811180clt,oti,DaviCo03,pass_rating,,,,,,
player,201811180clt,oti,DaviCo03,rush_att,1,,,,,
player,201811180clt,oti,DaviCo03,rush_yds,-1,,,,,
player,201811180clt,oti,DaviCo03,rush_td,0,,,,,
player,201811180clt,oti,DaviCo03,rush_long,-1,,,,,
player,201811180clt,oti,DaviCo03,targets,4,,,,,
player,201811180clt,oti,DaviCo03,rec,2,,,,,
player,201811180clt,oti,DaviCo03,rec_yds,30,,,,,
player,201811180clt,oti,DaviCo03,rec_td,0,,,,,
player,201811180clt,oti,DaviCo03,rec_long,23,,,,,
player,201811180clt,oti,DaviCo03,fumbles,0,,,,,
player,201811180clt,oti,DaviCo03,fumbles_lost,0,,,,,
player,201811180clt,clt,LuckAn00,pass_cmp,23,,,,,
player,201811180clt,clt,LuckAn00,pass_att,29,,,,,
player,201811180clt,clt,LuckAn00,pass_yds,297,,,,,
player,201811180clt,clt,LuckAn00,pass_td,3,,,,,
player,201811180clt,clt,LuckAn00,pass_int,0,,,,,
player,201811180clt,clt,LuckAn00,pass_sacked,0,,,,,
player,201811180clt,clt,LuckAn00,pass_sacked_yds,0,,,,,
player,201811180clt,clt,LuckAn00,pass_long,68,,,,,
player,201811180clt,clt,LuckAn00,pass_rating,143.8,,,,,
player,201811180clt,clt,LuckAn00,rush_att,0,,,,,
player,201811180clt,clt,LuckAn00,rush_yds,0,,,,,
player,201811180clt,clt,LuckAn00,rush_td,0,,,,,
player,201811180clt,clt,LuckAn00,rush_long,0,,,,,
player,201811180clt,clt,LuckAn00,targets,1,,,,,
player,201811180clt,clt,LuckAn00,rec,0,,,,,
player,201811180clt,clt,LuckAn00,rec_yds,0,,,,,
player,201811180clt,clt,LuckAn00,rec_td,0,,,,,
player,201811180clt,clt,LuckAn00,rec_long,0,,,,,
player,201811180clt,clt,LuckAn00,fumbles,0,,,,,
player,201811180clt,clt,LuckAn00,fumbles_lost,0,,,,,
player,201811180clt,clt,BrisJa00,pass_cmp,1,,,,,
player,201811180clt,clt,BrisJa00,pass_att,2,,,,,
player,201811180clt,clt,BrisJa00,pass_yds,-2,,,,,
player,201811180clt,clt,BrisJa00,pass_td,0,,,,,
player,201811180clt,clt,BrisJa00,pass_int,0,,,,,
player,201811180clt,clt,BrisJa00,pass_sacked,0,,,,,
player,201811180clt,clt,BrisJa00,pass_sacked_yds,0,,,,,
player,201811180clt,clt,BrisJa00,pass_long,-2,,,,,
player,201811180clt,clt,BrisJa00,pass_rating,56.2,,,,,
player,201811180clt,clt,BrisJa00,rush_att,3,,,,,
player,201811180clt,clt,BrisJa00,rush_yds,-3,,,,,
player,201811180clt,clt,BrisJa00,rush_td,0,,,,,
player,201811180clt,clt,BrisJa00,rush_long,-1,,,,,
player,201811180clt,clt,BrisJa00,targets,0,,,,,
player,201811180clt,clt,BrisJa00,rec,0,,,,,
player,201811180clt,clt,BrisJa00,rec_yds,0,,,,,
player,201811180clt,clt,BrisJa00,rec_td,0,,,,,
player,201811180clt,clt,BrisJa00,rec_long,0,,,,,
player,201811180clt,clt,BrisJa00,fumbles,0,,,,,
player,201811180clt,clt,BrisJa00,fumbles_lost,0,,,,,
player,201811180clt,clt,EbroEr00,pass_cmp,0,,,,,
player,201811180clt,clt,EbroEr00,pass_att,1,,,,,
player,201811180clt,clt,EbroEr00,pass_yds,0,,,,,
player,201811180clt,clt,EbroEr00,pass_td,0,,,,,
player,201811180clt,clt,EbroEr00,pass_int,0,,,,,
player,201811180clt,clt,EbroEr00,pass_sacked,0,,,,,
player,201811180clt,clt,EbroEr00,pass_sacked_yds,0,,,,,
player,201811180clt,clt,EbroEr00,pass_long,0,,,,,
player,201811180clt,clt,EbroEr00,pass_rating,39.6,,,,,
player,201811180clt,clt,EbroEr00,rush_att,0,,,,,
player,201811180clt,clt,EbroEr00,rush_yds,0,,,,,
player,201811180clt,clt,EbroEr00,rush_td,0,,,,,
player,201811180clt,clt,EbroEr00,rush_long,0,,,,,
player,201811180clt,clt,EbroEr00,targets,0,,,,,
player,201811180clt,clt,EbroEr00,rec,0,,,,,
player,201811180clt,clt,EbroEr00,rec_yds,0,,,,,
player,201811180clt,clt,EbroEr00,rec_td,0,,,,,
player,201811180clt,clt,EbroEr00,rec_long,0,,,,,
player,201811180clt,clt,EbroEr00,fumbles,0,,,,,
player,201811180clt,clt,EbroEr00,fumbles_lost,0,,,,,
player,201811180clt,clt,MackMa00,pass_cmp,0,,,,,
player,201811180clt,clt,MackMa00,pass_att,0,,,,,
player,201811180clt,clt,MackMa00,pass_yds,0,,,,,
player,201811180clt,clt,MackMa00,pass_td,0,,,,,
player,201811180clt,clt,MackMa00,pass_int,0,,,,,
player,201811180clt,clt,MackMa00,pass_sacked,0,,,,,
player,201811180clt,clt,MackMa00,pass_sacked_yds,0,,,,,
player,201811180clt,clt,MackMa00,pass_long,0,,,,,
player,201811180clt,clt,MackMa00,pass_rating,,,,,,
player,201811180clt,clt,MackMa00,rush_att,16,,,,,
player,201811180clt,clt,MackMa00,rush_yds,61,,,,,
player,201811180clt,clt,MackMa00,rush_td,1,,,,,
player,201811180clt,clt,MackMa00,rush_long,9,,,,,
player,201811180clt,clt,MackMa00,targets,2,,,,,
player,201811180clt,clt,MackMa00,rec,1,,,,,
player,201811180clt,clt,MackMa00,rec_yds,8,,,,,
player,201811180clt,clt,MackMa00,rec_td,0,,,,,
player,201811180clt,clt,MackMa00,rec_long,8,,,,,
player,201811180clt,clt,MackMa00,fumbles,0,,,,,
player,201811180clt,clt,MackMa00,fumbles_lost,0,,,,,
player,201811180clt,clt,WilkJo01,pass_cmp,0,,,,,
player,201811180clt,clt,WilkJo01,pass_att,0,,,,,
player,201811180clt,clt,WilkJo01,pass_yds,0,,,,,
player,201811180clt,clt,WilkJo01,pass_td,0,,,,,
player,201811180clt,clt,WilkJo01,pass_int,0,,,,,
player,201811180clt,clt,WilkJo01,pass_sacked,0,,,,,
player,201811180clt,clt,WilkJo01,pass_sacked_yds,0,,,,,
player,201811180clt,clt,WilkJo01,pass_long,0,,,,,
player,201811180clt,clt,WilkJo01,pass_rating,,,,,,
player,201811180clt,clt,WilkJo01,rush_att,4,,,,,
player,201811180clt,clt,WilkJo01,rush_yds,30,,,,,
player,201811180clt,clt,WilkJo01,rush_td,1,,,,,
player,201811180clt,clt,WilkJo01,rush_long,18,,,,,
player,201811180clt,clt,WilkJo01,targets,0,,,,,
player,201811180clt,clt,WilkJo01,rec,0,,,,,
player,201811180clt,clt,WilkJo01,rec_yds,0,,,,,
player,201811180clt,clt,WilkJo01,rec_td,0,,,,,
player,201811180clt,clt,WilkJo01,rec_long,0,,,,,
player,201811180clt,clt,WilkJo01,fumbles,0,,,,,
player,201811180clt,clt,WilkJo01,fumbles_lost,0,,,,,
player,201811180clt,clt,HineNy00,pass_cmp,0,,,,,
player,201811180clt,clt,HineNy00,pass_att,0,,,,,
player,201811180clt,clt,HineNy00,pass_yds,0,,,,,
player,201811180clt,clt,HineNy00,pass_td,0,,,,,
player,201811180clt,clt,HineNy00,pass_int,0,,,,,
player,201811180clt,clt,HineNy00,pass_sacked,0,,,,,
player,201811180clt,clt,HineNy00,pass_sacked_yds,0,,,,,
player,201811180clt,clt,HineNy00,pass_long,0,,,,,
player,201811180clt,clt,HineNy00,pass_rating,,,,,,
player,201811180clt,clt,HineNy00,rush_att,5,,,,,
player,201811180clt,clt,HineNy00,rush_yds,14,,,,,
player,201811180clt,clt,HineNy00,rush_td,0,,,,,
player,201811180clt,clt,HineNy00,rush_long,8,,,,,
player,201811180clt,clt,HineNy00,targets,3,,,,,
player,201811180clt,clt,HineNy00,rec,1,,,,,
player,201811180clt,clt,HineNy00,rec_yds,20,,,,,
player,201811180clt,clt,HineNy00,rec_td,0,,,,,
player,201811180clt,clt,HineNy00,rec_long,20,,,,,
player,201811180clt,clt,HineNy00,fumbles,1,,,,,
player,201811180clt,clt,HineNy00,fumbles_lost,0,,,,,
player,201811180clt,clt,HiltT.00,pass_cmp,0,,,,,
player,201811180clt,clt,HiltT.00,pass_att,0,,,,,
player,201811180clt,clt,HiltT.00,pass_yds,0,,,,,
player,201811180clt,clt,HiltT.00,pass_td,0,,,,,
player,201811180clt,clt,HiltT.00,pass_int,0,,,,,
player,201811180clt,clt,HiltT.00,pass_sacked,0,,,,,
player,201811180clt,clt,HiltT.00,pass_sacked_yds,0,,,,,
player,201811180clt,clt,HiltT.00,pass_long,0,,,,,
player,201811180clt,clt,HiltT.00,pass_rating,,,,,,
player,201811180clt,clt,HiltT.00,rush_att,0,,,,,
player,201811180clt,clt,HiltT.00,rush_yds,0,,,,,
player,201811180clt,clt,HiltT.00,rush_td,0,,,,,
player,201811180clt,clt,HiltT.00,rush_long,0,,,,,
player,201811180clt,clt,HiltT.00,targets,9,,,,,
player,201811180clt,clt,HiltT.00,rec,9,,,,,
player,201811180clt,clt,HiltT.00,rec_yds,155,,,,,
player,201811180clt,clt,HiltT.00,rec_td,2,,,,,
player,201811180clt,clt,HiltT.00,rec_long,68,,,,,
player,201811180clt,clt,HiltT.00,fumbles,0,,,,,
player,201811180clt,clt,HiltT.00,fumbles_lost,0,,,,,
player,201811180clt,clt,DoylJa00,pass_cmp,0,,,,,
player,201811180clt,clt,DoylJa00,pass_att,0,,,,,
player,201811180clt,clt,DoylJa00,pass_yds,0,,,,,
player,201811180clt,clt,DoylJa00,pass_td,0,,,,,
player,201811180clt,clt,DoylJa00,pass_int,0,,,,,
player,201811180clt,clt,DoylJa00,pass_sacked,0,,,,,
player,201811180clt,clt,DoylJa00,pass_sacked_yds,0,,,,,
player,201811180clt,clt,DoylJa00,pass_long,0,,,,,
player,201811180clt,clt,DoylJa00,pass_rating,,,,,,
player,201811180clt,clt,DoylJa00,rush_att,0,,,,,
player,201811180clt,clt,DoylJa00,rush_yds,0,,,,,
player,201811180clt,clt,DoylJa00,rush_td,0,,,,,
player,201811180clt,clt,DoylJa00,rush_long,0,,,,,
player,201811180clt,clt,DoylJa00,targets,4,,,,,
player,201811180clt,clt,DoylJa00,rec,4,,,,,
player,201811180clt,clt,DoylJa00,rec_yds,43,,,,,
player,201811180clt,clt,DoylJa00,rec_td,0,,,,,
player,201811180clt,clt,DoylJa00,rec_long,16,,,,,
player,201811180clt,clt,DoylJa00,fumbles,0,,,,,
player,201811180clt,clt,DoylJa00,fumbles_lost,0,,,,,
player,201811180clt,clt,InmaDo00,pass_cmp,0,,,,,
player,201811180clt,clt,InmaDo00,pass_att,0,,,,,
player,201811180clt,clt,InmaDo00,pass_yds,0,,,,,
player,201811180clt,clt,InmaDo00,pass_td,0,,,,,
player,201811180clt,clt,InmaDo00,pass_int,0,,,,,
player,201811180clt,clt,InmaDo00,pass_sacked,0,,,,,
player,201811180clt,clt,InmaDo00,pass_sacked_yds,0,,,,,
player,201811180clt,clt,InmaDo00,pass_long,0,,,,,
player,201811180clt,clt,InmaDo00,pass_rating,,,,,,
player,201811180clt,clt,InmaDo00,rush_att,0,,,,,
player,201811180clt,clt,InmaDo00,rush_yds,0,,,,,
player,201811180clt,clt,InmaDo00,rush_td,0,,,,,
player,201811180clt,clt,InmaDo00,rush_long,0,,,,,
player,201811180clt,clt,InmaDo00,targets,6,,,,,
player,201811180clt,clt,InmaDo00,rec,4,,,,,
player,201811180clt,clt,InmaDo00,rec_yds,34,,,,,
player,201811180clt,clt,InmaDo00,rec_td,1,,,,,
player,201811180clt,clt,InmaDo00,rec_long,12,,,,,
player,201811180clt,clt,InmaDo00,fumbles,0,,,,,
player,201811180clt,clt,InmaDo00,fumbles_lost,0,,,,,
player,201811180clt,clt,GranRy01,pass_cmp,0,,,,,
player,201811180clt,clt,GranRy01,pass_att,0,,,,,
player,201811180clt,clt,GranRy01,pass_yds,0,,,,,
player,201811180clt,clt,GranRy01,pass_td,0,,,,,
player,201811180clt,clt,GranRy01,pass_int,0,,,,,
player,201811180clt,clt,GranRy01,pass_sacked,0,,,,,
player,201811180clt,clt,GranRy01,pass_sacked_yds,0,,,,,
player,201811180clt,clt,GranRy01,pass_long,0,,,,,
player,201811180clt,clt,GranRy01,pass_rating,,,,,,
player,201811180clt,clt,GranRy01,rush_att,0,,,,,
player,201811180clt,clt,GranRy01,rush_yds,0,,,,,
player,201811180clt,clt,GranRy01,rush_td,0,,,,,
player,201811180clt,clt,GranRy01,rush_long,0,,,,,
player,201811180clt,clt,GranRy01,targets,3,,,,,
player,201811180clt,clt,GranRy01,rec,2,,,,,
player,201811180clt,clt,GranRy01,rec_yds,15,,,,,
player,201811180clt,clt,GranRy01,rec_td,0,,,,,
player,201811180clt,clt,GranRy01,rec_long,8,,,,,
player,201811180clt,clt,GranRy01,fumbles,0,,,,,
player,201811180clt,clt,GranRy01,fumbles_lost,0,,,,,
player,201811180clt,clt,PascZa00,pass_cmp,0,,,,,
player,201811180clt,clt,PascZa00,pass_att,0,,,,,
player,201811180clt,clt,PascZa00,pass_yds,0,,,,,
player,201811180clt,clt,PascZa00,pass_td,0,,,,,
player,201811180clt,clt,PascZa00,pass_int,0,,,,,
player,201811180clt,clt,PascZa00,pass_sacked,0,,,,,
player,201811180clt,clt,PascZa00,pass_sacked_yds,0,,,,,
player,201811180clt,clt,PascZa00,pass_long,0,,,,,
player,201811180clt,clt,PascZa00,pass_rating,,,,,,
player,201811180clt,clt,PascZa00,rush_att,0,,,,,
player,201811180clt,clt,PascZa00,rush_yds,0,,,,,
player,201811180clt,clt,PascZa00,rush_td,0,,,,,
player,201811180clt,clt,PascZa00,rush_long,0,,,,,
player,201811180clt,clt,PascZa00,targets,1,,,,,
player,201811180clt,clt,PascZa00,rec,1,,,,,
