game,2018,4,20181001,201810010den,kan,"Kansas City Chiefs",27,den,"Denver Broncos",23
player,201810010den,kan,HillTy00,pass_cmp,0,,,,,
player,201810010den,kan,HillTy00,pass_att,0,,,,,
player,201810010den,kan,HillTy00,pass_yds,0,,,,,
player,201810010den,kan,HillTy00,pass_td,0,,,,,
player,201810010den,kan,HillTy00,pass_int,0,,,,,
player,201810010den,kan,HillTy00,pass_sacked,0,,,,,
player,201810010den,kan,HillTy00,pass_sacked_yds,0,,,,,
player,201810010den,kan,HillTy00,pass_long,0,,,,,
player,201810010den,kan,HillTy00,pass_rating,,,,,,
player,201810010den,kan,HillTy00,rush_att,1,,,,,
player,201810010den,kan,HillTy00,rush_yds,2,,,,,
player,201810010den,kan,HillTy00,rush_td,0,,,,,
player,201810010den,kan,HillTy00,rush_long,2,,,,,
player,201810010den,kan,HillTy00,targets,13,,,,,
player,201810010den,kan,HillTy00,rec,9,,,,,
player,201810010den,kan,HillTy00,rec_yds,54,,,,,
player,201810010den,kan,HillTy00,rec_td,0,,,,,
player,201810010den,kan,HillTy00,rec_long,15,,,,,
player,201810010den,kan,HillTy00,fumbles,0,,,,,
player,201810010den,kan,HillTy00,fumbles_lost,0,,,,,
player,201810010den,kan,KelcTr00,pass_cmp,0,,,,,
player,201810010den,kan,KelcTr00,pass_att,0,,,,,
player,201810010den,kan,KelcTr00,pass_yds,0,,,,,
player,201810010den,kan,KelcTr00,pass_td,0,,,,,
player,201810010den,kan,KelcTr00,pass_int,0,,,,,
player,201810010den,kan,KelcTr00,pass_sacked,0,,,,,
player,201810010den,kan,KelcTr00,pass_sacked_yds,0,,,,,
player,201810010den,kan,KelcTr00,pass_long,0,,,,,
player,201810010den,kan,KelcTr00,pass_rating,,,,,,
player,201810010den,kan,KelcTr00,rush_att,0,,,,,
player,201810010den,kan,KelcTr00,rush_yds,0,,,,,
player,201810010den,kan,KelcTr00,rush_td,0,,,,,
player,201810010den,kan,KelcTr00,rush_long,0,,,,,
player,201810010den,kan,KelcTr00,targets,12,,,,,
player,201810010den,kan,KelcTr00,rec,7,,,,,
player,201810010den,kan,KelcTr00,rec_yds,78,,,,,
player,201810010den,kan,KelcTr00,rec_td,1,,,,,
player,201810010den,kan,KelcTr00,rec_long,29,,,,,
player,201810010den,kan,KelcTr00,fumbles,0,,,,,
player,201810010den,kan,KelcTr00,fumbles_lost,0,,,,,
player,201810010den,kan,HarrDe03,pass_cmp,0,,,,,
player,201810010den,kan,HarrDe03,pass_att,0,,,,,
player,201810010den,kan,HarrDe03,pass_yds,0,,,,,
player,201810010den,kan,HarrDe03,pass_td,0,,,,,
player,201810010den,kan,HarrDe03,pass_int,0,,,,,
player,201810010den,kan,HarrDe03,pass_sacked,0,,,,,
player,201810010den,kan,HarrDe03,pass_sacked_yds,0,,,,,
player,201810010den,kan,HarrDe03,pass_long,0,,,,,
player,201810010den,kan,HarrDe03,pass_rating,,,,,,
player,201810010den,kan,HarrDe03,rush_att,0,,,,,
player,201810010den,kan,HarrDe03,rush_yds,0,,,,,
player,201810010den,kan,HarrDe03,rush_td,0,,,,,
player,201810010den,kan,HarrDe03,rush_long,0,,,,,
player,201810010den,kan,HarrDe03,targets,3,,,,,
player,201810010den,kan,HarrDe03,rec,2,,,,,
player,201810010den,kan,HarrDe03,rec_yds,59,,,,,
player,201810010den,kan,HarrDe03,rec_td,0,,,,,
player,201810010den,kan,HarrDe03,rec_long,35,,,,,
player,201810010den,kan,HarrDe03,fumbles,0,,,,,
player,201810010den,kan,HarrDe03,fumbles_lost,0,,,,,
player,201810010den,kan,RobiDe01,pass_cmp,0,,,,,
player,201810010den,kan,RobiDe01,pass_att,0,,,,,
player,201810010den,kan,RobiDe01,pass_yds,0,,,,,
player,201810010den,kan,RobiDe01,pass_td,0,,,,,
player,201810010den,kan,RobiDe01,pass_int,0,,,,,
player,201810010den,kan,RobiDe01,pass_sacked,0,,,,,
player,201810010den,kan,RobiDe01,pass_sacked_yds,0,,,,,
player,201810010den,kan,RobiDe01,pass_long,0,,,,,
player,201810010den,kan,RobiDe01,pass_rating,,,,,,
player,201810010den,kan,RobiDe01,rush_att,0,,,,,
player,201810010den,kan,RobiDe01,rush_yds,0,,,,,
player,201810010den,kan,RobiDe01,rush_td,0,,,,,
player,201810010den,kan,RobiDe01,rush_long,0,,,,,
player,201810010den,kan,RobiDe01,targets,3,,,,,
player,201810010den,kan,RobiDe01,rec,2,,,,,
player,201810010den,kan,RobiDe01,rec_yds,31,,,,,
player,201810010den,kan,RobiDe01,rec_td,0,,,,,
player,201810010den,kan,RobiDe01,rec_long,23,,,,,
player,201810010den,kan,RobiDe01,fumbles,0,,,,,
player,201810010den,kan,RobiDe01,fumbles_lost,0,,,,,
player,201810010den,kan,ConlCh00,pass_cmp,0,,,,,
player,201810010den,kan,ConlCh00,pass_att,0,,,,,
player,201810010den,kan,ConlCh00,pass_yds,0,,,,,
player,201810010den,kan,ConlCh00,pass_td,0,,,,,
player,201810010den,kan,ConlCh00,pass_int,0,,,,,
player,201810010den,kan,ConlCh00,pass_sacked,0,,,,,
player,201810010den,kan,ConlCh00,pass_sacked_yds,0,,,,,
player,201810010den,kan,ConlCh00,pass_long,0,,,,,
player,201810010den,kan,ConlCh00,pass_rating,,,,,,
player,201810010den,kan,ConlCh00,rush_att,0,,,,,
player,201810010den,kan,ConlCh00,rush_yds,0,,,,,
player,201810010den,kan,ConlCh00,rush_td,0,,,,,
player,201810010den,kan,ConlCh00,rush_long,0,,,,,
player,201810010den,kan,ConlCh00,targets,6,,,,,
player,201810010den,kan,ConlCh00,rec,4,,,,,
player,201810010den,kan,ConlCh00,rec_yds,13,,,,,
player,201810010den,kan,ConlCh00,rec_td,0,,,,,
player,201810010den,kan,ConlCh00,rec_long,5,,,,,
player,201810010den,kan,ConlCh00,fumbles,0,,,,,
player,201810010den,kan,ConlCh00,fumbles_lost,0,,,,,
player,201810010den,kan,WatkSa00,pass_cmp,0,,,,,
player,201810010den,kan,WatkSa00,pass_att,0,,,,,
player,201810010den,kan,WatkSa00,pass_yds,0,,,,,
player,201810010den,kan,WatkSa00,pass_td,0,,,,,
player,201810010den,kan,WatkSa00,pass_int,0,,,,,
player,201810010den,kan,WatkSa00,pass_sacked,0,,,,,
player,201810010den,kan,WatkSa00,pass_sacked_yds,0,,,,,
player,201810010den,kan,WatkSa00,pass_long,0,,,,,
player,201810010den,kan,WatkSa00,pass_rating,,,,,,
player,201810010den,kan,WatkSa00,rush_att,0,,,,,
player,201810010den,kan,WatkSa00,rush_yds,0,,,,,
player,201810010den,kan,WatkSa00,rush_td,0,,,,,
player,201810010den,kan,WatkSa00,rush_long,0,,,,,
player,201810010den,kan,WatkSa00,targets,1,,,,,
player,201810010den,kan,WatkSa00,rec,0,,,,,
player,201810010den,kan,WatkSa00,rec_yds,0,,,,,
player,201810010den,kan,WatkSa00,rec_td,0,,,,,
player,201810010den,kan,WatkSa00,rec_long,0,,,,,
player,201810010den,kan,WatkSa00,fumbles,0,,,,,
player,201810010den,kan,WatkSa00,fumbles_lost,0,,,,,
player,201810010den,den,KeenCa00,pass_cmp,21,,,,,
player,201810010den,den,KeenCa00,pass_att,33,,,,,
player,201810010den,den,KeenCa00,pass_yds,245,,,,,
player,201810010den,den,KeenCa00,pass_td,0,,,,,
player,201810010den,den,KeenCa00,pass_int,1,,,,,
player,201810010den,den,KeenCa00,pass_sacked,4,,,,,
player,201810010den,den,KeenCa00,pass_sacked_yds,19,,,,,
player,201810010den,den,KeenCa00,pass_long,42,,,,,
player,201810010den,den,KeenCa00,pass_rating,73.4,,,,,
player,201810010den,den,KeenCa00,rush_att,0,,,,,
player,201810010den,den,KeenCa00,rush_yds,0,,,,,
player,201810010den,den,KeenCa00,rush_td,0,,,,,
player,201810010den,den,KeenCa00,rush_long,0,,,,,
player,201810010den,den,KeenCa00,targets,0,,,,,
player,201810010den,den,KeenCa00,rec,0,,,,,
player,201810010den,den,KeenCa00,rec_yds,0,,,,,
player,201810010den,den,KeenCa00,rec_td,0,,,,,
player,201810010den,den,KeenCa00,rec_long,0,,,,,
player,201810010den,den,KeenCa00,fumbles,0,,,,,
player,201810010den,den,KeenCa00,fumbles_lost,0,,,,,
player,201810010den,den,LindPh00,pass_cmp,0,,,,,
player,201810010den,den,LindPh00,pass_att,0,,,,,
player,201810010den,den,LindPh00,pass_yds,0,,,,,
player,201810010den,den,LindPh00,pass_td,0,,,,,
player,201810010den,den,LindPh00,pass_int,0,,,,,
player,201810010den,den,LindPh00,pass_sacked,0,,,,,
player,201810010den,den,LindPh00,pass_sacked_yds,0,,,,,
player,201810010den,den,LindPh00,pass_long,0,,,,,
player,201810010den,den,LindPh00,pass_rating,,,,,,
player,201810010den,den,LindPh00,rush_att,12,,,,,
player,201810010den,den,LindPh00,rush_yds,69,,,,,
player,201810010den,den,LindPh00,rush_td,1,,,,,
player,201810010den,den,LindPh00,rush_long,19,,,,,
player,201810010den,den,LindPh00,targets,2,,,,,
player,201810010den,den,LindPh00,rec,2,,,,,
player,201810010den,den,LindPh00,rec_yds,10,,,,,
player,201810010den,den,LindPh00,rec_td,0,,,,,
player,201810010den,den,LindPh00,rec_long,5,,,,,
player,201810010den,den,LindPh00,fumbles,0,,,,,
player,201810010den,den,LindPh00,fumbles_lost,0,,,,,
player,201810010den,den,FreeRo00,pass_cmp,0,,,,,
player,201810010den,den,FreeRo00,pass_att,0,,,,,
player,201810010den,den,FreeRo00,pass_yds,0,,,,,
player,201810010den,den,FreeRo00,pass_td,0,,,,,
player,201810010den,den,FreeRo00,pass_int,0,,,,,
player,201810010den,den,FreeRo00,pass_sacked,0,,,,,
player,201810010den,den,FreeRo00,pass_sacked_yds,0,,,,,
player,201810010den,den,FreeRo00,pass_long,0,,,,,
player,201810010den,den,FreeRo00,pass_rating,,,,,,
player,201810010den,den,FreeRo00,rush_att,8,,,,,
player,201810010den,den,FreeRo00,rush_yds,67,,,,,
player,201810010den,den,FreeRo00,rush_td,1,,,,,
player,201810010den,den,FreeRo00,rush_long,18,,,,,
player,201810010den,den,FreeRo00,targets,0,,,,,
player,201810010den,den,FreeRo00,rec,0,,,,,
player,201810010den,den,FreeRo00,rec_yds,0,,,,,
player,201810010den,den,FreeRo00,rec_td,0,,,,,
player,201810010den,den,FreeRo00,rec_long,0,,,,,
player,201810010den,den,FreeRo00,fumbles,0,,,,,
player,201810010den,den,FreeRo00,fumbles_lost,0,,,,,
player,201810010den,den,SandEm00,pass_cmp,0,,,,,
player,201810010den,den,SandEm00,pass_att,0,,,,,
player,201810010den,den,SandEm00,pass_yds,0,,,,,
player,201810010den,den,SandEm00,pass_td,0,,,,,
player,201810010den,den,SandEm00,pass_int,0,,,,,
player,201810010den,den,SandEm00,pass_sacked,0,,,,,
player,201810010den,den,SandEm00,pass_sacked_yds,0,,,,,
player,201810010den,den,SandEm00,pass_long,0,,,,,
player,201810010den,den,SandEm00,pass_rating,,,,,,
player,201810010den,den,SandEm00,rush_att,1,,,,,
player,201810010den,den,SandEm00,rush_yds,18,,,,,
player,201810010den,den,SandEm00,rush_td,0,,,,,
player,201810010den,den,SandEm00,rush_long,18,,,,,
player,201810010den,den,SandEm00,targets,7,,,,,
player,201810010den,den,SandEm00,rec,5,,,,,
player,201810010den,den,SandEm00,rec_yds,45,,,,,
player,201810010den,den,SandEm00,rec_td,0,,,,,
player,201810010den,den,SandEm00,rec_long,17,,,,,
player,201810010den,den,SandEm00,fumbles,0,,,,,
player,201810010den,den,SandEm00,fumbles_lost,0,,,,,
player,201810010den,den,BookDe00,pass_cmp,0,,,,,
player,201810010den,den,BookDe00,pass_att,0,,,,,
player,201810010den,den,BookDe00,pass_yds,0,,,,,
player,201810010den,den,BookDe00,pass_td,0,,,,,
player,201810010den,den,BookDe00,pass_int,0,,,,,
player,201810010den,den,BookDe00,pass_sacked,0,,,,,
player,201810010den,den,BookDe00,pass_sacked_yds,0,,,,,
player,201810010den,den,BookDe00,pass_long,0,,,,,
player,201810010den,den,BookDe00,pass_rating,,,,,,
player,201810010den,den,BookDe00,rush_att,1,,,,,
player,201810010den,den,BookDe00,rush_yds,5,,,,,
player,201810010den,den,BookDe00,rush_td,0,,,,,
player,201810010den,den,BookDe00,rush_long,5,,,,,
player,201810010den,den,BookDe00,targets,2,,,,,
player,201810010den,den,BookDe00,rec,1,,,,,
player,201810010den,den,BookDe00,rec_yds,9,,,,,
player,201810010den,den,BookDe00,rec_td,0,,,,,
player,201810010den,den,BookDe00,rec_long,9,,,,,
player,201810010den,den,BookDe00,fumbles,0,,,,,
player,201810010den,den,BookDe00,fumbles_lost,0,,,,,
player,201810010den,den,HeueJe00,pass_cmp,0,,,,,
player,201810010den,den,HeueJe00,pass_att,0,,,,,
player,201810010den,den,HeueJe00,pass_yds,0,,,,,
player,201810010den,den,HeueJe00,pass_td,0,,,,,
player,201810010den,den,HeueJe00,pass_int,0,,,,,
player,201810010den,den,HeueJe00,pass_sacked,0,,,,,
player,201810010den,den,HeueJe00,pass_sacked_yds,0,,,,,
player,201810010den,den,HeueJe00,pass_long,0,,,,,
player,201810010den,den,HeueJe00,pass_rating,,,,,,
player,201810010den,den,HeueJe00,rush_att,0,,,,,
player,201810010den,den,HeueJe00,rush_yds,0,,,,,
player,201810010den,den,HeueJe00,rush_td,0,,,,,
player,201810010den,den,HeueJe00,rush_long,0,,,,,
player,201810010den,den,HeueJe00,targets,7,,,,,
player,201810010den,den,HeueJe00,rec,4,,,,,
player,201810010den,den,HeueJe00,rec_yds,57,,,,,
player,201810010den,den,HeueJe00,rec_td,0,,,,,
player,201810010den,den,HeueJe00,rec_long,36,,,,,
player,201810010den,den,HeueJe00,fumbles,0,,,,,
player,201810010den,den,HeueJe00,fumbles_lost,0,,,,,
player,201810010den,den,SuttCo00,pass_cmp,0,,,,,
player,201810010den,den,SuttCo00,pass_att,0,,,,,
player,201810010den,den,SuttCo00,pass_yds,0,,,,,
player,201810010den,den,SuttCo00,pass_td,0,,,,,
player,201810010den,den,SuttCo00,pass_int,0,,,,,
player,201810010den,den,SuttCo00,pass_sacked,0,,,,,
player,201810010den,den,SuttCo00,pass_sacked_yds,0,,,,,
player,201810010den,den,SuttCo00,pass_long,0,,,,,
player,201810010den,den,SuttCo00,pass_rating,,,,,,
player,201810010den,den,SuttCo00,rush_att,0,,,,,
player,201810010den,den,SuttCo00,rush_yds,0,,,,,
player,201810010den,den,SuttCo00,rush_td,0,,,,,
player,201810010den,den,SuttCo00,rush_long,0,,,,,
player,201810010den,den,SuttCo00,targets,6,,,,,
player,201810010den,den,SuttCo00,rec,3,,,,,
player,201810010den,den,SuttCo00,rec_yds,51,,,,,
player,201810010den,den,SuttCo00,rec_td,0,,,,,
player,201810010den,den,SuttCo00,rec_long,42,,,,,
player,201810010den,den,SuttCo00,fumbles,0,,,,,
player,201810010den,den,SuttCo00,fumbles_lost,0,,,,,
player,201810010den,den,JanoAn00,pass_cmp,0,,,,,
player,201810010den,den,JanoAn00,pass_att,0,,,,,
player,201810010den,den,JanoAn00,pass_yds,0,,,,,
player,201810010den,den,JanoAn00,pass_td,0,,,,,
player,201810010den,den,JanoAn00,pass_int,0,,,,,
player,201810010den,den,JanoAn00,pass_sacked,0,,,,,
player,201810010den,den,JanoAn00,pass_sacked_yds,0,,,,,
player,201810010den,den,JanoAn00,pass_long,0,,,,,
player,201810010den,den,JanoAn00,pass_rating,,,,,,
player,201810010den,den,JanoAn00,rush_att,0,,,,,
player,201810010den,den,JanoAn00,rush_yds,0,,,,,
player,201810010den,den,JanoAn00,rush_td,0,,,,,
player,201810010den,den,JanoAn00,rush_long,0,,,,,
player,201810010den,den,JanoAn00,targets,1,,,,,
player,201810010den,den,JanoAn00,rec,1,,,,,
player,201810010den,den,JanoAn00,rec_yds,32,,,,,
player,201810010den,den,JanoAn00,rec_td,0,,,,,
player,201810010den,den,JanoAn00,rec_long,32,,,,,
player,201810010den,den,JanoAn00,fumbles,0,,,,,
player,201810010den,den,JanoAn00,fumbles_lost,0,,,,,
player,201810010den,den,ThomDe03,pass_cmp,0,,,,,
player,201810010den,den,ThomDe03,pass_att,0,,,,,
player,201810010den,den,ThomDe03,pass_yds,0,,,,,
player,201810010den,den,ThomDe03,pass_td,0,,,,,
player,201810010den,den,ThomDe03,pass_int,0,,,,,
player,201810010den,den,ThomDe03,pass_sacked,0,,,,,
player,201810010den,den,ThomDe03,pass_sacked_yds,0,,,,,
player,201810010den,den,ThomDe03,pass_long,0,,,,,
player,201810010den,den,ThomDe03,pass_rating,,,,,,
player,201810010den,den,ThomDe03,rush_att,0,,,,,
player,201810010den,den,ThomDe03,rush_yds,0,,,,,
player,201810010den,den,ThomDe03,rush_td,0,,,,,
player,201810010den,den,ThomDe03,rush_long,0,,,,,
player,201810010den,den,ThomDe03,targets,7,,,,,
player,201810010den,den,ThomDe03,rec,4,,,,,
player,201810010den,den,ThomDe03,rec_yds,24,,,,,
player,201810010den,den,ThomDe03,rec_td,0,,,,,
player,201810010den,den,ThomDe03,rec_long,12,,,,,
player,201810010den,den,ThomDe03,fumbles,0,,,,,
player,201810010den,den,ThomDe03,fumbles_lost,0,,,,,
player,201810010den,den,LaCoMa00,pass_cmp,0,,,,,
player,201810010den,den,LaCoMa00,pass_att,0,,,,,
player,201810010den,den,LaCoMa00,pass_yds,0,,,,,
player,201810010den,den,LaCoMa00,pass_td,0,,,,,
player,201810010den,den,LaCoMa00,pass_int,0,,,,,
player,201810010den,den,LaCoMa00,pass_sacked,0,,,,,
player,201810010den,den,LaCoMa00,pass_sacked_yds,0,,,,,
player,201810010den,den,LaCoMa00,pass_long,0,,,,,
player,201810010den,den,LaCoMa00,pass_rating,,,,,,
player,201810010den,den,LaCoMa00,rush_att,0,,,,,
player,201810010den,den,LaCoMa00,rush_yds,0,,,,,
player,201810010den,den,LaCoMa00,rush_td,0,,,,,
player,201810010den,den,LaCoMa00,rush_long,0,,,,,
player,201810010den,den,LaCoMa00,targets,1,,,,,
player,201810010den,den,LaCoMa00,rec,1,,,,,
player,201810010den,den,LaCoMa00,rec_yds,17,,,,,
player,201810010den,den,LaCoMa00,rec_td,0,,,,,
player,201810010den,den,LaCoMa00,rec_long,17,,,,,
player,201810010den,den,LaCoMa00,fumbles,0,,,,,
player,201810010den,den,LaCoMa00,fumbles_lost,0,,,,,
player,201810010den,kan,MurrEr00,def_int,1,,,,,
player,201810010den,kan,MurrEr00,def_int_yds,0,,,,,
player,201810010den,kan,MurrEr00,def_int_td,0,,,,,
player,201810010den,kan,MurrEr00,def_int_long,0,,,,,
player,201810010den,kan,MurrEr00,pass_defended,1,,,,,
player,201810010den,kan,MurrEr00,sacks,0.0,,,,,
player,201810010den,kan,MurrEr00,tackles_combined,6,,,,,
player,201810010den,kan,MurrEr00,tackles_solo,5,,,,,
player,201810010den,kan,MurrEr00,tackles_assists,1,,,,,
player,201810010den,kan,MurrEr00,tackles_loss,0,,,,,
player,201810010den,kan,MurrEr00,qb_hits,0,,,,,
player,201810010den,kan,MurrEr00,fumbles_rec,0,,,,,
player,201810010den,kan,MurrEr00,fumbles_rec_yds,0,,,,,
player,201810010den,kan,MurrEr00,fumbles_rec_td,0,,,,,
player,201810010den,kan,MurrEr00,fumbles_forced,0,,,,,
player,201810010den,kan,FordDe00,def_int,0,,,,,
player,201810010den,kan,FordDe00,def_int_yds,0,,,,,
player,201810010den,kan,FordDe00,def_int_td,0,,,,,
player,201810010den,kan,FordDe00,def_int_long,0,,,,,
player,201810010den,kan,FordDe00,pass_defended,0,,,,,
player,201810010den,kan,FordDe00,sacks,1.0,,,,,
player,201810010den,kan,FordDe00,tackles_combined,3,,,,,
player,201810010den,kan,FordDe00,tackles_solo,3,,,,,
player,201810010den,kan,FordDe00,tackles_assists,0,,,,,
player,201810010den,kan,FordDe00,tackles_loss,1,,,,,
player,201810010den,kan,FordDe00,qb_hits,3,,,,,
player,201810010den,kan,FordDe00,fumbles_rec,0,,,,,
player,201810010den,kan,FordDe00,fumbles_rec_yds,0,,,,,
player,201810010den,kan,FordDe00,fumbles_rec_td,0,,,,,
player,201810010den,kan,FordDe00,fumbles_forced,0,,,,,
player,201810010den,kan,HousJu00,def_int,0,,,,,
player,201810010den,kan,HousJu00,def_int_yds,0,,,,,
player,201810010den,kan,HousJu00,def_int_td,0,,,,,
player,201810010den,kan,HousJu00,def_int_long,0,,,,,
player,201810010den,kan,HousJu00,pass_defended,0,,,,,
player,201810010den,kan,HousJu00,sacks,1.0,,,,,
player,201810010den,kan,HousJu00,tackles_combined,2,,,,,
player,201810010den,kan,HousJu00,tackles_solo,2,,,,,
player,201810010den,kan,HousJu00,tackles_assists,0,,,,,
player,201810010den,kan,HousJu00,tackles_loss,1,,,,,
player,201810010den,kan,HousJu00,qb_hits,1,,,,,
player,201810010den,kan,HousJu00,fumbles_rec,0,,,,,
player,201810010den,kan,HousJu00,fumbles_rec_yds,0,,,,,
player,201810010den,kan,HousJu00,fumbles_rec_td,0,,,,,
player,201810010den,kan,HousJu00,fumbles_forced,0,,,,,
player,201810010den,kan,BailAl00,def_int,0,,,,,
player,201810010den,kan,BailAl00,def_int_yds,0,,,,,
player,201810010den,kan,BailAl00,def_int_td,0,,,,,
player,201810010den,kan,BailAl00,def_int_long,0,,,,,
player,201810010den,kan,BailAl00,pass_defended,0,,,,,
player,201810010den,kan,BailAl00,sacks,1.0,,,,,
player,201810010den,kan,BailAl00,tackles_combined,1,,,,,
player,201810010den,kan,BailAl00,tackles_solo,1,,,,,
player,201810010den,kan,BailAl00,tackles_assists,0,,,,,
player,201810010den,kan,BailAl00,tackles_loss,0,,,,,
