game,2018,15,20181216,201812160nyg,oti,"Tennessee Titans",17,nyg,"New York Giants",0
player,201812160nyg,oti,StocLu00,rush_td,0,,,,,
player,201812160nyg,oti,StocLu00,rush_long,0,,,,,
player,201812160nyg,oti,StocLu00,targets,2,,,,,
player,201812160nyg,oti,StocLu00,rec,2,,,,,
player,201812160nyg,oti,StocLu00,rec_yds,27,,,,,
player,201812160nyg,oti,StocLu00,rec_td,0,,,,,
player,201812160nyg,oti,StocLu00,rec_long,15,,,,,
player,201812160nyg,oti,StocLu00,fumbles,0,,,,,
player,201812160nyg,oti,StocLu00,fumbles_lost,0,,,,,
player,201812160nyg,oti,TaylTa00,pass_cmp,0,,,,,
player,201812160nyg,oti,TaylTa00,pass_att,0,,,,,
player,201812160nyg,oti,TaylTa00,pass_yds,0,,,,,
player,201812160nyg,oti,TaylTa00,pass_td,0,,,,,
player,201812160nyg,oti,TaylTa00,pass_int,0,,,,,
player,201812160nyg,oti,TaylTa00,pass_sacked,0,,,,,
player,201812160nyg,oti,TaylTa00,pass_sacked_yds,0,,,,,
player,201812160nyg,oti,TaylTa00,pass_long,0,,,,,
player,201812160nyg,oti,TaylTa00,pass_rating,,,,,,
player,201812160nyg,oti,TaylTa00,rush_att,0,,,,,
player,201812160nyg,oti,TaylTa00,rush_yds,0,,,,,
player,201812160nyg,oti,TaylTa00,rush_td,0,,,,,
player,201812160nyg,oti,TaylTa00,rush_long,0,,,,,
player,201812160nyg,oti,TaylTa00,targets,5,,,,,
player,201812160nyg,oti,TaylTa00,rec,2,,,,,
player,201812160nyg,oti,TaylTa00,rec_yds,17,,,,,
player,201812160nyg,oti,TaylTa00,rec_td,0,,,,,
player,201812160nyg,oti,TaylTa00,rec_long,14,,,,,
player,201812160nyg,oti,TaylTa00,fumbles,0,,,,,
player,201812160nyg,oti,TaylTa00,fumbles_lost,0,,,,,
player,201812160nyg,oti,SharTa00,pass_cmp,0,,,,,
player,201812160nyg,oti,SharTa00,pass_att,0,,,,,
player,201812160nyg,oti,SharTa00,pass_yds,0,,,,,
player,201812160nyg,oti,SharTa00,pass_td,0,,,,,
player,201812160nyg,oti,SharTa00,pass_int,0,,,,,
player,201812160nyg,oti,SharTa00,pass_sacked,0,,,,,
player,201812160nyg,oti,SharTa00,pass_sacked_yds,0,,,,,
player,201812160nyg,oti,SharTa00,pass_long,0,,,,,
player,201812160nyg,oti,SharTa00,pass_rating,,,,,,
player,201812160nyg,oti,SharTa00,rush_att,0,,,,,
player,201812160nyg,oti,SharTa00,rush_yds,0,,,,,
player,201812160nyg,oti,SharTa00,rush_td,0,,,,,
player,201812160nyg,oti,SharTa00,rush_long,0,,,,,
player,201812160nyg,oti,SharTa00,targets,1,,,,,
player,201812160nyg,oti,SharTa00,rec,1,,,,,
player,201812160nyg,oti,SharTa00,rec_yds,6,,,,,
player,201812160nyg,oti,SharTa00,rec_td,0,,,,,
player,201812160nyg,oti,SharTa00,rec_long,6,,,,,
player,201812160nyg,oti,SharTa00,fumbles,0,,,,,
player,201812160nyg,oti,SharTa00,fumbles_lost,0,,,,,
player,201812160nyg,oti,PruiMy00,pass_cmp,0,,,,,
player,201812160nyg,oti,PruiMy00,pass_att,0,,,,,
player,201812160nyg,oti,PruiMy00,pass_yds,0,,,,,
player,201812160nyg,oti,PruiMy00,pass_td,0,,,,,
player,201812160nyg,oti,PruiMy00,pass_int,0,,,,,
player,201812160nyg,oti,PruiMy00,pass_sacked,0,,,,,
player,201812160nyg,oti,PruiMy00,pass_sacked_yds,0,,,,,
player,201812160nyg,oti,PruiMy00,pass_long,0,,,,,
player,201812160nyg,oti,PruiMy00,pass_rating,,,,,,
player,201812160nyg,oti,PruiMy00,rush_att,0,,,,,
player,201812160nyg,oti,PruiMy00,rush_yds,0,,,,,
player,201812160nyg,oti,PruiMy00,rush_td,0,,,,,
player,201812160nyg,oti,PruiMy00,rush_long,0,,,,,
player,201812160nyg,oti,PruiMy00,targets,2,,,,,
player,201812160nyg,oti,PruiMy00,rec,1,,,,,
player,201812160nyg,oti,PruiMy00,rec_yds,2,,,,,
player,201812160nyg,oti,PruiMy00,rec_td,0,,,,,
player,201812160nyg,oti,PruiMy00,rec_long,2,,,,,
player,201812160nyg,oti,PruiMy00,fumbles,0,,,,,
player,201812160nyg,oti,PruiMy00,fumbles_lost,0,,,,,
player,201812160nyg,oti,GabbBl00,pass_cmp,0,,,,,
player,201812160nyg,oti,GabbBl00,pass_att,0,,,,,
player,201812160nyg,oti,GabbBl00,pass_yds,0,,,,,
player,201812160nyg,oti,GabbBl00,pass_td,0,,,,,
player,201812160nyg,oti,GabbBl00,pass_int,0,,,,,
player,201812160nyg,oti,GabbBl00,pass_sacked,0,,,,,
player,201812160nyg,oti,GabbBl00,pass_sacked_yds,0,,,,,
player,201812160nyg,oti,GabbBl00,pass_long,0,,,,,
player,201812160nyg,oti,GabbBl00,pass_rating,,,,,,
player,201812160nyg,oti,GabbBl00,rush_att,3,,,,,
player,201812160nyg,oti,GabbBl00,rush_yds,-1,,,,,
player,201812160nyg,oti,GabbBl00,rush_td,0,,,,,
player,201812160nyg,oti,GabbBl00,rush_long,0,,,,,
player,201812160nyg,oti,GabbBl00,targets,0,,,,,
player,201812160nyg,oti,GabbBl00,rec,0,,,,,
player,201812160nyg,oti,GabbBl00,rec_yds,0,,,,,
player,201812160nyg,oti,GabbBl00,rec_td,0,,,,,
player,201812160nyg,oti,GabbBl00,rec_long,0,,,,,
player,201812160nyg,oti,GabbBl00,fumbles,0,,,,,
player,201812160nyg,oti,GabbBl00,fumbles_lost,0,,,,,
player,201812160nyg,nyg,MannEl00,pass_cmp,21,,,,,
player,201812160nyg,nyg,MannEl00,pass_att,44,,,,,
player,201812160nyg,nyg,MannEl00,pass_yds,229,,,,,
player,201812160nyg,nyg,MannEl00,pass_td,0,,,,,
player,201812160nyg,nyg,MannEl00,pass_int,1,,,,,
player,201812160nyg,nyg,MannEl00,pass_sacked,3,,,,,
player,201812160nyg,nyg,MannEl00,pass_sacked_yds,16,,,,,
player,201812160nyg,nyg,MannEl00,pass_long,38,,,,,
player,201812160nyg,nyg,MannEl00,pass_rating,54.1,,,,,
player,201812160nyg,nyg,MannEl00,rush_att,0,,,,,
player,201812160nyg,nyg,MannEl00,rush_yds,0,,,,,
player,201812160nyg,nyg,MannEl00,rush_td,0,,,,,
player,201812160nyg,nyg,MannEl00,rush_long,0,,,,,
player,201812160nyg,nyg,MannEl00,targets,0,,,,,
player,201812160nyg,nyg,MannEl00,rec,0,,,,,
player,201812160nyg,nyg,MannEl00,rec_yds,0,,,,,
player,201812160nyg,nyg,MannEl00,rec_td,0,,,,,
player,201812160nyg,nyg,MannEl00,rec_long,0,,,,,
player,201812160nyg,nyg,MannEl00,fumbles,1,,,,,
player,201812160nyg,nyg,MannEl00,fumbles_lost,1,,,,,
player,201812160nyg,nyg,BarkSa00,pass_cmp,0,,,,,
player,201812160nyg,nyg,BarkSa00,pass_att,0,,,,,
player,201812160nyg,nyg,BarkSa00,pass_yds,0,,,,,
player,201812160nyg,nyg,BarkSa00,pass_td,0,,,,,
player,201812160nyg,nyg,BarkSa00,pass_int,0,,,,,
player,201812160nyg,nyg,BarkSa00,pass_sacked,0,,,,,
player,201812160nyg,nyg,BarkSa00,pass_sacked_yds,0,,,,,
player,201812160nyg,nyg,BarkSa00,pass_long,0,,,,,
player,201812160nyg,nyg,BarkSa00,pass_rating,,,,,,
player,201812160nyg,nyg,BarkSa00,rush_att,14,,,,,
player,201812160nyg,nyg,BarkSa00,rush_yds,31,,,,,
player,201812160nyg,nyg,BarkSa00,rush_td,0,,,,,
player,201812160nyg,nyg,BarkSa00,rush_long,17,,,,,
player,201812160nyg,nyg,BarkSa00,targets,10,,,,,
player,201812160nyg,nyg,BarkSa00,rec,4,,,,,
player,201812160nyg,nyg,BarkSa00,rec_yds,25,,,,,
player,201812160nyg,nyg,BarkSa00,rec_td,0,,,,,
player,201812160nyg,nyg,BarkSa00,rec_long,11,,,,,
player,201812160nyg,nyg,BarkSa00,fumbles,0,,,,,
player,201812160nyg,nyg,BarkSa00,fumbles_lost,0,,,,,
player,201812160nyg,nyg,DixoRi00,pass_cmp,0,,,,,
player,201812160nyg,nyg,DixoRi00,pass_att,0,,,,,
player,201812160nyg,nyg,DixoRi00,pass_yds,0,,,,,
player,201812160nyg,nyg,DixoRi00,pass_td,0,,,,,
player,201812160nyg,nyg,DixoRi00,pass_int,0,,,,,
player,201812160nyg,nyg,DixoRi00,pass_sacked,0,,,,,
player,201812160nyg,nyg,DixoRi00,pass_sacked_yds,0,,,,,
player,201812160nyg,nyg,DixoRi00,pass_long,0,,,,,
player,201812160nyg,nyg,DixoRi00,pass_rating,,,,,,
player,201812160nyg,nyg,DixoRi00,rush_att,1,,,,,
player,201812160nyg,nyg,DixoRi00,rush_yds,14,,,,,
player,201812160nyg,nyg,DixoRi00,rush_td,0,,,,,
player,201812160nyg,nyg,DixoRi00,rush_long,14,,,,,
player,201812160nyg,nyg,DixoRi00,targets,0,,,,,
player,201812160nyg,nyg,DixoRi00,rec,0,,,,,
player,201812160nyg,nyg,DixoRi00,rec_yds,0,,,,,
player,201812160nyg,nyg,DixoRi00,rec_td,0,,,,,
player,201812160nyg,nyg,DixoRi00,rec_long,0,,,,,
player,201812160nyg,nyg,DixoRi00,fumbles,0,,,,,
player,201812160nyg,nyg,DixoRi00,fumbles_lost,0,,,,,
player,201812160nyg,nyg,PennEl00,pass_cmp,0,,,,,
player,201812160nyg,nyg,PennEl00,pass_att,0,,,,,
player,201812160nyg,nyg,PennEl00,pass_yds,0,,,,,
player,201812160nyg,nyg,PennEl00,pass_td,0,,,,,
player,201812160nyg,nyg,PennEl00,pass_int,0,,,,,
player,201812160nyg,nyg,PennEl00,pass_sacked,0,,,,,
player,201812160nyg,nyg,PennEl00,pass_sacked_yds,0,,,,,
player,201812160nyg,nyg,PennEl00,pass_long,0,,,,,
player,201812160nyg,nyg,PennEl00,pass_rating,,,,,,
player,201812160nyg,nyg,PennEl00,rush_att,1,,,,,
player,201812160nyg,nyg,PennEl00,rush_yds,2,,,,,
player,201812160nyg,nyg,PennEl00,rush_td,0,,,,,
player,201812160nyg,nyg,PennEl00,rush_long,2,,,,,
player,201812160nyg,nyg,PennEl00,targets,0,,,,,
player,201812160nyg,nyg,PennEl00,rec,0,,,,,
player,201812160nyg,nyg,PennEl00,rec_yds,0,,,,,
player,201812160nyg,nyg,PennEl00,rec_td,0,,,,,
player,201812160nyg,nyg,PennEl00,rec_long,0,,,,,
player,201812160nyg,nyg,PennEl00,fumbles,0,,,,,
player,201812160nyg,nyg,PennEl00,fumbles_lost,0,,,,,
player,201812160nyg,nyg,EngrEv00,pass_cmp,0,,,,,
player,201812160nyg,nyg,EngrEv00,pass_att,0,,,,,
player,201812160nyg,nyg,EngrEv00,pass_yds,0,,,,,
player,201812160nyg,nyg,EngrEv00,pass_td,0,,,,,
player,201812160nyg,nyg,EngrEv00,pass_int,0,,,,,
player,201812160nyg,nyg,EngrEv00,pass_sacked,0,,,,,
player,201812160nyg,nyg,EngrEv00,pass_sacked_yds,0,,,,,
player,201812160nyg,nyg,EngrEv00,pass_long,0,,,,,
player,201812160nyg,nyg,EngrEv00,pass_rating,,,,,,
player,201812160nyg,nyg,EngrEv00,rush_att,0,,,,,
player,201812160nyg,nyg,EngrEv00,rush_yds,0,,,,,
player,201812160nyg,nyg,EngrEv00,rush_td,0,,,,,
player,201812160nyg,nyg,EngrEv00,rush_long,0,,,,,
player,201812160nyg,nyg,EngrEv00,targets,12,,,,,
player,201812160nyg,nyg,EngrEv00,rec,8,,,,,
player,201812160nyg,nyg,EngrEv00,rec_yds,75,,,,,
player,201812160nyg,nyg,EngrEv00,rec_td,0,,,,,
player,201812160nyg,nyg,EngrEv00,rec_long,22,,,,,
player,201812160nyg,nyg,EngrEv00,fumbles,0,,,,,
player,201812160nyg,nyg,EngrEv00,fumbles_lost,0,,,,,
player,201812160nyg,nyg,FowlBe00,pass_cmp,0,,,,,
player,201812160nyg,nyg,FowlBe00,pass_att,0,,,,,
player,201812160nyg,nyg,FowlBe00,pass_yds,0,,,,,
player,201812160nyg,nyg,FowlBe00,pass_td,0,,,,,
player,201812160nyg,nyg,FowlBe00,pass_int,0,,,,,
player,201812160nyg,nyg,FowlBe00,pass_sacked,0,,,,,
player,201812160nyg,nyg,FowlBe00,pass_sacked_yds,0,,,,,
player,201812160nyg,nyg,FowlBe00,pass_long,0,,,,,
player,201812160nyg,nyg,FowlBe00,pass_rating,,,,,,
player,201812160nyg,nyg,FowlBe00,rush_att,0,,,,,
player,201812160nyg,nyg,FowlBe00,rush_yds,0,,,,,
player,201812160nyg,nyg,FowlBe00,rush_td,0,,,,,
player,201812160nyg,nyg,FowlBe00,rush_long,0,,,,,
player,201812160nyg,nyg,FowlBe00,targets,4,,,,,
player,201812160nyg,nyg,FowlBe00,rec,2,,,,,
player,201812160nyg,nyg,FowlBe00,rec_yds,43,,,,,
player,201812160nyg,nyg,FowlBe00,rec_td,0,,,,,
player,201812160nyg,nyg,FowlBe00,rec_long,25,,,,,
player,201812160nyg,nyg,FowlBe00,fumbles,0,,,,,
player,201812160nyg,nyg,FowlBe00,fumbles_lost,0,,,,,
player,201812160nyg,nyg,ShepSt00,pass_cmp,0,,,,,
player,201812160nyg,nyg,ShepSt00,pass_att,0,,,,,
player,201812160nyg,nyg,ShepSt00,pass_yds,0,,,,,
player,201812160nyg,nyg,ShepSt00,pass_td,0,,,,,
player,201812160nyg,nyg,ShepSt00,pass_int,0,,,,,
player,201812160nyg,nyg,ShepSt00,pass_sacked,0,,,,,
player,201812160nyg,nyg,ShepSt00,pass_sacked_yds,0,,,,,
player,201812160nyg,nyg,ShepSt00,pass_long,0,,,,,
player,201812160nyg,nyg,ShepSt00,pass_rating,,,,,,
player,201812160nyg,nyg,ShepSt00,rush_att,0,,,,,
player,201812160nyg,nyg,ShepSt00,rush_yds,0,,,,,
player,201812160nyg,nyg,ShepSt00,rush_td,0,,,,,
player,201812160nyg,nyg,ShepSt00,rush_long,0,,,,,
player,201812160nyg,nyg,ShepSt00,targets,9,,,,,
player,201812160nyg,nyg,ShepSt00,rec,2,,,,,
player,201812160nyg,nyg,ShepSt00,rec_yds,37,,,,,
player,201812160nyg,nyg,ShepSt00,rec_td,0,,,,,
player,201812160nyg,nyg,ShepSt00,rec_long,38,,,,,
player,201812160nyg,nyg,ShepSt00,fumbles,0,,,,,
player,201812160nyg,nyg,ShepSt00,fumbles_lost,0,,,,,
player,201812160nyg,nyg,ShepRu00,pass_cmp,0,,,,,
player,201812160nyg,nyg,ShepRu00,pass_att,0,,,,,
player,201812160nyg,nyg,ShepRu00,pass_yds,0,,,,,
player,201812160nyg,nyg,ShepRu00,pass_td,0,,,,,
player,201812160nyg,nyg,ShepRu00,pass_int,0,,,,,
player,201812160nyg,nyg,ShepRu00,pass_sacked,0,,,,,
player,201812160nyg,nyg,ShepRu00,pass_sacked_yds,0,,,,,
player,201812160nyg,nyg,ShepRu00,pass_long,0,,,,,
player,201812160nyg,nyg,ShepRu00,pass_rating,,,,,,
player,201812160nyg,nyg,ShepRu00,rush_att,0,,,,,
player,201812160nyg,nyg,ShepRu00,rush_yds,0,,,,,
player,201812160nyg,nyg,ShepRu00,rush_td,0,,,,,
player,201812160nyg,nyg,ShepRu00,rush_long,0,,,,,
player,201812160nyg,nyg,ShepRu00,targets,4,,,,,
player,201812160nyg,nyg,ShepRu00,rec,2,,,,,
player,201812160nyg,nyg,ShepRu00,rec_yds,28,,,,,
player,201812160nyg,nyg,ShepRu00,rec_td,0,,,,,
player,201812160nyg,nyg,ShepRu00,rec_long,22,,,,,
player,201812160nyg,nyg,ShepRu00,fumbles,0,,,,,
player,201812160nyg,nyg,ShepRu00,fumbles_lost,0,,,,,
player,201812160nyg,nyg,DaviJa07,pass_cmp,0,,,,,
player,201812160nyg,nyg,DaviJa07,pass_att,0,,,,,
player,201812160nyg,nyg,DaviJa07,pass_yds,0,,,,,
player,201812160nyg,nyg,DaviJa07,pass_td,0,,,,,
player,201812160nyg,nyg,DaviJa07,pass_int,0,,,,,
player,201812160nyg,nyg,DaviJa07,pass_sacked,0,,,,,
player,201812160nyg,nyg,DaviJa07,pass_sacked_yds,0,,,,,
player,201812160nyg,nyg,DaviJa07,pass_long,0,,,,,
player,201812160nyg,nyg,DaviJa07,pass_rating,,,,,,
player,201812160nyg,nyg,DaviJa07,rush_att,0,,,,,
player,201812160nyg,nyg,DaviJa07,rush_yds,0,,,,,
player,201812160nyg,nyg,DaviJa07,rush_td,0,,,,,
player,201812160nyg,nyg,DaviJa07,rush_long,0,,,,,
player,201812160nyg,nyg,DaviJa07,targets,2,,,,,
player,201812160nyg,nyg,DaviJa07,rec,2,,,,,
player,201812160nyg,nyg,DaviJa07,rec_yds,13,,,,,
player,201812160nyg,nyg,DaviJa07,rec_td,0,,,,,
player,201812160nyg,nyg,DaviJa07,rec_long,11,,,,,
player,201812160nyg,nyg,DaviJa07,fumbles,0,,,,,
player,201812160nyg,nyg,DaviJa07,fumbles_lost,0,,,,,
player,201812160nyg,nyg,ColeCo00,pass_cmp,0,,,,,
player,201812160nyg,nyg,ColeCo00,pass_att,0,,,,,
player,201812160nyg,nyg,ColeCo00,pass_yds,0,,,,,
player,201812160nyg,nyg,ColeCo00,pass_td,0,,,,,
player,201812160nyg,nyg,ColeCo00,pass_int,0,,,,,
player,201812160nyg,nyg,ColeCo00,pass_sacked,0,,,,,
player,201812160nyg,nyg,ColeCo00,pass_sacked_yds,0,,,,,
player,201812160nyg,nyg,ColeCo00,pass_long,0,,,,,
player,201812160nyg,nyg,ColeCo00,pass_rating,,,,,,
player,201812160nyg,nyg,ColeCo00,rush_att,0,,,,,
player,201812160nyg,nyg,ColeCo00,rush_yds,0,,,,,
player,201812160nyg,nyg,ColeCo00,rush_td,0,,,,,
player,201812160nyg,nyg,ColeCo00,rush_long,0,,,,,
player,201812160nyg,nyg,ColeCo00,targets,2,,,,,
player,201812160nyg,nyg,ColeCo00,rec,1,,,,,
player,201812160nyg,nyg,ColeCo00,rec_yds,8,,,,,
player,201812160nyg,nyg,ColeCo00,rec_td,0,,,,,
player,201812160nyg,nyg,ColeCo00,rec_long,8,,,,,
player,201812160nyg,nyg,ColeCo00,fumbles,0,,,,,
player,201812160nyg,nyg,ColeCo00,fumbles_lost,0,,,,,
player,201812160nyg,nyg,ElliRh00,pass_cmp,0,,,,,
player,201812160nyg,nyg,ElliRh00,pass_att,0,,,,,
player,201812160nyg,nyg,ElliRh00,pass_yds,0,,,,,
player,201812160nyg,nyg,ElliRh00,pass_td,0,,,,,
player,201812160nyg,nyg,ElliRh00,pass_int,0,,,,,
player,201812160nyg,nyg,ElliRh00,pass_sacked,0,,,,,
player,201812160nyg,nyg,ElliRh00,pass_sacked_yds,0,,,,,
player,201812160nyg,nyg,ElliRh00,pass_long,0,,,,,
player,201812160nyg,nyg,ElliRh00,pass_rating,,,,,,
player,201812160nyg,nyg,ElliRh00,rush_att,0,,,,,
player,201812160nyg,nyg,ElliRh00,rush_yds,0,,,,,
player,201812160nyg,nyg,ElliRh00,rush_td,0,,,,,
player,201812160nyg,nyg,ElliRh00,rush_long,0,,,,,
player,201812160nyg,nyg,ElliRh00,targets,1,,,,,
player,201812160nyg,nyg,ElliRh00,rec,0,,,,,
player,201812160nyg,nyg,ElliRh00,rec_yds,0,,,,,
player,201812160nyg,nyg,ElliRh00,rec_td,0,,,,,
player,201812160nyg,nyg,ElliRh00,rec_long,0,,,,,
player,201812160nyg,nyg,ElliRh00,fumbles,0,,,,,
player,201812160nyg,nyg,ElliRh00,fumbles_lost,0,,,,,
player,201812160nyg,oti,ByarKe01,def_int,1,,,,,
player,201812160nyg,oti,ByarKe01,def_int_yds,0,,,,,
player,201812160nyg,oti,ByarKe01,def_int_td,0,,,,,
player,201812160nyg,oti,ByarKe01,def_int_long,0,,,,,
player,201812160nyg,oti,ByarKe01,pass_defended,2,,,,,
player,201812160nyg,oti,ByarKe01,sacks,1.0,,,,,
player,201812160nyg,oti,ByarKe01,tackles_combined,5,,,,,
player,201812160nyg,oti,ByarKe01,tackles_solo,4,,,,,
player,201812160nyg,oti,ByarKe01,tackles_assists,1,,,,,
player,201812160nyg,oti,ByarKe01,tackles_loss,1,,,,,
player,201812160nyg,oti,ByarKe01,qb_hits,1,,,,,
player,201812160nyg,oti,ByarKe01,fumbles_rec,0,,,,,
