game,2018,10,20181112,201811120sfo,nyg,"New York Giants",27,sfo,"San Francisco 49ers",23
player,201811120sfo,nyg,ShepSt00,rec_long,6,,,,,
player,201811120sfo,nyg,ShepSt00,fumbles,0,,,,,
player,201811120sfo,nyg,ShepSt00,fumbles_lost,0,,,,,
player,201811120sfo,nyg,GallWa00,pass_cmp,0,,,,,
player,201811120sfo,nyg,GallWa00,pass_att,0,,,,,
player,201811120sfo,nyg,GallWa00,pass_yds,0,,,,,
player,201811120sfo,nyg,GallWa00,pass_td,0,,,,,
player,201811120sfo,nyg,GallWa00,pass_int,0,,,,,
player,201811120sfo,nyg,GallWa00,pass_sacked,0,,,,,
player,201811120sfo,nyg,GallWa00,pass_sacked_yds,0,,,,,
player,201811120sfo,nyg,GallWa00,pass_long,0,,,,,
player,201811120sfo,nyg,GallWa00,pass_rating,,,,,,
player,201811120sfo,nyg,GallWa00,rush_att,2,,,,,
player,201811120sfo,nyg,GallWa00,rush_yds,3,,,,,
player,201811120sfo,nyg,GallWa00,rush_td,0,,,,,
player,201811120sfo,nyg,GallWa00,rush_long,2,,,,,
player,201811120sfo,nyg,GallWa00,targets,1,,,,,
player,201811120sfo,nyg,GallWa00,rec,0,,,,,
player,201811120sfo,nyg,GallWa00,rec_yds,0,,,,,
player,201811120sfo,nyg,GallWa00,rec_td,0,,,,,
player,201811120sfo,nyg,GallWa00,rec_long,0,,,,,
player,201811120sfo,nyg,GallWa00,fumbles,0,,,,,
player,201811120sfo,nyg,GallWa00,fumbles_lost,0,,,,,
player,201811120sfo,nyg,BeckOd00,pass_cmp,0,,,,,
player,201811120sfo,nyg,BeckOd00,pass_att,0,,,,,
player,201811120sfo,nyg,BeckOd00,pass_yds,0,,,,,
player,201811120sfo,nyg,BeckOd00,pass_td,0,,,,,
player,201811120sfo,nyg,BeckOd00,pass_int,0,,,,,
player,201811120sfo,nyg,BeckOd00,pass_sacked,0,,,,,
player,201811120sfo,nyg,BeckOd00,pass_sacked_yds,0,,,,,
player,201811120sfo,nyg,BeckOd00,pass_long,0,,,,,
player,201811120sfo,nyg,BeckOd00,pass_rating,,,,,,
player,201811120sfo,nyg,BeckOd00,rush_att,0,,,,,
player,201811120sfo,nyg,BeckOd00,rush_yds,0,,,,,
player,201811120sfo,nyg,BeckOd00,rush_td,0,,,,,
player,201811120sfo,nyg,BeckOd00,rush_long,0,,,,,
player,201811120sfo,nyg,BeckOd00,targets,11,,,,,
player,201811120sfo,nyg,BeckOd00,rec,4,,,,,
player,201811120sfo,nyg,BeckOd00,rec_yds,73,,,,,
player,201811120sfo,nyg,BeckOd00,rec_td,2,,,,,
player,201811120sfo,nyg,BeckOd00,rec_long,30,,,,,
player,201811120sfo,nyg,BeckOd00,fumbles,0,,,,,
player,201811120sfo,nyg,BeckOd00,fumbles_lost,0,,,,,
player,201811120sfo,nyg,EngrEv00,pass_cmp,0,,,,,
player,201811120sfo,nyg,EngrEv00,pass_att,0,,,,,
player,201811120sfo,nyg,EngrEv00,pass_yds,0,,,,,
player,201811120sfo,nyg,EngrEv00,pass_td,0,,,,,
player,201811120sfo,nyg,EngrEv00,pass_int,0,,,,,
player,201811120sfo,nyg,EngrEv00,pass_sacked,0,,,,,
player,201811120sfo,nyg,EngrEv00,pass_sacked_yds,0,,,,,
player,201811120sfo,nyg,EngrEv00,pass_long,0,,,,,
player,201811120sfo,nyg,EngrEv00,pass_rating,,,,,,
player,201811120sfo,nyg,EngrEv00,rush_att,0,,,,,
player,201811120sfo,nyg,EngrEv00,rush_yds,0,,,,,
player,201811120sfo,nyg,EngrEv00,rush_td,0,,,,,
player,201811120sfo,nyg,EngrEv00,rush_long,0,,,,,
player,201811120sfo,nyg,EngrEv00,targets,5,,,,,
player,201811120sfo,nyg,EngrEv00,rec,4,,,,,
player,201811120sfo,nyg,EngrEv00,rec_yds,46,,,,,
player,201811120sfo,nyg,EngrEv00,rec_td,0,,,,,
player,201811120sfo,nyg,EngrEv00,rec_long,31,,,,,
player,201811120sfo,nyg,EngrEv00,fumbles,0,,,,,
player,201811120sfo,nyg,EngrEv00,fumbles_lost,0,,,,,
player,201811120sfo,nyg,PennEl00,pass_cmp,0,,,,,
player,201811120sfo,nyg,PennEl00,pass_att,0,,,,,
player,201811120sfo,nyg,PennEl00,pass_yds,0,,,,,
player,201811120sfo,nyg,PennEl00,pass_td,0,,,,,
player,201811120sfo,nyg,PennEl00,pass_int,0,,,,,
player,201811120sfo,nyg,PennEl00,pass_sacked,0,,,,,
player,201811120sfo,nyg,PennEl00,pass_sacked_yds,0,,,,,
player,201811120sfo,nyg,PennEl00,pass_long,0,,,,,
player,201811120sfo,nyg,PennEl00,pass_rating,,,,,,
player,201811120sfo,nyg,PennEl00,rush_att,0,,,,,
player,201811120sfo,nyg,PennEl00,rush_yds,0,,,,,
player,201811120sfo,nyg,PennEl00,rush_td,0,,,,,
player,201811120sfo,nyg,PennEl00,rush_long,0,,,,,
player,201811120sfo,nyg,PennEl00,targets,2,,,,,
player,201811120sfo,nyg,PennEl00,rec,2,,,,,
player,201811120sfo,nyg,PennEl00,rec_yds,12,,,,,
player,201811120sfo,nyg,PennEl00,rec_td,0,,,,,
player,201811120sfo,nyg,PennEl00,rec_long,9,,,,,
player,201811120sfo,nyg,PennEl00,fumbles,0,,,,,
player,201811120sfo,nyg,PennEl00,fumbles_lost,0,,,,,
player,201811120sfo,nyg,ColeCo00,pass_cmp,0,,,,,
player,201811120sfo,nyg,ColeCo00,pass_att,0,,,,,
player,201811120sfo,nyg,ColeCo00,pass_yds,0,,,,,
player,201811120sfo,nyg,ColeCo00,pass_td,0,,,,,
player,201811120sfo,nyg,ColeCo00,pass_int,0,,,,,
player,201811120sfo,nyg,ColeCo00,pass_sacked,0,,,,,
player,201811120sfo,nyg,ColeCo00,pass_sacked_yds,0,,,,,
player,201811120sfo,nyg,ColeCo00,pass_long,0,,,,,
player,201811120sfo,nyg,ColeCo00,pass_rating,,,,,,
player,201811120sfo,nyg,ColeCo00,rush_att,0,,,,,
player,201811120sfo,nyg,ColeCo00,rush_yds,0,,,,,
player,201811120sfo,nyg,ColeCo00,rush_td,0,,,,,
player,201811120sfo,nyg,ColeCo00,rush_long,0,,,,,
player,201811120sfo,nyg,ColeCo00,targets,1,,,,,
player,201811120sfo,nyg,ColeCo00,rec,1,,,,,
player,201811120sfo,nyg,ColeCo00,rec_yds,11,,,,,
player,201811120sfo,nyg,ColeCo00,rec_td,0,,,,,
player,201811120sfo,nyg,ColeCo00,rec_long,11,,,,,
player,201811120sfo,nyg,ColeCo00,fumbles,0,,,,,
player,201811120sfo,nyg,ColeCo00,fumbles_lost,0,,,,,
player,201811120sfo,nyg,ElliRh00,pass_cmp,0,,,,,
player,201811120sfo,nyg,ElliRh00,pass_att,0,,,,,
player,201811120sfo,nyg,ElliRh00,pass_yds,0,,,,,
player,201811120sfo,nyg,ElliRh00,pass_td,0,,,,,
player,201811120sfo,nyg,ElliRh00,pass_int,0,,,,,
player,201811120sfo,nyg,ElliRh00,pass_sacked,0,,,,,
player,201811120sfo,nyg,ElliRh00,pass_sacked_yds,0,,,,,
player,201811120sfo,nyg,ElliRh00,pass_long,0,,,,,
player,201811120sfo,nyg,ElliRh00,pass_rating,,,,,,
player,201811120sfo,nyg,ElliRh00,rush_att,0,,,,,
player,201811120sfo,nyg,ElliRh00,rush_yds,0,,,,,
player,201811120sfo,nyg,ElliRh00,rush_td,0,,,,,
player,201811120sfo,nyg,ElliRh00,rush_long,0,,,,,
player,201811120sfo,nyg,ElliRh00,targets,1,,,,,
player,201811120sfo,nyg,ElliRh00,rec,1,,,,,
player,201811120sfo,nyg,ElliRh00,rec_yds,6,,,,,
player,201811120sfo,nyg,ElliRh00,rec_td,0,,,,,
player,201811120sfo,nyg,ElliRh00,rec_long,6,,,,,
player,201811120sfo,nyg,ElliRh00,fumbles,0,,,,,
player,201811120sfo,nyg,ElliRh00,fumbles_lost,0,,,,,
player,201811120sfo,nyg,FowlBe00,pass_cmp,0,,,,,
player,201811120sfo,nyg,FowlBe00,pass_att,0,,,,,
player,201811120sfo,nyg,FowlBe00,pass_yds,0,,,,,
player,201811120sfo,nyg,FowlBe00,pass_td,0,,,,,
player,201811120sfo,nyg,FowlBe00,pass_int,0,,,,,
player,201811120sfo,nyg,FowlBe00,pass_sacked,0,,,,,
player,201811120sfo,nyg,FowlBe00,pass_sacked_yds,0,,,,,
player,201811120sfo,nyg,FowlBe00,pass_long,0,,,,,
player,201811120sfo,nyg,FowlBe00,pass_rating,,,,,,
player,201811120sfo,nyg,FowlBe00,rush_att,0,,,,,
player,201811120sfo,nyg,FowlBe00,rush_yds,0,,,,,
player,201811120sfo,nyg,FowlBe00,rush_td,0,,,,,
player,201811120sfo,nyg,FowlBe00,rush_long,0,,,,,
player,201811120sfo,nyg,FowlBe00,targets,1,,,,,
player,201811120sfo,nyg,FowlBe00,rec,0,,,,,
player,201811120sfo,nyg,FowlBe00,rec_yds,0,,,,,
player,201811120sfo,nyg,FowlBe00,rec_td,0,,,,,
player,201811120sfo,nyg,FowlBe00,rec_long,0,,,,,
player,201811120sfo,nyg,FowlBe00,fumbles,0,,,,,
player,201811120sfo,nyg,FowlBe00,fumbles_lost,0,,,,,
player,201811120sfo,nyg,PullSp00,pass_cmp,0,,,,,
player,201811120sfo,nyg,PullSp00,pass_att,0,,,,,
player,201811120sfo,nyg,PullSp00,pass_yds,0,,,,,
player,201811120sfo,nyg,PullSp00,pass_td,0,,,,,
player,201811120sfo,nyg,PullSp00,pass_int,0,,,,,
player,201811120sfo,nyg,PullSp00,pass_sacked,0,,,,,
player,201811120sfo,nyg,PullSp00,pass_sacked_yds,0,,,,,
player,201811120sfo,nyg,PullSp00,pass_long,0,,,,,
player,201811120sfo,nyg,PullSp00,pass_rating,,,,,,
player,201811120sfo,nyg,PullSp00,rush_att,0,,,,,
player,201811120sfo,nyg,PullSp00,rush_yds,0,,,,,
player,201811120sfo,nyg,PullSp00,rush_td,0,,,,,
player,201811120sfo,nyg,PullSp00,rush_long,0,,,,,
player,201811120sfo,nyg,PullSp00,targets,1,,,,,
player,201811120sfo,nyg,PullSp00,rec,1,,,,,
player,201811120sfo,nyg,PullSp00,rec_yds,-2,,,,,
player,201811120sfo,nyg,PullSp00,rec_td,0,,,,,
player,201811120sfo,nyg,PullSp00,rec_long,-2,,,,,
player,201811120sfo,nyg,PullSp00,fumbles,0,,,,,
player,201811120sfo,nyg,PullSp00,fumbles_lost,0,,,,,
player,201811120sfo,sfo,MullNi00,pass_cmp,27,,,,,
player,201811120sfo,sfo,MullNi00,pass_att,39,,,,,
player,201811120sfo,sfo,MullNi00,pass_yds,250,,,,,
player,201811120sfo,sfo,MullNi00,pass_td,1,,,,,
player,201811120sfo,sfo,MullNi00,pass_int,2,,,,,
player,201811120sfo,sfo,MullNi00,pass_sacked,0,,,,,
player,201811120sfo,sfo,MullNi00,pass_sacked_yds,0,,,,,
player,201811120sfo,sfo,MullNi00,pass_long,26,,,,,
player,201811120sfo,sfo,MullNi00,pass_rating,73.7,,,,,
player,201811120sfo,sfo,MullNi00,rush_att,2,,,,,
player,201811120sfo,sfo,MullNi00,rush_yds,1,,,,,
player,201811120sfo,sfo,MullNi00,rush_td,0,,,,,
player,201811120sfo,sfo,MullNi00,rush_long,2,,,,,
player,201811120sfo,sfo,MullNi00,targets,0,,,,,
player,201811120sfo,sfo,MullNi00,rec,0,,,,,
player,201811120sfo,sfo,MullNi00,rec_yds,0,,,,,
player,201811120sfo,sfo,MullNi00,rec_td,0,,,,,
player,201811120sfo,sfo,MullNi00,rec_long,0,,,,,
player,201811120sfo,sfo,MullNi00,fumbles,0,,,,,
player,201811120sfo,sfo,MullNi00,fumbles_lost,0,,,,,
player,201811120sfo,sfo,BreiMa00,pass_cmp,0,,,,,
player,201811120sfo,sfo,BreiMa00,pass_att,0,,,,,
player,201811120sfo,sfo,BreiMa00,pass_yds,0,,,,,
player,201811120sfo,sfo,BreiMa00,pass_td,0,,,,,
player,201811120sfo,sfo,BreiMa00,pass_int,0,,,,,
player,201811120sfo,sfo,BreiMa00,pass_sacked,0,,,,,
player,201811120sfo,sfo,BreiMa00,pass_sacked_yds,0,,,,,
player,201811120sfo,sfo,BreiMa00,pass_long,0,,,,,
player,201811120sfo,sfo,BreiMa00,pass_rating,,,,,,
player,201811120sfo,sfo,BreiMa00,rush_att,17,,,,,
player,201811120sfo,sfo,BreiMa00,rush_yds,101,,,,,
player,201811120sfo,sfo,BreiMa00,rush_td,1,,,,,
player,201811120sfo,sfo,BreiMa00,rush_long,23,,,,,
player,201811120sfo,sfo,BreiMa00,targets,4,,,,,
player,201811120sfo,sfo,BreiMa00,rec,3,,,,,
player,201811120sfo,sfo,BreiMa00,rec_yds,31,,,,,
player,201811120sfo,sfo,BreiMa00,rec_td,1,,,,,
player,201811120sfo,sfo,BreiMa00,rec_long,19,,,,,
player,201811120sfo,sfo,BreiMa00,fumbles,0,,,,,
player,201811120sfo,sfo,BreiMa00,fumbles_lost,0,,,,,
player,201811120sfo,sfo,MorrAl00,pass_cmp,0,,,,,
player,201811120sfo,sfo,MorrAl00,pass_att,0,,,,,
player,201811120sfo,sfo,MorrAl00,pass_yds,0,,,,,
player,201811120sfo,sfo,MorrAl00,pass_td,0,,,,,
player,201811120sfo,sfo,MorrAl00,pass_int,0,,,,,
player,201811120sfo,sfo,MorrAl00,pass_sacked,0,,,,,
player,201811120sfo,sfo,MorrAl00,pass_sacked_yds,0,,,,,
player,201811120sfo,sfo,MorrAl00,pass_long,0,,,,,
player,201811120sfo,sfo,MorrAl00,pass_rating,,,,,,
player,201811120sfo,sfo,MorrAl00,rush_att,9,,,,,
player,201811120sfo,sfo,MorrAl00,rush_yds,19,,,,,
player,201811120sfo,sfo,MorrAl00,rush_td,0,,,,,
player,201811120sfo,sfo,MorrAl00,rush_long,5,,,,,
player,201811120sfo,sfo,MorrAl00,targets,1,,,,,
player,201811120sfo,sfo,MorrAl00,rec,0,,,,,
player,201811120sfo,sfo,MorrAl00,rec_yds,0,,,,,
player,201811120sfo,sfo,MorrAl00,rec_td,0,,,,,
player,201811120sfo,sfo,MorrAl00,rec_long,0,,,,,
player,201811120sfo,sfo,MorrAl00,fumbles,0,,,,,
player,201811120sfo,sfo,MorrAl00,fumbles_lost,0,,,,,
player,201811120sfo,sfo,JuszKy00,pass_cmp,0,,,,,
player,201811120sfo,sfo,JuszKy00,pass_att,0,,,,,
player,201811120sfo,sfo,JuszKy00,pass_yds,0,,,,,
player,201811120sfo,sfo,JuszKy00,pass_td,0,,,,,
player,201811120sfo,sfo,JuszKy00,pass_int,0,,,,,
player,201811120sfo,sfo,JuszKy00,pass_sacked,0,,,,,
player,201811120sfo,sfo,JuszKy00,pass_sacked_yds,0,,,,,
player,201811120sfo,sfo,JuszKy00,pass_long,0,,,,,
player,201811120sfo,sfo,JuszKy00,pass_rating,,,,,,
player,201811120sfo,sfo,JuszKy00,rush_att,1,,,,,
player,201811120sfo,sfo,JuszKy00,rush_yds,3,,,,,
player,201811120sfo,sfo,JuszKy00,rush_td,0,,,,,
player,201811120sfo,sfo,JuszKy00,rush_long,3,,,,,
player,201811120sfo,sfo,JuszKy00,targets,2,,,,,
player,201811120sfo,sfo,JuszKy00,rec,2,,,,,
player,201811120sfo,sfo,JuszKy00,rec_yds,10,,,,,
player,201811120sfo,sfo,JuszKy00,rec_td,0,,,,,
player,201811120sfo,sfo,JuszKy00,rec_long,11,,,,,
player,201811120sfo,sfo,JuszKy00,fumbles,0,,,,,
player,201811120sfo,sfo,JuszKy00,fumbles_lost,0,,,,,
player,201811120sfo,sfo,KittGe00,pass_cmp,0,,,,,
player,201811120sfo,sfo,KittGe00,pass_att,0,,,,,
player,201811120sfo,sfo,KittGe00,pass_yds,0,,,,,
player,201811120sfo,sfo,KittGe00,pass_td,0,,,,,
player,201811120sfo,sfo,KittGe00,pass_int,0,,,,,
player,201811120sfo,sfo,KittGe00,pass_sacked,0,,,,,
player,201811120sfo,sfo,KittGe00,pass_sacked_yds,0,,,,,
player,201811120sfo,sfo,KittGe00,pass_long,0,,,,,
player,201811120sfo,sfo,KittGe00,pass_rating,,,,,,
player,201811120sfo,sfo,KittGe00,rush_att,0,,,,,
player,201811120sfo,sfo,KittGe00,rush_yds,0,,,,,
player,201811120sfo,sfo,KittGe00,rush_td,0,,,,,
player,201811120sfo,sfo,KittGe00,rush_long,0,,,,,
player,201811120sfo,sfo,KittGe00,targets,10,,,,,
player,201811120sfo,sfo,KittGe00,rec,9,,,,,
player,201811120sfo,sfo,KittGe00,rec_yds,83,,,,,
player,201811120sfo,sfo,KittGe00,rec_td,0,,,,,
player,201811120sfo,sfo,KittGe00,rec_long,22,,,,,
player,201811120sfo,sfo,KittGe00,fumbles,0,,,,,
player,201811120sfo,sfo,KittGe00,fumbles_lost,0,,,,,
player,201811120sfo,sfo,GoodMa00,pass_cmp,0,,,,,
player,201811120sfo,sfo,GoodMa00,pass_att,0,,,,,
player,201811120sfo,sfo,GoodMa00,pass_yds,0,,,,,
player,201811120sfo,sfo,GoodMa00,pass_td,0,,,,,
player,201811120sfo,sfo,GoodMa00,pass_int,0,,,,,
player,201811120sfo,sfo,GoodMa00,pass_sacked,0,,,,,
player,201811120sfo,sfo,GoodMa00,pass_sacked_yds,0,,,,,
player,201811120sfo,sfo,GoodMa00,pass_long,0,,,,,
player,201811120sfo,sfo,GoodMa00,pass_rating,,,,,,
player,201811120sfo,sfo,GoodMa00,rush_att,0,,,,,
player,201811120sfo,sfo,GoodMa00,rush_yds,0,,,,,
player,201811120sfo,sfo,GoodMa00,rush_td,0,,,,,
player,201811120sfo,sfo,GoodMa00,rush_long,0,,,,,
player,201811120sfo,sfo,GoodMa00,targets,5,,,,,
player,201811120sfo,sfo,GoodMa00,rec,4,,,,,
player,201811120sfo,sfo,GoodMa00,rec_yds,69,,,,,
player,201811120sfo,sfo,GoodMa00,rec_td,0,,,,,
player,201811120sfo,sfo,GoodMa00,rec_long,26,,,,,
player,201811120sfo,sfo,GoodMa00,fumbles,0,,,,,
player,201811120sfo,sfo,GoodMa00,fumbles_lost,0,,,,,
player,201811120sfo,sfo,BourKe00,pass_cmp,0,,,,,
player,201811120sfo,sfo,BourKe00,pass_att,0,,,,,
player,201811120sfo,sfo,BourKe00,pass_yds,0,,,,,
player,201811120sfo,sfo,BourKe00,pass_td,0,,,,,
player,201811120sfo,sfo,BourKe00,pass_int,0,,,,,
player,201811120sfo,sfo,BourKe00,pass_sacked,0,,,,,
player,201811120sfo,sfo,BourKe00,pass_sacked_yds,0,,,,,
player,201811120sfo,sfo,BourKe00,pass_long,0,,,,,
player,201811120sfo,sfo,BourKe00,pass_rating,,,,,,
player,201811120sfo,sfo,BourKe00,rush_att,0,,,,,
player,201811120sfo,sfo,BourKe00,rush_yds,0,,,,,
player,201811120sfo,sfo,BourKe00,rush_td,0,,,,,
player,201811120sfo,sfo,BourKe00,rush_long,0,,,,,
player,201811120sfo,sfo,BourKe00,targets,6,,,,,
player,201811120sfo,sfo,BourKe00,rec,4,,,,,
player,201811120sfo,sfo,BourKe00,rec_yds,33,,,,,
player,201811120sfo,sfo,BourKe00,rec_td,0,,,,,
player,201811120sfo,sfo,BourKe00,rec_long,13,,,,,
player,201811120sfo,sfo,BourKe00,fumbles,0,,,,,
player,201811120sfo,sfo,BourKe00,fumbles_lost,0,,,,,
player,201811120sfo,sfo,PettDa00,pass_cmp,0,,,,,
player,201811120sfo,sfo,PettDa00,pass_att,0,,,,,
player,201811120sfo,sfo,PettDa00,pass_yds,0,,,,,
player,201811120sfo,sfo,PettDa00,pass_td,0,,,,,
player,201811120sfo,sfo,PettDa00,pass_int,0,,,,,
player,201811120sfo,sfo,PettDa00,pass_sacked,0,,,,,
player,201811120sfo,sfo,PettDa00,pass_sacked_yds,0,,,,,
player,201811120sfo,sfo,PettDa00,pass_long,0,,,,,
player,201811120sfo,sfo,PettDa00,pass_rating,,,,,,
player,201811120sfo,sfo,PettDa00,rush_att,0,,,,,
player,201811120sfo,sfo,PettDa00,rush_yds,0,,,,,
player,201811120sfo,sfo,PettDa00,rush_td,0,,,,,
player,201811120sfo,sfo,PettDa00,rush_long,0,,,,,
player,201811120sfo,sfo,PettDa00,targets,6,,,,,
player,201811120sfo,sfo,PettDa00,rec,4,,,,,
player,201811120sfo,sfo,PettDa00,rec_yds,12,,,,,
player,201811120sfo,sfo,PettDa00,rec_td,0,,,,,
player,201811120sfo,sfo,PettDa00,rec_long,8,,,,,
player,201811120sfo,sfo,PettDa00,fumbles,0,,,,,
player,201811120sfo,sfo,PettDa00,fumbles_lost,0,,,,,
player,201811120sfo,sfo,TaylTr02,pass_cmp,0,,,,,
player,201811120sfo,sfo,TaylTr02,pass_att,0,,,,,
player,201811120sfo,sfo,TaylTr02,pass_yds,0,,,,,
player,201811120sfo,sfo,TaylTr02,pass_td,0,,,,,
player,201811120sfo,sfo,TaylTr02,pass_int,0,,,,,
player,201811120sfo,sfo,TaylTr02,pass_sacked,0,,,,,
player,201811120sfo,sfo,TaylTr02,pass_sacked_yds,0,,,,,
player,201811120sfo,sfo,TaylTr02,pass_long,0,,,,,
player,201811120sfo,sfo,TaylTr02,pass_rating,,,,,,
player,201811120sfo,sfo,TaylTr02,rush_att,0,,,,,
player,201811120sfo,sfo,TaylTr02,rush_yds,0,,,,,
player,201811120sfo,sfo,TaylTr02,rush_td,0,,,,,
player,201811120sfo,sfo,TaylTr02,rush_long,0,,,,,
player,201811120sfo,sfo,TaylTr02,targets,1,,,,,
player,201811120sfo,sfo,TaylTr02,rec,1,,,,,
player,201811120sfo,sfo,TaylTr02,rec_yds,12,,,,,
player,201811120sfo,sfo,TaylTr02,rec_td,0,,,,,
player,201811120sfo,sfo,TaylTr02,rec_long,12,,,,,
player,201811120sfo,sfo,TaylTr02,fumbles,0,,,,,
player,201811120sfo,sfo,TaylTr02,fumbles_lost,0,,,,,
player,201811120sfo,nyg,GoodB.00,def_int,2,,,,,
player,201811120sfo,nyg,GoodB.00,def_int_yds,8,,,,,
player,201811120sfo,nyg,GoodB.00,def_int_td,0,,,,,
player,201811120sfo,nyg,GoodB.00,def_int_long,5,,,,,
player,201811120sfo,nyg,GoodB.00,pass_defended,2,,,,,
player,201811120sfo,nyg,GoodB.00,sacks,0.0,,,,,
player,201811120sfo,nyg,GoodB.00,tackles_combined,6,,,,,
