game,2018,1,20180909,201809090den,sea,"Seattle Seahawks",24,den,"Denver Broncos",27
player,201809090den,sea,ThomEa99,def_int_td,0,,,,,
player,201809090den,sea,ThomEa99,def_int_long,25,,,,,
player,201809090den,sea,ThomEa99,pass_defended,2,,,,,
player,201809090den,sea,ThomEa99,sacks,0.0,,,,,
player,201809090den,sea,ThomEa99,tackles_combined,5,,,,,
player,201809090den,sea,ThomEa99,tackles_solo,3,,,,,
player,201809090den,sea,ThomEa99,tackles_assists,2,,,,,
player,201809090den,sea,ThomEa99,tackles_loss,0,,,,,
player,201809090den,sea,ThomEa99,qb_hits,0,,,,,
player,201809090den,sea,ThomEa99,fumbles_rec,0,,,,,
player,201809090den,sea,ThomEa99,fumbles_rec_yds,0,,,,,
player,201809090den,sea,ThomEa99,fumbles_rec_td,0,,,,,
player,201809090den,sea,ThomEa99,fumbles_forced,0,,,,,
player,201809090den,sea,ClarFr01,def_int,0,,,,,
player,201809090den,sea,ClarFr01,def_int_yds,0,,,,,
player,201809090den,sea,ClarFr01,def_int_td,0,,,,,
player,201809090den,sea,ClarFr01,def_int_long,0,,,,,
player,201809090den,sea,ClarFr01,pass_defended,0,,,,,
player,201809090den,sea,ClarFr01,sacks,1.0,,,,,
player,201809090den,sea,ClarFr01,tackles_combined,1,,,,,
player,201809090den,sea,ClarFr01,tackles_solo,1,,,,,
player,201809090den,sea,ClarFr01,tackles_assists,0,,,,,
player,201809090den,sea,ClarFr01,tackles_loss,1,,,,,
player,201809090den,sea,ClarFr01,qb_hits,1,,,,,
player,201809090den,sea,ClarFr01,fumbles_rec,0,,,,,
player,201809090den,sea,ClarFr01,fumbles_rec_yds,0,,,,,
player,201809090den,sea,ClarFr01,fumbles_rec_td,0,,,,,
player,201809090den,sea,ClarFr01,fumbles_forced,0,,,,,
player,201809090den,sea,FlowTr01,def_int,0,,,,,
player,201809090den,sea,FlowTr01,def_int_yds,0,,,,,
player,201809090den,sea,FlowTr01,def_int_td,0,,,,,
player,201809090den,sea,FlowTr01,def_int_long,0,,,,,
player,201809090den,sea,FlowTr01,pass_defended,0,,,,,
player,201809090den,sea,FlowTr01,sacks,0.0,,,,,
player,201809090den,sea,FlowTr01,tackles_combined,8,,,,,
player,201809090den,sea,FlowTr01,tackles_solo,7,,,,,
player,201809090den,sea,FlowTr01,tackles_assists,1,,,,,
player,201809090den,sea,FlowTr01,tackles_loss,0,,,,,
player,201809090den,sea,FlowTr01,qb_hits,0,,,,,
player,201809090den,sea,FlowTr01,fumbles_rec,0,,,,,
player,201809090den,sea,FlowTr01,fumbles_rec_yds,0,,,,,
player,201809090den,sea,FlowTr01,fumbles_rec_td,0,,,,,
player,201809090den,sea,FlowTr01,fumbles_forced,0,,,,,
player,201809090den,sea,GrifSh00,def_int,0,,,,,
player,201809090den,sea,GrifSh00,def_int_yds,0,,,,,
player,201809090den,sea,GrifSh00,def_int_td,0,,,,,
player,201809090den,sea,GrifSh00,def_int_long,0,,,,,
player,201809090den,sea,GrifSh00,pass_defended,0,,,,,
player,201809090den,sea,GrifSh00,sacks,0.0,,,,,
player,201809090den,sea,GrifSh00,tackles_combined,6,,,,,
player,201809090den,sea,GrifSh00,tackles_solo,6,,,,,
player,201809090den,sea,GrifSh00,tackles_assists,0,,,,,
player,201809090den,sea,GrifSh00,tackles_loss,0,,,,,
player,201809090den,sea,GrifSh00,qb_hits,0,,,,,
player,201809090den,sea,GrifSh00,fumbles_rec,0,,,,,
player,201809090den,sea,GrifSh00,fumbles_rec_yds,0,,,,,
player,201809090den,sea,GrifSh00,fumbles_rec_td,0,,,,,
player,201809090den,sea,GrifSh00,fumbles_forced,0,,,,,
player,201809090den,sea,CaliAu00,def_int,0,,,,,
player,201809090den,sea,CaliAu00,def_int_yds,0,,,,,
player,201809090den,sea,CaliAu00,def_int_td,0,,,,,
player,201809090den,sea,CaliAu00,def_int_long,0,,,,,
player,201809090den,sea,CaliAu00,pass_defended,0,,,,,
player,201809090den,sea,CaliAu00,sacks,0.0,,,,,
player,201809090den,sea,CaliAu00,tackles_combined,5,,,,,
player,201809090den,sea,CaliAu00,tackles_solo,5,,,,,
player,201809090den,sea,CaliAu00,tackles_assists,0,,,,,
player,201809090den,sea,CaliAu00,tackles_loss,0,,,,,
player,201809090den,sea,CaliAu00,qb_hits,0,,,,,
player,201809090den,sea,CaliAu00,fumbles_rec,0,,,,,
player,201809090den,sea,CaliAu00,fumbles_rec_yds,0,,,,,
player,201809090den,sea,CaliAu00,fumbles_rec_td,0,,,,,
player,201809090den,sea,CaliAu00,fumbles_forced,0,,,,,
player,201809090den,sea,ReedJa02,def_int,0,,,,,
player,201809090den,sea,ReedJa02,def_int_yds,0,,,,,
player,201809090den,sea,ReedJa02,def_int_td,0,,,,,
player,201809090den,sea,ReedJa02,def_int_long,0,,,,,
player,201809090den,sea,ReedJa02,pass_defended,0,,,,,
player,201809090den,sea,ReedJa02,sacks,0.0,,,,,
player,201809090den,sea,ReedJa02,tackles_combined,5,,,,,
player,201809090den,sea,ReedJa02,tackles_solo,5,,,,,
player,201809090den,sea,ReedJa02,tackles_assists,0,,,,,
player,201809090den,sea,ReedJa02,tackles_loss,0,,,,,
player,201809090den,sea,ReedJa02,qb_hits,1,,,,,
player,201809090den,sea,ReedJa02,fumbles_rec,0,,,,,
player,201809090den,sea,ReedJa02,fumbles_rec_yds,0,,,,,
player,201809090den,sea,ReedJa02,fumbles_rec_td,0,,,,,
player,201809090den,sea,ReedJa02,fumbles_forced,0,,,,,
player,201809090den,sea,WagnBo00,def_int,0,,,,,
player,201809090den,sea,WagnBo00,def_int_yds,0,,,,,
player,201809090den,sea,WagnBo00,def_int_td,0,,,,,
player,201809090den,sea,WagnBo00,def_int_long,0,,,,,
player,201809090den,sea,WagnBo00,pass_defended,1,,,,,
player,201809090den,sea,WagnBo00,sacks,0.0,,,,,
player,201809090den,sea,WagnBo00,tackles_combined,5,,,,,
player,201809090den,sea,WagnBo00,tackles_solo,4,,,,,
player,201809090den,sea,WagnBo00,tackles_assists,1,,,,,
player,201809090den,sea,WagnBo00,tackles_loss,1,,,,,
player,201809090den,sea,WagnBo00,qb_hits,0,,,,,
player,201809090den,sea,WagnBo00,fumbles_rec,0,,,,,
player,201809090den,sea,WagnBo00,fumbles_rec_yds,0,,,,,
player,201809090den,sea,WagnBo00,fumbles_rec_td,0,,,,,
player,201809090den,sea,WagnBo00,fumbles_forced,0,,,,,
player,201809090den,sea,ThomTe00,def_int,0,,,,,
player,201809090den,sea,ThomTe00,def_int_yds,0,,,,,
player,201809090den,sea,ThomTe00,def_int_td,0,,,,,
player,201809090den,sea,ThomTe00,def_int_long,0,,,,,
player,201809090den,sea,ThomTe00,pass_defended,0,,,,,
player,201809090den,sea,ThomTe00,sacks,0.0,,,,,
player,201809090den,sea,ThomTe00,tackles_combined,4,,,,,
player,201809090den,sea,ThomTe00,tackles_solo,3,,,,,
player,201809090den,sea,ThomTe00,tackles_assists,1,,,,,
player,201809090den,sea,ThomTe00,tackles_loss,0,,,,,
player,201809090den,sea,ThomTe00,qb_hits,0,,,,,
player,201809090den,sea,ThomTe00,fumbles_rec,0,,,,,
player,201809090den,sea,ThomTe00,fumbles_rec_yds,0,,,,,
player,201809090den,sea,ThomTe00,fumbles_rec_td,0,,,,,
player,201809090den,sea,ThomTe00,fumbles_forced,0,,,,,
player,201809090den,sea,GrifSh01,def_int,0,,,,,
player,201809090den,sea,GrifSh01,def_int_yds,0,,,,,
player,201809090den,sea,GrifSh01,def_int_td,0,,,,,
player,201809090den,sea,GrifSh01,def_int_long,0,,,,,
player,201809090den,sea,GrifSh01,pass_defended,0,,,,,
player,201809090den,sea,GrifSh01,sacks,0.0,,,,,
player,201809090den,sea,GrifSh01,tackles_combined,3,,,,,
player,201809090den,sea,GrifSh01,tackles_solo,3,,,,,
player,201809090den,sea,GrifSh01,tackles_assists,0,,,,,
player,201809090den,sea,GrifSh01,tackles_loss,0,,,,,
player,201809090den,sea,GrifSh01,qb_hits,0,,,,,
player,201809090den,sea,GrifSh01,fumbles_rec,0,,,,,
player,201809090den,sea,GrifSh01,fumbles_rec_yds,0,,,,,
player,201809090den,sea,GrifSh01,fumbles_rec_td,0,,,,,
player,201809090den,sea,GrifSh01,fumbles_forced,0,,,,,
player,201809090den,sea,JeffQu00,def_int,0,,,,,
player,201809090den,sea,JeffQu00,def_int_yds,0,,,,,
player,201809090den,sea,JeffQu00,def_int_td,0,,,,,
player,201809090den,sea,JeffQu00,def_int_long,0,,,,,
player,201809090den,sea,JeffQu00,pass_defended,0,,,,,
player,201809090den,sea,JeffQu00,sacks,0.0,,,,,
player,201809090den,sea,JeffQu00,tackles_combined,3,,,,,
player,201809090den,sea,JeffQu00,tackles_solo,2,,,,,
player,201809090den,sea,JeffQu00,tackles_assists,1,,,,,
player,201809090den,sea,JeffQu00,tackles_loss,0,,,,,
player,201809090den,sea,JeffQu00,qb_hits,1,,,,,
player,201809090den,sea,JeffQu00,fumbles_rec,0,,,,,
player,201809090den,sea,JeffQu00,fumbles_rec_yds,0,,,,,
player,201809090den,sea,JeffQu00,fumbles_rec_td,0,,,,,
player,201809090den,sea,JeffQu00,fumbles_forced,0,,,,,
player,201809090den,sea,MingBa00,def_int,0,,,,,
player,201809090den,sea,MingBa00,def_int_yds,0,,,,,
player,201809090den,sea,MingBa00,def_int_td,0,,,,,
player,201809090den,sea,MingBa00,def_int_long,0,,,,,
player,201809090den,sea,MingBa00,pass_defended,0,,,,,
player,201809090den,sea,MingBa00,sacks,0.0,,,,,
player,201809090den,sea,MingBa00,tackles_combined,3,,,,,
player,201809090den,sea,MingBa00,tackles_solo,2,,,,,
player,201809090den,sea,MingBa00,tackles_assists,1,,,,,
player,201809090den,sea,MingBa00,tackles_loss,0,,,,,
player,201809090den,sea,MingBa00,qb_hits,0,,,,,
player,201809090den,sea,MingBa00,fumbles_rec,0,,,,,
player,201809090den,sea,MingBa00,fumbles_rec_yds,0,,,,,
player,201809090den,sea,MingBa00,fumbles_rec_td,0,,,,,
player,201809090den,sea,MingBa00,fumbles_forced,0,,,,,
player,201809090den,sea,ColeJu01,def_int,0,,,,,
player,201809090den,sea,ColeJu01,def_int_yds,0,,,,,
player,201809090den,sea,ColeJu01,def_int_td,0,,,,,
player,201809090den,sea,ColeJu01,def_int_long,0,,,,,
player,201809090den,sea,ColeJu01,pass_defended,0,,,,,
player,201809090den,sea,ColeJu01,sacks,0.0,,,,,
player,201809090den,sea,ColeJu01,tackles_combined,1,,,,,
player,201809090den,sea,ColeJu01,tackles_solo,1,,,,,
player,201809090den,sea,ColeJu01,tackles_assists,0,,,,,
player,201809090den,sea,ColeJu01,tackles_loss,0,,,,,
player,201809090den,sea,ColeJu01,qb_hits,0,,,,,
player,201809090den,sea,ColeJu01,fumbles_rec,0,,,,,
player,201809090den,sea,ColeJu01,fumbles_rec_yds,0,,,,,
player,201809090den,sea,ColeJu01,fumbles_rec_td,0,,,,,
player,201809090den,sea,ColeJu01,fumbles_forced,0,,,,,
player,201809090den,sea,GreeRa01,def_int,0,,,,,
player,201809090den,sea,GreeRa01,def_int_yds,0,,,,,
player,201809090den,sea,GreeRa01,def_int_td,0,,,,,
player,201809090den,sea,GreeRa01,def_int_long,0,,,,,
player,201809090den,sea,GreeRa01,pass_defended,0,,,,,
player,201809090den,sea,GreeRa01,sacks,0.0,,,,,
player,201809090den,sea,GreeRa01,tackles_combined,1,,,,,
player,201809090den,sea,GreeRa01,tackles_solo,1,,,,,
player,201809090den,sea,GreeRa01,tackles_assists,0,,,,,
player,201809090den,sea,GreeRa01,tackles_loss,0,,,,,
player,201809090den,sea,GreeRa01,qb_hits,0,,,,,
player,201809090den,sea,GreeRa01,fumbles_rec,0,,,,,
player,201809090den,sea,GreeRa01,fumbles_rec_yds,0,,,,,
player,201809090den,sea,GreeRa01,fumbles_rec_td,0,,,,,
player,201809090den,sea,GreeRa01,fumbles_forced,0,,,,,
player,201809090den,sea,HillDe02,def_int,0,,,,,
player,201809090den,sea,HillDe02,def_int_yds,0,,,,,
player,201809090den,sea,HillDe02,def_int_td,0,,,,,
player,201809090den,sea,HillDe02,def_int_long,0,,,,,
player,201809090den,sea,HillDe02,pass_defended,0,,,,,
player,201809090den,sea,HillDe02,sacks,0.0,,,,,
player,201809090den,sea,HillDe02,tackles_combined,1,,,,,
player,201809090den,sea,HillDe02,tackles_solo,1,,,,,
player,201809090den,sea,HillDe02,tackles_assists,0,,,,,
player,201809090den,sea,HillDe02,tackles_loss,0,,,,,
player,201809090den,sea,HillDe02,qb_hits,0,,,,,
player,201809090den,sea,HillDe02,fumbles_rec,0,,,,,
player,201809090den,sea,HillDe02,fumbles_rec_yds,0,,,,,
player,201809090den,sea,HillDe02,fumbles_rec_td,0,,,,,
player,201809090den,sea,HillDe02,fumbles_forced,0,,,,,
player,201809090den,sea,JohnTo01,def_int,0,,,,,
player,201809090den,sea,JohnTo01,def_int_yds,0,,,,,
player,201809090den,sea,JohnTo01,def_int_td,0,,,,,
player,201809090den,sea,JohnTo01,def_int_long,0,,,,,
player,201809090den,sea,JohnTo01,pass_defended,0,,,,,
player,201809090den,sea,JohnTo01,sacks,0.0,,,,,
player,201809090den,sea,JohnTo01,tackles_combined,1,,,,,
player,201809090den,sea,JohnTo01,tackles_solo,1,,,,,
player,201809090den,sea,JohnTo01,tackles_assists,0,,,,,
player,201809090den,sea,JohnTo01,tackles_loss,0,,,,,
player,201809090den,sea,JohnTo01,qb_hits,0,,,,,
player,201809090den,sea,JohnTo01,fumbles_rec,0,,,,,
player,201809090den,sea,JohnTo01,fumbles_rec_yds,0,,,,,
player,201809090den,sea,JohnTo01,fumbles_rec_td,0,,,,,
player,201809090den,sea,JohnTo01,fumbles_forced,0,,,,,
player,201809090den,sea,JordDi00,def_int,0,,,,,
player,201809090den,sea,JordDi00,def_int_yds,0,,,,,
player,201809090den,sea,JordDi00,def_int_td,0,,,,,
player,201809090den,sea,JordDi00,def_int_long,0,,,,,
player,201809090den,sea,JordDi00,pass_defended,1,,,,,
player,201809090den,sea,JordDi00,sacks,0.0,,,,,
player,201809090den,sea,JordDi00,tackles_combined,1,,,,,
player,201809090den,sea,JordDi00,tackles_solo,1,,,,,
player,201809090den,sea,JordDi00,tackles_assists,0,,,,,
player,201809090den,sea,JordDi00,tackles_loss,0,,,,,
player,201809090den,sea,JordDi00,qb_hits,1,,,,,
player,201809090den,sea,JordDi00,fumbles_rec,0,,,,,
player,201809090den,sea,JordDi00,fumbles_rec_yds,0,,,,,
player,201809090den,sea,JordDi00,fumbles_rec_td,0,,,,,
player,201809090den,sea,JordDi00,fumbles_forced,0,,,,,
player,201809090den,sea,KingAk00,def_int,0,,,,,
player,201809090den,sea,KingAk00,def_int_yds,0,,,,,
player,201809090den,sea,KingAk00,def_int_td,0,,,,,
player,201809090den,sea,KingAk00,def_int_long,0,,,,,
player,201809090den,sea,KingAk00,pass_defended,0,,,,,
player,201809090den,sea,KingAk00,sacks,0.0,,,,,
player,201809090den,sea,KingAk00,tackles_combined,1,,,,,
player,201809090den,sea,KingAk00,tackles_solo,1,,,,,
player,201809090den,sea,KingAk00,tackles_assists,0,,,,,
player,201809090den,sea,KingAk00,tackles_loss,0,,,,,
player,201809090den,sea,KingAk00,qb_hits,0,,,,,
player,201809090den,sea,KingAk00,fumbles_rec,0,,,,,
player,201809090den,sea,KingAk00,fumbles_rec_yds,0,,,,,
player,201809090den,sea,KingAk00,fumbles_rec_td,0,,,,,
player,201809090den,sea,KingAk00,fumbles_forced,0,,,,,
player,201809090den,sea,StepSh00,def_int,0,,,,,
player,201809090den,sea,StepSh00,def_int_yds,0,,,,,
player,201809090den,sea,StepSh00,def_int_td,0,,,,,
player,201809090den,sea,StepSh00,def_int_long,0,,,,,
player,201809090den,sea,StepSh00,pass_defended,0,,,,,
player,201809090den,sea,StepSh00,sacks,0.0,,,,,
player,201809090den,sea,StepSh00,tackles_combined,1,,,,,
player,201809090den,sea,StepSh00,tackles_solo,1,,,,,
player,201809090den,sea,StepSh00,tackles_assists,0,,,,,
player,201809090den,sea,StepSh00,tackles_loss,0,,,,,
player,201809090den,sea,StepSh00,qb_hits,1,,,,,
player,201809090den,sea,StepSh00,fumbles_rec,0,,,,,
player,201809090den,sea,StepSh00,fumbles_rec_yds,0,,,,,
player,201809090den,sea,StepSh00,fumbles_rec_td,0,,,,,
player,201809090den,sea,StepSh00,fumbles_forced,0,,,,,
player,201809090den,sea,PociEt00,def_int,0,,,,,
player,201809090den,sea,PociEt00,def_int_yds,0,,,,,
player,201809090den,sea,PociEt00,def_int_td,0,,,,,
player,201809090den,sea,PociEt00,def_int_long,0,,,,,
player,201809090den,sea,PociEt00,pass_defended,0,,,,,
player,201809090den,sea,PociEt00,sacks,0.0,,,,,
player,201809090den,sea,PociEt00,tackles_combined,0,,,,,
player,201809090den,sea,PociEt00,tackles_solo,0,,,,,
player,201809090den,sea,PociEt00,tackles_assists,0,,,,,
player,201809090den,sea,PociEt00,tackles_loss,,,,,,
player,201809090den,sea,PociEt00,qb_hits,,,,,,
player,201809090den,sea,PociEt00,fumbles_rec,1,,,,,
player,201809090den,sea,PociEt00,fumbles_rec_yds,0,,,,,
player,201809090den,sea,PociEt00,fumbles_rec_td,0,,,,,
player,201809090den,sea,PociEt00,fumbles_forced,0,,,,,
player,201809090den,den,SimmJu00,def_int,1,,,,,
player,201809090den,den,SimmJu00,def_int_yds,0,,,,,
player,201809090den,den,SimmJu00,def_int_td,0,,,,,
player,201809090den,den,SimmJu00,def_int_long,0,,,,,
player,201809090den,den,SimmJu00,pass_defended,1,,,,,
player,201809090den,den,SimmJu00,sacks,0.0,,,,,
player,201809090den,den,SimmJu00,tackles_combined,4,,,,,
player,201809090den,den,SimmJu00,tackles_solo,3,,,,,
player,201809090den,den,SimmJu00,tackles_assists,1,,,,,
player,201809090den,den,SimmJu00,tackles_loss,0,,,,,
player,201809090den,den,SimmJu00,qb_hits,0,,,,,
player,201809090den,den,SimmJu00,fumbles_rec,0,,,,,
player,201809090den,den,SimmJu00,fumbles_rec_yds,0,,,,,
player,201809090den,den,SimmJu00,fumbles_rec_td,0,,,,,
player,201809090den,den,SimmJu00,fumbles_forced,0,,,,,
player,201809090den,den,JonePa20,def_int,1,,,,,
player,201809090den,den,JonePa20,def_int_yds,0,,,,,
player,201809090den,den,JonePa20,def_int_td,0,,,,,
player,201809090den,den,JonePa20,def_int_long,0,,,,,
player,201809090den,den,JonePa20,pass_defended,1,,,,,
player,201809090den,den,JonePa20,sacks,0.0,,,,,
player,201809090den,den,JonePa20,tackles_combined,2,,,,,
player,201809090den,den,JonePa20,tackles_solo,2,,,,,
player,201809090den,den,JonePa20,tackles_assists,0,,,,,
player,201809090den,den,JonePa20,tackles_loss,1,,,,,
player,201809090den,den,JonePa20,qb_hits,0,,,,,
player,201809090den,den,JonePa20,fumbles_rec,0,,,,,
player,201809090den,den,JonePa20,fumbles_rec_yds,0,,,,,
player,201809090den,den,JonePa20,fumbles_rec_td,0,,,,,
player,201809090den,den,JonePa20,fumbles_forced,0,,,,,
player,201809090den,den,MillVo00,def_int,0,,,,,
player,201809090den,den,MillVo00,def_int_yds,0,,,,,
player,201809090den,den,MillVo00,def_int_td,0,,,,,
player,201809090den,den,MillVo00,def_int_long,0,,,,,
player,201809090den,den,MillVo00,pass_defended,0,,,,,
player,201809090den,den,MillVo00,sacks,3.0,,,,,
player,201809090den,den,MillVo00,tackles_combined,7,,,,,
player,201809090den,den,MillVo00,tackles_solo,6,,,,,
player,201809090den,den,MillVo00,tackles_assists,1,,,,,
player,201809090den,den,MillVo00,tackles_loss,3,,,,,
player,201809090den,den,MillVo00,qb_hits,4,,,,,
player,201809090den,den,MillVo00,fumbles_rec,1,,,,,
player,201809090den,den,MillVo00,fumbles_rec_yds,0,,,,,
player,201809090den,den,MillVo00,fumbles_rec_td,0,,,,,
player,201809090den,den,MillVo00,fumbles_forced,2,,,,,
player,201809090den,den,BarrSh00,def_int,0,,,,,
player,201809090den,den,BarrSh00,def_int_yds,0,,,,,
player,201809090den,den,BarrSh00,def_int_td,0,,,,,
player,201809090den,den,BarrSh00,def_int_long,0,,,,,
player,201809090den,den,BarrSh00,pass_defended,0,,,,,
player,201809090den,den,BarrSh00,sacks,1.0,,,,,
player,201809090den,den,BarrSh00,tackles_combined,2,,,,,
player,201809090den,den,BarrSh00,tackles_solo,2,,,,,
player,201809090den,den,BarrSh00,tackles_assists,0,,,,,
player,201809090den,den,BarrSh00,tackles_loss,1,,,,,
player,201809090den,den,BarrSh00,qb_hits,1,,,,,
player,201809090den,den,BarrSh00,fumbles_rec,0,,,,,
player,201809090den,den,BarrSh00,fumbles_rec_yds,0,,,,,
player,201809090den,den,BarrSh00,fumbles_rec_td,0,,,,,
player,201809090den,den,BarrSh00,fumbles_forced,0,,,,,
player,201809090den,den,HarrCh01,def_int,0,,,,,
player,201809090den,den,HarrCh01,def_int_yds,0,,,,,
player,201809090den,den,HarrCh01,def_int_td,0,,,,,
player,201809090den,den,HarrCh01,def_int_long,0,,,,,
player,201809090den,den,HarrCh01,pass_defended,2,,,,,
player,201809090den,den,HarrCh01,sacks,1.0,,,,,
player,201809090den,den,HarrCh01,tackles_combined,2,,,,,
player,201809090den,den,HarrCh01,tackles_solo,1,,,,,
player,201809090den,den,HarrCh01,tackles_assists,1,,,,,
player,201809090den,den,HarrCh01,tackles_loss,1,,,,,
player,201809090den,den,HarrCh01,qb_hits,1,,,,,
player,201809090den,den,HarrCh01,fumbles_rec,0,,,,,
player,201809090den,den,HarrCh01,fumbles_rec_yds,0,,,,,
player,201809090den,den,HarrCh01,fumbles_rec_td,0,,,,,
player,201809090den,den,HarrCh01,fumbles_forced,0,,,,,
player,201809090den,den,ChubBr00,def_int,0,,,,,
player,201809090den,den,ChubBr00,def_int_yds,0,,,,,
player,201809090den,den,ChubBr00,def_int_td,0,,,,,
player,201809090den,den,ChubBr00,def_int_long,0,,,,,
player,201809090den,den,ChubBr00,pass_defended,0,,,,,
player,201809090den,den,ChubBr00,sacks,0.5,,,,,
player,201809090den,den,ChubBr00,tackles_combined,3,,,,,
player,201809090den,den,ChubBr00,tackles_solo,1,,,,,
player,201809090den,den,ChubBr00,tackles_assists,2,,,,,
player,201809090den,den,ChubBr00,tackles_loss,0,,,,,
player,201809090den,den,ChubBr00,qb_hits,1,,,,,
player,201809090den,den,ChubBr00,fumbles_rec,0,,,,,
player,201809090den,den,ChubBr00,fumbles_rec_yds,0,,,,,
player,201809090den,den,ChubBr00,fumbles_rec_td,0,,,,,
player,201809090den,den,ChubBr00,fumbles_forced,0,,,,,
player,201809090den,den,StewDa00,def_int,0,,,,,
player,201809090den,den,StewDa00,def_int_yds,0,,,,,
player,201809090den,den,StewDa00,def_int_td,0,,,,,
player,201809090den,den,StewDa00,def_int_long,0,,,,,
player,201809090den,den,StewDa00,pass_defended,0,,,,,
player,201809090den,den,StewDa00,sacks,0.5,,,,,
player,201809090den,den,StewDa00,tackles_combined,3,,,,,
player,201809090den,den,StewDa00,tackles_solo,0,,,,,
player,201809090den,den,StewDa00,tackles_assists,3,,,,,
player,201809090den,den,StewDa00,tackles_loss,0,,,,,
player,201809090den,den,StewDa00,qb_hits,1,,,,,
player,201809090den,den,StewDa00,fumbles_rec,0,,,,,
player,201809090den,den,StewDa00,fumbles_rec_yds,0,,,,,
player,201809090den,den,StewDa00,fumbles_rec_td,0,,,,,
player,201809090den,den,StewDa00,fumbles_forced,0,,,,,
player,201809090den,den,DaviTo01,def_int,0,,,,,
player,201809090den,den,DaviTo01,def_int_yds,0,,,,,
player,201809090den,den,DaviTo01,def_int_td,0,,,,,
player,201809090den,den,DaviTo01,def_int_long,0,,,,,
player,201809090den,den,DaviTo01,pass_defended,0,,,,,
player,201809090den,den,DaviTo01,sacks,0.0,,,,,
player,201809090den,den,DaviTo01,tackles_combined,8,,,,,
player,201809090den,den,DaviTo01,tackles_solo,8,,,,,
player,201809090den,den,DaviTo01,tackles_assists,0,,,,,
player,201809090den,den,DaviTo01,tackles_loss,0,,,,,
player,201809090den,den,DaviTo01,qb_hits,1,,,,,
player,201809090den,den,DaviTo01,fumbles_rec,0,,,,,
player,201809090den,den,DaviTo01,fumbles_rec_yds,0,,,,,
player,201809090den,den,DaviTo01,fumbles_rec_td,0,,,,,
player,201809090den,den,DaviTo01,fumbles_forced,0,,,,,
player,201809090den,den,MarsBr01,def_int,0,,,,,
player,201809090den,den,MarsBr01,def_int_yds,0,,,,,
player,201809090den,den,MarsBr01,def_int_td,0,,,,,
player,201809090den,den,MarsBr01,def_int_long,0,,,,,
player,201809090den,den,MarsBr01,pass_defended,0,,,,,
player,201809090den,den,MarsBr01,sacks,0.0,,,,,
player,201809090den,den,MarsBr01,tackles_combined,6,,,,,
player,201809090den,den,MarsBr01,tackles_solo,3,,,,,
player,201809090den,den,MarsBr01,tackles_assists,3,,,,,
player,201809090den,den,MarsBr01,tackles_loss,0,,,,,
player,201809090den,den,MarsBr01,qb_hits,0,,,,,
player,201809090den,den,MarsBr01,fumbles_rec,0,,,,,
player,201809090den,den,MarsBr01,fumbles_rec_yds,0,,,,,
player,201809090den,den,MarsBr01,fumbles_rec_td,0,,,,,
player,201809090den,den,MarsBr01,fumbles_forced,0,,,,,
player,201809090den,den,JoneJo05,def_int,0,,,,,
player,201809090den,den,JoneJo05,def_int_yds,0,,,,,
player,201809090den,den,JoneJo05,def_int_td,0,,,,,
player,201809090den,den,JoneJo05,def_int_long,0,,,,,
player,201809090den,den,JoneJo05,pass_defended,0,,,,,
player,201809090den,den,JoneJo05,sacks,0.0,,,,,
player,201809090den,den,JoneJo05,tackles_combined,2,,,,,
player,201809090den,den,JoneJo05,tackles_solo,2,,,,,
player,201809090den,den,JoneJo05,tackles_assists,0,,,,,
player,201809090den,den,JoneJo05,tackles_loss,0,,,,,
player,201809090den,den,JoneJo05,qb_hits,0,,,,,
player,201809090den,den,JoneJo05,fumbles_rec,0,,,,,
player,201809090den,den,JoneJo05,fumbles_rec_yds,0,,,,,
player,201809090den,den,JoneJo05,fumbles_rec_td,0,,,,,
player,201809090den,den,JoneJo05,fumbles_forced,0,,,,,
player,201809090den,den,ParkWi01,def_int,0,,,,,
player,201809090den,den,ParkWi01,def_int_yds,0,,,,,
player,201809090den,den,ParkWi01,def_int_td,0,,,,,
player,201809090den,den,ParkWi01,def_int_long,0,,,,,
player,201809090den,den,ParkWi01,pass_defended,0,,,,,
player,201809090den,den,ParkWi01,sacks,0.0,,,,,
player,201809090den,den,ParkWi01,tackles_combined,2,,,,,
player,201809090den,den,ParkWi01,tackles_solo,1,,,,,
player,201809090den,den,ParkWi01,tackles_assists,1,,,,,
player,201809090den,den,ParkWi01,tackles_loss,0,,,,,
player,201809090den,den,ParkWi01,qb_hits,0,,,,,
player,201809090den,den,ParkWi01,fumbles_rec,0,,,,,
player,201809090den,den,ParkWi01,fumbles_rec_yds,0,,,,,
player,201809090den,den,ParkWi01,fumbles_rec_td,0,,,,,
player,201809090den,den,ParkWi01,fumbles_forced,0,,,,,
player,201809090den,den,PekoDo20,def_int,0,,,,,
player,201809090den,den,PekoDo20,def_int_yds,0,,,,,
player,201809090den,den,PekoDo20,def_int_td,0,,,,,
player,201809090den,den,PekoDo20,def_int_long,0,,,,,
player,201809090den,den,PekoDo20,pass_defended,0,,,,,
player,201809090den,den,PekoDo20,sacks,0.0,,,,,
player,201809090den,den,PekoDo20,tackles_combined,2,,,,,
player,201809090den,den,PekoDo20,tackles_solo,0,,,,,
player,201809090den,den,PekoDo20,tackles_assists,2,,,,,
player,201809090den,den,PekoDo20,tackles_loss,0,,,,,
player,201809090den,den,PekoDo20,qb_hits,0,,,,,
